
[00:00:00.000 --> 00:00:03.840]  星期三大埔雲福縣的火災
[00:02:14.400 --> 00:02:18.400]  我們看見我們能夠依靠祢的話語
[00:02:18.400 --> 00:02:20.560]  我們能夠得力
[00:02:20.560 --> 00:02:23.040]  主求祢在當中去幫助我們
[00:02:23.040 --> 00:02:26.440]  我們將到禱告交托 復主命求 阿們
[00:02:50.560 --> 00:02:54.840]  在群體生活裏面一個具體的呈現
[00:02:54.840 --> 00:02:59.640]  特別是我們的語言
[00:02:59.640 --> 00:03:00.640]  我們的言語
[00:03:00.640 --> 00:03:01.640]  我們的情緒
[00:03:01.640 --> 00:03:02.760]  我們的行為
[00:03:02.760 --> 00:03:05.800]  我們的關係上如何去更新
[00:03:05.800 --> 00:03:08.160]  四個範疇彼此連貫
[00:03:08.160 --> 00:03:13.520]  組成了一幅淑寧的群體圖畫
[00:03:13.520 --> 00:03:16.800]  在二十五節從謊言到真實
[00:03:16.800 --> 00:03:17.840]  二十五節這樣說
[00:03:17.840 --> 00:03:21.760]  「所以你們要棄絕謊言」
[00:03:21.760 --> 00:03:25.680]  這一句看似很簡單
[00:03:25.680 --> 00:03:29.000]  但卻揭示了極深的淑寧原則
[00:03:29.000 --> 00:03:33.520]  保羅並不是叫我們少說一些不真實的話
[00:03:33.520 --> 00:03:40.360]  而是呼召我們徹底離開謊言的文化
[00:03:40.360 --> 00:03:42.000]  原因很直接
[00:03:42.000 --> 00:03:44.800]  教會不是一個個體
[00:03:44.800 --> 00:03:46.720]  而是一個身體
[00:03:46.720 --> 00:03:49.240]  如果肢體之間缺乏真實
[00:03:49.240 --> 00:03:52.720]  整個身體就無法運作
[00:03:52.720 --> 00:03:57.320]  經文引用《撒加利亞書》八章十六節
[00:03:57.320 --> 00:04:00.440]  它說「各人與鄰舍說實話
[00:04:00.440 --> 00:04:04.120]  因為我們是互相為肢體」
[00:04:04.120 --> 00:04:06.920]  保羅這個引用不是偶然
[00:04:06.920 --> 00:04:09.120]  而是他要指出誠實
[00:04:09.120 --> 00:04:13.240]  一直就是神的指紋的標記
[00:04:13.240 --> 00:04:21.120]  舊約的時候神呼召他的百姓成為按真理與和平生活的群體
[00:04:21.120 --> 00:04:23.040]  這一刻在基督裡面
[00:04:23.040 --> 00:04:29.360]  教會正正就是要承接著和延續這個救贖的故事
[00:04:29.360 --> 00:04:36.000]  加入教會不是要進入一套新的規條
[00:04:36.000 --> 00:04:42.960]  而是被接入這個自古以來神正在塑造的真實群體
[00:04:42.960 --> 00:04:47.480]  誠實之所以重要是因為它是教會
[00:04:47.480 --> 00:04:49.840]  它是合一的基礎
[00:04:49.840 --> 00:04:54.200]  就好像身體的眼睛如果見到危險
[00:04:54.200 --> 00:04:57.120]  卻是跟腳說謊
[00:04:57.120 --> 00:04:59.600]  整個身體都會受害
[00:04:59.600 --> 00:05:02.440]  同樣地一個謊言
[00:05:02.440 --> 00:05:07.000]  是足以傷害信任破壞關係
[00:05:07.000 --> 00:05:09.440]  今天我們都要去想
[00:05:09.440 --> 00:05:12.960]  我們生活裡面有沒有一些我們不敢說的說話
[00:05:12.960 --> 00:05:15.280]  有沒有一些隱藏的真相
[00:05:15.280 --> 00:05:19.120]  有沒有一些我們刻意保留的面具呢?
[00:05:19.120 --> 00:05:22.280]  謊言可能暫時避免了衝突
[00:05:22.280 --> 00:05:25.720]  它是會慢慢消耗了那個關係
[00:05:25.720 --> 00:05:31.240]  而建立信任往往比保護面子更加艱難
[00:05:31.240 --> 00:05:35.160]  所以保羅呼召我們要棄絕謊言選擇真實
[00:05:35.160 --> 00:05:41.120]  當我們誠實人就看見基督在我們裡面的根深
[00:05:41.120 --> 00:05:43.120]  當教會誠實
[00:05:43.120 --> 00:05:48.280]  世界就看見神榮耀的群體
[00:05:48.280 --> 00:05:51.240]  早兩個月我看了一單新聞
[00:05:51.240 --> 00:05:53.880]  我都很傷心
[00:05:53.880 --> 00:05:58.400]  它講到有一間教會
[00:05:58.400 --> 00:06:02.120]  去日本法庭去告一位弟兄
[00:06:02.120 --> 00:06:06.440]  這位弟兄是那間教會以前的師父
[00:06:06.440 --> 00:06:08.000]  所以崇興你不用怕
[00:06:08.000 --> 00:06:12.280]  應該不關你的事
[00:06:12.280 --> 00:06:15.960]  這個時任的師父
[00:06:15.960 --> 00:06:20.480]  他做了教會師父二十多年
[00:06:20.480 --> 00:06:24.080]  他在這二十多年裡面
[00:06:24.080 --> 00:06:29.840]  足足騙了教會一千六百多萬
[00:06:29.840 --> 00:06:34.840]  原本這筆錢這間教會是想拿來買堂紙
[00:06:34.840 --> 00:06:39.840]  去到他們要給按金那一刻
[00:06:39.840 --> 00:06:41.080]  沒有錢給
[00:06:41.080 --> 00:06:43.760]  因為這個人投資失利
[00:06:43.760 --> 00:06:45.600]  他拿了一些錢是想投資
[00:06:45.600 --> 00:06:48.360]  接著再填回去教會的戶口
[00:06:48.360 --> 00:06:53.280]  因為整個教會戶口的運作是他負責
[00:06:53.280 --> 00:06:57.360]  他可以入錢他可以拿錢
[00:06:57.360 --> 00:07:01.320]  這件事對這間教會造成很大的衝擊
[00:07:01.320 --> 00:07:04.120]  造成很大的傷害
[00:07:04.120 --> 00:07:07.960]  可想而知一個謊言
[00:07:07.960 --> 00:07:12.600]  是會造成一個群體多大的傷害
[00:07:12.600 --> 00:07:15.680]  求主去幫我們
[00:07:15.680 --> 00:07:17.440]  我們現在信託人上場
[00:07:17.440 --> 00:07:20.840]  那些會計應該很OK的了
[00:07:20.840 --> 00:07:22.480]  是不是 崇興
[00:07:22.480 --> 00:07:26.080]  今早Dickson說進步中
[00:07:26.080 --> 00:07:29.720]  是呀 但我們還是有個規範在裡面
[00:07:29.720 --> 00:07:37.040]  就是防止大家裡面有貪婪在當中
[00:07:37.040 --> 00:07:38.640]  求主去幫我們
[00:07:38.640 --> 00:07:42.240]  我們真的要棄絕謊言
[00:07:42.240 --> 00:07:44.440]  接著保留在二十六至二十七節
[00:07:44.440 --> 00:07:46.640]  他講到怒氣的處理
[00:07:46.640 --> 00:07:49.520]  他引用了四篇四節
[00:07:49.520 --> 00:07:53.120]  他說你們要發怒 卻不要犯罪
[00:07:53.120 --> 00:07:57.040]  這篇是大衛在委屈的時候
[00:07:57.040 --> 00:08:00.120]  去做的曼陀師
[00:08:00.120 --> 00:08:02.200]  師人教我們
[00:08:02.200 --> 00:08:07.400]  人遇到不公義 被誤解 傷害的時候
[00:08:07.400 --> 00:08:09.040]  是可以發怒
[00:08:09.040 --> 00:08:12.440]  但是怒氣必須要帶到神的面前
[00:08:12.440 --> 00:08:16.440]  不是任由自己去主導
[00:08:16.440 --> 00:08:20.280]  所以保羅不是說我們不可以發脾氣
[00:08:20.280 --> 00:08:22.440]  而是我們有三個原則
[00:08:22.440 --> 00:08:26.320]  第一個就是生氣卻不要犯罪
[00:08:26.320 --> 00:08:28.440]  怒氣是人性的一部分
[00:08:28.440 --> 00:08:32.960]  但不能夠讓怒氣支配了我們的生命
[00:08:32.960 --> 00:08:36.160]  其次就是不可含怒到日落
[00:08:36.160 --> 00:08:40.040]  在猶太文化裡 日落是一日的結束
[00:08:40.040 --> 00:08:44.800]  人要在日落之前和人去和解 整理心靈
[00:08:44.800 --> 00:08:47.440]  怒氣如果隔了夜
[00:08:47.440 --> 00:08:50.360]  你明天就會更加怒氣
[00:08:50.360 --> 00:08:53.520]  就會變成一個苦毒
[00:08:53.520 --> 00:08:57.560]  所以我和我老公如果有衝突 有吵架
[00:08:57.560 --> 00:09:02.160]  我們可能到半夜兩點都會起來繼續說
[00:09:02.160 --> 00:09:07.160]  說完之後和解了我們才會繼續睡覺
[00:09:07.160 --> 00:09:12.680]  否則你根本睡不著覺 因為你的氣頂著
[00:09:12.680 --> 00:09:16.840]  第三個原則就是不可吸魔鬼留地步
[00:09:16.840 --> 00:09:23.440]  未處理的怒氣就好像一條裂縫在我們心裡
[00:09:23.440 --> 00:09:27.040]  讓魔鬼有機會擴大這個衝突
[00:09:27.040 --> 00:09:31.840]  令誤會變深 情緒會更加差
[00:09:31.840 --> 00:09:37.120]  而怒氣就好像炭火一樣 壓得越緊
[00:09:37.120 --> 00:09:40.960]  我們燙傷的就越是自己
[00:09:40.960 --> 00:09:43.240]  新生命不是沒有怒氣
[00:09:43.240 --> 00:09:47.240]  而是懂得讓怒氣回到神的面前
[00:09:47.240 --> 00:09:49.640]  讓我們的心得平安
[00:09:49.640 --> 00:09:55.520]  讓關係得到修復 身體得到益處
[00:09:55.520 --> 00:10:00.680]  28節剛才25講到謊言
[00:10:00.680 --> 00:10:02.760]  26、27就講到怒氣
[00:10:02.760 --> 00:10:07.040]  28節就講到我們要從偷竊去到分享
[00:10:07.040 --> 00:10:10.840]  28節這樣說 從前偷竊的不要再偷
[00:10:10.840 --> 00:10:14.760]  總要努力 親手做正經的事
[00:10:14.760 --> 00:10:18.080]  好分級 缺乏的人
[00:10:18.080 --> 00:10:23.720]  這是舊約第八誡禁止偷竊的教導
[00:10:23.720 --> 00:10:27.720]  但保羅的重點不單是不要偷
[00:10:27.720 --> 00:10:30.400]  而是將生命的價值反轉
[00:10:30.400 --> 00:10:33.000]  由自私自利變為付出
[00:10:33.000 --> 00:10:36.280]  由索取變為私慾
[00:10:36.280 --> 00:10:38.160]  親手做正經的事
[00:10:38.160 --> 00:10:42.600]  不單是我們要找一份收入穩定的工作
[00:10:42.600 --> 00:10:45.960]  而是指到一種負責任 勤勞
[00:10:45.960 --> 00:10:49.040]  願意造福其他人的生活方式
[00:10:49.040 --> 00:10:53.200]  今天我想大家不會去偷東西吧
[00:10:53.200 --> 00:10:55.760]  不過在英國如果你去偷東西
[00:10:55.760 --> 00:10:58.200]  其實原來沒什麼後果的
[00:10:58.200 --> 00:11:00.080]  報了警 警察來叫你
[00:11:00.080 --> 00:11:02.720]  你把貨交回給那間店鋪
[00:11:02.720 --> 00:11:04.160]  然後你就可以走了
[00:11:04.160 --> 00:11:06.200]  不會坐牢 不會被人拘捕
[00:11:06.200 --> 00:11:10.160]  不過我不是叫你去試
[00:11:10.160 --> 00:11:13.720]  但我相信大家不會去偷別人的東西
[00:11:13.720 --> 00:11:19.760]  但我們會不會在偷我們公司的時間呢
[00:11:19.760 --> 00:11:25.040]  我們是在偷上帝應該有的奉獻呢
[00:11:25.040 --> 00:11:28.160]  或者我們是在偷在侍奉裡面
[00:11:28.160 --> 00:11:33.280]  我們做了但沒有盡力完成的承諾呢
[00:11:33.280 --> 00:11:40.240]  這些都是暴露了救生命以自我為中心的取向
[00:11:40.240 --> 00:11:45.440]  雖然這個星期三的大火我們都很難過
[00:11:45.440 --> 00:11:50.840]  但是它是看見香港人的一個素質
[00:11:50.840 --> 00:11:55.440]  很多的義工自發地不求回報
[00:11:55.440 --> 00:12:05.040]  只是想幫有需要的人去做那些送物資的人
[00:12:05.040 --> 00:12:09.600]  一班的大學生上學之前來做
[00:12:09.600 --> 00:12:13.360]  接著去上學 或者上完學又去做
[00:12:13.360 --> 00:12:17.120]  不斷來回大步
[00:12:17.120 --> 00:12:19.480]  為的不是為自己
[00:12:19.480 --> 00:12:24.520]  是想幫一些真正有需要的災民
[00:12:24.520 --> 00:12:27.440]  他們親手做這些事
[00:12:27.440 --> 00:12:29.040]  付出了自己的時間
[00:12:29.040 --> 00:12:31.920]  為的是要成為別人的祝福
[00:12:31.920 --> 00:12:34.960]  這個就是保羅所講的新生命
[00:12:34.960 --> 00:12:39.080]  以愛為動力 施予代替索取
[00:12:39.080 --> 00:12:42.240]  福音不單是禁止惡行
[00:12:42.240 --> 00:12:49.320]  更加呼召我們積極去做祝福別人的事
[00:12:49.320 --> 00:12:55.640]  29節他講到一個從污穢到詛咒的說話
[00:12:55.640 --> 00:12:59.120]  他這樣說 污穢的言語一句不可出口
[00:12:59.120 --> 00:13:02.120]  只要隨時說詛咒人的口話
[00:13:02.120 --> 00:13:05.600]  使聽見的人得益處
[00:13:05.600 --> 00:13:07.800]  言語從來不是忠誠
[00:13:07.800 --> 00:13:10.560]  它可以建造 也可以拆毀
[00:13:10.560 --> 00:13:13.960]  污穢的言語包括一些粗口
[00:13:13.960 --> 00:13:19.280]  批評 咒罵 抱怨 嘲諷
[00:13:19.280 --> 00:13:21.760]  這些不單是破壞人
[00:13:21.760 --> 00:13:24.680]  也是令到聖靈擔憂
[00:13:24.680 --> 00:13:26.240]  新生命的言語
[00:13:26.240 --> 00:13:30.440]  卻是帶來鼓勵 安慰 盼望
[00:13:30.440 --> 00:13:33.760]  在哥倫多後書十章八節提到
[00:13:33.760 --> 00:13:37.040]  神給的權柄就是要詛咒人
[00:13:37.040 --> 00:13:38.920]  同樣我們的舌頭
[00:13:38.920 --> 00:13:44.680]  也要能夠成為詛咒人的工具
[00:13:44.680 --> 00:13:48.720]  今早我看了一個報道
[00:13:48.720 --> 00:13:51.640]  講到香港的一位牧師
[00:13:51.640 --> 00:13:58.880]  他一直很忠心去服侍年輕人
[00:13:58.880 --> 00:14:01.320]  但在這個大火裏面
[00:14:01.320 --> 00:14:05.520]  他有三位家人都罹難了
[00:14:05.520 --> 00:14:09.240]  他分享的是
[00:14:09.240 --> 00:14:13.240]  他在很艱難的時期
[00:14:13.240 --> 00:14:18.760]  有幾位年輕人去問候他
[00:14:18.760 --> 00:14:20.920]  「你心情如何?」
[00:14:20.920 --> 00:14:24.200]  然後他就哭了下來
[00:14:24.200 --> 00:14:27.360]  做牧師 做傳道人往往都是
[00:14:27.360 --> 00:14:31.680]  有這些「白事」的時候
[00:14:31.680 --> 00:14:36.640]  我們都是要支援 安慰 鼓勵 喪假
[00:14:36.640 --> 00:14:40.000]  但這位牧師的分享就是
[00:14:40.000 --> 00:14:43.960]  當原來臨到自己的時候
[00:14:43.960 --> 00:14:45.680]  是很痛
[00:14:45.680 --> 00:14:49.080]  但他感恩那幾位年輕人
[00:14:49.080 --> 00:14:51.720]  那幾位年輕人原來是神學生
[00:14:51.720 --> 00:14:54.200]  一些傳道童工
[00:14:54.200 --> 00:14:57.200]  那幾位年輕人的問候
[00:14:57.200 --> 00:15:02.360]  成為他很大的祝福
[00:15:02.360 --> 00:15:05.640]  可能我們周圍都有一些肢體
[00:15:05.640 --> 00:15:09.080]  他們的朋友都受影響
[00:15:09.080 --> 00:15:13.960]  可能我們自己本身的心情都很受影響
[00:15:13.960 --> 00:15:18.920]  頂尖的我們都不要吝惜一個的問候
[00:15:18.920 --> 00:15:24.120]  一個的安慰 一個的鼓勵
[00:15:24.120 --> 00:15:26.200]  求主去幫我們
[00:15:26.200 --> 00:15:30.520]  願主給我們敏銳和勇氣
[00:15:30.520 --> 00:15:34.720]  用我們的說話去祝福人 扶持人
[00:15:34.720 --> 00:15:42.920]  更詳細的學習大家可以參考上星期Benny牧師的講道
[00:15:42.920 --> 00:15:47.600]  在這裏25至29節補羅總結有四個根生
[00:15:47.600 --> 00:15:50.400]  我們的口從謊言去到真實
[00:15:50.400 --> 00:15:53.240]  我們的心從怒氣去到平安
[00:15:53.240 --> 00:15:56.240]  我們的手從偷竊去到分享
[00:15:56.240 --> 00:15:59.960]  我們的言語從污穢去到造就
[00:15:59.960 --> 00:16:04.960]  四方面都是和群體的生活息息相關
[00:16:04.960 --> 00:16:08.640]  每個禁令之後都有一個積極的枯竭
[00:16:08.640 --> 00:16:11.680]  這個就是教會應該有的新生命指標
[00:16:11.680 --> 00:16:16.120]  亦都是我們在主內彼此相交的方式
[00:16:16.120 --> 00:16:20.960]  第二部份講到行事為人的首要動機
[00:16:20.960 --> 00:16:23.320]  第一個動機就是30節講
[00:16:23.320 --> 00:16:27.800]  不要叫神的聖靈擔憂
[00:16:27.800 --> 00:16:34.080]  保羅將一切行動背後的核心動機講出來
[00:16:34.080 --> 00:16:37.640]  不要令聖靈擔憂
[00:16:37.640 --> 00:16:40.600]  我們之所以要活出新生命
[00:16:40.600 --> 00:16:44.960]  是因為不要令主的靈擔憂
[00:16:44.960 --> 00:16:49.960]  這句說話是引自以塞亞書63章10節
[00:16:49.960 --> 00:16:50.800]  經文這樣說
[00:16:50.800 --> 00:16:55.880]  「他們竟叛逆使主的聖靈擔憂
[00:16:55.880 --> 00:16:59.880]  他就轉作他們的仇敵,親自攻擊他們。」
[00:16:59.880 --> 00:17:04.680]  當時以色列民叛逆讓到神的靈擔憂
[00:17:04.680 --> 00:17:08.880]  在以弗所書保羅很清楚講聖靈的角色
[00:17:08.880 --> 00:17:11.080]  聖靈是教會的保守者
[00:17:11.080 --> 00:17:13.280]  聖靈是新生命的塑造者
[00:17:13.280 --> 00:17:16.680]  聖靈是合一的建立者
[00:17:16.680 --> 00:17:19.120]  因為這樣
[00:17:19.120 --> 00:17:23.760]  當信徒讓到謊言、怒氣、偷竊、污穢的言語
[00:17:23.760 --> 00:17:26.480]  在群體裏滋生的時候
[00:17:26.480 --> 00:17:29.680]  破壞的不單單是人與人的關係
[00:17:29.680 --> 00:17:35.880]  更加是聖靈在教會裏塑造合一和聖潔的工作
[00:17:35.880 --> 00:17:38.800]  聖靈的擔憂不是出於憤怒
[00:17:38.800 --> 00:17:42.200]  而是出於愛
[00:17:42.200 --> 00:17:47.160]  聖靈為到教會裏失去秩序而擔憂
[00:17:47.160 --> 00:17:53.000]  為到信徒繼續活在舊人的生命裏而憂傷
[00:17:53.000 --> 00:17:57.680]  保羅在三十節有一個安慰性的根基
[00:17:57.680 --> 00:18:02.800]  「你們原是他的印記,等候得熟的日子來到」
[00:18:02.800 --> 00:18:04.480]  這個印記就是
[00:18:04.480 --> 00:18:08.160]  神已經接納了我們為祂的產業
[00:18:08.160 --> 00:18:12.200]  聖靈要保守我們直到最終得熟
[00:18:12.200 --> 00:18:19.680]  所以保羅並不是用恐嚇來推動信徒要改變
[00:18:19.680 --> 00:18:23.120]  而是提醒我們,既然聖靈住在我們裏面
[00:18:23.120 --> 00:18:25.600]  愛我們,保守我們
[00:18:25.600 --> 00:18:30.320]  我們恆是為人自然應該回應神的心意
[00:18:30.320 --> 00:18:35.960]  聖靈擔憂不是因為我們偶爾失敗
[00:18:35.960 --> 00:18:41.080]  而是因為持續的心硬和叛逆
[00:18:41.080 --> 00:18:45.280]  新生命的動機不是因為害怕懲罰
[00:18:45.280 --> 00:18:48.200]  而是尊重聖靈的同在
[00:18:48.200 --> 00:18:53.200]  愛上帝的工作,保守群體的合約
[00:18:53.200 --> 00:18:55.640]  「恆是為人」的首要動機另一方面
[00:18:55.640 --> 00:18:57.920]  就是我們要除去舊人的行為
[00:18:57.920 --> 00:18:59.680]  三十一節它這樣說
[00:18:59.680 --> 00:19:04.720]  「一切苦毒、惱恨、憤怒、洋鬧、毀謗
[00:19:04.720 --> 00:19:09.240]  並一切惡毒都要從你們中間除掉」
[00:19:09.240 --> 00:19:14.880]  這一節是補充了二十五至二十九節
[00:19:14.880 --> 00:19:18.920]  一些根深柢為的補充
[00:19:18.920 --> 00:19:23.640]  新徒要徹底除去舊人的反應模式
[00:19:23.640 --> 00:19:29.600]  保羅列出了一條情緒惡化的階梯
[00:19:29.600 --> 00:19:35.960]  苦毒、惱恨、憤怒、洋鬧、毀謗、惡毒
[00:19:35.960 --> 00:19:39.360]  是一層一層這樣升上去
[00:19:39.360 --> 00:19:41.360]  整條線正正反映就是
[00:19:41.360 --> 00:19:45.160]  舊人的生命如何去破壞群體
[00:19:45.160 --> 00:19:49.720]  保羅用「除掉」這個字是一個強烈的命令
[00:19:49.720 --> 00:19:53.440]  表示信徒不能夠跟這些情緒妥協
[00:19:53.440 --> 00:19:56.160]  也不能夠說慢慢來
[00:19:56.160 --> 00:20:01.160]  我們經常會以為問題出在外在的環境
[00:20:01.160 --> 00:20:02.960]  出在別人裏面
[00:20:02.960 --> 00:20:05.080]  出在衝突本身
[00:20:05.080 --> 00:20:08.720]  但保羅將焦點放在人的內心
[00:20:08.720 --> 00:20:13.560]  真正需要處理的是我們心裏的舊人
[00:20:13.560 --> 00:20:17.640]  如果不處理,怒氣是會發酵成苦毒
[00:20:17.640 --> 00:20:20.720]  苦毒會成為魔鬼的破口
[00:20:20.720 --> 00:20:23.400]  最終破壞教會的合一
[00:20:23.400 --> 00:20:27.520]  新生命的呼召就是要主動徹底地去
[00:20:27.520 --> 00:20:30.160]  清除這些舊人的模式
[00:20:30.160 --> 00:20:35.520]  讓聖靈在我們生命裏面自由地工作
[00:20:35.520 --> 00:20:38.920]  行事為人的首要動機
[00:20:38.920 --> 00:20:42.520]  第三方面是要建立新人的品格
[00:20:42.520 --> 00:20:44.640]  三十二節他這樣說
[00:20:44.640 --> 00:20:46.800]  「並要以恩慈相待
[00:20:46.800 --> 00:20:49.800]  全憐憫的心彼此饒恕
[00:20:49.800 --> 00:20:54.080]  正如神在基督裏饒恕了你們」
[00:20:54.080 --> 00:20:56.560]  除去舊人只是第一步
[00:20:56.560 --> 00:21:02.240]  新生命還需要積極地建立由基督塑造的品格
[00:21:02.240 --> 00:21:05.360]  保羅給了我們三個核心的特質
[00:21:05.360 --> 00:21:09.440]  恩慈是一個善意的態度
[00:21:09.440 --> 00:21:12.280]  是使人得安息的溫柔
[00:21:12.280 --> 00:21:17.240]  憐憫是內心能夠被別人的軟弱去觸動
[00:21:17.240 --> 00:21:20.760]  願意理解和承擔生命
[00:21:20.760 --> 00:21:22.360]  饒恕
[00:21:22.360 --> 00:21:28.520]  希臘文的字根和恩典是同一個字根
[00:21:28.520 --> 00:21:30.720]  表示饒恕不是交換
[00:21:30.720 --> 00:21:34.400]  而是恩典的流動
[00:21:34.400 --> 00:21:40.520]  保羅強調饒恕的根基不是因為對方值得或不值得
[00:21:40.520 --> 00:21:45.000]  而是因為神在基督裏饒恕了我們
[00:21:45.000 --> 00:21:49.760]  我們饒恕的能力不是來自我們自己的感受
[00:21:49.760 --> 00:21:52.320]  而是來自主的福音
[00:21:52.320 --> 00:21:55.960]  當信徒活出恩慈憐憫饒恕
[00:21:55.960 --> 00:21:59.640]  教會就能夠成為彰顯基督的群體
[00:21:59.640 --> 00:22:03.960]  聖靈的工作就可以在當中得榮耀
[00:22:03.960 --> 00:22:05.800]  在這個部份
[00:22:05.800 --> 00:22:08.520]  保羅提醒我們
[00:22:08.520 --> 00:22:10.400]  不要令聖靈擔憂
[00:22:10.400 --> 00:22:13.640]  因為聖靈住在我們裏面
[00:22:13.640 --> 00:22:17.720]  印記我們直到我們得熟
[00:22:17.720 --> 00:22:21.520]  我們要除去舊人的情緒和行為
[00:22:21.520 --> 00:22:24.080]  建立新人的品格
[00:22:24.080 --> 00:22:28.360]  信徒之所以改變不是因為律法的壓力
[00:22:28.360 --> 00:22:31.040]  而是因為聖靈已經更新了我們
[00:22:31.040 --> 00:22:32.240]  印記了我們
[00:22:32.240 --> 00:22:33.880]  饒恕了我們
[00:22:33.880 --> 00:22:36.400]  新生命的動力不是恐懼
[00:22:36.400 --> 00:22:40.200]  而是回應神的愛
[00:22:40.200 --> 00:22:45.040]  第三部份是用神的方法去待其他人
[00:22:45.040 --> 00:22:47.520]  在五章一至二節這樣說
[00:22:47.520 --> 00:22:49.560]  所以你們該效法神
[00:22:49.560 --> 00:22:52.720]  好像蒙慈愛的兒女一樣
[00:22:52.720 --> 00:22:54.760]  也要憑愛心行事
[00:22:54.760 --> 00:22:56.360]  正如基督愛我們
[00:22:56.360 --> 00:22:58.640]  為我們捨了自己
[00:22:58.640 --> 00:23:04.760]  當作輕香的供物與祭物獻於神
[00:23:04.760 --> 00:23:07.080]  在這部份保羅提醒我們
[00:23:07.080 --> 00:23:10.320]  第一樣我們要效法神
[00:23:10.320 --> 00:23:13.160]  他一開始這段經文就提醒我們
[00:23:13.160 --> 00:23:15.240]  你們該效法神
[00:23:15.240 --> 00:23:18.760]  這句說話好像要求很高
[00:23:18.760 --> 00:23:22.600]  但是保羅不是用一個命令去開始
[00:23:22.600 --> 00:23:25.080]  而是從一個身份去開始
[00:23:25.080 --> 00:23:27.280]  為什麼我們要效法神
[00:23:27.280 --> 00:23:32.280]  因為我們是蒙神慈愛的兒女
[00:23:32.280 --> 00:23:35.560]  效法在希臘文的意思是模仿者
[00:23:35.560 --> 00:23:40.000]  就好像小朋友模仿父母一樣
[00:23:40.000 --> 00:23:44.560]  小朋友模仿父母並不是靠努力達到一個很高分
[00:23:44.560 --> 00:23:46.440]  而是因為親近
[00:23:46.440 --> 00:23:47.320]  因為信任
[00:23:47.320 --> 00:23:49.840]  因為關係而自然流露
[00:23:49.840 --> 00:23:52.160]  同樣信徒效法神
[00:23:52.160 --> 00:23:56.400]  不是靠表面的模仿或者宗教的行為
[00:23:56.400 --> 00:23:59.800]  而是因為我們是神的兒女
[00:23:59.800 --> 00:24:02.880]  是因為我們在神的愛裏面
[00:24:02.880 --> 00:24:05.520]  我們被養育
[00:24:05.520 --> 00:24:07.600]  我們被滋潤
[00:24:07.600 --> 00:24:12.320]  是因為神的聖情在我們裏面被塑造
[00:24:12.320 --> 00:24:15.280]  這份效法是來自身份
[00:24:15.280 --> 00:24:18.240]  不是來自一些規條
[00:24:18.240 --> 00:24:20.680]  小朋友怎樣學父母
[00:24:20.680 --> 00:24:21.880]  靠觀察
[00:24:21.880 --> 00:24:22.960]  靠親近
[00:24:22.960 --> 00:24:24.920]  靠每天的相處
[00:24:24.920 --> 00:24:26.440]  信徒都一樣
[00:24:26.440 --> 00:24:27.920]  當我們親近神
[00:24:27.920 --> 00:24:29.360]  留心祂的話語
[00:24:29.360 --> 00:24:31.080]  經歷祂的恩典
[00:24:31.080 --> 00:24:33.160]  我們就會越來越像祂
[00:24:33.160 --> 00:24:35.280]  不是靠勉強
