
[00:00:00.000 --> 00:00:03.840]  各位聽眾好 我們一起再次禱告
[00:07:45.440 --> 00:07:47.440]  真是不可信
[00:07:47.440 --> 00:07:49.440]  太過霸道
[00:07:49.440 --> 00:07:51.440]  而耶穌基督來到
[00:07:51.440 --> 00:07:53.440]  祂叫人悔改認罪
[00:07:53.440 --> 00:07:55.440]  將生命轉回
[00:07:55.440 --> 00:07:57.440]  將主權交給祂
[00:07:57.440 --> 00:07:59.440]  更加令人反感
[00:07:59.440 --> 00:08:01.440]  聖經裡面怎麼說
[00:08:01.440 --> 00:08:03.440]  主要是說別人錯
[00:08:03.440 --> 00:08:05.440]  你有罪
[00:08:05.440 --> 00:08:07.440]  聖經就是將一些真理告訴別人
[00:08:07.440 --> 00:08:09.440]  你有罪
[00:08:09.440 --> 00:08:11.440]  以致你去悔改認罪
[00:08:11.440 --> 00:08:13.440]  世人就不喜歡
[00:08:13.440 --> 00:08:15.440]  所以在《約翰福音》第三章
[00:08:15.440 --> 00:08:17.440]  有句說話
[00:08:17.440 --> 00:08:19.440]  第20節
[00:08:19.440 --> 00:08:21.440]  凡作惡的人
[00:08:21.440 --> 00:08:23.440]  都恨惡幹
[00:08:23.440 --> 00:08:25.440]  不來接近幹
[00:08:25.440 --> 00:08:27.440]  不懂行為被暴露
[00:08:27.440 --> 00:08:29.440]  人不喜歡說自己不好的東西
[00:08:29.440 --> 00:08:31.440]  你說我有罪
[00:08:31.440 --> 00:08:33.440]  有問題
[00:08:33.440 --> 00:08:35.440]  我都不知道活得多好
[00:08:35.440 --> 00:08:37.440]  我又賺錢
[00:08:37.440 --> 00:08:39.440]  你還說我還要什麼
[00:08:39.440 --> 00:08:41.440]  還要相信耶穌
[00:08:41.440 --> 00:08:43.440]  我已經有很多興趣
[00:08:43.440 --> 00:08:45.440]  已經有很多滿足到我的生命
[00:08:45.440 --> 00:08:47.440]  你就是這樣說
[00:08:47.440 --> 00:08:49.440]  我就是覺得
[00:08:49.440 --> 00:08:51.440]  這些是一些謊話
[00:08:51.440 --> 00:08:53.440]  這些不可信
[00:08:53.440 --> 00:08:55.440]  我們都成為被憎惡之列
[00:08:55.440 --> 00:08:59.440]  這裡說
[00:08:59.440 --> 00:09:01.440]  世人若恨你們
[00:09:01.440 --> 00:09:03.440]  有些人未必真的恨
[00:09:03.440 --> 00:09:05.440]  但是這個有可能
[00:09:05.440 --> 00:09:07.440]  絕對有可能
[00:09:07.440 --> 00:09:09.440]  世人若恨你們
[00:09:09.440 --> 00:09:11.440]  你們要知道
[00:09:11.440 --> 00:09:13.440]  你們在恨你的時候已經恨了我
[00:09:13.440 --> 00:09:15.440]  因為我們在不同的角度
[00:09:15.440 --> 00:09:17.440]  我們在神的角度
[00:09:17.440 --> 00:09:19.440]  世人在聖經裡面說
[00:09:19.440 --> 00:09:21.440]  在撒旦的角度
[00:09:21.440 --> 00:09:23.440]  我們是兩種
[00:09:23.440 --> 00:09:25.440]  我們的價值觀越來越不同
[00:09:25.440 --> 00:09:29.440]  耶穌說
[00:09:29.440 --> 00:09:31.440]  如果你是屬世界
[00:09:31.440 --> 00:09:33.440]  你已經不是了
[00:09:33.440 --> 00:09:35.440]  如果你這樣的情況
[00:09:35.440 --> 00:09:37.440]  世界就會愛屬自己的人
[00:09:37.440 --> 00:09:39.440]  如果你跟他們一起
[00:09:39.440 --> 00:09:41.440]  就不會有這個情況
[00:09:41.440 --> 00:09:43.440]  但我們因為屬於神的角度
[00:09:43.440 --> 00:09:45.440]  就會有這個摩擦
[00:09:45.440 --> 00:09:47.440]  還有
[00:09:47.440 --> 00:09:49.440]  不是我們自己厲害
[00:09:49.440 --> 00:09:51.440]  我做得好
[00:09:51.440 --> 00:09:53.440]  所以我成為神的兒女
[00:09:53.440 --> 00:09:55.440]  不是的
[00:09:55.440 --> 00:09:57.440]  指因你們不屬世界
[00:09:57.440 --> 00:09:59.440]  我從世界中
[00:09:59.440 --> 00:10:01.440]  選擇了你們
[00:10:01.440 --> 00:10:03.440]  所以世界就恨你們
[00:10:03.440 --> 00:10:05.440]  其實我們以前都在世界裡面
[00:10:05.440 --> 00:10:07.440]  我們沒有任何誇口
[00:10:07.440 --> 00:10:09.440]  聖經二佛所說
[00:10:09.440 --> 00:10:11.440]  我們從前都死在過犯罪惡當中
[00:10:11.440 --> 00:10:13.440]  是神的恩典
[00:10:13.440 --> 00:10:15.440]  將我們拿到這個地方
[00:10:15.440 --> 00:10:17.440]  在神的角度
[00:10:17.440 --> 00:10:19.440]  我們從一個黑暗的權勢
[00:10:19.440 --> 00:10:21.440]  去到神愛之的角度
[00:10:21.440 --> 00:10:23.440]  享受祂的愛
[00:10:23.440 --> 00:10:25.440]  有不同的生命
[00:10:25.440 --> 00:10:27.440]  有不同的價值觀
[00:10:27.440 --> 00:10:29.440]  是這樣的
[00:10:29.440 --> 00:10:31.440]  我在讀神學院的時候
[00:10:31.440 --> 00:10:33.440]  有位教授叫John Hannah
[00:10:33.440 --> 00:10:35.440]  John Hannah
[00:10:35.440 --> 00:10:37.440]  她說到
[00:10:37.440 --> 00:10:39.440]  她自己的家境很坎坷
[00:10:39.440 --> 00:10:41.440]  她說她的家庭是一個淤酒的家庭
[00:10:41.440 --> 00:10:45.440]  可能成員很淤酒
[00:10:45.440 --> 00:10:47.440]  她的姐姐是妓女
[00:10:47.440 --> 00:10:49.440]  在這樣的環境長大
[00:10:49.440 --> 00:10:51.440]  她不相信任何人
[00:10:51.440 --> 00:10:53.440]  所以她太太有一次
[00:10:53.440 --> 00:10:55.440]  跟她對話
[00:10:55.440 --> 00:10:57.440]  Hannah你什麼都不相信
[00:10:57.440 --> 00:10:59.440]  你怎會相信主耶穌
[00:10:59.440 --> 00:11:01.440]  當然她太太自己也相信耶穌
[00:11:01.440 --> 00:11:03.440]  相信主耶穌
[00:11:03.440 --> 00:11:05.440]  Hannah就說不是
[00:11:05.440 --> 00:11:07.440]  是神找我
[00:11:07.440 --> 00:11:09.440]  不是我找神
[00:11:09.440 --> 00:11:11.440]  這是神的恩典
[00:11:11.440 --> 00:11:13.440]  John Hannah就是一個
[00:11:13.440 --> 00:11:15.440]  很神愛的教授
[00:11:15.440 --> 00:11:17.440]  生命會被轉化
[00:11:17.440 --> 00:11:19.440]  她從一個
[00:11:19.440 --> 00:11:21.440]  黑暗的權勢去到一個愛之的角度
[00:11:21.440 --> 00:11:23.440]  去享受神的
[00:11:23.440 --> 00:11:25.440]  豐盛的生命
[00:11:25.440 --> 00:11:27.440]  但問題是大家要小心
[00:11:27.440 --> 00:11:29.440]  我們有沒有留意世界
[00:11:29.440 --> 00:11:31.440]  世界和我們有什麼關係
[00:11:31.440 --> 00:11:33.440]  這個很重要
[00:11:33.440 --> 00:11:35.440]  幸好我們恨惡
[00:11:35.440 --> 00:11:37.440]  繼續說到
[00:11:37.440 --> 00:11:39.440]  我們怎樣去面對他們
[00:11:41.440 --> 00:11:43.440]  接著我們說到
[00:11:43.440 --> 00:11:45.440]  我們再看下去
[00:11:45.440 --> 00:11:47.440]  還有一個原因為何恨惡
[00:11:47.440 --> 00:11:49.440]  因為我們和神的生命
[00:11:49.440 --> 00:11:51.440]  和耶穌的生命的結連
[00:11:51.440 --> 00:11:53.440]  「僕人不大於主人」
[00:11:53.440 --> 00:11:55.440]  恨的結果就是迫害
[00:11:55.440 --> 00:11:57.440]  會有所行動
[00:11:57.440 --> 00:11:59.440]  或者排擠
[00:11:59.440 --> 00:12:01.440]  「僕人不大於主人」
[00:12:01.440 --> 00:12:03.440]  「他們若迫害了我」
[00:12:03.440 --> 00:12:05.440]  「也會迫害你們」
[00:12:05.440 --> 00:12:07.440]  「你們若遵守了我的話」
[00:12:07.440 --> 00:12:09.440]  「也會遵守你們的話」
[00:12:09.440 --> 00:12:11.440]  「他們若遵守了我的話」
[00:12:11.440 --> 00:12:13.440]  「也會遵守你們的話」
[00:12:13.440 --> 00:12:17.440]  基督徒的生命
[00:12:17.440 --> 00:12:19.440]  和耶穌的結連
[00:12:19.440 --> 00:12:21.440]  其實你想想
[00:12:21.440 --> 00:12:23.440]  這些結連的生命
[00:12:23.440 --> 00:12:25.440]  我們很自然會和耶穌
[00:12:25.440 --> 00:12:27.440]  一樣去分享祂的信息
[00:12:27.440 --> 00:12:29.440]  我們一樣會和人說
[00:12:29.440 --> 00:12:31.440]  世人犯了罪
[00:12:31.440 --> 00:12:33.440]  你要歸向神
[00:12:33.440 --> 00:12:35.440]  要做這個迴轉的工作
[00:12:35.440 --> 00:12:37.440]  所以世人會恨
[00:12:37.440 --> 00:12:39.440]  甚至迫害
[00:12:39.440 --> 00:12:41.440]  這是很自然的
[00:12:41.440 --> 00:12:43.440]  我最近看到
[00:12:43.440 --> 00:12:45.440]  不僅是現在發生
[00:12:45.440 --> 00:12:47.440]  港島在西非的地方
[00:12:47.440 --> 00:12:49.440]  也受到現在
[00:12:49.440 --> 00:12:51.440]  ISIS
[00:12:51.440 --> 00:12:53.440]  還有一些恐怖的事情
[00:12:53.440 --> 00:12:55.440]  專門對付
[00:12:55.440 --> 00:12:57.440]  一些基督徒
[00:12:57.440 --> 00:12:59.440]  所以
[00:12:59.440 --> 00:13:01.440]  你看看現在的世界
[00:13:01.440 --> 00:13:03.440]  就是這樣
[00:13:03.440 --> 00:13:05.440]  我們看到這裡的時候
[00:13:05.440 --> 00:13:07.440]  是世界的張力
[00:13:07.440 --> 00:13:09.440]  然後再描寫的時候
[00:13:09.440 --> 00:13:11.440]  是再說
[00:13:11.440 --> 00:13:13.440]  再推到遠一點
[00:13:13.440 --> 00:13:15.440]  因為
[00:13:15.440 --> 00:13:17.440]  你是我的僕人
[00:13:17.440 --> 00:13:19.440]  我們有沒有認主
[00:13:19.440 --> 00:13:21.440]  是我們的僕人呢?
[00:13:21.440 --> 00:13:23.440]  有時我們會是一個
[00:13:23.440 --> 00:13:25.440]  我也沒有什麼事
[00:13:25.440 --> 00:13:27.440]  我也沒有被別人
[00:13:27.440 --> 00:13:29.440]  有什麼張力
[00:13:29.440 --> 00:13:31.440]  究竟我們要反省一下
[00:13:31.440 --> 00:13:33.440]  我們和神的關係是主僕的關係
[00:13:33.440 --> 00:13:35.440]  我們有沒有當主是我們的主人呢?
[00:13:35.440 --> 00:13:37.440]  我們的生命
[00:13:37.440 --> 00:13:39.440]  和祂有沒有結連呢?
[00:13:39.440 --> 00:13:41.440]  其實這段經文再轉到上方
[00:13:41.440 --> 00:13:43.440]  我們和神的生命是怎樣呢?
[00:13:43.440 --> 00:13:45.440]  以致我們彼此群體的相畏是怎樣呢?
[00:13:45.440 --> 00:13:47.440]  以致我們會不會有
[00:13:47.440 --> 00:13:49.440]  看到世人的需要
[00:13:49.440 --> 00:13:51.440]  以致我們願意去
[00:13:51.440 --> 00:13:53.440]  接觸願意將基督的愛和祂分享呢?
[00:13:53.440 --> 00:13:55.440]  這裡就說
[00:13:55.440 --> 00:13:57.440]  繼續再說
[00:13:57.440 --> 00:13:59.440]  如果恨惡耶穌
[00:13:59.440 --> 00:14:01.440]  再推進一點
[00:14:01.440 --> 00:14:03.440]  就這樣說
[00:14:03.440 --> 00:14:05.440]  但他們要因我的名
[00:14:05.440 --> 00:14:07.440]  向你們做一切的事
[00:14:07.440 --> 00:14:09.440]  因為他們不認識
[00:14:09.440 --> 00:14:11.440]  猜我來的那位
[00:14:11.440 --> 00:14:13.440]  再進一點就是
[00:14:13.440 --> 00:14:15.440]  是父神
[00:14:15.440 --> 00:14:17.440]  其實他們也不認識父神
[00:14:17.440 --> 00:14:19.440]  接著那段也說到
[00:14:19.440 --> 00:14:21.440]  甚至憎恨父神
[00:14:21.440 --> 00:14:23.440]  因為耶穌基督所說的
[00:14:23.440 --> 00:14:25.440]  全部是父神所教導的
[00:14:25.440 --> 00:14:27.440]  祂是
[00:14:27.440 --> 00:14:29.440]  耶穌基督就是神的道
[00:14:29.440 --> 00:14:31.440]  或者我讀一節
[00:14:31.440 --> 00:14:33.440]  在8章
[00:14:33.440 --> 00:14:35.440]  42節這裡這樣說
[00:14:35.440 --> 00:14:37.440]  耶穌基督
[00:14:37.440 --> 00:14:39.440]  這樣說
[00:14:39.440 --> 00:14:41.440]  假如神是你們的父
[00:14:41.440 --> 00:14:43.440]  即是世人
[00:14:43.440 --> 00:14:45.440]  你們就會愛我
[00:14:45.440 --> 00:14:47.440]  因為我本是出於神
[00:14:47.440 --> 00:14:49.440]  也是從神而來
[00:14:49.440 --> 00:14:51.440]  我不是憑著自己來
[00:14:51.440 --> 00:14:53.440]  而是他猜我來的
[00:14:53.440 --> 00:14:55.440]  他所說的他想做的一切
[00:14:55.440 --> 00:14:57.440]  完全是神那裡來的
[00:14:57.440 --> 00:14:59.440]  所以他追溯到那時候
[00:14:59.440 --> 00:15:01.440]  當人去拒絕一些信徒
[00:15:01.440 --> 00:15:03.440]  其實是拒絕耶穌基督
[00:15:03.440 --> 00:15:05.440]  甚至拒絕父神
[00:15:05.440 --> 00:15:07.440]  而父神做了一些事情
[00:15:07.440 --> 00:15:09.440]  是引證了耶穌基督是彌賽亞
[00:15:09.440 --> 00:15:11.440]  所以連這個見證
[00:15:11.440 --> 00:15:13.440]  他們都否定的時候
[00:15:13.440 --> 00:15:15.440]  聖經就說
[00:15:15.440 --> 00:15:17.440]  他們犯了罪
[00:15:17.440 --> 00:15:19.440]  而這個罪是沒有藉口的
[00:15:19.440 --> 00:15:21.440]  所以我們繼續再看下去
[00:15:21.440 --> 00:15:23.440]  一連串這裡就說
[00:15:23.440 --> 00:15:25.440]  他們是恨
[00:15:25.440 --> 00:15:27.440]  然後迫害
[00:15:27.440 --> 00:15:29.440]  但是他們這樣做是不合理的
[00:15:29.440 --> 00:15:31.440]  這裡說
[00:15:31.440 --> 00:15:33.440]  我若沒有來教導他們
[00:15:33.440 --> 00:15:35.440]  他們就沒有罪
[00:15:35.440 --> 00:15:37.440]  但如今他們的罪
[00:15:37.440 --> 00:15:39.440]  無可推諉
[00:15:39.440 --> 00:15:41.440]  如果你看看耶穌基督的福音
[00:15:41.440 --> 00:15:43.440]  是說什麼呢?
[00:15:43.440 --> 00:15:45.440]  其實是說我將我的生命給了你
[00:15:45.440 --> 00:15:47.440]  你就得到生命
[00:15:47.440 --> 00:15:49.440]  但是你要悔改歸向我
[00:15:49.440 --> 00:15:51.440]  一個這麼好的禮物
