
[00:00:00.000 --> 00:00:04.600]  今日我哋分享嘅題目叫做「你跟隨什麼」
[00:05:24.840 --> 00:05:27.440]  你若效法理負大位
[00:05:27.440 --> 00:05:31.600]  全誠實正直的心行在我面前
[00:05:31.600 --> 00:05:34.600]  遵行我一切所吩咐你的
[00:05:34.600 --> 00:05:37.320]  謹守我的律例典章
[00:05:37.320 --> 00:05:41.560]  我就必兼顧你的國位在以色列中
[00:05:41.560 --> 00:05:43.280]  直到永遠
[00:05:43.280 --> 00:05:46.360]  正如我應許你負大位說
[00:05:46.360 --> 00:05:51.680]  你的子孫必不斷人助以色列人的國位
[00:05:51.680 --> 00:05:54.680]  倘若你們和你們的子孫
[00:05:54.680 --> 00:05:56.960]  轉去不跟從我
[00:05:56.960 --> 00:06:00.600]  不守我指示你們的誡命律例
[00:06:00.600 --> 00:06:03.120]  去侍奉經拜別臣
[00:06:03.120 --> 00:06:09.000]  我就必將以色列從我賜給他們的地上剪除
[00:06:09.000 --> 00:06:12.840]  並且我為己名所分別為聖的殿
[00:06:12.840 --> 00:06:14.920]  也必捨棄不顧
[00:06:14.920 --> 00:06:18.680]  使以色列人在萬民中作笑談
[00:06:18.680 --> 00:06:20.120]  被記朝
[00:06:20.120 --> 00:06:22.400]  這殿雖然甚高
[00:06:22.400 --> 00:06:26.320]  將來經過的人必驚雅癡笑說
[00:06:26.320 --> 00:06:31.000]  耶和華為何向這地和這殿如此行呢
[00:06:31.000 --> 00:06:32.720]  人必回答說
[00:06:32.720 --> 00:06:35.080]  是因此地的人離棄
[00:06:35.080 --> 00:06:38.680]  領他們列祖出埃及地之耶和華
[00:06:38.680 --> 00:06:39.960]  他們的臣
[00:06:39.960 --> 00:06:41.800]  去親近別臣
[00:06:41.800 --> 00:06:43.680]  是逢敬拜他
[00:06:43.680 --> 00:06:48.520]  所以耶和華使這一切災禍臨到他們
[00:06:48.520 --> 00:06:50.640]  這裡開始第一節告訴我們
[00:06:50.640 --> 00:06:53.720]  所羅門去建造耶和華的殿和皇宮
[00:06:53.720 --> 00:06:56.880]  並且一切所願意建造的都完畢了
[00:06:56.880 --> 00:06:58.240]  就在這個時候
[00:06:58.240 --> 00:06:59.320]  在第二節
[00:06:59.320 --> 00:07:03.080]  我們看到耶和華神第二次向所羅門顯現
[00:07:03.080 --> 00:07:04.000]  如果大家記得
[00:07:04.000 --> 00:07:06.560]  其實在第三章的時候
[00:07:06.560 --> 00:07:10.360]  我們讀過是耶和華第一次向所羅門顯現
[00:07:10.360 --> 00:07:13.760]  今次是耶和華第二次向所羅門顯現
[00:07:13.760 --> 00:07:16.000]  而耶和華向所羅門顯現
[00:07:16.000 --> 00:07:21.120]  是回應了所羅門在八章二十九節的祈禱
[00:07:21.120 --> 00:07:22.960]  當時所羅門這樣祈禱
[00:07:22.960 --> 00:07:23.960]  他說 神啊
[00:07:23.960 --> 00:07:26.840]  願祢晝夜看顧這殿
[00:07:26.840 --> 00:07:30.560]  就是祢應許立為祢名的居所
[00:07:30.560 --> 00:07:32.280]  求祢誰聽僕人
[00:07:32.280 --> 00:07:34.560]  向此處禱告的話
[00:07:34.560 --> 00:07:37.200]  當所羅門這樣向神祈禱的時候
[00:07:37.200 --> 00:07:39.840]  神就第二次向所羅門顯現
[00:07:39.840 --> 00:07:41.920]  而第三次告訴我們
[00:07:41.920 --> 00:07:45.080]  是耶和華對所羅門的回應
[00:07:45.080 --> 00:07:46.360]  耶和華對祂說
[00:07:46.360 --> 00:07:48.960]  祢向我所禱告祈求的
[00:07:48.960 --> 00:07:51.040]  我都應運了
[00:07:51.040 --> 00:07:55.120]  我已將祢所見的這殿分別為聖
[00:07:55.120 --> 00:07:57.720]  使我的名永遠在其中
[00:07:57.720 --> 00:08:01.240]  我的眼我的心也必在那裡
[00:08:01.240 --> 00:08:03.240]  反正這是一個很窩心的回應
[00:08:03.240 --> 00:08:04.040]  神說
[00:08:04.040 --> 00:08:05.840]  祢和我祈禱的
[00:08:05.840 --> 00:08:06.880]  我應運了
[00:08:06.880 --> 00:08:11.160]  祂說我將祢所見的聖殿分別為聖
[00:08:11.160 --> 00:08:12.120]  分別為聖
[00:08:12.120 --> 00:08:15.320]  並且我的名永遠在其中
[00:08:15.320 --> 00:08:16.240]  然後耶和華說
[00:08:16.240 --> 00:08:17.840]  我的眼我的心
[00:08:17.840 --> 00:08:20.160]  就像一個父親或者母親這樣說
[00:08:20.160 --> 00:08:23.840]  我的眼我的心也必在那裡
[00:08:23.840 --> 00:08:24.800]  不單止是這樣
[00:08:24.800 --> 00:08:27.120]  其實第四節和第五節
[00:08:27.120 --> 00:08:30.600]  耶和華應許大衛王朝
[00:08:30.600 --> 00:08:33.840]  會繼續有人坐在以色列的國位
[00:08:33.840 --> 00:08:37.040]  但是在這裡有一個很重要的條件
[00:08:37.040 --> 00:08:39.800]  在這裡耶和華說了很重要的教導
[00:08:39.800 --> 00:08:42.840]  就是很重要有兩件事
[00:08:42.840 --> 00:08:43.760]  第一
[00:08:43.760 --> 00:08:48.000]  祢要記得全誠實正直的心
[00:08:48.000 --> 00:08:50.040]  行在我面前
[00:08:50.040 --> 00:08:50.840]  第二
[00:08:50.840 --> 00:08:55.080]  就是祢要遵行我一切吩咐祢的
[00:08:55.080 --> 00:08:58.200]  堅守我的律例典章
[00:08:58.200 --> 00:09:02.000]  在這裡神說出兩個很重要的條件
[00:09:02.000 --> 00:09:04.000]  因為今天我們敬拜神
[00:09:04.000 --> 00:09:06.040]  最重要的不是究竟聖殿
[00:09:06.040 --> 00:09:07.960]  或者我們的教會有多美
[00:09:07.960 --> 00:09:11.160]  不是今天究竟我們唱的詩歌有多動聽
[00:09:11.160 --> 00:09:12.600]  或者今天我們的侍奉
[00:09:12.600 --> 00:09:15.680]  在表面上有多冠冕堂皇
[00:09:15.680 --> 00:09:18.600]  而是究竟我們的生命
[00:09:18.600 --> 00:09:21.840]  有沒有全誠實正直的心
[00:09:21.840 --> 00:09:23.760]  行在神的面前
[00:09:23.760 --> 00:09:25.960]  我們究竟有沒有遵行神
[00:09:25.960 --> 00:09:28.520]  所吩咐一切的律例典章
[00:09:28.520 --> 00:09:30.680]  所以在這裡我們學了很重要的功課
[00:09:30.680 --> 00:09:32.440]  今天我們跟神建立關係
[00:09:32.440 --> 00:09:38.400]  最重要是究竟我們有沒有遵行神的旨意
[00:09:38.400 --> 00:09:41.880]  所以在這裡神做了一件很特別的事
[00:09:41.880 --> 00:09:45.720]  也是一件在常人眼中比較奇怪的事
[00:09:45.720 --> 00:09:50.840]  就是祂在這裡向所羅門和以色列人發出了一個警告
[00:09:50.840 --> 00:09:52.680]  為什麼這麼奇怪呢
[00:09:52.680 --> 00:09:55.360]  因為通常你不會在這些時刻那裡
[00:09:55.360 --> 00:09:56.880]  向人發出警告
[00:09:56.880 --> 00:10:01.720]  你試試今天如果你參加一個很偉大的建築物的開幕典禮
[00:10:01.720 --> 00:10:06.440]  或者你參加一棟新的大廈建成的一個開幕典禮
[00:10:06.440 --> 00:10:10.080]  接著你會見到一個被邀請的特別嘉賓
[00:10:10.080 --> 00:10:12.320]  當這個特別嘉賓展完彩
[00:10:12.320 --> 00:10:13.760]  他要說話的時候
[00:10:13.760 --> 00:10:14.600]  他一說就說
[00:10:14.600 --> 00:10:15.800]  喂你小心啊
[00:10:15.800 --> 00:10:18.120]  這棟東西可能會倒塌的
[00:10:18.120 --> 00:10:19.600]  有沒有人會這樣說的
[00:10:19.600 --> 00:10:21.280]  你有沒有去過那些開幕典禮
[00:10:21.280 --> 00:10:23.080]  我們獻堂禮的時候有沒有說
[00:10:23.080 --> 00:10:24.240]  小心啊
[00:10:24.240 --> 00:10:27.040]  這棟東西會倒塌的
[00:10:27.040 --> 00:10:28.400]  通常都不會
[00:10:28.400 --> 00:10:32.720]  但是這裡神做了一個很重要的警告
[00:10:32.720 --> 00:10:35.200]  祂說今天這棟東西這麼漂亮
[00:10:35.200 --> 00:10:36.880]  但是這棟東西可以倒塌的
[00:10:36.880 --> 00:10:37.760]  為什麼呢
[00:10:37.760 --> 00:10:40.720]  因為其實最重要不是這棟東西有多漂亮
[00:10:40.720 --> 00:10:42.800]  不是表面上我們做得有多好
[00:10:42.800 --> 00:10:46.360]  而是我們的心有沒有真正跟隨神
[00:10:46.360 --> 00:10:48.280]  所以神說倘若你們
[00:10:48.280 --> 00:10:49.920]  這裡有一個轉向
[00:10:49.920 --> 00:10:53.600]  之前那幾節聖經是你和所羅門說的
[00:10:53.600 --> 00:10:56.560]  但是這裡的受眾變成你們
[00:10:56.560 --> 00:10:58.720]  是跟所羅門和以色列人說的
[00:10:58.720 --> 00:11:02.720]  祂說倘若你們和你們的子孫
[00:11:02.720 --> 00:11:05.320]  轉去不跟從我
[00:11:05.320 --> 00:11:08.920]  不守我指示你們的誡命律例
[00:11:08.920 --> 00:11:11.480]  去侍奉敬拜別臣
[00:11:11.480 --> 00:11:13.680]  我就必將以色列人
[00:11:13.680 --> 00:11:16.920]  從我刺吸他們的地上剪除
[00:11:16.920 --> 00:11:21.000]  並且今日我為幾名所分別為聖的殿
[00:11:21.000 --> 00:11:24.280]  今日我說我會分別為聖的聖殿
[00:11:24.280 --> 00:11:26.000]  都會捨棄不顧
[00:11:26.000 --> 00:11:30.440]  叫以色列人在萬民之中作笑談
[00:11:30.440 --> 00:11:32.080]  被羈俏
[00:11:32.080 --> 00:11:34.240]  神說了很重要的一件事
[00:11:34.240 --> 00:11:38.320]  究竟今日我們生命最重要的特質是什麼
[00:11:38.320 --> 00:11:40.440]  當今日我們說我們是基督徒
[00:11:40.440 --> 00:11:43.320]  當今日我們說我們是跟隨耶穌的門徒
[00:11:43.320 --> 00:11:46.920]  但原來今日我們只是覺得我們是一個很漂亮的教會
[00:11:46.920 --> 00:11:48.200]  今日教會漂亮嗎
[00:11:48.200 --> 00:11:49.080]  很漂亮
[00:11:49.080 --> 00:11:50.680]  椅子坐得舒不舒服
[00:11:50.680 --> 00:11:51.760]  很舒服是嗎
[00:11:51.760 --> 00:11:53.960]  我們要特別感謝我們的同工
[00:11:53.960 --> 00:11:56.560]  因為他們每天有很多不同的預備
[00:11:56.560 --> 00:11:59.640]  今日大家覺得《思歌》好聽嗎
[00:11:59.640 --> 00:12:00.400]  好聽是嗎
[00:12:00.400 --> 00:12:03.480]  給掌聲我們去敬拜它
[00:12:03.480 --> 00:12:05.760]  但今日如果我們說坐在這裏這麼漂亮
[00:12:05.760 --> 00:12:07.920]  我們的《思歌》這麼好聽
[00:12:07.920 --> 00:12:11.520]  但如果我們的生命不跟從神
[00:12:11.520 --> 00:12:13.040]  其實一點意義都沒有
[00:12:13.040 --> 00:12:14.720]  是一點意義都沒有
[00:12:14.720 --> 00:12:16.040]  所以神弄得很清楚
[00:12:16.040 --> 00:12:17.800]  他亦都跟以色列人說得很清楚
[00:12:17.800 --> 00:12:19.760]  今日你最重要的特質
[00:12:19.760 --> 00:12:21.800]  就是你有沒有在這個世代
[00:12:21.800 --> 00:12:24.400]  向人顯示什麼是智慧
[00:12:24.400 --> 00:12:28.040]  而如果你在這個世代向人顯示什麼是智慧
[00:12:28.040 --> 00:12:30.440]  你就要問究竟我的生命
[00:12:30.440 --> 00:12:34.000]  有沒有真正去跟隨神
[00:12:34.000 --> 00:12:36.240]  如果你沒有真正跟隨神
[00:12:36.240 --> 00:12:39.560]  耶和華說縱然這個電甚高
[00:12:39.560 --> 00:12:41.800]  將來經過的人都會驚訝
[00:12:41.800 --> 00:12:42.800]  神經病
[00:12:42.800 --> 00:12:45.960]  說耶和華神為什麼會這樣對待這個地方
[00:12:45.960 --> 00:12:48.000]  為什麼會這樣對待這個聖殿
[00:12:48.000 --> 00:12:49.840]  而人就會這樣回答
[00:12:49.840 --> 00:12:53.600]  是因為這個地的人離棄了他們的列祖
[00:12:53.600 --> 00:12:55.480]  帶他們的列祖出埃及地
[00:12:55.480 --> 00:12:58.880]  耶和華他們的神去了親近其他的神
[00:12:58.880 --> 00:13:01.120]  去了侍奉敬拜其他的神
[00:13:01.120 --> 00:13:06.440]  所以耶和華就將這一切的災禍臨到他們
[00:13:06.440 --> 00:13:08.480]  所以今日我們要去明白
[00:13:08.480 --> 00:13:13.440]  遵行神旨意是跟神建立關係的關鍵
[00:13:13.440 --> 00:13:16.600]  上個星期的週末是母親節
[00:13:16.600 --> 00:13:18.160]  我想問一下大家
[00:13:18.160 --> 00:13:24.160]  有沒有一些是跟媽媽出去了一個地方吃飯的
[00:13:24.160 --> 00:13:26.600]  有 是吧
[00:13:26.600 --> 00:13:30.200]  有沒有一些人買了花給媽媽的
[00:13:30.200 --> 00:13:33.640]  很多 給大家掌聲好不好
[00:13:33.640 --> 00:13:35.240]  我想大家想一件事
[00:13:35.240 --> 00:13:40.000]  如果今天你訂了一個很美的地方跟媽媽吃飯
[00:13:40.000 --> 00:13:42.600]  但是去到的時候
[00:13:42.600 --> 00:13:44.200]  雖然那個地方很美
[00:13:44.200 --> 00:13:48.160]  但是你點的菜都是媽媽不能吃的
[00:13:48.160 --> 00:13:50.640]  你媽媽是可以吃清淡的東西
[00:13:50.640 --> 00:13:53.000]  你點的整桌都是煎炸的東西
[00:13:53.000 --> 00:13:57.200]  全部都是椒鹽 煎炸
[00:13:57.200 --> 00:14:00.040]  又或者你媽媽是對海鮮敏感的
[00:14:00.040 --> 00:14:01.840]  你點的整桌都是海鮮
[00:14:01.840 --> 00:14:03.440]  她跟我說很美啊
[00:14:03.440 --> 00:14:07.040]  鮑魚啊 龍蝦啊 瀨尿蝦啊
[00:14:07.040 --> 00:14:09.200]  但是你媽媽一樣東西都不能吃
[00:14:09.200 --> 00:14:10.840]  然後你就拿一束花出來
[00:14:10.840 --> 00:14:12.200]  就說媽媽你看看
[00:14:12.200 --> 00:14:14.600]  這束花多美 很貴的
[00:14:14.600 --> 00:14:15.640]  還有我知道的
[00:14:15.640 --> 00:14:20.000]  因為我星期一才跟我外母補足
[00:14:20.000 --> 00:14:22.760]  星期一的花原來比我星期天的好多
[00:14:22.760 --> 00:14:24.640]  你星期天就去買花
[00:14:24.640 --> 00:14:26.240]  買很美的花
[00:14:26.240 --> 00:14:28.400]  準備打卡 打卡
[00:14:28.400 --> 00:14:30.400]  你媽媽這樣
[00:14:30.400 --> 00:14:31.200]  為什麼呢
[00:14:31.200 --> 00:14:33.600]  因為那些花又不是你媽媽喜歡的品種
[00:14:33.600 --> 00:14:36.040]  又不是你媽媽喜歡的顏色
[00:14:36.040 --> 00:14:38.440]  你想你媽媽會不會開心
[00:14:38.440 --> 00:14:40.200]  不會啊 是不是
[00:14:40.200 --> 00:14:42.600]  同樣今天我們要小心
[00:14:42.600 --> 00:14:45.160]  如果我們說你看看教會多美 是不是
[00:14:45.160 --> 00:14:48.640]  你看看那些祭服多鮮美 是不是
[00:14:48.640 --> 00:14:49.800]  你看看今天我們
[00:14:49.800 --> 00:14:51.240]  真的 我們有看過的
[00:14:51.240 --> 00:14:53.440]  你看看我們今天唱歌多動聽
[00:14:53.440 --> 00:14:54.840]  我侍奉多好
[00:14:54.840 --> 00:14:58.400]  但是原來我們的生命不跟隨神
[00:14:58.400 --> 00:15:00.240]  你覺得神會不會開心
[00:15:00.240 --> 00:15:01.800]  神不會開心
[00:15:01.800 --> 00:15:04.400]  因為我們錯過了重點
[00:15:04.400 --> 00:15:06.040]  所以今天原來第一件事
[00:15:06.040 --> 00:15:07.600]  我們要問自己
[00:15:07.600 --> 00:15:10.600]  當我們去回顧我們家庭的生命
[00:15:10.600 --> 00:15:13.360]  我們今天回來教會一天
[00:15:13.360 --> 00:15:15.800]  另外我們有六天回到我們家庭裡面
[00:15:15.800 --> 00:15:18.240]  那六天在你的家庭生命
[00:15:18.240 --> 00:15:20.760]  你有沒有跟隨上帝
[00:15:20.760 --> 00:15:23.560]  你有沒有按照聖經的價值觀
[00:15:23.560 --> 00:15:25.440]  去和你的家庭相處
[00:15:25.440 --> 00:15:27.040]  同樣今天我們回來教會
[00:15:27.040 --> 00:15:30.160]  另外有六天你在工作裡面
[00:15:30.160 --> 00:15:31.800]  在你的工作裡面
[00:15:31.800 --> 00:15:34.760]  你有沒有按照聖經的真理
[00:15:34.760 --> 00:15:38.200]  去走出你在職場裡面的生命
[00:15:38.200 --> 00:15:39.800]  今天我們回來很開心
[00:15:39.800 --> 00:15:41.400]  剛才我們唱了一首詩歌
[00:15:41.400 --> 00:15:43.120]  我自己自我提醒
[00:15:43.120 --> 00:15:48.400]  我生命只是全能為你
[00:15:48.400 --> 00:15:49.600]  但是我們這樣唱
[00:15:49.600 --> 00:15:53.200]  我們跟神的關係是怎樣的
[00:15:53.200 --> 00:15:55.200]  今天我們回來很開心
[00:15:55.200 --> 00:15:57.640]  你很愛你隔壁的弟兄姊妹
[00:15:57.640 --> 00:15:59.480]  有人不愛你隔壁的弟兄姊妹
[00:15:59.480 --> 00:16:00.840]  你舉手
[00:16:00.840 --> 00:16:03.000]  千萬不要舉
[00:16:03.000 --> 00:16:04.640]  不會的
[00:16:04.640 --> 00:16:05.840]  但是你另外那六天
[00:16:05.840 --> 00:16:08.000]  你愛不愛你身邊的人
[00:16:08.000 --> 00:16:09.120]  另外那六天
[00:16:09.120 --> 00:16:10.680]  你用不用聖經的教導
[00:16:10.680 --> 00:16:12.160]  去愛你身邊的人
[00:16:12.160 --> 00:16:13.880]  所以今天我們要問自己
[00:16:13.880 --> 00:16:17.520]  究竟我們有沒有遵行神的教導和吩咐
[00:16:17.520 --> 00:16:19.080]  如果我們每個星期一天回來
[00:16:19.080 --> 00:16:20.280]  都很冠冕堂皇
[00:16:20.280 --> 00:16:21.320]  但是我們另外那六天
[00:16:21.320 --> 00:16:23.000]  我們根本不跟隨上帝
[00:16:23.000 --> 00:16:25.200]  上帝他不要
[00:16:25.200 --> 00:16:27.160]  他說將來這個殿
[00:16:27.160 --> 00:16:30.440]  他都會捨棄不顧
