
[00:00:00.000 --> 00:00:02.000]  好,我們大家一起祈禱
[00:01:08.000 --> 00:01:10.000]  直到在大馬色路上
[00:01:10.000 --> 00:01:12.000]  耶穌和他顯現
[00:01:12.000 --> 00:01:14.000]  他整個人生的轉變
[00:01:14.000 --> 00:01:16.000]  相當之大
[00:01:16.000 --> 00:01:18.000]  他回想他過去所做的
[00:01:18.000 --> 00:01:20.000]  惡事
[00:01:20.000 --> 00:01:22.000]  但是神給了這樣的福分給他
[00:01:22.000 --> 00:01:24.000]  而且重用他
[00:01:24.000 --> 00:01:26.000]  把福音傳出去
[00:01:26.000 --> 00:01:28.000]  對他來說是何等的恩典
[00:01:28.000 --> 00:01:30.000]  和何等的福氣
[00:01:30.000 --> 00:01:32.000]  所以他為這件事喜樂
[00:01:32.000 --> 00:01:34.000]  在另外一方面
[00:01:34.000 --> 00:01:36.000]  保羅為了傳揚
[00:01:36.000 --> 00:01:38.000]  福音而坐牢
[00:01:38.000 --> 00:01:40.000]  其他人怎樣看呢
[00:01:40.000 --> 00:01:42.000]  一個傳揚福音的人坐牢
[00:01:42.000 --> 00:01:44.000]  所以他也要在這個環境作一個解釋
[00:01:44.000 --> 00:01:46.000]  保羅
[00:01:46.000 --> 00:01:48.000]  他說我為什麼坐牢
[00:01:48.000 --> 00:01:50.000]  我是為了你們
[00:01:50.000 --> 00:01:52.000]  為了你們的緣故坐牢
[00:01:52.000 --> 00:01:54.000]  受這個苦
[00:01:54.000 --> 00:01:56.000]  接著保羅繼續說
[00:01:56.000 --> 00:01:58.000]  我要在肉身上彌補
[00:01:58.000 --> 00:02:00.000]  基督的缺陷
[00:02:00.000 --> 00:02:02.000]  這句話就大件事了
[00:02:02.000 --> 00:02:04.000]  因為其實這句話是其中聖經裡
[00:02:04.000 --> 00:02:08.000]  其中一句最難解釋的一句話
[00:02:08.000 --> 00:02:10.000]  如果不相信你看很多的色經書
[00:02:10.000 --> 00:02:12.000]  好像都有不同的解法
[00:02:12.000 --> 00:02:14.000]  這句話到底為什麼呢
[00:02:14.000 --> 00:02:16.000]  其實基督在救恩上是圓滿的
[00:02:16.000 --> 00:02:18.000]  是Complete的
[00:02:18.000 --> 00:02:20.000]  圓滿的
[00:02:20.000 --> 00:02:22.000]  順利藉著耶穌的死
[00:02:22.000 --> 00:02:24.000]  釘在十字架上
[00:02:24.000 --> 00:02:26.000]  讓我們得到和神同行的福分
[00:02:26.000 --> 00:02:28.000]  是不需要再加任何東西
[00:02:28.000 --> 00:02:30.000]  也沒有缺陷任何東西
[00:02:30.000 --> 00:02:32.000]  但保羅所說的是什麼呢
[00:02:32.000 --> 00:02:34.000]  當耶穌基督被釘在十字架上
[00:02:34.000 --> 00:02:36.000]  受死
[00:02:36.000 --> 00:02:38.000]  埋葬和復活之後
[00:02:38.000 --> 00:02:40.000]  聖靈降臨
[00:02:40.000 --> 00:02:42.000]  教會就被建立
[00:02:42.000 --> 00:02:44.000]  信徒就將這個福音
[00:02:44.000 --> 00:02:46.000]  一路一路傳開出去
[00:02:46.000 --> 00:02:48.000]  我們看到在舊約新約之間
[00:02:48.000 --> 00:02:50.000]  有四百年
[00:02:50.000 --> 00:02:52.000]  我們經常用英文說
[00:02:52.000 --> 00:02:54.000]  Silent 400 四百年裡
[00:02:54.000 --> 00:02:56.000]  什麼事情都沒有發生
[00:02:56.000 --> 00:02:58.000]  猶太人就很不高興
[00:02:58.000 --> 00:03:00.000]  又沒有先知 什麼的曉遇都沒有
[00:03:00.000 --> 00:03:02.000]  四百年裡他們日夜盼望
[00:03:02.000 --> 00:03:04.000]  都不知道盼望什麼
[00:03:04.000 --> 00:03:06.000]  但神真的在這四百年裡
[00:03:06.000 --> 00:03:08.000]  做了不少
[00:03:08.000 --> 00:03:10.000]  大家上星期有聽
[00:03:10.000 --> 00:03:12.000]  兩位牧者講的
[00:03:12.000 --> 00:03:14.000]  關於一個Seminar
[00:03:14.000 --> 00:03:16.000]  所講的
[00:03:16.000 --> 00:03:18.000]  關於四百年裡
[00:03:18.000 --> 00:03:20.000]  其中很重要的是
[00:03:20.000 --> 00:03:22.000]  羅馬人
[00:03:22.000 --> 00:03:24.000]  佔領了一個地方
[00:03:24.000 --> 00:03:26.000]  羅馬人最出名的是什麼 蓋路
[00:03:26.000 --> 00:03:28.000]  有句話 條條大路通羅馬
[00:03:28.000 --> 00:03:30.000]  如果他沒有蓋路
[00:03:30.000 --> 00:03:32.000]  你猜福音會不會傳得這麼快
[00:03:32.000 --> 00:03:36.000]  在這個傳播的過程當中
[00:03:36.000 --> 00:03:38.000]  他們一定會面對很多的困難
[00:03:38.000 --> 00:03:40.000]  很多的迫害
[00:03:40.000 --> 00:03:42.000]  在這個過程當中
[00:03:42.000 --> 00:03:44.000]  很多重重的困難
[00:03:44.000 --> 00:03:46.000]  所以保羅
[00:03:46.000 --> 00:03:48.000]  在傳福音的過程當中
[00:03:48.000 --> 00:03:50.000]  他願意
[00:03:50.000 --> 00:03:52.000]  甘心承擔
[00:03:52.000 --> 00:03:54.000]  這個苦難 所以保羅說
[00:03:54.000 --> 00:03:56.000]  在肉身上佈滿了
[00:03:56.000 --> 00:03:58.000]  基督的缺陷 就是這個意思
[00:03:58.000 --> 00:04:00.000]  他願意為
[00:04:00.000 --> 00:04:02.000]  福音擴展的緣故
[00:04:02.000 --> 00:04:04.000]  承受這些苦楚
[00:04:04.000 --> 00:04:06.000]  保羅在這裡也說
[00:04:06.000 --> 00:04:08.000]  他自己的身份是什麼
[00:04:08.000 --> 00:04:10.000]  他是一個上帝的執事 也是一個管家
[00:04:10.000 --> 00:04:12.000]  上帝
[00:04:12.000 --> 00:04:14.000]  管家的職份
[00:04:14.000 --> 00:04:16.000]  就是要聽從
[00:04:16.000 --> 00:04:18.000]  主人的吩咐
[00:04:18.000 --> 00:04:20.000]  一間屋不管多乾淨 多漂亮
[00:04:20.000 --> 00:04:22.000]  都不是你擁有的
[00:04:22.000 --> 00:04:24.000]  是你的主人的
[00:04:24.000 --> 00:04:26.000]  主人吩咐的 他能夠完美的
[00:04:26.000 --> 00:04:28.000]  完成這個管家
[00:04:28.000 --> 00:04:30.000]  最重要的一個職份
[00:04:30.000 --> 00:04:32.000]  保羅很清楚他的職份是什麼
[00:04:32.000 --> 00:04:34.000]  保羅在哥羅西書中
[00:04:34.000 --> 00:04:36.000]  想告訴我們
[00:04:36.000 --> 00:04:38.000]  做一個教會的執事
[00:04:38.000 --> 00:04:40.000]  他的態度是怎麼樣 他忠心
[00:04:40.000 --> 00:04:42.000]  他在
[00:04:42.000 --> 00:04:44.000]  哥羅西書中提及了很多次
[00:04:44.000 --> 00:04:46.000]  三次 講到忠心 忠心 忠心
[00:04:46.000 --> 00:04:48.000]  第一章一至一到一章七次
[00:04:48.000 --> 00:04:50.000]  講到其他人也是
[00:04:50.000 --> 00:04:52.000]  好像以巴佛怎樣做基督的
[00:04:52.000 --> 00:04:54.000]  忠心的執事
[00:04:54.000 --> 00:04:56.000]  在二十四節他說
[00:04:56.000 --> 00:04:58.000]  現在我為你們受苦賭國歡樂
[00:04:58.000 --> 00:05:00.000]  受苦賭國歡樂
[00:05:00.000 --> 00:05:02.000]  這些就是忠心的表現
[00:05:02.000 --> 00:05:04.000]  除了忠心之外
[00:05:04.000 --> 00:05:06.000]  就是甘心
[00:05:06.000 --> 00:05:08.000]  現在我為你們受苦賭國歡樂
[00:05:08.000 --> 00:05:10.000]  基督的身體就是為教會
[00:05:10.000 --> 00:05:12.000]  要在我肉身上
[00:05:12.000 --> 00:05:14.000]  補滿基督患難的缺陷
[00:05:14.000 --> 00:05:16.000]  其實
[00:05:16.000 --> 00:05:18.000]  你看到保羅不但忠心做教會的執事
[00:05:18.000 --> 00:05:20.000]  實在是他很
[00:05:20.000 --> 00:05:22.000]  甘心樂意地去做
[00:05:22.000 --> 00:05:24.000]  還有我們再加一個
[00:05:24.000 --> 00:05:26.000]  就是盡心
[00:05:26.000 --> 00:05:28.000]  我也為此勞苦
[00:05:28.000 --> 00:05:30.000]  照著他在我裡面運用的大能
[00:05:30.000 --> 00:05:32.000]  盡心竭力
[00:05:32.000 --> 00:05:34.000]  這個就是毀身行動的表現
[00:05:34.000 --> 00:05:36.000]  還有就是
[00:05:36.000 --> 00:05:38.000]  關心
[00:05:38.000 --> 00:05:40.000]  我甚至需要你們相離
[00:05:40.000 --> 00:05:42.000]  心卻與你們同在
[00:05:42.000 --> 00:05:44.000]  見你們循規蹈矩
[00:05:44.000 --> 00:05:46.000]  信基督的心也堅固
[00:05:46.000 --> 00:05:48.000]  我就歡喜了
[00:05:48.000 --> 00:05:50.000]  這就是他做執事的態度
[00:05:50.000 --> 00:05:52.000]  下面還有一個很重要的
[00:05:52.000 --> 00:05:54.000]  他做了什麼
[00:05:54.000 --> 00:05:56.000]  要在我肉身上
[00:05:56.000 --> 00:05:58.000]  補滿基督患難的缺陷
[00:05:58.000 --> 00:06:00.000]  第二就是
[00:06:00.000 --> 00:06:02.000]  要將神的道傳得
[00:06:02.000 --> 00:06:04.000]  傳得傳備
[00:06:04.000 --> 00:06:06.000]  上帝
[00:06:06.000 --> 00:06:08.000]  要保羅成為一個傳福音的器皿
[00:06:08.000 --> 00:06:10.000]  他將這個福音
[00:06:10.000 --> 00:06:12.000]  傳出去
[00:06:12.000 --> 00:06:14.000]  什麼是福音
[00:06:14.000 --> 00:06:16.000]  這個福音
[00:06:16.000 --> 00:06:18.000]  就是我今天要說的神的奧秘
[00:06:18.000 --> 00:06:20.000]  一提起奧秘
[00:06:20.000 --> 00:06:22.000]  大家想起三一神
[00:06:22.000 --> 00:06:24.000]  童女受孕
[00:06:24.000 --> 00:06:26.000]  主有四個奧秘
[00:06:26.000 --> 00:06:28.000]  其中一個
[00:06:28.000 --> 00:06:30.000]  我記得我比較年輕的時候
[00:06:30.000 --> 00:06:32.000]  去過很多茶經班
[00:06:32.000 --> 00:06:34.000]  這些是神的奧秘
[00:06:34.000 --> 00:06:36.000]  你解不開
[00:06:36.000 --> 00:06:38.000]  你用這個奧秘
[00:06:38.000 --> 00:06:40.000]  不要想
[00:06:40.000 --> 00:06:42.000]  是不是這樣
[00:06:42.000 --> 00:06:44.000]  不是
[00:06:44.000 --> 00:06:46.000]  這個雖然是奧秘
[00:06:46.000 --> 00:06:48.000]  但是現在
[00:06:48.000 --> 00:06:50.000]  顯明了出來
[00:06:50.000 --> 00:06:52.000]  用奧秘這兩個字
[00:06:52.000 --> 00:06:54.000]  很明顯是面對當時
[00:06:54.000 --> 00:06:56.000]  哥羅西教會有一群人
[00:06:56.000 --> 00:06:58.000]  有一群疑端
[00:06:58.000 --> 00:07:00.000]  那些群人說的東西是很錯的
[00:07:00.000 --> 00:07:02.000]  教訓是相當之錯的
[00:07:02.000 --> 00:07:04.000]  他們覺得自己擁有很神秘的資料
[00:07:04.000 --> 00:07:06.000]  很神秘的概念
[00:07:06.000 --> 00:07:08.000]  他們覺得
[00:07:08.000 --> 00:07:10.000]  這樣才可以得到救
[00:07:10.000 --> 00:07:12.000]  怎樣才可以得到救恩
[00:07:12.000 --> 00:07:14.000]  如果你沒有這些資料
[00:07:14.000 --> 00:07:16.000]  或者沒有這些訊息
[00:07:16.000 --> 00:07:18.000]  這些神秘的奧秘
[00:07:18.000 --> 00:07:20.000]  你是不行的
[00:07:20.000 --> 00:07:22.000]  其實很多疑端
[00:07:22.000 --> 00:07:24.000]  都是用這種形式
[00:07:24.000 --> 00:07:28.000]  保羅就借用他們這個名詞
[00:07:28.000 --> 00:07:30.000]  你們說奧秘就是奧秘
[00:07:30.000 --> 00:07:32.000]  我今天就告訴你什麼是基督的奧秘
[00:07:32.000 --> 00:07:34.000]  保羅告訴你
[00:07:34.000 --> 00:07:36.000]  基督的奧秘
[00:07:36.000 --> 00:07:38.000]  就是耶穌基督
[00:07:38.000 --> 00:07:40.000]  被釘在十字架上
[00:07:40.000 --> 00:07:42.000]  這個事實已經在耶穌身上
[00:07:42.000 --> 00:07:44.000]  顯明出來
[00:07:44.000 --> 00:07:46.000]  歷世歷代的奧秘
[00:07:46.000 --> 00:07:48.000]  已經完完全全的
[00:07:48.000 --> 00:07:50.000]  顯明在你們面前
[00:07:50.000 --> 00:07:52.000]  猶太人和愛邦人
[00:07:52.000 --> 00:07:54.000]  在耶穌基督裡面
[00:07:54.000 --> 00:07:56.000]  都可以得到神給我們的福分
[00:07:56.000 --> 00:07:58.000]  我們看看聖經
[00:07:58.000 --> 00:08:00.000]  由創世的一直到啟示錄
[00:08:00.000 --> 00:08:02.000]  都是怎樣的
[00:08:02.000 --> 00:08:04.000]  漸進式的一個啟示
[00:08:04.000 --> 00:08:06.000]  這個將我們和很多宗教都分開了
[00:08:06.000 --> 00:08:08.000]  我們的神
[00:08:08.000 --> 00:08:10.000]  是願意顯示給大家看
[00:08:10.000 --> 00:08:12.000]  祂是誰 祂是怎樣
[00:08:12.000 --> 00:08:14.000]  和祂的位格是怎樣
[00:08:14.000 --> 00:08:16.000]  所以我們是很不同
[00:08:16.000 --> 00:08:18.000]  神在創造的時候
[00:08:18.000 --> 00:08:20.000]  已經預備了將這個救恩賜給
[00:08:20.000 --> 00:08:22.000]  全天下願意相信主的人
[00:08:22.000 --> 00:08:24.000]  在神的恩典裡
[00:08:24.000 --> 00:08:26.000]  不管他是猶太人
[00:08:26.000 --> 00:08:28.000]  還是愛邦人 還是香港人
[00:08:28.000 --> 00:08:30.000]  都是神的子民
[00:08:30.000 --> 00:08:32.000]  生命都是從神來的
[00:08:32.000 --> 00:08:34.000]  神一直都沒有放棄過愛邦人
[00:08:34.000 --> 00:08:36.000]  神只是揀選
[00:08:36.000 --> 00:08:38.000]  以色列人來彰顯自己
[00:08:38.000 --> 00:08:40.000]  所以我們叫祭司的國
[00:08:40.000 --> 00:08:42.000]  他們的責任
[00:08:42.000 --> 00:08:44.000]  是要彰顯神
[00:08:44.000 --> 00:08:46.000]  要讓愛邦人知道
[00:08:46.000 --> 00:08:48.000]  有一位真神
[00:08:48.000 --> 00:08:50.000]  一起來歸向他
[00:08:50.000 --> 00:08:52.000]  以色列這方面很失敗
[00:08:52.000 --> 00:08:54.000]  他們沒有敬拜真神
[00:08:54.000 --> 00:08:56.000]  反而去拜
[00:08:56.000 --> 00:08:58.000]  愛邦的偶像
[00:08:58.000 --> 00:09:00.000]  以致受到神的懲罰
[00:09:00.000 --> 00:09:02.000]  將他們丟到
[00:09:02.000 --> 00:09:04.000]  萬國之中 散開了
[00:09:04.000 --> 00:09:06.000]  不過在1948年
[00:09:06.000 --> 00:09:08.000]  又讓以色列復國
[00:09:08.000 --> 00:09:10.000]  這證明了祂是真神
[00:09:10.000 --> 00:09:12.000]  祂的應許一點都沒有落空
[00:09:12.000 --> 00:09:14.000]  這個奧秘
[00:09:14.000 --> 00:09:16.000]  如果用今天的我們來看
[00:09:16.000 --> 00:09:18.000]  尤其是引用經文的話
[00:09:18.000 --> 00:09:20.000]  其實很簡單
[00:09:22.000 --> 00:09:24.000]  很簡單
[00:09:24.000 --> 00:09:26.000]  神愛西人
[00:09:26.000 --> 00:09:28.000]  甚至將祂的獨生子賜給我們
[00:09:28.000 --> 00:09:30.000]  叫一切信祂的
[00:09:30.000 --> 00:09:32.000]  不致滅亡反得永生
[00:09:32.000 --> 00:09:34.000]  我相信我們大家來教會
[00:09:34.000 --> 00:09:36.000]  不需要來教會很久
[00:09:36.000 --> 00:09:38.000]  大家都很清楚明白
[00:09:38.000 --> 00:09:40.000]  這一段經文
[00:09:40.000 --> 00:09:42.000]  是一個最基本的道理
[00:09:42.000 --> 00:09:44.000]  我們現在覺得很簡單
[00:09:44.000 --> 00:09:46.000]  但其實不是
[00:09:46.000 --> 00:09:48.000]  當時猶太人只覺得
[00:09:48.000 --> 00:09:50.000]  只有他們是被神揀選
[00:09:50.000 --> 00:09:52.000]  他們才有那個福氣
[00:09:52.000 --> 00:09:54.000]  跟從神 外邦人沒有
[00:09:54.000 --> 00:09:56.000]  他們沒有份在神的國度裡面
[00:09:56.000 --> 00:10:00.000]  甚至今時今日
[00:10:00.000 --> 00:10:02.000]  有些我們所謂的
[00:10:02.000 --> 00:10:04.000]  基督教的猶太人
[00:10:04.000 --> 00:10:06.000]  有部分
[00:10:06.000 --> 00:10:08.000]  五個教派
[00:10:08.000 --> 00:10:10.000]  其中一個還是這麼想的
[00:10:10.000 --> 00:10:12.000]  最終都是他們
[00:10:12.000 --> 00:10:14.000]  雖然他們接受耶穌
[00:10:14.000 --> 00:10:16.000]  但還是有這樣的想法
[00:10:16.000 --> 00:10:18.000]  所以當保羅說
[00:10:18.000 --> 00:10:20.000]  外邦人和猶太人都能夠
[00:10:20.000 --> 00:10:22.000]  去到神的國裡
[00:10:22.000 --> 00:10:24.000]  對他們來說是不可思議的
[00:10:24.000 --> 00:10:26.000]  他們覺得是不可能的
[00:10:26.000 --> 00:10:28.000]  是沒辦法接受的
[00:10:28.000 --> 00:10:30.000]  但保羅在這裡說神揀選
[00:10:30.000 --> 00:10:32.000]  要祂
[00:10:32.000 --> 00:10:34.000]  使祂成為
[00:10:34.000 --> 00:10:36.000]  外邦人的使徒
[00:10:36.000 --> 00:10:38.000]  猶太人和外邦人
[00:10:38.000 --> 00:10:40.000]  都可以大家共融在一起
[00:10:40.000 --> 00:10:42.000]  一起享受神賜給我們的福氣
[00:10:42.000 --> 00:10:44.000]  聽起來很好
[00:10:44.000 --> 00:10:46.000]  一個很好的理想
[00:10:46.000 --> 00:10:48.000]  在今天教會裡
[00:10:48.000 --> 00:10:50.000]  好像比較容易接受
[00:10:50.000 --> 00:10:52.000]  這個概念
[00:10:52.000 --> 00:10:54.000]  不同的種族我們都可以接受
[00:10:54.000 --> 00:10:56.000]  在神的國度裡
[00:10:56.000 --> 00:10:58.000]  不同的人都一起可以享受這個恩典
[00:10:58.000 --> 00:11:00.000]  你猜是不是真的
[00:11:00.000 --> 00:11:02.000]  完全是這樣
[00:11:02.000 --> 00:11:04.000]  我很記得
[00:11:04.000 --> 00:11:06.000]  在成立
[00:11:06.000 --> 00:11:08.000]  英文崇拜的時候
[00:11:08.000 --> 00:11:10.000]  曾經有人問過我
[00:11:10.000 --> 00:11:12.000]  你們的英文崇拜會不會有很多外籍傭工
[00:11:12.000 --> 00:11:14.000]  我們的知識分子
[00:11:14.000 --> 00:11:16.000]  很明顯就是
[00:11:16.000 --> 00:11:18.000]  不想一起
[00:11:18.000 --> 00:11:20.000]  我當時就引用了林牧師
[00:11:20.000 --> 00:11:22.000]  教會裡的一句話
[00:11:22.000 --> 00:11:24.000]  如果今天耶穌在
[00:11:24.000 --> 00:11:26.000]  祂會怎樣回答你呢
[00:11:26.000 --> 00:11:30.000]  我們看看初期教會
[00:11:30.000 --> 00:11:32.000]  他們很難接受這個概念
[00:11:32.000 --> 00:11:34.000]  完全沒可能接受這個概念
[00:11:34.000 --> 00:11:38.000]  現在當然是今時今日
[00:11:38.000 --> 00:11:40.000]  是好了一點
[00:11:40.000 --> 00:11:42.000]  但都不是完全
[00:11:42.000 --> 00:11:44.000]  在60年代
[00:11:44.000 --> 00:11:46.000]  起碼我已經出世了
[00:11:46.000 --> 00:11:48.000]  60年代的時候
[00:11:48.000 --> 00:11:50.000]  在北美出了很多人
[00:11:50.000 --> 00:11:52.000]  Malcolm X
[00:11:52.000 --> 00:11:54.000]  馬丁路德金
[00:11:54.000 --> 00:11:56.000]  金博士
[00:11:56.000 --> 00:11:58.000]  有一句話很出名
[00:11:58.000 --> 00:12:00.000]  I have a dream 我有一個夢想
[00:12:00.000 --> 00:12:02.000]  我的夢想是
[00:12:02.000 --> 00:12:04.000]  我們的黑人小朋友和白人小朋友
[00:12:04.000 --> 00:12:06.000]  可以手牽手
[00:12:06.000 --> 00:12:08.000]  在草原上一起玩
[00:12:08.000 --> 00:12:10.000]  我們的黑人學生
[00:12:10.000 --> 00:12:12.000]  可以入到大學
[00:12:12.000 --> 00:12:14.000]  我們的黑人上巴士
[00:12:14.000 --> 00:12:16.000]  可以隨便坐
[00:12:16.000 --> 00:12:18.000]  不是說只能坐某些位
[00:12:18.000 --> 00:12:20.000]  這是60年代
[00:12:20.000 --> 00:12:22.000]  你猜現在怎樣
[00:12:22.000 --> 00:12:24.000]  又講一個故事給大家聽
[00:12:24.000 --> 00:12:26.000]  在芝加哥有一個地方叫Cabrinha Green
[00:12:26.000 --> 00:12:28.000]  很出名
[00:12:28.000 --> 00:12:30.000]  當中有讀社會學的一定聽過
[00:12:30.000 --> 00:12:32.000]  可以解釋為一個
[00:12:32.000 --> 00:12:34.000]  洗字區
[00:12:34.000 --> 00:12:36.000]  給低收入的人住
[00:12:36.000 --> 00:12:38.000]  很不幸
[00:12:38.000 --> 00:12:40.000]  全部都是
[00:12:40.000 --> 00:12:42.000]  少數民族
[00:12:42.000 --> 00:12:44.000]  少數民族住在那裡
[00:12:44.000 --> 00:12:46.000]  很負面
[00:12:46.000 --> 00:12:48.000]  聚在一起
[00:12:48.000 --> 00:12:50.000]  總之你不要出來
[00:12:50.000 --> 00:12:52.000]  一出來見到車子破了
[00:12:52.000 --> 00:12:54.000]  自然有警車
[00:12:54.000 --> 00:12:56.000]  截住你
[00:12:56.000 --> 00:12:58.000]  看你有沒有毒品,有沒有槍在身
[00:12:58.000 --> 00:13:00.000]  但如果你真的想排除
[00:13:00.000 --> 00:13:02.000]  這些東西
[00:13:02.000 --> 00:13:04.000]  你應該怎樣
[00:13:04.000 --> 00:13:06.000]  反正你用巴士載學生
[00:13:06.000 --> 00:13:08.000]  去別的區
[00:13:08.000 --> 00:13:10.000]  讓他們看看社會的另一面
[00:13:10.000 --> 00:13:12.000]  如果你真的想這樣做
[00:13:12.000 --> 00:13:14.000]  第二
[00:13:14.000 --> 00:13:16.000]  他們這麼負面
[00:13:16.000 --> 00:13:18.000]  坐牢對他們來說是沒用的
[00:13:18.000 --> 00:13:20.000]  因為坐牢
[00:13:20.000 --> 00:13:22.000]  Family reunion
[00:13:22.000 --> 00:13:24.000]  即是回到家庭大團聚
[00:13:24.000 --> 00:13:26.000]  我大哥在這,我爹地在這,我叔叔在這
[00:13:26.000 --> 00:13:28.000]  是一個很負面的東西
[00:13:28.000 --> 00:13:30.000]  很糟糕,警車都不敢進去
[00:13:30.000 --> 00:13:32.000]  有什麼事
[00:13:32.000 --> 00:13:34.000]  你打了911
[00:13:34.000 --> 00:13:36.000]  在那裡多等幾個警車
[00:13:36.000 --> 00:13:38.000]  一起進去
[00:13:38.000 --> 00:13:40.000]  怕追擊手
[00:13:40.000 --> 00:13:42.000]  是這麼糟糕
[00:13:42.000 --> 00:13:44.000]  我不是說治安糟糕
[00:13:44.000 --> 00:13:46.000]  我糟糕的是
[00:13:46.000 --> 00:13:48.000]  整個社會的規劃
[00:13:48.000 --> 00:13:50.000]  是可以排除的
[00:13:50.000 --> 00:13:52.000]  如果你真的想
[00:13:52.000 --> 00:13:54.000]  摒除歧視
[00:13:54.000 --> 00:13:56.000]  是可以做得到
[00:13:56.000 --> 00:13:58.000]  所以今天好了一點
[00:13:58.000 --> 00:14:00.000]  但這個分歧還是很大
[00:14:00.000 --> 00:14:02.000]  種族共融
[00:14:02.000 --> 00:14:04.000]  不是一個
[00:14:04.000 --> 00:14:06.000]  很自然的情況
[00:14:06.000 --> 00:14:08.000]  當保羅告訴我們
[00:14:08.000 --> 00:14:10.000]  只有在耶穌裡面
[00:14:10.000 --> 00:14:12.000]  才能做到種族共融
[00:14:12.000 --> 00:14:14.000]  同享救恩
[00:14:14.000 --> 00:14:16.000]  這個福分
[00:14:16.000 --> 00:14:18.000]  只有在主裡才會發生
[00:14:18.000 --> 00:14:20.000]  這個就是神的奧秘
[00:14:20.000 --> 00:14:22.000]  我好高興有一次
[00:14:22.000 --> 00:14:24.000]  在中東,在以色列
[00:14:24.000 --> 00:14:26.000]  我去到耶路撒冷外面
[00:14:26.000 --> 00:14:28.000]  一間神學院
[00:14:28.000 --> 00:14:30.000]  其實院長都來過我們弟兄區
[00:14:30.000 --> 00:14:32.000]  港督
[00:14:32.000 --> 00:14:34.000]  他來過我們港督
[00:14:34.000 --> 00:14:36.000]  我去到那裡
[00:14:36.000 --> 00:14:38.000]  我好感動,為什麼這麼感動
[00:14:38.000 --> 00:14:40.000]  第一次可以見到
[00:14:40.000 --> 00:14:42.000]  猶太人和阿拉伯
[00:14:42.000 --> 00:14:44.000]  巴勒斯坦人
[00:14:44.000 --> 00:14:46.000]  一起手拉住手
[00:14:46.000 --> 00:14:48.000]  一起祈禱
[00:14:48.000 --> 00:14:50.000]  一起擁抱
[00:14:50.000 --> 00:14:52.000]  你在世界都見不到
[00:14:52.000 --> 00:14:54.000]  見不到
[00:14:54.000 --> 00:14:56.000]  都見過一次
[00:14:56.000 --> 00:14:58.000]  另外一次就是
[00:14:58.000 --> 00:15:00.000]  在一間香港學校
[00:15:00.000 --> 00:15:02.000]  很多外國學生
[00:15:02.000 --> 00:15:04.000]  畢業禮的時候
[00:15:04.000 --> 00:15:06.000]  我看著一個
[00:15:06.000 --> 00:15:08.000]  約旦和
[00:15:08.000 --> 00:15:10.000]  以色列的學生擁抱
[00:15:10.000 --> 00:15:12.000]  好感人
[00:15:12.000 --> 00:15:14.000]  因為這個沒可能發生
[00:15:14.000 --> 00:15:16.000]  在別的地方沒可能發生
[00:15:16.000 --> 00:15:18.000]  我真希望這班中學生
[00:15:18.000 --> 00:15:20.000]  回到自己的國家
[00:15:20.000 --> 00:15:22.000]  這個概念能夠在那裡
[00:15:22.000 --> 00:15:24.000]  好好地灌輸
[00:15:24.000 --> 00:15:26.000]  在那裡的人
