
[00:00:00.000 --> 00:00:08.840]  好,我們大家一起同心祈禱
[00:13:57.820 --> 00:14:04.580]  就是預言到耶穌基督被棄絕
[00:14:04.580 --> 00:14:07.420]  耶穌基督是那位尼塞亞
[00:14:07.420 --> 00:14:09.420]  但祂會被人棄絕
[00:14:09.420 --> 00:14:12.140]  最後祂被釘死
[00:14:12.140 --> 00:14:15.140]  祂好像一塊沒用的石頭
[00:14:15.140 --> 00:14:18.060]  被以色列人丟掉了
[00:14:18.060 --> 00:14:20.660]  不堪為寶貴
[00:14:20.660 --> 00:14:24.180]  但是神卻讓耶穌基督
[00:14:24.180 --> 00:14:26.580]  三天之後從死裡復活
[00:14:26.580 --> 00:14:29.660]  讓祂成為世人的救主
[00:14:29.660 --> 00:14:34.020]  並且成為教會的根基、儲石
[00:14:34.020 --> 00:14:36.380]  所以這是神所定下來的
[00:14:36.380 --> 00:14:37.260]  是很寶貴的
[00:14:37.260 --> 00:14:39.860]  神將耶穌基督從死裡復活
[00:14:39.860 --> 00:14:41.420]  帶回來
[00:14:41.420 --> 00:14:45.020]  雖然以色列人體位不寶貴
[00:14:45.020 --> 00:14:47.020]  所以這兩句
[00:14:47.020 --> 00:14:50.900]  亦都是預言到尼塞亞受苦
[00:14:50.900 --> 00:14:54.340]  然後被神彌度去高舉
[00:14:54.340 --> 00:14:57.020]  今天是一個中樹節的主日
[00:14:57.020 --> 00:14:59.660]  我們又回去看
[00:14:59.660 --> 00:15:01.500]  剛才我們所讀的
[00:15:01.500 --> 00:15:04.660]  《新約馬可福音》第十二章
[00:15:04.660 --> 00:15:07.060]  我們一起翻開後面那段經文
[00:15:07.060 --> 00:15:12.500]  《新約聖經》一千五百二十七頁
[00:15:12.500 --> 00:15:17.060]  我相信教會定了這段經文
[00:15:17.060 --> 00:15:20.260]  是因為耶穌在昔日
[00:15:20.260 --> 00:15:24.220]  曾經引用過詩篇一百一十八篇
[00:15:24.220 --> 00:15:26.380]  第二、二十三節
[00:15:26.380 --> 00:15:29.060]  所以我們今天會一起來看
[00:15:29.060 --> 00:15:30.300]  第一節這樣說
[00:15:30.300 --> 00:15:34.380]  耶穌有用比喻對他們說
[00:15:34.380 --> 00:15:36.220]  然後說了一個比喻
[00:15:36.220 --> 00:15:39.460]  有一個人栽種了葡萄乳
[00:15:39.460 --> 00:15:42.780]  為什麼耶穌要說這個比喻呢?
[00:15:42.780 --> 00:15:45.540]  原來有原因的
[00:15:45.540 --> 00:15:48.060]  因為在第十一章告訴我們
[00:15:48.060 --> 00:15:52.620]  當時耶穌是潔淨聖殿
[00:15:52.620 --> 00:15:59.340]  他在當中趕走賣葡萄乳的人
[00:15:59.340 --> 00:16:02.660]  於是祭司長就問他
[00:16:02.660 --> 00:16:05.060]  你是誰呢?
[00:16:05.060 --> 00:16:10.780]  誰給你這個權柄可以這樣做?
[00:16:10.780 --> 00:16:13.300]  祭司長就挑戰耶穌
[00:16:13.300 --> 00:16:14.820]  你是誰?
[00:16:14.820 --> 00:16:17.380]  我是祭司長也沒有這樣做
[00:16:17.380 --> 00:16:19.500]  但是你竟然這樣做
[00:16:19.500 --> 00:16:21.780]  於是耶穌就說了這個比喻
[00:16:21.780 --> 00:16:25.220]  告訴他們我是誰
[00:16:25.220 --> 00:16:28.180]  然後我們現在大家一起看
[00:16:28.180 --> 00:16:29.860]  第一節下面這樣說
[00:16:29.860 --> 00:16:32.140]  有一個人栽種了葡萄園
[00:16:32.140 --> 00:16:35.140]  四面圍上泥巴畫了一個壓酒池
[00:16:35.140 --> 00:16:36.580]  蓋了一個瞭望台
[00:16:36.580 --> 00:16:41.060]  然後就租給這個店戶遠行去瞭
[00:16:41.060 --> 00:16:43.340]  這一節很簡單
[00:16:43.340 --> 00:16:48.140]  其實這個人我們也知道
[00:16:48.140 --> 00:16:49.540]  在後面經文也有說
[00:16:49.540 --> 00:16:52.020]  這個人就代表了天父
[00:16:52.020 --> 00:16:55.580]  這裡就說到天父栽種了一個葡萄園
[00:16:55.580 --> 00:16:58.900]  但是單單在這一節裡面
[00:16:58.900 --> 00:17:01.060]  就用了六個動詞
[00:17:01.060 --> 00:17:03.420]  第一個就是栽種
[00:17:03.420 --> 00:17:05.740]  第二個就是圍上泥巴
[00:17:05.740 --> 00:17:09.540]  第三個就是畫了一個壓酒池
[00:17:09.540 --> 00:17:11.260]  然後蓋了一個瞭望台
[00:17:11.260 --> 00:17:17.020]  然後就租給這個店戶遠行去瞭
[00:17:17.020 --> 00:17:18.860]  其實表達什麼呢?
[00:17:18.860 --> 00:17:20.980]  其實表達這個人
[00:17:20.980 --> 00:17:22.820]  我們的天父
[00:17:22.820 --> 00:17:30.060]  他是一個很好的園主
[00:17:30.060 --> 00:17:31.740]  大家去看看
[00:17:31.740 --> 00:17:33.820]  原來他栽種了
[00:17:33.820 --> 00:17:34.740]  他們不是就這樣說
[00:17:34.740 --> 00:17:36.260]  好啦,你掘下塊地
[00:17:36.260 --> 00:17:38.460]  原來一個過程要做很多事情的
[00:17:38.460 --> 00:17:40.820]  又撿了一些荊棘等等
[00:17:40.820 --> 00:17:42.260]  圍上泥巴
[00:17:42.260 --> 00:17:44.460]  就是防止狐狸
[00:17:44.460 --> 00:17:45.700]  畫了一個壓酒池
[00:17:45.700 --> 00:17:48.660]  就幫他們做了這個壓酒池
[00:17:48.660 --> 00:17:50.380]  等那些葡萄熟了之後
[00:17:50.380 --> 00:17:52.780]  他們可以釀成葡萄酒
[00:17:52.780 --> 00:17:55.020]  又幫他們做什麼呢?
[00:17:55.020 --> 00:17:57.620]  我覺得他這個園主真的很好
[00:17:57.620 --> 00:17:58.980]  他蓋了一個瞭望台
[00:17:58.980 --> 00:18:02.140]  其實這個瞭望台可以讓人在那裡休息
[00:18:02.140 --> 00:18:03.540]  做得很辛苦
[00:18:03.540 --> 00:18:05.540]  但是很曬的時候
[00:18:05.540 --> 00:18:06.780]  就可以在那裡休息
[00:18:06.780 --> 00:18:09.780]  甚至你可以在那裡住
[00:18:09.780 --> 00:18:15.060]  然後找一個好的店戶來租給他們
[00:18:15.060 --> 00:18:17.580]  這個店戶其實是一個租客
[00:18:17.580 --> 00:18:19.980]  他就找找找,弄好條件
[00:18:19.980 --> 00:18:22.100]  然後他就很放心
[00:18:22.100 --> 00:18:24.300]  他就遠行
[00:18:24.300 --> 00:18:27.260]  他就去交託這些給人
[00:18:27.260 --> 00:18:30.380]  我稱他這個園主
[00:18:30.380 --> 00:18:33.020]  其實是一個很好的業主
[00:18:33.020 --> 00:18:37.900]  因為他有一個葡萄園的地方
[00:18:37.900 --> 00:18:39.580]  他不用做那麼多事情
[00:18:39.580 --> 00:18:41.260]  他就租給別人就可以了
[00:18:41.260 --> 00:18:44.340]  喜歡租的來租的就租
[00:18:44.340 --> 00:18:46.060]  但我覺得他是一個很好的業主
[00:18:46.060 --> 00:18:49.020]  我不知道大家有沒有房子
[00:18:49.020 --> 00:18:54.220]  又或者你有沒有租房子
[00:18:54.220 --> 00:18:58.580]  我以前經常都會租房子
[00:18:58.580 --> 00:19:00.620]  我租房子的時候
[00:19:00.620 --> 00:19:02.340]  我都期望有一個好業主
[00:19:02.340 --> 00:19:04.100]  有一個好業主是怎樣呢?
[00:19:04.100 --> 00:19:06.340]  就是我進去他的房子
[00:19:06.340 --> 00:19:09.940]  就很希望起碼游了灰水
[00:19:09.940 --> 00:19:12.300]  或者那些冷氣又可以幫我換過
[00:19:12.300 --> 00:19:15.900]  不會只是吹風
[00:19:15.900 --> 00:19:18.380]  沒有冷氣等等
[00:19:18.380 --> 00:19:21.660]  但是這個業主他真的很好
[00:19:21.660 --> 00:19:24.300]  他在當中什麼都做好了
[00:19:24.300 --> 00:19:25.500]  做保安
[00:19:25.500 --> 00:19:28.740]  蓋了一個瞭望台
[00:19:28.740 --> 00:19:30.500]  圍上了一個籬笆
[00:19:30.500 --> 00:19:32.980]  他做足了很多保安
