
[00:00:00.000 --> 00:00:02.000]  再次歡迎網路上的弟兄姊妹跟我們一起
[00:01:49.000 --> 00:01:50.000]  其實我們都知道
[00:01:50.000 --> 00:01:52.000]  今天教會的主題是什麼
[00:01:52.000 --> 00:01:56.000]  興起一支屬神的大軍
[00:01:56.000 --> 00:01:58.000]  每一位跟隨耶穌的人
[00:01:58.000 --> 00:02:00.000]  都是屬神的大軍
[00:02:00.000 --> 00:02:04.000]  告訴我們你是屬神的大軍
[00:02:04.000 --> 00:02:08.000]  屬神的大軍真的是要來愛慕神和愛慕神話
[00:02:08.000 --> 00:02:10.000]  所以今天早上我們一起來思想
[00:02:10.000 --> 00:02:14.000]  到底神對屬神的大軍有哪些要求
[00:02:14.000 --> 00:02:17.000]  我們先從詩篇第一篇來看
[00:02:17.000 --> 00:02:20.000]  詩篇大家都知道一共有150篇
[00:02:20.000 --> 00:02:22.000]  詩人主要的目的
[00:02:22.000 --> 00:02:27.000]  乃是講述他們如何可慕神和可慕神的話
[00:02:27.000 --> 00:02:29.000]  今天早上我們先從詩篇第一篇
[00:02:29.000 --> 00:02:30.000]  我們一起來看
[00:02:30.000 --> 00:02:32.000]  先從第一篇到第三篇
[00:02:32.000 --> 00:02:34.000]  第一篇詩篇第一篇說
[00:02:34.000 --> 00:02:35.000]  不從惡人的據某
[00:02:35.000 --> 00:02:37.000]  不葬罪人的道路
[00:02:37.000 --> 00:02:39.000]  不坐賢慢人的座位
[00:02:39.000 --> 00:02:41.000]  唯喜愛以厚化的律法
[00:02:41.000 --> 00:02:43.000]  奏樂思想
[00:02:43.000 --> 00:02:45.000]  這人便唯有福
[00:02:45.000 --> 00:02:47.000]  他要像一棵樹栽在溪水旁
[00:02:47.000 --> 00:02:50.000]  按時候接果子,葉子也不枯幹
[00:02:50.000 --> 00:02:55.000]  凡他所作的竟都順利
[00:02:55.000 --> 00:02:58.000]  這裡講述我們可慕神的人
[00:02:58.000 --> 00:02:59.000]  也可慕神的話
[00:02:59.000 --> 00:03:04.000]  屬神的大軍必須要熟記這三節的經文
[00:03:04.000 --> 00:03:05.000]  但是詩篇第一章
[00:03:05.000 --> 00:03:08.000]  也跟我們非常清楚的一個強烈的對比
[00:03:08.000 --> 00:03:10.000]  就是那些跟隨神的義人
[00:03:10.000 --> 00:03:12.000]  也就是屬神的大軍
[00:03:12.000 --> 00:03:14.000]  和那些作惡的罪人
[00:03:14.000 --> 00:03:15.000]  有一個很強烈的對比
[00:03:15.000 --> 00:03:17.000]  我們先看看這個對比是什麼呢
[00:03:17.000 --> 00:03:19.000]  從第四節到第六節
[00:03:19.000 --> 00:03:21.000]  這裡說
[00:03:21.000 --> 00:03:22.000]  惡人並不是這樣
[00:03:22.000 --> 00:03:25.000]  乃向堪披被風吹散
[00:03:25.000 --> 00:03:27.000]  因此當審判的時候
[00:03:27.000 --> 00:03:29.000]  惡人必葬立不住
[00:03:29.000 --> 00:03:32.000]  罪人在義人的會中也是如此
[00:03:32.000 --> 00:03:33.000]  因為什麼
[00:03:33.000 --> 00:03:36.000]  以厚化知道義人的道路
[00:03:36.000 --> 00:03:40.000]  惡人的道路卻必滅亡
[00:03:40.000 --> 00:03:43.000]  這很清楚講到一個惡人和義人的對比
[00:03:43.000 --> 00:03:45.000]  所以今天早上我們要把重點放在
[00:03:45.000 --> 00:03:48.000]  詩篇第一篇的一到三節
[00:03:48.000 --> 00:03:49.000]  我們一起來思想一下
[00:03:49.000 --> 00:03:50.000]  屬神的大軍
[00:03:50.000 --> 00:03:52.000]  神到底要我們做什麼
[00:03:52.000 --> 00:03:54.000]  要我們不做什麼
[00:03:54.000 --> 00:03:55.000]  成為屬神的大軍
[00:03:55.000 --> 00:03:56.000]  首先一定要有什麼
[00:03:56.000 --> 00:03:57.000]  要有紀律
[00:03:57.000 --> 00:04:00.000]  要有紀律
[00:04:00.000 --> 00:04:02.000]  任何參軍的人都知道
[00:04:02.000 --> 00:04:05.000]  紀律乃是在軍人訓練當中
[00:04:05.000 --> 00:04:07.000]  非常重要的一個操練
[00:04:07.000 --> 00:04:08.000]  必須要有紀律
[00:04:08.000 --> 00:04:09.000]  必須要懂得如何說
[00:04:09.000 --> 00:04:10.000]  Yes Sir
[00:04:10.000 --> 00:04:11.000]  No Sir
[00:04:11.000 --> 00:04:12.000]  要服從命令
[00:04:12.000 --> 00:04:14.000]  要非常有紀律的生活
[00:04:14.000 --> 00:04:15.000]  所以這裡告訴我們
[00:04:15.000 --> 00:04:17.000]  有什麼樣的紀律呢
[00:04:17.000 --> 00:04:19.000]  要決定不做三件事
[00:04:19.000 --> 00:04:22.000]  跟旁邊的人說決定不做三件事
[00:04:22.000 --> 00:04:26.000]  這個紀律是神要我們決定不做三件事
[00:04:26.000 --> 00:04:27.000]  第一件事情是什麼
[00:04:27.000 --> 00:04:30.000]  不從惡人的計謀
[00:04:30.000 --> 00:04:32.000]  換句話說我們這邊思想要敏銳
[00:04:32.000 --> 00:04:35.000]  跟旁邊的人說不從惡人的計謀
[00:04:35.000 --> 00:04:37.000]  我們思想上要敏銳
[00:04:37.000 --> 00:04:40.000]  不從在原文的翻譯本裡面
[00:04:40.000 --> 00:04:42.000]  其實應該說是不走
[00:04:42.000 --> 00:04:45.000]  不走在惡人的計謀上
[00:04:45.000 --> 00:04:46.000]  這裡不走的意思
[00:04:46.000 --> 00:04:48.000]  有時候是走來走去
[00:04:48.000 --> 00:04:49.000]  徘徊的意思
[00:04:49.000 --> 00:04:51.000]  那惡人的計謀是什麼意思呢
[00:04:51.000 --> 00:04:53.000]  就是那些邪惡的人
[00:04:53.000 --> 00:04:54.000]  他們的計畫
[00:04:54.000 --> 00:04:56.000]  他們的行事為人
[00:04:56.000 --> 00:04:58.000]  換句話說我們思想上要很敏銳
[00:04:58.000 --> 00:05:00.000]  要分辨哪一些人
[00:05:00.000 --> 00:05:02.000]  他們不符合神的心意
[00:05:02.000 --> 00:05:04.000]  而且常常作惡的
[00:05:04.000 --> 00:05:05.000]  有些作惡的計畫
[00:05:05.000 --> 00:05:06.000]  行事為人
[00:05:06.000 --> 00:05:07.000]  不討神喜悅的
[00:05:07.000 --> 00:05:10.000]  我們不要在這些人當中徘徊
[00:05:10.000 --> 00:05:12.000]  不要在他們當中走來走去
[00:05:12.000 --> 00:05:15.000]  其實這三件不做的事情
[00:05:15.000 --> 00:05:16.000]  是告訴我們
[00:05:16.000 --> 00:05:18.000]  其實一個人他之所以會犯罪
[00:05:18.000 --> 00:05:20.000]  是漸進式的
[00:05:20.000 --> 00:05:22.000]  一個接做一個
[00:05:22.000 --> 00:05:24.000]  然後把他引到罪惡裡面
[00:05:24.000 --> 00:05:25.000]  想想看
[00:05:25.000 --> 00:05:26.000]  有誰早上一早起來
[00:05:26.000 --> 00:05:28.000]  就想說我今天要犯罪了
[00:05:28.000 --> 00:05:29.000]  沒有
[00:05:29.000 --> 00:05:31.000]  孩子也不是一天就變壞的
[00:05:31.000 --> 00:05:32.000]  夫妻之間也不是一天
[00:05:32.000 --> 00:05:34.000]  關係就冷淡的
[00:05:34.000 --> 00:05:36.000]  我們中國不是有一句話說嗎
[00:05:36.000 --> 00:05:37.000]  冰凍三尺
[00:05:37.000 --> 00:05:38.000]  非怎麼
[00:05:38.000 --> 00:05:39.000]  一日之寒
[00:05:39.000 --> 00:05:40.000]  所以清楚告訴我們
[00:05:40.000 --> 00:05:42.000]  首先你不從惡人的計謀
[00:05:42.000 --> 00:05:45.000]  不要先在作惡的人當中
[00:05:45.000 --> 00:05:46.000]  走來走去
[00:05:46.000 --> 00:05:47.000]  徘徊
[00:05:47.000 --> 00:05:48.000]  然後第二步做什麼事情呢
[00:05:48.000 --> 00:05:50.000]  不佔罪人的道路
[00:05:50.000 --> 00:05:51.000]  一起講
[00:05:51.000 --> 00:05:53.000]  不佔罪人的道路
[00:05:53.000 --> 00:05:54.000]  不佔罪人的道路
[00:05:54.000 --> 00:05:56.000]  你的情感上要肝腔
[00:05:56.000 --> 00:05:57.000]  這裡說不佔
[00:05:57.000 --> 00:05:59.000]  不佔的意思就是說
[00:05:59.000 --> 00:06:01.000]  你不認同的意思
[00:06:01.000 --> 00:06:02.000]  在俞文的意思
[00:06:02.000 --> 00:06:05.000]  你不認同這個罪人所走的道路
[00:06:05.000 --> 00:06:08.000]  你不認同罪人他們所做的事情
[00:06:08.000 --> 00:06:11.000]  所以我們情感上要堅強一點
[00:06:11.000 --> 00:06:13.000]  我們不要因此為了同情
[00:06:13.000 --> 00:06:15.000]  我們就走在惡人的道路上
[00:06:15.000 --> 00:06:19.000]  仇敵魔鬼常常使用各樣的詭計
[00:06:19.000 --> 00:06:20.000]  來引誘我們
[00:06:20.000 --> 00:06:22.000]  引誘我們離開神
[00:06:22.000 --> 00:06:23.000]  因此透過社交媒體
[00:06:23.000 --> 00:06:25.000]  甚至透過一些視頻
[00:06:25.000 --> 00:06:26.000]  一些似是而非的事情
[00:06:26.000 --> 00:06:28.000]  你看多了
[00:06:28.000 --> 00:06:31.000]  謊言都會變成真理
[00:06:31.000 --> 00:06:33.000]  所以因此我們情感上要非常非常的堅強
[00:06:33.000 --> 00:06:36.000]  我們不佔罪人的道路
[00:06:36.000 --> 00:06:37.000]  然後第三
[00:06:37.000 --> 00:06:38.000]  不做什麼呢?
[00:06:38.000 --> 00:06:40.000]  不做謝曼人的座位
[00:06:40.000 --> 00:06:41.000]  一起講一遍
[00:06:41.000 --> 00:06:43.000]  不做謝曼人的座位
[00:06:43.000 --> 00:06:44.000]  換句話說
[00:06:44.000 --> 00:06:46.000]  意志上要堅定
[00:06:46.000 --> 00:06:48.000]  這裡不做的意思就是說
[00:06:48.000 --> 00:06:50.000]  你不跟他們同流合污的意思
[00:06:50.000 --> 00:06:51.000]  不跟他們一起坐在一起
[00:06:51.000 --> 00:06:52.000]  不跟他們一起吃
[00:06:52.000 --> 00:06:53.000]  一起喝
[00:06:53.000 --> 00:06:54.000]  一起談話
[00:06:54.000 --> 00:06:55.000]  換句話說
[00:06:55.000 --> 00:06:57.000]  我們不做謝曼人的座位
[00:06:57.000 --> 00:06:58.000]  什麼是謝曼人的座位?
[00:06:58.000 --> 00:07:01.000]  就是那些藐視神的人
[00:07:01.000 --> 00:07:03.000]  藐視神的壞
[00:07:03.000 --> 00:07:06.000]  藐視神人的這些族群
[00:07:06.000 --> 00:07:09.000]  我們要不坐在他們當中
[00:07:09.000 --> 00:07:10.000]  換句話說
[00:07:10.000 --> 00:07:12.000]  我們意志要非常堅定
[00:07:12.000 --> 00:07:15.000]  其實魔鬼常常用各樣的方法來引誘我們
[00:07:15.000 --> 00:07:17.000]  我常常提醒弟兄姊妹說
[00:07:17.000 --> 00:07:20.000]  如果魔鬼撒旦不能攔阻一個人來信耶穌的話
[00:07:20.000 --> 00:07:22.000]  當你信了耶穌基督之後
[00:07:22.000 --> 00:07:27.000]  他一定會千方百計地攔阻你來跟從耶穌
[00:07:27.000 --> 00:07:29.000]  所以我們一定要非常的警醒
[00:07:29.000 --> 00:07:31.000]  所以我們理智上要非常敏銳
[00:07:31.000 --> 00:07:33.000]  我們情感上要非常的堅強
[00:07:33.000 --> 00:07:36.000]  我們的意志上要非常堅定
[00:07:36.000 --> 00:07:37.000]  不然的話
[00:07:37.000 --> 00:07:40.000]  我們漸漸地在那裡徘徊以後
[00:07:40.000 --> 00:07:41.000]  我們就認同他們的做法
[00:07:41.000 --> 00:07:44.000]  最後跟他們一起同流合污了
[00:07:44.000 --> 00:07:46.000]  所以要有紀律要做這三件事情
[00:07:46.000 --> 00:07:48.000]  要不去做這三件事情
[00:07:48.000 --> 00:07:50.000]  聖經裡面最好的例子
[00:07:50.000 --> 00:07:51.000]  莫過於誰?
[00:07:51.000 --> 00:07:55.000]  亞伯拉罕的侄兒羅德
[00:07:55.000 --> 00:07:56.000]  聖經告訴我們說
[00:07:56.000 --> 00:07:57.000]  他帶著他的侄兒離開富家
[00:07:57.000 --> 00:08:00.000]  要到神所應許的迦南美地
[00:08:00.000 --> 00:08:01.000]  結果到那個地方的時候
[00:08:01.000 --> 00:08:02.000]  我們看清楚
[00:08:02.000 --> 00:08:04.000]  聖經告訴我們在創世紀第十三章
[00:08:04.000 --> 00:08:06.000]  是二節到十三節
[00:08:06.000 --> 00:08:07.000]  這裡說什麼呢?
[00:08:07.000 --> 00:08:09.000]  他說亞伯拉罕住在迦南地
[00:08:09.000 --> 00:08:12.000]  就是神所應許的迦南美地
[00:08:12.000 --> 00:08:15.000]  羅德卻住在平原的城邑
[00:08:15.000 --> 00:08:17.000]  不在迦南地裡面
[00:08:17.000 --> 00:08:21.000]  而且漸漸地挪移帳篷
[00:08:21.000 --> 00:08:22.000]  直到哪裡?
[00:08:22.000 --> 00:08:24.000]  直到索多瑪
[00:08:24.000 --> 00:08:25.000]  索多瑪是什麼城市?
[00:08:25.000 --> 00:08:30.000]  索多瑪人在以華面前最大惡極
[00:08:30.000 --> 00:08:32.000]  清楚明白創世紀裡面記載的話
[00:08:32.000 --> 00:08:36.000]  索多瑪跟阿摩拉是非常最大惡極的城市
[00:08:36.000 --> 00:08:39.000]  所以神要用火來毀滅這些城市
[00:08:39.000 --> 00:08:40.000]  我們看到羅德
[00:08:40.000 --> 00:08:43.000]  他不住在跟亞伯拉罕在一起
[00:08:43.000 --> 00:08:44.000]  他漸漸地他的帳篷
[00:08:44.000 --> 00:08:45.000]  我們不知道有多久
[00:08:45.000 --> 00:08:46.000]  可能幾個月的時間
[00:08:46.000 --> 00:08:48.000]  慢慢地移到那裡去
[00:08:48.000 --> 00:08:50.000]  移到索多瑪
[00:08:50.000 --> 00:08:52.000]  他其實知道索多瑪是個罪惡之城
[00:08:52.000 --> 00:08:56.000]  索多瑪是那些剛才所講的惡人的道路
[00:08:56.000 --> 00:08:58.000]  謝曼人的座位
[00:08:58.000 --> 00:09:00.000]  他慢慢地移到那裡去
[00:09:00.000 --> 00:09:01.000]  甚至在那裡搭了帳篷
[00:09:01.000 --> 00:09:02.000]  怎麼知道呢?
[00:09:02.000 --> 00:09:03.000]  第十九章第一節
[00:09:03.000 --> 00:09:04.000]  創世紀告訴我們
[00:09:04.000 --> 00:09:08.000]  天使神拆拍他們要來毀滅索多瑪城的時候
[00:09:08.000 --> 00:09:11.000]  兩個天使晚上到了索多瑪
[00:09:11.000 --> 00:09:16.000]  看到羅德正坐在索多瑪的城口
[00:09:16.000 --> 00:09:18.000]  不坐謝曼人的座位
[00:09:18.000 --> 00:09:20.000]  記得嗎?
[00:09:20.000 --> 00:09:23.000]  而且羅德已經坐在索多瑪的城門口
[00:09:23.000 --> 00:09:25.000]  最大惡極的城市
[00:09:25.000 --> 00:09:27.000]  城門口在舊的聖經告訴我們
[00:09:27.000 --> 00:09:29.000]  那是那些領袖
[00:09:29.000 --> 00:09:31.000]  有影響力的人所在
[00:09:31.000 --> 00:09:32.000]  所坐的地方
[00:09:32.000 --> 00:09:35.000]  可以想像羅德已經跟他們同流後
[00:09:35.000 --> 00:09:38.000]  跟他們領袖和首領坐在一起
[00:09:38.000 --> 00:09:39.000]  神要毀滅這個城市
[00:09:39.000 --> 00:09:41.000]  但是羅德不但沒有離開他們
[00:09:41.000 --> 00:09:42.000]  已經搬到那裡去
[00:09:42.000 --> 00:09:45.000]  跟他們這些領袖們坐在一起
[00:09:45.000 --> 00:09:46.000]  看見他們就起來迎接他們
[00:09:46.000 --> 00:09:49.000]  臉浮於地下拜
[00:09:49.000 --> 00:09:50.000]  聖養基督告訴我們說
[00:09:50.000 --> 00:09:52.000]  天使告訴他們說
[00:09:52.000 --> 00:09:55.000]  你要趕緊馬上離開索多瑪
[00:09:55.000 --> 00:09:57.000]  聖經就告訴我們說
[00:09:57.000 --> 00:09:58.000]  羅德怎麼樣?
[00:09:58.000 --> 00:10:00.000]  執言不走
[00:10:00.000 --> 00:10:03.000]  天使為了連續他們
[00:10:03.000 --> 00:10:05.000]  結果拉住羅德
[00:10:05.000 --> 00:10:07.000]  還有他妻子和兩個女兒的手
[00:10:07.000 --> 00:10:09.000]  趕緊離開索多瑪
[00:10:09.000 --> 00:10:10.000]  然後神就降下火來
[00:10:10.000 --> 00:10:12.000]  把索多瑪城給毀滅了
[00:10:12.000 --> 00:10:14.000]  我們看到羅德
[00:10:14.000 --> 00:10:17.000]  他之所以會跌入到這樣一個罪惡之城當中
[00:10:17.000 --> 00:10:20.000]  是因為他漸漸地
[00:10:20.000 --> 00:10:22.000]  不從惡人的計謀
[00:10:22.000 --> 00:10:24.000]  不佔罪人的道路
[00:10:24.000 --> 00:10:26.000]  不坐謝曼人的座位
[00:10:26.000 --> 00:10:29.000]  他卻佔座
[00:10:29.000 --> 00:10:31.000]  而且也從了這些
[00:10:31.000 --> 00:10:33.000]  不但他自己受害
[00:10:33.000 --> 00:10:36.000]  幾乎弄到家破人亡
[00:10:36.000 --> 00:10:38.000]  所以親愛的弟兄姊妹
[00:10:38.000 --> 00:10:40.000]  屬神的大忌我們一定要有紀律
[00:10:40.000 --> 00:10:45.000]  一定要決定不做那三件事情
[00:10:45.000 --> 00:10:47.000]  第二 屬神的大忌是什麼?
[00:10:47.000 --> 00:10:51.000]  要有專心
[00:10:51.000 --> 00:10:52.000]  專心什麼呢?
[00:10:52.000 --> 00:10:57.000]  專心要決定做好一件事
[00:10:57.000 --> 00:11:00.000]  我覺得我們的神非常了解我們
[00:11:00.000 --> 00:11:02.000]  非常憐憫我們
[00:11:02.000 --> 00:11:03.000]  他從來不會叫我們做一些
[00:11:03.000 --> 00:11:05.000]  我們自己做不到的事情
[00:11:05.000 --> 00:11:07.000]  要你去登喜馬拉雅山
[00:11:07.000 --> 00:11:09.000]  然後才跟隨我
[00:11:09.000 --> 00:11:10.000]  要你去跑馬拉松
[00:11:10.000 --> 00:11:11.000]  然後才來跟隨我
[00:11:11.000 --> 00:11:12.000]  神從來不會叫你做一些
[00:11:12.000 --> 00:11:14.000]  你自己做不到的事情
[00:11:14.000 --> 00:11:16.000]  而且神常常要求我們做的事情
[00:11:16.000 --> 00:11:18.000]  都是非常簡單
[00:11:18.000 --> 00:11:20.000]  我們可以做到的事情
[00:11:20.000 --> 00:11:22.000]  而且不是很多的事情
[00:11:22.000 --> 00:11:23.000]  通常只有什麼?
[00:11:23.000 --> 00:11:25.000]  只有一件事
[00:11:25.000 --> 00:11:26.000]  很多時候神要求我們的
[00:11:26.000 --> 00:11:27.000]  只有一件事
[00:11:27.000 --> 00:11:28.000]  記得嗎?
[00:11:28.000 --> 00:11:29.000]  大胃王也說
[00:11:29.000 --> 00:11:30.000]  我曾尋求余華
[00:11:30.000 --> 00:11:33.000]  如今仍要尋求只有一件事
[00:11:33.000 --> 00:11:34.000]  住在余華的殿中
[00:11:34.000 --> 00:11:35.000]  張養和的榮美
[00:11:35.000 --> 00:11:36.000]  在他的殿裡求問
[00:11:36.000 --> 00:11:37.000]  然後使徒保祿也說
[00:11:37.000 --> 00:11:39.000]  我只有一件事
[00:11:39.000 --> 00:11:40.000]  是什麼?
[00:11:40.000 --> 00:11:41.000]  忘記背後 奴隸面前
[00:11:41.000 --> 00:11:42.000]  向著標竿直跑
[00:11:42.000 --> 00:11:44.000]  連耶穌基督當他告訴馬大的時候
[00:11:44.000 --> 00:11:45.000]  也告訴他說
[00:11:45.000 --> 00:11:46.000]  馬大 馬大
[00:11:46.000 --> 00:11:48.000]  你為許多事情思慮環繞
[00:11:48.000 --> 00:11:50.000]  但不可少有的只有多少件?
[00:11:50.000 --> 00:11:52.000]  只有一件
[00:11:52.000 --> 00:11:53.000]  馬拉雅已經享有了上好的福分
[00:11:53.000 --> 00:11:55.000]  是人所不能奪去的
[00:11:55.000 --> 00:11:56.000]  所以很清楚
[00:11:56.000 --> 00:11:57.000]  高雄本身要求我們的
[00:11:57.000 --> 00:11:59.000]  只有一件事
[00:11:59.000 --> 00:12:00.000]  只要你做好一件事
[00:12:00.000 --> 00:12:02.000]  多不多?
[00:12:02.000 --> 00:12:03.000]  不多 幹嘛?
[00:12:03.000 --> 00:12:05.000]  做好一件事
[00:12:05.000 --> 00:12:06.000]  是可以做到的
[00:12:06.000 --> 00:12:08.000]  做什麼事呢?
[00:12:08.000 --> 00:12:10.000]  就是第一章第二節裡面所講的
[00:12:10.000 --> 00:12:13.000]  唯喜愛耶和華的律法
[00:12:13.000 --> 00:12:15.000]  晝夜思想
[00:12:15.000 --> 00:12:17.000]  這人便為有福
[00:12:17.000 --> 00:12:18.000]  一起來講一遍
[00:12:18.000 --> 00:12:21.000]  唯喜愛耶和華的律法
[00:12:21.000 --> 00:12:23.000]  晝夜思想
[00:12:23.000 --> 00:12:25.000]  這人便為有福
[00:12:25.000 --> 00:12:27.000]  其實這裡「唯」這個字
[00:12:27.000 --> 00:12:29.000]  在儒文正經是一個對比的名詞
[00:12:29.000 --> 00:12:30.000]  是「但」
[00:12:30.000 --> 00:12:31.000]  但是
[00:12:31.000 --> 00:12:33.000]  對比三件你不做的事情
[00:12:33.000 --> 00:12:34.000]  反過來
[00:12:34.000 --> 00:12:36.000]  你要做一件正面的事情
[00:12:36.000 --> 00:12:37.000]  但
[00:12:37.000 --> 00:12:39.000]  喜愛耶和華的律法
[00:12:39.000 --> 00:12:41.000]  晝夜思想的
[00:12:41.000 --> 00:12:43.000]  這人便為有福
[00:12:43.000 --> 00:12:46.000]  我們大家都很想做有福的人
[00:12:46.000 --> 00:12:47.000]  聖經裡面
[00:12:47.000 --> 00:12:48.000]  特別就聖經裡面
[00:12:48.000 --> 00:12:50.000]  特別提到這個福這個字
[00:12:50.000 --> 00:12:52.000]  我們中國人特別愛這個福
[00:12:52.000 --> 00:12:54.000]  今年二月份就到了
[00:12:54.000 --> 00:12:56.000]  大家到處貼
[00:12:56.000 --> 00:12:58.000]  福在希伯來文裡面
[00:12:58.000 --> 00:12:59.000]  是Braka這個字
[00:12:59.000 --> 00:13:00.000]  Braka這個字的意思
[00:13:00.000 --> 00:13:02.000]  其實用複數來形容的話
[00:13:02.000 --> 00:13:04.000]  是非常快樂的意思
[00:13:04.000 --> 00:13:06.000]  非常有尊榮
[00:13:06.000 --> 00:13:07.000]  Honor
[00:13:07.000 --> 00:13:09.000]  換句話說
[00:13:09.000 --> 00:13:11.000]  當我們願意喜愛耶和華的律法
[00:13:11.000 --> 00:13:12.000]  耶和華的話語
[00:13:12.000 --> 00:13:14.000]  晝夜思想的時候
[00:13:14.000 --> 00:13:16.000]  我們就成為非常快樂的人
[00:13:16.000 --> 00:13:17.000]  為什麼呢?
[00:13:17.000 --> 00:13:18.000]  因為有神的尊榮
[00:13:18.000 --> 00:13:20.000]  有神會尊榮你在你身上
[00:13:20.000 --> 00:13:21.000]  Amen
[00:13:21.000 --> 00:13:24.000]  所以這就是神要我們所做的一件事情
[00:13:24.000 --> 00:13:26.000]  當你喜愛耶和華的律法的時候
[00:13:26.000 --> 00:13:30.000]  你就會晝夜思想
[00:13:30.000 --> 00:13:32.000]  所以什麼事情神要我們做呢?
[00:13:32.000 --> 00:13:34.000]  就是要來愛慕神和神的話
[00:13:34.000 --> 00:13:39.000]  要愛慕神和神的話
[00:13:39.000 --> 00:13:42.000]  一個人會喜愛耶和華的律法
[00:13:42.000 --> 00:13:43.000]  喜愛耶和華的話
[00:13:43.000 --> 00:13:46.000]  首先他必須先會喜愛什麼?
[00:13:46.000 --> 00:13:47.000]  耶和華神嘛
[00:13:47.000 --> 00:13:49.000]  加上你愛一個人
[00:13:49.000 --> 00:13:50.000]  當你愛一個人的時候
[00:13:50.000 --> 00:13:52.000]  你就很喜歡跟他在一起
[00:13:52.000 --> 00:13:54.000]  常常和他談話
[00:13:54.000 --> 00:13:55.000]  也算能夠聽他的話
[00:13:55.000 --> 00:13:56.000]  不是嗎?
[00:13:56.000 --> 00:13:58.000]  談戀愛的人都知道
[00:13:58.000 --> 00:13:59.000]  恩愛夫妻也知道
[00:13:59.000 --> 00:14:00.000]  因為你愛他
[00:14:00.000 --> 00:14:02.000]  所以你願意聽他的話
[00:14:02.000 --> 00:14:04.000]  同樣必須先來愛慕耶穌
[00:14:04.000 --> 00:14:08.000]  我們才會來愛慕耶穌基督的話
[00:14:08.000 --> 00:14:10.000]  不然的話你對祂的話根本沒興趣
[00:14:10.000 --> 00:14:11.000]  當你愛祂的時候
[00:14:11.000 --> 00:14:13.000]  你必定會愛祂的話
[00:14:13.000 --> 00:14:16.000]  耶穌基督也非常清楚明白這一點
[00:14:16.000 --> 00:14:17.000]  所以他告訴他的門徒什麼呢?
[00:14:17.000 --> 00:14:18.000]  非常喜歡的一節經文
[00:14:18.000 --> 00:14:20.000]  約翰福音第十四章二十一節
[00:14:20.000 --> 00:14:21.000]  有了我命令又遵守的
[00:14:21.000 --> 00:14:22.000]  這人是什麼?
[00:14:22.000 --> 00:14:24.000]  就是愛我的耶穌說
