
[00:00:00.000 --> 00:00:02.940]  好,我們一起做個祈禱
[00:02:06.140 --> 00:02:09.640]  接著就引用或者應用到我們的身上
[00:02:09.640 --> 00:02:11.440]  我們不是在看一些故事
[00:02:11.440 --> 00:02:13.380]  當它是預言的故事
[00:02:13.380 --> 00:02:17.220]  而是我們在問究竟舊約的這本書
[00:02:17.220 --> 00:02:19.880]  最終指向的是甚麼
[00:02:19.880 --> 00:02:22.220]  剛才Edmond講到的時候都會有講
[00:02:22.220 --> 00:02:25.680]  他說舊約是影子、新約才是實體
[00:02:25.680 --> 00:02:31.500]  這個影子所指向的又是甚麼實體呢?
[00:02:31.500 --> 00:02:33.560]  如果你之前有在這裏和我們一起
[00:02:33.560 --> 00:02:35.560]  你都知道我經常都拿
[00:02:35.560 --> 00:02:39.600]  這個樹根和樹幹這個比喻
[00:02:39.600 --> 00:02:41.800]  來比喻舊約和新約的
[00:02:41.800 --> 00:02:43.140]  舊約是一個影子
[00:02:43.140 --> 00:02:44.480]  舊約是一個樹根
[00:02:44.480 --> 00:02:47.080]  舊約和新約是連為一體
[00:02:47.080 --> 00:02:50.920]  然而舊約的樹根和新約的樹枝是不一樣的
[00:02:50.920 --> 00:02:53.220]  今天我們會在新約的世界裏面
[00:02:53.220 --> 00:02:56.680]  我們不會再回到樹根那裏
[00:02:56.680 --> 00:02:58.420]  我們由樹根開始
[00:02:58.420 --> 00:03:02.960]  我們看著這個樹根怎樣長成變成樹枝
[00:03:02.960 --> 00:03:05.900]  如果你今天打開薩姆爾記
[00:03:05.900 --> 00:03:08.640]  你問自己薩姆爾記是講甚麼的呢?
[00:03:08.640 --> 00:03:10.300]  答案很簡單
[00:03:10.300 --> 00:03:12.400]  就是Kings and Kingdom
[00:03:12.400 --> 00:03:13.900]  Kings and Kingdom
[00:03:13.900 --> 00:03:15.980]  當然你下次再回來
[00:03:15.980 --> 00:03:18.500]  你會發現都是在講Kings and Kingdom的
[00:03:18.500 --> 00:03:22.380]  就是在講聶王記上下
[00:03:22.380 --> 00:03:24.180]  你今天做基督徒
[00:03:24.180 --> 00:03:27.220]  沒有人會說我們希望有個夢想
[00:03:27.220 --> 00:03:30.080]  就是籌錢去開一個自己的國度的
[00:03:30.080 --> 00:03:31.180]  沒有人的
[00:03:31.180 --> 00:03:34.020]  我們可能會說我們很努力地祈求
[00:03:34.020 --> 00:03:37.360]  我們會建立一間強壯的教會
[00:03:37.360 --> 00:03:39.900]  但我們不會說我們夾錢
[00:03:39.900 --> 00:03:41.900]  我們祈禱希望有一天
[00:03:41.900 --> 00:03:45.860]  我們的基督徒可以有個基督的王國
[00:03:45.860 --> 00:03:47.800]  除非你回到歷史之前
[00:03:47.800 --> 00:03:50.600]  在歐洲那些Christiandom
[00:03:50.600 --> 00:03:53.600]  但我們不會再回到那個世界裏面
[00:03:53.600 --> 00:03:57.040]  因為我們相信舊約的王國
[00:03:57.040 --> 00:03:59.680]  在新約裏面是成就在十字架上
[00:03:59.680 --> 00:04:00.980]  正如那隻羔羊
[00:04:00.980 --> 00:04:03.580]  我們今天不會再去斬羔羊
[00:04:03.580 --> 00:04:05.920]  因為在十字架上成就了
[00:04:05.920 --> 00:04:06.760]  同一樣
[00:04:06.760 --> 00:04:10.120]  當我們去看Kings and Kingdom
[00:04:10.120 --> 00:04:12.920]  君王與國度的時候
[00:04:12.920 --> 00:04:18.400]  我們發現所有的真體已經在耶穌基督裏面實踐了
[00:04:18.400 --> 00:04:20.240]  我想提醒大家
[00:04:20.240 --> 00:04:22.340]  我們其實是一個讀經的計劃
[00:04:22.340 --> 00:04:24.440]  我們不是為講座而講座
[00:04:24.440 --> 00:04:27.180]  而是為讀經而講座的
[00:04:27.180 --> 00:04:28.480]  讀經計劃是
[00:04:28.480 --> 00:04:30.980]  其實2018年開頭
[00:04:30.980 --> 00:04:33.820]  我先邀請大家跟我一起看了新約
[00:04:33.820 --> 00:04:35.220]  看完新約
[00:04:35.220 --> 00:04:36.820]  我們不如看舊約
[00:04:36.820 --> 00:04:39.460]  所以有一個兩年的讀經計劃
[00:04:39.460 --> 00:04:40.420]  我不知道你們記不記得
[00:04:40.420 --> 00:04:44.700]  有多少人當時有跟我們一起看新約
[00:04:44.700 --> 00:04:46.300]  在新約開始的時候
[00:04:46.300 --> 00:04:49.300]  我們當時大概有一百人去看
[00:04:49.300 --> 00:04:52.800]  我們說這一百人代表我們教會的10%
[00:04:52.800 --> 00:04:57.140]  我們希望成為一個讀經的教會
[00:04:57.140 --> 00:05:00.600]  我們希望我們的教會通過讀經可以更新我們自己
[00:05:00.600 --> 00:05:02.720]  當時我給了大家幾個數字
[00:05:02.720 --> 00:05:05.320]  要大家努力朝向這個數字
[00:05:05.320 --> 00:05:05.820]  第一
[00:05:05.820 --> 00:05:06.620]  十二
[00:05:06.620 --> 00:05:09.120]  我們希望十二歲以下的小朋友
[00:05:09.120 --> 00:05:10.860]  如果在我們教會裡面長大
[00:05:10.860 --> 00:05:14.060]  十二歲的時候起碼讀完一次新約聖經
[00:05:14.060 --> 00:05:14.960]  十八
[00:05:14.960 --> 00:05:16.400]  希望你到十八歲的時候
[00:05:16.400 --> 00:05:18.160]  如果你在我們教會裡面長大
[00:05:18.160 --> 00:05:21.200]  起碼讀完一次新舊約聖經
[00:05:21.200 --> 00:05:24.200]  讀完新舊約聖經才去大學
[00:05:24.200 --> 00:05:25.400]  接著二十
[00:05:25.400 --> 00:05:27.200]  如果你在我們教會信主
[00:05:27.200 --> 00:05:28.200]  接著在這裡成長
[00:05:28.200 --> 00:05:30.380]  接著在這裡死
[00:05:30.380 --> 00:05:31.680]  你死之前
[00:05:31.680 --> 00:05:34.940]  希望你可以看完二十次的聖經
[00:05:34.940 --> 00:05:37.220]  你說二十次有沒有可能
[00:05:37.220 --> 00:05:39.880]  你當我什麼神學家牧師
[00:05:39.880 --> 00:05:43.360]  其實牧師都未必看二十次
[00:05:43.360 --> 00:05:44.980]  但是其實是做到的
[00:05:44.980 --> 00:05:47.660]  因為你如果每天讀兩張聖經
[00:05:47.660 --> 00:05:49.760]  這個是我對大家的鼓勵
[00:05:49.760 --> 00:05:52.560]  你一年半可以讀完一次聖經
[00:05:52.560 --> 00:05:55.460]  你三十年就可以讀完二十次
[00:05:55.460 --> 00:06:00.000]  假設你正正常常地去世的話
[00:06:00.000 --> 00:06:03.840]  其實你絕對有可能是讀完二十次以上的聖經
[00:06:03.840 --> 00:06:05.400]  是需要的
[00:06:05.400 --> 00:06:07.580]  我經常都覺得你讀不夠二十次
[00:06:07.580 --> 00:06:09.280]  不知道可不可以見到主
[00:06:09.280 --> 00:06:10.740]  我的意思不是見不見到主
[00:06:10.740 --> 00:06:16.720]  就是說你能不能預備自己去見主面
[00:06:16.720 --> 00:06:21.320]  也令我想起那時候奧古斯丁將死的時候
[00:06:21.320 --> 00:06:26.260]  他最後那幾天是困在房間裡面讀聖經的
[00:06:26.260 --> 00:06:27.800]  讀聖經祈禱
[00:06:27.800 --> 00:06:30.200]  好像他還沒讀夠那樣
[00:06:30.200 --> 00:06:32.740]  相反我們現在有時候想想
[00:06:32.740 --> 00:06:36.000]  現在香港教會那些老人士工長青士工
[00:06:36.000 --> 00:06:39.080]  就是跟你玩遊戲而已
[00:06:39.080 --> 00:06:41.080]  大家去搞個旅遊去玩玩
[00:06:41.080 --> 00:06:42.680]  講一下健康講座
[00:06:42.680 --> 00:06:44.680]  其實我們很需要讀聖經
[00:06:44.680 --> 00:06:47.740]  如果你那裡近就更加需要讀聖經
[00:06:47.740 --> 00:06:51.020]  要讀夠聖經才能見到主面
[00:06:51.020 --> 00:06:52.420]  當然所有的數字
[00:06:52.420 --> 00:06:54.420]  最重要的數字是這個
[00:06:54.420 --> 00:06:56.920]  11.2km/s
[00:06:56.920 --> 00:06:58.120]  這個是什麼呢
[00:06:58.120 --> 00:06:59.800]  這個叫做Escape Velocity
[00:06:59.800 --> 00:07:01.660]  如果你讀物理你就知道了
[00:07:01.660 --> 00:07:04.500]  你要那個速率
[00:07:04.500 --> 00:07:12.540]  你發火箭的速率要快到這個11.2km/s
[00:07:12.540 --> 00:07:14.540]  才可以飛離地球的引力
[00:07:14.540 --> 00:07:16.980]  這個叫做宇宙速率
[00:07:16.980 --> 00:07:19.280]  Cosmic Velocity或者Escape Velocity
[00:07:19.280 --> 00:07:23.880]  我們最終的目的是因為我們要逃離這個世界
[00:07:23.880 --> 00:07:25.880]  不是單單逃離這麼簡單
[00:07:25.880 --> 00:07:29.320]  逃離的過程裡面我們是在見證福音的
[00:07:29.320 --> 00:07:32.060]  我們的逃離是那個生命的見證
[00:07:32.060 --> 00:07:35.060]  這個見證是在見證天國
[00:07:35.060 --> 00:07:37.060]  你要踏上天路的歷程
[00:07:37.060 --> 00:07:40.060]  你必須要有Escape Velocity
[00:07:40.060 --> 00:07:42.340]  你要去到這個Escape Velocity
[00:07:42.340 --> 00:07:44.340]  你要達到這個速率
[00:07:44.340 --> 00:07:48.200]  你需要讀你的聖經
[00:07:48.200 --> 00:07:49.380]  我們一開始的時候
[00:07:49.380 --> 00:07:53.720]  我們由創出黎文珍去明白
[00:07:53.720 --> 00:07:56.480]  究竟上帝給我們的啟示是什麼
[00:07:56.480 --> 00:07:59.920]  很快講一講那些重點
[00:07:59.920 --> 00:08:04.020]  創世紀是創造墮落救贖三部曲
[00:08:04.020 --> 00:08:07.160]  出埃及記是偶像之家逃生記
[00:08:07.160 --> 00:08:08.260]  這個非常之重要
[00:08:08.260 --> 00:08:13.440]  整個出埃及記是整個基督徒人生的paradigm
[00:08:13.440 --> 00:08:16.640]  整個我們的圖畫就在出埃及記裡面
[00:08:16.640 --> 00:08:20.140]  而出埃及記不是我們生活上的困難
[00:08:20.140 --> 00:08:22.440]  而上帝來拯救因為我們呼喊祂
[00:08:22.440 --> 00:08:25.280]  出埃及記是關於以色列人
[00:08:25.280 --> 00:08:29.580]  或者上帝在一個偶像之家裡面
[00:08:29.580 --> 00:08:31.180]  將以色列人拯救出來
[00:08:31.180 --> 00:08:33.720]  當然人出了偶像之家
[00:08:33.720 --> 00:08:36.520]  但是偶像仍然在他心裡面
[00:08:36.520 --> 00:08:39.220]  所以繼續下去創出黎文珍
[00:08:39.220 --> 00:08:43.460]  全部都是在對付埃及的偶像
[00:08:43.460 --> 00:08:44.700]  接著去到利美記
[00:08:44.700 --> 00:08:46.540]  聖傑君王保衛者
[00:08:46.540 --> 00:08:49.700]  利美人的工作是保衛上帝的聖傑
[00:08:49.700 --> 00:08:53.000]  因為上帝是一個聖傑的君王
[00:08:53.000 --> 00:08:54.940]  誰知道去到文素記
[00:08:54.940 --> 00:08:57.440]  他們的偶像都爆了出來
[00:08:57.440 --> 00:09:00.480]  在文素記就是他們在抗野裡面
[00:09:00.480 --> 00:09:04.080]  38年抗野中的大叛逆
[00:09:04.080 --> 00:09:06.880]  去到生命記是摩西臨死之前
[00:09:06.880 --> 00:09:09.120]  摩西進不了迦南
[00:09:09.120 --> 00:09:10.560]  在40年之後
[00:09:10.560 --> 00:09:12.860]  抗野之後摩西要死的時候
[00:09:12.860 --> 00:09:15.020]  摩西寫了他的生命記
[00:09:15.020 --> 00:09:20.000]  是他完成生命之前最後的講章
[00:09:20.000 --> 00:09:22.500]  心受割禮心愛主
[00:09:22.500 --> 00:09:23.740]  他是在警告他們
[00:09:23.740 --> 00:09:26.500]  最後生死之間跟他們說
[00:09:26.500 --> 00:09:29.300]  你們一定要信上帝
[00:09:29.300 --> 00:09:31.880]  全心全意地去信上帝
[00:09:31.880 --> 00:09:35.140]  如果你記得生命記的主題第六章是
[00:09:35.140 --> 00:09:38.020]  盡心盡性盡義愛你的上帝
[00:09:38.020 --> 00:09:42.020]  這個不是讓你背了金句就算了
[00:09:42.020 --> 00:09:45.960]  這個真的要你從心裡面愛上帝
[00:09:45.960 --> 00:09:47.120]  誰可以愛上帝
[00:09:47.120 --> 00:09:48.920]  心受割禮心愛主
[00:09:48.920 --> 00:09:50.360]  以色列人的問題就是
[00:09:50.360 --> 00:09:52.800]  身體上受了割禮
[00:09:52.800 --> 00:09:55.760]  但是他心裡面沒有受割禮
[00:09:55.760 --> 00:09:59.200]  以致他沒辦法心愛主
[00:09:59.200 --> 00:10:02.940]  而這個是整個舊約裡面的一個問題
[00:10:02.940 --> 00:10:05.540]  接著我們出了創出你紋身之後
[00:10:05.540 --> 00:10:07.840]  我們去了約書亞記
[00:10:07.840 --> 00:10:10.580]  約書亞記都蠻複雜的
[00:10:10.580 --> 00:10:11.980]  如果你完全忘記了
[00:10:11.980 --> 00:10:14.580]  好像我今天禮拜準備的時候都忘記了
[00:10:14.580 --> 00:10:16.580]  我那時候約書亞記講過什麼呢
[00:10:16.580 --> 00:10:17.420]  我完全不記得
[00:10:17.420 --> 00:10:19.660]  我要回去看我的slides
[00:10:19.660 --> 00:10:22.920]  原來是這樣的原來是這麼精彩的
[00:10:22.920 --> 00:10:26.420]  那個題目是書見因愁盡迦南
[00:10:26.420 --> 00:10:29.240]  那本書就是生命記
[00:10:29.240 --> 00:10:31.040]  這本書不可以離開你的口
[00:10:31.040 --> 00:10:32.640]  總要晝夜思想
[00:10:32.640 --> 00:10:35.640]  你的道路就會亨通凡事順利
[00:10:35.640 --> 00:10:40.040]  就不是你現在說去考試DSE做事的問題
[00:10:40.040 --> 00:10:43.180]  是在說他們能不能進入迦南
[00:10:43.180 --> 00:10:46.140]  能不能留在迦南裡面
[00:10:46.140 --> 00:10:48.520]  去到約書亞記的最後
[00:10:48.520 --> 00:10:52.260]  你記得約書亞都繼續去挑戰著以色列人
[00:10:52.260 --> 00:10:55.660]  至於我王我家我必侍奉上帝
[00:10:55.660 --> 00:10:57.160]  其實他是在反問他們
[00:10:57.160 --> 00:10:58.360]  那你呢
[00:10:58.360 --> 00:11:02.400]  你會不會好像我們一家這樣去侍奉上帝呢
[00:11:02.400 --> 00:11:03.360]  什麼叫侍奉上帝
[00:11:03.360 --> 00:11:05.160]  不是在教會裡面做一點點侍奉
[00:11:05.160 --> 00:11:08.100]  而是全心全意去愛上帝
[00:11:08.100 --> 00:11:13.200]  其實約書亞講回摩西在生命記裡面最後所講
[00:11:13.200 --> 00:11:15.640]  深受國禮深愛主的問題
[00:11:15.640 --> 00:11:17.640]  因為約書亞知道這幫人
[00:11:17.640 --> 00:11:19.640]  就算進入了迦南地
[00:11:19.640 --> 00:11:22.320]  都不代表他們心裡面真的馴服
[00:11:22.320 --> 00:11:24.320]  或者是在服侍上帝
[00:11:24.320 --> 00:11:27.020]  我們去到史詩記
[00:11:27.020 --> 00:11:30.120]  我們就知道他們的真面目顯露出來了
[00:11:30.120 --> 00:11:30.620]  是不是
[00:11:30.620 --> 00:11:32.320]  如果你說你去到約書亞記
[00:11:32.320 --> 00:11:33.620]  最後你還在問
[00:11:33.620 --> 00:11:36.000]  究竟以色列人會不會馴服上帝呢
[00:11:36.000 --> 00:11:37.700]  一去到史詩記
[00:11:37.700 --> 00:11:39.040]  就爆出來了
[00:11:39.040 --> 00:11:41.200]  你發覺他完全不行的
[00:11:41.200 --> 00:11:44.740]  我不知道你還記不記得我們史詩記講過什麼
[00:11:44.740 --> 00:11:47.300]  在米家家裡發生的事情
[00:11:47.300 --> 00:11:48.640]  在米家家裡
[00:11:48.640 --> 00:11:50.380]  很多人害怕的
[00:11:50.380 --> 00:11:51.380]  你會發現
[00:11:51.380 --> 00:11:56.080]  史詩記是一幫口口聲聲呼喊耶和華耶和華的人
[00:11:56.080 --> 00:11:58.380]  但是完全不認識耶和華
[00:11:58.380 --> 00:12:02.020]  不認識耶和華的話語
[00:12:02.020 --> 00:12:05.620]  我看史詩記經常令我想起香港的教會
[00:12:05.620 --> 00:12:09.060]  因為每個人口口聲聲都好像跟耶和華很熟的
[00:12:09.060 --> 00:12:10.760]  跟耶穌很熟的
[00:12:10.760 --> 00:12:14.200]  但是由他跟你聊五分鐘你就覺得
[00:12:14.200 --> 00:12:16.640]  這個人究竟有沒有讀過聖經呢
[00:12:16.640 --> 00:12:19.640]  這個人究竟有沒有想過聖經是在說什麼
[00:12:19.640 --> 00:12:21.400]  為什麼他說的話一點都不像聖經
[00:12:21.400 --> 00:12:23.980]  但是他又覺得跟耶穌很熟
[00:12:23.980 --> 00:12:25.880]  又覺得聖靈充滿
[00:12:25.880 --> 00:12:28.280]  又覺得什麼什麼
[00:12:28.280 --> 00:12:29.720]  這件事很多人害怕
[00:12:29.720 --> 00:12:30.680]  一去到史詩記
[00:12:30.680 --> 00:12:34.980]  我們發現這幫人儘管他們身體上進入了迦南
[00:12:34.980 --> 00:12:40.260]  他們在屬靈上完全跟上帝的國脫節
[00:12:40.260 --> 00:12:44.960]  以至史詩記的最後那幾個章
[00:12:44.960 --> 00:12:47.200]  有一個呼喊 呼喊什麼
[00:12:47.200 --> 00:12:50.100]  以色列人國中沒有王
[00:12:50.100 --> 00:12:51.300]  以色列沒有王
[00:12:51.300 --> 00:12:55.300]  於是各人做自己眼中害迷對的事
[00:12:55.300 --> 00:12:58.680]  史詩記是在說一個亂世裡面
[00:12:58.680 --> 00:13:01.780]  尋找一個君王
[00:13:01.780 --> 00:13:03.580]  如果你還記得史詩記
[00:13:03.580 --> 00:13:06.720]  我說史詩記和路德記其實是雙胞胎
[00:13:06.720 --> 00:13:08.680]  史詩記的主題就是
[00:13:08.680 --> 00:13:11.320]  掃羅實非皆損
[00:13:11.320 --> 00:13:13.560]  路德記的主題是什麼呢
[00:13:13.560 --> 00:13:15.060]  大衛才是賢君
[00:13:15.060 --> 00:13:18.060]  所以是孖公仔同時代寫的
[00:13:18.060 --> 00:13:19.660]  史詩記告訴你
[00:13:19.660 --> 00:13:24.460]  千萬不要找掃羅的後裔去承繼掃羅的王位
[00:13:24.460 --> 00:13:28.140]  路德記拿來幫大衛賣廣告
[00:13:28.140 --> 00:13:31.980]  因為大衛的祖母原來是一個愛邦人
[00:13:31.980 --> 00:13:34.940]  愛邦人都非猶太人的血統
[00:13:34.940 --> 00:13:37.880]  怎麼可能找他做皇帝呢
[00:13:37.880 --> 00:13:39.380]  答案就在於路德記
[00:13:39.380 --> 00:13:40.780]  路德記告訴你
[00:13:40.780 --> 00:13:42.260]  儘管他是一個愛邦人
[00:13:42.260 --> 00:13:44.760]  但他屬靈上是真真正正
[00:13:44.760 --> 00:13:47.420]  完完全全是一個以色列人
[00:13:47.420 --> 00:13:48.700]  其中一個最有趣的
[00:13:48.700 --> 00:13:50.620]  他是一個摩訶的女子
[00:13:50.620 --> 00:13:53.300]  但他離開本地本國父家
[00:13:53.300 --> 00:13:55.500]  去到上帝要他去的地方
[00:13:55.500 --> 00:13:56.160]  耶路撒冷
[00:13:56.160 --> 00:13:56.540]  不是
[00:13:56.540 --> 00:13:57.900]  伯尼俠
[00:13:57.900 --> 00:13:58.540]  所以你明不明白
[00:13:58.540 --> 00:14:03.580]  這擺明是將他和阿伯拉罕平衡的
[00:14:03.580 --> 00:14:05.200]  這是一個愛邦的女子
[00:14:05.200 --> 00:14:07.740]  但他離開本地本族父家
[00:14:07.740 --> 00:14:11.340]  就是他在摩訶那裡的神明
[00:14:11.340 --> 00:14:14.020]  以致他投靠耶和華
[00:14:14.020 --> 00:14:15.360]  於是就說
[00:14:15.360 --> 00:14:17.520]  你選皇帝要選誰呢
[00:14:17.520 --> 00:14:19.760]  當然是選大衛啦
[00:14:19.760 --> 00:14:21.760]  所以今天的故事
[00:14:21.760 --> 00:14:25.260]  薩姆爾記有一點點延續這個故事
[00:14:25.260 --> 00:14:28.700]  因為薩姆爾記的中心思想就是King David
[00:14:28.700 --> 00:14:29.800]  就是大衛皇
[00:14:29.800 --> 00:14:32.260]  大衛最後做了皇
[00:14:32.260 --> 00:14:33.240]  只不過做了皇之後
[00:14:33.240 --> 00:14:37.100]  我們發覺他原來還是不行的
[00:14:37.100 --> 00:14:39.440]  今天的主題
[00:14:39.440 --> 00:14:42.640]  是「永約上主三君王」
[00:14:42.640 --> 00:14:45.520]  我不知道當中有多少人曾經
[00:14:45.520 --> 00:14:47.180]  我想一年多兩年前
[00:14:47.180 --> 00:14:50.460]  我有講了兩篇道是薩姆爾記
[00:14:50.460 --> 00:14:53.520]  因為那時候我們教會是在講大衛新平的
[00:14:53.520 --> 00:14:56.160]  我講薩姆爾記的時候
[00:14:56.160 --> 00:14:57.000]  我給了一個主題
[00:14:57.000 --> 00:14:59.960]  主題叫做「做皇者Kingmaker」
[00:14:59.960 --> 00:15:02.160]  薩姆爾記是講什麼的呢
[00:15:02.160 --> 00:15:03.860]  講做皇者
[00:15:03.860 --> 00:15:06.200]  薩姆爾就是那個做皇者
[00:15:06.200 --> 00:15:07.540]  他做了多少個皇呢
[00:15:07.540 --> 00:15:08.640]  做了兩個皇
[00:15:08.640 --> 00:15:10.940]  第一個皇是蘇羅
[00:15:10.940 --> 00:15:14.500]  很快蘇羅就被廢了
[00:15:14.500 --> 00:15:18.220]  於是說蘇羅不是真命天子
[00:15:18.220 --> 00:15:20.280]  真命天子是誰呢
[00:15:20.280 --> 00:15:22.280]  是大衛
[00:15:22.280 --> 00:15:27.520]  所以整本薩姆爾記其實是圍繞著三個人物寫的
[00:15:27.520 --> 00:15:30.800]  一個就是那個做皇者
[00:15:30.800 --> 00:15:32.860]  做皇者Kingmaker就是薩姆爾
[00:15:32.860 --> 00:15:34.400]  薩姆爾就是那個做皇者
[00:15:34.400 --> 00:15:36.600]  第二個主要的人物
[00:15:36.600 --> 00:15:39.200]  是蘇羅
[00:15:39.200 --> 00:15:43.540]  但是其實這兩個人都是配角
[00:15:43.540 --> 00:15:48.040]  最後最長篇幅寫的是誰呢
[00:15:48.040 --> 00:15:48.880]  是大衛
[00:15:48.880 --> 00:15:50.940]  你說大衛一定是那個主角
[00:15:50.940 --> 00:15:51.780]  是不是呢
[00:15:51.780 --> 00:15:53.180]  那又不是
[00:15:53.180 --> 00:15:55.220]  因為如果你聽我的主題
[00:15:55.220 --> 00:15:58.460]  叫做「永約上主三君王」
[00:15:58.460 --> 00:16:00.720]  誰是三個君王呢
[00:16:00.720 --> 00:16:02.860]  薩姆爾不是君王
[00:16:02.860 --> 00:16:03.920]  蘇羅是第一個
[00:16:03.920 --> 00:16:06.220]  大衛是第二個
[00:16:06.220 --> 00:16:09.160]  第三個是耶穌
[00:16:09.160 --> 00:16:12.640]  我想先跟大家看一個
[00:16:12.640 --> 00:16:15.640]  如何去明白薩姆爾記的整體
[00:16:15.640 --> 00:16:19.800]  接著我想和你做Bible study
[00:16:19.800 --> 00:16:22.080]  我想帶你去看每一個section
[00:16:22.080 --> 00:16:25.140]  裡面的故事如何指向新約
[00:16:25.140 --> 00:16:28.580]  指向主耶穌基督
[00:16:28.580 --> 00:16:31.860]  很多時候我們看薩姆爾記的時候
[00:16:31.860 --> 00:16:34.520]  是一個很大的挑戰
[00:16:34.520 --> 00:16:36.420]  很大的挑戰就是裡面有很多
[00:16:36.420 --> 00:16:38.400]  耳熟能詳的故事
[00:16:38.400 --> 00:16:42.300]  包括大衛大戰哥利亞
[00:16:42.300 --> 00:16:45.140]  包括大衛被蘇羅追趕
[00:16:45.140 --> 00:16:47.260]  但是又可以殺到蘇羅
[00:16:47.260 --> 00:16:48.700]  然後又不動手
[00:16:48.700 --> 00:16:50.840]  包括有些好像大衛跳舞
[00:16:50.840 --> 00:16:54.780]  引約桂入耶路撒冷
[00:16:54.780 --> 00:16:56.880]  等等那些
[00:16:56.880 --> 00:16:59.320]  我們知道很多故事
[00:16:59.320 --> 00:17:01.620]  但是我們不知道如何去明白這些故事
[00:17:01.620 --> 00:17:04.260]  於是我們讀大衛大戰哥利亞
[00:17:04.260 --> 00:17:05.920]  大衛是如何打贏的呢
[00:17:05.920 --> 00:17:07.220]  不是因為他武功高強
[00:17:07.220 --> 00:17:08.580]  不是因為他武器出眾
[00:17:08.580 --> 00:17:10.360]  而是因為他信靠耶路撒冷
[00:17:10.360 --> 00:17:13.800]  於是你生命裡面的哥利亞是誰
[00:17:13.800 --> 00:17:15.100]  是不是你老闆呢
[00:17:15.100 --> 00:17:16.100]  還是你爸媽
[00:17:16.100 --> 00:17:17.700]  還是你的子女
[00:17:17.700 --> 00:17:19.640]  你都可以大戰他們的
[00:17:19.640 --> 00:17:22.200]  憑信心可以擊倒他們的
[00:17:22.200 --> 00:17:24.100]  應用就不是你回去拿一顆小石頭
[00:17:24.100 --> 00:17:26.340]  打一下你爸媽
[00:17:26.340 --> 00:17:28.780]  但是你明不明白這個問題
[00:17:28.780 --> 00:17:31.020]  就是我們當它是一個預言的故事
[00:17:31.020 --> 00:17:32.340]  大衛大戰哥利亞
[00:17:32.340 --> 00:17:35.180]  於是我們就去應用
[00:17:35.180 --> 00:17:36.920]  你是完全不行的
[00:17:36.920 --> 00:17:39.360]  因為你忘記了這些故事
[00:17:39.360 --> 00:17:43.320]  全部都是在一本很巨型的書裡面
