
[00:00:00.000 --> 00:00:03.400]  今天我們想和大家分享的訊息
[00:02:07.480 --> 00:02:09.880]  祂終於經過閘門之後
[00:02:09.880 --> 00:02:11.840]  去到十字架面前
[00:02:11.840 --> 00:02:15.520]  祂將祂身裡面的擔子放下來了
[00:02:15.520 --> 00:02:19.280]  祂在十字架面前將祂的重擔
[00:02:19.280 --> 00:02:20.520]  這個是什麼重擔
[00:02:21.000 --> 00:02:22.800]  這個就是罪的擔子
[00:02:22.800 --> 00:02:25.840]  這個祂的生命壓得祂很緊要的重擔
[00:02:25.840 --> 00:02:28.800]  終於可以在十字架前脫落了
[00:02:28.800 --> 00:02:30.440]  祂的重擔可以除去
[00:02:30.440 --> 00:02:34.280]  但是不是因為祂除去這個重擔
[00:02:34.280 --> 00:02:37.720]  祂的人生就可以平平順順的
[00:02:37.720 --> 00:02:40.080]  去到神那裡這麼順利
[00:02:40.080 --> 00:02:43.120]  當祂除下這個重擔的時候
[00:02:43.120 --> 00:02:46.960]  祂就開始去攀登一個很艱難的山
[00:02:46.960 --> 00:02:50.160]  這個山就是代表在祂生命裡面
[00:02:50.160 --> 00:02:51.960]  走向天路的過程裡面
[00:02:51.960 --> 00:02:53.640]  有很艱辛的路途
[00:02:53.640 --> 00:02:55.880]  祂會一路一路的去爬上去
[00:02:55.880 --> 00:02:57.280]  祂在爬的過程裡面
[00:02:57.280 --> 00:02:58.920]  祂會遇到很多的困難
[00:02:58.920 --> 00:03:00.440]  遇到很多的阻礙
[00:03:00.440 --> 00:03:03.680]  但是祂怎樣去一一的去應付
[00:03:03.680 --> 00:03:08.880]  這一座山就是令到他們叫做艱難的山
[00:03:08.880 --> 00:03:10.440]  這個艱難的山
[00:03:10.440 --> 00:03:13.400]  就是令到他們心裡面覺得很困擾
[00:03:13.400 --> 00:03:16.120]  但是我們知道
[00:03:16.120 --> 00:03:18.760]  上帝不是就這樣任由他
[00:03:19.040 --> 00:03:20.360]  在他的過程裡面
[00:03:20.360 --> 00:03:25.760]  他發現上帝要給他穿戴起全副的軍裝
[00:03:25.760 --> 00:03:27.640]  穿戴起全副的軍裝
[00:03:27.640 --> 00:03:30.280]  因為唯有穿戴起全副的軍裝
[00:03:30.280 --> 00:03:32.360]  他經歷一些艱難和險阻的時候
[00:03:32.360 --> 00:03:36.040]  他才可以打敗那些要去擊退他的敵人
[00:03:36.040 --> 00:03:39.000]  而且他穿戴起全副的軍裝之後
[00:03:39.000 --> 00:03:41.240]  有其他的人去送行他
[00:03:41.240 --> 00:03:43.000]  成為他的支持
[00:03:43.000 --> 00:03:46.480]  當他穿了全副軍裝的時候
[00:03:46.600 --> 00:03:49.960]  很快他就遇到一個很大的大戰
[00:03:49.960 --> 00:03:54.120]  他和阿波倫去做一個很大的大戰
[00:03:54.120 --> 00:03:57.520]  在他最千鈞一髮的時候
[00:03:57.520 --> 00:03:59.120]  甚至去到一個地方
[00:03:59.120 --> 00:04:01.640]  他的生命已經是很危險了
[00:04:01.640 --> 00:04:02.800]  在這個時候
[00:04:02.800 --> 00:04:05.560]  基督徒覺得危險的時期已經臨到
[00:04:05.560 --> 00:04:08.800]  他就拿出聖靈的寶劍向前進攻
[00:04:08.800 --> 00:04:10.920]  但是阿波倫
[00:04:10.920 --> 00:04:13.960]  他的標好像雨點那樣壓過來
[00:04:13.960 --> 00:04:16.840]  把基督徒的頭和腳都擊傷了
[00:04:16.840 --> 00:04:19.320]  基督徒就重振精神
[00:04:19.320 --> 00:04:22.280]  和阿波倫繼續抵擋了
[00:04:22.280 --> 00:04:24.400]  一續打了半天那麼多
[00:04:24.400 --> 00:04:26.400]  打到筋疲力盡
[00:04:26.400 --> 00:04:27.760]  而且受了重傷
[00:04:27.760 --> 00:04:29.400]  流血過多
[00:04:29.400 --> 00:04:31.680]  真的好像不能夠支持了
[00:04:31.680 --> 00:04:33.160]  就在這個時候
[00:04:33.160 --> 00:04:34.880]  阿波倫見好機會來到
[00:04:34.880 --> 00:04:36.240]  馬上就進前
[00:04:36.240 --> 00:04:37.840]  與基督徒來辱駁
[00:04:37.840 --> 00:04:39.760]  把基督徒打倒下去
[00:04:39.760 --> 00:04:42.440]  又把基督徒手中的聖靈寶劍
[00:04:42.440 --> 00:04:43.640]  標在旁邊
[00:04:43.960 --> 00:04:46.000]  並且把他按在地上
[00:04:46.000 --> 00:04:49.040]  準備把基督徒置諸死地
[00:04:49.040 --> 00:04:52.040]  基督徒在這麼危難的時候
[00:04:52.040 --> 00:04:53.360]  他很優秀
[00:04:53.360 --> 00:04:54.440]  就在這個時候
[00:04:54.440 --> 00:04:57.400]  基督徒把標在身邊的寶劍
[00:04:57.400 --> 00:04:58.760]  又拿起來
[00:04:58.760 --> 00:05:01.720]  他就用了一句聖經
[00:05:01.720 --> 00:05:04.000]  尼加書七章八節
[00:05:04.000 --> 00:05:05.360]  他對阿波倫這樣說
[00:05:05.360 --> 00:05:07.040]  他說我的仇敵
[00:05:07.040 --> 00:05:08.760]  你不要向我誇耀
[00:05:08.760 --> 00:05:10.120]  我雖然跌倒
[00:05:10.120 --> 00:05:11.520]  我卻要起來
[00:05:11.760 --> 00:05:13.960]  我需坐在黑暗裏面
[00:05:13.960 --> 00:05:16.960]  耶和華卻作我的光
[00:05:16.960 --> 00:05:18.560]  他一面這樣說
[00:05:18.560 --> 00:05:20.520]  一面就把聖靈的寶劍
[00:05:20.520 --> 00:05:23.480]  正刺在阿波倫的腰間
[00:05:23.480 --> 00:05:24.920]  他又說
[00:05:24.920 --> 00:05:27.680]  然而靠著愛我們的主
[00:05:27.680 --> 00:05:29.320]  在這一切的事上
[00:05:29.320 --> 00:05:31.320]  已經得勝有餘了
[00:05:31.320 --> 00:05:33.240]  他說完這番話之後
[00:05:33.240 --> 00:05:35.240]  阿波倫因為受了傷
[00:05:35.240 --> 00:05:38.000]  就好像飛鳥那樣逃走了
[00:05:38.000 --> 00:05:40.960]  各位弟兄姊妹
[00:05:42.280 --> 00:05:44.720]  你會不會有時好像基督徒一樣
[00:05:44.720 --> 00:05:46.760]  被魔鬼打倒
[00:05:46.760 --> 00:05:48.360]  那個的經歷一樣
[00:05:48.360 --> 00:05:50.480]  你會不會有時感到到
[00:05:50.480 --> 00:05:52.920]  我們都有一個很憂愁的時間
[00:05:52.920 --> 00:05:55.760]  甚至令我們灰心喪志呢
[00:05:55.760 --> 00:05:58.960]  我們真的要問一個問題
[00:05:58.960 --> 00:06:01.440]  就在我們的生命裏面
[00:06:01.440 --> 00:06:04.480]  其實你和我都是在走一條
[00:06:04.480 --> 00:06:06.160]  誠性的路
[00:06:06.160 --> 00:06:10.360]  我不知道大家讀詩篇二十三篇的時候
[00:06:10.520 --> 00:06:12.840]  你有沒有讀過一句這樣的說話
[00:06:12.840 --> 00:06:16.080]  祂帶我行過死蔭的幽谷
[00:06:16.080 --> 00:06:18.200]  我也不怕遭害
[00:06:18.200 --> 00:06:19.800]  死蔭的幽谷
[00:06:19.800 --> 00:06:22.400]  就是那種生命突如其來
[00:06:22.400 --> 00:06:24.680]  令我們陷入很低潮的人生
[00:06:24.680 --> 00:06:27.360]  當我們經歷死蔭幽谷的時候
[00:06:27.360 --> 00:06:29.560]  我們怎樣能夠去得勝呢
[00:06:29.560 --> 00:06:31.200]  我們怎樣能夠看到
[00:06:31.200 --> 00:06:33.240]  神給我們一條出路呢
[00:06:33.240 --> 00:06:37.040]  我們在天路的旅程裏面
[00:06:37.040 --> 00:06:40.400]  我們願意神在當中繼續提醒
[00:06:40.400 --> 00:06:41.600]  和引導我們
[00:06:41.600 --> 00:06:44.000]  一路的去經歷祂的同在
[00:06:44.000 --> 00:06:46.040]  在天路的歷程裏面
[00:06:46.040 --> 00:06:48.520]  也都有很多危機
[00:06:48.520 --> 00:06:50.360]  譬如包括
[00:06:50.360 --> 00:06:52.880]  羅德的太太
[00:06:52.880 --> 00:06:55.520]  羅德的太太你記不記得
[00:06:55.520 --> 00:06:58.560]  當所多瑪·俄摩拉被毀滅的時候
[00:06:58.560 --> 00:07:02.240]  本來神的天使是帶著他們全家逃走的
[00:07:02.240 --> 00:07:05.720]  但是當羅德的太太
[00:07:05.720 --> 00:07:07.280]  一回頭望
[00:07:07.280 --> 00:07:09.080]  這個所多瑪城的時候
[00:07:09.400 --> 00:07:12.720]  她的生命就馬上變成了一條鹽柱
[00:07:12.720 --> 00:07:14.520]  所以
[00:07:14.520 --> 00:07:17.280]  這個也都成為我們一個很大的提醒
[00:07:17.280 --> 00:07:19.680]  天路歷程裏面也都講到
[00:07:19.680 --> 00:07:23.400]  原來魔鬼撒旦都會裝成光明的天使
[00:07:23.400 --> 00:07:25.200]  成為我們的網絡
[00:07:25.200 --> 00:07:27.280]  以致我們需要在神的裏面
[00:07:27.280 --> 00:07:28.760]  逃脫這個網絡
[00:07:28.760 --> 00:07:30.560]  我們靠著神的話語
[00:07:30.560 --> 00:07:32.640]  我們去逃脫這個網絡
[00:07:32.640 --> 00:07:34.440]  弟兄姊妹
[00:07:34.440 --> 00:07:36.840]  如果我們都是潮聖客
[00:07:36.840 --> 00:07:39.360]  我們都需要在神的裏面
[00:07:39.360 --> 00:07:41.480]  求主去引導我們的生命
[00:07:41.480 --> 00:07:44.520]  讓我們從詩篇第八十四篇裏面
[00:07:44.520 --> 00:07:45.720]  我們去看看
[00:07:45.720 --> 00:07:48.320]  神怎樣去帶領我們
[00:07:48.320 --> 00:07:52.040]  經歷神在這個潮聖路上給我們的福氣
[00:07:52.040 --> 00:07:54.840]  讓我們經歷神的第一個福氣
[00:07:54.840 --> 00:07:57.960]  就是一個朝見神的福氣
[00:07:57.960 --> 00:07:59.280]  我們看看
[00:07:59.280 --> 00:08:03.640]  詩篇第八十四篇第一到第四節
[00:08:03.640 --> 00:08:06.080]  我們剛才詩歌都是有唱過的
[00:08:06.080 --> 00:08:07.960]  我們一起讀這段聖經好嗎
[00:08:07.960 --> 00:08:08.800]  預備起
[00:08:09.000 --> 00:08:11.200]  萬鈞之耶和華
[00:08:11.200 --> 00:08:13.960]  祢的居所何等可愛
[00:08:13.960 --> 00:08:17.120]  我羨慕學賞耶和華的婉語
[00:08:17.120 --> 00:08:18.240]  我的內心
[00:08:18.240 --> 00:08:19.320]  我的肉體
[00:08:19.320 --> 00:08:21.520]  向永生神呼呼
[00:08:21.520 --> 00:08:23.480]  萬鈞之耶和華
[00:08:23.480 --> 00:08:24.200]  我的王
[00:08:24.200 --> 00:08:25.320]  我的神
[00:08:25.320 --> 00:08:27.200]  在祢濟嘆那裏
[00:08:27.200 --> 00:08:30.040]  麻雀為自己找到了家
[00:08:30.040 --> 00:08:33.400]  燕子為自己找著蒲錯自禍
[00:08:33.400 --> 00:08:34.320]  如此
[00:08:34.320 --> 00:08:37.120]  住在祢殿中的幼福了
[00:08:37.120 --> 00:08:40.000]  他們不斷地讚美祢
[00:08:40.000 --> 00:08:41.680]  在這首詩篇裏面
[00:08:41.680 --> 00:08:44.720]  我們看到一幅以色列家庭的圖畫
[00:08:44.720 --> 00:08:46.440]  裏面有父親
[00:08:46.440 --> 00:08:47.400]  有母親
[00:08:47.400 --> 00:08:48.560]  有孩子
[00:08:48.560 --> 00:08:51.480]  他們離開他們自己散居的鄉村
[00:08:51.480 --> 00:08:53.680]  一起朝向這個山
[00:08:53.680 --> 00:08:54.800]  這個是什麽山
[00:08:54.800 --> 00:08:56.640]  這個是石案山
[00:08:56.640 --> 00:08:59.800]  就去到耶路撒冷最高的地方
[00:08:59.800 --> 00:09:01.800]  當他們去的時候
[00:09:01.800 --> 00:09:04.320]  心裏面充滿喜樂
[00:09:04.560 --> 00:09:08.520]  他們很盼望能夠去到這個聖殿的前院
[00:09:08.520 --> 00:09:10.480]  就是耶和華的奠禦
[00:09:10.480 --> 00:09:11.600]  因為在那裏
[00:09:11.600 --> 00:09:15.200]  他們就會與上帝相遇
[00:09:15.200 --> 00:09:18.520]  與永生的上帝相遇
[00:09:18.520 --> 00:09:21.920]  我不知道大家在新年
[00:09:21.920 --> 00:09:23.480]  你有什麽心情
[00:09:23.480 --> 00:09:25.720]  有時候我自己度過新年
[00:09:25.720 --> 00:09:27.560]  就是覺得新年那幾天
[00:09:27.560 --> 00:09:30.000]  真的好像沒有了平日
[00:09:30.000 --> 00:09:31.480]  我只記得年初幾
[00:09:31.480 --> 00:09:33.120]  但是我不記得星期幾
[00:09:33.480 --> 00:09:35.600]  所以今天你回來教會的時候
[00:09:35.600 --> 00:09:37.760]  你就好像之前那兩天的事情
[00:09:37.760 --> 00:09:39.040]  你又要忘記一下
[00:09:39.040 --> 00:09:41.560]  但是明天後天又繼續過年了
[00:09:41.560 --> 00:09:42.640]  過到什麼時候呢
[00:09:42.640 --> 00:09:43.680]  我做學生的時候
[00:09:43.680 --> 00:09:45.800]  就過到放完寒假的時候
[00:09:45.800 --> 00:09:47.760]  那就知道我們過完年了
[00:09:47.760 --> 00:09:50.200]  所有人
[00:09:50.200 --> 00:09:51.920]  不知道是不是工作的
[00:09:51.920 --> 00:09:53.080]  或者學生的
[00:09:53.080 --> 00:09:54.920]  都是很想念過年的
[00:09:54.920 --> 00:09:57.920]  因為過年是給我們一個很開心的感覺
[00:09:57.920 --> 00:09:59.480]  我們可以團聚
[00:10:01.440 --> 00:10:04.360]  如果你將這個心情放進這一群
[00:10:04.360 --> 00:10:07.120]  走去耶路撒冷聖殿的人的心情的時候
[00:10:07.120 --> 00:10:08.080]  你就明白
[00:10:08.080 --> 00:10:10.000]  他們那種渴想是怎樣的
[00:10:10.000 --> 00:10:12.480]  因為原來猶太人
[00:10:12.480 --> 00:10:15.040]  他們一年只有三個大的節期
[00:10:15.040 --> 00:10:17.840]  他們才會去到耶路撒冷朝聖
[00:10:17.840 --> 00:10:19.360]  在你平時的日子
[00:10:19.360 --> 00:10:21.560]  朝聖不是一件簡單的事情
[00:10:21.560 --> 00:10:23.520]  走很遠的路
[00:10:23.520 --> 00:10:24.720]  朝聖的客人
[00:10:24.720 --> 00:10:27.680]  也會遇到很多路上的危險
[00:10:27.680 --> 00:10:28.760]  所以朝聖的客人
[00:10:28.760 --> 00:10:31.240]  很少是一個人自己去朝聖
[00:10:31.240 --> 00:10:34.200]  是一群人連群結隊這樣去
[00:10:34.200 --> 00:10:36.680]  當他們連群結隊去朝聖的時候
[00:10:36.680 --> 00:10:39.240]  他就能夠彼此有照應
[00:10:39.240 --> 00:10:41.080]  所以這一首的詩
[00:10:41.080 --> 00:10:42.680]  就是一群朝聖客
[00:10:42.680 --> 00:10:45.600]  他想到在這個神的聖殿的時候
[00:10:45.600 --> 00:10:46.960]  那種美好
[00:10:46.960 --> 00:10:48.520]  那種他們渴想
[00:10:48.520 --> 00:10:50.520]  他講到萬鈞的耶和華
[00:10:50.520 --> 00:10:53.200]  你的居所是何等的可愛
[00:10:53.200 --> 00:10:55.640]  我要羨慕這個地方
[00:10:55.640 --> 00:10:59.040]  因為我們一年只有三次的機會
[00:10:59.640 --> 00:11:01.680]  可以有機會去到這個聖殿
[00:11:01.680 --> 00:11:04.640]  這個聖殿就是神同在的地方
[00:11:04.640 --> 00:11:06.640]  在這裡很特別
[00:11:06.640 --> 00:11:08.400]  講到在祭壇那裡
[00:11:08.400 --> 00:11:11.320]  他講到麻雀和燕子
[00:11:11.320 --> 00:11:13.480]  我不知道大家是否明白
[00:11:13.480 --> 00:11:15.360]  為什麼他用麻雀和燕子
[00:11:15.360 --> 00:11:16.840]  因為麻雀和燕子
[00:11:16.840 --> 00:11:19.480]  他們就在那個聖殿的牆角上
[00:11:19.480 --> 00:11:20.920]  他們可以築巢
[00:11:20.920 --> 00:11:22.720]  所以就是說
[00:11:22.720 --> 00:11:25.280]  他覺得這些麻雀和燕子
[00:11:25.280 --> 00:11:27.880]  都可以常常在這個聖殿裡面
[00:11:27.880 --> 00:11:29.280]  可以跟神同在
[00:11:29.280 --> 00:11:30.360]  是多好呢
[00:11:30.360 --> 00:11:31.520]  更何況
[00:11:31.520 --> 00:11:33.720]  更何況我們是人呢
[00:11:33.720 --> 00:11:35.920]  我們能夠去到你的殿裡面
[00:11:35.920 --> 00:11:38.080]  我們就真的有福了
[00:11:38.080 --> 00:11:39.960]  我能夠住在你的殿裡面
[00:11:39.960 --> 00:11:42.080]  我們就真的有福了
[00:11:42.080 --> 00:11:44.760]  昔日
[00:11:44.760 --> 00:11:48.040]  詩人認為能夠在聖殿裡面敬拜
[00:11:48.040 --> 00:11:49.760]  是一個莫大的福氣
[00:11:49.760 --> 00:11:51.360]  我不知道大家
[00:11:51.360 --> 00:11:53.320]  今天你會不會珍惜
[00:11:53.320 --> 00:11:55.160]  我們能夠與弟兄姊妹
[00:11:55.160 --> 00:11:57.520]  一起敬拜和去服侍
[00:11:59.000 --> 00:12:01.760]  有些人經常說在舊約的時代
[00:12:01.760 --> 00:12:06.240]  以色列人的觀念就是向著聖殿
[00:12:06.240 --> 00:12:10.120]  其實無論是新約還是舊約
[00:12:10.120 --> 00:12:12.680]  這個都是向著聖殿
[00:12:12.680 --> 00:12:15.040]  不過在新約裡面不同的地方
[00:12:15.040 --> 00:12:18.280]  就是耶穌祝福了大使命
[00:12:18.280 --> 00:12:22.560]  這個聖殿不只是神所揀選的那些以色列民
[00:12:22.560 --> 00:12:23.840]  在新約裡面
[00:12:23.840 --> 00:12:26.120]  所有萬國萬族的人
[00:12:26.120 --> 00:12:27.760]  都要去到神的面前
[00:12:27.760 --> 00:12:30.040]  去朝見祂、去朝拜祂
[00:12:30.040 --> 00:12:32.160]  讓祂得著當得的榮耀
[00:12:32.160 --> 00:12:35.440]  今天我們能不能夠體會到
[00:12:35.440 --> 00:12:37.800]  這種在神的同在裡面
[00:12:37.800 --> 00:12:40.440]  那種踴躍、那種快樂呢?
[00:12:40.440 --> 00:12:44.760]  願意我們都能夠珍惜
[00:12:44.760 --> 00:12:46.880]  我們能夠與弟兄姊妹
[00:12:46.880 --> 00:12:49.760]  一起的敬拜和侍奉
[00:12:49.760 --> 00:12:54.280]  在詩篇八十四篇裡面
[00:12:54.280 --> 00:12:56.080]  第五到第八節
[00:12:56.080 --> 00:12:59.200]  我們看到經歷神的第二個福氣
[00:12:59.200 --> 00:13:01.360]  這個第二個福氣
[00:13:01.360 --> 00:13:04.000]  就是一個朝聖客的福氣
[00:13:04.000 --> 00:13:06.280]  我用一個字代表
[00:13:06.280 --> 00:13:08.800]  如果上一段是代表住的話
[00:13:08.800 --> 00:13:10.800]  住在耶和華的殿的話
[00:13:10.800 --> 00:13:12.000]  第二個福氣
[00:13:12.000 --> 00:13:15.000]  就是我們行在神的路上
[00:13:15.000 --> 00:13:17.640]  第五到第八節
[00:13:17.640 --> 00:13:19.640]  我們一起去讀這段經文
[00:13:19.640 --> 00:13:20.760]  預備起
[00:13:20.760 --> 00:13:22.280]  「靠祢有力量
[00:13:22.280 --> 00:13:23.400]  心中嚮往
[00:13:23.400 --> 00:13:26.480]  錫安大道的者人有福了
[00:13:26.480 --> 00:13:28.480]  他們經過流淚谷
[00:13:28.480 --> 00:13:31.280]  叫這谷變為泉源之地
[00:13:31.280 --> 00:13:34.880]  且有秋雨之福蓋滿了泉谷
[00:13:34.880 --> 00:13:37.800]  他們行走力上加力
[00:13:37.800 --> 00:13:40.600]  各人到錫安朝見神
[00:13:40.600 --> 00:13:42.880]  萬軍之耶和華神啊
[00:13:42.880 --> 00:13:45.160]  求祢聽我的禱告
[00:13:45.160 --> 00:13:46.680]  雅各的神啊
[00:13:46.680 --> 00:13:48.800]  求祢則以而聽
[00:13:48.800 --> 00:13:51.520]  靠祢有力量
[00:13:51.520 --> 00:13:55.440]  心中嚮往這條通往錫安大道的
[00:13:55.440 --> 00:13:57.440]  這個人有福了
[00:13:57.440 --> 00:14:01.040]  你和我都是一個天路客
[00:14:01.040 --> 00:14:06.040]  我們這條大道是通往神的面前的
[00:14:06.040 --> 00:14:08.960]  這條通往神面前的大道
[00:14:08.960 --> 00:14:12.720]  就是我們能夠靠著神有力量
[00:14:12.720 --> 00:14:14.280]  嚮往這條大道的
[00:14:14.280 --> 00:14:16.600]  當我們有這個渴慕的時候
[00:14:16.600 --> 00:14:19.480]  就代表了我們的生命的目標
[00:14:19.480 --> 00:14:21.480]  就有一個不同的追求
[00:14:22.280 --> 00:14:24.840]  我們不會再將心思意念
[00:14:24.840 --> 00:14:28.160]  放太多在我們現在
[00:14:28.160 --> 00:14:29.960]  我們的物質的需用
[00:14:29.960 --> 00:14:31.800]  我們生活的需用上
[00:14:31.800 --> 00:14:33.840]  因為我們的焦點是看到
[00:14:33.840 --> 00:14:36.640]  我們怎樣行完這條錫安的路
[00:14:36.640 --> 00:14:38.640]  去到神的裏面
[00:14:38.640 --> 00:14:43.400]  不過正如剛才天路客提醒我們
[00:14:43.400 --> 00:14:46.200]  我們不是一帆風順
[00:14:46.200 --> 00:14:47.880]  即使我們在十字架裏面
[00:14:47.880 --> 00:14:50.080]  將我們的罪擔放下的時候
[00:14:50.080 --> 00:14:52.440]  我們仍然經歷很多艱難
[00:14:52.440 --> 00:14:56.440]  我們甚至經歷魔鬼撒旦亞波倫的攻擊
[00:14:56.440 --> 00:15:02.200]  在第六節提到他經過一個流淚谷
[00:15:02.200 --> 00:15:06.040]  我不知道大家怎樣去看流淚谷這個字
[00:15:06.040 --> 00:15:09.800]  其實聖經學者對於流淚谷這個字
[00:15:09.800 --> 00:15:12.240]  其實研究也是很多
[00:15:12.240 --> 00:15:14.360]  也是沒有一個定論
[00:15:14.360 --> 00:15:16.920]  不過有人就說這個流淚谷
[00:15:16.920 --> 00:15:18.480]  可能是指甚麼呢
[00:15:18.480 --> 00:15:22.560]  可能是指那個乾燥地帶生長的一棵樹
[00:15:22.560 --> 00:15:24.640]  或者一重的灌木
[00:15:24.640 --> 00:15:28.360]  所以他另一個翻譯就叫做乾渴的谷
[00:15:28.360 --> 00:15:30.200]  乾渴的谷
[00:15:30.200 --> 00:15:33.800]  所以一個原本是一個很乾旱的谷
[00:15:33.800 --> 00:15:37.800]  他就神使它成為一個全圓的地方
[00:15:37.800 --> 00:15:42.040]  即是說神不斷令到這個乾旱的谷得滋潤
[00:15:42.040 --> 00:15:43.760]  不斷的滋潤它
[00:15:43.760 --> 00:15:47.960]  讓這個谷成為一個五谷豐登的地方
[00:15:47.960 --> 00:15:49.560]  這個表達了甚麼呢
[00:15:49.560 --> 00:15:53.200]  表達了一種信心一貫的精神
[00:15:53.200 --> 00:15:58.920]  就是這樣在艱難之中去挖掘出神的祝福
[00:15:58.920 --> 00:16:02.560]  舊約唯一用這種樹為名的谷
[00:16:02.560 --> 00:16:05.600]  就是叫利忽欽谷
[00:16:05.600 --> 00:16:06.920]  是甚麼事呢
[00:16:06.920 --> 00:16:11.400]  原來就記載在大衛有一次他很口渴的時候
[00:16:11.400 --> 00:16:13.400]  他又很疲乏的時候
[00:16:13.400 --> 00:16:16.520]  藉著他有三個勇士
[00:16:16.520 --> 00:16:18.880]  大膽的去到耶路撒冷
[00:16:18.880 --> 00:16:24.480]  為大衛拿了一些很珍貴的水給大衛喝
[00:16:24.480 --> 00:16:27.360]  當大衛喝了之後精神就復原
[00:16:27.360 --> 00:16:30.440]  但是其實他都不是很敢喝
[00:16:30.440 --> 00:16:33.560]  因為他知道這些水是這三個勇士
[00:16:33.560 --> 00:16:38.880]  用了他們的生命去換回來
[00:16:38.880 --> 00:16:41.200]  當我們想起這個谷的時候
[00:16:41.200 --> 00:16:46.720]  我們就想起神會帶來雨露
[00:16:46.720 --> 00:16:51.800]  讓這個流淚谷能夠成為一個全圓的地方
[00:16:51.800 --> 00:16:55.600]  是讓神的恩典充盈的地方
[00:16:55.600 --> 00:16:57.640]  朝聖者去到聖殿的時候
[00:16:57.640 --> 00:17:01.200]  要經過這個流淚谷
[00:17:01.200 --> 00:17:03.240]  既然我剛才都說了
[00:17:03.240 --> 00:17:08.200]  似乎沒有一個山谷很清楚叫它流淚谷的話
[00:17:08.200 --> 00:17:12.840]  或者我們從一個象徵的說法去看這個谷的意思
[00:17:12.840 --> 00:17:14.800]  左右來朝見神的人
[00:17:14.800 --> 00:17:20.120]  都要在這條朝聖路上經歷掙扎和流淚
[00:17:20.120 --> 00:17:24.800]  我們往往在生活中都走過一段荒涼的旅程
[00:17:24.800 --> 00:17:29.560]  才能夠在神的面前茁壯地成長
[00:17:29.560 --> 00:17:32.480]  喜愛花時間和神一起的人
[00:17:32.480 --> 00:17:35.160]  就會視這個逆境
[00:17:35.160 --> 00:17:39.760]  是為再次經歷神信實的機會
[00:17:39.760 --> 00:17:42.640]  我不知道今天在我們的大兄姐妹當中
[00:17:42.640 --> 00:17:45.720]  我們有沒有人在這個流淚谷的裏面
[00:17:45.720 --> 00:17:47.200]  但是我們要清楚的
