
[00:00:00.000 --> 00:00:03.700]  觀眾姐妹平安
[00:03:28.540 --> 00:03:30.800]  那裏說「這殿荒涼」
[00:03:30.800 --> 00:03:32.460]  當時其實發生了什麼事呢?
[00:03:32.460 --> 00:03:35.240]  當時正值他們秘魯歸回的時候
[00:03:35.240 --> 00:03:37.840]  就是波斯帝國統治的時期
[00:03:37.840 --> 00:03:42.100]  這群以色列人他們是第一批秘魯歸回的百姓
[00:03:42.100 --> 00:03:44.360]  但當他們重建聖殿的時候
[00:03:44.360 --> 00:03:47.600]  因為遇到撒瑪利亞人的阻撓
[00:03:47.600 --> 00:03:50.100]  波斯政府的干預
[00:03:50.100 --> 00:03:54.560]  所以工程停了16年
[00:03:54.560 --> 00:03:57.680]  所以這裏是說這群以色列人
[00:03:57.680 --> 00:04:02.200]  他們是清楚知道耶和華上帝吩咐他們要重建聖殿
[00:04:02.200 --> 00:04:05.040]  但他們已經丟下了這個吩咐
[00:04:05.040 --> 00:04:09.240]  已經達16年的時間
[00:04:09.240 --> 00:04:12.240]  然後經文就告訴我們
[00:04:12.240 --> 00:04:17.040]  他們丟下了神的吩咐沒有去重建聖殿
[00:04:17.040 --> 00:04:18.780]  他們想念什麼呢?
[00:04:18.780 --> 00:04:23.560]  經文就說「你們還住在天花板的房屋嗎?」
[00:04:23.560 --> 00:04:25.560]  當我們看到這個天花板的房屋
[00:04:25.560 --> 00:04:30.480]  我們馬上想起好像我們近年經常聽到的
[00:04:30.480 --> 00:04:36.880]  嘩 吃了這間餐廳就是什麼什麼的天花板
[00:04:36.880 --> 00:04:38.880]  可能是說一間很好的餐廳
[00:04:38.880 --> 00:04:43.920]  一間最頂級的 質素最高的餐廳
[00:04:43.920 --> 00:04:50.320]  大家都知道我老闆在這半年回來香港兩次
[00:04:50.320 --> 00:04:53.360]  他這兩次都有和我有特別吩咐
[00:04:53.360 --> 00:04:56.800]  第一次吩咐我就帶他去按摩
[00:04:56.800 --> 00:04:59.720]  第二次吩咐我就帶他去吃海鮮
[00:04:59.720 --> 00:05:01.920]  其實我已經沒有按摩十幾年了
[00:05:01.920 --> 00:05:03.520]  我都不知道他去哪裡按摩
[00:05:03.520 --> 00:05:05.440]  我就上網去找
[00:05:05.440 --> 00:05:07.360]  我就找到有一個
[00:05:07.360 --> 00:05:11.160]  那裏寫著這樣介紹那間按摩的地方
[00:05:11.160 --> 00:05:14.960]  就說是一個水療的天花板
[00:05:14.960 --> 00:05:19.440]  給四百多元就可以去二十四小時的在福田
[00:05:19.440 --> 00:05:21.440]  去到我真的覺得這個地方很漂亮
[00:05:21.440 --> 00:05:25.040]  還有三餐隨時任飲任食
[00:05:25.040 --> 00:05:29.240]  還有海鮮的自助晚餐
[00:05:29.240 --> 00:05:31.440]  真的是水療的天花板
[00:05:31.440 --> 00:05:35.640]  之後又再吃火鍋的海鮮
[00:05:35.640 --> 00:05:36.640]  我又上網找
[00:05:36.640 --> 00:05:42.640]  就找到一間即撈海鮮火鍋
[00:05:42.640 --> 00:05:48.640]  又是寫著海鮮火鍋的天花板
[00:05:48.640 --> 00:05:50.640]  這個是我們現在的理解
[00:05:50.640 --> 00:05:54.640]  天花板就是頂級最好的質素
[00:05:54.640 --> 00:05:57.240]  但是在當時這裏其實
[00:05:57.240 --> 00:05:59.640]  這班以色列人他不是說
[00:05:59.640 --> 00:06:02.240]  真的住在一間很豪華的谷
[00:06:02.240 --> 00:06:04.840]  他們沒有去重建聖殿
[00:06:04.840 --> 00:06:08.040]  他們就回去建立一間自己很漂亮很豪華的住宅
[00:06:08.040 --> 00:06:09.240]  他不是說這件事
[00:06:09.240 --> 00:06:10.840]  而這班以色列人他們
[00:06:10.840 --> 00:06:13.440]  當時聖殿的荒涼
[00:06:13.440 --> 00:06:16.240]  不單止他們是重建的工程停止了
[00:06:16.240 --> 00:06:18.240]  更加說的是聖殿裏面
[00:06:18.240 --> 00:06:21.240]  是沒有一個正常的獻祭和敬拜
[00:06:21.240 --> 00:06:24.440]  百姓就轉向他建造這個天花板的房屋
[00:06:24.440 --> 00:06:29.240]  天花板的房屋的意思就是有風頂
[00:06:29.240 --> 00:06:30.640]  其實他們已經完工
[00:06:30.640 --> 00:06:32.040]  所以在這裏是說什麼
[00:06:32.040 --> 00:06:35.240]  原來他們聽從了耶和華上帝的吩咐
[00:06:35.240 --> 00:06:36.640]  他們要重建聖殿
[00:06:36.640 --> 00:06:39.440]  但是他們丟下了耶和華的吩咐十六年
[00:06:39.440 --> 00:06:42.440]  他們竟然只是將自己的屋企
[00:06:42.440 --> 00:06:44.240]  能夠封了蓋
[00:06:44.240 --> 00:06:44.840]  封了頂
[00:06:44.840 --> 00:06:46.040]  完成了工程
[00:06:46.040 --> 00:06:48.640]  但是聖殿卻是沒有完成過工程
[00:06:48.640 --> 00:06:50.440]  是沒有去重建
[00:06:50.440 --> 00:06:53.640]  因為他們已經沒有再去關心
[00:06:53.640 --> 00:06:56.040]  耶和華的吩咐
[00:06:56.040 --> 00:06:57.840]  等於每月當我們想到
[00:06:57.840 --> 00:07:02.840]  六殿的方能我們就會想到當然是頹垣敗瓦
[00:07:02.840 --> 00:07:04.640]  沒有人回來
[00:07:04.640 --> 00:07:05.840]  沒有獻祭
[00:07:05.840 --> 00:07:07.640]  沒有敬拜
[00:07:07.640 --> 00:07:13.240]  但其實當時他們的情況不是頹垣敗瓦那麼簡單
[00:07:13.240 --> 00:07:14.640]  他們不是沒有人的
[00:07:14.640 --> 00:07:17.240]  他們不是沒有獻祭沒有敬拜
[00:07:17.240 --> 00:07:21.240]  而是好像以賽亞書二十九章十三節那裏這樣說
[00:07:21.240 --> 00:07:25.240]  主說因為這百姓親近我
[00:07:25.240 --> 00:07:27.840]  用嘴唇尊敬我
[00:07:27.840 --> 00:07:31.440]  但是他們的心是遠離我
[00:07:31.440 --> 00:07:35.640]  他們敬畏我只不過是領受人的吩咐
[00:07:35.640 --> 00:07:40.240]  聽人話不是聽神話
[00:07:40.240 --> 00:07:41.440]  弟兄姊妹
[00:07:41.440 --> 00:07:46.640]  今天殿的方能不是我們這裡沒有人
[00:07:46.640 --> 00:07:48.840]  不是我們沒有獻祭
[00:07:48.840 --> 00:07:50.840]  不是我們沒有敬拜
[00:07:50.840 --> 00:07:54.040]  而是我們的心究竟是不是在這裏
[00:07:54.040 --> 00:07:58.640]  今日弟兄姊妹你們的心現在在哪裏
[00:07:58.640 --> 00:08:01.240]  所以有很多人我們看得見的就是
[00:08:01.240 --> 00:08:02.440]  這一班的以色列人
[00:08:02.440 --> 00:08:08.240]  當時他們的信仰都很黃大鮮色的信仰
[00:08:08.240 --> 00:08:10.840]  當見不到神的祝福
[00:08:10.840 --> 00:08:13.440]  當見不到神的恩典
[00:08:13.440 --> 00:08:16.240]  他們就走去拜偶像
[00:08:16.240 --> 00:08:19.040]  當見不到神的祝福
[00:08:19.040 --> 00:08:21.440]  見不到神的保護
[00:08:21.440 --> 00:08:25.240]  他們就放低了神的吩咐
[00:08:25.240 --> 00:08:29.440]  所以他們都好像一種黃大鮮色的信仰
[00:08:29.440 --> 00:08:31.640]  我們華人經常說
[00:08:31.640 --> 00:08:34.840]  拜得神多就自有神庇佑
[00:08:34.840 --> 00:08:37.040]  如果拜這個神不靈驗的
[00:08:37.040 --> 00:08:38.840]  我們就會怎樣
[00:08:38.840 --> 00:08:40.640]  拜第二個神
[00:08:40.640 --> 00:08:43.440]  我在之前教會遇到一個婆婆
[00:08:43.440 --> 00:08:47.040]  她也是信耶穌的
[00:08:47.040 --> 00:08:49.640]  但是她的信耶穌就有一點不同
[00:08:49.640 --> 00:08:52.840]  她告訴我她除了信耶穌之外
[00:08:52.840 --> 00:08:56.040]  她又信觀音又信黃大仙
[00:08:56.040 --> 00:08:58.240]  我問她為何可以信那麼多個神
[00:08:58.240 --> 00:09:01.840]  她說是因為觀音保我平安
[00:09:01.840 --> 00:09:03.040]  我問她是嗎
[00:09:03.040 --> 00:09:04.440]  然後黃大仙呢
[00:09:04.440 --> 00:09:07.640]  黃大仙就保我身體健康
[00:09:07.640 --> 00:09:08.840]  然後耶穌呢
[00:09:08.840 --> 00:09:12.440]  你知不知道耶穌保她甚麼
[00:09:12.440 --> 00:09:18.440]  耶穌保她坐到的士
[00:09:18.440 --> 00:09:20.640]  可能我們很多人信耶穌
[00:09:20.640 --> 00:09:25.040]  只是因為期望得到神的祝福
[00:09:25.040 --> 00:09:27.040]  神的保守 神的恩典
[00:09:27.040 --> 00:09:28.440]  當我們見不到的時候
[00:09:28.440 --> 00:09:33.440]  可能我們就尋求其他的幫助
[00:09:33.440 --> 00:09:35.240]  心已經離開了
[00:09:35.240 --> 00:09:39.240]  甚至丟下神對我們的吩咐
[00:09:39.240 --> 00:09:42.040]  然後神就用現在
[00:09:42.040 --> 00:09:45.640]  這是一種立即行動
[00:09:45.640 --> 00:09:49.040]  很有迫切感的一個詞語一個吩咐
[00:09:49.040 --> 00:09:52.040]  令到這些不再關心神吩咐的猶太人
[00:09:52.040 --> 00:09:56.040]  他們要注視神今天對他們的要求
[00:09:56.040 --> 00:09:57.440]  他們要立即去行動
[00:09:57.440 --> 00:09:58.840]  即是要立即去做
[00:09:58.840 --> 00:10:01.040]  要立即去回應
[00:10:01.040 --> 00:10:02.240]  當時他們要怎樣
[00:10:02.240 --> 00:10:05.240]  他們就要思想眼前的景況
[00:10:05.240 --> 00:10:06.440]  那句說話是這樣說
[00:10:06.440 --> 00:10:09.640]  你們要審查自己的行為
[00:10:09.640 --> 00:10:12.640]  這句說話可以這樣去理解
[00:10:12.640 --> 00:10:15.840]  也可以說是把你的心放在你的道上
[00:10:15.840 --> 00:10:19.440]  或者是把你的道放在你的心上
[00:10:19.440 --> 00:10:20.840]  但其實意思表達的是
[00:10:20.840 --> 00:10:22.840]  當時那班百姓是怎樣
[00:10:22.840 --> 00:10:27.240]  他沒有將神的道放在他們的心上
[00:10:27.240 --> 00:10:28.440]  弟兄姊妹
[00:10:28.440 --> 00:10:33.440]  你有沒有將神的道放在你的心上
[00:10:33.440 --> 00:10:34.640]  我可以很肯定
[00:10:34.640 --> 00:10:37.240]  我未問到可以很肯定一件事是甚麼
[00:10:37.240 --> 00:10:39.040]  如果我問大家
[00:10:39.040 --> 00:10:44.040]  一個崇拜裏面的講道是不是很重要
[00:10:44.040 --> 00:10:45.640]  有沒有人說講道不重要的
[00:10:45.640 --> 00:10:48.640]  請舉手
[00:10:48.640 --> 00:10:51.240]  講道都很重要的
[00:10:51.240 --> 00:10:56.240]  不過按我自己上教會這麼多年的經驗
[00:10:56.240 --> 00:10:58.640]  我自己都是一個聽道的人
[00:10:58.640 --> 00:11:00.840]  我自己都是在崇拜裏面
[00:11:00.840 --> 00:11:02.840]  我就很發現一件事
[00:11:02.840 --> 00:11:06.040]  崇拜裏面在講道的時候
[00:11:06.040 --> 00:11:10.240]  睡覺是特別舒服的
[00:11:10.240 --> 00:11:12.840]  無論你平時回家睡覺
[00:11:12.840 --> 00:11:14.640]  可能點很多個鐘
[00:11:14.640 --> 00:11:16.440]  點極都睡不著的那些人
[00:11:16.440 --> 00:11:19.040]  回到教會聽道的時候
[00:11:19.040 --> 00:11:21.040]  就很容易睡得著
[00:11:21.040 --> 00:11:25.440]  是嗎?弟兄姊妹
[00:11:25.440 --> 00:11:29.840]  這個是我很常常都發現的
[00:11:29.840 --> 00:11:32.840]  有一次我在教會講道
[00:11:32.840 --> 00:11:36.240]  當時教會有三堂崇拜
[00:11:36.240 --> 00:11:39.040]  其中有中堂和五堂的時候
[00:11:39.040 --> 00:11:41.440]  就有一位新朋友
[00:11:41.440 --> 00:11:43.240]  為甚麼那麼特別留意到他呢
[00:11:43.240 --> 00:11:48.640]  因為這位新朋友是拿著一條草的物體進來
[00:11:48.640 --> 00:11:51.040]  我自己心裏幫他改了個名
[00:11:51.040 --> 00:11:52.040]  叫他做植物人
[00:11:52.040 --> 00:11:54.240]  因為他拿著一棵植物
[00:11:54.240 --> 00:11:58.840]  另外為甚麼又會那麼留意到他呢
[00:11:58.840 --> 00:12:01.240]  因為其實一般的人回到崇拜
[00:12:01.240 --> 00:12:03.040]  正常的基督徒
[00:12:03.040 --> 00:12:06.640]  只會回一堂不會回兩堂
[00:12:06.640 --> 00:12:09.840]  大家都很坦白
[00:12:09.840 --> 00:12:11.240]  我們只會回一堂不會回兩堂
[00:12:11.240 --> 00:12:13.440]  但是這位新朋友他又回了兩堂
[00:12:13.440 --> 00:12:15.640]  所以他就吸引到我
[00:12:15.640 --> 00:12:17.240]  一定要和他打個招呼
[00:12:17.240 --> 00:12:18.640]  我就去歡迎他
[00:12:18.640 --> 00:12:22.240]  我見到你今天回了兩堂崇拜
[00:12:22.240 --> 00:12:23.640]  歡迎你
[00:12:23.640 --> 00:12:26.440]  然後這位新朋友就和我說
[00:12:26.440 --> 00:12:28.440]  你講道講得很好
[00:12:28.440 --> 00:12:29.640]  然後我還剛剛預備
[00:12:29.640 --> 00:12:32.640]  想著馬上說一聲多謝
[00:12:32.640 --> 00:12:34.040]  然後他馬上說第二句
[00:12:34.040 --> 00:12:36.240]  他說甚麼
[00:12:36.240 --> 00:12:41.640]  我只是睡了兩次
[00:12:41.640 --> 00:12:48.440]  不知為甚麼我們聽道的時候特別容易睡
[00:12:48.440 --> 00:12:51.440]  另外當我們在講道的時候
[00:12:51.440 --> 00:12:53.840]  我也在這麼多年的經驗
[00:12:53.840 --> 00:12:54.840]  都很明白一件事
[00:12:54.840 --> 00:12:56.640]  弟兄姊妹
[00:12:56.640 --> 00:12:58.440]  這件事是甚麼呢
[00:12:58.440 --> 00:13:00.640]  就是我也很有把握
[00:13:00.640 --> 00:13:03.440]  基本上今天你回完這堂崇拜
[00:13:03.440 --> 00:13:05.640]  轉個頭你吃完一餐飯
[00:13:05.640 --> 00:13:09.840]  你都不記得我今天講過甚麼
[00:13:09.840 --> 00:13:12.840]  就算你今天吃完一餐飯你還記得
[00:13:12.840 --> 00:13:15.640]  過了兩三天再問你
[00:13:15.640 --> 00:13:19.640]  你都是不記得的
[00:13:19.640 --> 00:13:21.240]  甚至我現在想問
[00:13:21.240 --> 00:13:27.840]  你記不記得上個禮拜方方傳道講道講甚麼
[00:13:27.840 --> 00:13:30.840]  那弟兄姊妹又再問
[00:13:30.840 --> 00:13:39.240]  崇拜的講道重不重要
[00:13:39.240 --> 00:13:42.840]  這麼重要又不記得
[00:13:42.840 --> 00:13:44.040]  所以弟兄姊妹
[00:13:44.040 --> 00:13:48.640]  我們有沒有將神的道放在心上
[00:13:48.640 --> 00:13:51.240]  弟兄姊妹但是我們要留心
[00:13:51.240 --> 00:13:52.640]  我們要留心的是
[00:13:52.640 --> 00:13:55.840]  他在講的是你們要審查自己的行為
[00:13:55.840 --> 00:13:57.440]  他不是在講甚麼
[00:13:57.440 --> 00:13:59.440]  我們不是審查別人的行為
[00:13:59.440 --> 00:14:03.840]  所以你不用想著去舉報你旁邊的人睡著覺
[00:14:03.840 --> 00:14:05.840]  我們沒有三千元獎金給你
[00:14:05.840 --> 00:14:07.440]  對不對
[00:14:07.440 --> 00:14:09.240]  我們不是審查別人的行為
[00:14:09.240 --> 00:14:12.040]  也不是別人去審查自己的行為
[00:14:12.040 --> 00:14:14.440]  而是我們要審查自己的行為
[00:14:14.440 --> 00:14:16.640]  弟兄姊妹
[00:14:16.640 --> 00:14:18.240]  今天我們都要審查自己的行為
[00:14:18.240 --> 00:14:20.240]  究竟我們有沒有將神的道
[00:14:20.240 --> 00:14:22.040]  放在我們自己的心上
[00:14:22.040 --> 00:14:24.240]  我們有沒有將神的吩咐
[00:14:24.240 --> 00:14:27.640]  寄上心
[00:14:27.640 --> 00:14:30.440]  所以才說他們的遭遇很困難
[00:14:30.440 --> 00:14:32.240]  困難到怎樣
[00:14:32.240 --> 00:14:33.640]  收成又少
[00:14:33.640 --> 00:14:35.240]  又吃不飽
[00:14:35.240 --> 00:14:37.040]  又飲不足
[00:14:37.040 --> 00:14:38.840]  穿不暖
[00:14:38.840 --> 00:14:41.240]  工作賺了錢還要跌了是怎樣
[00:14:41.240 --> 00:14:42.440]  因為甚麼
[00:14:42.440 --> 00:14:44.840]  他的褲袋是穿洞的
[00:14:44.840 --> 00:14:47.640]  你想想弟兄姊妹是多麼慘
[00:14:47.640 --> 00:14:49.640]  你想想你上班這麼辛苦
[00:14:49.640 --> 00:14:52.040]  又是賺不到錢的
[00:14:52.040 --> 00:14:55.840]  而這一切其實正正是神對他們的管教
[00:14:55.840 --> 00:14:58.640]  是神依照著民約的規定
[00:14:58.640 --> 00:15:00.440]  停止了賜福給他們
[00:15:00.440 --> 00:15:02.440]  所以我們看舊約我們很理解的
[00:15:02.440 --> 00:15:05.640]  一個很簡單的道理
[00:15:05.640 --> 00:15:08.440]  這班以色列人他們怎樣能夠蒙福
[00:15:08.440 --> 00:15:10.640]  就是當他們遵行誡命
[00:15:10.640 --> 00:15:12.040]  選民就蒙福
[00:15:12.040 --> 00:15:15.240]  國度就興旺
[00:15:15.240 --> 00:15:16.440]  所以當我們弟兄姊妹
[00:15:16.440 --> 00:15:17.440]  我們反過來
[00:15:17.440 --> 00:15:18.640]  今天我們問
[00:15:18.640 --> 00:15:21.240]  我們的國度怎樣可以興旺
[00:15:21.240 --> 00:15:23.040]  我們選民怎樣蒙福
[00:15:23.040 --> 00:15:25.440]  很簡單就是我們要做甚麼
[00:15:25.440 --> 00:15:29.040]  遵行誡命
[00:15:29.040 --> 00:15:31.840]  所以今天我們要去審查我們自己的行為
[00:15:31.840 --> 00:15:34.040]  究竟我們有沒有將神的道放在心上
[00:15:34.040 --> 00:15:36.440]  我們有沒有遵行神的誡命
[00:15:36.440 --> 00:15:37.440]  以致我們蒙福
[00:15:37.440 --> 00:15:39.240]  以致我們的國度興旺
[00:15:39.240 --> 00:15:42.440]  然後之後才再次勸告他們
[00:15:42.440 --> 00:15:44.240]  要去審查自己的行為
[00:15:44.240 --> 00:15:45.240]  然後就告訴他們
[00:15:45.240 --> 00:15:47.840]  他們要從這個就坐的處境解脫出來
[00:15:47.840 --> 00:15:49.040]  就必須要怎樣
[00:15:49.040 --> 00:15:51.640]  要去建造這殿
[00:15:51.640 --> 00:15:53.440]  他們之所以困難貧乏
[00:15:53.440 --> 00:15:56.240]  是因為他們在重建聖殿的事上面
[00:15:56.240 --> 00:15:57.840]  他們違背了神
[00:15:57.840 --> 00:15:59.240]  他們丟下了神的吩咐
[00:15:59.240 --> 00:16:01.640]  丟下了16年
[00:16:01.640 --> 00:16:03.640]  所以他們再不審查自己的行為
[00:16:03.640 --> 00:16:05.640]  聖殿只會繼續荒涼
[00:16:05.640 --> 00:16:06.840]  所以耶和華說
[00:16:06.840 --> 00:16:08.040]  建造聖殿
[00:16:08.040 --> 00:16:09.440]  上山取木材
[00:16:09.440 --> 00:16:11.040]  神就因此喜樂
[00:16:11.040 --> 00:16:12.440]  且得榮耀
[00:16:12.440 --> 00:16:13.840]  同樣是弟兄姊妹
[00:16:13.840 --> 00:16:15.440]  當我們今天
[00:16:15.440 --> 00:16:17.440]  願意去建造聖殿
[00:16:17.440 --> 00:16:19.040]  上山取木材
[00:16:19.040 --> 00:16:21.240]  神就因此喜樂
[00:16:21.240 --> 00:16:23.840]  且得榮耀
[00:16:23.840 --> 00:16:26.040]  我記得我在2014年
[00:16:26.040 --> 00:16:28.840]  我去了以色列
[00:16:28.840 --> 00:16:30.440]  弟兄姊妹你們有沒有去過以色列
[00:16:30.440 --> 00:16:34.840]  有的請舉手
[00:16:34.840 --> 00:16:38.640]  1 2 3 4
[00:16:38.640 --> 00:16:39.240]  我告訴你
[00:16:39.240 --> 00:16:41.440]  我三堂崇拜都問了這個問題
[00:16:41.440 --> 00:16:43.640]  全間教會只有四個人舉手
[00:16:43.640 --> 00:16:48.440]  就是這一堂
[00:16:48.440 --> 00:16:49.240]  我想問弟兄姊妹
[00:16:49.240 --> 00:16:52.240]  你平時去哪裏
[00:16:52.240 --> 00:16:56.040]  日本
[00:16:56.040 --> 00:16:59.240]  長洲
[00:16:59.240 --> 00:17:01.440]  可能去歐洲
[00:17:01.440 --> 00:17:04.240]  韓國
[00:17:04.240 --> 00:17:08.240]  美加
[00:17:08.240 --> 00:17:09.840]  甚至近來大家都喜歡的
[00:17:09.840 --> 00:17:11.840]  就是北上
[00:17:11.840 --> 00:17:13.640]  但我鼓勵你
[00:17:13.640 --> 00:17:16.440]  人生都可以有一次去以色列
[00:17:16.440 --> 00:17:17.640]  以色列是怎樣的呢
[00:17:17.640 --> 00:17:19.040]  大概說一點給大家聽
[00:17:19.040 --> 00:17:21.440]  以色列是這樣的
[00:17:21.440 --> 00:17:23.040]  整個行程
[00:17:23.040 --> 00:17:25.640]  最主要是兩件事
[00:17:25.640 --> 00:17:26.640]  教堂廢墟
[00:17:26.640 --> 00:17:27.840]  廢墟教堂
[00:17:27.840 --> 00:17:28.640]  廢墟教堂
[00:17:28.640 --> 00:17:30.840]  教堂廢墟
[00:17:30.840 --> 00:17:32.440]  這是以色列
[00:17:32.440 --> 00:17:36.040]  整個行程都很好的飲食
[00:17:36.040 --> 00:17:39.440]  食物不會吃不飽
[00:17:39.440 --> 00:17:42.440]  不過全部都不太合口味
[00:17:42.440 --> 00:17:46.240]  整個行程最好吃的是比特魚
[00:17:46.240 --> 00:17:51.040]  只有那餐
[00:17:51.040 --> 00:17:54.240]  在這次我去以色列的行程裏
[00:17:54.240 --> 00:17:57.440]  對我來說最深刻印象
[00:17:57.440 --> 00:18:03.040]  就是去以色列猶太人屠殺的紀念館
[00:18:03.040 --> 00:18:05.440]  你見到中間這幅圖
[00:18:05.440 --> 00:18:10.840]  就是其中一個館放在大屠殺裏面
[00:18:10.840 --> 00:18:14.040]  每一個死去的人
[00:18:14.040 --> 00:18:15.240]  他們的相片
[00:18:15.240 --> 00:18:16.440]  他們的名字
[00:18:16.440 --> 00:18:17.840]  要去紀念他們
[00:18:17.840 --> 00:18:21.240]  亦都盼望他們能夠得到被尊重
[00:18:21.240 --> 00:18:22.840]  他們是有尊嚴的
[00:18:22.840 --> 00:18:26.640]  所以有這個紀念館
[00:18:26.640 --> 00:18:27.640]  看完這個館
[00:18:27.640 --> 00:18:29.440]  我出去外面
[00:18:29.440 --> 00:18:31.640]  在館外我坐下了
[00:18:31.640 --> 00:18:35.840]  當時我很哀傷亦都很憂愁
[00:18:35.840 --> 00:18:37.440]  我很感慨
[00:18:37.440 --> 00:18:38.240]  我的感慨是
[00:18:38.240 --> 00:18:42.440]  因為這班本來以色列人是神的選民
[00:18:42.440 --> 00:18:45.040]  他們應該是蒙福的
[00:18:45.040 --> 00:18:47.640]  他們應該是神寵愛的
[00:18:47.640 --> 00:18:50.040]  但卻是因為他們的博弈
[00:18:50.040 --> 00:18:54.040]  他們經歷了很多的苦難
[00:18:54.040 --> 00:18:57.440]  他們受苦經歷了很多的戰爭
