
[00:00:00.000 --> 00:00:06.560]  今日同大家分享嘅題目係「侍奉學習三面體」
[00:01:45.960 --> 00:01:48.320]  我哋要不斷嘅去進修
[00:01:48.320 --> 00:01:50.360]  求上帝更新我哋自己
[00:01:50.360 --> 00:01:52.960]  以至我哋先至能夠更加有力量
[00:01:52.960 --> 00:01:56.000]  裝備得更加好去服侍
[00:01:56.000 --> 00:01:58.240]  今日頭先主席同我哋讀一段嘅經文
[00:01:58.240 --> 00:02:00.200]  使徒行傳十八章嗰度
[00:02:00.200 --> 00:02:01.120]  其實好得意㗎
[00:02:01.120 --> 00:02:03.640]  你睇使徒行傳嗰度一路講緊呢
[00:02:03.640 --> 00:02:05.720]  係講緊保羅㗎嘛係咪呀
[00:02:05.720 --> 00:02:07.080]  突然間呢度講講下呢
[00:02:07.080 --> 00:02:08.160]  保羅唔喺度喎
[00:02:08.160 --> 00:02:09.400]  去咗第二度喎
[00:02:09.400 --> 00:02:10.480]  咁嗰個地方呢
[00:02:10.480 --> 00:02:14.880]  就出現咗另外一個人物叫做阿波羅呢個人出現
[00:02:14.880 --> 00:02:16.720]  咁所以呢我哋特別睇下呢段經文呢
[00:02:16.720 --> 00:02:19.520]  當保羅唔喺二畢所嗰段時間
[00:02:19.520 --> 00:02:22.920]  呢間嘅教會發生咗啲乜嘢嘅事情
[00:02:22.920 --> 00:02:24.520]  同埋
[00:02:24.520 --> 00:02:26.200]  特別呢段經文記載住呢
[00:02:26.200 --> 00:02:27.600]  另外呢又有兩對
[00:02:27.600 --> 00:02:28.920]  有一對夫婦
[00:02:28.920 --> 00:02:29.880]  就係呢
[00:02:29.880 --> 00:02:33.080]  個名好橋撚㗎
[00:02:33.080 --> 00:02:34.680]  阿基拉和伯居拉呢
[00:02:34.680 --> 00:02:36.080]  呢一對夫婦呢
[00:02:36.080 --> 00:02:37.840]  佢哋點樣面對住
[00:02:37.840 --> 00:02:38.960]  教會有啲嘅
[00:02:38.960 --> 00:02:40.760]  小小嘅新嘅衝擊
[00:02:40.760 --> 00:02:42.280]  佢哋點樣面對呢
[00:02:42.280 --> 00:02:45.200]  同埋教會呢班弟兄姊妹點樣一齊合作
[00:02:45.200 --> 00:02:46.680]  喺教會入面發展
[00:02:46.680 --> 00:02:47.520]  事工
[00:02:47.520 --> 00:02:48.440]  我哋希望呢
[00:02:48.440 --> 00:02:49.840]  俾我哋教會
[00:02:49.840 --> 00:02:50.680]  有啲嘅提醒
[00:02:50.680 --> 00:02:51.440]  有啲嘅激勵
[00:02:51.440 --> 00:02:52.600]  同埋有啲嘅幫助
[00:02:52.600 --> 00:02:54.480]  我哋或者低頭再禱告
[00:02:54.480 --> 00:02:55.960]  我哋要求你嘅靈呢
[00:02:55.960 --> 00:02:58.440]  願我哋每一位弟兄姊妹同在
[00:02:58.440 --> 00:03:02.480]  求主你自己嘅說話親自入到我哋心中
[00:03:02.480 --> 00:03:05.480]  造就我哋提醒我哋幫助我哋
[00:03:05.480 --> 00:03:09.480]  將喺呢段時間交上禱告奉耶穌基督聖名求
[00:03:09.480 --> 00:03:10.480]  阿們
[00:03:10.480 --> 00:03:13.480]  各位弟兄姊妹第一點我好想同大家睇嘅呢就係
[00:03:13.480 --> 00:03:17.960]  當我哋要學習嘅時候我哋要繼續學習獻臂
[00:03:17.960 --> 00:03:23.960]  獻臂嚟緊呢新嘅一年呢我哋會不斷呢講好多獻臂嘅課題
[00:03:23.960 --> 00:03:30.960]  上帝會閱納同埋會使用一啲獻臂學習侍奉嘅人
[00:03:30.960 --> 00:03:33.960]  我哋睇下廿四至到廿五節
[00:03:33.960 --> 00:03:34.960]  係喇
[00:03:34.960 --> 00:03:36.960]  唔緊要我哋一齊再讀一讀
[00:03:36.960 --> 00:03:37.960]  預備廿四廿五節
[00:03:37.960 --> 00:03:38.960]  一二三
[00:03:38.960 --> 00:03:48.960]  有一個猶太人名叫阿波羅來到爾弗所
[00:03:48.960 --> 00:03:51.960]  他身在亞歷山大
[00:03:51.960 --> 00:03:53.960]  自有學問的
[00:03:53.960 --> 00:03:55.960]  最能講解聖經
[00:03:55.960 --> 00:03:59.960]  這人已經在主的道上受了教訓
[00:03:59.960 --> 00:04:04.960]  心裡果然將耶穌的事詳細講論教訓人
[00:04:04.960 --> 00:04:08.960]  只是他單要得若寒的洗禮
[00:04:08.960 --> 00:04:10.960]  這段經文提到這個人物
[00:04:10.960 --> 00:04:11.960]  阿波羅
[00:04:11.960 --> 00:04:15.960]  阿波羅呢其實呢佢係呢度講話佢係一個好有學問
[00:04:15.960 --> 00:04:16.960]  即係好有料到嘅
[00:04:16.960 --> 00:04:18.960]  口才又好好嘅人
[00:04:18.960 --> 00:04:19.960]  點解呢
[00:04:19.960 --> 00:04:23.960]  原來呢睇返聖經呢佢係來自亞歷山大一個地方
[00:04:23.960 --> 00:04:26.960]  亞歷山大喺以前嘅聖經嘅環境嚟講呢
[00:04:26.960 --> 00:04:28.960]  係一個好大嘅城市
[00:04:28.960 --> 00:04:30.960]  有好多猶太人聚居喺嗰一度
[00:04:30.960 --> 00:04:34.960]  呢個大城市呢亦都有好多哲學呀
[00:04:34.960 --> 00:04:35.960]  神學呀
[00:04:35.960 --> 00:04:38.960]  甚至好大嘅神學圖書館呢
[00:04:38.960 --> 00:04:41.960]  神學院都喺嗰一度呢設立咗嘅
[00:04:41.960 --> 00:04:43.960]  所以你諗下呢
[00:04:43.960 --> 00:04:46.960]  一個咁Rich 咁豐富
[00:04:46.960 --> 00:04:48.960]  聖經知識嘅地方入面呢
[00:04:48.960 --> 00:04:49.960]  佢喺嗰度生活
[00:04:49.960 --> 00:04:51.960]  喺嗰度浸淫嘅時候
[00:04:51.960 --> 00:04:52.960]  佢喺嗰度出嚟呢
[00:04:52.960 --> 00:04:56.960]  佢自己呢對聖經呢都好熟悉
[00:04:56.960 --> 00:04:58.960]  聖經入面形容阿波羅係一個呢
[00:04:58.960 --> 00:05:01.960]  唔單止係熟悉聖經有口才
[00:05:01.960 --> 00:05:03.960]  同埋佢心入面好火熱呀
[00:05:03.960 --> 00:05:05.960]  好有Passion 咁樣呢
[00:05:05.960 --> 00:05:06.960]  係去服事㗎喎
[00:05:06.960 --> 00:05:08.960]  佢好積極去到唔同嘅地方
[00:05:08.960 --> 00:05:10.960]  將耶穌嘅事情
[00:05:10.960 --> 00:05:12.960]  好詳細咁樣同人哋去講解
[00:05:12.960 --> 00:05:15.960]  喺會堂入面呢放膽咁樣講道
[00:05:15.960 --> 00:05:18.960]  呢個係聖經入面呢形容阿波羅呢個人
[00:05:18.960 --> 00:05:19.960]  不過咁樣
[00:05:19.960 --> 00:05:21.960]  呢個咁勁嘅人呢
[00:05:21.960 --> 00:05:25.960]  聖經入面都記載住有一句嘅說話
[00:05:25.960 --> 00:05:27.960]  特別係廿五節最尾
[00:05:27.960 --> 00:05:29.960]  見唔見呀
[00:05:29.960 --> 00:05:31.960]  我哋一齊讀嗰句好嗎
[00:05:31.960 --> 00:05:32.960]  究竟佢有咩困難呢
[00:05:32.960 --> 00:05:34.960]  一二三
[00:05:34.960 --> 00:05:38.960]  只是他單曉得約翰的洗禮
[00:05:38.960 --> 00:05:39.960]  大家都睇到係咪呀
[00:05:39.960 --> 00:05:42.960]  聖經入面話呢其實佢真係好多嘢都好叻呀
[00:05:42.960 --> 00:05:44.960]  爭緊一樣啫
[00:05:44.960 --> 00:05:48.960]  就係佢淨係知道約翰嘅洗禮
[00:05:48.960 --> 00:05:52.960]  淨係知道約翰嘅洗禮有咩問題呀
[00:05:52.960 --> 00:05:54.960]  梗係有問題啦
[00:05:54.960 --> 00:05:55.960]  如果耶穌基督未嚟之前呢
[00:05:55.960 --> 00:05:57.960]  佢就係知道約翰洗禮就好正常喎
[00:05:57.960 --> 00:06:02.960]  但係當耶穌基督嚟咗之後
[00:06:02.960 --> 00:06:06.960]  甚至完成咗十字架上面救贖嘅工作嘅時候
[00:06:06.960 --> 00:06:10.960]  佢同人哋講淨係講約翰嘅洗禮
[00:06:10.960 --> 00:06:13.960]  而冇講到耶穌基督嗰一部分喎
[00:06:13.960 --> 00:06:15.960]  有咩問題呢
[00:06:15.960 --> 00:06:17.960]  可能因為從經文呢度咁樣睇嘅時候呢
[00:06:17.960 --> 00:06:19.960]  約翰強調嘅洗禮呢
[00:06:19.960 --> 00:06:21.960]  當時約翰呢係強調呢
[00:06:21.960 --> 00:06:24.960]  悔改嘅行動呀
[00:06:24.960 --> 00:06:28.960]  你哋嚟悔改預備迎接呢個天國
[00:06:28.960 --> 00:06:32.960]  其實約翰都係為將要嚟嗰個救世主呢
[00:06:32.960 --> 00:06:34.960]  預備道路咋嘛係咪
[00:06:34.960 --> 00:06:35.960]  所以到阿波羅呢可能呢
[00:06:35.960 --> 00:06:37.960]  佢不斷同人哋去宣講嘅時候呢
[00:06:37.960 --> 00:06:41.960]  佢好強調公義、道德、悔改
[00:06:41.960 --> 00:06:43.960]  啱㗎喎係咪
[00:06:43.960 --> 00:06:45.960]  呢啲都係我哋基督徒要做嘅嘢㗎嘛
[00:06:45.960 --> 00:06:49.960]  但係另外最核心嗰個救恩呀
[00:06:49.960 --> 00:06:51.960]  嗰個恩典嗰度呢
[00:06:51.960 --> 00:06:53.960]  主耶穌基督嘅恩典點樣十字架上面
[00:06:53.960 --> 00:06:55.960]  為我哋捨身
[00:06:55.960 --> 00:06:56.960]  佢點樣嚟到呢
[00:06:56.960 --> 00:06:59.960]  佢係承傳舊約嚟到要預備
[00:06:59.960 --> 00:07:03.960]  呢個為我哋預備道路嗰一件事情呢
[00:07:03.960 --> 00:07:07.960]  可能阿波羅呢就忽略咗啦
[00:07:07.960 --> 00:07:09.960]  甚至可能呢佢呢亦都未能夠掌握到
[00:07:09.960 --> 00:07:13.960]  耶穌喺後期點樣將全福音嘅權柄、使命
[00:07:13.960 --> 00:07:16.960]  同埋聖靈嘅恩賜點樣畀門徒
[00:07:16.960 --> 00:07:21.960]  呢一啲呢佢都未能夠去領略到
[00:07:21.960 --> 00:07:24.960]  至到佢同人哋去講解嘅時候
[00:07:24.960 --> 00:07:28.960]  唔夠完全呀
[00:07:28.960 --> 00:07:32.960]  所以當佢去到耳筆鎖呢度嘅時候
[00:07:32.960 --> 00:07:35.960]  阿居拉呢對夫婦見到
[00:07:35.960 --> 00:07:39.960]  所以阿居拉夫婦呢就糾正佢嘅錯誤
[00:07:39.960 --> 00:07:41.960]  但係聖經入面呢好得意呀
[00:07:41.960 --> 00:07:46.960]  有講到呢阿居拉夫婦呢有提點佢
[00:07:46.960 --> 00:07:50.960]  但係聖經入面呢就冇講到呢阿波羅呢個人呢
[00:07:50.960 --> 00:07:52.960]  提點完之後有咩反應
[00:07:52.960 --> 00:07:56.960]  不過我哋從上文下理睇到嘅時候呢
[00:07:56.960 --> 00:07:59.960]  喺後面呢一間嘅教會呢
[00:07:59.960 --> 00:08:03.960]  眾弟兄姊妹成間教會都願意繼續支持阿波羅
[00:08:03.960 --> 00:08:06.960]  去唔同嘅地方去宣教去侍奉嘅時候
[00:08:06.960 --> 00:08:10.960]  我哋估計到呢阿波羅呢係接受佢哋嘅提醒
[00:08:10.960 --> 00:08:13.960]  接受佢哋嘅糾正同埋幫助嘅
[00:08:13.960 --> 00:08:16.960]  有咩特別呀阿波羅
[00:08:16.960 --> 00:08:19.960]  如果我哋熟悉聖經呢前一章十七章嗰度講到
[00:08:19.960 --> 00:08:24.960]  阿居拉同埋阿伯基拉呢
[00:08:24.960 --> 00:08:26.960]  佢哋呢一對夫婦係做乜嘢呢
[00:08:26.960 --> 00:08:28.960]  同波羅一樣
[00:08:28.960 --> 00:08:31.960]  佢哋本身呢係職象棚嘅
[00:08:31.960 --> 00:08:34.960]  當然啦我哋要話職業無分貴賤係咪呀
[00:08:34.960 --> 00:08:37.960]  但係當時呢有啲嘅階級觀念嚟講呢
[00:08:37.960 --> 00:08:40.960]  阿波羅係一個咩人呢頭先所講
[00:08:40.960 --> 00:08:45.960]  好高級㗎啦真係差唔多好似呢啲大學professor啲教授咁樣㗎啦
[00:08:45.960 --> 00:08:47.960]  好有料到㗎
[00:08:47.960 --> 00:08:50.960]  佢要聽一個職象棚嘅人
[00:08:50.960 --> 00:08:54.960]  喺度指教佢喎糾正佢喎
[00:08:54.960 --> 00:08:57.960]  但係聖經入面呢冇講到阿波羅呢
[00:08:57.960 --> 00:09:00.960]  佢唔接受同樣我哋好相信阿波羅呢
[00:09:00.960 --> 00:09:02.960]  佢聽完之後
[00:09:02.960 --> 00:09:05.960]  佢願意去改變接受呢個糾正
[00:09:05.960 --> 00:09:09.960]  正因為咁樣我哋更加相信上帝會使用佢
[00:09:09.960 --> 00:09:12.960]  喺十八章後面同埋十九章都記載住
[00:09:12.960 --> 00:09:15.960]  阿波羅去到其他唔同嘅地方
[00:09:15.960 --> 00:09:19.960]  為主呢做更大嘅工作
[00:09:19.960 --> 00:09:21.960]  喺以前呢
[00:09:21.960 --> 00:09:25.960]  我經歷過有一次呢即係喺戶外呢有一個報道呀
[00:09:25.960 --> 00:09:29.960]  就類似喺啲大型商場譬如好似呢喺Belmont Forum
[00:09:29.960 --> 00:09:33.960]  門口呀類似咁樣樣呢有一個Funfair大型嘅嘉年華會
[00:09:33.960 --> 00:09:36.960]  咁呢其中有一度呢我就見到呢有兩個姐妹呢
[00:09:36.960 --> 00:09:39.960]  佢哋就負責做福音魔術嘅
[00:09:39.960 --> 00:09:42.960]  呢度邊個識做福音魔術呀
[00:09:42.960 --> 00:09:46.960]  哇Peter一提就提下Peter呀
[00:09:46.960 --> 00:09:48.960]  仲有冇呀
[00:09:48.960 --> 00:09:50.960]  日後可以搵下佢哋呀
[00:09:50.960 --> 00:09:55.960]  做福音魔術呢兩個姐妹呢佢哋呢其實之前都裝備咗呢做福音魔術嘅
[00:09:55.960 --> 00:09:57.960]  咁呢就有啲特別喎
[00:09:57.960 --> 00:09:59.960]  其中有一個呢
[00:09:59.960 --> 00:10:01.960]  就識好多嘢嘅
[00:10:01.960 --> 00:10:03.960]  好熟手
[00:10:03.960 --> 00:10:07.960]  一路表演呢就一路呢佢啲工具呢好professional好專業嘅
[00:10:07.960 --> 00:10:10.960]  出神入化咁樣嘅做嗰啲福音魔術
[00:10:10.960 --> 00:10:12.960]  但係另外一個呢
[00:10:12.960 --> 00:10:14.960]  真係識好少嘅啫
[00:10:14.960 --> 00:10:16.960]  識乜嘢呢你哋有冇睇過個魔術呀
[00:10:16.960 --> 00:10:18.960]  佢甚至嗰次佢係表演呢
[00:10:18.960 --> 00:10:20.960]  有幾多隻手指呀
[00:10:20.960 --> 00:10:22.960]  幾多隻呀
[00:10:22.960 --> 00:10:24.960]  唔答我㗎你哋
[00:10:24.960 --> 00:10:26.960]  嗱睇住呀兩隻
[00:10:26.960 --> 00:10:28.960]  哇
[00:10:28.960 --> 00:10:30.960]  呢個識少少嘅姐妹呢
[00:10:30.960 --> 00:10:33.960]  就係做呢啲類似等同嘅魔術嘅啫
[00:10:33.960 --> 00:10:36.960]  但係我話比你聽呢
[00:10:36.960 --> 00:10:38.960]  響嗰一刻個效果好唔同
[00:10:38.960 --> 00:10:40.960]  識好多嗰個呢
[00:10:40.960 --> 00:10:42.960]  雖然佢真係做得好好
[00:10:42.960 --> 00:10:44.960]  佢啲魔術做得好好睇
[00:10:44.960 --> 00:10:46.960]  但係一路係個過程入面
[00:10:46.960 --> 00:10:48.960]  佢好多埋怨呀
[00:10:48.960 --> 00:10:50.960]  哇
[00:10:50.960 --> 00:10:52.960]  點解呢個場地咁偏遠㗎
[00:10:52.960 --> 00:10:54.960]  如果呢係旺啲嘅地方呢
[00:10:54.960 --> 00:10:56.960]  會有多啲人呀
[00:10:56.960 --> 00:10:58.960]  哇唔得喎
[00:10:58.960 --> 00:11:00.960]  呢度太黑暗啦太暗啦
[00:11:00.960 --> 00:11:02.960]  我做唔到魔術呀可唔可以比個光啲嘅地方我呀
[00:11:02.960 --> 00:11:04.960]  揀啲咁暗嘅地方
[00:11:04.960 --> 00:11:06.960]  哇每一個section呢
[00:11:06.960 --> 00:11:08.960]  做半個鐘頭咁辛苦㗎
[00:11:08.960 --> 00:11:10.960]  可唔可以唔好做咁長呀
[00:11:10.960 --> 00:11:12.960]  仲有一路做
[00:11:12.960 --> 00:11:14.960]  你知道啲小朋友呢
[00:11:14.960 --> 00:11:16.960]  好開心熱鬧㗎嘛
[00:11:16.960 --> 00:11:18.960]  係咁逼埋嚟㗎嘛
[00:11:18.960 --> 00:11:20.960]  跟住小朋友好惡咁
[00:11:20.960 --> 00:11:22.960]  對小朋友再逼埋嚟唔做㗎啦
[00:11:22.960 --> 00:11:26.960]  另外一個呢
[00:11:26.960 --> 00:11:28.960]  頭先嗰個識少少嗰個呢
[00:11:28.960 --> 00:11:30.960]  佢好有heart呀
[00:11:30.960 --> 00:11:32.960]  對住啲小朋友同埋對住啲家長呢
[00:11:32.960 --> 00:11:34.960]  好nice
[00:11:34.960 --> 00:11:36.960]  之前呢
[00:11:36.960 --> 00:11:38.960]  佢其實拍埋係另外一個咁有料嘅
[00:11:38.960 --> 00:11:40.960]  隔離呢佢都好似有少少自卑嘅
[00:11:40.960 --> 00:11:42.960]  但係好特別喎
[00:11:42.960 --> 00:11:44.960]  開始嘅時候我哋一齊祈禱
[00:11:44.960 --> 00:11:46.960]  祈完禱之後呢
[00:11:46.960 --> 00:11:48.960]  佢就好勇敢咁樣企出嚟
[00:11:48.960 --> 00:11:50.960]  要做佢應該要做嘅嘢
[00:11:50.960 --> 00:11:52.960]  喺個過程入面
[00:11:52.960 --> 00:11:54.960]  其實我話俾你聽呀佢做一啲嘅魔術呢
[00:11:54.960 --> 00:11:56.960]  成日都穿斌㗎
[00:11:56.960 --> 00:11:58.960]  但係個過程入面就係啲家長同埋啲小朋友
[00:11:58.960 --> 00:12:00.960]  睇到好開心
[00:12:00.960 --> 00:12:02.960]  佢一路做嘅時候呢
[00:12:02.960 --> 00:12:04.960]  好多人呢都好留意佢所講嘅
[00:12:04.960 --> 00:12:06.960]  福音嘅內容
[00:12:06.960 --> 00:12:08.960]  記唔記得呀弟兄姊妹呀
[00:12:08.960 --> 00:12:12.960]  我哋侍奉
[00:12:12.960 --> 00:12:14.960]  未必一定要我哋係
[00:12:14.960 --> 00:12:16.960]  好叻識好多嘅嘢
[00:12:16.960 --> 00:12:18.960]  但係最重要係我哋嘅生命
[00:12:18.960 --> 00:12:20.960]  如果我哋嘅生命
[00:12:20.960 --> 00:12:22.960]  謙卑
[00:12:22.960 --> 00:12:24.960]  上帝
[00:12:24.960 --> 00:12:26.960]  好閱立我哋
[00:12:26.960 --> 00:12:30.960]  一定會俾好多
[00:12:30.960 --> 00:12:32.960]  機會俾我哋去侍奉
[00:12:32.960 --> 00:12:34.960]  謙卑
[00:12:34.960 --> 00:12:36.960]  喺上帝面前
[00:12:36.960 --> 00:12:38.960]  有時我哋會擔心㗎喎
[00:12:38.960 --> 00:12:40.960]  我哋得唔得㗎
[00:12:40.960 --> 00:12:42.960]  我哋能力唔得㗎喎
[00:12:42.960 --> 00:12:44.960]  我哋唔識㗎喎係咪呀
[00:12:44.960 --> 00:12:46.960]  當然正確嘅知識係好重要㗎喎
[00:12:46.960 --> 00:12:48.960]  我哋都需要呢
[00:12:48.960 --> 00:12:50.960]  所以我哋不斷要
[00:12:50.960 --> 00:12:52.960]  學習啦我哋呢要掌握正確嘅知識
[00:12:52.960 --> 00:12:54.960]  要知道點樣做
[00:12:54.960 --> 00:12:56.960]  但係更加重要嘅就係
[00:12:56.960 --> 00:12:58.960]  我哋神體同我哋嘅生命
[00:12:58.960 --> 00:13:00.960]  我哋肯受教
[00:13:00.960 --> 00:13:02.960]  願意成為一個
[00:13:02.960 --> 00:13:04.960]  由神帶領由聖靈帶領嘅
[00:13:04.960 --> 00:13:06.960]  服事者
[00:13:06.960 --> 00:13:08.960]  按住神嘅心意去服事
[00:13:08.960 --> 00:13:10.960]  所以第一點就係我哋繼續
[00:13:10.960 --> 00:13:12.960]  學習謙卑受教
[00:13:12.960 --> 00:13:14.960]  第二點
[00:13:14.960 --> 00:13:16.960]  係啦
[00:13:16.960 --> 00:13:18.960]  愛心提點頭先講話嘛
[00:13:18.960 --> 00:13:20.960]  阿波羅呢佢有啲嘅地方唔係好完全
[00:13:20.960 --> 00:13:22.960]  㗎咋喎雖然佢好叻好犀利
[00:13:22.960 --> 00:13:24.960]  但係都有啲佢有自己
[00:13:24.960 --> 00:13:26.960]  有啲嘅弱點嘅地方嘅
[00:13:26.960 --> 00:13:28.960]  都需要人哋幫助
[00:13:28.960 --> 00:13:30.960]  需要人哋提點嘅
[00:13:30.960 --> 00:13:32.960]  咁我哋從另一個角度調返轉頭啦
[00:13:32.960 --> 00:13:34.960]  頭先睇阿波羅嘛係咪
[00:13:34.960 --> 00:13:36.960]  而家我哋睇下呢
[00:13:36.960 --> 00:13:38.960]  阿居拉呢對夫婦
[00:13:38.960 --> 00:13:40.960]  從佢身上面點樣睇侍奉呢
[00:13:40.960 --> 00:13:42.960]  呢對夫婦
[00:13:42.960 --> 00:13:44.960]  面對住身邊有弟兄姊妹
[00:13:44.960 --> 00:13:46.960]  或者有人
[00:13:46.960 --> 00:13:48.960]  有啲嘅地方做得唔係咁好
[00:13:48.960 --> 00:13:50.960]  點樣面對呢
[00:13:50.960 --> 00:13:52.960]  甚至我哋
[00:13:52.960 --> 00:13:54.960]  面對住身邊嘅弟兄姊妹
[00:13:54.960 --> 00:13:56.960]  我哋點樣提點佢呢
[00:13:56.960 --> 00:14:00.960]  阿居拉佢哋
[00:14:00.960 --> 00:14:02.960]  頭先講話係跡象棚嘛係咪
[00:14:02.960 --> 00:14:04.960]  但係呢佢哋有機會
[00:14:04.960 --> 00:14:06.960]  係二筆鎖同保羅一齊同行
[00:14:06.960 --> 00:14:08.960]  咗一段時間
[00:14:08.960 --> 00:14:10.960]  從阿波羅身上面都學習到
[00:14:10.960 --> 00:14:12.960]  好多唔同嘅侍奉上面或者聖經
[00:14:12.960 --> 00:14:14.960]  上面呀一啲嘅事情
[00:14:14.960 --> 00:14:16.960]  當佢哋見到
[00:14:16.960 --> 00:14:18.960]  阿波羅呢
[00:14:18.960 --> 00:14:20.960]  佢嘅造就佢嘅教導
[00:14:20.960 --> 00:14:22.960]  有啲唔完全嘅地方嘅時候
[00:14:22.960 --> 00:14:24.960]  佢就邀請阿波羅
[00:14:24.960 --> 00:14:26.960]  去佢屋企
[00:14:26.960 --> 00:14:28.960]  請佢食一餐飯
[00:14:28.960 --> 00:14:30.960]  接待佢
[00:14:30.960 --> 00:14:32.960]  聖經入面冇講
[00:14:32.960 --> 00:14:34.960]  佢唔單止去佢屋企
[00:14:34.960 --> 00:14:36.960]  坐低咁簡單可能我去你屋企探訪你
[00:14:36.960 --> 00:14:38.960]  起碼請我飲杯茶
[00:14:38.960 --> 00:14:42.960]  好好咁樣接待佢
[00:14:42.960 --> 00:14:44.960]  跟住
[00:14:44.960 --> 00:14:46.960]  將神嘅道佢就好有勇氣
[00:14:46.960 --> 00:14:48.960]  好細心咁樣
[00:14:48.960 --> 00:14:50.960]  教導阿波羅
[00:14:50.960 --> 00:14:52.960]  幫助佢去明白
[00:14:52.960 --> 00:14:54.960]  其實唔容易嘅對於對弟兄姊妹嚟講
[00:14:54.960 --> 00:14:56.960]  佢哋要向一個
[00:14:56.960 --> 00:14:58.960]  可能咁受咁高教育嘅人
[00:14:58.960 --> 00:15:00.960]  同佢講
[00:15:00.960 --> 00:15:02.960]  佢有啲咩地方做得唔係咁足夠咁好
[00:15:02.960 --> 00:15:06.960]  難㗎喎
[00:15:06.960 --> 00:15:08.960]  但係佢哋都願意去做
[00:15:08.960 --> 00:15:10.960]  因為
[00:15:10.960 --> 00:15:12.960]  佢哋知道呢樣嘢係重要
[00:15:12.960 --> 00:15:14.960]  神嘅說話神嘅教導係好重要
[00:15:18.960 --> 00:15:20.960]  見到佢哋好有智慧
[00:15:20.960 --> 00:15:22.960]  佢哋唔係公開場合即刻捉住阿波羅
[00:15:22.960 --> 00:15:24.960]  頭先你講嗰啲
[00:15:24.960 --> 00:15:26.960]  爭緊啲喎
[00:15:26.960 --> 00:15:28.960]  唔得喎
[00:15:28.960 --> 00:15:30.960]  而係佢透過啲合適嘅機會
[00:15:30.960 --> 00:15:32.960]  糾正佢
[00:15:32.960 --> 00:15:34.960]  當然我相信佢都有機會
[00:15:34.960 --> 00:15:36.960]  喺返佢哋嘅會堂入面
[00:15:36.960 --> 00:15:38.960]  再教導弟兄姊妹正確嘅知識
[00:15:38.960 --> 00:15:42.960]  聖誕節
[00:15:42.960 --> 00:15:44.960]  啱啱12月我都嚟過
