
[00:00:00.000 --> 00:00:02.800]  各位來賓 主內的弟兄姊妹 平安
[00:12:53.960 --> 00:12:56.280]  有主僕的關係在當中
[00:12:56.280 --> 00:12:58.320]  我們在家庭這個處境當中
[00:12:58.320 --> 00:12:59.840]  在教會以外
[00:12:59.840 --> 00:13:02.840]  我們不只是回來教會做基督徒
[00:13:02.840 --> 00:13:04.560]  這個絕對不是的事情
[00:13:04.560 --> 00:13:10.440]  我們在家庭裏面都以基督為主
[00:13:10.440 --> 00:13:13.840]  這個是三角的關係
[00:13:13.840 --> 00:13:19.600]  這個不是個人與人之間的關係這麼簡單
[00:13:19.600 --> 00:13:21.400]  這個是三角的關係
[00:13:21.400 --> 00:13:24.280]  這個又不是人家所謂的情緒智商
[00:13:24.280 --> 00:13:29.000]  我們在心理學上
[00:13:29.000 --> 00:13:32.920]  我們這種人的性格
[00:13:32.920 --> 00:13:36.480]  情緒智商是怎樣處理人與人之間的關係
[00:13:36.480 --> 00:13:38.320]  原來提到我們
[00:13:38.320 --> 00:13:42.040]  我們往往在家裏面都有掛了一個牌面
[00:13:42.040 --> 00:13:45.520]  我自己結婚也有收到一份賀禮
[00:13:45.520 --> 00:13:49.560]  其中提到說 基督是俄家之主
[00:13:49.560 --> 00:13:50.680]  那是什麼意思呢?
[00:13:50.680 --> 00:13:52.600]  原來這段經文
[00:13:52.600 --> 00:13:57.480]  三章十八節到四章一節提醒我們
[00:13:57.480 --> 00:14:02.240]  我們家庭裏面每一個成員
[00:14:02.240 --> 00:14:04.840]  我們不只是確認我們的身份
[00:14:04.840 --> 00:14:08.680]  我是做丈夫的 我有這樣的地位
[00:14:08.680 --> 00:14:10.600]  就可以這樣對待妻子
[00:14:10.600 --> 00:14:13.320]  做妻子的
[00:14:13.320 --> 00:14:14.600]  有責任的那個
[00:14:14.600 --> 00:14:19.200]  原來有天上的包袱
[00:14:19.200 --> 00:14:21.800]  天上的主耶穌基督來看顧我們
[00:14:21.800 --> 00:14:23.320]  我們是侍奉那個的
[00:14:23.320 --> 00:14:25.720]  無論是做丈夫、做妻子的
[00:14:25.720 --> 00:14:28.520]  基督是我們家裏的主人
[00:14:28.520 --> 00:14:31.160]  所以我們以基督為我們的主
[00:14:31.160 --> 00:14:32.560]  這樣的意思
[00:14:32.560 --> 00:14:35.040]  我在這裏鼓勵大家
[00:14:35.040 --> 00:14:37.760]  主內的弟兄姊妹
[00:14:37.760 --> 00:14:40.880]  無論我們是單身也好
[00:14:40.880 --> 00:14:45.880]  配偶喪失、獨居也好
[00:14:45.880 --> 00:14:48.920]  配偶過身、獨居也好
[00:14:48.920 --> 00:14:51.920]  我們在家庭裏面
[00:14:51.920 --> 00:14:54.840]  我們無論家庭裏有什麼成員在當中
[00:14:54.840 --> 00:14:58.640]  我們都是以主耶穌基督為主
[00:14:58.640 --> 00:15:00.680]  天上的主耶穌基督
[00:15:00.680 --> 00:15:06.160]  是會為我們的事情而擔憂
[00:15:06.160 --> 00:15:08.680]  為我們的事情
[00:15:08.680 --> 00:15:12.000]  我們為主耶穌基督而過我們家庭的生活
[00:15:12.000 --> 00:15:13.440]  所以我們在家庭裏面
[00:15:13.440 --> 00:15:16.680]  無論是和子女、和丈夫、妻子
[00:15:16.680 --> 00:15:18.760]  或者和其他的家人
[00:15:18.760 --> 00:15:22.600]  有什麼問題的時候
[00:15:22.600 --> 00:15:25.480]  關係上出現緊張的情況之下
[00:15:25.480 --> 00:15:26.760]  我們真的要交給神
[00:15:26.760 --> 00:15:29.280]  因為我們知道我們是為主而活
[00:15:29.280 --> 00:15:33.040]  我們真的要真心願意地
[00:15:33.040 --> 00:15:38.960]  被主耶穌基督來改變我們的生命
[00:15:38.960 --> 00:15:41.880]  我自己都要在這裏繼續學習
[00:15:41.880 --> 00:15:44.200]  我們每個人在教會以外
[00:15:44.200 --> 00:15:46.120]  踏出教會的門之後
[00:15:46.120 --> 00:15:49.040]  在網上聽完崇拜的講道之後
[00:15:49.040 --> 00:15:51.280]  都要回到家庭的時候
[00:15:51.280 --> 00:15:55.040]  都要以主耶穌基督為主
[00:15:55.040 --> 00:15:57.520]  除了在基督徒的家庭裏面
[00:15:57.520 --> 00:15:59.680]  我們為主而活之外
[00:15:59.680 --> 00:16:01.920]  在第四章第二節至到第六節
[00:16:01.920 --> 00:16:04.080]  我們看到另一個層面
[00:16:04.080 --> 00:16:06.960]  就是我們怎樣在
[00:16:06.960 --> 00:16:09.760]  非基督徒的生活圈子裏面
[00:16:09.760 --> 00:16:11.840]  去為主而活
[00:16:11.840 --> 00:16:13.080]  第二節提到
[00:16:13.080 --> 00:16:16.360]  這個保羅就命令基督徒
[00:16:16.360 --> 00:16:18.800]  我們這班主內的弟兄姊妹
[00:16:18.800 --> 00:16:24.240]  哥羅西的弟兄姊妹說 你們要行切地禱告
[00:16:24.240 --> 00:16:28.920]  警醒感恩 我們要存著感恩的心
[00:16:28.920 --> 00:16:33.320]  來不停地努力地一起禱告
[00:16:33.320 --> 00:16:38.120]  又要為這班同工而禱告
[00:16:38.120 --> 00:16:43.760]  求神為保羅他們開動全道的門
[00:16:43.760 --> 00:16:46.240]  使到他們能夠
[00:16:46.240 --> 00:16:51.400]  將這個基督的奧秘講得清清楚楚
[00:16:51.400 --> 00:16:57.560]  顯明出來 好像一個顯微鏡那樣放大
[00:16:57.560 --> 00:17:01.400]  將基督的救恩的奧秘講得清清楚楚
[00:17:01.400 --> 00:17:06.040]  從他的創造宇宙的大能
[00:17:06.040 --> 00:17:09.320]  他謙卑降生來到我們當中
[00:17:09.320 --> 00:17:12.320]  我們剛才慶祝聖誕節
[00:17:12.320 --> 00:17:16.520]  主耶穌基督降生於馬槽裏面
[00:17:16.520 --> 00:17:19.720]  道成肉身在我們中間
[00:17:19.720 --> 00:17:22.600]  使到我們能夠認識祂
[00:17:22.600 --> 00:17:25.840]  祂又用祂的補血無罪的身體
[00:17:25.840 --> 00:17:29.920]  在十字架上為我們聚而拯救我們
[00:17:29.920 --> 00:17:31.320]  使到我們能夠得舍
[00:17:31.320 --> 00:17:33.880]  有個新的身份 譬如神的選民
[00:17:33.880 --> 00:17:37.240]  祂還從死裡復活戰勝了死亡
[00:17:37.240 --> 00:17:42.560]  所以我們會有恩著信簽了之後
[00:17:42.560 --> 00:17:46.160]  我們還會有個盼望在當中
[00:17:46.160 --> 00:17:51.280]  這個就是主耶穌基督成就救恩的計劃
[00:17:51.280 --> 00:17:55.360]  這個就是基督的奧秘 這個就是救恩的計劃
[00:17:55.360 --> 00:18:01.920]  保羅就提到 我們要那幫哥羅西的門徒
[00:18:01.920 --> 00:18:04.560]  要為保羅他們禱告
[00:18:04.560 --> 00:18:08.040]  因為他們要將這個福音 這個基督的奧秘
[00:18:08.040 --> 00:18:09.520]  傳揚出去
[00:18:09.520 --> 00:18:18.040]  我們要為傳揚福音 而去這個真理而禱告
[00:18:18.040 --> 00:18:20.120]  這個是保羅的命令
[00:18:20.120 --> 00:18:26.000]  接著提到說 你們要愛惜光陰
[00:18:26.000 --> 00:18:29.440]  這個要爭取 要把握每個的機會
[00:18:29.440 --> 00:18:32.120]  意思就是說 要把握每個的機會
[00:18:32.120 --> 00:18:34.680]  不要浪費機會 不要浪費時間
[00:18:34.680 --> 00:18:40.160]  要怎麼樣呢? 要用智慧與愛人相交
[00:18:40.160 --> 00:18:42.280]  用神給他們的智慧 禱告什麼呢?
[00:18:42.280 --> 00:18:46.000]  禱告求這個智慧 從神而來的智慧
[00:18:46.000 --> 00:18:51.520]  去和一幫未信主的人相交 去交往
[00:18:51.520 --> 00:18:53.280]  這個在我們的生活圈子裏面
[00:18:53.280 --> 00:18:54.840]  我們想起自己的生活圈子
[00:18:54.840 --> 00:18:56.760]  我們都認識了一些非基督徒
[00:18:56.760 --> 00:18:59.160]  可能自己的家庭裏面
[00:18:59.160 --> 00:19:03.400]  都有非基督徒 有未信主的 未認識主耶穌基督的
[00:19:03.400 --> 00:19:05.960]  未接受主耶穌基督的 為他們個人救主
[00:19:05.960 --> 00:19:08.560]  自己的家人裏面 同事 親人
[00:19:08.560 --> 00:19:10.680]  都可能會有這些的情況
[00:19:10.680 --> 00:19:14.840]  我們要求神給我們的智慧
[00:19:14.840 --> 00:19:19.440]  不要放棄這些的機會 用智慧去怎麼樣
[00:19:19.440 --> 00:19:22.120]  這些智慧的言語 要怎麼樣呢?
[00:19:22.120 --> 00:19:27.560]  我們智慧的說話 交往的時候要帶著和氣
[00:19:27.560 --> 00:19:29.360]  要充滿著恩典
[00:19:29.360 --> 00:19:33.000]  要充滿著這種恩惠 存著感恩的心
[00:19:33.000 --> 00:19:36.120]  好像剛才在第二節那裏提到
[00:19:36.120 --> 00:19:39.520]  你們要行切的禱告
[00:19:39.520 --> 00:19:44.520]  在此警醒感恩 要存著感恩的心
[00:19:44.520 --> 00:19:49.120]  當我們對話的時候 要存著感恩的心
[00:19:49.120 --> 00:19:55.840]  好像用個比喻 好像用鹽調和一樣
[00:19:55.840 --> 00:20:01.160]  便可以知道 便可以知道會說什麼話了
[00:20:01.160 --> 00:20:15.040]  這個鹽的意思 不是說基督徒要做鹽作光
[00:20:15.040 --> 00:20:18.040]  這個鹽的意思不是說
[00:20:18.040 --> 00:20:22.680]  我們要在世界上發揮基督徒的身份
[00:20:22.680 --> 00:20:35.560]  不是 這裏提到說 好像這個煲湯一樣
[00:20:35.560 --> 00:20:38.480]  這裏的鹽不是說世上做鹽
[00:20:38.480 --> 00:20:42.440]  好像一個煲了煲很好的湯一樣
[00:20:42.440 --> 00:20:49.680]  我們要最後那一步 是加點鹽來調味就可以了
[00:20:49.680 --> 00:20:54.680]  很多時候我太太煲完湯了 叫我下鹽
[00:20:54.680 --> 00:20:58.120]  我都說 為什麼要下鹽 都要問一下
[00:20:58.120 --> 00:21:02.280]  下一點點鹽就可以將它的真材實料
[00:21:02.280 --> 00:21:11.680]  用很多重要的煲湯的材料 將它的味道帶出來
[00:21:11.680 --> 00:21:14.280]  這個不是加味精 你千萬不要
[00:21:14.280 --> 00:21:18.920]  如果加了味精 有時候去餐館吃飯
[00:21:18.920 --> 00:21:23.920]  一喝這個湯 味精湯來的
[00:21:23.920 --> 00:21:26.760]  我們煮一鍋好的湯的時候
[00:21:26.760 --> 00:21:32.160]  我們不會用味精 用種種不同的額外的東西
[00:21:32.160 --> 00:21:37.920]  來蓋過我們真材實料 煲湯裏面的真材實料
[00:21:37.920 --> 00:21:42.120]  好像主耶穌基督的奧秘一樣
[00:21:42.120 --> 00:21:48.480]  這個復活的大能 主耶穌基督的救恩計劃的真理
[00:21:48.480 --> 00:21:50.720]  就是我們煲湯的材料
[00:21:50.720 --> 00:21:55.640]  是很珍貴、很寶貴的元素
[00:21:55.640 --> 00:21:57.640]  我們用鹽調和
[00:21:57.640 --> 00:22:00.520]  我們將我們的言語帶著和氣
[00:22:00.520 --> 00:22:04.480]  用鹽調和起來 就將這個真理
[00:22:04.480 --> 00:22:10.960]  就令到人 令到聽的更加渴求去聆聽
[00:22:10.960 --> 00:22:13.520]  這個要怎樣 原則是什麼?
[00:22:13.520 --> 00:22:16.920]  要帶著和氣 存著感恩的心
