
[00:00:00.000 --> 00:00:02.880]  弟子們如何去看公平和公義呢?
[00:02:08.040 --> 00:02:11.320]  我們尋求一種公平和公義的時候
[00:02:11.320 --> 00:02:12.880]  聖經怎麼說呢?
[00:02:12.880 --> 00:02:15.520]  它第一節到第四節開始
[00:02:15.520 --> 00:02:18.040]  鬼咋的天秤是瑤華所憎惡的
[00:02:18.040 --> 00:02:19.880]  很不喜歡的
[00:02:19.880 --> 00:02:23.160]  公平的法馬是他所喜悅的
[00:02:23.160 --> 00:02:24.800]  其實不單止是自慰者
[00:02:24.800 --> 00:02:26.920]  《針研》裡面是自慰者所說
[00:02:26.920 --> 00:02:28.720]  我們看先知
[00:02:28.720 --> 00:02:30.680]  摩斯書
[00:02:30.680 --> 00:02:32.000]  我們看律法書
[00:02:32.000 --> 00:02:33.520]  生命記二十五章
[00:02:33.520 --> 00:02:36.280]  全部自慰者
[00:02:36.280 --> 00:02:37.280]  先知
[00:02:37.280 --> 00:02:40.040]  律法的修訂者
[00:02:40.040 --> 00:02:41.160]  結集者
[00:02:41.160 --> 00:02:43.280]  全部都是口誅筆伐
[00:02:43.280 --> 00:02:45.600]  不公義的事情
[00:02:45.600 --> 00:02:49.800]  等於你去買東西的時候
[00:02:49.800 --> 00:02:51.240]  你會不會很小心呢?
[00:02:54.480 --> 00:02:57.640]  偶爾我會拿衣服去洗
[00:02:57.640 --> 00:03:02.640]  因為有時候也要疼愛太太
[00:03:02.640 --> 00:03:04.400]  經常洗衣服、晾衣服
[00:03:04.400 --> 00:03:06.480]  摺衣服也很累的
[00:03:06.480 --> 00:03:08.840]  有時候我這段時間多衣服
[00:03:08.840 --> 00:03:12.240]  就會拿衣服去傍洗
[00:03:12.240 --> 00:03:14.600]  拿去傍洗的時候
[00:03:14.600 --> 00:03:17.240]  她的膀就在櫃檯那裡
[00:03:17.240 --> 00:03:19.480]  我每次都要看一看她的膀
[00:03:19.480 --> 00:03:20.720]  她是不是踏正
[00:03:20.720 --> 00:03:21.320]  零
[00:03:22.560 --> 00:03:25.560]  我發覺經常都過了幾安
[00:03:25.560 --> 00:03:29.120]  我就過一兩安算了
[00:03:29.120 --> 00:03:33.520]  而且她看的時候真的要看得正
[00:03:33.520 --> 00:03:35.960]  你知不知道視覺上有差異
[00:03:35.960 --> 00:03:38.480]  你斜看的時候又不一樣
[00:03:38.480 --> 00:03:43.560]  如果她過了三安、兩安
[00:03:43.560 --> 00:03:45.200]  我就跟店員說
[00:03:45.200 --> 00:03:47.520]  麻煩你調整一下膀
[00:03:47.520 --> 00:03:50.920]  你也要記得做人要公道
[00:03:50.920 --> 00:03:53.040]  如果膀是負的時候
[00:03:53.040 --> 00:03:54.680]  你也要叫她調整一下
[00:03:54.680 --> 00:03:57.880]  這些膀有時候真的很麻煩
[00:03:57.880 --> 00:04:00.120]  各位姐妹
[00:04:00.120 --> 00:04:03.320]  我們也要尋找公道
[00:04:03.320 --> 00:04:05.720]  尋找公平
[00:04:05.720 --> 00:04:08.120]  在這幾節裡
[00:04:08.120 --> 00:04:10.520]  在我們的生活裡
[00:04:10.520 --> 00:04:13.200]  我們常常都會接觸到
[00:04:13.200 --> 00:04:14.960]  去買東西
[00:04:14.960 --> 00:04:16.680]  我們就問一個問題
[00:04:16.680 --> 00:04:20.360]  香港人是不是一個公平營商
[00:04:20.800 --> 00:04:21.600]  的環境
[00:04:21.600 --> 00:04:23.640]  聖經很清楚
[00:04:23.640 --> 00:04:24.800]  鬼宅的天秤
[00:04:24.800 --> 00:04:28.040]  是爺華所憎惡
[00:04:28.040 --> 00:04:31.440]  當我們知道這些原則
[00:04:31.440 --> 00:04:33.320]  神要我們這樣做的時候
[00:04:33.320 --> 00:04:34.960]  我們就問一個問題
[00:04:34.960 --> 00:04:37.360]  我們應該可以怎樣做
[00:04:37.360 --> 00:04:39.600]  聖經有一節、四節
[00:04:39.600 --> 00:04:40.760]  他講得很清楚
[00:04:40.760 --> 00:04:41.520]  驕傲來
[00:04:41.520 --> 00:04:43.400]  羞恥也來
[00:04:43.400 --> 00:04:45.640]  然後謙遜的人
[00:04:45.640 --> 00:04:48.400]  另一個翻譯的謙遜
[00:04:48.400 --> 00:04:49.760]  其實是在說
[00:04:50.160 --> 00:04:52.040]  聖經有其他的翻譯
[00:04:52.040 --> 00:04:54.160]  就是順從的靈
[00:04:54.160 --> 00:04:58.560]  我們在神面前是一個順從的靈
[00:04:58.560 --> 00:05:00.000]  以致我們曉得謙卑
[00:05:00.000 --> 00:05:01.480]  原來在我們的生活裡
[00:05:01.480 --> 00:05:02.480]  你以為不知道
[00:05:02.480 --> 00:05:06.440]  以為你可以自把自為的時候
[00:05:06.440 --> 00:05:09.360]  聖經告訴屬神的人
[00:05:09.360 --> 00:05:10.840]  你有一個順從的靈
[00:05:10.840 --> 00:05:13.160]  你有一個敬畏神的靈
[00:05:13.160 --> 00:05:16.000]  在這裡
[00:05:16.000 --> 00:05:17.200]  一節、四節
[00:05:17.800 --> 00:05:21.720]  講述我們應該怎樣公公正正地
[00:05:21.720 --> 00:05:24.200]  去做好我們日常生活應該要做的事
[00:05:24.200 --> 00:05:25.320]  然後在第三節
[00:05:25.320 --> 00:05:28.560]  這裡用一個對比的方式去講
[00:05:28.560 --> 00:05:30.400]  正直的人的純正
[00:05:30.400 --> 00:05:32.000]  引導自己
[00:05:32.000 --> 00:05:34.320]  奸詐人的邪惡
[00:05:34.320 --> 00:05:37.080]  會毀滅自己
[00:05:37.080 --> 00:05:38.840]  糟路的日子
[00:05:38.840 --> 00:05:40.800]  就是在說審判的日子
[00:05:40.800 --> 00:05:42.600]  爺華的日子
[00:05:42.600 --> 00:05:44.960]  錢財無益
[00:05:45.520 --> 00:05:49.280]  唯有公義能夠人脫離死亡
[00:05:49.280 --> 00:05:54.480]  弟子們如果詭詐和公平是相反
[00:05:54.480 --> 00:05:56.920]  就要問一個問題
[00:05:56.920 --> 00:05:59.520]  你的品格、你的行為、你的目的
[00:05:59.520 --> 00:06:00.680]  是為了什麼?
[00:06:00.680 --> 00:06:03.880]  如果詭詐的天平
[00:06:03.880 --> 00:06:07.040]  你是賺取不法的錢財
[00:06:07.040 --> 00:06:08.920]  在神的眼中
[00:06:08.920 --> 00:06:09.760]  這是無益
[00:06:09.760 --> 00:06:12.320]  弟子們知不知道做生意都要賺錢?
[00:06:12.320 --> 00:06:14.800]  做生意不可以不賺錢
[00:06:14.800 --> 00:06:16.440]  因為沒有人做事本生意
[00:06:16.440 --> 00:06:17.600]  他要營運的
[00:06:17.600 --> 00:06:19.800]  事本生意過幾個月
[00:06:19.800 --> 00:06:20.560]  就接近了
[00:06:20.560 --> 00:06:22.480]  那個店舖不可以不賺錢
[00:06:22.480 --> 00:06:25.240]  但是賺得來你不要欺騙
[00:06:25.240 --> 00:06:26.880]  對不對?
[00:06:26.880 --> 00:06:28.320]  聖經就是這樣說
[00:06:28.320 --> 00:06:32.040]  唯有公義能夠人脫離死亡
[00:06:32.040 --> 00:06:33.360]  我們就想一個問題
[00:06:33.360 --> 00:06:34.400]  我們要處理
[00:06:34.400 --> 00:06:35.960]  香港有什麼好?
[00:06:35.960 --> 00:06:39.440]  香港的營商環境都挺好
[00:06:39.440 --> 00:06:42.000]  是不是?
[00:06:43.600 --> 00:06:45.760]  我們是不是去買東西的時候
[00:06:45.760 --> 00:06:47.720]  都不是很怕被人騙?
[00:06:47.720 --> 00:06:50.560]  但是我們仍然有一個消費者委員會
[00:06:50.560 --> 00:06:51.480]  是幫你格價
[00:06:51.480 --> 00:06:54.000]  哪個冷氣機
[00:06:54.000 --> 00:06:56.400]  那個匹數是又便宜又好又好
[00:06:56.400 --> 00:06:57.680]  我們去看一看
[00:06:57.680 --> 00:07:01.600]  你就找到一個你覺得是最划算的
[00:07:01.600 --> 00:07:04.080]  best buy(最划算)的一個貨品
[00:07:04.080 --> 00:07:06.640]  但是現在
[00:07:06.640 --> 00:07:09.280]  香港的商人都很奸
[00:07:09.280 --> 00:07:11.720]  被人點了名之後
[00:07:11.720 --> 00:07:14.840]  他又截了同一個人又換了另一個名
[00:07:14.840 --> 00:07:17.000]  我們國內來的同學
[00:07:17.000 --> 00:07:19.760]  你不要隨便去藥材店買東西
[00:07:19.760 --> 00:07:22.360]  你買不要緊
[00:07:22.360 --> 00:07:24.200]  信用卡一定要看清楚
[00:07:24.200 --> 00:07:25.680]  信用卡要看清楚
[00:07:25.680 --> 00:07:26.720]  你信用卡看不看的?
[00:07:26.720 --> 00:07:28.120]  是不是要閉上眼睛就簽的?
[00:07:28.120 --> 00:07:30.640]  沒有的
[00:07:30.640 --> 00:07:32.280]  千萬不要趕
[00:07:32.280 --> 00:07:33.240]  買東西不要趕
[00:07:33.240 --> 00:07:34.040]  要慢慢
[00:07:34.040 --> 00:07:35.200]  一趕一急
[00:07:35.200 --> 00:07:37.240]  要趕下一場
[00:07:37.240 --> 00:07:38.800]  要血拼第二個站
[00:07:38.800 --> 00:07:39.440]  你就要趕
[00:07:39.440 --> 00:07:40.040]  一趕
[00:07:40.680 --> 00:07:43.400]  原來你是買什麼?
[00:07:43.400 --> 00:07:46.960]  斷斤計的原來他計兩
[00:07:46.960 --> 00:07:48.960]  斷兩計的他計錢
[00:07:48.960 --> 00:07:50.840]  在那些藥材店買什麼?
[00:07:50.840 --> 00:07:53.320]  通常都是貴價的東西
[00:07:53.320 --> 00:07:54.960]  冬蟲草
[00:07:54.960 --> 00:07:55.840]  有沒有吃?
[00:07:55.840 --> 00:07:57.040]  這段時間有沒有吃冬蟲草?
[00:07:57.040 --> 00:07:58.840]  沒有?
[00:07:58.840 --> 00:07:59.480]  有些有
[00:07:59.480 --> 00:08:00.440]  嘩
[00:08:00.440 --> 00:08:01.120]  富貴
[00:08:01.120 --> 00:08:03.920]  花膠
[00:08:03.920 --> 00:08:06.200]  兩三萬一個花膠
[00:08:06.200 --> 00:08:07.680]  我也吃的
[00:08:07.680 --> 00:08:09.880]  我吃鯇魚撲
[00:08:09.880 --> 00:08:11.160]  那些都是屬於花膠的部分
[00:08:11.160 --> 00:08:14.320]  都是屬於花膠的部分
[00:08:14.320 --> 00:08:17.640]  那些的質素當然有不一樣
[00:08:17.640 --> 00:08:20.440]  但是那些魚撲
[00:08:20.440 --> 00:08:21.160]  都很好吃的
[00:08:21.160 --> 00:08:21.920]  很滑的
[00:08:21.920 --> 00:08:24.920]  人參
[00:08:24.920 --> 00:08:26.080]  魚翅
[00:08:26.080 --> 00:08:26.760]  鮑魚
[00:08:26.760 --> 00:08:28.400]  你買了就切碎
[00:08:28.400 --> 00:08:28.800]  不行
[00:08:28.800 --> 00:08:29.640]  切碎了
[00:08:29.640 --> 00:08:31.320]  那就打死狗
[00:08:31.320 --> 00:08:31.840]  講價
[00:08:31.840 --> 00:08:33.640]  丁子梅
[00:08:33.640 --> 00:08:36.040]  在我們的生活裡面
[00:08:36.040 --> 00:08:38.920]  有很多這樣的處境
[00:08:40.080 --> 00:08:40.920]  大部頭
[00:08:40.920 --> 00:08:41.840]  一個大部頭
[00:08:41.840 --> 00:08:42.800]  用號碼的
[00:08:42.800 --> 00:08:45.520]  賣零食的
[00:08:45.520 --> 00:08:46.600]  那間店舖
[00:08:46.600 --> 00:08:48.360]  它的股票都是這個號碼的
[00:08:48.360 --> 00:08:49.160]  最近被人罰
[00:08:49.160 --> 00:08:49.880]  知不知道罰什麼?
[00:08:49.880 --> 00:08:52.840]  你不知道
[00:08:52.840 --> 00:08:54.160]  我們吃蟹的人就知道了
[00:08:54.160 --> 00:08:57.080]  那些麵包蟹明明沒那麼重
[00:08:57.080 --> 00:08:59.480]  他說是由多重至多重
[00:08:59.480 --> 00:09:00.840]  其實就是沒那麼重
[00:09:00.840 --> 00:09:04.040]  他只是說是違反了標籤的聲明
[00:09:04.040 --> 00:09:06.520]  罰款
[00:09:06.520 --> 00:09:09.440]  讓我們謹慎知道
[00:09:09.440 --> 00:09:11.280]  丁子梅原來在生活裡面
[00:09:11.280 --> 00:09:12.120]  公平營商
[00:09:12.120 --> 00:09:13.600]  我們要有一種
[00:09:13.600 --> 00:09:14.880]  如果你是老闆
[00:09:14.880 --> 00:09:17.000]  你一定會用一個正直
[00:09:17.000 --> 00:09:18.560]  去引導你
[00:09:18.560 --> 00:09:20.760]  第四節
[00:09:20.760 --> 00:09:22.120]  就很清楚
[00:09:22.120 --> 00:09:24.480]  他說租賂的日子錢財無益
[00:09:24.480 --> 00:09:29.600]  唯有公義能夠引退你死亡
[00:09:29.600 --> 00:09:32.320]  如果我出去被人打劫
[00:09:32.320 --> 00:09:34.080]  那個賊問我
[00:09:34.080 --> 00:09:35.800]  你要錢還是要命?
[00:09:35.800 --> 00:09:37.360]  那我就給他錢
[00:09:37.360 --> 00:09:38.440]  我要條命
[00:09:39.800 --> 00:09:42.160]  聖經第四節一樣是問你這個問題
[00:09:42.160 --> 00:09:43.440]  你究竟要錢還是要命?
[00:09:43.440 --> 00:09:45.840]  很清楚
[00:09:45.840 --> 00:09:46.720]  在審判的日子
[00:09:46.720 --> 00:09:47.360]  租賂的日子
[00:09:47.360 --> 00:09:48.440]  錢財無益
[00:09:48.440 --> 00:09:52.040]  你所賺取欺詐回來的金錢
[00:09:52.040 --> 00:09:52.960]  無益
[00:09:52.960 --> 00:09:57.080]  唯有公義能夠救你一條命
[00:09:57.080 --> 00:09:59.720]  丁子梅
[00:09:59.720 --> 00:10:02.840]  都成為我們一個反思
[00:10:02.840 --> 00:10:04.840]  在我們的生活裡面
[00:10:05.480 --> 00:10:10.520]  我們怎樣尋求一個公平營商的環境
[00:10:10.520 --> 00:10:12.840]  聖經就很清楚
[00:10:12.840 --> 00:10:15.480]  我們當然要證明
[00:10:15.480 --> 00:10:16.520]  我們不想被人欺騙
[00:10:16.520 --> 00:10:18.520]  更加不可以欺騙別人
[00:10:18.520 --> 00:10:22.200]  我們作為神的子民百姓
[00:10:22.200 --> 00:10:25.560]  當在我們這個城市裡面
[00:10:25.560 --> 00:10:27.760]  太多欺騙騙騙的時候
[00:10:27.760 --> 00:10:31.800]  我們需要用一些方式
[00:10:31.800 --> 00:10:32.920]  怎樣去發聲
[00:10:34.120 --> 00:10:36.240]  丁子梅求主幫助我們
[00:10:36.240 --> 00:10:38.920]  接著在第五第八節
[00:10:38.920 --> 00:10:41.800]  志偉老師繼續說
[00:10:41.800 --> 00:10:45.200]  完全的人的義是修平自己的奴
[00:10:45.200 --> 00:10:49.480]  然後惡人就因著自己的惡跌倒
[00:10:49.480 --> 00:10:52.960]  正直人的義是拯救自己
[00:10:52.960 --> 00:10:57.320]  奸詐就必被自己的慾望纏著
[00:10:57.320 --> 00:10:59.960]  被他自己的慾望纏著
[00:10:59.960 --> 00:11:01.560]  這裡有三個望
[00:11:01.560 --> 00:11:02.640]  第六節有一個望
[00:11:02.640 --> 00:11:03.560]  第七第八節
[00:11:04.640 --> 00:11:07.800]  惡人一死他的指望就滅絕
[00:11:07.800 --> 00:11:11.760]  罪人的盼望也必滅絕
[00:11:11.760 --> 00:11:14.560]  義人得脫離患難
[00:11:14.560 --> 00:11:18.840]  義人他會脫離患難
[00:11:18.840 --> 00:11:23.160]  這個脫離其實是一個處境
[00:11:23.160 --> 00:11:27.320]  其實在第四節、第六節、第八節、第九節
[00:11:27.320 --> 00:11:28.800]  都是在說拯救的問題
[00:11:28.800 --> 00:11:30.680]  由死亡中去拯救
[00:11:31.800 --> 00:11:34.160]  會脫離患難或死亡
[00:11:34.160 --> 00:11:36.280]  由惡人來替代他
[00:11:36.280 --> 00:11:42.800]  其實知不知道每個人都要死?
[00:11:42.800 --> 00:11:45.560]  這裡所說的死是甚麼意思?
[00:11:45.560 --> 00:11:48.560]  我們每個人都要死
[00:11:48.560 --> 00:11:52.960]  這裡所說的死是一種premature
[00:11:52.960 --> 00:11:58.520]  意思是未到期的就早死
[00:11:58.520 --> 00:11:59.920]  那種的死
[00:12:01.320 --> 00:12:03.000]  你知不知道一般香港人
[00:12:03.000 --> 00:12:05.520]  大家知道我們的壽命有多長
[00:12:05.520 --> 00:12:07.000]  當然有長有短
[00:12:07.000 --> 00:12:08.600]  但是這裡就很清楚
[00:12:08.600 --> 00:12:12.080]  說的是在一些生活裡面
[00:12:12.080 --> 00:12:15.480]  我們可以被正直
[00:12:15.480 --> 00:12:17.760]  我們的意義所拯救
[00:12:17.760 --> 00:12:22.440]  這裡哲偉哲用了一種對比法去說
[00:12:22.440 --> 00:12:24.880]  第六節、第五、六節
[00:12:24.880 --> 00:12:25.920]  他說「完全人」
[00:12:25.920 --> 00:12:29.400]  「完全人」這裡有些翻譯是甚麼?
[00:12:29.400 --> 00:12:32.160]  用blameless去作一個翻譯
[00:12:32.160 --> 00:12:33.440]  即是甚麼意思?
[00:12:33.440 --> 00:12:34.920]  他無可指責
[00:12:34.920 --> 00:12:39.320]  就好像保羅說無可指責一些領袖
[00:12:39.320 --> 00:12:42.200]  又或者這個翻譯他是一個成熟的人
[00:12:42.200 --> 00:12:46.840]  一個完全的人
[00:12:46.840 --> 00:12:50.040]  他會修平自己的路
[00:12:50.040 --> 00:12:51.880]  修平的話
[00:12:51.880 --> 00:12:53.640]  我喜歡看不同的翻譯
[00:12:53.640 --> 00:12:54.880]  仍然有不同的翻譯
[00:12:54.880 --> 00:12:56.600]  但他們的翻譯有不同的意思
[00:12:56.600 --> 00:12:59.400]  我喜歡看不同的翻譯
[00:12:59.400 --> 00:13:01.160]  另一個翻譯不是「平」
[00:13:01.160 --> 00:13:03.160]  「平」即是凹凸不平
[00:13:03.160 --> 00:13:05.160]  即是路邊有塊石
[00:13:05.160 --> 00:13:06.800]  不平就修平
[00:13:06.800 --> 00:13:08.240]  你凹凸不平就會甚麼?
[00:13:08.240 --> 00:13:09.360]  會卡住
[00:13:09.360 --> 00:13:11.680]  另一個翻譯是有趣的
[00:13:11.680 --> 00:13:14.680]  完全的人修直自己的路
[00:13:14.680 --> 00:13:17.640]  有時候我們走路都很迂迴
[00:13:17.640 --> 00:13:18.800]  走得很冤枉
[00:13:18.800 --> 00:13:19.800]  特別是行山
[00:13:19.800 --> 00:13:20.800]  你走錯路
[00:13:20.800 --> 00:13:22.720]  你就會很不開心
[00:13:22.720 --> 00:13:26.480]  但是他這裡要修直那個路
[00:13:27.080 --> 00:13:28.240]  但是惡人
[00:13:28.240 --> 00:13:29.720]  如果有一個對比
[00:13:29.720 --> 00:13:32.920]  他自己會在他自己的處境裡
[00:13:32.920 --> 00:13:34.920]  走的路上跌倒
[00:13:34.920 --> 00:13:37.120]  正直人
[00:13:37.120 --> 00:13:38.400]  這裡用正直
[00:13:38.400 --> 00:13:44.760]  其實是指一個有正義的人
[00:13:44.760 --> 00:13:51.560]  然後義人當然是有正義的
[00:13:51.560 --> 00:13:53.080]  正直人的翻譯
[00:13:53.080 --> 00:13:54.720]  如果有正義是甚麼呢?
[00:13:54.720 --> 00:13:57.400]  那個形容是一種肢體語言去形容
[00:13:57.400 --> 00:13:58.400]  Upright
[00:13:58.400 --> 00:14:00.400]  你知不知道走路應該怎樣走?
[00:14:00.400 --> 00:14:03.400]  走路做人
[00:14:03.400 --> 00:14:04.720]  你是一個正直的人
[00:14:04.720 --> 00:14:07.080]  你就千萬不要頭凹凸
[00:14:07.080 --> 00:14:09.880]  挺起胸膛走路
[00:14:09.880 --> 00:14:11.080]  你明白我的意思嗎?
[00:14:11.080 --> 00:14:13.080]  有時候
[00:14:13.080 --> 00:14:15.400]  其實走得正直
[00:14:15.400 --> 00:14:17.880]  你的腰板直有一個好處
[00:14:17.880 --> 00:14:22.040]  你不會好像很累的那種感覺
[00:14:22.040 --> 00:14:23.200]  精神的感覺
[00:14:23.200 --> 00:14:25.560]  所以你走路頭凹凸
[00:14:25.560 --> 00:14:27.880]  我不理你甚麼原因頭凹凸
[00:14:27.880 --> 00:14:29.200]  你正在看手機頭凹凸
[00:14:29.200 --> 00:14:29.800]  我都是這樣說
[00:14:29.800 --> 00:14:31.680]  喂!走路
[00:14:31.680 --> 00:14:32.840]  身直腰
[00:14:32.840 --> 00:14:34.840]  身直頸
[00:14:34.840 --> 00:14:36.840]  正直
[00:14:36.840 --> 00:14:38.520]  原來在我們的生活裡
[00:14:38.520 --> 00:14:40.520]  我們望症走得直
[00:14:40.520 --> 00:14:42.240]  就是在說我們的生活
[00:14:42.240 --> 00:14:44.080]  我們的道路上
[00:14:44.080 --> 00:14:46.840]  是走在神要我們走的路上
[00:14:46.840 --> 00:14:50.360]  正直人的義
[00:14:50.360 --> 00:14:51.360]  拯救自己
[00:14:51.360 --> 00:14:53.160]  奸詐又怎樣呢?
[00:14:53.160 --> 00:14:55.160]  奸詐
[00:14:55.160 --> 00:14:58.880]  奸詐就是在說我們的心思
[00:14:58.880 --> 00:15:00.760]  這個人奸呢
[00:15:00.760 --> 00:15:01.760]  你看不看得到?
[00:15:01.760 --> 00:15:05.160]  一定要他行一些行為出來
[00:15:05.160 --> 00:15:07.160]  讓我們看得到他是很奸的
[00:15:07.160 --> 00:15:10.280]  沒有人告訴別人我很奸的
[00:15:10.280 --> 00:15:11.960]  即是在說內心的事情
[00:15:11.960 --> 00:15:12.960]  你看不到
[00:15:12.960 --> 00:15:16.080]  我們也猜不到他真是奸
[00:15:16.080 --> 00:15:17.680]  在心思裡面
[00:15:17.680 --> 00:15:18.360]  藏在裡面
[00:15:18.360 --> 00:15:21.360]  他自己的一些慾望
[00:15:21.360 --> 00:15:25.280]  但是奸的人就被他的慾望纏著
[00:15:25.280 --> 00:15:27.080]  想很多東西
[00:15:27.080 --> 00:15:29.080]  就是為自己的利益
[00:15:29.080 --> 00:15:30.880]  為自己的好處
[00:15:30.880 --> 00:15:32.680]  全部為私利
[00:15:32.680 --> 00:15:35.080]  他不會為別人的好處
[00:15:35.080 --> 00:15:38.080]  這個是奸詐人的慾望
[00:15:38.080 --> 00:15:40.280]  他就會被自己的慾望纏著
[00:15:40.280 --> 00:15:42.280]  因為他的心思
[00:15:42.280 --> 00:15:43.880]  就經常想
[00:15:43.880 --> 00:15:46.080]  我怎樣去奸
[00:15:46.080 --> 00:15:48.880]  詐就是欺騙的意思
[00:15:48.880 --> 00:15:51.880]  因為你奸所以可以欺詐
[00:15:51.880 --> 00:15:55.480]  所以完全人正直、仁義人
[00:15:55.480 --> 00:15:59.280]  和惡人、奸的人
[00:15:59.280 --> 00:16:00.880]  就成為一個對比
[00:16:00.880 --> 00:16:02.480]  第七節都一樣
[00:16:02.480 --> 00:16:03.880]  惡人、罪人
[00:16:03.880 --> 00:16:05.280]  這三個望
[00:16:05.280 --> 00:16:06.280]  一個慾望
[00:16:06.280 --> 00:16:07.480]  一個指望
[00:16:07.480 --> 00:16:08.480]  一個盼望
[00:16:08.480 --> 00:16:10.480]  全部都要滅絕
[00:16:10.480 --> 00:16:12.480]  弟兄姊妹
[00:16:12.480 --> 00:16:14.480]  我們怎樣看
[00:16:14.480 --> 00:16:16.480]  在我們的生活裡
[00:16:16.480 --> 00:16:20.480]  我們成為一個完全人、正直人、義人
[00:16:20.480 --> 00:16:23.480]  聖經去到第八節又重複這樣說
[00:16:23.480 --> 00:16:27.480]  義人會脫離患難
[00:16:27.480 --> 00:16:31.480]  有惡人來代替他
[00:16:31.480 --> 00:16:34.480]  知不知道我們這位父神很公道
[00:16:34.480 --> 00:16:38.480]  我常常都會思想神的公道
[00:16:38.480 --> 00:16:39.480]  我們一時的受苦
[00:16:39.480 --> 00:16:42.480]  我們作為一個行在神的路上
[00:16:42.480 --> 00:16:44.880]  你知道你自己行得正、站得正
[00:16:44.880 --> 00:16:46.480]  你一時的受苦
[00:16:46.480 --> 00:16:50.480]  我們心上神會保守和看顧
[00:16:50.480 --> 00:16:54.480]  但是人一般在處境裡
[00:16:54.480 --> 00:16:56.080]  我們都有我們的罪的時間
[00:16:56.080 --> 00:16:57.280]  我們內心的慾望
[00:16:57.280 --> 00:16:58.080]  我們的盼望
[00:16:58.080 --> 00:16:58.680]  我們的指望
