
[00:00:00.000 --> 00:00:02.000]  感謝主讓我有這個機會
[00:03:03.000 --> 00:03:05.000]  現在稱義
[00:03:05.000 --> 00:03:07.000]  稱義以後我們能夠跟神和好
[00:03:07.000 --> 00:03:09.000]  這是第二個
[00:03:09.000 --> 00:03:11.000]  那個恩典
[00:03:11.000 --> 00:03:13.000]  還有呢
[00:03:13.000 --> 00:03:15.000]  第二節保羅繼續說
[00:03:15.000 --> 00:03:16.000]  我們也憑着信
[00:03:16.000 --> 00:03:18.000]  藉助他可以進入
[00:03:18.000 --> 00:03:21.000]  現在所站的這個恩典當中
[00:03:21.000 --> 00:03:27.000]  並且以盼望得祥神的榮耀爲榮
[00:03:27.000 --> 00:03:30.000]  盼望
[00:03:30.000 --> 00:03:34.000]  盼望得祥神的榮耀
[00:03:34.000 --> 00:03:36.000]  所以第三個
[00:03:36.000 --> 00:03:38.000]  他提到的一種恩典是什麼呢
[00:03:38.000 --> 00:03:41.000]  我們一方面因信稱義
[00:03:41.000 --> 00:03:43.000]  得稱爲義
[00:03:43.000 --> 00:03:46.000]  然後我們又能夠跟神複合
[00:03:47.000 --> 00:03:51.000]  還有能夠存着一份一份的盼望
[00:03:51.000 --> 00:03:53.000]  現在我們信了耶穌
[00:03:53.000 --> 00:03:54.000]  可以有一份的盼望
[00:03:54.000 --> 00:03:57.000]  這個盼望呢
[00:03:57.000 --> 00:03:59.000]  不單單是我們好像只是
[00:03:59.000 --> 00:04:02.000]  在那裏去有一個這樣存着的盼望
[00:04:02.000 --> 00:04:05.000]  而且這個盼望很真實
[00:04:05.000 --> 00:04:09.000]  甚至我們在患難的裏面
[00:04:09.000 --> 00:04:12.000]  也生出果孝
[00:04:12.000 --> 00:04:14.000]  所以第三節他說不但這樣
[00:04:14.000 --> 00:04:16.000]  我們更以患難爲榮
[00:04:17.000 --> 00:04:18.000]  知道患難生忍耐
[00:04:18.000 --> 00:04:21.000]  忍耐產生毅力
[00:04:21.000 --> 00:04:22.000]  毅力產生盼望
[00:04:22.000 --> 00:04:24.000]  所以這樣一種盼望呢
[00:04:24.000 --> 00:04:28.000]  甚至可以給我們力量
[00:04:28.000 --> 00:04:31.000]  面對我們的患難
[00:04:31.000 --> 00:04:34.000]  但是他這樣說了
[00:04:34.000 --> 00:04:36.000]  我們還是可以再問
[00:04:36.000 --> 00:04:38.000]  但是這個盼望
[00:04:38.000 --> 00:04:40.000]  真的我們有把握嗎
[00:04:40.000 --> 00:04:44.000]  我們怎麼知道一定會實現呢
[00:04:45.000 --> 00:04:47.000]  保羅跟着就講了第五節
[00:04:47.000 --> 00:04:52.000]  盼望是不會令人蒙羞的
[00:04:52.000 --> 00:04:56.000]  保羅寫給他的讀者
[00:04:56.000 --> 00:04:59.000]  告訴他們放心
[00:04:59.000 --> 00:05:03.000]  這個盼望不會令到你蒙羞的
[00:05:03.000 --> 00:05:06.000]  一定不會落空
[00:05:06.000 --> 00:05:07.000]  一定會實現
[00:05:07.000 --> 00:05:11.000]  但是怎麼樣能夠有這樣的把握呢
[00:05:12.000 --> 00:05:15.000]  你發覺跟着的經文
[00:05:15.000 --> 00:05:16.000]  從第五節
[00:05:16.000 --> 00:05:17.000]  下半節一路到第九節
[00:05:17.000 --> 00:05:20.000]  他都到第十節都在那裏解析
[00:05:20.000 --> 00:05:25.000]  下半節他第一個就因爲就出現了
[00:05:25.000 --> 00:05:26.000]  是不是這解釋
[00:05:26.000 --> 00:05:30.000]  爲什麼這個盼望不會落空
[00:05:30.000 --> 00:05:32.000]  爲什麼能夠有這樣的把握
[00:05:32.000 --> 00:05:36.000]  然後第六節可能這個
[00:05:36.000 --> 00:05:39.000]  這個新一本
[00:05:39.000 --> 00:05:41.000]  他沒有翻那個因爲出來
[00:05:41.000 --> 00:05:43.000]  如果你看那個和合本
[00:05:43.000 --> 00:05:45.000]  第六節
[00:05:45.000 --> 00:05:49.000]  他又是用因我們還軟弱的時候
[00:05:49.000 --> 00:05:51.000]  又是一個因又是一個因爲
[00:05:51.000 --> 00:05:53.000]  就是第二個解釋
[00:05:53.000 --> 00:05:58.000]  爲什麼這個盼望不會落空
[00:05:58.000 --> 00:06:01.000]  然後你看到第十節的時候
[00:06:01.000 --> 00:06:02.000]  第十節
[00:06:02.000 --> 00:06:04.000]  同樣新一本
[00:06:04.000 --> 00:06:06.000]  沒有把那個因爲這個詞語翻出來
[00:06:06.000 --> 00:06:08.000]  但是你看和合本的時候
[00:06:08.000 --> 00:06:12.000]  他是說因爲我們做仇敵的時候
[00:06:12.000 --> 00:06:13.000]  怎麼樣怎麼樣
[00:06:13.000 --> 00:06:15.000]  這個是第三個因爲
[00:06:15.000 --> 00:06:18.000]  連續三個因爲去解釋
[00:06:18.000 --> 00:06:22.000]  爲什麼這個盼望不會落空
[00:06:22.000 --> 00:06:24.000]  第一個因爲
[00:06:24.000 --> 00:06:26.000]  第五節
[00:06:26.000 --> 00:06:27.000]  因爲怎麼樣呢
[00:06:27.000 --> 00:06:29.000]  爲什麼我們怎麼知道這個盼望
[00:06:29.000 --> 00:06:30.000]  一定不會落空
[00:06:30.000 --> 00:06:32.000]  一定可以實現呢
[00:06:32.000 --> 00:06:33.000]  第一個因爲
[00:06:33.000 --> 00:06:36.000]  因爲神藉着所賜給我們的聖靈
[00:06:36.000 --> 00:06:39.000]  把他的愛澆灌在我們的心裏
[00:06:39.000 --> 00:06:45.000]  第一個原因是上帝藉着聖靈
[00:06:45.000 --> 00:06:50.000]  把神的愛澆灌在我們的心裏面
[00:06:50.000 --> 00:06:53.000]  這個可以說是主觀的一種體驗
[00:06:53.000 --> 00:06:55.000]  在聖靈裏面一份的體驗
[00:06:55.000 --> 00:07:04.000]  我自己不是從小就信主的
[00:07:05.000 --> 00:07:11.000]  我是到高中的時候
[00:07:11.000 --> 00:07:13.000]  是第二次再進入
[00:07:13.000 --> 00:07:15.000]  這是我那個年代是有中六的
[00:07:15.000 --> 00:07:17.000]  中六中七這樣的
[00:07:17.000 --> 00:07:18.000]  現在就沒有了
[00:07:18.000 --> 00:07:21.000]  是我那個年代還有中六中七這樣的
[00:07:21.000 --> 00:07:25.000]  我是在第二次再進入學校念中六的時候
[00:07:25.000 --> 00:07:27.000]  才接觸到基督徒
[00:07:27.000 --> 00:07:29.000]  我等一下可能會再多講一點
[00:07:29.000 --> 00:07:31.000]  但是其實我那個時候
[00:07:31.000 --> 00:07:33.000]  我一路在那兩年裏面
[00:07:33.000 --> 00:07:35.000]  中六中七那兩年裏面
[00:07:35.000 --> 00:07:37.000]  有很多機會
[00:07:37.000 --> 00:07:40.000]  就是去探討這個信仰
[00:07:40.000 --> 00:07:42.000]  問很多很多的問題
[00:07:42.000 --> 00:07:48.000]  最後到中七的時候
[00:07:48.000 --> 00:07:50.000]  到了一個階段
[00:07:50.000 --> 00:07:53.000]  我開始要做出一個抉擇
[00:07:53.000 --> 00:07:56.000]  那個時候我很多問題都問過了
[00:07:56.000 --> 00:07:59.000]  我對這個神
[00:07:59.000 --> 00:08:03.000]  基本上有了一定程度的一種認識
[00:08:03.000 --> 00:08:05.000]  但是我在想
[00:08:05.000 --> 00:08:07.000]  我那個時候我自己心裏面想
[00:08:07.000 --> 00:08:09.000]  我怎麼樣可以對這位神
[00:08:09.000 --> 00:08:11.000]  有更深一層的認識呢
[00:08:11.000 --> 00:08:17.000]  譬如說如果我要認識一個人
[00:08:17.000 --> 00:08:19.000]  譬如說要認識姜全道這樣
[00:08:19.000 --> 00:08:22.000]  我可以瞭解一些他的背景
[00:08:22.000 --> 00:08:24.000]  我從廣州出來
[00:08:26.000 --> 00:08:30.000]  我可以認識他曾經以前做過什麼工作
[00:08:30.000 --> 00:08:31.000]  我可以認識他
[00:08:31.000 --> 00:08:34.000]  大概他的家庭背景是怎麼樣
[00:08:34.000 --> 00:08:38.000]  我可以認識很多關於這些東西的事情
[00:08:38.000 --> 00:08:40.000]  但是我對這個人
[00:08:40.000 --> 00:08:43.000]  還不表示我一定可以真的明白這個人
[00:08:43.000 --> 00:08:44.000]  對不對
[00:08:44.000 --> 00:08:46.000]  如果真的要認識他的時候
[00:08:46.000 --> 00:08:47.000]  要怎麼樣
[00:08:47.000 --> 00:08:49.000]  要跟他談話
[00:08:49.000 --> 00:08:51.000]  要跟他接觸
[00:08:51.000 --> 00:08:54.000]  然後我才能夠更深的去了解他
[00:08:54.000 --> 00:08:56.000]  如果用英文說
[00:08:56.000 --> 00:08:59.000]  I can know about her but do not know her
[00:08:59.000 --> 00:09:00.000]  不是真的認識他
[00:09:00.000 --> 00:09:02.000]  只是知道一些關於他的事情
[00:09:02.000 --> 00:09:04.000]  同樣我那個時候
[00:09:04.000 --> 00:09:07.000]  我一路探討很多信仰的東西
[00:09:07.000 --> 00:09:08.000]  我一路問一路問
[00:09:08.000 --> 00:09:09.000]  問了很多很多問題
[00:09:09.000 --> 00:09:11.000]  瞭解了很多的事情
[00:09:11.000 --> 00:09:12.000]  但是我就覺得
[00:09:12.000 --> 00:09:14.000]  好像已經到了一個地步
[00:09:14.000 --> 00:09:15.000]  卡住在那裏了
[00:09:15.000 --> 00:09:18.000]  如果我要再更深的去認識這一個神
[00:09:18.000 --> 00:09:20.000]  我怎麼樣去更深的認識他呢
[00:09:22.000 --> 00:09:26.000]  我就知道我需要去直接的跟他聯繫
[00:09:26.000 --> 00:09:28.000]  所以那個時候我就禱告
[00:09:28.000 --> 00:09:30.000]  我就強勢禱告
[00:09:30.000 --> 00:09:34.000]  因爲我已經接觸這個信仰一段時間
[00:09:34.000 --> 00:09:35.000]  那個時候我禱告
[00:09:35.000 --> 00:09:37.000]  我就是這樣說
[00:09:37.000 --> 00:09:38.000]  神啊
[00:09:38.000 --> 00:09:41.000]  如果你是真的
[00:09:41.000 --> 00:09:43.000]  如果你是真的
[00:09:43.000 --> 00:09:46.000]  我願意接受主耶穌成爲我的主
[00:09:46.000 --> 00:09:47.000]  和我生命的主
[00:09:47.000 --> 00:09:49.000]  我就是這樣禱告
[00:09:49.000 --> 00:09:53.000]  但是一禱告就不得了
[00:09:53.000 --> 00:09:55.000]  一禱告就不得了
[00:09:55.000 --> 00:09:58.000]  原來我們禱告神真的聽的
[00:09:58.000 --> 00:10:00.000]  基督真的來的
[00:10:00.000 --> 00:10:02.000]  結果一禱告過後
[00:10:02.000 --> 00:10:03.000]  真的那個時候
[00:10:03.000 --> 00:10:04.000]  我相信那個時候
[00:10:04.000 --> 00:10:07.000]  真的神藉着他的靈
[00:10:07.000 --> 00:10:10.000]  將他的愛澆灌在我的心裏面
[00:10:10.000 --> 00:10:12.000]  我進入了一種
[00:10:12.000 --> 00:10:15.000]  心裏面很大的一種
[00:10:15.000 --> 00:10:20.000]  一種滿足一種喜樂一種平安
[00:10:20.000 --> 00:10:23.000]  而且那種滿足到了一個地步是怎麼樣的
[00:10:23.000 --> 00:10:24.000]  我那個時候
[00:10:24.000 --> 00:10:26.000]  我心裏面有這樣的一種感覺
[00:10:26.000 --> 00:10:30.000]  就是一個創造天地萬有的主
[00:10:30.000 --> 00:10:32.000]  現在竟然住在一個
[00:10:32.000 --> 00:10:36.000]  我這樣渺小的人的心裏面
[00:10:36.000 --> 00:10:39.000]  我還有什麼要求呢
[00:10:39.000 --> 00:10:44.000]  所以我的得救
[00:10:44.000 --> 00:10:45.000]  跟我的蒙教
[00:10:45.000 --> 00:10:47.000]  差不多是同時間發生的
[00:10:47.000 --> 00:10:48.000]  因爲我那個時候
[00:10:48.000 --> 00:10:49.000]  真的經歷到上帝
[00:10:49.000 --> 00:10:51.000]  就是這樣很活的
[00:10:51.000 --> 00:10:55.000]  充滿在我的生命當中
[00:10:55.000 --> 00:10:56.000]  弟兄姐妹
[00:10:56.000 --> 00:10:58.000]  我相信這類似的經歷
[00:10:58.000 --> 00:11:00.000]  不單單我有
[00:11:00.000 --> 00:11:02.000]  你想想你自己
[00:11:02.000 --> 00:11:04.000]  最初接觸到耶穌基督的時候
[00:11:04.000 --> 00:11:06.000]  認識他的時候
[00:11:06.000 --> 00:11:09.000]  是一份什麼樣的情感
[00:11:09.000 --> 00:11:13.000]  一種什麼樣的經歷
[00:11:13.000 --> 00:11:15.000]  聖靈
[00:11:15.000 --> 00:11:17.000]  教神的愛
[00:11:17.000 --> 00:11:19.000]  充滿在我們的心裏面
[00:11:19.000 --> 00:11:23.000]  我們這是活在那種愛的當中
[00:11:23.000 --> 00:11:24.000]  這個詞語
[00:11:24.000 --> 00:11:26.000]  那種教官的詞語
[00:11:26.000 --> 00:11:27.000]  如果在原文裏面
[00:11:27.000 --> 00:11:28.000]  它是一種
[00:11:28.000 --> 00:11:31.000]  一個所謂的完成時代的一個詞語
[00:11:31.000 --> 00:11:37.000]  表示過去已經實現了的
[00:11:37.000 --> 00:11:38.000]  一個這樣的行動
[00:11:38.000 --> 00:11:41.000]  它的果效一路存留至今的
[00:11:41.000 --> 00:11:43.000]  一路維持下去
[00:11:43.000 --> 00:11:44.000]  一路維持下去
[00:11:44.000 --> 00:11:46.000]  我們現在就是這樣活在
[00:11:46.000 --> 00:11:51.000]  神的那種愛的裏面
[00:11:51.000 --> 00:11:53.000]  如果我們這麼深地
[00:11:53.000 --> 00:11:55.000]  活在神的愛的裏面
[00:11:55.000 --> 00:11:58.000]  我們知道
[00:11:58.000 --> 00:11:59.000]  將來一定可以進入
[00:11:59.000 --> 00:12:01.000]  神爲我們所預備的
[00:12:01.000 --> 00:12:03.000]  那個榮耀的裏面去
[00:12:03.000 --> 00:12:04.000]  這是第一個原因
[00:12:04.000 --> 00:12:06.000]  爲什麼這麼有把握
[00:12:06.000 --> 00:12:07.000]  因爲我們現在
[00:12:07.000 --> 00:12:09.000]  從我們經歷上帝開始
[00:12:09.000 --> 00:12:11.000]  一路到現在都是活在
[00:12:11.000 --> 00:12:14.000]  這個神的愛中
[00:12:14.000 --> 00:12:17.000]  這是第一個原因
[00:12:17.000 --> 00:12:21.000]  第二個原因是怎麼樣呢
[00:12:21.000 --> 00:12:22.000]  保羅繼續講的時候
[00:12:22.000 --> 00:12:26.000]  就是當我們還軟弱的時候
[00:12:26.000 --> 00:12:29.000]  基督就叫鎖定的日期
[00:12:29.000 --> 00:12:32.000]  爲不敬錢的人死了
[00:12:32.000 --> 00:12:35.000]  不敬錢這個詞語
[00:12:35.000 --> 00:12:37.000]  熟不熟悉啊
[00:12:37.000 --> 00:12:38.000]  真的熟悉嗎
[00:12:38.000 --> 00:12:39.000]  在哪裏出現過
[00:12:39.000 --> 00:12:41.000]  你點頭啊
[00:12:41.000 --> 00:12:43.000]  在哪裏出現過啊
[00:12:43.000 --> 00:12:44.000]  不敬錢這個詞語
[00:12:44.000 --> 00:12:46.000]  在哪裏出現過啊
[00:12:46.000 --> 00:12:47.000]  羅馬書裏面
[00:12:47.000 --> 00:12:51.000]  有沒有出現過啊
[00:12:51.000 --> 00:12:56.000]  我們翻一翻到第一章十八節
[00:12:56.000 --> 00:13:00.000]  翻到一章十八節
[00:13:00.000 --> 00:13:02.000]  經文那裏怎麼說呢
[00:13:02.000 --> 00:13:03.000]  看見沒有
[00:13:03.000 --> 00:13:05.000]  一章十八節
[00:13:05.000 --> 00:13:08.000]  經文這裏說神的正路
[00:13:08.000 --> 00:13:14.000]  從天上向所有不錢不義的人顯露出來
[00:13:14.000 --> 00:13:16.000]  你看見嗎
[00:13:16.000 --> 00:13:19.000]  這個不敬錢就是這個不錢
[00:13:19.000 --> 00:13:21.000]  本來神的正路
[00:13:21.000 --> 00:13:25.000]  要臨在這些不錢不義的人的身上
[00:13:25.000 --> 00:13:29.000]  但是第六節
[00:13:29.000 --> 00:13:31.000]  這裏說當我們還軟弱的時候
[00:13:31.000 --> 00:13:34.000]  基督就叫鎖定的日期
[00:13:34.000 --> 00:13:36.000]  不敬錢的人死了
[00:13:36.000 --> 00:13:40.000]  我們本來應該面對的是神的正路
[00:13:40.000 --> 00:13:45.000]  但是現在就是在這個時候
[00:13:45.000 --> 00:13:46.000]  耶穌基督
[00:13:46.000 --> 00:13:49.000]  竟然就爲不敬錢的
[00:13:49.000 --> 00:13:52.000]  我們這些不敬錢的人死了
[00:13:52.000 --> 00:13:54.000]  這個是一個很困難的事情
[00:13:54.000 --> 00:13:56.000]  爲義人死
[00:13:56.000 --> 00:13:58.000]  這是很正直的人死
[00:13:58.000 --> 00:14:01.000]  或者是已經很逍遙
[00:14:01.000 --> 00:14:02.000]  爲好人死
[00:14:02.000 --> 00:14:06.000]  好人可能就是一些對你有恩惠的人
[00:14:06.000 --> 00:14:07.000]  跟你有關係的人
[00:14:07.000 --> 00:14:09.000]  爲這些人死呢
[00:14:09.000 --> 00:14:11.000]  或者有感作的
[00:14:11.000 --> 00:14:14.000]  但是唯有基督在我們還做罪人的時候
[00:14:14.000 --> 00:14:15.000]  爲我們死
[00:14:15.000 --> 00:14:17.000]  根本我們不配
[00:14:17.000 --> 00:14:20.000]  根本我們沒有資格
[00:14:20.000 --> 00:14:22.000]  基督要爲我們死
[00:14:22.000 --> 00:14:25.000]  但是竟然就是在這個時候
[00:14:25.000 --> 00:14:28.000]  耶穌基督竟然爲我們這些人死
[00:14:28.000 --> 00:14:30.000]  然後保羅就說
[00:14:30.000 --> 00:14:32.000]  神對我們的愛就在此顯明瞭
[00:14:32.000 --> 00:14:34.000]  所以我們現在
[00:14:34.000 --> 00:14:36.000]  既然因祂的血稱義
[00:14:36.000 --> 00:14:39.000]  就更要藉着祂免受神的憤怒
[00:14:39.000 --> 00:14:43.000]  本來以前神的正路要臨到那些不淺不義的人身上
[00:14:43.000 --> 00:14:46.000]  但是現在
[00:14:46.000 --> 00:14:50.000]  祂已經藉着耶穌基督的血給我們稱義
[00:14:50.000 --> 00:14:56.000]  然後我們更要藉着祂免受神的憤怒
[00:14:56.000 --> 00:15:00.000]  弟兄姊妹,如果我再問你們一個問題,
[00:15:00.000 --> 00:15:07.000]  我們現在能夠站在這裡,或者能夠成為基督徒,
[00:15:07.000 --> 00:15:14.000]  你能夠認識這一位神,究竟是神尋找你,還是你尋找神?
[00:15:14.000 --> 00:15:21.000]  是你尋找神,還是神尋找你?
[00:15:23.000 --> 00:15:27.000]  我聽到有人聲聲叫你,是嗎?
[00:15:27.000 --> 00:15:32.000]  我剛才說,我不是生來就是基督徒,
[00:15:32.000 --> 00:15:37.000]  我不是在基督教家庭長大,我是在佛教家庭長大。
[00:15:37.000 --> 00:15:45.000]  我的祖父,他是虔誠的佛教徒,
[00:15:46.000 --> 00:15:55.000]  我的爸爸跟隨我的祖父,都是對佛教有一種信仰。
[00:15:55.000 --> 00:16:00.000]  所以我從小長大的時候,家裡面有很多佛教的書籍,
[00:16:00.000 --> 00:16:02.000]  有很多這些佛教的書。
[00:16:02.000 --> 00:16:10.000]  甚至我怎麼樣呢?小學、中學,我都是在佛教學校讀書。
[00:16:13.000 --> 00:16:17.000]  所以我對這個基督信仰,根本一點認識都沒有。
[00:16:17.000 --> 00:16:21.000]  不但如此,我的爸爸是怎麼樣呢?
[00:16:21.000 --> 00:16:25.000]  我的爸爸是有一份的民族情感,
[00:16:25.000 --> 00:16:31.000]  他曾經在天主教的學校讀書,
[00:16:31.000 --> 00:16:37.000]  他就對那些神父帶著一份的反感。
[00:16:37.000 --> 00:16:38.000]  為什麼呢?
[00:16:38.000 --> 00:16:43.000]  他說有些時候那些神父逼他們看聖經,
[00:16:43.000 --> 00:16:45.000]  所以他就對他們有一些反感。
[00:16:45.000 --> 00:16:48.000]  這樣一種的民族情懷,這樣一種意識,
[00:16:48.000 --> 00:16:52.000]  不知不覺之間就淋到我身上。
[00:16:52.000 --> 00:16:58.000]  我記得我在唸中學的時候,有一趟聖誕節,
[00:16:58.000 --> 00:17:00.000]  聖誕節我們都放假了,
[00:17:00.000 --> 00:17:06.000]  在家我還在牀上,但是收音機打開了,
[00:17:06.000 --> 00:17:09.000]  播很多聖誕節的音樂。
[00:17:09.000 --> 00:17:13.000]  有一趟我不知道怎麼樣,突然間裡面很反感,
[00:17:13.000 --> 00:17:17.000]  然後我對我的家人說,把收音機關掉吧,不要再聽了。
[00:17:17.000 --> 00:17:21.000]  那個時候我是這樣的。
[00:17:21.000 --> 00:17:24.000]  更厲害的一趟是怎麼樣呢?
[00:17:24.000 --> 00:17:26.000]  這個真的很厲害。
[00:17:26.000 --> 00:17:28.000]  更厲害的一趟是怎麼樣?
[00:17:28.000 --> 00:17:33.000]  我後來曾經有機會在香港的天文臺工作,
[00:17:33.000 --> 00:17:36.000]  這是一個氣象臺的天文臺工作。
[00:17:36.000 --> 00:17:41.000]  有一段時間我是在京西北氣象站,
[00:17:41.000 --> 00:17:51.000]  那裡放了一些氣球向天空去測試高空氣壓的變化等等風向的情況。
[00:17:51.000 --> 00:17:59.000]  那個氣象站是在一個山崗的上面,
[00:17:59.000 --> 00:18:04.000]  所以我下班的時候,我要從山上沿樓梯而下,
[00:18:04.000 --> 00:18:07.000]  這樣來到去,這樣回家。
[00:18:07.000 --> 00:18:11.000]  有一趟我下班的時候,沿樓梯而下,
[00:18:11.000 --> 00:18:15.000]  看見對面的一個教會學校,
[00:18:15.000 --> 00:18:19.000]  那個牆上面,牆壁的上面,有六個大字。
[00:18:19.000 --> 00:18:24.000]  你猜是什麼大字啊?
[00:18:24.000 --> 00:18:28.000]  新界蘇德,你怎麼知道的?這麼厲害啊!
[00:18:28.000 --> 00:18:31.000]  真的就是這個新界蘇德永生!
[00:18:31.000 --> 00:18:37.000]  教會學校的牆上就是有六個大字在那裡。
[00:18:37.000 --> 00:18:41.000]  不知道怎麼樣,那一趟我看見有六個大字的時候,
[00:18:41.000 --> 00:18:45.000]  突然間我裡面那種驕傲的情感就冒上來了。
[00:18:45.000 --> 00:18:48.000]  然後我看著這六個字,我心裡面想,
[00:18:48.000 --> 00:18:52.000]  我什麼都可以信,我偏不信你。
[00:18:52.000 --> 00:18:55.000]  我為什麼要靠耶穌才能得永生啊?
[00:18:55.000 --> 00:18:58.000]  我靠我自己,我佛教嘛,我自己修煉。
[00:18:58.000 --> 00:19:02.000]  我那個時候我是這樣想的,我自己修煉。
[00:19:02.000 --> 00:19:12.000]  但是,現在我站在這裡,你看見嗎?
[00:19:12.000 --> 00:19:22.000]  究竟是我們尋找神,還是神尋找我?
[00:19:26.000 --> 00:19:28.000]  我後來是怎麼樣呢?
[00:19:28.000 --> 00:19:34.000]  在氣象站做了一段時間,我後來決定再回到學校讀書。
[00:19:34.000 --> 00:19:40.000]  回到學校讀書的時候,松懷大志。
[00:19:40.000 --> 00:19:44.000]  我以前很不喜歡讀書,我覺得讀書只是為考試沒有意思,
[00:19:44.000 --> 00:19:46.000]  也不懂得怎樣讀書。
[00:19:46.000 --> 00:19:50.000]  後來再去學校,松懷大志,
[00:19:50.000 --> 00:20:00.000]  我心裡面決定,從今以後,不但為考試而讀書,我要追求瞭解。
[00:20:00.000 --> 00:20:04.000]  我是念理科的,我要追求瞭解。
[00:20:04.000 --> 00:20:11.000]  結果,再一次進入學校的時候,第一天上課就走錯課室,
[00:20:11.000 --> 00:20:14.000]  坐在一個胖子的隔壁。
[00:20:14.000 --> 00:20:19.000]  那個時候我是大概一百磅,或者就是九十斤吧。
[00:20:19.000 --> 00:20:25.000]  那個胖子大概一百八十斤,就是兩倍。
[00:20:25.000 --> 00:20:29.000]  我就坐在他旁邊,開始跟他聊天了。
[00:20:29.000 --> 00:20:35.000]  到課堂的鐘聲響的時候,應該要上課了。
[00:20:35.000 --> 00:20:38.000]  才發覺,誒,原來我走錯課室了。
[00:20:38.000 --> 00:20:43.000]  但是原來怎麼樣啊,不單是我走錯了,他也是走錯了。
[00:20:43.000 --> 00:20:50.000]  結果我們立刻就要跑去應該我們去的那個課室裡面。
[00:20:50.000 --> 00:20:53.000]  但是那個時候,好的位置都坐滿了。
[00:20:53.000 --> 00:20:59.000]  我們只有牆角落的那個地方有兩個空位,我們就坐到那裡。
[00:20:59.000 --> 00:21:05.000]  從那個時候開始,我們常常談話,成為了很好的朋友。
[00:21:05.000 --> 00:21:10.000]  他就是一個虔誠的基督徒。
