
[00:00:00.000 --> 00:00:02.140]  我曾經講了三篇道
[00:01:35.100 --> 00:01:38.220]  這個就是我未來和大家要分享的內容
[00:01:38.220 --> 00:01:40.620]  今天我們會帶大家去看耶穌
[00:01:40.620 --> 00:01:44.460]  在曠野裏面有四十晝夜的禁食之後
[00:01:44.460 --> 00:01:46.500]  然後面對撒旦的試探
[00:01:46.500 --> 00:01:48.140]  很簡單舉個例子
[00:01:48.140 --> 00:01:50.460]  就是耶穌基督祂「道成肉身」是甚麼意思呢?
[00:01:50.460 --> 00:01:51.540]  祂要成為人
[00:01:51.660 --> 00:01:53.820]  祂放棄了祂自己的權利
[00:01:53.820 --> 00:01:58.500]  祂沒有來帶去再接受天使、天君對祂的敬奉、服侍
[00:01:58.500 --> 00:02:00.780]  祂願意和人在一起
[00:02:00.780 --> 00:02:04.020]  好了,當祂來帶去出來侍奉的時候
[00:02:04.020 --> 00:02:06.460]  祂受洗完之後
[00:02:06.460 --> 00:02:10.300]  聖靈引導祂到曠野裏面有四十天安靜
[00:02:10.300 --> 00:02:11.340]  來去親近神
[00:02:11.340 --> 00:02:12.660]  這個是很重要的
[00:02:12.660 --> 00:02:15.140]  我有一個很大的感受
[00:02:15.140 --> 00:02:18.180]  剛剛這個禮拜一就去書展那裏
[00:02:18.180 --> 00:02:20.300]  我有一本新書出了
[00:02:20.300 --> 00:02:22.420]  要去有些分享
[00:02:22.420 --> 00:02:25.020]  完了之後有些人來買書要你簽名
[00:02:25.020 --> 00:02:26.820]  有一個高高大大的人跟我說
[00:02:26.820 --> 00:02:27.980]  梁永善牧師
[00:02:27.980 --> 00:02:30.180]  不知道你還認不認得我呢?
[00:02:30.180 --> 00:02:31.420]  看下去
[00:02:31.420 --> 00:02:34.140]  我連很平常說的話都沒有說
[00:02:34.140 --> 00:02:35.060]  因為我很真誠
[00:02:35.060 --> 00:02:36.260]  認不認得你
[00:02:36.260 --> 00:02:38.780]  平時我都會說很面善
[00:02:38.780 --> 00:02:39.940]  不過不知道叫甚麼名字
[00:02:39.940 --> 00:02:41.140]  這句真的沒有說
[00:02:41.140 --> 00:02:42.220]  幸好我沒有說
[00:02:42.220 --> 00:02:43.700]  真的一點都不面善
[00:02:43.700 --> 00:02:45.140]  你記不記得
[00:02:45.140 --> 00:02:48.380]  當年我們去歐洲旅行
[00:02:48.380 --> 00:02:50.740]  我坐的巴士團我都記得
[00:02:50.740 --> 00:02:55.260]  當我要開始在冥恩堂侍奉的時候
[00:02:55.260 --> 00:02:55.860]  1986年
[00:02:55.860 --> 00:02:57.260]  我碩士畢業之後
[00:02:57.260 --> 00:02:58.260]  我來之前怎樣呢?
[00:02:58.260 --> 00:02:59.300]  我決定要來了
[00:02:59.300 --> 00:03:01.460]  但是我先去歐洲玩了一個多月
[00:03:01.460 --> 00:03:02.740]  但是那時候我是怎樣呢?
[00:03:02.740 --> 00:03:04.660]  是出裝學聯的旅行團
[00:03:04.660 --> 00:03:06.300]  那些舊的巴士
[00:03:06.300 --> 00:03:07.780]  就是在樓上那些
[00:03:07.780 --> 00:03:08.940]  每天早上起床就撞頭
[00:03:08.940 --> 00:03:10.460]  因為你一起床就「啪」這樣
[00:03:10.460 --> 00:03:12.220]  第三天開始就不會撞頭了
[00:03:12.220 --> 00:03:13.460]  要滾出來
[00:03:13.460 --> 00:03:17.780]  原來是當時一個最年輕的年輕人去旅行
[00:03:17.980 --> 00:03:19.140]  他講的名字我記得
[00:03:19.140 --> 00:03:20.260]  樣子真的完全不記得
[00:03:20.260 --> 00:03:21.460]  拍的照片我都不記得
[00:03:21.460 --> 00:03:22.780]  不過很感恩
[00:03:22.780 --> 00:03:25.580]  他說我現在是基督徒了
[00:03:25.580 --> 00:03:27.100]  那時候我是微信的
[00:03:27.100 --> 00:03:28.660]  我說你去哪間教會?
[00:03:28.660 --> 00:03:30.580]  我說不是,我在美國的
[00:03:30.580 --> 00:03:33.140]  不過剛剛回來香港度假來看書展
[00:03:33.140 --> 00:03:34.460]  剛好見到你
[00:03:34.460 --> 00:03:35.820]  我們都拍了一張照片
[00:03:35.820 --> 00:03:37.140]  真是
[00:03:37.140 --> 00:03:38.460]  原來神有很多的工作
[00:03:38.460 --> 00:03:41.100]  我開始冥恩堂的時候
[00:03:41.100 --> 00:03:42.700]  我有一個多月的時間休息
[00:03:42.700 --> 00:03:44.380]  讓自己知道
[00:03:44.380 --> 00:03:46.500]  未來的日子其實不容易走
[00:03:46.740 --> 00:03:48.020]  先好好休息一下
[00:03:48.020 --> 00:03:52.660]  剛剛這個星期也面見一個申請來我們教會
[00:03:52.660 --> 00:03:53.620]  不是這裡的
[00:03:53.620 --> 00:03:55.100]  是另一間分堂
[00:03:55.100 --> 00:03:57.020]  可能他會做全途同工
[00:03:57.020 --> 00:03:58.220]  我都會問他
[00:03:58.220 --> 00:04:01.500]  你什麼時候可以來上班?
[00:04:01.500 --> 00:04:02.780]  他說八月中
[00:04:02.780 --> 00:04:03.860]  我經常都這樣說
[00:04:03.860 --> 00:04:05.180]  我們是很等人使的
[00:04:05.180 --> 00:04:06.780]  不過都不用這麼急來
[00:04:06.780 --> 00:04:09.220]  你最好先放假
[00:04:09.220 --> 00:04:11.020]  你來了冥恩堂之後
[00:04:11.020 --> 00:04:12.460]  你有一段時間都沒有假放的
[00:04:12.460 --> 00:04:14.500]  你不要想著還有假放
[00:04:14.500 --> 00:04:16.180]  至少頭兩年
[00:04:16.180 --> 00:04:18.100]  你是要不斷的來去做的
[00:04:18.100 --> 00:04:19.460]  不能放大假
[00:04:19.460 --> 00:04:20.580]  你要放多久
[00:04:20.580 --> 00:04:21.620]  我寧願你來去放
[00:04:21.620 --> 00:04:22.460]  你問問習仁
[00:04:22.460 --> 00:04:23.940]  這些放了大半年才來的
[00:04:23.940 --> 00:04:26.020]  就是過很多全途同工都是這樣
[00:04:26.020 --> 00:04:27.300]  這個是對的
[00:04:27.300 --> 00:04:30.300]  當我們要去一個新的侍奉的時候
[00:04:30.300 --> 00:04:31.940]  我們需要去安靜
[00:04:31.940 --> 00:04:33.180]  需要去反思
[00:04:33.180 --> 00:04:37.060]  耶穌在祂出來傳天國福音的時候
[00:04:37.060 --> 00:04:39.020]  祂先在曠野有四十天
[00:04:39.020 --> 00:04:41.540]  特別在你人生裡面有些衝擊的時候
[00:04:41.540 --> 00:04:42.860]  你都要面對一些事情
[00:04:42.860 --> 00:04:44.500]  這個星期一
[00:04:44.500 --> 00:04:46.500]  喜與悲同一天發生
[00:04:46.500 --> 00:04:49.980]  我說我很開心收到一個會友的消息
[00:04:49.980 --> 00:04:52.020]  就是他有了嬰兒
[00:04:52.020 --> 00:04:53.420]  他說「牧師我可以告訴你了」
[00:04:53.420 --> 00:04:54.660]  「我現在十二週」
[00:04:54.660 --> 00:04:57.580]  「其實他有了嬰兒我是非常興奮」
[00:04:57.580 --> 00:04:59.700]  「因為我到現在都不會忘記」
[00:04:59.700 --> 00:05:02.180]  「去年十月第一個星期」
[00:05:02.180 --> 00:05:04.700]  「我們的堂兄他又回來崇拜」
[00:05:04.700 --> 00:05:07.340]  「他嬰兒還有一個月就出生了」
[00:05:07.340 --> 00:05:09.380]  「我還跟他祈禱」
[00:05:09.380 --> 00:05:11.660]  「誰知道十月八號」
[00:05:11.660 --> 00:05:12.940]  「我記得很清楚」
[00:05:13.260 --> 00:05:16.300]  「九點多鐘那時候我正在去機場」
[00:05:16.300 --> 00:05:18.140]  「預備去澳洲港島」
[00:05:18.140 --> 00:05:19.980]  「我收到他丈夫的電話」
[00:05:19.980 --> 00:05:22.620]  「嬰兒沒有了不但哭了」
[00:05:22.620 --> 00:05:24.420]  「可能連我太太都可能會死」
[00:05:24.420 --> 00:05:26.620]  「原來一種病我不知道叫」
[00:05:26.620 --> 00:05:28.020]  「妊娠毒血症」
[00:05:28.020 --> 00:05:31.020]  「嬰兒沒有了媽媽都快要死了」
[00:05:31.020 --> 00:05:34.860]  「後來馬上由仁安轉去威爾斯」
[00:05:34.860 --> 00:05:38.460]  「終於嬰兒絕對救不回來」
[00:05:38.460 --> 00:05:40.660]  「但感恩就是他保了性命」
[00:05:40.660 --> 00:05:42.740]  「但很感恩」
[00:05:43.020 --> 00:05:44.500]  「他發了一封短訊給我」
[00:05:44.500 --> 00:05:46.940]  「現在我懷孕了」
[00:05:46.940 --> 00:05:47.900]  「十二週了」
[00:05:47.900 --> 00:05:49.300]  「現在神很好」
[00:05:49.300 --> 00:05:50.860]  「我失去了一個嬰兒」
[00:05:50.860 --> 00:05:53.020]  「現在神給了兩個我」
[00:05:53.020 --> 00:05:54.620]  「我去找媽媽去拖她」
[00:05:54.620 --> 00:05:58.460]  「我繼續為他祈禱很興奮」
[00:05:58.460 --> 00:06:00.660]  「誰知道幾個小時後」
[00:06:00.660 --> 00:06:01.500]  「我收到一個消息」
[00:06:01.500 --> 00:06:02.980]  「是一間分堂的消息」
[00:06:02.980 --> 00:06:05.260]  「我今天下午回來跟他們開會」
[00:06:05.260 --> 00:06:07.180]  「神怎樣了?」
[00:06:07.180 --> 00:06:09.980]  「我真的馬上跌了下來」
[00:06:09.980 --> 00:06:12.540]  「我絕對不會擔心我們沒有地方聚會」
[00:06:13.060 --> 00:06:15.620]  「我絕對有把握這是一個轉機」
[00:06:15.620 --> 00:06:18.460]  「神會為我預備」
[00:06:18.460 --> 00:06:20.900]  「但我也有些困惑」
[00:06:20.900 --> 00:06:21.620]  「那怎麼辦?」
[00:06:21.620 --> 00:06:25.540]  「那一刻我要去元朗的大堂」
[00:06:25.540 --> 00:06:27.660]  「去一個營會裡面」
[00:06:27.660 --> 00:06:28.900]  「跟一間教會講道」
[00:06:28.900 --> 00:06:30.580]  「我早了去」
[00:06:30.580 --> 00:06:32.740]  「我一早去,那些人就很奇怪」
[00:06:32.740 --> 00:06:34.900]  「莫斯科這麼早到?」
[00:06:34.900 --> 00:06:36.500]  「是的,我來祈禱而已」
[00:06:36.500 --> 00:06:37.900]  「你先不要想著我來講道」
[00:06:37.900 --> 00:06:39.260]  「你們差不多到我講道時」
[00:06:39.260 --> 00:06:40.340]  「你才下來找我」
[00:06:40.780 --> 00:06:43.380]  「因為我要在一個較寧靜的地方裡面」
[00:06:43.380 --> 00:06:46.380]  「我仰望天上」
[00:06:46.380 --> 00:06:48.860]  「沒有繁星,漆黑的天空」
[00:06:48.860 --> 00:06:51.420]  「我在神面前來禱告」
[00:06:51.420 --> 00:06:53.340]  「我一定需要安靜」
[00:06:53.340 --> 00:06:56.700]  「求神讓我有智慧怎樣去面對這件事」
[00:06:56.700 --> 00:06:58.140]  「我想跟神說」
[00:06:58.140 --> 00:06:59.380]  「不是吧?」
[00:06:59.380 --> 00:07:00.580]  「我都快要離開了」
[00:07:00.580 --> 00:07:01.940]  「還做這件事給我享受?」
[00:07:01.940 --> 00:07:03.420]  「要我做完你馬上讓我走?」
[00:07:03.420 --> 00:07:06.180]  「我真的要跟神這樣來講」
[00:07:06.180 --> 00:07:09.940]  「原來當我們面對人生一些大事的時候」
[00:07:09.940 --> 00:07:11.420]  「我們需要安靜」
[00:07:11.420 --> 00:07:14.140]  「我們需要在神面前來等候」
[00:07:14.140 --> 00:07:17.780]  「耶穌剛剛受洗」
[00:07:17.780 --> 00:07:19.100]  「當祂受洗的時候」
[00:07:19.100 --> 00:07:21.180]  「祂是靈性的高峰來的,你知道嗎?」
[00:07:21.180 --> 00:07:24.180]  「因為聖經裡面記載天開了」
[00:07:24.180 --> 00:07:26.140]  「有聲音的大聲的來說」
[00:07:26.140 --> 00:07:28.460]  「「這是我的愛子我所喜悅的」」
[00:07:28.460 --> 00:07:32.660]  「但接著聖靈就引導耶穌到曠野裡面」
[00:07:32.660 --> 00:07:34.060]  「四十週年之後」
[00:07:34.060 --> 00:07:37.860]  「後來就叫耶穌面對魔鬼的試探」
[00:07:38.780 --> 00:07:40.380]  「第一個試探大家都很熟悉的」
[00:07:40.380 --> 00:07:42.540]  「魔鬼跟耶穌說:你肚餓了」
[00:07:42.540 --> 00:07:46.260]  「你是神的兒子,你不是有能力的嗎?」
[00:07:46.260 --> 00:07:48.020]  「將石頭變做餅」
[00:07:48.020 --> 00:07:51.540]  「其實魔鬼說的絕對是對的」
[00:07:51.540 --> 00:07:55.140]  「肚餓去吃東西是人之常情來的」
[00:07:55.140 --> 00:07:58.180]  「事實上耶穌真的是神的兒子來的」
[00:07:58.180 --> 00:08:01.060]  「祂有能力可以將石頭變做餅」
[00:08:01.060 --> 00:08:03.260]  「不要忘記耶穌可以叫五餅二魚」
[00:08:03.260 --> 00:08:04.700]  「可以餵飽幾千人,是不是?」
[00:08:04.820 --> 00:08:08.980]  「耶穌可以將那些水變成一個很美味的酒」
[00:08:08.980 --> 00:08:11.500]  「來滿足婚宴裡面的客人」
[00:08:11.500 --> 00:08:14.020]  「那你又將石頭變做餅有什麼問題?」
[00:08:14.020 --> 00:08:15.940]  「為什麼這個會是試探?」
[00:08:15.940 --> 00:08:17.540]  「不知道大家有沒有想過這件事?」
[00:08:17.540 --> 00:08:20.300]  「可能我們就會想:哦」
[00:08:20.300 --> 00:08:23.340]  「敵人說對的,我們就說要不對的,是不是?」
[00:08:23.340 --> 00:08:25.980]  「魔鬼叫我做的,我一定不做」
[00:08:25.980 --> 00:08:28.540]  「如果有魔鬼走在你面前跟你說」
[00:08:28.540 --> 00:08:30.020]  「你要去傳福音」
[00:08:30.020 --> 00:08:32.660]  「你要去宣講耶穌為人死而復活」
[00:08:32.660 --> 00:08:33.620]  「那你說不說?」
[00:08:33.820 --> 00:08:37.460]  「那我就說耶穌沒有死,耶穌沒有復活,不行的」
[00:08:37.460 --> 00:08:39.260]  「那這個原因是什麼呢?」
[00:08:39.260 --> 00:08:40.900]  「我們會去探討」
[00:08:40.900 --> 00:08:42.940]  「或者我們再去想一個問題」
[00:08:42.940 --> 00:08:44.980]  「你猜耶穌呢」
[00:08:44.980 --> 00:08:48.260]  「祂在出來社會工作之前」
[00:08:48.260 --> 00:08:51.100]  「祂有沒有試過受魔鬼引誘?」
[00:08:51.100 --> 00:08:52.460]  「有沒有試探?」
[00:08:52.460 --> 00:08:53.300]  「有嗎?」
[00:08:53.300 --> 00:08:55.900]  「有,只不過聖經沒有記載而已」
[00:08:55.900 --> 00:08:58.020]  「不同年齡有不同的試探」
[00:08:58.020 --> 00:08:59.700]  「很簡單舉個例子」
[00:08:59.700 --> 00:09:03.180]  「我兩個孫子很可愛,但是他們現在吃奶一般般」
[00:09:03.300 --> 00:09:04.780]  「有一次他們買了一瓶」
[00:09:04.780 --> 00:09:06.820]  「叫鹽德蜜刺肥仔水」
[00:09:06.820 --> 00:09:07.660]  「大家知不知道是什麼來的?」
[00:09:07.660 --> 00:09:09.740]  「原來是一些很古老的東西」
[00:09:09.740 --> 00:09:11.980]  「原來滴在奶裡,希望他們可以喝」
[00:09:11.980 --> 00:09:13.980]  「我一看就勾起了我的童年回憶」
[00:09:13.980 --> 00:09:15.220]  「你知不知道什麼呢?」
[00:09:15.220 --> 00:09:18.060]  「原來我小時候家裡也有賣這些的」
[00:09:18.060 --> 00:09:19.180]  「是晾到很高」
[00:09:19.180 --> 00:09:20.740]  「但是我可以爬兩張椅子」
[00:09:20.740 --> 00:09:23.580]  「去偷這些鹽德蜜刺肥仔水喝的」
[00:09:23.580 --> 00:09:26.580]  「你知不知道人們喝這些原來很薄荷」
[00:09:26.580 --> 00:09:27.780]  「很涼、很興奮的」
[00:09:27.780 --> 00:09:30.100]  「嘩!我一直喝,喝了很多」
[00:09:30.100 --> 00:09:31.580]  「但是我又懂得怎樣呢?」
[00:09:31.700 --> 00:09:34.500]  「因為它是透明的,我倒了一些水進去的」
[00:09:34.500 --> 00:09:37.660]  「所以表面上是沒有偷到的」
[00:09:37.660 --> 00:09:38.940]  「但是自己找自己笨的」
[00:09:38.940 --> 00:09:41.220]  「後來家裡叫我喝,是淡而無味的」
[00:09:41.220 --> 00:09:42.860]  「即是我挖掘了最甜的那些」
[00:09:42.860 --> 00:09:47.180]  「所以原來我小時候也有誘惑的」
[00:09:47.180 --> 00:09:49.660]  「不同的年齡是有不同的誘惑」
[00:09:49.660 --> 00:09:52.060]  「只不過我們隨著年齡的增長」
[00:09:52.060 --> 00:09:54.980]  「可能我們要犯的錯是越來越嚴重的」
[00:09:54.980 --> 00:09:59.340]  「所以耶穌基督祂也有一樣的誘這些挑戰」
[00:09:59.860 --> 00:10:03.740]  「只不過不同的程度裡面去面對不同的挑戰」
[00:10:03.740 --> 00:10:09.420]  「但是今天祂要帶祂出來社會傳天國福音的時候」
[00:10:09.420 --> 00:10:10.980]  「這個挑戰就很大」
[00:10:10.980 --> 00:10:14.620]  「就很想在萌芽階段沾傷害來打低」
[00:10:14.620 --> 00:10:16.860]  「好了,我們來看看」
[00:10:16.860 --> 00:10:20.340]  「耶穌我們經常稱祂為我們的救主」
[00:10:20.340 --> 00:10:23.500]  「是我們的中寶,是尼塞亞」
[00:10:23.500 --> 00:10:28.060]  「但是有一個名稱我們往往是忽略了的」
[00:10:28.420 --> 00:10:31.700]  「我絕對相信我們在祈禱裡面都很少這樣稱呼耶穌的」
[00:10:31.700 --> 00:10:33.420]  「祂被稱為甚麼呢?」
[00:10:33.420 --> 00:10:36.060]  「末後的亞當」
[00:10:36.060 --> 00:10:39.580]  「我想我們很少人明白這一句話」
[00:10:39.580 --> 00:10:45.020]  「我們先來看哥林多前書第十五章第四十五節」
[00:10:45.020 --> 00:10:47.260]  「十五章第四十五節我們一起來讀,好嗎?」
[00:10:47.260 --> 00:10:50.940]  「經上也是這樣記著說」
[00:10:50.940 --> 00:10:55.580]  「首先的人亞當成了有靈的活人」
[00:10:55.860 --> 00:11:00.100]  「末後的亞當成了叫人活的靈」
[00:11:00.100 --> 00:11:01.820]  「究竟是甚麼意思呢?」
[00:11:01.820 --> 00:11:05.020]  「大家知道第一個被造的人」
[00:11:05.020 --> 00:11:06.940]  「神稱祂為亞當」
[00:11:06.940 --> 00:11:12.060]  「而其實今天所有的人類都是屬於亞當的後裔」
[00:11:12.060 --> 00:11:14.380]  「祂是我們人類的始祖」
[00:11:14.380 --> 00:11:17.820]  「由祂而誕生了我們一群人類」
[00:11:17.820 --> 00:11:20.860]  「但是很可悲地因為亞當犯罪」
[00:11:20.860 --> 00:11:22.860]  「於是罪入到這個世界」
[00:11:22.860 --> 00:11:25.380]  「於是我們每一個人都陷在罪的裡面」
[00:11:26.180 --> 00:11:29.660]  「但是耶穌基督來到這個世界成為人的時候」
[00:11:29.660 --> 00:11:33.140]  「祂為了我們而將生命擺在上面釘十字架」
[00:11:33.140 --> 00:11:34.180]  「後來祂復活」
[00:11:34.180 --> 00:11:36.260]  「如果我們承認自己有罪」
[00:11:36.260 --> 00:11:38.260]  「接受耶穌做我們的救主的時候」
[00:11:38.260 --> 00:11:42.260]  「我們就成為一個新的人類、新的民族」
[00:11:42.260 --> 00:11:44.860]  「是屬於神的兒女」
[00:11:44.860 --> 00:11:49.980]  「所以某個程度上耶穌就是新的民族裡面的始祖」
[00:11:49.980 --> 00:11:53.380]  「由祂來誕生一個新的民族」
[00:11:53.380 --> 00:11:55.660]  「所以祂是末後的亞當」
[00:11:55.660 --> 00:11:57.140]  「因為不會再有另一個人」
[00:11:57.140 --> 00:11:59.340]  「祂又有新的民族來帶祂出來」
[00:11:59.340 --> 00:12:02.140]  《羅馬書》第五章十二和第十四節
[00:12:02.140 --> 00:12:04.900]  就講到亞當將我們陷在罪的裡面
[00:12:04.900 --> 00:12:06.020]  我們一起來讀,好嗎?
[00:12:06.020 --> 00:12:11.220]  「這就如罪是從一人入了世界」
[00:12:11.220 --> 00:12:13.900]  「死又是從罪來的」
[00:12:13.900 --> 00:12:16.980]  「於是死就臨到眾人」
[00:12:16.980 --> 00:12:20.100]  「因為眾人都犯了罪」
[00:12:20.100 --> 00:12:24.420]  「然而從亞當到摩西」
[00:12:24.540 --> 00:12:26.700]  「死就作了王」
[00:12:26.700 --> 00:12:31.420]  「連那些不與亞當犯一樣罪過的」
[00:12:31.420 --> 00:12:33.980]  「也在他的權下」
[00:12:33.980 --> 00:12:39.300]  「亞當乃是那以後要來之人的遇象」
[00:12:39.300 --> 00:12:40.500]  這裡很清楚地講
[00:12:40.500 --> 00:12:43.340]  亞當他犯罪
[00:12:43.340 --> 00:12:45.540]  今天我們不是犯亞當同樣的罪
[00:12:45.540 --> 00:12:46.900]  今天我們不是偷禁果
[00:12:46.900 --> 00:12:48.260]  你記得我是偷什麼?
[00:12:48.260 --> 00:12:50.180]  我偷燕窩切旗子水而已
[00:12:50.180 --> 00:12:51.540]  還有我家裡拜菩薩的時候
[00:12:51.540 --> 00:12:52.980]  我偷燒肉吃而已
[00:12:52.980 --> 00:12:54.220]  我不是偷禁果
[00:12:54.220 --> 00:12:55.500]  但是原來都是偷的
[00:12:55.500 --> 00:12:57.660]  都是在另一種罪裡面
[00:12:57.660 --> 00:12:59.180]  但是這個罪進來的時候
[00:12:59.180 --> 00:13:01.740]  於是我們就在死的權勢底下
[00:13:01.740 --> 00:13:07.500]  但是接著這段教場經文第五章十五到九節羅馬子書裡面講到
[00:13:07.500 --> 00:13:09.660]  耶穌基督是一個新的人類
[00:13:09.660 --> 00:13:11.100]  祂為我們死
[00:13:11.100 --> 00:13:13.940]  於是帶來一個新的改變
[00:13:13.940 --> 00:13:15.860]  我們一起來讀這段經文好不好?
[00:13:15.860 --> 00:13:19.580]  「旨是過犯不如恩賜」
[00:13:19.580 --> 00:13:23.380]  「若因一人的過犯眾人都死了」
[00:13:23.460 --> 00:13:29.740]  「何況神的恩賜與那因耶穌基督一人恩典中的賞賜」
[00:13:29.740 --> 00:13:33.060]  「豈不更加配地臨到眾人嗎?」
[00:13:33.060 --> 00:13:37.340]  「因一人犯罪就定罪也不如恩賜」
[00:13:37.340 --> 00:13:40.820]  「原來審判是由一人而定罪」
[00:13:40.820 --> 00:13:44.980]  「恩賜乃是由許多過犯而輕易」
[00:13:44.980 --> 00:13:50.780]  「若因一人的過犯死就因這一人作了王」
[00:13:50.900 --> 00:13:55.500]  「何況那雖受洪恩又蒙所賜之矣的」
[00:13:55.500 --> 00:14:01.220]  「豈不更要因耶穌基督一人在生命中作王嗎?」
[00:14:01.220 --> 00:14:06.820]  「如此說來因一次的過犯眾人都被定罪」
[00:14:06.820 --> 00:14:13.300]  「照樣因一次的異行眾人也就被輕易得生命了」
[00:14:13.300 --> 00:14:17.420]  「因一人的活逆眾人成為罪人」
[00:14:17.500 --> 00:14:22.780]  「照樣因一人的順從眾人也成為異了」
[00:14:47.500 --> 00:14:53.020]  當時耶穌被聖靈引導抗耶穌魔鬼的試探
[00:14:53.020 --> 00:14:57.660]  是聖靈引導耶穌與魔鬼對峙
[00:14:57.660 --> 00:15:02.740]  當時耶穌被聖靈引導抗耶穌魔鬼的試探
[00:15:02.740 --> 00:15:06.780]  是聖靈引導耶穌與魔鬼對峙
[00:15:06.780 --> 00:15:11.420]  當時耶穌被聖靈引導抗耶穌魔鬼的試探
[00:15:11.420 --> 00:15:15.460]  是聖靈引導耶穌與魔鬼對峙
[00:15:15.580 --> 00:15:17.780]  是聖靈引導耶穌與魔鬼對峙
[00:15:17.780 --> 00:15:20.900]  是聖靈引導耶穌與魔鬼對峙
[00:15:20.900 --> 00:15:27.860]  另一個層次是當犯罪處於有利的地位
[00:15:27.860 --> 00:15:32.180]  在伊甸園裡非常豐富、很美麗的環境
[00:15:32.180 --> 00:15:36.700]  神跟他說「園中所有的果子你都可以吃」
[00:15:36.700 --> 00:15:40.500]  「只是當中分別善果樹的果子不可以吃」
[00:15:40.620 --> 00:15:45.580]  因為神做人時給予人自由意志、有機會選擇
[00:15:45.580 --> 00:15:47.780]  所以一定要有東西給他選擇
[00:15:47.780 --> 00:15:52.100]  他才可以來伊甸園表達自由意志
[00:15:52.100 --> 00:15:56.540]  但很可惜,人竟然選錯了一條路
[00:15:56.540 --> 00:15:58.780]  所以他不是在困境裡沒有東西吃
[00:15:58.780 --> 00:16:01.300]  於是被迫要吃禁果
[00:16:01.300 --> 00:16:03.740]  如果你讀過《針研》你會記得
[00:16:03.740 --> 00:16:06.220]  如果有一個人很貧窮
[00:16:06.220 --> 00:16:09.380]  以致他沒有錢來伊甸園吃東西時
[00:16:09.500 --> 00:16:12.180]  去偷取別人的食物或食物時
[00:16:12.180 --> 00:16:15.300]  都情有可原,是可以體諒的
[00:16:15.300 --> 00:16:21.140]  但不要忘記亞當夏娃是在一個很豐富的環境裡犯錯
[00:16:21.140 --> 00:16:23.500]  但耶穌就剛剛相反
[00:16:23.500 --> 00:16:25.660]  耶穌是在曠野裡
[00:16:25.660 --> 00:16:29.780]  在曠野裡是渺無人煙無食物
[00:16:29.780 --> 00:16:33.180]  在一個很惡劣的環境寸草不生之下
[00:16:33.180 --> 00:16:36.820]  但在這個誘惑中卻是特性
[00:16:36.940 --> 00:16:42.220]  更重要的是亞當在試探中失敗
[00:16:42.220 --> 00:16:45.420]  於是陷人類在罪惡當中
[00:16:45.420 --> 00:16:50.260]  但抹後的亞當,耶穌勝過魔鬼
[00:16:50.260 --> 00:16:54.220]  帶給我們這個特性的盼望,我們要感恩
[00:16:54.220 --> 00:16:56.140]  第二方面我們去探討
[00:16:56.140 --> 00:17:00.620]  試探的地點,至少這一次是在曠野
