
[00:00:00.000 --> 00:00:04.000]  好,今日的正道開始先讓我們先有一個祈禱
[00:02:19.000 --> 00:02:21.000]  所以你會尋求改變
[00:02:21.000 --> 00:02:24.000]  至於你在信仰群體裡面
[00:02:24.000 --> 00:02:26.000]  感覺會自在一點
[00:02:26.000 --> 00:02:29.000]  但同樣地,我們生活在這個社會
[00:02:29.000 --> 00:02:31.000]  你會發現在教會的自在
[00:02:31.000 --> 00:02:35.000]  在社會裡可能有時候感覺不太自在
[00:02:35.000 --> 00:02:38.000]  譬如簡單來說,像禱告
[00:02:38.000 --> 00:02:40.000]  在教會是一件很自然的事
[00:02:40.000 --> 00:02:42.000]  每個人都會禱告的,是不是?
[00:02:42.000 --> 00:02:44.000]  但是當我們在社會裡
[00:02:44.000 --> 00:02:46.000]  可能在公司裡
[00:02:46.000 --> 00:02:48.000]  吃飯之前禱告
[00:02:48.000 --> 00:02:50.000]  好像很奇怪
[00:02:50.000 --> 00:02:53.000]  可能有時候你會透過擦眼的時候
[00:02:53.000 --> 00:02:56.000]  擦一擦,就當作祈禱了
[00:02:56.000 --> 00:02:58.000]  因為你會發現,如果被人知道你祈禱
[00:02:58.000 --> 00:03:01.000]  可能會很不自在
[00:03:01.000 --> 00:03:04.000]  我們會發現在社會和教會之間
[00:03:04.000 --> 00:03:06.000]  有很多觀念和價值
[00:03:06.000 --> 00:03:08.000]  好像彼此角力一樣
[00:03:08.000 --> 00:03:10.000]  正如神學家喉活士所說
[00:03:10.000 --> 00:03:12.000]  對於這個世界來說
[00:03:12.000 --> 00:03:16.000]  基督徒就好像一個異類的僑居者
[00:03:16.000 --> 00:03:21.000]  一群文化和他們有差異的人居住在這個地方
[00:03:21.000 --> 00:03:24.000]  因為基督徒的生活和價值觀
[00:03:24.000 --> 00:03:26.000]  是建基於天國
[00:03:26.000 --> 00:03:28.000]  和這個世界是有分別的
[00:03:28.000 --> 00:03:30.000]  所以如果你覺得
[00:03:30.000 --> 00:03:32.000]  當你自己和這個社會
[00:03:32.000 --> 00:03:35.000]  感覺有些不同的時候
[00:03:35.000 --> 00:03:37.000]  這是正常的
[00:03:37.000 --> 00:03:40.000]  甚至可以說是一件好事
[00:03:40.000 --> 00:03:43.000]  因為它會對我們帶來一些警醒
[00:03:43.000 --> 00:03:47.000]  令我們察覺我們應該怎樣去做
[00:03:47.000 --> 00:03:52.000]  反過來,如果你感覺社會和教會沒有差異的話
[00:03:52.000 --> 00:03:55.000]  要麼就是這個世界已經變得很有公義
[00:03:55.000 --> 00:03:58.000]  很有愛和很有憐憫
[00:03:58.000 --> 00:04:02.000]  但我相信這個要等到耶穌回來才會實現
[00:04:02.000 --> 00:04:06.000]  但要麼,如果我們覺得沒有差異的話
[00:04:06.000 --> 00:04:13.000]  就是說我們這一群被呼召去實踐公義和愛使命的群體
[00:04:13.000 --> 00:04:16.000]  被世界沖淡了
[00:04:16.000 --> 00:04:21.000]  所以盼望今天我們藉著路加福音20章27-38節
[00:04:21.000 --> 00:04:23.000]  對我們帶來一些提醒
[00:04:23.000 --> 00:04:26.000]  首先講一講經文的背景
[00:04:26.000 --> 00:04:28.000]  如果你有聖經的話
[00:04:28.000 --> 00:04:30.000]  我想你先打開路加福音
[00:04:30.000 --> 00:04:34.000]  我們先看一下第19章
[00:04:34.000 --> 00:04:40.000]  其實路加福音第20章可以說是耶穌傳道的尾聲
[00:04:40.000 --> 00:04:42.000]  耶穌進入耶路撒冷
[00:04:42.000 --> 00:04:45.000]  也表示祂步向十字架
[00:04:45.000 --> 00:04:48.000]  受死復活的救贖計劃之路
[00:04:48.000 --> 00:04:52.000]  不過耶穌不單止踏入了拯救計劃之地
[00:04:52.000 --> 00:04:56.000]  同時也踏入了危險之路
[00:04:56.000 --> 00:04:59.000]  如果從第19章開始看
[00:04:59.000 --> 00:05:01.000]  從經文的描述
[00:05:01.000 --> 00:05:05.000]  你會發現宗教領袖越來越憎恨耶穌
[00:05:05.000 --> 00:05:07.000]  我們所看見的救贖
[00:05:07.000 --> 00:05:12.000]  對於宗教領袖來說是一份危險
[00:05:12.000 --> 00:05:14.000]  從第19章45節
[00:05:14.000 --> 00:05:17.000]  就講到耶穌一進入耶路撒冷
[00:05:17.000 --> 00:05:20.000]  就做了潔淨聖殿的事
[00:05:20.000 --> 00:05:24.000]  結果祭司長、文士和百姓的領袖都想殺祂
[00:05:24.000 --> 00:05:27.000]  因為耶穌所帶出來的觀念價值
[00:05:27.000 --> 00:05:30.000]  以至行動都跟他們來說是很不同
[00:05:30.000 --> 00:05:32.000]  以至於對他們的利益、權力、身份
[00:05:32.000 --> 00:05:35.000]  甚至傳統等等都造成了威脅
[00:05:35.000 --> 00:05:37.000]  令到他們很不舒服
[00:05:37.000 --> 00:05:38.000]  對於他們來說
[00:05:38.000 --> 00:05:41.000]  耶穌就是一個危險人物
[00:05:41.000 --> 00:05:43.000]  所以他們要先下手為強
[00:05:43.000 --> 00:05:47.000]  所以到了第20章一開始
[00:05:47.000 --> 00:05:49.000]  就有第一批的人出場
[00:05:49.000 --> 00:05:51.000]  就是祭司、文士和長老
[00:05:51.000 --> 00:05:55.000]  他們質問耶穌要將着什麼權柄去做這些事
[00:05:55.000 --> 00:05:57.000]  想透過這些質問
[00:05:57.000 --> 00:06:00.000]  動搖那幫對耶穌寄予厚望的百姓
[00:06:00.000 --> 00:06:02.000]  對耶穌的信心
[00:06:02.000 --> 00:06:06.000]  將控制這幫百姓的權力拿回來
[00:06:06.000 --> 00:06:08.000]  不過結果是不成功
[00:06:08.000 --> 00:06:11.000]  所以接著就有第二批人出現
[00:06:11.000 --> 00:06:14.000]  就是由祭司、文士所打發
[00:06:14.000 --> 00:06:16.000]  扮成好人的奸細王
[00:06:16.000 --> 00:06:22.000]  問耶穌有關應不應該納稅給凱撒
[00:06:22.000 --> 00:06:24.000]  目的就是要抓住耶穌的把柄
[00:06:24.000 --> 00:06:29.000]  想透過政治的控罪去控告耶穌
[00:06:29.000 --> 00:06:31.000]  不過同樣是不成功
[00:06:31.000 --> 00:06:33.000]  到了今天的經文
[00:06:33.000 --> 00:06:36.000]  第三批出場的就是薩都該人
[00:06:36.000 --> 00:06:40.000]  這幫人在整個路加福音是第一次出場
[00:06:40.000 --> 00:06:42.000]  也是最後一次
[00:06:42.000 --> 00:06:45.000]  就是說他們只是在這裡出場過
[00:06:45.000 --> 00:06:48.000]  所以帶來一個特別的提醒
[00:06:48.000 --> 00:06:50.000]  薩都該人是什麼人呢
[00:06:50.000 --> 00:06:57.000]  這幫黨人可以說是猶太人體系中極具影響力的人
[00:06:57.000 --> 00:07:02.000]  因為他們包括了大祭司、貴族和商人
[00:07:02.000 --> 00:07:04.000]  他們不單止是富有的人
[00:07:04.000 --> 00:07:06.000]  而且在公議會上
[00:07:06.000 --> 00:07:10.000]  你可以想像大概我們現在的立法會
[00:07:10.000 --> 00:07:12.000]  他們是佔有大多數的
[00:07:12.000 --> 00:07:15.000]  所以薩都該人在整體上
[00:07:15.000 --> 00:07:20.000]  是控制住當時猶太人的政治和經濟架構
[00:07:20.000 --> 00:07:24.000]  並且他們為了保障自己政治上的利益
[00:07:24.000 --> 00:07:27.000]  和當時管治猶太人的羅馬政府
[00:07:27.000 --> 00:07:29.000]  保持了良好的關係
[00:07:29.000 --> 00:07:34.000]  而薩都該人在信仰上可以說是很保守的
[00:07:34.000 --> 00:07:36.000]  他們只是相信婆拉
[00:07:36.000 --> 00:07:41.000]  就是摩西五經白紙黑字寄下來的內容
[00:07:41.000 --> 00:07:46.000]  並且堅持以字面的意思去理解這些經卷
[00:07:46.000 --> 00:07:52.000]  所以他們對於法利塞人口傳的律法是很反對
[00:07:52.000 --> 00:07:59.000]  亦都否定了死後復活、天使、靈魂不老這些教義
[00:07:59.000 --> 00:08:01.000]  今天的經文所提到的
[00:08:01.000 --> 00:08:06.000]  就是這幫高貴顯赫的薩都該人來見耶穌
[00:08:06.000 --> 00:08:09.000]  他們的出動是因為什麼事呢
[00:08:09.000 --> 00:08:14.000]  他們和耶穌的討論對我們來說有什麼啟發呢
[00:08:14.000 --> 00:08:16.000]  讓我們一起看看吧
[00:08:16.000 --> 00:08:21.000]  我們先來看看《路加福音》20章27至33節
[00:08:21.000 --> 00:08:28.000]  那裏提到薩都該人以舊約要娶兄弟寡婦的律例
[00:08:28.000 --> 00:08:30.000]  為基礎提出了一個問題
[00:08:30.000 --> 00:08:32.000]  就是說有一個兄弟
[00:08:32.000 --> 00:08:35.000]  他的哥哥死了,有妻無子
[00:08:35.000 --> 00:08:40.000]  他就應該要娶哥哥的妻子,為哥哥生子立後
[00:08:40.000 --> 00:08:43.000]  這個可以說是舊約的一個律法
[00:08:43.000 --> 00:08:47.000]  可惜的是兄弟七人都曾經娶過這個女子
[00:08:47.000 --> 00:08:52.000]  但是都沒有兒子,沒有留後之後就死了
[00:08:52.000 --> 00:08:59.000]  復活之後,這個女人到底是屬於哪一個人的妻子呢
[00:08:59.000 --> 00:09:02.000]  好了,其實在這個問題裏面
[00:09:02.000 --> 00:09:07.000]  薩都該人其實他們不是想知道真正的答案
[00:09:07.000 --> 00:09:09.000]  因為聖經裏面提到
[00:09:09.000 --> 00:09:13.000]  他們說沒有復活的事,即是他們不相信復活這件事
[00:09:13.000 --> 00:09:16.000]  所以他們是想藉著這個難題
[00:09:16.000 --> 00:09:18.000]  藉著摩西的律法顯示
[00:09:18.000 --> 00:09:22.000]  復活的事既不合理又荒謬
[00:09:22.000 --> 00:09:27.000]  不過薩都該人這個問題其實都導出了他們的價值觀
[00:09:27.000 --> 00:09:33.000]  我們看回他們短短的敘述,重複地出現了同一個字
[00:09:33.000 --> 00:09:35.000]  就是死字
[00:09:35.000 --> 00:09:40.000]  在第28至32字,短短兩句就出現了死字
[00:09:40.000 --> 00:09:42.000]  四次這個死字
[00:09:42.000 --> 00:09:46.000]  對於薩都該人來說是沒有復活的事
[00:09:46.000 --> 00:09:50.000]  所以死成為了他們完全的終結
[00:09:50.000 --> 00:09:55.000]  他們認為只有他們所生存的世界才是唯一的真實
[00:09:55.000 --> 00:09:58.000]  所以他們只會著眼於
[00:09:58.000 --> 00:10:02.000]  如何在他們現刻生存的世界裏
[00:10:02.000 --> 00:10:07.000]  盡力濫權,盡力積聚他們所擁有的東西
[00:10:07.000 --> 00:10:12.000]  因為這樣對於他們來說才是最安全和穩妥的
[00:10:12.000 --> 00:10:15.000]  而且他們亦都假設了
[00:10:15.000 --> 00:10:19.000]  天堂的生活和現刻的生活是一樣
[00:10:19.000 --> 00:10:23.000]  所以就算真是如果可能復活的話
[00:10:23.000 --> 00:10:25.000]  他們所關心的仍然是
[00:10:25.000 --> 00:10:29.000]  這個妻子是屬於哪一個
[00:10:29.000 --> 00:10:32.000]  大家不要因為看得太多劇集
[00:10:32.000 --> 00:10:34.000]  就覺得都很浪漫
[00:10:34.000 --> 00:10:38.000]  他們在想哪一個丈夫和這個妻子能夠再續前緣
[00:10:38.000 --> 00:10:40.000]  不是這樣的
[00:10:40.000 --> 00:10:42.000]  因為當時古代的人
[00:10:42.000 --> 00:10:45.000]  婚姻是由其他人安排的
[00:10:45.000 --> 00:10:50.000]  往往是將不同的家族連結起來的一種交易
[00:10:50.000 --> 00:10:52.000]  所以妻子的身份
[00:10:52.000 --> 00:10:55.000]  是為了擴展丈夫的產業
[00:10:55.000 --> 00:10:57.000]  應該這樣說
[00:10:57.000 --> 00:11:00.000]  妻子本身都是丈夫的產業
[00:11:00.000 --> 00:11:03.000]  所以薩都該人正在問的問題不是
[00:11:03.000 --> 00:11:05.000]  這個妻子是屬於哪一個
[00:11:05.000 --> 00:11:06.000]  他們正在問的是
[00:11:06.000 --> 00:11:09.000]  這個產業是屬於哪一個
[00:11:09.000 --> 00:11:14.000]  他們所關心的就是他們的利益和地位的延伸
[00:11:14.000 --> 00:11:17.000]  所以妻子或者人的價值
[00:11:17.000 --> 00:11:21.000]  就是為了達成他們這些的目的
[00:11:21.000 --> 00:11:23.000]  而為了達成這些的目的
[00:11:23.000 --> 00:11:28.000]  他們將人的價值和人與人之間的關係扭曲了
[00:11:28.000 --> 00:11:33.000]  這班以權力和利益掛帥的薩都該人
[00:11:33.000 --> 00:11:36.000]  他們致力追求地上的生活
[00:11:36.000 --> 00:11:42.000]  並且將價值觀建基於在功利和利己的主義之上
[00:11:42.000 --> 00:11:46.000]  財富和權力令他們自高自大
[00:11:46.000 --> 00:11:51.000]  所以他們看不到上帝能夠在他們今生所能理解的事之外
[00:11:51.000 --> 00:11:53.000]  做一些新的事
[00:11:53.000 --> 00:11:56.000]  其實就某一種意義來說
[00:11:56.000 --> 00:12:00.000]  薩都該人都可以說是古代世界的現代人
[00:12:00.000 --> 00:12:06.000]  即是說其實是代表著我們這個社會的一些普遍的態度
[00:12:06.000 --> 00:12:07.000]  甚至是價值
[00:12:07.000 --> 00:12:14.000]  其實很多人都嚮往薩都該人的這種權力和金錢的控制
[00:12:14.000 --> 00:12:17.000]  甚至覺得這些是沒有什麼問題的
[00:12:17.000 --> 00:12:22.000]  不要說社會對權貴這個嚮往所帶來的影響
[00:12:22.000 --> 00:12:26.000]  好像人對美的這個標準
[00:12:26.000 --> 00:12:29.000]  其實不斷都被社會所影響
[00:12:29.000 --> 00:12:34.000]  當你打開報紙或者你去一些大型的連鎖
[00:12:34.000 --> 00:12:41.000]  可能賣藥物的地方
[00:12:41.000 --> 00:12:45.000]  即萬X或者屈臣X那些
[00:12:45.000 --> 00:12:49.000]  你會發現到處都是一些瘦身產品
[00:12:49.000 --> 00:12:52.000]  甚至當你打開報紙雜誌的時候
[00:12:52.000 --> 00:12:55.000]  你會看到很多瘦身廣告
[00:12:55.000 --> 00:12:59.000]  其實這些廣告在這些廣告的標榜下
[00:12:59.000 --> 00:13:02.000]  人將瘦等同美
[00:13:02.000 --> 00:13:04.000]  形成了一種瘦身的文化
[00:13:04.000 --> 00:13:09.000]  其實本來你對這種追求是你個人的選取
[00:13:09.000 --> 00:13:10.000]  不是一個很大的問題
[00:13:10.000 --> 00:13:13.000]  但當社會將這個整個的文化
[00:13:13.000 --> 00:13:17.000]  成為一個標準去評價人的時候
[00:13:17.000 --> 00:13:21.000]  讓所有人都覺得自己必須要跟著這樣做
[00:13:21.000 --> 00:13:24.000]  否則就會被排斥
[00:13:24.000 --> 00:13:28.000]  其實我們身處的社會所帶來的文化和價值觀
[00:13:28.000 --> 00:13:30.000]  其實時刻都會影響著我們
[00:13:30.000 --> 00:13:33.000]  我們可能起初都會有一些疑惑
[00:13:33.000 --> 00:13:34.000]  但漸漸我們會覺得
[00:13:34.000 --> 00:13:37.000]  如果我們不這樣做就會被排斥
[00:13:37.000 --> 00:13:39.000]  所以一旦決定這樣做的時候
[00:13:39.000 --> 00:13:42.000]  我們可能就會覺得自在一點
[00:13:42.000 --> 00:13:45.000]  但要知道人的世界觀和價值觀
[00:13:45.000 --> 00:13:49.000]  其實是被社會中的主流文化所塑造出來
[00:13:49.000 --> 00:13:52.000]  包括我們存在的意義、目的和價值
[00:13:52.000 --> 00:13:54.000]  以及人生的視野
[00:13:54.000 --> 00:13:57.000]  會被這些主流文化所影響
[00:13:57.000 --> 00:14:01.000]  甚至局限在這個狹窄的體系當中
[00:14:01.000 --> 00:14:03.000]  而這些文化的基礎
[00:14:03.000 --> 00:14:07.000]  很多時候是植根於一些資本主義或者功利主義
[00:14:07.000 --> 00:14:13.000]  正正影響了我們怎樣判斷自己的成就和價值
[00:14:13.000 --> 00:14:18.000]  剛才提到薩都該人在猶太國
[00:14:18.000 --> 00:14:20.000]  即屬於權貴
[00:14:20.000 --> 00:14:23.000]  在政權和政策上有一定的影響力
[00:14:23.000 --> 00:14:28.000]  他們以利己主義的價值觀去管治
[00:14:28.000 --> 00:14:32.000]  他們成為了這個主流文化的推動者
[00:14:32.000 --> 00:14:37.000]  結果就是讓一班群眾同樣傾向利己主義
[00:14:37.000 --> 00:14:40.000]  結果就是將耶穌推去十字架
[00:14:40.000 --> 00:14:43.000]  並且拒絕了生命的出路
[00:14:43.000 --> 00:14:47.000]  如果我們身處的社會
[00:14:47.000 --> 00:14:51.000]  由承繼薩都該人理念的人掌控的話
[00:14:51.000 --> 00:14:53.000]  那會是怎樣呢?
[00:14:53.000 --> 00:14:58.000]  如果權力是集中在承繼薩都該人理念的人
[00:14:58.000 --> 00:15:01.000]  我們的社會又會怎樣呢?
[00:15:01.000 --> 00:15:05.000]  我相信這也是當時百姓的想法
[00:15:05.000 --> 00:15:08.000]  所以當薩都該人理直氣壯質問耶穌
[00:15:08.000 --> 00:15:13.000]  在復活的時候那個婦人是屬於哪一個妻子的時候
[00:15:13.000 --> 00:15:15.000]  耶穌就告訴薩都該人
[00:15:15.000 --> 00:15:20.000]  他們的不信局限了他們現刻怎樣去生活
[00:15:20.000 --> 00:15:24.000]  也局限了他們生命裡其他的可能性
[00:15:24.000 --> 00:15:28.000]  接下來我們就看看耶穌怎樣去回應
[00:15:28.000 --> 00:15:31.000]  以至於我們明白我們這一班復活的人
[00:15:31.000 --> 00:15:35.000]  我們的價值觀應該建基於哪裡
[00:15:35.000 --> 00:15:41.000]  我們可以看回路加福音第20章34-38
[00:15:41.000 --> 00:15:43.000]  第一 耶穌指出
[00:15:43.000 --> 00:15:47.000]  這個世代的人有娶有嫁
[00:15:47.000 --> 00:15:53.000]  唯有佩德那要來的世代和從死人中復活的人
[00:15:53.000 --> 00:15:55.000]  不娶也不嫁
[00:15:55.000 --> 00:15:58.000]  因為他們不能再死和天使一樣
[00:15:58.000 --> 00:16:02.000]  第34節的這世代
[00:16:02.000 --> 00:16:06.000]  就是現今我們所生存的世界
[00:16:06.000 --> 00:16:09.000]  和第35節那要來的世代
[00:16:09.000 --> 00:16:12.000]  就是上帝的國
[00:16:12.000 --> 00:16:15.000]  兩者間是不同的世界
[00:16:15.000 --> 00:16:18.000]  所以嫁娶的事只有今生才有
[00:16:18.000 --> 00:16:21.000]  不會延續在天上
[00:16:21.000 --> 00:16:25.000]  因為那個世界的人就和天使一樣
[00:16:25.000 --> 00:16:27.000]  不會再死
[00:16:27.000 --> 00:16:31.000]  人沒必要再藉著嫁娶去繁殖後代
[00:16:31.000 --> 00:16:34.000]  因為人活到永遠
[00:16:34.000 --> 00:16:38.000]  但這個活到永遠不是指活得長命一點
[00:16:38.000 --> 00:16:42.000]  因為在永恆裡面是沒有長短的意義的
[00:16:42.000 --> 00:16:48.000]  永生所指的是永恆的主和我們永遠同在
[00:16:48.000 --> 00:16:53.000]  所以是超越了人現今所賴以生存的需要
[00:16:53.000 --> 00:16:57.000]  因此現今世界的事
[00:16:57.000 --> 00:17:02.000]  去到上帝的國就不再需要和不再有意義了
[00:17:02.000 --> 00:17:05.000]  另外一件事就是在第34節
[00:17:05.000 --> 00:17:11.000]  「這世代的人」原文是「這世代的兒子」
[00:17:11.000 --> 00:17:14.000]  和第36節「上帝的兒子」
[00:17:14.000 --> 00:17:18.000]  這兩個是不同世界的人
[00:17:18.000 --> 00:17:21.000]  是分別屬於完全不同領域的人
[00:17:21.000 --> 00:17:26.000]  所以人與人之間的關係是處於另一個層面
[00:17:26.000 --> 00:17:29.000]  因為復活的人都是上帝的兒子
[00:17:29.000 --> 00:17:32.000]  所以無論妻子或者無論人
[00:17:32.000 --> 00:17:35.000]  是不會屬於任何人的產業
[00:17:35.000 --> 00:17:39.000]  人的價值和關係就得以恢復了
[00:17:39.000 --> 00:17:44.000]  接著耶穌再引用經濟篇來回應
[00:17:44.000 --> 00:17:47.000]  撒多戈人對復活的不信
[00:17:47.000 --> 00:17:51.000]  當時舊約聖經是未分章節的
[00:17:51.000 --> 00:17:54.000]  所以當時的人用經濟篇這個名稱
[00:17:54.000 --> 00:17:57.000]  去稱呼在《出埃及記》第三章前後
[00:17:57.000 --> 00:18:00.000]  有關摩西和上帝相遇的那一段經文
[00:18:00.000 --> 00:18:04.000]  耶穌引用摩西五經上的說話
[00:18:04.000 --> 00:18:08.000]  對於撒多戈人來說是很重要
[00:18:08.000 --> 00:18:13.000]  因為他們很相信摩西所記錄的事情
[00:18:13.000 --> 00:18:16.000]  他們覺得這些是他們的權威
[00:18:16.000 --> 00:18:19.000]  耶穌這句說話是什麼意思呢
[00:18:19.000 --> 00:18:23.000]  就是既然上帝在與摩西的對話當中
[00:18:23.000 --> 00:18:27.000]  稱自己是他們祖先的神
[00:18:27.000 --> 00:18:30.000]  即阿伯拉罕以撒亞國的神
[00:18:30.000 --> 00:18:36.000]  即表示上帝與他們三人仍保持著密切的關係
[00:18:36.000 --> 00:18:41.000]  肉體的死亡並未結束他們的生命
[00:18:41.000 --> 00:18:44.000]  因為在第38節這樣說
[00:18:44.000 --> 00:18:48.000]  對上帝來說他們都是活的
[00:18:48.000 --> 00:18:51.000]  也都因為上帝不是死人的神
[00:18:51.000 --> 00:18:53.000]  而是活人的神
[00:18:53.000 --> 00:18:55.000]  所以雖然他們都死了
[00:18:55.000 --> 00:18:58.000]  雖然阿伯拉罕以撒和亞國都死了
[00:18:58.000 --> 00:19:00.000]  但是神必會叫他們復活
[00:19:00.000 --> 00:19:04.000]  並且同神一直去到永遠
[00:19:04.000 --> 00:19:07.000]  這個亦都提醒撒都該人
[00:19:07.000 --> 00:19:11.000]  不要將他們固有的觀點去理解聖經
[00:19:11.000 --> 00:19:13.000]  按他們自己的想法
[00:19:13.000 --> 00:19:16.000]  限制了上帝在這個世界所做的事
[00:19:16.000 --> 00:19:21.000]  而是應該要全面地去認識上帝的說話
[00:19:21.000 --> 00:19:25.000]  不過這些經文對於我們來說帶來什麼提醒呢
[00:19:25.000 --> 00:19:29.000]  又或者這個與神永遠同在的生命
[00:19:29.000 --> 00:19:32.000]  是不是每一個人都可以得到呢
[00:19:32.000 --> 00:19:34.000]  在第35節就這樣說
[00:19:34.000 --> 00:19:37.000]  唯有佩德那要來的世代
[00:19:37.000 --> 00:19:41.000]  和從死人中復活的人不取也不假
[00:19:41.000 --> 00:19:46.000]  佩德這個字原文是一個被動語態的詞語
[00:19:46.000 --> 00:19:48.000]  即是什麼意思呢
[00:19:48.000 --> 00:19:52.000]  就是被算為佩德
[00:19:52.000 --> 00:19:55.000]  意思就是說耶穌一方面說明
[00:19:55.000 --> 00:19:59.000]  不是每一個人都被算為佩德那個世代
[00:19:59.000 --> 00:20:02.000]  因為擁有復活永恆的生命
[00:20:02.000 --> 00:20:06.000]  首先就是要信有復活永恆的生命
[00:20:06.000 --> 00:20:08.000]  當你信的時候
[00:20:08.000 --> 00:20:13.000]  你就看得見上帝對這個復活永恆的生命帶來的意義
[00:20:13.000 --> 00:20:19.000]  其實是包括了悔改、審判和向上帝交仗
[00:20:19.000 --> 00:20:21.000]  如果沒有復活的話
[00:20:21.000 --> 00:20:26.000]  人對神的責任只是限於今生的話
[00:20:26.000 --> 00:20:28.000]  死亡成為了終結
[00:20:28.000 --> 00:20:32.000]  死亡就會令到他可以逃避一切的責任
[00:20:32.000 --> 00:20:36.000]  審判和悔改就變得沒有意義了
[00:20:36.000 --> 00:20:41.000]  人就只會繼續將一切的價值和關係扭曲
[00:20:41.000 --> 00:20:46.000]  人就體會不到活的生命的深層意義和價值
[00:20:46.000 --> 00:20:48.000]  但更重要的是
[00:20:48.000 --> 00:20:51.000]  復活的生命是上帝的工作
[00:20:51.000 --> 00:20:53.000]  上帝所賜予的
[00:20:53.000 --> 00:20:56.000]  所以人是必須與復活永恆的主連結
[00:20:56.000 --> 00:20:58.000]  正如耶穌所說
[00:20:58.000 --> 00:21:02.000]  阿伯拉罕的上帝、以撒的上帝、雅各的上帝
[00:21:02.000 --> 00:21:04.000]  他們是必須與上帝連結
[00:21:04.000 --> 00:21:08.000]  才可以連繫這個永恆的生命
[00:21:08.000 --> 00:21:11.000]  但薩都哥人不相信復活的事
[00:21:11.000 --> 00:21:16.000]  他們的信念裡沒有耶穌所描述的永恆現象
[00:21:16.000 --> 00:21:20.000]  所以耶穌向薩都哥人作出一個邀請
[00:21:20.000 --> 00:21:25.000]  叫他們以復活永恆的生命去檢視他現在
[00:21:25.000 --> 00:21:30.000]  以復活永恆的生命作為一個遠景去改變現狀
[00:21:30.000 --> 00:21:34.000]  因為死亡的本質已經被耶穌打破
[00:21:34.000 --> 00:21:37.000]  他的復活讓我們實實在在知道
[00:21:37.000 --> 00:21:39.000]  死亡並不是一切的終結
[00:21:39.000 --> 00:21:42.000]  讓我們有同樣復活的盼望
[00:21:42.000 --> 00:21:45.000]  正如剛才 Connie 的分享
[00:21:45.000 --> 00:21:48.000]  他知道死亡不是一切的終結
[00:21:48.000 --> 00:21:51.000]  他知道他與他的家人可以在天下再遇
[00:21:51.000 --> 00:21:56.000]  這個盼望影響了他現刻能夠繼續努力的生命
