
[00:00:00.000 --> 00:00:02.320]  在這個《約翰福音》十三章第三十四節
[00:04:44.760 --> 00:04:47.760]  他不好意思說I love you
[00:04:47.760 --> 00:04:50.760]  他見到他愛的對象
[00:04:50.760 --> 00:04:54.760]  他說I love you
[00:04:54.760 --> 00:04:56.760]  原來就是I love you的意思
[00:04:56.760 --> 00:04:58.760]  你們真的沒有人聽過這個嗎?
[00:04:58.760 --> 00:05:00.760]  沒理由的
[00:05:00.760 --> 00:05:04.760]  我也是在電視上看的,你們不看的嗎?
[00:05:04.760 --> 00:05:08.760]  所以這個是你們的損失,是不是?
[00:05:08.760 --> 00:05:12.760]  原來有些人這三個字I love you是很難說的
[00:05:12.760 --> 00:05:13.760]  是不是?
[00:05:13.760 --> 00:05:16.760]  你試一下跟旁邊那個說一次,行不行?練習一下
[00:05:16.760 --> 00:05:20.760]  1,2,3,說一次
[00:05:20.760 --> 00:05:26.760]  有些人還要摸著嘴巴
[00:05:26.760 --> 00:05:28.760]  Anyway,所以
[00:05:28.760 --> 00:05:30.760]  我講講愛的表現
[00:05:30.760 --> 00:05:31.760]  它說了什麼呢?
[00:05:31.760 --> 00:05:32.760]  說了要給他時間
[00:05:32.760 --> 00:05:35.760]  說到要words of appreciation
[00:05:35.760 --> 00:05:37.760]  要說話,要欣賞
[00:05:37.760 --> 00:05:39.760]  還有要幫他做事
[00:05:39.760 --> 00:05:40.760]  是不是?
[00:05:40.760 --> 00:05:41.760]  如果你很愛一個人
[00:05:41.760 --> 00:05:43.760]  他找你幫他做事
[00:05:43.760 --> 00:05:45.760]  你是不是真的撲心撲命幫他做?
[00:05:45.760 --> 00:05:46.760]  對不對?
[00:05:46.760 --> 00:05:47.760]  你不會說
[00:05:47.760 --> 00:05:50.760]  有一次,有空的時候,我先看看怎麼樣
[00:05:50.760 --> 00:05:52.760]  通常都不是這樣的,是不是?
[00:05:52.760 --> 00:05:54.760]  還有什麼呢?就是送禮物
[00:05:54.760 --> 00:05:56.760]  是不是?有沒有收過禮物?
[00:05:56.760 --> 00:05:58.760]  送禮物也是一種愛的表達
[00:05:58.760 --> 00:06:00.760]  還有一樣是什麼呢?
[00:06:00.760 --> 00:06:01.760]  糟糕了
[00:06:01.760 --> 00:06:03.760]  時間,appreciation
[00:06:03.760 --> 00:06:05.760]  說出來
[00:06:05.760 --> 00:06:07.760]  送禮物
[00:06:07.760 --> 00:06:09.760]  我留下了一樣東西,忘記了
[00:06:09.760 --> 00:06:12.760]  如果我突然之間叮一聲,記得了,我講給你聽
[00:06:12.760 --> 00:06:14.760]  這裡來說,愛的表現是什麼呢?
[00:06:14.760 --> 00:06:16.760]  根據《聖經》愛的表現是什麼呢?
[00:06:16.760 --> 00:06:18.760]  是彼此和睦
[00:06:18.760 --> 00:06:19.760]  大家和諧和睦
[00:06:19.760 --> 00:06:21.760]  是彼此洗腳
[00:06:21.760 --> 00:06:22.760]  什麼?彼此洗腳?
[00:06:22.760 --> 00:06:24.760]  這個當然有context
[00:06:24.760 --> 00:06:26.760]  就是說是一個服事
[00:06:26.760 --> 00:06:28.760]  因為當時耶穌的時候
[00:06:28.760 --> 00:06:30.760]  為什麼彼此洗腳?
[00:06:30.760 --> 00:06:32.760]  那條街不是像我們現在的街那麼漂亮
[00:06:32.760 --> 00:06:34.760]  走過之後
[00:06:34.760 --> 00:06:36.760]  基本上有些人說
[00:06:36.760 --> 00:06:38.760]  他們是穿涼鞋的
[00:06:38.760 --> 00:06:39.760]  就是看到腳趾的
[00:06:39.760 --> 00:06:41.760]  走完那條泥路
[00:06:41.760 --> 00:06:42.760]  灰塵
[00:06:42.760 --> 00:06:44.760]  是不是要回家?是不是要洗腳?
[00:06:44.760 --> 00:06:46.760]  但是主耶穌基督他謙卑自己
[00:06:46.760 --> 00:06:48.760]  他拿一盆水
[00:06:48.760 --> 00:06:50.760]  蓄起腰
[00:06:50.760 --> 00:06:52.760]  好像一個瀑人的樣式
[00:06:52.760 --> 00:06:54.760]  幫他的門徒彼此洗腳
[00:06:54.760 --> 00:06:56.760]  看到嗎?
[00:06:56.760 --> 00:06:58.760]  彼此洗腳的意思不是說要幫人洗腳
[00:06:58.760 --> 00:07:00.760]  今天你洗腳來幹嘛?
[00:07:00.760 --> 00:07:02.760]  有些事是有一個服事
[00:07:02.760 --> 00:07:04.760]  服事
[00:07:04.760 --> 00:07:06.760]  好處呢?不要說好處了
[00:07:06.760 --> 00:07:08.760]  另外就是彼此的信心
[00:07:08.760 --> 00:07:10.760]  什麼叫彼此的信心呢?
[00:07:10.760 --> 00:07:12.760]  就是說我信神的心
[00:07:12.760 --> 00:07:14.760]  你有信神的心
[00:07:14.760 --> 00:07:16.760]  大家都有信神的心
[00:07:16.760 --> 00:07:18.760]  而同得安慰
[00:07:18.760 --> 00:07:20.760]  同得鼓勵
[00:07:20.760 --> 00:07:22.760]  就是大家呢
[00:07:22.760 --> 00:07:24.760]  你有信心信神
[00:07:24.760 --> 00:07:26.760]  他有信心信神
[00:07:26.760 --> 00:07:28.760]  是一個彼此相愛的情況下
[00:07:28.760 --> 00:07:30.760]  有時你會鼓勵一下他
[00:07:30.760 --> 00:07:32.760]  他又會鼓勵一下你
[00:07:32.760 --> 00:07:34.760]  這個就是彼此相愛的
[00:07:34.760 --> 00:07:36.760]  這個就是言語
[00:07:36.760 --> 00:07:38.760]  鼓勵一下他
[00:07:38.760 --> 00:07:40.760]  彼此聯絡作肢體
[00:07:40.760 --> 00:07:42.760]  可以發訊息
[00:07:42.760 --> 00:07:44.760]  可以發電郵
[00:07:44.760 --> 00:07:46.760]  所以彼此有聯繫
[00:07:46.760 --> 00:07:48.760]  彼此有聯絡
[00:07:48.760 --> 00:07:50.760]  如果你說我兒子很乖
[00:07:50.760 --> 00:07:52.760]  我女兒很孝順
[00:07:52.760 --> 00:07:54.760]  他去了多倫多讀書
[00:07:54.760 --> 00:07:56.760]  好幾年了
[00:07:56.760 --> 00:07:58.760]  他每天都打電話給我
[00:07:58.760 --> 00:08:00.760]  是不是有一點點不同呢?
[00:08:00.760 --> 00:08:06.760]  還是說你打給他
[00:08:06.760 --> 00:08:08.760]  媽你知不知道
[00:08:08.760 --> 00:08:10.760]  我好忙呀
[00:08:10.760 --> 00:08:12.760]  接著你打給他
[00:08:12.760 --> 00:08:14.760]  媽現在不講電話我在圖書館裏面呀
[00:08:14.760 --> 00:08:16.760]  接著在後面聽見有班人
[00:08:16.760 --> 00:08:18.760]  嘩嘩嘩祝你生日快樂
[00:08:18.760 --> 00:08:20.760]  唉
[00:08:20.760 --> 00:08:22.760]  你的心都很不舒服
[00:08:22.760 --> 00:08:24.760]  所以彼此是聯絡
[00:08:24.760 --> 00:08:26.760]  原來有關係的
[00:08:26.760 --> 00:08:28.760]  彼此同心
[00:08:28.760 --> 00:08:30.760]  彼此造就
[00:08:30.760 --> 00:08:32.760]  彼此能夠我造就你你造就我
[00:08:32.760 --> 00:08:34.760]  我鼓勵你你鼓勵我
[00:08:34.760 --> 00:08:36.760]  彼此要接納
[00:08:36.760 --> 00:08:38.760]  人呢
[00:08:38.760 --> 00:08:40.760]  我最近
[00:08:40.760 --> 00:08:42.760]  剪了一樣東西出來
[00:08:42.760 --> 00:08:44.760]  他說呢
[00:08:44.760 --> 00:08:46.760]  他的意思就是說
[00:08:46.760 --> 00:08:48.760]  有時我們可以
[00:08:48.760 --> 00:08:50.760]  不同
[00:08:50.760 --> 00:08:52.760]  大家會不同的
[00:08:52.760 --> 00:08:54.760]  你喜歡吃朱古力雪糕
[00:08:54.760 --> 00:08:56.760]  我又喜歡吃Vanilla
[00:08:56.760 --> 00:08:58.760]  是不是 大家是不同的
[00:08:58.760 --> 00:09:00.760]  但不同你不要說
[00:09:00.760 --> 00:09:02.760]  你有沒有搞錯呀
[00:09:02.760 --> 00:09:04.760]  朱古力雪糕都好吃的
[00:09:04.760 --> 00:09:06.760]  大家不同口味
[00:09:06.760 --> 00:09:08.760]  對不對
[00:09:08.760 --> 00:09:10.760]  嘩
[00:09:10.760 --> 00:09:12.760]  牛肉那麼好吃你都不吃
[00:09:12.760 --> 00:09:14.760]  你去吃齋
[00:09:14.760 --> 00:09:16.760]  你是不是傻傻的
[00:09:16.760 --> 00:09:18.760]  這些呢
[00:09:18.760 --> 00:09:20.760]  就真的不太好
[00:09:20.760 --> 00:09:22.760]  所以有時我們要很接受別人
[00:09:22.760 --> 00:09:24.760]  和我們不同的地方
[00:09:24.760 --> 00:09:26.760]  當然有些事要界線
[00:09:26.760 --> 00:09:28.760]  不是說你這樣做我和你不同
[00:09:28.760 --> 00:09:30.760]  我和你不同
[00:09:30.760 --> 00:09:32.760]  有些事不同
[00:09:32.760 --> 00:09:34.760]  法理情底下不同
[00:09:34.760 --> 00:09:36.760]  是有問題的
[00:09:36.760 --> 00:09:38.760]  彼此交往
[00:09:38.760 --> 00:09:40.760]  彼此勸戒
[00:09:40.760 --> 00:09:42.760]  有一個弟兄姊妹
[00:09:42.760 --> 00:09:44.760]  你又說愛他
[00:09:44.760 --> 00:09:46.760]  但你不勸戒他
[00:09:46.760 --> 00:09:48.760]  其實愛是要勸戒的
[00:09:48.760 --> 00:09:50.760]  愛是恆久忍耐又有因
[00:09:50.760 --> 00:09:52.760]  愛是不疾不至 誇不張狂
[00:09:52.760 --> 00:09:54.760]  不作害羞的事 不求自己的
[00:09:54.760 --> 00:09:56.760]  愈不輕易發怒 不計算別人的
[00:09:56.760 --> 00:09:58.760]  不喜歡不義 只喜歡真理
[00:09:58.760 --> 00:10:00.760]  凡事包容凡事 相信凡事 盼望凡事
[00:10:00.760 --> 00:10:02.760]  忍耐凡事 愛是永不止息的
[00:10:02.760 --> 00:10:04.760]  所以在愛裏面
[00:10:04.760 --> 00:10:06.760]  是不喜歡不義
[00:10:06.760 --> 00:10:08.760]  如果你覺得有個弟兄姊妹
[00:10:08.760 --> 00:10:10.760]  或者你愛的人
[00:10:10.760 --> 00:10:12.760]  他做了不義的事
[00:10:12.760 --> 00:10:14.760]  你是不是要勸戒他
[00:10:14.760 --> 00:10:16.760]  你由他照做
[00:10:16.760 --> 00:10:18.760]  不是
[00:10:18.760 --> 00:10:20.760]  有些人做了不義的事
[00:10:20.760 --> 00:10:22.760]  你要勸他
[00:10:22.760 --> 00:10:24.760]  喜歡真理
[00:10:24.760 --> 00:10:26.760]  喜歡真實的事
[00:10:26.760 --> 00:10:28.760]  然後就是
[00:10:28.760 --> 00:10:30.760]  問安
[00:10:30.760 --> 00:10:32.760]  我們有沒有試過彼此不問安
[00:10:32.760 --> 00:10:34.760]  有沒有
[00:10:34.760 --> 00:10:36.760]  正如我都曾經提過
[00:10:36.760 --> 00:10:38.760]  我每天都傳那些訊息出去
[00:10:38.760 --> 00:10:40.760]  很多人都有收到
[00:10:40.760 --> 00:10:42.760]  其中有一個給我回應
[00:10:42.760 --> 00:10:44.760]  他說我已經很久很久
[00:10:44.760 --> 00:10:46.760]  沒有理會誰誰誰
[00:10:46.760 --> 00:10:48.760]  不過看了你的訊息
[00:10:48.760 --> 00:10:50.760]  我們要若是能行
[00:10:50.760 --> 00:10:52.760]  總與眾人和睦
[00:10:52.760 --> 00:10:54.760]  於是我就
[00:10:54.760 --> 00:10:56.760]  真的去跟他打個招呼
[00:10:56.760 --> 00:10:58.760]  接著打招呼之後
[00:10:58.760 --> 00:11:00.760]  那個人就說
[00:11:00.760 --> 00:11:02.760]  其實我已經十年來都很想和你打招呼
[00:11:02.760 --> 00:11:04.760]  不過沒有打
[00:11:04.760 --> 00:11:06.760]  今天你和我打招呼
[00:11:06.760 --> 00:11:08.760]  我又和你打招呼
[00:11:08.760 --> 00:11:10.760]  因為其實不和你打招呼
[00:11:10.760 --> 00:11:12.760]  過去的十年我心裏都不太好過
[00:11:12.760 --> 00:11:14.760]  首先和人打招呼那個
[00:11:14.760 --> 00:11:16.760]  他都說其實我過去的十年
[00:11:16.760 --> 00:11:18.760]  心裏都不太好過
[00:11:18.760 --> 00:11:20.760]  原來打個招呼可以破冰
[00:11:20.760 --> 00:11:22.760]  大家彼此打招呼
[00:11:22.760 --> 00:11:24.760]  和你旁邊那個
[00:11:24.760 --> 00:11:26.760]  如果你沒有旁邊那個
[00:11:26.760 --> 00:11:28.760]  找個旁邊的
[00:11:28.760 --> 00:11:32.760]  彼此等待
[00:11:32.760 --> 00:11:34.760]  彼此等待
[00:11:34.760 --> 00:11:36.760]  真的
[00:11:36.760 --> 00:11:38.760]  一起吃飯
[00:11:38.760 --> 00:11:40.760]  有些人一直都不理
[00:11:40.760 --> 00:11:42.760]  不過我又覺得這樣
[00:11:42.760 --> 00:11:44.760]  都有限度
[00:11:44.760 --> 00:11:46.760]  所以真理團契是怎樣
[00:11:46.760 --> 00:11:48.760]  真理團契就是我們有吃飯
[00:11:48.760 --> 00:11:50.760]  你可以參加可以不參加要報名
[00:11:50.760 --> 00:11:52.760]  我都講了
[00:11:52.760 --> 00:11:54.760]  我們最後結束的時候
[00:11:54.760 --> 00:11:56.760]  當然要分享一些東西
[00:11:56.760 --> 00:11:58.760]  我會做一個吃飯祈禱
[00:11:58.760 --> 00:12:00.760]  莫非聚會完要祈禱嗎
[00:12:00.760 --> 00:12:02.760]  吃飯
[00:12:02.760 --> 00:12:04.760]  因為祈禱之後
[00:12:04.760 --> 00:12:06.760]  我們就可以去餐廳吃飯
[00:12:06.760 --> 00:12:08.760]  但是我可以告訴大家
[00:12:08.760 --> 00:12:10.760]  譬如有兩圍三圍四圍
[00:12:10.760 --> 00:12:12.760]  當然有些人在外面聊天
[00:12:12.760 --> 00:12:14.760]  人家就坐在那裏等
[00:12:14.760 --> 00:12:16.760]  怎麼辦
[00:12:16.760 --> 00:12:18.760]  你不斷在那裏聊天
[00:12:18.760 --> 00:12:20.760]  坐了一整桌
[00:12:20.760 --> 00:12:22.760]  已經有八個人
[00:12:22.760 --> 00:12:24.760]  是不是等你才來吃飯
[00:12:24.760 --> 00:12:26.760]  所以我訂了一條規矩
[00:12:26.760 --> 00:12:28.760]  既然牧師已經祈禱了
[00:12:28.760 --> 00:12:30.760]  祈禱了
[00:12:30.760 --> 00:12:32.760]  可以吃飯
[00:12:32.760 --> 00:12:34.760]  坐了一整桌
[00:12:34.760 --> 00:12:36.760]  如果有五個人坐在那裏
[00:12:36.760 --> 00:12:38.760]  坐夠五個人的話
[00:12:38.760 --> 00:12:40.760]  吃吧
[00:12:40.760 --> 00:12:42.760]  吃吧
[00:12:42.760 --> 00:12:44.760]  合不合理
[00:12:44.760 --> 00:12:46.760]  因為有些人
[00:12:46.760 --> 00:12:48.760]  做這個做那個
[00:12:48.760 --> 00:12:50.760]  結果人家就坐在那裏等
[00:12:50.760 --> 00:12:52.760]  而且還有
[00:12:52.760 --> 00:12:54.760]  說明七點半吃飯
[00:12:54.760 --> 00:12:56.760]  那我等你多久
[00:12:56.760 --> 00:12:58.760]  所以有時就是這樣
[00:12:58.760 --> 00:13:00.760]  這裏就提及到
[00:13:00.760 --> 00:13:02.760]  在主餐的時候
[00:13:02.760 --> 00:13:04.760]  他們有外賢
[00:13:04.760 --> 00:13:06.760]  以前的主餐不是就這樣
[00:13:06.760 --> 00:13:08.760]  手煮餐就這麼簡單
[00:13:08.760 --> 00:13:10.760]  他們有東西吃
[00:13:10.760 --> 00:13:12.760]  但是那些有錢人就帶一些
[00:13:12.760 --> 00:13:14.760]  譬如
[00:13:14.760 --> 00:13:16.760]  多謝你那些東西
[00:13:16.760 --> 00:13:18.760]  但是那些比較
[00:13:18.760 --> 00:13:20.760]  經濟能力差的
[00:13:20.760 --> 00:13:22.760]  可能就帶兩塊餅
[00:13:22.760 --> 00:13:24.760]  但是那些
[00:13:24.760 --> 00:13:26.760]  富貴的那些
[00:13:26.760 --> 00:13:28.760]  就跟富貴的那些分享
[00:13:28.760 --> 00:13:30.760]  今天你拿花膠
[00:13:30.760 --> 00:13:32.760]  幸好我拿了鮑魚
[00:13:32.760 --> 00:13:34.760]  我沒有花膠沒有鮑魚
[00:13:34.760 --> 00:13:36.760]  那你拿了些什麼
[00:13:36.760 --> 00:13:38.760]  那我也去斬了一些
[00:13:38.760 --> 00:13:40.760]  超級無敵好的叉燒
[00:13:40.760 --> 00:13:42.760]  好了我們大家一起吃
[00:13:42.760 --> 00:13:44.760]  但是有些經濟能力差的弟兄姊妹
[00:13:44.760 --> 00:13:46.760]  就站在那裏看著你吃
[00:13:46.760 --> 00:13:48.760]  他們不能分享
[00:13:48.760 --> 00:13:50.760]  他們不是不想contribute
[00:13:50.760 --> 00:13:52.760]  但是有些人真的有經濟能力困難
[00:13:52.760 --> 00:13:54.760]  所以在聖經裏面的教導就是
[00:13:54.760 --> 00:13:56.760]  我們要彼此等待
[00:13:56.760 --> 00:13:58.760]  大家一起分享
[00:13:58.760 --> 00:14:00.760]  大家一起share
[00:14:00.760 --> 00:14:02.760]  好了
[00:14:02.760 --> 00:14:04.760]  接下來就不講了
[00:14:04.760 --> 00:14:06.760]  因為再講下去就不行了
[00:14:06.760 --> 00:14:08.760]  上一次都跟大家講到
[00:14:08.760 --> 00:14:10.760]  馴服這個題目
[00:14:10.760 --> 00:14:12.760]  馴服這個題目很重要
[00:14:12.760 --> 00:14:14.760]  在聖經裏面來說
[00:14:14.760 --> 00:14:16.760]  馴服很厲害
[00:14:16.760 --> 00:14:18.760]  我們看一兩次
[00:14:18.760 --> 00:14:20.760]  在上有權柄的人
[00:14:20.760 --> 00:14:22.760]  人人要馴服
[00:14:22.760 --> 00:14:24.760]  因為沒有權柄不是來自神的
[00:14:24.760 --> 00:14:26.760]  掌權的都是神所立的
[00:14:26.760 --> 00:14:28.760]  馴服權柄
[00:14:28.760 --> 00:14:30.760]  嘩
[00:14:30.760 --> 00:14:32.760]  真的很要命
[00:14:32.760 --> 00:14:34.760]  你知道現在DT
[00:14:34.760 --> 00:14:36.760]  大家知道誰是DT嗎
[00:14:36.760 --> 00:14:38.760]  知道誰是DT嗎
[00:14:38.760 --> 00:14:40.760]  DT都不認識
[00:14:40.760 --> 00:14:42.760]  新聞有做
[00:14:42.760 --> 00:14:44.760]  連time magazine都放他
[00:14:44.760 --> 00:14:46.760]  在封面的DT
[00:14:46.760 --> 00:14:48.760]  他是不是在上有權柄
[00:14:48.760 --> 00:14:50.760]  肯定是
[00:14:50.760 --> 00:14:52.760]  但是他的東西
[00:14:52.760 --> 00:14:54.760]  真的有時候都很難啃
[00:14:54.760 --> 00:14:56.760]  但是聖經說
[00:14:56.760 --> 00:14:58.760]  在上有權柄的人
[00:14:58.760 --> 00:15:00.760]  人人要馴服
[00:15:00.760 --> 00:15:02.760]  因為沒有權柄不是來自神的
[00:15:02.760 --> 00:15:04.760]  掌權的都是神所立的
[00:15:04.760 --> 00:15:06.760]  嘩
[00:15:06.760 --> 00:15:08.760]  都真的很難啃
[00:15:08.760 --> 00:15:10.760]  是不是很難啃
[00:15:10.760 --> 00:15:12.760]  這樣一個方法
[00:15:12.760 --> 00:15:14.760]  你轉去做加拿大人
[00:15:14.760 --> 00:15:16.760]  或者回來香港做香港人
[00:15:16.760 --> 00:15:18.760]  不要做美國人
[00:15:18.760 --> 00:15:20.760]  那就不關你的事
[00:15:20.760 --> 00:15:22.760]  他不是你的什麼什麼
[00:15:22.760 --> 00:15:24.760]  但是聖經不是叫我們
[00:15:24.760 --> 00:15:26.760]  是絕對去馴服
[00:15:26.760 --> 00:15:28.760]  為什麼
[00:15:28.760 --> 00:15:30.760]  我們又看一下
[00:15:30.760 --> 00:15:32.760]  彼得說什麼
[00:15:32.760 --> 00:15:34.760]  彼得四章十九節
[00:15:34.760 --> 00:15:36.760]  彼得和約翰回答他們說
[00:15:36.760 --> 00:15:38.760]  聽從你們
[00:15:38.760 --> 00:15:40.760]  不聽從神
[00:15:40.760 --> 00:15:42.760]  在神面前合理不合理
[00:15:42.760 --> 00:15:44.760]  你們自己判斷吧
[00:15:44.760 --> 00:15:46.760]  即是在有些情況下
[00:15:46.760 --> 00:15:48.760]  信從神
[00:15:48.760 --> 00:15:50.760]  不信從人是應當的
[00:15:50.760 --> 00:15:52.760]  如果在上執政掌權
[00:15:52.760 --> 00:15:54.760]  甚至做父母
[00:15:54.760 --> 00:15:56.760]  做長輩
[00:15:56.760 --> 00:15:58.760]  或者我是一個牧師
[00:15:58.760 --> 00:16:00.760]  我要求弟兄姊妹
[00:16:00.760 --> 00:16:02.760]  或者父母要求
[00:16:02.760 --> 00:16:04.760]  子女
[00:16:04.760 --> 00:16:06.760]  要求你做一些事
[00:16:06.760 --> 00:16:08.760]  是要你說謊
[00:16:08.760 --> 00:16:10.760]  你聽不聽
[00:16:10.760 --> 00:16:12.760]  可以不聽
[00:16:12.760 --> 00:16:14.760]  因為這個不合聖經
[00:16:14.760 --> 00:16:16.760]  不合真理
[00:16:16.760 --> 00:16:18.760]  不合聖經不合真理
[00:16:18.760 --> 00:16:20.760]  所以這個不是絕對的馴服
[00:16:20.760 --> 00:16:22.760]  絕對的馴服唯有對神
[00:16:22.760 --> 00:16:24.760]  我們絕對馴服
[00:16:24.760 --> 00:16:26.760]  因為神不會叫我們做那些事
[00:16:26.760 --> 00:16:28.760]  大家明白嗎
[00:16:28.760 --> 00:16:30.760]  馴服大原則上是對的
[00:16:30.760 --> 00:16:32.760]  但是有很多很多事
[00:16:32.760 --> 00:16:34.760]  今次我們看看
