
[00:00:00.000 --> 00:00:03.200]  今天就會繼續和大家分享
[00:02:10.640 --> 00:02:12.160]  其實不是沒有的
[00:02:12.160 --> 00:02:14.960]  性醜聞和貪腐醜聞
[00:02:14.960 --> 00:02:18.840]  在天主教、基督教和其他所有宗教當中
[00:02:18.840 --> 00:02:23.200]  其實時不時都有出現
[00:02:23.200 --> 00:02:24.840]  所以我們必須承認
[00:02:24.840 --> 00:02:27.160]  中國有一句說話說得很好
[00:02:27.160 --> 00:02:29.920]  「聖人都有錯」
[00:02:29.920 --> 00:02:32.720]  There is no perfect person on earth
[00:02:32.720 --> 00:02:33.960]  在這個世界上來說
[00:02:33.960 --> 00:02:36.040]  沒有一個絕對完美無瑕的人
[00:02:36.040 --> 00:02:37.640]  除了耶穌基督之外
[00:02:37.640 --> 00:02:38.800]  沒有一個完美的人
[00:02:38.800 --> 00:02:40.320]  除了耶穌基督
[00:02:40.320 --> 00:02:42.200]  聖人都會有錯
[00:02:42.200 --> 00:02:45.480]  但是我們不能因為聖人都有錯
[00:02:45.480 --> 00:02:48.200]  基督徒犯錯
[00:02:48.200 --> 00:02:50.280]  書記主教犯錯
[00:02:50.280 --> 00:02:52.600]  很出名的evangelist犯錯
[00:02:52.600 --> 00:02:55.960]  所以他們所相信的神就不可信了
[00:02:55.960 --> 00:02:59.640]  這不是一個合適的邏輯推論
[00:02:59.640 --> 00:03:03.680]  人的軟弱不能否定他們所相信的宗教
[00:03:03.680 --> 00:03:08.480]  他們所相信的神是不可靠和不可信
[00:03:08.480 --> 00:03:10.320]  但問題要回頭
[00:03:10.320 --> 00:03:11.880]  為什麼那麼多基督徒
[00:03:11.880 --> 00:03:13.520]  包括那些宗教領袖
[00:03:13.520 --> 00:03:15.400]  會軟弱跌倒呢
[00:03:15.400 --> 00:03:17.680]  為什麼那麼多基督徒
[00:03:17.680 --> 00:03:20.320]  會在我們的信仰生活當中失敗呢
[00:03:20.320 --> 00:03:22.920]  令到天父上帝傷心難過呢
[00:03:22.920 --> 00:03:27.320]  為什麼今天我們會到一個地步
[00:03:27.320 --> 00:03:29.240]  放棄我們的信仰
[00:03:29.240 --> 00:03:32.520]  否定我們的舊主耶穌基督呢
[00:03:32.520 --> 00:03:38.720]  這幾個是我今天希望和大家一起探討的問題
[00:03:38.720 --> 00:03:41.720]  當然我們可以很簡單地說
[00:03:41.720 --> 00:03:42.920]  Satan make me do it
[00:03:42.920 --> 00:03:45.080]  這是我兒子經常說的
[00:03:45.080 --> 00:03:46.160]  Satan make me do it
[00:03:46.160 --> 00:03:47.360]  魔鬼要我這樣做
[00:03:47.360 --> 00:03:48.080]  不是我想的
[00:03:48.080 --> 00:03:49.680]  不過魔鬼影響我
[00:03:49.680 --> 00:03:52.200]  那我就做出來了
[00:03:52.200 --> 00:03:55.400]  但是今天我希望能夠從耶穌基督的門徒
[00:03:55.400 --> 00:03:58.840]  就是耶穌基督貼身的那十二個門徒
[00:03:58.840 --> 00:04:01.360]  我們稱之為仕徒的身上
[00:04:01.360 --> 00:04:02.840]  可以找出一些端倪
[00:04:02.840 --> 00:04:04.680]  一些原因
[00:04:04.680 --> 00:04:08.640]  首先我們要看看那個出賣耶穌的猶大
[00:04:08.640 --> 00:04:11.840]  這裡當中有沒有人改名叫猶大
[00:04:11.840 --> 00:04:16.160]  James 有 Peter 有沒有人叫Judas
[00:04:16.160 --> 00:04:20.000]  我相信沒有 沒有人改姓曹操 那就不會叫曹操了
[00:04:20.000 --> 00:04:21.000]  不敢改這個名
[00:04:21.000 --> 00:04:22.600]  因為一聽到猶大的時候
[00:04:22.600 --> 00:04:24.840]  這個是出賣耶穌的人
[00:04:24.840 --> 00:04:26.480]  我們經常記得他出賣耶穌
[00:04:26.480 --> 00:04:30.680]  為了三十兩的銀子出賣耶穌
[00:04:30.680 --> 00:04:35.520]  事實上當我們看猶大這個人的時候
[00:04:35.520 --> 00:04:37.360]  我們第一個印象就是他貪心
[00:04:37.360 --> 00:04:38.720]  他貪錢
[00:04:38.720 --> 00:04:41.000]  為錢出賣耶穌基督
[00:04:41.000 --> 00:04:42.320]  其實另一方面來說
[00:04:42.320 --> 00:04:44.320]  我們留心研究的時候就發現
[00:04:44.320 --> 00:04:48.200]  這個猶大信仰是很膚淺的
[00:04:48.200 --> 00:04:51.160]  首先我們看馬太福音26章
[00:04:51.160 --> 00:04:54.000]  說到耶穌的十二個仕徒當中
[00:04:54.000 --> 00:04:56.360]  有一個戛略人猶大
[00:04:56.360 --> 00:04:57.600]  他去見祭司長
[00:04:57.600 --> 00:05:00.320]  說如果我把耶穌交給你們
[00:05:00.320 --> 00:05:03.240]  你們願意給我什麼
[00:05:03.240 --> 00:05:05.840]  他們拿三十塊銀幣給他
[00:05:05.840 --> 00:05:07.280]  從那個時候起
[00:05:07.280 --> 00:05:12.200]  猶大就找機會出賣耶穌了
[00:05:12.200 --> 00:05:14.880]  如果我們看約翰福音的時候
[00:05:14.880 --> 00:05:16.760]  約翰就會告訴我們知道
[00:05:16.760 --> 00:05:19.760]  原來猶大在十二個仕徒當中
[00:05:19.760 --> 00:05:23.160]  是被挑選出來做財政的
[00:05:23.160 --> 00:05:24.120]  管錢的
[00:05:24.120 --> 00:05:26.360]  我們在短書里找過一個人
[00:05:26.360 --> 00:05:28.120]  管理財政的
[00:05:28.120 --> 00:05:30.160]  下午我們也會講
[00:05:30.160 --> 00:05:32.840]  原來猶大在這群人當中
[00:05:32.840 --> 00:05:34.480]  十二個門徒包括耶穌徒裡面
[00:05:34.480 --> 00:05:35.520]  是管錢的
[00:05:35.520 --> 00:05:38.960]  所有的人捐錢去支持他們的工作
[00:05:38.960 --> 00:05:39.880]  支持耶穌
[00:05:39.880 --> 00:05:41.080]  養活他們
[00:05:41.080 --> 00:05:43.200]  或者是一些旅遊費用
[00:05:43.200 --> 00:05:45.480]  住旅館什麼的
[00:05:45.480 --> 00:05:46.520]  錢去到他們手裡
[00:05:46.520 --> 00:05:48.480]  全交給猶大
[00:05:48.480 --> 00:05:50.400]  然後他們有什麼開支的時間
[00:05:50.400 --> 00:05:55.920]  也是由猶大從錢囊里拿錢出來支付
[00:05:55.920 --> 00:05:58.360]  這個能夠做財政的
[00:05:58.360 --> 00:06:00.040]  第一他懂錢
[00:06:00.040 --> 00:06:02.560]  可能是數學很清楚
[00:06:02.560 --> 00:06:03.920]  第二樣東西來說
[00:06:03.920 --> 00:06:05.760]  可能是值得信任才找他
[00:06:05.760 --> 00:06:07.880]  一般來說找個信得過
[00:06:07.880 --> 00:06:09.120]  這個人數學很清楚
[00:06:09.120 --> 00:06:09.840]  不會有問題的
[00:06:09.840 --> 00:06:10.800]  又信得過的
[00:06:10.800 --> 00:06:11.920]  讓他去管錢
[00:06:11.920 --> 00:06:13.400]  是不是應該這樣
[00:06:13.400 --> 00:06:15.320]  一般來說應該這樣
[00:06:15.320 --> 00:06:17.200]  不過在約翰福音裡面
[00:06:17.200 --> 00:06:19.280]  約翰有另外一個記載
[00:06:19.280 --> 00:06:21.800]  他說猶大
[00:06:21.800 --> 00:06:26.880]  上上盜用錢囊當中的公款
[00:06:26.880 --> 00:06:29.280]  以為他是最信得過的人
[00:06:29.280 --> 00:06:30.000]  讓他去管錢
[00:06:30.000 --> 00:06:31.640]  但是這個人原來
[00:06:31.640 --> 00:06:34.640]  是會在錢囊里拿錢出來
[00:06:34.640 --> 00:06:36.760]  去花的
[00:06:36.760 --> 00:06:38.080]  首先
[00:06:38.080 --> 00:06:39.560]  當我講到錢
[00:06:39.560 --> 00:06:41.560]  就想在教會裡面
[00:06:41.560 --> 00:06:43.320]  錢財這件事
[00:06:43.320 --> 00:06:45.320]  我們要十分小心
[00:06:45.320 --> 00:06:46.320]  為什麼呢
[00:06:46.320 --> 00:06:48.320]  因為錢
[00:06:48.320 --> 00:06:50.320]  Green cash
[00:06:50.320 --> 00:06:52.120]  原來是很有魅力的
[00:06:52.120 --> 00:06:53.480]  魅力還是魅力
[00:06:53.480 --> 00:06:54.520]  Whatever
[00:06:54.520 --> 00:06:56.120]  有魅力也好
[00:06:56.120 --> 00:06:58.920]  錢原來是很有魅力的
[00:06:58.920 --> 00:07:00.520]  中國人有一句話
[00:07:00.520 --> 00:07:03.040]  有錢又可以怎樣
[00:07:03.040 --> 00:07:04.000]  大家都知道
[00:07:04.000 --> 00:07:05.440]  有錢可以使鬼推磨
[00:07:05.440 --> 00:07:07.200]  鬼也可以使動
[00:07:07.200 --> 00:07:08.320]  何況人呢
[00:07:08.320 --> 00:07:11.080]  你說錢多powerful
[00:07:11.080 --> 00:07:13.560]  不過聖經也這樣說
[00:07:13.560 --> 00:07:15.320]  貪財
[00:07:15.320 --> 00:07:17.960]  是萬惡的根
[00:07:17.960 --> 00:07:18.600]  沒錯
[00:07:18.600 --> 00:07:21.800]  錢可以使鬼推磨
[00:07:21.800 --> 00:07:24.960]  但是聖經很清楚地勸解我們
[00:07:24.960 --> 00:07:28.880]  貪財是萬惡的根
[00:07:28.880 --> 00:07:31.480]  我相信這個猶大
[00:07:31.480 --> 00:07:33.360]  他不是一做財政
[00:07:33.360 --> 00:07:35.280]  就立刻把錢塞進自己的錢包
[00:07:35.280 --> 00:07:36.440]  左袋入右袋
[00:07:36.440 --> 00:07:40.440]  我相信他不是這種人
[00:07:40.440 --> 00:07:42.160]  他開始的時候
[00:07:42.160 --> 00:07:44.480]  我相信可能他只是說
[00:07:44.480 --> 00:07:45.320]  手緊
[00:07:45.320 --> 00:07:47.040]  借著用
[00:07:47.040 --> 00:07:49.280]  遲些我有錢我會塞進去
[00:07:49.280 --> 00:07:51.280]  既然我會塞進去
[00:07:51.280 --> 00:07:52.800]  那就不用和大家商量了
[00:07:52.800 --> 00:07:55.680]  因為我會補進去
[00:07:55.680 --> 00:07:58.520]  但後來可能忘記了塞進去
[00:07:58.520 --> 00:08:01.120]  或者沒錢塞進去
[00:08:01.120 --> 00:08:02.600]  其他的仕途好像不知道
[00:08:02.600 --> 00:08:03.800]  耶穌也不知道
[00:08:03.800 --> 00:08:06.000]  沒有發覺
[00:08:06.000 --> 00:08:07.480]  於是第二次
[00:08:07.480 --> 00:08:08.520]  第三次
[00:08:08.520 --> 00:08:09.320]  第四次
[00:08:09.320 --> 00:08:11.880]  第五次
[00:08:11.880 --> 00:08:14.640]  我發覺很多人
[00:08:14.640 --> 00:08:18.480]  被引進去一個罪惡的行為當中的時候
[00:08:18.480 --> 00:08:20.320]  都是由很少的
[00:08:20.320 --> 00:08:23.840]  和給很多自己的理由開始的
[00:08:23.840 --> 00:08:25.160]  如果是這樣的時候
[00:08:25.160 --> 00:08:27.680]  猶大的問題到底在哪裡呢
[00:08:27.680 --> 00:08:30.480]  如果這是一個順理的發展的話
[00:08:30.480 --> 00:08:31.880]  我相信沒有一個人想著
[00:08:31.880 --> 00:08:32.680]  我可以做財政
[00:08:32.680 --> 00:08:33.920]  就在裡面要拿錢
[00:08:33.920 --> 00:08:35.680]  不會的
[00:08:35.680 --> 00:08:37.360]  但如果真的像我剛才
[00:08:37.360 --> 00:08:40.440]  去形容猶大的情況的時候
[00:08:40.440 --> 00:08:44.040]  到底猶大的問題在哪裡呢
[00:08:44.040 --> 00:08:45.640]  猶大的問題
[00:08:45.640 --> 00:08:50.360]  是將自己偷渡的行為合理化
[00:08:50.360 --> 00:08:51.520]  他告訴自己
[00:08:51.520 --> 00:08:53.480]  我是臨時借用的
[00:08:53.480 --> 00:08:54.200]  OK
[00:08:54.200 --> 00:08:55.600]  我借著來
[00:08:55.600 --> 00:08:56.560]  先洗一下
[00:08:56.560 --> 00:08:57.920]  甚至他會和自己說
[00:08:57.920 --> 00:08:59.480]  我是幫家人
[00:08:59.480 --> 00:09:02.240]  或者幫朋友解決自己一些
[00:09:02.240 --> 00:09:04.520]  經濟上的問題
[00:09:04.520 --> 00:09:05.720]  或者他會說
[00:09:05.720 --> 00:09:07.120]  方便嘛
[00:09:07.120 --> 00:09:08.360]  反正都要借錢的
[00:09:08.360 --> 00:09:11.200]  不過在我身邊先借著
[00:09:11.200 --> 00:09:13.200]  以後我一定會償還的
[00:09:13.200 --> 00:09:16.000]  甚至呢
[00:09:16.000 --> 00:09:17.320]  他會告訴自己
[00:09:17.320 --> 00:09:18.280]  我做財政嘛
[00:09:18.280 --> 00:09:19.760]  做財政少少游泳
[00:09:19.760 --> 00:09:22.880]  這是我應得的報酬
[00:09:22.880 --> 00:09:25.320]  可以給自己這樣的解釋
[00:09:25.320 --> 00:09:26.880]  就在美國裡面來說
[00:09:26.880 --> 00:09:28.480]  2006年的時候
[00:09:28.480 --> 00:09:32.960]  Congress成立了一個特別的調查委員會
[00:09:32.960 --> 00:09:38.080]  他們有6個在電視上很出名的TV Evangelist
[00:09:38.080 --> 00:09:39.640]  為什麼要調查他們呢
[00:09:39.640 --> 00:09:42.760]  要將他們的財政狀況交出來
[00:09:42.760 --> 00:09:44.200]  要透明
[00:09:44.200 --> 00:09:47.520]  因為這些TV Evangelist
[00:09:47.520 --> 00:09:49.000]  電視的報道家
[00:09:49.000 --> 00:09:50.680]  很有錢
[00:09:50.680 --> 00:09:51.600]  錢從哪裡來的
[00:09:51.600 --> 00:09:53.800]  以前不是那麼有錢的
[00:09:53.800 --> 00:09:54.280]  OK
[00:09:54.280 --> 00:09:56.200]  有錢到什麼地步呢
[00:09:56.200 --> 00:09:58.200]  不單單是千萬財貨
[00:09:58.200 --> 00:10:01.240]  他們有私人飛機
[00:10:01.240 --> 00:10:03.040]  私人飛機還有
[00:10:03.040 --> 00:10:04.240]  Rolls-Royce不是一架
[00:10:04.240 --> 00:10:06.080]  是一對
[00:10:06.080 --> 00:10:08.000]  一對的Rolls-Royce
[00:10:08.000 --> 00:10:09.400]  然後買了幾百萬的房子
[00:10:09.400 --> 00:10:10.760]  不單單是自己的房子幾百萬
[00:10:10.760 --> 00:10:13.600]  子女的房子每一間都幾百萬
[00:10:13.600 --> 00:10:14.720]  所以Congress說
[00:10:14.720 --> 00:10:15.360]  為什麼會這樣
[00:10:15.360 --> 00:10:16.600]  是不是有些缺乏管理
[00:10:16.600 --> 00:10:19.200]  關於他們的財政
[00:10:19.200 --> 00:10:20.440]  這些人那麼有錢
[00:10:20.440 --> 00:10:22.280]  所以去調查他們
[00:10:22.280 --> 00:10:24.480]  其中有些人怎麼解釋呢
[00:10:24.480 --> 00:10:25.680]  其中有些人怎麼解釋呢
[00:10:25.680 --> 00:10:26.920]  他說
[00:10:26.920 --> 00:10:28.760]  神祝福我們的事工
[00:10:28.760 --> 00:10:29.240]  OK
[00:10:29.240 --> 00:10:30.120]  我做這個工作
[00:10:30.120 --> 00:10:33.440]  這是我服侍上帝應得的賞賜
[00:10:33.440 --> 00:10:35.920]  和神給我的祝福
[00:10:35.920 --> 00:10:37.360]  這就是他的解釋
[00:10:37.360 --> 00:10:39.000]  為什麼我們做傳道人
[00:10:39.000 --> 00:10:42.880]  我們傳夫人不可以有錢
[00:10:42.880 --> 00:10:44.040]  很多時候
[00:10:44.040 --> 00:10:45.880]  在不知不覺當中
[00:10:45.880 --> 00:10:48.520]  我們把不問自取
[00:10:48.520 --> 00:10:50.160]  視為策也
[00:10:50.160 --> 00:10:52.640]  這個人常的道理
[00:10:52.640 --> 00:10:53.760]  拋諸腦後
[00:10:53.760 --> 00:10:54.880]  我們將它合理化了
[00:10:54.880 --> 00:10:56.800]  給一個解釋
[00:10:56.800 --> 00:11:01.280]  然後我們就這樣去做
[00:11:01.280 --> 00:11:04.040]  聖經裡面怎麼去形容這些人
[00:11:04.040 --> 00:11:07.360]  聖經裡面怎麼去形容這些人呢
[00:11:07.360 --> 00:11:09.680]  提摩太前書第六章第五節
[00:11:09.680 --> 00:11:10.120]  他們說
[00:11:10.120 --> 00:11:11.840]  他們的思想腐敗
[00:11:11.840 --> 00:11:13.480]  如果你要寫就寫吧
[00:11:13.480 --> 00:11:14.840]  他們的思想腐敗
[00:11:14.840 --> 00:11:15.600]  來了真理
[00:11:15.600 --> 00:11:18.000]  把福音當作生財的工具
[00:11:18.000 --> 00:11:22.400]  這種人你們千萬要遠離他
[00:11:22.400 --> 00:11:24.520]  由思想開始
[00:11:24.520 --> 00:11:26.120]  由腦袋開始
[00:11:26.120 --> 00:11:27.280]  想歪了
[00:11:27.280 --> 00:11:28.040]  給自己理由
[00:11:28.040 --> 00:11:29.640]  給自己解釋
[00:11:29.640 --> 00:11:31.920]  然後利用傳福音
[00:11:31.920 --> 00:11:35.360]  作為一個生財的工具
[00:11:35.360 --> 00:11:37.800]  多麼可憐
[00:11:37.800 --> 00:11:40.400]  聖經裡面沒有詳細交代
[00:11:40.400 --> 00:11:41.920]  沒有詳細告訴我們
[00:11:41.920 --> 00:11:46.920]  猶太時時在錢籠里拿錢做什麼呢
[00:11:46.920 --> 00:11:48.960]  聖經沒有說
[00:11:48.960 --> 00:11:50.160]  但是很明顯
[00:11:50.160 --> 00:11:51.080]  到最後的時候
[00:11:51.080 --> 00:11:54.240]  猶太為了錢的緣故
[00:11:54.240 --> 00:11:59.280]  出賣一個和自己生活了三年多的老師
[00:11:59.280 --> 00:12:00.000]  有時我會想
[00:12:00.000 --> 00:12:01.960]  這個會不會是大祭司的臥底呢
[00:12:01.960 --> 00:12:05.440]  毛建保躲在仕途當中呢
[00:12:05.440 --> 00:12:09.920]  還是還有另外一個原因呢
[00:12:09.920 --> 00:12:13.440]  我相信可能還有另外一個原因
[00:12:13.440 --> 00:12:14.760]  聖經後來告訴我們
[00:12:14.760 --> 00:12:15.840]  這個故事大家熟悉了
[00:12:15.840 --> 00:12:17.680]  所以沒有引給大家
[00:12:17.680 --> 00:12:18.640]  聖經告訴我們
[00:12:18.640 --> 00:12:21.200]  出賣耶穌的猶太人
[00:12:21.200 --> 00:12:26.000]  當他知道耶穌被定罪之後
[00:12:26.000 --> 00:12:27.320]  他就後悔了
[00:12:27.320 --> 00:12:31.760]  就將三十兩的銀子拿回給祭司長
[00:12:31.760 --> 00:12:32.680]  告訴他
[00:12:32.680 --> 00:12:35.520]  我出賣了無辜人的血
[00:12:35.520 --> 00:12:39.120]  我是有罪了
[00:12:39.120 --> 00:12:41.480]  祭司長就對他說
[00:12:41.480 --> 00:12:42.480]  這個和我有什麼關係
[00:12:42.480 --> 00:12:43.440]  你自己去承擔
[00:12:43.440 --> 00:12:44.080]  是你出賣他
[00:12:44.080 --> 00:12:45.720]  不是我
[00:12:45.720 --> 00:12:46.600]  聖經怎麼說呢
[00:12:46.600 --> 00:12:47.040]  聖經說
[00:12:47.040 --> 00:12:49.440]  這個猶太人就將那三十兩的銀子
[00:12:49.440 --> 00:12:51.160]  留在聖殿裡面
[00:12:51.160 --> 00:12:53.400]  然後自己出去
[00:12:53.400 --> 00:12:55.680]  吊死了
[00:12:55.680 --> 00:12:58.960]  所以從這個猶太人的結局來說
[00:12:58.960 --> 00:13:01.760]  你會看到這個猶太人
[00:13:01.760 --> 00:13:05.000]  不是一個沒有良知的人
[00:13:05.000 --> 00:13:06.440]  否則他會說
[00:13:06.440 --> 00:13:07.280]  我有三十兩
[00:13:07.280 --> 00:13:08.080]  現在錢不要
[00:13:08.080 --> 00:13:10.200]  而且還把自己吊死
[00:13:10.200 --> 00:13:11.760]  他不是一個沒有良知的人
[00:13:11.760 --> 00:13:13.680]  不過他是一個無知的人
[00:13:13.680 --> 00:13:15.680]  他是一個膚淺的人
[00:13:15.680 --> 00:13:16.600]  無知
[00:13:16.600 --> 00:13:20.640]  在信仰的理解上膚淺
[00:13:20.640 --> 00:13:23.160]  事實上你會看到這個猶太人
[00:13:23.160 --> 00:13:24.840]  和其他的仕途一樣
[00:13:24.840 --> 00:13:28.920]  親眼見過耶穌醫病趕鬼的
[00:13:28.920 --> 00:13:29.720]  會不會呢
[00:13:29.720 --> 00:13:30.520]  會的
[00:13:30.520 --> 00:13:31.960]  十二個仕途跟著耶穌
[00:13:31.960 --> 00:13:37.120]  他親耳聽到耶穌怎麼回答那些特別來
[00:13:37.120 --> 00:13:39.080]  要試探耶穌
[00:13:39.080 --> 00:13:42.320]  希望找到把柄控告耶穌的人
[00:13:42.320 --> 00:13:43.680]  怎麼去挑戰耶穌
[00:13:43.680 --> 00:13:44.880]  耶穌怎麼去回答
[00:13:44.880 --> 00:13:46.560]  這幫人來
[00:13:46.560 --> 00:13:47.920]  無論是誰都好
[00:13:47.920 --> 00:13:50.720]  每一個都是無功而還
[00:13:50.720 --> 00:13:52.480]  所以這個猶太人
[00:13:52.480 --> 00:13:53.520]  看到這些東西
[00:13:53.520 --> 00:13:55.720]  聽到這些東西
[00:13:55.720 --> 00:13:57.640]  事實上有一次
[00:13:57.640 --> 00:13:59.280]  祭司長和法律才人
[00:13:59.280 --> 00:14:02.240]  真的叫那些差役去捉耶穌
[00:14:02.240 --> 00:14:03.680]  大家有沒有記得那個故事
[00:14:03.680 --> 00:14:05.280]  這個祭司長叫他們去捉耶穌
[00:14:05.280 --> 00:14:06.320]  去到耶穌那裡
[00:14:06.320 --> 00:14:07.680]  耶穌在講道
[00:14:07.680 --> 00:14:08.400]  講完道之後
[00:14:08.400 --> 00:14:11.120]  沒有人敢動手
[00:14:11.120 --> 00:14:13.800]  這幫差役被差派去捉耶穌
[00:14:13.800 --> 00:14:14.760]  沒有人敢動手
[00:14:14.760 --> 00:14:16.720]  回去見到那些祭司長和法律才人
[00:14:16.720 --> 00:14:17.960]  耶穌呢
[00:14:17.960 --> 00:14:19.600]  我見到祂在哪裡講道
[00:14:19.600 --> 00:14:22.720]  為什麼你不帶祂回來
[00:14:22.720 --> 00:14:24.120]  這幫差役怎麼說
[00:14:24.120 --> 00:14:25.160]  這幫差役說
[00:14:25.160 --> 00:14:26.880]  從來沒有聽過有人
[00:14:26.880 --> 00:14:28.760]  好像耶穌那樣講道
[00:14:28.760 --> 00:14:29.880]  就是因為這個原因
[00:14:29.880 --> 00:14:31.440]  所以沒有人敢動手
[00:14:31.440 --> 00:14:33.960]  沒有人動手去捉耶穌
[00:14:33.960 --> 00:14:37.520]  所以我所講的這些一切
[00:14:37.520 --> 00:14:39.840]  猶太人都看在自己的眼裡
[00:14:39.840 --> 00:14:41.760]  所以極有可能
[00:14:41.760 --> 00:14:45.280]  猶太人心裡出了什麼鬼主意
[00:14:45.280 --> 00:14:48.040]  是因為他們以為他們這樣做
[00:14:48.040 --> 00:14:49.760]  耶穌都不會有事
[00:14:49.760 --> 00:14:51.000]  那麼多次都沒有事
[00:14:51.000 --> 00:14:52.520]  而且大家不要忘記
[00:14:52.520 --> 00:14:54.320]  那個時間是上個星期
[00:14:54.320 --> 00:14:57.040]  耶穌上十字架前最後一個星期
[00:14:57.040 --> 00:14:59.680]  耶穌是怎麼進入耶路撒冷的
[00:14:59.680 --> 00:15:01.000]  耶穌是怎麼進入耶路撒冷的
[00:15:01.000 --> 00:15:03.560]  哇 萬民在兩旁歡呼
[00:15:03.560 --> 00:15:06.040]  夾岸之子鋪在地上
[00:15:06.040 --> 00:15:06.840]  騎著路
[00:15:06.840 --> 00:15:08.760]  哇 人們說 哇 撒冷 我撒冷
[00:15:08.760 --> 00:15:11.120]  哇 那時候全程人都在歡迎耶穌
[00:15:11.120 --> 00:15:12.880]  耶穌有什麼事
[00:15:12.880 --> 00:15:16.000]  耶穌會有什麼事
[00:15:16.000 --> 00:15:17.680]  不會有事的
[00:15:17.680 --> 00:15:19.840]  那麼那三十兩顆銀子呢
[00:15:19.840 --> 00:15:21.920]  我代代平安
[00:15:21.920 --> 00:15:23.000]  耶穌又會沒有事
[00:15:23.000 --> 00:15:29.200]  我又會代代平安
[00:15:29.200 --> 00:15:32.640]  我發覺今天有很多人信耶穌
[00:15:32.640 --> 00:15:36.800]  甚至有些信了耶穌很久的基督徒
[00:15:36.800 --> 00:15:42.280]  都有類似猶太一樣的想法
[00:15:42.280 --> 00:15:44.480]  有時我們信了耶穌之後
[00:15:44.480 --> 00:15:47.040]  什麼問題都可以解決
[00:15:47.040 --> 00:15:50.440]  我以為信了耶穌之後
[00:15:50.440 --> 00:15:54.560]  有什麼疾病 有什麼危難都會沒事
[00:15:54.560 --> 00:15:57.240]  因為有耶穌的恩典 有耶穌的能力
[00:15:57.240 --> 00:15:58.720]  耶穌那麼愛我們
[00:15:58.720 --> 00:15:59.880]  祂怎麼會不理我們
[00:15:59.880 --> 00:16:01.440]  祂一定會幫助我們
[00:16:01.440 --> 00:16:02.840]  祂不會讓我們受傷害
[00:16:02.840 --> 00:16:06.560]  所以信耶穌 萬事都OK
[00:16:06.560 --> 00:16:07.600]  不單如此
[00:16:07.600 --> 00:16:10.760]  而且祂會讓我們凡事順利
[00:16:10.760 --> 00:16:15.960]  富足 興旺 每件事都會成功
