
[00:00:00.000 --> 00:00:02.000]  鄧英姐妹主內平安
[00:01:29.040 --> 00:01:32.920]  他們一定要加入羅馬軍隊
[00:01:32.920 --> 00:01:35.320]  一起去作戰
[00:01:35.320 --> 00:01:36.520]  大家也知道
[00:01:36.520 --> 00:01:38.520]  如果軍人打仗的時候
[00:01:38.520 --> 00:01:40.120]  他們也會分心
[00:01:40.120 --> 00:01:43.400]  他們有時候也會想起他們的家人
[00:01:43.400 --> 00:01:44.520]  想起他們的妻子
[00:01:44.520 --> 00:01:46.680]  也會影響他們的軍心
[00:01:46.680 --> 00:01:49.960]  於是皇帝又要想一個辦法
[00:01:49.960 --> 00:01:53.320]  如何令他們專心不要想呢?
[00:01:53.320 --> 00:01:55.560]  於是他下了一個很特別的命令
[00:01:55.560 --> 00:01:59.480]  就是全國人不准舉行婚禮
[00:01:59.480 --> 00:02:02.160]  那些已訂婚的怎麼辦呢?
[00:02:02.160 --> 00:02:05.800]  就要取消婚禮
[00:02:05.800 --> 00:02:09.160]  而且宣告婚姻是違法的
[00:02:09.160 --> 00:02:10.800]  於是真的沒有辦法了
[00:02:10.800 --> 00:02:14.600]  很多年輕人他們就唯有告別他的愛人
[00:02:14.600 --> 00:02:18.320]  很悲慘地踏上打仗的路
[00:02:18.320 --> 00:02:20.080]  但當中有一個基督徒
[00:02:20.080 --> 00:02:22.800]  他叫做華倫泰
[00:02:22.800 --> 00:02:27.000]  這個譯音也是情人節英文的譯音
[00:02:27.000 --> 00:02:28.200]  這個基督徒很特別
[00:02:28.200 --> 00:02:31.720]  他不單是反抗皇帝的禁令
[00:02:31.720 --> 00:02:34.600]  因為當時羅馬是拜很多偶像的
[00:02:34.600 --> 00:02:39.720]  皇帝要迫全國人民來拜神子
[00:02:39.720 --> 00:02:43.440]  這個基督徒拒絕拜偶像
[00:02:43.440 --> 00:02:47.840]  並且秘密地
[00:02:47.840 --> 00:02:51.360]  幫未婚的男女舉行婚禮
[00:02:51.360 --> 00:02:52.800]  雖然很秘密
[00:02:52.800 --> 00:02:53.800]  很暗暗地
[00:02:53.800 --> 00:02:57.520]  但結果還是被人知道這件事發生了
[00:02:57.520 --> 00:03:01.120]  大家都想到他的下場是怎樣
[00:03:01.120 --> 00:03:04.800]  被捕、入獄、斬頭
[00:03:04.800 --> 00:03:07.320]  而斬頭這件事是在2月14日
[00:03:07.320 --> 00:03:11.160]  所以後世的人為了紀念殉道者
[00:03:11.160 --> 00:03:15.320]  華倫泰在2月14日互相慶祝
[00:03:15.320 --> 00:03:18.280]  來紀念這個人
[00:03:18.280 --> 00:03:23.320]  大家知道2月14日是西方的情人節
[00:03:23.320 --> 00:03:26.040]  在西方甚至演變成
[00:03:26.040 --> 00:03:30.240]  送卡、送禮物不單限於情人之間
[00:03:30.240 --> 00:03:34.520]  而且是父母、兄弟姐妹、朋友、老師
[00:03:34.520 --> 00:03:38.640]  甚至上司、下屬互相送禮物、送卡
[00:03:38.640 --> 00:03:42.240]  互相鼓勵
[00:03:42.240 --> 00:03:46.840]  剛才也提到他們會送給父母
[00:03:46.840 --> 00:03:51.280]  我想在座的每一個一定是父母
[00:03:51.280 --> 00:03:53.760]  或者是做人的子女
[00:03:53.760 --> 00:03:54.920]  我們有沒有想過
[00:03:54.920 --> 00:04:02.160]  今天來向父母或子女表示一下呢?
[00:04:02.160 --> 00:04:07.040]  因為我也是負責牧養青少年
[00:04:07.040 --> 00:04:11.600]  我近日也回憶自己年輕時是怎樣
[00:04:11.600 --> 00:04:14.880]  特別在座後面有很多愛自拍的弟兄姐妹
[00:04:14.880 --> 00:04:19.280]  當我在你們這個年紀的時候
[00:04:19.280 --> 00:04:21.600]  或者其他在座的父母
[00:04:21.600 --> 00:04:23.920]  你們也曾經少年過
[00:04:23.920 --> 00:04:25.920]  你們可以一路回憶一下
[00:04:25.920 --> 00:04:28.880]  你們少年時的感受是否跟我一樣
[00:04:28.880 --> 00:04:30.960]  是怎樣的呢?
[00:04:30.960 --> 00:04:33.040]  我記得我少年時
[00:04:33.040 --> 00:04:36.040]  尤其是中一、中二
[00:04:36.040 --> 00:04:36.600]  很特別的
[00:04:36.600 --> 00:04:39.160]  那幾年不知為何
[00:04:39.160 --> 00:04:42.840]  大家看我的樣子好像很乖
[00:04:42.840 --> 00:04:45.520]  很坐定定、很文靜
[00:04:45.520 --> 00:04:47.000]  但不知為何很特別
[00:04:47.000 --> 00:04:51.800]  那幾年我很不想坐定定
[00:04:51.800 --> 00:04:53.400]  我很不想坐在課室
[00:04:53.400 --> 00:04:54.920]  我很不想溫書
[00:04:54.920 --> 00:04:57.480]  我很想衝出這個課室
[00:04:57.480 --> 00:04:58.960]  很想離開這個課室
[00:04:58.960 --> 00:05:01.000]  很不想聽書
[00:05:01.000 --> 00:05:03.920]  裡面不知怎樣形容
[00:05:03.920 --> 00:05:05.240]  大家回憶一下
[00:05:05.240 --> 00:05:07.320]  是少年時的時間
[00:05:07.320 --> 00:05:10.160]  很掙扎、很辛苦
[00:05:10.160 --> 00:05:15.160]  我想這是我們成長過程中
[00:05:15.160 --> 00:05:17.560]  很多的掙扎、很多的轉變
[00:05:17.560 --> 00:05:19.560]  再加上荷爾蒙的作用
[00:05:19.560 --> 00:05:22.280]  當時我覺得很辛苦
[00:05:22.280 --> 00:05:24.840]  好像很想學壞一樣
[00:05:24.840 --> 00:05:27.480]  很想不坐定定
[00:05:27.480 --> 00:05:29.800]  不要乖乖
[00:05:29.800 --> 00:05:32.960]  所以也很艱難地渡過
[00:05:32.960 --> 00:05:35.240]  當時我也沒有告訴父母
[00:05:35.240 --> 00:05:40.160]  我只是和朋友聊天、自己想想
[00:05:40.160 --> 00:05:41.320]  挺辛苦的
[00:05:41.320 --> 00:05:42.360]  不過先感謝
[00:05:42.360 --> 00:05:44.480]  我也渡過了,沒有學壞
[00:05:44.480 --> 00:05:49.960]  但我認識一個少年人
[00:05:49.960 --> 00:05:56.680]  他認識了一群壞的朋友
[00:05:56.680 --> 00:05:59.240]  他學壞了
[00:05:59.240 --> 00:06:02.680]  於是他媽媽和他爸爸很擔心
[00:06:02.680 --> 00:06:04.800]  他家人也很擔心
[00:06:04.800 --> 00:06:10.200]  這位媽媽每次接到電話時
[00:06:10.200 --> 00:06:13.520]  她就很害怕
[00:06:13.520 --> 00:06:14.880]  為甚麼呢?
[00:06:14.880 --> 00:06:19.080]  因為有機會,只有兩個機會
[00:06:19.080 --> 00:06:21.480]  一是醫院打來
[00:06:21.480 --> 00:06:24.840]  一是警察局打來
[00:06:24.840 --> 00:06:27.480]  警察局打來,大家明白的
[00:06:27.480 --> 00:06:30.240]  要去保釋
[00:06:30.240 --> 00:06:33.720]  所以我們可以想像一下
[00:06:33.720 --> 00:06:37.560]  這位媽媽有多難過
[00:06:37.560 --> 00:06:40.800]  我們知道兩代之間的相處、溝通
[00:06:40.800 --> 00:06:44.360]  真的很艱難
[00:06:44.360 --> 00:06:48.240]  這位媽媽經過很多年
[00:06:48.240 --> 00:06:53.960]  她堅忍地愛這位少年人
[00:06:53.960 --> 00:06:56.040]  結果大家都想到
[00:06:56.040 --> 00:06:59.680]  不過當她長大後
[00:06:59.680 --> 00:07:01.640]  這位少年人有很大的轉變
[00:07:01.640 --> 00:07:06.560]  這位媽媽有幾個子女
[00:07:06.560 --> 00:07:08.080]  個個都很孝順
[00:07:08.080 --> 00:07:10.760]  特別這位少年人很孝順
[00:07:10.760 --> 00:07:19.760]  他做回一個乖孩子
[00:07:19.760 --> 00:07:23.360]  他很擔心媽媽,很關心媽媽
[00:07:23.360 --> 00:07:27.920]  他和媽媽的感情非常好
[00:07:27.920 --> 00:07:33.360]  我們知道兩代之間的相處很艱難
[00:07:33.360 --> 00:07:40.560]  我們會否向子女或父母表示愛
[00:07:40.560 --> 00:07:46.720]  在座的父母可能都覺得
[00:07:46.720 --> 00:07:49.840]  這個年代與子女相處是很艱難的事
[00:07:49.840 --> 00:07:53.760]  因為我自己有七個兒女
[00:07:53.760 --> 00:07:59.240]  我看到我的哥哥姐姐和子女
[00:07:59.240 --> 00:08:02.080]  特別是少年人的相處都很艱難
[00:08:02.080 --> 00:08:05.720]  所以我們特別為父母祈禱
[00:08:05.720 --> 00:08:09.600]  特別求主安慰他們
[00:08:09.600 --> 00:08:12.680]  當他們被子女激到彈起的時候
[00:08:12.680 --> 00:08:15.080]  有時父母真的很激氣
[00:08:15.080 --> 00:08:17.120]  我們亦為父母祈禱
[00:08:17.120 --> 00:08:22.520]  求主讓他們明白少年人的感受
[00:08:22.520 --> 00:08:24.960]  因為我們都曾經少年過
[00:08:24.960 --> 00:08:28.480]  當中很多事情都不知道如何處理
[00:08:28.480 --> 00:08:30.560]  求主都讓我們做父母
[00:08:30.560 --> 00:08:33.520]  懂得和少年人溝通
[00:08:33.520 --> 00:08:36.280]  亦求主幫助少年人
[00:08:36.280 --> 00:08:38.920]  我們少年人要知道
[00:08:38.920 --> 00:08:42.120]  現在成長的環境與父母成長的環境很不同
[00:08:42.120 --> 00:08:44.960]  我們父母成長的環境是很艱難的
[00:08:44.960 --> 00:08:49.800]  所以父母對我們有很多要求
[00:08:49.800 --> 00:08:52.560]  可能我們不理解、不明白
[00:08:52.560 --> 00:08:57.400]  但即使我們九十歲
[00:08:57.400 --> 00:09:01.320]  中國有句話「生個仔,長憂九十」
[00:09:01.320 --> 00:09:04.280]  即使我們已經九十歲
[00:09:04.280 --> 00:09:07.240]  但父母仍然很擔心我們
[00:09:07.240 --> 00:09:11.160]  因為在他們眼中,我們永遠都是「細個」
[00:09:11.160 --> 00:09:12.920]  所以我們都想一想
[00:09:12.920 --> 00:09:17.840]  我們對父母和子女更加體諒
[00:09:17.840 --> 00:09:20.920]  當中的感受
[00:09:20.920 --> 00:09:22.160]  剛才提及到
[00:09:22.160 --> 00:09:26.800]  除了子女、情人、朋友、老師、上司、校屬
[00:09:26.800 --> 00:09:29.160]  當中都有愛
[00:09:29.160 --> 00:09:30.960]  雖然關係不同
[00:09:30.960 --> 00:09:32.840]  性質亦不同
[00:09:32.840 --> 00:09:34.760]  但有一個共通點
[00:09:34.760 --> 00:09:37.840]  共通點是要為對方的立場
[00:09:37.840 --> 00:09:40.640]  用對方的立場來考慮
[00:09:40.640 --> 00:09:43.400]  考慮對方的感受
[00:09:43.400 --> 00:09:46.720]  在聖經裏有幾個希臘的詞語
[00:09:46.720 --> 00:09:48.840]  當中提及到「愛」
[00:09:48.840 --> 00:09:51.920]  來形容神對人的愛
[00:09:51.920 --> 00:09:54.320]  是用阿加皮來形容的
[00:09:54.320 --> 00:09:55.360]  當中的解釋是
[00:09:55.360 --> 00:09:59.600]  「仁慈無私無條件的愛」
[00:09:59.600 --> 00:10:03.520]  是神對我們人類無條件的愛
[00:10:03.520 --> 00:10:06.040]  當中聖經裏的經文
[00:10:06.040 --> 00:10:09.600]  來形容耶穌基督和教會
[00:10:09.600 --> 00:10:11.280]  即是我們之間
[00:10:11.280 --> 00:10:18.240]  是用「新郎新娘」這個比喻來形容的
[00:10:18.240 --> 00:10:19.480]  在舊約
[00:10:19.480 --> 00:10:23.360]  提及到神與選民之間的愛
[00:10:23.360 --> 00:10:24.080]  在新約
[00:10:24.080 --> 00:10:27.800]  提及到神與教會之間的愛
[00:10:27.800 --> 00:10:29.520]  所以我們今天會用耳筆鎖書
[00:10:29.520 --> 00:10:31.560]  來看幾段經文
[00:10:31.560 --> 00:10:33.760]  來看看神與人
[00:10:33.760 --> 00:10:37.040]  與我們教會之間的關係
[00:10:37.040 --> 00:10:40.280]  來看教會的半質和使命
[00:10:40.280 --> 00:10:41.440]  在我們聽到之前
[00:10:41.440 --> 00:10:43.440]  我們先有個祈禱
[00:10:43.440 --> 00:10:49.240]  我們將這個時間交給神
[00:10:49.240 --> 00:10:52.000]  創造宇宙萬物的天父
[00:10:52.000 --> 00:10:55.360]  為我們成就了挽回祭的主耶穌
[00:10:55.360 --> 00:10:57.600]  親愛的保衛師聖靈
[00:10:57.600 --> 00:10:59.440]  我們感謝祢
[00:10:59.440 --> 00:11:01.240]  我們一同來到祢的根前
[00:11:01.240 --> 00:11:03.200]  聆聽祢的話語
[00:11:03.200 --> 00:11:05.640]  求聖靈去幫助我們
[00:11:05.640 --> 00:11:08.320]  也按我們各人屬靈的光景
[00:11:08.320 --> 00:11:12.800]  安慰、鼓勵、提醒、督責我們
[00:11:12.800 --> 00:11:15.160]  使我們屬靈的生命能夠成長
[00:11:15.160 --> 00:11:17.440]  成為主祢合用的器皿
[00:11:17.440 --> 00:11:18.360]  感恩祈禱
[00:11:18.360 --> 00:11:19.640]  奉耶穌基督命求
[00:11:19.640 --> 00:11:21.320]  阿門
[00:11:21.320 --> 00:11:23.600]  剛才提及到我們會看耳筆鎖書
[00:11:23.600 --> 00:11:26.960]  耳筆鎖這個地方是一個怎樣的地方呢?
[00:11:26.960 --> 00:11:27.800]  剛才也提及過
[00:11:27.800 --> 00:11:30.880]  是一個拜很多很多偶像的地方
[00:11:30.880 --> 00:11:32.760]  而且他們很淫亂
[00:11:32.760 --> 00:11:36.960]  他們追求愚昧的哲學的地方
[00:11:36.960 --> 00:11:42.120]  所以耳筆鎖書的作者特別寫作書卷
[00:11:42.120 --> 00:11:45.720]  他的目的就是來赦免耳筆鎖的信徒
[00:11:45.720 --> 00:11:47.120]  盼望他們信諭之後
[00:11:47.120 --> 00:11:49.880]  能夠明白神對他們的心意
[00:11:49.880 --> 00:11:52.120]  並且認識教會的本質
[00:11:52.120 --> 00:11:54.120]  當中也提及到很多信徒
[00:11:54.120 --> 00:11:55.840]  如何在生活上
[00:11:55.840 --> 00:11:58.080]  與神、與人
[00:11:58.080 --> 00:11:59.640]  即與肢體之間合一的
[00:11:59.640 --> 00:12:05.080]  一些很多具體的方法
[00:12:05.080 --> 00:12:08.280]  我們先一起讀經文
[00:12:08.280 --> 00:12:10.880]  耳筆鎖書二章十九到二十二節
[00:12:10.880 --> 00:12:12.960]  請會眾一起讀一、二、三
[00:12:12.960 --> 00:12:16.680]  「這樣你們不再作外人或客類
[00:12:16.680 --> 00:12:18.720]  是與聖徒同國
[00:12:18.720 --> 00:12:20.760]  是神家裡的人了
[00:12:20.760 --> 00:12:24.920]  並且被建造在使徒和先知的根基上
[00:12:24.920 --> 00:12:28.080]  有耶穌基督對你們強國誓
[00:12:28.080 --> 00:12:30.760]  國防靠祂聯絡得合適
[00:12:30.760 --> 00:12:33.160]  漸漸成為主的聖殿
[00:12:33.160 --> 00:12:36.440]  你們也靠祂同被建造成為神
[00:12:36.440 --> 00:12:40.200]  藉著聖靈居住的所信」
[00:12:40.200 --> 00:12:44.840]  教會是一群被聖靈重生的人
[00:12:44.840 --> 00:12:47.160]  也是神在世界上
[00:12:47.160 --> 00:12:50.160]  拯救失喪的人所組成的群體
[00:12:50.160 --> 00:12:52.240]  是蒙救贖的群體
[00:12:52.240 --> 00:12:54.200]  即我們在座的每一個信徒
[00:12:54.200 --> 00:12:55.840]  我們就是教會
[00:12:55.840 --> 00:12:57.160]  我們與主相通
[00:12:57.160 --> 00:12:59.520]  亦彼此相通
[00:12:59.520 --> 00:13:00.760]  在各地聚集
[00:13:00.760 --> 00:13:02.680]  顯為教會
[00:13:02.680 --> 00:13:07.400]  因此教會是人所組織的群體
[00:13:07.400 --> 00:13:10.160]  教會不是一座建築物
[00:13:10.160 --> 00:13:11.560]  一間機構
[00:13:11.560 --> 00:13:15.680]  或是一個禮拜堂
[00:13:15.680 --> 00:13:17.800]  正如默基所說
[00:13:17.800 --> 00:13:20.840]  教會存在的基本要素
[00:13:20.840 --> 00:13:23.600]  乃是信徒群體
[00:13:23.600 --> 00:13:27.040]  而並非是行政架構或組織
[00:13:27.040 --> 00:13:30.760]  相比起信徒在基督裡的團契
[00:13:30.760 --> 00:13:34.600]  架構和組織是顯為次要的
[00:13:34.600 --> 00:13:36.120]  當中我們會思考
[00:13:36.120 --> 00:13:40.760]  教會與神之間的關係是怎樣的呢?
[00:13:40.760 --> 00:13:45.000]  我們會一起看看當中幾段經文
[00:13:45.000 --> 00:13:47.960]  看看聖經如何說教會觀
[00:13:47.960 --> 00:13:53.160]  當中如何說三一神與我們的關係
[00:13:53.160 --> 00:13:56.880]  第一個 教會是父神的家
[00:13:56.880 --> 00:13:59.360]  大家特別留意紅色的字
[00:13:59.360 --> 00:14:04.000]  「天上地上的國家 神的家」
[00:14:04.000 --> 00:14:07.160]  「這家就是永生神的教會」
[00:14:07.160 --> 00:14:09.920]  這幾段經文告訴我們
[00:14:09.920 --> 00:14:14.400]  教會是神的家 是父神的家
[00:14:14.400 --> 00:14:18.320]  另外 教會也是復活基督的身體
[00:14:18.320 --> 00:14:20.600]  「教會是他的身體」
[00:14:20.600 --> 00:14:23.240]  「為要承傳各盡奇蹟」
[00:14:23.240 --> 00:14:26.640]  「建立基督的身體」
[00:14:26.640 --> 00:14:29.240]  正像基督代教會一樣
[00:14:29.240 --> 00:14:34.360]  「因我們是他身上的肢體」
[00:14:34.360 --> 00:14:37.320]  第三 教會也是聖靈的殿
[00:14:37.320 --> 00:14:39.400]  「豈不知你們是神的殿」
[00:14:39.400 --> 00:14:43.560]  「神的靈住在你們裡頭嗎?」
[00:14:43.560 --> 00:14:45.960]  「我們是永生神的殿」
[00:14:45.960 --> 00:14:50.680]  「被建造成為靈宮」
[00:14:50.680 --> 00:14:52.920]  當中告訴我們
[00:14:52.920 --> 00:14:56.440]  三一神與教會的關係就是
[00:14:56.440 --> 00:15:01.040]  教會是父神的家 是耶穌基督的身體
[00:15:01.040 --> 00:15:02.800]  是聖靈的殿
[00:15:02.800 --> 00:15:07.400]  我們逐一慢慢去看
[00:15:07.400 --> 00:15:08.880]  教會是父神的家
[00:15:08.880 --> 00:15:11.040]  父神是一家之主
[00:15:11.040 --> 00:15:14.120]  在家裡也有絕對的權柄
[00:15:14.120 --> 00:15:15.560]  所以我們作為教會
[00:15:15.560 --> 00:15:16.360]  我們會想一想
[00:15:16.360 --> 00:15:20.600]  我們到底有沒有切實地服從他的權柄
[00:15:20.600 --> 00:15:24.000]  有沒有來榮耀他呢?
[00:15:24.000 --> 00:15:26.480]  教會必須服從父神的權柄
[00:15:26.480 --> 00:15:28.080]  肯定他的榮耀
[00:15:28.080 --> 00:15:31.520]  我們要讓神成為我們的神
[00:15:31.520 --> 00:15:33.920]  我們要檢視我們的態度
[00:15:33.920 --> 00:15:38.640]  我們也要當中彰顯他的榮耀
[00:15:38.640 --> 00:15:43.960]  教會同時是充滿父神愛的地方
[00:15:43.960 --> 00:15:46.440]  我們怎樣才能體驗到神的愛
[00:15:46.440 --> 00:15:48.800]  在教會當中怎樣去體驗到呢?
[00:15:48.800 --> 00:15:50.040]  聖經告訴我們
[00:15:50.040 --> 00:15:53.960]  如果我們要在神的家體驗神的愛
[00:15:53.960 --> 00:15:54.880]  正如經文所說
[00:15:54.880 --> 00:15:58.000]  「這樣你們不再作外人和客裡
[00:15:58.000 --> 00:15:59.720]  事與聖徒同國
[00:15:59.720 --> 00:16:02.200]  是神家裡的人了」
[00:16:02.200 --> 00:16:04.320]  所以我們不是做客人
[00:16:04.320 --> 00:16:05.720]  我們不是window shopping
[00:16:05.720 --> 00:16:06.760]  我們不是觀光
[00:16:06.760 --> 00:16:08.200]  每一間都去看看
[00:16:08.200 --> 00:16:09.520]  不同的是怎樣呢?
[00:16:09.520 --> 00:16:11.280]  除非我們是一開始
[00:16:11.280 --> 00:16:13.800]  來選擇合適的一間教會
[00:16:13.800 --> 00:16:15.040]  讓我們去成長
[00:16:15.040 --> 00:16:16.360]  否則我們已經決定了
[00:16:16.360 --> 00:16:18.440]  我們也不會像客人
[00:16:18.440 --> 00:16:19.560]  像觀光客那樣
[00:16:19.560 --> 00:16:21.640]  有空就去一下
[00:16:21.640 --> 00:16:24.360]  我們是要加入一個家
[00:16:24.360 --> 00:16:25.760]  互為家人
[00:16:25.760 --> 00:16:27.360]  當中我們在教會裡
[00:16:27.360 --> 00:16:29.040]  我們會互相接納
[00:16:29.040 --> 00:16:34.480]  認識、體諒、關心和幫助
[00:16:34.480 --> 00:16:38.440]  這樣我們才能充分體驗到神的愛
[00:16:38.440 --> 00:16:39.880]  「我們若彼此相愛
[00:16:39.880 --> 00:16:41.720]  神就住在我們裡面
[00:16:41.720 --> 00:16:43.760]  愛他的心在我們裡面
[00:16:43.760 --> 00:16:45.520]  得已完全了」
[00:16:45.520 --> 00:16:49.040]  所以當我們學習主耶神的愛時
[00:16:49.040 --> 00:16:54.560]  我們就能彼此相愛
[00:16:54.560 --> 00:16:57.080]  有時候我們信主信得久的時候
[00:16:57.080 --> 00:16:58.320]  我們可能會覺得
[00:16:58.320 --> 00:17:01.720]  「咦?我真的不太覺得神愛我」
[00:17:01.720 --> 00:17:04.760]  可能大家當中初信的時候
[00:17:04.760 --> 00:17:07.400]  我不知道你們會不會流淚
[00:17:07.400 --> 00:17:09.040]  覺得神很愛你
[00:17:09.040 --> 00:17:10.560]  去寬恕你的罪
[00:17:10.560 --> 00:17:12.120]  你來到決志
[00:17:12.120 --> 00:17:13.360]  來到立定志向
[00:17:13.360 --> 00:17:14.960]  一定要跟隨主
[00:17:14.960 --> 00:17:16.560]  但時間過得久的時候
[00:17:16.560 --> 00:17:20.200]  我們香港人也有一句說話
[00:17:20.200 --> 00:17:21.480]  信得久的時候
[00:17:21.480 --> 00:17:22.120]  不知道你們有沒有聽過
[00:17:22.120 --> 00:17:24.040]  「老油條」這三個字
[00:17:24.040 --> 00:17:24.760]  信得久
[00:17:24.760 --> 00:17:27.160]  十年、二十年、三十年、四十年
[00:17:27.160 --> 00:17:29.760]  可能你漸漸都會覺得
[00:17:29.760 --> 00:17:32.120]  感覺不到神的愛
[00:17:32.120 --> 00:17:36.240]  也有弟兄姊妹跟我說
[00:17:36.240 --> 00:17:38.720]  「周姑娘,我覺得你最近靈修
[00:17:38.720 --> 00:17:40.520]  好像沒什麼感覺
[00:17:40.520 --> 00:17:42.000]  祈禱好像沒什麼感覺
[00:17:42.000 --> 00:17:44.680]  我已經不覺得神的愛了」
[00:17:44.680 --> 00:17:45.880]  但我們很清楚要知道
[00:17:45.880 --> 00:17:49.960]  感覺會隨著時間變化
[00:17:49.960 --> 00:17:53.040]  另外,感覺有時也不一定是準確的
[00:17:53.040 --> 00:17:56.240]  用情人做例子
[00:17:56.240 --> 00:17:59.680]  當兩個情人相處的時候
[00:17:59.680 --> 00:18:00.880]  一開始
[00:18:00.880 --> 00:18:01.920]  為什麼會開始呢?
[00:18:01.920 --> 00:18:04.160]  當然是很喜歡對方
[00:18:04.160 --> 00:18:06.320]  那種很迷戀的感覺
[00:18:06.320 --> 00:18:09.240]  漸漸就會消失了
[00:18:09.240 --> 00:18:10.840]  但細水長流
[00:18:10.840 --> 00:18:13.920]  很堅固的感情、愛情
[00:18:13.920 --> 00:18:17.400]  卻被建立起來
[00:18:17.400 --> 00:18:22.840]  或者有時候我們也會失敗
[00:18:22.840 --> 00:18:24.480]  我們也會做錯
[00:18:24.480 --> 00:18:26.120]  可能我們也會覺得
[00:18:26.120 --> 00:18:27.720]  「我經常都這樣
[00:18:27.720 --> 00:18:29.200]  上帝也不愛我
[00:18:29.200 --> 00:18:30.280]  我經常都做錯
[00:18:30.280 --> 00:18:33.760]  我做得不好」
[00:18:33.760 --> 00:18:36.040]  但其實人是會善變的
[00:18:36.040 --> 00:18:37.760]  人的愛也會善變
[00:18:37.760 --> 00:18:40.760]  但神的愛卻不會變
[00:18:40.760 --> 00:18:43.040]  因為如果神不是愛我們人類
[00:18:43.040 --> 00:18:45.440]  恃下祂的恩典和憐憫的話
[00:18:45.440 --> 00:18:49.320]  在這麼多天災人禍的世界裡
[00:18:49.320 --> 00:18:52.800]  可能我們已經不存在
[00:18:52.800 --> 00:18:55.000]  所以當我們想到
[00:18:55.000 --> 00:18:56.720]  我們失敗的時候
[00:18:56.720 --> 00:19:00.080]  我們千萬不要疑惑神對我們的愛
[00:19:00.080 --> 00:19:03.160]  因為神對我們的愛是不變的
[00:19:03.160 --> 00:19:06.160]  因為神就是愛
[00:19:06.160 --> 00:19:07.960]  今天是情人節
[00:19:07.960 --> 00:19:10.960]  假如你跟我一樣也是母情人的話
[00:19:10.960 --> 00:19:14.000]  可能你會有一種感覺
[00:19:14.000 --> 00:19:15.960]  其實也不是太多人愛我
[00:19:15.960 --> 00:19:18.680]  也不是太多人愛你
[00:19:18.680 --> 00:19:21.200]  甚至有些人會這樣想
[00:19:21.200 --> 00:19:25.040]  這個世界上沒有人愛我
[00:19:25.040 --> 00:19:26.760]  只有我自己一個
[00:19:26.760 --> 00:19:30.080]  但這個機會很微
[00:19:30.080 --> 00:19:33.280]  就算你覺得世界上沒有一個人愛你的時候
[00:19:33.280 --> 00:19:36.360]  請你記住這句話
[00:19:36.360 --> 00:19:38.720]  「神是愛,神是愛你的」
[00:19:38.720 --> 00:19:44.240]  神是按我們每一個人的本相來愛我們
[00:19:44.240 --> 00:19:45.680]  不是因為我們有多高
[00:19:45.680 --> 00:19:46.560]  有多成就
[00:19:46.560 --> 00:19:47.320]  有多有錢
[00:19:47.320 --> 00:19:49.280]  生得多漂亮
[00:19:49.280 --> 00:19:54.640]  而是神愛我們每一個人愛到底
[00:19:54.640 --> 00:19:56.800]  我們每一個人都是從神生的
[00:19:56.800 --> 00:19:58.880]  我們因信主耶穌基督
[00:19:58.880 --> 00:20:01.200]  有權並作神的兒女
[00:20:01.200 --> 00:20:05.760]  所以我們之間都會稱為弟兄姊妹
[00:20:05.760 --> 00:20:09.080]  將來亦一同承受神的產業
[00:20:09.080 --> 00:20:11.680]  在地上的戀愛和婚姻是短暫
