
[00:00:00.000 --> 00:00:03.160]  天父 我們看到被逼迫的仕途們
[00:01:24.040 --> 00:01:27.200]  我又不知道
[00:01:27.200 --> 00:01:30.560]  我人生做過幾個手術
[00:01:30.560 --> 00:01:32.760]  試過全身麻醉的
[00:01:32.760 --> 00:01:38.400]  應該有兩次
[00:01:38.400 --> 00:01:43.360]  但是我想起這些都是有病 被動的
[00:01:43.360 --> 00:01:47.600]  但是你有沒有想過一些主動迎難而上
[00:01:47.600 --> 00:01:49.720]  是辛苦的 你都去做呢?
[00:01:49.720 --> 00:01:51.200]  我想就是運動
[00:01:51.200 --> 00:01:54.640]  我想問有誰是很專注
[00:01:54.640 --> 00:01:56.840]  辛苦都繼續做運動的
[00:01:56.840 --> 00:02:00.040]  你拍拍手 1 2 3
[00:02:00.040 --> 00:02:04.320]  其他人是覺得做運動不辛苦
[00:02:04.320 --> 00:02:09.160]  我記得我中一就去報田徑
[00:02:09.160 --> 00:02:10.360]  報一二百米
[00:02:10.360 --> 00:02:14.440]  你知不知道中一學生都報一二百米
[00:02:14.440 --> 00:02:15.720]  是吧?
[00:02:15.720 --> 00:02:18.440]  然後不用練 很快就玩完
[00:02:18.440 --> 00:02:20.160]  十秒八秒
[00:02:20.160 --> 00:02:23.200]  不是 十幾秒
[00:02:23.200 --> 00:02:27.080]  我記得中一跑短跑很差
[00:02:27.080 --> 00:02:28.880]  我每次都報一二百米
[00:02:28.880 --> 00:02:31.400]  因爲有同班同學每次都報一二百米
[00:02:31.400 --> 00:02:32.400]  我看着他
[00:02:32.400 --> 00:02:35.080]  我都覺得好些不是報一二百米
[00:02:35.080 --> 00:02:36.720]  其實自己很差
[00:02:36.720 --> 00:02:39.520]  後來老師說你們可以試試
[00:02:39.520 --> 00:02:41.880]  短跑還是長跑
[00:02:41.880 --> 00:02:44.440]  我發覺人生裏面其中一樣東西就是
[00:02:44.440 --> 00:02:45.840]  辛苦的事你都做
[00:02:45.840 --> 00:02:48.800]  對我來說最深刻就是長跑
[00:02:48.800 --> 00:02:50.920]  我跑過十公里
[00:02:50.920 --> 00:02:54.960]  其實我當年十五歲就跑半馬
[00:02:54.960 --> 00:02:59.680]  但是報名要家長簽名
[00:02:59.680 --> 00:03:01.320]  我媽媽不肯籤
[00:03:01.320 --> 00:03:07.120]  所以我人生到現在都是十公里之下
[00:03:07.120 --> 00:03:09.720]  沒有跑過半馬
[00:03:09.720 --> 00:03:14.240]  但是我記得我中五中六
[00:03:14.240 --> 00:03:18.840]  我有兩個跑長跑的笑話
[00:03:18.840 --> 00:03:20.080]  第一個就是
[00:03:20.080 --> 00:03:23.880]  我讀中六的時候升到另一間中學
[00:03:23.880 --> 00:03:28.080]  他和一間有校一起搞運動會
[00:03:28.080 --> 00:03:30.720]  不知爲什麼可能人數不夠
[00:03:30.720 --> 00:03:34.480]  總之兩間學校同一天搞運動會
[00:03:34.480 --> 00:03:35.720]  就是兩天
[00:03:35.720 --> 00:03:40.080]  要報A校八百米就召集
[00:03:40.080 --> 00:03:42.840]  B校到八百米就召集同一時間
[00:03:42.840 --> 00:03:44.840]  有一次它快到時間了
[00:03:44.840 --> 00:03:47.880]  下午賽事延後了
[00:03:47.880 --> 00:03:50.120]  我跑八百米去到那裏
[00:03:50.120 --> 00:03:52.400]  一站到那裏那位老師就說
[00:03:52.400 --> 00:03:53.920]  你是不是八百米啊
[00:03:53.920 --> 00:03:55.000]  起跑了
[00:03:55.000 --> 00:03:56.520]  一走下去
[00:03:56.520 --> 00:03:58.280]  跑了一個圈
[00:03:58.280 --> 00:04:00.800]  接着旁邊有個老師說
[00:04:00.800 --> 00:04:06.240]  你跑錯了隔壁的學校
[00:04:06.240 --> 00:04:08.920]  我在跑第二
[00:04:08.920 --> 00:04:10.040]  他跑了隔壁的學校
[00:04:10.040 --> 00:04:14.480]  我看看,顏色的布不一樣
[00:04:14.480 --> 00:04:16.440]  你知道我們很聽老師的話
[00:04:16.440 --> 00:04:17.840]  起跑了,你還能站起來
[00:04:17.840 --> 00:04:19.120]  起跑了
[00:04:19.120 --> 00:04:22.240]  你是不是八百米,下去
[00:04:22.240 --> 00:04:24.360]  這件事真是好笑話
[00:04:24.360 --> 00:04:27.080]  人生第一次跑錯了
[00:04:27.080 --> 00:04:29.560]  但第二次我覺得更好笑
[00:04:29.560 --> 00:04:31.440]  我中五的時候
[00:04:31.440 --> 00:04:34.400]  跑一千五百米,那時候我們學校最長
[00:04:34.400 --> 00:04:35.760]  同學就說
[00:04:35.760 --> 00:04:37.880]  等下我們下去做電套
[00:04:37.880 --> 00:04:42.200]  即是起跑了,我們衝前
[00:04:42.200 --> 00:04:46.680]  在對面,跑過來觀衆席向同學揮手
[00:04:46.680 --> 00:04:50.240]  然後跑了一圈,沒多久就上岸
[00:04:50.240 --> 00:04:53.680]  即是大塊,一開始好像跑二百米那樣
[00:04:53.680 --> 00:04:55.520]  衝啊
[00:04:55.520 --> 00:04:57.880]  那位同學就喊,你去不去
[00:04:57.880 --> 00:05:01.040]  我說這樣啊,好像不太好
[00:05:01.040 --> 00:05:02.560]  接着他說你想不想跑
[00:05:02.560 --> 00:05:04.040]  我在想
[00:05:04.040 --> 00:05:05.520]  站下去草地
[00:05:05.520 --> 00:05:07.960]  老師就喊,你是不是跑的
[00:05:07.960 --> 00:05:10.680]  跑了,站下去
[00:05:10.680 --> 00:05:15.360]  站了,站在最前的位置
[00:05:15.360 --> 00:05:17.080]  起跑了
[00:05:17.080 --> 00:05:18.800]  我同學就飆出去
[00:05:18.800 --> 00:05:20.200]  我跟着他
[00:05:20.200 --> 00:05:21.920]  我跟着他慢慢跑
[00:05:21.920 --> 00:05:23.960]  同學不停飆出去
[00:05:23.960 --> 00:05:26.080]  跑過了觀衆席
[00:05:26.080 --> 00:05:28.360]  他真的上岸了
[00:05:28.360 --> 00:05:31.880]  上岸之後看着我
[00:05:31.880 --> 00:05:34.400]  我說不好意思,因爲很多人看着
[00:05:34.400 --> 00:05:36.400]  我一路跑,一路跑
[00:05:36.400 --> 00:05:38.840]  最後拿了冠軍
[00:05:38.840 --> 00:05:40.280]  但最好笑的是
[00:05:40.280 --> 00:05:42.920]  我沒有預備跑,一點準備都沒有
[00:05:42.920 --> 00:05:44.560]  跑到最後的那一圈
[00:05:44.560 --> 00:05:46.280]  我就很辛苦
[00:05:46.280 --> 00:05:49.080]  還有一圈,響響鈴鈴
[00:05:49.080 --> 00:05:50.360]  我就很辛苦
[00:05:50.360 --> 00:05:52.760]  跑到最後那段直路
[00:05:52.760 --> 00:05:55.560]  後面我聽到腳步聲,有人走上來
[00:05:55.560 --> 00:05:58.160]  我不知道爲什麼,那些同學好像很癢
[00:05:58.160 --> 00:06:00.400]  我說爲什麼我一路跑都沒人追上來
[00:06:00.400 --> 00:06:03.960]  我跑到最後那三百米
[00:06:03.960 --> 00:06:05.880]  聽到後面有腳步聲上來
[00:06:05.880 --> 00:06:08.280]  我就聽到他想在我右邊過
[00:06:08.280 --> 00:06:10.240]  我排在第一線
[00:06:10.240 --> 00:06:11.960]  我就不想讓他過
[00:06:11.960 --> 00:06:13.240]  但我又很辛苦
[00:06:13.240 --> 00:06:17.160]  我就一步跑在兩條線中間
[00:06:17.160 --> 00:06:20.320]  我聽到他的腳步聲又跑到左邊
[00:06:20.320 --> 00:06:21.600]  我跑到第二線
[00:06:21.600 --> 00:06:24.640]  他跑到左邊,我又跑回去
[00:06:24.640 --> 00:06:27.080]  我又聽到他的腳步聲又跑到外面
[00:06:27.080 --> 00:06:29.280]  我跑前幾步又跑回去
[00:06:29.280 --> 00:06:33.520]  其實我是刻意去阻擋他的
[00:06:33.520 --> 00:06:35.160]  誰知道他聽了一會兒
[00:06:35.160 --> 00:06:36.960]  他就沒再跑上來了
[00:06:36.960 --> 00:06:39.080]  那我就熬回去
[00:06:39.080 --> 00:06:40.280]  很辛苦
[00:06:40.280 --> 00:06:43.920]  竟然拿了我人生唯一一次的1500米冠軍
[00:06:43.920 --> 00:06:45.520]  其實是紀錄不好的
[00:06:45.520 --> 00:06:46.840]  我很深刻就是
[00:06:46.840 --> 00:06:50.200]  我跑完就覺得很辛苦
[00:06:50.200 --> 00:06:52.240]  我一個終點就達到
[00:06:52.240 --> 00:06:57.000]  我一生人除了我右手受傷或者做手術
[00:06:57.000 --> 00:07:01.120]  那次是我人生中自己拿庫尼森一次最辛苦
[00:07:01.120 --> 00:07:06.960]  達低了,那些老師圍着我扶我起身
[00:07:06.960 --> 00:07:11.440]  我整個人好像瘸了一樣
[00:07:11.440 --> 00:07:14.360]  很多人看着你,你不敢停
[00:07:14.360 --> 00:07:16.080]  人生就是這樣
[00:07:16.080 --> 00:07:18.720]  我不知道你有沒有試過有些東西
[00:07:18.720 --> 00:07:23.240]  你覺得是值得辛苦都去做
[00:07:23.240 --> 00:07:25.480]  剛纔我們讀了這段聖經
[00:07:25.480 --> 00:07:27.440]  我想讀一讀輔助經文
[00:07:27.440 --> 00:07:32.600]  第一段提摩太後書三章十到十二節
[00:07:32.600 --> 00:07:37.400]  就講到保羅和巴拿巴去到比西底的安提納
[00:07:37.400 --> 00:07:38.720]  這個叫安提納
[00:07:38.720 --> 00:07:41.320]  以哥廉和路斯德
[00:07:41.320 --> 00:07:43.400]  他一個難忘的經歷
[00:07:43.400 --> 00:07:44.400]  見到吧
[00:07:44.400 --> 00:07:47.160]  我們一起讀,預備
[00:07:47.160 --> 00:07:48.720]  這個經文講
[00:07:48.720 --> 00:07:51.480]  保羅寫給提摩太他的門徒
[00:07:51.480 --> 00:07:54.520]  他神主裏面的遺旨
[00:07:54.520 --> 00:07:59.120]  他寫給他,他說你追隨了我的教訓
[00:07:59.120 --> 00:08:03.280]  我的品行,他的行爲
[00:08:03.280 --> 00:08:04.920]  和他的志向
[00:08:04.920 --> 00:08:08.320]  信心,愛心,寬容,忍耐
[00:08:08.320 --> 00:08:11.320]  還有就是他在這個地方
[00:08:11.320 --> 00:08:13.400]  今天我們讀這段經文
[00:08:13.400 --> 00:08:16.680]  在安提納,以哥廉
[00:08:16.680 --> 00:08:19.960]  甚至後面下個禮拜講的路斯德
[00:08:19.960 --> 00:08:21.400]  他經歷的苦楚
[00:08:21.400 --> 00:08:23.520]  他說這八樣東西
[00:08:23.520 --> 00:08:24.720]  前面有七樣
[00:08:24.720 --> 00:08:26.840]  連他受的苦楚
[00:08:26.840 --> 00:08:29.280]  提摩太都追隨
[00:08:29.280 --> 00:08:31.280]  都明白
[00:08:31.280 --> 00:08:32.680]  很特別的一段經文
[00:08:32.680 --> 00:08:35.640]  在保羅臨過世之前
[00:08:35.640 --> 00:08:38.280]  他特別向提摩太提起
[00:08:38.280 --> 00:08:40.000]  他在這三個地方
[00:08:40.000 --> 00:08:41.880]  安提納,以哥廉,路斯德
[00:08:41.880 --> 00:08:43.160]  他人生的經歷
[00:08:43.160 --> 00:08:44.680]  一個很艱難
[00:08:44.680 --> 00:08:48.440]  受逼迫的全道旅程
[00:08:48.440 --> 00:08:49.480]  很特別的日子
[00:08:49.480 --> 00:08:52.040]  他裏面提到這三個地方
[00:08:52.040 --> 00:08:54.280]  今天我們就讀這段經文
[00:08:54.280 --> 00:08:58.720]  保羅他如何在裏面經歷主
[00:08:58.720 --> 00:08:59.960]  特別是這十二節
[00:08:59.960 --> 00:09:00.840]  很特別他說
[00:09:00.840 --> 00:09:03.920]  凡在主裏面願意敬虔道入的人
[00:09:03.920 --> 00:09:07.640]  都一定會有逼迫,有迫害
[00:09:07.640 --> 00:09:11.480]  即是你真的按神的心意去行事爲人
[00:09:11.480 --> 00:09:14.880]  願意去爲主效力的人
[00:09:14.880 --> 00:09:18.560]  你不會避免到人生有困難
[00:09:18.560 --> 00:09:20.560]  還有這個是主動的
[00:09:20.560 --> 00:09:21.800]  不是被動
[00:09:21.800 --> 00:09:24.520]  人生有很多苦難,很多痛苦
[00:09:24.520 --> 00:09:25.720]  不是我們選擇的
[00:09:25.720 --> 00:09:26.720]  這裏所講的
[00:09:26.720 --> 00:09:28.920]  是我們主動、樂意去選擇
[00:09:28.920 --> 00:09:33.000]  究竟什麼是保羅和巴拿巴
[00:09:33.000 --> 00:09:34.320]  神擺在他們的生命上
[00:09:34.320 --> 00:09:39.240]  能夠令他們這麼肯去付代價呢?
[00:09:39.240 --> 00:09:44.560]  我們先讀第二段輔助經文
[00:09:44.560 --> 00:09:46.920]  《小郎傳》十四章二十六、二十七
[00:09:46.920 --> 00:09:48.680]  在這段經文後一點
[00:09:48.680 --> 00:09:50.680]  我們讀一讀二十六和二十七節
[00:09:50.680 --> 00:09:52.080]  預備熱氣
[00:09:52.080 --> 00:09:54.080]  (是在信中聽到的)
[00:09:54.080 --> 00:09:55.600]  最後一句
[00:09:55.600 --> 00:09:58.720]  保羅和巴拿巴後來
[00:09:58.720 --> 00:10:01.200]  由原路回頭
[00:10:01.200 --> 00:10:04.240]  再在別家坐船回到
[00:10:04.240 --> 00:10:08.560]  他們猜存的基地安提厄
[00:10:08.560 --> 00:10:09.720]  安提厄那裏
[00:10:09.720 --> 00:10:11.280]  聖靈在那裏猜圈圈出來
[00:10:11.280 --> 00:10:12.720]  經過塞浦路斯
[00:10:12.720 --> 00:10:14.080]  經過龐非利亞
[00:10:14.080 --> 00:10:16.200]  上到這個小亞細亞的地方
[00:10:16.200 --> 00:10:19.640]  他就輔述神如何爲他們開了信
[00:10:19.640 --> 00:10:23.160]  爲外邦人開了信道之門
[00:10:23.160 --> 00:10:24.800]  第一個我們可以看到
[00:10:24.800 --> 00:10:26.800]  路加描述的保羅
[00:10:26.800 --> 00:10:29.240]  在這次旅程裏面
[00:10:29.240 --> 00:10:31.800]  特別他和提摩太提到這三個地方
[00:10:31.800 --> 00:10:32.680]  安提厄
[00:10:32.680 --> 00:10:34.400]  比西底的安提厄
[00:10:34.400 --> 00:10:36.520]  是小亞細亞這邊的地方
[00:10:36.520 --> 00:10:38.120]  他開始傳福音
[00:10:38.120 --> 00:10:41.320]  之前他們沒有遇到很多逼迫
[00:10:41.320 --> 00:10:42.520]  沒有遇到困難
[00:10:42.520 --> 00:10:45.600]  保羅在初信主在大馬式的時候
[00:10:45.600 --> 00:10:46.800]  他傳福音
[00:10:46.800 --> 00:10:49.320]  那些猶太人不夠他講
[00:10:49.320 --> 00:10:50.840]  那些人想殺他
[00:10:50.840 --> 00:10:52.800]  他就逃離大馬式
[00:10:52.800 --> 00:10:54.160]  逃離大馬事格
[00:10:54.160 --> 00:10:56.280]  後來保羅去了耶路撒冷
[00:10:56.280 --> 00:10:58.080]  那些猶太人又不夠他講
[00:10:58.080 --> 00:10:59.400]  在神學上不夠他講
[00:10:59.400 --> 00:11:01.040]  那些人又想追殺他
[00:11:01.040 --> 00:11:03.840]  後來那些人就護送保羅回到大掃
[00:11:03.840 --> 00:11:06.800]  直到去到安提厄這個日子
[00:11:06.800 --> 00:11:09.720]  保羅他被差派出去塞浦路斯
[00:11:09.720 --> 00:11:11.160]  他都沒有遇到什麼逼迫
[00:11:11.160 --> 00:11:13.720]  去到龐非利亞聖經都沒有講述什麼逼迫
[00:11:13.720 --> 00:11:15.840]  就是來到這個小亞細亞的地方
[00:11:15.840 --> 00:11:18.480]  保羅真正面對逼迫
[00:11:18.480 --> 00:11:22.080]  但是什麼令到保羅他繼續前行呢?
[00:11:22.080 --> 00:11:22.920]  和巴拿巴
[00:11:22.920 --> 00:11:25.000]  這裏在十四章後一些
[00:11:25.000 --> 00:11:26.680]  十四章二十六二十七節
[00:11:26.680 --> 00:11:28.200]  特別是二十七節那裏講什麼?
[00:11:28.200 --> 00:11:33.720]  就是他們看到神爲外邦人開了信道之門
[00:11:33.720 --> 00:11:34.800]  丁子妹
[00:11:34.800 --> 00:11:36.560]  你來到黃大仙區
[00:11:36.560 --> 00:11:38.160]  或者你來到新蒲江
[00:11:38.160 --> 00:11:39.520]  來到啟程村
[00:11:39.520 --> 00:11:40.920]  來到德朗
[00:11:40.920 --> 00:11:41.560]  還有什麼?
[00:11:41.560 --> 00:11:42.280]  彩虹
[00:11:42.280 --> 00:11:43.200]  慈雲山
[00:11:43.200 --> 00:11:44.240]  九龍城
[00:11:44.240 --> 00:11:46.000]  你有沒有體會
[00:11:46.000 --> 00:11:47.720]  覺得神幫我們開了信
[00:11:47.720 --> 00:11:49.640]  就是爲那些未信主的人
[00:11:49.640 --> 00:11:51.720]  開了信道之門
[00:11:51.720 --> 00:11:53.040]  這個很重要
[00:11:53.040 --> 00:11:54.080]  保羅他複述
[00:11:54.080 --> 00:11:56.960]  他看到神如何幫他開了信道之門
[00:11:56.960 --> 00:11:58.360]  有幾節輔助經文呢?
[00:11:58.360 --> 00:11:59.160]  我們看看
[00:11:59.160 --> 00:12:01.400]  在保羅的書信裏面提過幾次
[00:12:01.400 --> 00:12:03.440]  說開了信道之門
[00:12:03.440 --> 00:12:04.720]  很有功效的門
[00:12:04.720 --> 00:12:05.440]  開了
[00:12:05.440 --> 00:12:07.360]  他看到他就留在那裏
[00:12:07.360 --> 00:12:09.760]  我們看哥倫多前書十六章
[00:12:09.760 --> 00:12:10.880]  八至九節
[00:12:10.880 --> 00:12:12.240]  我們一起讀
[00:12:12.240 --> 00:12:13.000]  預備
[00:12:15.000 --> 00:12:19.720]  他說在異佛所又有功效的門
[00:12:19.720 --> 00:12:20.880]  爲我們打開了
[00:12:20.880 --> 00:12:21.720]  不過什麼呢?
[00:12:21.720 --> 00:12:25.080]  反對的人也很多
[00:12:25.080 --> 00:12:29.400]  很多福音的機會
[00:12:29.400 --> 00:12:31.000]  但是反對的人也很多
[00:12:31.000 --> 00:12:33.320]  我們讀臨後二章十二節
[00:12:33.320 --> 00:12:35.000]  預備
[00:12:35.000 --> 00:12:38.440]  在特羅亞地方
[00:12:38.440 --> 00:12:39.880]  主要是幫他開了門
[00:12:39.880 --> 00:12:41.280]  又是福音之門
[00:12:41.280 --> 00:12:42.320]  再下一節
[00:12:42.320 --> 00:12:44.440]  哥羅西書四章第二第三節
[00:12:44.440 --> 00:12:45.560]  預備
[00:12:45.560 --> 00:12:49.960]  求神幫我們開信道之門
[00:12:49.960 --> 00:12:52.840]  你看到在這些經文裏面
[00:12:52.840 --> 00:12:55.720]  包括剛纔讀的十四章二十六二十七
[00:12:55.720 --> 00:12:58.960]  就是保羅和巴爾巴第一次宣教旅程
[00:12:58.960 --> 00:13:01.320]  他們經過塞浦路斯
[00:13:01.320 --> 00:13:03.160]  他們經過龐非尼亞
[00:13:03.160 --> 00:13:04.920]  再來小亞細亞地方
[00:13:04.920 --> 00:13:06.560]  比西提的安提納
[00:13:06.560 --> 00:13:09.520]  以哥廉、路斯德
[00:13:09.520 --> 00:13:10.440]  這些地方
[00:13:10.440 --> 00:13:12.920]  遇到越來越多的逼迫
[00:13:12.920 --> 00:13:15.680]  和困難,被猶太人追擊
[00:13:15.680 --> 00:13:20.600]  但是他看到神爲外邦人開了信道之門
[00:13:20.600 --> 00:13:21.800]  很特別
[00:13:21.800 --> 00:13:27.200]  有一節經文
[00:13:27.200 --> 00:13:29.960]  是以初亞書四十九章六節
[00:13:29.960 --> 00:13:32.000]  我不記得是第幾章
[00:13:32.000 --> 00:13:33.000]  麻煩Daniel
[00:13:33.000 --> 00:13:35.320]  以初亞書四十九章第六節
[00:13:35.320 --> 00:13:38.000]  對吧
[00:13:38.000 --> 00:13:39.800]  好,我們一起讀,預備
[00:13:41.800 --> 00:13:43.000]  對了
[00:13:43.000 --> 00:13:45.120]  剛纔我們讀過《死靈傳》經文
[00:13:45.120 --> 00:13:47.120]  第四十七節
[00:13:47.120 --> 00:13:50.200]  保羅就是引用了以初亞書四十九章六節
[00:13:50.200 --> 00:13:54.400]  他神要建立
[00:13:54.400 --> 00:13:56.360]  預備他的僕人
[00:13:56.360 --> 00:13:58.080]  不僅叫雅各家
[00:13:58.080 --> 00:14:01.840]  叫以色列家的愚民可以復興
[00:14:01.840 --> 00:14:05.960]  他還要叫這個僕人成爲萬邦之光
[00:14:05.960 --> 00:14:08.600]  成爲外邦人的光
[00:14:08.600 --> 00:14:11.400]  還可以施行救恩直到地極
[00:14:11.400 --> 00:14:13.600]  這個就是神給他們的應許
[00:14:13.600 --> 00:14:16.880]  就是這個給外邦人信道之門
[00:14:16.880 --> 00:14:19.080]  是在舊約已經預言了
[00:14:19.080 --> 00:14:21.280]  熟習舊約聖經的保羅巴拿巴
[00:14:21.280 --> 00:14:23.320]  他們很清楚神的計劃
[00:14:23.320 --> 00:14:25.160]  當聖靈差派他們
[00:14:25.160 --> 00:14:27.640]  他們爲什麼可以遇到困難
[00:14:27.640 --> 00:14:29.160]  都繼續前行
[00:14:29.160 --> 00:14:32.280]  因爲他們真的在屬靈的眼界看到
[00:14:32.280 --> 00:14:36.600]  神爲他們打開了外邦人信道之門
[00:14:36.600 --> 00:14:37.360]  很奇妙
[00:14:37.360 --> 00:14:38.320]  等下,姐妹
[00:14:38.320 --> 00:14:40.520]  我們對信道之門
[00:14:40.520 --> 00:14:41.640]  我們有沒有知道
[00:14:41.640 --> 00:14:42.960]  是神的應許
[00:14:42.960 --> 00:14:44.560]  祂打開了這道門
[00:14:44.560 --> 00:14:46.680]  我們讀多一個
[00:14:46.680 --> 00:14:49.480]  都是講門的一個經文
[00:14:49.480 --> 00:14:50.920]  啓示錄三章第七
[00:14:50.920 --> 00:14:51.400]  第八節
[00:14:51.400 --> 00:14:52.960]  在菲拉鐵飛教會
[00:14:52.960 --> 00:14:54.280]  我們一起讀這兩節
[00:14:54.280 --> 00:14:57.400]  預備,起
[00:14:57.400 --> 00:14:58.600]  這裏
[00:14:58.600 --> 00:14:59.880]  位於土耳其
[00:14:59.880 --> 00:15:03.680]  就是在歐洲亞洲的邊界那裏
[00:15:03.680 --> 00:15:05.080]  菲拉鐵飛教會
[00:15:05.080 --> 00:15:07.960]  在兩千年前
[00:15:07.960 --> 00:15:10.080]  它就是坐落在這個地方
[00:15:10.080 --> 00:15:12.120]  菲拉鐵飛
[00:15:12.120 --> 00:15:12.760]  那裏說
[00:15:12.760 --> 00:15:14.360]  神幫他打開了門
[00:15:14.360 --> 00:15:17.240]  聖經記載
[00:15:17.240 --> 00:15:18.320]  那個聖潔
[00:15:18.320 --> 00:15:21.880]  稱爲聖潔真實的主宰
[00:15:21.880 --> 00:15:24.560]  他說他有大位的弱士
[00:15:24.560 --> 00:15:25.920]  他打開了門
[00:15:25.920 --> 00:15:27.640]  沒有人能夠去關
[00:15:27.640 --> 00:15:28.560]  他關了門
[00:15:28.560 --> 00:15:29.640]  沒有人能夠開
[00:15:29.640 --> 00:15:32.880]  這裏說他爲教會打開了門
[00:15:32.880 --> 00:15:34.200]  都是一個福音
[00:15:34.200 --> 00:15:35.480]  救恩之門
[00:15:35.480 --> 00:15:36.480]  等下,姐妹
[00:15:36.480 --> 00:15:37.240]  第一樣東西
[00:15:37.240 --> 00:15:38.600]  我們可以看到
[00:15:38.600 --> 00:15:40.040]  在經文裏面
[00:15:40.040 --> 00:15:41.320]  福音之門打開了
[00:15:41.320 --> 00:15:42.480]  我們揭一揭經文
[00:15:42.480 --> 00:15:43.520]  看到福音是怎樣的
[00:15:43.520 --> 00:15:45.320]  我們讀44節
[00:15:45.320 --> 00:15:48.480]  讀一讀44節
[00:15:48.480 --> 00:15:52.840]  44,然後是49
[00:15:52.840 --> 00:15:56.120]  44,預備,起
[00:15:56.120 --> 00:15:57.160]  對了
[00:15:57.160 --> 00:15:58.360]  44節
[00:15:58.360 --> 00:16:01.160]  上個星期Doris傳道說了
[00:16:01.160 --> 00:16:02.480]  在比西提的安提沃
[00:16:02.480 --> 00:16:03.720]  在第一次旅程
[00:16:03.720 --> 00:16:08.280]  只是記載了保羅說了這一篇道
[00:16:08.280 --> 00:16:09.360]  聽完道之後
[00:16:09.360 --> 00:16:13.120]  有些猶太人和敬畏神的愛邦人信主
[00:16:13.120 --> 00:16:19.160]  請求他們下個安息日再來
[00:16:19.160 --> 00:16:21.000]  44節說下安息日來
[00:16:21.000 --> 00:16:21.760]  他說什麼
[00:16:21.760 --> 00:16:24.480]  幾乎合成的人都來到
[00:16:24.480 --> 00:16:26.320]  哇,真厲害
[00:16:26.320 --> 00:16:27.920]  下個主日
[00:16:27.920 --> 00:16:29.520]  整個新蒲江
[00:16:29.520 --> 00:16:30.880]  不要說整個新蒲江
[00:16:30.880 --> 00:16:33.760]  整個景福街的人來
[00:16:33.760 --> 00:16:35.000]  哇,多厲害
[00:16:35.000 --> 00:16:36.200]  這裏所說
[00:16:36.200 --> 00:16:38.480]  在這個比西提的安提沃
[00:16:38.480 --> 00:16:41.280]  保羅和巴拿巴他們說主的道
[00:16:41.280 --> 00:16:44.960]  說到人們很有反應
[00:16:44.960 --> 00:16:49.240]  49節說主的道就在那裏傳開
[00:16:49.240 --> 00:16:51.040]  我們聊一聊
[00:16:51.040 --> 00:16:53.480]  在經文第十四章
[00:16:53.480 --> 00:16:58.120]  我們讀一讀第一節和第三節
[00:16:58.120 --> 00:17:00.560]  第一,第三
[00:17:00.560 --> 00:17:04.880]  預備,起
[00:17:04.880 --> 00:17:06.520]  你看看第六,第七節
[00:17:06.520 --> 00:17:10.320]  第七節說他們繼續傳主的福音
[00:17:10.320 --> 00:17:13.440]  第六節說他們知道有些人要逼迫
[00:17:13.440 --> 00:17:14.480]  要凌辱他們
[00:17:14.480 --> 00:17:17.600]  甚至用石頭想打死他們
[00:17:17.600 --> 00:17:19.600]  按照耶穌的教導
[00:17:19.600 --> 00:17:21.120]  對司徒的教訓
[00:17:21.120 --> 00:17:23.520]  哪裏拒絕你,逼迫你
[00:17:23.520 --> 00:17:25.720]  你就離開那裏去別的地方
[00:17:25.720 --> 00:17:27.600]  他們又去下一站路斯德
