
[00:00:00.000 --> 00:00:02.440]  不知不覺因應今天我的講題
[00:08:53.040 --> 00:08:54.640]  也不是因為你好
[00:08:54.640 --> 00:08:56.760]  也不是因為你乖
[00:08:56.760 --> 00:09:01.880]  也不是因為你帶給我一種光榮
[00:09:01.880 --> 00:09:04.000]  完全沒有這些的
[00:09:04.000 --> 00:09:06.000]  我們是超越這些的
[00:09:06.000 --> 00:09:07.840]  他就愛她
[00:09:10.360 --> 00:09:13.480]  想盡方法去照顧她
[00:09:13.480 --> 00:09:23.720]  她甚至連那個相處的機會
[00:09:23.720 --> 00:09:27.560]  通常我們的感情就是相處出來的
[00:09:27.560 --> 00:09:31.080]  我們生她出來這樣對著她
[00:09:31.080 --> 00:09:34.360]  從小時候一塊粉這樣
[00:09:34.360 --> 00:09:36.000]  養大她
[00:09:36.000 --> 00:09:38.080]  有那種情感在那裡
[00:09:40.320 --> 00:09:41.760]  甚至她是不用的
[00:09:41.760 --> 00:09:42.480]  沒有的
[00:09:42.480 --> 00:09:46.320]  最近看到一個影片
[00:09:46.320 --> 00:09:49.560]  就說
[00:09:49.560 --> 00:09:53.400]  有一個人在街上
[00:09:53.400 --> 00:09:55.880]  就看到另外一個人跟她很像樣
[00:09:55.880 --> 00:09:57.680]  她很奇怪
[00:09:57.680 --> 00:10:04.920]  於是消息慢慢地傳回她父母那裡
[00:10:04.920 --> 00:10:07.720]  她有一對雙胞胎
[00:10:07.720 --> 00:10:08.880]  帶雙胞胎到她家裡
[00:10:09.520 --> 00:10:12.040]  哥哥跟弟弟都在家裡
[00:10:12.040 --> 00:10:15.080]  那沒問題的
[00:10:15.080 --> 00:10:16.480]  但是
[00:10:16.480 --> 00:10:18.360]  她怎麼那麼像樣
[00:10:18.360 --> 00:10:21.120]  於是就找回那個
[00:10:21.120 --> 00:10:24.280]  這個做媽媽的很奇怪
[00:10:24.280 --> 00:10:26.080]  怎麼會那麼像樣
[00:10:26.080 --> 00:10:28.680]  為什麼會那麼像樣
[00:10:28.680 --> 00:10:35.440]  於是就去做親子鑑證
[00:10:35.440 --> 00:10:38.080]  驗到99%
[00:10:38.600 --> 00:10:41.640]  她們是同一個血緣的
[00:10:41.640 --> 00:10:43.120]  那就是她了
[00:10:43.120 --> 00:10:45.080]  再驗另外一個
[00:10:45.080 --> 00:10:47.800]  那個原來是調戀了
[00:10:47.800 --> 00:10:50.720]  她一出生的時候就調戀了
[00:10:50.720 --> 00:10:52.320]  抱了第二個回來
[00:10:52.320 --> 00:10:54.040]  就養大了
[00:10:54.040 --> 00:10:59.240]  那她應該對這個沒什麼感情
[00:10:59.240 --> 00:11:00.480]  一天都沒對過
[00:11:00.480 --> 00:11:03.160]  一天都沒對過
[00:11:03.160 --> 00:11:05.400]  不是
[00:11:05.400 --> 00:11:07.160]  一知道的時候
[00:11:09.360 --> 00:11:11.760]  就完全是另外一個世界了
[00:11:11.760 --> 00:11:13.800]  這個就是我的兒子
[00:11:13.800 --> 00:11:15.840]  是我的骨肉
[00:11:15.840 --> 00:11:19.200]  親情是這樣
[00:11:19.200 --> 00:11:22.720]  她不是因為她乖
[00:11:22.720 --> 00:11:24.480]  因為我跟她相處得久
[00:11:24.480 --> 00:11:26.560]  是這樣的形式
[00:11:26.560 --> 00:11:33.040]  但是親愛
[00:11:33.040 --> 00:11:35.160]  就不是依附形的
[00:11:37.760 --> 00:11:38.760]  不是依附形的
[00:11:38.760 --> 00:11:43.640]  孩子由依附父母
[00:11:43.640 --> 00:11:46.440]  到她慢慢就會離開父母了
[00:11:46.440 --> 00:11:49.320]  會離開父母
[00:11:49.320 --> 00:11:52.120]  兄弟姐妹
[00:11:52.120 --> 00:11:55.600]  也會自己獨立組織家庭
[00:11:55.600 --> 00:11:56.680]  是不是
[00:11:56.680 --> 00:12:02.320]  所以親愛會慢慢地分開
[00:12:02.320 --> 00:12:07.040]  不等於她不好
[00:12:08.760 --> 00:12:10.760]  親愛就好像神的愛
[00:12:10.760 --> 00:12:12.760]  把自己賜給我們
[00:12:12.760 --> 00:12:14.760]  我們自己會成長
[00:12:14.760 --> 00:12:15.760]  自己會獨立
[00:12:15.760 --> 00:12:18.760]  有種關係的黏連性
[00:12:18.760 --> 00:12:20.760]  是很重要的
[00:12:20.760 --> 00:12:21.760]  也很必然的
[00:12:21.760 --> 00:12:23.760]  這是第一類的愛
[00:12:23.760 --> 00:12:24.760]  就是親愛
[00:12:24.760 --> 00:12:28.760]  第二類的愛就是友愛
[00:12:28.760 --> 00:12:31.760]  友愛就是朋友之間的愛
[00:12:31.760 --> 00:12:34.760]  是基於條件形成的
[00:12:36.760 --> 00:12:38.760]  有條件才可以做朋友
[00:12:38.760 --> 00:12:43.760]  大家是同意的
[00:12:43.760 --> 00:12:47.760]  是有條件才可以做朋友
[00:12:47.760 --> 00:12:49.760]  如果沒有條件
[00:12:49.760 --> 00:12:51.760]  我們可以彼此之間
[00:12:51.760 --> 00:12:53.760]  有某一種
[00:12:53.760 --> 00:12:55.760]  但是做不到朋友的
[00:12:55.760 --> 00:12:58.760]  做朋友真的要講條件
[00:12:58.760 --> 00:13:01.760]  條件如何
[00:13:01.760 --> 00:13:02.760]  你決定了
[00:13:02.760 --> 00:13:05.760]  那個友愛的質素如何
[00:13:05.760 --> 00:13:06.760]  你也決定了
[00:13:06.760 --> 00:13:08.760]  你跟哪些人有友愛
[00:13:08.760 --> 00:13:10.760]  這種關係
[00:13:10.760 --> 00:13:13.760]  所以
[00:13:13.760 --> 00:13:15.760]  我想認識更多好朋友
[00:13:15.760 --> 00:13:19.760]  你要做好一點
[00:13:19.760 --> 00:13:25.760]  朋友在某一個範疇裏面
[00:13:25.760 --> 00:13:28.760]  好像唱歌
[00:13:28.760 --> 00:13:30.760]  或者玩音樂
[00:13:30.760 --> 00:13:32.760]  同一個水平才可以玩
[00:13:32.760 --> 00:13:34.760]  做運動也是
[00:13:34.760 --> 00:13:36.760]  你在那個水平裏面
[00:13:36.760 --> 00:13:37.760]  你不一定是最好
[00:13:37.760 --> 00:13:39.760]  起碼在那個水平裏面
[00:13:39.760 --> 00:13:41.760]  才可以玩
[00:13:41.760 --> 00:13:43.760]  友愛是一個這樣的性質
[00:13:43.760 --> 00:13:46.760]  所以
[00:13:46.760 --> 00:13:49.760]  條件如何
[00:13:49.760 --> 00:13:50.760]  也決定了
[00:13:50.760 --> 00:13:51.760]  你友愛的質素
[00:13:51.760 --> 00:13:53.760]  友愛的深度
[00:13:53.760 --> 00:13:54.760]  友愛的長度
[00:13:54.760 --> 00:13:55.760]  所以有些人
[00:13:55.760 --> 00:13:57.760]  他有很多朋友
[00:13:57.760 --> 00:13:59.760]  有些朋友是很短暫的
[00:13:59.760 --> 00:14:01.760]  一會就過去了
[00:14:01.760 --> 00:14:02.760]  一會就過去了
[00:14:02.760 --> 00:14:03.760]  一會就過去了
[00:14:04.760 --> 00:14:05.760]  要調整
[00:14:05.760 --> 00:14:09.760]  友愛又要好像栽種一樣
[00:14:09.760 --> 00:14:13.760]  我今天太太進來了
[00:14:13.760 --> 00:14:15.760]  她喜歡種植
[00:14:15.760 --> 00:14:18.760]  在外面那個小小的
[00:14:18.760 --> 00:14:21.760]  我不敢叫花園
[00:14:21.760 --> 00:14:23.760]  那麼多地方不是花園
[00:14:23.760 --> 00:14:24.760]  小小的地方
[00:14:24.760 --> 00:14:26.760]  還要搞來搞去
[00:14:26.760 --> 00:14:29.760]  值得其樂的
[00:14:29.760 --> 00:14:31.760]  我們看她
[00:14:31.760 --> 00:14:34.760]  也是很多東西有趣的
[00:14:34.760 --> 00:14:37.760]  你要不斷的修理
[00:14:37.760 --> 00:14:39.760]  要施肥
[00:14:39.760 --> 00:14:40.760]  要管理她
[00:14:40.760 --> 00:14:42.760]  她才會長大
[00:14:42.760 --> 00:14:44.760]  友愛也是
[00:14:44.760 --> 00:14:46.760]  一段關係
[00:14:46.760 --> 00:14:47.760]  一段友情
[00:14:47.760 --> 00:14:48.760]  你是要經營的
[00:14:48.760 --> 00:14:53.760]  一個人如果他那個
[00:14:53.760 --> 00:15:00.760]  心靈的世界是豐富
[00:15:01.760 --> 00:15:03.760]  也夠深度的話
[00:15:03.760 --> 00:15:06.760]  他結識的朋友
[00:15:06.760 --> 00:15:11.760]  那個友愛的關係
[00:15:11.760 --> 00:15:15.760]  同時也可以更加有深度
[00:15:15.760 --> 00:15:16.760]  也很持久
[00:15:16.760 --> 00:15:20.760]  他們不需要
[00:15:20.760 --> 00:15:21.760]  經常都要喝茶
[00:15:21.760 --> 00:15:22.760]  經常都要見面
[00:15:22.760 --> 00:15:23.760]  經常一起
[00:15:23.760 --> 00:15:24.760]  那就很開心
[00:15:24.760 --> 00:15:27.760]  一分開就沒事了
[00:15:27.760 --> 00:15:29.760]  一起就開心
[00:15:29.760 --> 00:15:30.760]  不在的時候
[00:15:30.760 --> 00:15:31.760]  那就沒了
[00:15:31.760 --> 00:15:32.760]  我們也知道
[00:15:32.760 --> 00:15:34.760]  有不少人是這樣的
[00:15:34.760 --> 00:15:36.760]  簡簡單單
[00:15:36.760 --> 00:15:37.760]  誰知道
[00:15:37.760 --> 00:15:40.760]  晚上去喝完
[00:15:40.760 --> 00:15:42.760]  吹完水就回去
[00:15:42.760 --> 00:15:44.760]  那就沒了
[00:15:44.760 --> 00:15:48.760]  因為他們在很淺層那裡
[00:15:48.760 --> 00:15:51.760]  是有那個關係
[00:15:51.760 --> 00:15:54.760]  沒有去深層的關係
[00:15:54.760 --> 00:15:57.760]  但是如果一個人有深度
[00:15:57.760 --> 00:15:59.760]  他們溝通的東西不同
[00:16:00.760 --> 00:16:02.760]  那種的共鳴不同
[00:16:02.760 --> 00:16:07.760]  彼此珍惜對方的程度
[00:16:07.760 --> 00:16:10.760]  或者是尊敬對方的程度
[00:16:10.760 --> 00:16:12.760]  又不同
[00:16:12.760 --> 00:16:16.760]  叫做一見如故
[00:16:16.760 --> 00:16:18.760]  是不是
[00:16:18.760 --> 00:16:20.760]  他們可以
[00:16:20.760 --> 00:16:25.760]  他們知道在這個人間裡面
[00:16:25.760 --> 00:16:29.760]  找到好像他一樣的想法
[00:16:29.760 --> 00:16:31.760]  能夠這樣交流的人
[00:16:31.760 --> 00:16:32.760]  其實不多
[00:16:32.760 --> 00:16:35.760]  很珍惜
[00:16:35.760 --> 00:16:39.760]  所以這個人也是很特別
[00:16:39.760 --> 00:16:44.760]  所以如果我們想有好的友愛的關係
[00:16:44.760 --> 00:16:49.760]  都一定要將自己作出一種提升
[00:16:49.760 --> 00:16:54.760]  當然也要對人有一種接納
[00:16:54.760 --> 00:16:57.760]  和願意跟別人交流
[00:16:59.760 --> 00:17:01.760]  有愛的人
[00:17:01.760 --> 00:17:05.760]  是一種幸福的人
[00:17:05.760 --> 00:17:09.760]  第三種愛是情愛
[00:17:09.760 --> 00:17:15.760]  情愛就是人到了青年期的時候
[00:17:15.760 --> 00:17:19.760]  那些愛與夢轉變
[00:17:19.760 --> 00:17:21.760]  就開始有發情期
[00:17:21.760 --> 00:17:24.760]  於是就會有一些竇牙夢
[00:17:24.760 --> 00:17:27.760]  就可以開始對異性有好感
[00:17:27.760 --> 00:17:29.760]  開始追求
[00:17:29.760 --> 00:17:31.760]  就是情愛
[00:17:31.760 --> 00:17:38.760]  以前的社會
[00:17:38.760 --> 00:17:43.760]  如果發展了感情
[00:17:43.760 --> 00:17:44.760]  拍了拖
[00:17:44.760 --> 00:17:45.760]  就會結婚
[00:17:45.760 --> 00:17:48.760]  結了婚就是終身的了
[00:17:48.760 --> 00:17:53.760]  我們基本認定這個設定是好的
[00:17:53.760 --> 00:17:54.760]  是合理的
[00:17:54.760 --> 00:17:58.760]  不過現代的社會似乎有一點變形
[00:17:58.760 --> 00:18:01.760]  就是
[00:18:01.760 --> 00:18:07.760]  大家都知道現在的男女關係
[00:18:07.760 --> 00:18:09.760]  婚姻狀態的情況
[00:18:09.760 --> 00:18:11.760]  但是情愛呢
[00:18:11.760 --> 00:18:15.760]  這也是一個很重要的愛
[00:18:15.760 --> 00:18:21.760]  人建立家庭
[00:18:23.760 --> 00:18:28.760]  和一種彼此之間
[00:18:28.760 --> 00:18:36.760]  去建立生活的一種愛
[00:18:36.760 --> 00:18:40.760]  情愛不是必然發生的
[00:18:40.760 --> 00:18:44.760]  不是必然發生的
[00:18:44.760 --> 00:18:48.760]  有些人不是很多人
[00:18:48.760 --> 00:18:50.760]  有些人沒有
[00:18:50.760 --> 00:18:52.760]  有幾種情況
[00:18:52.760 --> 00:18:53.760]  我也想有
[00:18:53.760 --> 00:18:55.760]  不過沒有
[00:18:55.760 --> 00:18:58.760]  我也不能夠強硬自己
[00:18:58.760 --> 00:18:59.760]  我找不到
[00:18:59.760 --> 00:19:01.760]  我也很想找到另一半
[00:19:01.760 --> 00:19:02.760]  我找不到
[00:19:02.760 --> 00:19:03.760]  找不到又怎樣?
[00:19:03.760 --> 00:19:04.760]  我站起來閉上眼睛
[00:19:04.760 --> 00:19:05.760]  嫁了她
[00:19:05.760 --> 00:19:06.760]  閉上眼睛
[00:19:06.760 --> 00:19:07.760]  只不過回來了
[00:19:07.760 --> 00:19:08.760]  不行的
[00:19:08.760 --> 00:19:09.760]  有些人甚至是
[00:19:09.760 --> 00:19:16.760]  他真的沒有這種衝動也好也不好
[00:19:16.760 --> 00:19:18.760]  你不能夠說
[00:19:18.760 --> 00:19:20.760]  這個人真的有問題
[00:19:20.760 --> 00:19:21.760]  要見醫生
[00:19:22.760 --> 00:19:23.760]  是有
[00:19:23.760 --> 00:19:25.760]  可以這麼說
[00:19:25.760 --> 00:19:28.760]  普遍
[00:19:28.760 --> 00:19:31.760]  多數人一個階段去到的時候
[00:19:31.760 --> 00:19:36.760]  他就會有這種情愛的嚮往和追求
[00:19:36.760 --> 00:19:38.760]  人類才會結合
[00:19:38.760 --> 00:19:41.760]  才會發現下一代
[00:19:41.760 --> 00:19:44.760]  這是一個過程
[00:19:44.760 --> 00:19:48.760]  它是一種很健康的
[00:19:48.760 --> 00:19:50.760]  很正常的事情
[00:19:52.760 --> 00:19:54.760]  並不是必然發生
[00:19:54.760 --> 00:19:57.760]  不是說我沒有了情愛
[00:19:57.760 --> 00:19:59.760]  那我就
[00:19:59.760 --> 00:20:03.760]  人生就沒辦法完成了
[00:20:03.760 --> 00:20:07.760]  肯定是出了問題了
[00:20:07.760 --> 00:20:10.760]  主耶穌也沒有結婚
[00:20:10.760 --> 00:20:12.760]  祂不一定的
[00:20:12.760 --> 00:20:16.760]  但是祂是在我們的世界裡
[00:20:16.760 --> 00:20:21.760]  祂是應該容許祂發生
[00:20:21.760 --> 00:20:25.760]  也讓祂自然發生
[00:20:25.760 --> 00:20:27.760]  有些人很低貶
[00:20:27.760 --> 00:20:29.760]  認為這是不需要的
[00:20:29.760 --> 00:20:30.760]  當然不是
[00:20:30.760 --> 00:20:32.760]  情愛也是很重要的
[00:20:32.760 --> 00:20:36.760]  情愛可以一分為二去解讀
[00:20:36.760 --> 00:20:38.760]  如果我們用中文來說
[00:20:38.760 --> 00:20:41.760]  有情和有愛
[00:20:41.760 --> 00:20:44.760]  情和愛是不同的
[00:20:44.760 --> 00:20:47.760]  情就是感情
[00:20:47.760 --> 00:20:49.760]  我喜歡你
[00:20:49.760 --> 00:20:51.760]  感情
[00:20:51.760 --> 00:20:55.760]  那你怎會和一個人彼此相愛呢
[00:20:55.760 --> 00:20:57.760]  因為你喜歡他
[00:20:57.760 --> 00:21:03.760]  但你喜歡他之後
[00:21:03.760 --> 00:21:05.760]  你和他拍拖之後
[00:21:05.760 --> 00:21:07.760]  你要結婚的時候
[00:21:07.760 --> 00:21:10.760]  你站在教堂那裡
[00:21:10.760 --> 00:21:12.760]  你要立約的時候
[00:21:12.760 --> 00:21:15.760]  就不跟你說喜歡了
[00:21:15.760 --> 00:21:19.760]  你不喜歡也不行
[00:21:19.760 --> 00:21:21.760]  是說愛
[00:21:21.760 --> 00:21:25.760]  愛和喜歡是不同的
[00:21:25.760 --> 00:21:28.760]  愛是說責任的
[00:21:28.760 --> 00:21:30.760]  是不是
[00:21:30.760 --> 00:21:32.760]  我現在不喜歡你了
[00:21:32.760 --> 00:21:36.760]  你走開吧
[00:21:36.760 --> 00:21:40.760]  你發了誓
[00:21:40.760 --> 00:21:42.760]  你承諾了
[00:21:42.760 --> 00:21:50.760]  愛是在責任裡面來呈現的
[00:21:50.760 --> 00:21:54.760]  愛是不求自己的益處
[00:21:54.760 --> 00:21:59.760]  所以當我們真的愛一個人的時候
[00:21:59.760 --> 00:22:04.760]  他和情是不同的
[00:22:04.760 --> 00:22:08.760]  他是超越了情
[00:22:08.760 --> 00:22:13.760]  很慘,我和他相處的時候只有責任
[00:22:13.760 --> 00:22:16.760]  一點感情都沒有
[00:22:16.760 --> 00:22:18.760]  很困難
[00:22:18.760 --> 00:22:22.760]  在人性上來說真的很困難
[00:22:22.760 --> 00:22:25.760]  但是你要看到
[00:22:25.760 --> 00:22:27.760]  有些情況就是
[00:22:27.760 --> 00:22:29.760]  你會看到
[00:22:29.760 --> 00:22:33.760]  有些人去照顧一個人
[00:22:33.760 --> 00:22:38.760]  或者照顧伴侶
[00:22:38.760 --> 00:22:45.760]  伴侶已經不能表達任何
[00:22:45.760 --> 00:22:50.760]  對另一半的照顧
[00:22:50.760 --> 00:22:53.760]  或者好等等
[00:22:53.760 --> 00:22:56.760]  因為他出現了一些狀況
[00:22:56.760 --> 00:23:03.760]  但另一半是可以持續地
[00:23:03.760 --> 00:23:07.760]  我應該說過這個著名的故事
[00:23:07.760 --> 00:23:09.760]  不是著名,是我喜歡的故事
[00:23:09.760 --> 00:23:11.760]  是真實的故事
[00:23:11.760 --> 00:23:13.760]  是
[00:23:13.760 --> 00:23:15.760]  你們應該不認識
[00:23:15.760 --> 00:23:20.760]  葉特生是70年代的一個人
[00:23:20.760 --> 00:23:24.760]  他因為病了,寫了一本書叫《浮過生命海》
[00:23:24.760 --> 00:23:26.760]  一本小書
[00:23:26.760 --> 00:23:28.760]  小書裏面記載了一個故事
[00:23:28.760 --> 00:23:30.760]  他自己有一個堂叔
