
[00:00:00.000 --> 00:00:02.360]  今天我們所讀經文記載的故事
[00:01:57.520 --> 00:02:00.800]  而除了這個這麼明顯的目的之外
[00:02:00.800 --> 00:02:04.400]  金燈台其實也是象徵著
[00:02:04.400 --> 00:02:11.280]  神的百姓在列邦之中
[00:02:11.280 --> 00:02:15.440]  在整個世界裡面來彰顯神的光
[00:02:15.440 --> 00:02:17.480]  如果從這個角度理解的時候
[00:02:17.480 --> 00:02:21.200]  當這個金燈台上面的光消失的時候
[00:02:21.200 --> 00:02:27.960]  就是說以色列人在萬邦萬族對神的見證
[00:02:27.960 --> 00:02:29.720]  即是說沒有了
[00:02:29.720 --> 00:02:36.640]  甚至可以說神的同在變成不同在
[00:02:36.640 --> 00:02:40.880]  撒加利亞很明顯這個金燈台的意思
[00:02:40.880 --> 00:02:43.080]  因為他自己是祭司
[00:02:43.080 --> 00:02:48.800]  不過他不明白為什麼金燈台旁邊有兩棵橄欖樹
[00:02:48.800 --> 00:02:50.280]  是什麼意思呢?
[00:02:50.280 --> 00:02:53.680]  撒加利亞就問天使
[00:02:53.680 --> 00:02:59.560]  這個影像這個意象究竟是有什麼意思呢?
[00:02:59.560 --> 00:03:04.080]  得出來的答案相當簡單直接
[00:03:04.080 --> 00:03:06.000]  天使就說
[00:03:06.000 --> 00:03:08.600]  萬君的耶和華這樣說
[00:03:08.600 --> 00:03:17.360]  「不是依靠勢力,不是依靠才能,乃是依靠我的靈,方能成事。」
[00:03:17.360 --> 00:03:21.840]  大家留意,這個教導,這個訊息
[00:03:21.840 --> 00:03:25.280]  並不是給撒加利亞,是給誰呢?
[00:03:25.280 --> 00:03:27.040]  是給所羅巴伯
[00:03:27.040 --> 00:03:29.640]  那所羅巴伯是什麼人呢?
[00:03:29.640 --> 00:03:33.040]  如果大家看這個新約的福音書
[00:03:33.040 --> 00:03:36.840]  我們都如果看耶穌的族譜的時候
[00:03:36.840 --> 00:03:42.640]  我們發覺在耶穌的族譜上面可以看到所羅巴伯的名字
[00:03:42.640 --> 00:03:48.000]  所羅巴伯是大衛王的後裔
[00:03:48.000 --> 00:03:50.560]  是君王的後代
[00:03:50.560 --> 00:03:56.800]  雖然那個時候猶大國已經被滅
[00:03:56.800 --> 00:03:58.600]  所以他們不能夠一皇帝
[00:03:58.600 --> 00:04:01.080]  不過在這段故事裡面我們看到
[00:04:01.080 --> 00:04:05.680]  所羅巴伯仍然是民間的領袖
[00:04:05.680 --> 00:04:12.280]  當時帶領著以色列人從秘魯之地回到耶路撒冷
[00:04:12.280 --> 00:04:15.280]  來成為一個領袖
[00:04:15.280 --> 00:04:22.520]  幫助帶領當時的以色列人來重建聖殿
[00:04:22.520 --> 00:04:26.480]  而在整個故事我們看到
[00:04:26.480 --> 00:04:30.760]  重建聖殿不是一個簡單的
[00:04:30.760 --> 00:04:34.320]  重建聖殿的建築工程那麼簡單
[00:04:34.320 --> 00:04:37.640]  他們當時遇到很多的困難,很多的問題
[00:04:37.640 --> 00:04:43.320]  而這些問題我們在以斯拉記可以看到
[00:04:43.320 --> 00:04:47.160]  在這四章他們講到當時有很多的外族人
[00:04:47.160 --> 00:04:53.200]  聽到這些秘魯歸回的猶大人說
[00:04:53.200 --> 00:04:55.640]  他們想重建這個聖殿
[00:04:55.640 --> 00:04:58.400]  他們就去到以色列人當中
[00:04:58.400 --> 00:04:59.480]  就跟他們說
[00:04:59.480 --> 00:05:03.360]  你讓我們和你們一起重建這個聖殿
[00:05:03.360 --> 00:05:05.640]  因為你們所敬拜的神
[00:05:05.640 --> 00:05:07.640]  都是我們所敬拜的
[00:05:07.640 --> 00:05:09.800]  大家想像一下,多好
[00:05:09.800 --> 00:05:12.400]  這裡沒有提到公知的事
[00:05:12.400 --> 00:05:15.680]  大概這些外族人都是說
[00:05:15.680 --> 00:05:18.440]  我們來免費幫你們
[00:05:18.440 --> 00:05:20.680]  大家聽下去怎麼覺得
[00:05:20.680 --> 00:05:22.640]  如果你是當時的以色列人
[00:05:22.640 --> 00:05:24.560]  當時的所羅巴伯
[00:05:24.560 --> 00:05:26.560]  你會怎樣跟這些人說
[00:05:26.560 --> 00:05:27.600]  多好
[00:05:27.600 --> 00:05:31.840]  義工,免費的,免費的勞工
[00:05:31.840 --> 00:05:36.360]  來自動請英幫我們,你會接受嗎?
[00:05:36.360 --> 00:05:40.080]  無論站在經濟的角度
[00:05:40.080 --> 00:05:41.920]  免費的勞工的角度
[00:05:41.920 --> 00:05:43.560]  工程的進展
[00:05:43.560 --> 00:05:46.000]  木輪,所有的角度
[00:05:46.000 --> 00:05:49.160]  接納他們的幫忙
[00:05:49.160 --> 00:05:52.440]  都是一個必贏的方案
[00:05:52.440 --> 00:05:53.920]  但大家留意一下
[00:05:53.920 --> 00:06:00.160]  所羅巴伯怎樣來回應他們的自願幫手呢?
[00:06:00.160 --> 00:06:03.760]  我們看這四章三節說到
[00:06:03.760 --> 00:06:10.760]  「我們建造神的殿與你們無關」
[00:06:10.760 --> 00:06:13.240]  嘩!為甚麼所羅巴伯
[00:06:13.240 --> 00:06:16.520]  你不懂得計算嗎?
[00:06:16.520 --> 00:06:20.200]  為甚麼他那麼不近人情
[00:06:20.200 --> 00:06:23.160]  來拒人於千里之外呢?
[00:06:23.160 --> 00:06:25.080]  人家來幫你,多謝都沒有聲音
[00:06:25.080 --> 00:06:28.080]  還要拒人於千里之外呢?
[00:06:28.080 --> 00:06:31.240]  特別是這班所謂的外族人
[00:06:31.240 --> 00:06:34.160]  他們都是敬拜耶和華的
[00:06:34.160 --> 00:06:38.400]  為甚麼所羅巴伯一口拒絕了他們呢?
[00:06:38.400 --> 00:06:40.840]  頂曉梅,我們需要理解
[00:06:40.840 --> 00:06:43.560]  就算是今天的日子
[00:06:43.560 --> 00:06:50.360]  很多自稱為基督徒的所謂信徒
[00:06:50.360 --> 00:06:52.640]  我們都需要很小心
[00:06:52.640 --> 00:06:54.320]  每一個人都可以說他們是基督徒
[00:06:54.320 --> 00:06:56.920]  但不等於他們就是基督徒
[00:06:56.920 --> 00:07:00.680]  我們都經歷過很多自認是基督徒
[00:07:00.680 --> 00:07:07.120]  發覺他們的生活很亂
[00:07:07.120 --> 00:07:13.960]  甚至是過著性放蕩的生活
[00:07:13.960 --> 00:07:15.640]  處事很多時候
[00:07:15.640 --> 00:07:18.360]  不對的就用暴力
[00:07:18.360 --> 00:07:22.840]  說話的三句又有兩句是粗言穢語
[00:07:22.840 --> 00:07:24.960]  甚至每一次跟他處事的時候
[00:07:24.960 --> 00:07:27.400]  他都會想有甚麼地方拿著數
[00:07:27.400 --> 00:07:31.400]  甚至你看到他不僅是回教會敬拜神
[00:07:31.400 --> 00:07:33.840]  也是拜其他的偶像
[00:07:33.840 --> 00:07:35.280]  當然,我不是神
[00:07:35.280 --> 00:07:38.160]  我不能說這班所謂的基督徒不是基督徒
[00:07:38.160 --> 00:07:39.560]  我不能這樣做這個決定
[00:07:39.560 --> 00:07:42.160]  不過,我很懷疑
[00:07:42.160 --> 00:07:45.480]  當這些外族人去到所羅巴伯
[00:07:45.480 --> 00:07:47.760]  來告訴他們
[00:07:47.760 --> 00:07:52.040]  我們想參與這個建造聖殿
[00:07:52.040 --> 00:07:53.240]  所羅巴伯的拒絕
[00:07:53.240 --> 00:07:57.240]  因為所羅巴伯不相信這班外族人
[00:07:57.240 --> 00:08:00.520]  沒錯,也許他們是敬拜耶和華
[00:08:00.520 --> 00:08:04.160]  但是,如果我們看舊約的其他地方
[00:08:04.160 --> 00:08:07.080]  我們看到這班人其實都是敬拜偶像的
[00:08:07.080 --> 00:08:09.520]  我們看《烈王記下》
[00:08:09.520 --> 00:08:12.280]  在這個《烈王記下》的十七章
[00:08:12.280 --> 00:08:14.440]  那裡說到亞述王
[00:08:14.440 --> 00:08:17.720]  那時候攻陷了北國之後
[00:08:17.720 --> 00:08:19.320]  就帶著很多的外族人
[00:08:19.320 --> 00:08:20.840]  不同地方的外族人
[00:08:20.840 --> 00:08:24.360]  去到哪裡?去到撒瑪利亞
[00:08:24.360 --> 00:08:28.960]  那裡不單是血統上混淆了當時的以色列民
[00:08:28.960 --> 00:08:34.520]  也都在信仰上混淆了他們
[00:08:34.520 --> 00:08:38.400]  他們引入了很多他們自己的假神偶像
[00:08:38.400 --> 00:08:40.360]  進入到以色列民當中
[00:08:40.360 --> 00:08:43.560]  讓他們一同參與這個偶像的敬拜
[00:08:43.560 --> 00:08:45.200]  沒錯,當時他們仍然是
[00:08:45.200 --> 00:08:47.840]  也許仍然是拜耶和華
[00:08:47.840 --> 00:08:52.040]  但同一時間他們也都是拜很多其他的假神偶像
[00:08:52.040 --> 00:08:52.960]  所以很明顯
[00:08:52.960 --> 00:08:56.600]  當這班人去到索羅巴伯
[00:08:56.600 --> 00:09:01.560]  去問他可不可以參與這個聖殿的敬拜的時候
[00:09:01.560 --> 00:09:04.320]  我想大概的原因
[00:09:04.320 --> 00:09:08.680]  不會因為他們出於他們敬畏神的心
[00:09:08.680 --> 00:09:09.840]  而是出於什麼?
[00:09:09.840 --> 00:09:11.520]  而是出於不安
[00:09:11.520 --> 00:09:15.440]  這一班人來到耶路撒冷重建聖殿
[00:09:15.440 --> 00:09:18.120]  甚至將耶路撒冷城再重建的時候
[00:09:18.120 --> 00:09:20.360]  我們就受到威脅
[00:09:20.360 --> 00:09:22.440]  從這個角度來看
[00:09:22.440 --> 00:09:28.280]  覺得他們在這個地區裡面受到威脅
[00:09:28.280 --> 00:09:33.120]  如果我們再看以色列記的四節到五節
[00:09:33.120 --> 00:09:34.840]  那裡更加講到
[00:09:34.840 --> 00:09:38.400]  當以色列人不讓他們參與重建聖殿的時候
[00:09:38.400 --> 00:09:41.160]  他們就用盡不同的方法
[00:09:41.160 --> 00:09:42.920]  不斷的製造事變
[00:09:42.920 --> 00:09:46.400]  搞亂他們,讓他們不可以開工
[00:09:46.400 --> 00:09:48.800]  不過就發覺不是很奏效
[00:09:48.800 --> 00:09:51.400]  以色列人有他們的解決方法
[00:09:51.400 --> 00:09:54.680]  他們仍然可以建造聖殿
[00:09:54.680 --> 00:09:57.040]  所以這一班外族人就說
[00:09:57.040 --> 00:09:58.240]  既然是這樣的時候
[00:09:58.240 --> 00:10:05.080]  我們就上本控告猶大耶路撒冷的居民
[00:10:05.080 --> 00:10:06.000]  我們再看下去
[00:10:06.000 --> 00:10:07.360]  控告什麼呢?
[00:10:07.360 --> 00:10:10.640]  在十二節那裡就講到
[00:10:10.640 --> 00:10:17.200]  這班人控告跟當時的阿哈徐老王說
[00:10:17.200 --> 00:10:21.520]  這一班的以色列人來到耶路撒冷
[00:10:21.520 --> 00:10:28.320]  重建反叛惡劣的城
[00:10:28.320 --> 00:10:30.880]  築立根基,建造城牆
[00:10:30.880 --> 00:10:35.480]  所以我事先告訴你這個皇帝
[00:10:35.480 --> 00:10:37.200]  他們一旦成事之後
[00:10:37.200 --> 00:10:39.160]  他們不會再進貢了
[00:10:39.160 --> 00:10:42.360]  不會向你再進貢,不會向你再交稅了
[00:10:42.360 --> 00:10:46.160]  如果你是皇帝聽到這番話怎麼辦?
[00:10:46.160 --> 00:10:47.960]  當然要有行動阻止
[00:10:47.960 --> 00:10:56.520]  所以當時的阿哈徐老王就馬上立令停工
[00:10:56.520 --> 00:11:03.480]  馬上叫重建聖殿的工程來停工
[00:11:03.480 --> 00:11:08.120]  因為他們被這一班人所誣衊
[00:11:08.120 --> 00:11:12.320]  說他們重建聖殿的工程
[00:11:12.320 --> 00:11:16.520]  其實就是在做一個反動的勢力
[00:11:16.520 --> 00:11:20.640]  用今天我們熟悉的形容
[00:11:20.640 --> 00:11:25.640]  就是說這一班以色列人在搞耶路撒冷的獨立
[00:11:25.640 --> 00:11:26.920]  在搞耶路撒冷
[00:11:26.920 --> 00:11:28.920]  一旦成事之後
[00:11:28.920 --> 00:11:32.440]  你作為皇帝以後就沒有稅收了
[00:11:32.440 --> 00:11:35.120]  所以就是因為這樣的緣故
[00:11:35.120 --> 00:11:43.120]  重建聖殿的工程就被波斯王立令停止
[00:11:43.120 --> 00:11:46.720]  而重建聖殿的工程
[00:11:46.720 --> 00:11:55.520]  在阿哈徐老王的任內都沒有再重新啟動了
[00:11:55.520 --> 00:11:56.920]  可以這麼說
[00:11:56.920 --> 00:12:01.720]  當時這一班人在耶路撒冷要重建聖殿
[00:12:01.720 --> 00:12:04.320]  其實是遇到很多很多的障礙
[00:12:04.320 --> 00:12:08.520]  這個障礙來自他們周圍的鄰國或者民族
[00:12:08.520 --> 00:12:11.120]  來自波斯王、來自政府
[00:12:11.120 --> 00:12:15.120]  甚至很大機會也是來自他們自己
[00:12:15.120 --> 00:12:16.720]  我們想像一下
[00:12:16.720 --> 00:12:19.920]  這一班人停工不是停了幾個月
[00:12:19.920 --> 00:12:22.720]  這一班人停工是停了十幾二十年
[00:12:22.720 --> 00:12:25.520]  十幾二十年是很長的時間
[00:12:25.520 --> 00:12:27.720]  可以想像過得沒多久的時候
[00:12:27.720 --> 00:12:33.120]  這班人已經忘記了興建聖殿的事
[00:12:33.120 --> 00:12:35.520]  如果大家沒有了一個目標的時候
[00:12:35.520 --> 00:12:38.520]  你會將你的時間、金錢、精力
[00:12:38.520 --> 00:12:43.520]  我想大概他們都是投放在自己的家裏
[00:12:43.520 --> 00:12:45.720]  自己的事業
[00:12:45.720 --> 00:12:52.920]  完全忘記了他們回歸耶路撒冷要做的事情
[00:12:52.920 --> 00:12:54.320]  在這樣的情況下
[00:12:54.320 --> 00:12:56.920]  如果你是所羅巴百
[00:12:56.920 --> 00:13:00.720]  雖然你在神面前領受了使命
[00:13:00.720 --> 00:13:05.320]  要帶這班漁民回到耶路撒冷重建聖殿
[00:13:05.320 --> 00:13:12.120]  但是現在心裏的火熱都已經消失了
[00:13:12.120 --> 00:13:14.320]  你還要面對一個內憂外患
[00:13:14.320 --> 00:13:16.520]  在這樣的情況下
[00:13:16.520 --> 00:13:18.920]  你有什麼可以做
[00:13:18.920 --> 00:13:22.920]  就在這個重要的時刻
[00:13:22.920 --> 00:13:25.920]  撒卡尼亞一年看到幾個異象
[00:13:25.920 --> 00:13:33.520]  而在第五個異象那裏更加講出一個直接的肯定
[00:13:33.520 --> 00:13:36.320]  直接的勉勵
[00:13:36.320 --> 00:13:39.720]  就是神直接跟當時的領袖說
[00:13:39.720 --> 00:13:42.520]  不是依靠勢力
[00:13:42.520 --> 00:13:44.120]  不是依靠才能
[00:13:44.120 --> 00:13:46.920]  乃是依靠我的靈
[00:13:46.920 --> 00:13:49.520]  方能成事
[00:13:49.520 --> 00:13:51.920]  這句話是什麼意思
[00:13:51.920 --> 00:13:55.320]  我相信這句話就是告訴當時的領袖
[00:13:55.320 --> 00:13:59.720]  重建聖殿不單止是以色列民的事
[00:13:59.720 --> 00:14:03.320]  更加重要的是神的事
[00:14:03.320 --> 00:14:05.520]  很多時候我聽到一些信徒祈禱的時候
[00:14:05.520 --> 00:14:07.120]  是這樣說的
[00:14:07.120 --> 00:14:08.720]  主啊
[00:14:08.720 --> 00:14:10.720]  祢要我做這個事工
[00:14:10.720 --> 00:14:13.520]  既然是祢的事工不是我的事工
[00:14:13.520 --> 00:14:14.720]  我絕對相信神
[00:14:14.720 --> 00:14:16.720]  祢一定會保守這個事工
[00:14:16.720 --> 00:14:18.920]  讓我是毫無困難
[00:14:18.920 --> 00:14:22.320]  毫無阻撓地能夠很順利的完成這個事工
[00:14:22.320 --> 00:14:23.520]  因為這個是祢的事工
[00:14:23.520 --> 00:14:26.320]  祢叫我做一定可以搞定的
[00:14:26.320 --> 00:14:28.520]  我每一次聽到這些祈禱的時候
[00:14:28.520 --> 00:14:30.720]  我都有一些擔憂的
[00:14:30.720 --> 00:14:33.320]  擔憂就是說
[00:14:33.320 --> 00:14:35.920]  沒錯我相信神絕對有這樣的能力
[00:14:35.920 --> 00:14:38.120]  去讓我們做事工的時候
[00:14:38.120 --> 00:14:39.920]  完全沒有困難
[00:14:39.920 --> 00:14:41.320]  沒有挑戰
[00:14:41.320 --> 00:14:42.320]  沒有阻撓
[00:14:42.320 --> 00:14:43.920]  順順利利
[00:14:43.920 --> 00:14:47.120]  你都完成事工
[00:14:47.120 --> 00:14:49.520]  但是在我自己的經驗
[00:14:49.520 --> 00:14:53.320]  或者我從聖經很多的例子教導裡面
[00:14:53.320 --> 00:14:55.120]  我們也同時看到一個事實
[00:14:55.120 --> 00:15:00.720]  其實神從來沒有允許過我們做神事工的時候
[00:15:00.720 --> 00:15:03.120]  是毫無困難
[00:15:03.120 --> 00:15:05.720]  毫無挑戰
[00:15:05.720 --> 00:15:08.720]  應用到我們今天的生活
[00:15:08.720 --> 00:15:10.320]  當我們失業的時候
[00:15:10.320 --> 00:15:11.320]  神在我祈禱
[00:15:11.320 --> 00:15:13.520]  祢一定會讓我找到工作
[00:15:13.520 --> 00:15:14.720]  當我病患的時候
[00:15:14.720 --> 00:15:15.320]  神在我祈禱
[00:15:15.320 --> 00:15:16.920]  祢一定會要
[00:15:16.920 --> 00:15:20.320]  或者會醫好我的
[00:15:20.320 --> 00:15:22.320]  當我有一些不如意的事情的時候
[00:15:22.320 --> 00:15:24.520]  祢一定會幫我搞定的
[00:15:24.520 --> 00:15:26.120]  當然
[00:15:26.120 --> 00:15:28.120]  神有絕對的能力
[00:15:28.120 --> 00:15:28.920]  但是同一個時候
[00:15:28.920 --> 00:15:33.320]  神有絕對的主權
[00:15:33.320 --> 00:15:37.920]  如果我們看回這個異象
[00:15:37.920 --> 00:15:41.120]  神沒有
[00:15:41.120 --> 00:15:42.920]  甚至神在這個異象裡面
[00:15:42.920 --> 00:15:46.120]  神甚至肯定告訴所羅巴伯
[00:15:46.120 --> 00:15:49.720]  你面前是有一座大山
[00:15:49.720 --> 00:15:52.320]  是有一座大山的
[00:15:52.320 --> 00:15:55.920]  神沒有否認過這個大山的存在
[00:15:55.920 --> 00:16:00.720]  不單止這個大山阻礙了所羅巴伯向前走
[00:16:00.720 --> 00:16:03.520]  這個大山也阻礙了所羅巴伯的視線
[00:16:03.520 --> 00:16:05.920]  看不到前面
[00:16:05.920 --> 00:16:09.320]  沒有辦法看到這個異象如何完結
[00:16:09.320 --> 00:16:13.520]  當看不到前路的時候
[00:16:13.520 --> 00:16:19.720]  就是說我們看不到向前走的希望
[00:16:19.720 --> 00:16:23.920]  在這個看似絕望的時刻
[00:16:23.920 --> 00:16:26.920]  神就跟所羅巴伯說
[00:16:26.920 --> 00:16:29.320]  不是依靠勢力
[00:16:29.320 --> 00:16:30.920]  不是依靠才能
[00:16:30.920 --> 00:16:34.920]  乃是依靠我的靈方能成事
[00:16:34.920 --> 00:16:36.920]  如果我們看第七節
[00:16:36.920 --> 00:16:40.720]  第七節說大山你算什麼
[00:16:40.720 --> 00:16:43.920]  在所羅巴伯面前你必成為平地
[00:16:43.920 --> 00:16:45.320]  直接了當
[00:16:45.320 --> 00:16:46.920]  這句簡單的說話告訴我們
[00:16:46.920 --> 00:16:48.320]  神從來沒有否認
[00:16:48.320 --> 00:16:50.520]  當我們為神工作的時候
[00:16:50.520 --> 00:16:51.920]  是不會有大山
[00:16:51.920 --> 00:16:55.520]  甚至廣東話是會有大山的
[00:16:55.520 --> 00:16:59.520]  差不多可以說我們每做侍奉的時候
[00:16:59.520 --> 00:17:00.720]  因為有撒旦的攻擊
[00:17:00.720 --> 00:17:02.120]  記不記得我上個星期說
[00:17:02.120 --> 00:17:03.520]  既然有撒旦攻擊的時候
[00:17:03.520 --> 00:17:07.120]  很多時候撒旦會讓我們遇到很多的困難
[00:17:07.120 --> 00:17:08.520]  遇到很多的挑戰
[00:17:08.520 --> 00:17:13.920]  以致盼望我們在行走這個侍奉的路程上
[00:17:13.920 --> 00:17:18.520]  去放棄、失腳
[00:17:18.520 --> 00:17:25.120]  神從來沒有允許為神做侍奉的時候
[00:17:25.120 --> 00:17:27.320]  是毫無困難與挑戰
[00:17:27.320 --> 00:17:28.920]  神沒有說過
[00:17:28.920 --> 00:17:30.720]  反而神允許就是說
[00:17:30.720 --> 00:17:32.520]  當我們遇到困難
[00:17:32.520 --> 00:17:35.120]  當我們面對大山的時候
[00:17:35.120 --> 00:17:37.520]  只要我們依靠聖靈
[00:17:37.520 --> 00:17:41.120]  大山不能夠成為我們的阻礙
[00:17:41.120 --> 00:17:44.720]  大山在這個意象裡面
[00:17:44.720 --> 00:17:50.120]  甚至說到大山在你面前會成為平地
[00:17:50.120 --> 00:17:51.120]  所以弟兄姊妹
[00:17:51.120 --> 00:17:52.920]  不要因為有大山
[00:17:52.920 --> 00:17:54.720]  我們怕了這個大山
[00:17:54.720 --> 00:17:56.720]  我們就不參與侍奉
[00:17:56.720 --> 00:17:58.320]  避免了
[00:17:58.320 --> 00:18:00.720]  又或者當我們面對大山的時候
[00:18:00.720 --> 00:18:02.520]  不要放棄
[00:18:02.520 --> 00:18:03.920]  當面對大山的時候
[00:18:03.920 --> 00:18:06.120]  也不要投訴
[00:18:06.120 --> 00:18:07.320]  因為大家要明白
[00:18:07.320 --> 00:18:09.520]  每一座的大山
[00:18:09.520 --> 00:18:12.520]  其實是容讓一個機會
[00:18:12.520 --> 00:18:15.520]  讓我們去依靠聖靈
[00:18:15.520 --> 00:18:20.320]  去活出這個信仰
[00:18:20.320 --> 00:18:23.320]  讓我們的信心與愛心與希望
[00:18:23.320 --> 00:18:27.920]  在這個磨練的歷程裡面得著成長
[00:18:27.920 --> 00:18:31.120]  成為一個我們寶貴的機會
[00:18:31.120 --> 00:18:34.920]  去見證神、去榮耀神
[00:18:34.920 --> 00:18:35.920]  我們再看下去的時候
[00:18:35.920 --> 00:18:37.920]  你說依靠聖靈
[00:18:37.920 --> 00:18:42.920]  與這個金燈台有什麼關係呢?
[00:18:42.920 --> 00:18:45.920]  金燈台在這個意象裡面
[00:18:45.920 --> 00:18:50.920]  可以比喻為在聖殿裡面的金燈台
[00:18:50.920 --> 00:18:52.120]  但是呢
[00:18:52.120 --> 00:18:53.720]  如果我們兩個作比較的時候
[00:18:53.720 --> 00:18:56.320]  你會發覺這個意象裡面的金燈台
[00:18:56.320 --> 00:18:58.520]  是多了上面一個燈
[00:18:58.520 --> 00:19:02.520]  好像一個碗來盛載一些油
[00:19:02.520 --> 00:19:07.520]  而也有兩棵的橄欖樹在一左一右
[00:19:07.520 --> 00:19:10.120]  也有兩斤的橄欖枝
[00:19:10.120 --> 00:19:14.120]  在流出金色油的金嘴旁邊
[00:19:14.120 --> 00:19:16.120]  從這個描述
[00:19:16.120 --> 00:19:17.520]  頗為明顯
[00:19:17.520 --> 00:19:21.120]  頗為明顯就是這個金燈台
[00:19:21.120 --> 00:19:24.920]  是從這個橄欖枝裡面收集了一些橄欖油
[00:19:24.920 --> 00:19:31.120]  然後橄欖油就流到這個容器
[00:19:31.120 --> 00:19:34.120]  然後就流入這個燈
[00:19:34.120 --> 00:19:39.120]  讓燈可以有燃料來發出光
[00:19:39.120 --> 00:19:41.120]  大家想想
[00:19:41.120 --> 00:19:44.120]  就好像工廠的一條流水式生產線
[00:19:44.120 --> 00:19:47.120]  不斷的來有燃油供應
[00:19:47.120 --> 00:19:51.120]  讓這盞燈不斷的亮著
[00:19:51.120 --> 00:19:54.120]  如果我們看回舊約講到
[00:19:54.120 --> 00:19:56.120]  聖殿的金燈台
[00:19:56.120 --> 00:19:59.120]  我們看出埃及記的二十七章
[00:19:59.120 --> 00:20:01.120]  在那裡講到
[00:20:01.120 --> 00:20:06.120]  神是吩咐當時的祭司
[00:20:06.120 --> 00:20:11.120]  祂說你們的工作就是要從晚上到早晨
[00:20:11.120 --> 00:20:13.120]  去拿這些的橄欖油
[00:20:13.120 --> 00:20:16.120]  不斷的來供應這盞燈
[00:20:16.120 --> 00:20:20.120]  以至這盞燈是常常點著
[00:20:20.120 --> 00:20:22.120]  從早到晚
[00:20:22.120 --> 00:20:24.120]  即是說什麼
[00:20:24.120 --> 00:20:25.120]  即是說
[00:20:25.120 --> 00:20:28.120]  你要點著聖殿裡面的金燈台
[00:20:28.120 --> 00:20:34.120]  是需要靠著點燈的物資和人力
[00:20:34.120 --> 00:20:38.120]  才可以維持到這盞燈不斷的亮著
[00:20:38.120 --> 00:20:40.120]  不過如果大家看這個二章的金燈台
[00:20:40.120 --> 00:20:41.120]  我們看到
[00:20:41.120 --> 00:20:45.120]  這個燃料的供應
[00:20:45.120 --> 00:20:49.120]  是從兩棵的橄欖樹而來
[00:20:49.120 --> 00:20:55.120]  如果金燈台是代表著神的指紋
[00:20:55.120 --> 00:20:59.120]  這兩個橄欖枝又代表什麼呢
[00:20:59.120 --> 00:21:02.120]  我們看第十四節
[00:21:02.120 --> 00:21:04.120]  第十四節那裡說
[00:21:04.120 --> 00:21:07.120]  這兩個橄欖枝就代表著
[00:21:07.120 --> 00:21:14.120]  站在普天下主旁邊的受告者
[00:21:14.120 --> 00:21:19.120]  一般的解說
[00:21:19.120 --> 00:21:23.120]  都是說這兩個橄欖枝
[00:21:23.120 --> 00:21:25.120]  是代表著神
[00:21:25.120 --> 00:21:28.120]  當時兩個很重要的領袖
[00:21:28.120 --> 00:21:33.120]  是帶領著重建聖殿的領袖
[00:21:33.120 --> 00:21:36.120]  一個就是大祭司約書雅
[00:21:36.120 --> 00:21:37.120]  我們上個星期也說到了
