
[00:00:00.000 --> 00:00:02.800]  我們再看剛才讀的經文
[00:01:28.040 --> 00:01:32.680]  啟示錄是一個很複雜的書卷
[00:01:32.680 --> 00:01:35.480]  但基本上它是作者約翰
[00:01:35.480 --> 00:01:39.160]  寫給亞細亞七個教會的書信
[00:01:39.160 --> 00:01:41.080]  是一封信
[00:01:41.080 --> 00:01:43.280]  這個七個教會
[00:01:43.280 --> 00:01:46.400]  現在都是位處在土耳其
[00:01:46.400 --> 00:01:50.440]  當時是羅馬帝國的疆土
[00:01:50.440 --> 00:01:54.560]  羅馬帝國擁有強大的軍事力量
[00:01:54.560 --> 00:02:02.440]  藉著軍王崇拜去統一整個帝國的意識形態
[00:02:02.440 --> 00:02:05.840]  強大而統一
[00:02:05.840 --> 00:02:09.880]  就成就了一個羅馬的盛世
[00:02:09.880 --> 00:02:13.480]  而耶穌就在這個盛世裡
[00:02:13.480 --> 00:02:17.080]  被釘在十字架上
[00:02:17.080 --> 00:02:19.080]  沒有軍事的強權
[00:02:19.080 --> 00:02:21.320]  耶穌不至於死
[00:02:21.320 --> 00:02:25.000]  沒有軍王崇拜的這種意識形態
[00:02:25.000 --> 00:02:30.200]  也不會封殺耶穌那種天國的王權
[00:02:30.200 --> 00:02:32.760]  但羅馬帝國
[00:02:32.760 --> 00:02:34.720]  在密不透風的
[00:02:34.720 --> 00:02:38.440]  強大而統一的世界裡
[00:02:38.440 --> 00:02:42.840]  就用不到一些新鮮的空氣
[00:02:42.840 --> 00:02:49.000]  伊不索是羅馬帝國東面的一個繁盛的城市
[00:02:49.000 --> 00:02:51.400]  它位處地中海的東面
[00:02:51.400 --> 00:02:53.160]  現在在土耳其
[00:02:53.160 --> 00:02:55.320]  是一個港口的城市
[00:02:55.320 --> 00:02:57.840]  不過現在去到離開港口好像很遠
[00:02:57.840 --> 00:02:59.320]  離開海很遠
[00:02:59.320 --> 00:03:03.120]  因為經過這麼多年的泥土的沉積
[00:03:03.120 --> 00:03:08.000]  現在的伊不索離開海有一段距離
[00:03:08.000 --> 00:03:10.480]  但以前不是這樣的
[00:03:10.480 --> 00:03:13.280]  得益於當時地中海的貿易
[00:03:13.280 --> 00:03:17.240]  伊不索的商業非常發達
[00:03:17.240 --> 00:03:20.200]  如果你現在去伊不索旅遊
[00:03:20.200 --> 00:03:24.400]  通常你會參觀一個古城的遺址
[00:03:24.400 --> 00:03:28.280]  那裡有一個圖書館的遺跡
[00:03:28.280 --> 00:03:31.080]  這個叫Chelsea的圖書館
[00:03:31.080 --> 00:03:34.080]  是古代世界三大圖書館之一
[00:03:34.080 --> 00:03:36.800]  藏書非常多
[00:03:36.800 --> 00:03:39.800]  另一個你可能會去到的旅遊點
[00:03:39.800 --> 00:03:42.680]  就是亞底米女神殿
[00:03:42.680 --> 00:03:50.000]  這個神殿被譽為古代世界七大建築的奇蹟之一
[00:03:50.000 --> 00:03:51.800]  大家可以想像到
[00:03:51.800 --> 00:03:53.760]  伊不索在文化上
[00:03:53.760 --> 00:03:54.960]  在宗教上
[00:03:54.960 --> 00:03:56.400]  在經濟上
[00:03:56.400 --> 00:03:58.360]  都是非常鼎盛的
[00:03:58.360 --> 00:04:01.160]  非常出色的
[00:04:01.160 --> 00:04:04.360]  在軍力強大的帝國裏面
[00:04:04.360 --> 00:04:08.400]  亦在繁華的異教城市裏面
[00:04:08.400 --> 00:04:13.240]  教會的存在很重要
[00:04:13.240 --> 00:04:17.680]  教會有責任去指出暴力的經濟之外
[00:04:17.680 --> 00:04:20.360]  其實是有另一種經濟的可能性
[00:04:20.360 --> 00:04:24.560]  是可以和平互愛共享的
[00:04:24.560 --> 00:04:29.000]  在皇帝和偶像的敬拜之外
[00:04:29.000 --> 00:04:31.160]  教會是有責任告訴他們
[00:04:31.160 --> 00:04:33.920]  有一個超越的上帝
[00:04:33.920 --> 00:04:37.360]  教會看起來很和平
[00:04:37.360 --> 00:04:39.360]  實質是非常暴力
[00:04:39.360 --> 00:04:40.920]  看起來很繁華
[00:04:40.920 --> 00:04:43.240]  實質是在很空洞的世界裏面
[00:04:43.240 --> 00:04:47.440]  去講論一個人愛的天國
[00:04:47.440 --> 00:04:49.280]  其實是很難的
[00:04:49.280 --> 00:04:50.760]  大家想一下
[00:04:50.760 --> 00:04:52.920]  當一班黑社會的大佬
[00:04:52.920 --> 00:04:56.440]  拿著那些工具去扔油的時候
[00:04:56.440 --> 00:04:57.840]  你攔在他的前面
[00:04:57.840 --> 00:04:59.640]  「來來來,我現在聽一下」
[00:04:59.640 --> 00:05:00.960]  「和你們講一下福音」
[00:05:00.960 --> 00:05:05.040]  「和你們講一下耶穌」
[00:05:05.040 --> 00:05:06.960]  當每個人想著去扔油的時候
[00:05:06.960 --> 00:05:08.240]  你擋著他
[00:05:08.240 --> 00:05:10.520]  其實是驚險萬分的
[00:05:10.520 --> 00:05:12.680]  其實教會處在這個世界
[00:05:12.680 --> 00:05:15.600]  扮演的角色就是這樣
[00:05:15.600 --> 00:05:18.040]  伊弗所教會在一個
[00:05:18.040 --> 00:05:20.400]  軍事非常強大
[00:05:20.400 --> 00:05:24.040]  而教非常流行的一個社會裏面
[00:05:24.040 --> 00:05:27.920]  伊弗所教會要宣揚人愛的天國
[00:05:27.920 --> 00:05:33.480]  他們要忍受著沉重的十字架
[00:05:33.480 --> 00:05:35.680]  第二章第一節主耶穌說
[00:05:35.680 --> 00:05:39.680]  要寫信給伊弗所教會的使者
[00:05:39.680 --> 00:05:40.760]  耶穌是哪一個?
[00:05:40.760 --> 00:05:43.680]  就是那個右手拿著七星
[00:05:43.680 --> 00:05:50.040]  在七個金燈台中間行走的那個
[00:05:50.040 --> 00:05:51.600]  這個是主耶穌基督
[00:05:51.600 --> 00:05:55.680]  向伊弗所教會顯明的一個身份
[00:05:55.680 --> 00:05:58.320]  耶穌基督向著不同的教會
[00:05:58.320 --> 00:06:00.880]  有不同的身份的顯明
[00:06:00.880 --> 00:06:05.080]  就要看教會需要提醒他些什麼
[00:06:05.080 --> 00:06:11.360]  在這裡耶穌顯明他是在教會中行走的
[00:06:11.360 --> 00:06:13.960]  二章一節的之前的一節
[00:06:13.960 --> 00:06:17.000]  就是一章二十節已經解釋了
[00:06:17.000 --> 00:06:18.080]  七星是什麼呢?
[00:06:18.080 --> 00:06:20.560]  七星就是七個教會的使者
[00:06:20.560 --> 00:06:24.320]  使者我們用現在的說法就是牧者
[00:06:24.320 --> 00:06:27.360]  七個燈台就是指七個教會
[00:06:27.360 --> 00:06:30.520]  啟示錄自己都解釋了經文
[00:06:30.520 --> 00:06:34.000]  而七這個字象徵著一種圓滿
[00:06:34.000 --> 00:06:36.680]  就是說其實不是七個教會
[00:06:36.680 --> 00:06:40.240]  而是所有的教會
[00:06:40.240 --> 00:06:43.320]  耶穌基督在所有的教會裡面做什麼呢?
[00:06:43.320 --> 00:06:47.360]  主耶穌他的右手拿著
[00:06:47.360 --> 00:06:51.880]  或者堅守著所有教會的牧者
[00:06:51.880 --> 00:06:58.680]  並且他在所有的教會中間行走
[00:06:58.680 --> 00:07:02.400]  教會很多時候處於亂世
[00:07:02.400 --> 00:07:05.440]  可能覺得危危乎乎
[00:07:05.440 --> 00:07:07.080]  沒有什麼依靠
[00:07:07.080 --> 00:07:09.880]  教會其實很弱小
[00:07:09.880 --> 00:07:11.720]  主耶穌說
[00:07:11.720 --> 00:07:13.760]  我堅守著你
[00:07:13.760 --> 00:07:18.360]  我的右手握著你
[00:07:18.360 --> 00:07:20.840]  我抓著你
[00:07:20.840 --> 00:07:23.440]  政治的壓力是很強大的
[00:07:23.440 --> 00:07:26.440]  金錢的誘惑都是很強大的
[00:07:26.440 --> 00:07:29.560]  但這些都不是教會的主
[00:07:29.560 --> 00:07:34.160]  唯獨基督他押著教會的命運
[00:07:34.160 --> 00:07:37.480]  並且主基督在教會中間行走
[00:07:37.480 --> 00:07:42.200]  他看到在教會裡面發生的所有事情
[00:07:42.200 --> 00:07:45.120]  很多時候我們會很擔心
[00:07:45.120 --> 00:07:46.360]  糟了糟了
[00:07:46.360 --> 00:07:49.080]  教會的前景怎麼樣呢?
[00:07:49.080 --> 00:07:50.040]  好像很多壓力
[00:07:50.040 --> 00:07:52.560]  很多無形的力量
[00:07:52.560 --> 00:07:54.400]  怎樣怎樣呢?
[00:07:54.400 --> 00:07:55.680]  這個經文很簡單
[00:07:55.680 --> 00:07:58.200]  他說不要擔心
[00:07:58.200 --> 00:07:59.960]  主基督堅守著
[00:07:59.960 --> 00:08:01.120]  持守著
[00:08:01.120 --> 00:08:02.960]  看顧著教會
[00:08:02.960 --> 00:08:06.240]  他在教會中間行走
[00:08:06.240 --> 00:08:08.880]  第二節第三節和第六節
[00:08:08.880 --> 00:08:10.560]  主耶穌稱讚他們
[00:08:10.560 --> 00:08:11.840]  稱讚他們什麼呢?
[00:08:11.840 --> 00:08:14.800]  我知道你們的行為勞碌忍耐
[00:08:14.800 --> 00:08:18.080]  也知道你不能容忍惡忍
[00:08:18.080 --> 00:08:20.520]  你也曾經試驗過那些自稱為仕徒
[00:08:20.520 --> 00:08:22.040]  卻不是仕徒的
[00:08:22.040 --> 00:08:24.000]  看到他們都是假的
[00:08:24.000 --> 00:08:25.520]  你也能夠忍耐
[00:08:25.520 --> 00:08:28.600]  為我的名勞苦並不困倦
[00:08:28.600 --> 00:08:29.360]  第六節
[00:08:29.360 --> 00:08:32.360]  還有一件事是稱讚你的
[00:08:32.360 --> 00:08:35.280]  就是你恨惡尼哥拉一黨人的行為
[00:08:35.280 --> 00:08:38.640]  這些都是我所恨惡的
[00:08:38.640 --> 00:08:40.760]  主耶穌在教會中間行走
[00:08:40.760 --> 00:08:44.520]  他知道教會的所作所為
[00:08:44.520 --> 00:08:47.360]  主基督知道一切
[00:08:47.360 --> 00:08:50.360]  很多時候其實單單知道
[00:08:50.360 --> 00:08:53.400]  已經很有安慰的力量了
[00:08:53.400 --> 00:08:57.120]  有時候一個太太在家裡打理家務
[00:08:57.120 --> 00:08:59.240]  其實也很辛苦的
[00:08:59.240 --> 00:09:00.880]  如果丈夫跟她說
[00:09:00.880 --> 00:09:03.920]  我知道你的勞苦
[00:09:03.920 --> 00:09:05.920]  可能只是說一句我知道
[00:09:05.920 --> 00:09:09.000]  已經很有安慰的力量了
[00:09:09.000 --> 00:09:11.040]  教會所發生的一切
[00:09:11.040 --> 00:09:12.840]  信徒所面對的一切
[00:09:12.840 --> 00:09:16.200]  其實耶穌基督也知道
[00:09:16.200 --> 00:09:20.640]  主基督在多方面也讚賞耳筆所的教會
[00:09:20.640 --> 00:09:23.000]  主基督也讚賞他們的行為
[00:09:23.000 --> 00:09:25.880]  有一個很美好的表現
[00:09:25.880 --> 00:09:28.120]  讚賞他們做善事的時候
[00:09:28.120 --> 00:09:30.880]  不怕勞碌
[00:09:30.880 --> 00:09:32.280]  沒有氣餒
[00:09:32.280 --> 00:09:35.600]  讚賞他們能夠堅忍地面對困難
[00:09:35.600 --> 00:09:37.960]  不是說有逆境他們就會放棄
[00:09:37.960 --> 00:09:42.920]  又讚賞他們不容忍敵黨真理的惡人
[00:09:42.920 --> 00:09:48.440]  又讚賞他們能夠辨別出假的教會領袖
[00:09:48.440 --> 00:09:50.120]  真與假他都辨別得到
[00:09:50.120 --> 00:09:51.240]  讚賞一下他
[00:09:51.240 --> 00:09:55.200]  又讚賞他們實踐真理的時候永不言倦
[00:09:55.200 --> 00:09:58.240]  最後也讚賞他們能夠斷然拒絕
[00:09:58.240 --> 00:10:00.560]  尼哥拉一黨人的行為
[00:10:00.560 --> 00:10:05.280]  因為這也是主基督所恨惡的
[00:10:05.280 --> 00:10:07.400]  我們並不能確定
[00:10:07.400 --> 00:10:11.520]  尼哥拉一黨人的行為到底是指甚麼
[00:10:11.520 --> 00:10:13.440]  我們只能夠推斷
[00:10:13.440 --> 00:10:15.600]  合理地去推斷
[00:10:15.600 --> 00:10:18.320]  就是尼哥拉一黨
[00:10:18.320 --> 00:10:24.240]  其實是教會裡面的某一種派系
[00:10:24.240 --> 00:10:26.240]  所以他不是教會的外人
[00:10:26.240 --> 00:10:28.480]  他是教會裡面的人
[00:10:28.480 --> 00:10:31.360]  他們表面上是有信仰的
[00:10:31.360 --> 00:10:35.920]  但他們的內裡卻是以世俗的想法
[00:10:35.920 --> 00:10:41.600]  和世俗的行為滲入在信仰裡面
[00:10:41.600 --> 00:10:45.800]  又或者他們作出了太多的妥協
[00:10:45.800 --> 00:10:53.680]  以致在信仰裡面容許了太多反信仰的元素
[00:10:53.680 --> 00:10:57.320]  所以這些人其實表面上是有信仰的
[00:10:57.320 --> 00:10:58.840]  他們是翻教會的
[00:10:58.840 --> 00:11:00.120]  他們是會崇拜的
[00:11:00.120 --> 00:11:02.080]  他們是會團契的
[00:11:02.080 --> 00:11:10.920]  不過他們裡面其實充滿著世界各種各樣的偶像的力量
[00:11:10.920 --> 00:11:13.800]  以不鎖教會堅決地反對這班人
[00:11:13.800 --> 00:11:17.000]  而耶穌讚他們
[00:11:17.000 --> 00:11:20.680]  在以不鎖這個大都會的教會裡面
[00:11:20.680 --> 00:11:22.720]  其實充滿很多的誘惑
[00:11:22.720 --> 00:11:27.000]  經濟上充滿花花碌碌的銀紙誘惑
[00:11:27.000 --> 00:11:32.320]  政治上他們要面對崇拜統治者的高壓
[00:11:32.320 --> 00:11:36.560]  社會上瀰漫著崇拜偶像的氛圍
[00:11:36.560 --> 00:11:43.960]  處處都充斥著這些利益的交換和各種的妥協
[00:11:43.960 --> 00:11:47.400]  所以要做到以不鎖教會所能夠做到的
[00:11:47.400 --> 00:11:52.160]  其實都已經是很艱難的了
[00:11:52.160 --> 00:11:54.320]  大家想想
[00:11:54.320 --> 00:11:59.360]  我們能不能夠很堅忍地行善呢?
[00:11:59.360 --> 00:12:00.880]  信仰裡面的善事
[00:12:00.880 --> 00:12:02.160]  你做完再做
[00:12:02.160 --> 00:12:03.840]  別人不喜歡你繼續做
[00:12:03.840 --> 00:12:06.640]  別人反對你繼續做
[00:12:06.640 --> 00:12:08.720]  別人不領你的情你又繼續做
[00:12:08.720 --> 00:12:11.840]  你能不能夠堅忍地行善呢?
[00:12:11.840 --> 00:12:13.240]  大家想想
[00:12:13.240 --> 00:12:15.440]  我們有沒有一個辨別的能力
[00:12:15.440 --> 00:12:18.440]  知道哪一個教會的領袖所說的話
[00:12:18.440 --> 00:12:20.840]  是能夠引導你進入永生
[00:12:20.840 --> 00:12:22.840]  而哪一個教會領袖所說的話
[00:12:22.840 --> 00:12:25.840]  其實是會引導你走向滅亡
[00:12:25.840 --> 00:12:28.240]  你能不能夠分辨得到呢?
[00:12:28.240 --> 00:12:35.440]  這個都很在乎信徒對真理的尋找和認識
[00:12:35.440 --> 00:12:37.440]  又大家想想
[00:12:37.440 --> 00:12:39.240]  我們能不能夠意識得到
[00:12:39.240 --> 00:12:40.640]  在某一些地方
[00:12:40.640 --> 00:12:45.040]  其實我們可能已經向世俗的價值觀點
[00:12:45.040 --> 00:12:47.440]  作了過多的妥協
[00:12:47.440 --> 00:12:50.440]  我們有沒有這個意識呢?
[00:12:50.440 --> 00:12:52.640]  講到這裡大家都應該明白
[00:12:52.640 --> 00:12:54.640]  其實以不鎖教會所能
[00:12:54.640 --> 00:12:58.640]  所已經做到的其實已經是很好的
[00:12:58.640 --> 00:13:01.240]  如果我們遇到一間好像以不鎖教會
[00:13:01.240 --> 00:13:02.440]  這樣的教會
[00:13:02.440 --> 00:13:06.640]  其實我們已經是很慶幸的
[00:13:06.640 --> 00:13:11.440]  不過
[00:13:11.440 --> 00:13:14.440]  主基督
[00:13:14.440 --> 00:13:17.240]  祂仍然是責備他們
[00:13:17.240 --> 00:13:18.840]  二章第四節
[00:13:18.840 --> 00:13:22.840]  「然而有一件事我要責備你
[00:13:22.840 --> 00:13:28.040]  就是你把起初的愛心離棄了」
[00:13:28.040 --> 00:13:30.240]  這麼好的教會
[00:13:30.240 --> 00:13:31.240]  主基督說
[00:13:31.240 --> 00:13:33.640]  我仍然有一件事
[00:13:33.640 --> 00:13:36.840]  當然這是最關鍵的
[00:13:36.840 --> 00:13:39.840]  我要指出你的錯
[00:13:39.840 --> 00:13:41.440]  責備你
[00:13:41.440 --> 00:13:42.640]  原文直譯
[00:13:42.640 --> 00:13:45.440]  就是反對你
[00:13:45.440 --> 00:13:46.440]  主基督說
[00:13:46.440 --> 00:13:48.840]  我現在反對你
[00:13:48.840 --> 00:13:51.640]  我就站在你的對立面
[00:13:51.640 --> 00:13:54.440]  我不是跟你一起的
[00:13:54.440 --> 00:13:58.840]  我現在要指出你的錯
[00:13:58.840 --> 00:14:01.240]  主基督對教會對著我們
[00:14:01.240 --> 00:14:04.240]  又愛又恨
[00:14:04.240 --> 00:14:05.640]  愛的就是
[00:14:05.640 --> 00:14:10.640]  祂會用祂的右手扶持著我們
[00:14:10.640 --> 00:14:13.440]  但祂又很緊張我們
[00:14:13.440 --> 00:14:15.440]  恨鐵不成鋼
[00:14:15.440 --> 00:14:19.240]  祂又會直接的反對我們
[00:14:19.240 --> 00:14:22.440]  祂會讚賞我們做得好的地方
[00:14:22.440 --> 00:14:24.040]  但對於我們的缺失
[00:14:24.040 --> 00:14:26.840]  祂又直斥其非
[00:14:26.840 --> 00:14:28.240]  所以弟子們
[00:14:28.240 --> 00:14:29.440]  面對神
[00:14:29.440 --> 00:14:32.640]  不要單單訴諸於溫情
[00:14:32.640 --> 00:14:34.240]  不要單單說
[00:14:34.240 --> 00:14:36.840]  我暫時軟弱一下
[00:14:36.840 --> 00:14:38.640]  失腳一下
[00:14:38.640 --> 00:14:41.440]  主一定會憐憫的
[00:14:41.440 --> 00:14:45.240]  主當然總會有祂憐憫的一面
[00:14:45.240 --> 00:14:47.440]  但對於我們的錯
[00:14:47.440 --> 00:14:51.640]  主耶穌卻是明確的反對我們
[00:14:51.640 --> 00:14:53.840]  所以不要沉醉在錯誤
[00:14:53.840 --> 00:14:55.640]  在罪惡裏面
[00:14:55.640 --> 00:14:58.040]  不要沉醉在錯誤與罪惡
[00:14:58.040 --> 00:15:00.840]  必定會蒙倒神的憐憫
[00:15:00.840 --> 00:15:05.240]  這種溫馨的美夢裏面
[00:15:05.240 --> 00:15:08.240]  啟示律對教會
[00:15:08.240 --> 00:15:10.840]  第一番的說話就是
[00:15:10.840 --> 00:15:14.640]  主耶穌說我現在反對你
[00:15:14.640 --> 00:15:16.640]  我反對你就反對你
[00:15:16.640 --> 00:15:18.840]  要放棄你就放棄你
[00:15:18.840 --> 00:15:23.640]  你並不是宇宙的中心
[00:15:23.640 --> 00:15:27.440]  上帝就是上帝
[00:15:27.440 --> 00:15:31.240]  你說以弗所教會的錯在哪裏呢?
[00:15:31.240 --> 00:15:36.240]  主為何會用這麼重的語氣呢?
[00:15:36.240 --> 00:15:37.640]  經文說
[00:15:37.640 --> 00:15:46.640]  他們把起初的愛心離棄了
[00:15:46.640 --> 00:15:49.640]  祖文華本的翻譯
[00:15:49.640 --> 00:15:52.240]  將經文的重心
[00:15:52.240 --> 00:15:57.640]  放在了信徒原初的愛心上
[00:15:57.640 --> 00:16:00.240]  這樣問題的重心
[00:16:00.240 --> 00:16:04.440]  就會變成個人的德行的問題
[00:16:04.440 --> 00:16:08.440]  變成有沒有愛心
[00:16:08.440 --> 00:16:11.640]  就變成問題的所在
[00:16:11.640 --> 00:16:15.240]  但關乎整本啟示律
[00:16:15.240 --> 00:16:17.640]  個人的愛心德行
[00:16:17.640 --> 00:16:23.440]  從來都不是啟示律的訊息的重心
[00:16:23.440 --> 00:16:27.040]  整本啟示律所要討論的
[00:16:27.040 --> 00:16:29.840]  就是神至高的王權
[00:16:29.840 --> 00:16:35.440]  以及信徒對這個王權徹底的忠誠
[00:16:35.440 --> 00:16:40.240]  故此如果整本啟示律是討論這個主題的話
[00:16:40.240 --> 00:16:44.040]  斷不會在啟示律開首的位置
[00:16:44.040 --> 00:16:47.040]  主基督特意去責備教會信徒
[00:16:47.040 --> 00:16:49.240]  沒有個人的愛心
[00:16:49.240 --> 00:16:52.240]  針對個人品格的問題
[00:16:52.240 --> 00:16:55.240]  不應該是這樣
[00:16:55.240 --> 00:17:01.640]  起初的愛心 英文聖經一般的翻譯就是first love
[00:17:01.640 --> 00:17:05.240]  照字面說first就是起初
[00:17:05.240 --> 00:17:07.640]  love就是愛心
[00:17:07.640 --> 00:17:13.440]  但事實上當我們讀到英文first love的時候
[00:17:13.440 --> 00:17:17.440]  想到的其實不是起初的愛心
[00:17:17.440 --> 00:17:21.440]  想到的就是初戀
[00:17:21.440 --> 00:17:26.240]  初戀者就是一個人最純潔的心
[00:17:26.240 --> 00:17:34.440]  全然傾注在一個他所愛的對象之上
[00:17:34.440 --> 00:17:42.040]  是一種生命、心靈全然交付給他愛的對象
[00:17:42.040 --> 00:17:44.240]  所以已乏所教會的問題
[00:17:44.240 --> 00:17:52.840]  不是那些信徒忘記了他原先的愛心、愛的德行
[00:17:52.840 --> 00:17:54.240]  不是這個問題
[00:17:54.240 --> 00:17:57.840]  問題是他們遺忘了初戀
[00:17:57.840 --> 00:18:01.840]  遺忘了他們選擇做基督徒的時候
[00:18:01.840 --> 00:18:07.440]  其實他們當時是全心全意將生命交給神的
[00:18:07.440 --> 00:18:10.240]  他們忘記了這件事
[00:18:10.240 --> 00:18:11.640]  已乏所教會的問題
[00:18:11.640 --> 00:18:15.440]  不在於從實愛心
[00:18:15.440 --> 00:18:19.040]  要有這些溫馨的愛、浪漫的愛、施予的愛
[00:18:19.040 --> 00:18:21.640]  其實沒有太大的困難
[00:18:21.640 --> 00:18:24.240]  已乏所教會的問題不是這裡
[00:18:24.240 --> 00:18:27.240]  他們的問題是他們忘記了
[00:18:27.240 --> 00:18:33.840]  改變他們生命的那種原初的愛的傾注
[00:18:33.840 --> 00:18:35.240]  用另一個說法說
[00:18:35.240 --> 00:18:38.240]  他們忘記了生命的焦點所在
[00:18:38.240 --> 00:18:42.240]  他們忘記了賦予意義的那種毀身
[00:18:42.240 --> 00:18:46.440]  他們忘記了那種安身立命的根基
[00:18:46.440 --> 00:18:50.040]  他們的問題是遺忘了初心
[00:18:50.040 --> 00:18:56.240]  主基督責備他們是希望他們無忘初心
[00:18:56.240 --> 00:18:59.440]  「無忘初心」就是今天講到的題目
[00:18:59.440 --> 00:19:02.840]  如果由我去翻譯《啟示錄》二章四節的經文的話
[00:19:02.840 --> 00:19:04.840]  我大致會這樣翻譯
[00:19:04.840 --> 00:19:08.440]  然而有一件事我要責備你
[00:19:08.440 --> 00:19:15.640]  就是你把初心離棄了
[00:19:15.640 --> 00:19:18.440]  原來一間教會
[00:19:18.440 --> 00:19:21.440]  縱使有種種報道的事工
[00:19:21.440 --> 00:19:23.440]  種種栽培的事工
[00:19:23.440 --> 00:19:25.240]  種種團契的生活
[00:19:25.240 --> 00:19:27.640]  種種的善行
[00:19:27.640 --> 00:19:31.040]  又或者一間教會能夠教導真理
[00:19:31.040 --> 00:19:32.640]  為真理辯護
[00:19:32.640 --> 00:19:35.040]  戚退的謊言
[00:19:35.040 --> 00:19:39.040]  又或者一間教會能夠很潔身自愛
[00:19:39.040 --> 00:19:41.240]  有美好的品格
[00:19:41.240 --> 00:19:45.840]  但原來縱使有所有這些一切
[00:19:45.840 --> 00:19:50.640]  若果他遺忘了初心的話
[00:19:50.640 --> 00:19:56.440]  一切都沒有了
[00:19:56.440 --> 00:19:59.440]  一個教會或一個信徒的生命
[00:19:59.440 --> 00:20:02.840]  他有一些很關鍵性的本質
[00:20:02.840 --> 00:20:04.840]  做完其他事情
[00:20:04.840 --> 00:20:08.440]  但本質沒有了
[00:20:08.440 --> 00:20:11.840]  那麼這個教會或信徒的生命
[00:20:11.840 --> 00:20:17.040]  就沒有了意義
[00:20:17.040 --> 00:20:19.840]  大家可以想想
[00:20:19.840 --> 00:20:21.840]  一位丈夫
[00:20:21.840 --> 00:20:25.040]  他在公司裡很勤力地工作
[00:20:25.040 --> 00:20:27.040]  賺很多錢
[00:20:27.040 --> 00:20:29.440]  買一間大屋來住
[00:20:29.440 --> 00:20:32.240]  又送很多禮物給他太太
[00:20:32.240 --> 00:20:34.640]  帶他太太環遊世界
[00:20:34.640 --> 00:20:39.040]  也沒有在外面拈花野草
[00:20:39.040 --> 00:20:43.040]  但縱使做完這些一切
[00:20:43.040 --> 00:20:46.640]  若果他已經遺忘了
[00:20:46.640 --> 00:20:51.240]  他和太太之間的那種很原初的
[00:20:51.240 --> 00:20:53.640]  純潔的愛的話
[00:20:53.640 --> 00:20:57.240]  若果他已經遺忘了初心
[00:20:57.240 --> 00:21:00.240]  沒有了愛的話
[00:21:00.240 --> 00:21:02.840]  這些所做的一切
[00:21:02.840 --> 00:21:06.840]  都會失去了意義
[00:21:06.840 --> 00:21:09.840]  當然我們會說
[00:21:09.840 --> 00:21:15.440]  這個男人很厲害
[00:21:15.440 --> 00:21:17.640]  很難得
[00:21:17.640 --> 00:21:20.240]  或者我們會說
[00:21:20.240 --> 00:21:22.640]  就算他只剩下軀殼
[00:21:22.640 --> 00:21:25.240]  回到家裡其實他已經沒有了靈魂
[00:21:25.240 --> 00:21:27.840]  也好過什麼都沒有
[00:21:27.840 --> 00:21:29.240]  或者我們會說
[00:21:29.240 --> 00:21:31.040]  看開一點
[00:21:31.040 --> 00:21:35.240]  看開一點算是很幸福
[00:21:35.240 --> 00:21:39.240]  在世人的眼中的確是這樣
[00:21:39.240 --> 00:21:44.840]  不過主耶穌反對
[00:21:44.840 --> 00:21:49.040]  主耶穌反對這樣的想法
[00:21:49.040 --> 00:21:50.640]  祂要求教會
[00:21:50.640 --> 00:21:52.240]  要求信徒
