
[00:00:00.000 --> 00:00:03.300]  12月了,我們來到張臨節
[00:06:11.880 --> 00:06:13.880]  這些我們又不太明白
[00:06:13.880 --> 00:06:16.880]  因為我們這些華人什麼都吃
[00:06:16.880 --> 00:06:17.880]  我說有什麼問題呢
[00:06:17.880 --> 00:06:18.880]  吃一下bacon
[00:06:18.880 --> 00:06:20.880]  但是他們是不行的
[00:06:20.880 --> 00:06:22.880]  因為這是他們的身份
[00:06:22.880 --> 00:06:24.880]  你想一想
[00:06:24.880 --> 00:06:26.880]  正如你吃的那樣東西
[00:06:26.880 --> 00:06:29.880]  以後別人不讓你吃
[00:06:29.880 --> 00:06:30.880]  我不OK
[00:06:30.880 --> 00:06:32.880]  每天吃taco可以嗎
[00:06:32.880 --> 00:06:34.880]  一兩天可以是嗎
[00:06:34.880 --> 00:06:37.880]  但是逼你每天都吃的話
[00:06:37.880 --> 00:06:39.880]  吃到吐
[00:06:39.880 --> 00:06:42.880]  那些taco都很好吃的
[00:06:42.880 --> 00:06:45.880]  但是一定要你吃那樣東西
[00:06:45.880 --> 00:06:47.880]  不讓你吃以前吃的東西
[00:06:47.880 --> 00:06:49.880]  你的身份就開始
[00:06:49.880 --> 00:06:52.880]  有一種將來的磨擦
[00:06:52.880 --> 00:06:55.880]  甚至在耶路撒的聖殿
[00:06:55.880 --> 00:06:56.880]  就樹立偶像
[00:06:56.880 --> 00:06:59.880]  還有去獻豬肉
[00:06:59.880 --> 00:07:00.880]  對於猶太人來說
[00:07:00.880 --> 00:07:03.880]  是一個很大的羞恥
[00:07:03.880 --> 00:07:04.880]  正因為這樣的緣故
[00:07:04.880 --> 00:07:07.880]  其中一個民間的領袖
[00:07:07.880 --> 00:07:09.880]  或者一個家族
[00:07:09.880 --> 00:07:10.880]  叫做Hasmonian
[00:07:10.880 --> 00:07:12.880]  或者我們有時候會叫他做
[00:07:12.880 --> 00:07:14.880]  Maccabees
[00:07:14.880 --> 00:07:16.880]  馬加比的家族
[00:07:16.880 --> 00:07:18.880]  他們就出來反抗
[00:07:18.880 --> 00:07:20.880]  馬加比這個字Maccabees
[00:07:20.880 --> 00:07:21.880]  其實就是hammer的意思
[00:07:21.880 --> 00:07:23.880]  就是說鐵鎚的意思
[00:07:23.880 --> 00:07:26.880]  就是說他們有一種軍事的勢力
[00:07:26.880 --> 00:07:31.880]  或者一班打游擊的猶太人
[00:07:31.880 --> 00:07:32.880]  在山區那裡
[00:07:32.880 --> 00:07:36.880]  就跟當時的由希臘的大
[00:07:36.880 --> 00:07:40.880]  希臘帝國的軍隊去對峙
[00:07:40.880 --> 00:07:41.880]  去襲擊他們
[00:07:41.880 --> 00:07:42.880]  或者偷襲他們
[00:07:42.880 --> 00:07:44.880]  反抗他們等等
[00:07:44.880 --> 00:07:49.880]  在當時有幾年的時間
[00:07:49.880 --> 00:07:51.880]  他們打完游擊節的時候
[00:07:51.880 --> 00:07:53.880]  結果真的擊退了
[00:07:53.880 --> 00:07:56.880]  當時最大的super power
[00:07:56.880 --> 00:07:59.880]  他們居然是有得勝
[00:07:59.880 --> 00:08:02.880]  是一個多麼奇的事
[00:08:02.880 --> 00:08:04.880]  多麼surprising的事
[00:08:04.880 --> 00:08:05.880]  正如我說過
[00:08:05.880 --> 00:08:07.880]  日本隊為什麼可以打贏
[00:08:07.880 --> 00:08:10.880]  世界盃那些大隊
[00:08:10.880 --> 00:08:12.880]  大家很興奮
[00:08:12.880 --> 00:08:15.880]  起碼暫時可以很興奮
[00:08:15.880 --> 00:08:16.880]  有些這樣的情況
[00:08:16.880 --> 00:08:18.880]  他們很成功的
[00:08:18.880 --> 00:08:21.880]  或者很驚訝
[00:08:21.880 --> 00:08:22.880]  連他們自己都很驚訝
[00:08:22.880 --> 00:08:27.880]  他們贏了希臘的大軍
[00:08:27.880 --> 00:08:28.880]  將他們擊退之後
[00:08:28.880 --> 00:08:29.880]  他們拿回自己的領土
[00:08:29.880 --> 00:08:32.880]  然後就拿回他們耶路撒冷聖殿
[00:08:32.880 --> 00:08:35.880]  當他們經過了聖殿
[00:08:35.880 --> 00:08:36.880]  或者耶路撒冷聖殿
[00:08:36.880 --> 00:08:38.880]  被污染
[00:08:38.880 --> 00:08:41.880]  被prophane了這麼久
[00:08:41.880 --> 00:08:43.880]  他們拿回聖殿的時候
[00:08:43.880 --> 00:08:45.880]  他們就需要潔淨
[00:08:45.880 --> 00:08:49.880]  重新再去搞乾淨
[00:08:49.880 --> 00:08:50.880]  於是乎
[00:08:50.880 --> 00:08:52.880]  按照民間的故事來說
[00:08:52.880 --> 00:08:54.880]  就是後期發展的故事
[00:08:54.880 --> 00:08:55.880]  就會說
[00:08:55.880 --> 00:08:57.880]  拿回聖殿的時候
[00:08:57.880 --> 00:08:59.880]  他們找來找去
[00:08:59.880 --> 00:09:02.880]  就想找一些橄欖油
[00:09:02.880 --> 00:09:04.880]  是用來點
[00:09:04.880 --> 00:09:05.880]  聖殿裡面
[00:09:05.880 --> 00:09:06.880]  就是聖所裡面
[00:09:06.880 --> 00:09:07.880]  有一件事很重要的
[00:09:07.880 --> 00:09:08.880]  一定要著的
[00:09:08.880 --> 00:09:10.880]  就是那個七燈台
[00:09:10.880 --> 00:09:13.880]  那個七燈台一定要點
[00:09:13.880 --> 00:09:14.880]  而點的時候
[00:09:14.880 --> 00:09:18.880]  用的油一定要經過潔淨
[00:09:18.880 --> 00:09:20.880]  他們進去那個聖殿的時候
[00:09:20.880 --> 00:09:21.880]  民間的傳說
[00:09:21.880 --> 00:09:24.880]  就說那個聖殿亂七八糟
[00:09:24.880 --> 00:09:27.880]  樣樣的東西都已經被污染了
[00:09:27.880 --> 00:09:29.880]  只剩下一瓶的橄欖油
[00:09:29.880 --> 00:09:33.880]  那瓶橄欖油是properly sealed
[00:09:33.880 --> 00:09:35.880]  剛剛封存了
[00:09:35.880 --> 00:09:37.880]  是潔淨的所謂
[00:09:37.880 --> 00:09:39.880]  但是剩下一瓶橄欖油的時候
[00:09:39.880 --> 00:09:42.880]  只能夠點到是一天而已
[00:09:42.880 --> 00:09:45.880]  儘管就拿那瓶橄欖油
[00:09:45.880 --> 00:09:47.880]  放在那個七燈台上面
[00:09:47.880 --> 00:09:49.880]  然後就點起
[00:09:49.880 --> 00:09:52.880]  那個聖所裡面的七燈台
[00:09:52.880 --> 00:09:54.880]  本來打算點是一天的
[00:09:54.880 --> 00:09:57.880]  誰知道點了就是八天
[00:09:57.880 --> 00:09:59.880]  八天都沒有熄了
[00:09:59.880 --> 00:10:01.880]  結果他們在那個八天裡面
[00:10:01.880 --> 00:10:02.880]  他們就有時間
[00:10:02.880 --> 00:10:06.880]  再去製造一些潔淨的橄欖油
[00:10:06.880 --> 00:10:08.880]  以致聖所裡面的七燈台
[00:10:08.880 --> 00:10:10.880]  就不會被熄滅
[00:10:10.880 --> 00:10:13.880]  正因為這樣的民間的故事
[00:10:13.880 --> 00:10:16.880]  或者歷史的事實
[00:10:16.880 --> 00:10:18.880]  所以以後他們就有一個
[00:10:18.880 --> 00:10:20.880]  叫做《獻殿節》
[00:10:20.880 --> 00:10:22.880]  就是Hanukkah
[00:10:22.880 --> 00:10:24.880]  所以他們每逢Hanukkah的時候
[00:10:24.880 --> 00:10:26.880]  他們再想起這件事蹟
[00:10:26.880 --> 00:10:28.880]  這件民間傳說的時候
[00:10:28.880 --> 00:10:30.880]  他們的燈台
[00:10:30.880 --> 00:10:32.880]  就是有八眼燈的
[00:10:32.880 --> 00:10:34.880]  中間那一眼是用來點其他蠟燭的
[00:10:34.880 --> 00:10:36.880]  所以有九眼
[00:10:36.880 --> 00:10:38.880]  所以他們右至左這樣點
[00:10:38.880 --> 00:10:40.880]  點起八支的蠟燭
[00:10:40.880 --> 00:10:41.880]  那個不是七燈台
[00:10:41.880 --> 00:10:45.880]  那個是Hanukkah的燈台
[00:10:45.880 --> 00:10:47.880]  所以因為這樣的緣故
[00:10:47.880 --> 00:10:51.880]  就有這樣的首節
[00:10:51.880 --> 00:10:57.880]  大概公元前一百六十年左右
[00:10:57.880 --> 00:11:02.880]  每年他們就會去做一個這樣的活動
[00:11:02.880 --> 00:11:03.880]  就是紀念到什麼呢
[00:11:03.880 --> 00:11:06.880]  就是紀念到上帝在他們中間
[00:11:06.880 --> 00:11:08.880]  有拯救的工作
[00:11:08.880 --> 00:11:09.880]  大家記得我說
[00:11:09.880 --> 00:11:13.880]  這段時間就是兩約中間的時間
[00:11:13.880 --> 00:11:15.880]  這段時間是舊約完了
[00:11:15.880 --> 00:11:17.880]  新約詩體行還未到
[00:11:17.880 --> 00:11:19.880]  在中間這幾百年
[00:11:19.880 --> 00:11:22.880]  是沒有人夠膽說
[00:11:22.880 --> 00:11:24.880]  是耶和華而此說的
[00:11:24.880 --> 00:11:25.880]  所以這段時間
[00:11:25.880 --> 00:11:28.880]  有時候我們叫它做沉默時期
[00:11:28.880 --> 00:11:30.880]  因為上帝好像沒有說話
[00:11:30.880 --> 00:11:32.880]  沒有做事
[00:11:32.880 --> 00:11:35.880]  但是因為這個瑪加比的起義
[00:11:35.880 --> 00:11:37.880]  得聖成功之後
[00:11:37.880 --> 00:11:39.880]  他們就認為
[00:11:39.880 --> 00:11:43.880]  上帝在我們中間是有做事
[00:11:43.880 --> 00:11:48.880]  上帝在我們中間是有施行拯救的工作
[00:11:48.880 --> 00:11:49.880]  正因為這樣的緣故
[00:11:49.880 --> 00:11:51.880]  所以就有這個Hanukkah
[00:11:51.880 --> 00:11:53.880]  Hanukkah在我們現在西曆
[00:11:53.880 --> 00:11:56.880]  大概是十二月的時間
[00:11:56.880 --> 00:11:59.880]  In fact這個今年的Hanukkah
[00:11:59.880 --> 00:12:01.880]  就是聖誕節那個week
[00:12:01.880 --> 00:12:03.880]  所以各地的猶太人
[00:12:03.880 --> 00:12:07.880]  就會來紀念這個所謂的光明節
[00:12:07.880 --> 00:12:09.880]  或者這個獻田節
[00:12:09.880 --> 00:12:10.880]  剛才我說過
[00:12:10.880 --> 00:12:13.880]  在舊約聖經裡面沒有提過
[00:12:13.880 --> 00:12:15.880]  剛才我開始的時候
[00:12:15.880 --> 00:12:18.880]  到現在我都不是說聖經
[00:12:18.880 --> 00:12:21.880]  但是到新約的時候
[00:12:21.880 --> 00:12:24.880]  就有提過這個Hanukkah
[00:12:24.880 --> 00:12:27.880]  但只是提過一次
[00:12:27.880 --> 00:12:30.880]  在約翰福音第十章
[00:12:30.880 --> 00:12:33.880]  在這一次有提過Hanukkah
[00:12:33.880 --> 00:12:34.880]  這個Festival
[00:12:34.880 --> 00:12:37.880]  十章第二節
[00:12:37.880 --> 00:12:39.880]  留意那個時間
[00:12:39.880 --> 00:12:41.880]  那是冬天的時候
[00:12:41.880 --> 00:12:42.880]  十二月嘛
[00:12:42.880 --> 00:12:44.880]  冬天
[00:12:44.880 --> 00:12:46.880]  在約翰福音有獻殿節
[00:12:46.880 --> 00:12:48.880]  或者修殿節
[00:12:48.880 --> 00:12:50.880]  Hanukkah
[00:12:50.880 --> 00:12:52.880]  耶穌在聖殿裡面的
[00:12:52.880 --> 00:12:56.880]  所羅門廊下行走
[00:12:56.880 --> 00:12:59.880]  猶太人圍著他對他說
[00:12:59.880 --> 00:13:02.880]  你讓我們猶疑不定到什麼時候呢
[00:13:02.880 --> 00:13:04.880]  你若是基督
[00:13:04.880 --> 00:13:08.880]  就明白地告訴我們
[00:13:08.880 --> 00:13:10.880]  這裡很有趣
[00:13:10.880 --> 00:13:12.880]  很有趣
[00:13:12.880 --> 00:13:14.880]  約翰福音第十章的時候
[00:13:14.880 --> 00:13:16.880]  就提到這個Festival
[00:13:16.880 --> 00:13:19.880]  所以為什麼我想選這個月
[00:13:19.880 --> 00:13:21.880]  去講這個Festival
[00:13:21.880 --> 00:13:23.880]  因為是十二月
[00:13:23.880 --> 00:13:25.880]  時間是什麼呢
[00:13:25.880 --> 00:13:26.880]  是冬天
[00:13:26.880 --> 00:13:28.880]  是獻殿節的時候
[00:13:28.880 --> 00:13:32.880]  地點是耶路撒的聖殿
[00:13:32.880 --> 00:13:34.880]  耶路撒的聖殿
[00:13:34.880 --> 00:13:36.880]  並且耶路撒聖殿裡面
[00:13:36.880 --> 00:13:38.880]  其中一個地方
[00:13:38.880 --> 00:13:40.880]  叫做所羅門廊下
[00:13:40.880 --> 00:13:42.880]  這裡有一個
[00:13:42.880 --> 00:13:44.880]  一比五十的
[00:13:44.880 --> 00:13:46.880]  耶路撒的聖殿山
[00:13:46.880 --> 00:13:48.880]  或者聖殿的Model
[00:13:48.880 --> 00:13:50.880]  這個Model
[00:13:50.880 --> 00:13:52.880]  紅色的地方
[00:13:52.880 --> 00:13:55.880]  就是所羅門的殿下
[00:13:55.880 --> 00:13:57.880]  所羅門的廊下
[00:13:57.880 --> 00:13:58.880]  為什麼呢
[00:13:58.880 --> 00:13:59.880]  因為聖殿山
[00:13:59.880 --> 00:14:02.880]  是一個開放式的平台
[00:14:02.880 --> 00:14:04.880]  在四面都會有一些
[00:14:04.880 --> 00:14:06.880]  所謂的 shelter
[00:14:06.880 --> 00:14:08.880]  一些遮太陽
[00:14:08.880 --> 00:14:09.880]  或者遮雨水
[00:14:09.880 --> 00:14:11.880]  遮雪的地方
[00:14:11.880 --> 00:14:12.880]  冬天的時候
[00:14:12.880 --> 00:14:14.880]  當然會經常下雨
[00:14:14.880 --> 00:14:16.880]  因為是雨季
[00:14:16.880 --> 00:14:18.880]  所以人們聚集的時候
[00:14:18.880 --> 00:14:20.880]  就會去到這些
[00:14:20.880 --> 00:14:23.880]  所謂的柱廊之下
[00:14:23.880 --> 00:14:26.880]  他們就會在那個地方下面
[00:14:26.880 --> 00:14:28.880]  聚會
[00:14:28.880 --> 00:14:30.880]  或者一群一群
[00:14:30.880 --> 00:14:32.880]  小組來聚會
[00:14:32.880 --> 00:14:33.880]  聚會的時候
[00:14:33.880 --> 00:14:35.880]  他們就會講聖經
[00:14:35.880 --> 00:14:36.880]  正是這個時候
[00:14:36.880 --> 00:14:37.880]  冬天
[00:14:37.880 --> 00:14:38.880]  獻殿節的時候
[00:14:38.880 --> 00:14:42.880]  耶穌就在所羅門的
[00:14:42.880 --> 00:14:44.880]  廊下
[00:14:44.880 --> 00:14:46.880]  所羅門的廊下
[00:14:46.880 --> 00:14:48.880]  他們來到去
[00:14:48.880 --> 00:14:51.880]  有辯論
[00:14:51.880 --> 00:14:52.880]  辯論的事情
[00:14:52.880 --> 00:14:54.880]  就是從約翰福音一章開始
[00:14:54.880 --> 00:14:59.880]  辯論到底耶穌是誰
[00:14:59.880 --> 00:15:01.880]  祂是不是彌賽亞
[00:15:01.880 --> 00:15:02.880]  如果祂是彌賽亞
[00:15:02.880 --> 00:15:04.880]  是一種什麼樣的彌賽亞
[00:15:04.880 --> 00:15:06.880]  是一種什麼樣的人
[00:15:06.880 --> 00:15:08.880]  是不是神的兒子
[00:15:08.880 --> 00:15:09.880]  當然耶穌跟他們
[00:15:09.880 --> 00:15:12.880]  有一個很激烈的辯論
[00:15:12.880 --> 00:15:15.880]  就在這些公眾的場合
[00:15:15.880 --> 00:15:16.880]  辯論到一個地步
[00:15:16.880 --> 00:15:19.880]  他們要拿石頭扔他
[00:15:19.880 --> 00:15:23.880]  這個辯論裡面
[00:15:23.880 --> 00:15:24.880]  我們很明白
[00:15:24.880 --> 00:15:25.880]  最後的結果
[00:15:25.880 --> 00:15:26.880]  就是當然那些
[00:15:26.880 --> 00:15:30.880]  猶太人的領袖
[00:15:30.880 --> 00:15:36.880]  是不接受耶穌為彌賽亞
[00:15:36.880 --> 00:15:38.880]  甚至耶穌講一些
[00:15:38.880 --> 00:15:39.880]  平時我們不是常人
[00:15:39.880 --> 00:15:41.880]  會講的事情
[00:15:41.880 --> 00:15:43.880]  譬如他會說
[00:15:43.880 --> 00:15:44.880]  沒有阿巴拉罕
[00:15:44.880 --> 00:15:45.880]  已經有我了
[00:15:45.880 --> 00:15:46.880]  是不是
[00:15:46.880 --> 00:15:47.880]  如果今天有人
[00:15:47.880 --> 00:15:49.880]  去講一句這樣的說話
[00:15:49.880 --> 00:15:50.880]  你會送他去青山
[00:15:50.880 --> 00:15:52.880]  是不是
[00:15:52.880 --> 00:15:54.880]  但是耶穌就會講
[00:15:54.880 --> 00:15:56.880]  一些這樣的說話
[00:15:56.880 --> 00:15:58.880]  而猶太人
[00:15:58.880 --> 00:16:00.880]  最討厭別人做這些事情
[00:16:00.880 --> 00:16:03.880]  因為這些是褻瀆的罪
[00:16:03.880 --> 00:16:04.880]  立刻要判死刑
[00:16:04.880 --> 00:16:06.880]  所以他拿石頭扔他
[00:16:06.880 --> 00:16:09.880]  當然有很多的紛爭
[00:16:09.880 --> 00:16:15.880]  或者有很多的衝突在裡面
[00:16:15.880 --> 00:16:18.880]  你記得這個辯論
[00:16:18.880 --> 00:16:22.880]  是在近處修殿節
[00:16:22.880 --> 00:16:23.880]  獻殿節
[00:16:23.880 --> 00:16:24.880]  哈努卡的時候
[00:16:24.880 --> 00:16:25.880]  如果你看看
[00:16:25.880 --> 00:16:28.880]  約翰福音的編排的話
[00:16:28.880 --> 00:16:31.880]  老早耶穌已經講了
[00:16:31.880 --> 00:16:35.880]  一些有關哈努卡的事情
[00:16:35.880 --> 00:16:37.880]  我們剛剛看第十章
[00:16:37.880 --> 00:16:41.880]  如果看第八章
[00:16:41.880 --> 00:16:43.880]  第八章耶穌講什麼
[00:16:43.880 --> 00:16:44.880]  他對眾人說
[00:16:44.880 --> 00:16:46.880]  第八章第九章第十章
[00:16:46.880 --> 00:16:48.880]  有很多不同的辯論
[00:16:48.880 --> 00:16:50.880]  到底耶穌是誰
[00:16:50.880 --> 00:16:52.880]  耶穌對眾人說什麼
[00:16:52.880 --> 00:16:55.880]  他說我就是世界的光
[00:16:55.880 --> 00:16:56.880]  跟從我的
[00:16:56.880 --> 00:16:58.880]  必不在黑暗裡面走
[00:16:58.880 --> 00:17:01.880]  卻要得著生命的光
[00:17:01.880 --> 00:17:03.880]  耶穌說什麼
[00:17:03.880 --> 00:17:05.880]  就說一些哈努卡
[00:17:05.880 --> 00:17:08.880]  當時猶太人很熟悉的事情
[00:17:08.880 --> 00:17:10.880]  每逢到這個時候
[00:17:10.880 --> 00:17:12.880]  大概第八章和第十章之間
[00:17:12.880 --> 00:17:14.880]  可能只是兩個月的時間
[00:17:14.880 --> 00:17:16.880]  人們正在預備
[00:17:16.880 --> 00:17:18.880]  過了索庫
[00:17:18.880 --> 00:17:20.880]  九月十月過了索庫
[00:17:20.880 --> 00:17:24.880]  唯一的大節他們期待的
[00:17:24.880 --> 00:17:26.880]  就是哈努卡
[00:17:26.880 --> 00:17:30.880]  他們想起他們民族的威水史
[00:17:30.880 --> 00:17:34.880]  想起馬加比這樣的領袖
[00:17:34.880 --> 00:17:36.880]  所謂的馬加比
[00:17:36.880 --> 00:17:38.880]  就會來幫我們
[00:17:38.880 --> 00:17:39.880]  因為當時耶穌的時候
[00:17:39.880 --> 00:17:42.880]  他們沒有了馬加比的皇朝
[00:17:42.880 --> 00:17:44.880]  大概一百年的時間
[00:17:44.880 --> 00:17:45.880]  然後呢
[00:17:45.880 --> 00:17:47.880]  因為他們自己本身鬼打鬼
[00:17:47.880 --> 00:17:49.880]  然後羅馬帝國
[00:17:49.880 --> 00:17:51.880]  又去統治巴勒斯坦地
[00:17:51.880 --> 00:17:53.880]  他們又失去了自由
[00:17:53.880 --> 00:17:57.880]  他們到了耶穌的時候
[00:17:57.880 --> 00:18:00.880]  他們想起哈努卡的時候
[00:18:00.880 --> 00:18:02.880]  就想起他們民族英雄的故事
[00:18:02.880 --> 00:18:04.880]  或者應該是在盼望
[00:18:04.880 --> 00:18:06.880]  尼塞亞來到的時候
[00:18:06.880 --> 00:18:09.880]  解答他們某些問題
[00:18:09.880 --> 00:18:13.880]  或者解決他們某些政治上的難處
[00:18:13.880 --> 00:18:17.880]  約翰福音有兩半的
[00:18:17.880 --> 00:18:19.880]  兩半
[00:18:19.880 --> 00:18:21.880]  頭一半
[00:18:21.880 --> 00:18:25.880]  就是一章到第十二章
[00:18:25.880 --> 00:18:29.880]  另一半就是十三章到廿一章
[00:18:29.880 --> 00:18:32.880]  第一章到第十二章
[00:18:32.880 --> 00:18:33.880]  到大概這裡
[00:18:33.880 --> 00:18:34.880]  我們講哈努卡的時候
