
[00:00:00.000 --> 00:00:01.760]  有很多人說
[00:03:39.800 --> 00:03:41.880]  所以我們可以想像一下
[00:03:41.880 --> 00:03:43.600]  一些人到了監獄裡面
[00:03:43.600 --> 00:03:45.200]  來接觸保羅的時候
[00:03:45.200 --> 00:03:46.720]  保羅都會把握每一個機會
[00:03:46.720 --> 00:03:48.120]  來跟他傳福音
[00:03:48.120 --> 00:03:48.680]  是不是?
[00:03:48.680 --> 00:03:49.800]  所以我相信
[00:03:49.800 --> 00:03:51.000]  在這樣的情況下
[00:03:51.000 --> 00:03:52.920]  很多人都是因為保羅的緣故
[00:03:52.920 --> 00:03:54.440]  而信耶穌的
[00:03:54.440 --> 00:04:01.000]  不單止環境沒有影響到保羅的心智
[00:04:01.000 --> 00:04:01.760]  反而怎樣?
[00:04:01.760 --> 00:04:03.480]  反而保羅把他的信仰
[00:04:03.480 --> 00:04:05.440]  帶到監獄裡面
[00:04:05.440 --> 00:04:08.280]  把整個監獄變成一個傳福音的地方
[00:04:08.280 --> 00:04:12.720]  變成一個建立信徒的地方
[00:04:12.720 --> 00:04:14.240]  但是當然
[00:04:14.240 --> 00:04:15.280]  我們都知道
[00:04:15.280 --> 00:04:17.160]  自古以來
[00:04:17.160 --> 00:04:19.680]  正邪都不兩立的
[00:04:19.680 --> 00:04:22.200]  所以我們要明白
[00:04:22.200 --> 00:04:24.920]  每每當聖靈有工作的時候
[00:04:24.920 --> 00:04:27.240]  撒旦同樣都會有工作
[00:04:27.240 --> 00:04:29.720]  所以當保羅很努力在監獄裡面
[00:04:29.720 --> 00:04:30.680]  傳福音的時候
[00:04:30.680 --> 00:04:32.440]  我們看到經文裡面告訴我們
[00:04:32.440 --> 00:04:34.600]  撒旦都毫不偷懶
[00:04:34.600 --> 00:04:36.600]  撒旦都是去工作的
[00:04:36.600 --> 00:04:37.600]  很多的狡妖
[00:04:37.600 --> 00:04:39.200]  我們看十五到第十八節
[00:04:39.200 --> 00:04:40.160]  這幾節的經文
[00:04:40.160 --> 00:04:41.800]  經文告訴我們
[00:04:41.800 --> 00:04:43.560]  除了保羅在監獄裡面
[00:04:43.560 --> 00:04:45.800]  傳福音之外
[00:04:45.800 --> 00:04:47.400]  還有其他人傳福音的
[00:04:47.400 --> 00:04:49.520]  但是保羅這裡也提到
[00:04:49.520 --> 00:04:52.000]  並不是每一個在那裡傳福音
[00:04:52.000 --> 00:04:54.000]  都是帶著一個正確的動機
[00:04:54.000 --> 00:04:55.400]  來傳福音的
[00:04:55.400 --> 00:04:56.040]  保羅說什麼
[00:04:56.040 --> 00:04:57.680]  保羅說有些人傳福音
[00:04:57.680 --> 00:04:59.840]  就是出於嫉妒紛爭
[00:04:59.840 --> 00:05:01.080]  有些是出於結黨
[00:05:01.080 --> 00:05:02.560]  意思是要加徵保羅
[00:05:02.560 --> 00:05:05.440]  在監獄裡面的痛苦
[00:05:05.440 --> 00:05:06.600]  人真的很麻煩
[00:05:06.600 --> 00:05:08.760]  人真的很可怕
[00:05:08.760 --> 00:05:10.440]  信任耶穌之後
[00:05:10.440 --> 00:05:12.240]  仍然我們會怎麼樣
[00:05:12.240 --> 00:05:13.120]  會嫉妒
[00:05:13.120 --> 00:05:15.840]  仍然會分黨
[00:05:15.840 --> 00:05:17.680]  我1982年開始回教會
[00:05:17.680 --> 00:05:20.080]  我在加拿大信耶穌
[00:05:20.080 --> 00:05:21.120]  無論在加拿大
[00:05:21.120 --> 00:05:21.920]  在香港
[00:05:21.920 --> 00:05:24.400]  在澳洲
[00:05:24.400 --> 00:05:25.560]  我都聽到
[00:05:25.560 --> 00:05:27.560]  甚至親眼看到
[00:05:27.560 --> 00:05:29.880]  好多教會的分裂
[00:05:29.880 --> 00:05:31.560]  不單是橫教會
[00:05:31.560 --> 00:05:32.520]  西人教會
[00:05:32.520 --> 00:05:34.440]  因為這不是一個種族的問題
[00:05:34.440 --> 00:05:37.120]  是人的問題
[00:05:37.120 --> 00:05:38.480]  所以可以說
[00:05:38.480 --> 00:05:40.080]  教會的問題
[00:05:40.080 --> 00:05:41.440]  教會的紛爭
[00:05:41.440 --> 00:05:42.480]  教會的分裂
[00:05:42.480 --> 00:05:43.760]  由使徒
[00:05:43.760 --> 00:05:46.400]  或者是教會的第一代開始
[00:05:46.400 --> 00:05:48.600]  都沒有停過
[00:05:48.600 --> 00:05:49.680]  有一次我和一個
[00:05:49.680 --> 00:05:51.680]  非基督徒的朋友聊天
[00:05:51.680 --> 00:05:52.560]  他跟我說
[00:05:52.560 --> 00:05:54.920]  雖然我不信耶穌
[00:05:54.920 --> 00:05:56.800]  但是我覺得教會裡面的人
[00:05:56.800 --> 00:05:58.440]  很好
[00:05:58.440 --> 00:06:01.720]  令到我都會考慮信耶穌的
[00:06:01.720 --> 00:06:04.280]  我聽完之後
[00:06:04.280 --> 00:06:06.960]  我都
[00:06:06.960 --> 00:06:13.280]  我聽完之後都沒怎麼跟他說
[00:06:13.280 --> 00:06:15.200]  因為
[00:06:15.200 --> 00:06:17.800]  如果一個人
[00:06:17.800 --> 00:06:21.000]  是因為教會有好人
[00:06:21.000 --> 00:06:23.120]  而信耶穌的話
[00:06:23.120 --> 00:06:25.400]  我恐怕有一天他會失望
[00:06:25.400 --> 00:06:26.280]  是吧
[00:06:26.280 --> 00:06:26.840]  沒錯
[00:06:26.840 --> 00:06:27.920]  教會是一個地方
[00:06:27.920 --> 00:06:29.240]  是展現神的愛
[00:06:29.240 --> 00:06:30.440]  教會是一個地方
[00:06:30.440 --> 00:06:32.280]  愛神愛人的人聚集
[00:06:32.280 --> 00:06:34.400]  一同學習聖經的地方
[00:06:34.400 --> 00:06:35.720]  但是聖經有同一個時間
[00:06:35.720 --> 00:06:37.040]  告訴我們
[00:06:37.040 --> 00:06:38.040]  什麼
[00:06:38.040 --> 00:06:40.680]  教會裡面是有假的信徒
[00:06:40.680 --> 00:06:42.680]  教會裡面是有不長進的信徒
[00:06:42.680 --> 00:06:44.080]  教會裡面也有一些
[00:06:44.080 --> 00:06:47.680]  正在成長中的信徒
[00:06:47.680 --> 00:06:49.440]  昨天跟我一個弟兄聊天
[00:06:49.440 --> 00:06:49.840]  他跟我說
[00:06:49.840 --> 00:06:50.480]  牧師
[00:06:50.480 --> 00:06:53.880]  我很怕去教會搞的大食會
[00:06:53.880 --> 00:06:54.520]  我說
[00:06:54.520 --> 00:06:55.200]  這麼有趣
[00:06:55.200 --> 00:06:58.360]  通常人們很喜歡去吃的
[00:06:58.360 --> 00:06:59.080]  我問為什麼
[00:06:59.080 --> 00:06:59.880]  他說
[00:06:59.880 --> 00:07:04.400]  我看到那些信徒
[00:07:04.400 --> 00:07:05.200]  一個人的份量
[00:07:05.200 --> 00:07:08.760]  拿了幾乎十個人的份量
[00:07:08.760 --> 00:07:13.680]  為什麼信徒會這樣的
[00:07:13.680 --> 00:07:14.880]  我跟他說
[00:07:14.880 --> 00:07:17.040]  教會裡面
[00:07:17.040 --> 00:07:19.640]  每一個信徒
[00:07:19.640 --> 00:07:21.240]  都是一個罪人
[00:07:21.240 --> 00:07:22.680]  每一個信徒
[00:07:22.680 --> 00:07:26.680]  都在它成長的過程裡面
[00:07:26.680 --> 00:07:27.800]  所以我們每一個信徒
[00:07:27.800 --> 00:07:30.280]  我們需要包容別人的
[00:07:30.280 --> 00:07:34.680]  仍然需要改善的地方
[00:07:34.680 --> 00:07:38.600]  所以我們不要站在審判者的角度去
[00:07:38.600 --> 00:07:38.880]  哇
[00:07:38.880 --> 00:07:39.720]  你這麼做的時候
[00:07:39.720 --> 00:07:40.440]  你不是信徒
[00:07:40.440 --> 00:07:41.960]  你不得救
[00:07:41.960 --> 00:07:43.080]  我們不能夠這麼做
[00:07:43.080 --> 00:07:44.120]  因為外在的行為
[00:07:44.120 --> 00:07:45.400]  我們不能夠決定一個人
[00:07:45.400 --> 00:07:47.320]  內心裡面的信心
[00:07:47.320 --> 00:07:48.440]  因為
[00:07:48.440 --> 00:07:49.720]  歸根究底
[00:07:49.720 --> 00:07:50.560]  我們並不是神
[00:07:50.560 --> 00:07:52.080]  我們都不是他們的主
[00:07:52.080 --> 00:07:52.680]  所以
[00:07:52.680 --> 00:07:54.200]  雖然保羅
[00:07:54.200 --> 00:07:55.680]  看得到這一幫人
[00:07:55.680 --> 00:07:57.120]  他們的行為
[00:07:57.120 --> 00:07:59.160]  全夫鄉的動機並不正確
[00:07:59.160 --> 00:08:02.120]  他們為的就是要加增保羅
[00:08:02.120 --> 00:08:05.640]  困所的苦楚
[00:08:05.640 --> 00:08:06.360]  但是
[00:08:06.360 --> 00:08:07.000]  留意
[00:08:07.000 --> 00:08:08.000]  剛才我都說過
[00:08:08.000 --> 00:08:09.120]  保羅沒有因為這樣
[00:08:09.120 --> 00:08:10.880]  而陷在一個自怨自艾
[00:08:10.880 --> 00:08:12.360]  或者絕望
[00:08:12.360 --> 00:08:13.400]  孤獨
[00:08:13.400 --> 00:08:16.200]  的一個負面情緒裡面
[00:08:16.200 --> 00:08:17.520]  他們都留意
[00:08:17.520 --> 00:08:19.480]  保羅也沒有求神
[00:08:19.480 --> 00:08:22.280]  你以為我懲罰這一幫人
[00:08:22.280 --> 00:08:24.160]  還我清白
[00:08:24.160 --> 00:08:27.000]  你要發覺保羅沒有這麼做的
[00:08:27.000 --> 00:08:27.760]  因為
[00:08:27.760 --> 00:08:28.240]  很明顯
[00:08:28.240 --> 00:08:29.720]  從經文裡面我們看得到
[00:08:29.720 --> 00:08:32.000]  保羅對他自身的名譽
[00:08:32.000 --> 00:08:34.280]  甚至於自己的生命
[00:08:34.280 --> 00:08:35.680]  都看得
[00:08:35.680 --> 00:08:40.960]  沒有福音被傳開的重要
[00:08:40.960 --> 00:08:42.000]  不過你可能說
[00:08:42.000 --> 00:08:43.400]  但始終都是不行的
[00:08:43.400 --> 00:08:44.200]  怎麼可以
[00:08:44.200 --> 00:08:48.480]  一些不正確的動機來傳福音呢
[00:08:48.480 --> 00:08:49.960]  我先問大家
[00:08:49.960 --> 00:08:52.600]  如果發生在當日保羅這個
[00:08:52.600 --> 00:08:54.280]  監獄裡面的情況
[00:08:54.280 --> 00:08:55.880]  發生在今天
[00:08:55.880 --> 00:08:57.840]  你會怎麼做
[00:08:57.840 --> 00:09:00.360]  豈有此理
[00:09:00.360 --> 00:09:02.600]  竟然用一些不正確的動機傳福音
[00:09:02.600 --> 00:09:02.880]  不行
[00:09:02.880 --> 00:09:04.520]  我要上門跟他理論
[00:09:04.520 --> 00:09:05.960]  唱衰他
[00:09:05.960 --> 00:09:07.600]  或者叫人排斥他
[00:09:07.600 --> 00:09:09.920]  或者求神懲罰他
[00:09:09.920 --> 00:09:11.440]  留意
[00:09:11.440 --> 00:09:12.120]  以上所說的
[00:09:12.120 --> 00:09:17.280]  沒有一樣保羅有做到
[00:09:17.280 --> 00:09:19.480]  保羅沒有因為
[00:09:19.480 --> 00:09:22.480]  這一幫人的錯誤動機
[00:09:22.480 --> 00:09:23.520]  留意
[00:09:23.520 --> 00:09:25.840]  保羅沒有否認
[00:09:25.840 --> 00:09:27.960]  他們所結的福音過節
[00:09:27.960 --> 00:09:29.400]  保羅沒有因為這一幫人的
[00:09:29.400 --> 00:09:30.360]  傳福音的動機
[00:09:30.360 --> 00:09:30.960]  就覺得
[00:09:30.960 --> 00:09:33.000]  這一幫人因為這些錯誤動機
[00:09:33.000 --> 00:09:34.640]  而領受福音的
[00:09:34.640 --> 00:09:36.400]  這一幫人不可以是真信徒
[00:09:36.400 --> 00:09:37.920]  保羅沒有這麼做到的
[00:09:37.920 --> 00:09:39.120]  就是告訴我們什麼
[00:09:39.120 --> 00:09:42.520]  告訴我們一個我們很常忽略的事實
[00:09:42.520 --> 00:09:44.560]  忠言人做錯
[00:09:44.560 --> 00:09:47.080]  神仍然可以使用人的錯
[00:09:47.080 --> 00:09:50.080]  去成就祂的美意
[00:09:50.080 --> 00:09:52.040]  但是
[00:09:52.040 --> 00:09:55.760]  千萬不要做錯事的那個人
[00:09:55.760 --> 00:09:57.680]  明白嗎
[00:09:57.680 --> 00:09:59.000]  主持人
[00:09:59.000 --> 00:10:01.760]  通過保羅的生命
[00:10:01.760 --> 00:10:03.480]  保羅其實告訴我們
[00:10:03.480 --> 00:10:05.080]  祂的生命的價值
[00:10:05.080 --> 00:10:06.840]  祂真正的生命的意義
[00:10:06.840 --> 00:10:08.360]  不是在於財富
[00:10:08.360 --> 00:10:09.840]  不是在於祂的名利
[00:10:09.840 --> 00:10:12.360]  不是在於祂的社會地位
[00:10:12.360 --> 00:10:14.240]  而是究竟祂有沒有遵行神的心意
[00:10:14.240 --> 00:10:15.200]  在祂的生命裡面
[00:10:15.200 --> 00:10:19.000]  來將福音廣傳
[00:10:19.000 --> 00:10:20.880]  當我們
[00:10:20.880 --> 00:10:22.480]  將福音成為我們生命
[00:10:22.480 --> 00:10:25.760]  一個最重要價值的時候
[00:10:25.760 --> 00:10:27.320]  其實我們就是將生命
[00:10:27.320 --> 00:10:29.160]  和福音連結在一起
[00:10:29.160 --> 00:10:30.600]  意思是說什麼
[00:10:30.600 --> 00:10:31.560]  意思就是說
[00:10:31.560 --> 00:10:34.840]  將福音成為我們生命裡面的內容
[00:10:34.840 --> 00:10:36.520]  方向
[00:10:36.520 --> 00:10:39.360]  我們再不是按照我們的環境
[00:10:39.360 --> 00:10:40.320]  我們的經驗
[00:10:40.320 --> 00:10:42.040]  我們的際遇
[00:10:42.040 --> 00:10:46.640]  來評論我們的人生
[00:10:46.640 --> 00:10:49.240]  而是以福音的好處
[00:10:49.240 --> 00:10:51.320]  去評論我們的人生
[00:10:51.320 --> 00:10:52.800]  當我們這樣做的時候
[00:10:52.800 --> 00:10:54.040]  我們就能夠超越
[00:10:54.040 --> 00:10:56.280]  我們所面對的一切困難
[00:10:56.280 --> 00:10:58.160]  無論這個困難是來自環境
[00:10:58.160 --> 00:10:58.880]  其他人
[00:10:58.880 --> 00:11:00.440]  財富 健康
[00:11:00.440 --> 00:11:01.160]  為什麼
[00:11:01.160 --> 00:11:03.080]  因為我們知道這些統統
[00:11:03.080 --> 00:11:07.240]  有一天都會成為過去
[00:11:07.240 --> 00:11:09.040]  所以我很喜歡一句
[00:11:09.040 --> 00:11:11.440]  中國人的詩詞
[00:11:11.440 --> 00:11:12.920]  可以放一放出來
[00:11:12.920 --> 00:11:14.160]  我很喜歡這句詩詞
[00:11:14.160 --> 00:11:16.520]  滾滾長江東勢水
[00:11:16.520 --> 00:11:18.440]  浪花淘盡英雄
[00:11:18.440 --> 00:11:20.960]  是非成敗
[00:11:20.960 --> 00:11:22.120]  轉頭空
[00:11:22.120 --> 00:11:23.760]  青山依舊在
[00:11:23.760 --> 00:11:25.000]  幾道夕陽紅
[00:11:25.000 --> 00:11:29.680]  古今多少事都赴笑談中
[00:11:29.680 --> 00:11:31.640]  有時候我在想
[00:11:31.640 --> 00:11:33.080]  今天煩擾我們的
[00:11:33.080 --> 00:11:34.320]  令到我們坐立不安
[00:11:34.320 --> 00:11:35.800]  令到我們牽腸掛肚
[00:11:35.800 --> 00:11:39.480]  甚至令到我們痛不欲生的問題
[00:11:39.480 --> 00:11:41.640]  困難糾紛
[00:11:41.640 --> 00:11:43.160]  會不會
[00:11:43.160 --> 00:11:45.520]  將來我們在天家的時候
[00:11:45.520 --> 00:11:49.640]  都能夠世界多少事
[00:11:49.640 --> 00:11:56.120]  都赴笑談中呢
[00:11:56.120 --> 00:11:59.080]  所以我們需要明白
[00:11:59.080 --> 00:12:02.520]  求神讓我們得著這個生命的智慧
[00:12:02.520 --> 00:12:05.240]  讓我們知道生命的價值
[00:12:05.240 --> 00:12:08.320]  並不是來自一個短暫的人生
[00:12:08.320 --> 00:12:11.320]  而是來自我們永恆的家鄉
[00:12:11.320 --> 00:12:13.680]  保羅商人很清楚知道
[00:12:13.680 --> 00:12:16.520]  他在監獄裏面的困所
[00:12:16.520 --> 00:12:19.760]  也許可以奪走他地上的自由
[00:12:19.760 --> 00:12:23.040]  但是罪惡的困所
[00:12:23.040 --> 00:12:24.680]  罪惡的困所
[00:12:24.680 --> 00:12:27.640]  不再牢牢核製他的靈魂
[00:12:27.640 --> 00:12:30.040]  為什麼 深深知道耶穌基督的保護
[00:12:30.040 --> 00:12:31.680]  已經截住了他的罪惡
[00:12:31.680 --> 00:12:33.480]  他知道他的靈魂
[00:12:33.480 --> 00:12:35.880]  是很穩妥在誰的手裏面
[00:12:35.880 --> 00:12:37.360]  天父上帝的手裏面
[00:12:37.360 --> 00:12:38.800]  這個世界上沒有一個人
[00:12:38.800 --> 00:12:39.760]  沒有一件事物
[00:12:39.760 --> 00:12:41.520]  能夠將人的靈魂
[00:12:41.520 --> 00:12:43.560]  從天父的手裏面奪去
[00:12:43.560 --> 00:12:49.360]  這就是我們對神的信心
[00:12:49.360 --> 00:12:52.840]  所以雖然保羅在監獄的四面牆裏面
[00:12:52.840 --> 00:12:53.760]  但是這四面牆
[00:12:53.760 --> 00:12:56.840]  沒有拿走到保羅真正的喜樂
[00:12:56.840 --> 00:12:59.440]  因為經文裏面寫得很清楚
[00:12:59.440 --> 00:13:01.040]  他的喜樂來自什麼
[00:13:01.040 --> 00:13:04.560]  福音被廣傳開去
[00:13:04.560 --> 00:13:06.320]  保羅知道很清楚
[00:13:06.320 --> 00:13:09.760]  他未必有命走出這四面牆
[00:13:09.760 --> 00:13:12.840]  死亡對他來說
[00:13:12.840 --> 00:13:16.600]  是一個很近的可能性
[00:13:16.600 --> 00:13:21.640]  不知道大家有沒有經驗過
[00:13:21.640 --> 00:13:25.560]  隨時你的生命會失去的情況呢
[00:13:25.560 --> 00:13:27.960]  不知道你的感覺會是怎樣呢
[00:13:27.960 --> 00:13:29.920]  有人說人生有兩件事
[00:13:29.920 --> 00:13:32.360]  你不可以直接看著它
[00:13:32.360 --> 00:13:33.840]  第一 太陽
[00:13:33.840 --> 00:13:35.400]  是沒有事的
[00:13:35.400 --> 00:13:38.080]  第二 死亡
[00:13:38.080 --> 00:13:45.760]  很少人會直接面對面去觀望自己的死亡
[00:13:45.760 --> 00:13:50.160]  有一次一個牧師去到老人院去講道
[00:13:50.160 --> 00:13:55.600]  不知道他大膽還是有什麼其他的情況
[00:13:55.600 --> 00:13:58.600]  他選擇的講道題目就是死亡
[00:13:58.600 --> 00:14:01.040]  講道的時候就說
[00:14:01.040 --> 00:14:01.840]  大家留意一下
[00:14:01.840 --> 00:14:06.400]  老人院每個人都在他人生的最後階段
[00:14:06.400 --> 00:14:07.960]  他就很大聲地說
[00:14:07.960 --> 00:14:10.120]  每一個人都要死
[00:14:10.120 --> 00:14:13.120]  最後老太婆聽到他講死的時候
[00:14:13.120 --> 00:14:15.800]  大家就立即緩緩起來
[00:14:15.800 --> 00:14:17.120]  就掉頭走
[00:14:17.120 --> 00:14:19.760]  這個牧師見到那個老人家掉頭走
[00:14:19.760 --> 00:14:22.600]  走的都要死的
[00:14:22.600 --> 00:14:27.160]  很直接
[00:14:27.160 --> 00:14:34.400]  這個牧師真是很殘忍 要坦白
[00:14:34.400 --> 00:14:36.560]  但是他沒有說錯
[00:14:36.560 --> 00:14:40.360]  沒有一個人能夠避免死亡
[00:14:40.360 --> 00:14:45.120]  死亡就是生命的一個事實
[00:14:45.120 --> 00:14:48.400]  沒有一個人能夠避免
[00:14:48.400 --> 00:14:52.600]  是始於早的問題而已
[00:14:52.600 --> 00:14:54.800]  有些人就研究
[00:14:54.800 --> 00:15:01.440]  不同年齡階層對死亡的恐懼是怎樣的
[00:15:01.440 --> 00:15:06.200]  你覺得哪一個年紀階層的人最恐懼死亡
[00:15:06.200 --> 00:15:07.800]  我還沒看這個報告之前
[00:15:07.800 --> 00:15:12.000]  我就說肯定是一些快要死的人
[00:15:12.000 --> 00:15:13.600]  年紀越大應該越接近死亡
[00:15:13.600 --> 00:15:15.200]  應該越恐懼的
[00:15:15.200 --> 00:15:18.800]  但發現這個調查告訴我
[00:15:18.800 --> 00:15:21.000]  最怕死亡的年齡層是三十多歲
[00:15:21.000 --> 00:15:23.400]  四十多歲這兩個年齡層
[00:15:23.400 --> 00:15:24.600]  三四十歲
[00:15:24.600 --> 00:15:26.400]  為什麼
[00:15:26.400 --> 00:15:29.600]  不知道 也許他們是人生的高峰
[00:15:29.600 --> 00:15:31.840]  也許他們這個時候是事業的頂峰
[00:15:31.840 --> 00:15:35.880]  也許那個時候無論社會地位
[00:15:35.880 --> 00:15:37.680]  或者家庭 或者樣樣東西
[00:15:37.680 --> 00:15:41.560]  他們都是最光輝的日子
[00:15:41.560 --> 00:15:43.520]  所以在那個時候離開世界
[00:15:43.520 --> 00:15:45.320]  面對死亡的時候就是說什麼
[00:15:45.320 --> 00:15:52.040]  他所擁有的所有東西都會隨著死亡而消失
[00:15:52.040 --> 00:15:53.520]  在這個五十年代
[00:15:53.520 --> 00:15:55.200]  上世紀五十年代
[00:15:55.200 --> 00:15:58.400]  有一個宣教士他叫Jim Elliott
[00:15:58.400 --> 00:16:00.960]  他就是三十多歲的年紀層
[00:16:00.960 --> 00:16:03.760]  他和他太太帶著兒子
[00:16:03.760 --> 00:16:08.000]  去到厄瓜多爾的印第安人部落傳福音
[00:16:08.000 --> 00:16:09.720]  在那個時候大家要知道
[00:16:09.720 --> 00:16:11.920]  那個部落的人還沒開化
[00:16:11.920 --> 00:16:14.360]  很野蠻 很殘忍 互相廝殺
