
[00:00:00.000 --> 00:00:07.000]  我哋今年希望同大家嚟到係思想新約裏面嘅肥勒比書
[00:05:55.000 --> 00:05:57.000]  呢個係講到
[00:05:57.000 --> 00:06:00.000]  一陣我哋會解釋俾大家知道呢
[00:06:00.000 --> 00:06:03.000]  係嗰種嘅互相
[00:06:03.000 --> 00:06:06.000]  互相關愛嘅
[00:06:06.000 --> 00:06:10.000]  互相思念嘅
[00:06:10.000 --> 00:06:14.000]  嗰種嘅喜樂
[00:06:14.000 --> 00:06:17.000]  互相思念互相關愛嘅喜樂
[00:06:17.000 --> 00:06:19.000]  每逢想念你們
[00:06:19.000 --> 00:06:23.000]  呢個有啲嘅解釋聖經嘅人話呢
[00:06:23.000 --> 00:06:26.000]  有另外一種嘅翻譯嘅方法
[00:06:26.000 --> 00:06:30.000]  就話你哋常常思念我
[00:06:30.000 --> 00:06:33.000]  係講到菲律賓教會思念寶羅
[00:06:33.000 --> 00:06:36.000]  呢度一般嘅翻譯就係
[00:06:36.000 --> 00:06:39.000]  寶羅思念呢個菲律賓嘅教會
[00:06:39.000 --> 00:06:43.000]  我相信兩者
[00:06:43.000 --> 00:06:46.000]  喺聖經裏面畀我哋睇到
[00:06:46.000 --> 00:06:49.000]  都係可以講得通嘅
[00:06:49.000 --> 00:06:52.000]  寶羅常常思念菲律賓教會
[00:06:52.000 --> 00:06:55.000]  菲律賓教會常常思念呢個寶羅
[00:06:55.000 --> 00:06:58.000]  喺彼此互相嘅思念裏面
[00:06:58.000 --> 00:07:00.000]  佢哋係充滿咗嗰種嘅
[00:07:00.000 --> 00:07:04.000]  屬靈嘅喜樂
[00:07:04.000 --> 00:07:08.000]  菲律賓教會
[00:07:08.000 --> 00:07:12.000]  寶羅喺佢哋嘅中間嘅時候
[00:07:12.000 --> 00:07:17.000]  如果你睇哲行傳第十六章
[00:07:17.000 --> 00:07:20.000]  係有好多負面嘅經歷
[00:07:20.000 --> 00:07:23.000]  寶羅冇提到負面嘅經歷
[00:07:23.000 --> 00:07:25.000]  佢只係提到好正面嘅
[00:07:25.000 --> 00:07:26.000]  喺佢哋中間
[00:07:26.000 --> 00:07:28.000]  佢哋點樣幫助佢
[00:07:28.000 --> 00:07:31.000]  特別喺第二章第四章提到
[00:07:31.000 --> 00:07:34.000]  菲律賓教會係當時唯一
[00:07:34.000 --> 00:07:36.000]  用金錢去資助
[00:07:36.000 --> 00:07:39.000]  幫助寶羅傳福音嘅工作
[00:07:39.000 --> 00:07:43.000]  而且當寶羅喺寫呢封信嘅時候
[00:07:43.000 --> 00:07:46.000]  係喺羅馬嘅地方被軟禁
[00:07:46.000 --> 00:07:48.000]  佢嘅生死
[00:07:48.000 --> 00:07:50.000]  佢都唔知道
[00:07:50.000 --> 00:07:54.000]  佢好可能就喺嗰次去到
[00:07:54.000 --> 00:07:57.000]  羅馬王面前上訴嘅時候
[00:07:57.000 --> 00:07:59.000]  佢就被處決都唔定
[00:07:59.000 --> 00:08:01.000]  呢個可能性係好大
[00:08:01.000 --> 00:08:03.000]  喺咁樣一種嘅
[00:08:03.000 --> 00:08:05.000]  生命充滿危機嘅時候
[00:08:05.000 --> 00:08:10.000]  佢仍然係寫呢封信充滿喜樂同埋平安
[00:08:10.000 --> 00:08:15.000]  充滿咗積極樂觀嘅嗰種嘅態度
[00:08:15.000 --> 00:08:18.000]  所以佢感恩嘅就係
[00:08:18.000 --> 00:08:22.000]  菲律賓教會弟兄姊妹常常想念佢
[00:08:22.000 --> 00:08:27.000]  而且特派佢哋一個侍者
[00:08:27.000 --> 00:08:30.000]  就係呢個伊巴佛提
[00:08:30.000 --> 00:08:33.000]  送錢去到羅馬地方
[00:08:33.000 --> 00:08:35.000]  資助保羅嘅需要
[00:08:35.000 --> 00:08:38.000]  而且留喺嗰處同保羅一齊嘅侍奉
[00:08:38.000 --> 00:08:41.000]  甚至乎積極侍奉嘅地步病咗
[00:08:41.000 --> 00:08:45.000]  保羅快啲將佢送返去呢個菲律賓嘅地方
[00:08:45.000 --> 00:08:48.000]  所以你睇到咁樣嘅關係
[00:08:48.000 --> 00:08:51.000]  係證明咗菲律賓教會嘅人
[00:08:51.000 --> 00:08:55.000]  真係常常想念呢個保羅
[00:08:55.000 --> 00:08:57.000]  所以個保羅話呢
[00:08:57.000 --> 00:08:58.000]  我好感恩
[00:08:58.000 --> 00:08:59.000]  第一樣嘢就係
[00:08:59.000 --> 00:09:02.000]  你哋常常想念我
[00:09:02.000 --> 00:09:05.000]  同時亦都可以話
[00:09:05.000 --> 00:09:07.000]  保羅好感恩
[00:09:07.000 --> 00:09:08.000]  因為佢哋嘅愛心
[00:09:08.000 --> 00:09:13.000]  保羅常常想念到呢班咁樣關心愛護佢嘅
[00:09:13.000 --> 00:09:15.000]  教會嘅弟兄姊妹
[00:09:15.000 --> 00:09:20.000]  所以彼此嗰種嘅互相嘅關愛
[00:09:20.000 --> 00:09:23.000]  所帶嚟嘅
[00:09:23.000 --> 00:09:25.000]  嗰種嘅喜樂
[00:09:25.000 --> 00:09:27.000]  呢個亦都係需要我哋去學習嘅
[00:09:27.000 --> 00:09:34.000]  其實保羅喺菲律賓嘅地方
[00:09:34.000 --> 00:09:36.000]  我哋睇到
[00:09:36.000 --> 00:09:40.000]  佢經歷嘅真係
[00:09:40.000 --> 00:09:43.000]  有好多令人傷心難過嘅事情
[00:09:43.000 --> 00:09:44.000]  佢去到菲律賓嘅地方
[00:09:44.000 --> 00:09:46.000]  冇錯喺河邊嗰處
[00:09:46.000 --> 00:09:49.000]  佢就見到一班猶太人向佢哋傳福音
[00:09:49.000 --> 00:09:51.000]  佢哋信咗主
[00:09:51.000 --> 00:09:55.000]  因為歐洲教會就喺嗰地方開始
[00:09:55.000 --> 00:09:58.000]  但同時魔鬼撒旦工作
[00:09:58.000 --> 00:10:00.000]  有一個婢女
[00:10:00.000 --> 00:10:02.000]  佢被鬼附嘅
[00:10:02.000 --> 00:10:05.000]  佢跟住保羅大聲為佢宣傳
[00:10:05.000 --> 00:10:07.000]  呢個係永生神嘅僕人
[00:10:07.000 --> 00:10:08.000]  你哋要聽佢
[00:10:08.000 --> 00:10:10.000]  你要信耶穌等等
[00:10:10.000 --> 00:10:14.000]  其實呢個唔係好事
[00:10:14.000 --> 00:10:16.000]  但保羅容忍佢
[00:10:16.000 --> 00:10:19.000]  直到第三日先將呢個鬼趕出去
[00:10:19.000 --> 00:10:21.000]  但鬼被趕出去之後
[00:10:21.000 --> 00:10:27.000]  主人損失咗佢得利搵錢嘅一個途徑
[00:10:27.000 --> 00:10:30.000]  就透過呢個被鬼附佢嘅婢女
[00:10:30.000 --> 00:10:33.000]  去周圍搵錢
[00:10:33.000 --> 00:10:35.000]  但一陣呢個機會失去
[00:10:35.000 --> 00:10:37.000]  呢個婢女嘅鬼被趕出去
[00:10:37.000 --> 00:10:42.000]  佢就將保羅同埋西拉捉去見官
[00:10:42.000 --> 00:10:45.000]  呢個做官嘅亦都冇好好審問佢係邊個
[00:10:45.000 --> 00:10:51.000]  連佢係羅馬人佢都唔知道
[00:10:51.000 --> 00:10:54.000]  就將保羅打咗一餐
[00:10:54.000 --> 00:10:57.000]  將西拉打咗一餐
[00:10:57.000 --> 00:11:00.000]  又用木狗將佢鎖住
[00:11:00.000 --> 00:11:02.000]  又放喺監獄裏面
[00:11:02.000 --> 00:11:06.000]  佢哋皮肉受嘅痛苦
[00:11:06.000 --> 00:11:08.000]  係非常嘅厲害
[00:11:08.000 --> 00:11:11.000]  因為整晚聖經話佢哋都瞓唔著
[00:11:11.000 --> 00:11:13.000]  直到半夜嘅時候
[00:11:13.000 --> 00:11:17.000]  佢哋瞓唔著唔係喺嗰處嗌聖嘆氣
[00:11:17.000 --> 00:11:19.000]  我哋傳福音咁好
[00:11:19.000 --> 00:11:20.000]  但係點解呢
[00:11:20.000 --> 00:11:23.000]  神容許我哋畀人打一餐
[00:11:23.000 --> 00:11:24.000]  困喺監獄裏面
[00:11:24.000 --> 00:11:28.000]  佢哋唔係咁燒極嘅睇佢哋嘅經歷
[00:11:28.000 --> 00:11:30.000]  半夜瞓唔著因為
[00:11:30.000 --> 00:11:33.000]  畀人打到皮破血流
[00:11:33.000 --> 00:11:36.000]  佢哋兩個喺監獄嗰啲大聲
[00:11:36.000 --> 00:11:40.000]  歌唱讚美神
[00:11:40.000 --> 00:11:46.000]  呢個係積極樂觀人生嘅態度
[00:11:46.000 --> 00:11:50.000]  寶羅其實佢提到菲律比教會嘅時候
[00:11:50.000 --> 00:11:57.000]  佢可以將呢啲負面燒極唔好嘅經歷
[00:11:57.000 --> 00:12:00.000]  提出嚟
[00:12:00.000 --> 00:12:02.000]  但佢一啲都冇提到呢啲
[00:12:02.000 --> 00:12:06.000]  只係提到佢哋點樣幫助佢
[00:12:06.000 --> 00:12:18.000]  大家彼此互相喺愛裏面互相嘅思念
[00:12:18.000 --> 00:12:21.000]  菲律比教會
[00:12:21.000 --> 00:12:27.000]  我哋睇到係一間好積極傳福音嘅教會
[00:12:27.000 --> 00:12:30.000]  所以寶羅能夠同佢哋同心合意嘅
[00:12:30.000 --> 00:12:33.000]  喺嗰地方興旺福音
[00:12:33.000 --> 00:12:35.000]  呢個係第一個嘅感恩
[00:12:35.000 --> 00:12:40.000]  就係佢有一班弟兄姊妹菲律比教會
[00:12:40.000 --> 00:12:45.000]  喺佢傳福音最需要嘅時候
[00:12:45.000 --> 00:12:49.000]  同佢有嗰種嘅大家互相嘅思念
[00:12:49.000 --> 00:12:51.000]  互相嘅關愛
[00:12:51.000 --> 00:12:53.000]  第二個感恩呢
[00:12:53.000 --> 00:12:57.000]  就係佢喺第五節嗰處所提到嘅
[00:12:57.000 --> 00:13:02.000]  為菲律比教會能夠同佢同心合意
[00:13:02.000 --> 00:13:06.000]  傳福音嚟到係獻上感恩
[00:13:06.000 --> 00:13:10.000]  第五節話因為從頭一天直到如今
[00:13:10.000 --> 00:13:13.000]  你哋是同心合意的興旺福音
[00:13:13.000 --> 00:13:16.000]  呢個何等重要
[00:13:16.000 --> 00:13:19.000]  如果喺教會裏面我哋有一班弟兄姊妹
[00:13:19.000 --> 00:13:22.000]  能夠同我哋同心合意嘅侍奉神
[00:13:22.000 --> 00:13:24.000]  呢個何等榮耀神
[00:13:24.000 --> 00:13:27.000]  而且呢在我哋侍奉神嘅人嚟講
[00:13:27.000 --> 00:13:33.000]  一樣值得感恩值得歡喜快樂嘅事情
[00:13:33.000 --> 00:13:37.000]  呢個嘅同心合意其實係
[00:13:37.000 --> 00:13:40.000]  原來嘅意思係一個團契嘅意思
[00:13:40.000 --> 00:13:43.000]  喺福音嘅工作上面
[00:13:43.000 --> 00:13:46.000]  我哋有嗰種團契嘅生活
[00:13:46.000 --> 00:13:50.000]  所以聖經裏面呢個團契呢個觀念係非常重要嘅
[00:13:50.000 --> 00:13:52.000]  團契嘅基礎
[00:13:52.000 --> 00:13:57.000]  團契嘅意思就係話有同一嘅意象有同一嘅負擔
[00:13:57.000 --> 00:14:00.000]  有同一嘅心智有同一嘅諗法
[00:14:00.000 --> 00:14:05.000]  當我哋有同一嘅心智同一嘅諗法嘅時候
[00:14:05.000 --> 00:14:09.000]  我哋喺工作上面就能夠好順利嘅
[00:14:09.000 --> 00:14:14.000]  好和諧嘅大家一齊呢成就神交付嘅工作
[00:14:14.000 --> 00:14:19.000]  所以能夠喺福音嘅工作上面能夠同心
[00:14:19.000 --> 00:14:24.000]  呢個係最大嘅喜樂在保羅一個傳福音嘅人
[00:14:24.000 --> 00:14:26.000]  呢個係最值得喜樂嘅
[00:14:26.000 --> 00:14:32.000]  佢到處去傳福音都經歷好多魔鬼撒旦嘅難阻
[00:14:32.000 --> 00:14:34.000]  好多猶太人攻擊佢
[00:14:34.000 --> 00:14:36.000]  喺咁樣嘅情況裏面
[00:14:36.000 --> 00:14:41.000]  佢更加需要有人同佢同心合意嘅
[00:14:41.000 --> 00:14:42.000]  嚟到興旺福音
[00:14:42.000 --> 00:14:45.000]  所以佢諗起呢件事嘅時候佢就感恩
[00:14:45.000 --> 00:14:49.000]  所以第五次嘅意思就係話佢感謝神
[00:14:49.000 --> 00:14:56.000]  因為佢哋能夠同佢咁樣同心合意嚟到興旺福音
[00:14:56.000 --> 00:15:00.000]  當我哋講到喺教會裏面同心合意興旺福音
[00:15:00.000 --> 00:15:04.000]  好似保羅同埋菲律比教會嘅弟兄姊妹一樣嘅時候
[00:15:04.000 --> 00:15:09.000]  我諗呢個唔等於話我哋喺教會裏面一齊侍奉嘅時候
[00:15:09.000 --> 00:15:16.000]  我哋會大家都一定好和諧冇唔同嘅意見
[00:15:16.000 --> 00:15:18.000]  冇唔同嘅睇法
[00:15:18.000 --> 00:15:20.000]  我諗呢個肯定有
[00:15:20.000 --> 00:15:26.000]  因為唔係話唔同嘅意見諗法喺教會係好事
[00:15:26.000 --> 00:15:30.000]  又話呢個畀我哋睇到
[00:15:30.000 --> 00:15:35.000]  我哋大家都關心教會關心福音嘅事情
[00:15:35.000 --> 00:15:38.000]  所以我哋開會嘅時候有好多嘅拗叫
[00:15:38.000 --> 00:15:42.000]  我哋討論福音嘅工作嘅時候有好多唔同嘅睇法
[00:15:42.000 --> 00:15:44.000]  大家攞出嚟討論
[00:15:44.000 --> 00:15:48.000]  可能拗到面紅耳熱
[00:15:48.000 --> 00:15:53.000]  呢個我相信喺聖經裏面我哋睇到保羅同佢同工都有咁樣嘅情況
[00:15:53.000 --> 00:15:59.000]  即係證明大家係關心福音嘅需要同埋工作
[00:15:59.000 --> 00:16:04.000]  如果大家都唔關心福音嘅工作唔關心教會嘅時候
[00:16:04.000 --> 00:16:06.000]  你又唔理教會佢又唔理教會
[00:16:06.000 --> 00:16:09.000]  你又唔理福音工作佢又唔理福音工作
[00:16:09.000 --> 00:16:12.000]  咁大家就唔需要有拗叫
[00:16:12.000 --> 00:16:15.000]  有拗叫證明我哋真係好想福音工作做得好
[00:16:15.000 --> 00:16:18.000]  教會能夠興旺
[00:16:18.000 --> 00:16:23.000]  但係最終我哋一切嘅拗叫
[00:16:23.000 --> 00:16:25.000]  一切嘅唔同嘅意見
[00:16:25.000 --> 00:16:28.000]  都應該喺神嘅恩典裏面
[00:16:28.000 --> 00:16:37.000]  能夠係統合起嚟就成就呢真正呢度所講嘅同心合二興旺福音
[00:16:37.000 --> 00:16:42.000]  因為唔同心嘅時候福音唔能夠有好嘅發展
[00:16:42.000 --> 00:16:44.000]  所以過程嘅裏面呢
[00:16:44.000 --> 00:16:50.000]  我哋大家有唔同嘅意見提出嚟係好嘅
[00:16:50.000 --> 00:16:54.000]  但係我哋常常呢提醒大家弟兄姊妹就係話
[00:16:54.000 --> 00:16:59.000]  無論你喺成長班或者你哋邊個部門嗰處開會嘅時候
[00:16:59.000 --> 00:17:04.000]  大家為工作我哋可以大家係爭論得好激烈
[00:17:04.000 --> 00:17:07.000]  當我哋爭論到真係冇結果嘅時候
[00:17:07.000 --> 00:17:09.000]  唔係就咁停止喎
[00:17:09.000 --> 00:17:13.000]  所以佢哋話浸信會我哋民主嘅少數服從多數
[00:17:13.000 --> 00:17:17.000]  但呢個都唔係最好嘅一個方法
[00:17:17.000 --> 00:17:23.000]  因為神耶穌基督係教會嘅元首
[00:17:23.000 --> 00:17:27.000]  佢係這個屬靈嘅家嘅家長嚟嘅
[00:17:27.000 --> 00:17:31.000]  所以當我哋係大家意見不合嘅時候
[00:17:31.000 --> 00:17:34.000]  最重要嘅就識得祈禱
[00:17:34.000 --> 00:17:36.000]  將我哋唔同嘅意見帶到神嘅面前
[00:17:36.000 --> 00:17:39.000]  神呀,我哋呢方面大家意見不合
[00:17:39.000 --> 00:17:41.000]  我哋應該點樣做呢?
[00:17:41.000 --> 00:17:43.000]  要用神教導我哋
[00:17:43.000 --> 00:17:46.000]  當我哋都接受神比我哋提醒嘅時候
[00:17:46.000 --> 00:17:49.000]  大家咪能夠含一啦
[00:17:49.000 --> 00:17:54.000]  問題就好多時候我哋爭論完之後
[00:17:54.000 --> 00:17:58.000]  彼此傷害咗感情
[00:17:58.000 --> 00:18:02.000]  呢個係最唔好嘅事情
[00:18:02.000 --> 00:18:05.000]  所以我時時提到呢方面嘅時候
[00:18:05.000 --> 00:18:09.000]  我好感恩神比我喺加拿大嗰處教神學
[00:18:09.000 --> 00:18:11.000]  有好多年嘅時間
[00:18:11.000 --> 00:18:13.000]  然後先返香港
[00:18:13.000 --> 00:18:19.000]  神學院裏面我哋都有一個教書嘅團隊
[00:18:19.000 --> 00:18:21.000]  一啲教授喺嗰處
[00:18:21.000 --> 00:18:25.000]  我哋都為學院嘅發展有好多嘅討論
[00:18:25.000 --> 00:18:27.000]  有時真係嗌到面紅耳
[00:18:27.000 --> 00:18:33.000]  但係我喺佢哋嘅中間學識咗一個功課
[00:18:33.000 --> 00:18:36.000]  就係佢哋可以為學院嘅侍奉
[00:18:36.000 --> 00:18:41.000]  為神嘅事情辯論得好激烈
[00:18:41.000 --> 00:18:43.000]  但係完咗之後
[00:18:43.000 --> 00:18:45.000]  大家拍下肩膀然後飲咖啡
[00:18:45.000 --> 00:18:48.000]  好似冇咗嗰件事一樣
[00:18:48.000 --> 00:18:50.000]  但我返到香港嘅時候
[00:18:50.000 --> 00:18:53.000]  有好多教會開會嘅時候
[00:18:53.000 --> 00:19:00.000]  大家用唔係好基督徒應該有嘅語氣
[00:19:00.000 --> 00:19:03.000]  大家互相爭論教會一啲事情
[00:19:03.000 --> 00:19:08.000]  以致到完咗之後大家冇朋友做
[00:19:08.000 --> 00:19:12.000]  呢個我唔返教會呢個我唔返成長班
[00:19:12.000 --> 00:19:18.000]  呢個就係好唔能夠榮耀神嘅一種嘅事情
[00:19:18.000 --> 00:19:20.000]  神要我哋同心合意
[00:19:20.000 --> 00:19:24.000]  喺個過程裏面因為我哋仍然係罪人
[00:19:24.000 --> 00:19:26.000]  悔改咗嘅罪人
[00:19:26.000 --> 00:19:29.000]  我哋必然有唔同嘅睇法唔同嘅意見
[00:19:29.000 --> 00:19:32.000]  但我哋需要喺神嘅面前去祈禱
[00:19:32.000 --> 00:19:34.000]  用神話畀佢聽
[00:19:34.000 --> 00:19:38.000]  我作為教會嘅元首
[00:19:38.000 --> 00:19:39.000]  我係家長
[00:19:39.000 --> 00:19:41.000]  呢件事應該咁樣做
[00:19:41.000 --> 00:19:43.000]  你去睇下哩個
[00:19:43.000 --> 00:19:45.000]  哩個嘅
[00:19:45.000 --> 00:19:47.000]  舌橫傳第十五章
[00:19:47.000 --> 00:19:52.000]  佢哋就因為有爭辯得好激烈嘅事情
