
[00:00:00.000 --> 00:00:10.000]  切索羅尼加教會是馬其頓的首都
[00:03:37.000 --> 00:03:40.000]  為著我們來受苦犧牲
[00:03:40.000 --> 00:03:43.000]  被釘身在十字架上
[00:03:43.000 --> 00:03:49.000]  這個都是上帝對貼撒羅尼加弟兄姊妹的一個揀選
[00:03:49.000 --> 00:03:54.000]  和每一個願意跟隨他的人都被他揀選
[00:03:54.000 --> 00:03:59.000]  我們信靠他表明我們知道神的愛
[00:03:59.000 --> 00:04:06.000]  貼撒羅尼加的信徒在信望愛三方面的表現
[00:04:06.000 --> 00:04:10.000]  讓保羅知道他們真是被神所愛
[00:04:10.000 --> 00:04:12.000]  被神去揀選
[00:04:12.000 --> 00:04:21.000]  可見上帝的兒女都是可以藉著他的見證來榮耀神
[00:04:21.000 --> 00:04:23.000]  去見證神的大能
[00:04:23.000 --> 00:04:29.000]  我們的行為不可以令我們得著救恩
[00:04:29.000 --> 00:04:31.000]  但是我們信靠主之後
[00:04:31.000 --> 00:04:34.000]  因為主自己的愛顧
[00:04:34.000 --> 00:04:38.000]  去激勵我們遵行神的吩咐
[00:04:38.000 --> 00:04:39.000]  活出主愛
[00:04:39.000 --> 00:04:42.000]  能夠愛神愛別人
[00:04:42.000 --> 00:04:47.000]  在第五節提到我們的福音
[00:04:47.000 --> 00:04:53.000]  就是我們所要傳遞出去的神的一個好消息
[00:04:53.000 --> 00:05:01.000]  福音就是上帝在基督裏成就這個拯救世人的好消息
[00:05:01.000 --> 00:05:06.000]  這裏還有一個傳福音的行動
[00:05:06.000 --> 00:05:09.000]  我們不單單聽入心裏
[00:05:09.000 --> 00:05:11.000]  我們自己的改變
[00:05:11.000 --> 00:05:16.000]  同樣主都是激勵我們將這個好消息傳開去
[00:05:16.000 --> 00:05:21.000]  因為我們的福音已經傳到你們裏邊
[00:05:21.000 --> 00:05:24.000]  重要的是聖靈的同在
[00:05:24.000 --> 00:05:26.000]  聖靈的工作
[00:05:26.000 --> 00:05:30.000]  這裏提到不獨在乎言語
[00:05:30.000 --> 00:05:37.000]  也在乎權能和聖靈並充足的信心
[00:05:37.000 --> 00:05:39.000]  意思就是說傳福音
[00:05:39.000 --> 00:05:44.000]  不單單我們用口來傳講神的愛
[00:05:44.000 --> 00:05:51.000]  也在乎聖靈的能力在信徒的內心裏的動工
[00:05:51.000 --> 00:05:56.000]  保羅以福音和被釘十字架的基督
[00:05:56.000 --> 00:05:59.000]  作為神拯救的大能
[00:05:59.000 --> 00:06:04.000]  因此當他在哥倫多宣教的時候
[00:06:04.000 --> 00:06:06.000]  他就這樣說
[00:06:06.000 --> 00:06:09.000]  他說他說的話講的道
[00:06:09.000 --> 00:06:13.000]  不是用智慧委婉的言語
[00:06:13.000 --> 00:06:17.000]  那是用聖靈和大能的明證
[00:06:17.000 --> 00:06:23.000]  在乎權能就帶著能力來宣講
[00:06:23.000 --> 00:06:25.000]  在乎聖靈
[00:06:25.000 --> 00:06:29.000]  福音是由聖靈陪伴著
[00:06:29.000 --> 00:06:33.000]  來到鐵沙羅尼加的弟兄姊妹裏邊
[00:06:33.000 --> 00:06:37.000]  讓他們有充足的信心
[00:06:37.000 --> 00:06:41.000]  描述一種確信不疑
[00:06:41.000 --> 00:06:46.000]  沒有把握完全的無缺的狀況
[00:06:46.000 --> 00:06:48.000]  就講到福音
[00:06:48.000 --> 00:06:54.000]  傳福音的人他們帶著福音的能力
[00:06:54.000 --> 00:06:57.000]  和聖靈而來的確信
[00:06:57.000 --> 00:07:03.000]  因著上帝和宣教士同工
[00:07:03.000 --> 00:07:06.000]  在鐵沙羅尼加人當中的工作
[00:07:06.000 --> 00:07:09.000]  向他們施行拯救
[00:07:09.000 --> 00:07:12.000]  即是說他們帶著能力
[00:07:12.000 --> 00:07:18.000]  將福音傳給鐵沙羅尼加的人
[00:07:18.000 --> 00:07:20.000]  在明天12月2日
[00:07:20.000 --> 00:07:25.000]  教會關顧委員會他們主辦旅行
[00:07:25.000 --> 00:07:28.000]  我們發覺弟兄姊妹很踴躍
[00:07:28.000 --> 00:07:30.000]  原本是預兩輛車
[00:07:30.000 --> 00:07:32.000]  很快就賣光了
[00:07:32.000 --> 00:07:38.000]  所以莫先生再聯絡有關的公司
[00:07:38.000 --> 00:07:40.000]  多一輛車
[00:07:40.000 --> 00:07:44.000]  很感恩明天有三輛車
[00:07:44.000 --> 00:07:46.000]  即是說是180人
[00:07:46.000 --> 00:07:48.000]  來參與旅行
[00:07:48.000 --> 00:07:51.000]  我們祈求神賜下美好的天氣
[00:07:51.000 --> 00:07:55.000]  有姊妹她買了30張票
[00:07:55.000 --> 00:07:58.000]  原來她是邀請幾個家庭
[00:07:58.000 --> 00:08:02.000]  來參與明天的旅行
[00:08:02.000 --> 00:08:04.000]  這是一個很好的開始
[00:08:04.000 --> 00:08:07.000]  因為讓一些未信的親友
[00:08:07.000 --> 00:08:09.000]  可以去認識到教會
[00:08:09.000 --> 00:08:11.000]  是很生活化
[00:08:11.000 --> 00:08:14.000]  參與了旅行之後
[00:08:14.000 --> 00:08:16.000]  也可以邀請這些親友
[00:08:16.000 --> 00:08:19.000]  來到團契小組
[00:08:19.000 --> 00:08:21.000]  一些輕鬆的活動
[00:08:21.000 --> 00:08:23.000]  譬如是行山
[00:08:23.000 --> 00:08:25.000]  或者一些生日會
[00:08:25.000 --> 00:08:27.000]  小食會
[00:08:27.000 --> 00:08:29.000]  肯親日等等
[00:08:29.000 --> 00:08:37.000]  有機會藉著這些輕鬆的聚會
[00:08:37.000 --> 00:08:40.000]  請一兩位弟兄姊妹
[00:08:40.000 --> 00:08:44.000]  來講他們經歷神愛的見證
[00:08:44.000 --> 00:08:48.000]  如果對方對這個信仰有興趣
[00:08:48.000 --> 00:08:51.000]  我們可以繼續邀請他們回來
[00:08:51.000 --> 00:08:53.000]  教會的福音班
[00:08:53.000 --> 00:08:56.000]  因為福音班都是仰慕到
[00:08:56.000 --> 00:08:59.000]  或者一些初信的肢體
[00:08:59.000 --> 00:09:03.000]  來做一個基礎去認識神
[00:09:03.000 --> 00:09:05.000]  我們實在很感恩
[00:09:05.000 --> 00:09:07.000]  以樂團的職員
[00:09:07.000 --> 00:09:12.000]  他們鼓勵小組的姊妹
[00:09:12.000 --> 00:09:15.000]  一個月裏面
[00:09:15.000 --> 00:09:19.000]  最少帶一位來賓
[00:09:19.000 --> 00:09:23.000]  來到教會去認識神
[00:09:23.000 --> 00:09:27.000]  這個都是一個很好的心意
[00:09:27.000 --> 00:09:29.000]  去祝福親友
[00:09:29.000 --> 00:09:31.000]  或者我們的服事對象
[00:09:31.000 --> 00:09:34.000]  盼望我們教會整體
[00:09:34.000 --> 00:09:36.000]  都有這個行動
[00:09:36.000 --> 00:09:38.000]  讓我們認識的
[00:09:38.000 --> 00:09:42.000]  未信的人
[00:09:42.000 --> 00:09:45.000]  有機會來到神的根治
[00:09:45.000 --> 00:09:47.000]  福音改變了
[00:09:47.000 --> 00:09:51.000]  接受萊尼加教會的信徒
[00:09:51.000 --> 00:09:53.000]  因為神的道
[00:09:53.000 --> 00:09:55.000]  能夠改變人的生命
[00:09:55.000 --> 00:09:57.000]  神給每一位的信徒
[00:09:57.000 --> 00:10:01.000]  來到有能力去傳福音
[00:10:01.000 --> 00:10:05.000]  他們是信靠這個真道
[00:10:05.000 --> 00:10:09.000]  以致可以成為別人的榜樣
[00:10:09.000 --> 00:10:12.000]  貼誠的信徒因為信主
[00:10:12.000 --> 00:10:15.000]  但是受到迫害
[00:10:15.000 --> 00:10:21.000]  但這個苦難卻是有聖靈
[00:10:21.000 --> 00:10:25.000]  在當中和他們同行
[00:10:25.000 --> 00:10:27.000]  他們得著喜樂
[00:10:27.000 --> 00:10:29.000]  在迫害
[00:10:29.000 --> 00:10:31.000]  這個可能是說到
[00:10:31.000 --> 00:10:32.000]  剛才少羊傳提到
[00:10:32.000 --> 00:10:35.000]  十七章裏面的情況
[00:10:35.000 --> 00:10:37.000]  耶穌被捕
[00:10:37.000 --> 00:10:38.000]  更加可能是
[00:10:38.000 --> 00:10:41.000]  接受萊尼加前書三章三節裏面
[00:10:41.000 --> 00:10:44.000]  提到諸般患難
[00:10:44.000 --> 00:10:46.000]  即是不止一次
[00:10:46.000 --> 00:10:48.000]  有好幾次的困難
[00:10:48.000 --> 00:10:50.000]  在他們當中
[00:10:50.000 --> 00:10:53.000]  這些的迫害就是因信仰
[00:10:53.000 --> 00:10:57.000]  能夠為別人加諸在自己身上
[00:10:57.000 --> 00:11:02.000]  而可以因著聖靈的同在
[00:11:02.000 --> 00:11:05.000]  可以因然去面對
[00:11:05.000 --> 00:11:08.000]  跨越這些的困難
[00:11:08.000 --> 00:11:11.000]  好像一位產婦
[00:11:11.000 --> 00:11:14.000]  她誕下嬰兒那份喜悅
[00:11:14.000 --> 00:11:18.000]  能夠忘卻到分娩過程當中
[00:11:18.000 --> 00:11:20.000]  那份的痛苦
[00:11:20.000 --> 00:11:22.000]  事實上
[00:11:22.000 --> 00:11:25.000]  保羅因為竭力去服侍神
[00:11:25.000 --> 00:11:27.000]  亦都是受著迫害
[00:11:27.000 --> 00:11:29.000]  因為確信
[00:11:29.000 --> 00:11:33.000]  夢聖靈給他有平安喜樂
[00:11:33.000 --> 00:11:35.000]  堅守主道
[00:11:35.000 --> 00:11:38.000]  少羊傳十六章有提到
[00:11:38.000 --> 00:11:40.000]  若在半夜
[00:11:40.000 --> 00:11:42.000]  保羅和西拉
[00:11:42.000 --> 00:11:45.000]  禱告唱詩讚美神
[00:11:45.000 --> 00:11:48.000]  眾投反也則以而聽
[00:11:48.000 --> 00:11:51.000]  他當時是被囚
[00:11:51.000 --> 00:11:55.000]  但仍然因著愛主堅信
[00:11:55.000 --> 00:11:58.000]  神和他同在同行
[00:11:58.000 --> 00:12:01.000]  他不忘去讚美神
[00:12:01.000 --> 00:12:03.000]  這真是不容易
[00:12:03.000 --> 00:12:06.000]  都是因為他本人
[00:12:06.000 --> 00:12:09.000]  和神有一個親密的關係
[00:12:09.000 --> 00:12:13.000]  他的信心讓他建立
[00:12:13.000 --> 00:12:17.000]  去見證主的大能
[00:12:17.000 --> 00:12:18.000]  保羅的榜樣
[00:12:18.000 --> 00:12:20.000]  其實就是影響了
[00:12:20.000 --> 00:12:23.000]  超修羅尼加教會的弟兄姊妹
[00:12:23.000 --> 00:12:26.000]  讓他們雖然遭遇一些艱難
[00:12:26.000 --> 00:12:28.000]  患難
[00:12:28.000 --> 00:12:30.000]  因著聖靈的帶領
[00:12:30.000 --> 00:12:34.000]  讓他們因然去渡過這些困難
[00:12:34.000 --> 00:12:36.000]  他們領受真道
[00:12:36.000 --> 00:12:39.000]  成為馬其頓和阿該亞
[00:12:39.000 --> 00:12:42.000]  各地信徒的一個榜樣
[00:12:42.000 --> 00:12:44.000]  在第七節有提到
[00:12:44.000 --> 00:12:47.000]  馬其頓和阿該亞
[00:12:47.000 --> 00:12:49.000]  所有信主的人
[00:12:49.000 --> 00:12:51.000]  其實就是指到
[00:12:51.000 --> 00:12:53.000]  肥勒比教會
[00:12:53.000 --> 00:12:54.000]  比利亞的信徒
[00:12:54.000 --> 00:12:58.000]  雅典和哥林多教會的信徒
[00:12:58.000 --> 00:13:00.000]  因為在患難當中
[00:13:00.000 --> 00:13:03.000]  他們仍然經歷聖靈的同在
[00:13:03.000 --> 00:13:05.000]  得著喜悅
[00:13:05.000 --> 00:13:09.000]  成為宗教會的榜樣和鼓勵
[00:13:09.000 --> 00:13:10.000]  不同的教會
[00:13:10.000 --> 00:13:13.000]  有它屬靈的素質
[00:13:13.000 --> 00:13:14.000]  我們的教會
[00:13:14.000 --> 00:13:18.000]  樂意去服侍一些基層朋友
[00:13:18.000 --> 00:13:22.000]  也包括了一些商界人士
[00:13:22.000 --> 00:13:26.000]  同樣我們的社會服務處
[00:13:26.000 --> 00:13:28.000]  健康中心
[00:13:28.000 --> 00:13:30.000]  學前教育中心
[00:13:30.000 --> 00:13:34.000]  也有服侍一些基層家庭
[00:13:34.000 --> 00:13:37.000]  這個實在是要感謝神
[00:13:37.000 --> 00:13:39.000]  讓我們有機會
[00:13:39.000 --> 00:13:41.000]  去接觸到不同的家庭
[00:13:41.000 --> 00:13:43.000]  去服侍他們
[00:13:43.000 --> 00:13:46.000]  包括了一些弱勢社群
[00:13:46.000 --> 00:13:48.000]  激勵我們
[00:13:48.000 --> 00:13:51.000]  用主的愛來關心他們
[00:13:51.000 --> 00:13:54.000]  關心我們當中的弟兄姊妹
[00:13:54.000 --> 00:13:57.000]  來賓或者有需要的人
[00:13:57.000 --> 00:14:00.000]  大家都可以繼續去想想
[00:14:00.000 --> 00:14:05.000]  我們教會有什麼好的素質
[00:14:05.000 --> 00:14:10.000]  是神在當中來幫助
[00:14:10.000 --> 00:14:12.000]  影響著我們
[00:14:12.000 --> 00:14:16.000]  讓我們可以去分享
[00:14:16.000 --> 00:14:18.000]  彼此的激勵
[00:14:18.000 --> 00:14:20.000]  這些素質
[00:14:20.000 --> 00:14:22.000]  可以成為其他人
[00:14:22.000 --> 00:14:23.000]  其他教會信徒
[00:14:23.000 --> 00:14:26.000]  一個學習的榜樣
[00:14:26.000 --> 00:14:30.000]  也想到我們教會有託管的服務
[00:14:30.000 --> 00:14:32.000]  其實算是在香港
[00:14:32.000 --> 00:14:35.000]  很早就有了這個服務
[00:14:35.000 --> 00:14:40.000]  去年我們還有主日託管的服務
[00:14:40.000 --> 00:14:43.000]  其實在主日託管的學生
[00:14:43.000 --> 00:14:45.000]  或者一些家長
[00:14:45.000 --> 00:14:51.000]  都是在託管我們清廟的兒童教會
[00:14:51.000 --> 00:14:56.000]  或者在崇拜我們福音班的當中
[00:14:56.000 --> 00:15:00.000]  我們看到神真的很好
[00:15:00.000 --> 00:15:05.000]  讓我們有機會去服侍
[00:15:05.000 --> 00:15:13.000]  我們希望不單單是託管的學生
[00:15:13.000 --> 00:15:17.000]  其實有些特殊需要的兒童
[00:15:17.000 --> 00:15:19.000]  他們的家庭
[00:15:19.000 --> 00:15:21.000]  我們都有機會可以接觸
[00:15:21.000 --> 00:15:23.000]  去關心
[00:15:23.000 --> 00:15:28.000]  在服侍的裏面
[00:15:28.000 --> 00:15:32.000]  讓我們可以主動把握
[00:15:32.000 --> 00:15:37.000]  這些機會去接觸社區的不同家庭
[00:15:37.000 --> 00:15:39.000]  我們實在感謝神
[00:15:39.000 --> 00:15:43.000]  願神加力給我們每一個
[00:15:43.000 --> 00:15:46.000]  讓我們同心攜手去見證
[00:15:46.000 --> 00:15:49.000]  祂的大能、祂的美事
[00:15:49.000 --> 00:15:51.000]  在第三方面
[00:15:51.000 --> 00:15:54.000]  就是接收來家的弟兄姊妹
[00:15:54.000 --> 00:15:57.000]  他們能夠毀身去服侍主
[00:15:57.000 --> 00:15:59.000]  接承的信徒
[00:15:59.000 --> 00:16:02.000]  他們離棄偶像
[00:16:02.000 --> 00:16:04.000]  歸向真神
[00:16:04.000 --> 00:16:08.000]  投身服侍這位又真又活的神
[00:16:08.000 --> 00:16:10.000]  這件事已經講為
[00:16:10.000 --> 00:16:16.000]  傳開宗教會的裏邊
[00:16:16.000 --> 00:16:17.000]  在第八節
[00:16:17.000 --> 00:16:18.000]  講到主的道
[00:16:18.000 --> 00:16:22.000]  從你們那裏已經傳開出來
[00:16:22.000 --> 00:16:24.000]  你們向神的信心
[00:16:24.000 --> 00:16:27.000]  不但在馬其頓和阿蓋亞
[00:16:27.000 --> 00:16:31.000]  就是在各處也都傳開了
[00:16:31.000 --> 00:16:36.000]  他們投身在甚麼的侍奉裏面呢?
[00:16:36.000 --> 00:16:38.000]  聖經這裏提到
[00:16:38.000 --> 00:16:41.000]  他們是將福音講傳
[00:16:41.000 --> 00:16:43.000]  這個訊息
[00:16:43.000 --> 00:16:45.000]  他們滿有信心
[00:16:45.000 --> 00:16:50.000]  也是他們很出名的地方
[00:16:50.000 --> 00:16:53.000]  就是積極去傳福音
[00:16:53.000 --> 00:16:58.000]  憑著信心來生活見證神
[00:16:58.000 --> 00:17:02.000]  因為帶著信心來傳福音
[00:17:02.000 --> 00:17:05.000]  那個影響是非常大
[00:17:05.000 --> 00:17:09.000]  這裏提到去到馬其頓和阿蓋亞
[00:17:09.000 --> 00:17:11.000]  其實代表了神的道
[00:17:11.000 --> 00:17:14.000]  傳到整個希臘
[00:17:14.000 --> 00:17:17.000]  以致保羅不需要多解釋
[00:17:17.000 --> 00:17:21.000]  各地的信徒早已經知識了
[00:17:21.000 --> 00:17:25.000]  他們憑著信心來努力傳福音
[00:17:25.000 --> 00:17:28.000]  投身在侍奉裏面
[00:17:28.000 --> 00:17:30.000]  服侍這位真神
[00:17:30.000 --> 00:17:33.000]  確是一個很好的見證
[00:17:33.000 --> 00:17:35.000]  他們以服侍神
[00:17:35.000 --> 00:17:40.000]  來繼續等候主的再臨
[00:17:40.000 --> 00:17:44.000]  叱吒雷加人口是很稠密
[00:17:44.000 --> 00:17:47.000]  也是和馬其頓更遠的地方的人
[00:17:47.000 --> 00:17:50.000]  有很多的交往
[00:17:50.000 --> 00:17:53.000]  所以他們部分的信徒
[00:17:53.000 --> 00:17:55.000]  去到不同的地方
[00:17:55.000 --> 00:17:59.000]  也是把握機會去分享福音
[00:17:59.000 --> 00:18:03.000]  正如小行傳十一章裏面
[00:18:03.000 --> 00:18:05.000]  有提到安提阿教會
[00:18:05.000 --> 00:18:08.000]  他們怎樣來見證神
[00:18:08.000 --> 00:18:12.000]  那些因事提反的事
[00:18:12.000 --> 00:18:15.000]  遭患難四散的門徒
[00:18:15.000 --> 00:18:19.000]  直走到腓尼基和塞浦路斯
[00:18:19.000 --> 00:18:20.000]  即是居比路
[00:18:20.000 --> 00:18:22.000]  並安提阿
[00:18:22.000 --> 00:18:24.000]  他們不向別人講道
[00:18:24.000 --> 00:18:26.000]  只向猶太人講
[00:18:26.000 --> 00:18:30.000]  但內中有塞浦路斯和古里內人
[00:18:30.000 --> 00:18:32.000]  他們到了安提阿
[00:18:32.000 --> 00:18:35.000]  也向希臘人傳講主耶穌
[00:18:35.000 --> 00:18:37.000]  主與他們同在
[00:18:37.000 --> 00:18:40.000]  信而歸主的人就很多了
[00:18:40.000 --> 00:18:44.000]  當教會接受彼得的見證
[00:18:44.000 --> 00:18:48.000]  因為愛邦人也可以接納福音
[00:18:48.000 --> 00:18:53.000]  教會就著意向愛邦人宣講
[00:18:53.000 --> 00:18:57.000]  我們看到神使用安提阿教會
[00:18:57.000 --> 00:19:01.000]  信徒實踐向普世宣教的使命
[00:19:01.000 --> 00:19:04.000]  積極向愛邦人傳福音
[00:19:04.000 --> 00:19:06.000]  因為主的同在
[00:19:06.000 --> 00:19:09.000]  很多人受感動去認識
[00:19:09.000 --> 00:19:11.000]  決志跟隨主
[00:19:11.000 --> 00:19:16.000]  在超索羅利加前書一章第十節裏
[00:19:16.000 --> 00:19:20.000]  講到主與死類復活
[00:19:20.000 --> 00:19:23.000]  是強調神自己很主動
[00:19:23.000 --> 00:19:27.000]  具體地讓耶穌復活
[00:19:27.000 --> 00:19:32.000]  表明耶穌必要再臨到地上
[00:19:32.000 --> 00:19:35.000]  羅馬書一章四節
[00:19:35.000 --> 00:19:38.000]  講到按聖善的靈說
[00:19:38.000 --> 00:19:40.000]  因從死類復活
[00:19:40.000 --> 00:19:45.000]  以大能顯明是神的兒子
[00:19:45.000 --> 00:19:47.000]  在9月20日
[00:19:47.000 --> 00:19:50.000]  我和幾位同工有機會參與
[00:19:50.000 --> 00:19:54.000]  教會領導力研討會
[00:19:54.000 --> 00:20:00.000]  當日下午有五個小組研討
[00:20:00.000 --> 00:20:03.000]  包括家庭事工轉型
[00:20:03.000 --> 00:20:06.000]  建立青年領袖
[00:20:06.000 --> 00:20:09.000]  職場事工再對焦
[00:20:09.000 --> 00:20:11.000]  中產與基層事工
[00:20:11.000 --> 00:20:14.000]  侍奉領域擴展
[00:20:14.000 --> 00:20:18.000]  領導模式的逆轉
[00:20:18.000 --> 00:20:20.000]  我參與了第五組
[00:20:20.000 --> 00:20:23.000]  領導模式的逆轉
[00:20:23.000 --> 00:20:27.000]  每一組都有教會蒙恩
[00:20:27.000 --> 00:20:30.000]  一些實際的經驗分享
[00:20:30.000 --> 00:20:34.000]  我那組是由基督教宣導會
[00:20:34.000 --> 00:20:39.000]  屯門堂的團隊一起分享
[00:20:39.000 --> 00:20:41.000]  包括主任牧師
[00:20:41.000 --> 00:20:43.000]  有職稱的傳道
[00:20:43.000 --> 00:20:45.000]  有執事
[00:20:45.000 --> 00:20:47.000]  也有信徒領袖
[00:20:47.000 --> 00:20:51.000]  他們分享到原來在2005年期間
[00:20:51.000 --> 00:20:55.000]  那幾年教會是情濟不前
[00:20:55.000 --> 00:20:59.000]  而且也分了很多小圈子
[00:20:59.000 --> 00:21:02.000]  其後主任離職
[00:21:02.000 --> 00:21:07.000]  轉由一位資深的傳道成為堂主任
[00:21:07.000 --> 00:21:11.000]  當時教會大概有370人
[00:21:11.000 --> 00:21:17.000]  頂子妹也很惆悵
[00:21:17.000 --> 00:21:20.000]  主任離職
[00:21:20.000 --> 00:21:26.000]  這位新的主任跟同工團隊分享
[00:21:26.000 --> 00:21:29.000]  她說自己也有很多限制
[00:21:29.000 --> 00:21:32.000]  很希望跟團隊一起
[00:21:32.000 --> 00:21:34.000]  大家同心努力
[00:21:34.000 --> 00:21:36.000]  去發展教會
[00:21:36.000 --> 00:21:41.000]  構成在我們當中引導教會的被建立
[00:21:41.000 --> 00:21:44.000]  也跟同工團隊分享
[00:21:44.000 --> 00:21:49.000]  大家可以按她的恩賜來服侍
[00:21:49.000 --> 00:21:54.000]  類似是一些分靈牧羊
[00:21:54.000 --> 00:22:02.000]  有兒童、青少年、職稱、成年、長者等等的服侍
[00:22:02.000 --> 00:22:06.000]  在這些服侍裏
[00:22:06.000 --> 00:22:11.000]  他們慢慢用小組的模式
[00:22:11.000 --> 00:22:17.000]  當一些初信弟兄姊妹去到教會
[00:22:17.000 --> 00:22:20.000]  他們會好好的栽培
[00:22:20.000 --> 00:22:22.000]  透過福音班
[00:22:22.000 --> 00:22:26.000]  透過門徒訓練小組來栽培
[00:22:26.000 --> 00:22:33.000]  幾年後教會一直增長到500人
[00:22:33.000 --> 00:22:38.000]  其後他們在社區每星期提供熱飯
[00:22:38.000 --> 00:22:41.000]  給社區裏面有需要的人
[00:22:41.000 --> 00:22:45.000]  教會也設立一個捐血站
[00:22:45.000 --> 00:22:51.000]  讓社區人士看到教會不是自己做自己的事
[00:22:51.000 --> 00:22:57.000]  其實是願意關注他們的社區和需要
[00:22:57.000 --> 00:23:01.000]  也有讚美操的成員去到社區裏面
[00:23:01.000 --> 00:23:03.000]  一個外展的行動
[00:23:03.000 --> 00:23:09.000]  慢慢跟街坊打成一片
[00:23:09.000 --> 00:23:13.000]  所以當他們邀請街坊去到教會
[00:23:13.000 --> 00:23:15.000]  或者個別談道
[00:23:15.000 --> 00:23:18.000]  或者是教會的報道會的時候
[00:23:18.000 --> 00:23:23.000]  街坊的心也是逐漸預備好了
[00:23:23.000 --> 00:23:26.000]  其實他來教會
[00:23:26.000 --> 00:23:29.000]  之前也需要很多的預備功夫
[00:23:29.000 --> 00:23:31.000]  跟他建立關係
[00:23:31.000 --> 00:23:36.000]  因為你跟一個有關係的人個別談道
[00:23:36.000 --> 00:23:39.000]  或者請他來我們的福音聚會
[00:23:39.000 --> 00:23:42.000]  原來在過去的經驗說
[00:23:42.000 --> 00:23:46.000]  你跟他有關係的有效率是有七成
[00:23:46.000 --> 00:23:51.000]  差不多八成的人信主
[00:23:51.000 --> 00:23:54.000]  是因為跟他有關係的人
[00:23:54.000 --> 00:23:56.000]  去鼓勵他認識神
[00:23:56.000 --> 00:23:58.000]  為了跟他傳福音
[00:23:58.000 --> 00:24:04.000]  所以我們跟我們的父母對象去建立關係
[00:24:04.000 --> 00:24:06.000]  不是第一步叫他來報道會
[00:24:06.000 --> 00:24:09.000]  可能你跟他行山
[00:24:09.000 --> 00:24:10.000]  聊天
[00:24:10.000 --> 00:24:11.000]  茶聚
[00:24:11.000 --> 00:24:15.000]  或者請小朋友來我們兒童教會
[00:24:15.000 --> 00:24:18.000]  或者成年人來我們的旅行
[00:24:18.000 --> 00:24:20.000]  一些輕鬆的活動
[00:24:20.000 --> 00:24:22.000]  預備他們的心
[00:24:22.000 --> 00:24:25.000]  來慢慢一步一步去認識
