
[00:00:00.000 --> 00:00:01.400]  英姿妹主內平安
[00:02:05.200 --> 00:02:10.920]  特別的無論是對自己還是對別人都有非常大的一個瑕疵的力量
[00:02:10.920 --> 00:02:14.960]  好所以說苦讀是什麼呢就是恨人的苦根
[00:02:15.240 --> 00:02:18.280]  就你為什麼會有苦讀呢你裡面有恨
[00:02:18.280 --> 00:02:21.800]  有怨恨在裡面就會形成苦讀
[00:02:21.800 --> 00:02:24.440]  那苦讀是怎麼產生的呢
[00:02:24.440 --> 00:02:30.480]  那我再說一下苦讀就是他心裡頭滿懷的怨恨
[00:02:30.480 --> 00:02:34.320]  然後呢他會表現出來他不只是說
[00:02:34.320 --> 00:02:39.040]  把自己網羅和捆鎖住他也會表現出來
[00:02:39.040 --> 00:02:42.560]  所以他帶人說話就會冷酷無情
[00:02:42.560 --> 00:02:44.240]  非常的苛刻
[00:02:44.680 --> 00:02:47.760]  而且呢他會用一些手段心術
[00:02:47.760 --> 00:02:52.360]  陰险狠毒他其實目的是什麼呢就是要報復人
[00:02:52.360 --> 00:02:56.200]  因為他裡面有這麼多的怨恨他就形出來的
[00:02:56.200 --> 00:02:59.800]  就說他發自內心他是心靈的產物
[00:02:59.800 --> 00:03:04.640]  但是他會表現出來他可能會用言語我們說他會比較苛刻
[00:03:04.640 --> 00:03:10.280]  對吧但是他也會用一些行動表現出來他就會去報復別人傷害別人
[00:03:13.360 --> 00:03:15.400]  那苦讀是怎麼產生的呢
[00:03:15.400 --> 00:03:17.440]  為什麼人會有苦讀呢
[00:03:17.440 --> 00:03:21.040]  首先就是嫉妒會產生苦讀
[00:03:21.040 --> 00:03:25.920]  嫉妒是什麼大家都知道我們都有過嫉妒的感受對吧
[00:03:25.920 --> 00:03:30.000]  我覺得有一句常用的話特別表明
[00:03:30.000 --> 00:03:34.860]  嫉妒怎麼會變成了苦讀說羨慕嫉妒恨
[00:03:34.860 --> 00:03:35.880]  對吧
[00:03:35.880 --> 00:03:38.440]  你可能一開始是羨慕別人
[00:03:38.440 --> 00:03:42.540]  擁有你所沒有的東西無論是他的學識啊他的
[00:03:42.800 --> 00:03:47.920]  才幹啊他的家境啊他的背景可能你說哎呀這個人都比我強
[00:03:47.920 --> 00:03:49.200]  我好羨慕他
[00:03:49.200 --> 00:03:49.980]  但
[00:03:49.980 --> 00:03:52.020]  漸漸就開始嫉妒了
[00:03:52.020 --> 00:03:53.560]  你就開始想
[00:03:53.560 --> 00:03:57.640]  怎麼能夠超過他或者怎麼樣把他打壓下去
[00:03:57.640 --> 00:03:58.920]  當你
[00:03:58.920 --> 00:04:03.020]  嫉妒生根的時候恨就在裡面產生了
[00:04:03.020 --> 00:04:06.860]  所以嫉妒跟苦讀是緊緊連在一起的
[00:04:06.860 --> 00:04:10.700]  那還有就是誤會與偏見
[00:04:10.960 --> 00:04:15.320]  就是我們每個人其實無論我們的成長背景我們的學識
[00:04:15.320 --> 00:04:20.180]  學養其實都是有限的另外我們對一些事情的觀察
[00:04:20.180 --> 00:04:24.520]  體會都受我們自己有限的限制
[00:04:24.520 --> 00:04:27.080]  所以呢我們常常就會誤會別人
[00:04:27.080 --> 00:04:32.200]  我們會判讀別人或者是解讀別人他一定是這樣的心思
[00:04:32.200 --> 00:04:34.000]  他一定是瞧不上我
[00:04:34.000 --> 00:04:35.540]  他一定是想害我
[00:04:35.540 --> 00:04:40.900]  所以呢我們就會因著這樣的誤會我們就會對這個人有偏見
[00:04:41.160 --> 00:04:45.260]  所以當你對一個人心懷羨慕嫉妒恨的時候
[00:04:45.260 --> 00:04:47.300]  你一定對他有很多的
[00:04:47.300 --> 00:04:49.620]  從你耳出的那種偏見
[00:04:49.620 --> 00:04:51.400]  你還很難改變
[00:04:51.400 --> 00:04:54.220]  你很難客觀的去看對方
[00:04:54.220 --> 00:04:56.280]  他為什麼會這樣說這樣做
[00:04:56.280 --> 00:04:58.060]  那還有就是傷害
[00:04:58.060 --> 00:05:03.440]  我們人在一起待的時候尤其是關係越頻繁越密切
[00:05:03.440 --> 00:05:07.800]  就越容易產生磕磕碰碰甚至傷害
[00:05:07.800 --> 00:05:09.840]  我們會
[00:05:10.100 --> 00:05:12.660]  從成長的背景無論我們在家庭
[00:05:12.660 --> 00:05:14.960]  我們是在學校
[00:05:14.960 --> 00:05:18.800]  或者在工作甚至在教會我們都會覺得
[00:05:18.800 --> 00:05:20.340]  有人傷害了我
[00:05:20.340 --> 00:05:24.440]  那種傷害的那種情感就會讓你覺得
[00:05:24.440 --> 00:05:28.520]  你是這個世界特別不公平為什麼他會這樣對待我
[00:05:28.520 --> 00:05:30.320]  你就會覺得
[00:05:30.320 --> 00:05:36.980]  就那種怨天尤人的感覺就會出來你就會覺得那個人是刻意要傷害你
[00:05:38.000 --> 00:05:44.140]  所以傷害的感覺常常會讓我們一方面我說覺得不公平一方面你會覺得自以為意
[00:05:44.140 --> 00:05:46.200]  你就會覺得你是對的
[00:05:46.200 --> 00:05:48.240]  別人是刻意要傷害你
[00:05:48.240 --> 00:05:49.520]  還有困境
[00:05:49.520 --> 00:05:54.380]  那我們在成長的在我們的環境中其實常常會遇到一些困境
[00:05:54.380 --> 00:05:56.680]  那在困境的時候呢
[00:05:56.680 --> 00:06:00.020]  我們最先想
[00:06:00.020 --> 00:06:03.080]  面對困境我們就說把這困境解決掉
[00:06:03.080 --> 00:06:06.160]  我們會可能會很多的去求神
[00:06:06.680 --> 00:06:12.320]  但是當你求神的時候你會發現好像這困境並沒有如你心願般的解決掉
[00:06:12.320 --> 00:06:14.620]  你開始就懷疑神了
[00:06:14.620 --> 00:06:16.160]  你會覺得神
[00:06:16.160 --> 00:06:17.180]  愛我嗎
[00:06:17.180 --> 00:06:19.740]  如果他愛我他為什麼不幫我呢
[00:06:19.740 --> 00:06:24.860]  或者你就會懷疑神的能力他有能力幫我嗎
[00:06:24.860 --> 00:06:27.160]  所以你在困境中的時候
[00:06:27.160 --> 00:06:29.460]  人常常會偏離神
[00:06:29.460 --> 00:06:34.320]  所以我們說怨天尤人就是這樣你既懷疑神
[00:06:34.580 --> 00:06:39.700]  在你困境的時候他好像不夠愛你或者他沒有能力
[00:06:39.700 --> 00:06:43.280]  你有的時候也會怨恨人為什麼會傷害你
[00:06:43.280 --> 00:06:46.100]  所以這些景況都會讓你
[00:06:46.100 --> 00:06:47.140]  產生
[00:06:47.140 --> 00:06:51.980]  苦毒苦毒就像一個幼苗一樣一旦在你心裡播了種
[00:06:51.980 --> 00:06:54.300]  他就會很快的成長起來
[00:06:54.300 --> 00:06:59.420]  你從羨慕到嫉妒最後到恨這個過程是非常快的
[00:06:59.420 --> 00:07:01.460]  最後他就長成一棵
[00:07:01.720 --> 00:07:05.820]  比較大的樹就把你籠罩在裡頭就像網羅一樣
[00:07:05.820 --> 00:07:11.440]  那我們把苦毒說的這麼可怕對吧那怎麼樣才能走出苦毒呢
[00:07:11.440 --> 00:07:14.520]  有幾點就是認罪
[00:07:14.520 --> 00:07:20.420]  我說當你在苦毒中的時候你會怨天尤人你又會埋怨神
[00:07:20.420 --> 00:07:22.200]  你也會恨恨人
[00:07:22.200 --> 00:07:25.540]  你會自以為意你會認為世道不公平
[00:07:25.540 --> 00:07:28.600]  所以呢這個時候其實你需要來到
[00:07:28.600 --> 00:07:31.420]  神的面前求神赦免
[00:07:31.660 --> 00:07:37.800]  因為你其實裡面充滿了很多的這種仇恨在裡面
[00:07:37.800 --> 00:07:42.400]  求神真的是讓你脫離這個捆鎖
[00:07:42.400 --> 00:07:43.680]  饒恕
[00:07:43.680 --> 00:07:45.740]  其實你知道當人
[00:07:45.740 --> 00:07:52.140]  比如我們說人是被傷害你覺得你被傷害了你就一定會怨恨這個人你就想報復他
[00:07:52.140 --> 00:07:54.700]  其實你是很難饒恕這個人的
[00:07:54.700 --> 00:07:57.780]  饒恕不代表
[00:07:57.780 --> 00:08:00.580]  他值得被饒恕
[00:08:00.840 --> 00:08:03.140]  饒恕也不代表你比他好
[00:08:03.140 --> 00:08:06.220]  饒恕其實是一種釋放
[00:08:06.220 --> 00:08:11.080]  是把你從那種苦毒的那種網羅下釋放出來
[00:08:11.080 --> 00:08:17.740]  在饒恕這個主題呢我下次講到特別會講到饒恕好今天我就講
[00:08:17.740 --> 00:08:19.780]  簡單帶過
[00:08:19.780 --> 00:08:23.380]  那第三個呢就是走出苦毒的步驟呢就是
[00:08:23.380 --> 00:08:24.400]  傾訴
[00:08:24.400 --> 00:08:29.000]  我們說苦毒我剛才說那種苦毒的感覺是非常強烈的
[00:08:29.260 --> 00:08:32.840]  當你在比較強烈的情緒之下的時候呢
[00:08:32.840 --> 00:08:37.200]  其實你的情緒是需要被健康的釋放出去
[00:08:37.200 --> 00:08:43.600]  你知道我們常常從小成長的過程中常常被教就說不要有情緒你不能
[00:08:43.600 --> 00:08:45.380]  表現出情緒
[00:08:45.380 --> 00:08:49.480]  因為你有情緒的時候自己不舒服你周圍的人也很難
[00:08:49.480 --> 00:08:54.100]  怎麼辦呢怎麼處理這個事情就想把情緒壓下去
[00:08:54.100 --> 00:08:58.200]  但是情緒不是靠壓下去他就消失了
[00:08:58.700 --> 00:09:03.820]  你需要健康的釋放那傾訴就是一個非常好的一個釋放的方式
[00:09:03.820 --> 00:09:09.200]  你可以向神傾訴在禱告中有很多向神傾訴的
[00:09:09.200 --> 00:09:10.740]  這樣的經文
[00:09:10.740 --> 00:09:12.780]  讓我們看到詩人
[00:09:12.780 --> 00:09:19.180]  當他在非常困難被仇敵追殺的時候他都會靠禱告
[00:09:19.180 --> 00:09:20.460]  向神傾訴
[00:09:20.460 --> 00:09:23.280]  後邊我也會講到一些這樣的經文
[00:09:23.280 --> 00:09:28.140]  那你也可以找人傾訴就是你找一些比較有
[00:09:28.400 --> 00:09:33.260]  安全的能幫到你的屬靈的長輩或者是同伴
[00:09:33.260 --> 00:09:37.620]  你可以把你的裡面的這些情緒能夠傾訴出來
[00:09:37.620 --> 00:09:41.460]  還有就是替代就是用真理替代謊言
[00:09:41.460 --> 00:09:44.540]  我說當你有苦讀的時候其實
[00:09:44.540 --> 00:09:47.340]  他是一種心靈的產物
[00:09:47.340 --> 00:09:52.980]  所以呢他在你裡面行不單有那樣強烈的情緒他有很多的想法
[00:09:52.980 --> 00:09:57.080]  你對這個事情對這個人有很多的判定
[00:09:57.340 --> 00:10:00.420]  那這些判定裡面其實有很多謊言的
[00:10:00.420 --> 00:10:05.780]  你怎麼樣能夠走出苦讀呢不是只是把情緒釋放完了就好了
[00:10:05.780 --> 00:10:10.660]  你還要用真理來替代你裡面的那些謊言
[00:10:10.660 --> 00:10:12.180]  你才能夠
[00:10:12.180 --> 00:10:13.460]  真正的
[00:10:13.460 --> 00:10:16.540]  從根上來解決苦讀的問題
[00:10:16.540 --> 00:10:18.080]  還有就是祈求
[00:10:18.080 --> 00:10:19.860]  你真的要求神
[00:10:19.860 --> 00:10:23.200]  給你力量能夠去饒恕
[00:10:23.200 --> 00:10:24.740]  能夠去愛別人
[00:10:25.000 --> 00:10:27.560]  這是走出苦讀的步驟我還是
[00:10:27.560 --> 00:10:29.620]  講的比較簡略
[00:10:29.620 --> 00:10:33.700]  以後有機會我還是會分開有一些分享
[00:10:33.700 --> 00:10:36.520]  那我們就看一下
[00:10:36.520 --> 00:10:39.600]  掃羅我前面兩次也一直在講掃羅
[00:10:39.600 --> 00:10:43.180]  其實掃羅進到今天的經文的時候
[00:10:43.180 --> 00:10:46.000]  包括他到今天之後的經文
[00:10:46.000 --> 00:10:48.040]  今天要講23章
[00:10:48.040 --> 00:10:54.440]  之後你就會發現保羅的生命在他晚年的時候就越來越陷入到黑暗
[00:10:54.700 --> 00:10:56.500]  敗壞丑惡
[00:10:56.500 --> 00:11:00.340]  他一開始是
[00:11:00.340 --> 00:11:01.880]  對大衛有
[00:11:01.880 --> 00:11:03.160]  我們說有嫉妒
[00:11:03.160 --> 00:11:03.920]  對吧
[00:11:03.920 --> 00:11:04.940]  他想
[00:11:04.940 --> 00:11:07.500]  把大衛壓下去
[00:11:07.500 --> 00:11:11.340]  但是到後邊其實他的行為就越來越過分
[00:11:11.340 --> 00:11:14.920]  後邊的經文有兩次大衛饒恕了他
[00:11:14.920 --> 00:11:17.220]  可以殺他但是饒恕了他
[00:11:17.220 --> 00:11:19.540]  在那一時刻他被
[00:11:19.540 --> 00:11:24.400]  大衛饒過的時候他好像有感觸了他就跟大衛道歉
[00:11:24.660 --> 00:11:26.700]  他說你比我更公義
[00:11:26.700 --> 00:11:28.240]  你是我的兒子
[00:11:28.240 --> 00:11:32.600]  但是轉身他就又去殺大衛你就看苦毒的力量
[00:11:32.600 --> 00:11:36.180]  遠遠壓過了他短暫的那個懊悔
[00:11:36.180 --> 00:11:38.220]  短暫的醒悟
[00:11:38.220 --> 00:11:43.600]  所以我說他的他為什麼會有這麼多苦毒呢
[00:11:43.600 --> 00:11:48.980]  我說他的生命就像毒藥一般的生命他後邊的生命真的像
[00:11:48.980 --> 00:11:51.280]  浸泡在毒藥裡頭一樣
[00:11:51.280 --> 00:11:54.100]  所以我就用一個圖
[00:11:54.360 --> 00:11:56.400]  放到這裡就毒藥的這個圖
[00:11:56.400 --> 00:12:00.260]  所以他其實為什麼會產生苦毒呢就是他的恐懼
[00:12:00.260 --> 00:12:01.540]  他的嫉妒
[00:12:01.540 --> 00:12:04.600]  他的怨恨他的憤怒等等這些
[00:12:04.600 --> 00:12:06.140]  情緒
[00:12:06.140 --> 00:12:10.740]  使得他的生命就進到了一個黑暗敗壞的裡面
[00:12:10.740 --> 00:12:13.560]  而且他就開始變得言而無信
[00:12:13.560 --> 00:12:15.360]  殺人如馬
[00:12:15.360 --> 00:12:19.200]  我一會會提到他從內心的一些
[00:12:19.200 --> 00:12:23.040]  變化最後變到他行為上他就去殺人了
[00:12:23.300 --> 00:12:26.620]  所以他就失去了一切良善和節制
[00:12:26.620 --> 00:12:31.240]  他就沒有辦法控制他的生命像坐在一個快車的
[00:12:31.240 --> 00:12:34.560]  車輪車輛裡頭他那麼收不住
[00:12:34.560 --> 00:12:36.100]  他殺不了車
[00:12:36.100 --> 00:12:41.980]  他暫時殺一下車但是接著他就更快速的走到這條
[00:12:41.980 --> 00:12:44.040]  苦毒的路上
[00:12:44.040 --> 00:12:45.820]  其實呢
[00:12:45.820 --> 00:12:50.180]  掃羅他變成這樣的苦毒是有跡可循的
[00:12:50.180 --> 00:12:52.480]  他不是一下子就變成這樣
[00:12:52.740 --> 00:12:57.080]  所以我說我上次講18章好如果有聽過的知道我就講
[00:12:57.080 --> 00:12:58.880]  大衛跟哥利亞的
[00:12:58.880 --> 00:13:02.980]  征戰對吧大衛就一個小木桶勝過了哥利亞
[00:13:02.980 --> 00:13:04.000]  那其實
[00:13:04.000 --> 00:13:08.100]  這個時候呢其實掃羅前面也有很多他
[00:13:08.100 --> 00:13:09.880]  對神的
[00:13:09.880 --> 00:13:14.500]  這種背映所以在15章的時候神就已經說要廢掉他了
[00:13:14.500 --> 00:13:19.360]  所以後來16章神就高了大衛
[00:13:19.620 --> 00:13:24.480]  然後大衛18章就出現作為一個勇士一般的拯救了以色列人
[00:13:24.480 --> 00:13:26.780]  到18章
[00:13:26.780 --> 00:13:33.180]  一直到今天的23章中間有掃羅很多內心的活動有一些經文我就列在
[00:13:33.180 --> 00:13:33.960]  這裡
[00:13:33.960 --> 00:13:36.520]  如果你手裡有聖經你也可以打開
[00:13:36.520 --> 00:13:41.900]  看一下就是他的那個經文的那個脈絡但是我沒有太多時間
[00:13:41.900 --> 00:13:43.180]  太展開講
[00:13:43.180 --> 00:13:45.220]  你看在18章就是
[00:13:45.220 --> 00:13:46.240]  在大衛
[00:13:46.240 --> 00:13:48.800]  17章
[00:13:49.320 --> 00:13:52.140]  一直到18章5節上次我講的就是
[00:13:52.140 --> 00:13:56.240]  大衛真的是跟哥利亞的征戰大衛得勝了
[00:13:56.240 --> 00:14:01.600]  所以在18章第6節他們回來的時候就一幫婦女在唱歌跳舞對吧
[00:14:01.600 --> 00:14:03.140]  那些婦女就說
[00:14:03.140 --> 00:14:08.260]  掃羅殺死千千大衛殺死萬萬對吧
[00:14:08.260 --> 00:14:14.660]  所以當大衛被這樣的推崇和讚賞的時候掃羅心裡頭就開始
[00:14:14.660 --> 00:14:15.680]  有嫉妒了
[00:14:15.680 --> 00:14:17.740]  所以你看18章的
[00:14:18.260 --> 00:14:23.880]  第8節到第9節掃羅就非常憤怒就聽到這些婦女這樣唱的時候
[00:14:23.880 --> 00:14:25.940]  他就不喜歡這句話
[00:14:25.940 --> 00:14:30.800]  你看他心裡就說將萬萬歸給大衛千千歸給我
[00:14:30.800 --> 00:14:33.360]  那就是說我還不如大衛吧
[00:14:33.360 --> 00:14:36.180]  他殺死了萬萬我才殺死千千
[00:14:36.180 --> 00:14:37.460]  其實
[00:14:37.460 --> 00:14:41.800]  這個時候他就已經開始有這種嫉妒在裡頭他說
[00:14:41.800 --> 00:14:45.900]  只差王國沒有給他了只剩下王國沒有給他就說
[00:14:46.160 --> 00:14:48.980]  他已經佔盡了一切風頭現在就剩
[00:14:48.980 --> 00:14:50.260]  要成為
[00:14:50.260 --> 00:14:52.820]  取代我的一個國王了
[00:14:52.820 --> 00:14:56.660]  所以從這日起掃羅就敵視大衛
[00:14:56.660 --> 00:15:01.520]  所以那些婦女唱的歌變成了他心裡頭的不喜歡
[00:15:01.520 --> 00:15:03.060]  變成了他的憤怒
[00:15:03.060 --> 00:15:05.880]  變成了他的羨慕嫉妒恨
[00:15:05.880 --> 00:15:08.700]  然後他就開始要敵視大衛
[00:15:08.700 --> 00:15:12.540]  那他一開始是敵視大衛他一定會這樣的一個
[00:15:12.540 --> 00:15:16.120]  苦多的念頭一定會表現在行動上
[00:15:16.880 --> 00:15:18.160]  所以十八章
[00:15:18.160 --> 00:15:23.020]  第十二節的時候呢還有一個因素也讓他特別的
[00:15:23.020 --> 00:15:25.320]  裡頭有恐懼你看他說
[00:15:25.320 --> 00:15:29.940]  掃羅懼怕大衛因為耶和華離開自己與大衛同在
[00:15:29.940 --> 00:15:31.220]  一方面是那些
[00:15:31.220 --> 00:15:34.800]  那些百姓的對大衛的稱讚
[00:15:34.800 --> 00:15:37.860]  對大衛的這個推崇
[00:15:37.860 --> 00:15:40.940]  另一方面他發現神也站在大衛那邊了
[00:15:40.940 --> 00:15:42.480]  神離開他了
[00:15:42.980 --> 00:15:47.600]  所以他這個時候真的是怨天尤人吧他既恨神
[00:15:47.600 --> 00:15:51.180]  不滿意神的決定他也開始
[00:15:51.180 --> 00:15:52.960]  怨恨大衛
[00:15:52.960 --> 00:15:58.080]  然後呢還有一點就是掃羅見大衛做事精明就更怕他
[00:15:58.080 --> 00:16:03.980]  你看他一開始是不開心別人的說話然後呢他裡頭就有恐懼
[00:16:03.980 --> 00:16:06.280]  他的恐懼一方面是看到神
[00:16:06.280 --> 00:16:08.840]  離開他與大衛大衛同在
[00:16:08.840 --> 00:16:10.640]  他就開始害怕了
[00:16:11.400 --> 00:16:12.940]  另一方面大衛
[00:16:12.940 --> 00:16:16.260]  從十八章以後就進到了王宮裡面
[00:16:16.260 --> 00:16:18.300]  大衛做事精明
[00:16:18.300 --> 00:16:24.200]  所有的上上下下的人都特別喜歡大衛所以大衛是非常有魅力的一個人
[00:16:24.200 --> 00:16:28.300]  而且大衛他上到戰場上又非常勇猛
[00:16:28.300 --> 00:16:32.380]  他在內在外都被人喜歡
[00:16:32.380 --> 00:16:35.980]  所以呢掃羅見大衛做事精明就更怕他
[00:16:35.980 --> 00:16:37.760]  所以你看苦讀
[00:16:37.760 --> 00:16:40.320]  其實跟恐懼很有關係的
[00:16:40.840 --> 00:16:43.140]  他開始懼怕大衛
[00:16:43.140 --> 00:16:50.060]  然後他的內心世界呢還有一個他就開始想怎麼樣解決我內心的這些
[00:16:50.060 --> 00:16:51.080]  懼怕
[00:16:51.080 --> 00:16:51.860]  憤怒呢
[00:16:51.860 --> 00:16:58.000]  他不是真的是求神幫助他謙卑下來他卻說我要除掉大衛
[00:16:58.000 --> 00:17:00.040]  所以到十八章17節
[00:17:00.040 --> 00:17:04.900]  掃羅心裡說我不好親手害他要借非律師的人手害他
[00:17:04.900 --> 00:17:08.480]  其實這個經文的上下是什麼呢就是
[00:17:08.740 --> 00:17:14.380]  大衛表現非常的優秀然後掃羅就找大衛說
[00:17:14.380 --> 00:17:16.420]  我把我的大女兒嫁給你
[00:17:16.420 --> 00:17:25.120]  那這是一個好事啊對一個這麼牧羊童的一個大衛來說大衛就很
[00:17:25.120 --> 00:17:25.900]  很激動
[00:17:25.900 --> 00:17:29.480]  但是他為什麼想把大女兒嫁給
[00:17:29.480 --> 00:17:32.020]  大衛呢
[00:17:32.020 --> 00:17:33.560]  其實他是想說
[00:17:33.560 --> 00:17:35.620]  你要做一個勇士
[00:17:36.380 --> 00:17:41.500]  那你怎麼才能做勇士呢你就要上戰場了你就要跟非律師人打仗了
[00:17:41.500 --> 00:17:45.080]  那我就借著你在戰場上讓非律師人把你滅掉
[00:17:45.080 --> 00:17:46.880]  所以你看
[00:17:46.880 --> 00:17:49.700]  掃羅當他在苦讀中的時候
[00:17:49.700 --> 00:17:53.020]  他一切的人際關係其實都被破壞掉
[00:17:53.020 --> 00:17:55.840]  他把他的女兒做一個籌碼對不對
[00:17:55.840 --> 00:17:58.660]  其實他愛他女兒嗎他也不愛他女兒
[00:17:58.660 --> 00:18:05.060]  他讓他女兒成為嫁給大衛的一個理由然後讓大衛被非律師人滅掉
[00:18:06.080 --> 00:18:07.860]  那到後來該到
[00:18:07.860 --> 00:18:10.940]  娶親的時候他就把大女兒嫁給別人了
[00:18:10.940 --> 00:18:14.260]  然後他又說我可以把二女兒嫁給你
[00:18:14.260 --> 00:18:22.460]  然後呢他說我什麼聘禮都不要就是你要去殺100個非律師人把他的羊皮拿來
[00:18:22.460 --> 00:18:23.500]  作為聘禮
[00:18:23.500 --> 00:18:26.560]  那大衛就去殺非律師人
[00:18:26.560 --> 00:18:30.400]  那他想讓他去殺非律師人的時候
[00:18:30.400 --> 00:18:32.960]  他的25節他就說
[00:18:33.720 --> 00:18:39.860]  掃羅的意圖是要大衛落在非律師人的手裡你看他還是想借著嫁二女兒再把大衛
[00:18:39.860 --> 00:18:41.400]  讓非律師人殺掉
[00:18:41.400 --> 00:18:48.060]  那大衛就那麼勇猛不但沒被非律師人殺掉他殺了200個非律師人
[00:18:48.060 --> 00:18:51.380]  把那羊皮拿來去做聘禮
[00:18:51.380 --> 00:18:56.500]  然後呢就他不得已就把二女兒嫁給了大衛
[00:18:56.500 --> 00:18:58.040]  但是他發現
[00:18:58.040 --> 00:19:00.600]  28章的28 29節他說
[00:19:00.860 --> 00:19:05.980]  掃羅劍耶和華與大衛同在因為大衛很勇猛他真的是發現
[00:19:05.980 --> 00:19:08.800]  神是與大衛同在的
[00:19:08.800 --> 00:19:14.680]  另外呢他又看到女兒米賈又愛大衛他不是把二女兒嫁給了大衛嗎
[00:19:14.680 --> 00:19:16.720]  那米賈真的是
[00:19:16.720 --> 00:19:19.540]  很愛大衛你說有一個父親
[00:19:19.540 --> 00:19:24.660]  發現自己的女兒愛他女婿的時候他會很
[00:19:24.660 --> 00:19:27.480]  很高興吧但他這裡就是
[00:19:27.480 --> 00:19:28.500]  很恐懼
[00:19:29.520 --> 00:19:32.840]  所以他就更怕大衛常常與大衛為敵
[00:19:32.840 --> 00:19:35.920]  所以你看從18章的這些經文看出來
[00:19:35.920 --> 00:19:37.460]  他內心有活動
[00:19:37.460 --> 00:19:38.480]  他
[00:19:38.480 --> 00:19:39.500]  他嫉妒
[00:19:39.500 --> 00:19:40.520]  他苦讀
[00:19:40.520 --> 00:19:43.340]  他就想滅掉那個讓他
[00:19:43.340 --> 00:19:45.380]  有這個情緒的人
[00:19:45.380 --> 00:19:47.680]  他不是說自己怎麼樣去
[00:19:47.680 --> 00:19:51.280]  被神幫助脫離苦讀
[00:19:51.280 --> 00:19:53.580]  好這是18章
[00:19:55.120 --> 00:20:01.260]  那我們看看就是我們剛才說其實嫂羅他既對大衛有很多的怨恨其實他對神
[00:20:01.260 --> 00:20:03.320]  也是特別的不滿
[00:20:03.320 --> 00:20:06.140]  所以他嫉妒只是他外在的表現
[00:20:06.140 --> 00:20:08.680]  他好像在嫉妒大衛
[00:20:08.680 --> 00:20:13.540]  其實他真正的原因是對神的不滿和抗拒因為神說要
[00:20:13.540 --> 00:20:16.880]  把那個王國要從他手裡
[00:20:16.880 --> 00:20:18.160]  奪回來
[00:20:18.160 --> 00:20:20.200]  交給大衛因為他不是
[00:20:20.200 --> 00:20:22.520]  大衛是和神心意的人
[00:20:22.520 --> 00:20:25.080]  所以嫂羅是被神棄絕的
[00:20:25.320 --> 00:20:28.140]  其實他真正的原因是他不滿
[00:20:28.140 --> 00:20:29.680]  上帝的安排
