
[00:00:00.000 --> 00:00:05.500]  讀兩節的聖經 在尼西米記第四章十四到第十五節
[00:04:51.000 --> 00:04:56.000]  因為我們以為神忘記了我們 不是嗎
[00:04:56.000 --> 00:04:59.000]  就像當時的以色列人一樣
[00:04:59.000 --> 00:05:02.000]  在以塞亞述第四十九章十四節裡面講到說
[00:05:02.000 --> 00:05:06.000]  神的百姓說 耶娃離棄了我
[00:05:06.000 --> 00:05:09.000]  主忘記了我
[00:05:09.000 --> 00:05:11.000]  多少時候當我們遇見困難
[00:05:11.000 --> 00:05:13.000]  遠大過我們所能夠解決的時候
[00:05:13.000 --> 00:05:17.000]  我們以為神忘記了我們
[00:05:17.000 --> 00:05:19.000]  多少時候當我們在禱告
[00:05:19.000 --> 00:05:21.000]  感覺好像神沒有垂聽我們禱告
[00:05:21.000 --> 00:05:24.000]  沒有應允我們禱告的時候
[00:05:24.000 --> 00:05:27.000]  我們以為神忘記了我們
[00:05:27.000 --> 00:05:30.000]  可是我們看見神怎麼回答
[00:05:30.000 --> 00:05:32.000]  十五節你看見神在這裡說
[00:05:32.000 --> 00:05:35.000]  婦人也能忘記她吃奶的嬰孩
[00:05:35.000 --> 00:05:37.000]  不連續她所生的兒子
[00:05:37.000 --> 00:05:41.000]  即或有忘記的 我卻不忘記你
[00:05:41.000 --> 00:05:44.000]  請問你 在我們這邊做母親的
[00:05:44.000 --> 00:05:47.000]  有哪一個媽媽你會忘記你的兒女的
[00:05:47.000 --> 00:05:50.000]  你會嗎 不會
[00:05:50.000 --> 00:05:55.000]  母親絕對不會忘記她的孩子的
[00:05:55.000 --> 00:05:59.000]  就算今天你說有糊塗媽媽
[00:05:59.000 --> 00:06:01.000]  神說即或有忘記的
[00:06:01.000 --> 00:06:04.000]  我也永遠不忘記你
[00:06:04.000 --> 00:06:07.000]  今天只要你是神的兒女
[00:06:07.000 --> 00:06:12.000]  神就永遠不忘記你
[00:06:12.000 --> 00:06:14.000]  而且十六節神說
[00:06:14.000 --> 00:06:19.000]  看啊 我將你名刻在我掌上
[00:06:19.000 --> 00:06:23.000]  要注意 神是說將你
[00:06:23.000 --> 00:06:25.000]  不只是你的名字
[00:06:25.000 --> 00:06:26.000]  很多時候我們以為
[00:06:26.000 --> 00:06:28.000]  我們只不過是天上生命冊
[00:06:28.000 --> 00:06:29.000]  一個名字而已
[00:06:29.000 --> 00:06:32.000]  你在天上不是只一個名字而已
[00:06:32.000 --> 00:06:37.000]  神是把你放在祂的掌上
[00:06:37.000 --> 00:06:39.000]  每次我讀到這裡都想到
[00:06:39.000 --> 00:06:43.000]  中國話說是掌上明珠
[00:06:43.000 --> 00:06:47.000]  你可知道神多麼寶貝你嗎
[00:06:47.000 --> 00:06:48.000]  你可知道神在你身上
[00:06:48.000 --> 00:06:51.000]  是個寶貝的心意嗎
[00:06:51.000 --> 00:06:52.000]  祂沒有忘記你
[00:06:52.000 --> 00:06:54.000]  和何等看重你
[00:06:54.000 --> 00:06:55.000]  神的手在你身上
[00:06:55.000 --> 00:06:57.000]  從來沒有停止工作過
[00:06:57.000 --> 00:06:59.000]  神要塑造你
[00:06:59.000 --> 00:07:00.000]  直到你在祂手中
[00:07:00.000 --> 00:07:02.000]  成為一顆珍珠
[00:07:02.000 --> 00:07:04.000]  Hallelujah
[00:07:04.000 --> 00:07:07.000]  你要看見神何等的愛你
[00:07:07.000 --> 00:07:09.000]  何等的看重你
[00:07:09.000 --> 00:07:11.000]  而且十六節繼續說
[00:07:11.000 --> 00:07:15.000]  你的強緣藏在我眼前
[00:07:15.000 --> 00:07:17.000]  什麼是強緣
[00:07:17.000 --> 00:07:22.000]  就是你在生活中所面對的困境
[00:07:22.000 --> 00:07:24.000]  就是你現在所走過的一些
[00:07:24.000 --> 00:07:26.000]  人生的試煉
[00:07:26.000 --> 00:07:27.000]  多少時候你感覺到
[00:07:27.000 --> 00:07:30.000]  你是處在四面受敵的光景當中
[00:07:30.000 --> 00:07:33.000]  找不到出路 無路可走
[00:07:33.000 --> 00:07:36.000]  你以為沒有人知道
[00:07:36.000 --> 00:07:38.000]  你以為沒有人顧念你
[00:07:38.000 --> 00:07:41.000]  但事實上主早已經知道了
[00:07:41.000 --> 00:07:44.000]  祂說你的強緣藏在我的眼前
[00:07:44.000 --> 00:07:46.000]  主早已經看見了
[00:07:46.000 --> 00:07:47.000]  主早已經知道了
[00:07:47.000 --> 00:07:51.000]  而且主早已經為你預備了
[00:07:51.000 --> 00:07:54.000]  你知道我們神的名字是耶和華以樂嗎
[00:07:54.000 --> 00:07:56.000]  那個意思就是
[00:07:56.000 --> 00:07:58.000]  在耶和華山上怎麼樣
[00:07:58.000 --> 00:08:00.000]  必有預備
[00:08:00.000 --> 00:08:01.000]  你知道為什麼神
[00:08:01.000 --> 00:08:03.000]  能夠為我們預備嗎
[00:08:03.000 --> 00:08:05.000]  因為以樂這個字
[00:08:05.000 --> 00:08:08.000]  在原文裡面的意思就是看見
[00:08:08.000 --> 00:08:09.000]  換句話說
[00:08:09.000 --> 00:08:11.000]  神之所以為你預備
[00:08:11.000 --> 00:08:13.000]  是因為神預先看見
[00:08:13.000 --> 00:08:15.000]  神看見你的強緣
[00:08:15.000 --> 00:08:17.000]  祂看見你的困境
[00:08:17.000 --> 00:08:21.000]  而且祂按照祂的方法與時候
[00:08:21.000 --> 00:08:25.000]  正在為你預備出路的
[00:08:25.000 --> 00:08:26.000]  所以第一個你要明白
[00:08:26.000 --> 00:08:28.000]  你是屬神的兒女
[00:08:28.000 --> 00:08:30.000]  不用害怕
[00:08:30.000 --> 00:08:36.000]  第二個你要明白仇敵的詭計
[00:08:36.000 --> 00:08:38.000]  常常我們心中害怕的原因
[00:08:38.000 --> 00:08:39.000]  是因為我們不知道
[00:08:39.000 --> 00:08:42.000]  到底什麼事情在發生
[00:08:42.000 --> 00:08:44.000]  但如果我們很清楚知道
[00:08:44.000 --> 00:08:46.000]  仇敵的工作
[00:08:46.000 --> 00:08:47.000]  我們就會發現
[00:08:47.000 --> 00:08:51.000]  仇敵的工作都是同樣的模式
[00:08:51.000 --> 00:08:53.000]  我們越看得清楚
[00:08:53.000 --> 00:08:56.000]  我們心中就越不會害怕
[00:08:56.000 --> 00:08:58.000]  在尼西米及第四章中
[00:08:58.000 --> 00:09:00.000]  我們看見當時的仇敵
[00:09:00.000 --> 00:09:04.000]  就從四方面在攻擊以色列
[00:09:04.000 --> 00:09:08.000]  第一個我叫做藐視的靈
[00:09:08.000 --> 00:09:10.000]  你知道當以色列人
[00:09:10.000 --> 00:09:12.000]  開始建造城牆的時候
[00:09:12.000 --> 00:09:14.000]  仇敵就來攻擊他們
[00:09:14.000 --> 00:09:15.000]  對他說
[00:09:15.000 --> 00:09:17.000]  你們這些軟弱的猶太人
[00:09:17.000 --> 00:09:19.000]  你們想做什麼
[00:09:19.000 --> 00:09:20.000]  尼西米及四章三節
[00:09:20.000 --> 00:09:21.000]  怎麼說到這裡
[00:09:21.000 --> 00:09:22.000]  亞門人多比亞
[00:09:22.000 --> 00:09:23.000]  站在旁邊說
[00:09:23.000 --> 00:09:25.000]  他們所修造的石牆
[00:09:25.000 --> 00:09:28.000]  就是狐狸上去也必吃倒
[00:09:28.000 --> 00:09:29.000]  多少時候
[00:09:29.000 --> 00:09:30.000]  仇敵在我們身上的工作
[00:09:30.000 --> 00:09:32.000]  不就是這樣嗎
[00:09:32.000 --> 00:09:33.000]  就這樣攻擊我們
[00:09:33.000 --> 00:09:34.000]  嘲笑我們
[00:09:34.000 --> 00:09:35.000]  你算什麼
[00:09:35.000 --> 00:09:37.000]  你能夠做什麼
[00:09:37.000 --> 00:09:40.000]  這些牆狐狸上去都會倒的
[00:09:40.000 --> 00:09:45.000]  我們就常常被這種藐視的靈所挾持
[00:09:45.000 --> 00:09:47.000]  叫我們自卑
[00:09:47.000 --> 00:09:48.000]  我看見很多基督徒
[00:09:48.000 --> 00:09:52.000]  常常活在自卑的挾持裡面
[00:09:52.000 --> 00:09:53.000]  我們總覺得
[00:09:53.000 --> 00:09:54.000]  我們不能夠為神做什麼
[00:09:54.000 --> 00:09:58.000]  我們不敢能夠為神站立起來
[00:09:58.000 --> 00:10:00.000]  藐視的靈
[00:10:00.000 --> 00:10:03.000]  第二個叫做擾亂的靈
[00:10:03.000 --> 00:10:04.000]  擾亂的靈
[00:10:04.000 --> 00:10:07.000]  當以色列人開始建造城牆
[00:10:07.000 --> 00:10:09.000]  高知一半的時候
[00:10:09.000 --> 00:10:12.000]  仇敵發現藐視靈不再有用了
[00:10:12.000 --> 00:10:14.000]  以色列人不再害怕了
[00:10:14.000 --> 00:10:17.000]  所以下一步就來擾亂
[00:10:17.000 --> 00:10:19.000]  尼西米及四章第八節
[00:10:19.000 --> 00:10:22.000]  大家同謀要來攻擊耶路撒冷
[00:10:22.000 --> 00:10:25.000]  使城內擾亂
[00:10:25.000 --> 00:10:26.000]  就像在使徒行傳裡面
[00:10:26.000 --> 00:10:29.000]  當保羅放膽來傳講主福音的時候
[00:10:29.000 --> 00:10:33.000]  仇敵就召聚群眾來反對他
[00:10:33.000 --> 00:10:36.000]  甚至鬧到官府裡面去
[00:10:36.000 --> 00:10:37.000]  結果調查完畢
[00:10:37.000 --> 00:10:38.000]  官府人怎麼說呢
[00:10:38.000 --> 00:10:41.000]  使徒行傳十九章第四十節裡面
[00:10:41.000 --> 00:10:42.000]  官府人說
[00:10:42.000 --> 00:10:48.000]  今日的擾亂本是無緣無故
[00:10:48.000 --> 00:10:51.000]  是無緣無故的擾亂
[00:10:51.000 --> 00:10:52.000]  我們就看見多少時候
[00:10:52.000 --> 00:10:54.000]  在我們的生活當中
[00:10:54.000 --> 00:10:55.000]  在我們的服事當中
[00:10:55.000 --> 00:10:57.000]  仇敵常常就是用這種
[00:10:57.000 --> 00:11:00.000]  無緣無故的擾亂
[00:11:00.000 --> 00:11:02.000]  叫我們的心害怕
[00:11:02.000 --> 00:11:05.000]  不敢繼續向前
[00:11:05.000 --> 00:11:08.000]  第三個我叫做灰心的靈
[00:11:08.000 --> 00:11:10.000]  叫灰心的靈
[00:11:10.000 --> 00:11:13.000]  當以色列人勝過外面的擾亂之後
[00:11:13.000 --> 00:11:17.000]  你看見仇敵就反向來攻擊
[00:11:17.000 --> 00:11:19.000]  不再從外面來攻擊
[00:11:19.000 --> 00:11:22.000]  從猶太人裡面來攻擊
[00:11:22.000 --> 00:11:24.000]  所以尼西米奇四章第十節這裡說
[00:11:24.000 --> 00:11:26.000]  猶太人說灰土上多
[00:11:26.000 --> 00:11:29.000]  康台的利器已經衰敗
[00:11:29.000 --> 00:11:33.000]  所以我們不能夠建造城牆
[00:11:33.000 --> 00:11:34.000]  很多時候當我們看見
[00:11:34.000 --> 00:11:36.000]  我們自己的軟弱
[00:11:36.000 --> 00:11:37.000]  自己的有限
[00:11:37.000 --> 00:11:40.000]  而且看不見工作果效的時候
[00:11:40.000 --> 00:11:44.000]  很容易落入灰心跟失望當中
[00:11:44.000 --> 00:11:45.000]  就像伊利亞一樣
[00:11:45.000 --> 00:11:49.000]  他在曠野的蘆塵樹下求死
[00:11:49.000 --> 00:11:51.000]  我們看就是灰心
[00:11:51.000 --> 00:11:54.000]  灰心的靈在他身上
[00:11:54.000 --> 00:11:57.000]  最後第四是軟化的靈
[00:11:57.000 --> 00:12:00.000]  當仇敵發現這些都沒有用
[00:12:00.000 --> 00:12:03.000]  他們就變本加厲
[00:12:03.000 --> 00:12:05.000]  猛烈的攻擊
[00:12:05.000 --> 00:12:09.000]  為了叫神的百姓心軟化下來
[00:12:09.000 --> 00:12:12.000]  所以尼西米奇第四章十一十二節繼續講
[00:12:12.000 --> 00:12:13.000]  我們的敵人且說
[00:12:13.000 --> 00:12:15.000]  趁他們不知不見
[00:12:15.000 --> 00:12:16.000]  我們進入他們中間
[00:12:16.000 --> 00:12:19.000]  殺他們使工作止住
[00:12:19.000 --> 00:12:21.000]  靠近敵人居住的猶太人
[00:12:21.000 --> 00:12:23.000]  十次從各處來見
[00:12:23.000 --> 00:12:25.000]  我們說你們必要回到我們那裡
[00:12:25.000 --> 00:12:28.000]  幻州的人必定失敗的
[00:12:28.000 --> 00:12:30.000]  我們就看見仇敵
[00:12:30.000 --> 00:12:34.000]  一切的工作就是要讓我們軟化
[00:12:34.000 --> 00:12:35.000]  我們看見事實上
[00:12:35.000 --> 00:12:37.000]  從疫情開始直到如今
[00:12:37.000 --> 00:12:40.000]  仇敵不就是一次一次
[00:12:40.000 --> 00:12:42.000]  厲害的攻擊教會
[00:12:42.000 --> 00:12:45.000]  一次一次厲害的攻擊神的百姓嗎
[00:12:45.000 --> 00:12:48.000]  仇敵就讓我們心軟化
[00:12:48.000 --> 00:12:52.000]  害怕讓我們不敢緊緊跟隨神
[00:12:52.000 --> 00:12:54.000]  這為什麼尼西米在這裡
[00:12:54.000 --> 00:12:55.000]  很提醒我們說
[00:12:55.000 --> 00:12:58.000]  嘿 不要害怕
[00:12:58.000 --> 00:13:01.000]  要明白你是屬神的兒女
[00:13:01.000 --> 00:13:04.000]  你要明白這一切都是仇敵的詭計
[00:13:04.000 --> 00:13:08.000]  你要勇敢的繼續向前行
[00:13:08.000 --> 00:13:13.000]  我們勇敢繼續向前行跟他說
[00:13:13.000 --> 00:13:15.000]  第一個我們看見
[00:13:15.000 --> 00:13:17.000]  尼西米在這裡提醒我們
[00:13:17.000 --> 00:13:19.000]  不要害怕
[00:13:19.000 --> 00:13:20.000]  第二個他提到
[00:13:20.000 --> 00:13:23.000]  要紀念祖師大而可畏的
[00:13:23.000 --> 00:13:28.000]  跟你們說要紀念祖師大而可畏的
[00:13:28.000 --> 00:13:30.000]  這裡說要紀念
[00:13:30.000 --> 00:13:33.000]  意思就是要記得
[00:13:33.000 --> 00:13:35.000]  當你在感覺害怕的時候
[00:13:35.000 --> 00:13:36.000]  要記得
[00:13:36.000 --> 00:13:37.000]  記得什麼
[00:13:37.000 --> 00:13:41.000]  記得我們的神大而可畏的神
[00:13:41.000 --> 00:13:44.000]  我喜歡英文的翻譯
[00:13:44.000 --> 00:13:46.000]  Great and Awesome God
[00:13:46.000 --> 00:13:50.000]  我們有個Great and Awesome God
[00:13:50.000 --> 00:13:52.000]  我們有偉大奇妙的真神
[00:13:52.000 --> 00:13:53.000]  跟你們說你有大而可畏的神
[00:13:53.000 --> 00:13:56.000]  跟他說
[00:13:56.000 --> 00:13:58.000]  如果你確信你有一位
[00:13:58.000 --> 00:14:00.000]  大而可畏的神
[00:14:00.000 --> 00:14:03.000]  你就可以確信兩件事情
[00:14:03.000 --> 00:14:04.000]  第一個
[00:14:04.000 --> 00:14:07.000]  確信祖師坐在寶座上
[00:14:07.000 --> 00:14:09.000]  掌權的神
[00:14:09.000 --> 00:14:10.000]  你們
[00:14:10.000 --> 00:14:14.000]  今天無論這個世界怎麼改變
[00:14:14.000 --> 00:14:16.000]  我們的環境怎麼轉換
[00:14:16.000 --> 00:14:18.000]  你一定要有這個確信
[00:14:18.000 --> 00:14:21.000]  那就是無論如何我們的祖
[00:14:21.000 --> 00:14:24.000]  祂仍能坐在寶座上
[00:14:24.000 --> 00:14:26.000]  所以我們看見在十篇二十九篇
[00:14:26.000 --> 00:14:28.000]  十節非常熟悉的經文
[00:14:28.000 --> 00:14:29.000]  一同來念來
[00:14:29.000 --> 00:14:30.000]  洪水氾濫之時
[00:14:30.000 --> 00:14:32.000]  耶華坐著為王
[00:14:32.000 --> 00:14:34.000]  耶華坐著為王怎麼樣
[00:14:34.000 --> 00:14:37.000]  直到永遠
[00:14:37.000 --> 00:14:39.000]  洪水氾濫那是
[00:14:39.000 --> 00:14:41.000]  令人驚恐的環境不是嗎
[00:14:41.000 --> 00:14:45.000]  但並不表示神就不在其中
[00:14:45.000 --> 00:14:48.000]  雖然洪水氾濫
[00:14:48.000 --> 00:14:51.000]  但神仍然在其中
[00:14:51.000 --> 00:14:53.000]  雖然很多時候我們不見得明白
[00:14:53.000 --> 00:14:55.000]  為什麼神容許這些事情
[00:14:55.000 --> 00:14:56.000]  臨到在我們身上
[00:14:56.000 --> 00:14:58.000]  或容許這些事情發生
[00:14:58.000 --> 00:15:01.000]  但這不表示神的手不在工作呢
[00:15:01.040 --> 00:15:04.940]  事實上神的手從來沒有停止工作過
[00:15:04.940 --> 00:15:07.740]  只不過我們看不清楚
[00:15:07.740 --> 00:15:09.940]  也不明白神的作為而已
[00:15:09.940 --> 00:15:12.340]  所以我們必須要有一個確信
[00:15:12.340 --> 00:15:15.940]  就算在洪水氾濫的時刻
[00:15:15.940 --> 00:15:18.440]  神仍然坐著為王
[00:15:18.440 --> 00:15:20.240]  祂掌權直到永遠
[00:15:20.240 --> 00:15:23.240]  你們 我告訴你
[00:15:23.240 --> 00:15:28.040]  這種確信能夠帶給我們心中的安慰
[00:15:28.040 --> 00:15:33.040]  這種確信也能夠帶給我們心中的盼望
[00:15:33.040 --> 00:15:36.040]  因為知道洪水是會過去的
[00:15:36.040 --> 00:15:39.040]  但神掌權卻直到永遠
[00:15:39.040 --> 00:15:43.040]  神正在按照祂的心意
[00:15:43.040 --> 00:15:46.040]  來工作直到如今
[00:15:46.040 --> 00:15:49.040]  所以今天當我們處在洪水氾濫的時刻
[00:15:49.040 --> 00:15:52.040]  我們一點不需要害怕
[00:15:52.040 --> 00:15:55.040]  因為知道我們的主人坐在寶座上
[00:15:55.040 --> 00:15:57.040]  祂仍然在掌權
[00:15:57.040 --> 00:16:03.040]  第二 要確信主是幫助你的神
[00:16:03.040 --> 00:16:07.040]  哈利路亞 要確信祂是幫助你的
[00:16:07.040 --> 00:16:09.040]  十篇一百二十四篇
[00:16:09.040 --> 00:16:11.040]  第一節到第三節
[00:16:11.040 --> 00:16:13.040]  所以說以色列人要說
[00:16:13.040 --> 00:16:15.040]  若不是耶和華幫助我們
[00:16:15.040 --> 00:16:17.040]  若不是耶和華幫助我們
[00:16:17.040 --> 00:16:19.040]  當人起來攻擊我們
[00:16:19.040 --> 00:16:20.040]  向我們發怒的時候
[00:16:20.040 --> 00:16:24.040]  就把我們活活地吞了
[00:16:24.040 --> 00:16:28.040]  這裡說若不是耶和華幫助我們
[00:16:28.040 --> 00:16:30.040]  換句話說還好
[00:16:30.040 --> 00:16:33.040]  還好 神幫助了我們
[00:16:33.040 --> 00:16:37.040]  第二節 今天當我們處在這樣一個危險艱難的世代
[00:16:37.040 --> 00:16:40.040]  最重要一件事情就是要確信
[00:16:40.040 --> 00:16:42.040]  你有一個幫助你的神
[00:16:42.040 --> 00:16:44.040]  你們 跟你媽說你有一個幫助你的神
[00:16:44.040 --> 00:16:47.040]  跟她說
[00:16:47.040 --> 00:16:50.040]  因為投敵今天最厲害的一個武器
[00:16:50.040 --> 00:16:53.040]  就是讓我們心中疑惑
[00:16:53.040 --> 00:16:56.040]  就好像魔鬼在試探耶穌的時候
[00:16:56.040 --> 00:16:57.040]  你還記得
[00:16:57.040 --> 00:17:01.040]  魔鬼問耶穌說你若是神的兒子
[00:17:01.040 --> 00:17:03.040]  什麼你若是
[00:17:03.040 --> 00:17:05.040]  耶穌明明就是
[00:17:05.040 --> 00:17:08.040]  魔鬼也知道耶穌就是
[00:17:08.040 --> 00:17:12.040]  但魔鬼就是要耶穌心中疑惑
[00:17:12.040 --> 00:17:13.040]  你真的是神的兒子嗎
[00:17:13.040 --> 00:17:15.040]  恐怕不是吧
[00:17:15.040 --> 00:17:16.040]  如果你是神的
[00:17:16.040 --> 00:17:19.040]  怎麼會在曠野又餓又累
[00:17:19.040 --> 00:17:22.040]  連塊麵包都沒得吃呢
[00:17:22.040 --> 00:17:26.040]  你看多少時候我們面對生命中困境的時候
[00:17:26.040 --> 00:17:30.040]  魔鬼不是也是這樣的叫我們疑惑嗎
[00:17:30.040 --> 00:17:32.040]  當你面對生活的壓力
[00:17:32.040 --> 00:17:35.040]  家庭人際關係的衝突
[00:17:35.040 --> 00:17:38.040]  身心靈疾病的慘淚
[00:17:38.040 --> 00:17:41.040]  你真的感覺好像詩篇的作者
[00:17:41.040 --> 00:17:45.040]  好像這個仇敵好像把我們吞吃一樣
[00:17:45.040 --> 00:17:50.040]  我們的心常常落入恐慌跟疑惑當中
[00:17:50.040 --> 00:17:52.040]  但no no no no no
[00:17:52.040 --> 00:17:54.040]  你一點不要疑惑弟兄姊妹
[00:17:54.040 --> 00:17:57.040]  越是在艱難的時刻我告訴你
[00:17:57.040 --> 00:18:00.040]  越是要來思想神過去在你身上
[00:18:00.040 --> 00:18:04.040]  一切奇妙的作為
[00:18:04.040 --> 00:18:06.040]  這為什麼聖經的作者
[00:18:06.040 --> 00:18:09.040]  一再的提醒以色列人
[00:18:09.040 --> 00:18:11.040]  我們的神是亞伯拉罕
[00:18:11.040 --> 00:18:13.040]  以撒亞各的神
[00:18:13.040 --> 00:18:15.040]  我們的神是帶領以色列人
[00:18:15.040 --> 00:18:18.040]  出埃及過紅海的神
[00:18:18.040 --> 00:18:20.040]  換說要回想一下
[00:18:20.040 --> 00:18:23.040]  神過去在我們身上一切的恩典
[00:18:23.040 --> 00:18:25.040]  而且要相信神過去
[00:18:25.040 --> 00:18:27.040]  怎麼樣信實的帶領我們
[00:18:27.040 --> 00:18:29.040]  同樣今天神照樣
[00:18:29.040 --> 00:18:31.040]  按照祂的信實要來帶領我們
[00:18:31.040 --> 00:18:33.040]  你們
[00:18:33.040 --> 00:18:35.040]  第二節你知道在聖經裡面
[00:18:35.040 --> 00:18:37.040]  有一個很有意思的字
[00:18:37.040 --> 00:18:39.040]  叫做以便以謝
[00:18:39.040 --> 00:18:40.040]  什麼意思呢
[00:18:40.040 --> 00:18:43.040]  在薩摩爾基斯上七章十二節裡面
[00:18:43.040 --> 00:18:44.040]  這裡很清楚講到
[00:18:44.040 --> 00:18:46.040]  薩摩爾將一塊石頭立在
[00:18:46.040 --> 00:18:48.040]  斯巴和善的中間
[00:18:48.040 --> 00:18:50.040]  給石頭起名叫做
[00:18:50.040 --> 00:18:51.040]  以便以謝說
[00:18:51.040 --> 00:18:55.040]  到如今耶和華都幫助我們
[00:18:55.040 --> 00:18:57.040]  以便以謝
