
[00:00:00.000 --> 00:00:02.980]  很開心,我今年選了個題目,
[00:02:58.120 --> 00:03:02.800]  我今日講如果身體更新,
[00:03:02.800 --> 00:03:04.960]  你食飯要有節奏,
[00:03:04.960 --> 00:03:07.400]  現在香港人都亂食,
[00:03:07.400 --> 00:03:11.400]  所以其實你對身體是折磨中,
[00:03:11.400 --> 00:03:15.000]  所以我現在這麼大年紀很小心食飯,
[00:03:15.000 --> 00:03:17.400]  我很小心食飯,
[00:03:17.400 --> 00:03:19.600]  我經常被人檢查我食的食物,
[00:03:19.600 --> 00:03:25.360]  但你生命的更新如何更新,
[00:03:25.360 --> 00:03:27.160]  是否我今日就講這件事,
[00:03:27.160 --> 00:03:30.560]  就講生活的節奏,
[00:03:30.560 --> 00:03:35.560]  rhythm,因爲無了節奏你就無了,
[00:03:35.560 --> 00:03:38.720]  有些人喜歡跑步,跑步有節奏,
[00:03:38.720 --> 00:03:41.280]  呼吸節奏,行動節奏,肌肉節奏,
[00:03:41.280 --> 00:03:43.360]  我有個教練在教我,
[00:03:43.360 --> 00:03:46.720]  你不能只逼他,你還要拉筋松他,
[00:03:46.720 --> 00:03:50.560]  所以是很科學,當然不止科學,
[00:03:50.560 --> 00:03:54.480]  人不止科學怪物,人是個有靈活人,
[00:03:54.480 --> 00:03:56.920]  所以我看這兒,
[00:03:56.920 --> 00:04:00.200]  我記得主耶穌都講這事,
[00:04:00.200 --> 00:04:04.160]  我讀一讀中文再讀英文,
[00:04:04.160 --> 00:04:06.840]  耶穌活在二千年前,
[00:04:06.840 --> 00:04:10.200]  當時是羅馬帝國管猶太人,
[00:04:10.200 --> 00:04:13.760]  所以猶太人很辛苦,找工作又難,
[00:04:13.760 --> 00:04:16.320]  找工作又被人壓迫,
[00:04:16.320 --> 00:04:17.720]  賺錢又很難,
[00:04:17.720 --> 00:04:21.760]  所以個個都做到一隻腳,很累,
[00:04:21.760 --> 00:04:24.120]  他的學生跟住他都看到,
[00:04:24.120 --> 00:04:27.360]  他說你們很累,這段大家都會識,
[00:04:27.360 --> 00:04:31.720]  他說凡勞苦擔重擔的人可以到我這裏來,
[00:04:31.720 --> 00:04:35.320]  我就叫你得安息,
[00:04:35.320 --> 00:04:37.320]  那甚麼叫安息,
[00:04:37.320 --> 00:04:41.920]  他說你來跟我來,我心裏柔和謙卑,
[00:04:41.920 --> 00:04:46.040]  所以我安息,每日你說他辛苦不辛苦,
[00:04:46.040 --> 00:04:48.320]  但他不是辛苦,你來看看我,
[00:04:48.320 --> 00:04:51.480]  他說你來跟我一起做事,
[00:04:51.480 --> 00:04:55.120]  因爲我的呃是輕省我的擔是容易,
[00:04:55.120 --> 00:04:56.800]  這段很好,
[00:04:56.800 --> 00:05:00.320]  但我告訴你我很喜歡另一個翻譯,
[00:05:00.320 --> 00:05:03.760]  我今日用ipad錄了這個,
[00:05:03.760 --> 00:05:05.960]  我讀給你聽你一定喜歡,
[00:05:05.960 --> 00:05:08.920]  你讀新聽真好,
[00:05:08.920 --> 00:05:12.680]  你讀新聽也很好,
[00:05:12.680 --> 00:05:16.000]  UGP,Are you tired?
[00:05:16.000 --> 00:05:21.200]  累不累,worn out,
[00:05:21.200 --> 00:05:25.360]  成日都去到好似無力,
[00:05:25.360 --> 00:05:28.840]  我成日逼見香港人成日都很worn out,
[00:05:28.840 --> 00:05:33.160]  成個樣都很累,不止,burn out,
[00:05:34.360 --> 00:05:37.680]  burn out,因爲我很複雜,
[00:05:37.680 --> 00:05:39.760]  因爲很多行業都請我講話,
[00:05:39.760 --> 00:05:41.720]  教育界,醫療界,
[00:05:41.720 --> 00:05:45.360]  我最近不斷請我講爲何burn out,
[00:05:45.360 --> 00:05:48.400]  教育界burn out,social work burn out,
[00:05:48.400 --> 00:05:49.880]  醫生最burn out,
[00:05:49.880 --> 00:05:53.240]  我今晚有13個醫生替我炒經,
[00:05:53.240 --> 00:05:57.240]  個個都做到借了,burn out,
[00:05:57.240 --> 00:05:59.080]  burn out on religion,
[00:05:59.080 --> 00:06:03.800]  意思是當宗教只是一種教條,
[00:06:03.800 --> 00:06:06.520]  你就會很大壓力,burn out,
[00:06:06.520 --> 00:06:08.080]  burn out on religion,
[00:06:08.080 --> 00:06:10.560]  基督教不是一個宗教那麼簡單,
[00:06:10.560 --> 00:06:14.000]  God get away with me and you recover your life,
[00:06:14.000 --> 00:06:17.480]  你都要知道是耶穌可以更新你生命,
[00:06:17.480 --> 00:06:20.800]  God renew your life,
[00:06:20.800 --> 00:06:25.240]  I will show you how to take a real rest,
[00:06:25.240 --> 00:06:29.120]  這很重要,我會介紹很多書,
[00:06:29.120 --> 00:06:31.200]  我很喜歡Marva Don,
[00:06:31.200 --> 00:06:35.760]  唐武華這位寫書真好,
[00:06:35.760 --> 00:06:40.000]  現在很多很好的學者將他翻譯成中文,
[00:06:40.000 --> 00:06:41.760]  他最近寫了兩個主題,
[00:06:41.760 --> 00:06:43.280]  一個主題是安息,
[00:06:43.280 --> 00:06:45.160]  爲何人不識安息,
[00:06:45.160 --> 00:06:47.440]  我都知道身體要安息,
[00:06:47.440 --> 00:06:50.120]  但他說你靈魂如何安息,
[00:06:50.120 --> 00:06:52.360]  以至你不斷不會burn out,
[00:06:52.360 --> 00:06:54.360]  很好看,他出了很多本書,
[00:06:54.360 --> 00:06:56.440]  這本都是講羣體,
[00:06:56.440 --> 00:06:59.080]  都是羣體可以更新,
[00:06:59.080 --> 00:07:03.680]  繼續,God walk with me and walk with me,
[00:07:03.680 --> 00:07:05.480]  watch how I do it,
[00:07:05.480 --> 00:07:09.200]  你要看生命更新,
[00:07:09.200 --> 00:07:11.280]  你要看耶穌如何做,
[00:07:11.280 --> 00:07:13.600]  但耶穌說那些人信了耶穌,
[00:07:13.600 --> 00:07:16.560]  他有節奏,你要看基督徒如何,
[00:07:16.560 --> 00:07:20.960]  有更新,watch,你只是聽沒用,
[00:07:20.960 --> 00:07:23.160]  我覺得你只是聽到沒意思,
[00:07:23.160 --> 00:07:25.960]  你來聽半個小時,
[00:07:25.960 --> 00:07:28.200]  你不要以爲聽完半個小時會更新,
[00:07:28.200 --> 00:07:31.680]  do it, watch how I do it,
[00:07:31.680 --> 00:07:32.920]  這很重要,
[00:07:32.920 --> 00:07:36.000]  他接着說learn the unforced rhythms of grace,
[00:07:36.000 --> 00:07:37.280]  這句真是讀得好,
[00:07:37.280 --> 00:07:39.760]  中文寫我心裏柔和謙卑,
[00:07:39.760 --> 00:07:42.240]  心裏柔和謙卑是結果,
[00:07:42.240 --> 00:07:45.200]  你如果在更新的時間,
[00:07:45.200 --> 00:07:51.600]  這個人很平靜,很柔和很溫柔很謙卑,
[00:07:51.600 --> 00:07:53.360]  意思你跟人談天,
[00:07:53.360 --> 00:07:55.720]  你見很多人整日質疑人那些,
[00:07:55.720 --> 00:07:57.200]  你知他一定burn out,
[00:07:57.200 --> 00:07:59.800]  因爲他burn out就是找人burn,
[00:07:59.800 --> 00:08:02.920]  他自己不行是踩人攻擊人,
[00:08:02.920 --> 00:08:06.840]  但你見他一個心裏有生命他很謙卑,
[00:08:06.840 --> 00:08:10.560]  他個個都愛,個個都關心,是柔和,
[00:08:10.560 --> 00:08:12.440]  unforced rhythm,
[00:08:12.440 --> 00:08:14.080]  這rhythm他譯得好,
[00:08:14.080 --> 00:08:18.520]  你有節奏,你接受恩典,
[00:08:18.520 --> 00:08:23.200]  恩典這詞現在全球都瘋狂,
[00:08:23.200 --> 00:08:28.000]  amazing grace,what so amazing about grace,
[00:08:28.000 --> 00:08:29.520]  很出名的一本書,
[00:08:29.520 --> 00:08:32.720]  一個人你無恩典你一定burn out,
[00:08:32.720 --> 00:08:36.840]  恩典意思是你白白,父母恩,
[00:08:36.840 --> 00:08:38.920]  人類是最弱的動物,
[00:08:38.920 --> 00:08:47.320]  一歲兩歲識行,人家的嬰一出來飛,
[00:08:47.320 --> 00:08:53.320]  三歲可以上學人家不知走走跌跌,
[00:08:53.320 --> 00:08:55.520]  人家很depend on grace,
[00:08:55.520 --> 00:08:59.840]  所以父母無grace他拆,
[00:08:59.840 --> 00:09:03.400]  上學校如果學校無grace,
[00:09:03.400 --> 00:09:06.800]  坦白說現在的學校很少恩典,
[00:09:06.800 --> 00:09:13.000]  只有壓迫,再出去做工,
[00:09:13.000 --> 00:09:19.920]  你老闆無grace,我答你很早就burn up,
[00:09:19.920 --> 00:09:22.560]  rhythm of grace有節奏,
[00:09:22.560 --> 00:09:25.640]  我今日就講恩典節奏,
[00:09:25.640 --> 00:09:27.440]  真是好,他翻譯得真好,
[00:09:27.440 --> 00:09:34.000]  then I hold anything heavy or ill-fitting on you,
[00:09:34.000 --> 00:09:40.280]  爲何他呃,一個人我下次會講,
[00:09:40.280 --> 00:09:44.440]  如果你找到你應該做的事,
[00:09:44.440 --> 00:09:48.800]  很多人入錯行,你入錯行很快burn up,
[00:09:48.800 --> 00:09:50.200]  因爲你都不喜歡做那些事,
[00:09:50.200 --> 00:09:52.600]  我喜歡做醫生,不過後來轉行,
[00:09:52.600 --> 00:09:56.600]  轉行做了青年工作四十多年,
[00:09:56.600 --> 00:10:00.280]  因爲你72歲仍做青年工作關你甚麼事,
[00:10:00.280 --> 00:10:03.200]  我越做越開心,
[00:10:03.200 --> 00:10:07.840]  我越做越年輕人燃點我生命,
[00:10:07.840 --> 00:10:11.520]  我做得對了,不是ill-fitting,
[00:10:11.520 --> 00:10:13.440]  他不會亂叫你做一些不對的事,
[00:10:13.440 --> 00:10:16.040]  這句就好,keep company with me
[00:10:16.040 --> 00:10:18.600]  and you will learn how to live freely and lightly,
[00:10:18.600 --> 00:10:22.280]  即你不單止一次過,你跟耶穌一起行,
[00:10:22.280 --> 00:10:26.280]  keep company,live freely and lightly,
[00:10:26.280 --> 00:10:29.800]  我經常check,你經常說我很忙,
[00:10:29.800 --> 00:10:31.520]  你講看錯了,
[00:10:31.520 --> 00:10:33.520]  我一會兒講恩典節奏給你聽,
[00:10:33.520 --> 00:10:38.840]  其實我很得閒,我睡很多覺,
[00:10:38.840 --> 00:10:41.720]  我給你一些祕笈,
[00:10:41.720 --> 00:10:47.280]  我經常check自己繼續做事free,
[00:10:47.280 --> 00:10:51.240]  like不like,無得扮,
[00:10:51.240 --> 00:10:55.960]  這篇真好,馬大福音十一章,
[00:10:55.960 --> 00:11:02.920]  我怎麼說,我在很多監學校幫手,
[00:11:02.920 --> 00:11:06.000]  有一間學校我幫了他很多年,
[00:11:06.000 --> 00:11:12.480]  我專幫家長,我經常幫家長主持講座,
[00:11:12.480 --> 00:11:15.440]  有些家長想聽個題目,
[00:11:15.440 --> 00:11:17.520]  他說我的兒子很難搞,
[00:11:17.520 --> 00:11:19.800]  那些時間管理是軟細路,
[00:11:19.800 --> 00:11:21.680]  是time management,
[00:11:21.680 --> 00:11:27.400]  我說你只管他,你自己time management怎樣,
[00:11:27.400 --> 00:11:32.560]  所以講了一堂叫父母的time management,
[00:11:32.560 --> 00:11:35.000]  和子女的time management,
[00:11:35.000 --> 00:11:37.040]  你問我請了誰講,
[00:11:37.040 --> 00:11:39.640]  有時請他來講,真的講得好,
[00:11:39.640 --> 00:11:42.960]  剛剛上兩週,黃仁龍前司長,
[00:11:42.960 --> 00:11:47.960]  我打電話給他,蔡英文爲何找我講,
[00:11:47.960 --> 00:11:53.840]  我喜歡你忙,我很難找個人忙過你,
[00:11:53.840 --> 00:11:58.040]  他現在做大律師,那些case排隊找他,
[00:11:58.040 --> 00:12:00.680]  排很長都等不到,
[00:12:00.680 --> 00:12:03.760]  你知道他在家三個女兒,
[00:12:03.760 --> 00:12:07.760]  我去他家很想念三個女兒,
[00:12:07.760 --> 00:12:11.880]  而且每週四有個祈禱會,
[00:12:11.880 --> 00:12:16.440]  我都去過祈禱會,很空閒,又有公職,
[00:12:16.440 --> 00:12:20.680]  律師人家庭教會,
[00:12:20.680 --> 00:12:26.000]  我說仁龍我想你來講是因爲你夠忙,
[00:12:26.000 --> 00:12:31.120]  我錄了音,有機會你聽我講,
[00:12:31.120 --> 00:12:34.440]  你猜祕訣是哪,休息,
[00:12:34.440 --> 00:12:38.880]  你不休息就死了,
[00:12:38.880 --> 00:12:43.000]  因爲休息是神創造人時間的節奏,
[00:12:43.000 --> 00:12:45.720]  神創造天地有節奏,
[00:12:45.720 --> 00:12:48.720]  太陽要起要落有節奏,
[00:12:48.720 --> 00:12:50.720]  所有整個宇宙有節奏,
[00:12:50.720 --> 00:12:52.920]  有四季有節奏,
[00:12:52.920 --> 00:12:54.440]  植物都有節奏,
[00:12:54.440 --> 00:12:56.920]  你無節奏這世界就亂,
[00:12:56.920 --> 00:12:58.920]  所以有命令有節奏,
[00:12:58.920 --> 00:13:00.920]  但做人的時間有節奏,
[00:13:00.920 --> 00:13:03.560]  你做人怎樣有節奏,
[00:13:03.560 --> 00:13:07.720]  做男做女一生一世彼此相愛,
[00:13:07.720 --> 00:13:09.720]  用愛帶起下一代,
[00:13:09.720 --> 00:13:13.280]  有節奏每個人按着神的創造,
[00:13:13.280 --> 00:13:15.280]  你跟他的節奏來做,
[00:13:15.280 --> 00:13:17.280]  而且被他管理大理,
[00:13:17.280 --> 00:13:19.640]  你估最重要是第六日,
[00:13:19.640 --> 00:13:21.120]  第七日很重要,
[00:13:21.120 --> 00:13:24.200]  現在全世界都缺一日,
[00:13:24.200 --> 00:13:26.200]  我現在叫它星期日,
[00:13:26.200 --> 00:13:29.920]  但星期日起源在哪,
[00:13:29.920 --> 00:13:31.920]  本來是安息日,
[00:13:31.920 --> 00:13:34.280]  安息日是神的節奏,
[00:13:34.280 --> 00:13:36.280]  你那日停下,
[00:13:36.280 --> 00:13:39.400]  你花些時間親近我,
[00:13:39.400 --> 00:13:40.760]  敬拜我,
[00:13:40.760 --> 00:13:42.760]  享受我給你的愛,
[00:13:42.760 --> 00:13:45.760]  享受我給你身體整個人休息,
[00:13:45.760 --> 00:13:47.760]  保持那日黃人龍崗,
[00:13:47.760 --> 00:13:53.440]  說甚麼都不能阻止我守這個安息日,
[00:13:53.440 --> 00:13:55.440]  而且他很嚴謹,
[00:13:55.440 --> 00:13:59.840]  準時每日回家,
[00:13:59.840 --> 00:14:02.160]  五時半回家,
[00:14:02.160 --> 00:14:05.680]  他說這個紀錄無人破了,
[00:14:05.680 --> 00:14:10.440]  我每餐三個女兒跟我太太喫飯,
[00:14:10.440 --> 00:14:12.440]  他說這個紀錄無人破了,
[00:14:12.440 --> 00:14:15.080]  所以他試問他的女兒,
[00:14:15.080 --> 00:14:17.440]  你最緊要是甚麼,
[00:14:17.440 --> 00:14:20.680]  你覺得爹地對你最大影響是甚麼,
[00:14:20.680 --> 00:14:23.440]  每晚跟我喫飯,
[00:14:23.440 --> 00:14:28.440]  週末經常跟我玩,
[00:14:28.440 --> 00:14:31.440]  每週有跟我回禮拜堂,
[00:14:31.440 --> 00:14:35.440]  他說的時間原來是最簡單的,
[00:14:35.440 --> 00:14:38.440]  不是你以爲我買了甚麼給他,
[00:14:38.440 --> 00:14:40.440]  買了最新衣服,
[00:14:40.440 --> 00:14:41.440]  呃秤的,
[00:14:41.440 --> 00:14:45.440]  我們以爲那些東西給我們一種感覺,
[00:14:45.440 --> 00:14:47.440]  其實做人不是靠感覺,
[00:14:47.440 --> 00:14:49.440]  你無了節奏無了安息,
[00:14:49.440 --> 00:14:51.440]  你就一定無,
[00:14:51.440 --> 00:14:53.440]  而且不單止一個星期一日,
[00:14:53.440 --> 00:14:55.440]  他經常安靜,
[00:14:55.440 --> 00:14:57.440]  經常親近身,
[00:14:57.440 --> 00:14:59.440]  所以他看東西要看得很準,
[00:14:59.440 --> 00:15:01.440]  就算他接案子,
[00:15:01.440 --> 00:15:03.440]  誰應該接誰不應該接,
[00:15:03.440 --> 00:15:04.440]  他不接的,
[00:15:04.440 --> 00:15:06.440]  大部份案子都不接,
[00:15:06.440 --> 00:15:08.440]  他有意思他才接,
[00:15:08.440 --> 00:15:10.440]  於是他保持節奏,
[00:15:10.440 --> 00:15:12.440]  我自己感覺這很緊要,
[00:15:12.440 --> 00:15:18.440]  我說作息工作休息要有節奏,
[00:15:18.440 --> 00:15:24.440]  你這個節奏職業職場和家庭要有節奏,
[00:15:24.440 --> 00:15:26.440]  你若這節奏無,
[00:15:26.440 --> 00:15:30.440]  還有你個人獨處和一個羣體生活,
[00:15:30.440 --> 00:15:33.440]  solitude和community要有節奏,
[00:15:33.440 --> 00:15:38.440]  若這幾樣節奏無時你一定burn up,
[00:15:38.440 --> 00:15:40.440]  香港集體burn up,
[00:15:40.440 --> 00:15:43.440]  因爲香港工時是全世界最長,
[00:15:43.440 --> 00:15:49.440]  我希望今次林鄭回了五億,
[00:15:49.440 --> 00:15:53.440]  因爲只是這個flu,
[00:15:53.440 --> 00:15:56.440]  做醫生護士全部借了,
[00:15:56.440 --> 00:15:58.440]  我希望不要只是這五億,
[00:15:58.440 --> 00:16:01.440]  否則現在醫療界集體burn up,
[00:16:01.440 --> 00:16:04.440]  因爲我很熟醫療界那些人,
[00:16:04.440 --> 00:16:05.440]  個個都做到借,
[00:16:05.440 --> 00:16:09.440]  因爲我太太病時我一直在醫院,
[00:16:09.440 --> 00:16:11.440]  直到她離開世界,
[00:16:11.440 --> 00:16:12.440]  我知道我不怪她,
[00:16:12.440 --> 00:16:15.440]  她何時有空和我太太談話,
[00:16:15.440 --> 00:16:18.440]  她很給面子才和她打個招呼,
[00:16:18.440 --> 00:16:21.440]  她無時間,她不是壞人,
[00:16:21.440 --> 00:16:22.440]  她自己都不行,
[00:16:22.440 --> 00:16:25.440]  她怎可care到病人,
[00:16:25.440 --> 00:16:27.440]  所以我不是complain,
[00:16:27.440 --> 00:16:28.440]  就讓你知道,
[00:16:28.440 --> 00:16:35.440]  我作息很留心看醫學,
[00:16:35.440 --> 00:16:38.440]  人家常說老人家睡少點,
[00:16:38.440 --> 00:16:41.440]  不用睡那麼長,錯的,
[00:16:41.440 --> 00:16:46.440]  我不知你是否老人家,
[00:16:46.440 --> 00:16:53.440]  我是,長者因爲deep sleep少了,
[00:16:53.440 --> 00:16:58.440]  深層睡眠才叫腦更新,
[00:16:58.440 --> 00:17:00.440]  身體更新,
[00:17:00.440 --> 00:17:02.440]  deep sleep少了,
[00:17:02.440 --> 00:17:05.440]  你睡的時間要長些,
[00:17:05.440 --> 00:17:08.440]  補不夠deep sleep,
[00:17:08.440 --> 00:17:11.440]  特別我們男士我也是,
[00:17:11.440 --> 00:17:14.440]  我的前線比較大些,
[00:17:14.440 --> 00:17:16.440]  當然要起身兩次,
[00:17:16.440 --> 00:17:19.440]  但問題是你有rhythm你很快睡,
[00:17:19.440 --> 00:17:21.440]  所以我告訴你,
[00:17:21.440 --> 00:17:24.440]  無病例,我每晚十點鐘睡,
[00:17:24.440 --> 00:17:27.440]  即使我妹打電話來我都不聽,
[00:17:27.440 --> 00:17:29.440]  不過我帶她看下去,
[00:17:29.440 --> 00:17:33.440]  十點零五分都接你,
[00:17:33.440 --> 00:17:36.440]  可惜個個都知道她一定熄機,
[00:17:36.440 --> 00:17:38.440]  我很緊要,
[00:17:38.440 --> 00:17:41.440]  現在我熄機前我靜一靜,
[00:17:41.440 --> 00:17:43.440]  我清一清那人,
[00:17:43.440 --> 00:17:46.440]  因爲你要日日清,
[00:17:46.440 --> 00:17:50.440]  我告訴你我的安息節奏,
[00:17:50.440 --> 00:17:54.440]  這一日我將常發生的事再重新想一想,
[00:17:54.440 --> 00:17:58.440]  我見過哪個人做過甚麼,
[00:17:58.440 --> 00:18:01.440]  我感恩,多謝你,
[00:18:01.440 --> 00:18:06.440]  今日我兩個同事來多謝我,
[00:18:06.440 --> 00:18:09.440]  因爲她的祕書在深切治療室,
[00:18:09.440 --> 00:18:11.440]  我跟醫生談了談,
[00:18:11.440 --> 00:18:13.440]  出院了她都來多謝我,
[00:18:13.440 --> 00:18:15.440]  我很多感恩,
[00:18:15.440 --> 00:18:18.440]  所以這一日你做感恩就很開心,
[00:18:18.440 --> 00:18:21.440]  但每個人都會犯罪,
[00:18:21.440 --> 00:18:24.440]  你犯罪的事清了它,
[00:18:24.440 --> 00:18:26.440]  聖經有一句說話幫助我,
[00:18:26.440 --> 00:18:31.440]  不要含露到日落,
[00:18:31.440 --> 00:18:35.440]  我蔡家都有脾氣,
[00:18:35.440 --> 00:18:39.440]  DNA都是從我蔡家來的,
[00:18:39.440 --> 00:18:41.440]  我爸爸有脾氣,
[00:18:41.440 --> 00:18:43.440]  我很驚他,
[00:18:43.440 --> 00:18:47.440]  有時有拍桌,
[00:18:47.440 --> 00:18:49.440]  他說我拍桌不少,
[00:18:49.440 --> 00:18:51.440]  我碟都無扔過,
[00:18:51.440 --> 00:18:54.440]  他說你阿爺整張桌板轉,
[00:18:54.440 --> 00:18:56.440]  到我這兒已失傳,
[00:18:56.440 --> 00:19:02.440]  我拍過一次桌都很勢力,
[00:19:02.440 --> 00:19:04.440]  被我爸爸省到我飛,
[00:19:04.440 --> 00:19:09.440]  所以我知道他會生氣,
[00:19:09.440 --> 00:19:12.440]  不過在香港如果你做人不生氣,
[00:19:12.440 --> 00:19:14.440]  你都不是人,
[00:19:14.440 --> 00:19:17.440]  我看很多人多生氣,
[00:19:17.440 --> 00:19:20.440]  我每次聽特朗普講話都多生氣,
[00:19:20.440 --> 00:19:23.440]  生氣無問題,
[00:19:23.440 --> 00:19:27.440]  不過人的腦氣不順就神的事,
[00:19:27.440 --> 00:19:29.440]  但不要含露到日落,
[00:19:29.440 --> 00:19:33.440]  你含露到日落懷惱就變成怨恨,
[00:19:33.440 --> 00:19:35.440]  變成苦毒,
[00:19:35.440 --> 00:19:37.440]  你睡不着,
[00:19:37.440 --> 00:19:39.440]  因爲很多人爲何睡不着,
[00:19:39.440 --> 00:19:40.440]  你含露到日落,
[00:19:40.440 --> 00:19:42.440]  你很多條氣不順的東西,
[00:19:42.440 --> 00:19:45.440]  你帶它去就慢慢奇蹟妥妥,
[00:19:45.440 --> 00:19:48.440]  我每晚都清,
[00:19:48.440 --> 00:19:51.440]  你蔡家說很好睡,
[00:19:51.440 --> 00:19:55.440]  我做一件事我無仇人,
[00:19:55.440 --> 00:19:59.440]  耶穌都要算我,
[00:19:59.440 --> 00:20:02.440]  祂得我或攻擊我,
[00:20:02.440 --> 00:20:04.440]  是祂的問題不是我的問題,
[00:20:04.440 --> 00:20:06.440]  我不會還擊祂,
[00:20:06.440 --> 00:20:07.440]  所以這很重要,
[00:20:07.440 --> 00:20:08.440]  我每晚都睡,
[00:20:08.440 --> 00:20:11.440]  於是我第二天早上告訴你幾時起牀,
[00:20:11.440 --> 00:20:15.440]  六時多,有時五時多,
[00:20:15.440 --> 00:20:16.440]  又是安靜,
[00:20:16.440 --> 00:20:20.440]  因爲你每日結束安靜交給神,
[00:20:20.440 --> 00:20:25.440]  你不帶着煩惱怨恨苦毒去睡覺,
[00:20:25.440 --> 00:20:27.440]  你起牀睡得好,
[00:20:27.440 --> 00:20:29.440]  起牀都精神很多,
[00:20:29.440 --> 00:20:32.440]  起牀時一定記住這點,
[00:20:32.440 --> 00:20:35.440]  讀聖經安靜,
[00:20:35.440 --> 00:20:38.440]  再將我今日要做的事做教堂,
[00:20:38.440 --> 00:20:40.440]  很開心,
[00:20:40.440 --> 00:20:42.440]  所以我很活該,
[00:20:42.440 --> 00:20:45.440]  很多時我入去開個會見一個人,
[00:20:45.440 --> 00:20:49.440]  我那日在祈禱已交通了,
[00:20:49.440 --> 00:20:52.440]  我再去時很開心,
[00:20:52.440 --> 00:20:53.440]  因爲信耶穌是什麼,
[00:20:53.440 --> 00:20:56.440]  信耶穌不是一個徒勞改變,
[00:20:56.440 --> 00:20:58.440]  你信耶穌你認了自己的罪,
[00:20:58.440 --> 00:21:00.440]  神似聖靈給你,
[00:21:00.440 --> 00:21:01.440]  你有神的靈,
[00:21:01.440 --> 00:21:03.440]  你靜的時間你聽到,
[00:21:03.440 --> 00:21:06.440]  我剛寫完一本書講祈禱,
[00:21:06.440 --> 00:21:09.440]  我會帶來這兒,
[00:21:09.440 --> 00:21:13.440]  我說每人送你一本,
[00:21:13.440 --> 00:21:15.440]  送給你,
[00:21:15.440 --> 00:21:19.440]  因爲一個人祈禱就是休息,
[00:21:19.440 --> 00:21:21.440]  你祈禱就是安靜,
