
[00:00:00.000 --> 00:00:02.000]  求您再次求祢幫助我們
[00:04:00.000 --> 00:04:04.000]  但到馬克福音第六章和馬太福音十四章
[00:04:04.000 --> 00:04:06.000]  他們是記載同一件事
[00:04:06.000 --> 00:04:12.000]  原來當時的皇帝希臘王安提柏
[00:04:12.000 --> 00:04:19.000]  他娶了同父異母的兄弟妃的妻子希羅底
[00:04:19.000 --> 00:04:22.000]  為何娶了嫂子做太太
[00:04:22.000 --> 00:04:28.000]  當時原因是施洗約翰覺得安提柏做錯事
[00:04:28.000 --> 00:04:29.000]  是犯了他的法
[00:04:29.000 --> 00:04:31.000]  為何犯了他的法呢
[00:04:31.000 --> 00:04:34.000]  按著利尼記十八章和二十章裏面
[00:04:34.000 --> 00:04:35.000]  很清楚的
[00:04:35.000 --> 00:04:42.000]  如果哥哥未死妻子不能下嫁給弟弟
[00:04:42.000 --> 00:04:47.000]  換言之弟弟要娶嫂子除非哥哥死了
[00:04:47.000 --> 00:04:50.000]  甚至他死的時候還沒有後代
[00:04:50.000 --> 00:04:56.000]  所以弟弟有責任娶嫂子幫哥哥生兒子
[00:04:56.000 --> 00:04:58.000]  但當時妃妃未死
[00:04:58.000 --> 00:05:03.000]  強搶了哥哥或嫂子成為自己的妻子
[00:05:03.000 --> 00:05:06.000]  施洗約翰覺得不可以
[00:05:06.000 --> 00:05:08.000]  犯了舊約的律法
[00:05:08.000 --> 00:05:11.000]  於是安提柏和希羅底
[00:05:11.000 --> 00:05:13.000]  心裏有一種不開心
[00:05:13.000 --> 00:05:16.000]  將他抓去坐牢
[00:05:16.000 --> 00:05:19.000]  如果看回《馬太福音》
[00:05:19.000 --> 00:05:22.000]  我們看到希臘王安提柏
[00:05:22.000 --> 00:05:27.000]  很想置施洗約翰於死地
[00:05:27.000 --> 00:05:29.000]  但當時找不到藉口
[00:05:29.000 --> 00:05:31.000]  他不敢做這件事
[00:05:31.000 --> 00:05:33.000]  到了《馬太福音》
[00:05:33.000 --> 00:05:40.000]  希羅底很想殺死施洗約翰
[00:05:40.000 --> 00:05:42.000]  但他沒有機會
[00:05:42.000 --> 00:05:44.000]  終於有機會
[00:05:44.000 --> 00:05:48.000]  安提柏生日
[00:05:48.000 --> 00:05:53.000]  廣宴親朋、廣宴官大臣
[00:05:53.000 --> 00:05:55.000]  一起吃生日派對
[00:05:55.000 --> 00:05:59.000]  當中希羅底的女兒跳舞
[00:05:59.000 --> 00:06:02.000]  讓父親很開心
[00:06:02.000 --> 00:06:04.000]  通常父母看到自己的小孩跳舞都很開心
[00:06:04.000 --> 00:06:06.000]  所以聖誕節到幼稚園
[00:06:06.000 --> 00:06:09.000]  看到自己的小孩做甚麼都覺得開心
[00:06:09.000 --> 00:06:11.000]  於是跨下海口
[00:06:11.000 --> 00:06:14.000]  「女兒你跳得真精彩」
[00:06:14.000 --> 00:06:17.000]  於是跨下海口
[00:06:17.000 --> 00:06:19.000]  「女兒你要甚麼我都給你」
[00:06:19.000 --> 00:06:23.000]  「甚至你要我一半的江山我都給你」
[00:06:23.000 --> 00:06:25.000]  「很厲害,甚麼都給你」
[00:06:25.000 --> 00:06:28.000]  於是女兒問媽媽
[00:06:28.000 --> 00:06:31.000]  「媽媽,爸爸說我要甚麼都可以」
[00:06:31.000 --> 00:06:35.000]  媽媽說要施洗約翰的頭
[00:06:35.000 --> 00:06:37.000]  結果大家找到機會
[00:06:37.000 --> 00:06:43.000]  將約翰的生命完全失去了
[00:06:43.000 --> 00:06:45.000]  這段情景很有趣
[00:06:45.000 --> 00:06:49.000]  完全是講述施洗約翰的死
[00:06:49.000 --> 00:06:51.000]  於是很多格丁家就開始去想
[00:06:51.000 --> 00:06:54.000]  在這個所謂三文治的架構
[00:06:54.000 --> 00:06:58.000]  前面講述耶穌差派門徒出去
[00:06:58.000 --> 00:07:01.000]  後面講述這班門徒回來
[00:07:01.000 --> 00:07:05.000]  中間就放了施洗約翰的死
[00:07:05.000 --> 00:07:06.000]  究竟是甚麼意思
[00:07:06.000 --> 00:07:09.000]  為何無端端很開心
[00:07:09.000 --> 00:07:10.000]  出去傳道
[00:07:10.000 --> 00:07:11.000]  有人信耶穌
[00:07:11.000 --> 00:07:12.000]  有人病得醫治
[00:07:12.000 --> 00:07:14.000]  有人鬼被趕
[00:07:14.000 --> 00:07:15.000]  很開心
[00:07:15.000 --> 00:07:18.000]  但為何中間忽然間夾雜了
[00:07:18.000 --> 00:07:19.000]  所以我們識經的人
[00:07:19.000 --> 00:07:21.000]  近代的很多學者就去思考
[00:07:21.000 --> 00:07:26.000]  為何中間的夾雜了施洗約翰的死
[00:07:26.000 --> 00:07:27.000]  其實近代的神學家
[00:07:27.000 --> 00:07:28.000]  近代的聖經學者
[00:07:28.000 --> 00:07:30.000]  他們一直提醒
[00:07:30.000 --> 00:07:32.000]  我們今天任何時間
[00:07:32.000 --> 00:07:33.000]  侍奉的人
[00:07:33.000 --> 00:07:36.000]  任何時間我們一班神的僕人
[00:07:36.000 --> 00:07:38.000]  這裡說的是耶穌是僕人
[00:07:38.000 --> 00:07:39.000]  任何的僕人
[00:07:39.000 --> 00:07:40.000]  我們要小心
[00:07:40.000 --> 00:07:44.000]  當我們真的為真理而發聲的時候
[00:07:44.000 --> 00:07:46.000]  隨時換回來
[00:07:46.000 --> 00:07:48.000]  可能會有生命的失去
[00:07:48.000 --> 00:07:49.000]  大家明白我的意思嗎
[00:07:49.000 --> 00:07:51.000]  原來今天我們說真理的時候
[00:07:51.000 --> 00:07:53.000]  原來世人會恨我們
[00:07:53.000 --> 00:07:55.000]  耶穌已經說得很清楚
[00:07:55.000 --> 00:07:56.000]  世人先恨你們
[00:07:56.000 --> 00:07:57.000]  已經恨了誰
[00:07:57.000 --> 00:07:58.000]  恨了耶穌
[00:07:58.000 --> 00:08:02.000]  所以這裡正是要預告
[00:08:02.000 --> 00:08:05.000]  耶穌可能會死
[00:08:05.000 --> 00:08:06.000]  已經預告了
[00:08:06.000 --> 00:08:07.000]  我們不要以為
[00:08:07.000 --> 00:08:08.000]  今天有人信耶穌
[00:08:08.000 --> 00:08:09.000]  今天病得醫治
[00:08:09.000 --> 00:08:12.000]  今天有人得了釋放
[00:08:12.000 --> 00:08:13.000]  我們就可以很開心
[00:08:13.000 --> 00:08:14.000]  不可一世
[00:08:14.000 --> 00:08:19.000]  隨時會面對很多人對我們的攻擊
[00:08:19.000 --> 00:08:21.000]  如果看回近代的神學家
[00:08:21.000 --> 00:08:22.000]  解經學者
[00:08:22.000 --> 00:08:23.000]  聖經學者
[00:08:23.000 --> 00:08:24.000]  解釋
[00:08:24.000 --> 00:08:26.000]  我今天已經在這邊說完了
[00:08:26.000 --> 00:08:27.000]  各位聽眾
[00:08:27.000 --> 00:08:28.000]  散兵
[00:08:28.000 --> 00:08:30.000]  完了
[00:08:30.000 --> 00:08:31.000]  真的
[00:08:31.000 --> 00:08:32.000]  解經家就是這樣解釋
[00:08:32.000 --> 00:08:34.000]  但當我自己再去這樣
[00:08:34.000 --> 00:08:36.000]  除了解經家的解釋
[00:08:36.000 --> 00:08:37.000]  我絕對認同
[00:08:37.000 --> 00:08:39.000]  我絕對不敢不認同
[00:08:39.000 --> 00:08:40.000]  因為他們都贏過我很多倍
[00:08:40.000 --> 00:08:42.000]  我絕對認同他們的解經
[00:08:42.000 --> 00:08:44.000]  但當我自己去想
[00:08:44.000 --> 00:08:48.000]  究竟是誰是元凶
[00:08:48.000 --> 00:08:52.000]  誰是置施洗若翰於死地
[00:08:52.000 --> 00:08:54.000]  當然我一聽
[00:08:54.000 --> 00:08:55.000]  當然是女兒
[00:08:55.000 --> 00:08:58.000]  女兒說我要爸爸
[00:08:58.000 --> 00:08:59.000]  我要他的頭
[00:08:59.000 --> 00:09:01.000]  但我看到背後
[00:09:01.000 --> 00:09:02.000]  很明顯
[00:09:02.000 --> 00:09:03.000]  他的爸爸媽媽
[00:09:03.000 --> 00:09:06.000]  其實心裡都很想施洗若翰去死
[00:09:06.000 --> 00:09:08.000]  所以今天我的題目
[00:09:08.000 --> 00:09:10.000]  其實我是在用舊約一節聖經
[00:09:10.000 --> 00:09:16.000]  我說人心比萬物都鬼咋
[00:09:16.000 --> 00:09:18.000]  我今天嘗試和大家
[00:09:18.000 --> 00:09:21.000]  看回這段聖經的三個
[00:09:21.000 --> 00:09:25.000]  置施洗若翰於死地的三個主角
[00:09:25.000 --> 00:09:27.000]  看回他們的心
[00:09:27.000 --> 00:09:29.000]  究竟這三個人的心
[00:09:29.000 --> 00:09:30.000]  是一個什麼心
[00:09:30.000 --> 00:09:34.000]  為什麼我說人心比萬物都鬼咋
[00:09:34.000 --> 00:09:35.000]  第一
[00:09:35.000 --> 00:09:37.000]  我們看看安提柏
[00:09:37.000 --> 00:09:42.000]  我稱之為表裡不一的希律安提柏
[00:09:42.000 --> 00:09:44.000]  我們讀兩節聖經
[00:09:44.000 --> 00:09:45.000]  第一節是馬可夫音
[00:09:45.000 --> 00:09:46.000]  第二節是馬太夫音
[00:09:46.000 --> 00:09:47.000]  我們讀一讀
[00:09:47.000 --> 00:09:48.000]  一二三
[00:09:48.000 --> 00:09:51.000]  因為希律知道若翰是義人
[00:09:51.000 --> 00:09:52.000]  是聖人
[00:09:52.000 --> 00:09:55.000]  所以敬畏他 保護他
[00:09:55.000 --> 00:09:56.000]  聽他講論
[00:09:56.000 --> 00:09:58.000]  就多照著行
[00:09:58.000 --> 00:10:01.000]  並且樂意聽他
[00:10:01.000 --> 00:10:03.000]  馬太夫音十四章第五節再讀
[00:10:03.000 --> 00:10:04.000]  一二三
[00:10:04.000 --> 00:10:06.000]  希律就想要殺他
[00:10:06.000 --> 00:10:08.000]  只是怕百姓
[00:10:08.000 --> 00:10:11.000]  因為他們以若翰為善知
[00:10:11.000 --> 00:10:12.000]  兩段聖經
[00:10:12.000 --> 00:10:13.000]  兩個作者
[00:10:13.000 --> 00:10:14.000]  記載同一件事
[00:10:14.000 --> 00:10:17.000]  去描述希律安提柏
[00:10:17.000 --> 00:10:18.000]  馬可夫音說
[00:10:18.000 --> 00:10:21.000]  安提柏是愛他
[00:10:21.000 --> 00:10:23.000]  敬重他
[00:10:23.000 --> 00:10:24.000]  保護他
[00:10:24.000 --> 00:10:26.000]  甚至他講什麼他都做
[00:10:26.000 --> 00:10:27.000]  為什麼
[00:10:27.000 --> 00:10:28.000]  因為他是義人
[00:10:28.000 --> 00:10:29.000]  他是聖人
[00:10:29.000 --> 00:10:32.000]  誰知道馬太夫音這個作者
[00:10:32.000 --> 00:10:36.000]  他就說其實安提柏一聽到
[00:10:36.000 --> 00:10:39.000]  若翰指責他的時候
[00:10:39.000 --> 00:10:42.000]  他心裏已經想殺他
[00:10:42.000 --> 00:10:45.000]  當然今天我們未必在教會
[00:10:45.000 --> 00:10:48.000]  見到這種所謂兩極的
[00:10:48.000 --> 00:10:50.000]  各種避諱不一
[00:10:50.000 --> 00:10:51.000]  即是說
[00:10:51.000 --> 00:10:56.000]  我相信我們今天在教會
[00:10:56.000 --> 00:10:57.000]  應該不會有這些人
[00:10:57.000 --> 00:10:58.000]  你看旁邊那個
[00:10:58.000 --> 00:10:59.000]  應該不是
[00:10:59.000 --> 00:11:01.000]  但我們在世界可能會有很多這樣的人
[00:11:01.000 --> 00:11:03.000]  在社會可能會有很多這樣的人
[00:11:03.000 --> 00:11:05.000]  在公司那邊可能會有很多這樣的人
[00:11:05.000 --> 00:11:07.000]  在職場那邊可能會有很多這樣的人
[00:11:07.000 --> 00:11:08.000]  甚至耶穌基督
[00:11:08.000 --> 00:11:10.000]  責備發你錯人
[00:11:10.000 --> 00:11:11.000]  就是這些人
[00:11:11.000 --> 00:11:12.000]  避諱不一
[00:11:12.000 --> 00:11:14.000]  即是說你們假冒為善
[00:11:14.000 --> 00:11:18.000]  你們可以表面去嚴守所有的律法
[00:11:18.000 --> 00:11:20.000]  但只是做給別人看
[00:11:20.000 --> 00:11:24.000]  你的內心根本完全不要敬重耶和華神
[00:11:24.000 --> 00:11:25.000]  但是弟兄姊妹
[00:11:25.000 --> 00:11:27.000]  有時候我都問我自己
[00:11:27.000 --> 00:11:29.000]  究竟我今天做牧者做了三十年
[00:11:29.000 --> 00:11:31.000]  究竟我有沒有表慰不憂呢
[00:11:31.000 --> 00:11:33.000]  今天你看著我
[00:11:33.000 --> 00:11:34.000]  都幾好啊
[00:11:34.000 --> 00:11:35.000]  都幾father啊
[00:11:35.000 --> 00:11:36.000]  像爸爸一樣
[00:11:36.000 --> 00:11:38.000]  但是你怎麼知道
[00:11:38.000 --> 00:11:40.000]  當我一變臉的時候
[00:11:40.000 --> 00:11:41.000]  我變成什麼樣子
[00:11:41.000 --> 00:11:43.000]  你不會知道的
[00:11:43.000 --> 00:11:44.000]  甚至有時候我都會想
[00:11:44.000 --> 00:11:47.000]  今天我有沒有表慰不憂呢
[00:11:47.000 --> 00:11:48.000]  第一次會
[00:11:48.000 --> 00:11:49.000]  其實我都很害怕
[00:11:49.000 --> 00:11:52.000]  所以其實當我開始做牧者
[00:11:52.000 --> 00:11:54.000]  一開始做牧者
[00:11:54.000 --> 00:11:56.000]  我已經沒有做一件事
[00:11:56.000 --> 00:11:57.000]  我從來沒有做一件事
[00:11:57.000 --> 00:12:00.000]  如果看香港一般的教會
[00:12:00.000 --> 00:12:01.000]  一般的教會
[00:12:01.000 --> 00:12:03.000]  通常牧師講完道
[00:12:03.000 --> 00:12:06.000]  通常就會去門口和弟兄姊妹握手
[00:12:06.000 --> 00:12:07.000]  一個很自然
[00:12:07.000 --> 00:12:08.000]  我不是說別人
[00:12:08.000 --> 00:12:09.000]  我只是說我自己
[00:12:09.000 --> 00:12:11.000]  你會發覺我從來都沒有
[00:12:11.000 --> 00:12:13.000]  如果跟我三十年的弟兄姊妹
[00:12:13.000 --> 00:12:14.000]  你從來沒有見過我
[00:12:14.000 --> 00:12:16.000]  我站在門口和別人握手
[00:12:16.000 --> 00:12:17.000]  除非我去第二間教會講道
[00:12:17.000 --> 00:12:19.000]  被迫去到門口幫人握手
[00:12:19.000 --> 00:12:20.000]  我在自己
[00:12:20.000 --> 00:12:21.000]  當然現在握不到
[00:12:21.000 --> 00:12:23.000]  都不知道在哪個門口握手
[00:12:23.000 --> 00:12:24.000]  但是當時我都沒有
[00:12:24.000 --> 00:12:25.000]  為什麼呢
[00:12:25.000 --> 00:12:27.000]  因為我覺得自己很虛偽
[00:12:27.000 --> 00:12:28.000]  如果握手
[00:12:28.000 --> 00:12:29.000]  為什麼呢
[00:12:29.000 --> 00:12:30.000]  我強調是我自己
[00:12:30.000 --> 00:12:31.000]  大家不要對號入座
[00:12:31.000 --> 00:12:32.000]  是我自己
[00:12:32.000 --> 00:12:34.000]  因為我很怕什麼呢
[00:12:34.000 --> 00:12:36.000]  我很怕一握手
[00:12:36.000 --> 00:12:37.000]  我一定要很開心
[00:12:37.000 --> 00:12:39.000]  一定要假裝開心
[00:12:39.000 --> 00:12:40.000]  我明明不開心
[00:12:40.000 --> 00:12:41.000]  我都要假裝開心
[00:12:41.000 --> 00:12:42.000]  感謝主
[00:12:42.000 --> 00:12:44.000]  我心裡面都不想說感謝主
[00:12:44.000 --> 00:12:45.000]  但是都要說感謝主
[00:12:45.000 --> 00:12:47.000]  我經常覺得很假
[00:12:47.000 --> 00:12:49.000]  甚至弟兄姊妹跟我說
[00:12:49.000 --> 00:12:50.000]  握手的時候
[00:12:50.000 --> 00:12:51.000]  牧師幫我
[00:12:51.000 --> 00:12:52.000]  我真的很不開心
[00:12:52.000 --> 00:12:53.000]  我當然會問
[00:12:53.000 --> 00:12:54.000]  你為什麼不開心
[00:12:54.000 --> 00:12:55.000]  為什麼不想祈禱
[00:12:55.000 --> 00:12:56.000]  通常講完之後
[00:12:56.000 --> 00:12:58.000]  回到家忘記了祈禱
[00:12:58.000 --> 00:12:59.000]  第二個星期
[00:12:59.000 --> 00:13:00.000]  弟兄姊妹問你
[00:13:00.000 --> 00:13:01.000]  有沒有幫我祈禱
[00:13:01.000 --> 00:13:02.000]  你怎麼回答
[00:13:02.000 --> 00:13:04.000]  你不敢說沒有
[00:13:04.000 --> 00:13:05.000]  真的不敢說
[00:13:05.000 --> 00:13:06.000]  於是我就學
[00:13:06.000 --> 00:13:07.000]  如果真的要握手
[00:13:07.000 --> 00:13:08.000]  我就立刻祈禱
[00:13:08.000 --> 00:13:09.000]  一講就立刻祈禱
[00:13:09.000 --> 00:13:10.000]  然後下星期
[00:13:10.000 --> 00:13:11.000]  有沒有祈禱
[00:13:11.000 --> 00:13:13.000]  上星期已經祈禱了
[00:13:13.000 --> 00:13:14.000]  我都害怕
[00:13:14.000 --> 00:13:15.000]  所以一開始
[00:13:15.000 --> 00:13:17.000]  我就沒有做這件事
[00:13:17.000 --> 00:13:18.000]  我很少做這件事
[00:13:18.000 --> 00:13:20.000]  因為我很怕我自己
[00:13:20.000 --> 00:13:21.000]  我是否表裡不一
[00:13:21.000 --> 00:13:23.000]  我明明覺得自己不開心
[00:13:23.000 --> 00:13:24.000]  但我又要假裝開心
[00:13:24.000 --> 00:13:25.000]  所以這個也是
[00:13:25.000 --> 00:13:27.000]  難了我自己
[00:13:27.000 --> 00:13:29.000]  一直
[00:13:29.000 --> 00:13:30.000]  難了我自己
[00:13:30.000 --> 00:13:32.000]  做牧師的原因
[00:13:32.000 --> 00:13:34.000]  我經常害怕做牧師
[00:13:34.000 --> 00:13:36.000]  不開心都要假裝開心
[00:13:36.000 --> 00:13:37.000]  有重擔都要假裝沒有重擔
[00:13:37.000 --> 00:13:38.000]  你明不明白
[00:13:38.000 --> 00:13:39.000]  因為犯勞苦、擔不重擔
[00:13:39.000 --> 00:13:40.000]  全都給了耶穌
[00:13:40.000 --> 00:13:41.000]  但很多時候
[00:13:41.000 --> 00:13:42.000]  我給了耶穌之後
[00:13:42.000 --> 00:13:43.000]  回到家還要拿回來
[00:13:43.000 --> 00:13:44.000]  那怎麼辦
[00:13:44.000 --> 00:13:45.000]  我都害怕
[00:13:45.000 --> 00:13:46.000]  我真的很害怕
[00:13:46.000 --> 00:13:48.000]  所以我就一直抗拒做牧師
[00:13:48.000 --> 00:13:49.000]  這是其中一個原因
[00:13:49.000 --> 00:13:51.000]  我很怕我自己表裡不一
[00:13:51.000 --> 00:13:52.000]  弟兄姊妹
[00:13:52.000 --> 00:13:54.000]  我們未必兩極化
[00:13:54.000 --> 00:13:55.000]  我想你死
[00:13:55.000 --> 00:13:56.000]  我不會
[00:13:56.000 --> 00:13:57.000]  但可能我自己
[00:13:57.000 --> 00:14:00.000]  亦都會有一種情況下
[00:14:00.000 --> 00:14:02.000]  我的表面和我的內心
[00:14:02.000 --> 00:14:04.000]  是未必一樣
[00:14:04.000 --> 00:14:06.000]  我會有
[00:14:06.000 --> 00:14:07.000]  但第二
[00:14:07.000 --> 00:14:09.000]  關於這個太太希羅底
[00:14:09.000 --> 00:14:10.000]  我稱之為她是
[00:14:10.000 --> 00:14:13.000]  懷恨在心的希羅底
[00:14:13.000 --> 00:14:15.000]  我們就讀讀第六章十九召
[00:14:15.000 --> 00:14:17.000]  準備一二三
[00:14:17.000 --> 00:14:19.000]  於是希羅底懷恨他
[00:14:19.000 --> 00:14:21.000]  想要殺他
[00:14:21.000 --> 00:14:23.000]  此時不能
[00:14:23.000 --> 00:14:26.000]  這個希羅底很清楚
[00:14:26.000 --> 00:14:30.000]  他說我真要真死施舍約翰
[00:14:30.000 --> 00:14:32.000]  恨不得馬上殺死他
[00:14:32.000 --> 00:14:33.000]  但此時不能
[00:14:33.000 --> 00:14:34.000]  為什麼不能呢
[00:14:34.000 --> 00:14:37.000]  因為希羅底的表面
[00:14:37.000 --> 00:14:39.000]  就令到他不能
[00:14:39.000 --> 00:14:40.000]  因為表面就說
[00:14:40.000 --> 00:14:41.000]  我要保護他
[00:14:41.000 --> 00:14:42.000]  我要愛他
[00:14:42.000 --> 00:14:43.000]  他是義人
[00:14:43.000 --> 00:14:44.000]  我要聽他的話
[00:14:44.000 --> 00:14:46.000]  所以希羅底就不敢出聲
[00:14:46.000 --> 00:14:48.000]  不敢和希羅底出聲
[00:14:48.000 --> 00:14:49.000]  要殺施舍約翰
[00:14:49.000 --> 00:14:52.000]  因為希羅底說扮得很精彩
[00:14:52.000 --> 00:14:54.000]  扮得太太也看不到他是假的
[00:14:54.000 --> 00:14:55.000]  很厲害
[00:14:55.000 --> 00:14:57.000]  很多丈夫都扮得很假
[00:14:57.000 --> 00:14:59.000]  扮得假都不知道
[00:14:59.000 --> 00:15:02.000]  他假都不知道
[00:15:02.000 --> 00:15:04.000]  所以他不敢
[00:15:04.000 --> 00:15:07.000]  我們人從來沒有想過
[00:15:07.000 --> 00:15:12.000]  仇恨和殺人是有關係的
[00:15:12.000 --> 00:15:13.000]  仇恨而已
[00:15:13.000 --> 00:15:14.000]  我真愛他而已
[00:15:14.000 --> 00:15:15.000]  為什麼不能呢
[00:15:15.000 --> 00:15:17.000]  但耶穌就這樣說
[00:15:17.000 --> 00:15:18.000]  各位弟兄姊妹
[00:15:18.000 --> 00:15:19.000]  各位朋友
[00:15:19.000 --> 00:15:20.000]  你有沒有試過殺人呢
[00:15:20.000 --> 00:15:22.000]  沒有
[00:15:22.000 --> 00:15:23.000]  耶穌就問
[00:15:23.000 --> 00:15:24.000]  有沒有試過恨人呢
[00:15:24.000 --> 00:15:29.000]  我都試過
[00:15:29.000 --> 00:15:32.000]  我曾經恨過一個牧師十年
[00:15:32.000 --> 00:15:33.000]  為什麼真的恨他十年呢
[00:15:33.000 --> 00:15:35.000]  因為他刺我背
[00:15:35.000 --> 00:15:37.000]  他害我
[00:15:37.000 --> 00:15:39.000]  我真的恨過他十年
[00:15:39.000 --> 00:15:41.000]  直到有一天
[00:15:41.000 --> 00:15:43.000]  上帝給我一個提醒
[00:15:43.000 --> 00:15:46.000]  是透過一個長輩對我的提醒
