
[00:00:00.000 --> 00:00:02.000]  講到之前一起祈禱
[00:10:55.000 --> 00:10:58.000]  但是上帝的管教是為了我們的益處
[00:10:58.000 --> 00:11:01.000]  要使我們有份於他的聖結
[00:11:01.000 --> 00:11:02.000]  很明顯
[00:11:02.000 --> 00:11:07.000]  看佛在猶太人的文化裏是許可的
[00:11:07.000 --> 00:11:11.000]  不過許可就不一定要用
[00:11:11.000 --> 00:11:16.000]  不是說教兒子都要打
[00:11:16.000 --> 00:11:19.000]  我記得在摩西的律法裏
[00:11:19.000 --> 00:11:24.000]  都有條例規定父母不但可以打兒子
[00:11:24.000 --> 00:11:27.000]  如果兒子是五逆父母的話
[00:11:27.000 --> 00:11:33.000]  他可以將兒子拉出來公審
[00:11:33.000 --> 00:11:36.000]  去到長老面前審他
[00:11:36.000 --> 00:11:41.000]  然後居民可以拿起石頭打死兒子
[00:11:41.000 --> 00:11:47.000]  但是在聖經那麼多的記載裏
[00:11:47.000 --> 00:11:52.000]  從來沒有記載過一位父親將兒子處死
[00:11:52.000 --> 00:11:57.000]  不過在我最近說到看佛的時候
[00:11:57.000 --> 00:12:00.000]  Peter 沈大兄今天又做主席
[00:12:00.000 --> 00:12:02.000]  他補充
[00:12:02.000 --> 00:12:06.000]  當我們看佛兒子的時候
[00:12:06.000 --> 00:12:09.000]  我們應該向兒女解釋清楚
[00:12:09.000 --> 00:12:10.000]  為什麼要打
[00:12:10.000 --> 00:12:12.000]  不是我們不愛他
[00:12:12.000 --> 00:12:15.000]  解釋清楚就讓子女明白
[00:12:15.000 --> 00:12:17.000]  不是因為我們不愛他很恨他
[00:12:17.000 --> 00:12:18.000]  所以打他
[00:12:18.000 --> 00:12:20.000]  不是這樣的
[00:12:20.000 --> 00:12:24.000]  當然這證明Peter 沈很有智慧
[00:12:24.000 --> 00:12:28.000]  也有身為人父的經驗
[00:12:28.000 --> 00:12:32.000]  事實上本來也教導父親
[00:12:32.000 --> 00:12:34.000]  教導兒女的時候
[00:12:34.000 --> 00:12:36.000]  真的要適可而止
[00:12:36.000 --> 00:12:37.000]  他說
[00:12:37.000 --> 00:12:38.000]  作父親的
[00:12:38.000 --> 00:12:41.000]  你們不要激怒兒女
[00:12:41.000 --> 00:12:48.000]  要用主的教導來養育栽培他們
[00:12:48.000 --> 00:12:50.000]  在古代的社會
[00:12:50.000 --> 00:12:54.000]  教養可能比較容易一點
[00:12:54.000 --> 00:12:55.000]  我想那個時代
[00:12:55.000 --> 00:13:01.000]  沒有毒品、沒有電視、沒有手機、沒有互聯網、沒有Facebook
[00:13:01.000 --> 00:13:06.000]  極其量最多可能有些年輕人的反叛
[00:13:06.000 --> 00:13:10.000]  但現代做父母教導兒女真的難很多
[00:13:10.000 --> 00:13:12.000]  他們有很充足的資訊
[00:13:12.000 --> 00:13:16.000]  知道其實父母不能夠看佛子女
[00:13:16.000 --> 00:13:19.000]  我記得當我女兒還是兩三歲的時候
[00:13:19.000 --> 00:13:20.000]  不是兩三歲
[00:13:20.000 --> 00:13:22.000]  讀二三年班的時候
[00:13:22.000 --> 00:13:24.000]  不記得是二年班還是三年班
[00:13:24.000 --> 00:13:26.000]  有一天放學回家
[00:13:26.000 --> 00:13:28.000]  回來就跟我說
[00:13:28.000 --> 00:13:29.000]  爸爸
[00:13:29.000 --> 00:13:31.000]  你要答應我一件事
[00:13:31.000 --> 00:13:34.000]  我說什麼事?這麼緊張
[00:13:34.000 --> 00:13:37.000]  他說你以後不可以打我
[00:13:37.000 --> 00:13:38.000]  老師告訴我
[00:13:38.000 --> 00:13:39.000]  如果你打我
[00:13:39.000 --> 00:13:42.000]  我可以打電話報警
[00:13:42.000 --> 00:13:46.000]  其實我也很少打女兒
[00:13:46.000 --> 00:13:48.000]  小時候打一點
[00:13:48.000 --> 00:13:49.000]  但是長大了
[00:13:49.000 --> 00:13:52.000]  她開始明白事理
[00:13:52.000 --> 00:13:53.000]  我就沒有打她
[00:13:53.000 --> 00:13:55.000]  我也答應不打她
[00:13:55.000 --> 00:13:58.000]  其實除了學校的教導之外
[00:13:58.000 --> 00:14:01.000]  現在互聯網真的很厲害
[00:14:01.000 --> 00:14:04.000]  什麼事小朋友都看到
[00:14:04.000 --> 00:14:08.000]  記得有一次跟師母去咖啡室吃早餐
[00:14:08.000 --> 00:14:13.000]  看到有些媽媽帶著子女去喝咖啡
[00:14:13.000 --> 00:14:17.000]  其中有一位媽媽有個兒子大約三幾歲
[00:14:17.000 --> 00:14:20.000]  已經給他平板電腦教導
[00:14:20.000 --> 00:14:23.000]  不用妨礙媽媽聊天
[00:14:23.000 --> 00:14:26.000]  這樣的教育
[00:14:26.000 --> 00:14:29.000]  小朋友就會很快得到很大量的資訊
[00:14:29.000 --> 00:14:32.000]  這種教育系統的方法
[00:14:32.000 --> 00:14:34.000]  也有可能有一天
[00:14:34.000 --> 00:14:40.000]  使小朋友變成了恐怖主義分子
[00:14:40.000 --> 00:14:43.000]  因為現代的恐怖主義分子
[00:14:43.000 --> 00:14:47.000]  都是藉著互聯網去散佈他們的思想
[00:14:47.000 --> 00:14:51.000]  以致今天在伊斯蘭極端組織
[00:14:51.000 --> 00:14:54.000]  都有西方人參加
[00:14:54.000 --> 00:14:57.000]  我們現代的父母
[00:14:57.000 --> 00:15:01.000]  應該怎樣去教育我們的下一代呢?
[00:15:01.000 --> 00:15:04.000]  其實我相信最重要的
[00:15:04.000 --> 00:15:06.000]  都是要教導他們學習聖經
[00:15:06.000 --> 00:15:08.000]  去認識上帝
[00:15:08.000 --> 00:15:11.000]  在《針研》22章6節說
[00:15:11.000 --> 00:15:14.000]  教導兒童走正路
[00:15:14.000 --> 00:15:18.000]  他自幼道老終生不亡
[00:15:18.000 --> 00:15:21.000]  我們相信上帝藉著聖經
[00:15:21.000 --> 00:15:25.000]  將人生的正路啟示了給我們
[00:15:25.000 --> 00:15:29.000]  在《針研》14章12節說
[00:15:29.000 --> 00:15:32.000]  有些道路看來正直
[00:15:32.000 --> 00:15:35.000]  卻是導向死亡之途
[00:15:35.000 --> 00:15:39.000]  我們要從小教導我們的下一代
[00:15:39.000 --> 00:15:41.000]  教導我們的子女
[00:15:41.000 --> 00:15:43.000]  要去認識上帝
[00:15:43.000 --> 00:15:46.000]  要懂得用聖經的標準
[00:15:46.000 --> 00:15:49.000]  來判斷是非
[00:15:49.000 --> 00:15:52.000]  這樣他們就可以一生一世
[00:15:52.000 --> 00:15:56.000]  走在正路當中
[00:15:56.000 --> 00:15:59.000]  說過做父親的智慧
[00:15:59.000 --> 00:16:01.000]  我們也要看看做兒女的智慧
[00:16:01.000 --> 00:16:06.000]  我們應該怎樣對待我們的父親呢?
[00:16:06.000 --> 00:16:08.000]  首先做兒女的
[00:16:08.000 --> 00:16:12.000]  當然是應該孝敬父母
[00:16:12.000 --> 00:16:15.000]  在十誡裡面的第五誡命
[00:16:15.000 --> 00:16:20.000]  吩咐做兒女的要孝敬父母
[00:16:20.000 --> 00:16:26.000]  好使你們在我要賜給你們的土地上享長壽
[00:16:26.000 --> 00:16:29.000]  熟悉十誡的弟兄姊妹可能會記得
[00:16:29.000 --> 00:16:32.000]  十誡裡面的頭四誡命
[00:16:32.000 --> 00:16:35.000]  都是和上帝有關的
[00:16:35.000 --> 00:16:37.000]  除我以外不可有別的神
[00:16:37.000 --> 00:16:39.000]  不可以做偶像
[00:16:39.000 --> 00:16:41.000]  不可以妄稱上帝的名
[00:16:41.000 --> 00:16:43.000]  要守安息人
[00:16:43.000 --> 00:16:46.000]  但是第五到第十誡命
[00:16:46.000 --> 00:16:49.000]  就是和人際關係有關的
[00:16:49.000 --> 00:16:51.000]  在人際關係裡面
[00:16:51.000 --> 00:16:53.000]  最重要的關係
[00:16:53.000 --> 00:16:56.000]  就是我們和父母的關係
[00:16:56.000 --> 00:16:59.000]  因為上帝定了一個規律
[00:16:59.000 --> 00:17:03.000]  是要由人去生人出來
[00:17:03.000 --> 00:17:05.000]  每一個人來到這個世上
[00:17:05.000 --> 00:17:08.000]  都是由父母所生的
[00:17:08.000 --> 00:17:11.000]  只有亞當和夏娃是例外的
[00:17:11.000 --> 00:17:16.000]  故此我們作為兒女
[00:17:16.000 --> 00:17:20.000]  是理所當然的應該孝順父母
[00:17:20.000 --> 00:17:24.000]  華人也有所謂身體法夫
[00:17:24.000 --> 00:17:27.000]  受之父母不敢毀傷
[00:17:27.000 --> 00:17:29.000]  孝之始也
[00:17:29.000 --> 00:17:34.000]  但是我們要怎樣表達我們的孝心呢?
[00:17:34.000 --> 00:17:38.000]  真言四章四節教導我們說
[00:17:38.000 --> 00:17:40.000]  我父親教導我說
[00:17:40.000 --> 00:17:42.000]  要記住我的話
[00:17:42.000 --> 00:17:43.000]  不可忘掉
[00:17:43.000 --> 00:17:45.000]  遵守我的訓誡
[00:17:45.000 --> 00:17:48.000]  你就有豐富的生命
[00:17:48.000 --> 00:17:51.000]  我相信由於父親活在這個世上
[00:17:51.000 --> 00:17:54.000]  比兒女一定長一些
[00:17:54.000 --> 00:17:58.000]  父親有人生的經驗
[00:17:58.000 --> 00:18:00.000]  在猶太人的時代
[00:18:00.000 --> 00:18:04.000]  父親更加會聽律法的重讀
[00:18:04.000 --> 00:18:08.000]  在摩西五經裡也吩咐做父親
[00:18:08.000 --> 00:18:10.000]  要殷勤教導你們的兒女
[00:18:10.000 --> 00:18:12.000]  無論在家裡
[00:18:12.000 --> 00:18:15.000]  或者在外面休息或工作
[00:18:15.000 --> 00:18:18.000]  都要不斷的溫習這個誡命
[00:18:18.000 --> 00:18:20.000]  因此做兒女的
[00:18:20.000 --> 00:18:23.000]  是很應該聽從父母的教導
[00:18:23.000 --> 00:18:27.000]  其實小朋友小時候
[00:18:27.000 --> 00:18:30.000]  都是多數會聽話的
[00:18:30.000 --> 00:18:31.000]  不聽也不行
[00:18:31.000 --> 00:18:34.000]  但是問題在十幾歲的時候
[00:18:34.000 --> 00:18:36.000]  到了反叛時期
[00:18:36.000 --> 00:18:38.000]  就會出現問題
[00:18:38.000 --> 00:18:41.000]  不過假如我們已經信主
[00:18:41.000 --> 00:18:43.000]  我們就會記得
[00:18:43.000 --> 00:18:46.000]  如絕人藐視父親的訓誨
[00:18:46.000 --> 00:18:50.000]  精明人接受父親的管教
[00:18:50.000 --> 00:18:52.000]  年輕人不要自以為聰明
[00:18:52.000 --> 00:18:55.000]  以為父母那一套就落伍
[00:18:55.000 --> 00:19:00.000]  假如父親所教的是合乎聖經的話
[00:19:00.000 --> 00:19:05.000]  就不會因時代的轉變而變為落伍
[00:19:05.000 --> 00:19:07.000]  當然做父親的
[00:19:07.000 --> 00:19:10.000]  不單要將人生的經驗教導兒女
[00:19:10.000 --> 00:19:11.000]  更重要的是
[00:19:11.000 --> 00:19:12.000]  我剛才也說過
[00:19:12.000 --> 00:19:14.000]  一定要將聖經教導兒女
[00:19:14.000 --> 00:19:17.000]  正如以弗所書六章四節提醒我們
[00:19:17.000 --> 00:19:20.000]  我們要用主的教導
[00:19:20.000 --> 00:19:23.000]  來養育栽培他們
[00:19:23.000 --> 00:19:28.000]  此外在真言十五章二十節也說
[00:19:28.000 --> 00:19:33.000]  明智的兒子洗父親恩惠
[00:19:33.000 --> 00:19:36.000]  如絕的兒子藐視母親
[00:19:36.000 --> 00:19:38.000]  聰明的人
[00:19:38.000 --> 00:19:40.000]  聰明的兒女
[00:19:40.000 --> 00:19:44.000]  不單不會藐視父親的訓誨
[00:19:44.000 --> 00:19:46.000]  也不會藐視母親
[00:19:46.000 --> 00:19:48.000]  明智的兒子
[00:19:48.000 --> 00:19:55.000]  是怎樣可以洗到父親恩惠的呢?
[00:19:55.000 --> 00:19:58.000]  我相信無論何時何地
[00:19:58.000 --> 00:20:03.000]  如果一個兒子能夠成為社會上有用的人
[00:20:03.000 --> 00:20:06.000]  而不是一個為禍社會的人
[00:20:06.000 --> 00:20:09.000]  都會洗父親恩惠
[00:20:09.000 --> 00:20:13.000]  在真言今天讀的二十八章第七節說
[00:20:13.000 --> 00:20:17.000]  年輕人謹守法律就是聰明
[00:20:17.000 --> 00:20:19.000]  跟好吃懶做的人結交
[00:20:19.000 --> 00:20:22.000]  就難免羞辱自己的父親
[00:20:22.000 --> 00:20:24.000]  所以我們的子女
[00:20:24.000 --> 00:20:26.000]  做子女的一定要做一個
[00:20:26.000 --> 00:20:29.000]  對社會有貢獻的人
[00:20:29.000 --> 00:20:31.000]  有一些父母
[00:20:31.000 --> 00:20:34.000]  他們會希望子女去完成
[00:20:34.000 --> 00:20:39.000]  他們未能夠完成的心願
[00:20:39.000 --> 00:20:42.000]  假如兒女真的有能力
[00:20:42.000 --> 00:20:44.000]  有才能的話
[00:20:44.000 --> 00:20:48.000]  其實都不妨去完成父母的心願
[00:20:48.000 --> 00:20:51.000]  如果我們能夠完成父母的心願的話
[00:20:51.000 --> 00:20:55.000]  父親父母都一定會恩惠的
[00:20:55.000 --> 00:20:58.000]  當然不是每一個子女都可以做得到
[00:20:58.000 --> 00:21:01.000]  有時可能他們的興趣不同
[00:21:01.000 --> 00:21:03.000]  可能他們的性格不同
[00:21:03.000 --> 00:21:05.000]  或者才幹不同
[00:21:05.000 --> 00:21:08.000]  不過做兒女的
[00:21:08.000 --> 00:21:10.000]  應該盡力而為
[00:21:10.000 --> 00:21:15.000]  我記得先父當年很鼓勵我做會計師
[00:21:15.000 --> 00:21:18.000]  結果我就完成了他的心願
[00:21:18.000 --> 00:21:20.000]  我完成他心願的時候
[00:21:20.000 --> 00:21:22.000]  那一年我生日
[00:21:22.000 --> 00:21:25.000]  我爸爸就送了一個勞力士手錶給我
[00:21:25.000 --> 00:21:28.000]  使父親恩惠的兒子
[00:21:28.000 --> 00:21:31.000]  真的得到父親的同愛
[00:21:31.000 --> 00:21:35.000]  最後我今天就想放一部短片
[00:21:35.000 --> 00:21:37.000]  鼓勵大家做兒女
[00:21:37.000 --> 00:21:40.000]  雖然有些人可能還沒做父親
[00:21:40.000 --> 00:21:42.000]  但人人都一定做兒女
[00:21:42.000 --> 00:21:45.000]  如果我們的父親仍在的話
[00:21:45.000 --> 00:21:48.000]  我們要鼓勵兒女的
[00:21:48.000 --> 00:21:51.000]  要花點時間陪我們的父親
[00:21:51.000 --> 00:21:54.000]  這部短片大約有六分半鐘
[00:21:54.000 --> 00:21:57.000]  畫面裡面有很多純文字
[00:21:57.000 --> 00:22:00.000]  為了幫助一些可能看不清楚
[00:22:00.000 --> 00:22:02.000]  讀得不夠快的弟兄姊妹
[00:22:02.000 --> 00:22:05.000]  如果畫面只是純文字的時候
[00:22:05.000 --> 00:22:09.000]  我會讀出來幫助那些看得不夠快的
[00:22:35.000 --> 00:22:37.000]  有許理根愛一樣
[00:22:37.000 --> 00:22:38.000]  不善於擁抱
