
[00:00:00.000 --> 00:00:03.280]  很高興能夠一同的牧土
[00:03:24.840 --> 00:03:27.720]  其實他講到是人的靈性的問題
[00:03:27.720 --> 00:03:31.680]  一位靈性成熟的人是一位異人
[00:03:31.680 --> 00:03:33.960]  靈性成熟的人
[00:03:33.960 --> 00:03:36.720]  好像一棵樹栽在溪水旁
[00:03:36.720 --> 00:03:39.680]  岸時後結果子葉子也不枯光
[00:03:39.680 --> 00:03:43.720]  異人知道神的誡命重要
[00:03:43.720 --> 00:03:46.720]  周圍的人講誡命
[00:03:46.720 --> 00:03:48.360]  神的誡命
[00:03:48.360 --> 00:03:49.680]  這麼老套的
[00:03:49.680 --> 00:03:50.480]  見離地的
[00:03:51.240 --> 00:03:53.720]  不過異人就知道誡命
[00:03:53.720 --> 00:03:55.400]  很具體的誡命
[00:03:55.400 --> 00:03:58.640]  不是意念是重要的
[00:03:58.640 --> 00:04:00.800]  他很喜歡耶和華的律法
[00:04:00.800 --> 00:04:02.200]  就夜去思想
[00:04:02.200 --> 00:04:06.440]  律法Torah在心靈裏面
[00:04:06.440 --> 00:04:07.920]  印在心靈裏面
[00:04:07.920 --> 00:04:11.600]  以至大家行在神的正直的路上
[00:04:11.600 --> 00:04:15.760]  所以異人是不從惡人的計謀
[00:04:15.760 --> 00:04:18.200]  不站著人的道路
[00:04:18.200 --> 00:04:20.480]  不坐蝕萬人的座位
[00:04:21.600 --> 00:04:24.640]  他不喜歡用辱罵來挑起紛爭
[00:04:24.640 --> 00:04:26.680]  硬來吵架不喜歡
[00:04:26.680 --> 00:04:29.240]  他不喜歡戲弄圍洛
[00:04:29.240 --> 00:04:31.800]  哈哈哈哈笑死他了
[00:04:31.800 --> 00:04:34.560]  他也不喜歡群黨這些做法
[00:04:34.560 --> 00:04:37.480]  用另一種講法來講
[00:04:37.480 --> 00:04:38.720]  異人是有品格的
[00:04:38.720 --> 00:04:42.440]  他的品格是一種勇氣
[00:04:42.440 --> 00:04:43.920]  勇氣
[00:04:43.920 --> 00:04:47.640]  為什麼講到這樣講法呢
[00:04:49.160 --> 00:04:51.440]  大衛布魯克斯
[00:04:51.440 --> 00:04:55.480]  David Brooks在他的書的品格之路
[00:04:55.480 --> 00:04:58.840]  講到兩種的美德
[00:04:58.840 --> 00:05:00.880]  簡歷的美德
[00:05:00.880 --> 00:05:02.920]  道持的美德
[00:05:02.920 --> 00:05:04.720]  簡歷的美德是什麼呢
[00:05:04.720 --> 00:05:05.800]  CV
[00:05:05.800 --> 00:05:07.120]  我擺出來就是
[00:05:07.120 --> 00:05:09.120]  我做工有些聰明的地方
[00:05:09.120 --> 00:05:11.360]  我有些精明的地方
[00:05:11.360 --> 00:05:14.080]  是在我工作當中鍛煉出來的
[00:05:14.080 --> 00:05:15.440]  我很厲害的
[00:05:15.440 --> 00:05:18.120]  是講到人如何成功
[00:05:18.120 --> 00:05:20.120]  是一種技巧技能
[00:05:20.120 --> 00:05:24.240]  這個道持的美德
[00:05:24.240 --> 00:05:26.400]  就是說我們離開的時候
[00:05:26.400 --> 00:05:29.040]  如果人是講真心的話
[00:05:29.040 --> 00:05:30.400]  他會說你
[00:05:30.400 --> 00:05:32.280]  他是很仁愛的
[00:05:32.280 --> 00:05:33.720]  他很溫柔的
[00:05:33.720 --> 00:05:35.480]  他很有憐憫的心
[00:05:35.480 --> 00:05:37.600]  他很正直的
[00:05:37.600 --> 00:05:39.320]  他很公義的
[00:05:39.320 --> 00:05:41.040]  他很勇敢的
[00:05:41.040 --> 00:05:43.200]  這個就端符他在生的時候
[00:05:43.200 --> 00:05:45.280]  和周圍的人建立的關係
[00:05:45.280 --> 00:05:48.280]  也端符他有沒有愛人如己
[00:05:48.280 --> 00:05:52.520]  也是怎樣去愛人
[00:05:52.520 --> 00:05:54.400]  但是我們知道
[00:05:54.400 --> 00:05:55.920]  簡歷的美德
[00:05:55.920 --> 00:05:57.920]  CV的美德
[00:05:57.920 --> 00:06:01.480]  和道持的美德是有張力的
[00:06:01.480 --> 00:06:03.200]  因為我們是生活在一個
[00:06:03.200 --> 00:06:04.680]  則以愛
[00:06:04.680 --> 00:06:06.160]  懷疑愛
[00:06:06.160 --> 00:06:07.800]  那種能力的世界
[00:06:07.800 --> 00:06:10.720]  我們是會高舉簡歷的美德
[00:06:10.720 --> 00:06:12.680]  還有我們是著重成就的
[00:06:12.680 --> 00:06:14.280]  我們的文化告訴我們
[00:06:14.280 --> 00:06:16.720]  我們擺明是競爭者
[00:06:16.720 --> 00:06:18.240]  我一定要比你厲害
[00:06:18.240 --> 00:06:19.040]  還有
[00:06:19.040 --> 00:06:19.960]  我們的文化告訴我們
[00:06:19.960 --> 00:06:23.520]  我們要勝利勝利勝利
[00:06:23.520 --> 00:06:25.000]  但是我們知道
[00:06:25.000 --> 00:06:27.040]  由頭到尾的勝利
[00:06:27.040 --> 00:06:29.240]  一尾的勝利
[00:06:29.240 --> 00:06:31.320]  是不存在的
[00:06:31.320 --> 00:06:33.320]  生命有生命的季節
[00:06:33.320 --> 00:06:35.080]  人生有上的時間
[00:06:35.080 --> 00:06:36.800]  有落的時間
[00:06:36.800 --> 00:06:40.120]  生命是混亂的
[00:06:40.120 --> 00:06:42.680]  所以當你在生命的混亂當中的時候
[00:06:42.680 --> 00:06:45.120]  人需要的不是CV的美德
[00:06:45.120 --> 00:06:46.960]  簡歷的美德
[00:06:46.960 --> 00:06:49.880]  是需要一種真正的道持的美德
[00:06:49.880 --> 00:06:51.240]  一種真正的美德
[00:06:51.240 --> 00:06:53.640]  是神所常常講到
[00:06:53.640 --> 00:06:55.720]  是你和我要有的美德
[00:06:55.720 --> 00:06:58.800]  其中一樣就是勇氣
[00:06:58.800 --> 00:06:59.800]  講到勇氣
[00:06:59.800 --> 00:07:03.280]  在2016年7月30日和31日
[00:07:03.280 --> 00:07:05.320]  我和大家讀過
[00:07:05.320 --> 00:07:08.440]  約書亞記第一章一至九節的
[00:07:08.440 --> 00:07:10.360]  那時候講到約書亞
[00:07:10.360 --> 00:07:11.800]  他在生命的交界
[00:07:11.800 --> 00:07:13.640]  他要接摩西的棒
[00:07:13.640 --> 00:07:15.880]  他又歡喜又害怕
[00:07:15.880 --> 00:07:17.960]  心裡和平和
[00:07:17.960 --> 00:07:20.960]  但又是很緊張
[00:07:20.960 --> 00:07:22.360]  我們看第一章的時候
[00:07:22.360 --> 00:07:23.040]  我們看到
[00:07:23.040 --> 00:07:25.040]  第一章真的是
[00:07:25.040 --> 00:07:28.240]  講到摩西這個偉大的領袖
[00:07:28.240 --> 00:07:29.240]  是離世的
[00:07:29.240 --> 00:07:32.480]  是一個很莊嚴的開始
[00:07:32.480 --> 00:07:33.960]  第一節
[00:07:33.960 --> 00:07:37.760]  耶和華的僕人摩西死了以後
[00:07:37.760 --> 00:07:40.280]  耶和華擾予摩西的幫手
[00:07:40.280 --> 00:07:43.120]  亂的兒子約書亞說
[00:07:43.120 --> 00:07:45.480]  我的僕人摩西死了
[00:07:45.480 --> 00:07:47.960]  現在你要起來
[00:07:47.960 --> 00:07:51.280]  和眾百聲歌者約但何
[00:07:51.280 --> 00:07:56.320]  往我所要賜給以色列人的地去
[00:07:56.320 --> 00:07:57.880]  摩西是先知
[00:07:57.880 --> 00:07:59.200]  是解放者
[00:07:59.200 --> 00:08:02.160]  勇敢地面對這個法路
[00:08:02.160 --> 00:08:04.680]  摩西是帶著一班
[00:08:04.680 --> 00:08:06.640]  有時就感激你
[00:08:06.640 --> 00:08:12.480]  有時又責備你的百姓
[00:08:12.480 --> 00:08:14.720]  摩西在山上和神經
[00:08:14.720 --> 00:08:17.840]  有兩次頒布這個誡命
[00:08:17.840 --> 00:08:20.000]  摩西站在約但何邊
[00:08:20.000 --> 00:08:21.600]  望著搖搖指向
[00:08:21.600 --> 00:08:23.600]  說這個是我們應許地
[00:08:23.600 --> 00:08:25.080]  這個是我們尊敬
[00:08:25.080 --> 00:08:27.240]  偉大的摩西
[00:08:27.240 --> 00:08:29.280]  離世了
[00:08:29.280 --> 00:08:30.960]  正如通常的情況一樣
[00:08:30.960 --> 00:08:33.600]  當重要的領袖離世
[00:08:33.600 --> 00:08:35.880]  我們看看誰做領袖
[00:08:35.880 --> 00:08:37.680]  那個行不行
[00:08:37.680 --> 00:08:40.160]  那個行不行
[00:08:40.160 --> 00:08:43.160]  6月27日我和兩位牧師
[00:08:43.160 --> 00:08:44.640]  兩位執事
[00:08:44.640 --> 00:08:46.360]  兩位弟兄
[00:08:46.360 --> 00:08:50.360]  在一間著名的中餐館吃
[00:08:50.360 --> 00:08:52.240]  我人生第一次去
[00:08:52.240 --> 00:08:55.520]  中餐館的經理招呼我們
[00:08:55.520 --> 00:08:57.760]  我們和他聊天
[00:08:57.760 --> 00:08:59.400]  他訪問一下
[00:08:59.400 --> 00:09:02.120]  原來他以前在西餐廳做的
[00:09:02.120 --> 00:09:03.360]  著名的西餐廳做
[00:09:03.360 --> 00:09:05.680]  後來去了一間著名的中餐廳做
[00:09:05.680 --> 00:09:06.720]  他說我來到這裡做
[00:09:06.720 --> 00:09:08.400]  要放下身段
[00:09:08.400 --> 00:09:09.600]  要心靈謙卑
[00:09:09.600 --> 00:09:13.840]  因為這個高檔的中餐館
[00:09:13.840 --> 00:09:16.800]  裡面的廚師
[00:09:16.800 --> 00:09:20.760]  師傅是很有料的
[00:09:20.760 --> 00:09:22.520]  不過都很高端的
[00:09:22.520 --> 00:09:25.160]  眼睛是在這裡的
[00:09:25.160 --> 00:09:26.080]  他說我去到的時候
[00:09:26.080 --> 00:09:27.480]  我真的要放下身段
[00:09:27.480 --> 00:09:30.560]  都不會說到我以前有多成功
[00:09:30.560 --> 00:09:32.320]  他說我可以來到這裡
[00:09:32.320 --> 00:09:33.040]  從頭做起
[00:09:33.040 --> 00:09:34.400]  我要掃地
[00:09:34.400 --> 00:09:35.880]  我用三個月的時間
[00:09:35.880 --> 00:09:37.560]  所以他三個月的時間
[00:09:37.560 --> 00:09:38.360]  他就很謙卑
[00:09:38.360 --> 00:09:39.640]  進了廚房
[00:09:39.640 --> 00:09:41.600]  問一下師傅這些菜是怎樣的
[00:09:41.600 --> 00:09:43.360]  煮的份量是怎樣的
[00:09:43.360 --> 00:09:46.280]  他說一開始是被人罵的
[00:09:46.280 --> 00:09:47.040]  很慘的
[00:09:47.040 --> 00:09:48.600]  不過他說三個月
[00:09:48.600 --> 00:09:49.320]  他說三個月
[00:09:49.320 --> 00:09:51.120]  我三個月學會了之後
[00:09:51.120 --> 00:09:53.520]  他們不可以罵我
[00:09:53.520 --> 00:09:55.760]  真的三個月之後
[00:09:55.760 --> 00:09:57.640]  本來叫他的名字
[00:09:57.640 --> 00:09:59.760]  後來叫他哥哥
[00:09:59.760 --> 00:10:04.520]  還有他在這裡做到差不多
[00:10:04.520 --> 00:10:05.360]  都很成功了
[00:10:05.360 --> 00:10:06.720]  個個都聽他說
[00:10:06.720 --> 00:10:08.640]  其實他進去廚房
[00:10:08.640 --> 00:10:09.680]  那個習俗是這樣的
[00:10:09.680 --> 00:10:11.600]  吃什麼都可以的
[00:10:11.600 --> 00:10:13.560]  不過這個經理他說
[00:10:13.560 --> 00:10:16.120]  我有底線的
[00:10:16.120 --> 00:10:19.840]  我只吃一碗雞飯就行了
[00:10:19.840 --> 00:10:21.880]  我聽到我很開心
[00:10:21.880 --> 00:10:23.440]  這個弟兄這麼好
[00:10:23.440 --> 00:10:26.320]  所以我跟右邊的執事說
[00:10:26.320 --> 00:10:28.920]  神學生就是要這些人
[00:10:28.920 --> 00:10:31.960]  教會牧師就是要這些人
[00:10:31.960 --> 00:10:35.000]  這個弟兄
[00:10:35.000 --> 00:10:38.360]  他是這個餐館的繼承人
[00:10:38.360 --> 00:10:39.920]  負責去管理
[00:10:39.920 --> 00:10:43.440]  被人指指點點
[00:10:43.440 --> 00:10:45.520]  同樣的約書記的第一章
[00:10:45.520 --> 00:10:48.400]  你看到經文背後那些懷疑者的聲音
[00:10:48.400 --> 00:10:48.960]  是不是
[00:10:48.960 --> 00:10:50.800]  他們是施予的
[00:10:50.800 --> 00:10:51.800]  你聽清楚
[00:10:51.800 --> 00:10:56.560]  他們就說摩西是可以跟法老軍隊打仗的
[00:10:56.560 --> 00:10:58.600]  這個約書可以嗎
[00:10:58.600 --> 00:11:02.280]  摩西是保護我們的福利的
[00:11:02.280 --> 00:11:04.080]  這個約書可以嗎
[00:11:04.080 --> 00:11:06.080]  摩西和約書
[00:11:06.080 --> 00:11:09.480]  這個約書可以帶我們到英許之地嗎
[00:11:09.480 --> 00:11:12.520]  當周圍的人洩洩私語
[00:11:12.520 --> 00:11:15.080]  平頭品足的時候
[00:11:15.080 --> 00:11:19.720]  全能者神就向摩西發出他的英語說
[00:11:19.720 --> 00:11:21.280]  你平生的日子
[00:11:21.280 --> 00:11:26.640]  必無一人能在你面前站立得住
[00:11:26.640 --> 00:11:30.160]  我怎樣與摩西同在也必照樣與你同在
[00:11:30.160 --> 00:11:33.960]  我必不撇下你也不丟棄你
[00:11:33.960 --> 00:11:36.400]  神就是接著再說
[00:11:36.400 --> 00:11:37.720]  說完這個英許之後
[00:11:37.720 --> 00:11:40.520]  接著就勸誡摩西
[00:11:40.520 --> 00:11:41.440]  勸誡三次
[00:11:41.440 --> 00:11:43.040]  要剛強勇敢
[00:11:43.040 --> 00:11:44.640]  要剛強勇敢
[00:11:44.640 --> 00:11:46.160]  你要剛強勇敢
[00:11:46.160 --> 00:11:48.360]  所以在六至九節就是
[00:11:48.360 --> 00:11:50.080]  神和摩西說了三次
[00:11:50.080 --> 00:11:53.120]  剛強壯膽的指令
[00:11:53.120 --> 00:11:55.280]  叫他不要怕
[00:11:55.280 --> 00:11:57.720]  在第六節
[00:11:57.720 --> 00:11:59.240]  你當剛強壯膽
[00:11:59.240 --> 00:12:03.360]  因為你必使這百姓承受那地為業
[00:12:03.360 --> 00:12:06.000]  就是我向他們列祖
[00:12:06.000 --> 00:12:09.920]  起誓所應許賜給他們的地
[00:12:09.920 --> 00:12:13.800]  第六節說到剛強壯膽就是說
[00:12:13.800 --> 00:12:17.920]  神會為以色列人征戰
[00:12:17.920 --> 00:12:21.560]  以色列人能不能夠進入迦南地
[00:12:21.560 --> 00:12:24.440]  不是人的能力
[00:12:24.440 --> 00:12:26.880]  而是神的恩惠
[00:12:26.880 --> 00:12:29.280]  所以神就是叫
[00:12:29.280 --> 00:12:31.080]  這個約書
[00:12:31.080 --> 00:12:33.280]  你要信靠
[00:12:33.280 --> 00:12:35.000]  你真的要信靠
[00:12:35.000 --> 00:12:36.240]  不是信
[00:12:36.240 --> 00:12:39.640]  是信靠
[00:12:39.640 --> 00:12:42.360]  所以人能夠剛強壯膽
[00:12:42.360 --> 00:12:43.080]  這麼大膽
[00:12:43.080 --> 00:12:44.120]  這麼有勇氣
[00:12:44.120 --> 00:12:46.600]  因為我們相信神的英許
[00:12:46.600 --> 00:12:48.280]  相信信靠
[00:12:48.280 --> 00:12:52.160]  就有勇氣
[00:12:52.160 --> 00:12:53.960]  接著第七節
[00:12:53.960 --> 00:12:55.960]  神就要求
[00:12:55.960 --> 00:13:00.200]  約書是要剛強壯膽的
[00:13:00.200 --> 00:13:03.920]  是去遵守神的誡命
[00:13:03.920 --> 00:13:05.480]  所以第七節就說
[00:13:05.480 --> 00:13:07.560]  只要剛強大大的壯膽
[00:13:07.560 --> 00:13:11.880]  謹守遵行我僕人摩西所吩咐你的一切律法
[00:13:11.880 --> 00:13:13.240]  不可偏離左右
[00:13:13.240 --> 00:13:14.960]  使你無論往哪裏去
[00:13:14.960 --> 00:13:16.840]  都可以順利
[00:13:16.840 --> 00:13:23.880]  神命令約書要遵守誡命
[00:13:23.880 --> 00:13:25.160]  周圍的人說
[00:13:25.160 --> 00:13:27.360]  誡命沒有用
[00:13:27.360 --> 00:13:28.720]  神說你要遵守
[00:13:28.720 --> 00:13:29.880]  有勇氣
[00:13:29.880 --> 00:13:30.880]  不要怕
[00:13:30.880 --> 00:13:32.520]  遵守
[00:13:32.520 --> 00:13:35.080]  所以這是一個條件
[00:13:35.080 --> 00:13:39.080]  以色列人能不能夠進入迦南
[00:13:39.080 --> 00:13:44.560]  就看他們有沒有遵守神的命令
[00:13:44.560 --> 00:13:45.920]  我們生命有很多迦南
[00:13:45.920 --> 00:13:46.920]  進不進入
[00:13:46.920 --> 00:13:48.120]  進入不了
[00:13:48.120 --> 00:13:50.800]  你有沒有遵守神的命令
[00:13:50.800 --> 00:13:52.480]  有沒有遵守神的誡命
[00:13:52.480 --> 00:13:54.920]  有沒有日夜思想背誦
[00:13:54.920 --> 00:13:56.240]  在你的心裏面
[00:13:56.240 --> 00:13:57.280]  印在心裏面
[00:13:57.280 --> 00:13:58.920]  常常思念神的話語
[00:13:58.920 --> 00:14:00.920]  說神的話語是頂呱呱
[00:14:00.920 --> 00:14:02.360]  神的話語是真的
[00:14:02.360 --> 00:14:05.120]  我和你分享神的話語是很真的
[00:14:05.120 --> 00:14:06.720]  你有沒有這種熱情
[00:14:06.720 --> 00:14:09.000]  有沒有這種經歷
[00:14:09.000 --> 00:14:11.360]  所以剛強壯膽的人
[00:14:11.360 --> 00:14:12.400]  你說你是剛強壯膽
[00:14:12.400 --> 00:14:13.200]  是不是
[00:14:13.200 --> 00:14:14.440]  我知道了
[00:14:14.440 --> 00:14:18.800]  你是真的有遵守神的命令
[00:14:18.800 --> 00:14:21.600]  第九節說到剛強壯膽的結果
[00:14:21.600 --> 00:14:23.760]  我就是神的同在
[00:14:23.760 --> 00:14:24.800]  第九節
[00:14:24.800 --> 00:14:26.280]  我卿沒有吩咐你
[00:14:26.280 --> 00:14:27.600]  你當剛強壯膽
[00:14:27.600 --> 00:14:29.280]  不要懼怕也不要驚惶
[00:14:29.280 --> 00:14:31.320]  因為你無論往哪裏去
[00:14:31.320 --> 00:14:35.600]  耶和華你的神必與你同在
[00:14:35.600 --> 00:14:39.320]  這個是很鼓舞的應許
[00:14:39.320 --> 00:14:41.840]  原來剛強壯膽的人
[00:14:41.840 --> 00:14:44.880]  是可以經歷到神的同在
[00:14:44.880 --> 00:14:48.320]  神說我永遠都不會丟下你
[00:14:48.320 --> 00:14:51.000]  叫你孤零零一個人
[00:14:51.000 --> 00:14:53.560]  無論你在大光燈的日子
[00:14:53.560 --> 00:14:55.160]  滿德榮耀的日子
[00:14:55.160 --> 00:14:57.000]  無論你是很低沉
[00:14:57.000 --> 00:14:59.760]  你是在很陰暗的時間
[00:14:59.760 --> 00:15:02.120]  我必然與你同在
[00:15:02.120 --> 00:15:04.800]  所以你繼續走進這個世界
[00:15:04.800 --> 00:15:06.440]  大膽的行動
[00:15:06.440 --> 00:15:07.480]  大膽的說話
[00:15:07.480 --> 00:15:08.640]  說真話
[00:15:08.640 --> 00:15:10.120]  不要說假話
[00:15:10.120 --> 00:15:12.680]  要維護我的誡命
[00:15:12.680 --> 00:15:13.520]  相信我
[00:15:13.520 --> 00:15:14.840]  經歷我
[00:15:14.840 --> 00:15:19.440]  和你一起的同行同在
[00:15:19.440 --> 00:15:22.400]  這三節何等寶貴的經文
[00:15:22.400 --> 00:15:24.800]  當然要寄出去
[00:15:24.800 --> 00:15:26.320]  我們留意這三節經文的時候
[00:15:26.320 --> 00:15:27.800]  你會發現有一個很重要的字眼
[00:15:27.800 --> 00:15:31.520]  就是「勇氣」
[00:15:31.520 --> 00:15:36.520]  究竟什麼叫做勇氣呢
[00:15:36.520 --> 00:15:39.080]  勇氣就是說
[00:15:39.080 --> 00:15:42.320]  我們是一種不能夠估計結果
[00:15:42.320 --> 00:15:44.280]  看不到結果的
[00:15:44.280 --> 00:15:47.040]  也不能夠控制事情
[00:15:47.040 --> 00:15:48.000]  握在我們手中
[00:15:48.000 --> 00:15:49.080]  控制不了的
[00:15:49.080 --> 00:15:52.520]  亦是我們不知道
[00:15:52.520 --> 00:15:55.240]  究竟有多害怕
[00:15:55.240 --> 00:15:56.480]  或者我們根本很害怕
[00:15:56.480 --> 00:15:58.320]  甚至其實都很絕望
[00:15:58.320 --> 00:16:00.440]  沒有什麼盼望的時候
[00:16:00.440 --> 00:16:03.280]  你仍然要做正確的事
[00:16:03.280 --> 00:16:05.280]  做冒險的事
[00:16:05.280 --> 00:16:07.560]  做美好的事
[00:16:07.560 --> 00:16:09.880]  這就是勇氣
[00:16:09.880 --> 00:16:12.240]  是應該不要做的
[00:16:12.240 --> 00:16:14.120]  不過是好的事
[00:16:14.120 --> 00:16:15.520]  要做
[00:16:15.520 --> 00:16:16.680]  是應該不要做
[00:16:16.680 --> 00:16:18.000]  不要那麼愚蠢
[00:16:18.000 --> 00:16:21.400]  不過是神的誡命
[00:16:21.400 --> 00:16:22.600]  要做
[00:16:22.600 --> 00:16:25.760]  這就是勇氣
[00:16:25.760 --> 00:16:30.080]  再者勇氣和其他的美善德性息息相關
[00:16:30.080 --> 00:16:32.600]  很多的偉人智者就說
[00:16:32.600 --> 00:16:34.680]  沒有勇氣
[00:16:34.680 --> 00:16:37.600]  很多的美德都是不行的
[00:16:37.600 --> 00:16:38.960]  你說你要善良
[00:16:38.960 --> 00:16:41.080]  那你一定要有勇氣幫忙做
[00:16:41.080 --> 00:16:42.720]  你說要公平公義
[00:16:42.720 --> 00:16:43.800]  要有勇氣
[00:16:43.800 --> 00:16:45.040]  你說要真實
[00:16:45.040 --> 00:16:46.440]  要有勇氣
[00:16:46.440 --> 00:16:47.800]  你說要仁愛
[00:16:47.800 --> 00:16:49.800]  要有勇氣
[00:16:49.800 --> 00:16:55.200]  每一次每一個美善都需要勇氣
[00:16:55.200 --> 00:16:57.400]  所以勇氣就不是說
[00:16:57.400 --> 00:16:59.400]  我現在很大聲地跟你說
[00:16:59.400 --> 00:17:00.200]  你這樣是錯的
[00:17:00.200 --> 00:17:01.000]  這個不是
[00:17:01.000 --> 00:17:02.440]  勇氣不是單單這樣
[00:17:02.440 --> 00:17:06.960]  勇氣是每一晚會微聲細語跟你說
[00:17:06.960 --> 00:17:09.200]  明天再來說
[00:17:09.200 --> 00:17:10.920]  要美善
[00:17:10.920 --> 00:17:14.360]  明天再做
[00:17:14.360 --> 00:17:18.400]  CS Lewis 努易斯 這位基督徒
[00:17:18.400 --> 00:17:20.920]  這位文學家
[00:17:20.920 --> 00:17:24.040]  或者多多少少都叫做哲學家
[00:17:24.040 --> 00:17:25.720]  他寫了一份文章
[00:17:25.720 --> 00:17:27.040]  是一個演講
[00:17:27.040 --> 00:17:29.800]  叫做《戰時的學習》
[00:17:29.800 --> 00:17:32.600]  在打仗的時候學習的問題
[00:17:32.600 --> 00:17:33.880]  他回應一個重要問題
[00:17:33.880 --> 00:17:35.280]  就是周圍的人說
[00:17:35.280 --> 00:17:36.840]  我們有國家在打仗
[00:17:36.840 --> 00:17:38.800]  為國家主義在打仗
[00:17:38.800 --> 00:17:41.000]  歐洲有戰火
[00:17:41.000 --> 00:17:42.880]  我們的地圖有戰爭
[00:17:42.880 --> 00:17:47.040]  這些大學生是不是還要進大學呢
[00:17:47.040 --> 00:17:50.120]  努易斯就說
[00:17:50.120 --> 00:17:55.680]  戰爭就是沒有什麼特別新的東西
