
[00:00:00.000 --> 00:00:02.000]  世英前平安
[00:02:21.040 --> 00:02:23.120]  不過其實這一段經文
[00:02:23.120 --> 00:02:25.120]  大家雖然很熟悉
[00:02:25.120 --> 00:02:27.440]  我不知道大家一邊看的時候
[00:02:27.440 --> 00:02:29.040]  會不會也有一個問題
[00:02:29.040 --> 00:02:38.720]  就是為什麼這個婦人要偷偷摸摸地接近耶穌呢?
[00:02:38.720 --> 00:02:42.240]  為什麼要這麼偷偷摸摸呢?
[00:02:42.240 --> 00:02:44.480]  我們很容易就會知道
[00:02:44.480 --> 00:02:48.240]  或者相信這段經文是講信心的
[00:02:48.240 --> 00:02:51.200]  摸摸衣服就會康復
[00:02:51.200 --> 00:02:57.280]  不過她的行動其實是十分費解的
[00:02:57.280 --> 00:03:00.240]  她沒有走到耶穌的面前
[00:03:00.240 --> 00:03:03.360]  也沒有開口去求
[00:03:03.360 --> 00:03:06.880]  她是等待沒有人注意她的時候
[00:03:06.880 --> 00:03:08.560]  在人群之中
[00:03:08.560 --> 00:03:11.280]  在後面去靠近
[00:03:11.280 --> 00:03:15.120]  然後想著輕輕摸摸衣角
[00:03:15.120 --> 00:03:18.160]  事情就會解決了
[00:03:18.160 --> 00:03:21.360]  她就可以離開了
[00:03:21.360 --> 00:03:23.920]  這個動作本身
[00:03:23.920 --> 00:03:26.720]  其實會不會也令我們要問一下
[00:03:26.720 --> 00:03:30.960]  為什麼她要這麼做呢?
[00:03:30.960 --> 00:03:35.360]  剛才我說大家可能也很熟悉這個故事
[00:03:35.360 --> 00:03:37.760]  傳統的理解認為
[00:03:37.760 --> 00:03:39.760]  在摩西律法裏面
[00:03:39.760 --> 00:03:42.560]  或者猶太人的習俗裏面
[00:03:42.560 --> 00:03:49.920]  血漏不止或者所謂經血不止或血漏病的身體狀況
[00:03:49.920 --> 00:03:53.120]  在律法上是視為不潔的
[00:03:53.120 --> 00:03:55.760]  不潔的人最主要的問題就是
[00:03:55.760 --> 00:04:01.040]  他不能在會堂或任何宗教場合出現
[00:04:01.040 --> 00:04:04.240]  因為這個不潔會傳染給其他人
[00:04:04.240 --> 00:04:06.080]  它不是一種疾病
[00:04:06.080 --> 00:04:09.600]  但是一種禮儀上的不潔
[00:04:09.600 --> 00:04:14.480]  他們當時認為不潔的人不可以參與祭祀
[00:04:14.480 --> 00:04:16.720]  參與這些宗教聚會
[00:04:16.720 --> 00:04:20.480]  而這種不潔是會傳染給別人的
[00:04:20.480 --> 00:04:22.960]  所以在這樣的情況下
[00:04:22.960 --> 00:04:26.560]  他就不能夠公開地接觸別人
[00:04:26.560 --> 00:04:29.280]  這個背景其實非常重要
[00:04:29.280 --> 00:04:31.360]  因為它幫我們明白到
[00:04:31.360 --> 00:04:36.080]  他在這個群體當中的位置是怎樣
[00:04:36.080 --> 00:04:42.160]  不過如果我們只是停留在因為他不潔所以他偷偷摸摸地接近耶穌
[00:04:42.160 --> 00:04:44.560]  去看這個故事的話
[00:04:44.560 --> 00:04:48.880]  我們其實就忽略了這個敘事或者這個故事
[00:04:48.880 --> 00:04:54.560]  這個醫治故事的一個很重要的張力
[00:04:54.560 --> 00:04:59.920]  因為它不是純粹因為律法規條所限制
[00:04:59.920 --> 00:05:03.920]  而可能其實他已經習慣了這樣的情況
[00:05:03.920 --> 00:05:06.960]  但不要期望別人見到他
[00:05:06.960 --> 00:05:09.280]  隱藏在人群當中
[00:05:09.280 --> 00:05:16.000]  他不是太相信自己會被別人正面地接納
[00:05:16.000 --> 00:05:19.040]  他不是完全拒絕幫助
[00:05:19.040 --> 00:05:22.800]  他只是容許自己
[00:05:22.800 --> 00:05:29.520]  用一種不驚動別人的方法下去得到幫助
[00:05:29.520 --> 00:05:35.680]  我不知道大家在平日或者日常的日子裏會不會遇到這樣的情況
[00:05:35.680 --> 00:05:39.200]  譬如我在宿舍的社監
[00:05:39.200 --> 00:05:42.720]  我經常會接觸到一些學生
[00:05:42.720 --> 00:05:44.640]  在宿舍裏面的學生
[00:05:44.640 --> 00:05:51.040]  現在的大學生、年輕人很多時候都會失眠
[00:05:51.040 --> 00:05:54.400]  或者我們有一個比較好聽的學名
[00:05:54.400 --> 00:05:57.440]  就是睡眠混亂症
[00:05:57.440 --> 00:06:00.240]  就是應該睡的時候他不睡
[00:06:00.240 --> 00:06:02.880]  他想睡的時候就睡不著
[00:06:02.880 --> 00:06:05.120]  要起床的時候他又不肯起床
[00:06:05.120 --> 00:06:07.280]  所以他不是失眠那麼簡單
[00:06:07.280 --> 00:06:10.480]  他是有一些睡眠混亂的情況
[00:06:10.480 --> 00:06:17.600]  但這些學生通常都不會很直接去問或者去尋求協助
[00:06:17.600 --> 00:06:19.360]  可能他會去診所
[00:06:19.360 --> 00:06:20.480]  就是中大診所
[00:06:20.480 --> 00:06:24.880]  他純粹說你給我一粒窩棉藥就可以了
[00:06:24.880 --> 00:06:28.400]  但當然醫生當然會問為什麼你會失眠
[00:06:28.400 --> 00:06:33.920]  什麼因素、壓力大、打機打得太多還是怎樣
[00:06:33.920 --> 00:06:39.120]  但他們不是很想和別人談他們的情況
[00:06:39.120 --> 00:06:40.560]  你給我一粒安眠藥我可以了
[00:06:40.560 --> 00:06:43.840]  我睡得著覺就可以了
[00:06:43.840 --> 00:06:46.480]  我不知道大家有沒有遇到這樣的情況
[00:06:46.480 --> 00:06:49.760]  又或者其實可能你家裏有個老人家
[00:06:49.760 --> 00:06:51.520]  有什麼事的時候
[00:06:51.520 --> 00:06:55.120]  就去買些中成藥或者西成藥
[00:06:55.120 --> 00:06:56.640]  總之買些去藥房的
[00:06:56.640 --> 00:06:59.680]  我怎樣怎樣去不到廁所
[00:06:59.680 --> 00:07:01.920]  自己吃了藥就算了
[00:07:01.920 --> 00:07:04.320]  就不會去看醫生
[00:07:04.320 --> 00:07:06.880]  美其名說我不想打擾別人
[00:07:06.880 --> 00:07:09.200]  又或者不想浪費錢
[00:07:09.200 --> 00:07:14.320]  但其實這是什麼心態呢
[00:07:14.320 --> 00:07:18.160]  不過除此之外我想提醒一下大家
[00:07:18.160 --> 00:07:22.240]  如果我們用今天的處境去理解這段經文的時候
[00:07:22.240 --> 00:07:25.200]  剛才是一個可能性
[00:07:25.200 --> 00:07:30.240]  但很容易我們會不知不覺地將故事讀成
[00:07:30.240 --> 00:07:33.200]  其實它是給一些特殊的人
[00:07:33.200 --> 00:07:35.440]  好像在故事裏面
[00:07:35.440 --> 00:07:39.600]  那個患血流12年經血不止
[00:07:39.600 --> 00:07:41.840]  他的病難以啟齒
[00:07:41.840 --> 00:07:44.480]  他覺得會影響別人
[00:07:44.480 --> 00:07:48.400]  所以他不去公開或者隱藏自己
[00:07:48.400 --> 00:07:51.040]  如果我們將這種說法
[00:07:51.040 --> 00:07:55.200]  變成指一些很特殊的人才對的話
[00:07:55.200 --> 00:07:56.560]  這段經文
[00:07:56.560 --> 00:08:00.000]  那我們就會誤解了這段經文
[00:08:00.000 --> 00:08:03.600]  或者將這段經文推到和我們離得很遠
[00:08:03.600 --> 00:08:05.120]  因為我們不是這樣的人
[00:08:05.120 --> 00:08:07.680]  我沒有什麼難以啟齒的疾病
[00:08:07.680 --> 00:08:11.360]  或者我不是這樣的狀態的時候
[00:08:11.360 --> 00:08:15.040]  這段經文就不適合我
[00:08:15.040 --> 00:08:19.040]  我們不去找一個什麼人是最像
[00:08:19.040 --> 00:08:20.640]  所謂患12年血流
[00:08:20.640 --> 00:08:24.560]  或者12年經血不止的女士
[00:08:24.560 --> 00:08:25.680]  我不是這樣
[00:08:25.680 --> 00:08:30.160]  所以這段經文好像與我無關
[00:08:30.160 --> 00:08:32.640]  我們就將這段經文慢慢變成
[00:08:32.640 --> 00:08:34.560]  這是他們的問題
[00:08:34.560 --> 00:08:37.440]  與我沒有什麼關係
[00:08:37.440 --> 00:08:39.040]  但其實你這樣看的時候
[00:08:39.040 --> 00:08:41.520]  就忽略了這段經文
[00:08:41.520 --> 00:08:44.720]  這個婦人的心態
[00:08:44.720 --> 00:08:48.640]  其實與今天我們很多人的心態很相似
[00:08:48.640 --> 00:08:53.520]  你可以說其實這就是人性經驗的一個狀態
[00:08:53.520 --> 00:08:57.920]  可能是現代人特別會更加似這種狀態
[00:08:57.920 --> 00:08:59.600]  或者甚至乎一會兒講下去
[00:08:59.600 --> 00:09:00.880]  可能大家會想到
[00:09:00.880 --> 00:09:04.640]  可能是一些後COVID的狀況
[00:09:04.640 --> 00:09:05.920]  因為在COVID的時候
[00:09:05.920 --> 00:09:09.920]  我們習慣了關上門自己處理好
[00:09:09.920 --> 00:09:11.680]  有些什麼東西
[00:09:11.680 --> 00:09:13.600]  不需要有什麼社交
[00:09:13.600 --> 00:09:15.840]  原來我們都能夠生存
[00:09:15.840 --> 00:09:18.080]  我們發覺我們可以關上門
[00:09:18.080 --> 00:09:18.800]  不用理會別人
[00:09:18.800 --> 00:09:19.760]  別人不用理會我
[00:09:19.760 --> 00:09:21.120]  不要讓別人理會
[00:09:21.120 --> 00:09:22.000]  有什麼問題
[00:09:22.000 --> 00:09:25.520]  上網問你AI就能解決
[00:09:25.520 --> 00:09:27.040]  我們有點肚子痛
[00:09:27.040 --> 00:09:30.560]  或者便秘地問你AI怎樣
[00:09:30.560 --> 00:09:34.800]  譬如剛才我說的失眠的問題
[00:09:34.800 --> 00:09:37.600]  那些同學真的上網問一下AI
[00:09:37.600 --> 00:09:38.720]  或者上網看看
[00:09:38.720 --> 00:09:40.720]  他們就有一些秘方
[00:09:40.720 --> 00:09:44.400]  話說你將那些退熱貼
[00:09:44.400 --> 00:09:47.040]  捆住在手指尾那裡
[00:09:47.040 --> 00:09:49.120]  你是會睡得好一點的
[00:09:49.120 --> 00:09:51.520]  你就會沒有失眠
[00:09:51.520 --> 00:09:55.040]  那些同學就說是很好的
[00:09:55.040 --> 00:09:56.560]  我沒有失眠的狀況
[00:09:56.560 --> 00:09:57.600]  所以我沒有試過
[00:09:57.600 --> 00:09:59.920]  我通常都倒頭大睡
[00:09:59.920 --> 00:10:02.880]  所以神學樓火警響的時候
[00:10:02.880 --> 00:10:05.120]  我都是不會起床的
[00:10:05.120 --> 00:10:08.640]  但是他們連去醫院
[00:10:08.640 --> 00:10:11.600]  拿一顆安眠藥都不需要
[00:10:11.600 --> 00:10:13.120]  自己搞就行了
[00:10:13.120 --> 00:10:14.000]  我自己上網
[00:10:14.000 --> 00:10:16.560]  不需要和別人任何相處
[00:10:16.560 --> 00:10:20.000]  或者討論交代任何東西
[00:10:20.000 --> 00:10:24.080]  我上網都可以解決我的問題
[00:10:24.080 --> 00:10:26.240]  於是耶穌就變成AI了
[00:10:26.240 --> 00:10:28.560]  摸一摸按一按
[00:10:28.560 --> 00:10:31.280]  就打算解決我的問題了
[00:10:31.280 --> 00:10:33.680]  這個會不會是我們普遍人的問題
[00:10:33.680 --> 00:10:37.760]  或者普遍人的狀態呢
[00:10:37.760 --> 00:10:39.440]  這個經文不是要我們找到
[00:10:39.440 --> 00:10:43.360]  誰最像這個婦人
[00:10:43.360 --> 00:10:46.880]  其實我們要意識到
[00:10:46.880 --> 00:10:49.440]  我們人在很多情況之下
[00:10:49.440 --> 00:10:51.920]  都有一種傾向
[00:10:51.920 --> 00:10:54.960]  就是願意去接近幫助
[00:10:54.960 --> 00:11:02.000]  同時要避免被看見
[00:11:02.000 --> 00:11:03.040]  是不是
[00:11:03.040 --> 00:11:07.120]  大家覺得是不是
[00:11:07.120 --> 00:11:10.400]  我們回到這個婦人的情況
[00:11:10.400 --> 00:11:12.640]  大家可以看看經文
[00:11:12.640 --> 00:11:14.640]  我們看到的
[00:11:14.640 --> 00:11:22.160]  她不只是有沒有信心的問題
[00:11:22.160 --> 00:11:25.520]  也包括她怎樣接近耶穌
[00:11:25.520 --> 00:11:27.600]  她想改變自己的處境
[00:11:27.600 --> 00:11:30.240]  但她不想被人看見
[00:11:30.240 --> 00:11:31.600]  被人帶出來
[00:11:31.600 --> 00:11:34.000]  她願意伸手
[00:11:34.000 --> 00:11:37.760]  但未必準備好被人認出
[00:11:37.760 --> 00:11:40.000]  她這個動作其實很微小
[00:11:40.000 --> 00:11:41.920]  很隱藏
[00:11:41.920 --> 00:11:44.720]  但反而她這個這麼小的動作
[00:11:44.720 --> 00:11:48.000]  就將她的心態放大了出來
[00:11:48.000 --> 00:11:52.640]  令我們更加去問為什麼她會這樣做呢
[00:11:52.640 --> 00:11:54.080]  如果你將這段經文
[00:11:54.080 --> 00:11:55.360]  放回整個敘事
[00:11:55.360 --> 00:11:57.760]  《馬太方九章》的脈絡裏面
[00:11:57.760 --> 00:12:01.440]  你會看到其實它夾在另一個故事的中間
[00:12:01.440 --> 00:12:04.480]  就是那個管會堂的主管
[00:12:04.480 --> 00:12:08.080]  在其他方書裏面就稱呼他做「艾魯」
[00:12:08.080 --> 00:12:10.160]  他女兒急病
[00:12:10.160 --> 00:12:12.640]  可能甚至他認為她已經死了
[00:12:12.640 --> 00:12:14.560]  或者將近死亡
[00:12:14.560 --> 00:12:16.240]  於是他就找耶穌
[00:12:16.240 --> 00:12:19.200]  叫他快點來我家裏救她
[00:12:19.200 --> 00:12:23.760]  使她再活過來
[00:12:23.760 --> 00:12:26.720]  這個人公開地去耶穌面前
[00:12:26.720 --> 00:12:31.040]  甚至經文說他跪在拜耶穌
[00:12:31.040 --> 00:12:35.360]  在另一些方書裏面說他跪在耶穌面前
[00:12:35.360 --> 00:12:38.480]  跟耶穌說我女兒剛剛死了
[00:12:38.480 --> 00:12:39.920]  或者將近死亡
[00:12:39.920 --> 00:12:42.240]  不同經文有不同的重點
[00:12:42.240 --> 00:12:46.160]  然後他公開地要求耶穌
[00:12:46.160 --> 00:12:50.160]  邀請他來到他自己的家裏
[00:12:50.160 --> 00:12:53.360]  來接受幫助
[00:12:53.360 --> 00:12:55.760]  如果這樣看的話
[00:12:55.760 --> 00:12:57.440]  他跟那個婦人的情況
[00:12:57.440 --> 00:13:00.240]  就剛好有一個很大的對比
[00:13:00.240 --> 00:13:02.160]  兩個畫面擺在我們面前
[00:13:02.160 --> 00:13:03.760]  一個偷偷摸摸
[00:13:03.760 --> 00:13:06.320]  不想被人見到 被人知道
[00:13:06.320 --> 00:13:09.040]  但是這個管會堂的
[00:13:09.040 --> 00:13:12.000]  他是很公開地 很大膽地
[00:13:12.000 --> 00:13:14.880]  去到耶穌面前邀請他來到他家裏
[00:13:14.880 --> 00:13:19.040]  甚至他家裏已經有一大群人在等待
[00:13:19.040 --> 00:13:21.360]  完全是很公開的
[00:13:21.360 --> 00:13:26.720]  是很社會性的
[00:13:26.720 --> 00:13:29.440]  跟這個婦人的動作
[00:13:29.440 --> 00:13:36.160]  心態正正是產生一個很強烈的對比
[00:13:36.160 --> 00:13:37.520]  一個是公開呼求
[00:13:37.520 --> 00:13:40.000]  一個是隱藏地接近
[00:13:40.000 --> 00:13:43.600]  一個是邀請耶穌進入他的家庭裏面
[00:13:43.600 --> 00:13:50.480]  一個想一想 摸一摸就打算離開
[00:13:50.480 --> 00:13:52.960]  我不知道大家是否體會到
[00:13:52.960 --> 00:13:54.560]  這兩個故事放在一起
[00:13:54.560 --> 00:14:00.560]  是否真的想帶出這種對比的張力呢
[00:14:00.560 --> 00:14:03.680]  回到那個沒有名字的婦人
[00:14:03.680 --> 00:14:06.240]  經文說她心裏想
[00:14:06.240 --> 00:14:12.000]  「我只要摸他的衣裳就必存如」
[00:14:12.000 --> 00:14:15.200]  其實這樣看 她是很有信心的
[00:14:15.200 --> 00:14:17.440]  摸摸衣裳也可以
[00:14:17.440 --> 00:14:19.280]  耶穌是有能力的
[00:14:19.280 --> 00:14:21.760]  她很相信耶穌的能力可以幫到她
[00:14:21.760 --> 00:14:25.040]  甚至她相信只要摸一摸耶穌的衣裳
[00:14:25.040 --> 00:14:28.000]  她就能夠得到這個能力
[00:14:28.000 --> 00:14:30.560]  這樣說當然沒有錯
[00:14:30.560 --> 00:14:33.280]  但是她的信心
[00:14:33.280 --> 00:14:35.680]  她好像停留在某一個狀態
[00:14:35.680 --> 00:14:39.040]  或者某一個地方
[00:14:39.040 --> 00:14:40.960]  她相信耶穌可以幫助她
[00:14:40.960 --> 00:14:42.480]  但是她又選擇一個
[00:14:42.480 --> 00:14:46.160]  不需要進入任何關係的方式
[00:14:46.160 --> 00:14:48.320]  去接近耶穌
[00:14:48.320 --> 00:14:50.640]  她可以觸摸耶穌
[00:14:50.640 --> 00:14:54.400]  但是她不願意耶穌觸摸她
[00:14:54.400 --> 00:14:59.120]  不願意耶穌看見她
[00:14:59.120 --> 00:15:02.400]  這個敘事本身的結構
[00:15:02.400 --> 00:15:04.720]  很多解經家都被我指出
[00:15:04.720 --> 00:15:07.200]  它是一個甲敘的效果
[00:15:07.200 --> 00:15:12.560]  之前之後就是艾魯或者管會堂女兒得救的故事
[00:15:12.560 --> 00:15:16.240]  然後突然間就插入了這個婦人的敘事
[00:15:16.240 --> 00:15:18.640]  當中產生很多的敘事張力
[00:15:18.640 --> 00:15:20.800]  或者很多敘事的技巧
[00:15:20.800 --> 00:15:23.840]  我們今天不詳細說了
[00:15:23.840 --> 00:15:28.240]  但是婦人的故事被放在會堂主觀的故事中間
[00:15:28.240 --> 00:15:33.280]  一邊是女兒急性即時的死亡
[00:15:33.280 --> 00:15:42.080]  一邊是一個患了流血經血不止十二年的故事的身體
[00:15:42.080 --> 00:15:43.760]  一個是急性的死亡
[00:15:43.760 --> 00:15:46.400]  一個是慢慢的流失
[00:15:46.400 --> 00:15:49.040]  還有其實很多東西可以對比的
[00:15:49.040 --> 00:15:51.760]  他們的社會地位
[00:15:51.760 --> 00:15:56.640]  他們本身公開和隱藏的狀態
[00:15:56.640 --> 00:15:59.280]  所以其實這兩個對比
[00:15:59.280 --> 00:16:01.760]  讓我看到不是有沒有信心的問題
[00:16:01.760 --> 00:16:04.960]  不是比較管會堂的人信心大一點
[00:16:04.960 --> 00:16:08.640]  還是患血流婦人信心大一點
[00:16:08.640 --> 00:16:11.680]  他們不是在比賽信心大小
[00:16:11.680 --> 00:16:14.320]  而是說究竟你有信心的時候
[00:16:14.320 --> 00:16:19.120]  你是怎樣去呈現這種信心的呢
[00:16:19.120 --> 00:16:20.800]  你是怎樣去接近耶穌
[00:16:20.800 --> 00:16:28.080]  怎樣去尋求耶穌的幫助的呢
[00:16:28.080 --> 00:16:30.160]  這個患血流婦人
[00:16:30.160 --> 00:16:32.880]  我們到現在都不知道她叫甚麼名字
[00:16:32.880 --> 00:16:36.000]  她雖然期待改變
[00:16:36.000 --> 00:16:40.240]  但是她是站在一個很安全的距離
[00:16:40.240 --> 00:16:42.400]  走得遠遠
[00:16:42.400 --> 00:16:44.080]  她不用開口
[00:16:44.080 --> 00:16:45.840]  不用對話
[00:16:45.840 --> 00:16:48.480]  不需要任何人知道
[00:16:48.480 --> 00:16:54.000]  也不需要耶穌那一刻跟她說甚麼
[00:16:54.000 --> 00:17:04.000]  她想著只要伸手她要得到摸到就會離開
[00:17:04.000 --> 00:17:07.520]  這裡就令我們想究竟她所追求的
[00:17:07.520 --> 00:17:11.120]  所謂「存余」是甚麼意思呢
[00:17:11.120 --> 00:17:13.520]  她說摸一摸我就會「存余」
[00:17:13.520 --> 00:17:15.280]  其實這個「存余」是甚麼意思呢
[00:17:15.280 --> 00:17:18.320]  甚麼叫真正的「存余」呢
[00:17:18.320 --> 00:17:19.200]  我講到這裡
[00:17:19.200 --> 00:17:23.120]  我不知道大家能不能夠對號入座
[00:17:23.120 --> 00:17:25.760]  在今天的信徒的處境裏面
[00:17:25.760 --> 00:17:29.920]  其實我們對這個狀態完全不陌生
[00:17:29.920 --> 00:17:31.920]  我們很熟悉信仰
[00:17:31.920 --> 00:17:34.080]  我們很熟悉信仰的語言
[00:17:34.080 --> 00:17:36.240]  我們懂得甚麼時候去禱告
[00:17:36.240 --> 00:17:38.320]  我們知道神可以幫我們
[00:17:38.320 --> 00:17:40.160]  我們知道有困難的時候
[00:17:40.160 --> 00:17:42.560]  你應該去到神的面前
[00:17:42.560 --> 00:17:44.320]  但是與此同時
[00:17:44.320 --> 00:17:49.840]  我們又未必習慣讓信仰真正進入那些最深
[00:17:49.840 --> 00:17:54.720]  最難講、最怕被人知道的地方
[00:17:54.720 --> 00:18:00.000]  我們不想與耶穌有甚麼正面的關係
[00:18:00.000 --> 00:18:01.840]  我們知道耶穌可以幫我們
[00:18:01.840 --> 00:18:04.000]  我們知道上教會是好
[00:18:04.000 --> 00:18:06.320]  但是我們不會開放自己
[00:18:06.320 --> 00:18:08.400]  進入任何關係
[00:18:08.400 --> 00:18:09.920]  認識我們身邊的人
[00:18:09.920 --> 00:18:13.280]  或者讓身邊的人去認識我們
[00:18:13.280 --> 00:18:16.880]  這個會不會是我們今天的狀態呢
[00:18:16.880 --> 00:18:22.320]  特別我剛才講到在後COVID的香港處境裏面
[00:18:22.320 --> 00:18:26.160]  會不會我們越來越能夠離群獨居
[00:18:26.160 --> 00:18:29.120]  有幫助就會按一按那個按鈕
[00:18:29.120 --> 00:18:31.120]  不需要任何關係
[00:18:31.120 --> 00:18:38.800]  不需要進入任何與人糾結的關係裏面呢?
[00:18:38.800 --> 00:18:43.440]  信仰慢慢變成一種可以被需要的資源
[00:18:43.440 --> 00:18:46.080]  而不是再是一段要逃入
[00:18:46.080 --> 00:18:52.320]  要被觸碰、要被改變的關係
[00:18:52.320 --> 00:18:53.840]  在這裏停一停
[00:18:53.840 --> 00:19:00.800]  我知道網上有很多朋友在看我們的直播
[00:19:00.800 --> 00:19:02.960]  這個可能都是因為COVID的時候
[00:19:02.960 --> 00:19:04.160]  大家都習慣了
[00:19:04.160 --> 00:19:08.240]  回家開了電視就可以崇拜了
[00:19:08.240 --> 00:19:10.640]  但是這樣的信仰
[00:19:10.640 --> 00:19:13.440]  是否就好像一個婦人那樣
[00:19:13.440 --> 00:19:17.200]  按一按那個按鈕我就得到幫助了
[00:19:17.200 --> 00:19:20.000]  但是她不願意讓人見到你
[00:19:20.000 --> 00:19:23.440]  不願意進入關係
[00:19:23.440 --> 00:19:25.280]  不願意讓牧師認識你
[00:19:25.280 --> 00:19:28.640]  或者不願意讓在座的弟兄姊妹認識你
[00:19:28.640 --> 00:19:31.680]  不願意進入那個關係
[00:19:31.680 --> 00:19:34.960]  她是要求信仰可以幫到你
[00:19:34.960 --> 00:19:40.720]  這個婦人的情況會不會和我們今天大部分人是相似的呢?
[00:19:40.720 --> 00:19:44.000]  所以你今天在電視機面前
[00:19:44.000 --> 00:19:46.480]  或者在YouTube旁邊看直播的
[00:19:46.480 --> 00:19:50.800]  你就考慮一下回來我們實體的崇拜裏面
[00:19:50.800 --> 00:19:52.000]  讓我們認識一下你
[00:19:52.000 --> 00:19:55.120]  你又認識一下我們
[00:19:55.120 --> 00:19:56.400]  如果這樣看的話
[00:19:56.400 --> 00:19:57.920]  這個不是一個古代
[00:19:57.920 --> 00:20:03.200]  因為甚麼不義而得到醫治的故事
[00:20:03.200 --> 00:20:07.360]  他們讓我們看到一個很熟悉的信仰姿態
[00:20:07.360 --> 00:20:10.560]  就是人可以一邊相信耶穌很有能力
[00:20:10.560 --> 00:20:15.440]  但是一邊又可以避免讓自己真正暴露在他面前
[00:20:15.440 --> 00:20:20.160]  這種姿態並不等於他沒有信心
[00:20:20.160 --> 00:20:33.280]  但是卻是顯示他信心是可以帶著一些距離的
[00:20:33.280 --> 00:20:37.200]  但是耶穌沒有放過這個女人
[00:20:37.200 --> 00:20:39.520]  祂轉了身
[00:20:39.520 --> 00:20:43.440]  祂看見這個本來想離開的婦人
[00:20:43.440 --> 00:20:45.520]  然後跟她說
[00:20:45.520 --> 00:20:52.640]  「女兒,放心,你的信救了你」
[00:20:52.640 --> 00:20:55.280]  這個說話表面上看來
[00:20:55.280 --> 00:21:00.960]  好像只是為一個醫治的故事畫上一個句號
[00:21:00.960 --> 00:21:03.200]  但是如果你留意當中的用字的話
[00:21:03.200 --> 00:21:04.960]  你就會發覺耶穌所說的
[00:21:04.960 --> 00:21:09.280]  其實比一個醫療結果更加深層
[00:21:09.280 --> 00:21:11.200]  這裏在《和學本》就譯作
[00:21:11.200 --> 00:21:16.000]  「你的信救了你」
[00:21:16.000 --> 00:21:19.680]  但是其實這個字「救」、「拯救」
[00:21:19.680 --> 00:21:23.280]  沒有錯,希臘文就是Social的字根
[00:21:23.280 --> 00:21:24.880]  其實這個字在同樣地
[00:21:24.880 --> 00:21:27.040]  就是那個婦人心裏面想
[00:21:27.040 --> 00:21:30.640]  我只要摸一摸耶穌就必痊癒
[00:21:30.640 --> 00:21:33.040]  是同一個字根
[00:21:33.040 --> 00:21:37.120]  「救了你」可以是從危險當中得救
[00:21:37.120 --> 00:21:40.320]  但是另一方面就是解「痊癒」
