
[00:00:00.000 --> 00:00:06.000]  創造我們的主,我們的神,我們在祢面前覺得很慚愧,也覺得很羞恥,
[00:08:35.000 --> 00:08:41.000]  因為他們還有阻礙就是有山,人生會有山,人生要有坎,
[00:08:41.000 --> 00:08:44.000]  你喜歡不喜歡都可以,你要填很多坎,
[00:08:44.000 --> 00:08:48.000]  我們每天都還要填很多坎,你今天不用填,明天可能填,
[00:08:48.000 --> 00:08:53.000]  你要填很多錢的坎,你簽了簽證卡你要填那個坎,
[00:08:53.000 --> 00:08:58.000]  你的兒子現在要去讀大學了,你要填很多坎,
[00:08:58.000 --> 00:09:03.000]  不斷想辦法去填,當然不單單是錢的問題,
[00:09:03.000 --> 00:09:11.000]  人生的坎不只是錢,有時候我欠了別人的情,
[00:09:11.000 --> 00:09:18.000]  我們欠了別人一個道歉,我們填這些坎,
[00:09:18.000 --> 00:09:24.000]  有時候我們人家所做的錯事,或者我們父母所做的錯事,
[00:09:24.000 --> 00:09:29.000]  我們還在幫他們填這些坎,有時候我們做的錯事,
[00:09:29.000 --> 00:09:35.000]  一生都在填這些坎,人生有很多坎要填,
[00:09:35.000 --> 00:09:41.000]  所以人生的路你要填,你今天不填,
[00:09:41.000 --> 00:09:47.000]  你不要以為沒事,明天你都要填,人生還有很多山要移開,
[00:09:47.000 --> 00:09:52.000]  你不知道走到哪裡你會碰到山,一些障礙物你要移開,
[00:09:52.000 --> 00:09:57.000]  這個移開的山可能是很多不同的東西,
[00:09:57.000 --> 00:10:08.000]  可能是你人生所面對的經濟上的困難,
[00:10:08.000 --> 00:10:17.000]  可能要移開的是你的病痛,可能你要面對所要移開的,
[00:10:17.000 --> 00:10:26.000]  是你家裡所碰到的人際之間的困難,纏擾你,你要將它移開,
[00:10:26.000 --> 00:10:33.000]  神說我們人生的路,個人也好,我們教會也好,
[00:10:33.000 --> 00:10:39.000]  我們不斷要知道我們有坎要填,有障礙物要移開,
[00:10:39.000 --> 00:10:45.000]  就是在這些挑戰的面前,神派出一個問題,你依靠誰?
[00:10:45.000 --> 00:10:49.000]  你要尋找,在這個時間你要尋找誰?
[00:10:49.000 --> 00:10:53.000]  這裏神給了我們兩個的選擇,
[00:10:53.000 --> 00:11:00.000]  第一,你是否尋找那些昏暗的低沉的人?
[00:11:00.000 --> 00:11:08.000]  你尋找誰?你尋找那些根本他自己都不行的,
[00:11:08.000 --> 00:11:17.000]  好像第十五節講到,他的心都需要被甦醒的人,那些低沉的人,
[00:11:17.000 --> 00:11:24.000]  抑或你尋找那位聖經裏面用了三個形容,
[00:11:24.000 --> 00:11:33.000]  永遠存在,至高無上,他名為聖的神,
[00:11:33.000 --> 00:11:41.000]  這些就是我們所要面對神給我們的挑戰,很直接了當,
[00:11:41.000 --> 00:11:45.000]  為什麼要回歸神?因為我們人生有坎要填,
[00:11:45.000 --> 00:11:50.000]  你有一天要面對這些障礙物要移開,
[00:11:50.000 --> 00:11:55.000]  在這個時間你不道理,不作一個選擇,你用什麼去移開它?
[00:11:55.000 --> 00:11:58.000]  你靠什麼去填它?
[00:11:58.000 --> 00:12:03.000]  你說我很聰明,我有很多辦法,神說是嗎?
[00:12:03.000 --> 00:12:08.000]  不如你聽下去,神對你所繼續發出的挑戰,
[00:12:08.000 --> 00:12:11.000]  這些挑戰可能好像成為一個checklist,
[00:12:11.000 --> 00:12:17.000]  可以成為一些測試,你看看你和我自己究竟怎樣去回答,
[00:12:17.000 --> 00:12:21.000]  剛才這個十四十五節作為一個中間的分界的時候,
[00:12:21.000 --> 00:12:26.000]  我們發覺之前的幾節聖經由第十節到第十三節,
[00:12:26.000 --> 00:12:33.000]  短短的四節裡面,神提出了兩個挑戰的問題要我們回答,
[00:12:33.000 --> 00:12:41.000]  然後十六節到二十一節,後面又提出了一些路讓我們去選擇,
[00:12:41.000 --> 00:12:44.000]  好像這段聖經經常在我們面前兩個方向,
[00:12:44.000 --> 00:12:49.000]  你要這邊,你要這邊,你走這邊,你走那邊,不斷問我們,
[00:12:49.000 --> 00:12:51.000]  今天我們就聽到神的說話,
[00:12:51.000 --> 00:12:56.000]  希望我們今早就在這段聖經的面前,在神的說話面前,成為一個測試,
[00:12:56.000 --> 00:13:00.000]  問我們自己,既然神問我,既然神問你的時候,
[00:13:00.000 --> 00:13:05.000]  你和我怎樣去回答,你自己知道,你自己知道,
[00:13:05.000 --> 00:13:11.000]  希望大家和我們一起來思想,聽一聽神問到些什麼,
[00:13:11.000 --> 00:13:17.000]  首先我們看第十節到第十三節,在這四節聖經裡面,
[00:13:17.000 --> 00:13:23.000]  剛才我們說神提出了一些挑戰,提出了什麼挑戰呢?
[00:13:23.000 --> 00:13:28.000]  我覺得神提出了兩個問題,很嚴厲的問題,
[00:13:28.000 --> 00:13:36.000]  要我們去回答,我不知道你們怎樣去回答,
[00:13:36.000 --> 00:13:39.000]  第一個問題,第十一節,
[00:13:39.000 --> 00:13:47.000]  你怕誰呢?你因誰而懼怕?以至你對我夠膽說謊呢?
[00:13:47.000 --> 00:13:51.000]  你不紀念我,也不把我放在心上,
[00:13:51.000 --> 00:13:57.000]  是不是因為我長久監牧,你就不懼怕我呢?
[00:13:57.000 --> 00:14:00.000]  第一個問題,神說你怕誰?
[00:14:00.000 --> 00:14:03.000]  第二個問題,第十三節,
[00:14:03.000 --> 00:14:06.000]  你呼求的時候,當你面對人生的風雨的時候,
[00:14:06.000 --> 00:14:11.000]  不接觸的時候,你靠誰?
[00:14:11.000 --> 00:14:14.000]  神說如果你這麼厲害,
[00:14:14.000 --> 00:14:19.000]  你就將你所收集的偶像來拯救你,
[00:14:19.000 --> 00:14:22.000]  這兩個問題,我覺得神很嚴厲,
[00:14:22.000 --> 00:14:27.000]  今天你和我都要面對,去問這兩個問題,
[00:14:27.000 --> 00:14:31.000]  第一,神說你怕什麼?
[00:14:31.000 --> 00:14:37.000]  沒錯,今天我們有很多事情怕,我們無可否認,
[00:14:37.000 --> 00:14:40.000]  我們怕我們的工作不行,
[00:14:40.000 --> 00:14:42.000]  怕我們身體突然有一天,
[00:14:42.000 --> 00:14:48.000]  醫生宣佈我們驗身的結果的時候,晴天霹靂,
[00:14:48.000 --> 00:14:52.000]  甚至我們怕我們不知道有什麼災禍,
[00:14:52.000 --> 00:14:55.000]  有什麼災難會突然間淋到你和我的身上,
[00:14:55.000 --> 00:14:57.000]  或者我們家人的身上,
[00:14:57.000 --> 00:15:02.000]  我最近看一篇文章,叫做為什麼二十一世紀,
[00:15:02.000 --> 00:15:08.000]  這個恐怖主義terrorist,成為我們最嚴重的焦慮,
[00:15:08.000 --> 00:15:12.000]  焦慮是因為不是恐懼這麼簡單,
[00:15:12.000 --> 00:15:14.000]  我一直都好像解釋過,
[00:15:14.000 --> 00:15:16.000]  在心理學或者哲學裡面,
[00:15:16.000 --> 00:15:21.000]  fear和anxiety是不同的,
[00:15:21.000 --> 00:15:28.000]  恐懼就是我知道有一個威脅我的對象,
[00:15:28.000 --> 00:15:30.000]  東西正在來,
[00:15:30.000 --> 00:15:32.000]  有一隻獅子撲過來,我恐懼,當然恐懼,
[00:15:32.000 --> 00:15:34.000]  但是我知道它撲過來,
[00:15:34.000 --> 00:15:36.000]  那種焦慮是什麼?
[00:15:36.000 --> 00:15:39.000]  焦慮是我都不知道是什麼,
[00:15:39.000 --> 00:15:41.000]  不知道是什麼事,
[00:15:41.000 --> 00:15:44.000]  但是我總是知道有些事情不行的會來,
[00:15:44.000 --> 00:15:46.000]  但是我又無法防備,
[00:15:46.000 --> 00:15:50.000]  這種焦慮是足以令我們精神崩潰的,
[00:15:50.000 --> 00:15:52.000]  因為我們這個焦慮,
[00:15:52.000 --> 00:15:54.000]  新的焦慮,那篇文章說,
[00:15:54.000 --> 00:15:56.000]  就是這種terrorist,
[00:15:56.000 --> 00:15:58.000]  這種恐怖主義者,
[00:15:58.000 --> 00:16:00.000]  恐怖主義者成為焦慮,
[00:16:00.000 --> 00:16:02.000]  因為我們不知道他什麼時候,
[00:16:02.000 --> 00:16:04.000]  他在哪裡,會做些什麼,
[00:16:04.000 --> 00:16:06.000]  而最恐怖的就是,
[00:16:06.000 --> 00:16:08.000]  而最焦慮的,因為你和我都想不到,
[00:16:08.000 --> 00:16:11.000]  什麼時候我們都有份,或者我家人有份,
[00:16:11.000 --> 00:16:13.000]  我們以前都說,
[00:16:13.000 --> 00:16:15.000]  我們要小心點,
[00:16:15.000 --> 00:16:17.000]  在地方不要去,
[00:16:17.000 --> 00:16:19.000]  你不要得罪人,
[00:16:19.000 --> 00:16:21.000]  你燒東西的時候,眼睜睜看旁邊那個,
[00:16:21.000 --> 00:16:23.000]  被人打了一身,就該死了,
[00:16:23.000 --> 00:16:25.000]  雖然都是很無辜,
[00:16:25.000 --> 00:16:27.000]  被人打了一身,
[00:16:27.000 --> 00:16:29.000]  你還是不要去找他,
[00:16:29.000 --> 00:16:31.000]  但是今天我們都不知道去到哪裡,
[00:16:31.000 --> 00:16:33.000]  我們度假的時候,
[00:16:33.000 --> 00:16:35.000]  他一下子就來殺我們了,
[00:16:35.000 --> 00:16:38.000]  而且他殺的不是那些得罪他的人,
[00:16:38.000 --> 00:16:40.000]  是無關的無辜者,
[00:16:40.000 --> 00:16:43.000]  還有他們的做法,
[00:16:43.000 --> 00:16:45.000]  是不要自己的命的,
[00:16:47.000 --> 00:16:49.000]  他是跟你同歸於盡的,
[00:16:49.000 --> 00:16:51.000]  你是沒辦法去抵擋他的,
[00:16:51.000 --> 00:16:53.000]  因為他自己的命都不要,
[00:16:53.000 --> 00:16:57.000]  你沒辦法來保護自己的,
[00:16:57.000 --> 00:17:01.000]  因為他自己不需要自己的命,
[00:17:01.000 --> 00:17:03.000]  跟你一起死的,
[00:17:03.000 --> 00:17:05.000]  在這種情況下,
[00:17:05.000 --> 00:17:07.000]  今天你和我,
[00:17:07.000 --> 00:17:09.000]  活在一個二十一世紀,
[00:17:09.000 --> 00:17:11.000]  有一個社會學家,
[00:17:11.000 --> 00:17:13.000]  他叫做一個風險的社會,
[00:17:13.000 --> 00:17:15.000]  高風險的社會,
[00:17:15.000 --> 00:17:17.000]  不單止我不知道明天或下一年,
[00:17:17.000 --> 00:17:19.000]  那個經濟會變成怎樣,
[00:17:19.000 --> 00:17:21.000]  我們更加不知道,
[00:17:21.000 --> 00:17:23.000]  那個天氣會變成怎樣,
[00:17:23.000 --> 00:17:25.000]  我們不知道,
[00:17:25.000 --> 00:17:27.000]  我們的公司會有什麼,
[00:17:27.000 --> 00:17:29.000]  以為最穩健的時候,
[00:17:29.000 --> 00:17:31.000]  就倒閉了,
[00:17:31.000 --> 00:17:33.000]  這些風險,
[00:17:33.000 --> 00:17:35.000]  帶給我們很多的恐懼,
[00:17:35.000 --> 00:17:37.000]  沒錯,今天你和我充滿了很多的恐懼,
[00:17:37.000 --> 00:17:39.000]  但是神在這個時間,
[00:17:39.000 --> 00:17:41.000]  當我們充滿恐懼的時候,
[00:17:41.000 --> 00:17:43.000]  神問一個問題,你怕什麼?
[00:17:43.000 --> 00:17:45.000]  但是更加重要的,
[00:17:45.000 --> 00:17:47.000]  你怕誰?
[00:17:47.000 --> 00:17:49.000]  神說,
[00:17:49.000 --> 00:17:51.000]  你從早到晚有很多的恐懼,
[00:17:51.000 --> 00:17:53.000]  你怕這個人威脅你,
[00:17:53.000 --> 00:17:55.000]  怕那件事發生了,
[00:17:55.000 --> 00:17:57.000]  神說,讓你看看你有沒有怕過我,
[00:17:57.000 --> 00:18:01.000]  神說,
[00:18:01.000 --> 00:18:03.000]  神很嚴厲的說,
[00:18:03.000 --> 00:18:05.000]  是不是因為你做的事情,
[00:18:05.000 --> 00:18:07.000]  你將我放在一旁,
[00:18:07.000 --> 00:18:09.000]  你就怕你為了自己在籌算這些那些的時候,
[00:18:09.000 --> 00:18:11.000]  將我放在一旁,
[00:18:11.000 --> 00:18:13.000]  神說,你不用理我,
[00:18:13.000 --> 00:18:15.000]  神說,是不是因為我監脈,
[00:18:15.000 --> 00:18:17.000]  你好像發覺,沒事的,
[00:18:17.000 --> 00:18:19.000]  幾天不用祈禱,
[00:18:19.000 --> 00:18:21.000]  都沒事的,神都不理的,
[00:18:21.000 --> 00:18:23.000]  是不是?
[00:18:23.000 --> 00:18:25.000]  看完聖經,當聖經是沒事的,
[00:18:25.000 --> 00:18:27.000]  不用理他的,
[00:18:27.000 --> 00:18:29.000]  將神放在一旁,
[00:18:29.000 --> 00:18:33.000]  神好像沒什麼反應,
[00:18:33.000 --> 00:18:35.000]  神說,是不是因為我容忍你,
[00:18:35.000 --> 00:18:37.000]  我不出聲,你就當我沒到?
[00:18:37.000 --> 00:18:39.000]  聖經那裡說,
[00:18:39.000 --> 00:18:41.000]  這樣你就當我不理你,
[00:18:41.000 --> 00:18:47.000]  你就可以放肆了嗎?
[00:18:47.000 --> 00:18:49.000]  聖經那裡說,
[00:18:49.000 --> 00:18:51.000]  你可以跟我說放,
[00:18:51.000 --> 00:18:53.000]  你不需要再紀念我,
[00:18:53.000 --> 00:18:55.000]  也不需要將我放在心上,
[00:18:55.000 --> 00:18:57.000]  神很嚴厲的,
[00:18:57.000 --> 00:19:01.000]  提醒你和我,
[00:19:01.000 --> 00:19:03.000]  世俗化其中一個很重要,
[00:19:03.000 --> 00:19:05.000]  很嚴重的情況,
[00:19:05.000 --> 00:19:07.000]  就是我們沒有將神再放在心上,
[00:19:09.000 --> 00:19:11.000]  我們是不覺得神有什麼重要,
[00:19:11.000 --> 00:19:15.000]  有時間就理他,
[00:19:15.000 --> 00:19:17.000]  沒時間可以不理就不理,
[00:19:17.000 --> 00:19:19.000]  而且是大膽的,
[00:19:19.000 --> 00:19:21.000]  可以公然的覺得,
[00:19:21.000 --> 00:19:23.000]  是的,
[00:19:23.000 --> 00:19:25.000]  好像以前那樣,
[00:19:25.000 --> 00:19:27.000]  好像很多律法主義,
[00:19:27.000 --> 00:19:29.000]  現在不用了,我釋放了,
[00:19:29.000 --> 00:19:31.000]  我見過有神學生打乒乓球,
[00:19:31.000 --> 00:19:33.000]  一抽抽過去,對方打不到他,
[00:19:33.000 --> 00:19:35.000]  哈利路亞讚美主,
[00:19:35.000 --> 00:19:37.000]  這樣都說得出來,
[00:19:37.000 --> 00:19:39.000]  這樣玩法嗎?
[00:19:39.000 --> 00:19:43.000]  我不是說那個說話
[00:19:43.000 --> 00:19:45.000]  對不對,
[00:19:45.000 --> 00:19:49.000]  最近看一篇文章,
[00:19:49.000 --> 00:19:51.000]  是一個神學老師,
[00:19:51.000 --> 00:19:53.000]  在一間神學院裡面教的,
[00:19:53.000 --> 00:19:55.000]  他說其實說髒話有什麼問題,
[00:19:55.000 --> 00:19:59.000]  他在香港,
[00:19:59.000 --> 00:20:01.000]  現在這麼多人說髒話,
[00:20:01.000 --> 00:20:03.000]  電台說髒話說得很噁心,
[00:20:03.000 --> 00:20:05.000]  瘋狂的用髒話罵人,
[00:20:07.000 --> 00:20:09.000]  他說你要理解,
[00:20:09.000 --> 00:20:11.000]  他心底要發洩,
[00:20:11.000 --> 00:20:13.000]  我們詩篇,
[00:20:13.000 --> 00:20:15.000]  就座詩篇都是這樣說法,
[00:20:15.000 --> 00:20:19.000]  這樣戒驚都可以,
[00:20:19.000 --> 00:20:21.000]  這叫世俗化,
[00:20:21.000 --> 00:20:23.000]  世俗化是你發覺有時候,
[00:20:23.000 --> 00:20:25.000]  我們跟人聊天的時候,
[00:20:25.000 --> 00:20:27.000]  你發覺都是基督徒,
[00:20:27.000 --> 00:20:29.000]  很不同的,有些基督徒你跟他聊天的時候,
[00:20:29.000 --> 00:20:31.000]  他很喜歡跟你分享,
[00:20:31.000 --> 00:20:33.000]  信仰裡面的經歷,
[00:20:33.000 --> 00:20:35.000]  有很多見證可以分享,
[00:20:35.000 --> 00:20:37.000]  有些是他自己,
[00:20:37.000 --> 00:20:39.000]  有些是他認識的朋友,
[00:20:39.000 --> 00:20:41.000]  我曾經跟一對夫婦聊天的時候,
[00:20:41.000 --> 00:20:43.000]  大家說得很共鳴,
[00:20:43.000 --> 00:20:45.000]  在信仰裡面說得很共鳴,
[00:20:45.000 --> 00:20:47.000]  他從外國回來的,
[00:20:47.000 --> 00:20:51.000]  由早說到晚,
[00:20:51.000 --> 00:20:53.000]  晚飯不行,
[00:20:53.000 --> 00:20:55.000]  還沒聊完再說,
[00:20:55.000 --> 00:20:57.000]  不是因為我們強行找些課題出來跟他們聊天,
[00:20:57.000 --> 00:20:59.000]  不是的,
[00:20:59.000 --> 00:21:01.000]  他數很多在自己教會裡面所發生的神奇事情,
[00:21:01.000 --> 00:21:03.000]  改變了的人,
[00:21:03.000 --> 00:21:05.000]  那些本來過不了關,
[00:21:05.000 --> 00:21:07.000]  竟然過了,我又是,
[00:21:07.000 --> 00:21:09.000]  在人生裡面我經歷了很多,
[00:21:09.000 --> 00:21:11.000]  我又分享,又認識一個傳教士,
[00:21:11.000 --> 00:21:13.000]  他所經歷的事情,
[00:21:13.000 --> 00:21:15.000]  真的困難到不得了,
[00:21:15.000 --> 00:21:17.000]  但他仍然這樣起來,
[00:21:17.000 --> 00:21:19.000]  於是你一句我一句,
[00:21:19.000 --> 00:21:21.000]  你一個故事我一個故事,
[00:21:21.000 --> 00:21:23.000]  你一個見證我一個見證,
[00:21:23.000 --> 00:21:25.000]  說到晚上吃完晚飯,
[00:21:25.000 --> 00:21:27.000]  都不肯走,
[00:21:27.000 --> 00:21:29.000]  這個是他對信仰那種,
[00:21:29.000 --> 00:21:33.000]  但在心上,
[00:21:33.000 --> 00:21:35.000]  我又曾經跟那些基督徒聊天的時候,
[00:21:35.000 --> 00:21:37.000]  你發覺,
[00:21:37.000 --> 00:21:41.000]  你跟他說起屬靈的事情,
[00:21:41.000 --> 00:21:43.000]  說起神的恩典,
[00:21:43.000 --> 00:21:45.000]  說起見證,
[00:21:45.000 --> 00:21:47.000]  沒有反應,
[00:21:47.000 --> 00:21:51.000]  甚至說你不要說那麼多了,
[00:21:51.000 --> 00:21:53.000]  這些事情,
[00:21:53.000 --> 00:21:55.000]  一說到吃東西,嘩,很多東西說,
[00:21:55.000 --> 00:21:57.000]  一說到去哪裡旅行,
