
[00:00:00.000 --> 00:00:07.000]  如果你有《聖經》的話,請你打開《創世紀》第一章一到二節,
[00:09:06.000 --> 00:09:09.000]  他是念免疫學的,
[00:09:09.000 --> 00:09:11.000]  他是在念博士,
[00:09:11.000 --> 00:09:13.000]  他那時候在學校裡面,
[00:09:13.000 --> 00:09:15.000]  學校請他做lecture,
[00:09:15.000 --> 00:09:18.000]  那麼lecture就是講師,
[00:09:18.000 --> 00:09:19.000]  所以他就跟我們,
[00:09:19.000 --> 00:09:20.000]  有一次我們禱告會的時候,
[00:09:20.000 --> 00:09:21.000]  他就告訴我們,
[00:09:21.000 --> 00:09:22.000]  他說請你們幫我帶導,
[00:09:22.000 --> 00:09:23.000]  我說什麼事情,
[00:09:23.000 --> 00:09:26.000]  他說我上完課之後,
[00:09:26.000 --> 00:09:28.000]  我要跟他們講創造論的事情,
[00:09:28.000 --> 00:09:31.000]  他說因為教科書裡面充滿了,
[00:09:31.000 --> 00:09:32.000]  沒有其他的東西,
[00:09:32.000 --> 00:09:34.000]  唯一的一個就是進化論,
[00:09:34.000 --> 00:09:37.000]  所以真的是Dr.Morris他也講,
[00:09:37.000 --> 00:09:40.000]  他說我們完全是被洗腦了,
[00:09:40.000 --> 00:09:41.000]  那麼他就上課,
[00:09:41.000 --> 00:09:42.000]  我們就跟他講,
[00:09:42.000 --> 00:09:44.000]  我說你要很小心,
[00:09:44.000 --> 00:09:46.000]  你講的時候,
[00:09:46.000 --> 00:09:50.000]  很可能學校就把你踢出去,
[00:09:50.000 --> 00:09:52.000]  他說沒有問題,
[00:09:52.000 --> 00:09:53.000]  他說我就是要告訴他們,
[00:09:53.000 --> 00:09:55.000]  另外還有一個東西,
[00:09:55.000 --> 00:09:59.000]  他說其實這兩個都是沒有辦法重複的,
[00:09:59.000 --> 00:10:00.000]  後來他就上課,
[00:10:00.000 --> 00:10:01.000]  上完課之後,
[00:10:01.000 --> 00:10:04.000]  他就跟這些大學生講這些事情,
[00:10:04.000 --> 00:10:06.000]  後來到了學期末的時候,
[00:10:06.000 --> 00:10:07.000]  我們就問他,
[00:10:07.000 --> 00:10:12.000]  我們說你的學生對你的評語是怎麼樣,
[00:10:12.000 --> 00:10:17.000]  他說你知道我是系裡面最高的,
[00:10:17.000 --> 00:10:19.000]  你知道Dr.Morris他也告訴我們,
[00:10:19.000 --> 00:10:21.000]  他說我們真的是從小,
[00:10:21.000 --> 00:10:24.000]  我們的腦筋裡面被裝滿了進化論的東西,
[00:10:24.000 --> 00:10:27.000]  我相信我們中間很多人都同意這個,
[00:10:27.000 --> 00:10:29.000]  因為我們從那個國家來的,
[00:10:29.000 --> 00:10:31.000]  我們從那個地方出來的,
[00:10:31.000 --> 00:10:34.000]  所以我們所有的思維方式,
[00:10:34.000 --> 00:10:41.000]  我們很多的事情都是被框在這個框架裡面,
[00:10:41.000 --> 00:10:44.000]  但是據Dr.Morris講,
[00:10:44.000 --> 00:10:46.000]  他說那不是科學,
[00:10:46.000 --> 00:10:47.000]  It's not,
[00:10:47.000 --> 00:10:49.000]  他說It's not science,
[00:10:49.000 --> 00:10:50.000]  為什麼呢?
[00:10:50.000 --> 00:10:52.000]  他說因為他們收集了證據,
[00:10:52.000 --> 00:10:53.000]  沒有錯,
[00:10:53.000 --> 00:10:54.000]  他們有一個假設,
[00:10:54.000 --> 00:10:55.000]  也有收集了證據,
[00:10:55.000 --> 00:10:58.000]  但是當他們在解釋這些證據的時候,
[00:10:58.000 --> 00:11:02.000]  他完全是憑著過去從來沒有證實過的,
[00:11:02.000 --> 00:11:05.000]  從來也沒有再重複發生過的事情,
[00:11:05.000 --> 00:11:10.000]  來解釋他們的數據,
[00:11:10.000 --> 00:11:11.000]  他自己覺得,
[00:11:11.000 --> 00:11:20.000]  他說這個完全是披著自然主義為外衣的宗教,
[00:11:20.000 --> 00:11:24.000]  所以今天我要讓大家思想,
[00:11:24.000 --> 00:11:28.000]  就是說我們要獨立的思考這些問題,
[00:11:28.000 --> 00:11:33.000]  我們真的是要好好地從我們所謂的科學的作為,
[00:11:33.000 --> 00:11:35.000]  來去想這些事情,
[00:11:35.000 --> 00:11:37.000]  那麼我就不講太多了,
[00:11:37.000 --> 00:11:40.000]  因為我真的是沒有資格的,
[00:11:40.000 --> 00:11:43.000]  但是大家可以上他們的網站,
[00:11:43.000 --> 00:11:45.000]  那麼這個網站,
[00:11:45.000 --> 00:11:48.000]  其實你如果上Institution for Creation Research,
[00:11:48.000 --> 00:11:49.000]  你就可以找到了,
[00:11:49.000 --> 00:11:51.000]  那另外還有一個,
[00:11:51.000 --> 00:11:53.000]  所以它的簡稱叫做ICR,
[00:11:53.000 --> 00:11:55.000]  那另外還有一個呢,
[00:11:55.000 --> 00:11:58.000]  這個是華人在裡面的,
[00:11:58.000 --> 00:12:02.000]  這個叫做創造科學協會,
[00:12:02.000 --> 00:12:04.000]  他們的網站,
[00:12:04.000 --> 00:12:07.000]  我相信我們中間有很多人可能你已經上去過了,
[00:12:07.000 --> 00:12:09.000]  那麼你只要打英文進去,
[00:12:09.000 --> 00:12:11.000]  創造英文譯音,
[00:12:11.000 --> 00:12:15.000]  你只要打創造科學.com,
[00:12:15.000 --> 00:12:17.000]  你就會進去了,
[00:12:17.000 --> 00:12:21.000]  他們有很多真的是我覺得很客觀,
[00:12:21.000 --> 00:12:24.000]  很所謂的科學化的一些資料,
[00:12:24.000 --> 00:12:26.000]  特別是Dr.Morris,
[00:12:26.000 --> 00:12:28.000]  他們很多是翻譯Dr.Morris的東西,
[00:12:28.000 --> 00:12:30.000]  所以值得我們去看的,
[00:12:30.000 --> 00:12:32.000]  好,這不是我要講的,
[00:12:32.000 --> 00:12:36.000]  那麼我們再回到創世紀第一章第一節,
[00:12:36.000 --> 00:12:38.000]  創世紀第一章第一節,
[00:12:38.000 --> 00:12:40.000]  可以說是一個大前提,
[00:12:40.000 --> 00:12:42.000]  所有的事情的大前提,
[00:12:42.000 --> 00:12:44.000]  所以當我們念到第一節的時候,
[00:12:44.000 --> 00:12:47.000]  他說起初神創造天地,
[00:12:47.000 --> 00:12:49.000]  我們先來看這個神,
[00:12:49.000 --> 00:12:51.000]  神這個字它是一個多數的名詞,
[00:12:51.000 --> 00:12:53.000]  那麼Elohim,
[00:12:53.000 --> 00:12:55.000]  我想我們很多人都常常聽到這個字,
[00:12:55.000 --> 00:12:57.000]  這個字是一個多數的,
[00:12:57.000 --> 00:12:59.000]  是超過兩個,
[00:12:59.000 --> 00:13:01.000]  是三個以上,
[00:13:01.000 --> 00:13:03.000]  那麼和耶和華不同,
[00:13:03.000 --> 00:13:06.000]  我們也很熟悉耶和華,耶和華,耶和華,對不對?
[00:13:06.000 --> 00:13:09.000]  那麼和另外這個名字不同,
[00:13:09.000 --> 00:13:11.000]  這裡是指的這一位全能的,
[00:13:11.000 --> 00:13:13.000]  全知的,無所不在的神,
[00:13:13.000 --> 00:13:15.000]  當你看到,當你在舊約裡面的時候,
[00:13:15.000 --> 00:13:18.000]  特別是你如果能夠讀原文的話,
[00:13:18.000 --> 00:13:21.000]  那你就會知道這個God這個字,
[00:13:21.000 --> 00:13:24.000]  常常跟什麼祂的全能,
[00:13:24.000 --> 00:13:26.000]  祂的大能連在一起的,
[00:13:26.000 --> 00:13:31.000]  但是神在出埃及第三章的時候,
[00:13:31.000 --> 00:13:34.000]  祂又以耶和華的名字,
[00:13:34.000 --> 00:13:37.000]  向摩西顯現,向摩西啟示,
[00:13:37.000 --> 00:13:40.000]  那這一位,另外這個名字,
[00:13:40.000 --> 00:13:42.000]  耶和華祂是告訴我們,
[00:13:42.000 --> 00:13:44.000]  祂是一位神,
[00:13:44.000 --> 00:13:47.000]  是一位如果我們把英文翻過來的話,
[00:13:47.000 --> 00:13:49.000]  就是一位有位格的神,
[00:13:49.000 --> 00:13:50.000]  就是一位神,
[00:13:50.000 --> 00:13:52.000]  祂是有祂自己的品格,
[00:13:52.000 --> 00:13:54.000]  祂是有祂自己的個性,
[00:13:54.000 --> 00:13:57.000]  祂是有祂自己的意識,
[00:13:57.000 --> 00:13:59.000]  自己的思想,
[00:13:59.000 --> 00:14:04.000]  然後祂是可以跟人建立一個關係的,
[00:14:04.000 --> 00:14:06.000]  我們可以跟祂交流,
[00:14:06.000 --> 00:14:09.000]  我們可以跟祂面對面的,
[00:14:09.000 --> 00:14:12.000]  這是我們從舊約裡面我們所看到的,
[00:14:12.000 --> 00:14:14.000]  我們從整本聖經裡面來看,
[00:14:14.000 --> 00:14:16.000]  我們也看見這個神,
[00:14:16.000 --> 00:14:18.000]  祂是一位三而一的神,
[00:14:18.000 --> 00:14:20.000]  不只是從希伯來文來看,
[00:14:20.000 --> 00:14:23.000]  而且是從整本聖經裡面我們看見,
[00:14:23.000 --> 00:14:28.000]  祂是三位一體的神,
[00:14:28.000 --> 00:14:30.000]  我們在第二節裡面我們就看到,
[00:14:30.000 --> 00:14:34.000]  祂說神的靈運行在水面上,
[00:14:34.000 --> 00:14:36.000]  在新約裡面我們可以看到,
[00:14:36.000 --> 00:14:40.000]  這位神藉著道臣肉身,
[00:14:40.000 --> 00:14:41.000]  祂自己的作為,
[00:14:41.000 --> 00:14:43.000]  那就是耶穌了,
[00:14:43.000 --> 00:14:49.000]  那基督被顯明出來了,
[00:14:49.000 --> 00:14:51.000]  特別是在新約四福音裡面,
[00:14:51.000 --> 00:14:53.000]  尤其是約翰福音,
[00:14:53.000 --> 00:14:56.000]  我們真的是明白他們之間的關係,
[00:14:56.000 --> 00:14:58.000]  所以在約翰福音第一章第一節,
[00:14:58.000 --> 00:14:59.000]  一直到第五節,
[00:14:59.000 --> 00:15:00.000]  我們看一下,
[00:15:00.000 --> 00:15:02.000]  我們一起讀,
[00:15:02.000 --> 00:15:06.000]  約翰福音第一章第一節到第五節,
[00:15:06.000 --> 00:15:07.000]  我們一起來讀,
[00:15:07.000 --> 00:15:10.000]  太初有道,道與神同在,
[00:15:10.000 --> 00:15:12.000]  道就是神,
[00:15:12.000 --> 00:15:15.000]  這道太初與神同在,
[00:15:15.000 --> 00:15:17.000]  萬物是藉著祂造的,
[00:15:17.000 --> 00:15:18.000]  凡被造的,
[00:15:18.000 --> 00:15:21.000]  沒有一樣不是藉著祂造的,
[00:15:21.000 --> 00:15:23.000]  生命在祂裡頭,
[00:15:23.000 --> 00:15:25.000]  這生命就是人的光,
[00:15:25.000 --> 00:15:27.000]  光照在黑暗裡,
[00:15:27.000 --> 00:15:30.000]  黑暗卻不接受光,
[00:15:30.000 --> 00:15:34.000]  主耶穌在約翰福音第十七章第五節那邊,
[00:15:34.000 --> 00:15:36.000]  我們也看一下,
[00:15:36.000 --> 00:15:37.000]  這都是聖經上的話,
[00:15:37.000 --> 00:15:40.000]  約翰福音第十七章第五節,
[00:15:40.000 --> 00:15:42.000]  我們一起念,
[00:15:42.000 --> 00:15:44.000]  父啊,現在求祢,
[00:15:44.000 --> 00:15:46.000]  使我同祢享榮耀,
[00:15:46.000 --> 00:15:49.000]  就是未有世界已先,
[00:15:49.000 --> 00:15:52.000]  我同祢所有的榮耀。
[00:15:52.000 --> 00:15:54.000]  他說未有世界已先,
[00:15:54.000 --> 00:15:56.000]  我同祢所有的榮耀。
[00:15:56.000 --> 00:15:57.000]  所以弟兄姊妹,
[00:15:57.000 --> 00:15:59.000]  當我們看主耶穌做的事情,
[00:15:59.000 --> 00:16:01.000]  當我們看主耶穌講的話的時候,
[00:16:01.000 --> 00:16:04.000]  我們真的是會想到這個人,
[00:16:04.000 --> 00:16:07.000]  我們先看祂在世界上的事情,
[00:16:07.000 --> 00:16:09.000]  我們真的是會想到這個人,
[00:16:09.000 --> 00:16:12.000]  祂知道的東西,
[00:16:12.000 --> 00:16:19.000]  是我們沒有辦法去衡量的。
[00:16:19.000 --> 00:16:21.000]  神這個字,
[00:16:21.000 --> 00:16:23.000]  在創世紀第一章,
[00:16:23.000 --> 00:16:24.000]  總共只有三十一節,
[00:16:24.000 --> 00:16:26.000]  裡面出現了三十二次,
[00:16:26.000 --> 00:16:28.000]  再加上祂的代名詞,
[00:16:28.000 --> 00:16:31.000]  其實祂出現了總共不下有四十三次。
[00:16:31.000 --> 00:16:32.000]  所以弟兄姊妹,
[00:16:32.000 --> 00:16:34.000]  當我們在看創世紀第一章的時候,
[00:16:34.000 --> 00:16:38.000]  我們不應該被其他的事情所分心,
[00:16:38.000 --> 00:16:41.000]  我們應該專注在這位全能的神,
[00:16:41.000 --> 00:16:43.000]  祂的身上,
[00:16:43.000 --> 00:16:44.000]  祂就是告訴我們,
[00:16:44.000 --> 00:16:46.000]  祂做了什麼事情。
[00:16:46.000 --> 00:16:47.000]  第二個事情我們要討論的,
[00:16:47.000 --> 00:16:49.000]  就是創造這個字,
[00:16:49.000 --> 00:16:51.000]  通常就是Barak,
[00:16:51.000 --> 00:16:53.000]  這是希伯來人他們講的,
[00:16:53.000 --> 00:16:55.000]  那麼這個字在舊約裡面,
[00:16:55.000 --> 00:17:01.000]  我告訴你,真的是祂跟神的名連在一起的。
[00:17:01.000 --> 00:17:02.000]  祂的意思就是說,
[00:17:02.000 --> 00:17:04.000]  祂從沒有,無,
[00:17:04.000 --> 00:17:07.000]  造出一切的東西。
[00:17:07.000 --> 00:17:08.000]  在新約裡面,
[00:17:08.000 --> 00:17:09.000]  希伯來書第十一章,
[00:17:09.000 --> 00:17:11.000]  第一節到第三節,
[00:17:11.000 --> 00:17:12.000]  我們也一起念。
[00:17:12.000 --> 00:17:14.000]  希伯來書第十一章,
[00:17:14.000 --> 00:17:15.000]  第一節到第三節,
[00:17:15.000 --> 00:17:17.000]  我們一起來念。
[00:17:17.000 --> 00:17:38.000]  (念)
[00:17:38.000 --> 00:17:39.000]  在這裡告訴我們,
[00:17:39.000 --> 00:17:40.000]  神所造的一切,
[00:17:40.000 --> 00:17:43.000]  祂都是從無到有,
[00:17:43.000 --> 00:17:45.000]  不是說因為有先前的東西,
[00:17:45.000 --> 00:17:46.000]  然後祂把它改變一下,
[00:17:46.000 --> 00:17:48.000]  聖經上創世紀第一章,
[00:17:48.000 --> 00:17:49.000]  祂說,
[00:17:49.000 --> 00:17:51.000]  起初神創造天地,
[00:17:51.000 --> 00:17:54.000]  這個創造就是這個意思。
[00:17:54.000 --> 00:17:55.000]  所以神怎麼造,
[00:17:55.000 --> 00:17:56.000]  我們在新約裡面,
[00:17:56.000 --> 00:17:58.000]  我們從主耶穌身上我們可以看見,
[00:17:58.000 --> 00:17:59.000]  祂很多時候,
[00:17:59.000 --> 00:18:00.000]  祂講一句話,
[00:18:00.000 --> 00:18:03.000]  祂就可以讓人的病得醫治,
[00:18:03.000 --> 00:18:04.000]  祂講一句話,
[00:18:04.000 --> 00:18:06.000]  就可以讓鬼被趕出去,
[00:18:06.000 --> 00:18:07.000]  甚至有很多時候,
[00:18:07.000 --> 00:18:09.000]  祂什麼話都不講,
[00:18:09.000 --> 00:18:11.000]  祂心裡面想,
[00:18:11.000 --> 00:18:13.000]  就成就了這些事情。
[00:18:13.000 --> 00:18:15.000]  所以主耶穌在約翰福音裡面,
[00:18:15.000 --> 00:18:17.000]  祂就告訴以色列人,
[00:18:17.000 --> 00:18:18.000]  祂說,
[00:18:18.000 --> 00:18:19.000]  我的父怎麼做事,
[00:18:19.000 --> 00:18:20.000]  祂說,
[00:18:20.000 --> 00:18:23.000]  祂也要用同樣的方法來做事。
[00:18:23.000 --> 00:18:24.000]  記不記得,
[00:18:24.000 --> 00:18:25.000]  我們在新約裡面,
[00:18:25.000 --> 00:18:26.000]  我們看見,
[00:18:26.000 --> 00:18:27.000]  比方說像那個百夫長,
[00:18:27.000 --> 00:18:28.000]  他的僕人快要死了,
[00:18:28.000 --> 00:18:29.000]  對不對?
[00:18:29.000 --> 00:18:30.000]  那他跟主耶穌講,
[00:18:30.000 --> 00:18:32.000]  求他醫治嘛,
[00:18:32.000 --> 00:18:33.000]  那主耶穌就跟他講,
[00:18:33.000 --> 00:18:34.000]  你回去吧,
[00:18:34.000 --> 00:18:36.000]  照你的信心給你成全,
[00:18:36.000 --> 00:18:37.000]  就在那個時候,
[00:18:37.000 --> 00:18:40.000]  他的僕人病就好了。
[00:18:40.000 --> 00:18:41.000]  主耶穌讓我們看見,
