
[00:00:00.000 --> 00:00:06.000]  各位早晨 各位媽咪早晨
[00:04:19.000 --> 00:04:23.000]  其實是不是帶回家是很安全的地方
[00:04:23.000 --> 00:04:25.000]  其實他的家人都不懂得照顧他
[00:04:25.000 --> 00:04:27.000]  他也不懂得對待家人
[00:04:27.000 --> 00:04:28.000]  他們的關係發展下去
[00:04:28.000 --> 00:04:30.000]  可能還有很多破綻
[00:04:30.000 --> 00:04:32.000]  很多危機
[00:04:32.000 --> 00:04:33.000]  於是我就開始想
[00:04:33.000 --> 00:04:35.000]  不行
[00:04:35.000 --> 00:04:37.000]  還差點東西還沒做
[00:04:37.000 --> 00:04:39.000]  才真正安心
[00:04:39.000 --> 00:04:42.000]  就是他的生命裡面有沒有一個保證
[00:04:42.000 --> 00:04:44.000]  他可以做一個好的人
[00:04:44.000 --> 00:04:46.000]  他的生命是一個好的生命
[00:04:46.000 --> 00:04:49.000]  於是我就有一點動搖
[00:04:49.000 --> 00:04:52.000]  所以後來我做自己一間公司
[00:04:52.000 --> 00:04:55.000]  我就希望做到普及的教育
[00:04:55.000 --> 00:04:57.000]  教一些每一個進來的人
[00:04:57.000 --> 00:05:01.000]  除了要做你生命裡面應該做的事之外
[00:05:01.000 --> 00:05:03.000]  還要學愛你家
[00:05:03.000 --> 00:05:05.000]  愛你家
[00:05:05.000 --> 00:05:07.000]  第一件事我想和你分享一下
[00:05:07.000 --> 00:05:09.000]  就是在聖經裡面
[00:05:09.000 --> 00:05:12.000]  有一個很重要的母親的愛
[00:05:12.000 --> 00:05:15.000]  但這個母親也面對著一個
[00:05:15.000 --> 00:05:17.000]  精神崩潰的狀態
[00:05:17.000 --> 00:05:18.000]  很辛苦
[00:05:18.000 --> 00:05:19.000]  我給大家看一看power point
[00:05:19.000 --> 00:05:21.000]  第一字的經文
[00:05:21.000 --> 00:05:24.000]  這段經文在列王記上17章
[00:05:24.000 --> 00:05:26.000]  22至24節
[00:05:26.000 --> 00:05:28.000]  背景是這樣的
[00:05:28.000 --> 00:05:30.000]  有一個寡婦
[00:05:30.000 --> 00:05:31.000]  她老公死了
[00:05:31.000 --> 00:05:34.000]  只有一個兒子
[00:05:34.000 --> 00:05:36.000]  招待了一個先知
[00:05:36.000 --> 00:05:39.000]  這個先知叫做伊利亞
[00:05:39.000 --> 00:05:41.000]  在她家裡居住
[00:05:41.000 --> 00:05:43.000]  當然是供應兩餐
[00:05:43.000 --> 00:05:45.000]  很好
[00:05:45.000 --> 00:05:47.000]  為什麼突然間
[00:05:47.000 --> 00:05:49.000]  寡婦
[00:05:49.000 --> 00:05:52.000]  我想心裡面真的破碎了
[00:05:52.000 --> 00:05:56.000]  就是她兒子這麼小死了
[00:05:56.000 --> 00:05:58.000]  她想到一件事
[00:05:58.000 --> 00:06:00.000]  為什麼我兒子死了
[00:06:00.000 --> 00:06:02.000]  可能上帝
[00:06:02.000 --> 00:06:03.000]  就是神
[00:06:03.000 --> 00:06:05.000]  看到她的牧人
[00:06:05.000 --> 00:06:07.000]  這個先知來我家居住
[00:06:07.000 --> 00:06:09.000]  可能你留意得太多
[00:06:09.000 --> 00:06:11.000]  但看到我每天都做罪惡
[00:06:11.000 --> 00:06:13.000]  做錯事
[00:06:13.000 --> 00:06:16.000]  所以這個懲罰
[00:06:16.000 --> 00:06:17.000]  就來到我家
[00:06:17.000 --> 00:06:18.000]  我兒子就死了
[00:06:18.000 --> 00:06:20.000]  這是她的推論
[00:06:20.000 --> 00:06:22.000]  當時她就問她先知
[00:06:22.000 --> 00:06:24.000]  是不是這樣
[00:06:24.000 --> 00:06:25.000]  那伊利亞呢
[00:06:25.000 --> 00:06:28.000]  有沒有回答她呢
[00:06:28.000 --> 00:06:31.000]  伊利亞馬上看到別人的痛苦
[00:06:31.000 --> 00:06:33.000]  把這個小朋友
[00:06:33.000 --> 00:06:34.000]  這個屍體
[00:06:34.000 --> 00:06:36.000]  伏在她的屍體上
[00:06:36.000 --> 00:06:37.000]  祈禱
[00:06:37.000 --> 00:06:39.000]  就出現了這個22節的經文
[00:06:39.000 --> 00:06:41.000]  就是耶和華
[00:06:41.000 --> 00:06:43.000]  就是神
[00:06:43.000 --> 00:06:45.000]  答應了伊利亞的祈禱
[00:06:45.000 --> 00:06:47.000]  這個先知的靈魂
[00:06:47.000 --> 00:06:49.000]  就回到她身體了
[00:06:49.000 --> 00:06:51.000]  她就活了
[00:06:51.000 --> 00:06:54.000]  我想你在報紙一定看不到這句話
[00:06:54.000 --> 00:06:56.000]  死是救
[00:06:56.000 --> 00:06:58.000]  靈魂回到她身體
[00:06:58.000 --> 00:06:59.000]  就活了
[00:06:59.000 --> 00:07:02.000]  而當時伊利亞就把這個小朋友
[00:07:02.000 --> 00:07:04.000]  從樓上抱下來
[00:07:04.000 --> 00:07:06.000]  到下面
[00:07:06.000 --> 00:07:09.000]  交回給她媽媽
[00:07:09.000 --> 00:07:12.000]  我想這個媽媽開心到極了
[00:07:12.000 --> 00:07:14.000]  她的開心程度
[00:07:14.000 --> 00:07:18.000]  肯定比她出生時還高
[00:07:18.000 --> 00:07:21.000]  死了又重生
[00:07:21.000 --> 00:07:23.000]  但她開心之餘
[00:07:23.000 --> 00:07:25.000]  她很清醒
[00:07:25.000 --> 00:07:26.000]  她跟伊利亞說
[00:07:26.000 --> 00:07:28.000]  我知道你是誰
[00:07:28.000 --> 00:07:31.000]  你一定是神的僕人
[00:07:31.000 --> 00:07:32.000]  你是一個神人
[00:07:32.000 --> 00:07:35.000]  所以你所說的話
[00:07:35.000 --> 00:07:37.000]  一定要相信
[00:07:37.000 --> 00:07:40.000]  因為神竟然給你力量
[00:07:40.000 --> 00:07:43.000]  令我兒子死了又重生
[00:07:43.000 --> 00:07:45.000]  我一定相信你以後說的話
[00:07:45.000 --> 00:07:47.000]  以前說的話更加相信
[00:07:47.000 --> 00:07:49.000]  以後更加相信
[00:07:49.000 --> 00:07:51.000]  這個故事
[00:07:51.000 --> 00:07:57.000]  發生在耶穌降世之前的九個世紀
[00:07:57.000 --> 00:07:59.000]  即是九百年
[00:07:59.000 --> 00:08:02.000]  猶太人一定認識這個故事
[00:08:02.000 --> 00:08:04.000]  這個故事最厲害在哪裏呢
[00:08:04.000 --> 00:08:09.000]  就是死了又重生
[00:08:09.000 --> 00:08:11.000]  但主角是誰呢
[00:08:11.000 --> 00:08:13.000]  是伊利亞嗎
[00:08:13.000 --> 00:08:14.000]  如果是
[00:08:14.000 --> 00:08:17.000]  大家真的搞錯了
[00:08:17.000 --> 00:08:19.000]  你有沒有很不安樂的時候
[00:08:19.000 --> 00:08:20.000]  很不開心的時候
[00:08:20.000 --> 00:08:23.000]  開心到家裏令你破碎心靈的時候
[00:08:23.000 --> 00:08:25.000]  你找誰幫呢
[00:08:25.000 --> 00:08:29.000]  可能你找很聰明的專家
[00:08:29.000 --> 00:08:32.000]  或者牧師
[00:08:32.000 --> 00:08:35.000]  這個經文提醒我們
[00:08:35.000 --> 00:08:37.000]  幫助的根源在哪裏呢
[00:08:37.000 --> 00:08:39.000]  是上帝
[00:08:39.000 --> 00:08:41.000]  因為伊利亞都是祈禱的
[00:08:41.000 --> 00:08:43.000]  你不要覺得伊利亞很厲害
[00:08:43.000 --> 00:08:44.000]  作法等等
[00:08:44.000 --> 00:08:45.000]  不是
[00:08:45.000 --> 00:08:48.000]  是上帝聽他的祈禱
[00:08:48.000 --> 00:08:52.000]  所以今天做基督徒有時都搞錯了
[00:08:52.000 --> 00:08:53.000]  我們病了
[00:08:53.000 --> 00:08:54.000]  很多不安樂
[00:08:54.000 --> 00:08:56.000]  我們都找人
[00:08:56.000 --> 00:08:58.000]  找高人指點
[00:08:58.000 --> 00:09:01.000]  但千萬不要搞錯了
[00:09:01.000 --> 00:09:03.000]  真正的力量來自上帝
[00:09:03.000 --> 00:09:07.000]  這是我們回教會很肯定要認識的東西
[00:09:07.000 --> 00:09:09.000]  即是不要認識媒介人
[00:09:09.000 --> 00:09:10.000]  看得這麼厲害
[00:09:10.000 --> 00:09:12.000]  是主角很厲害
[00:09:12.000 --> 00:09:16.000]  我記得我爸爸告訴我
[00:09:16.000 --> 00:09:20.000]  我爺爺曾經自殺
[00:09:20.000 --> 00:09:24.000]  他在國內抗日戰爭的時候
[00:09:24.000 --> 00:09:27.000]  他買了船票
[00:09:27.000 --> 00:09:31.000]  給我爸爸和他的兄弟和姐姐
[00:09:31.000 --> 00:09:34.000]  一起坐船來香港
[00:09:34.000 --> 00:09:38.000]  但是他就像一班船
[00:09:38.000 --> 00:09:40.000]  我想他還有很多東西
[00:09:40.000 --> 00:09:43.000]  跟家裏的工人運送東西
[00:09:43.000 --> 00:09:44.000]  就是另一隻船
[00:09:44.000 --> 00:09:47.000]  但是竟然聽到一個消息
[00:09:47.000 --> 00:09:52.000]  就是我爸爸的七個兒女
[00:09:52.000 --> 00:09:53.000]  坐了一隻船
[00:09:53.000 --> 00:09:55.000]  被日軍的炸彈炸中了
[00:09:55.000 --> 00:09:57.000]  沉了
[00:09:57.000 --> 00:09:58.000]  死了
[00:09:58.000 --> 00:10:00.000]  全部都死了
[00:10:00.000 --> 00:10:01.000]  當然不是
[00:10:01.000 --> 00:10:04.000]  否則我也不在這裏
[00:10:04.000 --> 00:10:05.000]  後來他們知道
[00:10:05.000 --> 00:10:09.000]  原來他們幾乎沒有上那隻船
[00:10:09.000 --> 00:10:13.000]  也有人救了我爺爺
[00:10:13.000 --> 00:10:15.000]  我做心理學
[00:10:15.000 --> 00:10:21.000]  我也覺得我爺爺似乎太疼愛他的兒女了
[00:10:21.000 --> 00:10:23.000]  疼愛到聽到兒女死了
[00:10:23.000 --> 00:10:24.000]  他也自殺
[00:10:24.000 --> 00:10:25.000]  但是也有些原因
[00:10:25.000 --> 00:10:28.000]  因為我奶奶很早就死了
[00:10:28.000 --> 00:10:31.000]  我想他心中會覺得
[00:10:31.000 --> 00:10:33.000]  真可憐
[00:10:33.000 --> 00:10:35.000]  自己娶了太太死了
[00:10:35.000 --> 00:10:37.000]  剩下的七個孤兒
[00:10:37.000 --> 00:10:39.000]  一個男人照顧七個
[00:10:39.000 --> 00:10:43.000]  死了我還有什麼義做人呢
[00:10:43.000 --> 00:10:44.000]  其實對我來說
[00:10:44.000 --> 00:10:46.000]  這是一個謎
[00:10:46.000 --> 00:10:49.000]  今年我才知道謎底
[00:10:49.000 --> 00:10:51.000]  究竟我爺爺是不是一個很感性的人
[00:10:51.000 --> 00:10:52.000]  因為什麼呢
[00:10:52.000 --> 00:10:54.000]  今年我叔叔跟我說
[00:10:54.000 --> 00:10:59.000]  其實我爺爺的爸爸
[00:10:59.000 --> 00:11:00.000]  是一個什麼人呢
[00:11:00.000 --> 00:11:02.000]  是一個離開了中國
[00:11:02.000 --> 00:11:05.000]  去了澳洲去工作的人
[00:11:05.000 --> 00:11:08.000]  去了澳洲
[00:11:08.000 --> 00:11:10.000]  認識了一個外籍的
[00:11:10.000 --> 00:11:13.000]  我相信是澳洲的女士
[00:11:13.000 --> 00:11:15.000]  後來他結了婚
[00:11:15.000 --> 00:11:18.000]  但是他們沒有子女
[00:11:18.000 --> 00:11:21.000]  於是就認養了兩個孤兒
[00:11:21.000 --> 00:11:23.000]  一個兒子一個女兒
[00:11:23.000 --> 00:11:25.000]  後來把這兩個孤兒
[00:11:25.000 --> 00:11:27.000]  成為自己的子女
[00:11:27.000 --> 00:11:30.000]  然後帶回去中國
[00:11:30.000 --> 00:11:33.000]  這個孤兒就是我爺爺了
[00:11:33.000 --> 00:11:36.000]  很曲折
[00:11:36.000 --> 00:11:38.000]  我就明白到為什麼我爺爺
[00:11:38.000 --> 00:11:40.000]  可能會自殺
[00:11:40.000 --> 00:11:41.000]  因為他的生命本身
[00:11:41.000 --> 00:11:46.000]  他都不知道自己的父母是誰
[00:11:46.000 --> 00:11:49.000]  而有人是這麼愛他
[00:11:49.000 --> 00:11:51.000]  願意做他父母
[00:11:51.000 --> 00:11:54.000]  帶了他去了中國
[00:11:54.000 --> 00:11:56.000]  所以就這麼緣故
[00:11:56.000 --> 00:12:00.000]  他會對愛這件事是很感觸的
[00:12:00.000 --> 00:12:03.000]  當他的子女都死了
[00:12:03.000 --> 00:12:06.000]  對一個這麼有愛的人來說
[00:12:06.000 --> 00:12:10.000]  他真的覺得完蛋了
[00:12:10.000 --> 00:12:12.000]  後來我才明白
[00:12:12.000 --> 00:12:14.000]  我爸爸經常跟我說
[00:12:14.000 --> 00:12:15.000]  你看我爺爺
[00:12:15.000 --> 00:12:18.000]  全部的照片都戴黑眼鏡
[00:12:18.000 --> 00:12:20.000]  為什麼他戴黑眼鏡在中國呢
[00:12:20.000 --> 00:12:23.000]  因為他不想其他中國的朋友
[00:12:23.000 --> 00:12:27.000]  看到他的眼珠是咖啡色的
[00:12:27.000 --> 00:12:29.000]  這些事情人不容易明白
[00:12:29.000 --> 00:12:32.000]  生命是一個傳奇
[00:12:32.000 --> 00:12:34.000]  我想我們每一個人的生命
[00:12:34.000 --> 00:12:38.000]  你不知道你自己的歷史有多少
[00:12:38.000 --> 00:12:39.000]  你真的不知道
[00:12:39.000 --> 00:12:40.000]  當你越知道的時候
[00:12:40.000 --> 00:12:42.000]  你會覺得很奇妙
[00:12:42.000 --> 00:12:44.000]  為什麼有我呢
[00:12:44.000 --> 00:12:47.000]  我的名字余德純都是我爺爺改的
[00:12:47.000 --> 00:12:49.000]  但是在我歲紀之後
[00:12:49.000 --> 00:12:52.000]  我爺爺就死了
[00:12:52.000 --> 00:12:54.000]  所以我今天想告訴你
[00:12:54.000 --> 00:12:58.000]  伊利亞這個先知
[00:12:58.000 --> 00:13:00.000]  看到一個死了的小孩
[00:13:00.000 --> 00:13:03.000]  回到他母親身上
[00:13:03.000 --> 00:13:05.000]  象徵什麼呢
[00:13:05.000 --> 00:13:06.000]  我都覺得
[00:13:06.000 --> 00:13:08.000]  你看完之後覺得
[00:13:08.000 --> 00:13:13.000]  那就是說上帝對寡婦孤兒很重視
[00:13:13.000 --> 00:13:16.000]  就是說如果全世界的寡婦孤兒
[00:13:16.000 --> 00:13:18.000]  有時候上帝是優先
[00:13:18.000 --> 00:13:19.000]  第一個看的
[00:13:19.000 --> 00:13:20.000]  不用鄰街對的
[00:13:20.000 --> 00:13:21.000]  這個先看
[00:13:21.000 --> 00:13:23.000]  會不會這樣解釋呢
[00:13:23.000 --> 00:13:25.000]  但是我有興趣看的就是
[00:13:25.000 --> 00:13:27.000]  這段經文所說的
[00:13:27.000 --> 00:13:30.000]  那個寡婦要找伊利亞去祈禱
[00:13:30.000 --> 00:13:33.000]  這個反而是我排第一要看的問題
[00:13:33.000 --> 00:13:38.000]  就是寡婦覺得自己沒有資格去找上帝幫忙
[00:13:38.000 --> 00:13:40.000]  因為她覺得自己有罪
[00:13:40.000 --> 00:13:42.000]  她覺得自己有罪
[00:13:42.000 --> 00:13:44.000]  可能因為她的兒子死了
[00:13:44.000 --> 00:13:45.000]  是一個懲罰
[00:13:45.000 --> 00:13:47.000]  所以要找一個人
[00:13:47.000 --> 00:13:50.000]  他的聖潔是高過自己很多的
[00:13:50.000 --> 00:13:52.000]  可以跟上帝直接聊天
[00:13:52.000 --> 00:13:53.000]  所以她找伊利亞
[00:13:53.000 --> 00:13:54.000]  你一定要幫我
[00:13:54.000 --> 00:13:56.000]  我想是這個意思
[00:13:56.000 --> 00:13:59.000]  所以有時候是真的
[00:13:59.000 --> 00:14:01.000]  有時候我們回教會
[00:14:01.000 --> 00:14:04.000]  你覺不覺得很多新來的來賓
[00:14:04.000 --> 00:14:05.000]  你們唱聖詩
[00:14:05.000 --> 00:14:06.000]  我真的很神聖
[00:14:06.000 --> 00:14:07.000]  你看聖經
[00:14:07.000 --> 00:14:08.000]  很神聖
[00:14:08.000 --> 00:14:09.000]  我真的覺得
[00:14:09.000 --> 00:14:11.000]  我都攀不了你
[00:14:11.000 --> 00:14:14.000]  可能是這個感覺
[00:14:14.000 --> 00:14:15.000]  我真的記得有一次
[00:14:15.000 --> 00:14:17.000]  我在星期四晚上講講座的時候
[00:14:17.000 --> 00:14:18.000]  講座
[00:14:18.000 --> 00:14:20.000]  有一個醫生的朋友坐在那裡
[00:14:20.000 --> 00:14:21.000]  第一行
[00:14:21.000 --> 00:14:22.000]  我還沒上台
[00:14:22.000 --> 00:14:23.000]  他走來跟我說一句話
[00:14:23.000 --> 00:14:24.000]  很有趣
[00:14:24.000 --> 00:14:25.000]  他說
[00:14:25.000 --> 00:14:27.000]  我年紀都不小了
[00:14:27.000 --> 00:14:28.000]  就是他
[00:14:28.000 --> 00:14:31.000]  他說如果我早死
[00:14:31.000 --> 00:14:32.000]  不知道能不能上到天堂呢
[00:14:32.000 --> 00:14:33.000]  但是上到天堂
[00:14:33.000 --> 00:14:34.000]  如果打你的名字
[00:14:34.000 --> 00:14:35.000]  是否比較容易進去
[00:14:35.000 --> 00:14:36.000]  哇
[00:14:36.000 --> 00:14:39.000]  我真的被他氣死
[00:14:39.000 --> 00:14:40.000]  但是老實說
[00:14:40.000 --> 00:14:41.000]  他是開玩笑的
[00:14:41.000 --> 00:14:42.000]  我知道他開玩笑
[00:14:42.000 --> 00:14:44.000]  因為他習慣做referral的醫生
[00:14:44.000 --> 00:14:45.000]  轉介
[00:14:45.000 --> 00:14:47.000]  他以為
[00:14:47.000 --> 00:14:49.000]  我說完全沒有關係
[00:14:49.000 --> 00:14:50.000]  你說認識我
[00:14:50.000 --> 00:14:52.000]  一分都沒有加到
[00:14:52.000 --> 00:14:55.000]  這是你自己個人和上帝的事
[00:14:55.000 --> 00:14:56.000]  我們只有責任
[00:14:56.000 --> 00:14:57.000]  告訴你
[00:14:57.000 --> 00:14:58.000]  上帝愛你
[00:14:58.000 --> 00:14:59.000]  你要接受他
[00:14:59.000 --> 00:15:02.000]  但是這是你向上帝的交代
[00:15:02.000 --> 00:15:04.000]  你接不接受他
[00:15:04.000 --> 00:15:05.000]  我相信醫生講明
[00:15:05.000 --> 00:15:07.000]  真的開玩笑
[00:15:07.000 --> 00:15:09.000]  但是這句話很有費人心性
[00:15:09.000 --> 00:15:11.000]  這個寡婦
[00:15:11.000 --> 00:15:13.000]  她覺得自己不配
[00:15:13.000 --> 00:15:16.000]  去跟上帝談判
[00:15:16.000 --> 00:15:17.000]  她求的
[00:15:17.000 --> 00:15:19.000]  是求伊利亞去幫她
[00:15:19.000 --> 00:15:20.000]  所以上帝就答應了
[00:15:20.000 --> 00:15:22.000]  伊利亞的祈禱
[00:15:22.000 --> 00:15:24.000]  所以今天我們坐在這裡
[00:15:24.000 --> 00:15:26.000]  我們會估計
[00:15:26.000 --> 00:15:28.000]  究竟上帝接不接受我們
[00:15:28.000 --> 00:15:30.000]  我相信很多人都相信
[00:15:30.000 --> 00:15:32.000]  這個世界應該有神
[00:15:32.000 --> 00:15:34.000]  甚至現在潮流很流行
[00:15:34.000 --> 00:15:36.000]  講世界末日
[00:15:36.000 --> 00:15:38.000]  很多人都講這些
[00:15:38.000 --> 00:15:40.000]  但是有些人想得深入一點
[00:15:40.000 --> 00:15:41.000]  要想的問題就是
[00:15:41.000 --> 00:15:43.000]  這個神創造世界
[00:15:43.000 --> 00:15:44.000]  耶穌來這個世界
[00:15:44.000 --> 00:15:46.000]  釘在十字架上復活
[00:15:46.000 --> 00:15:47.000]  但是
[00:15:47.000 --> 00:15:49.000]  祂受不受我玩
[00:15:49.000 --> 00:15:50.000]  如果我找祂
[00:15:50.000 --> 00:15:52.000]  祂會不會不理我呢
[00:15:52.000 --> 00:15:53.000]  我真的見過很多人
[00:15:53.000 --> 00:15:54.000]  在臨缺之前
[00:15:54.000 --> 00:15:55.000]  跟我說
[00:15:55.000 --> 00:15:58.000]  我一輩子都拒絕耶穌
[00:15:58.000 --> 00:16:02.000]  現在叫祂不喜歡我的態度
[00:16:02.000 --> 00:16:04.000]  祂根本就不要我
[00:16:04.000 --> 00:16:06.000]  這個有道理的
[00:16:06.000 --> 00:16:08.000]  但是
[00:16:08.000 --> 00:16:09.000]  我們今天要找一個證據
[00:16:09.000 --> 00:16:11.000]  去破這個
[00:16:11.000 --> 00:16:12.000]  我們看第二節經文
[00:16:12.000 --> 00:16:13.000]  第二段經文
[00:16:13.000 --> 00:16:17.000]  是耶穌親自破這個
[00:16:17.000 --> 00:16:19.000]  這次
[00:16:19.000 --> 00:16:22.000]  在九百多年後
[00:16:22.000 --> 00:16:24.000]  耶穌來到這個世界
[00:16:24.000 --> 00:16:25.000]  這段經文說
[00:16:25.000 --> 00:16:26.000]  祂過了沒多久
[00:16:26.000 --> 00:16:28.000]  祂就去了一座城
[00:16:28.000 --> 00:16:30.000]  這個城叫做拿因
[00:16:30.000 --> 00:16:32.000]  這個拿因城
[00:16:32.000 --> 00:16:34.000]  有很多人跟祂一起走
[00:16:34.000 --> 00:16:35.000]  所以這件事
[00:16:35.000 --> 00:16:37.000]  有很多證人
[00:16:37.000 --> 00:16:39.000]  走到城門
[00:16:39.000 --> 00:16:41.000]  有一個死人抬出來
[00:16:41.000 --> 00:16:42.000]  這個出殯
[00:16:42.000 --> 00:16:43.000]  是年輕人出殯
[00:16:43.000 --> 00:16:45.000]  讀得很倒楣
[00:16:45.000 --> 00:16:46.000]  大家聽聽
[00:16:46.000 --> 00:16:48.000]  這人是他母親
[00:16:48.000 --> 00:16:49.000]  獨生的兒子
[00:16:49.000 --> 00:16:52.000]  他母親又是寡婦
[00:16:52.000 --> 00:16:54.000]  寡婦的兒子就說完了
[00:16:54.000 --> 00:16:55.000]  為什麼他寫這麼多呢
[00:16:55.000 --> 00:16:58.000]  聖經一定不會說多餘的
