
[00:00:00.000 --> 00:00:08.040]  好 問一下你旁邊上個禮拜講什麼
[00:01:55.140 --> 00:01:58.320]  叫你們在基督耶穌裡的歡樂
[00:01:58.320 --> 00:02:00.820]  因我再到你們那裡去
[00:02:00.820 --> 00:02:05.520]  就越發加增
[00:02:05.520 --> 00:02:07.620]  所以從二十節開始
[00:02:07.620 --> 00:02:09.880]  其實保羅談到了
[00:02:09.880 --> 00:02:14.080]  談到了生跟死的問題
[00:02:14.080 --> 00:02:15.780]  他說我活著就是基督
[00:02:15.780 --> 00:02:18.120]  我死了就有益處
[00:02:18.120 --> 00:02:19.740]  但我在肉身活著
[00:02:19.740 --> 00:02:21.480]  若成就我功夫的果子
[00:02:21.480 --> 00:02:24.280]  我就不知道該挑選什麼
[00:02:24.280 --> 00:02:26.740]  保羅在這邊講到生跟死的問題
[00:02:26.740 --> 00:02:27.980]  也是我們人生當中
[00:02:27.980 --> 00:02:29.980]  最重要的問題對不對
[00:02:29.980 --> 00:02:31.520]  什麼叫人生
[00:02:31.520 --> 00:02:32.220]  簡單的說
[00:02:32.220 --> 00:02:35.520]  人生就是人的一生
[00:02:35.520 --> 00:02:37.580]  所以人從出生開始
[00:02:37.580 --> 00:02:40.240]  到死亡結束對不對
[00:02:40.240 --> 00:02:42.140]  有沒有在座的哪一位
[00:02:42.140 --> 00:02:44.840]  你不是按照這個自然律進行的
[00:02:44.840 --> 00:02:46.040]  有沒有
[00:02:46.040 --> 00:02:52.120]  都是吧 是不是
[00:02:52.120 --> 00:02:54.140]  我的問題很深嗎
[00:02:54.140 --> 00:02:55.340]  是不是
[00:02:55.340 --> 00:02:58.020]  我們都是媽媽生的吧
[00:02:58.020 --> 00:03:01.920]  有沒有
[00:03:01.920 --> 00:03:04.780]  爸爸生的
[00:03:04.780 --> 00:03:06.340]  對不起
[00:03:06.340 --> 00:03:09.640]  嚴格講起來是媽媽生吧
[00:03:09.640 --> 00:03:11.820]  你如果爸爸生的話
[00:03:11.820 --> 00:03:14.140]  就可能有點問題了
[00:03:14.140 --> 00:03:18.080]  可能是 我就不講了
[00:03:18.080 --> 00:03:21.080]  所以我們都是從母親的肚中出來的
[00:03:21.080 --> 00:03:22.080]  是不是
[00:03:22.080 --> 00:03:30.040]  生跟死中間就叫做人生
[00:03:30.040 --> 00:03:34.920]  所以生跟死很重要
[00:03:34.920 --> 00:03:38.080]  但是請問生跟死
[00:03:38.080 --> 00:03:41.720]  哪一個你喜歡
[00:03:41.720 --> 00:03:43.840]  生是吧
[00:03:43.840 --> 00:03:47.620]  中國人很清楚這一點
[00:03:47.620 --> 00:03:51.280]  你看中國人辦喜事的時候怎麼樣
[00:03:51.280 --> 00:03:53.120]  快快樂樂是不是
[00:03:53.120 --> 00:03:55.880]  喜 兩個喜
[00:03:55.880 --> 00:03:56.380]  是不是
[00:03:56.380 --> 00:03:58.080]  中國這個字很特別
[00:03:58.080 --> 00:03:59.920]  兩個喜是不是
[00:03:59.920 --> 00:04:03.320]  雙喜 離門
[00:04:03.320 --> 00:04:06.280]  但是中國人辦喪事呢
[00:04:06.280 --> 00:04:11.120]  特別你如果去看台灣的這個習俗
[00:04:11.120 --> 00:04:12.720]  辦喪事
[00:04:12.720 --> 00:04:16.640]  他一定要哭的
[00:04:16.640 --> 00:04:20.320]  有時候可能這個兒女
[00:04:20.320 --> 00:04:22.240]  本來就不太孝順
[00:04:22.240 --> 00:04:24.520]  爸爸媽媽走了之後
[00:04:24.520 --> 00:04:26.040]  他也哭不太出來
[00:04:26.040 --> 00:04:27.920]  那怎麼辦
[00:04:27.920 --> 00:04:31.640]  就請哭笑團
[00:04:31.640 --> 00:04:32.780]  這不得了
[00:04:32.780 --> 00:04:36.080]  按照台灣的這個風俗
[00:04:36.080 --> 00:04:39.320]  這個民間風俗要做頭七
[00:04:39.320 --> 00:04:42.040]  還要七七四十九天
[00:04:42.040 --> 00:04:43.740]  哇 天天哭啊
[00:04:43.740 --> 00:04:45.880]  你想有誰的淚水這麼多呢
[00:04:45.880 --> 00:04:48.240]  哭笑團可以哭得這麼久嗎
[00:04:48.240 --> 00:04:48.840]  我告訴你
[00:04:48.840 --> 00:04:59.620]  他每次就是上班時間到了就怎麼樣
[00:04:59.620 --> 00:05:01.120]  為什麼要哭
[00:05:01.120 --> 00:05:05.720]  請問這個人死了
[00:05:05.720 --> 00:05:07.520]  為什麼要哭
[00:05:07.520 --> 00:05:11.380]  為什麼要哭
[00:05:11.380 --> 00:05:13.520]  為什麼哭
[00:05:13.520 --> 00:05:14.880]  你又發現
[00:05:14.880 --> 00:05:15.480]  你可以說
[00:05:15.480 --> 00:05:17.280]  因為過去的死去的這個人
[00:05:17.280 --> 00:05:18.320]  我們想念他
[00:05:18.320 --> 00:05:19.440]  他再也看不見他了
[00:05:19.440 --> 00:05:21.720]  所以我哭對不對
[00:05:21.720 --> 00:05:23.680]  是不是
[00:05:23.680 --> 00:05:25.380]  那你看了一個小嬰兒出生
[00:05:25.380 --> 00:05:29.320]  你會不會哭
[00:05:29.320 --> 00:05:31.240]  好高興對不對
[00:05:31.240 --> 00:05:32.320]  所以你看見
[00:05:32.320 --> 00:05:36.840]  人對生跟死的反應是很不一樣的
[00:05:36.840 --> 00:05:38.580]  這是一般的人
[00:05:38.580 --> 00:05:40.640]  但是保羅在這裡
[00:05:40.640 --> 00:05:43.680]  他提到生跟死的時候
[00:05:43.680 --> 00:05:51.840]  他對生死基本上對他來講都一樣
[00:05:51.840 --> 00:05:54.920]  對他來講沒有差別的
[00:05:54.920 --> 00:05:58.380]  這很奇怪
[00:05:58.380 --> 00:06:04.620]  所以接著我們今天就要來談生死的問題
[00:06:04.620 --> 00:06:12.180]  首先保羅在這裡提到
[00:06:12.180 --> 00:06:17.580]  這個我們剛才講死的問題
[00:06:17.580 --> 00:06:20.080]  我們人都會怕死對不對
[00:06:20.080 --> 00:06:20.880]  剛才講了說
[00:06:20.880 --> 00:06:22.820]  為什麼我們在辦喪事的時候
[00:06:22.820 --> 00:06:24.520]  大家都要哭了
[00:06:24.520 --> 00:06:26.980]  不哭的話要請哭笑團來哭
[00:06:26.980 --> 00:06:28.080]  為什麼呢
[00:06:28.080 --> 00:06:30.820]  因為好像大家覺得
[00:06:30.820 --> 00:06:32.640]  如果你的父母親過世
[00:06:32.640 --> 00:06:34.880]  如果你的親人過世你不哭
[00:06:34.880 --> 00:06:36.080]  你就不笑
[00:06:36.080 --> 00:06:39.740]  你就是沒感情是不是
[00:06:39.740 --> 00:06:41.480]  但是親愛的兄弟妹
[00:06:41.480 --> 00:06:46.120]  為什麼死亡讓人這麼可怕呢
[00:06:46.120 --> 00:06:48.440]  中國人把這個死亡
[00:06:48.440 --> 00:06:50.720]  用了一些的形容詞
[00:06:50.720 --> 00:06:54.840]  死亡就是人死如燈滅
[00:06:54.840 --> 00:06:59.540]  死了 醫了 白了
[00:06:59.540 --> 00:07:02.420]  所以中國人覺得說死亡就是結束
[00:07:02.420 --> 00:07:08.440]  中國人也覺得死亡是一個永別
[00:07:08.440 --> 00:07:09.140]  現在說什麼
[00:07:09.140 --> 00:07:13.720]  離別是不是一種感傷
[00:07:13.720 --> 00:07:16.540]  如果你跟一個很愛的人離開了
[00:07:16.540 --> 00:07:21.280]  小孩子今年準備要上大學了
[00:07:21.280 --> 00:07:23.780]  而且不是在加州的大學
[00:07:23.780 --> 00:07:26.220]  是到波士頓去
[00:07:26.220 --> 00:07:29.640]  做媽媽的會如何感覺
[00:07:29.640 --> 00:07:32.580]  很多媽媽可能就是開學的時候
[00:07:32.580 --> 00:07:34.840]  之前我先跟你去住一個禮拜
[00:07:34.840 --> 00:07:37.780]  幫你把一切都安頓好是不是
[00:07:37.780 --> 00:07:42.120]  所以很多做父母親的孩子上學了
[00:07:42.120 --> 00:07:46.520]  或者是孩子出嫁了
[00:07:46.520 --> 00:07:50.380]  出嫁了
[00:07:50.380 --> 00:07:56.080]  不是 出嫁了
[00:07:56.080 --> 00:07:58.080]  因為我想到我老二出嫁了
[00:07:58.080 --> 00:08:00.980]  他是我們家第一個出嫁的
[00:08:00.980 --> 00:08:02.680]  他就每一次在出嫁前就問我
[00:08:02.680 --> 00:08:09.580]  Daddy你會哭嗎
[00:08:09.580 --> 00:08:11.420]  因為他看到他的同學
[00:08:11.420 --> 00:08:13.520]  爸爸哭的時候他覺得很感動
[00:08:13.520 --> 00:08:15.680]  這個爸爸這麼愛他的女兒
[00:08:15.680 --> 00:08:18.980]  所以會哭 你懂我意思嗎
[00:08:18.980 --> 00:08:27.380]  好 我就不講我有沒有哭
[00:08:27.380 --> 00:08:30.380]  結婚是很快樂的事情
[00:08:30.380 --> 00:08:34.340]  那個哭也是喜極而泣
[00:08:34.340 --> 00:08:41.180]  但是如果是人走了怎麼辦
[00:08:41.180 --> 00:08:44.280]  而且是永遠的離別
[00:08:44.280 --> 00:08:45.780]  這個叫做永別
[00:08:45.780 --> 00:08:48.680]  天人永隔 有沒有
[00:08:48.680 --> 00:08:50.680]  我們中國人講
[00:08:50.680 --> 00:08:52.740]  所以死亡為什麼會讓人懼怕
[00:08:52.740 --> 00:08:54.080]  因為死亡是一個結束
[00:08:54.080 --> 00:08:56.140]  死亡是一個永別
[00:08:56.140 --> 00:08:57.580]  我們佛家
[00:08:57.580 --> 00:08:59.380]  我們中國人這個姓佛的多好
[00:08:59.380 --> 00:09:03.180]  佛家就發明了一個輪迴觀
[00:09:03.180 --> 00:09:05.280]  讓你帶一點盼望
[00:09:05.280 --> 00:09:07.080]  這個輪迴觀就是說
[00:09:07.080 --> 00:09:10.040]  前世是因 現世是果
[00:09:10.040 --> 00:09:12.140]  所以你今天之所以成人
[00:09:12.140 --> 00:09:13.480]  是因為什麼原因
[00:09:13.480 --> 00:09:15.640]  如果你今天做得好的話
[00:09:15.640 --> 00:09:18.780]  你就可以下輩子
[00:09:18.780 --> 00:09:21.820]  怎麼樣
[00:09:21.820 --> 00:09:25.520]  他有一些的戒的
[00:09:25.520 --> 00:09:28.440]  但是親愛的兄弟妹
[00:09:28.440 --> 00:09:31.240]  所以整個佛教讓你看見一件事情
[00:09:31.240 --> 00:09:33.980]  你今天要做功德
[00:09:33.980 --> 00:09:36.720]  你要做好事 你要修功德
[00:09:36.720 --> 00:09:37.980]  你修到一個地步
[00:09:37.980 --> 00:09:40.980]  讓你下一世投胎的時候
[00:09:40.980 --> 00:09:43.420]  你會變成比較好的等世
[00:09:43.420 --> 00:09:45.120]  懂我意思嗎
[00:09:45.120 --> 00:09:49.040]  如果在一個比較是重男輕女的國家
[00:09:49.040 --> 00:09:51.240]  很可能他本來是女的
[00:09:51.240 --> 00:09:54.920]  他想我下半輩子要做什麼
[00:09:54.920 --> 00:09:59.220]  要做男的
[00:09:59.220 --> 00:10:01.580]  可是你可以看見
[00:10:01.580 --> 00:10:07.680]  如果我們的思想觀念是這樣子
[00:10:07.680 --> 00:10:10.140]  那麼我們在這個世界上面很辛苦
[00:10:10.140 --> 00:10:12.280]  所以佛教的很辛苦
[00:10:12.280 --> 00:10:15.220]  在那個地方拼命的在那邊做
[00:10:15.220 --> 00:10:16.740]  在那邊修功德
[00:10:16.740 --> 00:10:19.220]  要來消除自己的業障
[00:10:19.220 --> 00:10:20.220]  就是所謂罪
[00:10:20.220 --> 00:10:21.820]  要消除自己的業障
[00:10:21.820 --> 00:10:23.480]  希望能夠積德功德
[00:10:23.480 --> 00:10:31.180]  以致有一天可以到西方極樂世界去
[00:10:31.180 --> 00:10:34.220]  中國人怕死
[00:10:34.220 --> 00:10:41.220]  在北京有一個人照了一張
[00:10:41.220 --> 00:10:43.020]  一個大樓的照片
[00:10:43.020 --> 00:10:43.980]  右邊
[00:10:43.980 --> 00:10:45.940]  請你注意看看
[00:10:45.940 --> 00:10:48.740]  這個大樓的號碼裡面
[00:10:48.740 --> 00:10:51.880]  少了一個什麼
[00:10:51.880 --> 00:10:53.640]  有沒有
[00:10:53.640 --> 00:10:55.540]  他是要上九樓了
[00:10:55.540 --> 00:10:58.440]  但是中間你會發現四樓不見了
[00:10:58.440 --> 00:10:59.080]  是不是
[00:10:59.080 --> 00:11:00.220]  為什麼四樓不見了
[00:11:00.220 --> 00:11:02.920]  中國人為什麼不敢講是
[00:11:02.920 --> 00:11:09.080]  因為跟死接近
[00:11:09.080 --> 00:11:12.280]  都已經什麼時代了
[00:11:12.280 --> 00:11:15.420]  但是你可以看見還是這樣子
[00:11:15.420 --> 00:11:17.780]  中國人不喜歡講死的事情
[00:11:17.780 --> 00:11:21.980]  所以中國的皇帝都怕死你知道嗎
[00:11:21.980 --> 00:11:26.420]  是皇帝吃的東西要先用什麼
[00:11:26.420 --> 00:11:30.780]  說那個筷子是什麼可以
[00:11:30.780 --> 00:11:33.820]  或者是先找別人吃
[00:11:33.820 --> 00:11:37.440]  那個叫什麼善長嗎
[00:11:37.440 --> 00:11:40.020]  士官先找別人吃
[00:11:40.020 --> 00:11:43.180]  他先死對不對
[00:11:43.180 --> 00:11:48.380]  所以秦始皇我們都很知道
[00:11:48.380 --> 00:11:52.580]  他派了聽說是三千同侶
[00:11:52.580 --> 00:11:56.380]  三千同男徐福
[00:11:56.380 --> 00:11:59.340]  就是帶他們一起到東營去
[00:11:59.340 --> 00:12:02.540]  去那個地方要求長生不老之藥
[00:12:02.540 --> 00:12:06.280]  那麼所以長生不老之藥拿到了沒有
[00:12:06.280 --> 00:12:08.340]  沒有
[00:12:08.340 --> 00:12:11.180]  那請問秦始皇死了沒有
[00:12:11.180 --> 00:12:14.680]  還是死了
[00:12:14.680 --> 00:12:16.680]  皇帝他擁有這個人世間
[00:12:16.680 --> 00:12:18.880]  所有一切你所想要的東西了
[00:12:18.880 --> 00:12:21.520]  所以他想要有長壽
[00:12:21.520 --> 00:12:23.920]  想要長壽長生不老
[00:12:23.920 --> 00:12:26.080]  是不是
[00:12:26.080 --> 00:12:29.740]  所以你看見我們中國人很怕死
[00:12:29.740 --> 00:12:31.940]  事實上我告訴你
[00:12:31.940 --> 00:12:34.340]  哪一國人不怕死
[00:12:34.340 --> 00:12:36.420]  人都怕死的
[00:12:36.420 --> 00:12:36.880]  是不是
[00:12:36.880 --> 00:12:38.340]  每一個人都怕死的
[00:12:38.340 --> 00:12:39.680]  很多說不怕死的人
[00:12:39.680 --> 00:12:42.420]  到死亡的時候我曾經在醫院裡面看過
[00:12:42.420 --> 00:12:45.220]  有一些很硬的人到了死亡的時候
[00:12:45.220 --> 00:12:50.680]  你可以看見他裡面這種恐懼那種的驚恐
[00:12:50.680 --> 00:12:53.180]  人都怕死
[00:12:53.180 --> 00:12:56.220]  那所以死不好
[00:12:56.220 --> 00:13:00.340]  那活呢
[00:13:00.340 --> 00:13:03.380]  死我們都不喜歡死對不對
[00:13:03.380 --> 00:13:06.080]  那活呢
[00:13:06.080 --> 00:13:09.280]  活也不容易
[00:13:09.280 --> 00:13:16.580]  這個烏克蘭打仗到今天已經兩年了
[00:13:16.580 --> 00:13:20.080]  就在今年的大概三月的時候
[00:13:20.080 --> 00:13:23.680]  澤倫斯基簽署了一個法案
[00:13:23.680 --> 00:13:29.520]  就是准許烏克蘭可以使用那個大麻
[00:13:29.520 --> 00:13:35.920]  因為有大約四分之一的烏克蘭人
[00:13:35.920 --> 00:13:39.120]  在這個長期兩年的戰爭當中
[00:13:39.120 --> 00:13:51.720]  都出現了所謂的PTSD創傷後的症候群
[00:13:51.720 --> 00:13:54.220]  他們常常晚上會起來
[00:13:54.220 --> 00:13:56.480]  或者是有一些的痙攣
[00:13:56.480 --> 00:14:00.440]  這種突然的驚恐等等這些現象
[00:14:00.440 --> 00:14:03.380]  所以他允許大麻的使用
[00:14:03.380 --> 00:14:07.580]  因為大麻其實被用來在醫療上面
[00:14:07.580 --> 00:14:11.020]  來解除這種的緊張等等這些的問題
[00:14:11.020 --> 00:14:12.920]  事實上這是一個惡性循環
[00:14:12.920 --> 00:14:15.820]  最後就變成成癮了
[00:14:15.820 --> 00:14:16.920]  可是沒有辦法
[00:14:16.920 --> 00:14:18.680]  因為他們不認識
[00:14:18.680 --> 00:14:20.220]  他們沒有神的話
[00:14:20.220 --> 00:14:23.020]  他就只有用這些方法來解決
[00:14:23.020 --> 00:14:24.620]  所以烏克蘭是如此
[00:14:24.620 --> 00:14:27.920]  那你知道現在在加薩走廊
[00:14:27.920 --> 00:14:30.620]  加薩走廊的兩百多萬的人
[00:14:30.620 --> 00:14:33.080]  經歷了這麼短短的這一段時間
[00:14:33.080 --> 00:14:34.480]  也不長是不是
[00:14:34.480 --> 00:14:35.980]  大概有多少
[00:14:35.980 --> 00:14:38.680]  去年十月到現在
[00:14:38.680 --> 00:14:41.580]  大概不到半年的時間
[00:14:41.580 --> 00:14:42.720]  是不是
[00:14:42.720 --> 00:14:45.120]  可是你看看整個加薩走廊
[00:14:45.120 --> 00:14:47.120]  死亡有百分之一的人
[00:14:47.120 --> 00:14:51.020]  人口死亡有百分之八十五的人流離失所
[00:14:51.020 --> 00:14:56.580]  這是到一月十五號的這個紀錄
[00:14:56.580 --> 00:14:58.780]  這有許許多多的人
[00:14:58.780 --> 00:15:00.580]  也變成是有PTSD
[00:15:00.580 --> 00:15:01.960]  特別是兒童們
[00:15:01.960 --> 00:15:04.080]  很多的孩子在晚上
[00:15:04.080 --> 00:15:05.660]  在那個地方睡覺的時候
[00:15:05.660 --> 00:15:08.720]  突然會驚恐起來
[00:15:08.720 --> 00:15:12.220]  親愛的女生們
[00:15:12.220 --> 00:15:14.260]  活著容易嗎
[00:15:14.260 --> 00:15:16.160]  活著也不容易
[00:15:16.160 --> 00:15:17.880]  今天這個世界
[00:15:17.880 --> 00:15:21.560]  也許我們在美國很難去體會這些事情
[00:15:21.560 --> 00:15:22.560]  但是親愛的女生們
[00:15:22.560 --> 00:15:25.820]  在美國活比較容易嗎
[00:15:25.820 --> 00:15:27.320]  美國每一年
[00:15:27.320 --> 00:15:28.360]  去年的統計
[00:15:28.360 --> 00:15:29.520]  每一年
[00:15:29.520 --> 00:15:33.560]  去年有五萬的人自殺
[00:15:33.560 --> 00:15:36.980]  這些人自殺為什麼要自殺
[00:15:36.980 --> 00:15:40.080]  他就覺得不想活了
[00:15:40.080 --> 00:15:40.960]  各式各樣原因
[00:15:40.960 --> 00:15:42.020]  這個其中統計出來
[00:15:42.020 --> 00:15:45.080]  大概六十五歲以上的是高風險區
[00:15:45.080 --> 00:15:50.260]  我們教會可能是屬於高風險區
[00:15:50.260 --> 00:15:51.860]  六十五歲以上
[00:15:51.860 --> 00:15:53.660]  他可能覺得自己的人生
[00:15:53.660 --> 00:15:56.880]  可能身體裡面有很多疾病等等這些
[00:15:56.880 --> 00:15:59.180]  所以他覺得人生沒有什麼意義了
[00:15:59.180 --> 00:16:05.460]  還是覺得活著真的是還是不如死吧
[00:16:05.460 --> 00:16:07.260]  現在給我準備
[00:16:07.260 --> 00:16:10.580]  死很困難
[00:16:10.580 --> 00:16:13.420]  活也不容易
[00:16:13.420 --> 00:16:17.080]  所以保羅就說
[00:16:17.080 --> 00:16:21.980]  我正在兩難之間
[00:16:21.980 --> 00:16:24.920]  保羅說我正在兩難之間
[00:16:24.920 --> 00:16:28.180]  情願離世與基督同在
[00:16:28.180 --> 00:16:33.520]  因為這是好的無比
[00:16:33.520 --> 00:16:35.020]  保羅的人生觀
[00:16:35.020 --> 00:16:37.620]  保羅對生死的看法不一樣
[00:16:37.620 --> 00:16:41.420]  保羅他說我情願離世與基督同在
[00:16:41.420 --> 00:16:46.580]  這個情願原文的意思是渴望
[00:16:46.580 --> 00:16:48.880]  那麼離世呢
[00:16:48.880 --> 00:16:54.980]  他的原文的意思就好像是一個船起錨了
[00:16:54.980 --> 00:16:58.480]  拔起這個錨
[00:16:58.480 --> 00:17:03.580]  然後起來要準備揚帆要起航了
[00:17:03.580 --> 00:17:04.420]  是這個意思
[00:17:04.420 --> 00:17:06.760]  所以換句話說在保羅的當中來講
[00:17:06.760 --> 00:17:09.120]  他說我情願離世的意思就是說
[00:17:09.120 --> 00:17:14.860]  我渴望我要能夠怎麼樣再出發
[00:17:14.860 --> 00:17:19.860]  對保羅來講離開這個世界是再出發
[00:17:19.860 --> 00:17:24.580]  不是結束不是永別
[00:17:24.580 --> 00:17:27.180]  親愛的同志們
[00:17:27.180 --> 00:17:32.020]  你渴望離世
[00:17:32.020 --> 00:17:33.780]  你渴望離世嗎
[00:17:33.780 --> 00:17:35.580]  你渴望離開這個世界嗎
[00:17:35.580 --> 00:17:36.380]  有沒有哪一個人說
[00:17:36.380 --> 00:17:39.020]  哇他真好想走啊
[00:17:39.020 --> 00:17:41.680]  很想要離開這個世界有沒有
[00:17:41.680 --> 00:17:46.060]  我們今天要特別保守求主保守他
[00:17:46.060 --> 00:17:46.980]  不要有什麼發生
[00:17:46.980 --> 00:17:50.660]  我們在教會在美國做輔導工作
[00:17:50.660 --> 00:17:51.980]  是有這樣的一個要求的
[00:17:51.980 --> 00:17:53.060]  你知道嗎
[00:17:53.060 --> 00:17:55.880]  如果你知道有人有這種自殺的念頭
[00:17:55.880 --> 00:18:01.820]  你需要通報你的 immediate supervisor
[00:18:01.820 --> 00:18:06.980]  或者是專業的輔導者
[00:18:06.980 --> 00:18:09.260]  那親愛的同志們
[00:18:09.260 --> 00:18:11.080]  保羅情願離世
[00:18:11.080 --> 00:18:12.580]  離世做什麼
[00:18:12.580 --> 00:18:16.660]  他情願簡單的說他情願要死
[00:18:16.660 --> 00:18:18.960]  他渴望要死
[00:18:18.960 --> 00:18:21.460]  哇這個人奇怪了
[00:18:21.460 --> 00:18:23.760]  當我在講保羅這樣子的時候
[00:18:23.760 --> 00:18:26.160]  也是保羅也是聖經上告訴我們說
[00:18:26.160 --> 00:18:28.760]  每一個基督徒都應該如此哦
[00:18:28.760 --> 00:18:34.560]  請問為什麼保羅渴望要離世
[00:18:34.560 --> 00:18:38.460]  因為怎麼樣
[00:18:38.460 --> 00:18:41.060]  與基督同在
[00:18:41.060 --> 00:18:45.460]  保羅說我情願離世與基督同在
[00:18:45.460 --> 00:18:49.060]  因為這是好的無比的
[00:18:49.060 --> 00:18:51.560]  親愛的同志們保羅說他情願離世
[00:18:51.560 --> 00:18:53.860]  因為離世到哪裡去
[00:18:53.860 --> 00:18:55.360]  到哪裡去
[00:18:55.360 --> 00:18:59.260]  到天國去到主那邊去與基督同在
[00:18:59.260 --> 00:19:02.260]  所以這件事情是好的無比
[00:19:02.260 --> 00:19:04.260]  所以如果今天你離開這個世界
[00:19:04.260 --> 00:19:08.260]  你可以到主那邊去好不好
[00:19:08.260 --> 00:19:12.060]  好的無比的意思就是說wonderful
[00:19:12.060 --> 00:19:18.660]  太好了好的不過
[00:19:18.660 --> 00:19:22.960]  親愛的同志們
[00:19:22.960 --> 00:19:26.360]  一個真正愛主認識主的人
[00:19:26.360 --> 00:19:28.760]  真的會有這種渴望
[00:19:28.760 --> 00:19:31.760]  渴望趕快主再來
[00:19:31.760 --> 00:19:38.560]  渴望趕快與主同在
[00:19:38.560 --> 00:19:40.560]  你理智上也許還不能接受
[00:19:40.560 --> 00:19:43.760]  但是從你的行動上面
[00:19:43.760 --> 00:19:47.760]  你來宣告保羅的渴望
[00:19:47.760 --> 00:19:49.860]  保羅的這樣子的心願
[00:19:49.860 --> 00:19:51.460]  也是我的心願
[00:19:51.460 --> 00:19:55.260]  做成在我的裡面
[00:19:55.260 --> 00:19:59.860]  親愛的同志們
[00:19:59.860 --> 00:20:01.860]  保羅在這也是我們常常
[00:20:01.860 --> 00:20:02.960]  在追思禮拜聽到的
[00:20:02.960 --> 00:20:05.360]  在鐵沙羅里加後書第三章
[00:20:05.360 --> 00:20:06.860]  十三節到十七節
[00:20:06.860 --> 00:20:08.160]  保羅一開始講到說
[00:20:08.160 --> 00:20:12.160]  論到碎了的人是不是
[00:20:12.160 --> 00:20:15.160]  保羅沒有講說論到死了的人
[00:20:15.160 --> 00:20:16.360]  他講說碎了的人
[00:20:16.360 --> 00:20:20.760]  所以親愛的同志們碎表示什麼
[00:20:20.760 --> 00:20:24.360]  碎了之後會醒過來是不是
[00:20:24.360 --> 00:20:25.960]  所以保羅在這邊講什麼呢
[00:20:25.960 --> 00:20:27.560]  保羅講的意思就是說
[00:20:27.560 --> 00:20:30.160]  死亡在基督徒的眼中
[00:20:30.160 --> 00:20:31.960]  你不要看它是結束
[00:20:31.960 --> 00:20:34.460]  你要看見它只不過是碎了
[00:20:34.460 --> 00:20:37.260]  碎了表示怎麼樣會再醒過來
[00:20:37.260 --> 00:20:40.160]  那個醒過來就是復活
[00:20:40.160 --> 00:20:43.760]  復活節馬上就到了
[00:20:43.760 --> 00:20:46.760]  親愛的同志們
[00:20:46.760 --> 00:20:48.460]  我們祭奠復活節應該
[00:20:48.460 --> 00:20:53.560]  比祭奠耶穌定時之價
[00:20:53.560 --> 00:20:58.860]  要更帶著一個渴望的心
[00:20:58.860 --> 00:21:01.960]  意思就是說那是我們的盼望
[00:21:01.960 --> 00:21:04.960]  沒有復活耶穌定時之價
[00:21:04.960 --> 00:21:08.460]  我們也不過是死了
[00:21:08.460 --> 00:21:11.360]  但是耶穌基督復活了
