
[00:00:00.000 --> 00:00:03.620]  平安!早晨!讓我們都在神的面前
[00:03:58.620 --> 00:04:02.180]  所以約翰福音一開始就說
[00:04:02.180 --> 00:04:04.140]  太初有道
[00:04:04.140 --> 00:04:05.540]  道與神同在
[00:04:05.540 --> 00:04:07.380]  道就是神
[00:04:07.380 --> 00:04:08.940]  這個道
[00:04:08.940 --> 00:04:11.940]  成為肉身來到這個世界裏面
[00:04:11.940 --> 00:04:13.860]  我們稱祂為耶穌基督
[00:04:13.860 --> 00:04:16.980]  聖經告訴我們
[00:04:16.980 --> 00:04:18.540]  耶穌基督是怎樣呢?
[00:04:18.700 --> 00:04:22.420]  將在懷裏的獨生子
[00:04:22.420 --> 00:04:25.100]  要將神的事
[00:04:25.100 --> 00:04:29.460]  清楚地向世人宣講
[00:04:29.460 --> 00:04:32.500]  並且祂道成肉身來到這個世界
[00:04:32.500 --> 00:04:35.220]  是要將神自己的心意
[00:04:35.220 --> 00:04:38.180]  很明顯地
[00:04:38.180 --> 00:04:40.020]  透過祂的教導
[00:04:40.020 --> 00:04:41.340]  來說明
[00:04:41.340 --> 00:04:44.220]  但是耶穌基督
[00:04:44.220 --> 00:04:46.620]  祂要離世
[00:04:46.620 --> 00:04:48.220]  祂要離開
[00:04:48.980 --> 00:04:49.460]  是不是?
[00:04:49.460 --> 00:04:50.700]  因為帶著肉體
[00:04:50.700 --> 00:04:52.060]  祂有一天都要離開
[00:04:52.060 --> 00:04:54.420]  33年在地上之後
[00:04:54.420 --> 00:04:56.460]  祂升天之前
[00:04:56.460 --> 00:04:57.580]  耶穌基督
[00:04:57.580 --> 00:04:59.180]  祂特別在約翰福音
[00:04:59.180 --> 00:05:01.540]  用了三章十四、十五、十六
[00:05:01.540 --> 00:05:02.540]  就是講到
[00:05:02.540 --> 00:05:04.260]  當祂離世之後
[00:05:04.260 --> 00:05:07.140]  祂沒有離開過我們
[00:05:07.140 --> 00:05:08.220]  沒有撇下我們
[00:05:08.220 --> 00:05:08.940]  所以
[00:05:08.940 --> 00:05:10.300]  就是怎樣呢?
[00:05:10.300 --> 00:05:12.220]  聖靈就來了
[00:05:12.220 --> 00:05:14.780]  聖靈來了
[00:05:14.780 --> 00:05:15.980]  要告訴我們
[00:05:15.980 --> 00:05:18.180]  是要永遠和我們一起
[00:05:19.700 --> 00:05:20.700]  所以今天
[00:05:20.700 --> 00:05:21.980]  你和我
[00:05:21.980 --> 00:05:24.820]  是活在一個聖靈的時代裡面
[00:05:24.820 --> 00:05:28.700]  在講到這裡之前
[00:05:28.700 --> 00:05:30.020]  我想講一下
[00:05:30.020 --> 00:05:32.620]  我自己對聖靈的一個
[00:05:32.620 --> 00:05:34.340]  經歷、一個體會
[00:05:34.340 --> 00:05:39.220]  我記得
[00:05:39.220 --> 00:05:40.020]  大約
[00:05:40.020 --> 00:05:41.820]  現在時間真是講得很快
[00:05:41.820 --> 00:05:44.140]  已經二十多年前
[00:05:44.140 --> 00:05:46.700]  沒有二十多年前
[00:05:47.980 --> 00:05:49.020]  十多年前
[00:05:49.020 --> 00:05:50.340]  十多二十年前
[00:05:50.340 --> 00:05:54.260]  我們的教會
[00:05:54.260 --> 00:05:55.340]  我們開始
[00:05:55.340 --> 00:06:02.420]  將聖靈擺回一個比較正確的位置
[00:06:02.420 --> 00:06:03.980]  簡單來說
[00:06:03.980 --> 00:06:06.020]  那時候我們
[00:06:06.020 --> 00:06:09.460]  有一年我們就去
[00:06:09.460 --> 00:06:11.500]  台北靈良堂
[00:06:11.500 --> 00:06:15.140]  我記得在當年的裡面
[00:06:15.140 --> 00:06:16.780]  我是一個繼承者
[00:06:17.460 --> 00:06:20.020]  我在一個兒童的聚會裡面
[00:06:20.020 --> 00:06:24.940]  我就被聖靈充滿
[00:06:24.940 --> 00:06:29.220]  我想和大家分享這個經歷
[00:06:29.220 --> 00:06:30.220]  就是講到其實
[00:06:30.220 --> 00:06:33.820]  有時我們對聖靈
[00:06:33.820 --> 00:06:36.700]  我們對神都有很多的不理解
[00:06:36.700 --> 00:06:38.700]  神都用很多的方法
[00:06:38.700 --> 00:06:41.220]  是幫助我們每一個
[00:06:41.220 --> 00:06:43.580]  可能很不同的方法
[00:06:43.580 --> 00:06:44.940]  是讓祂知道
[00:06:44.940 --> 00:06:46.900]  聖靈在這裡
[00:06:47.940 --> 00:06:51.900]  其實聖靈是介入在每一個人的生命裡面
[00:06:51.900 --> 00:06:54.100]  我們的生活裡面
[00:06:54.100 --> 00:06:56.020]  當時
[00:06:56.020 --> 00:06:59.380]  如果你認識我應該這樣說
[00:06:59.380 --> 00:07:03.820]  我不是一個喜歡跟大圍做事的人
[00:07:03.820 --> 00:07:05.220]  不是人要我又要
[00:07:05.220 --> 00:07:06.740]  人做我又做那樣
[00:07:06.740 --> 00:07:09.460]  但是
[00:07:09.460 --> 00:07:11.380]  在那個聚會裡面
[00:07:11.380 --> 00:07:16.020]  當時朱思美、飛牧仙
[00:07:16.780 --> 00:07:19.740]  去邀請
[00:07:19.740 --> 00:07:22.460]  如果在我們中間
[00:07:22.460 --> 00:07:25.420]  因為當時所有都是兒童的童工
[00:07:25.420 --> 00:07:27.340]  兒童是士工的童工
[00:07:27.340 --> 00:07:30.940]  如果你沒有經歷過聖靈充滿
[00:07:30.940 --> 00:07:33.100]  你很想你就來吧
[00:07:33.100 --> 00:07:37.900]  我記得我和麗瓊也有份
[00:07:37.900 --> 00:07:40.540]  我們就走了
[00:07:40.540 --> 00:07:43.980]  我記得我上了台
[00:07:43.980 --> 00:07:45.700]  上了台之後
[00:07:46.980 --> 00:07:48.940]  施牧師就為我們祈禱
[00:07:48.940 --> 00:07:51.460]  在當中
[00:07:51.460 --> 00:07:55.260]  我就睡在台上
[00:07:55.260 --> 00:07:56.660]  我記得那時很擠迫
[00:07:56.660 --> 00:07:58.300]  隔壁座位也有人
[00:07:58.300 --> 00:07:59.740]  睡的時候
[00:07:59.740 --> 00:08:02.220]  在那一刻
[00:08:02.220 --> 00:08:02.620]  其實
[00:08:02.620 --> 00:08:03.900]  我是
[00:08:03.900 --> 00:08:05.260]  神真的很憐憫
[00:08:05.260 --> 00:08:06.460]  我就是神
[00:08:06.460 --> 00:08:08.140]  這樣是不夠的
[00:08:08.140 --> 00:08:09.540]  是不夠的
[00:08:09.540 --> 00:08:10.820]  我很想
[00:08:10.820 --> 00:08:14.060]  你在我的生命裡面告訴我
[00:08:14.460 --> 00:08:17.620]  你就是很真實的充滿是怎樣
[00:08:17.620 --> 00:08:20.260]  就在那一刻開始
[00:08:20.260 --> 00:08:22.340]  我由我的頭顱開始
[00:08:22.340 --> 00:08:24.620]  我突然間感覺
[00:08:24.620 --> 00:08:27.900]  好像有些電流開始
[00:08:27.900 --> 00:08:29.660]  在我的頭顱開始
[00:08:29.660 --> 00:08:31.260]  一路
[00:08:31.260 --> 00:08:32.100]  我就
[00:08:32.100 --> 00:08:34.140]  有一種興奮的感覺
[00:08:34.140 --> 00:08:35.140]  但是不夠
[00:08:35.140 --> 00:08:39.180]  如果你真的這麼真實的存在
[00:08:39.180 --> 00:08:41.980]  你可不可以全身給我去經歷呢
[00:08:42.620 --> 00:08:44.700]  於是就很有趣的
[00:08:44.700 --> 00:08:46.900]  就是由我的頭一直到我的身體
[00:08:46.900 --> 00:08:48.460]  一直到腳趾尾
[00:08:48.460 --> 00:08:51.500]  沒有一部分漏掉
[00:08:51.500 --> 00:08:53.780]  我當時的感覺
[00:08:53.780 --> 00:08:58.500]  這種感覺到現在
[00:08:58.500 --> 00:09:00.020]  我都記得很清楚
[00:09:00.020 --> 00:09:02.700]  因為我想神是很憐憫
[00:09:02.700 --> 00:09:04.140]  你想
[00:09:04.140 --> 00:09:06.180]  想知道是怎樣
[00:09:06.180 --> 00:09:07.660]  我就真實的讓你知道
[00:09:07.660 --> 00:09:09.860]  聖靈的充滿對於我來說
[00:09:09.860 --> 00:09:11.180]  是有這樣的一個經歷
[00:09:13.020 --> 00:09:14.940]  一路回來的時候
[00:09:14.940 --> 00:09:16.820]  這個對於我來說
[00:09:16.820 --> 00:09:22.260]  對我自己的侍奉生命來說
[00:09:22.260 --> 00:09:23.620]  都是一個很大的幫助
[00:09:23.620 --> 00:09:28.780]  但其中有一樣東西很特別的
[00:09:28.780 --> 00:09:30.500]  當時裡面
[00:09:30.500 --> 00:09:34.380]  經常說要求有謊言
[00:09:34.380 --> 00:09:36.900]  我很怕被人逼
[00:09:36.900 --> 00:09:40.060]  不過都會去
[00:09:40.060 --> 00:09:41.100]  有時都會
[00:09:41.900 --> 00:09:43.660]  但真是
[00:09:43.660 --> 00:09:47.740]  這個真是我經歷神的主權
[00:09:47.740 --> 00:09:48.620]  沒有
[00:09:48.620 --> 00:09:49.780]  到現在都沒有
[00:09:49.780 --> 00:09:51.780]  這個也是
[00:09:51.780 --> 00:09:56.700]  早幾個月
[00:09:56.700 --> 00:09:59.860]  我們做陪你家長啟發的時候
[00:09:59.860 --> 00:10:03.780]  我就說聖靈是誰
[00:10:03.780 --> 00:10:06.500]  聖靈充滿之類之類
[00:10:06.500 --> 00:10:09.460]  在中間裡面
[00:10:09.740 --> 00:10:13.300]  當我們為個人祈求的時候
[00:10:13.300 --> 00:10:16.420]  特別是蔡主任
[00:10:16.420 --> 00:10:19.020]  即是我們陪你的宗教主任
[00:10:19.020 --> 00:10:22.260]  他跟我們說
[00:10:22.260 --> 00:10:23.940]  跟家長說
[00:10:23.940 --> 00:10:28.220]  大家可以很自由地去祈禱
[00:10:28.220 --> 00:10:30.580]  如果你要求謊言
[00:10:30.580 --> 00:10:32.220]  其實都可以求的
[00:10:32.220 --> 00:10:34.020]  我都是陳牧師
[00:10:34.020 --> 00:10:35.980]  當年裡面
[00:10:35.980 --> 00:10:38.580]  我記得在烏溪沙
[00:10:38.580 --> 00:10:39.300]  他這樣說
[00:10:39.540 --> 00:10:40.340]  在烏溪沙
[00:10:40.340 --> 00:10:42.380]  他為我祈禱求謊言
[00:10:42.380 --> 00:10:44.620]  我就得了謊言
[00:10:44.620 --> 00:10:46.420]  我心想
[00:10:46.420 --> 00:10:48.780]  我自己都沒有
[00:10:48.780 --> 00:10:51.140]  我忘記了這件事
[00:10:51.140 --> 00:10:51.780]  你明不明白
[00:10:51.780 --> 00:10:53.100]  我忘記了
[00:10:53.100 --> 00:10:55.420]  不過其實我想起來
[00:10:55.420 --> 00:10:58.820]  我不是只為蔡主任祈禱求謊言
[00:10:58.820 --> 00:10:59.660]  他有謊言
[00:10:59.660 --> 00:11:02.940]  其實我為過很多不同的人祈禱
[00:11:02.940 --> 00:11:04.140]  他們都有謊言
[00:11:04.140 --> 00:11:05.140]  就是我沒有
[00:11:05.140 --> 00:11:07.660]  沒有
[00:11:07.660 --> 00:11:08.340]  OK
[00:11:08.340 --> 00:11:08.940]  沒有
[00:11:10.540 --> 00:11:12.900]  那我就看到一樣很真實的
[00:11:12.900 --> 00:11:15.460]  我只不過是一個器皿
[00:11:15.460 --> 00:11:18.060]  不是我有給你
[00:11:18.060 --> 00:11:19.860]  我沒有
[00:11:19.860 --> 00:11:22.700]  是神直接給的
[00:11:22.700 --> 00:11:27.700]  這個是神的主權
[00:11:27.700 --> 00:11:30.500]  聖靈的恩賜
[00:11:30.500 --> 00:11:34.340]  是聖靈按己意去分給各人的
[00:11:34.340 --> 00:11:37.500]  我又不會因為我沒有聖靈的恩
[00:11:37.500 --> 00:11:40.460]  不是沒有謊言的恩賜
[00:11:40.460 --> 00:11:42.700]  我又好像低一等
[00:11:42.700 --> 00:11:45.980]  我又不會因為我沒有聖靈的
[00:11:45.980 --> 00:11:48.380]  不是這個謊言的恩賜
[00:11:48.380 --> 00:11:49.900]  我又不懂祈禱
[00:11:49.900 --> 00:11:51.580]  沒有
[00:11:51.580 --> 00:11:53.740]  在我的生命裏面
[00:11:53.740 --> 00:11:54.300]  我覺得
[00:11:54.300 --> 00:11:55.740]  其實
[00:11:55.740 --> 00:11:57.940]  聖靈都很實實在在
[00:11:57.940 --> 00:11:59.420]  在我的生命裏面
[00:11:59.420 --> 00:12:04.460]  今天我會將兩個秘密告訴大家
[00:12:07.700 --> 00:12:10.100]  我們都活在聖靈的時代
[00:12:10.100 --> 00:12:12.100]  第一個秘密是甚麼呢
[00:12:12.100 --> 00:12:18.700]  首先我們讀一讀
[00:12:18.700 --> 00:12:20.900]  這個聖經
[00:12:20.900 --> 00:12:21.900]  預備起
[00:12:38.500 --> 00:12:39.700]  你有沒有聽過
[00:12:39.700 --> 00:12:41.900]  保衛斯聖靈
[00:12:41.900 --> 00:12:43.700]  聖靈保衛斯
[00:12:43.700 --> 00:12:45.700]  保衛斯是一個
[00:12:45.700 --> 00:12:48.300]  聖靈的一個名來的
[00:12:48.300 --> 00:12:50.700]  很豐富
[00:12:50.700 --> 00:12:51.700]  在原文裏面
[00:12:51.700 --> 00:12:53.700]  保衛斯是甚麼意思呢
[00:12:53.700 --> 00:12:55.700]  保衛斯
[00:12:55.700 --> 00:12:59.300]  一個輔導者
[00:12:59.300 --> 00:13:03.300]  保衛斯是一個安慰者
[00:13:03.300 --> 00:13:05.700]  保衛斯是一個安慰者
[00:13:05.700 --> 00:13:09.700]  保衛斯是一個幫助者
[00:13:09.700 --> 00:13:12.700]  在
[00:13:12.700 --> 00:13:14.700]  我的生命裏面
[00:13:14.700 --> 00:13:16.700]  我經歷到
[00:13:16.700 --> 00:13:18.700]  聖靈
[00:13:18.700 --> 00:13:20.700]  祂的安慰
[00:13:20.700 --> 00:13:22.700]  祂的幫助
[00:13:22.700 --> 00:13:24.700]  祂的輔導
[00:13:24.700 --> 00:13:26.700]  在我們每一個生活裏面
[00:13:26.700 --> 00:13:27.700]  我們都可以經歷
[00:13:27.700 --> 00:13:33.700]  最近我在WhatsApp裏面
[00:13:33.700 --> 00:13:34.700]  看到
[00:13:35.700 --> 00:13:37.700]  我們有姊妹的哥哥
[00:13:37.700 --> 00:13:39.700]  突然離世
[00:13:39.700 --> 00:13:42.700]  這種突然
[00:13:42.700 --> 00:13:46.700]  這種哀傷的臨到
[00:13:46.700 --> 00:13:48.700]  我們大家都明白
[00:13:48.700 --> 00:13:52.700]  很多人
[00:13:52.700 --> 00:13:55.700]  為這個家庭去祈禱
[00:13:55.700 --> 00:13:59.700]  後來姊妹她
[00:13:59.700 --> 00:14:01.700]  去回應的時候
[00:14:01.700 --> 00:14:02.700]  我都很深刻
[00:14:02.700 --> 00:14:04.700]  當我一直為她祈禱
[00:14:04.700 --> 00:14:06.700]  我看到她的WhatsApp回應的時候
[00:14:06.700 --> 00:14:07.700]  我要去感恩
[00:14:07.700 --> 00:14:09.700]  其中有一樣
[00:14:09.700 --> 00:14:11.700]  她有幾個奇怪
[00:14:11.700 --> 00:14:12.700]  其中一個奇怪
[00:14:12.700 --> 00:14:13.700]  我奇怪
[00:14:13.700 --> 00:14:15.700]  我仍然聽到
[00:14:15.700 --> 00:14:17.700]  聖靈的聲音
[00:14:17.700 --> 00:14:19.700]  提點我
[00:14:19.700 --> 00:14:22.700]  怎樣去安慰我的媽媽
[00:14:22.700 --> 00:14:24.700]  安慰我的家人
[00:14:24.700 --> 00:14:29.700]  聖靈是一個安慰者
[00:14:29.700 --> 00:14:32.700]  是祂將安慰
[00:14:33.700 --> 00:14:34.700]  放在一些
[00:14:34.700 --> 00:14:36.700]  我們有時突然間
[00:14:36.700 --> 00:14:37.700]  發生的裏面
[00:14:37.700 --> 00:14:38.700]  我們很無助
[00:14:38.700 --> 00:14:40.700]  我們需要
[00:14:40.700 --> 00:14:41.700]  聖靈的安慰
[00:14:41.700 --> 00:14:43.700]  我們每天都在經歷
[00:14:43.700 --> 00:14:45.700]  聖靈就是那位安慰者
[00:14:45.700 --> 00:14:46.700]  那位幫助者
[00:14:46.700 --> 00:14:47.700]  那位輔導者
[00:14:47.700 --> 00:14:53.700]  誰告訴我們
[00:14:53.700 --> 00:14:56.700]  聖靈是這樣的
[00:14:56.700 --> 00:15:01.700]  很清楚
[00:15:02.700 --> 00:15:03.700]  在下一張PowerPoint的時候
[00:15:03.700 --> 00:15:04.700]  就說到
[00:15:04.700 --> 00:15:09.700]  是
[00:15:09.700 --> 00:15:11.700]  聖賢
[00:15:11.700 --> 00:15:12.700]  是聖經
[00:15:12.700 --> 00:15:14.700]  去將這個真理
[00:15:14.700 --> 00:15:16.700]  來顯示
[00:15:16.700 --> 00:15:21.700]  聖靈與聖賢
[00:15:21.700 --> 00:15:24.700]  在我的生命裏面
[00:15:24.700 --> 00:15:27.700]  在你我
[00:15:27.700 --> 00:15:28.700]  每一個跟隨耶穌的人裏面
[00:15:28.700 --> 00:15:30.700]  真理
[00:15:31.700 --> 00:15:32.700]  這個聖賢
[00:15:32.700 --> 00:15:34.700]  或者說是神的話
[00:15:34.700 --> 00:15:36.700]  是
[00:15:36.700 --> 00:15:38.700]  直接
[00:15:38.700 --> 00:15:39.700]  影響著我們
[00:15:39.700 --> 00:15:41.700]  我們的生命
[00:15:41.700 --> 00:15:44.700]  在這裏說到
[00:15:44.700 --> 00:15:45.700]  我不是說到
[00:15:45.700 --> 00:15:46.700]  約翰福音裏面
[00:15:46.700 --> 00:15:47.700]  當耶穌
[00:15:47.700 --> 00:15:48.700]  由十四
[00:15:48.700 --> 00:15:49.700]  十五
[00:15:49.700 --> 00:15:50.700]  十六章離世之前
[00:15:50.700 --> 00:15:52.700]  我們看第十四章
[00:15:52.700 --> 00:15:54.700]  來到第十六章
[00:15:54.700 --> 00:15:56.700]  仍然是在說
[00:15:56.700 --> 00:15:58.700]  向我們啟示
[00:15:58.700 --> 00:15:59.700]  聖靈
[00:16:00.700 --> 00:16:01.700]  是一個
[00:16:01.700 --> 00:16:03.700]  是怎樣的一個神
[00:16:03.700 --> 00:16:06.700]  我們一起讀一讀
[00:16:06.700 --> 00:16:08.700]  約翰福音這裏說
[00:16:08.700 --> 00:16:09.700]  十六章十三節
[00:16:09.700 --> 00:16:10.700]  我們一起讀
[00:16:10.700 --> 00:16:11.700]  預備起
[00:16:11.700 --> 00:16:13.700]  只等真理的聖靈來了
[00:16:13.700 --> 00:16:17.700]  祂要引導你們明白一切的真理
[00:16:17.700 --> 00:16:20.700]  因祂不是憑自己說的
[00:16:20.700 --> 00:16:24.700]  乃是把祂所聽見的都說出來
[00:16:24.700 --> 00:16:28.700]  並要把將來的事告訴你們
[00:16:30.700 --> 00:16:31.700]  是
[00:16:31.700 --> 00:16:32.700]  誰
[00:16:32.700 --> 00:16:35.700]  去將這些真理
[00:16:35.700 --> 00:16:37.700]  去揭示
[00:16:37.700 --> 00:16:40.700]  聖靈有叫
[00:16:40.700 --> 00:16:41.700]  真理的聖靈
[00:16:41.700 --> 00:16:46.700]  祂說祂要引導你們明白一切的真理
[00:16:46.700 --> 00:16:50.700]  是誰引導我們去明白
[00:16:50.700 --> 00:16:51.700]  聖經的真理
[00:16:51.700 --> 00:16:52.700]  是聖靈
[00:16:52.700 --> 00:16:55.700]  是誰幫助我們
[00:16:55.700 --> 00:16:57.700]  我們去懂得說
[00:16:57.700 --> 00:16:58.700]  耶穌是主
[00:16:59.700 --> 00:17:00.700]  是聖靈
[00:17:00.700 --> 00:17:03.700]  是誰
[00:17:03.700 --> 00:17:05.700]  叫我們想起
[00:17:05.700 --> 00:17:07.700]  耶穌基督的教訓
[00:17:07.700 --> 00:17:09.700]  是聖靈
[00:17:09.700 --> 00:17:13.700]  是誰使我們明白
[00:17:13.700 --> 00:17:15.700]  過去的一些預言
[00:17:15.700 --> 00:17:18.700]  將來的一些啟示
[00:17:18.700 --> 00:17:20.700]  是聖靈
[00:17:20.700 --> 00:17:24.700]  是誰提醒我們
[00:17:24.700 --> 00:17:26.700]  去愛我們的天父
[00:17:26.700 --> 00:17:27.700]  愛我們的耶穌
[00:17:27.700 --> 00:17:30.700]  甚至我們周圍的人
[00:17:30.700 --> 00:17:31.700]  是聖靈
[00:17:31.700 --> 00:17:34.700]  聖靈在每一天的生活裏面
[00:17:34.700 --> 00:17:38.700]  都可以成為我們一個
[00:17:38.700 --> 00:17:41.700]  幫助者
[00:17:41.700 --> 00:17:42.700]  輔導者
[00:17:42.700 --> 00:17:44.700]  安慰者
[00:17:44.700 --> 00:17:49.700]  今天我們之所以
[00:17:49.700 --> 00:17:52.700]  能夠去知罪
[00:17:52.700 --> 00:17:53.700]  悔罪
[00:17:53.700 --> 00:17:55.700]  是誰
[00:17:57.700 --> 00:17:58.700]  告訴我們
[00:17:58.700 --> 00:17:59.700]  是誰提醒我們
[00:17:59.700 --> 00:18:01.700]  是誰感動我們
[00:18:01.700 --> 00:18:02.700]  是聖靈
[00:18:02.700 --> 00:18:05.700]  但這一切
[00:18:05.700 --> 00:18:07.700]  都是聖經
[00:18:07.700 --> 00:18:09.700]  告訴我們
[00:18:09.700 --> 00:18:18.700]  耶穌在升天之前
[00:18:18.700 --> 00:18:20.700]  將這個應許告訴我們
[00:18:20.700 --> 00:18:22.700]  聖靈會來
[00:18:22.700 --> 00:18:26.700]  是直到永遠
[00:18:28.700 --> 00:18:29.700]  在我們裏面
[00:18:29.700 --> 00:18:31.700]  每一天
[00:18:31.700 --> 00:18:32.700]  我們都去經歷
[00:18:32.700 --> 00:18:35.700]  神話語的
[00:18:35.700 --> 00:18:39.700]  這個聖言的實在
[00:18:39.700 --> 00:18:43.700]  其實在每一個基督徒的生命裏面
[00:18:43.700 --> 00:18:44.700]  你應該
[00:18:44.700 --> 00:18:47.700]  在我們成長的裏面
[00:18:47.700 --> 00:18:49.700]  我們都應該經歷過
[00:18:49.700 --> 00:18:51.700]  神的話
[00:18:51.700 --> 00:18:53.700]  聖言的幫助
[00:18:53.700 --> 00:18:55.700]  聖言的引導
[00:18:56.700 --> 00:18:57.700]  叫我們的生命
[00:18:57.700 --> 00:18:59.700]  去改變
[00:18:59.700 --> 00:19:05.700]  在年初的組長會的時候
