
[00:00:00.000 --> 00:00:02.700]  美國有一位很出名的牧師
[00:03:49.700 --> 00:03:54.700]  而是轉眼定徵在天上
[00:03:54.700 --> 00:03:56.700]  第四章描述的敬拜
[00:03:56.700 --> 00:04:00.700]  是由二十四位長老和四活物
[00:04:00.700 --> 00:04:03.700]  所組成的敬拜隊或師班
[00:04:03.700 --> 00:04:07.700]  日以繼夜或夜以繼日
[00:04:07.700 --> 00:04:10.700]  在天上讚美神
[00:04:10.700 --> 00:04:13.700]  我們一起讀這兩節
[00:04:13.700 --> 00:04:18.700]  每逢四活物將榮耀、尊貴、感謝
[00:04:18.700 --> 00:04:21.700]  歸給那坐在寶座上
[00:04:21.700 --> 00:04:24.700]  活到永永遠遠者的時候
[00:04:24.700 --> 00:04:30.700]  那二十四位長老就俯伏在寶座的面前
[00:04:30.700 --> 00:04:34.700]  敬拜那活到永永遠遠的
[00:04:34.700 --> 00:04:39.700]  又把他們的冠冕放在寶座前
[00:04:39.700 --> 00:04:45.700]  每當四活物將歌頌、讚美、感謝獻給神的時候
[00:04:45.700 --> 00:04:49.700]  二十四位長老就將頭上的冠冕放下
[00:04:49.700 --> 00:04:52.700]  並且在寶座前俯伏
[00:04:52.700 --> 00:04:55.700]  將榮耀、尊貴歸給神
[00:04:55.700 --> 00:04:59.700]  爲什麼他們要這樣讚美呢?
[00:04:59.700 --> 00:05:01.700]  天上的師班告訴我們
[00:05:01.700 --> 00:05:03.700]  我們的主,我們的神
[00:05:03.700 --> 00:05:06.700]  你是配得榮耀、尊貴、權並的
[00:05:06.700 --> 00:05:08.700]  因爲你創造了萬物
[00:05:08.700 --> 00:05:13.700]  並且萬物是因你的旨意被創造而有的
[00:05:13.700 --> 00:05:18.700]  原來這段經文告訴我們
[00:05:18.700 --> 00:05:20.700]  第四章敬拜的主題
[00:05:20.700 --> 00:05:23.700]  就是這位神是創造的主
[00:05:23.700 --> 00:05:27.700]  四活物和二十四位長老去敬拜的這位
[00:05:27.700 --> 00:05:29.700]  就是那位創天造地
[00:05:29.700 --> 00:05:33.700]  創造宇宙萬物的獨一的主
[00:05:33.700 --> 00:05:35.700]  接着去到第五章
[00:05:35.700 --> 00:05:39.700]  敬拜的對象就轉了去羔羊
[00:05:39.700 --> 00:05:42.700]  這個羔羊就是曾經被殺的羔羊
[00:05:42.700 --> 00:05:44.700]  也就是指耶穌基督
[00:05:44.700 --> 00:05:46.700]  爲什麼會這樣轉向呢?
[00:05:46.700 --> 00:05:48.700]  是因爲第五章一開始的時候
[00:05:48.700 --> 00:05:51.700]  就是剛纔沒有讀到的那幾節
[00:05:51.700 --> 00:05:56.700]  就講到到底誰去揭開七印呢?
[00:05:56.700 --> 00:05:59.700]  唯獨羔羊是被揭開的
[00:05:59.700 --> 00:06:05.700]  所以接下來就對羔羊獻上讚美歌頌
[00:06:05.700 --> 00:06:09.700]  爲什麼唯獨羔羊纔是被揭開七印呢?
[00:06:09.700 --> 00:06:12.700]  天上的師班就告訴我們
[00:06:12.700 --> 00:06:14.700]  他們唱新歌說
[00:06:14.700 --> 00:06:16.700]  你佩拿書卷
[00:06:16.700 --> 00:06:18.700]  被揭開七印
[00:06:18.700 --> 00:06:20.700]  因爲你曾被殺
[00:06:20.700 --> 00:06:25.700]  用自己的血從各族各方各民各國中買了人來
[00:06:25.700 --> 00:06:27.700]  叫他們歸於神
[00:06:27.700 --> 00:06:29.700]  又叫他們成爲國民
[00:06:29.700 --> 00:06:32.700]  再作祭祀歸於神
[00:06:32.700 --> 00:06:35.700]  在地上執掌王權
[00:06:35.700 --> 00:06:38.700]  這段經文就告訴我們
[00:06:38.700 --> 00:06:41.700]  羔羊就是曾經被殺的
[00:06:41.700 --> 00:06:45.700]  他用自己的血買熟各族各方的人
[00:06:45.700 --> 00:06:48.700]  成爲他的子民
[00:06:48.700 --> 00:06:50.700]  享有尊貴的身份
[00:06:50.700 --> 00:06:53.700]  因此我們就要去敬拜他
[00:06:53.700 --> 00:06:57.700]  我們看到第四章和第五章敬拜的對象
[00:06:57.700 --> 00:07:00.700]  分別是創天造地的父神
[00:07:00.700 --> 00:07:03.700]  和施行救贖的基督
[00:07:03.700 --> 00:07:05.700]  他們不是兩個神
[00:07:05.700 --> 00:07:07.700]  他們是一個神
[00:07:07.700 --> 00:07:11.700]  三位一體的獨一的神
[00:07:11.700 --> 00:07:13.700]  只不過他們有不同的作爲
[00:07:13.700 --> 00:07:15.700]  有不同的身份
[00:07:15.700 --> 00:07:19.700]  他既是創天造地的父神
[00:07:19.700 --> 00:07:23.700]  亦是救贖萬民
[00:07:23.700 --> 00:07:27.700]  使人能夠得救的主
[00:07:27.700 --> 00:07:30.700]  兩場的敬拜有不同的主題
[00:07:30.700 --> 00:07:33.700]  因應着神有不同的作爲
[00:07:33.700 --> 00:07:34.700]  不同的身份
[00:07:34.700 --> 00:07:37.700]  但其實不僅是這兩段聖經
[00:07:37.700 --> 00:07:39.700]  在啓示錄裏
[00:07:39.700 --> 00:07:42.700]  不僅是這兩段來講敬拜
[00:07:42.700 --> 00:07:43.700]  在整卷啓示錄
[00:07:43.700 --> 00:07:46.700]  很多時候我們都將焦點放在
[00:07:46.700 --> 00:07:49.700]  奇異的景象或者預言
[00:07:49.700 --> 00:07:51.700]  但其實整卷啓示錄裏
[00:07:51.700 --> 00:07:53.700]  至少有七段經文
[00:07:53.700 --> 00:07:56.700]  都是描述天上的敬拜
[00:07:56.700 --> 00:07:59.700]  這七段經文分別都有不同的主題
[00:07:59.700 --> 00:08:00.700]  主要圍繞三個主題
[00:08:00.700 --> 00:08:03.700]  創造、救贖和審判
[00:08:03.700 --> 00:08:06.700]  其實在整本聖經裏
[00:08:06.700 --> 00:08:08.700]  都告訴我們
[00:08:08.700 --> 00:08:12.700]  上帝的聖情是豐富的
[00:08:12.700 --> 00:08:16.700]  祂的權能和作爲都是豐富的
[00:08:16.700 --> 00:08:18.700]  所以今天我們來敬拜的這位神
[00:08:18.700 --> 00:08:20.700]  就是一個有這麼豐富的特質
[00:08:20.700 --> 00:08:22.700]  這麼偉大的一位神
[00:08:22.700 --> 00:08:24.700]  因此我們來敬拜的時候
[00:08:24.700 --> 00:08:26.700]  不是例行公事
[00:08:26.700 --> 00:08:28.700]  也不是行禮如儀
[00:08:28.700 --> 00:08:31.700]  而是因爲這位神
[00:08:31.700 --> 00:08:33.700]  是創天造地的主
[00:08:33.700 --> 00:08:35.700]  祂創造我們的生命
[00:08:35.700 --> 00:08:38.700]  雖然我們犯罪、墮落、得罪
[00:08:38.700 --> 00:08:40.700]  但祂仍然對我們不離不棄
[00:08:40.700 --> 00:08:42.700]  祂甚至爲了我們的緣故
[00:08:42.700 --> 00:08:44.700]  親自降生成爲人
[00:08:44.700 --> 00:08:47.700]  甚至寫生在十字架上
[00:08:47.700 --> 00:08:50.700]  去救贖我們
[00:08:50.700 --> 00:08:51.700]  我們所信的
[00:08:51.700 --> 00:08:53.700]  我們所敬拜的
[00:08:53.700 --> 00:08:57.700]  就是一位這麼豐盛、這麼慈愛
[00:08:57.700 --> 00:08:59.700]  滿有權能的主
[00:08:59.700 --> 00:09:01.700]  敬拜這個字
[00:09:01.700 --> 00:09:04.700]  其實在英文就是worship
[00:09:04.700 --> 00:09:06.700]  這個字可以拆開
[00:09:06.700 --> 00:09:09.700]  變成worship
[00:09:09.700 --> 00:09:12.700]  意思就是
[00:09:12.700 --> 00:09:16.700]  將應該有的價值歸還給祂
[00:09:16.700 --> 00:09:18.700]  神是創天造地的主
[00:09:18.700 --> 00:09:19.700]  是救贖主
[00:09:19.700 --> 00:09:22.700]  我們就要將讚美歸還給祂
[00:09:22.700 --> 00:09:25.700]  這個就是敬拜
[00:09:25.700 --> 00:09:28.700]  所以敬拜不只是限於
[00:09:28.700 --> 00:09:29.700]  每個星期找一天
[00:09:29.700 --> 00:09:32.700]  我們回到一個特定的時間
[00:09:32.700 --> 00:09:34.700]  一個特定的地方來敬拜
[00:09:34.700 --> 00:09:36.700]  我們每一天都可以敬拜神
[00:09:36.700 --> 00:09:41.700]  我們在家裏唱詩、祈禱、讀經
[00:09:41.700 --> 00:09:42.700]  我們靈脩的時候
[00:09:42.700 --> 00:09:44.700]  其實都是一種敬拜
[00:09:44.700 --> 00:09:46.700]  這是個人的敬拜
[00:09:46.700 --> 00:09:48.700]  另外我們日常生活
[00:09:48.700 --> 00:09:50.700]  其實也可以是一種敬拜
[00:09:50.700 --> 00:09:52.700]  聖經的原文
[00:09:52.700 --> 00:09:53.700]  新約聖經的原文
[00:09:53.700 --> 00:09:55.700]  是用希臘文寫成的
[00:09:55.700 --> 00:09:56.700]  在希臘文
[00:09:56.700 --> 00:09:58.700]  敬拜這個字同時也可以指
[00:09:58.700 --> 00:10:00.700]  服侍或者是侍奉
[00:10:00.700 --> 00:10:02.700]  換句話說
[00:10:02.700 --> 00:10:04.700]  如果你是一位sales
[00:10:04.700 --> 00:10:05.700]  一位基督徒的sales
[00:10:05.700 --> 00:10:09.700]  你去推銷公司的產品
[00:10:09.700 --> 00:10:11.700]  你誠實地去推介
[00:10:11.700 --> 00:10:14.700]  並且殷勤地服侍
[00:10:14.700 --> 00:10:16.700]  你顯示出美好的見證
[00:10:16.700 --> 00:10:20.700]  讓人對你的信仰產生好感的時候
[00:10:20.700 --> 00:10:21.700]  其實這個就已經是一個服侍
[00:10:21.700 --> 00:10:23.700]  是一種敬拜
[00:10:23.700 --> 00:10:27.700]  不過在這些不同形式的敬拜裏
[00:10:27.700 --> 00:10:30.700]  回教會和其他信徒
[00:10:30.700 --> 00:10:32.700]  集體一起敬拜
[00:10:32.700 --> 00:10:35.700]  這個是不可或缺的
[00:10:35.700 --> 00:10:38.700]  因爲我們個人的見證是很有限
[00:10:38.700 --> 00:10:40.700]  力量有限
[00:10:40.700 --> 00:10:42.700]  但是我們要去敬拜這位神
[00:10:42.700 --> 00:10:44.700]  是那麼無限的時候
[00:10:44.700 --> 00:10:46.700]  我們需要有同伴一起
[00:10:46.700 --> 00:10:47.700]  我們集合衆人之力
[00:10:47.700 --> 00:10:49.700]  一起去做這個見證
[00:10:49.700 --> 00:10:51.700]  去見證 去讚美這位神
[00:10:51.700 --> 00:10:54.700]  並且我們有同伴的時候
[00:10:54.700 --> 00:10:56.700]  我們就沒有那麼容易迷失
[00:10:56.700 --> 00:10:58.700]  我們可以彼此鼓勵
[00:10:58.700 --> 00:10:59.700]  互相支持
[00:10:59.700 --> 00:11:04.700]  這個也是集體敬拜的其中一個意義
[00:11:04.700 --> 00:11:07.700]  當我們認識那位敬拜的對象
[00:11:07.700 --> 00:11:10.700]  我們知道爲什麼去敬拜他的時候
[00:11:10.700 --> 00:11:13.700]  接下來就會帶來另一個效果
[00:11:13.700 --> 00:11:14.700]  這個效果就是
[00:11:14.700 --> 00:11:18.700]  會讓我們更加認識自己是誰
[00:11:18.700 --> 00:11:21.700]  這也是這段經文給我們第二方面的提醒
[00:11:21.700 --> 00:11:23.700]  就是我們作爲敬拜者
[00:11:23.700 --> 00:11:25.700]  我們要認識自己
[00:11:25.700 --> 00:11:27.700]  這兩章經文有一個特點
[00:11:27.700 --> 00:11:30.700]  就是每一次去描述神的時候
[00:11:30.700 --> 00:11:34.700]  都不會直接地稱呼神的名字
[00:11:34.700 --> 00:11:38.700]  也沒有描述神的外貌
[00:11:38.700 --> 00:11:41.700]  通常在這段經文裏
[00:11:41.700 --> 00:11:42.700]  去描述神的時候
[00:11:42.700 --> 00:11:43.700]  都是用了一個字
[00:11:43.700 --> 00:11:49.700]  就是寶座或者坐寶座
[00:11:49.700 --> 00:11:52.700]  用這個寶座來代表神
[00:11:52.700 --> 00:11:55.700]  在第四和第五章這兩段經文裏
[00:11:55.700 --> 00:11:58.700]  一共出現了十七次
[00:11:58.700 --> 00:12:01.700]  寶座這個字出現了十七次
[00:12:01.700 --> 00:12:03.700]  其中在第四章這樣描述
[00:12:03.700 --> 00:12:05.700]  我立刻被聖靈感動
[00:12:05.700 --> 00:12:08.700]  見有一個寶座安置在天上
[00:12:08.700 --> 00:12:11.700]  又有一位坐在寶座上
[00:12:11.700 --> 00:12:13.700]  第五章也有
[00:12:13.700 --> 00:12:14.700]  這高揚前來
[00:12:14.700 --> 00:12:19.700]  從坐寶座的右手裏拿了書卷
[00:12:19.700 --> 00:12:22.700]  用寶座這個字來代表神
[00:12:22.700 --> 00:12:25.700]  其實這個不是啓示錄所獨有的
[00:12:25.700 --> 00:12:27.700]  在舊約聖經裏面
[00:12:27.700 --> 00:12:30.700]  有以塞亞書和以西潔書
[00:12:30.700 --> 00:12:33.700]  其實都有這樣的表達
[00:12:33.700 --> 00:12:36.700]  所以約翰沒有直接來描述神
[00:12:36.700 --> 00:12:40.700]  而用間接的手法來代表
[00:12:40.700 --> 00:12:46.700]  其實這個是承貫徹舊約的傳統
[00:12:46.700 --> 00:12:48.700]  而且聖經告訴我們
[00:12:48.700 --> 00:12:50.700]  神是個靈
[00:12:50.700 --> 00:12:54.700]  所以我們找不到世上任何的物質
[00:12:54.700 --> 00:12:57.700]  或現象能夠代表祂
[00:12:57.700 --> 00:13:01.700]  神沒有辦法找到世上任何一件事物
[00:13:01.700 --> 00:13:03.700]  來代表祂
[00:13:03.700 --> 00:13:05.700]  還有就是
[00:13:05.700 --> 00:13:10.700]  罪人沒有辦法直接去瞻仰
[00:13:10.700 --> 00:13:14.700]  這位聖潔尊貴獨一的神
[00:13:14.700 --> 00:13:17.700]  我們想想舊約摩西
[00:13:17.700 --> 00:13:20.700]  摩西和神很友好
[00:13:20.700 --> 00:13:22.700]  被稱爲神的朋友
[00:13:22.700 --> 00:13:25.700]  摩西有沒有直接見到神?
[00:13:25.700 --> 00:13:27.700]  他見到神的時候
[00:13:27.700 --> 00:13:30.700]  他都要用布蒙着自己的面
[00:13:30.700 --> 00:13:34.700]  而且神只是用背部盯着他
[00:13:34.700 --> 00:13:37.700]  沒有給他正面去看
[00:13:37.700 --> 00:13:39.700]  我們可以看到
[00:13:39.700 --> 00:13:42.700]  當人在神的面前
[00:13:42.700 --> 00:13:44.700]  其實我們看到我們是多麼渺小
[00:13:44.700 --> 00:13:46.700]  當人認識到自己渺小的時候
[00:13:46.700 --> 00:13:49.700]  我們自然就會謙卑
[00:13:49.700 --> 00:13:54.700]  會用一種敬畏的態度來親近神
[00:13:54.700 --> 00:13:56.700]  有一位著名的學者
[00:13:56.700 --> 00:13:59.700]  有一天他來觀賞
[00:13:59.700 --> 00:14:01.700]  一個名雕刻畫的作品
[00:14:01.700 --> 00:14:03.700]  這個作品是一個耶穌像
[00:14:03.700 --> 00:14:06.700]  這個耶穌像伸開雙手
[00:14:06.700 --> 00:14:11.700]  迎接那些帆勞虎淡重淡來到他面前的人
[00:14:11.700 --> 00:14:16.700]  這個學者那天來到這個雕像的面前觀賞
[00:14:16.700 --> 00:14:19.700]  他用了很多時間站在那裏很久
[00:14:19.700 --> 00:14:21.700]  接着他說了一句話
[00:14:21.700 --> 00:14:25.700]  他說這個雕像有什麼特別?
[00:14:25.700 --> 00:14:28.700]  誰知道他身邊有個小朋友
[00:14:28.700 --> 00:14:30.700]  這個小朋友對他說
[00:14:30.700 --> 00:14:33.700]  先生你一定要走近一點
[00:14:33.700 --> 00:14:35.700]  然後跪下
[00:14:35.700 --> 00:14:37.700]  再抬起頭
[00:14:37.700 --> 00:14:40.700]  你纔可以見到主耶穌的面
[00:14:40.700 --> 00:14:44.700]  你纔會明白這個雕像的意義
[00:14:44.700 --> 00:14:47.700]  這位學者於是就聽這個小朋友說
[00:14:47.700 --> 00:14:49.700]  他就走近一點
[00:14:49.700 --> 00:14:50.700]  屈膝
[00:14:50.700 --> 00:14:51.700]  跪下
[00:14:51.700 --> 00:14:53.700]  然後仰望
[00:14:53.700 --> 00:14:57.700]  這個時候他真的看到
[00:14:57.700 --> 00:14:58.700]  這個雕刻家
[00:14:58.700 --> 00:15:01.700]  雕刻這個像的意義
[00:15:01.700 --> 00:15:05.700]  並且因此大受感動
[00:15:05.700 --> 00:15:07.700]  今天如果你覺得
[00:15:07.700 --> 00:15:09.700]  你發覺你自己已經信了耶穌一段日子
[00:15:09.700 --> 00:15:11.700]  但這個信仰對於你來說
[00:15:11.700 --> 00:15:13.700]  好像還是可有可無
[00:15:13.700 --> 00:15:16.700]  信和不信沒有什麼大分別的時候
[00:15:16.700 --> 00:15:18.700]  可能你都要問一下自己
[00:15:18.700 --> 00:15:20.700]  到底你有沒有走近一點
[00:15:20.700 --> 00:15:21.700]  屈膝
[00:15:21.700 --> 00:15:22.700]  跪下
[00:15:22.700 --> 00:15:29.700]  抬頭仰望這位神呢?
[00:15:29.700 --> 00:15:30.700]  我剛纔說過
[00:15:30.700 --> 00:15:34.700]  當我們去認識這位敬拜的對象之後
[00:15:34.700 --> 00:15:37.700]  我們就會對自己有正確的認識
[00:15:37.700 --> 00:15:39.700]  爲什麼呢?
[00:15:39.700 --> 00:15:40.700]  其中一個原因就是
[00:15:40.700 --> 00:15:44.700]  神是那位創造我們的主
[00:15:44.700 --> 00:15:49.700]  只有祂最清楚我們的價值和功用
[00:15:49.700 --> 00:15:51.700]  就好像一個木匠
[00:15:51.700 --> 00:15:53.700]  他鬥了一塊板
[00:15:53.700 --> 00:15:55.700]  四隻腳
[00:15:55.700 --> 00:16:00.700]  到底這是一張凳還是一張桌子呢?
[00:16:00.700 --> 00:16:03.700]  只有祂自己最清楚
[00:16:03.700 --> 00:16:05.700]  所以當我們認識神之後
[00:16:05.700 --> 00:16:07.700]  我們就可以從這位神
[00:16:07.700 --> 00:16:11.700]  得知我們自己的本相和價值
[00:16:11.700 --> 00:16:13.700]  我們中國人有句話
[00:16:13.700 --> 00:16:16.700]  人貴自知
[00:16:16.700 --> 00:16:18.700]  人很多時候有煩惱
[00:16:18.700 --> 00:16:23.700]  其實都是因爲我們沒有自知之明
[00:16:23.700 --> 00:16:26.700]  大家認不認識他?
[00:16:26.700 --> 00:16:29.700]  可能晴晴不太認得他
[00:16:29.700 --> 00:16:32.700]  這位是李克勤
[00:16:32.700 --> 00:16:34.700]  一位很出名的歌手
[00:16:34.700 --> 00:16:37.700]  也很喜歡聽他唱歌
[00:16:37.700 --> 00:16:40.700]  李克勤雖然沒有六尺高
[00:16:40.700 --> 00:16:43.700]  但他也有1米73
[00:16:43.700 --> 00:16:47.700]  即是大概五尺八寸多一點
[00:16:47.700 --> 00:16:50.700]  即是高我兩寸多一點
[00:16:50.700 --> 00:16:53.700]  應該也不算矮
[00:16:53.700 --> 00:16:58.700]  只不過如果他配上七尺六寸高的姚明
[00:16:58.700 --> 00:17:03.700]  兩個走在一起就會變成這樣
[00:17:03.700 --> 00:17:09.700]  李克勤立即變成一個小孩
[00:17:09.700 --> 00:17:13.700]  我們很多時候都喜歡和別人比較
[00:17:13.700 --> 00:17:17.700]  或者我們要從別人對我們的評價
[00:17:17.700 --> 00:17:19.700]  去認識自己
[00:17:19.700 --> 00:17:23.700]  但怎料這些比較和評價
[00:17:23.700 --> 00:17:28.700]  往往更加令我們不認識真正的自己
[00:17:28.700 --> 00:17:31.700]  但當我們認識這位種物主
[00:17:31.700 --> 00:17:34.700]  我們知道他多麼偉大的時候
[00:17:34.700 --> 00:17:38.700]  我們就會明白到原來我們不過是很渺小
[00:17:38.700 --> 00:17:41.700]  我們就不會再自高自大
[00:17:41.700 --> 00:17:43.700]  當我們知道這位種物主
[00:17:43.700 --> 00:17:46.700]  他竟然書傳降貴成爲人
[00:17:46.700 --> 00:17:48.700]  爲我們釘在十字架上
[00:17:48.700 --> 00:17:52.700]  他對我們是多麼愛護
[00:17:52.700 --> 00:17:55.700]  並且他看我們爲寶爲尊的時候
[00:17:55.700 --> 00:17:57.700]  我們就不會再看低自己
[00:17:57.700 --> 00:17:59.700]  妄自菲薄
[00:17:59.700 --> 00:18:03.700]  我們的自我形象也會變得健康
[00:18:03.700 --> 00:18:08.700]  當我們認識了這位我們敬拜的對象
[00:18:08.700 --> 00:18:10.700]  我們又認識自己的時候
[00:18:10.700 --> 00:18:12.700]  下一步我們就要問
[00:18:12.700 --> 00:18:13.700]  我們來到神的面前
[00:18:13.700 --> 00:18:16.700]  我們應該怎樣去敬拜他
[00:18:16.700 --> 00:18:21.700]  在這段經文裏我們看到
[00:18:21.700 --> 00:18:26.700]  我們需要同心合意地集體去敬拜神
[00:18:26.700 --> 00:18:29.700]  當我們看見天上的敬拜
[00:18:29.700 --> 00:18:32.700]  那些敬拜者是晝夜不息的
[00:18:32.700 --> 00:18:35.700]  這個敬拜是晝夜不息地進行
[00:18:35.700 --> 00:18:41.700]  敬拜的對象就是坐寶座和被殺的羔羊
[00:18:41.700 --> 00:18:46.700]  整個敬拜其實都是以神爲中心
[00:18:46.700 --> 00:18:49.700]  而且去到最後一段
[00:18:49.700 --> 00:18:52.700]  即是五章八至十四那一段
[00:18:52.700 --> 00:18:56.700]  是整段的高潮
[00:18:56.700 --> 00:18:58.700]  我們一起來讀
[00:18:58.700 --> 00:19:00.700]  這羔羊前來
[00:19:00.700 --> 00:19:06.700]  四活脈和二十四位長老就俯伏在羔羊面前
[00:19:06.700 --> 00:19:08.700]  他們唱新歌
[00:19:08.700 --> 00:19:10.700]  說你佩拿書卷
[00:19:10.700 --> 00:19:12.700]  佩揭開七印
[00:19:12.700 --> 00:19:15.700]  因爲你曾被殺
[00:19:15.700 --> 00:19:21.700]  用自己的血從各族各方各民各國中買了人來
[00:19:21.700 --> 00:19:23.700]  叫他們歸於神
[00:19:23.700 --> 00:19:26.700]  又叫他們成爲國民
[00:19:26.700 --> 00:19:28.700]  作祭祀歸於神
[00:19:28.700 --> 00:19:31.700]  在地上執掌皇權
[00:19:31.700 --> 00:19:34.700]  我又看見且聽見
[00:19:34.700 --> 00:19:38.700]  寶座與活脈並長老的周圍
[00:19:38.700 --> 00:19:41.700]  有許多天使的聲音
[00:19:41.700 --> 00:19:46.700]  他們的數目有千千萬萬大聲說
[00:19:46.700 --> 00:19:53.700]  曾被殺的羔羊是配得權並豐富智慧能力
[00:19:53.700 --> 00:19:56.700]  尊貴榮耀重讚的
[00:19:56.700 --> 00:20:01.700]  我又聽見在天上地上地底下
[00:20:01.700 --> 00:20:04.700]  滄海里和天地間
[00:20:04.700 --> 00:20:08.700]  一切所有被造之物到處
[00:20:08.700 --> 00:20:13.700]  但願重贊尊貴榮耀權勢
[00:20:13.700 --> 00:20:17.700]  都歸給作寶座的和羔羊
[00:20:17.700 --> 00:20:20.700]  直到永永遠遠
[00:20:20.700 --> 00:20:23.700]  四環蜜就說阿們
