
[00:00:00.000 --> 00:00:02.000]  我們開始祈禱知識的祈禱
[00:10:39.000 --> 00:10:43.000]  以致給我有能力去接受前面的挑戰
[00:10:43.000 --> 00:10:47.000]  前面的困局,前面的戰場
[00:10:47.000 --> 00:10:52.000]  弟兄姊妹,你是誰
[00:10:52.000 --> 00:10:56.000]  你的身份是什麼呢
[00:10:56.000 --> 00:11:00.000]  你記不記得,你是屬於上帝的呢
[00:11:00.000 --> 00:11:04.000]  你記不記得,你是神的兒女呢
[00:11:04.000 --> 00:11:10.000]  如果當你記得上帝的兒女有子女的名分的時候
[00:11:10.000 --> 00:11:12.000]  你可以再次去禱告
[00:11:12.000 --> 00:11:14.000]  呼求上帝給你能力
[00:11:14.000 --> 00:11:19.000]  面對你眼前的戰場
[00:11:19.000 --> 00:11:23.000]  不要忘記你天國的身份
[00:11:23.000 --> 00:11:29.000]  對於大衛來說,因為永生神的軍隊
[00:11:29.000 --> 00:11:34.000]  你是天父的兒女
[00:11:34.000 --> 00:11:40.000]  當大衛說,這是誰
[00:11:40.000 --> 00:11:44.000]  竟然能夠襲罵永生神的軍隊
[00:11:44.000 --> 00:11:47.000]  這番話讓兵丁聽到
[00:11:47.000 --> 00:11:53.000]  全面軍營能夠敘述大衛所說的話
[00:11:53.000 --> 00:11:59.000]  這番話甚至傳到素羅的耳邊
[00:11:59.000 --> 00:12:02.000]  素羅聽到,這個年青人是誰
[00:12:02.000 --> 00:12:05.000]  竟然說一番這麼有勵志的話
[00:12:05.000 --> 00:12:10.000]  不如叫他來聽聽這個年青人有什麼想法
[00:12:10.000 --> 00:12:13.000]  有什麼意見
[00:12:13.000 --> 00:12:17.000]  當素羅看到大衛來到的時候
[00:12:17.000 --> 00:12:19.000]  大衛就說了一番話
[00:12:19.000 --> 00:12:24.000]  你們不必害怕這個菲律師人
[00:12:24.000 --> 00:12:25.000]  不需要膽怯
[00:12:25.000 --> 00:12:27.000]  你的僕人要跟他打過
[00:12:27.000 --> 00:12:29.000]  跟這菲律師人打過
[00:12:29.000 --> 00:12:32.000]  素羅聽到大衛說
[00:12:32.000 --> 00:12:35.000]  這個年青人矮矮小小
[00:12:35.000 --> 00:12:36.000]  竟然說了一番話
[00:12:36.000 --> 00:12:37.000]  不需要害怕菲律師人
[00:12:37.000 --> 00:12:38.000]  說要跟他打過
[00:12:38.000 --> 00:12:40.000]  眼睛都睜開了
[00:12:40.000 --> 00:12:46.000]  整個以色列人都沒有膽量去對付哥尼亞
[00:12:46.000 --> 00:12:49.000]  唯獨你這個矮矮小小
[00:12:49.000 --> 00:12:52.000]  不是放羊的牧羊人
[00:12:52.000 --> 00:12:55.000]  竟然說跟菲律師人打過
[00:12:55.000 --> 00:12:57.000]  大衛就說
[00:12:57.000 --> 00:12:59.000]  素羅王啊
[00:12:59.000 --> 00:13:03.000]  你這個人是為我的父親放羊的
[00:13:03.000 --> 00:13:04.000]  我見到有獅子
[00:13:04.000 --> 00:13:05.000]  我見到有熊
[00:13:05.000 --> 00:13:06.000]  我見到有熊
[00:13:06.000 --> 00:13:08.000]  但是從我的羊群當中
[00:13:08.000 --> 00:13:10.000]  要吃我的羊
[00:13:10.000 --> 00:13:11.000]  我就追趕他們
[00:13:11.000 --> 00:13:13.000]  我打他們
[00:13:13.000 --> 00:13:16.000]  我將羊群從他們口中救出來
[00:13:16.000 --> 00:13:18.000]  他們要害我
[00:13:18.000 --> 00:13:20.000]  但是我就抽著他們的鬚子
[00:13:20.000 --> 00:13:22.000]  接著打他們
[00:13:22.000 --> 00:13:24.000]  李伯仁就將他們打死
[00:13:24.000 --> 00:13:28.000]  李伯仁就曾經打過那些獅子
[00:13:28.000 --> 00:13:29.000]  打死獅子
[00:13:29.000 --> 00:13:31.000]  曾經打死那些熊
[00:13:31.000 --> 00:13:36.000]  以致我們能夠打死他們
[00:13:36.000 --> 00:13:38.000]  那幫未受國禮的菲律師人
[00:13:38.000 --> 00:13:40.000]  竟然向我們永生城的軍隊罵
[00:13:40.000 --> 00:13:43.000]  我要將他們像獅子和熊一樣
[00:13:43.000 --> 00:13:45.000]  這樣打
[00:13:45.000 --> 00:13:47.000]  大衛又說什麼呢
[00:13:47.000 --> 00:13:50.000]  耶和華救我脫離
[00:13:50.000 --> 00:13:53.000]  救我脫離獅子和熊的手
[00:13:53.000 --> 00:13:55.000]  他都必然會救我脫離
[00:13:55.000 --> 00:14:01.000]  從菲律師人的手
[00:14:01.000 --> 00:14:02.000]  你想想
[00:14:02.000 --> 00:14:05.000]  大衛竟然說了這番話
[00:14:05.000 --> 00:14:07.000]  大衛說曾經我都是這樣放羊
[00:14:07.000 --> 00:14:08.000]  我都是放羊的時候
[00:14:08.000 --> 00:14:11.000]  都是被獅子和熊人這樣攻擊過
[00:14:11.000 --> 00:14:13.000]  大衛說我會救回我的羊之餘
[00:14:13.000 --> 00:14:16.000]  耶和華都會保護我們
[00:14:16.000 --> 00:14:17.000]  素來聽到
[00:14:17.000 --> 00:14:20.000]  這個年輕人竟然這麼有熱誠
[00:14:20.000 --> 00:14:22.000]  竟然這麼有雄心
[00:14:22.000 --> 00:14:24.000]  能夠打倒哥利亞
[00:14:24.000 --> 00:14:25.000]  厲害了
[00:14:25.000 --> 00:14:28.000]  這個菲律師人都得逞得來
[00:14:28.000 --> 00:14:30.000]  挑戰我們以色列人等了這麼久
[00:14:30.000 --> 00:14:32.000]  我們的軍中竟然沒有一個人
[00:14:32.000 --> 00:14:34.000]  能夠挑戰哥利亞
[00:14:34.000 --> 00:14:37.000]  唯獨是這個大衛能夠挑戰哥利亞
[00:14:37.000 --> 00:14:41.000]  素來就將他的戰衣
[00:14:41.000 --> 00:14:45.000]  將他的武器給大衛
[00:14:45.000 --> 00:14:48.000]  大衛就穿上這件軍裝
[00:14:48.000 --> 00:14:49.000]  穿上這個武器
[00:14:49.000 --> 00:14:51.000]  走著走著走著
[00:14:51.000 --> 00:14:53.000]  不太對稱
[00:14:53.000 --> 00:14:55.000]  我還沒發育
[00:14:55.000 --> 00:14:56.000]  素來這麼高大
[00:14:56.000 --> 00:14:57.000]  我還沒發育
[00:14:57.000 --> 00:14:59.000]  這件軍裝真的很堅硬
[00:14:59.000 --> 00:15:01.000]  這件軍裝真的能夠保護我
[00:15:01.000 --> 00:15:02.000]  又讓我有武器
[00:15:02.000 --> 00:15:03.000]  但我穿上去
[00:15:03.000 --> 00:15:08.000]  周身不聚財不能夠很治愈
[00:15:08.000 --> 00:15:15.000]  在蘇羅王朝時代
[00:15:15.000 --> 00:15:16.000]  聖經記載
[00:15:16.000 --> 00:15:19.000]  不是每個人都有武器
[00:15:19.000 --> 00:15:24.000]  菲律師人是一個比以色列人更文明的民族
[00:15:24.000 --> 00:15:25.000]  他們的經濟
[00:15:25.000 --> 00:15:29.000]  他們的軍事力量遠遠勝過以色列人
[00:15:29.000 --> 00:15:34.000]  可能以色列軍當中有些不是持武器
[00:15:34.000 --> 00:15:35.000]  持什麼呢
[00:15:35.000 --> 00:15:37.000]  持鋤頭、持棒
[00:15:37.000 --> 00:15:38.000]  這些是什麼
[00:15:38.000 --> 00:15:41.000]  這些是農夫的工具
[00:15:41.000 --> 00:15:45.000]  不是每個人都有精準的武器
[00:15:45.000 --> 00:15:47.000]  不是每個人都有保護
[00:15:47.000 --> 00:15:49.000]  唯獨是蘇羅王
[00:15:49.000 --> 00:15:52.000]  唯獨是他的兒子
[00:15:52.000 --> 00:15:55.000]  才能夠有武器和有精裝的保護
[00:15:55.000 --> 00:16:00.000]  蘇羅將他最寶貴最好的東西給大衛
[00:16:00.000 --> 00:16:02.000]  你穿著這個軍裝
[00:16:02.000 --> 00:16:03.000]  你拿著武器
[00:16:03.000 --> 00:16:07.000]  你就迎戰哥里亞
[00:16:07.000 --> 00:16:08.000]  大衛說
[00:16:08.000 --> 00:16:09.000]  蘇羅王
[00:16:09.000 --> 00:16:13.000]  不是很適合我
[00:16:13.000 --> 00:16:14.000]  我穿上去
[00:16:14.000 --> 00:16:15.000]  總是不聚財
[00:16:15.000 --> 00:16:17.000]  我打不到仗
[00:16:17.000 --> 00:16:19.000]  我硬硬不適合我
[00:16:19.000 --> 00:16:21.000]  不如還給你
[00:16:21.000 --> 00:16:24.000]  我有我的方法
[00:16:24.000 --> 00:16:28.000]  很多時候生命當中遇著困境的時候
[00:16:28.000 --> 00:16:32.000]  我們頂節目很有愛
[00:16:32.000 --> 00:16:35.000]  我們都給予很多意見
[00:16:35.000 --> 00:16:37.000]  尤其是當我們有病患的時候
[00:16:37.000 --> 00:16:39.000]  你吃這個藥方很好
[00:16:39.000 --> 00:16:41.000]  包你醫治
[00:16:41.000 --> 00:16:44.000]  買菜那裡便宜
[00:16:44.000 --> 00:16:45.000]  去那裡買吧
[00:16:45.000 --> 00:16:46.000]  很好
[00:16:46.000 --> 00:16:47.000]  我們彼此幫助
[00:16:47.000 --> 00:16:49.000]  分享資源
[00:16:49.000 --> 00:16:52.000]  當面對困難的時候
[00:16:52.000 --> 00:16:53.000]  我曾經經歷過
[00:16:53.000 --> 00:16:57.000]  你這樣這樣做就好了
[00:16:57.000 --> 00:16:59.000]  其實是很好的
[00:16:59.000 --> 00:17:01.000]  我們頂節目彼此相愛
[00:17:01.000 --> 00:17:02.000]  提供資源
[00:17:02.000 --> 00:17:05.000]  提供我們曾經經歷過的方法
[00:17:05.000 --> 00:17:06.000]  是很好的
[00:17:06.000 --> 00:17:07.000]  我們的專業
[00:17:07.000 --> 00:17:08.000]  我們的知識
[00:17:08.000 --> 00:17:11.000]  我們的經驗和分享是很好的
[00:17:11.000 --> 00:17:13.000]  不過有時往往
[00:17:13.000 --> 00:17:14.000]  這些好
[00:17:14.000 --> 00:17:18.000]  未必對當事人真的好
[00:17:18.000 --> 00:17:20.000]  當我們面對困惑的時候
[00:17:20.000 --> 00:17:25.000]  我們往往都會否定自己的存在價值
[00:17:25.000 --> 00:17:26.000]  你那個好一點
[00:17:26.000 --> 00:17:28.000]  我那個不好
[00:17:28.000 --> 00:17:29.000]  你那個好一點
[00:17:29.000 --> 00:17:31.000]  我那個不好
[00:17:31.000 --> 00:17:33.000]  面對困境的時候
[00:17:33.000 --> 00:17:34.000]  其中一個困難就是
[00:17:34.000 --> 00:17:37.000]  我們要否定自己的存在價值
[00:17:37.000 --> 00:17:38.000]  面對困境的時候
[00:17:38.000 --> 00:17:42.000]  我們要否定自己的意義
[00:17:42.000 --> 00:17:43.000]  我們當我們
[00:17:43.000 --> 00:17:44.000]  很多時候我們面對
[00:17:44.000 --> 00:17:47.000]  一些受困苦的頂節目的時候
[00:17:47.000 --> 00:17:49.000]  我們都很樂意去幫他們
[00:17:49.000 --> 00:17:50.000]  我們將我們的資源
[00:17:50.000 --> 00:17:52.000]  將我們的知識和他們分享
[00:17:52.000 --> 00:17:54.000]  但是我們忽略的就是
[00:17:54.000 --> 00:17:55.000]  他們的價值
[00:17:55.000 --> 00:17:57.000]  他們的意義
[00:17:57.000 --> 00:17:59.000]  我們在裡面動搖
[00:17:59.000 --> 00:18:01.000]  戰場不是外面
[00:18:01.000 --> 00:18:02.000]  不是地方
[00:18:02.000 --> 00:18:03.000]  不是公司
[00:18:03.000 --> 00:18:04.000]  不是家庭
[00:18:04.000 --> 00:18:06.000]  而是戰場轉到在內心當中
[00:18:06.000 --> 00:18:07.000]  我們問
[00:18:07.000 --> 00:18:08.000]  我是哪一個
[00:18:08.000 --> 00:18:09.000]  我的價值在哪一處
[00:18:09.000 --> 00:18:12.000]  我是否很沒用
[00:18:12.000 --> 00:18:14.000]  可能對於新移民來說
[00:18:14.000 --> 00:18:16.000]  由你的家鄉來到香港的時候
[00:18:16.000 --> 00:18:17.000]  不同文化
[00:18:17.000 --> 00:18:19.000]  英文不是很好
[00:18:19.000 --> 00:18:22.000]  你過往是可能在香港做高層
[00:18:22.000 --> 00:18:24.000]  來到這裡的時候
[00:18:24.000 --> 00:18:26.000]  你又不是再做高層
[00:18:26.000 --> 00:18:28.000]  可能是要去做銷售員
[00:18:28.040 --> 00:18:31.000]  你覺得你的價值不同了
[00:18:31.000 --> 00:18:33.700]  我沒有以前那麼厲害
[00:18:33.700 --> 00:18:36.940]  我沒有以前那麼厲害 沒以前賺那麼多錢
[00:18:36.940 --> 00:18:38.980]  你會否定自己的價值
[00:18:38.980 --> 00:18:41.080]  可能尤其是男士都是
[00:18:41.080 --> 00:18:45.520]  你的價值在哪裏呢
[00:18:45.520 --> 00:18:49.400]  我記得以前在復仕教會的時候
[00:18:49.400 --> 00:18:53.360]  有一個例子 和一班團職開會
[00:18:53.360 --> 00:18:56.580]  在以前的 不是在這裏的 不要誤會
[00:18:57.640 --> 00:19:00.860]  在和一班團職開會的時候
[00:19:00.860 --> 00:19:04.920]  預備一些茶經的資料 預備一些茶經的安排
[00:19:04.920 --> 00:19:08.900]  那些團職很疼愛傳道人 和這裏的團職很疼愛傳道人
[00:19:08.900 --> 00:19:11.300]  哇 拍攝攝影人員來了 很忙啊
[00:19:11.300 --> 00:19:14.660]  不如我們幫你帶茶經啊
[00:19:14.660 --> 00:19:17.400]  那些團職不是一個的 是幾個的
[00:19:17.400 --> 00:19:20.520]  是啦是啦 幫你啦 是啦是啦 幫你啦
[00:19:20.520 --> 00:19:23.600]  我心想 為何大家這麼雀躍
[00:19:23.600 --> 00:19:27.040]  為何大家這麼熱切幫我去帶茶經呢
[00:19:27.140 --> 00:19:29.640]  接著內心有些戰場出現
[00:19:29.640 --> 00:19:32.560]  那個人就問 我是不是帶茶經帶得不好呢
[00:19:32.560 --> 00:19:36.680]  我是不是做色經做得不夠呢
[00:19:36.680 --> 00:19:39.860]  為何忽然間個個 你又說幫我 你又說幫我
[00:19:39.860 --> 00:19:43.180]  他又說幫我呢 那種內心的戰場當中
[00:19:43.180 --> 00:19:45.660]  他告訴我 你不行啊
[00:19:45.660 --> 00:19:49.140]  你差 你做得不好啊
[00:19:49.140 --> 00:19:52.060]  那時候裏面正在打仗
[00:19:52.060 --> 00:19:54.440]  正在打仗 怎麼辦呢
[00:19:55.820 --> 00:19:58.480]  忽然間呢 聖靈跟我說
[00:19:58.480 --> 00:20:00.820]  安定 冷靜
[00:20:00.820 --> 00:20:03.940]  有情緒 大家要先冷靜一點 不要出情緒
[00:20:03.940 --> 00:20:06.100]  冷靜 深呼吸
[00:20:06.100 --> 00:20:08.820]  想想發生甚麼事
[00:20:08.820 --> 00:20:13.660]  上帝呢 當我冷靜去依靠聖靈的工作的時候
[00:20:13.660 --> 00:20:15.320]  上帝給我這幅圖畫
[00:20:15.320 --> 00:20:18.800]  這幅圖畫就是 其實每個導演都知道是在幫我的
[00:20:18.800 --> 00:20:21.760]  他們出醫好熱 哇 拍攝攝影人員真的很忙啊
[00:20:21.760 --> 00:20:25.420]  所以我們要一起分工 去怎樣牧養團計
[00:20:25.580 --> 00:20:28.720]  就算陳學山都說來幫我 想去戴茶經
[00:20:28.720 --> 00:20:31.420]  我的戰場當中就是
[00:20:31.420 --> 00:20:35.340]  我收不到你的好意 反而是在懷疑自己
[00:20:35.340 --> 00:20:38.120]  當我能夠靜下來
[00:20:38.120 --> 00:20:42.440]  當我能夠依靠聖靈工作 看到整個大圖畫的時候
[00:20:42.440 --> 00:20:46.020]  我見得到大英之母的一份好意
[00:20:46.020 --> 00:20:50.460]  怎樣幫助同工一起牧養團計
[00:20:50.460 --> 00:20:53.280]  我見到整個團契當中
[00:20:53.280 --> 00:20:56.720]  怎樣去同心合意去服侍教會
[00:20:56.720 --> 00:20:58.680]  試想像
[00:20:58.680 --> 00:21:02.340]  當我們不知道自己是誰
[00:21:02.340 --> 00:21:05.000]  當我們懷疑自己的價值的時候
[00:21:05.000 --> 00:21:08.060]  我就會問 做甚麼事 你們
