
[00:00:00.000 --> 00:00:05.000]  在廣東話裏面,有一句俗語叫做「死性不改」。
[00:02:24.000 --> 00:02:26.000]  有人上完廁所也不洗手。
[00:02:26.000 --> 00:02:34.000]  根據呢,在剛剛今年7月的時候呢,密西根州的大學就做了一個研究。
[00:02:34.000 --> 00:02:40.000]  就是說今年的,今年的密西根州的大學做了一個研究。
[00:02:40.000 --> 00:02:47.000]  原來呢,去完廁所方便之後洗手的人呢,據統計只有5%而已。
[00:02:47.000 --> 00:02:51.000]  就是說,上完廁所洗手的人只有5%。
[00:02:51.000 --> 00:02:54.000]  其他那些人都是不洗手的。
[00:02:54.000 --> 00:02:56.000]  其他人都是不洗手的。
[00:02:56.000 --> 00:02:59.000]  而用肥皂洗手的人更加少。
[00:02:59.000 --> 00:03:02.000]  就是說用這個洗手液洗手的人就更加少。
[00:03:02.000 --> 00:03:12.000]  所以我不知道大家去外面廁所哪裡都好呢,通常都教你去完廁所呢,開門走千萬不要再用手去開。
[00:03:12.000 --> 00:03:22.000]  就是說,有教到你在廁所,就是說到公共場所,洗完廁所以後,就打開門的話,不是直接用手去把那個把手把門打開。
[00:03:22.000 --> 00:03:31.000]  就是用那張抹完手,就是洗完手那張紙,抹完手那張紙,包住那個門廳,然後扭開門,這樣出門口。
[00:03:31.000 --> 00:03:36.000]  通常是用你剛剛擦完手的紙去把那個門打開。
[00:03:36.000 --> 00:03:41.000]  也都曾經有研究講過,人那對手上面的細菌。
[00:03:41.000 --> 00:03:48.000]  就是說有研究表明,人手上的細菌,是等於一個公廁的含菌量的十倍。
[00:03:48.000 --> 00:03:52.000]  是等於一個公廁裡面含菌量的十倍。
[00:03:52.000 --> 00:03:55.000]  這些很多都是生活裡面的瑣事。
[00:03:55.000 --> 00:03:57.000]  這都是生活上的一些瑣事。
[00:03:57.000 --> 00:04:00.000]  或者還有其他啦,大家去想一下啦。
[00:04:00.000 --> 00:04:02.000]  可能還有其他,大家去想一想。
[00:04:02.000 --> 00:04:06.000]  但是很多這些事情,是從小到大父母都教的。
[00:04:06.000 --> 00:04:09.000]  這些事情從小到大,父母都是教導的。
[00:04:09.000 --> 00:04:14.000]  但是就算你可能到七八十歲,依然都是沒有改變的。
[00:04:14.000 --> 00:04:18.000]  就是說可能到七八十歲,都有可能你沒有改變過來。
[00:04:18.000 --> 00:04:21.000]  這些就是小事,沒有什麼大礙,最多都是普通的,是不是?
[00:04:21.000 --> 00:04:24.000]  這都是小事,大不了就是肚子痛。
[00:04:24.000 --> 00:04:31.000]  但是對於人的罪性,就更加難糾正。
[00:04:31.000 --> 00:04:39.000]  所以鄧英姐們,從人的角度來看,基督教整個的信仰,其實本來就是一個mission impossible。
[00:04:39.000 --> 00:04:46.000]  就是說從基督教的信仰來看,簡直就是一個不可能完成的使命。
[00:04:46.000 --> 00:04:49.000]  是一個不能成就的猜忌。
[00:04:49.000 --> 00:04:51.000]  是不能成就的猜忌。
[00:04:51.000 --> 00:04:53.000]  聖經說要糾正人的罪。
[00:04:53.000 --> 00:04:56.000]  聖經說要糾正人的罪。
[00:04:56.000 --> 00:04:59.000]  但是原來這麼難。
[00:04:59.000 --> 00:05:01.000]  原來這麼艱難。
[00:05:01.000 --> 00:05:05.000]  但是神就將這個猜命先交給他的獨生兒子耶穌基督。
[00:05:05.000 --> 00:05:09.000]  神將這個猜命先交給他的獨生兒子耶穌基督。
[00:05:09.000 --> 00:05:11.000]  然後再由耶穌基督又交託給我們。
[00:05:11.000 --> 00:05:14.000]  然後又由耶穌基督交託給我們。
[00:05:14.000 --> 00:05:16.000]  那我們今天要問的問題就是。
[00:05:16.000 --> 00:05:18.000]  今天我們要問的問題是。
[00:05:18.000 --> 00:05:22.000]  我們怎樣可以一方面又秉持主義這個交託的使命?
[00:05:22.000 --> 00:05:26.000]  我們怎樣可以一方面又秉持主義這個交託的使命?
[00:05:26.000 --> 00:05:32.000]  但同時又活在一個死性不改,本性難移的一個罪惡的世界裏面?
[00:05:32.000 --> 00:05:36.000]  要生活在一個死性不改,本性難移的社會?
[00:05:36.000 --> 00:05:42.000]  今天這段聖經就要教導我們,給一個方向我們怎樣去活了。
[00:05:42.000 --> 00:05:46.000]  這件事情就要教導我們一個方向,怎樣去活?
[00:05:46.000 --> 00:05:49.000]  為了幫助大家了解一點點的就是。
[00:05:49.000 --> 00:05:52.000]  提起上一章三章末的時候。
[00:05:52.000 --> 00:05:57.000]  提醒一下大家,在羽毛大學書三章結尾的時候。
[00:05:57.000 --> 00:06:00.000]  在裏面我們已經知道這個世界是很邪惡的了。
[00:06:00.000 --> 00:06:02.000]  我們知道這個世界非常邪惡。
[00:06:02.000 --> 00:06:05.000]  到處都是作惡的人和迷惑人的人。
[00:06:05.000 --> 00:06:08.000]  到處都是作惡和迷惑的人。
[00:06:08.000 --> 00:06:12.000]  三章十三節還說,越久越惡,這些人。
[00:06:12.000 --> 00:06:16.000]  三章十三節更加說,越久越惡。
[00:06:16.000 --> 00:06:17.000]  在這樣的情況之下。
[00:06:17.000 --> 00:06:18.000]  在這樣的情況之下。
[00:06:18.000 --> 00:06:20.000]  我們怎樣去完成神的差別?
[00:06:20.000 --> 00:06:22.000]  我們如何去完成神的差別?
[00:06:22.000 --> 00:06:25.000]  一個從人的角度看來是不可能完成的差別。
[00:06:25.000 --> 00:06:27.000]  在一個人看來是不可能完成的使命。
[00:06:27.000 --> 00:06:30.000]  但同時間又能夠活在這個世界裏面呢?
[00:06:30.000 --> 00:06:32.000]  又能活在這個世界裏面呢?
[00:06:32.000 --> 00:06:33.000]  怎樣才能做到呢?
[00:06:33.000 --> 00:06:35.000]  怎樣才能做到呢?
[00:06:35.000 --> 00:06:39.000]  四章就一至到第八節裏面就要介紹給我們知道。
[00:06:39.000 --> 00:06:41.000]  四章一到八節就介紹給我們聽。
[00:06:41.000 --> 00:06:44.000]  我們先看第一至第二節和六至第八節。
[00:06:44.000 --> 00:06:49.000]  我們先看第一至第二節和六至第八節。
[00:06:49.000 --> 00:06:51.000]  我們先讀,好嗎?
[00:06:51.000 --> 00:06:52.000]  我們先讀,好嗎?
[00:06:52.000 --> 00:06:56.000]  我們一起讀,第一至第二節和六至第八節。
[00:06:56.000 --> 00:06:59.000]  我們先讀第一至第二節和六至第八節。
[00:06:59.000 --> 00:07:08.000]  我在神面前,並在將來審判活人死人的基督耶穌面前,
[00:07:08.000 --> 00:07:12.000]  憑著祂的顯現和祂的國度祝福你,
[00:07:12.000 --> 00:07:17.000]  務要全度,無論得時不得時,
[00:07:17.000 --> 00:07:21.000]  總要尊心,並用百般的忍耐,
[00:07:21.000 --> 00:07:26.000]  各樣的教訓責備人,警戒人,全面人。
[00:07:26.000 --> 00:07:28.000]  好,我們看六至了。
[00:07:28.000 --> 00:07:33.000]  我現在被消滅,我離世的時候到了,
[00:07:33.000 --> 00:07:37.000]  那美好的帳我已經打過了,
[00:07:37.000 --> 00:07:40.000]  剛好的路我已經跑進了,
[00:07:40.000 --> 00:07:43.000]  所親的道我已經守住了,
[00:07:43.000 --> 00:07:48.000]  從此以後,有公義的光明為我全流,
[00:07:48.000 --> 00:07:51.000]  就是按照公義祂的主,
[00:07:51.000 --> 00:07:54.000]  到了那日要吃給我的,
[00:07:54.000 --> 00:08:01.000]  不但吃給我,也吃給愛護祂顯現的人。
[00:08:01.000 --> 00:08:09.000]  在頭尾這兩段聖經裏面,
[00:08:09.000 --> 00:08:12.000]  我們看到一件事,
[00:08:12.000 --> 00:08:16.000]  我們要在這個世界而活,
[00:08:16.000 --> 00:08:19.000]  要去侍奉主,
[00:08:19.000 --> 00:08:26.000]  首要的是我們必須與主同在一線,
[00:08:26.000 --> 00:08:31.000]  唯有這樣的人,這樣的侍奉者,
[00:08:31.000 --> 00:08:37.000]  才能夠有效,並且可以滿足地完成這些的侍奉。
[00:08:37.000 --> 00:08:41.000]  為何我可以將第一至第二節和六至八節,
[00:08:41.000 --> 00:08:43.000]  總括一起來看呢?
[00:08:43.000 --> 00:08:50.000]  因為在第四章的這裏,一至八節,
[00:08:50.000 --> 00:08:55.000]  作者做了一個很好的寫作手法,
[00:08:55.000 --> 00:09:02.000]  就是叫做「顯現的」,
[00:09:02.000 --> 00:09:04.000]  在第四章第一節裏面,
[00:09:04.000 --> 00:09:09.000]  他說「我在神的面前,並在將來審判沒人死人的基督耶穌面前,
[00:09:09.000 --> 00:09:14.000]  彈出祂的顯現和祂的國度祝福你。」
[00:09:14.000 --> 00:09:16.000]  就是他這樣寫的,
[00:09:16.000 --> 00:09:20.000]  「我在神面前,並將祂審判活人和死人,
[00:09:20.000 --> 00:09:26.000]  基督耶穌面前,憑著祂的顯現和祂的國度豐富你。」
[00:09:26.000 --> 00:09:29.000]  到了最後,第四章的第八節裏面,
[00:09:29.000 --> 00:09:31.000]  作者又這樣說,
[00:09:31.000 --> 00:09:36.000]  「從此以後,有公義的冠冕為我存留,
[00:09:36.000 --> 00:09:40.000]  就是按照公義的審判的主導了那一天要賜給我的,
[00:09:40.000 --> 00:09:45.000]  不但賜給我,也賜給凡愛慕他顯現的人。」
[00:09:45.000 --> 00:09:46.000]  第八節這樣說,
[00:09:46.000 --> 00:09:49.000]  「從此以後,有公義的冠冕為我存留,
[00:09:49.000 --> 00:09:51.000]  就是按照公義審判的主導,
[00:09:51.000 --> 00:09:54.000]  那一天賜給我的,不單賜給我,
[00:09:54.000 --> 00:09:58.000]  也要賜給凡愛慕他顯現的人。」
[00:09:58.000 --> 00:10:02.000]  作者用顯現去包著這一段聖經。
[00:10:02.000 --> 00:10:09.000]  「要自然顯現,就是做一個前後括號,包著這段聖經。」
[00:10:09.000 --> 00:10:13.000]  所以這兩小段的聖經可以放在一起來看。
[00:10:13.000 --> 00:10:16.000]  「所以這兩小段聖經可以放在一起來看。」
[00:10:16.000 --> 00:10:19.000]  提及到一個能夠與主同在一線的侍奉者。
[00:10:19.000 --> 00:10:23.000]  「能夠與主同在一線的侍奉者。」
[00:10:23.000 --> 00:10:24.000]  怎樣去侍奉神。
[00:10:24.000 --> 00:10:25.000]  「怎樣去侍奉神。」
[00:10:25.000 --> 00:10:27.000]  我們先從第一節到第二節來看。
[00:10:27.000 --> 00:10:29.000]  「我們先從第一節到第二節來看。」
[00:10:29.000 --> 00:10:33.000]  第一第二節,作者在這裡向修行人作出一個祝福。
[00:10:33.000 --> 00:10:37.000]  「在一到二節,向修行人作出一個祝福。」
[00:10:37.000 --> 00:10:41.000]  「祝福」這個動詞是等同於做一個遺囑的意思。
[00:10:41.000 --> 00:10:48.000]  「祝福」這個動詞相當於做一個遺囑的意思。
[00:10:48.000 --> 00:10:53.000]  「遺囑」這個動詞相當於做一個遺囑的意思。
[00:10:53.000 --> 00:10:58.000]  「遺囑」這個動詞總共有五個部分。
[00:10:58.000 --> 00:10:59.000]  「遺囑」這個動詞總共有五個部分。
[00:10:59.000 --> 00:11:00.000]  「遺囑」這個動詞總共有五個部分。
[00:11:00.000 --> 00:11:01.000]  「遺囑」這個動詞總共有五個部分。
[00:11:01.000 --> 00:11:02.000]  「遺囑」這個動詞總共有五個部分。
[00:11:02.000 --> 00:11:03.000]  「遺囑」這個動詞總共有五個部分。
[00:11:03.000 --> 00:11:04.000]  「遺囑」這個動詞總共有五個部分。
[00:11:04.000 --> 00:11:05.000]  「遺囑」這個動詞總共有五個部分。
[00:11:05.000 --> 00:11:06.000]  「遺囑」這個動詞總共有五個部分。
[00:11:06.000 --> 00:11:07.000]  「遺囑」這個動詞總共有五個部分。
[00:11:07.000 --> 00:11:08.000]  「遺囑」這個動詞總共有五個部分。
[00:11:08.000 --> 00:11:28.000]  「遺囑」這個動詞總共有五個部分。
[00:11:28.000 --> 00:11:38.000]  「遺囑」這個動詞總共有五個部分。
[00:11:38.000 --> 00:11:39.000]  「遺囑」這個動詞總共有五個部分。
[00:11:39.000 --> 00:11:40.000]  「遺囑」這個動詞總共有五個部分。
[00:11:40.000 --> 00:11:41.000]  「遺囑」這個動詞總共有五個部分。
[00:11:41.000 --> 00:11:42.000]  「遺囑」這個動詞總共有五個部分。
[00:11:42.000 --> 00:11:43.000]  「遺囑」這個動詞總共有五個部分。
[00:11:43.000 --> 00:11:44.000]  「遺囑」這個動詞總共有五個部分。
[00:11:44.000 --> 00:11:45.000]  「遺囑」這個動詞總共有五個部分。
[00:11:45.000 --> 00:11:46.000]  「遺囑」這個動詞總共有五個部分。
[00:11:46.000 --> 00:11:47.000]  「遺囑」這個動詞總共有五個部分。
[00:11:47.000 --> 00:11:48.000]  「遺囑」這個動詞總共有五個部分。
[00:11:48.000 --> 00:11:58.000]  「遺囑」這個動詞總共有五個部分。
[00:11:58.000 --> 00:11:59.000]  「遺囑」這個動詞總共有五個部分。
[00:11:59.000 --> 00:12:00.000]  「遺囑」這個動詞總共有五個部分。
[00:12:00.000 --> 00:12:01.000]  「遺囑」這個動詞總共有五個部分。
[00:12:01.000 --> 00:12:02.000]  「遺囑」這個動詞總共有五個部分。
[00:12:02.000 --> 00:12:03.000]  「遺囑」這個動詞總共有五個部分。
[00:12:03.000 --> 00:12:04.000]  「遺囑」這個動詞總共有五個部分。
[00:12:04.000 --> 00:12:05.000]  「遺囑」這個動詞總共有五個部分。
[00:12:05.000 --> 00:12:06.000]  「遺囑」這個動詞總共有五個部分。
[00:12:06.000 --> 00:12:07.000]  「遺囑」這個動詞總共有五個部分。
[00:12:07.000 --> 00:12:08.000]  「遺囑」這個動詞總共有五個部分。
[00:12:08.000 --> 00:12:19.000]  「遺囑」這個動詞總共有五個部分。
[00:12:19.000 --> 00:12:20.000]  「遺囑」這個動詞總共有五個部分。
[00:12:20.000 --> 00:12:21.000]  「遺囑」這個動詞總共有五個部分。
[00:12:21.000 --> 00:12:22.000]  「遺囑」這個動詞總共有五個部分。
[00:12:22.000 --> 00:12:23.000]  「遺囑」這個動詞總共有五個部分。
[00:12:23.000 --> 00:12:24.000]  「遺囑」這個動詞總共有五個部分。
[00:12:24.000 --> 00:12:25.000]  「遺囑」這個動詞總共有五個部分。
[00:12:25.000 --> 00:12:26.000]  「遺囑」這個動詞總共有五個部分。
[00:12:26.000 --> 00:12:27.000]  「遺囑」這個動詞總共有五個部分。
[00:12:27.000 --> 00:12:28.000]  「遺囑」這個動詞總共有五個部分。
[00:12:28.000 --> 00:12:29.000]  「遺囑」這個動詞總共有五個部分。
[00:12:29.000 --> 00:12:38.000]  「遺囑」這個動詞總共有五個部分。
[00:12:38.000 --> 00:12:39.000]  「遺囑」這個動詞總共有五個部分。
[00:12:39.000 --> 00:12:40.000]  「遺囑」這個動詞總共有五個部分。
[00:12:40.000 --> 00:12:41.000]  「遺囑」這個動詞總共有五個部分。
[00:12:41.000 --> 00:12:42.000]  「遺囑」這個動詞總共有五個部分。
[00:12:42.000 --> 00:12:43.000]  「遺囑」這個動詞總共有五個部分。
[00:12:43.000 --> 00:12:44.000]  「遺囑」這個動詞總共有五個部分。
[00:12:44.000 --> 00:12:45.000]  「遺囑」這個動詞總共有五個部分。
[00:12:45.000 --> 00:12:46.000]  「遺囑」這個動詞總共有五個部分。
[00:12:46.000 --> 00:12:47.000]  「遺囑」這個動詞總共有五個部分。
[00:12:47.000 --> 00:12:48.000]  「遺囑」這個動詞總共有五個部分。
[00:12:48.000 --> 00:12:59.000]  「遺囑」這個動詞總共有五個部分。
[00:12:59.000 --> 00:13:00.000]  「遺囑」這個動詞總共有五個部分。
[00:13:00.000 --> 00:13:01.000]  「遺囑」這個動詞總共有五個部分。
[00:13:01.000 --> 00:13:02.000]  「遺囑」這個動詞總共有五個部分。
[00:13:02.000 --> 00:13:03.000]  「遺囑」這個動詞總共有五個部分。
[00:13:03.000 --> 00:13:04.000]  「遺囑」這個動詞總共有五個部分。
[00:13:04.000 --> 00:13:05.000]  「遺囑」這個動詞總共有五個部分。
[00:13:05.000 --> 00:13:06.000]  「遺囑」這個動詞總共有五個部分。
[00:13:06.000 --> 00:13:07.000]  「遺囑」這個動詞總共有五個部分。
[00:13:07.000 --> 00:13:08.000]  「遺囑」這個動詞總共有五個部分。
[00:13:08.000 --> 00:13:09.000]  「遺囑」這個動詞總共有五個部分。
[00:13:09.000 --> 00:13:21.000]  「遺囑」這個動詞總共有五個部分。
[00:13:21.000 --> 00:13:22.000]  「遺囑」這個動詞總共有五個部分。
[00:13:22.000 --> 00:13:23.000]  「遺囑」這個動詞總共有五個部分。
[00:13:23.000 --> 00:13:24.000]  「遺囑」這個動詞總共有五個部分。
[00:13:24.000 --> 00:13:25.000]  「遺囑」這個動詞總共有五個部分。
[00:13:25.000 --> 00:13:26.000]  「遺囑」這個動詞總共有五個部分。
[00:13:26.000 --> 00:13:27.000]  「遺囑」這個動詞總共有五個部分。
[00:13:27.000 --> 00:13:28.000]  「遺囑」這個動詞總共有五個部分。
[00:13:28.000 --> 00:13:29.000]  「遺囑」這個動詞總共有五個部分。
[00:13:29.000 --> 00:13:30.000]  「遺囑」這個動詞總共有五個部分。
[00:13:30.000 --> 00:13:31.000]  「遺囑」這個動詞總共有五個部分。
[00:13:31.000 --> 00:13:41.000]  「遺囑」這個動詞總共有五個部分。
[00:13:41.000 --> 00:13:42.000]  「遺囑」這個動詞總共有五個部分。
[00:13:42.000 --> 00:13:43.000]  「遺囑」這個動詞總共有五個部分。
[00:13:43.000 --> 00:13:44.000]  「遺囑」這個動詞總共有五個部分。
[00:13:44.000 --> 00:13:45.000]  「遺囑」這個動詞總共有五個部分。
[00:13:45.000 --> 00:13:46.000]  「遺囑」這個動詞總共有五個部分。
[00:13:46.000 --> 00:13:47.000]  「遺囑」這個動詞總共有五個部分。
[00:13:47.000 --> 00:13:48.000]  「遺囑」這個動詞總共有五個部分。
[00:13:48.000 --> 00:13:49.000]  「遺囑」這個動詞總共有五個部分。
[00:13:49.000 --> 00:13:50.000]  「遺囑」這個動詞總共有五個部分。
[00:13:50.000 --> 00:13:51.000]  「遺囑」這個動詞總共有五個部分。
[00:13:51.000 --> 00:14:07.000]  「遺囑」這個動詞總共有五個部分。
[00:14:07.000 --> 00:14:08.000]  「遺囑」這個動詞總共有五個部分。
[00:14:08.000 --> 00:14:09.000]  「遺囑」這個動詞總共有五個部分。
[00:14:09.000 --> 00:14:10.000]  「遺囑」這個動詞總共有五個部分。
[00:14:10.000 --> 00:14:11.000]  「遺囑」這個動詞總共有五個部分。
[00:14:11.000 --> 00:14:12.000]  「遺囑」這個動詞總共有五個部分。
[00:14:12.000 --> 00:14:13.000]  「遺囑」這個動詞總共有五個部分。
[00:14:13.000 --> 00:14:14.000]  「遺囑」這個動詞總共有五個部分。
[00:14:14.000 --> 00:14:15.000]  「遺囑」這個動詞總共有五個部分。
[00:14:15.000 --> 00:14:16.000]  「遺囑」這個動詞總共有五個部分。
[00:14:16.000 --> 00:14:17.000]  「遺囑」這個動詞總共有五個部分。
[00:14:17.000 --> 00:14:23.000]  「遺囑」這個動詞總共有五個部分。
[00:14:23.000 --> 00:14:24.000]  「遺囑」這個動詞總共有五個部分。
[00:14:24.000 --> 00:14:25.000]  「遺囑」這個動詞總共有五個部分。
[00:14:25.000 --> 00:14:26.000]  「遺囑」這個動詞總共有五個部分。
[00:14:26.000 --> 00:14:27.000]  「遺囑」這個動詞總共有五個部分。
[00:14:27.000 --> 00:14:28.000]  「遺囑」這個動詞總共有五個部分。
[00:14:28.000 --> 00:14:29.000]  「遺囑」這個動詞總共有五個部分。
[00:14:29.000 --> 00:14:30.000]  「遺囑」這個動詞總共有五個部分。
[00:14:30.000 --> 00:14:31.000]  「遺囑」這個動詞總共有五個部分。
[00:14:31.000 --> 00:14:32.000]  「遺囑」這個動詞總共有五個部分。
[00:14:32.000 --> 00:14:33.000]  「遺囑」這個動詞總共有五個部分。
[00:14:33.000 --> 00:14:47.000]  「遺囑」這個動詞總共有五個部分。
[00:14:47.000 --> 00:14:48.000]  「遺囑」這個動詞總共有五個部分。
[00:14:48.000 --> 00:14:49.000]  「遺囑」這個動詞總共有五個部分。
[00:14:49.000 --> 00:14:50.000]  「遺囑」這個動詞總共有五個部分。
[00:14:50.000 --> 00:14:51.000]  「遺囑」這個動詞總共有五個部分。
[00:14:51.000 --> 00:14:52.000]  「遺囑」這個動詞總共有五個部分。
[00:14:52.000 --> 00:14:53.000]  「遺囑」這個動詞總共有五個部分。
[00:14:53.000 --> 00:14:54.000]  「遺囑」這個動詞總共有五個部分。
[00:14:54.000 --> 00:14:55.000]  「遺囑」這個動詞總共有五個部分。
[00:14:55.000 --> 00:14:56.000]  「遺囑」這個動詞總共有五個部分。
[00:14:56.000 --> 00:14:57.000]  「遺囑」這個動詞總共有五個部分。
[00:14:57.000 --> 00:15:03.000]  「遺囑」這個動詞總共有五個部分。
[00:15:03.000 --> 00:15:04.000]  「遺囑」這個動詞總共有五個部分。
[00:15:04.000 --> 00:15:05.000]  「遺囑」這個動詞總共有五個部分。
[00:15:05.000 --> 00:15:06.000]  「遺囑」這個動詞總共有五個部分。
[00:15:06.000 --> 00:15:07.000]  「遺囑」這個動詞總共有五個部分。
[00:15:07.000 --> 00:15:08.000]  「遺囑」這個動詞總共有五個部分。
[00:15:08.000 --> 00:15:09.000]  「遺囑」這個動詞總共有五個部分。
[00:15:09.000 --> 00:15:10.000]  「遺囑」這個動詞總共有五個部分。
[00:15:10.000 --> 00:15:11.000]  「遺囑」這個動詞總共有五個部分。
[00:15:11.000 --> 00:15:12.000]  「遺囑」這個動詞總共有五個部分。
[00:15:12.000 --> 00:15:13.000]  「遺囑」這個動詞總共有五個部分。
[00:15:13.000 --> 00:15:28.000]  「遺囑」這個動詞總共有五個部分。
[00:15:28.000 --> 00:15:29.000]  「遺囑」這個動詞總共有五個部分。
[00:15:29.000 --> 00:15:30.000]  「遺囑」這個動詞總共有五個部分。
[00:15:30.000 --> 00:15:31.000]  「遺囑」這個動詞總共有五個部分。
[00:15:31.000 --> 00:15:32.000]  「遺囑」這個動詞總共有五個部分。
[00:15:32.000 --> 00:15:33.000]  「遺囑」這個動詞總共有五個部分。
[00:15:33.000 --> 00:15:34.000]  「遺囑」這個動詞總共有五個部分。
[00:15:34.000 --> 00:15:35.000]  「遺囑」這個動詞總共有五個部分。
[00:15:35.000 --> 00:15:36.000]  「遺囑」這個動詞總共有五個部分。
[00:15:36.000 --> 00:15:37.000]  「遺囑」這個動詞總共有五個部分。
[00:15:37.000 --> 00:15:38.000]  「遺囑」這個動詞總共有五個部分。
[00:15:38.000 --> 00:15:45.000]  「遺囑」這個動詞總共有五個部分。
[00:15:45.000 --> 00:15:46.000]  「遺囑」這個動詞總共有五個部分。
[00:15:46.000 --> 00:15:47.000]  「遺囑」這個動詞總共有五個部分。
[00:15:47.000 --> 00:15:48.000]  「遺囑」這個動詞總共有五個部分。
[00:15:48.000 --> 00:15:49.000]  「遺囑」這個動詞總共有五個部分。
[00:15:49.000 --> 00:15:50.000]  「遺囑」這個動詞總共有五個部分。
[00:15:50.000 --> 00:15:51.000]  「遺囑」這個動詞總共有五個部分。
[00:15:51.000 --> 00:15:52.000]  「遺囑」這個動詞總共有五個部分。
[00:15:52.000 --> 00:15:53.000]  「遺囑」這個動詞總共有五個部分。
[00:15:53.000 --> 00:15:54.000]  「遺囑」這個動詞總共有五個部分。
[00:15:54.000 --> 00:15:55.000]  「遺囑」這個動詞總共有五個部分。
[00:15:55.000 --> 00:16:09.000]  「遺囑」這個動詞總共有五個部分。
[00:16:09.000 --> 00:16:10.000]  「遺囑」這個動詞總共有五個部分。
[00:16:10.000 --> 00:16:11.000]  「遺囑」這個動詞總共有五個部分。
[00:16:11.000 --> 00:16:12.000]  「遺囑」這個動詞總共有五個部分。
[00:16:12.000 --> 00:16:13.000]  「遺囑」這個動詞總共有五個部分。
[00:16:13.000 --> 00:16:14.000]  「遺囑」這個動詞總共有五個部分。
[00:16:14.000 --> 00:16:15.000]  「遺囑」這個動詞總共有五個部分。
[00:16:15.000 --> 00:16:16.000]  「遺囑」這個動詞總共有五個部分。
[00:16:16.000 --> 00:16:17.000]  「遺囑」這個動詞總共有五個部分。
