
[00:00:00.000 --> 00:00:02.140]  網上的大英姐妹平安
[00:07:16.340 --> 00:07:17.940]  在這種黑暗裡面
[00:07:17.940 --> 00:07:20.840]  令人聯想到神創世的時候
[00:07:20.840 --> 00:07:22.680]  這個世界是空虛混沌
[00:07:22.680 --> 00:07:24.720]  冤冤黑暗
[00:07:24.720 --> 00:07:26.020]  他這樣形容
[00:07:26.020 --> 00:07:27.580]  就是說世界好像一碗
[00:07:27.580 --> 00:07:30.220]  充滿著虛無混濁的湯
[00:07:30.220 --> 00:07:32.120]  是無止境的空虛
[00:07:32.120 --> 00:07:34.060]  是七黑中裡面的七黑
[00:07:34.060 --> 00:07:36.060]  在裡面根本沒有方向
[00:07:36.060 --> 00:07:38.500]  是處於一個虛無的狀態
[00:07:38.500 --> 00:07:42.200]  根本上沒有人會想留在這個黑暗的地方
[00:07:42.200 --> 00:07:44.460]  大家會不會想像得到
[00:07:44.460 --> 00:07:50.400]  如何活在這麼黑暗的地方裡面呢?
[00:07:50.400 --> 00:07:53.240]  介紹一個地方給大家認識
[00:07:53.240 --> 00:07:55.680]  這個地方叫做劉磡
[00:07:55.680 --> 00:07:59.280]  在挪威一個南部的小城市
[00:07:59.280 --> 00:08:03.360]  由於位於四面環山的裡面
[00:08:03.360 --> 00:08:08.920]  所以令到這個地方近半年都沒有一個日照
[00:08:08.920 --> 00:08:10.060]  一百年前
[00:08:10.060 --> 00:08:13.000]  他們城市裡面的人
[00:08:13.000 --> 00:08:21.240]  就想利用大鏡去反射太陽光照到山下面
[00:08:21.240 --> 00:08:24.700]  但最後他們只建了一個纜車
[00:08:24.700 --> 00:08:28.280]  如果人們想看到山上的日光
[00:08:28.280 --> 00:08:31.220]  就要坐纜車上到山上
[00:08:31.220 --> 00:08:32.920]  但到了2013年
[00:08:32.920 --> 00:08:37.620]  他們的政府就利用科技和鏡子反射日光
[00:08:37.620 --> 00:08:41.120]  最後他們願望城鎮可以看到下一張照片
[00:08:41.120 --> 00:08:42.560]  我覺得這個地方很神奇
[00:08:42.560 --> 00:08:47.300]  他們長期都困在沒有光的底下
[00:08:47.300 --> 00:08:52.300]  但就利用了鏡子令到這個城市有光
[00:08:52.300 --> 00:08:54.900]  世界裡面也有很多國家
[00:08:54.900 --> 00:08:57.600]  因為他們接近極圈
[00:08:57.600 --> 00:09:00.940]  所以他們的日照時間是很短的
[00:09:00.940 --> 00:09:07.720]  大家知不知道全球最短的日照的地方在哪裡
[00:09:07.720 --> 00:09:10.220]  就是在阿拉斯加
[00:09:10.220 --> 00:09:12.320]  他說那個日照的時間
[00:09:12.320 --> 00:09:15.920]  一天裡面只有41分鐘
[00:09:15.920 --> 00:09:21.900]  我們很難想像到全日只有這麼少時間看到日光
[00:09:21.900 --> 00:09:25.240]  雖然不是像聖經那樣形容漆黑的地方
[00:09:25.240 --> 00:09:29.840]  但我相信大家都試過在黑暗裡面跌過 撞過
[00:09:29.840 --> 00:09:34.280]  大家都知道反應是我們要馬上開燈 看東西
[00:09:34.280 --> 00:09:39.120]  所以沒有人想留在黑暗裡面
[00:09:39.120 --> 00:09:42.980]  也有法國的精神病學家研究
[00:09:42.980 --> 00:09:48.920]  說他的病人通常在12月至1月的時間發病最嚴重
[00:09:48.920 --> 00:09:52.700]  原因都是因為冬天的日照時間太短
[00:09:52.700 --> 00:09:57.460]  影響了大腦製造血清素 影響情緒
[00:09:57.460 --> 00:10:02.900]  他們將這些病定為季節性情緒失調
[00:10:02.900 --> 00:10:06.280]  在精神病診斷和統計手冊裡面
[00:10:06.280 --> 00:10:12.080]  形容這個病是一個重性的抑鬱疾病
[00:10:12.080 --> 00:10:14.120]  所以原來人活在黑暗裡面
[00:10:14.120 --> 00:10:16.920]  不單止身體會受到影響
[00:10:16.920 --> 00:10:19.860]  心靈也會受到影響
[00:10:19.860 --> 00:10:21.360]  但很奇怪
[00:10:21.360 --> 00:10:25.620]  人有時候會喜歡留在黑暗裡面
[00:10:25.620 --> 00:10:30.640]  去做一些不讓人知道 不讓神知道的事
[00:10:30.640 --> 00:10:32.040]  聖經這樣形容
[00:10:32.040 --> 00:10:36.540]  光來到世間 世人因為自己的行為是惡的
[00:10:36.540 --> 00:10:39.140]  他不愛光 倒愛黑暗
[00:10:39.140 --> 00:10:41.540]  令他們的罪就是在此
[00:10:41.540 --> 00:10:45.380]  凡作惡的便恨光 並不來就光
[00:10:45.380 --> 00:10:48.180]  恐怕他的行為受責備
[00:10:48.180 --> 00:10:50.420]  但行真理的必來就光
[00:10:50.420 --> 00:10:54.860]  要顯明他所行的是靠上帝而行
[00:10:54.860 --> 00:10:57.660]  因為罪 我們喜歡在黑暗
[00:10:57.660 --> 00:11:00.000]  設法留在黑暗裡面
[00:11:00.000 --> 00:11:03.600]  因為作惡 我們恨護光
[00:11:03.600 --> 00:11:07.200]  我們再看光是什麼
[00:11:07.200 --> 00:11:09.100]  光是黑暗的對比
[00:11:09.100 --> 00:11:11.340]  是叫人得著生命的
[00:11:11.340 --> 00:11:15.380]  在黑暗裡面我們見到光
[00:11:15.380 --> 00:11:17.180]  在黑暗裡面見到光的人
[00:11:17.180 --> 00:11:19.180]  如果我們接受光的人
[00:11:19.180 --> 00:11:21.920]  自然就會投向光明
[00:11:21.920 --> 00:11:27.460]  但拒絕的話 他們只會仍然留在黑暗裡面
[00:11:27.460 --> 00:11:31.660]  光這個字在整卷《約翰福音》裡面出現過二十三次
[00:11:31.660 --> 00:11:34.160]  是約翰所強調的字眼
[00:11:34.160 --> 00:11:36.500]  亦是一個很重要的題目
[00:11:36.500 --> 00:11:38.840]  而大部份說到光的
[00:11:38.840 --> 00:11:43.300]  都會說到生命這個字 一起這樣說
[00:11:43.300 --> 00:11:47.040]  在舊約裡面亦有很多地方形容光
[00:11:47.040 --> 00:11:48.740]  是和神有關的
[00:11:48.740 --> 00:11:51.880]  特別是詩篇裡面
[00:11:51.880 --> 00:11:53.640]  詩篇二十七篇 一字這樣說
[00:11:53.640 --> 00:11:56.040]  耶和華是亮光
[00:11:56.040 --> 00:11:58.980]  另外有詩篇一百一十九篇這樣說
[00:11:58.980 --> 00:12:02.660]  耶和華是我腳前的燈 腦上的光
[00:12:02.660 --> 00:12:05.580]  願耶和華使祂的念光照你
[00:12:05.580 --> 00:12:08.160]  賜恩給你 願耶和華向你養念
[00:12:08.160 --> 00:12:10.560]  賜你平安
[00:12:10.560 --> 00:12:13.100]  祂要使你的公義如光發出
[00:12:13.100 --> 00:12:16.360]  使你的公平 明如正午
[00:12:16.360 --> 00:12:19.440]  求你使你的念光照伏人
[00:12:19.440 --> 00:12:21.580]  憑你的慈愛拯救我
[00:12:21.580 --> 00:12:24.300]  這些都是在舊約裡面
[00:12:24.300 --> 00:12:29.080]  形容到光和神之間的關係
[00:12:29.080 --> 00:12:32.680]  光讓猶太人直接聯想到耶和華
[00:12:32.680 --> 00:12:36.820]  亦聯想到神帶來的指引和拯救
[00:12:36.820 --> 00:12:40.760]  同時間驅散黑暗
[00:12:40.760 --> 00:12:44.500]  在約翰福音一章九節這樣說
[00:12:44.500 --> 00:12:46.800]  光是真光來到世界
[00:12:46.800 --> 00:12:50.040]  是要照亮所有的人
[00:12:50.040 --> 00:12:52.060]  我們回到經文裡
[00:12:52.060 --> 00:12:54.140]  耶穌在鑄盤節裡面宣告
[00:12:54.140 --> 00:12:57.580]  我是世界的光有特別的用意
[00:12:57.580 --> 00:13:01.480]  我們解釋一下什麼是鑄盤節
[00:13:01.480 --> 00:13:05.740]  鑄盤節是以色列人七大節期的最後一個
[00:13:05.740 --> 00:13:07.580]  為期是七天
[00:13:07.580 --> 00:13:10.480]  是特別歡樂的日子
[00:13:10.480 --> 00:13:13.920]  又可以說是所有節日的高峰
[00:13:13.920 --> 00:13:16.800]  鑄盤節是紀念神引導
[00:13:16.800 --> 00:13:19.900]  以色列人離開埃及圍爐的日子
[00:13:19.900 --> 00:13:23.740]  也是紀念他們在曠野漂流鑄盤的時候
[00:13:23.740 --> 00:13:27.100]  神用雲柱用火柱引領他們
[00:13:27.100 --> 00:13:28.940]  是紀念神的救贖
[00:13:28.940 --> 00:13:31.480]  紀念神的同在
[00:13:31.480 --> 00:13:33.680]  鑄盤節有兩個重要的儀式
[00:13:33.680 --> 00:13:38.320]  其中一個是照亮聖殿典禮
[00:13:38.320 --> 00:13:40.420]  鑄盤節的第一晚
[00:13:40.420 --> 00:13:45.720]  人多數都會點燃聖殿裡面的四座大燈台
[00:13:45.720 --> 00:13:48.200]  直到節日的結束
[00:13:48.200 --> 00:13:51.800]  這個燈台發出的光會照亮整個聖殿
[00:13:51.800 --> 00:13:55.540]  會照亮整個耶路撒冷城
[00:13:55.540 --> 00:13:59.200]  令到聖城每晚燈火通明
[00:13:59.200 --> 00:14:02.680]  在很遠的地方都能夠見得到
[00:14:02.680 --> 00:14:04.640]  所以耶穌在鑄盤節裡面說
[00:14:04.640 --> 00:14:06.080]  我是世界的光
[00:14:06.080 --> 00:14:09.040]  跟從我的就不再黑暗裡走
[00:14:09.040 --> 00:14:10.820]  必得著生命的光
[00:14:10.820 --> 00:14:13.380]  祂要證明自己就是神的身份
[00:14:13.380 --> 00:14:14.680]  就好像昔日
[00:14:14.680 --> 00:14:19.820]  由華引領以色列人出埃及一樣與人同在
[00:14:19.820 --> 00:14:24.260]  但可惜當時沒有人相信耶穌就是神
[00:14:24.260 --> 00:14:26.660]  在第七章裡面
[00:14:26.660 --> 00:14:31.040]  就有四類人表明他們的不信
[00:14:31.040 --> 00:14:32.880]  第七章五節
[00:14:32.880 --> 00:14:35.600]  說耶穌的兄弟都不信耶穌
[00:14:35.600 --> 00:14:41.380]  甚至想剷除祂
[00:14:41.380 --> 00:14:43.140]  在七章十五節
[00:14:43.140 --> 00:14:48.120]  在聖殿裡面的猶太人認為耶穌是一個沒有學識的木匠
[00:14:48.120 --> 00:14:50.720]  沒有在聖殿裡面學過律法
[00:14:50.720 --> 00:14:53.360]  他怎麼可以有智慧地去教導
[00:14:53.360 --> 00:14:55.920]  因此認為他是被鬼附的
[00:14:55.920 --> 00:14:58.160]  七章二十五節這樣形容
[00:14:58.160 --> 00:15:01.200]  有撒冷的人知道耶穌的背景
[00:15:01.200 --> 00:15:03.160]  知道祂從哪裡而來
[00:15:03.160 --> 00:15:06.040]  而不相信耶穌就是基督
[00:15:06.040 --> 00:15:07.680]  七章四十五節
[00:15:07.680 --> 00:15:10.500]  猶太的官長不相信耶穌
[00:15:10.500 --> 00:15:14.480]  因為耶穌在安息日治病違反了摩西的律法
[00:15:14.480 --> 00:15:16.880]  他們認為相信耶穌的
[00:15:16.880 --> 00:15:18.240]  是基督的百姓
[00:15:18.240 --> 00:15:19.580]  都是受了迷惑
[00:15:19.580 --> 00:15:25.020]  他們不明白律法的人是應該受助的
[00:15:25.020 --> 00:15:28.620]  可以見到當時的人寧願相信摩西的律法
[00:15:28.620 --> 00:15:30.160]  是他們的明燈
[00:15:30.160 --> 00:15:33.860]  甚至相信聖殿是照亮耶路撒冷城的光
[00:15:33.860 --> 00:15:38.640]  但都不願意相信耶穌才是世界的光
[00:15:38.640 --> 00:15:39.900]  值得留意的是
[00:15:39.900 --> 00:15:43.040]  耶穌並不是說我是光那麼簡單
[00:15:43.040 --> 00:15:46.180]  也不是說我是猶太人的光
[00:15:46.180 --> 00:15:49.080]  只有猶太人才能領受這個光
[00:15:49.080 --> 00:15:51.580]  耶穌說祂是世界的光
[00:15:51.580 --> 00:15:53.980]  這個光是給全人類
[00:15:53.980 --> 00:15:57.160]  如果光等於拯救、救贖
[00:15:57.160 --> 00:16:01.360]  這個神的救贖是要臨到世界每一個人
[00:16:01.360 --> 00:16:05.920]  引世人進入這個真理裡面
[00:16:05.920 --> 00:16:09.160]  接著十三節至二十節提及到
[00:16:09.160 --> 00:16:11.540]  耶穌見證的問題
[00:16:11.540 --> 00:16:14.500]  法利賽人認為耶穌的見證是假的
[00:16:14.500 --> 00:16:16.840]  是祂為自己去做的
[00:16:16.840 --> 00:16:18.540]  因為根據摩西的律法
[00:16:18.540 --> 00:16:21.240]  有兩個人的見證才是真
[00:16:21.240 --> 00:16:24.840]  他們並不知道耶穌除了為自己做見證之外
[00:16:24.840 --> 00:16:28.280]  差距離的天父也為他做見證
[00:16:28.280 --> 00:16:29.880]  耶穌說他們的不信
[00:16:29.880 --> 00:16:33.120]  是基於他們對耶穌的不認識
[00:16:33.120 --> 00:16:34.760]  若果認識耶穌的話
[00:16:34.760 --> 00:16:37.760]  必然認識祂的父
[00:16:37.760 --> 00:16:41.960]  當我們能夠真正認識耶穌的身份
[00:16:41.960 --> 00:16:43.960]  藉著耶穌的真光
[00:16:43.960 --> 00:16:47.340]  我們必定能夠透過祂認識我們的天父
[00:16:47.340 --> 00:16:51.700]  明白天父的旨意
[00:16:51.700 --> 00:16:54.740]  耶穌說「我是」這個宣告
[00:16:54.740 --> 00:16:57.420]  接著說了一個神蹟
[00:16:57.420 --> 00:17:03.280]  更具體地說到耶穌為何是真光
[00:17:03.280 --> 00:17:05.060]  在《九章》裡這樣說
[00:17:05.060 --> 00:17:08.160]  耶穌遇見一個生來黑暗的人
[00:17:08.160 --> 00:17:09.920]  門徒問耶穌
[00:17:09.920 --> 00:17:11.960]  這個人是否因為他苦
[00:17:11.960 --> 00:17:13.320]  或是他犯了罪
[00:17:13.320 --> 00:17:15.660]  令他看不到東西
[00:17:15.660 --> 00:17:19.240]  耶穌說不是因為他或是他的父母犯罪
[00:17:19.240 --> 00:17:25.100]  而是神要在他身上彰顯神的作為
[00:17:25.100 --> 00:17:27.640]  耶穌接著說
[00:17:27.640 --> 00:17:31.020]  要趁白日即光同在的時間
[00:17:31.020 --> 00:17:33.780]  完成天父差距的工作
[00:17:33.780 --> 00:17:35.420]  因為黑夜將到
[00:17:35.420 --> 00:17:37.060]  就沒有人能夠做工
[00:17:37.060 --> 00:17:41.560]  我在世上的時候是世上的光
[00:17:41.560 --> 00:17:42.660]  然後耶穌用泥
[00:17:42.660 --> 00:17:46.620]  用口水抹在核子的眼睛上
[00:17:46.620 --> 00:17:50.500]  差遣這個核子去西來亞池清洗
[00:17:50.500 --> 00:17:54.600]  核子就立即可以看得到東西
[00:17:54.600 --> 00:17:55.840]  在這個時候
[00:17:55.840 --> 00:17:59.240]  經常見到核子的人認出核子
[00:17:59.240 --> 00:18:03.320]  但問他的眼睛為何可以看得到東西
[00:18:03.320 --> 00:18:05.320]  於是這個核子就見證
[00:18:05.320 --> 00:18:08.740]  是耶穌讓他重見光明
[00:18:08.740 --> 00:18:12.620]  後來這班人帶核子去見法利塞人
[00:18:12.620 --> 00:18:15.660]  法利塞人兩次盤問這個核子
[00:18:15.660 --> 00:18:17.480]  他們說耶穌是一個罪人
[00:18:17.480 --> 00:18:20.860]  因為他在安息日中醫病
[00:18:20.860 --> 00:18:23.900]  核子為了見證耶穌
[00:18:23.900 --> 00:18:27.160]  他被法利塞人趕出會堂
[00:18:27.160 --> 00:18:31.100]  但我相信這個核子並不在意被趕出會堂
[00:18:31.100 --> 00:18:33.840]  因為他已經見到真光
[00:18:33.840 --> 00:18:36.940]  他不僅在肉身上見到耶穌
[00:18:36.940 --> 00:18:43.080]  他在宿靈裡也叫他見到得救的主基督
[00:18:43.080 --> 00:18:46.460]  我們對比一下核子遇見耶穌
[00:18:46.460 --> 00:18:48.940]  和之前八張法利塞人的表現
[00:18:48.940 --> 00:18:56.640]  就會看到作者是在諷刺這班法利塞人的無知
[00:18:56.640 --> 00:18:57.940]  身在黑暗的人
[00:18:57.940 --> 00:19:00.700]  他面對長期的病患
[00:19:00.700 --> 00:19:04.160]  他被質疑因為犯罪而得這個病
[00:19:04.160 --> 00:19:07.500]  甚至他形容這個人是討飯的
[00:19:07.500 --> 00:19:09.860]  根本不受到人的尊重
[00:19:09.860 --> 00:19:11.400]  相反法利塞人
[00:19:11.400 --> 00:19:15.940]  他是受人尊重 有地位 有學識 有權勢
[00:19:15.940 --> 00:19:20.180]  但他們見證耶穌醫治有不同的反應
[00:19:20.180 --> 00:19:22.720]  有不同的結果
[00:19:22.720 --> 00:19:25.540]  身在黑暗的人見證耶穌的醫治
[00:19:25.540 --> 00:19:31.260]  他的肉身的眼睛得到看見
[00:19:31.260 --> 00:19:35.320]  他相信耶穌是神的兒子 是基督
[00:19:35.320 --> 00:19:41.300]  但法利塞人見證耶穌在安息日醫好病人的裡面
[00:19:41.300 --> 00:19:42.720]  他們的結果是什麼呢
[00:19:42.720 --> 00:19:45.380]  他們的心反而硬起來
[00:19:45.380 --> 00:19:52.380]  甚至想用藉口將耶穌殺死
[00:19:52.380 --> 00:19:57.800]  他們最後有不同的結果
[00:19:57.800 --> 00:19:59.860]  剛剛說到身在黑暗的人
[00:19:59.860 --> 00:20:03.980]  身體和靈性都能夠見到真光
[00:20:03.980 --> 00:20:08.720]  而法利塞人最後因為他們的身份 因為他們的位置
