
[00:00:00.000 --> 00:00:02.000]  弟兄姐妹午安
[00:02:50.000 --> 00:02:51.000]  不要驚慌
[00:02:51.000 --> 00:02:54.000]  因為你一驚慌力量就微小了
[00:02:54.000 --> 00:02:56.000]  連分辨能力都沒有
[00:02:56.000 --> 00:02:58.000]  而且不要被騙
[00:02:58.000 --> 00:03:00.000]  除非那些是真確
[00:03:00.000 --> 00:03:02.000]  你一定要求證了
[00:03:02.000 --> 00:03:04.000]  然後你才好去相信
[00:03:04.000 --> 00:03:07.000]  然後他就說出主再回來
[00:03:07.000 --> 00:03:10.000]  其實有兩個徵兆是我們應該要知道的
[00:03:10.000 --> 00:03:14.000]  就是應該那些不法叛教的事
[00:03:14.000 --> 00:03:16.000]  是非常之增多
[00:03:16.000 --> 00:03:19.000]  而且還會有不法之人
[00:03:19.000 --> 00:03:23.000]  就是一個敵黨上帝的人出現
[00:03:23.000 --> 00:03:25.000]  這個人有一些特色
[00:03:25.000 --> 00:03:27.000]  就是他會高抬自己
[00:03:27.000 --> 00:03:29.000]  以及會自稱為神
[00:03:29.000 --> 00:03:31.000]  當自己是上帝一樣
[00:03:31.000 --> 00:03:34.000]  而且因著他有撒旦的權能
[00:03:34.000 --> 00:03:37.000]  所以他是能夠行而能
[00:03:37.000 --> 00:03:40.000]  有一些歧視和有大能力
[00:03:40.000 --> 00:03:42.000]  但是他是一個鬼炸
[00:03:42.000 --> 00:03:47.000]  他所行所安排的東西都是滿是鬼炸
[00:03:47.000 --> 00:03:51.000]  今天看的經文是13到17節
[00:03:51.000 --> 00:03:54.000]  其實5節的經文很簡單
[00:03:54.000 --> 00:03:57.000]  一開始13到14節
[00:03:57.000 --> 00:03:59.000]  保羅就在這裡
[00:03:59.000 --> 00:04:02.000]  為帖撒羅尼迦的信徒感恩
[00:04:02.000 --> 00:04:05.000]  以及給他們一些保證
[00:04:05.000 --> 00:04:10.000]  然後15節就說出整個段落的重點
[00:04:10.000 --> 00:04:14.000]  是需要信徒們暫穩和堅守
[00:04:14.000 --> 00:04:21.000]  特別是面對長遠主耶穌再回來的時勢
[00:04:21.000 --> 00:04:24.000]  還有就是16到17節
[00:04:24.000 --> 00:04:28.000]  就是保羅為他們有一個禱告和祝福
[00:04:28.000 --> 00:04:32.000]  我們先看一下13到14節的經文
[00:04:32.000 --> 00:04:37.000]  看一下保羅為帖撒羅尼迦的頂姐妹
[00:04:37.000 --> 00:04:39.000]  究竟有什麼感恩
[00:04:39.000 --> 00:04:41.000]  以及給他們有什麼保證
[00:04:41.000 --> 00:04:43.000]  我們不如一起讀
[00:04:43.000 --> 00:04:46.000]  主所愛的弟兄們
[00:04:46.000 --> 00:04:50.000]  我們本該常為你們感謝神
[00:04:50.000 --> 00:04:54.000]  因為他揀選你們為初熟的果子
[00:04:54.000 --> 00:04:56.000]  使你們因信真道
[00:04:56.000 --> 00:04:59.000]  又蒙聖靈感化成聖
[00:04:59.000 --> 00:05:02.000]  得道請救
[00:05:02.000 --> 00:05:07.000]  為此神藉著我們所傳的福音呼召你們
[00:05:07.000 --> 00:05:11.000]  好得著我們主耶穌基督的榮光
[00:05:11.000 --> 00:05:13.000]  兩節的經文
[00:05:13.000 --> 00:05:19.000]  將到保羅對帖撒羅尼迦弟兄姊妹的看重
[00:05:19.000 --> 00:05:22.000]  以及為他們的感謝說出來
[00:05:22.000 --> 00:05:26.000]  如果大家看回這個表的時候
[00:05:26.000 --> 00:05:30.000]  你會看到原來上文的11和12節
[00:05:30.000 --> 00:05:33.000]  其實就是在說那個不法之人
[00:05:33.000 --> 00:05:35.000]  帶領一班沉淪的人
[00:05:35.000 --> 00:05:37.000]  他們有個特色的
[00:05:37.000 --> 00:05:42.000]  就是不信從一些虛荒飄渺不真實的東西
[00:05:42.000 --> 00:05:45.000]  愛不義不愛真理
[00:05:45.000 --> 00:05:49.000]  他們的結局其實是都被定罪的
[00:05:49.000 --> 00:05:50.000]  沒有好結果的
[00:05:50.000 --> 00:05:53.000]  但是在13節一開始
[00:05:53.000 --> 00:05:55.000]  保羅就感謝了
[00:05:55.000 --> 00:05:57.000]  大家有個很大的對比
[00:05:57.000 --> 00:06:02.000]  原來這兩類的人是有一個很大的分別
[00:06:02.000 --> 00:06:04.000]  帖撒羅尼迦的信徒
[00:06:04.000 --> 00:06:07.000]  保羅在經文裡面說到
[00:06:07.000 --> 00:06:09.000]  他們是為主所愛
[00:06:09.000 --> 00:06:11.000]  是被神揀選
[00:06:11.000 --> 00:06:15.000]  以致他們能夠聽福音聽得明白
[00:06:15.000 --> 00:06:17.000]  肯信真道
[00:06:17.000 --> 00:06:19.000]  而且又見證到聖靈
[00:06:19.000 --> 00:06:22.000]  真的在他們生命裡面做奇妙的工作
[00:06:22.000 --> 00:06:24.000]  以致他們生命經歷改變
[00:06:24.000 --> 00:06:28.000]  他們的跟隨主的結局
[00:06:28.000 --> 00:06:30.000]  是會得拯救
[00:06:30.000 --> 00:06:34.000]  並且能夠分享主的榮光
[00:06:34.000 --> 00:06:38.000]  好了 然後講完這些之後
[00:06:38.000 --> 00:06:40.000]  這麼不同的時候
[00:06:40.000 --> 00:06:44.000]  保羅就提醒帖撒羅尼迦的信徒
[00:06:44.000 --> 00:06:50.000]  要學會暫穩和堅守
[00:06:50.000 --> 00:06:52.000]  我們又讀一下經文
[00:06:52.000 --> 00:06:54.000]  所以弟兄們
[00:06:54.000 --> 00:06:57.000]  你們要暫立得穩
[00:06:57.000 --> 00:06:59.000]  凡所領受的教導
[00:06:59.000 --> 00:07:01.000]  無論是我們口傳的
[00:07:01.000 --> 00:07:03.000]  是信上寫的
[00:07:03.000 --> 00:07:05.000]  都要堅守
[00:07:05.000 --> 00:07:07.000]  這裡就講到
[00:07:07.000 --> 00:07:09.000]  因著他們之前
[00:07:09.000 --> 00:07:11.000]  他們那種混亂
[00:07:11.000 --> 00:07:12.000]  被驚嚇
[00:07:12.000 --> 00:07:13.000]  被欺騙
[00:07:13.000 --> 00:07:15.000]  所以在這裡
[00:07:15.000 --> 00:07:17.000]  保羅提醒他們
[00:07:17.000 --> 00:07:20.000]  既然你們是這麼特別的一群
[00:07:20.000 --> 00:07:22.000]  是上帝特別揀選
[00:07:22.000 --> 00:07:24.000]  還有蒙恩典的
[00:07:24.000 --> 00:07:26.000]  你就有一些事情
[00:07:26.000 --> 00:07:28.000]  你需要做好
[00:07:28.000 --> 00:07:30.000]  就是你要暫穩
[00:07:30.000 --> 00:07:32.000]  以及要堅守
[00:07:32.000 --> 00:07:34.000]  堅守什麼
[00:07:34.000 --> 00:07:37.000]  堅守保羅和提摩太
[00:07:37.000 --> 00:07:40.000]  甚至是其他的領袖
[00:07:40.000 --> 00:07:42.000]  對你們口傳
[00:07:42.000 --> 00:07:44.000]  或者在信上寫的
[00:07:44.000 --> 00:07:47.000]  一些信仰的教導
[00:07:47.000 --> 00:07:49.000]  對今天的我們來說
[00:07:49.000 --> 00:07:51.000]  不單止只是保羅
[00:07:51.000 --> 00:07:52.000]  或者提摩太
[00:07:52.000 --> 00:07:54.000]  更加是整本聖經
[00:07:54.000 --> 00:07:56.000]  上帝的心意
[00:07:56.000 --> 00:07:58.000]  我們都需要
[00:07:58.000 --> 00:08:00.000]  暫穩和堅守
[00:08:00.000 --> 00:08:04.000]  保羅在這裡提醒
[00:08:04.000 --> 00:08:06.000]  要暫穩和堅守
[00:08:06.000 --> 00:08:08.000]  是因為當主再來的時候
[00:08:08.000 --> 00:08:10.000]  按聖經描述
[00:08:10.000 --> 00:08:12.000]  那些狀況
[00:08:12.000 --> 00:08:14.000]  是非常之複雜
[00:08:14.000 --> 00:08:17.000]  還有所有事情是向下走的
[00:08:17.000 --> 00:08:19.000]  所以如果我們
[00:08:19.000 --> 00:08:21.000]  不好好裝備自己的時候
[00:08:21.000 --> 00:08:23.000]  在那些狀況
[00:08:23.000 --> 00:08:25.000]  我們一定是進入一個
[00:08:25.000 --> 00:08:27.000]  很大的混亂
[00:08:27.000 --> 00:08:29.000]  以及很複雜的情況
[00:08:29.000 --> 00:08:32.000]  所以我就就著保羅
[00:08:32.000 --> 00:08:34.000]  這個提醒要暫穩
[00:08:34.000 --> 00:08:36.000]  以及堅守的情況下
[00:08:36.000 --> 00:08:38.000]  我就看一下
[00:08:38.000 --> 00:08:40.000]  主再來其實會遇到
[00:08:40.000 --> 00:08:42.000]  什麼樣的狀況
[00:08:42.000 --> 00:08:45.000]  透過我在神面前
[00:08:45.000 --> 00:08:47.000]  45年信主
[00:08:47.000 --> 00:08:49.000]  經歷過的磨練和體會
[00:08:49.000 --> 00:08:51.000]  我整理到一些
[00:08:51.000 --> 00:08:53.000]  怎樣能夠暫穩
[00:08:53.000 --> 00:08:55.000]  以及堅守的
[00:08:55.000 --> 00:08:57.000]  聖經教導
[00:08:57.000 --> 00:08:59.000]  要暫穩
[00:08:59.000 --> 00:09:01.000]  原來是非常之重要的
[00:09:01.000 --> 00:09:03.000]  可能你都沒什麼留意
[00:09:03.000 --> 00:09:07.000]  我去年試過跌過幾次之後
[00:09:07.000 --> 00:09:09.000]  我就知道
[00:09:09.000 --> 00:09:11.000]  原來暫立得穩是很重要的
[00:09:11.000 --> 00:09:15.000]  我都很記得看過一些文章
[00:09:15.000 --> 00:09:17.000]  以及一些影片這樣說
[00:09:17.000 --> 00:09:19.000]  人是從什麼時候開始
[00:09:19.000 --> 00:09:21.000]  是真的老了
[00:09:21.000 --> 00:09:23.000]  不是我歲數
[00:09:23.000 --> 00:09:27.000]  而是當你的腳
[00:09:27.000 --> 00:09:29.000]  出現問題的時候
[00:09:29.000 --> 00:09:32.000]  你其實就是很接近
[00:09:32.000 --> 00:09:34.000]  正在走過去老那邊
[00:09:34.000 --> 00:09:37.000]  要暫立得穩
[00:09:37.000 --> 00:09:39.000]  到你的腳走不了的時候
[00:09:39.000 --> 00:09:41.000]  先鍛鍊就已經
[00:09:41.000 --> 00:09:43.000]  慢了一點
[00:09:43.000 --> 00:09:45.000]  不過都好過不鍛鍊
[00:09:45.000 --> 00:09:48.000]  所以如果我們說要暫穩的話
[00:09:48.000 --> 00:09:50.000]  其實就要開始
[00:09:50.000 --> 00:09:52.000]  好好暫穩
[00:09:52.000 --> 00:09:54.000]  跟隨主的人
[00:09:54.000 --> 00:09:56.000]  也是需要好好地
[00:09:56.000 --> 00:09:58.000]  計劃一下
[00:09:58.000 --> 00:10:00.000]  怎樣幫到自己
[00:10:00.000 --> 00:10:02.000]  在信仰裡面能夠暫立得穩
[00:10:02.000 --> 00:10:05.000]  暫穩是一個基本
[00:10:05.000 --> 00:10:07.000]  是一個基本功
[00:10:07.000 --> 00:10:09.000]  也是保護自己
[00:10:09.000 --> 00:10:11.000]  一個很重要的元素
[00:10:11.000 --> 00:10:13.000]  有沒有看過一些
[00:10:13.000 --> 00:10:15.000]  功夫
[00:10:15.000 --> 00:10:17.000]  即是練功的影片
[00:10:17.000 --> 00:10:19.000]  最重要是怎樣
[00:10:19.000 --> 00:10:21.000]  下盤要穩
[00:10:21.000 --> 00:10:23.000]  然後有些動作
[00:10:23.000 --> 00:10:25.000]  以及怎樣練到腳穩陣
[00:10:25.000 --> 00:10:27.000]  就是要暫裝
[00:10:27.000 --> 00:10:29.000]  你起碼每天
[00:10:29.000 --> 00:10:31.000]  要鍛鍊你腿部的肌肉
[00:10:31.000 --> 00:10:33.000]  然後他才能夠
[00:10:33.000 --> 00:10:35.000]  有力承擔那些壓力
[00:10:35.000 --> 00:10:37.000]  暫穩不單止是
[00:10:37.000 --> 00:10:39.000]  基本功
[00:10:39.000 --> 00:10:41.000]  暫穩更加是
[00:10:41.000 --> 00:10:43.000]  當你不跌倒的時候
[00:10:43.000 --> 00:10:45.000]  你就贏了
[00:10:45.000 --> 00:10:47.000]  人生原來不是
[00:10:47.000 --> 00:10:49.000]  贏在起跑線
[00:10:49.000 --> 00:10:51.000]  人生是在乎
[00:10:51.000 --> 00:10:53.000]  你能不能夠堅持
[00:10:53.000 --> 00:10:55.000]  以及能夠穩定地
[00:10:55.000 --> 00:10:57.000]  選擇
[00:10:57.000 --> 00:10:59.000]  正確的方向
[00:10:59.000 --> 00:11:01.000]  所以不單止
[00:11:01.000 --> 00:11:03.000]  信耶穌要暫穩
[00:11:03.000 --> 00:11:05.000]  每個人都要暫穩
[00:11:05.000 --> 00:11:07.000]  聖經裏面
[00:11:07.000 --> 00:11:09.000]  有不同的經文
[00:11:09.000 --> 00:11:11.000]  是告訴我們
[00:11:11.000 --> 00:11:13.000]  暫穩的重要
[00:11:13.000 --> 00:11:15.000]  我選擇了
[00:11:15.000 --> 00:11:17.000]  《爾忽所書》六章
[00:11:17.000 --> 00:11:19.000]  關於屬靈軍裝的
[00:11:19.000 --> 00:11:21.000]  這個段落來講解
[00:11:21.000 --> 00:11:23.000]  原來
[00:11:23.000 --> 00:11:25.000]  暫穩是
[00:11:25.000 --> 00:11:27.000]  得勝爭戰的關鍵
[00:11:27.000 --> 00:11:29.000]  初初可能你看
[00:11:29.000 --> 00:11:31.000]  《爾忽所書》六章的時候
[00:11:31.000 --> 00:11:33.000]  全副軍裝才是最重要
[00:11:33.000 --> 00:11:35.000]  但當你讀下去
[00:11:35.000 --> 00:11:37.000]  你就會知道
[00:11:37.000 --> 00:11:39.000]  一頭一尾是包了的
[00:11:39.000 --> 00:11:41.000]  暫納得住 暫納得穩
[00:11:41.000 --> 00:11:43.000]  我們不如讀下這個段落
[00:11:43.000 --> 00:11:45.000]  一二三
[00:11:45.000 --> 00:11:47.000]  所以要拿起
[00:11:47.000 --> 00:11:49.000]  神所賜的全副軍裝
[00:11:49.000 --> 00:11:51.000]  好在邪惡的日子
[00:11:51.000 --> 00:11:53.000]  能抵擋仇敵
[00:11:53.000 --> 00:11:55.000]  並且完成了一切
[00:11:55.000 --> 00:11:57.000]  後還能暫納得住
[00:11:57.000 --> 00:11:59.000]  所以
[00:11:59.000 --> 00:12:01.000]  要暫穩了
[00:12:01.000 --> 00:12:03.000]  用真理當作帶子束腰
[00:12:03.000 --> 00:12:07.000]  用公義當作護心鏡遮胸
[00:12:07.000 --> 00:12:09.000]  又用和平的福音
[00:12:09.000 --> 00:12:11.000]  當作預備走路的鞋
[00:12:11.000 --> 00:12:13.000]  穿在腳上
[00:12:13.000 --> 00:12:15.000]  此外要拿信德
[00:12:15.000 --> 00:12:17.000]  當作盾牌
[00:12:17.000 --> 00:12:19.000]  用來撲滅那惡者
[00:12:19.000 --> 00:12:21.000]  一切燒著的戰
[00:12:21.000 --> 00:12:23.000]  要戴上救恩的頭盔
[00:12:23.000 --> 00:12:25.000]  拿著聖靈的寶劍
[00:12:25.000 --> 00:12:27.000]  就是神的道
[00:12:27.000 --> 00:12:29.000]  是神的道
[00:12:29.000 --> 00:12:31.000]  這裡一開始的時候
[00:12:31.000 --> 00:12:33.000]  當保羅講到
[00:12:33.000 --> 00:12:35.000]  原來沒後的日子
[00:12:35.000 --> 00:12:37.000]  信徒
[00:12:37.000 --> 00:12:39.000]  其實是在打一場
[00:12:39.000 --> 00:12:41.000]  屬靈的爭戰
[00:12:41.000 --> 00:12:43.000]  與天空的惡魔
[00:12:43.000 --> 00:12:47.000]  掌權者來對視
[00:12:47.000 --> 00:12:49.000]  他就提醒
[00:12:49.000 --> 00:12:51.000]  我們要用上帝給我們的
[00:12:51.000 --> 00:12:53.000]  全副軍裝
[00:12:53.000 --> 00:12:55.000]  去抵擋這些仇敵
[00:12:55.000 --> 00:12:57.000]  然後他有一句
[00:12:57.000 --> 00:12:59.000]  就算你穿上全副軍裝
[00:12:59.000 --> 00:13:01.000]  完成了一切
[00:13:01.000 --> 00:13:03.000]  還要站立得住
[00:13:03.000 --> 00:13:05.000]  即是你穿好
[00:13:05.000 --> 00:13:09.000]  最重要是站得穩
[00:13:09.000 --> 00:13:13.000]  為什麼站得穩這麼重要呢
[00:13:13.000 --> 00:13:15.000]  先解釋一下屬靈軍裝
[00:13:15.000 --> 00:13:17.000]  他建議我們要用
[00:13:17.000 --> 00:13:19.000]  真理作帶子束腰
[00:13:19.000 --> 00:13:21.000]  因為我們整個信仰的根基
[00:13:21.000 --> 00:13:23.000]  就是真理
[00:13:23.000 --> 00:13:27.000]  歷世歷代都能夠應用得到的原則
[00:13:27.000 --> 00:13:29.000]  以致我們的信仰
[00:13:29.000 --> 00:13:31.000]  不會因為不同時代
[00:13:31.000 --> 00:13:33.000]  然後我們沒有指引
[00:13:33.000 --> 00:13:37.000]  當用帶子束著腰的時候
[00:13:37.000 --> 00:13:39.000]  我們就能夠用到力
[00:13:39.000 --> 00:13:41.000]  然後要用公義
[00:13:41.000 --> 00:13:43.000]  當作護心鏡遮胸
[00:13:43.000 --> 00:13:45.000]  公義是神的屬性
[00:13:45.000 --> 00:13:49.000]  其實聖經教我們最要保護的
[00:13:49.000 --> 00:13:51.000]  就是我們的心
[00:13:51.000 --> 00:13:53.000]  我們要收你的心性過保守一切
[00:13:53.000 --> 00:13:57.000]  當良心良知在我們裡面
[00:13:57.000 --> 00:13:59.000]  不敏銳的時候
[00:13:59.000 --> 00:14:01.000]  其實我們就沒有那個分辨的能力
[00:14:01.000 --> 00:14:05.000]  所以我們要以神自己的公義
[00:14:05.000 --> 00:14:09.000]  作為各樣事物的量度標準
[00:14:09.000 --> 00:14:11.000]  以致我們能夠用它
[00:14:11.000 --> 00:14:13.000]  來保護我們的心靈
[00:14:13.000 --> 00:14:15.000]  一個最正確的方向
[00:14:15.000 --> 00:14:17.000]  又要用和平的福音
[00:14:17.000 --> 00:14:21.000]  當鞋穿在腳上
[00:14:21.000 --> 00:14:23.000]  全福音任何時候
[00:14:23.000 --> 00:14:27.000]  都是為人和神來建立關係
[00:14:27.000 --> 00:14:29.000]  我很見到有些時候
[00:14:29.000 --> 00:14:33.000]  我們全福音是用錯方法的
[00:14:33.000 --> 00:14:35.000]  我們有時候用威嚇
[00:14:35.000 --> 00:14:37.000]  用脅迫
[00:14:37.000 --> 00:14:39.000]  然後說人家落地獄
[00:14:39.000 --> 00:14:41.000]  搞到關係爛了
[00:14:41.000 --> 00:14:43.000]  當然有些人都被人嚇到的
[00:14:43.000 --> 00:14:47.000]  但是有很多就因為用錯方法
[00:14:47.000 --> 00:14:49.000]  而很抗拒
[00:14:49.000 --> 00:14:51.000]  所以聖經這裡是告訴我們
[00:14:51.000 --> 00:14:53.000]  用和平的福音
[00:14:53.000 --> 00:14:55.000]  是叫人和神能夠建立
[00:14:55.000 --> 00:15:01.000]  一個和諧關係的講解
[00:15:01.000 --> 00:15:04.000]  一個渠道來叫人信福音的
[00:15:04.000 --> 00:15:07.000]  然後拿著信德當作盾牌
[00:15:07.000 --> 00:15:09.000]  信德是什麼?
[00:15:09.000 --> 00:15:11.000]  也是神的屬性
[00:15:11.000 --> 00:15:14.000]  就是說那個誠信
[00:15:14.000 --> 00:15:17.000]  就是說如果我們能夠活出
[00:15:17.000 --> 00:15:19.000]  上帝的誠信
[00:15:19.000 --> 00:15:21.000]  祂就會是一個盾牌保護著我們
[00:15:21.000 --> 00:15:22.000]  為什麼?
[00:15:22.000 --> 00:15:23.000]  因為末後的日子
[00:15:23.000 --> 00:15:26.000]  有很多的作假、抹黑
[00:15:26.000 --> 00:15:27.000]  甚至你分辨不了
[00:15:27.000 --> 00:15:29.000]  究竟真還是假
[00:15:29.000 --> 00:15:34.000]  除非我們有那個信實的人格
[00:15:34.000 --> 00:15:38.000]  以致沒有人能夠可以攻擊我們
[00:15:38.000 --> 00:15:42.000]  就能夠撲滅那惡者一切的賤
[00:15:42.000 --> 00:15:44.000]  還要戴上救恩的頭盔
[00:15:44.000 --> 00:15:47.000]  當我們能夠接受上帝的救恩的時候
[00:15:47.000 --> 00:15:52.000]  我們有天父和耶穌的保護和同在
[00:15:52.000 --> 00:15:55.000]  然後拿起聖靈的寶劍、神的道
[00:15:55.000 --> 00:15:56.000]  你要熟悉神的道
[00:15:56.000 --> 00:15:58.000]  你才能夠出招
[00:15:58.000 --> 00:16:00.000]  為什麼?
[00:16:00.000 --> 00:16:02.000]  原來這麼多的裝備裡面
[00:16:02.000 --> 00:16:04.000]  除了神的話
[00:16:04.000 --> 00:16:06.000]  神的道、寶劍
[00:16:06.000 --> 00:16:08.000]  可以進攻抵擋之外
[00:16:08.000 --> 00:16:10.000]  所有的軍裝
[00:16:10.000 --> 00:16:13.000]  原來都是保護你的
[00:16:13.000 --> 00:16:15.000]  是保護著你的
[00:16:15.000 --> 00:16:16.000]  所以我們說
[00:16:16.000 --> 00:16:19.000]  要為神作見證去服侍上帝
[00:16:19.000 --> 00:16:21.000]  首先要做好的
[00:16:21.000 --> 00:16:23.000]  就是保護好自己
[00:16:23.000 --> 00:16:25.000]  是用聖經教的方法
[00:16:25.000 --> 00:16:27.000]  保護好自己
[00:16:27.000 --> 00:16:31.000]  要有真理、公義、和平、信德
[00:16:31.000 --> 00:16:34.000]  救恩和神的話
[00:16:34.000 --> 00:16:37.000]  然後我們打仗就可以了
[00:16:37.000 --> 00:16:38.000]  還要知道
[00:16:38.000 --> 00:16:40.000]  他下一節十八節這樣說
[00:16:40.000 --> 00:16:42.000]  是要靠著聖靈
[00:16:42.000 --> 00:16:45.000]  隨時多方禱告祈求
[00:16:45.000 --> 00:16:47.000]  並且為此警醒不倦
[00:16:47.000 --> 00:16:49.000]  為眾聖徒祈求
[00:16:49.000 --> 00:16:51.000]  打仗從來就不是
[00:16:51.000 --> 00:16:53.000]  好像現在人間的戰爭那樣
[00:16:53.000 --> 00:16:55.000]  出兵器的
[00:16:55.000 --> 00:16:57.000]  打仗是出祈禱
[00:16:57.000 --> 00:16:58.000]  保護好自己
[00:16:58.000 --> 00:17:02.000]  用神所賜的禱告權柄
[00:17:02.000 --> 00:17:05.000]  我們就能夠揮霍國
[00:17:05.000 --> 00:17:09.000]  好 要站穩
[00:17:09.000 --> 00:17:10.000]  因為那個是
[00:17:10.000 --> 00:17:13.000]  得勝爭戰的關鍵
[00:17:13.000 --> 00:17:17.000]  還有就是要有堅信
[00:17:17.000 --> 00:17:19.000]  對上帝的堅信
[00:17:19.000 --> 00:17:22.000]  以及要靠主站立得穩
[00:17:22.000 --> 00:17:26.000]  貼前三章七到八節
[00:17:26.000 --> 00:17:28.000]  我們都曾經查過的
[00:17:28.000 --> 00:17:29.000]  這個段落是這樣說的
[00:17:29.000 --> 00:17:33.000]  他說他敢勉勵當時的信徒
[00:17:33.000 --> 00:17:34.000]  所以弟兄們
[00:17:34.000 --> 00:17:36.000]  我們在一切困苦患難中
[00:17:36.000 --> 00:17:38.000]  因著你們的信心不倒鼓勵
[00:17:38.000 --> 00:17:41.000]  如今你們若靠主站立得穩
[00:17:41.000 --> 00:17:43.000]  我們就得勝了
[00:17:43.000 --> 00:17:46.000]  當時的信徒是在不斷的考驗
[00:17:46.000 --> 00:17:48.000]  以及攻擊逼迫當中
[00:17:48.000 --> 00:17:51.000]  不過他們能夠有信心
[00:17:51.000 --> 00:17:53.000]  對上帝堅信
[00:17:53.000 --> 00:17:56.000]  所以連身邊其他的信徒
[00:17:56.000 --> 00:17:58.000]  都得著激勵
[00:17:58.000 --> 00:18:00.000]  原來屬神的人
[00:18:00.000 --> 00:18:04.000]  可以堅信靠主站立得穩
[00:18:04.000 --> 00:18:06.000]  是能夠幫到其他人
[00:18:06.000 --> 00:18:08.000]  得著鼓勵
[00:18:08.000 --> 00:18:10.000]  然後在《菲律賓書》四章一節
[00:18:10.000 --> 00:18:11.000]  保羅有說
[00:18:11.000 --> 00:18:14.000]  他說我親愛所想念的弟兄
[00:18:14.000 --> 00:18:15.000]  你們就是我的喜樂
[00:18:15.000 --> 00:18:16.000]  我的冠冕
[00:18:16.000 --> 00:18:18.000]  我親愛的
[00:18:18.000 --> 00:18:21.000]  你們應當靠主站立得穩
[00:18:21.000 --> 00:18:23.000]  怎樣靠主站立得穩呢
[00:18:23.000 --> 00:18:27.000]  是因為我們要望遠一點
[00:18:27.000 --> 00:18:30.000]  原來上帝已經為屬他的人
[00:18:30.000 --> 00:18:33.000]  賜下很多的應許
[00:18:33.000 --> 00:18:35.000]  保護和供應
[00:18:35.000 --> 00:18:39.000]  所以我們要靠主站立得穩
[00:18:39.000 --> 00:18:44.000]  就能夠得著從神而來的稱讚
