
[00:00:00.000 --> 00:00:08.180]  各位先生姐妹平安!祝大家聖誕快樂,也祝大家有個蒙恩的2016年!
[00:17:29.180 --> 00:17:36.180]  我們看到是神在獻到人一個悔改,給人那種機會,迴轉。
[00:17:36.180 --> 00:17:45.180]  我們知道在商業界裡面常常說,不怕禍彼禍,只怕不識禍。
[00:17:45.180 --> 00:17:54.180]  神的意思在告訴人,唯一真正的神就是祂。
[00:17:54.180 --> 00:18:06.180]  祂是唯一的上帝,祂邀請人來糾正祂,祂邀請人看重生命。
[00:18:06.180 --> 00:18:19.180]  所以當耶和華可以尋找的時候,尋找祂,可以求告祂的時候,就是來求告祂,來清淨祂。
[00:18:19.180 --> 00:18:28.180]  要離棄自己的道路,要把握時機。
[00:18:28.180 --> 00:18:37.180]  最近在聖安德利堂,有幾位弟兄姐妹在講見證的時候,
[00:18:37.180 --> 00:18:49.180]  一位弟兄提到,有一次他患了一種病,他手有點問題。
[00:18:49.180 --> 00:18:56.180]  他說,他小女兒在學校很天真,
[00:18:56.180 --> 00:19:02.180]  有一天老師問說,有什麼事情我們可以為你們禱告的嗎?
[00:19:02.180 --> 00:19:06.180]  小女兒很天真地說,為我爸爸的手禱告。
[00:19:06.180 --> 00:19:10.180]  她後來是老師告訴她的。
[00:19:10.180 --> 00:19:15.180]  她問她的女兒,為什麼說為爸爸的手禱告?
[00:19:15.180 --> 00:19:22.180]  她女兒說,我相信只要我們前班的小同學們大聲地向耶穌說,
[00:19:22.180 --> 00:19:27.180]  耶穌說,耶穌你醫治我的爸爸,祂的手一定會好的。
[00:19:27.180 --> 00:19:31.180]  這個爸爸聽了很感動,因為他還沒有信耶穌。
[00:19:31.180 --> 00:19:38.180]  而這個女兒天真的信心,以為前班的小朋友大聲喊,
[00:19:38.180 --> 00:19:42.180]  耶穌你救我,醫治我爸爸,祂的手就好了。
[00:19:42.180 --> 00:19:51.180]  當時她立刻就心裡被震撼,一個小孩子的信心如此堅強。
[00:19:51.180 --> 00:19:55.180]  她感受耶穌那愛的呼喊。
[00:19:55.180 --> 00:20:03.180]  所以她停下來,安靜地思想。
[00:20:03.180 --> 00:20:09.180]  她相信,接受了耶穌,所以受洗歸入主名下。
[00:20:09.180 --> 00:20:14.180]  其實在我們人生的道路上,很多時候神藉著我們的環境,
[00:20:14.180 --> 00:20:18.180]  藉著我們所遭遇的,甚至一首的詩歌,一朵的花,
[00:20:18.180 --> 00:20:21.180]  一個情況,就好像一個弟兄,
[00:20:21.180 --> 00:20:25.180]  有一次他還沒有信耶穌之前,
[00:20:25.180 --> 00:20:32.180]  他在他自己的家,坐在靠近後花園那邊,
[00:20:32.180 --> 00:20:37.180]  突然間看見有一朵花特別的漂亮。
[00:20:37.180 --> 00:20:41.180]  他感覺這朵花怎麼今天特別的漂亮,
[00:20:41.180 --> 00:20:44.180]  他就覺得很奇怪。
[00:20:44.180 --> 00:20:49.180]  突然間,他在思想,
[00:20:49.180 --> 00:20:53.180]  這個花不是經常都是在我們家後院的嗎?
[00:20:53.180 --> 00:20:58.180]  為什麼我今天感覺它特別漂亮呢?
[00:20:58.180 --> 00:21:01.180]  他想,其實他就是太忙碌,而且最重要的是,
[00:21:01.180 --> 00:21:05.180]  他是一個賭徒,愛賭。
[00:21:05.180 --> 00:21:12.180]  而且他的積性是超級的好,賭徒積性特好,愛賭。
[00:21:12.180 --> 00:21:17.180]  所以就在賭的裡面,就荒廢了人生。
[00:21:17.180 --> 00:21:21.180]  但不曉得那一天,突然間看到那朵花,
[00:21:21.180 --> 00:21:26.180]  他就想起,是我太太熱熱夜夜辛勞,
[00:21:26.180 --> 00:21:31.180]  來到種植下來,他太太是一個基督徒。
[00:21:31.180 --> 00:21:35.180]  他就這樣聯想到耶穌,
[00:21:35.180 --> 00:21:42.180]  聯想到原來他自己一直在荒廢他自己的生活生命。
[00:21:42.180 --> 00:21:46.180]  而那朵花就吸引了他,
[00:21:46.180 --> 00:21:51.180]  所以就向耶穌認罪,就節制性的耶穌。
[00:21:51.180 --> 00:21:53.180]  其實在我們人生裡頭,很多時候,
[00:21:53.180 --> 00:21:57.180]  神也是這樣透過各種方式提醒我們基督徒,
[00:21:57.180 --> 00:22:00.180]  要糾正,要反向,要抓住時機,
[00:22:00.180 --> 00:22:05.180]  乘神向我們啟示,乘煙花可求告的時候,求告他,
[00:22:05.180 --> 00:22:11.180]  清淨他,離開自己的方向。
[00:22:11.180 --> 00:22:17.180]  跟著下來我們看到,從第十到第十一節,
[00:22:17.180 --> 00:22:22.180]  這一些的允許,神允許人得著風勢,
[00:22:22.180 --> 00:22:27.180]  得著心靈的滿足,得著光的照耀,基於什麼?
[00:22:27.180 --> 00:22:31.180]  基神說,神說我的話,
[00:22:31.180 --> 00:22:36.180]  祂說我的話,
[00:22:36.180 --> 00:22:39.180]  祂的話是什麼意思?
[00:22:39.180 --> 00:22:47.180]  祂說我的話,不會拜拜的出去了,就突然的回來。
[00:22:47.180 --> 00:22:50.180]  祂說,餘血怎樣從天上降下來,
[00:22:50.180 --> 00:22:53.180]  不再返回天上,且觀蓋大地,
[00:22:53.180 --> 00:22:56.180]  使地上的植物發芽結實,
[00:22:56.180 --> 00:22:59.180]  使山中的有種子吃的人有糧食,
[00:22:59.180 --> 00:23:03.180]  從我的口說出的話,也必這樣,
[00:23:03.180 --> 00:23:06.180]  必不突然返回我這裡,
[00:23:06.180 --> 00:23:09.180]  且要成就我所喜悅的,
[00:23:09.180 --> 00:23:14.180]  使他在我猜想他去做的事上,必難亨通。
[00:23:14.180 --> 00:23:20.180]  所以神的話,神是信實,是可靠的,
[00:23:20.180 --> 00:23:25.180]  祂的話是大有能力,滿有恩典的。
[00:23:25.180 --> 00:23:29.180]  而這個話,其實在我們今天,
[00:23:29.180 --> 00:23:33.180]  剛才領詩的姐妹也有給我們讀到
[00:23:33.180 --> 00:23:36.180]  《伊漢福音》第一章第一節,
[00:23:36.180 --> 00:23:41.180]  太初有道,道與神同在,道就是神。
[00:23:41.180 --> 00:23:45.180]  然後十四節說,這道成肉身。
[00:23:45.180 --> 00:23:48.180]  所以神的話,不單是能力,
[00:23:48.180 --> 00:23:54.180]  而且神的話,自己來到人間成就神的工作,
[00:23:54.180 --> 00:23:59.180]  這個話語的能力,
[00:23:59.180 --> 00:24:01.180]  這個話語的寶貴,
[00:24:01.180 --> 00:24:03.180]  這個話語的恩典,
[00:24:03.180 --> 00:24:07.180]  這個話語成為人在人間中行走,
[00:24:07.180 --> 00:24:10.180]  像我們昨天慶祝聖誕節,
[00:24:10.180 --> 00:24:16.180]  兩千年來,這位的耶穌所影響的,
[00:24:16.180 --> 00:24:20.180]  是超越一切的。
[00:24:20.180 --> 00:24:27.180]  這位耶穌兩千年來,
[00:24:27.180 --> 00:24:33.180]  祂影響了無數的人。
[00:24:33.180 --> 00:24:41.180]  我想借用一句話,
[00:24:41.180 --> 00:24:45.180]  是來自一段話,來自一本書,
[00:24:45.180 --> 00:24:48.180]  也許你們當中有人看過,
[00:24:48.180 --> 00:24:55.180]  就是《鐵證代判》的一段話。
[00:24:55.180 --> 00:24:57.180]  它提到耶穌,它怎麼說?
[00:24:57.180 --> 00:25:01.180]  當祂還無知的時候,就是祂還小的時候,
[00:25:01.180 --> 00:25:04.180]  就有金王因祂驚慌。
[00:25:04.180 --> 00:25:07.180]  這我們都很清楚,對吧?
[00:25:07.180 --> 00:25:11.180]  當博士來到的時候,犀利驚慌。
[00:25:11.180 --> 00:25:13.180]  祭祀孩童的時代,
[00:25:13.180 --> 00:25:20.180]  祂的話是有諧問高深的人覺得稀奇。
[00:25:20.180 --> 00:25:22.180]  到祂成年的時代,
[00:25:22.180 --> 00:25:27.180]  祂操縱自然界,能在寂寥中行走,
[00:25:27.180 --> 00:25:30.180]  又能使海平靜。
[00:25:30.180 --> 00:25:33.180]  祂不用藥治好無數的病人,
[00:25:33.180 --> 00:25:40.180]  而且是不收紅包,還免費的。
[00:25:40.180 --> 00:25:43.180]  祂沒有寫過一本書,
[00:25:43.180 --> 00:25:45.180]  但世界的圖書館中,
[00:25:45.180 --> 00:25:49.180]  卻容納不下一切有關祂的書籍。
[00:25:49.180 --> 00:25:51.180]  祂從未寫過一首詩歌,
[00:25:51.180 --> 00:25:54.180]  但歌頌祂的詩歌,
[00:25:54.180 --> 00:25:59.180]  卻多得不可勝數。
[00:25:59.180 --> 00:26:02.180]  祂從未創立過大學,
[00:26:02.180 --> 00:26:05.180]  但世間一切大學生的總和,
[00:26:05.180 --> 00:26:12.180]  還不及追隨祂的人數為多。
[00:26:12.180 --> 00:26:15.180]  祂從未帶領過一支的軍隊,
[00:26:15.180 --> 00:26:18.180]  祂也從未徵用過一名的士兵,
[00:26:18.180 --> 00:26:21.180]  也從未動過一槍一箭。
[00:26:21.180 --> 00:26:23.180]  然而,
[00:26:23.180 --> 00:26:27.180]  世間沒有一位領袖能像祂這樣,
[00:26:27.180 --> 00:26:31.180]  擁有無數的志願經,
[00:26:31.180 --> 00:26:35.180]  接受祂的命令。
[00:26:35.180 --> 00:26:37.180]  我們看到,
[00:26:37.180 --> 00:26:39.180]  教會歷史以來,
[00:26:39.180 --> 00:26:41.180]  先教歷史以來,
[00:26:41.180 --> 00:26:44.180]  多少的無名先教士,
[00:26:44.180 --> 00:26:46.180]  到世界各地,
[00:26:46.180 --> 00:26:49.180]  默默為耶穌的名拜上,
[00:26:49.180 --> 00:26:53.180]  傳揚這位救恩恩典。
[00:26:53.180 --> 00:26:57.180]  我相信在座的你們也是如此。
[00:26:57.180 --> 00:27:02.180]  愛耶穌,願你為祂拜上。
[00:27:02.180 --> 00:27:05.180]  因為被祂愛的感召,
[00:27:05.180 --> 00:27:10.180]  嚐過祂恩典的滋味。
[00:27:10.180 --> 00:27:12.180]  祂不發一槍一炮,
[00:27:12.180 --> 00:27:18.180]  就是敵人無條件的投降。
[00:27:18.180 --> 00:27:20.180]  祂不是心靈醫生,
[00:27:20.180 --> 00:27:25.180]  但祂卻醫治無數心靈痛苦的人。
[00:27:25.180 --> 00:27:32.180]  每個每週的星期天,
[00:27:32.180 --> 00:27:36.180]  無數的人願意放棄,
[00:27:36.180 --> 00:27:41.180]  去逛街,shopping,拍拖,
[00:27:41.180 --> 00:27:43.180]  都是來教會,
[00:27:43.180 --> 00:27:44.180]  為了敬拜祂。
[00:27:44.180 --> 00:27:47.180]  就像今天的你們,
[00:27:47.180 --> 00:27:49.180]  你大可以到其他地方,
[00:27:49.180 --> 00:27:52.180]  但今天選擇來這裡,
[00:27:52.180 --> 00:28:01.180]  就是因為祂的愛的感召。
[00:28:01.180 --> 00:28:04.180]  希臘羅馬的偉大政治家們,
[00:28:04.180 --> 00:28:08.180]  也許他們的聖名早已經消失。
[00:28:08.180 --> 00:28:10.180]  文明的科學家,哲學家,
[00:28:10.180 --> 00:28:14.180]  甚至神學家的名字,
[00:28:14.180 --> 00:28:19.180]  有一天也要從人類的歷史消失。
[00:28:19.180 --> 00:28:26.180]  但耶穌,祂的名字是越來越多人認識。
[00:28:26.180 --> 00:28:30.180]  雖然經過了二十個世紀,
[00:28:30.180 --> 00:28:37.180]  這位耶穌仍然活在人的心中。
[00:28:37.180 --> 00:28:41.180]  犀利王想用十字架摧毀祂,
[00:28:41.180 --> 00:28:46.180]  墳墓的門也不能封閉祂。
[00:28:46.180 --> 00:28:49.180]  如今這位的救主,
[00:28:49.180 --> 00:28:52.180]  在天堂榮耀的當中,
[00:28:52.180 --> 00:28:54.180]  被稱為什麼?
[00:28:54.180 --> 00:28:55.180]  天使敬拜祂,
[00:28:55.180 --> 00:28:57.180]  使徒羡慕祂,
[00:28:57.180 --> 00:29:01.180]  魔鬼祭拜祂,
[00:29:01.180 --> 00:29:05.180]  祂就是這位用活的耶穌基督,
[00:29:05.180 --> 00:29:08.180]  我們個人與世人的救主。
[00:29:08.180 --> 00:29:13.180]  祂向世人發出這個邀請,
[00:29:13.180 --> 00:29:22.180]  祂知道人需要從這物質罪惡的事故被拯救。
[00:29:22.180 --> 00:29:29.180]  還有一點,最後的兩節是一個永恆的印證,
[00:29:29.180 --> 00:29:35.180]  祂是在宣告以色列將來是一個豐盛繁榮的境界。
[00:29:35.180 --> 00:29:38.180]  像以色列當時的時代,
[00:29:38.180 --> 00:29:41.180]  以色列猶太人被擄七十年回歸,
[00:29:41.180 --> 00:29:45.180]  後來在跟著來的日子裡面,
[00:29:45.180 --> 00:29:48.180]  尤其是主後的一千多年,
[00:29:48.180 --> 00:29:51.180]  猶太人在世界各地漂流,
[00:29:51.180 --> 00:29:55.180]  但神卻很奇妙地在1948年,
[00:29:55.180 --> 00:29:59.180]  在一千多年沒有自己國土,
[00:29:59.180 --> 00:30:01.180]  沒有自己政治,
[00:30:01.180 --> 00:30:03.180]  沒有自己權利,
[00:30:03.180 --> 00:30:07.180]  沒有自己各種主權的民族,
[00:30:07.180 --> 00:30:11.180]  在1948年奇蹟地復國。
[00:30:11.180 --> 00:30:18.180]  這就印證神是信實、可靠、神不吃言、神不會反悔的神。
[00:30:18.180 --> 00:30:24.180]  所以弟兄姐妹,從這裡我們再次讓我們的信心被眺望、被兼顧,
[00:30:24.180 --> 00:30:31.180]  我們所跟隨的一位是信實的、是可靠的、是永不改變的真神。
[00:30:31.180 --> 00:30:39.180]  祂如何對以色列、祂對祂的子民都是如此堅強不移動的。
[00:30:39.180 --> 00:30:46.180]  所以弟兄姐妹,今天我們在這裡繼續思想,
[00:30:46.180 --> 00:30:50.180]  聖誕節是昨天,但我們聖誕節是一個日子,
[00:30:50.180 --> 00:30:54.180]  但神的救恩是永恆。
[00:30:54.180 --> 00:30:59.180]  我們慶祝耶穌基督是每一天的生活,
[00:30:59.180 --> 00:31:05.180]  所以我們感恩我們今天能夠來認識這位的主。
[00:31:05.180 --> 00:31:09.180]  但也讓我們在整個樹林生命的追求,
[00:31:09.180 --> 00:31:14.180]  經常在神面前,讓神的靈來關照,
[00:31:14.180 --> 00:31:18.180]  讓我們糾正,讓我們心靈經常朝著祂。
[00:31:18.180 --> 00:31:22.180]  也讓我們像耶穌、像神一樣,
[00:31:22.180 --> 00:31:26.180]  看見這個世界流離四溢的人。
[00:31:26.180 --> 00:31:30.180]  也讓我們能夠發出這個福音的邀請,
[00:31:30.180 --> 00:31:35.180]  向我們的左鄰右舍,我們的同事,我們的同學,
[00:31:35.180 --> 00:31:43.180]  跟我們喝早茶的老朋友,跟我們到各地旅遊的家人,
[00:31:43.180 --> 00:31:45.180]  向他們發出這個邀請。
[00:31:45.180 --> 00:31:49.180]  就好像那個小女生,一個單純的信心,
[00:31:49.180 --> 00:31:53.180]  邀請同學們為爸爸禱告,感動她爸爸。
[00:31:53.180 --> 00:31:56.180]  哪怕就是這麼簡單,
[00:31:56.180 --> 00:32:01.180]  我們能夠一生一起把這個邀請,
[00:32:01.180 --> 00:32:07.180]  向整個地區,太古城,你們基督環境,
[00:32:07.180 --> 00:32:10.180]  以及整個香港普世,
[00:32:10.180 --> 00:32:16.180]  讓這個光照耀在這個黑暗的世界。
[00:32:16.180 --> 00:32:25.180]  與其詛咒黑暗,不如點燃蠟燭,光,來到這個世界。
[00:32:25.180 --> 00:32:30.180]  這世界不能勝過祂,我們禱告。
[00:32:30.180 --> 00:32:32.180]  天父我們感恩,謝謝您。
[00:32:32.180 --> 00:32:35.180]  是您的愛,敢找我們來認識您。
[00:32:35.180 --> 00:32:42.180]  是您為我們的緣故,才派您的兒子耶穌基督為我們釘在十字架。
[00:32:42.180 --> 00:32:46.180]  讓我們前來陽光跟隨,
[00:32:46.180 --> 00:32:52.180]  也讓我們在這個乘勝的道路上,
[00:32:52.180 --> 00:32:56.180]  也經常的來糾正我們自己的方向,
[00:32:56.180 --> 00:33:00.180]  教我們的心定靜在您裡面。
[00:33:00.180 --> 00:33:04.180]  也教我們能夠像您一樣,
[00:33:04.180 --> 00:33:09.180]  放眼這個世界看到的不是只是物質的追求,
[00:33:09.180 --> 00:33:13.180]  而是流離世所的人。
[00:33:13.180 --> 00:33:16.180]  讓我們有您牧者的心懷,
[00:33:16.180 --> 00:33:18.180]  有這個宣教的行者,
[00:33:18.180 --> 00:33:21.180]  有這個愛的行動,
[00:33:21.180 --> 00:33:25.180]  哪怕只是一個簡單的行動,
[00:33:25.180 --> 00:33:27.180]  讓我們為您拜上。
[00:33:27.180 --> 00:33:32.180]  願您繼續熱鬧我們,奉耶穌基督的聖名。
[00:33:32.180 --> 00:33:33.180]  阿門。
