
[00:00:00.000 --> 00:00:03.280]  今天我們的崇拜很特別,我們是會有交替傳熱的
[00:12:39.600 --> 00:12:45.600]  就好像最近的新聞,巴士安全帶的新聞一樣
[00:12:45.600 --> 00:12:51.600]  有時候我們生命裏面一些關鍵的轉變
[00:12:51.600 --> 00:12:59.600]  不管是在工作上還是在侍奉上的角色的改變
[00:12:59.600 --> 00:13:08.600]  新一屆的成長班,職員會,新一屆的部員等等
[00:13:08.600 --> 00:13:13.600]  我們需要學習在神面前站穩
[00:13:13.600 --> 00:13:16.600]  始終假如我們沒有敬畏的心的話
[00:13:16.600 --> 00:13:20.600]  使命就很容易變成我們的功績,用成敗來論
[00:13:20.600 --> 00:13:22.600]  如果我們沒有使命的心的話
[00:13:22.600 --> 00:13:27.600]  最後就會變成我們的功績,以成敗來論
[00:13:27.600 --> 00:13:29.600]  假如沒有聖潔的話
[00:13:29.600 --> 00:13:33.600]  以色列民就算得到應許之地所帶來的神力管教
[00:13:33.600 --> 00:13:38.600]  如果沒有聖潔的話,以色列民最後所帶來的就是神的管教
[00:13:38.600 --> 00:13:40.600]  而敬畏的心怎樣去準備呢?
[00:13:40.600 --> 00:13:43.600]  敬畏的心怎樣去預備呢?
[00:13:43.600 --> 00:13:46.600]  在剛才經文第三節那裏我們看到
[00:13:46.600 --> 00:13:49.600]  在剛才經文第三節的時候我們看到
[00:13:49.600 --> 00:13:53.600]  約書亞這樣說:你們漢奸,也就是說你們神的約貴
[00:13:53.600 --> 00:13:59.600]  有見祭司你們被人抬著,就要離開所住的地方,跟著約貴去
[00:13:59.600 --> 00:14:03.600]  你們漢奸,也就是說你們神的約貴
[00:14:03.600 --> 00:14:08.600]  有見祭司你們被人抬著,就要離開所住的地方,跟著約貴去
[00:14:08.600 --> 00:14:10.600]  約書亞雖然是領袖
[00:14:10.600 --> 00:14:12.600]  約書亞雖然是領袖
[00:14:12.600 --> 00:14:15.600]  但在過河的事情上,他不是帶頭去衝鋒
[00:14:15.600 --> 00:14:19.600]  但在過河的事情上,他不是帶頭去衝鋒
[00:14:19.600 --> 00:14:23.600]  經文的記載很刻意地將焦點放在約貴那裏
[00:14:23.600 --> 00:14:29.600]  經文的記載很刻意地將焦點放在約貴那裏
[00:14:29.600 --> 00:14:31.600]  以約貴作為帶領的標記
[00:14:31.600 --> 00:14:34.600]  以約貴作為帶領的標記
[00:14:34.600 --> 00:14:38.600]  約貴就是出埃及的時候,神和他的子民同在的記號
[00:14:38.600 --> 00:14:43.600]  約貴就是出埃及的時候,神和他的子民同在的記號
[00:14:43.600 --> 00:14:45.600]  約貴裏面有法板
[00:14:45.600 --> 00:14:46.600]  約貴裏面有法板
[00:14:46.600 --> 00:14:47.600]  有十戒
[00:14:47.600 --> 00:14:48.600]  有十戒
[00:14:48.600 --> 00:14:50.600]  有連繫著施恩座
[00:14:50.600 --> 00:14:52.600]  還有連繫著施恩座
[00:14:52.600 --> 00:14:54.600]  象徵著赦罪憐憫
[00:14:54.600 --> 00:14:56.600]  象徵著赦罪和憐憫
[00:14:56.600 --> 00:15:01.600]  正如在出埃及的時候,神用雲柱、火柱帶領他們
[00:15:01.600 --> 00:15:05.600]  正如在出埃及的時候,神用雲柱和火柱帶領他們
[00:15:05.600 --> 00:15:06.600]  正如在出埃及的時候,神用雲柱和火柱帶領他們
[00:15:06.600 --> 00:15:08.600]  在這個等候的時間,他與他的子民學習
[00:15:08.600 --> 00:15:08.600]  在這個等候的時間,他與他的子民學習
[00:15:08.600 --> 00:15:08.600]  在這個等候的時間,他與他的子民學習
[00:15:08.600 --> 00:15:08.600]  在這個等候的時間,他與他的子民學習
[00:15:08.600 --> 00:15:08.600]  在這個等候的時間,他與他的子民學習
[00:15:08.600 --> 00:15:08.600]  在這個等候的時間,他與他的子民學習
[00:15:08.600 --> 00:15:08.600]  在這個等候的時間,他與他的子民學習
[00:15:08.600 --> 00:15:28.600]  在這個等候的時間,他與他的子民學習
[00:15:28.600 --> 00:15:38.600]  在這個等候的時間,他與他的子民學習
[00:15:58.600 --> 00:16:08.600]  在這個等候的時間,他與他的子民學習
[00:16:08.600 --> 00:16:08.600]  在這個等候的時間,他與他的子民學習
[00:16:08.600 --> 00:16:08.600]  在這個等候的時間,他與他的子民學習
[00:16:08.600 --> 00:16:18.600]  在這個等候的時間,他與他的子民學習
[00:16:18.600 --> 00:16:18.600]  在這個等候的時間,他與他的子民學習
[00:16:18.600 --> 00:16:18.600]  在這個等候的時間,他與他的子民學習
[00:16:18.600 --> 00:16:18.600]  在這個等候的時間,他與他的子民學習
[00:16:18.600 --> 00:16:18.600]  在這個等候的時間,他與他的子民學習
[00:16:18.600 --> 00:16:18.600]  在這個等候的時間,他與他的子民學習
[00:16:18.600 --> 00:16:18.600]  在這個等候的時間,他與他的子民學習
[00:16:18.600 --> 00:16:18.600]  在這個等候的時間,他與他的子民學習
[00:16:18.600 --> 00:16:18.600]  在這個等候的時間,他與他的子民學習
[00:16:18.600 --> 00:16:18.600]  在這個等候的時間,他與他的子民學習
[00:16:18.600 --> 00:16:32.600]  在這個等候的時間,他與他的子民學習
[00:16:48.600 --> 00:17:08.600]  在這個等候的時間,他與他的子民學習
[00:17:08.600 --> 00:17:08.600]  在這個等候的時間,他與他的子民學習
[00:17:08.600 --> 00:17:18.600]  在這個等候的時間,他與他的子民學習
[00:17:18.600 --> 00:17:18.600]  在這個等候的時間,他與他的子民學習
[00:17:18.600 --> 00:17:38.600]  在這個等候的時間,他與他的子民學習
[00:17:38.600 --> 00:17:38.600]  在這個等候的時間,他與他的子民學習
[00:17:38.600 --> 00:17:38.600]  在這個等候的時間,他與他的子民學習
[00:17:38.600 --> 00:17:38.600]  在這個等候的時間,他與他的子民學習
[00:17:38.600 --> 00:17:38.600]  在這個等候的時間,他與他的子民學習
[00:17:38.600 --> 00:17:38.600]  在這個等候的時間,他與他的子民學習
[00:17:38.600 --> 00:17:38.600]  在這個等候的時間,他與他的子民學習
[00:17:38.600 --> 00:17:38.600]  在這個等候的時間,他與他的子民學習
[00:17:38.600 --> 00:17:38.600]  在這個等候的時間,他與他的子民學習
[00:17:38.600 --> 00:17:38.600]  在這個等候的時間,他與他的子民學習
[00:17:38.600 --> 00:17:38.600]  在這個等候的時間,他與他的子民學習
[00:17:38.600 --> 00:17:38.600]  在這個等候的時間,他與他的子民學習
[00:17:38.600 --> 00:17:38.600]  在這個等候的時間,他與他的子民學習
[00:17:38.600 --> 00:17:58.600]  在這個等候的時間,他與他的子民學習
[00:17:58.600 --> 00:17:58.600]  在這個等候的時間,他與他的子民學習
[00:17:58.600 --> 00:17:58.600]  在這個等候的時間,他與他的子民學習
[00:17:58.600 --> 00:17:58.600]  在這個等候的時間,他與他的子民學習
[00:17:58.600 --> 00:17:58.600]  在這個等候的時間,他與他的子民學習
[00:17:58.600 --> 00:17:58.600]  在這個等候的時間,他與他的子民學習
[00:17:58.600 --> 00:17:58.600]  在這個等候的時間,他與他的子民學習
[00:17:58.600 --> 00:17:58.600]  在這個等候的時間,他與他的子民學習
[00:17:58.600 --> 00:17:58.600]  在這個等候的時間,他與他的子民學習
[00:17:58.600 --> 00:17:58.600]  在這個等候的時間,他與他的子民學習
[00:17:58.600 --> 00:17:58.600]  在這個等候的時間,他與他的子民學習
[00:17:58.600 --> 00:17:58.600]  在這個等候的時間,他與他的子民學習
[00:17:58.600 --> 00:17:58.600]  在這個等候的時間,他與他的子民學習
[00:17:58.600 --> 00:18:08.600]  在這個等候的時間,他與他的子民學習
[00:18:08.600 --> 00:18:08.600]  在這個等候的時間,他與他的子民學習
[00:18:08.600 --> 00:18:28.600]  在這個等候的時間,他與他的子民學習
[00:18:28.600 --> 00:18:28.600]  在這個等候的時間,他與他的子民學習
[00:18:28.600 --> 00:18:28.600]  在這個等候的時間,他與他的子民學習
[00:18:28.600 --> 00:18:28.600]  在這個等候的時間,他與他的子民學習
[00:18:28.600 --> 00:18:28.600]  在這個等候的時間,他與他的子民學習
[00:18:28.600 --> 00:18:28.600]  在這個等候的時間,他與他的子民學習
[00:18:28.600 --> 00:18:28.600]  在這個等候的時間,他與他的子民學習
[00:18:28.600 --> 00:18:28.600]  在這個等候的時間,他與他的子民學習
[00:18:28.600 --> 00:18:28.600]  在這個等候的時間,他與他的子民學習
[00:18:28.600 --> 00:18:28.600]  在這個等候的時間,他與他的子民學習
[00:18:28.600 --> 00:18:28.600]  在這個等候的時間,他與他的子民學習
[00:18:28.600 --> 00:18:28.600]  在這個等候的時間,他與他的子民學習
[00:18:28.600 --> 00:18:28.600]  在這個等候的時間,他與他的子民學習
[00:18:28.600 --> 00:18:48.600]  在這個等候的時間,他與他的子民學習
[00:18:48.600 --> 00:18:48.600]  在這個等候的時間,他與他的子民學習
[00:18:48.600 --> 00:18:48.600]  在這個等候的時間,他與他的子民學習
[00:18:48.600 --> 00:18:48.600]  在這個等候的時間,他與他的子民學習
[00:18:48.600 --> 00:18:48.600]  在這個等候的時間,他與他的子民學習
[00:18:48.600 --> 00:18:48.600]  在這個等候的時間,他與他的子民學習
[00:18:48.600 --> 00:18:48.600]  在這個等候的時間,他與他的子民學習
[00:18:48.600 --> 00:18:48.600]  在這個等候的時間,他與他的子民學習
[00:18:48.600 --> 00:18:48.600]  在這個等候的時間,他與他的子民學習
[00:18:48.600 --> 00:18:48.600]  在這個等候的時間,他與他的子民學習
[00:18:48.600 --> 00:18:48.600]  在這個等候的時間,他與他的子民學習
[00:18:48.600 --> 00:18:48.600]  在這個等候的時間,他與他的子民學習
[00:18:48.600 --> 00:18:48.600]  在這個等候的時間,他與他的子民學習
[00:18:48.600 --> 00:19:08.600]  在這個等候的時間,他與他的子民學習
[00:19:08.600 --> 00:19:08.600]  在這個等候的時間,他與他的子民學習
[00:19:08.600 --> 00:19:08.600]  在這個等候的時間,他與他的子民學習
[00:19:08.600 --> 00:19:08.600]  在這個等候的時間,他與他的子民學習
[00:19:08.600 --> 00:19:08.600]  在這個等候的時間,他與他的子民學習
[00:19:08.600 --> 00:19:08.600]  在這個等候的時間,他與他的子民學習
[00:19:08.600 --> 00:19:08.600]  在這個等候的時間,他與他的子民學習
[00:19:08.600 --> 00:19:08.600]  在這個等候的時間,他與他的子民學習
[00:19:08.600 --> 00:19:08.600]  在這個等候的時間,他與他的子民學習
[00:19:08.600 --> 00:19:08.600]  在這個等候的時間,他與他的子民學習
[00:19:08.600 --> 00:19:08.600]  在這個等候的時間,他與他的子民學習
[00:19:08.600 --> 00:19:08.600]  在這個等候的時間,他與他的子民學習
[00:19:08.600 --> 00:19:08.600]  在這個等候的時間,他與他的子民學習
[00:19:08.600 --> 00:19:22.600]  在這個等候的時間,他與他的子民學習
[00:19:22.600 --> 00:19:42.600]  在這個等候的時間,他與他的子民學習
[00:19:42.600 --> 00:19:42.600]  在這個等候的時間,他與他的子民學習
[00:19:42.600 --> 00:19:42.600]  在這個等候的時間,他與他的子民學習
[00:19:42.600 --> 00:19:42.600]  在這個等候的時間,他與他的子民學習
[00:19:42.600 --> 00:19:42.600]  在這個等候的時間,他與他的子民學習
[00:19:42.600 --> 00:19:42.600]  在這個等候的時間,他與他的子民學習
[00:19:42.600 --> 00:19:42.600]  在這個等候的時間,他與他的子民學習
[00:19:42.600 --> 00:19:42.600]  在這個等候的時間,他與他的子民學習
[00:19:42.600 --> 00:19:42.600]  在這個等候的時間,他與他的子民學習
[00:19:42.600 --> 00:19:42.600]  在這個等候的時間,他與他的子民學習
[00:19:42.600 --> 00:19:42.600]  在這個等候的時間,他與他的子民學習
[00:19:42.600 --> 00:19:42.600]  在這個等候的時間,他與他的子民學習
[00:19:42.600 --> 00:19:42.600]  在這個等候的時間,他與他的子民學習
[00:19:42.600 --> 00:19:58.600]  在這個等候的時間,他與他的子民學習
[00:19:58.600 --> 00:19:58.600]  在這個等候的時間,他與他的子民學習
[00:19:58.600 --> 00:19:58.600]  在這個等候的時間,他與他的子民學習
[00:19:58.600 --> 00:19:58.600]  在這個等候的時間,他與他的子民學習
[00:19:58.600 --> 00:19:58.600]  在這個等候的時間,他與他的子民學習
[00:19:58.600 --> 00:19:58.600]  在這個等候的時間,他與他的子民學習
[00:19:58.600 --> 00:19:58.600]  在這個等候的時間,他與他的子民學習
[00:19:58.600 --> 00:19:58.600]  在這個等候的時間,他與他的子民學習
[00:19:58.600 --> 00:19:58.600]  在這個等候的時間,他與他的子民學習
[00:19:58.600 --> 00:19:58.600]  在這個等候的時間,他與他的子民學習
[00:19:58.600 --> 00:19:58.600]  在這個等候的時間,他與他的子民學習
[00:19:58.600 --> 00:19:58.600]  在這個等候的時間,他與他的子民學習
[00:19:58.600 --> 00:19:58.600]  在這個等候的時間,他與他的子民學習
[00:19:58.600 --> 00:20:18.600]  在這個等候的時間,他與他的子民學習
[00:20:18.600 --> 00:20:18.600]  在這個等候的時間,他與他的子民學習
[00:20:18.600 --> 00:20:18.600]  在這個等候的時間,他與他的子民學習
[00:20:18.600 --> 00:20:18.600]  在這個等候的時間,他與他的子民學習
[00:20:18.600 --> 00:20:18.600]  在這個等候的時間,他與他的子民學習
[00:20:18.600 --> 00:20:18.600]  在這個等候的時間,他與他的子民學習
[00:20:18.600 --> 00:20:18.600]  在這個等候的時間,他與他的子民學習
[00:20:18.600 --> 00:20:18.600]  在這個等候的時間,他與他的子民學習
[00:20:18.600 --> 00:20:18.600]  在這個等候的時間,他與他的子民學習
[00:20:18.600 --> 00:20:18.600]  在這個等候的時間,他與他的子民學習
[00:20:18.600 --> 00:20:18.600]  在這個等候的時間,他與他的子民學習
[00:20:18.600 --> 00:20:18.600]  在這個等候的時間,他與他的子民學習
[00:20:18.600 --> 00:20:18.600]  在這個等候的時間,他與他的子民學習
[00:20:18.600 --> 00:20:38.600]  在這個等候的時間,他與他的子民學習
[00:20:38.600 --> 00:20:38.600]  在這個等候的時間,他與他的子民學習
[00:20:38.600 --> 00:20:38.600]  在這個等候的時間,他與他的子民學習
[00:20:38.600 --> 00:20:38.600]  在這個等候的時間,他與他的子民學習
[00:20:38.600 --> 00:20:38.600]  在這個等候的時間,他與他的子民學習
[00:20:38.600 --> 00:20:38.600]  在這個等候的時間,他與他的子民學習
[00:20:38.600 --> 00:20:38.600]  在這個等候的時間,他與他的子民學習
[00:20:38.600 --> 00:20:38.600]  在這個等候的時間,他與他的子民學習
[00:20:38.600 --> 00:20:38.600]  在這個等候的時間,他與他的子民學習
[00:20:38.600 --> 00:20:38.600]  在這個等候的時間,他與他的子民學習
[00:20:38.600 --> 00:20:38.600]  在這個等候的時間,他與他的子民學習
[00:20:38.600 --> 00:20:38.600]  在這個等候的時間,他與他的子民學習
[00:20:38.600 --> 00:20:38.600]  在這個等候的時間,他與他的子民學習
[00:20:38.600 --> 00:20:48.600]  在這個等候的時間,他與他的子民學習
[00:20:48.600 --> 00:20:48.600]  在這個等候的時間,他與他的子民學習
[00:20:48.600 --> 00:20:48.600]  在這個等候的時間,他與他的子民學習
[00:20:48.600 --> 00:20:48.600]  在這個等候的時間,他與他的子民學習
