
[00:00:00.000 --> 00:00:04.000]  請祖母平安,讓我們一起祈禱
[00:03:44.000 --> 00:03:49.000]  尤其是家人來建立好的關係
[00:03:49.000 --> 00:03:52.000]  由第五節開始
[00:03:52.000 --> 00:03:57.000]  就是耶和華的節期
[00:03:57.000 --> 00:03:59.000]  一共有七個
[00:03:59.000 --> 00:04:02.000]  雖然有七個節期
[00:04:02.000 --> 00:04:04.000]  但是在日期方面
[00:04:04.000 --> 00:04:08.000]  主要集中在年初和年中
[00:04:08.000 --> 00:04:13.000]  我們先看看春季的節期
[00:04:13.000 --> 00:04:16.000]  我們首先看看春季節期
[00:04:16.000 --> 00:04:17.000]  一共有四個
[00:04:17.000 --> 00:04:20.000]  如節、隨教節、初熟節、午巡節
[00:04:20.000 --> 00:04:24.000]  每一個節期都有一個日期
[00:04:24.000 --> 00:04:27.000]  如節、正月十四日晚
[00:04:27.000 --> 00:04:29.000]  這裡所用的歷法
[00:04:29.000 --> 00:04:32.000]  不是我們現代人的律法
[00:04:32.000 --> 00:04:34.000]  是猶太人的歷法
[00:04:34.000 --> 00:04:40.000]  正月就是猶太人的律法裡面的正月
[00:04:40.000 --> 00:04:42.000]  並不是等於我們的一月
[00:04:42.000 --> 00:04:49.000]  如節在正月十四日晚守
[00:04:49.000 --> 00:04:52.000]  主要的特色就是
[00:04:52.000 --> 00:04:55.000]  第一要吃烤羊肉
[00:04:55.000 --> 00:04:59.000]  第二方面羊的骨是不能夠切斷的
[00:04:59.000 --> 00:05:03.000]  第三食物是不能夠留到早晨
[00:05:03.000 --> 00:05:05.000]  如節就吃一個餐
[00:05:05.000 --> 00:05:07.000]  不用守聖會
[00:05:07.000 --> 00:05:09.000]  但是接下來就要守了
[00:05:09.000 --> 00:05:11.000]  第二個節就是隨教節
[00:05:11.000 --> 00:05:15.000]  由正月十五日守到二十一日
[00:05:15.000 --> 00:05:17.000]  一年七天
[00:05:17.000 --> 00:05:19.000]  在這七天裡面
[00:05:19.000 --> 00:05:21.000]  他們就不難要吃無教餅
[00:05:21.000 --> 00:05:23.000]  就是未經過發酵的麵包
[00:05:23.000 --> 00:05:27.000]  第二方面七天都要獻火祭
[00:05:27.000 --> 00:05:32.000]  然後第一天和第七天都要有聖會
[00:05:32.000 --> 00:05:36.000]  隨教節就什麼都不能做
[00:05:36.000 --> 00:05:38.000]  接下來就有一個初熟節
[00:05:38.000 --> 00:05:41.000]  但是初熟節和隨教節是重疊的
[00:05:41.000 --> 00:05:43.000]  隨教節是正月十五日開始
[00:05:43.000 --> 00:05:45.000]  初熟節就剛剛第二天
[00:05:45.000 --> 00:05:47.000]  正月十六日
[00:05:47.000 --> 00:05:50.000]  特色就是初熟的莊稼裡面
[00:05:50.000 --> 00:05:53.000]  要拿一菌給祭司作為搖祭
[00:05:53.000 --> 00:05:57.000]  搖祭就是把菌和菌
[00:05:57.000 --> 00:05:59.000]  在上帝面前舉起
[00:05:59.000 --> 00:06:02.000]  然後向左和右搖一搖
[00:06:02.000 --> 00:06:04.000]  將來如果有機會
[00:06:04.000 --> 00:06:06.000]  你們看到聖經說舉祭
[00:06:06.000 --> 00:06:08.000]  舉祭就不是這樣左右搖
[00:06:08.000 --> 00:06:10.000]  就是舉起
[00:06:10.000 --> 00:06:15.000]  初熟節也要獻梵祭、火祭、曉酒祭
[00:06:15.000 --> 00:06:18.000]  如果還沒有獻祭之前
[00:06:18.000 --> 00:06:21.000]  初熟的和菌那些新出的麥
[00:06:21.000 --> 00:06:23.000]  是不可以吃的
[00:06:23.000 --> 00:06:25.000]  先獻給上帝
[00:06:25.000 --> 00:06:29.000]  好,這個初熟節之後
[00:06:29.000 --> 00:06:32.000]  過五十日就是五巡節了
[00:06:32.000 --> 00:06:35.000]  大約是由正月十六日開始
[00:06:35.000 --> 00:06:37.000]  計算過五十日
[00:06:37.000 --> 00:06:40.000]  要獻兩個搖祭餅
[00:06:40.000 --> 00:06:45.000]  七隻羔羊、一隻公牛作為飯祭、曉酒祭
[00:06:45.000 --> 00:06:49.000]  另外還要獻一隻公山羊作為贖罪祭
[00:06:49.000 --> 00:06:52.000]  兩隻公綿羊作為平安祭
[00:06:52.000 --> 00:06:55.000]  五巡節也要有聖會
[00:06:55.000 --> 00:06:59.000]  並且任何工作都不可以做
[00:06:59.000 --> 00:07:02.000]  似乎一有聖會的時候
[00:07:02.000 --> 00:07:04.000]  都是不可以做工的了
[00:07:04.000 --> 00:07:09.000]  我再簡單講講這幾個節日的由來
[00:07:09.000 --> 00:07:11.000]  如月節就是紀念上主
[00:07:11.000 --> 00:07:14.000]  將以色列人從埃及拯救出來
[00:07:14.000 --> 00:07:17.000]  除交節就是紀念當年
[00:07:17.000 --> 00:07:20.000]  出了埃及之後的以色列人
[00:07:20.000 --> 00:07:22.000]  都是要聖母教餅的
[00:07:22.000 --> 00:07:25.000]  後來當他們進入了迦蘭地之後
[00:07:25.000 --> 00:07:30.000]  可以安居和開始農家畜牧生活之後
[00:07:30.000 --> 00:07:33.000]  才不用聖母教餅
[00:07:33.000 --> 00:07:35.000]  所以當他們開始修成的時候
[00:07:35.000 --> 00:07:36.000]  就有初熟節
[00:07:36.000 --> 00:07:40.000]  修過之後就更加要向上感恩
[00:07:40.000 --> 00:07:42.000]  就有五巡節了
[00:07:42.000 --> 00:07:45.000]  如月節、除交節和初熟節
[00:07:45.000 --> 00:07:48.000]  都是有些重疊連在一起的
[00:07:48.000 --> 00:07:51.000]  從如月節到初熟節前後就是九天
[00:07:51.000 --> 00:07:53.000]  初熟節之後
[00:07:53.000 --> 00:08:00.000]  農民就要忙於收割
[00:08:00.000 --> 00:08:05.000]  所以在七個星期之後
[00:08:05.000 --> 00:08:06.000]  收割完了
[00:08:06.000 --> 00:08:09.000]  就在五巡節向上主感恩
[00:08:09.000 --> 00:08:13.000]  因此在五巡節所獻的祭物是最多的
[00:08:13.000 --> 00:08:18.000]  不過贖罪祭只獻一隻羊
[00:08:18.000 --> 00:08:22.000]  我們來看看秋季的節期
[00:08:22.000 --> 00:08:28.000]  秋季的節期就只有三個
[00:08:28.000 --> 00:08:31.000]  七月號節、贖罪日和駐白節
[00:08:31.000 --> 00:08:33.000]  全部都是在七月
[00:08:33.000 --> 00:08:34.000]  大家留意到
[00:08:34.000 --> 00:08:39.000]  七月初一開始就是他們的新年
[00:08:39.000 --> 00:08:40.000]  七月十號就是贖罪日
[00:08:40.000 --> 00:08:45.000]  接著十五至二十一號就是駐白節
[00:08:45.000 --> 00:08:52.000]  其實這個七月一號是猶太人的曆法
[00:08:52.000 --> 00:08:54.000]  在二零二三年
[00:08:54.000 --> 00:08:58.000]  今年是西曆的九月十五號
[00:08:58.000 --> 00:09:00.000]  這個節日有一個特點
[00:09:00.000 --> 00:09:02.000]  是所有其他節期都沒有的
[00:09:02.000 --> 00:09:05.000]  就是要吹角紀念
[00:09:05.000 --> 00:09:08.000]  古節又稱為吹號節
[00:09:08.000 --> 00:09:12.000]  贖罪日是非常重要的一天
[00:09:12.000 --> 00:09:15.000]  這一天不單止不能做工
[00:09:15.000 --> 00:09:19.000]  而且如果有人做工就要處死
[00:09:19.000 --> 00:09:23.000]  可見上主對這個節日的重視
[00:09:23.000 --> 00:09:27.000]  此外這一天百姓還要克苦己心
[00:09:27.000 --> 00:09:29.000]  什麼叫克苦己心?
[00:09:29.000 --> 00:09:32.000]  即是要禁食
[00:09:32.000 --> 00:09:36.000]  贖罪日不是一個歡樂的日子
[00:09:36.000 --> 00:09:43.000]  而是一個要人自我反省的日子
[00:09:43.000 --> 00:09:46.000]  然後就到駐白節
[00:09:46.000 --> 00:09:49.000]  駐白節的特色就是要守節七日
[00:09:49.000 --> 00:09:52.000]  第一和第八日就有聖會
[00:09:52.000 --> 00:09:53.000]  剛才提過
[00:09:53.000 --> 00:09:58.000]  一有聖會任何勞動的工作都不能做
[00:09:58.000 --> 00:10:02.000]  每日要獻梵祭、掃祭、曉酒祭
[00:10:02.000 --> 00:10:03.000]  還願祭、金心祭
[00:10:03.000 --> 00:10:05.000]  金心祭即是平安祭
[00:10:05.000 --> 00:10:16.000]  上帝命令他們要在上帝面前歡樂七日
[00:10:16.000 --> 00:10:23.000]  贖罪日最重要的意義就是要人思想自己的罪
[00:10:23.000 --> 00:10:35.000]  從十六章說過,人的罪會污染上帝在人間的居所
[00:10:35.000 --> 00:10:39.000]  摩西時代有回眸,後期有聖殿
[00:10:39.000 --> 00:10:44.000]  上帝有居所在人間都會被人的罪污染
[00:10:44.000 --> 00:10:49.000]  因此每年要贖罪一次,清潔罪
[00:10:49.000 --> 00:10:52.000]  大祭司要先為自己贖罪
[00:10:52.000 --> 00:10:57.000]  這很重要,有點像打針、抽血
[00:10:57.000 --> 00:11:00.000]  護士或負責抽血的人
[00:11:00.000 --> 00:11:03.000]  首先要洗乾淨自己的手
[00:11:03.000 --> 00:11:06.000]  還要戴上手套才跟我們抽血
[00:11:06.000 --> 00:11:11.000]  大祭司要結證其他事情之前
[00:11:11.000 --> 00:11:13.000]  都要先為自己結證
[00:11:13.000 --> 00:11:18.000]  先為自己贖罪,獻公牛
[00:11:18.000 --> 00:11:20.000]  為自己和家人贖罪
[00:11:20.000 --> 00:11:23.000]  並且要將公牛的血帶入致聖所
[00:11:23.000 --> 00:11:25.000]  彈在藥櫃前面
[00:11:25.000 --> 00:11:29.000]  由於藥櫃象徵上帝的座位
[00:11:29.000 --> 00:11:32.000]  大祭司進入致聖所的時候
[00:11:32.000 --> 00:11:34.000]  就要燒很多香
[00:11:34.000 --> 00:11:38.000]  將藥櫃上的私恩座完全遮住
[00:11:38.000 --> 00:11:40.000]  使大祭司不能看見
[00:11:40.000 --> 00:11:41.000]  然後彈血
[00:11:41.000 --> 00:11:42.000]  為甚麼呢?
[00:11:42.000 --> 00:11:45.000]  因為上帝不可以給我們看
[00:11:45.000 --> 00:11:47.000]  連祂的座位都不可以看
[00:11:47.000 --> 00:11:49.000]  大祭司都不可以看
[00:11:49.000 --> 00:11:51.000]  所以就要這樣處理
[00:11:51.000 --> 00:11:54.000]  彈血的功用就是
[00:11:54.000 --> 00:11:58.000]  除去被罪玷污的藥櫃和藥
[00:11:58.000 --> 00:12:01.000]  然後大祭司就可以獻山藥
[00:12:01.000 --> 00:12:06.000]  為人民贖罪
[00:12:06.000 --> 00:12:09.000]  然後將牛和山羊的血
[00:12:09.000 --> 00:12:11.000]  抹在祭壇上
[00:12:11.000 --> 00:12:15.000]  以及其他香壇
[00:12:15.000 --> 00:12:21.000]  贖完罪之後還要獻上繁祭
[00:12:21.000 --> 00:12:23.000]  反省完罪過之後
[00:12:23.000 --> 00:12:25.000]  高雄日就是鑄棚節
[00:12:25.000 --> 00:12:27.000]  那是一個很歡樂的節日
[00:12:27.000 --> 00:12:28.000]  是上帝吩咐人民
[00:12:28.000 --> 00:12:31.000]  要在上帝面前歡樂七日
[00:12:31.000 --> 00:12:33.000]  因為這個節日
[00:12:33.000 --> 00:12:36.000]  是紀念上帝拯救意識人
[00:12:36.000 --> 00:12:37.000]  出了埃及之後
[00:12:37.000 --> 00:12:41.000]  在曠野鑄在帳棚的事
[00:12:41.000 --> 00:12:43.000]  不過在歡樂的節日裡
[00:12:43.000 --> 00:12:45.000]  仍然要有聖活
[00:12:45.000 --> 00:12:48.000]  只是在第一日和最後一日
[00:12:48.000 --> 00:12:50.000]  每日都要有上主獻祭
[00:12:50.000 --> 00:12:52.000]  那些都是經常聖的獻祭
[00:12:52.000 --> 00:12:53.000]  好了
[00:12:53.000 --> 00:12:55.000]  初步了解過這七個節日
[00:12:55.000 --> 00:12:56.000]  之後我們要思考
[00:12:56.000 --> 00:13:00.000]  這些節日和上帝的整體計劃
[00:13:00.000 --> 00:13:02.000]  有沒有關係呢
[00:13:02.000 --> 00:13:05.000]  有人注意到這七大節日
[00:13:05.000 --> 00:13:09.000]  是分為兩個段落
[00:13:09.000 --> 00:13:13.000]  在時間方面,一個在春季,一個在秋季
[00:13:13.000 --> 00:13:15.000]  可以說是代表主耶穌
[00:13:15.000 --> 00:13:19.000]  第一次的到來和第二次的再來
[00:13:19.000 --> 00:13:22.000]  我也列了一個圖表出來
[00:13:22.000 --> 00:13:23.000]  在頭四個節日
[00:13:23.000 --> 00:13:26.000]  如月節可以象徵成為
[00:13:26.000 --> 00:13:28.000]  被殺羔羊的主耶穌
[00:13:28.000 --> 00:13:30.000]  特別我們看到
[00:13:30.000 --> 00:13:33.000]  羊的骨頭不能截斷
[00:13:33.000 --> 00:13:35.000]  在約翰福音十九和三十六節
[00:13:35.000 --> 00:13:39.000]  特別記載耶穌的骨頭沒有被截斷
[00:13:39.000 --> 00:13:44.000]  除教節就象徵主耶穌被埋在墳墓裏面
[00:13:44.000 --> 00:13:47.000]  初熟節就是復活
[00:13:47.000 --> 00:13:54.000]  在哥林多前書十五章二十三節
[00:13:54.000 --> 00:13:59.000]  就說到主耶穌復活是初熟的果子
[00:13:59.000 --> 00:14:02.000]  五巡節就是聖靈降臨
[00:14:02.000 --> 00:14:05.000]  士大林傳第二章就記載到了
[00:14:05.000 --> 00:14:08.000]  所以第一輪的節日和四個節日
[00:14:08.000 --> 00:14:11.000]  都是象徵主耶穌第一次再來
[00:14:11.000 --> 00:14:14.000]  和祂所完成的救贖工作
[00:14:14.000 --> 00:14:23.000]  甚至是教會的成立
[00:14:23.000 --> 00:14:28.000]  其他三個節日都有象徵意義
[00:14:28.000 --> 00:14:31.000]  就是耶穌第二次再來
[00:14:31.000 --> 00:14:34.000]  七月一日新年就是主耶穌再來
[00:14:34.000 --> 00:14:36.000]  死人復活教會被提
[00:14:36.000 --> 00:14:40.000]  可以參考貼前四章十六至十七節
[00:14:40.000 --> 00:14:43.000]  耶穌再來時就會有號同吹響
[00:14:43.000 --> 00:14:46.000]  十罪日是象徵大審判
[00:14:46.000 --> 00:14:51.000]  在啟示錄二十章十二節提到的大審判
[00:14:51.000 --> 00:14:54.000]  鑄棚節就是新天新地
[00:14:54.000 --> 00:14:57.000]  我們將來要進入新天新地
[00:14:57.000 --> 00:15:00.000]  在啟示錄二十二章第二節就說到
[00:15:00.000 --> 00:15:06.000]  了解了這些節日後
[00:15:06.000 --> 00:15:10.000]  所預示或預表之後
[00:15:10.000 --> 00:15:16.000]  對我們來說又有什麼啟發呢
[00:15:16.000 --> 00:15:20.000]  我想和大家分享一些想法
[00:15:20.000 --> 00:15:23.000]  第一方面上帝對祂子民的照顧
[00:15:23.000 --> 00:15:25.000]  真的是全方位的
[00:15:25.000 --> 00:15:27.000]  上帝拯救以色列人之後
[00:15:27.000 --> 00:15:30.000]  給他們很多律法和條例
[00:15:30.000 --> 00:15:32.000]  是要他們活得聖潔
[00:15:32.000 --> 00:15:35.000]  活得像上帝
[00:15:35.000 --> 00:15:37.000]  但上帝也定下了一些節期
[00:15:37.000 --> 00:15:39.000]  使他們在生活上
[00:15:39.000 --> 00:15:44.000]  活出從罪的困境中得到釋放
[00:15:44.000 --> 00:15:46.000]  我們記得亞當犯罪之後
[00:15:46.000 --> 00:15:48.000]  被上帝懲罰
[00:15:48.000 --> 00:15:51.000]  是要終身在土地中工作
[00:15:51.000 --> 00:15:53.000]  沒有假期沒有節日
[00:15:53.000 --> 00:15:56.000]  以色列人在埃及的時候
[00:15:56.000 --> 00:15:58.000]  是奴隸
[00:15:58.000 --> 00:16:00.000]  說什麼假期節日
[00:16:00.000 --> 00:16:02.000]  當然沒有
[00:16:02.000 --> 00:16:04.000]  但上帝拯救他們之後
[00:16:04.000 --> 00:16:07.000]  他們就可以活得有尊嚴
[00:16:07.000 --> 00:16:09.000]  定期休假
[00:16:09.000 --> 00:16:12.000]  也有其他的節慶
[00:16:12.000 --> 00:16:14.000]  這些節期也和他們
[00:16:14.000 --> 00:16:18.000]  農耕的生活非常配合
[00:16:18.000 --> 00:16:20.000]  第二方面
[00:16:20.000 --> 00:16:22.000]  在節期當中
[00:16:22.000 --> 00:16:26.000]  也要停止平常的工作
[00:16:26.000 --> 00:16:28.000]  並且要有聖會
[00:16:28.000 --> 00:16:31.000]  聖會是要人民和上帝
[00:16:31.000 --> 00:16:33.000]  建立良好的關係
[00:16:33.000 --> 00:16:37.000]  但凡是比較長的節期
[00:16:37.000 --> 00:16:39.000]  聖會只是在第一日
[00:16:39.000 --> 00:16:41.000]  和最後一日舉行
[00:16:41.000 --> 00:16:42.000]  其餘的日子
[00:16:42.000 --> 00:16:45.000]  一般人都可以輕輕鬆鬆
[00:16:45.000 --> 00:16:48.000]  和家人或其他朋友親戚
[00:16:48.000 --> 00:16:50.000]  建立關係
[00:16:50.000 --> 00:16:52.000]  這也提醒我們
[00:16:52.000 --> 00:16:59.000]  要和人建立良好的關係
[00:16:59.000 --> 00:17:01.000]  第三方面
[00:17:01.000 --> 00:17:04.000]  我們現代社會
[00:17:04.000 --> 00:17:09.000]  一般人都不用工作七天
[00:17:09.000 --> 00:17:13.000]  我們應該體重主日崇拜
[00:17:13.000 --> 00:17:15.000]  來參加聖會
[00:17:15.000 --> 00:17:17.000]  此外每年還有復活節
[00:17:17.000 --> 00:17:18.000]  和聖誕節
[00:17:18.000 --> 00:17:20.000]  這些可以被稱為
[00:17:20.000 --> 00:17:21.000]  耶穌的節期
[00:17:21.000 --> 00:17:23.000]  不是耶和華的節期
[00:17:23.000 --> 00:17:25.000]  是耶穌的節期
[00:17:25.000 --> 00:17:27.000]  復活節是讓我們
[00:17:27.000 --> 00:17:29.000]  反省罪過
[00:17:29.000 --> 00:17:32.000]  和主耶穌救贖的好機會
[00:17:32.000 --> 00:17:34.000]  而聖誕節
[00:17:34.000 --> 00:17:36.000]  是一個慶祝的日子
[00:17:36.000 --> 00:17:38.000]  我鼓勵基督徒
[00:17:38.000 --> 00:17:41.000]  鼓勵大家不要效法世人
[00:17:41.000 --> 00:17:43.000]  在這些節日
[00:17:43.000 --> 00:17:45.000]  只是為自己和家人安排
[00:17:45.000 --> 00:17:48.000]  去哪裏旅遊
[00:17:48.000 --> 00:17:49.000]  其實在澳洲
[00:17:49.000 --> 00:17:51.000]  一般人都會受到法律保障
[00:17:51.000 --> 00:17:55.000]  每年有四個星期的大假
[00:17:55.000 --> 00:17:57.000]  要出門旅遊
[00:17:57.000 --> 00:18:00.000]  可以安排在小朋友
[00:18:00.000 --> 00:18:03.000]  學校假期裏面出遊
[00:18:03.000 --> 00:18:06.000]  而不是在耶穌的節期中出遊
[00:18:06.000 --> 00:18:08.000]  這絕對不是復活節
[00:18:08.000 --> 00:18:11.000]  和聖誕節的原意
[00:18:11.000 --> 00:18:13.000]  我未做牧師
[00:18:13.000 --> 00:18:15.000]  和做了牧師之後
[00:18:15.000 --> 00:18:18.000]  都極少在那兩個節期出遊
[00:18:18.000 --> 00:18:19.000]  如果我沒有記錯
[00:18:19.000 --> 00:18:20.000]  從來都不會
[00:18:20.000 --> 00:18:23.000]  從來都不會在那兩個節期出遊
[00:18:23.000 --> 00:18:24.000]  有時
[00:18:24.000 --> 00:18:26.000]  我和師母外遊的時候
[00:18:26.000 --> 00:18:28.000]  假如是自由行
[00:18:28.000 --> 00:18:30.000]  參加團隊沒有辦法
[00:18:30.000 --> 00:18:32.000]  如果是自由行的話
[00:18:32.000 --> 00:18:33.000]  每逢主日
[00:18:33.000 --> 00:18:36.000]  我們都會去找當地的教會
[00:18:36.000 --> 00:18:38.000]  參加聚會
[00:18:38.000 --> 00:18:41.000]  印象比較深的
[00:18:41.000 --> 00:18:43.000]  好像是2003年
[00:18:43.000 --> 00:18:45.000]  很多年前去北京
[00:18:45.000 --> 00:18:47.000]  參加一些
[00:18:47.000 --> 00:18:49.000]  不是參與教會
[00:18:49.000 --> 00:18:51.000]  那些叫做家庭教會
[00:18:51.000 --> 00:18:53.000]  因為認識一個朋友
[00:18:53.000 --> 00:18:55.000]  帶我去參加家庭教會
[00:18:55.000 --> 00:18:57.000]  有一次去大阪
[00:18:57.000 --> 00:19:00.000]  亦都參加他們當地一個教會
[00:19:00.000 --> 00:19:03.000]  我發覺他們歡迎新朋友
[00:19:03.000 --> 00:19:04.000]  很好
[00:19:04.000 --> 00:19:06.000]  他們送份禮物給新朋友
[00:19:06.000 --> 00:19:08.000]  包得很漂亮
[00:19:08.000 --> 00:19:10.000]  所以我回來之後
[00:19:10.000 --> 00:19:11.000]  鼓勵教會
[00:19:11.000 --> 00:19:14.000]  我們都要送禮物給新朋友
[00:19:14.000 --> 00:19:16.000]  幾年前去溫哥華
[00:19:16.000 --> 00:19:18.000]  又是自由行
[00:19:18.000 --> 00:19:20.000]  自由行的時間
[00:19:20.000 --> 00:19:22.000]  就參加了兩間
[00:19:22.000 --> 00:19:25.000]  當地的華人教會聚會
[00:19:25.000 --> 00:19:27.000]  我們來到不同的地方
[00:19:27.000 --> 00:19:29.000]  和不同的弟兄姊妹
[00:19:29.000 --> 00:19:30.000]  一起敬拜
[00:19:30.000 --> 00:19:32.000]  我們真的可以感受到
[00:19:32.000 --> 00:19:34.000]  主來一家
[00:19:34.000 --> 00:19:36.000]  真的是很開心的事
[00:19:36.000 --> 00:19:37.000]  好
[00:19:37.000 --> 00:19:39.000]  讓我們一起祈禱
[00:19:39.000 --> 00:19:41.000]  在我們生活中的
[00:19:41.000 --> 00:19:44.000]  方方面面都有合而的指引
[00:19:44.000 --> 00:19:46.000]  聖經告訴我們
[00:19:46.000 --> 00:19:48.000]  遵行上帝的話的人
[00:19:48.000 --> 00:19:50.000]  都是有福的
[00:19:50.000 --> 00:19:52.000]  靠聖靈幫助我們
[00:19:52.000 --> 00:19:54.000]  時時記得聖經的教導
[00:19:54.000 --> 00:19:56.000]  亦都賜予我們能力
[00:19:56.000 --> 00:19:58.000]  和智慧去遵行
[00:19:58.000 --> 00:20:00.000]  奉耶穌基督的名祈禱
[00:20:00.000 --> 00:20:01.000]  阿們
