
[00:00:00.000 --> 00:00:03.060]  今天是復活節的前一個主日,
[00:04:30.000 --> 00:04:35.000]  撒加利亞書先知書也預言到將來彌賽亞來,
[00:04:35.000 --> 00:04:38.160]  就是要騎着驢居子進城。
[00:04:38.160 --> 00:04:42.000]  所以我們看見耶穌爲什麼選擇騎着驢居子,
[00:04:42.000 --> 00:04:45.600]  除了是謙卑柔和更重要的,
[00:04:45.600 --> 00:04:51.760]  他選擇騎着驢居子要向當時的百姓跟法利斯人表明,
[00:04:51.760 --> 00:04:53.840]  他就是那位彌賽亞,
[00:04:53.840 --> 00:04:56.480]  他就是榮耀的君王。
[00:04:56.480 --> 00:04:58.560]  所以當他騎着驢居子進城,
[00:04:58.560 --> 00:05:00.200]  羅馬人根本不覺得,
[00:05:00.200 --> 00:05:02.040]  一個人騎着驢居子代表什麼呢?
[00:05:02.040 --> 00:05:06.040]  但是他騎着驢居子一進耶路撒冷城,
[00:05:06.040 --> 00:05:10.400]  城城的百姓跟法利斯人就被驚動。
[00:05:10.400 --> 00:05:10.800]  爲什麼?
[00:05:10.800 --> 00:05:12.680]  因爲他們知道,
[00:05:12.680 --> 00:05:15.280]  他們知道這代表什麼意思,
[00:05:15.280 --> 00:05:18.320]  這代表耶穌做一個宣告,
[00:05:18.320 --> 00:05:20.200]  他就是那個彌賽亞,
[00:05:20.200 --> 00:05:23.320]  他就是那個榮耀的君王。
[00:05:23.320 --> 00:05:28.560]  但是我們看見雖然耶穌是一個榮耀的君王的身份進來,
[00:05:28.560 --> 00:05:35.840]  但他騎着驢居子的確還是代表他一個柔和謙卑的一個形態。
[00:05:35.840 --> 00:05:36.360]  換句話說,
[00:05:36.360 --> 00:05:41.520]  耶穌從來不勉強人要來接納他。
[00:05:41.520 --> 00:05:48.560]  其實耶穌可以拆遣天使、天君來掃除一切抵擋祂的勢力不是嗎?
[00:05:48.560 --> 00:05:50.120]  但耶穌沒有。
[00:05:50.120 --> 00:05:57.320]  耶穌仍然選擇透過十字架的愛來吸引我們、等候我們,
[00:05:57.320 --> 00:06:03.200]  讓我們心甘情願來接納祂、來愛祂、來侍奉祂。
[00:06:03.200 --> 00:06:11.840]  所以啓示錄裏面講到說,直到如今,祂還是不斷在我們心門外扣門,
[00:06:11.840 --> 00:06:14.160]  不是攻門,
[00:06:14.160 --> 00:06:16.440]  祂是扣門。
[00:06:16.440 --> 00:06:21.960]  祂是等候我們心甘情願打開我們生命的門,
[00:06:21.960 --> 00:06:25.320]  讓祂進到我們生命當中來。
[00:06:25.320 --> 00:06:30.680]  耶穌基督來是一個榮耀的君王的身份,
[00:06:30.680 --> 00:06:33.400]  要進入到我們生活中間。
[00:06:33.400 --> 00:06:38.880]  所以第一個我們看見祂的身份很清楚地宣告祂是榮耀的君王,
[00:06:38.880 --> 00:06:43.040]  但卻是一個謙卑柔和的君王。
[00:06:43.040 --> 00:06:48.880]  第二,祂是生命的主宰,跟你們說祂是生命的主宰。
[00:06:48.880 --> 00:06:51.920]  怎麼看見祂是生命的主宰呢?
[00:06:51.920 --> 00:06:56.040]  當耶穌打發兩個門徒去找驢居子的時候,
[00:06:56.040 --> 00:07:03.280]  祂很清楚告訴他們說,你們去就看見一個驢跟旁邊有驢居子栓在那裏,
[00:07:03.280 --> 00:07:06.880]  你們就把它解開帶來給我到我這裏。
[00:07:06.880 --> 00:07:09.880]  如果有人問你們說你們在幹什麼?
[00:07:09.880 --> 00:07:12.440]  你只要一句話,主要用它,
[00:07:12.440 --> 00:07:14.840]  那人就立刻讓你們就把它,
[00:07:14.840 --> 00:07:17.120]  我說哇,這句話真是管用,主要用它。
[00:07:17.120 --> 00:07:19.680]  你們幹什麼?主要用它,OK,就可以了。
[00:07:19.680 --> 00:07:21.600]  這句話比credit card還有用呢。
[00:07:21.600 --> 00:07:24.280]  你要幹什麼?主要用它,OK。
[00:07:24.280 --> 00:07:26.000]  但這句話不是隨便亂用的。
[00:07:26.000 --> 00:07:28.080]  爲什麼主讓他們說這句話?
[00:07:28.080 --> 00:07:32.880]  因爲在這個背後是一個主的權柄在這裏。
[00:07:32.880 --> 00:07:37.080]  這個表明我們的主祂是宇宙萬有的主宰,
[00:07:37.080 --> 00:07:39.520]  是我們生命的主宰。
[00:07:39.520 --> 00:07:47.000]  甚至在這裏我們看見連萬物,連動物都要降服在祂的權柄之下。
[00:07:47.000 --> 00:07:53.880]  在馬可福音裏面記載說這一隻驢居子是從來沒有人騎過的。
[00:07:53.880 --> 00:07:58.760]  你可以想象一個從來沒有人騎過的驢居子第一次被人騎的光景嗎?
[00:07:58.760 --> 00:08:02.200]  你看過美國rodeo那種show嗎?
[00:08:02.200 --> 00:08:07.240]  如果一個沒有被騎過的驢居人騎上去,幾秒鐘就被摔下來了。
[00:08:07.240 --> 00:08:15.640]  可是很奇妙,這批驢居子卻安靜地在耶穌手中被主所使用。
[00:08:15.640 --> 00:08:19.360]  耶穌他的確是一切生命的主宰,
[00:08:19.360 --> 00:08:23.080]  萬有都在祂的權柄之下。
[00:08:23.080 --> 00:08:25.640]  你知道,每當我想到這批驢居子的時候,
[00:08:25.640 --> 00:08:29.440]  我就想到今天我們基督徒不也是如此嗎?
[00:08:29.440 --> 00:08:33.640]  這批驢居子被解開只有一個目的,
[00:08:33.640 --> 00:08:37.120]  就是因爲主要用它。
[00:08:37.120 --> 00:08:43.960]  同樣基督徒的,我們的生命也是從罪惡當中被主所解開不是嗎?
[00:08:43.960 --> 00:08:49.520]  而主解開我們的目的,不是叫我們隨己意而生活而已,
[00:08:49.520 --> 00:08:52.520]  主解開我們也只有一個目的,
[00:08:52.520 --> 00:08:54.720]  那就是主要使用我們。
[00:08:54.720 --> 00:08:59.520]  你們跟對方說主要用你,跟祂說主要用你。
[00:08:59.520 --> 00:09:03.240]  所以讓我們在生活當中將我們再次奉獻在神手中,
[00:09:03.240 --> 00:09:07.800]  無論在家庭當中,在生活當中,在工作當中,在教會當中,
[00:09:07.800 --> 00:09:11.440]  讓我們的生命被主所使用吧。
[00:09:11.440 --> 00:09:16.240]  事實上這批驢居子只有在主的手中被主用的時候,
[00:09:16.240 --> 00:09:19.640]  才能顯出它的價值來。
[00:09:19.640 --> 00:09:24.720]  離開了主,它顯不出任何的價值。
[00:09:24.720 --> 00:09:27.760]  以前讀過一篇文章很有意思,
[00:09:27.760 --> 00:09:33.480]  那篇文章的題目叫做「宗數之主日的次日」,
[00:09:33.480 --> 00:09:36.800]  換句話說,第二天。
[00:09:36.800 --> 00:09:41.320]  這篇文章就講到這個小驢居早上醒來,
[00:09:41.320 --> 00:09:48.520]  腦海當中浮現了昨天美好的回憶,
[00:09:48.520 --> 00:09:53.160]  不自覺地它探出頭來,它就走到街上去,
[00:09:53.160 --> 00:09:56.560]  很得意地舉步向前。
[00:09:56.560 --> 00:10:01.960]  它說我要到井邊去,到人羣中再走一趟。
[00:10:01.960 --> 00:10:07.480]  可是很奇怪,今天人們連看它都沒看它一眼,
[00:10:07.480 --> 00:10:12.680]  它就很生氣,爲什麼你們不把衣服鋪在地上呢?
[00:10:12.680 --> 00:10:15.800]  難道你們有眼不識泰山嗎?
[00:10:15.800 --> 00:10:18.120]  人們很驚訝地看見它的表現,
[00:10:18.120 --> 00:10:20.840]  還有人用石頭丟它,
[00:10:20.840 --> 00:10:26.320]  它一面躲開,很氣憤地說你們這些混賬的不姓泰,
[00:10:26.320 --> 00:10:31.360]  我還是到市場去吧,在那裏一定有人賞賜我的。
[00:10:31.360 --> 00:10:37.680]  沒想到當它走到市場去,同樣的事情又發生了一件事情,
[00:10:37.680 --> 00:10:41.560]  它拼命地喊着說宗數之呢?宗數之呢?
[00:10:41.560 --> 00:10:44.800]  你們的宗數之到哪裏去了?
[00:10:44.800 --> 00:10:48.640]  大禍不解,爲什麼今天沒人理它呢?
[00:10:48.640 --> 00:10:51.600]  它就回到它母親旁邊,
[00:10:51.600 --> 00:10:54.680]  結果它的母親很溫柔地對它說,
[00:10:54.680 --> 00:11:00.040]  傻孩子啊,沒有了它,你什麼都不能做。
[00:11:00.040 --> 00:11:03.680]  哇,何等美好的提醒,不是嗎?
[00:11:03.680 --> 00:11:08.560]  弟兄姐妹,今天你不要看我們在教會里面的牧師們好像很能幹哦,
[00:11:08.560 --> 00:11:11.280]  能講能唱又會做事。
[00:11:11.280 --> 00:11:16.440]  我告訴你,沒有主,離了主,我們什麼都不能做。
[00:11:16.440 --> 00:11:19.160]  反過來說你也不要小看你自己,
[00:11:19.160 --> 00:11:24.560]  好像你常常看你自己好像一個從來沒被使用過的驢居子而已。
[00:11:24.560 --> 00:11:26.480]  不要輕看你自己,
[00:11:26.480 --> 00:11:30.240]  只要你願意把你自己擺上爲主所使用,
[00:11:30.240 --> 00:11:35.600]  主要在你生命當中所成就的大事源,超過你所求所想的,
[00:11:35.600 --> 00:11:41.280]  祂是宇宙萬有的主宰,在祂就沒有難成的事情。
[00:11:41.280 --> 00:11:43.840]  所以第二個祂是我們生命的主宰。
[00:11:43.840 --> 00:11:47.520]  第三,祂是配受稱頌的神。
[00:11:47.520 --> 00:11:51.120]  跟你們說祂是配受稱頌的神。
[00:11:51.120 --> 00:11:54.520]  從哪裏看見祂是配受稱頌的神?
[00:11:54.520 --> 00:12:02.920]  我們看見在經講中耶穌在這裏接受人們對祂各式各樣的敬拜與讚美。
[00:12:02.920 --> 00:12:06.640]  真的,在這裏有各式各樣的敬拜與讚美。
[00:12:06.640 --> 00:12:09.640]  有人把衣服鋪在地上,
[00:12:09.640 --> 00:12:13.520]  有些人砍下樹枝也鋪在路上,
[00:12:13.520 --> 00:12:15.800]  有人在旁邊高聲喊着說,
[00:12:15.800 --> 00:12:18.880]  "Hosanna,歸於大位的子孫!"
[00:12:18.880 --> 00:12:21.680]  我們看連主的門徒在路加福音也說,
[00:12:21.680 --> 00:12:24.680]  在這時候忽然間歡樂起來,
[00:12:24.680 --> 00:12:28.000]  在那裏高聲歌頌,"Hosanna!"
[00:12:28.000 --> 00:12:31.880]  連孩子們在聖殿裏面也歡喜快樂,
[00:12:31.880 --> 00:12:34.720]  高聲喊着說,"Hosanna!"
[00:12:34.720 --> 00:12:38.040]  你可以在腦海當中想象這幅圖畫嗎?
[00:12:38.040 --> 00:12:42.640]  那是非常歡樂,夾道歡迎在聖殿裏面歡呼,
[00:12:42.640 --> 00:12:47.360]  甚至用棕樹枝在那裏歡呼高聲歌頌,"Hosanna!"
[00:12:47.360 --> 00:12:50.760]  榮耀歸給我們至高的神。
[00:12:50.760 --> 00:12:52.720]  有時候可能在中國教會你很難想象,
[00:12:52.720 --> 00:12:55.920]  因爲中國教會太保守了。
[00:12:55.920 --> 00:12:58.800]  你到非洲教會就明白了。
[00:12:58.800 --> 00:13:02.400]  你到非洲,這就是在非洲教會的光景。
[00:13:02.400 --> 00:13:04.320]  真的,真正在非洲教會里面,
[00:13:04.320 --> 00:13:08.240]  我們真的是大人小孩一同唱歌跳舞,
[00:13:08.240 --> 00:13:13.000]  真的是用各樣的方式敬拜讚美我們的主。
[00:13:13.000 --> 00:13:17.560]  第五,因爲我們的神是配受稱頌的神。
[00:13:17.560 --> 00:13:20.760]  不但在那個時代祂是配受稱頌的神,
[00:13:20.760 --> 00:13:22.960]  如今祂從死裏復活了,
[00:13:22.960 --> 00:13:24.520]  坐在天上的寶座上,
[00:13:24.520 --> 00:13:27.840]  祂更配得我們一切的稱頌與讚美。
[00:13:27.840 --> 00:13:29.240]  Amen?
[00:13:29.240 --> 00:13:32.720]  但的確在當時的聖殿裏面,
[00:13:32.720 --> 00:13:37.560]  似乎不大習慣這樣的大聲的呼喊。
[00:13:37.560 --> 00:13:41.840]  就像在中國教會不大習慣大聲的呼喊。
[00:13:41.840 --> 00:13:45.280]  覺得在聖殿裏面要很莊嚴,
[00:13:45.280 --> 00:13:50.520]  樹木住在聖殿中,
[00:13:50.520 --> 00:13:59.360]  大家要肅靜,
[00:13:59.360 --> 00:14:04.920]  凡事要規規矩矩,按着次序行。
[00:14:04.920 --> 00:14:11.520]  當時聖殿的法利塞人聽到這些歡呼聲就很不舒服了。
[00:14:11.520 --> 00:14:16.480]  他們還聽到衆人說耶穌是王、侯撒拉、榮耀貴,
[00:14:16.480 --> 00:14:19.600]  他們覺得這簡直大逆不道。
[00:14:19.600 --> 00:14:22.520]  所以他們對耶穌說:你聽見這些話沒有?
[00:14:22.520 --> 00:14:24.960]  意思是說你應該制止他們,
[00:14:24.960 --> 00:14:27.000]  叫他們不要這樣唱。
[00:14:27.000 --> 00:14:29.760]  但沒想到耶穌不但沒有制止他們,
[00:14:29.760 --> 00:14:37.800]  耶穌還說神的心意就要從嬰孩和喫奶的口中完全讚美的話。
[00:14:37.800 --> 00:14:39.000]  換句話說祖喜悅,
[00:14:39.000 --> 00:14:43.720]  換句話說耶穌說:神喜悅這樣的事情不要去禁止,
[00:14:43.720 --> 00:14:47.840]  神很喜悅這樣的敬拜、歡呼跟讚美的。
[00:14:47.840 --> 00:14:48.720]  Amen?
[00:14:48.720 --> 00:14:50.400]  就像孩子一樣,
[00:14:50.400 --> 00:14:51.840]  來到神的面前,
[00:14:51.840 --> 00:14:54.280]  你不需要管別人怎麼看,
[00:14:54.280 --> 00:14:56.920]  就是很單純的敬拜神。
[00:14:56.920 --> 00:15:05.880]  今天當你真的認識到我們的神是這樣一位信實、全能、慈愛、真實的神的時候,
[00:15:05.880 --> 00:15:09.680]  你就不能夠不在神面前歡呼讚美神。
[00:15:09.680 --> 00:15:10.560]  Amen?
[00:15:10.560 --> 00:15:11.720]  就像一個孩子一樣,
[00:15:11.720 --> 00:15:15.600]  你根本不會關心到別人怎麼看你。
[00:15:15.600 --> 00:15:20.520]  你就是來要陶祖的喜悅,將榮耀歸給神嘛!
[00:15:20.520 --> 00:15:25.080]  這爲什麼我常常鼓勵你唱詩歌要舉起手來敬拜讚美?
[00:15:25.080 --> 00:15:29.720]  我看見有些人舉起手是舉,不過舉到這裏而已。
[00:15:29.720 --> 00:15:33.280]  拍手是拍得好像不要拍給誰聽一樣。
[00:15:33.280 --> 00:15:33.800]  No, no,
[00:15:33.800 --> 00:15:35.760]  我們在臺灣的教會常有一句話,
[00:15:35.760 --> 00:15:37.960]  舉手就舉高點啦!
[00:15:37.960 --> 00:15:40.000]  拍一張就拍大聲點啦!
[00:15:40.000 --> 00:15:42.600]  不要拍得像蚊子叫一樣。
[00:15:42.600 --> 00:15:45.960]  No, 就是你要全心全意嘛!
[00:15:45.960 --> 00:15:47.880]  你不要拍給人看嘛!
[00:15:47.880 --> 00:15:50.920]  你不是舉起手給人看嘛!
[00:15:50.920 --> 00:15:53.960]  你只要舉起手來敬拜嘛!
[00:15:53.960 --> 00:15:55.640]  全人敬拜嘛!
[00:15:55.640 --> 00:15:57.400]  你拍掌誇盛嘛!
[00:15:57.400 --> 00:16:00.560]  就全人來敬拜神嘛!
[00:16:00.560 --> 00:16:04.480]  不要被周圍的環境所影響,單單的來敬拜。
[00:16:04.480 --> 00:16:09.360]  因爲一切的恩典,既然都從寶座上澆灌下來,
[00:16:09.360 --> 00:16:13.240]  那今天只有當我們敬拜,來到神面前敬拜神的時候,
[00:16:13.240 --> 00:16:17.960]  我們才能夠從神那裏領受一切的恩典跟福分,不是嗎?
[00:16:17.960 --> 00:16:18.720]  你們,
[00:16:18.720 --> 00:16:22.040]  這些年我越來越明白一件事情,
[00:16:22.040 --> 00:16:26.080]  敬拜的確是蒙福的根源。
[00:16:26.080 --> 00:16:30.280]  跟你們說敬拜是蒙福的根源啊!
[00:16:30.280 --> 00:16:31.800]  不但是如此,我告訴你,
[00:16:31.800 --> 00:16:35.600]  敬拜也是我們的心靈聯親啊!
[00:16:35.600 --> 00:16:41.280]  你們,你不必天天什麼健康食品,讓你心靈聯親,要敬拜!
[00:16:41.280 --> 00:16:47.920]  很多人常問我,劉牧師,你怎麼能夠保持在神面前那種心智跟動力呢?
[00:16:47.920 --> 00:16:51.000]  我告訴你,只有一個祕訣,就是敬拜!
[00:16:51.000 --> 00:16:54.000]  全心全意來敬拜神!
[00:16:54.000 --> 00:16:55.120]  你們,
[00:16:55.120 --> 00:16:57.440]  我常說就像迦勒嘛!
[00:16:57.440 --> 00:17:02.960]  迦勒八十五歲了,按照肉體來講不再年輕了!
[00:17:02.960 --> 00:17:05.720]  可是我告訴你看見聖經,
[00:17:05.720 --> 00:17:08.200]  迦勒他一想到神,
[00:17:08.200 --> 00:17:09.880]  一想到神的應許,
[00:17:09.880 --> 00:17:12.240]  那個勁兒就來了!
[00:17:12.240 --> 00:17:14.880]  他說我還是一樣強壯!
[00:17:14.880 --> 00:17:17.760]  像摩西打發我那天一樣強壯!
[00:17:17.760 --> 00:17:20.240]  無論是征戰,無論是出入,
[00:17:20.240 --> 00:17:24.080]  我那個時候力量如何,現在仍然是如何!
[00:17:24.080 --> 00:17:25.160]  Hallelujah!
[00:17:25.160 --> 00:17:27.880]  一想到神,心裏就興奮嘛!
[00:17:27.880 --> 00:17:30.280]  一想到神的應許,心裏就興奮!
[00:17:30.280 --> 00:17:34.240]  他說Let's go! 將那三弟給我!八十五歲了!
[00:17:34.240 --> 00:17:36.640]  什麼將那三弟給我,我們早就想退休了!
[00:17:36.640 --> 00:17:41.000]  八十五歲!將那三弟給我!Let's go!
[00:17:41.000 --> 00:17:42.360]  敬拜!
[00:17:42.360 --> 00:17:45.320]  當你來到神的面前,當你思想到神,
[00:17:45.320 --> 00:17:50.120]  當你思想到神的應許,讓你的心能夠重新充滿動力!
[00:17:50.120 --> 00:17:51.280]  Amen!
[00:17:51.280 --> 00:17:53.840]  我們肉體的確會衰敗,
[00:17:53.840 --> 00:17:58.560]  可是我們心靈因着神,一天心事一天嘛!
[00:17:58.560 --> 00:17:59.640]  Amen!
[00:17:59.640 --> 00:18:02.240]  他是配色我們稱頌的神!
[00:18:02.240 --> 00:18:04.840]  只有當你不斷地稱頌神的過程當中,
[00:18:04.840 --> 00:18:08.240]  你天天能夠重新得力!Hallelujah!
[00:18:08.240 --> 00:18:10.880]  第四個,他也是聖潔的救主!
[00:18:10.880 --> 00:18:14.520]  跟你媽說他是聖潔的救主!
[00:18:14.520 --> 00:18:17.440]  怎麼看見他是聖潔的救主呢?
[00:18:17.440 --> 00:18:21.520]  正當衆人歡呼歌頌的時候,
[00:18:21.520 --> 00:18:24.280]  沒想到有一件事情發生了!
[00:18:24.280 --> 00:18:28.040]  從人的角度來講,是有點殺風情的事情!
[00:18:28.040 --> 00:18:32.120]  好像我們的主不大通人情呢!
[00:18:32.120 --> 00:18:35.400]  但事實上很多時候,當我們在歡呼歌頌的時候,
[00:18:35.400 --> 00:18:41.320]  我們常常忽略了,其實他也是一位聖潔的救主!
[00:18:41.320 --> 00:18:44.760]  所以那天當耶穌走進聖殿的時候,
[00:18:44.760 --> 00:18:48.800]  他看見聖殿裏充滿了買賣的聲音,
[00:18:48.800 --> 00:18:51.880]  充滿了兌換銀錢的聲音!
[00:18:51.880 --> 00:18:54.320]  其實你要不要搞錯!
[00:18:54.320 --> 00:18:58.120]  其實本來兌換銀錢、買賣鴿子都是好事!
[00:18:58.120 --> 00:19:00.520]  你千萬不要說那是不好的,那是很好的事!
[00:19:00.520 --> 00:19:02.640]  很好的服務!爲什麼?
[00:19:02.640 --> 00:19:06.760]  因爲很多人從很遠的地方要來獻祭!
[00:19:06.760 --> 00:19:08.400]  在當時不是那麼方便!
[00:19:08.400 --> 00:19:13.160]  要從很遠的地方帶着羊、帶着鴿子,都是很不方便的事情!
[00:19:13.160 --> 00:19:16.760]  來到這裏說不定那個羊已經奄奄一息了!
[00:19:16.760 --> 00:19:20.320]  所以在那兒預備一些地方能夠買賣是好事!
[00:19:20.320 --> 00:19:22.400]  幫助很遙遠的地方能夠獻祭!
[00:19:22.400 --> 00:19:24.800]  不然怎麼從家裏帶來呢?
[00:19:24.800 --> 00:19:26.000]  所以好事!
[00:19:26.000 --> 00:19:28.320]  兌換銀錢是好事!
[00:19:28.320 --> 00:19:30.400]  幫助、服務!
[00:19:30.400 --> 00:19:33.080]  但是不可否認在聖殿裏面,
[00:19:33.080 --> 00:19:35.160]  這些在經營的過程當中,
[00:19:35.160 --> 00:19:40.200]  慢慢慢慢他們讓看金錢過於神的祝福!
[00:19:40.200 --> 00:19:44.480]  他們看重這些買賣,看過於看重神!
[00:19:44.480 --> 00:19:49.960]  他們信仰已經從神的身上轉移到活動的身上!
[00:19:49.960 --> 00:19:54.880]  他們的信仰從神的身上轉移到人爲中心!
[00:19:54.880 --> 00:19:58.800]  所以耶穌在這裏必須要做一個潔淨的工作!
[00:19:58.800 --> 00:20:00.800]  因爲在聖潔的神面前,
[00:20:00.800 --> 00:20:05.640]  祂不容許這種以人爲中心的一些作爲!
[00:20:05.640 --> 00:20:08.520]  所以耶穌必須做潔淨的工作!
[00:20:08.520 --> 00:20:12.440]  我們看見當光明照進黑暗裏的時候,
[00:20:12.440 --> 00:20:14.920]  光明第一件要做的事情,
[00:20:14.920 --> 00:20:18.200]  就要把黑暗除去,不是嗎?
[00:20:18.200 --> 00:20:21.640]  沒錯,耶穌是要帶來祝福,一點都沒錯!
[00:20:21.640 --> 00:20:24.960]  但在耶穌帶來祝福以前,
[00:20:24.960 --> 00:20:28.120]  祂一定要做趕出的工作!
[00:20:28.120 --> 00:20:31.480]  祂一定要做推倒的工作!
[00:20:31.480 --> 00:20:34.680]  今天我看見很多人來到教會,
[00:20:34.680 --> 00:20:37.640]  表面上看起來都很好,
[00:20:37.640 --> 00:20:41.200]  但心靈裏面卻常常充滿多少的黑暗,
[00:20:41.200 --> 00:20:44.200]  多少的傷害,不是嗎?
[00:20:44.200 --> 00:20:47.160]  我還記得有一次我在教會里面遇見一個姐妹,
[00:20:47.160 --> 00:20:49.560]  我只是隨口問她說,
[00:20:49.560 --> 00:20:52.440]  最近你好嗎?就這麼一句話!
[00:20:52.440 --> 00:20:54.920]  你最近好嗎?
[00:20:54.920 --> 00:20:59.960]  沒想到她立刻放聲大哭啊!
[00:20:59.960 --> 00:21:01.400]  在爲她禱告的過程當中,
[00:21:01.400 --> 00:21:06.200]  才發現她裏面有多少的苦澀跟怨恨,
[00:21:06.200 --> 00:21:08.480]  表面上都看不出來,
[00:21:08.480 --> 00:21:12.000]  可多少在我們心靈裏面有多少的傷害,
