
[00:00:00.000 --> 00:00:05.020]  今天會跟大家一起繼續看大衛的人生
[00:02:38.060 --> 00:02:41.760]  去講述大衛犯罪之後那種嚴重的後果
[00:02:41.760 --> 00:02:44.100]  所以要給我們很多的反思
[00:02:44.100 --> 00:02:46.440]  原來罪是很可怕的
[00:02:46.440 --> 00:02:48.200]  今天
[00:02:48.200 --> 00:02:50.840]  我們就會看大衛犯罪的過程
[00:02:50.840 --> 00:02:52.240]  以及他怎麼掩飾
[00:02:52.840 --> 00:02:54.840]  但是接著我們就會看
[00:02:54.840 --> 00:02:57.040]  大衛怎麼面對神的審判
[00:02:57.040 --> 00:02:58.880]  其實是很坎坷的
[00:02:58.880 --> 00:03:01.020]  接著你看回以後的經文
[00:03:01.020 --> 00:03:03.320]  就是不會再看到大衛有什麼豐功偉績
[00:03:03.320 --> 00:03:05.360]  就是在講他家變
[00:03:05.360 --> 00:03:07.660]  他的兒女之間亂倫
[00:03:07.660 --> 00:03:10.400]  他怎麼被兒子帶去謀朝篡位
[00:03:10.400 --> 00:03:11.620]  他被追殺
[00:03:11.620 --> 00:03:14.200]  他怎麼帶人逃難被人侮辱
[00:03:14.200 --> 00:03:16.300]  接著就完結了他的一生
[00:03:16.300 --> 00:03:19.500]  也會完結了我們大衛的系列
[00:03:19.860 --> 00:03:23.140]  那麼下一年的年初就會開始有講
[00:03:23.140 --> 00:03:24.580]  我們下一年的主題
[00:03:24.580 --> 00:03:27.000]  就是我們關注在禱告方面
[00:03:27.000 --> 00:03:29.380]  所以今天我們會看這些經文
[00:03:29.380 --> 00:03:30.880]  給我們有什麼反思
[00:03:30.880 --> 00:03:35.920]  大衛他的失敗並不是突然之間
[00:03:35.920 --> 00:03:40.520]  因為那時候他已經過著一個很糜爛的生活
[00:03:40.520 --> 00:03:43.860]  雖然聖經只是短短用幾節的經文
[00:03:43.860 --> 00:03:45.420]  來講述大衛的失敗
[00:03:45.420 --> 00:03:48.560]  但是在當中給我們有些蛛絲馬跡
[00:03:48.960 --> 00:03:51.060]  看到究竟大衛出了什麼問題
[00:03:51.060 --> 00:03:53.660]  以致我們可以反省
[00:03:53.660 --> 00:03:56.860]  我們一起來讀十部《耳機下》第十一章第二節
[00:03:56.860 --> 00:03:58.100]  我們一起來讀出
[00:03:58.100 --> 00:04:00.740]  「一日太陽平西
[00:04:00.740 --> 00:04:02.900]  大衛從床上起來
[00:04:02.900 --> 00:04:05.480]  在皇宮的平頂上遊行
[00:04:05.480 --> 00:04:07.720]  看見一個婦人沐浴
[00:04:07.720 --> 00:04:09.220]  容貌甚美」
[00:04:09.220 --> 00:04:11.780]  你留意到這件事什麼時候發生?
[00:04:11.780 --> 00:04:14.020]  是日頭平西
[00:04:14.020 --> 00:04:16.220]  就是黃昏日落的時候
[00:04:16.220 --> 00:04:18.620]  大衛才起身
[00:04:19.460 --> 00:04:21.860]  一個正常人就應該是日出而作
[00:04:21.860 --> 00:04:22.860]  日入而息的
[00:04:22.860 --> 00:04:25.660]  黃昏的時候就應該是下班的時間
[00:04:25.660 --> 00:04:27.560]  當然在香港是很困難的
[00:04:27.560 --> 00:04:30.800]  有很多人是八九點才可能下班
[00:04:30.800 --> 00:04:34.640]  但是一個正常人就沒有理由在黃昏的時候
[00:04:34.640 --> 00:04:35.880]  才起身
[00:04:35.880 --> 00:04:40.640]  我們也相信大衛絕對不是因為要打理朝政
[00:04:40.640 --> 00:04:43.140]  看一些文件要批核
[00:04:43.140 --> 00:04:45.780]  以致整晚沒有睡覺
[00:04:45.780 --> 00:04:47.220]  以致什麼呢?
[00:04:47.220 --> 00:04:48.860]  要日頭平西才起身
[00:04:49.820 --> 00:04:52.360]  因為我們會看到那時候已經局勢穩定
[00:04:52.360 --> 00:04:56.500]  所以很可能是晚晚的夜夜笙歌
[00:04:56.500 --> 00:04:58.000]  喝酒作樂
[00:04:58.000 --> 00:04:59.360]  以致他放縱
[00:04:59.360 --> 00:05:02.000]  今天有些年輕人也是這樣
[00:05:02.000 --> 00:05:03.400]  晚上不睡覺
[00:05:03.400 --> 00:05:04.300]  就打遊戲機
[00:05:04.300 --> 00:05:06.300]  第二天早上才睡覺
[00:05:06.300 --> 00:05:09.140]  日頭平西才可能起身
[00:05:09.140 --> 00:05:11.180]  同樣是在犯這些錯
[00:05:11.180 --> 00:05:13.980]  好了,你們還看他起身之後做什麼?
[00:05:13.980 --> 00:05:16.220]  他是無所事事的
[00:05:16.720 --> 00:05:20.480]  是在皇宮的平頂上
[00:05:20.480 --> 00:05:22.380]  去遊行
[00:05:22.380 --> 00:05:25.620]  你記住這個遊行不是我們抗議的遊行
[00:05:25.620 --> 00:05:28.300]  而是漫無目的地走著走著
[00:05:28.300 --> 00:05:30.660]  我們現在所說的就是在敷衍
[00:05:30.660 --> 00:05:32.460]  不斷地走
[00:05:32.460 --> 00:05:33.700]  沒有目標
[00:05:33.700 --> 00:05:37.240]  我自己很深體會到一個人沒有目標過生活的時候
[00:05:37.240 --> 00:05:39.500]  他的生活就會很隨便
[00:05:39.500 --> 00:05:42.000]  一個人一隨便的時候
[00:05:42.000 --> 00:05:43.440]  他就會鬆懈
[00:05:43.440 --> 00:05:45.640]  當他一鬆懈的時候
[00:05:45.940 --> 00:05:48.240]  就很容易會犯錯
[00:05:48.240 --> 00:05:52.620]  好了,你留意到皇宮的平頂如何比起遊行呢?
[00:05:52.620 --> 00:05:54.320]  我們很簡單去想一想
[00:05:54.320 --> 00:05:56.080]  我們住在新界區
[00:05:56.080 --> 00:05:57.620]  有很多丁屋
[00:05:57.620 --> 00:05:58.820]  700呎的那些
[00:05:58.820 --> 00:06:00.360]  天台呢
[00:06:00.360 --> 00:06:02.360]  多數是平頂的
[00:06:02.360 --> 00:06:04.100]  所以有些人可以放一些櫃子在那裡
[00:06:04.100 --> 00:06:06.700]  或者放一些桌子、椅子在那裡
[00:06:06.700 --> 00:06:09.040]  700呎也有一個平頂
[00:06:09.040 --> 00:06:11.840]  那你想一想皇宮多大呢?
[00:06:11.840 --> 00:06:14.240]  我自己就很懷念
[00:06:14.580 --> 00:06:16.540]  我四年的神學生活
[00:06:16.540 --> 00:06:17.780]  我第一個學位
[00:06:17.780 --> 00:06:18.640]  就在建道
[00:06:18.640 --> 00:06:20.780]  我最懷念的是什麼你知道嗎?
[00:06:20.780 --> 00:06:23.280]  就是每一晚十點半
[00:06:23.280 --> 00:06:25.180]  我們要關燈睡覺的時候
[00:06:25.180 --> 00:06:27.080]  我就走上天台
[00:06:27.080 --> 00:06:28.660]  天台很大
[00:06:28.660 --> 00:06:29.660]  為什麼呢?
[00:06:29.660 --> 00:06:31.220]  我們那個至少有十幾個房間
[00:06:31.220 --> 00:06:36.560]  就好像我們大園邨停車場的禮堂那麼大
[00:06:36.560 --> 00:06:38.600]  頂部全部是平頂的
[00:06:38.600 --> 00:06:39.660]  有欄杆
[00:06:39.660 --> 00:06:42.860]  我們就會坐在屋頂上
[00:06:43.160 --> 00:06:44.840]  看著繁星
[00:06:44.840 --> 00:06:47.000]  享受著晚風的吹頌
[00:06:47.000 --> 00:06:49.940]  又看著鈴鐺羊點點魚缸
[00:06:49.940 --> 00:06:51.640]  然後我在那四段裡面
[00:06:51.640 --> 00:06:53.180]  我是睜大眼睛祈禱的
[00:06:53.180 --> 00:06:57.080]  我很享受那段時間跟神很親密的關係
[00:06:57.080 --> 00:06:59.880]  原來我宿舍的平頂
[00:06:59.880 --> 00:07:03.760]  就是我跟神最親密交往的時間
[00:07:03.760 --> 00:07:06.020]  所以你可以想象到
[00:07:06.020 --> 00:07:07.520]  皇宮的平頂
[00:07:07.520 --> 00:07:08.700]  是更加大
[00:07:08.700 --> 00:07:10.200]  沒有打出來的
[00:07:10.200 --> 00:07:12.800]  在《生命記》第22章第8節那裡
[00:07:12.960 --> 00:07:14.560]  法例規定是怎麼樣的呢?
[00:07:14.560 --> 00:07:16.560]  原來他們的房子都是有平頂的
[00:07:16.560 --> 00:07:18.460]  法例規定是要有欄杆的
[00:07:18.460 --> 00:07:20.400]  如果你不安裝欄杆
[00:07:20.400 --> 00:07:21.800]  還讓人掉下去的話
[00:07:21.800 --> 00:07:23.000]  你就有罪了
[00:07:23.000 --> 00:07:24.840]  是律法規定
[00:07:24.840 --> 00:07:26.140]  是一定要有欄杆的
[00:07:26.140 --> 00:07:30.020]  甚至我們在《尼歇美記》第8章第16節裡面看到
[00:07:30.020 --> 00:07:32.720]  有些人在家裡的平頂上
[00:07:32.720 --> 00:07:34.280]  過著彭節
[00:07:34.280 --> 00:07:35.120]  就是怎樣呢?
[00:07:35.120 --> 00:07:37.020]  坐著帳幕睡覺
[00:07:37.020 --> 00:07:38.560]  所以平頂是很大的
[00:07:38.560 --> 00:07:42.360]  大衛就在那裡走來
[00:07:42.460 --> 00:07:43.860]  沒有什麼無所事事
[00:07:43.860 --> 00:07:45.200]  靠著靠著
[00:07:45.200 --> 00:07:46.700]  誰知道就看到
[00:07:46.700 --> 00:07:48.060]  因為近鄰民居
[00:07:48.060 --> 00:07:50.660]  就看到有一個婦人
[00:07:50.660 --> 00:07:53.240]  來到她的墓獄
[00:07:53.240 --> 00:07:55.540]  容貌甚美
[00:07:55.540 --> 00:07:59.500]  其實這就是她自己所看到
[00:07:59.500 --> 00:08:00.780]  加上她的想象
[00:08:00.780 --> 00:08:03.820]  因為始終有一段距離
[00:08:03.820 --> 00:08:06.020]  那時候也沒有望遠鏡
[00:08:06.020 --> 00:08:08.560]  所以應該看不清楚她的樣子
[00:08:08.560 --> 00:08:11.220]  所以離遠看覺得她是容貌甚美
[00:08:11.220 --> 00:08:12.280]  好了
[00:08:12.280 --> 00:08:15.620]  當我們來到她看到這個婦人墓獄的時候
[00:08:15.620 --> 00:08:18.320]  隨之而來就是她的犯錯
[00:08:18.320 --> 00:08:19.900]  請你留意
[00:08:19.900 --> 00:08:23.100]  當時國家不是沒有問題的
[00:08:23.100 --> 00:08:25.800]  雖然大衛是日頭平息
[00:08:25.800 --> 00:08:27.340]  然後才起身
[00:08:27.340 --> 00:08:31.300]  然後無所事事在皇宮的平頂上遊行
[00:08:31.300 --> 00:08:34.640]  但是當時國家仍然原來是要打仗的
[00:08:34.640 --> 00:08:37.840]  我們看看第11章的第一節
[00:08:37.840 --> 00:08:39.140]  我們一起來讀出
[00:08:39.920 --> 00:08:43.320]  過了一年,到獵王出戰的時候
[00:08:43.320 --> 00:08:45.480]  大衛又差派弱額
[00:08:45.480 --> 00:08:48.860]  率領臣服和以色列眾人出戰
[00:08:48.860 --> 00:08:51.120]  他們就打敗阿滿人
[00:08:51.120 --> 00:08:52.600]  圍攻拉巴
[00:08:52.600 --> 00:08:55.160]  大衛仍住在耶路撒冷
[00:08:55.160 --> 00:08:55.900]  看到嗎?
[00:08:55.900 --> 00:08:58.000]  當時仍然要打仗
[00:08:58.000 --> 00:09:01.500]  但是大衛的手下猛將如雲
[00:09:01.500 --> 00:09:04.480]  而且用兵很神勇
[00:09:04.480 --> 00:09:08.240]  所以這些戰爭已經不是一些大的戰爭
[00:09:08.440 --> 00:09:10.640]  就不需要他御駕親征
[00:09:10.640 --> 00:09:13.320]  不需要他親自帶他出征
[00:09:13.320 --> 00:09:16.680]  他只是派他的手下去做這些事情就已經可以了
[00:09:16.680 --> 00:09:18.080]  他很安心
[00:09:18.080 --> 00:09:21.360]  所以你看到
[00:09:21.360 --> 00:09:23.720]  大衛已經作王一段時間
[00:09:23.720 --> 00:09:25.620]  國勢日弄
[00:09:25.620 --> 00:09:27.760]  他如日中天
[00:09:27.760 --> 00:09:30.900]  他過著的就是錦衣美食的生活
[00:09:30.900 --> 00:09:33.500]  這一切這麼悠閒的事情
[00:09:33.500 --> 00:09:37.100]  就令他失去了警覺性
[00:09:38.180 --> 00:09:39.300]  很真實地說
[00:09:39.300 --> 00:09:40.980]  當我們沒有什麼困難的時候
[00:09:40.980 --> 00:09:42.880]  我們就不會懂得如何依靠神
[00:09:42.880 --> 00:09:46.120]  於是他慢慢地遠離神
[00:09:46.120 --> 00:09:49.620]  他這種糜爛生活
[00:09:49.620 --> 00:09:52.180]  就是在蠶食他的靈命
[00:09:52.180 --> 00:09:54.760]  所以我經常提醒
[00:09:54.760 --> 00:09:56.560]  我教會裡的同工
[00:09:56.560 --> 00:09:58.560]  或者做青少年工作的弟兄姊妹
[00:09:58.560 --> 00:10:00.700]  我說當年輕人
[00:10:00.700 --> 00:10:02.060]  當我們要面對考試
[00:10:02.060 --> 00:10:03.260]  我們要關心他
[00:10:03.260 --> 00:10:05.200]  但是我說也不需要太緊張
[00:10:05.200 --> 00:10:07.840]  因為如果他仍然有靈性的時候
[00:10:08.040 --> 00:10:10.600]  他知道自己在面對考試
[00:10:10.600 --> 00:10:12.840]  他仍然會臨急抱主腳的
[00:10:12.840 --> 00:10:14.780]  仍然會好好的去祈禱
[00:10:14.780 --> 00:10:17.140]  但是我最擔心的是什麼呢?
[00:10:17.140 --> 00:10:18.880]  就是考完試
[00:10:18.880 --> 00:10:21.580]  特別是公開試之後那些時間
[00:10:21.580 --> 00:10:23.080]  又長假期
[00:10:23.080 --> 00:10:24.560]  幾個月的放假
[00:10:24.560 --> 00:10:26.460]  又不用再去讀書了
[00:10:26.460 --> 00:10:29.020]  這些時間會容易失落
[00:10:29.020 --> 00:10:30.520]  會容易失敗
[00:10:30.520 --> 00:10:31.960]  要很小心
[00:10:31.960 --> 00:10:33.460]  要看得緊一點
[00:10:33.460 --> 00:10:35.460]  但是很不幸地
[00:10:35.460 --> 00:10:37.300]  在歷史裡面讓我們看到
[00:10:37.300 --> 00:10:39.140]  真是很多時候一些弟兄姊妹
[00:10:39.140 --> 00:10:41.240]  就在這些日子裡面流失
[00:10:41.240 --> 00:10:44.640]  當他沒有什麼事情要做的時候
[00:10:44.640 --> 00:10:45.640]  出去玩
[00:10:45.640 --> 00:10:48.280]  或者這個花花世界吸引了他
[00:10:48.280 --> 00:10:49.840]  於是他就離開了神
[00:10:49.840 --> 00:10:52.780]  同樣有時候我們可以想一想我們自己
[00:10:52.780 --> 00:10:55.020]  當我們在困難、在苦難當中
[00:10:55.020 --> 00:10:57.580]  我們會很緊張地去依靠神
[00:10:57.580 --> 00:11:01.160]  其實平順的警方是一個祝福
[00:11:01.160 --> 00:11:03.460]  但是往往有時候我們在這方面
[00:11:03.460 --> 00:11:04.660]  我們就會鬆懈
[00:11:04.660 --> 00:11:07.260]  所以無怪乎保羅提醒我們
[00:11:07.520 --> 00:11:10.100]  若自己以為站得穩的你就要小心
[00:11:10.100 --> 00:11:11.800]  免得你來帶他跌倒
[00:11:11.800 --> 00:11:14.200]  再看回我們的中國
[00:11:14.200 --> 00:11:16.540]  你想想五、六十年代的時候
[00:11:16.540 --> 00:11:17.780]  中國經濟是很差的
[00:11:17.780 --> 00:11:20.800]  但是那時候沒有那麼多貪污事件
[00:11:20.800 --> 00:11:23.680]  有的時候也不會貪得那麼厲害
[00:11:23.680 --> 00:11:24.780]  好了
[00:11:24.780 --> 00:11:27.720]  五、六十年代中國是不會有那麼多色情事業出現的
[00:11:27.720 --> 00:11:30.360]  你想想習近平來到登基的時候
[00:11:30.360 --> 00:11:31.680]  都要強調
[00:11:31.680 --> 00:11:33.720]  要來對付國內的貪污
[00:11:33.720 --> 00:11:35.860]  這個已經是很嚴重的問題
[00:11:36.060 --> 00:11:38.600]  竟然可以這麼說出口的時候就已經很厲害了
[00:11:38.600 --> 00:11:41.000]  但是現在就是因為什麼呢?
[00:11:41.000 --> 00:11:43.000]  我們已經強國崛起
[00:11:43.000 --> 00:11:45.440]  但是繁榮帶來的問題
[00:11:45.440 --> 00:11:47.140]  一樣是越來越嚴重
[00:11:47.140 --> 00:11:50.100]  「飽暖私淫慾」
[00:11:50.100 --> 00:11:52.300]  這個就是大衛的寫照
[00:11:52.300 --> 00:11:55.440]  你想想如果他當時被訴下來
[00:11:55.440 --> 00:11:56.840]  他正在追殺的時候
[00:11:56.840 --> 00:11:58.520]  他經過別人的家
[00:11:58.520 --> 00:12:00.820]  在窗戶上看到一個女人洗澡
[00:12:00.820 --> 00:12:02.480]  他敢不敢站在那裡看看呢?
[00:12:02.480 --> 00:12:03.220]  不會的
[00:12:03.220 --> 00:12:04.460]  他也要走啊
[00:12:04.720 --> 00:12:06.360]  因為他正在被人追殺啊
[00:12:06.360 --> 00:12:08.420]  所以在困難裡面
[00:12:08.420 --> 00:12:10.120]  大衛絕對不會犯這個錯
[00:12:10.120 --> 00:12:12.560]  所以我也提醒自己
[00:12:12.560 --> 00:12:15.860]  今天某個程度上美英堂好像挺穩定的
[00:12:15.860 --> 00:12:18.100]  但是不要停留在這裡
[00:12:18.100 --> 00:12:20.540]  大家要為了粉嶺堂禱告
[00:12:20.540 --> 00:12:22.940]  我們決定會在九龍灣開教會
[00:12:22.940 --> 00:12:25.100]  期望在五月左右就會開始
[00:12:25.100 --> 00:12:28.220]  而我們一開始這次教會的時候很特別
[00:12:28.220 --> 00:12:30.380]  我們會在星期五晚上崇拜
[00:12:30.380 --> 00:12:32.380]  那就不影響星期六、星期日
[00:12:32.380 --> 00:12:34.520]  我說要走到最前線
[00:12:34.980 --> 00:12:36.520]  我就要去做開放工作
[00:12:36.520 --> 00:12:40.020]  我不甘心要坐在辦公室裡面只看文件
[00:12:40.020 --> 00:12:42.960]  不要給自己那麼多的空間
[00:12:42.960 --> 00:12:45.800]  免得你來來去去失敗
[00:12:45.800 --> 00:12:47.300]  這個就是很重要的
[00:12:47.300 --> 00:12:51.060]  勿必先富而後蟲生
[00:12:51.060 --> 00:12:54.340]  這句話大家都希望知道為什麼
[00:12:54.340 --> 00:12:56.700]  那件事情腐爛的時候
[00:12:56.700 --> 00:12:57.840]  才會生蟲
[00:12:57.840 --> 00:13:01.240]  大衛就是過著這些糜爛的生活
[00:13:01.240 --> 00:13:02.780]  所以才會有問題
[00:13:03.320 --> 00:13:07.020]  他在平台上看到這個婦人沐浴而動淫念
[00:13:07.020 --> 00:13:10.920]  但是大衛絕對不是因為性衝動
[00:13:10.920 --> 00:13:12.360]  而犯這個錯誤
[00:13:12.360 --> 00:13:14.020]  為什麼呢?
[00:13:14.020 --> 00:13:15.560]  大家會看到經文就是
[00:13:15.560 --> 00:13:17.860]  大衛就要派人
[00:13:17.860 --> 00:13:21.260]  去打探這個女人
[00:13:21.260 --> 00:13:23.040]  是什麼背景
[00:13:23.040 --> 00:13:25.840]  後來有人回報給他聽
[00:13:25.840 --> 00:13:29.740]  是你的屬下一個將領烏利亞的妻子
[00:13:29.740 --> 00:13:30.740]  拔士巴
[00:13:30.740 --> 00:13:32.880]  好了,他收到這個消息之後
[00:13:32.880 --> 00:13:34.580]  知道原來我這個將領
[00:13:34.580 --> 00:13:36.280]  在前線打仗
[00:13:36.280 --> 00:13:37.580]  有機可乘
[00:13:37.580 --> 00:13:41.580]  於是他又派人去接這個婦人入宮
[00:13:41.580 --> 00:13:43.320]  然後才跟她發生關係
[00:13:43.320 --> 00:13:45.520]  對一個男性來說
[00:13:45.520 --> 00:13:47.220]  如果煞那的性衝動
[00:13:47.220 --> 00:13:49.260]  就絕對不可以維持那麼久
[00:13:49.260 --> 00:13:50.900]  而且不要忘記
[00:13:50.900 --> 00:13:52.800]  如果大衛真的有性衝動的時候
[00:13:52.800 --> 00:13:54.500]  他是可以解決的
[00:13:54.500 --> 00:13:56.900]  因為他有後宮很多的妃嬪
[00:13:56.900 --> 00:13:59.840]  他可以即時解決他的生理問題
[00:13:59.840 --> 00:14:01.400]  所以這是一個問題
[00:14:02.200 --> 00:14:04.520]  他有很多時間讓他自己冷靜
[00:14:04.520 --> 00:14:05.340]  去想事情
[00:14:05.340 --> 00:14:07.920]  但是他跟神的關係已經
[00:14:07.920 --> 00:14:10.820]  慢慢的麻木了
[00:14:10.820 --> 00:14:12.920]  如果他想一想
[00:14:12.920 --> 00:14:15.760]  這個雖然是將領的妻子
[00:14:15.760 --> 00:14:17.360]  如果我跟她發生關係的時候
[00:14:17.360 --> 00:14:20.060]  很明顯我就犯了十誡裡面的姦淫
[00:14:20.060 --> 00:14:24.260]  但是當你去淫別人的妻子的時候
[00:14:24.260 --> 00:14:26.400]  這個是死罪
[00:14:26.400 --> 00:14:28.540]  是沒辦法扭轉的
[00:14:28.540 --> 00:14:30.700]  很嚴重的錯
[00:14:30.700 --> 00:14:32.100]  怎麼可以犯
[00:14:33.200 --> 00:14:35.980]  這是每一個當日的市民
[00:14:35.980 --> 00:14:37.780]  神的市民都知道的事
[00:14:37.780 --> 00:14:39.780]  但是大衛
[00:14:39.780 --> 00:14:42.140]  他的糜爛生活
[00:14:42.140 --> 00:14:44.980]  已經蠶食了他跟神的關係
[00:14:44.980 --> 00:14:47.580]  於是他不會再去想這些事情
[00:14:47.580 --> 00:14:50.060]  所以今天請你記住
[00:14:50.060 --> 00:14:51.760]  某個程度
[00:14:51.760 --> 00:14:54.520]  大衛看到這個婦人
[00:14:54.520 --> 00:14:55.760]  來到沐浴的時候
[00:14:55.760 --> 00:14:56.660]  不是一個罪
[00:14:56.660 --> 00:14:58.860]  她採取行動
[00:14:58.860 --> 00:15:00.260]  才是一個罪
[00:15:00.260 --> 00:15:01.860]  請你記住
[00:15:02.560 --> 00:15:05.040]  魔鬼只可以引誘我們
[00:15:05.040 --> 00:15:07.940]  但是迫不了我們去犯罪
[00:15:07.940 --> 00:15:12.080]  今天你不要只是將你犯錯的責任
[00:15:12.080 --> 00:15:13.440]  賴在魔鬼身上
[00:15:13.440 --> 00:15:15.540]  聖經怎麼說呢?
[00:15:15.540 --> 00:15:17.980]  我們一起來看《雅各書》第一章
[00:15:17.980 --> 00:15:19.520]  十四、十五兩節
[00:15:19.520 --> 00:15:20.580]  我們一起來讀出
[00:15:20.580 --> 00:15:23.360]  「但各人被試探
[00:15:23.360 --> 00:15:26.760]  乃是被自己的私慾牽引誘惑的
[00:15:26.760 --> 00:15:28.920]  私慾既懷了胎
[00:15:28.920 --> 00:15:30.560]  就身出罪來
[00:15:30.560 --> 00:15:33.620]  罪既長成就身出死來」
[00:15:33.620 --> 00:15:35.800]  這裡很清楚地告訴我們
[00:15:35.800 --> 00:15:38.400]  今天私慾懷了胎的時候
[00:15:38.400 --> 00:15:40.600]  就會身出罪來
[00:15:40.600 --> 00:15:43.640]  私慾某個程度不是錯
[00:15:43.640 --> 00:15:45.480]  但是如果你將這個罪
[00:15:45.480 --> 00:15:47.400]  慢慢慢慢地存留在心裡面
[00:15:47.400 --> 00:15:50.780]  大家知道一個人要生孩子的時候
[00:15:50.780 --> 00:15:53.140]  其實是需要很多個月份
[00:15:53.140 --> 00:15:55.240]  來引誘這個小孩子
[00:15:55.240 --> 00:15:57.720]  他說你將這個罪一直存留的時候
[00:15:57.720 --> 00:15:59.020]  有一天你採取行動
[00:15:59.120 --> 00:16:00.620]  這才是一個問題
[00:16:00.620 --> 00:16:02.760]  所以請你記住
[00:16:02.760 --> 00:16:05.060]  今天一些外在的環境
