
[00:00:00.000 --> 00:00:05.000]  首先恭祝大家新年快樂,身體健康,
[00:03:51.000 --> 00:04:00.000]  在《仕道行傳》第一章第十五節說,過了幾天有信徒的聚會,約有一百二十人參加,
[00:04:00.000 --> 00:04:03.000]  在耶路撒冷也有一百二十個信徒。
[00:04:03.000 --> 00:04:07.000]  而在那次的聚會當中還有一件特別的事,
[00:04:07.000 --> 00:04:18.000]  使徒彼得提議要另外選一個人替出賣了主耶穌的猶太人做使徒,
[00:04:18.000 --> 00:04:21.000]  有使徒的職份。
[00:04:21.000 --> 00:04:27.000]  彼得提到這位使徒要能夠成為使徒的職份,要有資格。
[00:04:27.000 --> 00:04:33.000]  他說這個人的資格是必須當主耶穌在我們當中出入時,
[00:04:33.000 --> 00:04:38.000]  從約翰施洗開始到耶穌被接升天為止那一段期間,
[00:04:38.000 --> 00:04:41.000]  始終跟我們在一起的人。
[00:04:41.000 --> 00:04:48.000]  從彼得提出的資格來說,是可以找到和十二使徒完全一樣的人,
[00:04:48.000 --> 00:04:59.000]  從約翰施洗開始到耶穌升天,他們都是在他們之間,才能成為耶穌的見證人。
[00:04:59.000 --> 00:05:07.000]  所以我們知道,跟隨耶穌三年時間的不止十二使徒。
[00:05:07.000 --> 00:05:15.000]  在經文第十章一節,主另外選出了七十二人,派遣他們出去,
[00:05:15.000 --> 00:05:20.000]  每組兩個人要準備先去一些城市,
[00:05:20.000 --> 00:05:25.000]  耶穌會經過的城市每一個市鎮,去做福音的傳人。
[00:05:25.000 --> 00:05:30.000]  因為主耶穌是吩咐他們,醫治地方的病人,告訴他們,
[00:05:30.000 --> 00:05:35.000]  上帝的主權快要在你們當中實現了。
[00:05:35.000 --> 00:05:39.000]  其實主耶穌就是在做這些事情。
[00:05:39.000 --> 00:05:43.000]  事實上,很多人很喜歡跟隨耶穌,
[00:05:43.000 --> 00:05:50.000]  但是一說到傳福音的時候,就不是很多人願意去。
[00:05:50.000 --> 00:05:53.000]  在九章五十七節到六十七節,
[00:05:53.000 --> 00:05:59.000]  讓我們看到跟隨耶穌的人當中,有些只會賣口乖,
[00:05:59.000 --> 00:06:03.000]  對耶穌說,你無論去哪裡,我都要跟從你。
[00:06:03.000 --> 00:06:06.000]  當主耶穌找人去傳福音的時候,
[00:06:06.000 --> 00:06:13.000]  有些人就說,讓我先回去埋葬父親,
[00:06:13.000 --> 00:06:19.000]  另一些就說,讓我先回去跟我的家人告別。
[00:06:19.000 --> 00:06:24.000]  其實這些都是藉口,撩了他就不會再回來,
[00:06:24.000 --> 00:06:26.000]  不會再出去傳福音了。
[00:06:26.000 --> 00:06:29.000]  所以主耶穌才找到七十二個人,
[00:06:29.000 --> 00:06:34.000]  最後是找到七十二個人是願意跟隨耶穌,
[00:06:34.000 --> 00:06:39.000]  也願意被耶穌差派出去傳福音。
[00:06:39.000 --> 00:06:44.000]  對我們來說,如果有七十二個人肯出隊去傳福音,
[00:06:44.000 --> 00:06:50.000]  比如在伊斯活居去拍門傳福音,已經很多了。
[00:06:50.000 --> 00:06:54.000]  但是主耶穌在第二節對那批人說,
[00:06:54.000 --> 00:06:59.000]  農作物很多,工人很少,不夠。
[00:06:59.000 --> 00:07:05.000]  不過增加工人的辦法不是隨便招募更多人參加,
[00:07:05.000 --> 00:07:09.000]  而是要祈禱,求上帝派出更多工人。
[00:07:09.000 --> 00:07:13.000]  七十二個人,兩個人一組,我們很快就計算到了,
[00:07:13.000 --> 00:07:15.000]  可以分成三十六組,
[00:07:15.000 --> 00:07:19.000]  他們被主耶穌派出去訪問每一個市鎮。
[00:07:19.000 --> 00:07:24.000]  究竟從加利利到耶路撒冷有多少個市鎮呢?
[00:07:24.000 --> 00:07:28.000]  以至主耶穌會說三十六組人是很少呢?
[00:07:28.000 --> 00:07:31.000]  我嘗試找資料,但是找不到,
[00:07:31.000 --> 00:07:34.000]  我們不知道究竟有多少個市鎮。
[00:07:34.000 --> 00:07:38.000]  但我想想,假如有超過三十六個市鎮,
[00:07:38.000 --> 00:07:43.000]  也就是說,只有三十六組人,
[00:07:43.000 --> 00:07:47.000]  一組人去訪問一個鎮是不夠的。
[00:07:47.000 --> 00:07:53.000]  如果是少於三十六個市鎮,那又怎樣呢?
[00:07:53.000 --> 00:07:57.000]  是不是等於夠呢?其實也不夠的。
[00:07:57.000 --> 00:07:59.000]  如果我們可以派一隊人去訪問一個市鎮,
[00:07:59.000 --> 00:08:02.000]  一個市鎮究竟有多少人呢?
[00:08:02.000 --> 00:08:05.000]  可能有幾百到一千人,
[00:08:05.000 --> 00:08:07.000]  以前那時候人口不是那麼密集,
[00:08:07.000 --> 00:08:10.000]  但即使有幾百到一千人,
[00:08:10.000 --> 00:08:13.000]  大一點的可能一千多人的市鎮來說,
[00:08:13.000 --> 00:08:16.000]  派兩個人一組去,如果要逐家拍門,
[00:08:16.000 --> 00:08:19.000]  也要一段時間的。
[00:08:19.000 --> 00:08:24.000]  所以真的,福音傳人只有那麼少,
[00:08:24.000 --> 00:08:28.000]  工作量那麼大的時候,真的不夠。
[00:08:28.000 --> 00:08:31.000]  第三節還告訴我們,
[00:08:31.000 --> 00:08:33.000]  那些福音傳人的工作是有危險的。
[00:08:33.000 --> 00:08:36.000]  主耶穌說,我派你們出去,
[00:08:36.000 --> 00:08:40.000]  好像把小羊放在狼群裡。
[00:08:40.000 --> 00:08:45.000]  既然是這樣,那些被派出去的福音傳人,
[00:08:45.000 --> 00:08:47.000]  自己要做一些防範的工作呢?
[00:08:47.000 --> 00:08:51.000]  要不要帶一把刀呢?
[00:08:51.000 --> 00:08:56.000]  我相信主耶穌不會把他們送去餵狼的。
[00:08:56.000 --> 00:08:59.000]  那他們應該怎麼做呢?
[00:08:59.000 --> 00:09:04.000]  下文似乎沒有直接的指示,
[00:09:04.000 --> 00:09:07.000]  耶穌沒有教導他們怎樣去防狼,
[00:09:07.000 --> 00:09:10.000]  怎樣去對付那些狼。
[00:09:10.000 --> 00:09:14.000]  反而是吩咐他們,你們什麼都不要帶,
[00:09:14.000 --> 00:09:18.000]  錢包不要帶,旅行袋不要帶,鞋子也不要帶,
[00:09:18.000 --> 00:09:21.000]  即是不用多帶一雙,他們當然穿了一雙鞋,
[00:09:21.000 --> 00:09:25.000]  但不需要另外帶多一點做準備。
[00:09:25.000 --> 00:09:28.000]  然後在第七節說,工人沒有工資是合理的。
[00:09:28.000 --> 00:09:30.000]  我相信主耶穌的意思是說,
[00:09:30.000 --> 00:09:35.000]  雖然他們的工作是不容易,甚至是有危險的,
[00:09:35.000 --> 00:09:39.000]  但是上帝是會照顧他們的工人,
[00:09:39.000 --> 00:09:42.000]  因此他們不用憂慮,
[00:09:42.000 --> 00:09:48.000]  他們要帶的是信心,專心去做上帝的工作,
[00:09:48.000 --> 00:09:51.000]  上帝自然會保守他們,
[00:09:51.000 --> 00:09:55.000]  和供應他們生活必需的物資。
[00:09:55.000 --> 00:09:58.000]  在第四節,主耶穌還吩咐他們,
[00:09:58.000 --> 00:10:03.000]  也不要在路上停下來向人打招呼。
[00:10:03.000 --> 00:10:06.000]  意思是說,傳福音這件工作,
[00:10:06.000 --> 00:10:08.000]  在當時來說是非常緊迫的,
[00:10:08.000 --> 00:10:12.000]  所以在路上不要停下來向人打招呼,
[00:10:12.000 --> 00:10:17.000]  因為猶太人停下來打招呼是有很多話要說的,
[00:10:17.000 --> 00:10:19.000]  不是hi and bye就走了,
[00:10:19.000 --> 00:10:22.000]  他們是很長氣的。
[00:10:22.000 --> 00:10:24.000]  耶穌就叫他們不要了,
[00:10:24.000 --> 00:10:26.000]  這件事現在是很緊迫的,
[00:10:26.000 --> 00:10:29.000]  你們快點去做。
[00:10:29.000 --> 00:10:32.000]  在第六節教導那些福音傳人,
[00:10:32.000 --> 00:10:35.000]  在敲門的時候要說什麼呢?
[00:10:35.000 --> 00:10:38.000]  首先要把祝福送給人,
[00:10:38.000 --> 00:10:41.000]  遇到那些人不要祝福怎麼辦呢?
[00:10:41.000 --> 00:10:47.000]  會不會覺得很傷心,很憤怒呢?
[00:10:47.000 --> 00:10:50.000]  很多時候,如果你做過傳福音,
[00:10:50.000 --> 00:10:52.000]  甚至在街上派過單張,
[00:10:52.000 --> 00:10:54.000]  可能你也會覺得,
[00:10:54.000 --> 00:10:56.000]  哇,那些人是這樣的,
[00:10:56.000 --> 00:10:58.000]  有時候會感到灰心,
[00:10:58.000 --> 00:11:03.000]  被人拒絕是不容易受的。
[00:11:03.000 --> 00:11:07.000]  但是主耶穌叫他們不要感到傷心,
[00:11:07.000 --> 00:11:10.000]  也不需要憤怒,不要灰心,
[00:11:10.000 --> 00:11:14.000]  因為他們已經有了上帝的祝福,
[00:11:14.000 --> 00:11:17.000]  傳福音的人是認識主的人,
[00:11:17.000 --> 00:11:20.000]  他們已經有了從主而來的平安,
[00:11:20.000 --> 00:11:24.000]  送給人而對方不要的話,
[00:11:24.000 --> 00:11:28.000]  那個平安的祝福原來會反彈給自己,
[00:11:28.000 --> 00:11:30.000]  所以我們有主的平安,
[00:11:30.000 --> 00:11:34.000]  希望我們不要感到灰心,喪氣。
[00:11:34.000 --> 00:11:40.000]  十節到十六節可以說是對拒絕福音的人的警告,
[00:11:40.000 --> 00:11:43.000]  警告不是恐嚇,
[00:11:43.000 --> 00:11:45.000]  很多人搞亂了,
[00:11:45.000 --> 00:11:51.000]  警告其實是出於一種善意的對別人的提醒,
[00:11:51.000 --> 00:11:56.000]  很多人經常以為基督教講地獄是用來恐嚇人,
[00:11:56.000 --> 00:11:58.000]  使人信耶穌,
[00:11:58.000 --> 00:12:04.000]  所以傳福音是希望別人,
[00:12:04.000 --> 00:12:09.000]  希望我們的對象可以得到福音的好處,
[00:12:09.000 --> 00:12:13.000]  得到平安,喜樂和永恆的生命。
[00:12:13.000 --> 00:12:22.000]  主耶穌要門徒將審判的實情告訴拒絕福音的人,
[00:12:22.000 --> 00:12:28.000]  將地獄的恐怖告訴別人,其實是出於一種善意的忠告,
[00:12:28.000 --> 00:12:34.000]  要人小心,你的抉擇是有後果的。
[00:12:34.000 --> 00:12:38.000]  在西方社會裡面有一種罪叫疏忽罪,
[00:12:38.000 --> 00:12:40.000]  英文叫Negligence,
[00:12:40.000 --> 00:12:42.000]  什麼是疏忽呢?
[00:12:42.000 --> 00:12:48.000]  就是沒有去提醒其他人要注意危險,
[00:12:48.000 --> 00:12:51.000]  而令到那個人受到傷害,
[00:12:51.000 --> 00:12:53.000]  這就是疏忽。
[00:12:53.000 --> 00:12:56.000]  比如說我們很多時候去購物商場,
[00:12:56.000 --> 00:13:00.000]  如果地上有些水,
[00:13:00.000 --> 00:13:04.000]  如果人們沒有留意的時候,地面會變得濕滑,
[00:13:04.000 --> 00:13:09.000]  人們一下子不留意走過,踩到水就滑倒,
[00:13:09.000 --> 00:13:16.000]  那些負責人還沒拿地拖來拖乾水之前,
[00:13:16.000 --> 00:13:22.000]  他要放一個牌在地上,提醒其他人,這裡有水,小心路滑。
[00:13:22.000 --> 00:13:25.000]  如果他不這樣做,真的有人走過跌倒,
[00:13:25.000 --> 00:13:31.000]  他們受傷的人就可以控告商場,犯了疏忽罪。
[00:13:31.000 --> 00:13:35.000]  所以如果我們知道有危險,而不警告別人的時候,
[00:13:35.000 --> 00:13:37.000]  我們就會犯了疏忽罪。
[00:13:37.000 --> 00:13:40.000]  因此主耶穌提醒那些悶徒,
[00:13:40.000 --> 00:13:46.000]  對不信的人,你要告訴他們,他們的抉擇是有後果的。
[00:13:46.000 --> 00:13:52.000]  你要向他們發出警告,希望他們能夠悔改。
[00:13:52.000 --> 00:13:58.000]  在十三至十五節,主耶穌也為了哥拉遜、白菜大和加伯郎,
[00:13:58.000 --> 00:14:03.000]  三個城市,都是在加利利附近的城市悲嘆,
[00:14:03.000 --> 00:14:05.000]  告訴他們要遭殃了,
[00:14:05.000 --> 00:14:08.000]  或者和諧本的翻譯,你有禍了。
[00:14:08.000 --> 00:14:14.000]  其實不是就坐那些城市,而是為那些城市感到悲嘆,
[00:14:14.000 --> 00:14:17.000]  你們將來有禍了,你們會遭殃。
[00:14:17.000 --> 00:14:22.000]  主耶穌在加利利地區有很長時間的侍奉,
[00:14:22.000 --> 00:14:25.000]  也行了不少的神蹟騎士,
[00:14:25.000 --> 00:14:29.000]  那裡的城市仍然是拒絕不信耶穌。
[00:14:29.000 --> 00:14:32.000]  所以主耶穌提到審判的日子,
[00:14:32.000 --> 00:14:39.000]  就是為那些城市要面臨的懲罰、悲動、哀嘆,
[00:14:39.000 --> 00:14:42.000]  並不是就坐那裡的人。
[00:14:42.000 --> 00:14:48.000]  十七至二十節就記錄了那七十二位門徒,
[00:14:48.000 --> 00:14:51.000]  回去向主耶穌匯報,
[00:14:51.000 --> 00:14:57.000]  他們都很開心,很開心地回來向耶穌報告。
[00:14:57.000 --> 00:15:01.000]  我不知道大家有沒有參加過教會的短訓,
[00:15:01.000 --> 00:15:04.000]  如果曾經參加過,我們都知道,
[00:15:04.000 --> 00:15:07.000]  出完隊當然要回來匯報。
[00:15:07.000 --> 00:15:10.000]  回來匯報的時候,
[00:15:10.000 --> 00:15:14.000]  拍完門傳福回來匯報的時候,
[00:15:14.000 --> 00:15:23.000]  大家想想有什麼事情會令那些出隊的人回來很開心地匯報呢?
[00:15:23.000 --> 00:15:26.000]  如果是我,我會很開心地報告,
[00:15:26.000 --> 00:15:32.000]  我們拍了十家門,只有兩家沒有人應門,可能上班了。
[00:15:32.000 --> 00:15:37.000]  而其他竟然有四家開門,還接受了我們的單張,
[00:15:37.000 --> 00:15:40.000]  還說下個禮拜來參加教會聚會。
[00:15:40.000 --> 00:15:43.000]  另外四家還好,肯聽我們分享福音,
[00:15:43.000 --> 00:15:46.000]  其中有三家人都信了耶穌。
[00:15:46.000 --> 00:15:53.000]  如果我有這樣的效果,我一定很開心地回來匯報。
[00:15:53.000 --> 00:15:57.000]  但是這七十二個福音的傳人回來匯報的時候,
[00:15:57.000 --> 00:16:02.000]  他們其實沒有報告到究竟有多少人肯悔改信主。
[00:16:02.000 --> 00:16:06.000]  他們仍然很開心,為什麼他們這麼開心呢?
[00:16:06.000 --> 00:16:10.000]  他們只是因為鬼服了我們,或者邪令服了我們,
[00:16:10.000 --> 00:16:14.000]  他們就很開心地回來匯報了。
[00:16:14.000 --> 00:16:17.000]  因為他們是有趕鬼的能力,
[00:16:17.000 --> 00:16:20.000]  他們為了自己有趕鬼的能力而高興,
[00:16:20.000 --> 00:16:24.000]  而不是為了有人信主而高興。
[00:16:24.000 --> 00:16:27.000]  他們沒有關心到究竟有沒有人信主,
[00:16:27.000 --> 00:16:31.000]  他們自己威就夠了。
[00:16:31.000 --> 00:16:35.000]  所以主耶穌教導他們,
[00:16:35.000 --> 00:16:40.000]  你們有的權柄其實是我所賜的。
[00:16:40.000 --> 00:16:44.000]  聖過魔鬼不是那麼值得高興的,
[00:16:44.000 --> 00:16:49.000]  你們的名字要記錄在天上而歡樂。
[00:16:49.000 --> 00:16:51.000]  為什麼呢?
[00:16:51.000 --> 00:16:54.000]  二十一至二十四節給了我們兩個原因,
[00:16:54.000 --> 00:17:00.000]  一節到二十一節是說我們一群得到上帝的揀選,
[00:17:00.000 --> 00:17:04.000]  我們是一群蒙恩得救的人。
[00:17:04.000 --> 00:17:07.000]  不是所有的人都會明白福音,
[00:17:07.000 --> 00:17:10.000]  不是所有的人都會相信耶穌。
[00:17:10.000 --> 00:17:16.000]  在耶穌的時代,聰明有學問的人是哪些人呢?
[00:17:16.000 --> 00:17:22.000]  是那些律法教師、法利賽人、祭師。
[00:17:22.000 --> 00:17:25.000]  但是他們大部分都不相信耶穌。
[00:17:25.000 --> 00:17:28.000]  聰明有學問的人就不相信耶穌。
[00:17:28.000 --> 00:17:31.000]  跟隨耶穌的是那些人呢?
[00:17:31.000 --> 00:17:33.000]  是一批愚夫來的,
[00:17:33.000 --> 00:17:36.000]  是沒有學問的人,
[00:17:36.000 --> 00:17:39.000]  而竟然被上帝揀選了,
[00:17:39.000 --> 00:17:42.000]  當然是值得高興的。
[00:17:42.000 --> 00:17:46.000]  第二個原因就是那些相信耶穌的人,
[00:17:46.000 --> 00:17:48.000]  在耶穌的時代,
[00:17:48.000 --> 00:17:52.000]  他們出生的時代和地點,
[00:17:52.000 --> 00:17:57.000]  是可以讓他們看到耶穌,
[00:17:57.000 --> 00:18:00.000]  和親耳聽到耶穌的教導。
[00:18:00.000 --> 00:18:03.000]  Right place at the right time,
[00:18:03.000 --> 00:18:05.000]  不是wrong place at the wrong time。
[00:18:05.000 --> 00:18:08.000]  他們真是right place at the right time,
[00:18:08.000 --> 00:18:10.000]  親耳聽到耶穌的教導,
[00:18:10.000 --> 00:18:13.000]  很多人想有這個福氣都得不到,
[00:18:13.000 --> 00:18:15.000]  我們就沒有了。
[00:18:15.000 --> 00:18:17.000]  我們現在想看耶穌,
[00:18:17.000 --> 00:18:18.000]  一定要看福音書,
[00:18:18.000 --> 00:18:22.000]  回去看歷史的耶穌。
[00:18:22.000 --> 00:18:25.000]  了解過今天這段經文的意義之後,
[00:18:25.000 --> 00:18:29.000]  對我們現代人有什麼重要的提醒呢?
[00:18:29.000 --> 00:18:34.000]  首先我們要委身做一個福音的傳人。
[00:18:34.000 --> 00:18:41.000]  經文給我們看見,雖然有群眾跟隨耶穌,
[00:18:41.000 --> 00:18:44.000]  但是群眾當中,
[00:18:44.000 --> 00:18:48.000]  可能有些人只是想跟隨耶穌,
[00:18:48.000 --> 00:18:50.000]  看看熱鬧。
[00:18:50.000 --> 00:18:53.000]  有些人甚至可能是想吃免費午餐,
[00:18:53.000 --> 00:18:55.000]  聖經也記錯了,
[00:18:55.000 --> 00:18:57.000]  耶穌用五餅二元餵飽五千人,
[00:18:57.000 --> 00:18:59.000]  又餵飽四千人,
[00:18:59.000 --> 00:19:02.000]  可能很多人跟隨耶穌是想吃飯的。
[00:19:02.000 --> 00:19:05.000]  當耶穌呼召人去傳福音的時候,
[00:19:05.000 --> 00:19:11.000]  很多人就找了很多藉口丟掉了。
[00:19:11.000 --> 00:19:12.000]  今天我們來教會,
[00:19:12.000 --> 00:19:14.000]  是不是另有目的,
[00:19:14.000 --> 00:19:17.000]  而不是真心委身跟隨主耶穌,
[00:19:17.000 --> 00:19:20.000]  做一個忠實的福音傳人呢?
[00:19:20.000 --> 00:19:23.000]  一個真正跟隨主耶穌的人,
[00:19:23.000 --> 00:19:25.000]  會成為主耶穌的門徒,
[00:19:25.000 --> 00:19:28.000]  在生活上進行他所教導的一切,
[00:19:28.000 --> 00:19:31.000]  換句話說就是進行聖經的教導,
[00:19:31.000 --> 00:19:34.000]  行事為人,尤其是新約的聖經。
[00:19:34.000 --> 00:19:37.000]  然後我們要將學到的,
[00:19:37.000 --> 00:19:39.000]  都教訓他人遵守,
[00:19:39.000 --> 00:19:41.000]  使其他人成為門徒。
[00:19:41.000 --> 00:19:45.000]  這就是主耶穌給的大使命。
[00:19:45.000 --> 00:19:48.000]  傳福音只不過是第一步,
[00:19:48.000 --> 00:19:50.000]  必須做的事。
[00:19:50.000 --> 00:19:52.000]  使別人成為忠實的門徒,
[00:19:52.000 --> 00:19:56.000]  才是最後的目標。
[00:19:56.000 --> 00:19:58.000]  我們一定要委身,
[00:19:58.000 --> 00:20:04.000]  使別人成為忠實門徒的福音傳人。
[00:20:04.000 --> 00:20:07.000]  第二件事呢,
[00:20:07.000 --> 00:20:09.000]  適應的門徒得到主耶穌,
[00:20:09.000 --> 00:20:11.000]  所賜醫病趕鬼的能力,
[00:20:11.000 --> 00:20:13.000]  他們會很開心。
[00:20:13.000 --> 00:20:16.000]  但其實這種能力,
[00:20:16.000 --> 00:20:18.000]  在今天來說已經不是太普遍了,
[00:20:18.000 --> 00:20:20.000]  我自己就不敢說,
[00:20:20.000 --> 00:20:22.000]  自己有醫病趕鬼的能力,
[00:20:22.000 --> 00:20:25.000]  所以我從來都沒有搞過那些靈恩派的,
[00:20:25.000 --> 00:20:27.000]  那類的神醫大會,
[00:20:27.000 --> 00:20:30.000]  有病的人就來參加。
[00:20:30.000 --> 00:20:33.000]  但即使我們沒有特殊的能力,
[00:20:33.000 --> 00:20:37.000]  我們仍然可以成為有效的福音傳人,
[00:20:37.000 --> 00:20:39.000]  只要我們學會兩件事,
[00:20:39.000 --> 00:20:41.000]  就是活得喜樂,
[00:20:41.000 --> 00:20:43.000]  和我們用愛心待人。
[00:20:43.000 --> 00:20:46.000]  聖經裡面有很多經文都提到,
[00:20:46.000 --> 00:20:48.000]  基督徒要喜樂。
[00:20:48.000 --> 00:20:50.000]  這個星期我寫《每日敬拜》,
[00:20:50.000 --> 00:20:53.000]  剛剛開始寫彼得前書,
[00:20:53.000 --> 00:20:56.000]  一開始彼得就鼓勵當時的基督徒,
[00:20:56.000 --> 00:20:58.000]  雖然面對苦難,
[00:20:58.000 --> 00:21:00.000]  不過仍然要喜樂。
[00:21:00.000 --> 00:21:05.000]  當然我們的喜樂不是因為有苦難而喜樂,
[00:21:05.000 --> 00:21:08.000]  我們在苦難中可以喜樂,
[00:21:08.000 --> 00:21:12.000]  是由於我們有天上的福氣。
[00:21:12.000 --> 00:21:14.000]  彼得前書一章四節說,
[00:21:14.000 --> 00:21:18.000]  上帝為他的子民保留在天上的福澤,
[00:21:18.000 --> 00:21:22.000]  這福澤是不敗壞不污損不衰殘的。
[00:21:22.000 --> 00:21:24.000]  我們要為了那樣東西,
[00:21:24.000 --> 00:21:27.000]  還有福澤來做喜樂。
[00:21:27.000 --> 00:21:29.000]  並且我們是有盼望的人,
[00:21:29.000 --> 00:21:31.000]  一章七節說,
[00:21:31.000 --> 00:21:34.000]  你們的信心比金紙貴重多了,
[00:21:34.000 --> 00:21:36.000]  更必須受考驗,
[00:21:36.000 --> 00:21:38.000]  好使你們在耶穌基督顯現的日子,
[00:21:38.000 --> 00:21:42.000]  得到稱讚光榮和尊貴。
[00:21:42.000 --> 00:21:49.000]  最近我再背詩篇,
[00:21:49.000 --> 00:21:52.000]  我時時有時背一些聖經,
[00:21:52.000 --> 00:21:55.000]  在詩篇三十七章四節,
[00:21:55.000 --> 00:21:57.000]  我留意到有一個英許,
[00:21:57.000 --> 00:21:59.000]  他說我要向上主尋求喜樂,
[00:21:59.000 --> 00:22:02.000]  祂一定成全你的心願。
[00:22:02.000 --> 00:22:05.000]  你尋求喜樂,上主一定答應的。
[00:22:05.000 --> 00:22:08.000]  所以我們無論在什麼困境中,
[00:22:08.000 --> 00:22:10.000]  我們要記得,
[00:22:10.000 --> 00:22:13.000]  我們可以向上主尋求喜樂,
[00:22:13.000 --> 00:22:16.000]  祂一定會成全我們的心願。
[00:22:16.000 --> 00:22:18.000]  其實人生在世很多時候,
[00:22:18.000 --> 00:22:21.000]  我們都會遇到不如意的事情,
[00:22:21.000 --> 00:22:25.000]  很容易會發怨言,埋怨,
[00:22:25.000 --> 00:22:27.000]  甚至發怒發脾氣,
[00:22:27.000 --> 00:22:30.000]  但我們可不可以換一個角度,
[00:22:30.000 --> 00:22:35.000]  嘗試用喜樂的心去面對不如意的事情呢?
[00:22:35.000 --> 00:22:39.000]  最近我聽到一個新加坡牧師的講道見證,
[00:22:39.000 --> 00:22:42.000]  他說有一次他和太太去了美國,
[00:22:42.000 --> 00:22:44.000]  太太去到美國,
[00:22:44.000 --> 00:22:48.000]  要去墨西哥那邊做一些幫助,
[00:22:48.000 --> 00:22:50.000]  做慈善救濟的工作,
[00:22:50.000 --> 00:22:56.000]  而牧師就去了神學院上課,
[00:22:56.000 --> 00:22:58.000]  那天下課之後,
[00:22:58.000 --> 00:23:00.000]  牧師就和神學教授聊天,
[00:23:00.000 --> 00:23:02.000]  聊得很開心,
[00:23:02.000 --> 00:23:09.000]  聊著聊著他忘記了太太那晚會回到紐約的住所,
[00:23:09.000 --> 00:23:11.000]  那時候又很冷,
