
[00:00:00.000 --> 00:00:05.000]  當我們看針研的時候,大家有什麼感覺呢?
[00:06:39.000 --> 00:06:43.000]  我們怎樣面對一些日常生活裡面我們怎樣可以實踐
[00:06:43.000 --> 00:06:48.000]  記得真言裡面永遠都不是理論和單單是思考
[00:06:48.000 --> 00:06:53.000]  而是叫在實務裡面你要曉得怎樣做
[00:06:53.000 --> 00:06:57.000]  所以智慧這個字在全卷的真言書
[00:06:57.000 --> 00:07:01.000]  起碼出現超過四十次
[00:07:01.000 --> 00:07:09.000]  主要目的是鼓勵人去找智慧成為他人生的方向
[00:07:09.000 --> 00:07:14.000]  但不是單單是哲學思想,不是理念,不是理論
[00:07:14.000 --> 00:07:18.000]  更加重要的原來在這個智慧背後
[00:07:18.000 --> 00:07:21.000]  人是需要做抉擇的
[00:07:21.000 --> 00:07:25.000]  這個抉擇裡面就是顯示我們和神的關係
[00:07:25.000 --> 00:07:29.000]  這個抉擇就是說不是單單是一種思維
[00:07:29.000 --> 00:07:31.000]  而是一個道德的抉擇
[00:07:31.000 --> 00:07:38.000]  有積極和美善的生活就需要有這個道德的抉擇
[00:07:38.000 --> 00:07:42.000]  所以聖經在二、三節
[00:07:42.000 --> 00:07:47.000]  就是和我們一般人對我們普遍的要求
[00:07:47.000 --> 00:07:50.000]  在這些訓誨背後
[00:07:50.000 --> 00:07:55.000]  去鼓勵我們在生活裡面應該有一個怎樣的人生
[00:07:55.000 --> 00:08:01.000]  而且更加想我們明白通達的語言
[00:08:01.000 --> 00:08:03.000]  什麼是通達的語言?
[00:08:03.000 --> 00:08:08.000]  不是八達通,是通達
[00:08:08.000 --> 00:08:12.000]  當我們說有關通達的時候
[00:08:12.000 --> 00:08:16.000]  就是在說我們一些情況,我們有一些想法
[00:08:16.000 --> 00:08:19.000]  要去達成那些目標的時候
[00:08:19.000 --> 00:08:27.000]  你要有計劃和你要用什麼途徑去達成這些計劃
[00:08:27.000 --> 00:08:32.000]  有沒有聽過說你就天下無敵
[00:08:32.000 --> 00:08:35.000]  做戶有心無力
[00:08:35.000 --> 00:08:38.000]  就是說他很有意念,他講得很厲害
[00:08:38.000 --> 00:08:41.000]  但是執行不了
[00:08:41.000 --> 00:08:43.000]  明白我的意思嗎?
[00:08:43.000 --> 00:08:47.000]  我很想這樣,我明知道我的人生目標方向是這樣
[00:08:47.000 --> 00:08:53.000]  但是永遠一年停留在那裡,兩年停留在那裡,三年仍然在那裡
[00:08:53.000 --> 00:08:56.000]  那究竟做什麼呢?人生
[00:08:56.000 --> 00:08:58.000]  你明明知道你的目標在那裡
[00:08:58.000 --> 00:09:01.000]  為什麼仍然好像餐廳不動呢?
[00:09:01.000 --> 00:09:05.000]  就是在說我們達成目標的方法和技巧
[00:09:05.000 --> 00:09:08.000]  我們的執行力是怎樣去執行
[00:09:08.000 --> 00:09:12.000]  這是通達的語言
[00:09:12.000 --> 00:09:15.000]  在生活裡面
[00:09:15.000 --> 00:09:20.000]  如果聲音翻譯用 Words of Insight
[00:09:20.000 --> 00:09:23.000]  就是說我們有沒有一些靈光
[00:09:23.000 --> 00:09:25.000]  我們真的可以做得到
[00:09:25.000 --> 00:09:28.000]  所以當我們說通達的語言
[00:09:28.000 --> 00:09:32.000]  通達的語言就是要將我們的思維有一個詳盡全面的表達
[00:09:32.000 --> 00:09:34.000]  然後去執行
[00:09:34.000 --> 00:09:37.000]  你的執行背後就決定這件事做得對不對
[00:09:37.000 --> 00:09:40.000]  有沒有效,做得好不好
[00:09:40.000 --> 00:09:42.000]  得失成敗
[00:09:42.000 --> 00:09:45.000]  是在說你這個目標是不是有效的
[00:09:45.000 --> 00:09:47.000]  是去達成
[00:09:47.000 --> 00:09:50.000]  明白通達的語言
[00:09:50.000 --> 00:09:58.000]  然後針研裡面提到使人領受明智的訓誨
[00:09:58.000 --> 00:10:00.000]  明智的訓誨就是說
[00:10:00.000 --> 00:10:03.000]  聰明有智慧的訓誨
[00:10:03.000 --> 00:10:05.000]  這個訓誨是什麼呢?
[00:10:05.000 --> 00:10:08.000]  就是公義公平和正直
[00:10:08.000 --> 00:10:13.000]  這個是和合本修訂本已經將這一節的經文
[00:10:13.000 --> 00:10:16.000]  會表達得較為仔細和清楚
[00:10:16.000 --> 00:10:18.000]  但如果我們只是看和合本
[00:10:18.000 --> 00:10:21.000]  和合本你們的聖經應該
[00:10:21.000 --> 00:10:24.000]  你們人都很現實的
[00:10:24.000 --> 00:10:26.000]  你下載和修本要給錢
[00:10:26.000 --> 00:10:28.000]  下載和合本不用錢
[00:10:28.000 --> 00:10:30.000]  所有人都下載和合本
[00:10:30.000 --> 00:10:33.000]  有沒有人給錢下載和修本的
[00:10:33.000 --> 00:10:35.000]  一個都沒有
[00:10:35.000 --> 00:10:37.000]  你們真的很有智慧
[00:10:37.000 --> 00:10:40.000]  還有很聰明
[00:10:40.000 --> 00:10:42.000]  這個是和修本的
[00:10:42.000 --> 00:10:46.000]  和修本就在PowerPoint裡面帶了
[00:10:46.000 --> 00:10:48.000]  和合本是怎麼說的
[00:10:48.000 --> 00:10:50.000]  他說第三節
[00:10:50.000 --> 00:10:53.000]  使人是處事領受智慧
[00:10:53.000 --> 00:10:58.000]  仁義公平正直的訓誨
[00:10:58.000 --> 00:11:00.000]  是不是有點不一樣
[00:11:00.000 --> 00:11:02.000]  和修本這裡清晰一點
[00:11:02.000 --> 00:11:04.000]  叫我們領受明智的訓誨
[00:11:04.000 --> 00:11:09.000]  這個訓誨就是公義公平正直
[00:11:09.000 --> 00:11:11.000]  如果正直我們看正直
[00:11:11.000 --> 00:11:14.000]  就未必等於我們在個人的操守上
[00:11:14.000 --> 00:11:17.000]  所謂英文的翻譯Integrity的正直
[00:11:17.000 --> 00:11:20.000]  而這個正直在英文的翻譯裡面叫Equity
[00:11:20.000 --> 00:11:22.000]  Equity是什麼
[00:11:22.000 --> 00:11:24.000]  沒有偏差的
[00:11:24.000 --> 00:11:26.000]  就是說
[00:11:26.000 --> 00:11:29.000]  你不會傾斜的
[00:11:29.000 --> 00:11:30.000]  明白我的意思嗎
[00:11:30.000 --> 00:11:32.000]  不會傾斜的
[00:11:32.000 --> 00:11:34.000]  所以在三個字裡面就是
[00:11:34.000 --> 00:11:36.000]  領受明智的訓誨就是公義
[00:11:36.000 --> 00:11:37.000]  公義是指什麼呢
[00:11:37.000 --> 00:11:39.000]  當我們講有關公義的時候
[00:11:39.000 --> 00:11:42.000]  是在講人與人之間的關係裡面
[00:11:42.000 --> 00:11:45.000]  我們在犯人與人之間的互相的關係裡面
[00:11:45.000 --> 00:11:47.000]  我們彼此應該是怎麼樣
[00:11:47.000 --> 00:11:50.000]  就好像在十誡裡面
[00:11:50.000 --> 00:11:52.000]  頭四誡是講有關神的
[00:11:52.000 --> 00:11:57.000]  接著都是和人有關的
[00:11:57.000 --> 00:12:00.000]  這個都是在誡命裡面
[00:12:00.000 --> 00:12:03.000]  我們怎樣去待人
[00:12:03.000 --> 00:12:07.000]  這個是和公義有關的
[00:12:07.000 --> 00:12:10.000]  然後講有關公平
[00:12:10.000 --> 00:12:12.000]  公平是一個法律用語
[00:12:12.000 --> 00:12:14.000]  法律的判決
[00:12:14.000 --> 00:12:19.000]  在高院的那個女神像
[00:12:19.000 --> 00:12:23.000]  是不是開眼還是不開眼
[00:12:23.000 --> 00:12:24.000]  她有眼的
[00:12:24.000 --> 00:12:25.000]  不過蓋住了
[00:12:25.000 --> 00:12:26.000]  不管你是誰
[00:12:26.000 --> 00:12:28.000]  我都是這樣判的
[00:12:28.000 --> 00:12:30.000]  這個就是公平
[00:12:30.000 --> 00:12:32.000]  這個就是公平
[00:12:32.000 --> 00:12:34.000]  然後講正直
[00:12:34.000 --> 00:12:36.000]  就是在我們的生活裡面
[00:12:36.000 --> 00:12:37.000]  是不是有一個
[00:12:37.000 --> 00:12:38.000]  你不會偏差
[00:12:38.000 --> 00:12:40.000]  你見某一個人
[00:12:40.000 --> 00:12:41.000]  你會這樣去待他
[00:12:41.000 --> 00:12:42.000]  見另一個人
[00:12:42.000 --> 00:12:45.000]  你會這樣去待他
[00:12:45.000 --> 00:12:46.000]  弟兄姊妹
[00:12:46.000 --> 00:12:50.000]  這個在講人與人之間的相處裡面
[00:12:50.000 --> 00:12:52.000]  有關公義
[00:12:52.000 --> 00:12:54.000]  公平
[00:12:54.000 --> 00:12:56.000]  正直
[00:12:56.000 --> 00:12:58.000]  然後作為一個明智的指引
[00:12:58.000 --> 00:13:00.000]  這個指引是和行動有關的
[00:13:00.000 --> 00:13:05.000]  這個指引是和我們所信的有關的
[00:13:05.000 --> 00:13:07.000]  但是更加重要
[00:13:07.000 --> 00:13:09.000]  當我們做一個決定的時間
[00:13:09.000 --> 00:13:10.000]  是和我們的信仰背後
[00:13:10.000 --> 00:13:14.000]  我們的道德的關聯
[00:13:14.000 --> 00:13:17.000]  是有關聯的
[00:13:17.000 --> 00:13:19.000]  這個是對人
[00:13:19.000 --> 00:13:21.000]  我們普通一個人
[00:13:21.000 --> 00:13:23.000]  尊嚴
[00:13:23.000 --> 00:13:27.000]  對我們的期望和要求
[00:13:27.000 --> 00:13:28.000]  那對不同的人
[00:13:28.000 --> 00:13:29.000]  尊嚴又怎麼講呢
[00:13:29.000 --> 00:13:36.000]  在第四到第六節
[00:13:36.000 --> 00:13:40.000]  予蒙人靈巧使年輕人有知識有智謀
[00:13:40.000 --> 00:13:42.000]  予蒙人
[00:13:42.000 --> 00:13:43.000]  今天我們不會說
[00:13:43.000 --> 00:13:44.000]  你很蠢的
[00:13:44.000 --> 00:13:45.000]  會不會啊
[00:13:45.000 --> 00:13:46.000]  說笑就會
[00:13:46.000 --> 00:13:47.000]  我們現在教細蚊仔
[00:13:47.000 --> 00:13:49.000]  我們都不會說他蠢的
[00:13:49.000 --> 00:13:53.000]  知不知道人的IQ是多少的
[00:13:53.000 --> 00:13:56.000]  普通的
[00:13:56.000 --> 00:13:58.000]  特別的那些不要計
[00:13:58.000 --> 00:14:01.000]  特別的那些不要計
[00:14:01.000 --> 00:14:03.000]  你和我如果是普通人
[00:14:03.000 --> 00:14:06.000]  是IQ一百的
[00:14:06.000 --> 00:14:08.000]  普通人就一百
[00:14:08.000 --> 00:14:09.000]  行不行啊
[00:14:09.000 --> 00:14:11.000]  我們在在當中有些不止的
[00:14:11.000 --> 00:14:13.000]  八六八七都有的
[00:14:13.000 --> 00:14:16.000]  那些就叫做
[00:14:16.000 --> 00:14:20.000]  IQ很爆棚
[00:14:20.000 --> 00:14:21.000]  OK
[00:14:21.000 --> 00:14:24.000]  但是予蒙人是指什麼
[00:14:24.000 --> 00:14:27.000]  這翻譯叫做很愚直
[00:14:27.000 --> 00:14:30.000]  英文就是他很simple
[00:14:30.000 --> 00:14:32.000]  很簡單
[00:14:32.000 --> 00:14:35.000]  甚至有些時候
[00:14:35.000 --> 00:14:38.000]  Simple有些時候是天真
[00:14:38.000 --> 00:14:39.000]  Naive
[00:14:39.000 --> 00:14:41.000]  即是說是他
[00:14:41.000 --> 00:14:43.000]  這個翻譯是予蒙
[00:14:43.000 --> 00:14:44.000]  似乎一般來說
[00:14:44.000 --> 00:14:46.000]  我們就是一個負面的含義
[00:14:46.000 --> 00:14:47.000]  但是在聖經
[00:14:47.000 --> 00:14:50.000]  這個翻譯其實是一個很簡單的人
[00:14:50.000 --> 00:14:52.000]  使予蒙人靈巧
[00:14:52.000 --> 00:14:53.000]  靈巧背後是什麼
[00:14:53.000 --> 00:14:57.000]  當然他是謹慎和精明
[00:14:57.000 --> 00:15:00.000]  原來真言可以令一些很簡單的人
[00:15:00.000 --> 00:15:02.000]  本來是沒有什麼機心的人
[00:15:02.000 --> 00:15:04.000]  甚至有些人看來是蠢的人
[00:15:04.000 --> 00:15:09.000]  他會令他精明
[00:15:09.000 --> 00:15:12.000]  我們當中其實有很多精明的主婦
[00:15:12.000 --> 00:15:14.000]  精打細算的
[00:15:14.000 --> 00:15:15.000]  會不會啊
[00:15:15.000 --> 00:15:18.000]  隔隔隔幾間的
[00:15:18.000 --> 00:15:20.000]  但是如果你隔隔的過程
[00:15:20.000 --> 00:15:21.000]  要做很多工作
[00:15:21.000 --> 00:15:26.000]  可能又要有一些所謂的成本
[00:15:26.000 --> 00:15:29.000]  但是在說予蒙人靈巧
[00:15:29.000 --> 00:15:32.000]  我們哪些是靈巧的呢
[00:15:32.000 --> 00:15:33.000]  原來說的是愚人
[00:15:33.000 --> 00:15:35.000]  不僅是他不夠精明
[00:15:35.000 --> 00:15:37.000]  不夠謹慎
[00:15:37.000 --> 00:15:39.000]  說得再直接一點
[00:15:39.000 --> 00:15:44.000]  他不能夠做正確的道德抉擇
[00:15:44.000 --> 00:15:50.000]  不能夠做正確的道德抉擇
[00:15:50.000 --> 00:15:52.000]  他不是腦筋很遲鈍
[00:15:52.000 --> 00:15:54.000]  而是缺乏了一種判斷能力
[00:15:54.000 --> 00:15:55.000]  思想不成熟
[00:15:55.000 --> 00:16:00.000]  也不明白這個世界其實很凶險
[00:16:00.000 --> 00:16:02.000]  如果我們太過愚昧
[00:16:02.000 --> 00:16:05.000]  我們不適合在地球居住
[00:16:05.000 --> 00:16:07.000]  所以在聖經裡面
[00:16:07.000 --> 00:16:12.000]  這裡的真言就叫我們能夠去精明
[00:16:12.000 --> 00:16:15.000]  弟姐妹你有沒有試過
[00:16:15.000 --> 00:16:18.000]  覺得自己很蠢
[00:16:18.000 --> 00:16:20.000]  有沒有
[00:16:20.000 --> 00:16:27.000]  我一世英明
[00:16:27.000 --> 00:16:31.000]  沒有做過錯誤的抉擇
[00:16:31.000 --> 00:16:33.000]  有沒有試過
[00:16:33.000 --> 00:16:35.000]  沒有吧
[00:16:35.000 --> 00:16:39.000]  但是有時候我們也有些人很蠢
[00:16:39.000 --> 00:16:42.000]  我蠢過很多
[00:16:42.000 --> 00:16:44.000]  做基督徒很善良
[00:16:44.000 --> 00:16:46.000]  對不對
[00:16:46.000 --> 00:16:50.000]  有一天在旺角按摩
[00:16:50.000 --> 00:16:51.000]  一按摩完
[00:16:51.000 --> 00:16:53.000]  有個婆婆站在旁邊
[00:16:53.000 --> 00:16:55.000]  先生我沒錢吃飯
[00:16:55.000 --> 00:16:57.000]  她說沒錢吃飯坐車
[00:16:57.000 --> 00:16:59.000]  你可不可以給我五元
[00:16:59.000 --> 00:17:01.000]  五元是不是很少
[00:17:01.000 --> 00:17:03.000]  我賣旗也是兩元五元
[00:17:03.000 --> 00:17:05.000]  一元
[00:17:05.000 --> 00:17:08.000]  她說給我五元
[00:17:08.000 --> 00:17:13.000]  我按摩完手裡有的是錢
[00:17:13.000 --> 00:17:16.000]  五元多麼少
[00:17:16.000 --> 00:17:18.000]  一見到婆婆
[00:17:18.000 --> 00:17:19.000]  被稱為婆婆
[00:17:19.000 --> 00:17:20.000]  起碼七十歲
[00:17:20.000 --> 00:17:21.000]  現在六十五歲
[00:17:21.000 --> 00:17:22.000]  不要叫她婆婆
[00:17:22.000 --> 00:17:23.000]  六十九歲也不好
[00:17:23.000 --> 00:17:24.000]  七十歲才叫婆婆
[00:17:24.000 --> 00:17:26.000]  一看婆婆
[00:17:26.000 --> 00:17:29.000]  那就給五元
[00:17:29.000 --> 00:17:30.000]  想一想
[00:17:30.000 --> 00:17:32.000]  不是很順嗎
[00:17:32.000 --> 00:17:33.000]  站一會
[00:17:33.000 --> 00:17:34.000]  走回頭
[00:17:34.000 --> 00:17:39.000]  原來每個按摩的都跟她說要五元
[00:17:39.000 --> 00:17:42.000]  你是不是很傻
[00:17:42.000 --> 00:17:44.000]  按摩是會吃你的善良
[00:17:44.000 --> 00:17:47.000]  吃你的愛心
[00:17:47.000 --> 00:17:50.000]  我當然精明了
[00:17:50.000 --> 00:17:51.000]  謹慎了
[00:17:51.000 --> 00:17:54.000]  要在善良與精明中間去做決擇
[00:17:54.000 --> 00:17:57.000]  是很難的
[00:17:57.000 --> 00:18:00.000]  有人給我拿錢
[00:18:00.000 --> 00:18:02.000]  我沒錢買菜
[00:18:02.000 --> 00:18:03.000]  又在旺角
[00:18:03.000 --> 00:18:04.000]  沒錢買菜
[00:18:04.000 --> 00:18:05.000]  有個大男人走上來
[00:18:05.000 --> 00:18:07.000]  沒錢買菜
[00:18:07.000 --> 00:18:09.000]  打電話來
[00:18:09.000 --> 00:18:10.000]  是嗎
[00:18:10.000 --> 00:18:11.000]  為甚麼沒錢買菜
[00:18:11.000 --> 00:18:12.000]  世越這樣那樣
[00:18:12.000 --> 00:18:13.000]  好吧
[00:18:13.000 --> 00:18:14.000]  你上來吧
[00:18:14.000 --> 00:18:17.000]  我和你去買菜
[00:18:17.000 --> 00:18:18.000]  試過一次
[00:18:18.000 --> 00:18:23.000]  走去旺角街市和他買菜
[00:18:23.000 --> 00:18:25.000]  買菜
[00:18:25.000 --> 00:18:27.000]  買那餐的晚飯
[00:18:27.000 --> 00:18:29.000]  還可以吃
[00:18:29.000 --> 00:18:31.000]  買一磅麵包給他
[00:18:31.000 --> 00:18:35.000]  第二天早上的早餐都還可以
[00:18:35.000 --> 00:18:36.000]  又或者
[00:18:36.000 --> 00:18:37.000]  有些人走上來
[00:18:37.000 --> 00:18:38.000]  和我說
[00:18:38.000 --> 00:18:39.000]  我還沒吃飯
[00:18:39.000 --> 00:18:41.000]  我和他去吃飯
[00:18:41.000 --> 00:18:42.000]  他不可以
[00:18:42.000 --> 00:18:45.000]  如果有人告訴你他肚餓
[00:18:45.000 --> 00:18:47.000]  你和他去吃飯算了
[00:18:47.000 --> 00:18:48.000]  你不要給他錢
[00:18:48.000 --> 00:18:51.000]  他一天吃不了很多餐
[00:18:51.000 --> 00:18:59.000]  但是他一天可以拿到很多錢
[00:18:59.000 --> 00:19:01.000]  我蠢過才是這樣
[00:19:01.000 --> 00:19:04.000]  人生都要經歷一些經驗
[00:19:04.000 --> 00:19:06.000]  才可以思想
[00:19:06.000 --> 00:19:09.000]  我們在《針研》說
[00:19:09.000 --> 00:19:10.000]  使愚蒙人
[00:19:10.000 --> 00:19:12.000]  一些很簡單的靈巧
[00:19:12.000 --> 00:19:14.000]  靈巧背後其實說的是
[00:19:14.000 --> 00:19:15.000]  我們要謹慎
[00:19:15.000 --> 00:19:16.000]  要精明
[00:19:16.000 --> 00:19:23.000]  以致我們可以做正確的決定
[00:19:23.000 --> 00:19:25.000]  愚蒙人
[00:19:25.000 --> 00:19:27.000]  使年輕人有知識
[00:19:27.000 --> 00:19:29.000]  有自謀
[00:19:29.000 --> 00:19:31.000]  知識
[00:19:31.000 --> 00:19:32.000]  knowledge
[00:19:32.000 --> 00:19:33.000]  自謀是甚麼
[00:19:33.000 --> 00:19:36.000]  這個翻譯叫description
[00:19:36.000 --> 00:19:39.000]  就是曉得去負責任
[00:19:39.000 --> 00:19:42.000]  在英國有一個曉得負責任的年齡
[00:19:42.000 --> 00:19:47.000]  大家知不知道甚麼年齡可以自己負責任
[00:19:47.000 --> 00:19:49.000]  多少歲
[00:19:49.000 --> 00:19:50.000]  十四歲
[00:19:50.000 --> 00:19:52.000]  十四歲曉得負責任
[00:19:52.000 --> 00:19:58.000]  十二歲都可以自己洗澡
[00:19:58.000 --> 00:20:00.000]  多少歲可以自己洗澡
[00:20:00.000 --> 00:20:05.000]  十四歲
[00:20:05.000 --> 00:20:09.000]  這個自謀本身就是一個可以負責任的年齡
[00:20:09.000 --> 00:20:11.000]  所以我們當中的年輕人
[00:20:11.000 --> 00:20:13.000]  你不要告訴父母
[00:20:13.000 --> 00:20:16.000]  這是我遺傳了你的
[00:20:16.000 --> 00:20:18.000]  你其實去到某個年紀
[00:20:18.000 --> 00:20:20.000]  你要自己去負責任
[00:20:20.000 --> 00:20:22.000]  知不知道
[00:20:22.000 --> 00:20:27.000]  大家知不知道多少歲牧師可以被他受禁
[00:20:27.000 --> 00:20:30.000]  即是他要曉得負責任
[00:20:30.000 --> 00:20:35.000]  一般如果你上中學級
[00:20:35.000 --> 00:20:37.000]  如果你父母都在教會
[00:20:37.000 --> 00:20:39.000]  你說我要受禁我要信耶穌
[00:20:39.000 --> 00:20:40.000]  給你有栽培
[00:20:40.000 --> 00:20:43.000]  我可以十二歲十三歲禁你
[00:20:43.000 --> 00:20:46.000]  但是如果你父母不是在教會
[00:20:46.000 --> 00:20:48.000]  他就會疑惑
[00:20:48.000 --> 00:20:50.000]  十二三歲找我的小孩
[00:20:50.000 --> 00:20:51.000]  搞甚麼呢
[00:20:51.000 --> 00:20:54.000]  我就有傾向給他十八歲你自決
[00:20:54.000 --> 00:20:56.000]  最頂佬去到二十歲
[00:20:56.000 --> 00:20:58.000]  你說要浸我就幫你浸
[00:20:58.000 --> 00:21:00.000]  你明不明白我的意思
[00:21:00.000 --> 00:21:03.000]  因為家庭的背景不一樣
[00:21:03.000 --> 00:21:07.000]  一般十二三歲可以自決
[00:21:07.000 --> 00:21:08.000]  十二三歲
[00:21:08.000 --> 00:21:10.000]  不過好像現在香港的法例
[00:21:10.000 --> 00:21:14.000]  十六歲以下不可以獨留在家
[00:21:14.000 --> 00:21:21.000]  十六歲以下不可以獨留在家
[00:21:21.000 --> 00:21:22.000]  搞甚麼呢
[00:21:22.000 --> 00:21:23.000]  我們那時候
