
[00:00:00.000 --> 00:00:03.480]  敬請姐妹平安
[00:01:29.520 --> 00:01:34.560]  我們也提到摩西是律法和先知的代表
[00:01:34.560 --> 00:01:37.360]  而當摩西和以利亞出現之後
[00:01:37.360 --> 00:01:41.480]  就有雲彩從天上遮蓋著他們
[00:01:41.480 --> 00:01:42.880]  然後有聲音說
[00:01:42.880 --> 00:01:48.400]  「這是我親愛的兒子,我喜愛他,你們要聽從他」
[00:01:48.400 --> 00:01:53.760]  這也是象徵主耶穌的門徒
[00:01:53.760 --> 00:01:55.760]  雖然是猶太人
[00:01:55.760 --> 00:01:59.200]  但是就不用再遵守律法了
[00:01:59.200 --> 00:02:02.240]  只需要聽主耶穌的話就可以了
[00:02:02.240 --> 00:02:04.120]  後來有人問我
[00:02:04.120 --> 00:02:08.800]  基督徒要不要守舊約的律法呢?
[00:02:08.800 --> 00:02:11.360]  因為主耶穌說過一段話
[00:02:11.360 --> 00:02:12.880]  我們先看看
[00:02:12.880 --> 00:02:17.480]  在《馬達福音》五章十七至二十節
[00:02:17.480 --> 00:02:18.960]  主耶穌說
[00:02:18.960 --> 00:02:23.560]  「不要以為我來的目的是要廢除摩西的法律和先知的教訓」
[00:02:23.560 --> 00:02:28.720]  「我不是來廢除,而是來承傳他們的真義」
[00:02:28.720 --> 00:02:32.120]  「我實在告訴你們,只要天地存在」
[00:02:32.120 --> 00:02:37.560]  「法律的一點一滑都不能廢掉,直到萬事的終結」
[00:02:37.560 --> 00:02:43.000]  「所以違反教命中最少的一條,並且教別人也這樣做的」
[00:02:43.000 --> 00:02:47.880]  「在天國裡,要成為最微小的」
[00:02:47.880 --> 00:02:51.960]  「相反地,遵守法律,並且教別人也同樣遵守的」
[00:02:51.960 --> 00:02:55.920]  「在天國裡,要成為最偉大的」
[00:02:55.920 --> 00:03:00.000]  「我告訴你們,你們一定要比經學教師和法理賽人」
[00:03:00.000 --> 00:03:07.160]  「更忠實地實行上帝的旨意,才能夠進天國」
[00:03:07.160 --> 00:03:10.840]  基督徒要不要遵守舊約
[00:03:10.840 --> 00:03:12.960]  是一個很好的問題
[00:03:12.960 --> 00:03:16.480]  值得我們花點時間去思想
[00:03:16.480 --> 00:03:22.120]  我們先來討論一下主耶穌所說的話
[00:03:22.120 --> 00:03:26.520]  第一點,我想先從上文下理去了解
[00:03:26.520 --> 00:03:29.360]  《馬太》這段經文前面
[00:03:29.360 --> 00:03:32.800]  是主耶穌說了八福之後
[00:03:32.800 --> 00:03:34.560]  然後祂對門徒說
[00:03:34.560 --> 00:03:38.800]  「你們是人類的鹽和世界的光」
[00:03:38.800 --> 00:03:42.160]  在《馬太福音》第五章十六節
[00:03:42.160 --> 00:03:47.800]  「你們的光也該照在人面前,讓他們看見你們的好行為」
[00:03:47.800 --> 00:03:51.760]  「來頌讚你們在天上的父親」
[00:03:51.760 --> 00:03:54.800]  第二十節
[00:03:54.800 --> 00:03:58.200]  耶穌又說「你們一定要比經學教師和法理賽人」
[00:03:58.200 --> 00:04:04.960]  「更忠實地實行上帝的旨意,才能夠進天國」
[00:04:04.960 --> 00:04:08.520]  我們把這兩句話放在一起看的時候
[00:04:08.520 --> 00:04:14.520]  也看到主耶穌提醒門徒要有更好的行為
[00:04:14.520 --> 00:04:15.800]  而在下文
[00:04:15.800 --> 00:04:22.080]  主耶穌開始針對法理賽人對舊約律法的了解
[00:04:22.080 --> 00:04:27.080]  我們也知道主耶穌接下來的說話的格式通常是這樣
[00:04:27.080 --> 00:04:33.920]  「你們聽過,但是我告訴你們」
[00:04:33.920 --> 00:04:38.560]  師母最清楚地提醒我的一節經文
[00:04:38.560 --> 00:04:44.360]  「你們聽過,古時候有這樣的教訓,不可姦淫」
[00:04:44.360 --> 00:04:50.640]  「但是我告訴你們,看見婦女兒生邪念的」
[00:04:50.640 --> 00:04:53.480]  「已在心裡姦污她了」
[00:04:53.480 --> 00:04:55.480]  主耶穌這個說法
[00:04:55.480 --> 00:05:04.520]  不僅是遵循律法,而是承傳律法的真正意義
[00:05:04.520 --> 00:05:08.000]  所以上主在山上對門徒說
[00:05:08.000 --> 00:05:10.600]  「你們要聽從他」
[00:05:10.600 --> 00:05:16.400]  因為主耶穌真正了解舊約律法的意義
[00:05:16.400 --> 00:05:25.160]  聽耶穌的教訓比遵循律法更能得到上主的喜悅
[00:05:25.160 --> 00:05:31.680]  看完上文後,我們要思考一下律法的本質
[00:05:31.680 --> 00:05:39.600]  律法其實是上主和以色列人在西乃山納約之後
[00:05:39.600 --> 00:05:42.840]  是被以色列人遵守的
[00:05:42.840 --> 00:05:49.440]  如果大家想了解詳細,可以回家看《出埃及記》第20章
[00:05:49.440 --> 00:05:55.000]  以色列人是應該遵守律法的
[00:05:55.000 --> 00:06:01.560]  因為他們和上主納了西乃山之約
[00:06:01.560 --> 00:06:09.160]  廢掉律法的話,就等於廢掉了上主和以色列人所納的約
[00:06:09.160 --> 00:06:13.400]  主耶穌來到世上不是要做這件事
[00:06:13.400 --> 00:06:17.600]  祂是要承傳律法
[00:06:17.600 --> 00:06:20.320]  我們要小心思想一下
[00:06:20.320 --> 00:06:25.280]  「承傳」這個動詞的意思
[00:06:25.280 --> 00:06:33.120]  「承傳律法」是有完成律法的目的的意思
[00:06:33.120 --> 00:06:35.920]  律法的目的是甚麼呢?
[00:06:35.920 --> 00:06:43.760]  就是讓以色列人成為一群得到上主喜悅的子民
[00:06:43.760 --> 00:06:50.360]  或者讓上主和以色列人建立良好的關係
[00:06:50.360 --> 00:06:54.080]  不過當我們從舊約的歷史去看的時候
[00:06:54.080 --> 00:06:58.280]  以色列人從抗野流浪的時期開始
[00:06:58.280 --> 00:07:01.000]  已經是世上失敗
[00:07:01.000 --> 00:07:04.920]  他們不能夠完成律法的目的
[00:07:04.920 --> 00:07:11.040]  而時時令上帝要發怒,還時時要懲罰他們
[00:07:11.040 --> 00:07:16.000]  主耶穌來是要「承傳」律法
[00:07:16.000 --> 00:07:18.600]  要滿足上主的心意
[00:07:18.600 --> 00:07:24.640]  或者說滿足「西乃山之約」的目的
[00:07:24.640 --> 00:07:26.280]  所以主耶穌在受洗之後
[00:07:26.280 --> 00:07:31.360]  就要出去抗野受魔鬼試探四十天
[00:07:31.360 --> 00:07:34.440]  以色列人在抗野中做不到的事
[00:07:34.440 --> 00:07:38.040]  主耶穌代表以色列人去做到了
[00:07:38.040 --> 00:07:43.080]  所以耶穌是承傳了律法
[00:07:43.080 --> 00:07:45.920]  主耶穌還有另外一方面
[00:07:45.920 --> 00:07:50.720]  承傳摩西的法律和先知的教訓
[00:07:50.720 --> 00:07:58.120]  就是承傳律法和先知書裡面所有有關祂的預言
[00:07:58.120 --> 00:08:01.640]  在《路加福音》第24章裡面
[00:08:01.640 --> 00:08:07.160]  記載到主耶穌在以馬五師的路上
[00:08:07.160 --> 00:08:10.440]  向兩個門徒顯現
[00:08:10.440 --> 00:08:12.880]  當時由於耶穌已經死了三天
[00:08:12.880 --> 00:08:16.560]  那兩個門徒非常的悲愁
[00:08:16.560 --> 00:08:20.240]  但是主耶穌就教訓他們一頓
[00:08:20.240 --> 00:08:21.680]  「為什麼這麼悲愁?」
[00:08:21.680 --> 00:08:26.920]  然後在二十四章四十四節對他們說
[00:08:26.920 --> 00:08:36.400]  「這一切事就是從前我和你們在一起的時候
[00:08:36.400 --> 00:08:39.560]  告訴過你們的
[00:08:39.560 --> 00:08:45.000]  摩西的法律、先知的書和詩篇
[00:08:45.000 --> 00:08:50.520]  所敘述關於我的一切的事
[00:08:50.520 --> 00:08:53.880]  關於我的教訓
[00:08:53.880 --> 00:08:57.720]  每一件事必須實現」
[00:08:57.720 --> 00:09:02.120]  所以承傳就是主耶穌要實施摩西的法律
[00:09:02.120 --> 00:09:07.800]  所敘述關於他的每一件事
[00:09:07.800 --> 00:09:10.400]  正確地了解了主耶穌的說話之後
[00:09:10.400 --> 00:09:11.840]  我們可以回答
[00:09:11.840 --> 00:09:15.320]  基督徒是否要遵守舊約的律法呢?
[00:09:15.320 --> 00:09:16.800]  答案很簡單
[00:09:16.800 --> 00:09:21.120]  基督徒是不需要遵守舊約的律法
[00:09:21.120 --> 00:09:26.200]  因為我們現在和上主建立關係
[00:09:26.200 --> 00:09:28.360]  不是通過西乃山之約
[00:09:28.360 --> 00:09:30.080]  如果你通過西乃山之約
[00:09:30.080 --> 00:09:32.080]  你就要遵守律法
[00:09:32.080 --> 00:09:38.440]  但我們今天是通過耶穌所立的新約
[00:09:38.440 --> 00:09:40.960]  因此我們不需要遵守舊約的律法
[00:09:40.960 --> 00:09:45.960]  大家可以回去看羅馬書三章二十一至二十六節
[00:09:45.960 --> 00:09:47.400]  有些解釋
[00:09:47.400 --> 00:09:48.960]  但這段經文比較複雜
[00:09:48.960 --> 00:09:50.480]  今天沒有時間解釋
[00:09:50.480 --> 00:09:52.320]  不過引一節聖經
[00:09:52.320 --> 00:09:53.520]  讓大家可以安心
[00:09:53.520 --> 00:09:54.640]  你去守新約
[00:09:54.640 --> 00:09:55.840]  不用守舊約
[00:09:55.840 --> 00:09:58.360]  希伯來書八章十三節
[00:09:58.360 --> 00:10:01.040]  既然上帝提到新的約
[00:10:01.040 --> 00:10:05.880]  可見他已經把頭一個約當作無效的
[00:10:05.880 --> 00:10:11.360]  一旺無效,逐漸陳舊的,必然急速消逝
[00:10:11.360 --> 00:10:13.920]  這節經文講得很清楚
[00:10:13.920 --> 00:10:16.680]  舊約已經是無效的
[00:10:16.680 --> 00:10:22.080]  如果你還想按舊約去和上帝建立關係
[00:10:22.080 --> 00:10:27.200]  你可能會建立不到好的關係
[00:10:27.200 --> 00:10:32.840]  無效的意思是我們和上帝建立關係方面無效
[00:10:32.840 --> 00:10:36.200]  但我們仍然讀舊約
[00:10:36.200 --> 00:10:38.920]  基督徒為何要讀舊約?
[00:10:38.920 --> 00:10:44.160]  讓我們從歷史裡面去認識、了解上主
[00:10:44.160 --> 00:10:48.280]  另外一個原因是舊約是新約的根
[00:10:48.280 --> 00:10:50.200]  如果我們不讀舊約
[00:10:50.200 --> 00:10:54.520]  我們會對很多新約的經文不了解
[00:10:54.520 --> 00:11:01.520]  甚至容易解錯新約的聖經
[00:11:01.520 --> 00:11:03.480]  不過
[00:11:03.480 --> 00:11:08.360]  如果有人說:我真的很喜歡守舊約的教訓
[00:11:08.360 --> 00:11:11.280]  也可以的,沒什麼問題的
[00:11:11.280 --> 00:11:16.120]  「不必守」不等於「不准守」
[00:11:16.120 --> 00:11:18.360]  我們基督徒不必守舊約的律法
[00:11:18.360 --> 00:11:22.160]  但你覺得舊約的很多教訓是很好的
[00:11:22.160 --> 00:11:23.560]  我也覺得是很好的
[00:11:23.560 --> 00:11:25.080]  你跟著去做
[00:11:25.080 --> 00:11:30.400]  也一樣會幫助我們基督徒的生命可以成長
[00:11:30.400 --> 00:11:31.960]  好,解釋了這個問題
[00:11:31.960 --> 00:11:34.200]  現在我們看今天的經文
[00:11:34.200 --> 00:11:37.440]  是有關「饒恕」的道理
[00:11:37.440 --> 00:11:39.560]  在第21節
[00:11:39.560 --> 00:11:45.040]  馬太福音經文19章21節
[00:11:45.040 --> 00:11:48.080]  提到彼得來問耶穌
[00:11:48.080 --> 00:11:49.760]  主啊我的弟兄得罪我
[00:11:49.760 --> 00:11:52.880]  我應該饒恕他幾次呢?
[00:11:52.880 --> 00:11:55.440]  七次夠嗎?
[00:11:55.440 --> 00:11:56.520]  在那個時代
[00:11:56.520 --> 00:11:59.680]  根據猶太教一般的教師的教導
[00:11:59.680 --> 00:12:02.520]  他們教人饒恕人三次就夠了
[00:12:02.520 --> 00:12:04.720]  饒恕三次
[00:12:04.720 --> 00:12:05.600]  那以後又怎樣?
[00:12:05.600 --> 00:12:07.360]  再有第四次又怎樣?
[00:12:07.360 --> 00:12:10.440]  那就不要饒恕他了
[00:12:10.440 --> 00:12:12.720]  彼得已經很有長進了
[00:12:12.720 --> 00:12:16.200]  他來問耶穌就將三次提升到七次
[00:12:16.200 --> 00:12:19.680]  問主耶穌七次夠了嗎?
[00:12:19.680 --> 00:12:21.720]  主耶穌的回答
[00:12:21.720 --> 00:12:25.800]  可能令彼得很震驚
[00:12:25.800 --> 00:12:29.720]  我們也可能覺得不是很實際
[00:12:29.720 --> 00:12:35.760]  因為主耶穌一開始就說要饒恕七十個七次
[00:12:35.760 --> 00:12:39.440]  我相信這是一個比較誇張的說法
[00:12:39.440 --> 00:12:41.760]  主耶穌的意思是說
[00:12:41.760 --> 00:12:46.160]  我們應該饒恕人而不計次數
[00:12:46.160 --> 00:12:47.760]  不用數了
[00:12:47.760 --> 00:12:53.640]  或者說我們永遠都應該饒恕我們的弟兄
[00:12:53.640 --> 00:12:56.120]  為甚麼要饒恕呢?
[00:12:56.120 --> 00:12:59.400]  因為那個人是我們的弟兄
[00:12:59.400 --> 00:13:00.840]  既然是弟兄
[00:13:00.840 --> 00:13:03.360]  就有血緣關係
[00:13:03.360 --> 00:13:05.840]  我們在主裡面的弟兄姊妹
[00:13:05.840 --> 00:13:10.600]  大家都是通過和主耶穌用血所納的藥
[00:13:10.600 --> 00:13:14.760]  在主裡面能夠成為弟兄姊妹
[00:13:14.760 --> 00:13:16.960]  所以我們也有血緣關係
[00:13:16.960 --> 00:13:19.520]  我們就要包容弟兄
[00:13:19.520 --> 00:13:20.960]  在二十三節
[00:13:20.960 --> 00:13:22.080]  主耶穌還說
[00:13:22.080 --> 00:13:25.640]  「因為天國」開始
[00:13:25.640 --> 00:13:26.840]  是因為天國
[00:13:26.840 --> 00:13:30.240]  也就是說這是一個天國的定律
[00:13:30.240 --> 00:13:33.360]  或者是一條屬靈的定律
[00:13:33.360 --> 00:13:41.120]  一個真正明白自己是得到天國君王饒恕自己的人
[00:13:41.120 --> 00:13:44.640]  就一定會饒恕別人的
[00:13:44.640 --> 00:13:46.600]  不肯饒恕別人的人
[00:13:46.600 --> 00:13:49.800]  是有很嚴重的後果
[00:13:49.800 --> 00:13:54.560]  接著主耶穌就說了一個王的饒恕的比喻
[00:13:54.560 --> 00:13:56.680]  這個比喻有三部份
[00:13:56.680 --> 00:13:58.200]  我們一起來看看
[00:13:58.200 --> 00:14:03.680]  第一部份是二十三節至二十七節
[00:14:03.680 --> 00:14:06.400]  說到有一位君王的神僕
[00:14:06.400 --> 00:14:10.280]  欠了他幾萬塊金幣
[00:14:10.280 --> 00:14:13.240]  原文是一千萬他年得
[00:14:13.240 --> 00:14:15.120]  他年得是一個單位
[00:14:15.120 --> 00:14:17.080]  在耶穌的時代
[00:14:17.080 --> 00:14:19.320]  一個工人做一天的工
[00:14:19.320 --> 00:14:22.680]  工錢是一個銀幣
[00:14:22.680 --> 00:14:23.480]  不是金幣
[00:14:23.480 --> 00:14:25.000]  一個銀幣
[00:14:25.000 --> 00:14:29.280]  一千萬他年得等於五千萬個銀幣
[00:14:29.280 --> 00:14:31.920]  也就是說這個人欠了很多錢
[00:14:31.920 --> 00:14:34.880]  他一輩子都沒有辦法償還
[00:14:34.880 --> 00:14:35.880]  王怎麼做呢?
[00:14:35.880 --> 00:14:37.920]  他就準備賣掉他的家人
[00:14:37.920 --> 00:14:40.640]  賣掉他的家產來抵債
[00:14:40.640 --> 00:14:42.560]  肯定都不夠還的
[00:14:42.560 --> 00:14:50.120]  因為當時一個奴隸的價格只不過值三十塊的銀幣
[00:14:50.120 --> 00:14:54.680]  這個僕人哀求君王憐憫他
[00:14:54.680 --> 00:14:57.840]  答應將來一定還的
[00:14:57.840 --> 00:15:01.000]  於是王動了持心
[00:15:01.000 --> 00:15:02.600]  免了他的債
[00:15:02.600 --> 00:15:05.680]  並且把他釋放了
[00:15:05.680 --> 00:15:10.000]  第二部份的比喻就是二十八節至三十節
[00:15:10.000 --> 00:15:15.920]  被君王饒恕的僕人有一個同伴欠了他幾塊錢
[00:15:15.920 --> 00:15:18.320]  這裡應該是說銀幣
[00:15:18.320 --> 00:15:20.680]  意思是很少錢
[00:15:20.680 --> 00:15:23.680]  不過這位得蒙憐憫的僕人
[00:15:23.680 --> 00:15:27.200]  他不肯憐憫他的同伴
[00:15:27.200 --> 00:15:29.320]  還兇神惡煞
[00:15:29.320 --> 00:15:32.720]  叉著他的喉嚨捉了他去坐牢
[00:15:32.720 --> 00:15:35.640]  他完全不肯饒恕別人
[00:15:35.640 --> 00:15:40.000]  第三部份就是三十一節至三十四節
[00:15:40.000 --> 00:15:43.800]  講到有其他僕人看不過眼
[00:15:43.800 --> 00:15:45.120]  這樣也可以
[00:15:45.120 --> 00:15:49.840]  回頭向王報告這件事
[00:15:49.840 --> 00:15:51.640]  這位王就很憤怒
[00:15:51.640 --> 00:15:54.680]  決定要抓這個僕人去坐牢
[00:15:54.680 --> 00:15:58.880]  不過在送他走之前還問了他一個問題
[00:15:58.880 --> 00:16:01.480]  「你不該寬容你的同伴
[00:16:01.480 --> 00:16:05.600]  像我寬容你一樣嗎?」
[00:16:05.600 --> 00:16:12.920]  這個問題就要彼得和我們都去想一想
[00:16:12.920 --> 00:16:18.880]  我們既然是得到上帝恩賜的人
[00:16:18.880 --> 00:16:26.200]  為什麼我們不願意用恩賜去對待我們的弟兄呢?
[00:16:26.200 --> 00:16:31.680]  然後在三十五節耶穌做了一個總結
[00:16:31.680 --> 00:16:36.600]  「如果你們個人不肯從心裡饒恕弟兄
[00:16:36.600 --> 00:16:41.200]  我的天父也要這樣對待你們」
[00:16:41.200 --> 00:16:45.320]  這是一個很重要的屬靈定律
[00:16:45.320 --> 00:16:47.960]  所以在《主禱文》裡面
[00:16:47.960 --> 00:16:49.760]  其實有一句話
[00:16:49.760 --> 00:16:53.200]  我們經常背《主禱文》、讀《主禱文》
[00:16:53.200 --> 00:16:54.320]  其中一句就說
[00:16:54.320 --> 00:16:58.760]  「饒恕我們的罪,正如我們饒恕得罪我們的人」
[00:16:58.760 --> 00:17:03.880]  這是現代的譯版,在和合本是用「債」字的
[00:17:03.880 --> 00:17:09.160]  只是一個比喻,債是一種罪
[00:17:09.160 --> 00:17:15.200]  在《主禱文》這麼多句的討論裡
[00:17:15.200 --> 00:17:19.720]  耶穌是唯獨解釋這一節的
[00:17:19.720 --> 00:17:23.680]  其他的《主禱文》說話裡,主耶穌沒有解釋
[00:17:23.680 --> 00:17:26.920]  但是這一節主耶穌就特別解釋了
[00:17:26.920 --> 00:17:32.400]  就是在六章十四節到十五節裡再解釋一次
[00:17:32.400 --> 00:17:36.360]  「你們若饒恕別人的過錯
[00:17:36.360 --> 00:17:39.160]  你們的天父也會饒恕你們
[00:17:39.160 --> 00:17:41.640]  你們若不饒恕別人的過錯
[00:17:41.640 --> 00:17:46.920]  你們的天父也不會饒恕你們的過錯」
[00:17:46.920 --> 00:17:52.040]  這是一個很重要的屬靈定律
[00:17:52.040 --> 00:17:54.760]  主耶穌一再強調
[00:17:54.760 --> 00:17:58.640]  「你若不饒恕別人,上帝也不會饒恕你們」
[00:17:58.640 --> 00:18:03.680]  屬靈的道理不難明白,很容易明白
[00:18:03.680 --> 00:18:06.160]  但問題是知易行難
[00:18:06.160 --> 00:18:11.120]  我們如何去實踐饒恕的道理呢?
[00:18:11.120 --> 00:18:15.160]  我先處理幾個有關饒恕的問題
[00:18:15.160 --> 00:18:19.400]  第一個問題是,當我們饒恕別人的時候
[00:18:19.400 --> 00:18:24.640]  我們是否不用他承擔犯罪的後果呢?
[00:18:24.640 --> 00:18:26.240]  聖經裡面讓我們看到
[00:18:26.240 --> 00:18:30.520]  當大衛姦淫了拔士巴和殺了拔士巴的前夫之後
[00:18:30.520 --> 00:18:34.160]  上帝就派了仙子拿丹去責備大衛
[00:18:34.160 --> 00:18:37.880]  大衛也是真誠向上帝認罪
[00:18:37.880 --> 00:18:40.760]  還寫下了詩篇五十一篇
[00:18:40.760 --> 00:18:45.360]  上帝因為他認罪就饒恕了他
[00:18:45.360 --> 00:18:49.920]  不過上帝並沒有免了他的懲罰
[00:18:49.920 --> 00:18:58.440]  讓我們看到上帝的饒恕是讓大衛和上帝保持關係
[00:18:58.440 --> 00:19:02.320]  懲罰是不可以免去的
[00:19:02.320 --> 00:19:04.800]  但是大衛認罪之後
[00:19:04.800 --> 00:19:07.840]  上帝饒恕他之後,他們可以保持關係
[00:19:07.840 --> 00:19:11.640]  我想起很多時候我們做父母一樣
[00:19:11.640 --> 00:19:13.360]  打到子女死下死下
[00:19:13.360 --> 00:19:17.320]  不過不會趕他們出家門
[00:19:17.320 --> 00:19:20.240]  仍然讓他們留在家裡,仍然是做子女
[00:19:20.240 --> 00:19:24.040]  以後乖乖聽話就可以了
[00:19:24.040 --> 00:19:26.160]  第二個問題
[00:19:26.160 --> 00:19:30.200]  假如得罪我們的弟兄姊妹沒有跟我們道歉
[00:19:30.200 --> 00:19:31.840]  沒有認罪
[00:19:31.840 --> 00:19:36.160]  那我們要不要饒恕他們呢?
[00:19:36.160 --> 00:19:40.160]  羅馬書五章八字是這樣說的
[00:19:40.160 --> 00:19:42.960]  上帝對我們顯示了無比的愛
[00:19:42.960 --> 00:19:44.720]  當我們還是罪人的時候
[00:19:44.720 --> 00:19:47.440]  基督已經為我們死了
[00:19:47.440 --> 00:19:51.440]  因此即使得罪我們的人沒有向我們道歉
[00:19:51.440 --> 00:19:54.080]  我們其實都應該饒恕他
[00:19:54.080 --> 00:19:59.520]  實際上在馬太福音經文十八章三十五節提醒我們
[00:19:59.520 --> 00:20:04.480]  要從心裡饒恕弟兄
[00:20:04.480 --> 00:20:07.240]  很好,從心裡
[00:20:07.240 --> 00:20:10.400]  就是釋放我們自己的心
[00:20:10.400 --> 00:20:16.040]  使我們不會在心裡積聚一些苦毒
[00:20:16.040 --> 00:20:20.240]  所以饒恕別人其實首先是釋放了自己
[00:20:20.240 --> 00:20:22.400]  是使我們自己得激
[00:20:22.400 --> 00:20:27.080]  使我們的心靈得自由、平安和喜樂
[00:20:27.080 --> 00:20:28.960]  不肯饒恕別人的人
[00:20:28.960 --> 00:20:32.080]  第一個傷害的就是自己
[00:20:32.080 --> 00:20:33.160]  傷害不到別人的
[00:20:33.160 --> 00:20:37.080]  你不饒恕,傷害不到別人的
[00:20:37.080 --> 00:20:41.200]  第一個傷害是你自己
[00:20:41.200 --> 00:20:42.960]  第三個問題很多人會問的
[00:20:42.960 --> 00:20:44.200]  當我饒恕別人之後
[00:20:44.200 --> 00:20:47.040]  是不是都要忘記那件事呢?
[00:20:47.040 --> 00:20:49.600]  因為英文裡面有句話叫我們
[00:20:49.600 --> 00:20:52.600]  Forgive and forget
[00:20:52.600 --> 00:20:55.560]  我的看法是這樣
[00:20:55.560 --> 00:20:59.640]  饒恕其實是一個意志的行動
[00:20:59.640 --> 00:21:03.880]  你做一個決定,我饒恕他
[00:21:03.880 --> 00:21:08.680]  但記憶就會留在我們的腦海裡
[00:21:08.680 --> 00:21:10.760]  很難像電腦一樣
[00:21:10.760 --> 00:21:13.200]  按一個Delete,刪除按鈕
[00:21:13.200 --> 00:21:17.400]  就可以刪除記憶
[00:21:17.400 --> 00:21:19.480]  沒有的,因為我們根本沒有這個按鈕
[00:21:19.480 --> 00:21:22.840]  讓我們按一下Delete就忘記了
[00:21:22.840 --> 00:21:27.720]  所以不能夠忘記是正常的
[00:21:27.720 --> 00:21:34.400]  不過,如果我們真正是饒恕別人的話
[00:21:34.400 --> 00:21:37.240]  我們就效法基督的愛
[00:21:37.240 --> 00:21:39.040]  如果我們願意饒恕的時候
[00:21:39.040 --> 00:21:43.080]  我們其實是答應要做幾件事
[00:21:43.080 --> 00:21:45.280]  第一件就是在《哥林多時書》
[00:21:45.280 --> 00:21:47.800]  十三章五節提到的
[00:21:47.800 --> 00:21:52.760]  愛是不計算人的惡
[00:21:52.760 --> 00:21:54.560]  在我們不計算人的惡的時候
[00:21:54.560 --> 00:21:57.160]  就不要回舊帳
[00:21:57.160 --> 00:21:59.720]  這一點對夫妻之間
[00:21:59.720 --> 00:22:03.360]  和家人之間的關係特別重要
[00:22:03.360 --> 00:22:05.040]  饒恕了之後
[00:22:05.040 --> 00:22:08.720]  以後有其他事情發生
[00:22:08.720 --> 00:22:11.160]  雖然你腦海裡還記得他當天
[00:22:11.160 --> 00:22:13.320]  幾年前都是這樣
[00:22:13.320 --> 00:22:14.760]  不過你不要提了
[00:22:14.760 --> 00:22:15.720]  不要回舊帳
[00:22:15.720 --> 00:22:18.080]  你已經饒恕了就算了
[00:22:18.080 --> 00:22:20.960]  一件歸一件
[00:22:20.960 --> 00:22:22.320]  第二點就是
[00:22:22.320 --> 00:22:25.200]  既然我們不計算人的惡
[00:22:25.200 --> 00:22:30.520]  我們也不要跟其他人說這件事
[00:22:30.520 --> 00:22:33.720]  不要跟一些無關重要的人說
[00:22:33.720 --> 00:22:38.640]  慢慢就會變成說人閒話
[00:22:38.640 --> 00:22:39.920]  第三點就是
[00:22:39.920 --> 00:22:44.000]  我們自己也不要去回想那件事
[00:22:44.000 --> 00:22:46.840]  雖然我們沒辦法回到我們的記憶
[00:22:46.840 --> 00:22:49.680]  但是不要像舊唱片那樣重複重複
[00:22:49.680 --> 00:22:53.760]  不斷重播那些事件的經過
[00:22:53.760 --> 00:22:56.520]  甚至每句話都重播幾次
[00:22:56.520 --> 00:23:00.800]  這樣只會增加自己的憤怒和苦讀
[00:23:00.800 --> 00:23:04.200]  也不算是真正饒恕了別人
[00:23:04.200 --> 00:23:05.400]  第四點就是
[00:23:05.400 --> 00:23:06.880]  我們要盡力
[00:23:06.880 --> 00:23:13.320]  盡力跟被饒恕的人恢復關係
