
[00:00:00.000 --> 00:00:03.580]  我們打開聖經在以色列書第61章第9節
[00:04:11.920 --> 00:04:13.960]  沒有看見其實
[00:04:13.960 --> 00:04:16.000]  今天我們的兒女
[00:04:16.000 --> 00:04:19.340]  也在用他們的標準來衡量我們
[00:04:21.120 --> 00:04:22.660]  他們從他們的標準
[00:04:22.660 --> 00:04:23.680]  來看我們
[00:04:23.680 --> 00:04:27.280]  你有沒有想到過在你兒女的眼中
[00:04:27.280 --> 00:04:29.060]  你是怎麼樣為父母呢
[00:04:29.060 --> 00:04:31.360]  你有沒有想到過
[00:04:31.360 --> 00:04:32.640]  在你兒女眼中
[00:04:32.640 --> 00:04:34.440]  你是怎麼樣為基督徒呢
[00:04:34.440 --> 00:04:39.300]  你要知道你的兒女是必須從你的身上
[00:04:39.300 --> 00:04:42.380]  來認識到神的真實
[00:04:42.380 --> 00:04:44.160]  來認識到神的同在
[00:04:44.160 --> 00:04:46.980]  生命太重要了
[00:04:48.260 --> 00:04:51.600]  今天我們真的需要求神先來恢復我們的生命
[00:04:51.600 --> 00:04:56.200]  在你教導兒女的事情上生命的原則
[00:04:56.200 --> 00:04:57.740]  是最重要的一個原則
[00:04:57.740 --> 00:05:02.080]  不但做父母的你我先要來愛神
[00:05:02.080 --> 00:05:06.960]  其實今天做父母的我們更是要學習彼此的相愛
[00:05:06.960 --> 00:05:11.560]  有人說你能夠給你兒女最好的禮物
[00:05:11.560 --> 00:05:15.400]  莫過是一個充滿愛跟溫暖的家庭
[00:05:16.160 --> 00:05:18.720]  一個充滿愛跟溫暖的家庭
[00:05:18.720 --> 00:05:20.520]  是能夠讓你的兒女
[00:05:20.520 --> 00:05:22.560]  能夠在一個穩定
[00:05:22.560 --> 00:05:25.640]  健康的環境當中來成長的
[00:05:25.640 --> 00:05:31.020]  所以當我們講到教養兒女的時候不能夠不想到我們這一代
[00:05:31.020 --> 00:05:38.440]  不但我們應當來愛神我們應當活出一個彼此相愛的榜樣出來
[00:05:43.560 --> 00:05:46.120]  所以你很清楚教導我們做丈夫的應當怎麼樣呢
[00:05:46.120 --> 00:05:47.660]  愛妻子
[00:05:47.660 --> 00:05:50.220]  什麼叫愛
[00:05:50.220 --> 00:05:52.020]  愛有很多種定義
[00:05:52.020 --> 00:05:55.080]  但最簡單的讓我來說愛是什麼
[00:05:55.080 --> 00:05:58.920]  愛就是去用心去注意對方
[00:05:58.920 --> 00:05:59.700]  這就是愛
[00:05:59.700 --> 00:06:03.540]  愛不在於你送些什麼東西
[00:06:03.540 --> 00:06:06.340]  愛也不在於你做些什麼事情
[00:06:06.340 --> 00:06:10.440]  愛在於你是不是給對方你的注意力
[00:06:11.220 --> 00:06:16.340]  做丈夫的應當愛妻子請問你有多注意你的妻子呢
[00:06:16.340 --> 00:06:18.380]  你知道
[00:06:18.380 --> 00:06:19.660]  這個
[00:06:19.660 --> 00:06:21.700]  丈夫跟做妻子的
[00:06:21.700 --> 00:06:24.520]  結完婚那個感覺是不一樣的
[00:06:24.520 --> 00:06:30.660]  做妻子在結完婚之後那個感覺是美滿生活從此開始
[00:06:30.660 --> 00:06:34.500]  可是做丈夫的完全不是這樣
[00:06:34.500 --> 00:06:38.860]  做丈夫結完婚的感覺是了了一樁心事嘛
[00:06:40.660 --> 00:06:42.960]  可以放下羅曼蒂克的事情了
[00:06:42.960 --> 00:06:46.020]  從現在開始事業第一
[00:06:46.020 --> 00:06:50.640]  我的意思不是說事業不重要你是應當好好發展
[00:06:50.640 --> 00:06:56.260]  但是我也需要問你一個問題就是請問你有多注意你的妻子呢
[00:06:56.260 --> 00:06:59.080]  你有多關心她的需要
[00:06:59.080 --> 00:07:04.740]  有時候我常常只聽到弟兄們在埋怨說哎呀我的太太真是真是沒辦法
[00:07:04.740 --> 00:07:05.740]  天天那個
[00:07:05.740 --> 00:07:09.060]  這個脾氣像是情實多有證據
[00:07:10.100 --> 00:07:15.480]  但事實上你有沒有想到過妻子之所以情實多於偶證與的原因就是因為
[00:07:15.480 --> 00:07:17.020]  不被了解嗎
[00:07:17.020 --> 00:07:20.860]  如果被了解就不會情實多於偶證
[00:07:20.860 --> 00:07:22.400]  就是因為不被了解嘛
[00:07:22.400 --> 00:07:29.560]  做丈夫的我們的責任就是要去明白為什麼妻子是情實多於偶證與呢
[00:07:29.560 --> 00:07:33.660]  別的前述三章第七節裡面講得很清楚
[00:07:33.660 --> 00:07:36.220]  說你們做丈夫要按情理
[00:07:36.220 --> 00:07:40.060]  與妻子同住這個情理原文是什麼
[00:07:40.320 --> 00:07:41.080]  知識
[00:07:41.080 --> 00:07:44.660]  換句話說你需要來了解她
[00:07:44.660 --> 00:07:48.240]  花時間了解她的感覺
[00:07:48.240 --> 00:07:51.820]  她的需要她的個性她的喜好
[00:07:51.820 --> 00:07:54.640]  甚至你妻子心中的恐懼
[00:07:54.640 --> 00:07:59.500]  我還記得以前在做婚前輔導的時候
[00:07:59.500 --> 00:08:02.580]  就常常介紹一套的書
[00:08:02.580 --> 00:08:07.700]  這一套書有兩本一本叫做如何抓住丈夫的心
[00:08:07.960 --> 00:08:10.260]  另外一本叫如何抓住妻子的心
[00:08:10.260 --> 00:08:15.380]  我就注意到每一次書房在賣這一套書的時候
[00:08:15.380 --> 00:08:20.500]  如何抓住丈夫的心是一消而空
[00:08:20.500 --> 00:08:24.600]  如何抓住妻子的心無人問津
[00:08:24.600 --> 00:08:26.900]  很奇怪
[00:08:26.900 --> 00:08:29.220]  為什麼會這樣
[00:08:29.220 --> 00:08:31.780]  難道沒有這個需要嗎
[00:08:31.780 --> 00:08:35.360]  還是我們忽略了這件事呢
[00:08:36.380 --> 00:08:40.980]  我發現今天我們做丈夫的常常忙碌於我們自己想做的事情
[00:08:40.980 --> 00:08:46.360]  做丈夫的忙於生計很辛苦這也是應當去忙碌的
[00:08:46.360 --> 00:08:49.180]  但是常常在忙碌當中
[00:08:49.180 --> 00:08:51.740]  我們忽略了我們的妻子
[00:08:51.740 --> 00:08:54.300]  不要以為這是小事
[00:08:54.300 --> 00:08:59.420]  我發現這常常在婚姻問題產生根本的原因
[00:08:59.420 --> 00:09:04.800]  所以哥羅西書第三章十九節裡面保羅勸勉我們做丈夫的怎麼說呢
[00:09:05.060 --> 00:09:07.360]  做丈夫要愛你們的妻子不可怎麼樣
[00:09:07.360 --> 00:09:09.660]  不可怎麼樣
[00:09:09.660 --> 00:09:13.500]  不可苦待你的妻子
[00:09:13.500 --> 00:09:16.320]  那你說牧師我沒有苦待她啦
[00:09:16.320 --> 00:09:23.240]  也許你在肉身上沒有苦待可是多少在心靈上苦待你的妻子你知道嗎
[00:09:23.240 --> 00:09:25.280]  想想看
[00:09:25.280 --> 00:09:26.820]  你的妻子為了你
[00:09:26.820 --> 00:09:28.860]  為了你的家
[00:09:28.860 --> 00:09:31.940]  默默的付上他們的青春
[00:09:33.220 --> 00:09:36.800]  雖然中國話說一切盡在不言中
[00:09:36.800 --> 00:09:42.440]  但是一聲小小的感謝還是能夠帶來很大的安慰的
[00:09:42.440 --> 00:09:43.960]  Amen
[00:09:43.960 --> 00:09:48.060]  有時候一張卡片一個謝謝
[00:09:48.060 --> 00:09:49.600]  一個稱讚
[00:09:49.600 --> 00:09:51.640]  太太你的菜真好吃
[00:09:51.640 --> 00:09:53.960]  你今天特別漂亮
[00:09:53.960 --> 00:09:56.760]  有時候小小的一句話
[00:09:56.760 --> 00:09:59.580]  能夠代表你對他的注意
[00:10:01.120 --> 00:10:07.260]  做丈夫的不要忘記你的太太還是神所賜給你在地上最珍貴的禮物
[00:10:07.260 --> 00:10:09.060]  Amen
[00:10:09.060 --> 00:10:12.120]  做丈夫的要愛妻子
[00:10:12.120 --> 00:10:14.180]  這是你兒女最好的榜樣
[00:10:14.180 --> 00:10:17.240]  其實做妻子呢
[00:10:17.240 --> 00:10:19.040]  要順服丈夫
[00:10:19.040 --> 00:10:21.340]  不要埋怨他
[00:10:21.340 --> 00:10:23.640]  什麼叫順服呢
[00:10:23.640 --> 00:10:28.260]  順服不是盲從順服乃是在主理的尊重
[00:10:29.020 --> 00:10:31.580]  是盡力要去幫助
[00:10:31.580 --> 00:10:35.680]  要注意不是要盡力去改變你的丈夫
[00:10:35.680 --> 00:10:39.000]  而是要尊重他去幫助他
[00:10:39.000 --> 00:10:42.840]  你知道每次在婚姻問題解答的時候總是
[00:10:42.840 --> 00:10:44.380]  一定有個問題會出現
[00:10:44.380 --> 00:10:47.700]  姐妹們一定會問一個問題怎麼樣能夠改變我的先生
[00:10:47.700 --> 00:10:51.800]  這百萬美金的一個問題怎麼樣改變我的先生
[00:10:51.800 --> 00:10:57.180]  總是做姐妹的我們總是很急於要改變我們的先生不是嗎
[00:10:57.440 --> 00:11:00.260]  所以一直講講講就變得很嘮叨了啦
[00:11:00.260 --> 00:11:05.620]  所以聖經說嘮叨的婦人像什麼呢像大雨之日連連滴漏
[00:11:05.620 --> 00:11:07.680]  像漏水的龍頭啊
[00:11:07.680 --> 00:11:09.220]  連滴個不停啊
[00:11:09.220 --> 00:11:11.520]  那我告訴你
[00:11:11.520 --> 00:11:15.860]  埋怨跟嘮叨是不能夠改變你的先生
[00:11:15.860 --> 00:11:17.920]  你想改變你的先生嗎
[00:11:17.920 --> 00:11:19.200]  告訴你一個秘訣
[00:11:19.200 --> 00:11:21.500]  讓他參加弟兄特會吧
[00:11:21.500 --> 00:11:26.880]  為什麼因為弟兄是群眾的動物
[00:11:27.140 --> 00:11:29.440]  你叫他一個人去做一件事他死都不肯
[00:11:29.440 --> 00:11:34.560]  可是當他一群人在一起的時候你叫他不做他也不肯他一定要跟著去做
[00:11:34.560 --> 00:11:37.880]  所以為什麼弟兄特會每個弟兄都上台跳舞呢
[00:11:37.880 --> 00:11:40.700]  平常不跳一上台一定跳呢
[00:11:40.700 --> 00:11:42.500]  群眾動物
[00:11:42.500 --> 00:11:46.840]  他一定會跟著我們只要一大批人做他會跟著去做
[00:11:46.840 --> 00:11:49.400]  讓他參加弟兄特會
[00:11:49.400 --> 00:11:51.960]  不是刻意要去改變他
[00:11:51.960 --> 00:11:54.780]  而當他看見一批弟兄在一起
[00:11:55.040 --> 00:11:57.600]  我們真的熱愛上帝的心智
[00:11:57.600 --> 00:11:59.900]  我們真的熱愛我們的家庭
[00:11:59.900 --> 00:12:04.520]  當他在這樣一個過程當中他生命自然就會被影響
[00:12:04.520 --> 00:12:08.360]  他生命自然會被塑造
[00:12:08.360 --> 00:12:11.420]  所以說妻子一定要有智慧
[00:12:11.420 --> 00:12:13.480]  不要嘮嘮叨叨
[00:12:13.480 --> 00:12:16.800]  一定要求什麼給我們智慧能夠鼓勵
[00:12:16.800 --> 00:12:18.840]  要鼓勵你的先生
[00:12:18.840 --> 00:12:21.400]  你知道做丈夫的也是需要你的鼓勵的嗎
[00:12:23.720 --> 00:12:27.820]  你知道很多時候我發現在美國我們常常會很保護我們的孩子
[00:12:27.820 --> 00:12:30.900]  很希望維護他們的自尊心
[00:12:30.900 --> 00:12:33.960]  有一次我看到一個媽媽帶著兒子去學游泳
[00:12:33.960 --> 00:12:38.320]  我看那個孩子在水裡面游得是狗爬似的嗆得快死掉了
[00:12:38.320 --> 00:12:44.200]  上來之後媽媽對他說棒極了
[00:12:44.200 --> 00:12:46.260]  這個媽媽真會鼓勵孩子
[00:12:46.260 --> 00:12:50.100]  多少時候我們看見做母親我們多麼希望保護兒女的自尊心
[00:12:50.100 --> 00:12:51.620]  可是對我們的丈夫呢
[00:12:51.620 --> 00:12:53.420]  哇十分刻薄啊
[00:12:53.920 --> 00:12:55.200]  講話刻薄的不得了
[00:12:55.200 --> 00:12:58.540]  只要你講過了嗎十遍都還沒聽你死到哪裡去了
[00:12:58.540 --> 00:13:01.600]  很刻薄
[00:13:01.600 --> 00:13:06.980]  你真的要看見你的丈夫正等待著你的鼓勵
[00:13:06.980 --> 00:13:11.340]  一個做丈夫的渴望妻子的讚賞
[00:13:11.340 --> 00:13:14.660]  千萬不要忽略這件事情
[00:13:14.660 --> 00:13:19.280]  就算別人說他好都沒有你說他好那麼重要
[00:13:20.800 --> 00:13:26.440]  你知道夫妻之間我們一定要重新求神恢復我們彼此相愛
[00:13:26.440 --> 00:13:33.340]  當夫妻能夠重新彼此相愛的時候家庭的氣氛就會不一樣了
[00:13:33.340 --> 00:13:36.940]  連兒女都能夠感受到
[00:13:36.940 --> 00:13:38.980]  那個愛的湧流
[00:13:38.980 --> 00:13:43.340]  生命才能夠影響生命弟兄姊妹
[00:13:43.340 --> 00:13:46.920]  當我們在講影響下一代的時候從你的生命開始
[00:13:47.680 --> 00:13:52.280]  求神今天早上給我們一個新自主啊求你來恢復吧
[00:13:52.280 --> 00:13:56.380]  恢復我們夫妻的關係從我們夫妻關係開始
[00:13:56.380 --> 00:13:58.940]  好讓我們成為一個榜樣
[00:13:58.940 --> 00:14:00.480]  Amen
[00:14:00.480 --> 00:14:03.800]  第二方面我們看怎麼樣影響我們下一代
[00:14:03.800 --> 00:14:09.180]  要教導你的孩子來面對人生跟你媽說要教導你還在面對人生
[00:14:09.180 --> 00:14:15.840]  要教導些什麼呢其實人生有三方面很大的需要
[00:14:17.120 --> 00:14:19.180]  我們需要認識我們的神
[00:14:19.180 --> 00:14:21.480]  我們需要認識自己
[00:14:21.480 --> 00:14:25.060]  我們需要認識我們的社會責任三方面
[00:14:25.060 --> 00:14:28.900]  一個人需要認識他的神需要認識他自己
[00:14:28.900 --> 00:14:35.300]  也需要認識他的社會責任我們從這三方面來講第一個我們要教導我們孩子來認識神
[00:14:35.300 --> 00:14:40.940]  你要做一個父母我們需要明白神把孩子託付給我們教導他們
[00:14:41.700 --> 00:14:47.840]  那個教導的目的是為什麼教導他的目的什麼目的不只是讓他出人頭地而已啦
[00:14:47.840 --> 00:14:55.780]  神託付兒女在我們身上要教導他們我深深的相信要叫他們做一個屬靈的人
[00:14:55.780 --> 00:14:57.320]  Amen
[00:14:57.320 --> 00:14:59.360]  什麼是屬靈的人呢
[00:14:59.360 --> 00:15:01.660]  根據前書二章十五節
[00:15:01.660 --> 00:15:03.720]  這裡說屬靈的人
[00:15:03.720 --> 00:15:06.020]  能夠看透萬事
[00:15:06.020 --> 00:15:07.820]  卻沒有能夠看透他
[00:15:07.820 --> 00:15:11.140]  要注意這裡說屬靈的人是能夠
[00:15:11.400 --> 00:15:12.940]  看透萬事
[00:15:12.940 --> 00:15:16.020]  要注意這裡沒有說看破萬事
[00:15:16.020 --> 00:15:18.060]  好像看破紅塵一樣
[00:15:18.060 --> 00:15:21.640]  是看透
[00:15:21.640 --> 00:15:24.980]  換句話說是有神的智慧在他的裡面
[00:15:24.980 --> 00:15:28.300]  是能夠明白神的心意的
[00:15:28.300 --> 00:15:31.120]  能夠按照神的心意來行
[00:15:31.120 --> 00:15:37.780]  第二點在這樣一個錯綜複雜的世界當中我們人所需要不正是這樣神的智慧嗎
[00:15:40.080 --> 00:15:41.620]  因為有一天你兒女要長大
[00:15:41.620 --> 00:15:48.020]  有一天他要獨立來面對這個錯綜世界所面對各式各樣的選擇
[00:15:48.020 --> 00:15:52.620]  當他在面對這個選擇的時候很多時候你是愛莫能助
[00:15:52.620 --> 00:15:58.260]  是他自己需要做這個選擇是你在旁邊沒有辦法可以幫助他
[00:15:58.260 --> 00:16:01.340]  無論你送他到多好的學區
[00:16:01.340 --> 00:16:05.180]  無論送他到多好的學校也不能夠幫助他的
[00:16:06.200 --> 00:16:10.040]  只有當他心中能夠真的有神的同在的時候
[00:16:10.040 --> 00:16:13.880]  只有神的同在能夠給他智慧來做正確的選擇
[00:16:13.880 --> 00:16:20.020]  所以做父母的你一定要鼓勵你的兒女來參加教會啦
[00:16:20.020 --> 00:16:23.100]  不要因為課業的緣故攔阻他
[00:16:23.100 --> 00:16:25.660]  我看到很多中國父母說工作不好不要來教會
[00:16:25.660 --> 00:16:27.700]  還沒做完不准來教會
[00:16:27.700 --> 00:16:30.780]  千萬不要用課業來攔阻他
[00:16:30.780 --> 00:16:33.340]  你一定要鼓勵他
[00:16:33.340 --> 00:16:35.900]  能夠來參加教會
[00:16:36.920 --> 00:16:40.240]  你讓他在教會中經歷神的同在啦
[00:16:40.240 --> 00:16:45.360]  不是只有頭腦中有關神的知識那不夠的
[00:16:45.360 --> 00:16:52.540]  他必須自己經歷神的同在一旦讓他經歷神的同在我告訴他價值觀會被改變
[00:16:52.540 --> 00:16:57.660]  他就不會心就不會轉向這個世界
[00:16:57.660 --> 00:16:58.680]  你們
[00:16:58.680 --> 00:17:01.740]  而且你要讓他參加教會服事
[00:17:01.740 --> 00:17:04.060]  你不要說花太多時間了
[00:17:04.320 --> 00:17:07.140]  你看你讓他花這麼多時間學這個學那個
[00:17:07.140 --> 00:17:09.440]  你想想看
[00:17:09.440 --> 00:17:13.020]  你為什麼不讓他花時間來服事神呢
[00:17:13.020 --> 00:17:18.140]  服事神才能夠讓我們生命成長我講過很多次
[00:17:18.140 --> 00:17:18.920]  怎麼樣
[00:17:18.920 --> 00:17:22.500]  生命只有在服事的過程當中
[00:17:22.500 --> 00:17:23.780]  生命才會成長
[00:17:23.780 --> 00:17:26.860]  你也要讓你的兒女
[00:17:26.860 --> 00:17:28.900]  透過服事
[00:17:29.420 --> 00:17:34.800]  生命能夠成長能夠體會神的心我看一個心智成熟的孩子
[00:17:34.800 --> 00:17:37.880]  他就不容易受這個世界影響
[00:17:37.880 --> 00:17:43.000]  不但要讓他參加教會參加服事
[00:17:43.000 --> 00:17:45.560]  你也要讓他參加小組啦
[00:17:45.560 --> 00:17:51.700]  太重要為什麼呢因為孩子長大的過程當中朋友是非常重要的
[00:17:51.700 --> 00:17:55.020]  如果有好的屬靈同伴
[00:17:55.020 --> 00:17:58.100]  就一同能夠在屬靈的道路上
[00:17:58.360 --> 00:17:59.640]  快跑跟隨神的
[00:17:59.640 --> 00:18:03.720]  所以你一定要把他帶到教會來
[00:18:03.720 --> 00:18:09.880]  參加服事參加小組在這個過程當中他的生命自然而然會成長
[00:18:09.880 --> 00:18:15.240]  第二你要教導你的孩子來認識自己
[00:18:15.240 --> 00:18:17.800]  教導孩子認識自己
[00:18:17.800 --> 00:18:22.920]  我發現中國的孩子常常很缺乏正確的自我形象
[00:18:22.920 --> 00:18:25.740]  我發現中國的孩子常常
[00:18:26.260 --> 00:18:28.560]  是一個非常低的自我形象
[00:18:28.560 --> 00:18:35.220]  所以我們做父母的應當盡量幫助我們的兒女建立正確的自我形象
[00:18:35.220 --> 00:18:39.820]  怎麼樣幫助他建立正確自我形象呢首先第一點
[00:18:39.820 --> 00:18:43.400]  你一定要常常關心他所做的事情
[00:18:43.400 --> 00:18:45.960]  關心很重要
[00:18:45.960 --> 00:18:48.780]  很多時候我們做父母的太忙碌了
[00:18:48.780 --> 00:18:52.120]  不大關心我們兒女所做的事情
[00:18:52.880 --> 00:18:56.980]  反正只要上學讀書下課功課做完有吃有睡就可以了
[00:18:56.980 --> 00:19:00.040]  那我們要關心他們
[00:19:00.040 --> 00:19:04.400]  因為你不關心他所做的事情就表示你不看重
[00:19:04.400 --> 00:19:06.440]  你不看重
[00:19:06.440 --> 00:19:11.560]  以至於你的孩子缺乏一個正確的價值觀
[00:19:11.560 --> 00:19:14.120]  他也不覺得他生命是有價值的
[00:19:14.120 --> 00:19:16.420]  他也不覺得他生命是有意義的
[00:19:16.420 --> 00:19:22.320]  你一定要關心父母的關心太重要你的關心就表示你的看重
[00:19:23.340 --> 00:19:24.620]  你看重他
[00:19:24.620 --> 00:19:27.440]  他就自然而然看重他的自己
[00:19:27.440 --> 00:19:30.260]  第二你一定要常常鼓勵他
[00:19:30.260 --> 00:19:31.800]  要鼓勵他
[00:19:31.800 --> 00:19:33.320]  鼓勵太重要了
[00:19:33.320 --> 00:19:36.140]  不但做得好的時候要鼓勵
[00:19:36.140 --> 00:19:38.440]  做得不好的時候也要鼓勵
[00:19:38.440 --> 00:19:41.780]  我常說家裡面的我們就像啦啦隊一樣
[00:19:41.780 --> 00:19:46.640]  真的我們彼此是啦啦隊做得好的時候哇棒極了慶祝一下
[00:19:46.640 --> 00:19:48.180]  做得不好的時候呢
[00:19:48.180 --> 00:19:50.480]  我們就拍拍肩膀沒關係
[00:19:50.480 --> 00:19:51.500]  下次再來
[00:19:51.760 --> 00:19:54.320]  家裡人就像啦啦隊一樣
[00:19:54.320 --> 00:19:55.860]  要常常鼓勵
[00:19:55.860 --> 00:19:59.200]  你千萬不要把你的孩子常常跟別人來比較
[00:19:59.200 --> 00:20:00.480]  人比人怎麼樣
[00:20:00.480 --> 00:20:02.000]  氣死人了
[00:20:02.000 --> 00:20:03.040]  真的
[00:20:03.040 --> 00:20:06.100]  而且傷害你小孩的自尊心
[00:20:06.100 --> 00:20:07.900]  第三方面
[00:20:07.900 --> 00:20:10.720]  怎麼樣讓他建立正確自我形象
[00:20:10.720 --> 00:20:12.500]  給他適當的責任
[00:20:12.500 --> 00:20:16.080]  一個人開始懂得負責任的時候
[00:20:16.080 --> 00:20:19.680]  他生命開始成長他會覺得自己的重要性
[00:20:20.960 --> 00:20:23.780]  就算很簡單的事情洗個碗倒個垃圾
[00:20:23.780 --> 00:20:26.340]  當他開始去做的時候
[00:20:26.340 --> 00:20:29.920]  他開始懂得他是家中不可少的一份子
[00:20:29.920 --> 00:20:31.700]  你不要什麼東西都替他做
[00:20:31.700 --> 00:20:33.760]  給他一點責任感
[00:20:33.760 --> 00:20:36.580]  只有當他有責任感的時候
[00:20:36.580 --> 00:20:38.620]  他的生命才能夠成長
[00:20:38.620 --> 00:20:45.020]  第三方面你要教導你的孩子認識他的社會責任
[00:20:45.020 --> 00:20:46.300]  社會責任
[00:20:46.300 --> 00:20:50.140]  我發現這在我們中國的教育當中非常缺乏的一件事情
[00:20:50.900 --> 00:20:53.720]  我觀察了很久多少在我們中國教育當中
[00:20:53.720 --> 00:20:56.020]  我們看見我們常常注意的
[00:20:56.020 --> 00:20:57.820]  就這個孩子的成就
