
[00:00:00.000 --> 00:00:03.320]  如果我說香港是一個講求成功的社會
[00:01:52.240 --> 00:01:55.960]  這種訊息、這種渲染底下
[00:01:55.960 --> 00:01:57.040]  你再看看
[00:01:57.040 --> 00:02:00.360]  上帝其實怎樣看待一個人
[00:02:00.360 --> 00:02:01.720]  怎樣看待一個人
[00:02:01.720 --> 00:02:04.200]  他的使命、他的任務
[00:02:04.200 --> 00:02:05.640]  是否達成
[00:02:05.640 --> 00:02:08.200]  以致我們可以抵禦
[00:02:08.200 --> 00:02:11.200]  現在在香港或者世界不同的地方
[00:02:11.200 --> 00:02:14.040]  被我們那種成功帶來的
[00:02:14.040 --> 00:02:18.200]  困鎖甚至是人性的扭曲
[00:02:18.200 --> 00:02:21.720]  求主幫助我們帶著謙卑的心來聆聽
[00:02:21.720 --> 00:02:24.040]  我要介紹二百佛提
[00:02:24.040 --> 00:02:26.120]  二百佛提是誰呢
[00:02:26.120 --> 00:02:27.160]  他使命不達
[00:02:27.160 --> 00:02:28.160]  他的使命是什麼呢
[00:02:28.160 --> 00:02:29.960]  他有什麼任務呢
[00:02:29.960 --> 00:02:32.280]  二百佛提這個名字
[00:02:32.280 --> 00:02:35.080]  或者二百佛提這個人物
[00:02:35.080 --> 00:02:38.360]  在聖經裏面不是一個顯赫的門徒
[00:02:38.360 --> 00:02:42.440]  除了肥勒比書第二章和第四章十八節
[00:02:42.440 --> 00:02:46.200]  聖經沒有其他地方記載他的事蹟
[00:02:46.200 --> 00:02:49.120]  或者提到他的名字
[00:02:49.120 --> 00:02:50.640]  那麼他是誰呢
[00:02:50.640 --> 00:02:52.920]  從二十五節看到一點
[00:02:52.920 --> 00:02:54.840]  再看下去你又會看多一點
[00:02:54.840 --> 00:02:59.080]  他原來是肥勒比教會的信徒之一
[00:02:59.080 --> 00:03:01.240]  他在教會裏應該都熱心侍奉
[00:03:01.240 --> 00:03:04.280]  當教會知道保羅在羅馬坐牢
[00:03:04.280 --> 00:03:07.040]  所以教會就很想帶些錢、帶些物資給他
[00:03:07.040 --> 00:03:10.520]  或者都很想有人去服侍和照顧保羅
[00:03:10.520 --> 00:03:14.480]  結果就差遣了二百佛提去
[00:03:14.480 --> 00:03:15.960]  帶錢去、帶物資去
[00:03:15.960 --> 00:03:17.600]  照顧保羅、服侍保羅
[00:03:17.600 --> 00:03:20.760]  所以二百佛提可以這樣說
[00:03:20.760 --> 00:03:25.600]  是肥勒比教會裏面信任的一位信徒
[00:03:25.600 --> 00:03:27.920]  甚至是信徒的代表
[00:03:27.920 --> 00:03:29.240]  他有兩個任務
[00:03:29.240 --> 00:03:30.360]  剛才已經提過
[00:03:30.360 --> 00:03:34.720]  他將教會供應給保羅的金錢和物資
[00:03:34.720 --> 00:03:37.200]  從肥勒比帶去羅馬
[00:03:37.200 --> 00:03:41.280]  第二他代表信徒來到羅馬陪伴
[00:03:41.280 --> 00:03:43.480]  照顧服侍保羅
[00:03:43.480 --> 00:03:45.280]  當時保羅他在坐牢
[00:03:45.280 --> 00:03:48.480]  但他坐牢是可以探的,躲在家裏
[00:03:48.480 --> 00:03:50.480]  被囚禁住,好像軟禁一樣
[00:03:50.480 --> 00:03:52.360]  人們可以來探望他
[00:03:52.360 --> 00:03:54.880]  二百佛提就負責照顧他
[00:03:54.880 --> 00:03:56.120]  或者我解釋一下
[00:03:56.120 --> 00:03:58.840]  肥勒比教會為甚麼要差遣二百佛提去呢?
[00:03:58.840 --> 00:04:00.560]  肥勒比教會又為甚麼這麼好
[00:04:00.560 --> 00:04:02.480]  又給錢保羅、又給物資保羅
[00:04:02.480 --> 00:04:04.880]  又派人去照顧他呢?
[00:04:04.880 --> 00:04:08.720]  原來肥勒比教會是保羅在歐洲報道
[00:04:08.720 --> 00:04:12.480]  是他的第一站在肥勒比
[00:04:12.480 --> 00:04:15.680]  肥勒比教會史道行傳第十六章
[00:04:15.680 --> 00:04:17.640]  我們見到很多重要的事跡
[00:04:17.640 --> 00:04:21.720]  包括當保羅來將福音傳給肥勒比教會
[00:04:21.720 --> 00:04:25.000]  當時有一個賣紫色布的女人叫女底牙
[00:04:25.000 --> 00:04:27.960]  是尊貴的婦女,她信主
[00:04:27.960 --> 00:04:29.360]  當我們再看下去的時候
[00:04:29.360 --> 00:04:32.840]  看到一個被鬼附的使女
[00:04:32.840 --> 00:04:36.120]  她因著保羅來講福音的緣故
[00:04:36.120 --> 00:04:39.880]  信主解決了她被鬼附的問題
[00:04:39.880 --> 00:04:44.280]  當保羅和西拉努力來到全港福音的時候
[00:04:44.280 --> 00:04:46.240]  被人逼迫捉了去坐牢
[00:04:46.240 --> 00:04:50.040]  在監獄裏面保羅和西拉唱詩
[00:04:50.040 --> 00:04:51.640]  連監門都震動
[00:04:51.640 --> 00:04:55.920]  獄卒以為囚犯一定會走
[00:04:55.920 --> 00:04:56.920]  所以就想著死
[00:04:56.920 --> 00:04:58.520]  保羅就告訴他們我們還在
[00:04:58.520 --> 00:05:02.720]  結果保羅就帶領了獄卒和他的一家信主
[00:05:02.720 --> 00:05:05.600]  這是史道行傳第十六章所記載
[00:05:05.600 --> 00:05:08.440]  全部都發生在肥勒比這個地方
[00:05:08.440 --> 00:05:11.880]  所以保羅對肥勒比教會的人來說很重要
[00:05:11.880 --> 00:05:13.680]  那班人代表著甚麼?
[00:05:13.680 --> 00:05:17.640]  尊貴的婦女,即高尚階層
[00:05:17.640 --> 00:05:20.960]  被鬼附的使女,勞動階層
[00:05:20.960 --> 00:05:24.600]  獄卒一家公務員都來信主
[00:05:24.600 --> 00:05:26.840]  教會裏面組成了很多人
[00:05:26.840 --> 00:05:29.400]  他們很支持保羅
[00:05:29.400 --> 00:05:31.640]  大力支持他傳福音的工作
[00:05:31.640 --> 00:05:36.360]  當他們知道保羅在羅馬被囚禁的時候
[00:05:36.360 --> 00:05:37.320]  他們很關心
[00:05:37.320 --> 00:05:40.760]  就打發伊巴忽提去
[00:05:40.760 --> 00:05:42.640]  但伊巴忽提去了
[00:05:42.640 --> 00:05:44.320]  發生了甚麼事呢?
[00:05:44.320 --> 00:05:48.080]  第二十六、二十七節告訴我們
[00:05:48.080 --> 00:05:53.000]  伊巴忽提病了,並且因病折返
[00:05:53.000 --> 00:05:55.800]  他說這個伊巴忽提我要打發他們去
[00:05:55.800 --> 00:05:57.080]  打發他們回去
[00:05:57.080 --> 00:05:59.720]  他很想念你們眾人,並且極其難過
[00:05:59.720 --> 00:06:01.320]  為甚麼這個伊巴忽提會難過呢?
[00:06:01.320 --> 00:06:04.920]  原來肥勒比教會的人知道伊巴忽提病了
[00:06:04.920 --> 00:06:07.160]  保羅說他實在是病了
[00:06:07.160 --> 00:06:09.720]  甚至是病得快要死了
[00:06:09.720 --> 00:06:10.920]  不過最後沒有死
[00:06:10.920 --> 00:06:12.720]  所以他說二神連恤他
[00:06:12.720 --> 00:06:15.040]  不單單連恤他,也連恤保羅
[00:06:15.040 --> 00:06:17.240]  不用保羅,憂常加憂
[00:06:17.240 --> 00:06:19.000]  保羅為甚麼憂常加憂呢?
[00:06:19.000 --> 00:06:21.360]  肥勒比教會的信徒很擔心
[00:06:21.360 --> 00:06:23.960]  伊巴忽提究竟發生了甚麼事
[00:06:23.960 --> 00:06:25.880]  伊巴忽提病得快要死了
[00:06:25.880 --> 00:06:27.120]  所以他也很擔憂
[00:06:27.120 --> 00:06:29.320]  所以他很希望快快地打發他
[00:06:29.320 --> 00:06:31.200]  為甚麼二十五節說然而
[00:06:31.200 --> 00:06:32.600]  我要打發他回去呢?
[00:06:32.600 --> 00:06:34.240]  因為前文是這樣
[00:06:34.240 --> 00:06:35.040]  前文是甚麼呢?
[00:06:35.040 --> 00:06:36.280]  前文我沒有打出來
[00:06:36.280 --> 00:06:38.000]  在第十九節開始
[00:06:38.000 --> 00:06:42.760]  保羅原本是很想叫提摩泰去肥勒比教會
[00:06:42.760 --> 00:06:46.080]  將保羅在羅馬這個消息
[00:06:46.080 --> 00:06:48.040]  透過提摩泰告訴他
[00:06:48.040 --> 00:06:51.040]  因為提摩泰是一個信任的童工
[00:06:51.040 --> 00:06:53.480]  一個信任的屬靈的孩子
[00:06:53.480 --> 00:06:55.440]  跟他一起並肩作戰
[00:06:55.440 --> 00:06:58.520]  或者是他帶著提摩泰去
[00:06:58.520 --> 00:06:59.960]  侍奉上帝
[00:06:59.960 --> 00:07:01.320]  但他想了想,不是
[00:07:01.320 --> 00:07:05.400]  他要將伊巴忽提先打發回去
[00:07:05.400 --> 00:07:09.080]  伊巴忽提為甚麼會病呢?
[00:07:09.080 --> 00:07:10.400]  或者他是甚麼病呢?
[00:07:10.400 --> 00:07:11.920]  保羅沒有交代
[00:07:11.920 --> 00:07:15.920]  很可能肥勒比教會的人知道了
[00:07:15.920 --> 00:07:17.280]  他為甚麼會病呢?
[00:07:17.280 --> 00:07:20.240]  我們看由肥勒比去羅馬
[00:07:20.240 --> 00:07:23.600]  有人猜想是否因為太遠路程
[00:07:23.600 --> 00:07:27.400]  周車勞頓
[00:07:27.400 --> 00:07:29.440]  水土不服所影響呢?
[00:07:29.440 --> 00:07:33.360]  肥勒比在歐洲的地方
[00:07:33.360 --> 00:07:35.720]  羅馬也是歐洲的地方
[00:07:35.720 --> 00:07:39.240]  相距一千公里
[00:07:39.240 --> 00:07:40.760]  之前講另一個人物
[00:07:40.760 --> 00:07:43.240]  我都跟大家計算這些路程
[00:07:43.240 --> 00:07:44.800]  這些路程很重要
[00:07:44.800 --> 00:07:50.560]  一千公里如果全部都是高速公路
[00:07:50.560 --> 00:07:51.640]  或者不要說高速了
[00:07:51.640 --> 00:07:55.360]  以80米走多少個小時呢?
[00:07:55.360 --> 00:07:57.480]  都要走12個半小時的車
[00:07:57.480 --> 00:07:58.760]  一路駕駛不停
[00:07:58.760 --> 00:08:01.240]  如果走100米一個小時
[00:08:01.240 --> 00:08:02.240]  你都要走10個小時
[00:08:02.240 --> 00:08:03.520]  但當時我們知道
[00:08:03.520 --> 00:08:05.840]  不是全部都像港珠澳大橋一樣
[00:08:05.840 --> 00:08:08.640]  可以駕駛車去
[00:08:08.640 --> 00:08:09.960]  是要坐船
[00:08:09.960 --> 00:08:11.240]  是要走路
[00:08:11.240 --> 00:08:15.080]  很可能伊巴忽提就是這樣病了
[00:08:15.080 --> 00:08:16.600]  或者他去照顧保羅
[00:08:16.600 --> 00:08:18.200]  你不要以為保羅坐牢有甚麼可以做
[00:08:18.200 --> 00:08:19.440]  你照顧他
[00:08:19.440 --> 00:08:20.800]  保羅在一間屋裏
[00:08:20.800 --> 00:08:22.480]  人們是可以探望他
[00:08:22.480 --> 00:08:25.120]  按照《少林傳》的記載
[00:08:25.120 --> 00:08:26.440]  人們探望他的時候
[00:08:26.440 --> 00:08:28.440]  保羅是要向那些人傳福音
[00:08:28.440 --> 00:08:30.320]  他幾乎沒有停下來
[00:08:30.320 --> 00:08:32.240]  這個照顧保羅的人
[00:08:32.240 --> 00:08:33.840]  他又怎會有得停呢?
[00:08:33.840 --> 00:08:35.400]  是不是因為這樣呢?
[00:08:35.400 --> 00:08:36.800]  不過保羅都沒有交代
[00:08:36.800 --> 00:08:37.960]  沒有說他為甚麼病
[00:08:37.960 --> 00:08:39.080]  因為甚麼病
[00:08:39.080 --> 00:08:40.760]  只是說他快要死
[00:08:40.760 --> 00:08:42.400]  好了,現在沒有死
[00:08:42.400 --> 00:08:44.280]  即是情況會有些穩定
[00:08:44.280 --> 00:08:45.320]  甚至好轉
[00:08:45.320 --> 00:08:47.360]  以致他才可以有氣力
[00:08:47.360 --> 00:08:51.280]  回頭去菲律賓的地方
[00:08:51.280 --> 00:08:53.720]  這個越洋的使者
[00:08:53.720 --> 00:08:55.160]  剛才說的兩個任務
[00:08:55.160 --> 00:08:58.560]  不過他因病折返
[00:08:58.560 --> 00:08:59.640]  28節保羅說
[00:08:59.640 --> 00:09:03.040]  所以我越發急速打發他去
[00:09:03.040 --> 00:09:04.640]  叫你們再見他
[00:09:04.640 --> 00:09:06.080]  就可以喜樂
[00:09:06.080 --> 00:09:08.440]  我也可以少些憂愁
[00:09:08.440 --> 00:09:10.120]  當菲律賓教會的人知道
[00:09:10.120 --> 00:09:11.120]  爾巴弗提病了
[00:09:11.120 --> 00:09:12.680]  現在又見到他回來了
[00:09:12.680 --> 00:09:15.680]  那就開開心心
[00:09:15.680 --> 00:09:18.440]  保羅都不用那麼掛心
[00:09:18.440 --> 00:09:20.400]  爾巴弗提可以說
[00:09:20.400 --> 00:09:22.720]  任務完成有一半
[00:09:22.720 --> 00:09:23.800]  另一半未完成
[00:09:23.800 --> 00:09:24.560]  為甚麼呢?
[00:09:24.560 --> 00:09:25.720]  錢應該帶了他
[00:09:25.720 --> 00:09:27.400]  沒有說沿途被人打劫
[00:09:27.400 --> 00:09:29.160]  物資都應該帶了他
[00:09:29.160 --> 00:09:32.040]  又沒有說被人搶了
[00:09:32.040 --> 00:09:34.240]  但是他要負責照顧保羅
[00:09:34.240 --> 00:09:35.360]  他要服侍保羅
[00:09:35.360 --> 00:09:38.040]  似乎這個任務未完
[00:09:38.040 --> 00:09:40.560]  但就要因病折返
[00:09:40.560 --> 00:09:42.240]  回頭去
[00:09:42.240 --> 00:09:45.760]  你可以代入爾巴弗提的處境
[00:09:45.760 --> 00:09:49.120]  去想像一下他的感受
[00:09:49.120 --> 00:09:50.600]  他有甚麼感受呢?
[00:09:50.600 --> 00:09:53.880]  帶著教會給他的任務
[00:09:53.880 --> 00:09:54.920]  給他的使命
[00:09:54.920 --> 00:09:55.520]  錢帶了他
[00:09:55.520 --> 00:09:56.440]  物資帶了他
[00:09:56.440 --> 00:09:58.120]  但是不能好好照顧保羅
[00:09:58.120 --> 00:09:59.800]  反過來
[00:09:59.800 --> 00:10:01.640]  其實要好好照顧保羅
[00:10:01.640 --> 00:10:03.640]  因為他病得差點死
[00:10:03.640 --> 00:10:05.200]  在一個病的裡面
[00:10:05.200 --> 00:10:07.640]  你又想像好像有人去短孫
[00:10:07.640 --> 00:10:10.360]  我們短孫就準備很多東西
[00:10:10.360 --> 00:10:11.360]  五天也好
[00:10:11.360 --> 00:10:12.040]  七天也好
[00:10:12.040 --> 00:10:13.040]  一個月也好
[00:10:13.040 --> 00:10:14.120]  你準備好了
[00:10:14.120 --> 00:10:15.560]  誰知道會生病
[00:10:15.560 --> 00:10:16.800]  要孫教授照顧你
[00:10:16.800 --> 00:10:19.040]  回頭你有甚麼感受?
[00:10:19.040 --> 00:10:19.520]  很可能
[00:10:19.520 --> 00:10:20.640]  我們都是差一想
[00:10:20.640 --> 00:10:22.040]  起碼沒有記載
[00:10:22.040 --> 00:10:22.880]  很挫敗
[00:10:22.880 --> 00:10:24.080]  覺得自己沒用
[00:10:24.080 --> 00:10:25.280]  我來做事的
[00:10:25.280 --> 00:10:29.120]  誰知道會接受別人服侍
[00:10:29.120 --> 00:10:30.440]  很自然會這樣想
[00:10:30.440 --> 00:10:32.480]  再想像多一層
[00:10:32.480 --> 00:10:34.800]  帶他的物資
[00:10:34.800 --> 00:10:36.400]  帶他的錢
[00:10:36.400 --> 00:10:37.800]  是幫助保羅的
[00:10:37.800 --> 00:10:39.040]  但是他病
[00:10:39.040 --> 00:10:41.120]  病需要醫治嗎?
[00:10:41.120 --> 00:10:43.400]  病得差點死
[00:10:43.400 --> 00:10:44.640]  更加要醫治
[00:10:44.640 --> 00:10:46.120]  會不會用了保羅很多錢呢?
[00:10:46.120 --> 00:10:48.880]  會不會用了給保羅很多物資呢?
[00:10:48.880 --> 00:10:50.000]  雖然基民沒有交代
[00:10:50.000 --> 00:10:51.360]  但是我們可以想像
[00:10:51.360 --> 00:10:53.000]  他也因為這樣
[00:10:53.000 --> 00:10:54.920]  所以經常被教會信徒很擔憂
[00:10:54.920 --> 00:10:57.880]  甚至連伊伯弗提也很憂愁
[00:10:57.880 --> 00:11:00.040]  當他知道教會知道他病了
[00:11:00.040 --> 00:11:01.400]  他說他很憂愁
[00:11:01.400 --> 00:11:03.040]  可能他不想他們掛心
[00:11:03.040 --> 00:11:04.240]  又或者可能他也不想
[00:11:04.240 --> 00:11:05.640]  那些人來這裡擔心自己
[00:11:05.640 --> 00:11:07.720]  為甚麼伊伯弗提要到這裡
[00:11:07.720 --> 00:11:11.280]  弄成這樣
[00:11:11.280 --> 00:11:12.400]  任務未完成
[00:11:12.400 --> 00:11:14.080]  要折返
[00:11:14.080 --> 00:11:15.720]  很不容易
[00:11:15.720 --> 00:11:19.560]  伊伯弗提或者
[00:11:19.560 --> 00:11:21.840]  有些自責也未定
[00:11:21.840 --> 00:11:23.080]  基民又沒有交代
[00:11:23.080 --> 00:11:25.560]  究竟是他自薦去的
[00:11:25.560 --> 00:11:27.760]  還是教會選擇他去的
[00:11:27.760 --> 00:11:30.080]  伊伯弗提你去吧
[00:11:30.080 --> 00:11:31.720]  如果他自薦去的
[00:11:31.720 --> 00:11:32.480]  可能覺得
[00:11:32.480 --> 00:11:33.880]  我是否太看好自己
[00:11:33.880 --> 00:11:36.080]  原來我不能熬苦
[00:11:36.080 --> 00:11:37.200]  這樣就病了
[00:11:37.200 --> 00:11:38.320]  如果教會選擇他
[00:11:38.320 --> 00:11:40.760]  教會是否選錯了我呢?
[00:11:40.760 --> 00:11:42.360]  你以為他健健康康嗎?
[00:11:42.360 --> 00:11:45.000]  去到就病了
[00:11:45.000 --> 00:11:47.600]  是伊伯弗提可能高估了自己的能力
[00:11:47.600 --> 00:11:51.480]  或者低估了這項任務的難度
[00:11:51.480 --> 00:11:53.360]  或許會對自己失望
[00:11:53.360 --> 00:11:57.280]  又或者怕教會會對自己失望
[00:11:57.280 --> 00:11:59.240]  面對這個使命不達
[00:11:59.240 --> 00:12:00.920]  任務未完的伊伯弗提
[00:12:00.920 --> 00:12:03.400]  如果你是保羅
[00:12:03.400 --> 00:12:05.280]  或者你是他給教會的信徒
[00:12:05.280 --> 00:12:06.080]  你會怎樣看他
[00:12:06.080 --> 00:12:08.360]  你會怎樣評價他
[00:12:08.360 --> 00:12:10.920]  我們繼續看經文
[00:12:10.920 --> 00:12:12.440]  第25節告訴他
[00:12:12.440 --> 00:12:15.320]  保羅眼中的伊伯弗提是怎樣
[00:12:15.320 --> 00:12:17.280]  25節他說
[00:12:17.280 --> 00:12:19.160]  然而我想
[00:12:19.160 --> 00:12:21.400]  必須打發伊伯弗提
[00:12:21.400 --> 00:12:22.960]  去到你們那裏
[00:12:22.960 --> 00:12:24.800]  他是誰呢?
[00:12:24.800 --> 00:12:26.360]  他是我的兄弟
[00:12:26.360 --> 00:12:27.720]  跟我一同做工
[00:12:27.720 --> 00:12:29.000]  一同當兵
[00:12:29.000 --> 00:12:30.760]  是你們所差遣的
[00:12:30.760 --> 00:12:34.600]  亦都是供給我需要的
[00:12:34.600 --> 00:12:36.680]  為什麼保羅要這樣介紹他們呢?
[00:12:36.680 --> 00:12:37.360]  你想想
[00:12:37.360 --> 00:12:38.680]  菲律賓教會是差來的
[00:12:38.680 --> 00:12:41.440]  你以為菲律賓教會不認識伊伯弗提嗎?
[00:12:41.440 --> 00:12:44.160]  保羅正正是要告訴
[00:12:44.160 --> 00:12:45.360]  菲律賓教會知道
[00:12:45.360 --> 00:12:48.920]  這個伊伯弗提雖然任務未完
[00:12:48.920 --> 00:12:50.680]  他要回去了
[00:12:50.680 --> 00:12:52.000]  但他是誰呢?
[00:12:52.000 --> 00:12:55.520]  一口氣用了五重關係
[00:12:55.520 --> 00:12:59.120]  來描述他對伊伯弗提的看法
[00:12:59.120 --> 00:13:00.200]  他說
[00:13:00.200 --> 00:13:02.400]  這個伊伯弗提是我的兄弟
[00:13:02.400 --> 00:13:04.840]  不是血緣的兄弟
[00:13:04.840 --> 00:13:08.440]  是屬靈關係上的情同手足
[00:13:08.440 --> 00:13:09.280]  一同做工
[00:13:09.280 --> 00:13:11.760]  在身份上大家都是同工
[00:13:11.760 --> 00:13:14.000]  沒有因為他使命不達
[00:13:14.000 --> 00:13:15.960]  而他不是我的同工
[00:13:15.960 --> 00:13:16.840]  一同當兵
[00:13:16.840 --> 00:13:18.160]  在處境上
[00:13:18.160 --> 00:13:21.640]  他們出生入死
[00:13:21.640 --> 00:13:24.680]  為福音成為戰友
[00:13:24.680 --> 00:13:26.440]  不顧性命
[00:13:26.440 --> 00:13:28.000]  伊伯弗提不顧性命
[00:13:28.000 --> 00:13:30.480]  保羅也是不顧性命
[00:13:30.480 --> 00:13:32.560]  他是你們所差遣
[00:13:32.560 --> 00:13:34.360]  在地位上
[00:13:34.360 --> 00:13:35.520]  你們所差遣
[00:13:35.520 --> 00:13:36.640]  差遣這個字
[00:13:36.640 --> 00:13:38.480]  其實和使徒的字一樣
[00:13:38.480 --> 00:13:40.040]  即是說他是神所揀選的
[00:13:40.040 --> 00:13:42.720]  亦是你們所派來的使者
[00:13:42.720 --> 00:13:44.640]  是一個越洋的使者
[00:13:44.640 --> 00:13:46.600]  沒有改變
[00:13:46.600 --> 00:13:49.040]  他雖然好像未完成
[00:13:49.040 --> 00:13:50.880]  但這個使者的身份
[00:13:50.880 --> 00:13:53.120]  在保羅眼中沒有失去
[00:13:53.120 --> 00:13:54.360]  第五
[00:13:54.360 --> 00:13:55.000]  他說
[00:13:55.000 --> 00:13:57.040]  他是供給我需用的
[00:13:57.040 --> 00:13:59.240]  實際上帶了一些東西給我的
[00:13:59.240 --> 00:14:01.040]  真的
[00:14:01.040 --> 00:14:03.640]  供給我需用的
[00:14:03.640 --> 00:14:05.880]  還可以理解為助手
[00:14:05.880 --> 00:14:08.240]  助手的意思不是次一等
[00:14:08.240 --> 00:14:09.440]  你看上文已經說了
[00:14:09.440 --> 00:14:10.960]  他一點都不次一等
[00:14:10.960 --> 00:14:12.360]  只是在福音的事上
[00:14:12.360 --> 00:14:13.920]  他們彼此的配搭
[00:14:13.920 --> 00:14:16.680]  真的 以巴弗提幫助保羅
[00:14:16.680 --> 00:14:18.160]  承傳保羅
[00:14:18.160 --> 00:14:21.200]  雖然他現在病了要回去
[00:14:21.200 --> 00:14:23.200]  但這幾種身份
[00:14:23.200 --> 00:14:25.200]  角色和保羅的關係
[00:14:25.200 --> 00:14:27.120]  沒有改變
[00:14:27.120 --> 00:14:28.800]  在《全本聖篇》裏面
[00:14:28.800 --> 00:14:30.480]  其實很少
[00:14:30.480 --> 00:14:32.400]  有幾文像這一節一樣
[00:14:32.400 --> 00:14:36.720]  對一個弟兄有這麼豐富的描述
[00:14:36.720 --> 00:14:39.160]  保羅不是說
[00:14:39.160 --> 00:14:42.800]  以巴弗提我打發他回去你們那裏
[00:14:42.800 --> 00:14:44.680]  他是一個高材生
[00:14:44.680 --> 00:14:45.960]  他是一個很有恩賜的人
[00:14:45.960 --> 00:14:46.840]  又熟悉聖經
[00:14:46.840 --> 00:14:47.800]  又能夠講道
[00:14:47.800 --> 00:14:49.520]  又能夠關心
[00:14:49.520 --> 00:14:50.440]  不是
[00:14:50.440 --> 00:14:53.480]  他沒有將他那些成功的
[00:14:53.480 --> 00:14:55.040]  強的
[00:14:55.040 --> 00:14:56.680]  你們告訴他
[00:14:56.680 --> 00:15:01.600]  只是在菲律賓教會的信徒面前
[00:15:01.600 --> 00:15:02.800]  告訴他
[00:15:02.800 --> 00:15:06.000]  這個以巴弗提的身份
[00:15:06.000 --> 00:15:07.360]  他的使命
[00:15:07.360 --> 00:15:10.120]  他的角色沒有改變
[00:15:10.120 --> 00:15:13.160]  不是因為他沒有完成任務
[00:15:13.160 --> 00:15:16.160]  而一切否定
[00:15:16.160 --> 00:15:18.120]  雖然以巴弗提好像
[00:15:18.120 --> 00:15:19.280]  無功而還
[00:15:19.280 --> 00:15:22.640]  甚至好像幫倒忙
[00:15:22.640 --> 00:15:24.440]  但保羅仍然肯定
[00:15:24.440 --> 00:15:27.240]  他的身份角色
[00:15:27.240 --> 00:15:29.480]  保羅還要繼續怎樣對待他
[00:15:29.480 --> 00:15:32.080]  除了肯定他的身份角色
[00:15:32.080 --> 00:15:34.840]  保羅怎樣對待以巴弗提呢
[00:15:34.840 --> 00:15:36.480]  保羅體會
[00:15:36.480 --> 00:15:38.880]  以巴弗提和菲律賓教會的信徒
[00:15:38.880 --> 00:15:41.760]  都好像因為他病而憂愁
[00:15:41.760 --> 00:15:43.600]  所以就打發他回去
[00:15:43.600 --> 00:15:46.640]  然後就叮囑菲律賓教會的信徒
[00:15:46.640 --> 00:15:49.600]  要怎樣去對待這個以巴弗提
[00:15:49.600 --> 00:15:50.920]  有兩點
[00:15:50.920 --> 00:15:51.920]  29節
[00:15:51.920 --> 00:15:53.280]  「故此
[00:15:53.280 --> 00:15:57.440]  你們要在主裡歡歡樂樂地接待他
[00:15:57.440 --> 00:16:00.760]  而且要尊重這樣的人」
[00:16:00.760 --> 00:16:02.040]  要歡歡喜喜
[00:16:02.040 --> 00:16:04.160]  或者歡歡樂樂地接待
