
[00:00:00.000 --> 00:00:02.500]  菲律賓第四章第四節,
[00:10:25.800 --> 00:10:30.700]  No,最重要的是上帝的機會。
[00:10:30.700 --> 00:10:35.000]  只有一個人,當我們在一些苦難來臨的時候,
[00:10:35.000 --> 00:10:37.400]  有些時候我們才真的明白,
[00:10:37.400 --> 00:10:40.700]  原來若不是因為神,我們什麼都沒有。
[00:10:40.700 --> 00:10:43.600]  若不是上帝的恩典,我們什麼都不能做。
[00:10:43.600 --> 00:10:45.100]  為什麼神容許苦難來臨?
[00:10:45.100 --> 00:10:48.700]  是讓我們的心重新謙卑到神的面前,
[00:10:48.700 --> 00:10:51.600]  重新懂得來尋求神的心意,
[00:10:51.600 --> 00:10:55.000]  重新來依靠神。
[00:10:55.000 --> 00:10:58.600]  有時候神也容許我們進入一些陌生的環境,
[00:10:58.600 --> 00:11:01.200]  陌生的領域當中。
[00:11:01.200 --> 00:11:01.700]  為什麼?
[00:11:01.700 --> 00:11:05.700]  因為神讓我們生命要成熟長大。
[00:11:05.700 --> 00:11:09.600]  就好像老鷹教小鷹飛翔一樣,
[00:11:09.600 --> 00:11:14.200]  聖經裡面講到老鷹要攪動鷹巢。
[00:11:14.200 --> 00:11:16.400]  本來小鷹睡得好好的,
[00:11:16.400 --> 00:11:18.300]  人本身就有一個習性,
[00:11:18.300 --> 00:11:20.900]  人的習性不想改變。
[00:11:20.900 --> 00:11:21.700]  為什麼要改變?
[00:11:21.700 --> 00:11:24.200]  這不是好好,為什麼要改變呢?
[00:11:24.200 --> 00:11:26.900]  小鷹在鷹巢裡睡得好好的,
[00:11:26.900 --> 00:11:30.100]  但老鷹就是要攪動鷹巢。
[00:11:30.100 --> 00:11:35.100]  一攪動鷹巢的小鷹就被扔出在空中的裡面。
[00:11:35.100 --> 00:11:38.700]  一旦扔出到空中是完全陌生的環境,
[00:11:38.700 --> 00:11:39.500]  從一個角度來,
[00:11:39.500 --> 00:11:42.800]  何等的驚嚇,何等的害怕,怎麼辦?
[00:11:42.800 --> 00:11:46.800]  牠只好揮起牠的翅膀開始動起來。
[00:11:46.800 --> 00:11:49.100]  動啊動啊,發現力量不夠,
[00:11:49.100 --> 00:11:52.300]  就開始往下掉,眼看著掉到地上。
[00:11:52.300 --> 00:11:55.100]  老鷹忽然從空中飛下來,
[00:11:55.100 --> 00:12:00.300]  一把接住牠,再把牠帶到空中去翱翔。
[00:12:00.300 --> 00:12:04.500]  我常常覺得神就是如此訓練我們。
[00:12:04.500 --> 00:12:06.800]  有時候神就把我們扔到,
[00:12:06.800 --> 00:12:10.900]  丟到一個陌生的環境,陌生的領域裡面,
[00:12:10.900 --> 00:12:14.200]  就是要訓練我們的生命能夠成熟長大。
[00:12:14.200 --> 00:12:16.400]  生命紀律三十二章第十一、十二節,
[00:12:16.400 --> 00:12:18.100]  這兩節聖經非常的寶貴。
[00:12:18.100 --> 00:12:23.400]  就像我剛剛所說的,在雛嬰以上兩次散展,
[00:12:23.400 --> 00:12:26.200]  接取雛嬰,背在兩衣之上,
[00:12:26.200 --> 00:12:29.600]  這樣耶和華獨自引導牠,
[00:12:29.600 --> 00:12:31.400]  並無外邦神與牠。
[00:12:31.400 --> 00:12:32.700]  我好喜歡這件事情,
[00:12:32.700 --> 00:12:36.900]  這樣耶和華獨自引導。
[00:12:36.900 --> 00:12:39.600]  你可知道神在你生命中也是這樣嗎?
[00:12:39.600 --> 00:12:42.900]  獨自引導你。
[00:12:42.900 --> 00:12:44.100]  感謝主。
[00:12:44.100 --> 00:12:44.900]  你看見,
[00:12:44.900 --> 00:12:45.400]  當然你看,
[00:12:45.400 --> 00:12:47.700]  雖然有時候神容許各樣的環境領導,
[00:12:47.700 --> 00:12:51.900]  其實神在按照牠手中的巧妙,
[00:12:51.900 --> 00:12:54.900]  在親自引導你塑造你,
[00:12:54.900 --> 00:12:57.200]  能夠使你更像牠的樣子。
[00:12:57.200 --> 00:12:58.100]  為這個緣故,
[00:12:58.100 --> 00:13:01.800]  我們一定要先向神感謝。
[00:13:01.800 --> 00:13:03.400]  所以要常常數算神的恩典,
[00:13:03.400 --> 00:13:05.700]  因為你不數算就忘記了。
[00:13:05.700 --> 00:13:07.100]  越數算,
[00:13:07.100 --> 00:13:09.900]  神的恩典越豐富。
[00:13:09.900 --> 00:13:12.700]  第二,要學習肯定自我。
[00:13:12.700 --> 00:13:16.200]  跟你們說要學習肯定自我。
[00:13:16.200 --> 00:13:19.000]  今天很多人不快樂的原因就是,
[00:13:19.000 --> 00:13:24.000]  沒有認識到神所創造的你是何等的寶貴。
[00:13:24.000 --> 00:13:27.900]  多少人一輩子羨慕做別人。
[00:13:27.900 --> 00:13:29.400]  你是不是這樣的人?
[00:13:29.400 --> 00:13:30.500]  你就羨慕做別人。
[00:13:30.500 --> 00:13:32.400]  為什麼我不是他呢?
[00:13:32.400 --> 00:13:34.800]  為什麼我不是那樣的人呢?
[00:13:34.800 --> 00:13:37.300]  我們常常只羨慕做別人,
[00:13:37.300 --> 00:13:41.000]  卻沒有看見其實神所創造每一個我們,
[00:13:41.000 --> 00:13:44.300]  都是非常獨特的。
[00:13:44.300 --> 00:13:45.800]  你說牧師你怎麼知道我很獨特呢?
[00:13:45.800 --> 00:13:48.200]  只要周圍左右看看就知道了。
[00:13:48.200 --> 00:13:51.500]  這麼多人當中沒有一個臉是一樣的嘛。
[00:13:51.500 --> 00:13:52.700]  你是很獨特的,
[00:13:52.700 --> 00:13:55.900]  跟你朋友說你是很獨特的。
[00:13:55.900 --> 00:13:58.100]  你千萬不要羨慕別人,
[00:13:58.100 --> 00:13:59.500]  因為你不是他,
[00:13:59.500 --> 00:14:00.900]  他也不是你。
[00:14:00.900 --> 00:14:02.300]  你在他的地位上,
[00:14:02.300 --> 00:14:03.900]  不見得會快樂。
[00:14:03.900 --> 00:14:05.200]  他在你的地位上,
[00:14:05.200 --> 00:14:07.300]  也不見得會滿足。
[00:14:07.300 --> 00:14:09.300]  我們看見神的恩典靈道,
[00:14:09.300 --> 00:14:12.600]  我們是個別的靈道。
[00:14:12.600 --> 00:14:16.700]  我再說,神的恩典靈道是個別的靈道。
[00:14:16.700 --> 00:14:18.300]  神呼召我們跟隨,
[00:14:18.300 --> 00:14:20.600]  也是個別來跟隨他。
[00:14:20.600 --> 00:14:24.600]  我們需要認識到每一個人在神面都很獨特,
[00:14:24.600 --> 00:14:27.500]  我們要認識到我們在神面前的優點缺點,
[00:14:27.500 --> 00:14:33.600]  我們的責任就是要發揮神所創造我們的最好。
[00:14:33.600 --> 00:14:36.900]  已過的清華大學校長張明哲先生曾說一句話很有意思,
[00:14:36.900 --> 00:14:39.600]  他說什麼叫成功呢?
[00:14:39.600 --> 00:14:43.400]  他說成功就是盡己之幸。
[00:14:43.400 --> 00:14:44.900]  哇,講得太好。
[00:14:44.900 --> 00:14:45.900]  什麼是成功呢?
[00:14:45.900 --> 00:14:48.500]  成功不是一種好像你做了些什麼事情,
[00:14:48.500 --> 00:14:50.800]  或你賺了多少錢,不是的。
[00:14:50.800 --> 00:14:54.100]  成功是盡己之幸。
[00:14:54.100 --> 00:14:58.700]  當你發揮到神所創造你的最好,
[00:14:58.700 --> 00:15:02.300]  發揮到神所給你的潛能的時候,
[00:15:02.300 --> 00:15:05.100]  我們就看見這就是成功。
[00:15:05.100 --> 00:15:08.000]  而當一個人有這樣正確的觀念的時候,
[00:15:08.000 --> 00:15:13.800]  就不會落入那種永無止盡要與人比較的心態裡面,
[00:15:13.800 --> 00:15:15.000]  真的。
[00:15:15.000 --> 00:15:17.000]  特別在北美,
[00:15:17.000 --> 00:15:21.000]  我發現這種與人比較的心態非常嚴重,
[00:15:21.000 --> 00:15:24.500]  甚至在夫妻吵架的時候你都可以聽得見,
[00:15:24.500 --> 00:15:26.200]  丈夫常常吵架的時候說,
[00:15:26.200 --> 00:15:28.300]  你看人家太太多麼精明能幹,
[00:15:28.300 --> 00:15:30.100]  又會理家又會搞房地產,
[00:15:30.100 --> 00:15:31.900]  你看你什麼都不會,
[00:15:31.900 --> 00:15:33.400]  太太不甘示弱。
[00:15:33.400 --> 00:15:36.600]  別說你看別人老公又開公司又投資生意,
[00:15:36.600 --> 00:15:38.600]  又買豪宅又換名車,
[00:15:38.600 --> 00:15:41.200]  你怎麼能沒出息?
[00:15:41.200 --> 00:15:42.800]  中年夫妻更不用講,
[00:15:42.800 --> 00:15:44.500]  有孩子來比較,
[00:15:44.500 --> 00:15:46.000]  你家孩子上什麼大學?
[00:15:46.000 --> 00:15:47.000]  UC?
[00:15:47.000 --> 00:15:51.700]  我的上哈佛,耶魯。
[00:15:51.700 --> 00:15:54.200]  我們人就喜歡比來比去,
[00:15:54.200 --> 00:15:56.300]  但比來比去結果是什麼呢?
[00:15:56.300 --> 00:15:59.000]  中國話說,人比人什麼?
[00:15:59.000 --> 00:16:01.000]  氣死人啊。
[00:16:01.000 --> 00:16:05.700]  跟你媽說不要再比較了,跟她說。
[00:16:05.700 --> 00:16:10.800]  要學習去看重神所創造的你。
[00:16:10.800 --> 00:16:14.100]  因為有一天當你來到天上見神的時候,
[00:16:14.100 --> 00:16:16.000]  神永遠不會問你說,
[00:16:16.000 --> 00:16:18.800]  你為什麼沒有好好去做摩西呢?
[00:16:18.800 --> 00:16:21.000]  你為什麼沒有好好去做大衛呢?
[00:16:21.000 --> 00:16:22.700]  神不會這樣問你。
[00:16:22.700 --> 00:16:23.600]  神一定問你,
[00:16:23.600 --> 00:16:29.000]  你為什麼沒有去好好做我所創造的你呢?
[00:16:29.000 --> 00:16:31.500]  當然我的意思不是叫我們消極了,
[00:16:31.500 --> 00:16:33.000]  不要進步了。
[00:16:33.000 --> 00:16:35.300]  在這個充滿競爭的社會當中,
[00:16:35.300 --> 00:16:37.600]  我們怎麼可能沒有進步呢?
[00:16:37.600 --> 00:16:39.700]  我們是需要不斷地去比較,
[00:16:39.700 --> 00:16:42.100]  但是對象不是別人,
[00:16:42.100 --> 00:16:44.500]  那個對象是我們自己。
[00:16:44.500 --> 00:16:45.600]  我們要常常問我們自己,
[00:16:45.600 --> 00:16:49.200]  我們是比昨天做得更好呢?
[00:16:49.200 --> 00:16:53.000]  我是比昨天更加成熟呢?
[00:16:53.000 --> 00:16:55.300]  一個肯定自我的人,
[00:16:55.300 --> 00:16:59.000]  在生活當中他一定是個不斷進步的人。
[00:16:59.000 --> 00:17:02.800]  他能夠安於自己的地位跟角色,
[00:17:02.800 --> 00:17:05.100]  不受別人的影響。
[00:17:05.100 --> 00:17:07.800]  我告訴你一個懂得肯定自我的人,
[00:17:07.800 --> 00:17:10.500]  一定是懂得欣賞別人的人。
[00:17:10.500 --> 00:17:15.000]  他一定能為他的生活創造一個快樂的環境,
[00:17:15.000 --> 00:17:18.800]  而在其中大家都得快樂。
[00:17:18.800 --> 00:17:21.000]  一個肯定自我的人,
[00:17:21.000 --> 00:17:23.200]  一定是個快樂的人。
[00:17:23.200 --> 00:17:24.500]  Amen?
[00:17:24.500 --> 00:17:27.400]  第三,要學習付出給別人。
[00:17:27.400 --> 00:17:31.300]  跟你們說要學習付出給別人。
[00:17:31.300 --> 00:17:35.500]  今天神所給我們的生命是一個活水的生命。
[00:17:35.500 --> 00:17:39.400]  這活水的生命是需要不斷地湧流出去的。
[00:17:39.400 --> 00:17:41.800]  你不能一天到晚求主幫助,求主饒恕,
[00:17:41.800 --> 00:17:44.400]  而在你生活當中卻永遠不去幫助別人,
[00:17:44.400 --> 00:17:46.600]  不去饒恕別人。
[00:17:46.600 --> 00:17:51.700]  有一次一個人就問美國的大富豪洛克菲勒,
[00:17:51.700 --> 00:17:52.300]  他問他說,
[00:17:52.300 --> 00:17:57.900]  你覺得你還需要賺多少錢才會快樂呢?
[00:17:57.900 --> 00:17:59.400]  洛克菲勒笑一笑,
[00:17:59.400 --> 00:18:03.900]  他回答說,再多一點就好了。
[00:18:03.900 --> 00:18:06.000]  換句話說,永遠不會滿足。
[00:18:06.000 --> 00:18:10.300]  無論你擁有多少,要再多一點才會快樂。
[00:18:10.300 --> 00:18:14.000]  事實上,今天你無論擁有多少東西,
[00:18:14.000 --> 00:18:17.700]  你絕對不會因為你所擁有的快樂的。
[00:18:17.700 --> 00:18:19.500]  你需要明白這個真理。
[00:18:19.500 --> 00:18:21.400]  無論你擁有多少,
[00:18:21.400 --> 00:18:24.600]  你永遠不會因為你所擁有的快樂,
[00:18:24.600 --> 00:18:27.700]  因為你永遠想更多一點。
[00:18:27.700 --> 00:18:30.600]  你真的享受得一個快樂的人生嗎?
[00:18:30.600 --> 00:18:34.800]  你一定要學習去別人分享主的恩典,
