
[00:00:00.000 --> 00:00:04.300]  很高興可以在今天跟大家一起分享神的話語
[00:03:13.360 --> 00:03:17.680]  其實詩篇應該是摩西所寫的
[00:03:17.680 --> 00:03:20.160]  如果真的是摩西所寫的時候
[00:03:20.160 --> 00:03:24.800]  詩篇九十篇是聖經裏面最古老的一篇文章
[00:03:24.800 --> 00:03:25.680]  是不是
[00:03:25.680 --> 00:03:28.400]  因爲摩西已經是列祖的時代
[00:03:28.400 --> 00:03:30.480]  如果你看詩篇九十篇裏面
[00:03:30.480 --> 00:03:33.600]  它和《生命記》裏面的描繪
[00:03:33.600 --> 00:03:35.840]  用的字眼是很相同的
[00:03:35.840 --> 00:03:40.240]  如果你知道摩西的生活和生命的時候
[00:03:40.240 --> 00:03:43.200]  你就更加體會到詩篇九十篇
[00:03:43.200 --> 00:03:44.960]  爲什麼會這樣寫了
[00:03:44.960 --> 00:03:48.720]  因爲第一部分是講到人生的短暫和無奈
[00:03:48.720 --> 00:03:51.440]  第二部分就是因爲這個短暫和無奈
[00:03:51.440 --> 00:03:54.800]  而引發他爲一些事來祈禱
[00:03:54.800 --> 00:03:57.680]  摩西帶領以色列人出埃及
[00:03:57.680 --> 00:03:58.800]  但是不要忘記
[00:03:58.800 --> 00:04:02.480]  那幫子民不斷地來埋怨神
[00:04:02.480 --> 00:04:03.680]  又來背叛神
[00:04:03.680 --> 00:04:05.520]  甚至拜偶像
[00:04:05.520 --> 00:04:07.680]  結果神就怎樣呢
[00:04:07.680 --> 00:04:11.520]  就不容讓第一代出去的人
[00:04:11.520 --> 00:04:13.280]  進入迦南地,是不是
[00:04:13.280 --> 00:04:15.120]  所以在四十年裏面
[00:04:15.120 --> 00:04:18.000]  第一代出去的人是陸陸續續的
[00:04:18.000 --> 00:04:20.560]  在曠野裏面死亡
[00:04:20.560 --> 00:04:24.000]  連摩西自己本身都進不了迦南地,是不是
[00:04:24.000 --> 00:04:25.200]  可以進入迦南地的
[00:04:25.200 --> 00:04:26.960]  在出埃及的時候只有兩個人
[00:04:26.960 --> 00:04:30.240]  就是約書和迦勒
[00:04:30.240 --> 00:04:32.880]  所以摩西看到很多的人
[00:04:32.880 --> 00:04:35.520]  一個一個離開的時候
[00:04:35.520 --> 00:04:37.440]  他就很大的感慨
[00:04:37.440 --> 00:04:40.400]  一開始的時候講到神的永恆
[00:04:40.400 --> 00:04:42.960]  和人生的短暫
[00:04:42.960 --> 00:04:49.360]  我都挺喜歡這張圖畫
[00:04:49.360 --> 00:04:52.560]  這張圖畫我覺得挺好
[00:04:52.560 --> 00:04:56.240]  不過是有少少的錯誤的
[00:04:56.240 --> 00:04:58.160]  新聞仔長大了
[00:04:58.160 --> 00:05:00.560]  後來談戀愛,兩夫婦
[00:05:00.560 --> 00:05:03.920]  結果後來有一個就離開了世界
[00:05:03.920 --> 00:05:06.960]  這樣的時候很少童年童月童日生
[00:05:06.960 --> 00:05:09.120]  又要童年童月童日死,是不是
[00:05:09.120 --> 00:05:10.640]  除非坐飛機有意外
[00:05:10.640 --> 00:05:12.000]  那就可能了,是不是
[00:05:12.000 --> 00:05:16.480]  另外就是最後連那個老人家
[00:05:16.480 --> 00:05:18.080]  就是那個伯伯都死了
[00:05:18.080 --> 00:05:20.080]  剩下兩個的墳墓
[00:05:20.080 --> 00:05:22.000]  我就覺得這張圖畫裏面
[00:05:22.000 --> 00:05:23.680]  其實有很大的意境
[00:05:23.680 --> 00:05:25.760]  但是有兩個未必對的
[00:05:25.760 --> 00:05:28.080]  是什麼
[00:05:28.080 --> 00:05:29.120]  第一就是
[00:05:29.120 --> 00:05:29.840]  不是那棵樹
[00:05:29.840 --> 00:05:31.600]  那棵樹特意描寫得很老
[00:05:31.600 --> 00:05:34.640]  連樹葉都沒了
[00:05:34.640 --> 00:05:37.040]  第一就是未必一定老的
[00:05:37.040 --> 00:05:40.160]  有些人是英年早逝的,是不是
[00:05:40.160 --> 00:05:41.680]  第二就是經過調查
[00:05:41.680 --> 00:05:45.360]  就是女性的壽命是比男性長的
[00:05:45.360 --> 00:05:47.040]  所以應該是阿婆坐在那裏
[00:05:47.040 --> 00:05:48.480]  阿伯就先走
[00:05:48.480 --> 00:05:52.080]  不是阿伯坐在那裏看着墳墓
[00:05:52.080 --> 00:05:53.680]  就是這麼說的
[00:05:53.680 --> 00:05:56.800]  好了,我們來看看詩篇、九十篇
[00:05:56.800 --> 00:05:58.240]  我們先看第一部分
[00:05:58.240 --> 00:06:00.480]  就是《神的永恆》和《人的短暫》
[00:06:00.480 --> 00:06:02.240]  好,我們一起來讀出
[00:06:02.240 --> 00:06:04.560]  詩篇九十篇的第一到第四節
[00:06:04.560 --> 00:06:06.560]  我們一起來讀出
[00:06:06.560 --> 00:06:10.800]  主啊,你世世代代,作我們的居所
[00:06:10.800 --> 00:06:13.120]  諸三未曾出生
[00:06:13.120 --> 00:06:16.480]  地從元世界,你未曾造成
[00:06:16.480 --> 00:06:19.920]  從僅古到永遠,你是神
[00:06:19.920 --> 00:06:22.240]  你使人歸於塵土
[00:06:22.240 --> 00:06:25.520]  說:你們世人要歸回
[00:06:25.520 --> 00:06:29.600]  在你看來,千年如已過的昨日
[00:06:29.600 --> 00:06:32.720]  又如夜間的一家
[00:06:32.720 --> 00:06:35.680]  摩西一開始就講到神的永恆
[00:06:35.680 --> 00:06:38.160]  他確信一件事就是
[00:06:38.160 --> 00:06:41.200]  神是創天造地的主宰
[00:06:41.200 --> 00:06:44.400]  神也沒有開始也沒有終結
[00:06:44.400 --> 00:06:47.840]  記不記得摩西當他被神呼召的時候
[00:06:47.840 --> 00:06:50.080]  他第二個推堂就問
[00:06:50.080 --> 00:06:52.640]  神啊,我怎麼知道你是誰
[00:06:52.640 --> 00:06:54.320]  我怎麼跟人家說呢
[00:06:54.320 --> 00:06:58.560]  神就說我是自有永有的神
[00:06:58.560 --> 00:07:01.520]  我們人是有開始和有完結的
[00:07:01.520 --> 00:07:03.760]  我們有我們出生的日期,對不對
[00:07:03.760 --> 00:07:06.080]  第一天我們會離開這個世界
[00:07:06.080 --> 00:07:09.600]  人是會有開始和會有終結
[00:07:09.600 --> 00:07:13.680]  但是神是沒有開始,也不會有終結
[00:07:13.680 --> 00:07:16.960]  因爲是永恆,超越了時間的限制
[00:07:16.960 --> 00:07:18.800]  所以很寶貴
[00:07:18.800 --> 00:07:22.400]  他更加就會說到神是創造這個世界
[00:07:22.400 --> 00:07:24.640]  諸三未曾生出
[00:07:24.640 --> 00:07:27.040]  地與世界,你未曾造成
[00:07:27.040 --> 00:07:28.800]  從僅古到永遠,你就是神
[00:07:28.800 --> 00:07:30.720]  他特別提到山
[00:07:30.720 --> 00:07:32.640]  提到山是什麼
[00:07:32.640 --> 00:07:36.000]  原來山在猶太人的心目中
[00:07:36.000 --> 00:07:40.080]  是代表了堅固,穩妥
[00:07:40.080 --> 00:07:41.840]  所以你記不記得
[00:07:41.840 --> 00:07:46.240]  聖殿是在石鞍山上的
[00:07:46.240 --> 00:07:48.960]  在詩篇裏面有一些叫上行之詩
[00:07:48.960 --> 00:07:50.400]  上行之詩是什麼呢
[00:07:50.400 --> 00:07:52.160]  就是他們上聖殿的時候
[00:07:52.160 --> 00:07:54.000]  走樓梯的時候是很短的
[00:07:54.000 --> 00:07:55.840]  一路走的時候一路要長
[00:07:55.840 --> 00:07:59.520]  我想大家很熟悉的其中一首上行之詩
[00:07:59.520 --> 00:08:01.840]  詩篇一百二十一篇的第一到第二節
[00:08:01.840 --> 00:08:03.440]  我們一起來讀,好嗎
[00:08:03.440 --> 00:08:05.600]  我要向山舉目
[00:08:05.600 --> 00:08:08.160]  我的幫助從何而來
[00:08:08.160 --> 00:08:11.840]  我的幫助從造天地的耶和華而來
[00:08:11.840 --> 00:08:14.560]  我要向山舉目
[00:08:14.560 --> 00:08:16.800]  我的幫助在哪裏
[00:08:16.800 --> 00:08:19.440]  原來就是從造天地的耶和華而來
[00:08:19.440 --> 00:08:20.480]  所以對他們來說
[00:08:20.480 --> 00:08:24.240]  山是非常穩固
[00:08:24.240 --> 00:08:26.480]  他要去仰望神
[00:08:26.480 --> 00:08:28.240]  正如我們香港
[00:08:28.240 --> 00:08:30.800]  也有一個精神,是什麼
[00:08:30.800 --> 00:08:33.200]  是獅子山的精神,是不是
[00:08:33.200 --> 00:08:37.280]  這個還代表了香港一些特質
[00:08:37.280 --> 00:08:40.560]  所以山是很寶貴的
[00:08:40.560 --> 00:08:41.920]  意思就是說
[00:08:41.920 --> 00:08:47.840]  相反地,人未必可以信賴
[00:08:47.840 --> 00:08:49.600]  不要說政治人物
[00:08:49.600 --> 00:08:51.040]  我們絕對不會信
[00:08:51.040 --> 00:08:53.680]  比如我們的陳茂波就說
[00:08:53.680 --> 00:08:56.960]  我們經濟上終會一定有復興,對不對
[00:08:56.960 --> 00:09:00.080]  但是現在正在發行的債券是4.15元
[00:09:00.080 --> 00:09:01.920]  但是你不要忘記
[00:09:01.920 --> 00:09:04.480]  其實他要給的利息已經很高
[00:09:04.480 --> 00:09:07.040]  更加是人
[00:09:07.040 --> 00:09:10.400]  我請大家都爲我教會一位婆婆來討告
[00:09:10.400 --> 00:09:13.680]  我很喜歡她,也很欣賞她
[00:09:13.680 --> 00:09:17.440]  她是一個很出名的鄉親太太
[00:09:17.440 --> 00:09:19.920]  但十幾年前已經去世了
[00:09:19.920 --> 00:09:22.320]  她還在醫院裏
[00:09:22.320 --> 00:09:25.120]  但是她的媳婦對她不好
[00:09:25.120 --> 00:09:27.440]  女兒也很喪離
[00:09:27.440 --> 00:09:29.440]  現在她出不了院
[00:09:29.440 --> 00:09:31.760]  因爲沒有人照顧她
[00:09:31.760 --> 00:09:34.320]  還因爲錢的緣故說不清
[00:09:34.320 --> 00:09:36.880]  誰請工人去照顧她
[00:09:36.880 --> 00:09:40.720]  所以婆婆在醫院裏已經有一段長時間了
[00:09:40.720 --> 00:09:41.760]  還沒有出院
[00:09:41.760 --> 00:09:44.960]  但是最大的就是她心靈裏的傷痛
[00:09:44.960 --> 00:09:46.640]  到了晚年的時候
[00:09:46.640 --> 00:09:49.360]  竟然是無依無靠
[00:09:49.360 --> 00:09:53.040]  但是她是一個非常愛主的長者
[00:09:53.040 --> 00:09:55.600]  所以我心裏也切切地來紀念她
[00:09:55.600 --> 00:09:58.400]  也請大家紀念這位婆婆
[00:09:58.400 --> 00:10:01.760]  就是你想想晚年八十幾歲
[00:10:01.760 --> 00:10:04.800]  但是甚至去到無家可歸的地步
[00:10:04.800 --> 00:10:06.560]  這是一件很不幸的事
[00:10:06.560 --> 00:10:10.160]  所以我們怎麼來都是依靠誰呢?
[00:10:10.160 --> 00:10:12.400]  原來我們可以依靠的就是我們的神
[00:10:12.400 --> 00:10:13.760]  第一節的時候
[00:10:13.760 --> 00:10:15.040]  摩西就馬上說
[00:10:15.040 --> 00:10:20.000]  他說:主啊,禰世世代代作我們的居所
[00:10:20.000 --> 00:10:24.800]  如果我們能夠明白到當日那幫子民的經歷
[00:10:24.800 --> 00:10:28.400]  你就會明白這句話是什麼意思
[00:10:28.400 --> 00:10:31.200]  因爲在抗日的那四十年你們是怎樣的?
[00:10:31.200 --> 00:10:33.120]  飄浮無定
[00:10:33.120 --> 00:10:35.120]  他們是遊牧民族
[00:10:35.120 --> 00:10:37.280]  他們是要住在帳篷裏面
[00:10:37.280 --> 00:10:40.960]  可能有一些日子是住多幾天
[00:10:40.960 --> 00:10:42.880]  但是可能幾天之後
[00:10:42.880 --> 00:10:45.680]  好了,雲處起了
[00:10:45.680 --> 00:10:46.720]  火處起了
[00:10:46.720 --> 00:10:48.240]  那時候神又引導他們
[00:10:48.240 --> 00:10:50.080]  他們要拆帳篷了
[00:10:50.080 --> 00:10:52.720]  他們又要再去另外一些地方
[00:10:52.720 --> 00:10:54.560]  就是說那四十年裏面
[00:10:54.560 --> 00:10:59.280]  他們是沒有固定的居所
[00:10:59.280 --> 00:11:02.880]  我想我們香港人過去有一個很重要的觀念
[00:11:02.880 --> 00:11:04.800]  這個觀念是帶來英國的
[00:11:04.800 --> 00:11:06.800]  就是一定要買樓
[00:11:06.800 --> 00:11:08.320]  如果沒有樓是不行的
[00:11:08.320 --> 00:11:10.320]  如果我租地方是很貴的
[00:11:10.320 --> 00:11:12.160]  那時候是用來供樓的
[00:11:12.160 --> 00:11:14.400]  但是最近這一年在香港就有改變了
[00:11:14.400 --> 00:11:15.360]  但是不得不承認
[00:11:15.360 --> 00:11:17.920]  我們也帶了這個觀念來英國,對不對?
[00:11:17.920 --> 00:11:19.840]  你第一年租樓,哇,很貴
[00:11:19.840 --> 00:11:22.560]  我那時候租樓1600英鎊一個月
[00:11:22.560 --> 00:11:24.560]  那一年就沒有20萬了
[00:11:24.560 --> 00:11:25.440]  那你怎麼辦?
[00:11:25.440 --> 00:11:27.040]  你不就要置業了,對不對?
[00:11:27.040 --> 00:11:29.840]  有自己的地方
[00:11:29.840 --> 00:11:31.200]  穩定的居所
[00:11:31.200 --> 00:11:32.960]  所謂安居,怎麼辦?
[00:11:32.960 --> 00:11:34.400]  可以落業
[00:11:34.400 --> 00:11:35.840]  所以你留意到
[00:11:35.840 --> 00:11:39.840]  原來在當日摩西寫這篇詩篇的時候
[00:11:39.840 --> 00:11:42.400]  那幫人是飄浮無定的
[00:11:42.400 --> 00:11:44.720]  所以他很深的感受
[00:11:44.720 --> 00:11:49.360]  神啊,你世世代代作我們的居所
[00:11:49.360 --> 00:11:50.720]  這個是很重要的
[00:11:50.720 --> 00:11:53.680]  原來我們可以真正依靠的
[00:11:53.680 --> 00:11:54.560]  就是你
[00:11:54.560 --> 00:11:56.800]  不是靠某一些東西
[00:11:56.800 --> 00:11:58.400]  好了,還有什麼呢?
[00:11:58.400 --> 00:12:00.320]  這個居所是代表什麼意思呢?
[00:12:00.320 --> 00:12:01.680]  我們一起來看詩篇
[00:12:01.680 --> 00:12:03.440]  33篇第27節
[00:12:03.440 --> 00:12:05.840]  33篇第27節我們一起來讀出
[00:12:05.840 --> 00:12:08.880]  永生的神是你的居所
[00:12:08.880 --> 00:12:12.320]  他永久的傍備在你以下
[00:12:12.320 --> 00:12:13.920]  這裏很清楚地說
[00:12:13.920 --> 00:12:16.240]  原來神就是我們的居所
[00:12:16.240 --> 00:12:18.080]  居所是什麼?
[00:12:18.080 --> 00:12:20.080]  是保護着我們的
[00:12:20.080 --> 00:12:23.680]  我想我們最近都很深的經歷
[00:12:23.680 --> 00:12:26.160]  你出門的時候就發覺很冷
[00:12:26.160 --> 00:12:26.880]  回到家裏
[00:12:26.880 --> 00:12:28.080]  如果你開了一個錄像
[00:12:28.080 --> 00:12:30.320]  你會覺得家裏亂了很多
[00:12:30.320 --> 00:12:32.880]  只是一門之間,對不對?
[00:12:32.880 --> 00:12:35.760]  溫度已經差很遠了
[00:12:35.760 --> 00:12:36.880]  而且在居所裏面
[00:12:36.880 --> 00:12:39.120]  你是有保護
[00:12:39.120 --> 00:12:40.880]  有這份安全感
[00:12:40.880 --> 00:12:42.080]  原來我們的安全感
[00:12:42.080 --> 00:12:45.840]  不是來自一些人的鷹
[00:12:45.840 --> 00:12:48.560]  而是來自我們的神
[00:12:48.560 --> 00:12:51.120]  我們的居所應該有一個是什麼呢?
[00:12:51.120 --> 00:12:54.080]  是隱祕保護的地方
[00:12:54.080 --> 00:12:57.360]  當時這幫子民來到這裏犯錯
[00:12:57.360 --> 00:12:58.800]  命患不靈
[00:12:58.800 --> 00:13:02.960]  結果後來神都讓他們亡國
[00:13:02.960 --> 00:13:05.120]  記不記得他們被擄到巴比倫
[00:13:05.120 --> 00:13:07.680]  在異邦之地裏面
[00:13:07.680 --> 00:13:08.960]  雖然在異邦之地
[00:13:08.960 --> 00:13:12.000]  但是神仍然有祂那份的恩典
[00:13:12.000 --> 00:13:14.560]  祂說我會繼續來保守你們
[00:13:14.560 --> 00:13:16.560]  我們一起來讀詩篇
[00:13:16.560 --> 00:13:18.240]  第11章第16節
[00:13:18.240 --> 00:13:20.000]  我們一起來讀出
[00:13:20.000 --> 00:13:21.920]  所以李當說
[00:13:21.920 --> 00:13:23.840]  也說如此說
[00:13:23.840 --> 00:13:28.960]  我需將以色列全家遠遠遷移到列國中
[00:13:28.960 --> 00:13:32.160]  將他們分散在列邦內
[00:13:32.160 --> 00:13:35.600]  我還要在他們所到的義邦
[00:13:35.600 --> 00:13:37.840]  站作他們的聖所
[00:13:37.840 --> 00:13:40.720]  這個聖所代表了什麼呢?
[00:13:40.720 --> 00:13:43.680]  意思是一個避難所
[00:13:43.680 --> 00:13:45.760]  雖然你在異邦之地
[00:13:45.760 --> 00:13:47.760]  你已經被擄到巴比倫
[00:13:47.760 --> 00:13:50.320]  甚至你們的生活表面是多麼坎坷
[00:13:50.320 --> 00:13:52.480]  但是隻要你依靠我的時候
[00:13:52.480 --> 00:13:56.480]  我仍然會成爲你的聖所
[00:13:56.480 --> 00:13:58.000]  你們可以在我裏面
[00:13:58.000 --> 00:14:01.520]  得到這一份安全和保護
[00:14:01.520 --> 00:14:02.720]  所以今天
[00:14:02.720 --> 00:14:05.360]  某個程度上我們都在異邦之地
[00:14:05.360 --> 00:14:08.320]  但是神仍然是我們的聖所
[00:14:08.320 --> 00:14:10.080]  無論什麼地方
[00:14:10.080 --> 00:14:13.520]  都不能阻擋神對我們的祝福
[00:14:13.520 --> 00:14:15.040]  只要我們來帶去
[00:14:15.040 --> 00:14:17.440]  專心仰望我們的神
[00:14:17.440 --> 00:14:21.040]  接着他說出神的永恆
[00:14:21.040 --> 00:14:22.960]  但是說到人的無奈
[00:14:22.960 --> 00:14:25.680]  你使世人歸於塵土說
[00:14:25.680 --> 00:14:28.960]  你們世人要歸回
[00:14:28.960 --> 00:14:29.920]  意思是什麼呢?
[00:14:29.920 --> 00:14:35.520]  就是說到每一個人都會經歷死亡
[00:14:35.520 --> 00:14:38.320]  無論我們怎麼長命都好
[00:14:38.320 --> 00:14:41.280]  我們都會有一天離開世界
[00:14:41.280 --> 00:14:44.720]  現在一百歲的就說
[00:14:44.720 --> 00:14:49.200]  哇!長壽啊!都會聽到很多新聞
[00:14:49.200 --> 00:14:50.720]  大家有聽過我那句話嗎?
[00:14:50.720 --> 00:14:53.440]  一百歲不死都會聽到新聞
[00:14:53.440 --> 00:14:54.880]  你不要忘記
[00:14:54.880 --> 00:15:00.240]  當年有一位外國人在香港做議員
[00:15:00.240 --> 00:15:01.680]  但是很愛香港人的
[00:15:01.680 --> 00:15:02.720]  叫做什麼?
[00:15:02.720 --> 00:15:03.920]  葉石欣
[00:15:03.920 --> 00:15:05.680]  年輕的不知道是誰
[00:15:05.680 --> 00:15:09.120]  回教會只會認識葉石安
[00:15:09.120 --> 00:15:10.560]  就不認識葉石欣
[00:15:10.560 --> 00:15:13.600]  葉石欣一百多歲才離開
[00:15:13.600 --> 00:15:15.040]  還有一個
[00:15:15.040 --> 00:15:16.640]  雖然他叫run run走得很快
[00:15:16.640 --> 00:15:18.480]  但是他的生命就很長
[00:15:18.480 --> 00:15:20.880]  知道是誰嗎?
[00:15:20.880 --> 00:15:21.920]  邵逸夫
[00:15:21.920 --> 00:15:23.520]  他原名叫邵run run
[00:15:23.520 --> 00:15:24.720]  就是走得很快
[00:15:24.720 --> 00:15:27.440]  他過一百歲才離開世界
[00:15:27.440 --> 00:15:28.880]  很厲害
[00:15:28.880 --> 00:15:34.400]  但是《聖經》裏面最長命的是誰?
[00:15:34.400 --> 00:15:36.320]  馬吐撒拉
[00:15:36.320 --> 00:15:39.200]  馬吐撒拉多少歲呢?
[00:15:39.200 --> 00:15:40.240]  是九六九
[00:15:40.240 --> 00:15:40.960]  不是六八九
[00:15:40.960 --> 00:15:43.440]  是九六九
[00:15:43.440 --> 00:15:48.320]  馬吐撒拉的兒子叫拉麥
[00:15:48.320 --> 00:15:49.360]  這個你一定會記得
[00:15:49.360 --> 00:15:50.800]  我講完這篇讀之後
[00:15:50.800 --> 00:15:54.800]  拉麥你猜多少歲?
[00:15:54.800 --> 00:15:56.240]  777
[00:15:56.240 --> 00:15:57.440]  是777
[00:15:57.440 --> 00:15:59.760]  所以大家一定會記得拉麥多少歲
[00:15:59.760 --> 00:16:01.280]  下一次我來講到問大家
[00:16:01.280 --> 00:16:02.080]  拉麥多少歲?
[00:16:02.080 --> 00:16:03.520]  我相信你會記得
[00:16:03.520 --> 00:16:04.720]  是多少歲?
[00:16:04.720 --> 00:16:05.440]  777
[00:16:05.440 --> 00:16:06.640]  是了 沒錯
[00:16:06.640 --> 00:16:09.040]  你要留意一下羅亞的兒子閃
[00:16:09.040 --> 00:16:10.960]  都活到七百歲
[00:16:10.960 --> 00:16:14.880]  那個年代的人
[00:16:14.880 --> 00:16:16.480]  爲什麼那麼長命呢?
[00:16:16.480 --> 00:16:18.000]  我很相信
[00:16:18.000 --> 00:16:20.160]  不是說那個年齡的計算
[00:16:20.160 --> 00:16:21.520]  不是一年365天
[00:16:21.520 --> 00:16:23.200]  我相信可能也是
[00:16:23.200 --> 00:16:25.200]  但是不要忘記那個年代裏面
[00:16:25.200 --> 00:16:27.120]  是很少的污染
[00:16:27.120 --> 00:16:29.120]  那個時候的罪
[00:16:29.120 --> 00:16:31.360]  或者壓力沒有那麼大
[00:16:31.360 --> 00:16:32.880]  我今天纔看到
[00:16:32.880 --> 00:16:35.440]  我女兒發了一個信息給我
[00:16:35.440 --> 00:16:38.160]  她說
[00:16:38.160 --> 00:16:39.920]  有胃氣的人
[00:16:39.920 --> 00:16:42.720]  有五種食物是不可以喫的
[00:16:42.720 --> 00:16:45.040]  我看完之後我跟她說
[00:16:45.040 --> 00:16:46.000]  這個人會死
[00:16:46.000 --> 00:16:47.520]  因爲原來什麼都不能喫
[00:16:47.520 --> 00:16:49.840]  西蘭花又說不能喫
[00:16:49.840 --> 00:16:51.200]  牛油又說不能喫
[00:16:51.200 --> 00:16:52.720]  生果又說不能喫
[00:16:52.720 --> 00:16:54.240]  那我叫她喫什麼呢?
[00:16:54.240 --> 00:16:55.120]  那我女兒也很好
[00:16:55.120 --> 00:16:56.240]  回覆我說
[00:16:56.240 --> 00:16:57.040]  那你有胃氣嗎?
[00:16:57.040 --> 00:16:57.680]  我說沒有
