
[00:00:00.000 --> 00:00:02.640]  好多謝李牧師的信任和邀請
[00:06:25.840 --> 00:06:27.200]  我們家人過去幾年
[00:06:27.200 --> 00:06:29.480]  COVID-19
[00:06:29.480 --> 00:06:33.120]  移民
[00:06:33.120 --> 00:06:34.760]  大小牌
[00:06:34.760 --> 00:06:36.760]  究竟在我們裡面的
[00:06:36.760 --> 00:06:38.520]  需要是什麼呢
[00:06:38.520 --> 00:06:40.640]  我們看下去
[00:06:40.640 --> 00:06:43.160]  這種harassed
[00:06:43.160 --> 00:06:44.920]  helpless
[00:06:44.920 --> 00:06:46.120]  甚至是分散
[00:06:46.120 --> 00:06:48.320]  正正我們今天都面對的
[00:06:48.320 --> 00:06:51.200]  同樣的處境
[00:06:51.200 --> 00:06:52.640]  接著下去
[00:06:52.640 --> 00:06:54.720]  37 38節
[00:06:54.720 --> 00:06:56.640]  耶穌不是看到這樣的時候
[00:06:56.640 --> 00:06:58.200]  我做多一點
[00:06:58.200 --> 00:07:00.360]  我再努力一點
[00:07:00.360 --> 00:07:01.560]  再OT
[00:07:01.560 --> 00:07:04.320]  24小時28小時沒有的
[00:07:04.320 --> 00:07:05.560]  他不是突然間轉向
[00:07:05.560 --> 00:07:07.760]  於是對門徒說
[00:07:07.760 --> 00:07:10.200]  要收的莊稼多
[00:07:10.200 --> 00:07:12.600]  作工的人少
[00:07:12.600 --> 00:07:14.800]  所以當求莊稼的主
[00:07:14.800 --> 00:07:17.080]  打發工人出去收他的莊稼
[00:07:17.080 --> 00:07:20.160]  突然間他轉向和門徒說
[00:07:20.160 --> 00:07:22.160]  我們今天每個人都是門徒
[00:07:22.160 --> 00:07:24.000]  信了主就是門徒
[00:07:24.000 --> 00:07:24.760]  我們不要搞錯
[00:07:24.760 --> 00:07:26.760]  門徒留給李牧師
[00:07:26.760 --> 00:07:28.080]  留給主席不是
[00:07:28.080 --> 00:07:30.400]  聖經從來沒有劃分信徒門徒
[00:07:30.400 --> 00:07:33.400]  在耶穌眼中信主就是門徒
[00:07:33.400 --> 00:07:36.440]  那種以往有些觀念是錯誤的
[00:07:36.440 --> 00:07:39.280]  在四方從來沒有提信徒這兩字
[00:07:39.280 --> 00:07:41.560]  在新的聖經提到三百五十幾次
[00:07:41.560 --> 00:07:42.920]  門徒
[00:07:42.920 --> 00:07:44.680]  信徒或者基督徒
[00:07:44.680 --> 00:07:46.760]  提這個字少過十次
[00:07:46.760 --> 00:07:49.240]  都是指向門徒
[00:07:49.240 --> 00:07:51.280]  門徒是代表什麼呢
[00:07:51.280 --> 00:07:52.840]  每個信主的人
[00:07:52.840 --> 00:07:56.520]  是代表耶穌的學生跟隨者
[00:07:56.520 --> 00:07:58.600]  常與耶穌同在
[00:07:58.600 --> 00:08:01.360]  在馬丁峰九章九節正正
[00:08:01.360 --> 00:08:03.120]  他開始呼召門徒的時候
[00:08:03.120 --> 00:08:04.840]  有這樣描述
[00:08:04.840 --> 00:08:07.960]  剛才我們讀九章三十五節
[00:08:07.960 --> 00:08:09.240]  前幾節
[00:08:09.240 --> 00:08:11.240]  他這樣描述馬太其中的門徒
[00:08:11.240 --> 00:08:12.000]  我們一起讀
[00:08:12.000 --> 00:08:12.880]  一二三
[00:08:12.880 --> 00:08:15.120]  耶穌從那裡往前走
[00:08:15.120 --> 00:08:16.600]  看見一個人
[00:08:16.600 --> 00:08:17.920]  名叫馬太
[00:08:17.920 --> 00:08:19.680]  左上最高上
[00:08:19.680 --> 00:08:21.080]  就對巴船
[00:08:21.080 --> 00:08:22.720]  你跟從我來
[00:08:22.720 --> 00:08:25.240]  他就跟從我來
[00:08:25.240 --> 00:08:27.160]  起來就跟從
[00:08:27.160 --> 00:08:27.880]  行不行
[00:08:27.880 --> 00:08:30.280]  信主起來就跟從
[00:08:30.280 --> 00:08:33.000]  不是我信主跟著就你跟從
[00:08:33.000 --> 00:08:35.320]  是信了主就一起跟從
[00:08:35.320 --> 00:08:36.560]  很清楚了
[00:08:36.560 --> 00:08:38.080]  所以當耶穌說
[00:08:38.080 --> 00:08:39.320]  很多人做不完
[00:08:39.320 --> 00:08:40.560]  不是祂再做多一些
[00:08:40.560 --> 00:08:44.160]  是一起起來做多一些
[00:08:44.160 --> 00:08:46.200]  莊稼
[00:08:46.200 --> 00:08:47.760]  他講到已熟
[00:08:47.760 --> 00:08:51.080]  也都他講到莊稼多的意思是
[00:08:51.080 --> 00:08:52.080]  豐富
[00:08:52.080 --> 00:08:53.000]  好
[00:08:53.000 --> 00:08:54.840]  到處都是
[00:08:54.840 --> 00:08:55.880]  我們必須看下去
[00:08:55.880 --> 00:08:59.720]  如果若莊稼已經熟了
[00:08:59.720 --> 00:09:03.320]  我們又不收莊稼
[00:09:03.320 --> 00:09:05.480]  common sense(常識)都知道
[00:09:05.480 --> 00:09:07.880]  莊稼會怎樣
[00:09:07.880 --> 00:09:09.320]  破壞
[00:09:09.320 --> 00:09:11.280]  講得很好
[00:09:11.280 --> 00:09:12.640]  我們都知道
[00:09:12.640 --> 00:09:15.560]  如果當人準備好聽福音
[00:09:15.560 --> 00:09:16.880]  沒有人給他
[00:09:16.880 --> 00:09:18.000]  沒有人回應
[00:09:18.000 --> 00:09:20.400]  甚至我們旁邊的人想
[00:09:20.400 --> 00:09:21.760]  有些人
[00:09:21.760 --> 00:09:23.080]  有些的理念
[00:09:23.080 --> 00:09:26.360]  不同的宗教就會搶去
[00:09:26.360 --> 00:09:27.840]  破壞了
[00:09:27.840 --> 00:09:28.720]  特別我們教會
[00:09:28.720 --> 00:09:30.160]  很多人移民到英國
[00:09:30.160 --> 00:09:32.160]  我們叫他們不要繼續傳福音
[00:09:32.160 --> 00:09:33.640]  因為去到那裡
[00:09:33.640 --> 00:09:36.240]  很多人未信主在不同的地方
[00:09:36.240 --> 00:09:39.800]  他正正在尋找生命的方向
[00:09:39.800 --> 00:09:42.720]  如果你不尋找他
[00:09:42.720 --> 00:09:45.000]  享樂主義就尋找他
[00:09:45.000 --> 00:09:46.080]  不同宗教就尋找他
[00:09:46.080 --> 00:09:47.120]  破壞了
[00:09:47.120 --> 00:09:48.360]  講得很好
[00:09:48.360 --> 00:09:49.040]  很重要
[00:09:49.040 --> 00:09:50.280]  所以耶穌明白
[00:09:50.280 --> 00:09:52.280]  他提出一個很重要的原則
[00:09:52.280 --> 00:09:53.840]  如果不是的話
[00:09:53.840 --> 00:09:56.440]  他會熟過龍跌下就會死
[00:09:56.440 --> 00:10:00.320]  為什麼人會不做工人呢
[00:10:00.320 --> 00:10:02.720]  有幾個可能性
[00:10:02.720 --> 00:10:04.240]  第一個可能性就是
[00:10:04.240 --> 00:10:06.240]  I don't care
[00:10:06.240 --> 00:10:09.320]  Only李牧師care
[00:10:09.320 --> 00:10:12.520]  組長care
[00:10:12.520 --> 00:10:14.520]  No
[00:10:14.520 --> 00:10:16.000]  與我何干
[00:10:16.000 --> 00:10:17.000]  不是
[00:10:17.000 --> 00:10:18.920]  就好像我們2024年
[00:10:18.920 --> 00:10:20.560]  我們剛剛過了一年
[00:10:20.560 --> 00:10:22.400]  如果看Google Yahoo
[00:10:22.400 --> 00:10:26.400]  十大搜尋網頁的題目是什麼
[00:10:26.400 --> 00:10:27.600]  其實很多東西
[00:10:27.600 --> 00:10:28.600]  很多人很有興趣
[00:10:28.600 --> 00:10:29.600]  很多人沒有
[00:10:29.600 --> 00:10:34.040]  原來歐國杯
[00:10:34.040 --> 00:10:36.320]  原來是十大搜查之一
[00:10:36.320 --> 00:10:38.840]  我是完全沒有興趣的
[00:10:38.840 --> 00:10:40.960]  破地獄也是十大搜查
[00:10:40.960 --> 00:10:43.040]  我就有興趣
[00:10:43.040 --> 00:10:44.400]  那些沒有關係
[00:10:44.400 --> 00:10:45.960]  因為你可以有興趣
[00:10:45.960 --> 00:10:46.760]  他沒有興趣
[00:10:46.760 --> 00:10:47.280]  他有興趣
[00:10:47.280 --> 00:10:47.800]  你沒有興趣
[00:10:47.800 --> 00:10:48.600]  不過
[00:10:48.600 --> 00:10:49.760]  耶穌明白
[00:10:49.760 --> 00:10:51.080]  很清楚講到福音
[00:10:51.080 --> 00:10:53.280]  沒有得沒有興趣
[00:10:53.280 --> 00:10:55.040]  是門徒的話就要聽
[00:10:55.040 --> 00:10:56.040]  第二個可能性就是
[00:10:56.040 --> 00:10:57.520]  知道有
[00:10:57.520 --> 00:10:58.880]  不過我很忙
[00:10:58.880 --> 00:11:00.960]  我有空先退休
[00:11:00.960 --> 00:11:02.480]  慢慢來
[00:11:02.480 --> 00:11:04.760]  突然間我們將到那樣東西
[00:11:04.760 --> 00:11:06.840]  好像敵我二分一樣
[00:11:06.840 --> 00:11:08.240]  要不做這件事就做那件事
[00:11:08.240 --> 00:11:08.800]  不是的
[00:11:08.800 --> 00:11:10.520]  我們人生的生活裡面
[00:11:10.520 --> 00:11:12.680]  其實又可以有家庭
[00:11:12.680 --> 00:11:13.600]  又是上班
[00:11:13.600 --> 00:11:14.400]  又可以退休
[00:11:14.400 --> 00:11:15.120]  又是福音
[00:11:15.120 --> 00:11:15.640]  一起走
[00:11:15.640 --> 00:11:17.360]  第三
[00:11:17.360 --> 00:11:18.360]  看到就怎樣
[00:11:18.360 --> 00:11:19.800]  我不行
[00:11:19.800 --> 00:11:21.400]  我沒有力
[00:11:21.400 --> 00:11:22.520]  那些人不會相信的
[00:11:22.520 --> 00:11:24.040]  有沒有聽過
[00:11:24.040 --> 00:11:25.640]  我以前在職場做金融
[00:11:25.640 --> 00:11:26.680]  做了十幾年
[00:11:26.680 --> 00:11:28.200]  呼召之前
[00:11:28.200 --> 00:11:29.480]  我有些弟兄姐妹跟我說
[00:11:29.480 --> 00:11:32.160]  那些人不會相信的
[00:11:32.160 --> 00:11:32.960]  那我就跟他說
[00:11:32.960 --> 00:11:34.840]  你是上帝嗎
[00:11:34.840 --> 00:11:36.440]  No
[00:11:36.440 --> 00:11:38.080]  很多人相信了主
[00:11:38.080 --> 00:11:39.560]  什麼行業都有
[00:11:39.560 --> 00:11:41.920]  你在那裡就神差你去
[00:11:41.920 --> 00:11:43.000]  不是這樣
[00:11:43.000 --> 00:11:44.000]  錯
[00:11:44.000 --> 00:11:45.120]  我們不是上帝
[00:11:45.120 --> 00:11:46.920]  我們知道上帝說
[00:11:46.920 --> 00:11:48.720]  莊稼已熟
[00:11:48.720 --> 00:11:50.320]  如果我們真的經歷過救恩
[00:11:50.320 --> 00:11:51.960]  我們不可能是這樣
[00:11:51.960 --> 00:11:52.800]  我們會興奮
[00:11:52.800 --> 00:11:53.880]  我們會積極
[00:11:53.880 --> 00:11:56.000]  我們覺得這件事改變了我們
[00:11:56.000 --> 00:11:58.000]  怎麼可能我們不分出去
[00:11:58.000 --> 00:12:01.080]  我自己很喜歡吃兩樣東西
[00:12:01.080 --> 00:12:02.360]  第一樣東西
[00:12:02.360 --> 00:12:03.800]  我不知道你喜不喜歡
[00:12:03.800 --> 00:12:06.240]  是榴槤
[00:12:06.240 --> 00:12:07.720]  有沒有人喜歡舉手
[00:12:07.720 --> 00:12:08.520]  支持一下我
[00:12:08.520 --> 00:12:09.560]  多謝
[00:12:09.560 --> 00:12:10.440]  我們待會約好
[00:12:10.440 --> 00:12:11.200]  李牧師喜不喜歡
[00:12:11.200 --> 00:12:11.880]  你也喜歡
[00:12:11.880 --> 00:12:12.520]  我不喜歡
[00:12:12.520 --> 00:12:12.840]  好
[00:12:12.840 --> 00:12:13.280]  第二樣東西
[00:12:13.280 --> 00:12:14.520]  看看李牧師喜不喜歡
[00:12:14.520 --> 00:12:15.240]  不過你這麼健康
[00:12:15.240 --> 00:12:15.920]  我不喜歡的
[00:12:15.920 --> 00:12:17.560]  你不喜歡跑步
[00:12:17.560 --> 00:12:19.160]  有沒有人喜歡跑步
[00:12:19.160 --> 00:12:20.240]  舉手
[00:12:20.240 --> 00:12:20.760]  都有
[00:12:20.760 --> 00:12:22.840]  李牧師你有支持者
[00:12:22.840 --> 00:12:25.200]  有沒有人喜歡
[00:12:25.200 --> 00:12:26.560]  梅菜扣肉
[00:12:26.560 --> 00:12:28.400]  舉手
[00:12:28.400 --> 00:12:29.640]  這位…這兩個朋友
[00:12:29.640 --> 00:12:32.960]  我們…
[00:12:32.960 --> 00:12:34.600]  知不知道最好吃的梅菜扣肉怎麼做
[00:12:34.600 --> 00:12:37.320]  就是不是即做即吃的
[00:12:37.320 --> 00:12:40.080]  是吃之前三天做完之後
[00:12:40.080 --> 00:12:40.960]  放在雪櫃
[00:12:40.960 --> 00:12:42.840]  梅菜未滲入扣肉
[00:12:42.840 --> 00:12:44.520]  扣肉未滲入梅菜
[00:12:44.520 --> 00:12:46.080]  你吃梅菜有扣肉味
[00:12:46.080 --> 00:12:47.200]  吃扣肉有梅菜
[00:12:47.200 --> 00:12:48.840]  這個很棒
[00:12:48.840 --> 00:12:50.760]  我想起大家很餓
[00:12:50.760 --> 00:12:53.000]  很興奮
[00:12:53.000 --> 00:12:54.640]  但福音應該更加興奮
[00:12:54.640 --> 00:12:55.440]  我不知道你喜歡什麼
[00:12:55.440 --> 00:12:57.520]  可能某些演唱會某些東西
[00:12:57.520 --> 00:12:59.160]  不過很明顯
[00:12:59.160 --> 00:13:01.480]  當我們經歷那個真實
[00:13:01.480 --> 00:13:02.640]  品嘗那個救恩
[00:13:02.640 --> 00:13:04.120]  不可能如此
[00:13:04.120 --> 00:13:06.000]  Greg Ordon 一個神樂家說
[00:13:06.000 --> 00:13:08.080]  我們今天彷彿信徒
[00:13:08.080 --> 00:13:09.960]  跟這個世界妥協了
[00:13:09.960 --> 00:13:11.840]  我們必須成為門徒
[00:13:11.840 --> 00:13:14.040]  門徒是重新體驗
[00:13:14.040 --> 00:13:15.560]  依據聖經
[00:13:15.560 --> 00:13:17.480]  並且擁抱神的恩典
[00:13:17.480 --> 00:13:22.120]  秘術的人效法基督生命得素做
[00:13:22.120 --> 00:13:25.480]  並且我們會活出那種價值觀
[00:13:25.480 --> 00:13:29.840]  從世界價值觀變成天國價值觀
[00:13:29.840 --> 00:13:31.240]  很不同
[00:13:31.240 --> 00:13:32.440]  這種的劇變
[00:13:32.440 --> 00:13:34.280]  我們不可能不想分享出去
[00:13:34.280 --> 00:13:37.640]  除非我們根本沒有經歷
[00:13:37.640 --> 00:13:40.520]  否則這件事是不能停止的
[00:13:40.520 --> 00:13:43.320]  這是聖經說的
[00:13:43.320 --> 00:13:44.480]  常在我裡面
[00:13:44.480 --> 00:13:45.400]  我常在他裡面
[00:13:45.400 --> 00:13:50.000]  這人受多劫過節
[00:13:50.000 --> 00:13:52.600]  福音的過節
[00:13:52.600 --> 00:13:54.520]  所以呢
[00:13:54.520 --> 00:13:55.240]  很重要
[00:13:55.240 --> 00:13:55.800]  第一件事
[00:13:55.800 --> 00:13:58.600]  我們不是被差
[00:13:58.600 --> 00:13:59.880]  我們都知道的
[00:13:59.880 --> 00:14:02.600]  我們做少數組長
[00:14:02.600 --> 00:14:04.640]  我們幫人查經
[00:14:04.640 --> 00:14:08.120]  最大得益就是幫人查經那個
[00:14:08.120 --> 00:14:13.120]  當我們戰戰兢兢去嘗試傳福音的時候
[00:14:13.120 --> 00:14:16.480]  原來最大得益會是自己
[00:14:16.480 --> 00:14:17.200]  第一件事
[00:14:17.200 --> 00:14:19.240]  我們不是被差爺求差
[00:14:19.240 --> 00:14:20.360]  很有趣那段聖經
[00:14:20.360 --> 00:14:21.200]  剛才說到
[00:14:21.200 --> 00:14:24.040]  耶穌說不是祂再做多些
[00:14:24.040 --> 00:14:25.520]  祂不是差你出去
[00:14:25.520 --> 00:14:30.440]  祂是叫你求莊駕主差你出去
[00:14:30.440 --> 00:14:32.760]  很有趣
[00:14:32.760 --> 00:14:37.920]  祂說你要見到那種人的需要和憐憫
[00:14:37.920 --> 00:14:40.880]  你要見到人流離失所
[00:14:40.880 --> 00:14:44.880]  剛才第三首詩說我自己也很感動
[00:14:44.880 --> 00:14:48.400]  我們見不見到人的需要
[00:14:48.400 --> 00:14:52.880]  如果你見到就會叫主求你差我出去
[00:14:52.880 --> 00:14:55.400]  我是不能
[00:14:55.400 --> 00:14:58.880]  但是靠著那家給力量
[00:14:58.880 --> 00:15:01.080]  這一種是很重要
