
[00:00:00.000 --> 00:00:03.040]  將我們求祢的榮耀大大的臨在
[00:04:28.720 --> 00:04:32.000]  或者我們與人與家人之間的關係如何
[00:04:32.000 --> 00:04:35.160]  讓我們能夠在中國人過節
[00:04:35.160 --> 00:04:38.320]  一個我們團圓家人團聚的節期裏面
[00:04:38.320 --> 00:04:41.720]  求神都光照我們與我們同在
[00:04:41.720 --> 00:04:44.720]  讓我們再一次思考一下
[00:04:44.720 --> 00:04:47.680]  我們與神與人之間的關係
[00:04:47.680 --> 00:04:48.760]  《馬拉基書》裏面
[00:04:48.760 --> 00:04:51.120]  我們大概可以看到有三個部分
[00:04:51.120 --> 00:04:52.720]  我們和大家分享
[00:04:52.720 --> 00:04:56.440]  第一,我們這個家庭要有神的祝福
[00:04:56.440 --> 00:05:00.520]  我們首先要學習的是要遵守神的教訓
[00:05:00.520 --> 00:05:01.800]  能夠帶來祝福
[00:05:01.800 --> 00:05:02.640]  聖經裏面說
[00:05:02.640 --> 00:05:05.320]  我們要當紀念僕人摩西的律法
[00:05:05.320 --> 00:05:07.600]  遵律例典章
[00:05:07.600 --> 00:05:12.520]  以及祂就差遣祂的先知以利亞在我們中間
[00:05:12.520 --> 00:05:14.040]  有聖經學者說過
[00:05:14.040 --> 00:05:17.120]  在《馬拉基書》三章和四章所提到的
[00:05:17.120 --> 00:05:20.200]  這個使者和先知以利亞
[00:05:20.200 --> 00:05:21.640]  去到新約時代
[00:05:21.640 --> 00:05:25.160]  施洗約翰已經應驗在他的身上
[00:05:25.160 --> 00:05:27.360]  因為在《馬太福音》十一章所說
[00:05:27.360 --> 00:05:30.000]  因為眾先知和律法說預言
[00:05:30.000 --> 00:05:31.600]  對約翰為止
[00:05:31.600 --> 00:05:33.480]  你們若肯領受
[00:05:33.480 --> 00:05:36.840]  這就是應當來的以利亞
[00:05:36.840 --> 00:05:39.280]  大家都知道施洗約翰這麼說
[00:05:39.280 --> 00:05:43.240]  他說我來是為耶穌預備道路
[00:05:43.240 --> 00:05:48.320]  但是他自己在《約翰福音》一章說
[00:05:48.320 --> 00:05:49.720]  你不要當我是基督
[00:05:49.720 --> 00:05:51.520]  我不是以利亞
[00:05:51.520 --> 00:05:54.040]  我也不是先知
[00:05:54.040 --> 00:05:55.840]  施洗約翰的意思
[00:05:55.840 --> 00:05:58.400]  他叫大家不要專注
[00:05:58.400 --> 00:06:01.680]  我究竟是不是聖經裏所說的以利亞
[00:06:01.680 --> 00:06:04.600]  以色列問世人要專注的
[00:06:04.600 --> 00:06:09.120]  究竟我為我所預備道路要來的耶穌
[00:06:09.120 --> 00:06:11.760]  你們相不相信祂就是基督
[00:06:11.760 --> 00:06:14.800]  祂是不是那個彌賽亞
[00:06:14.800 --> 00:06:18.840]  所以神差遣以利亞先知的作為究竟是甚麼
[00:06:18.840 --> 00:06:21.320]  我們在《馬拉基書》再看的時候
[00:06:21.320 --> 00:06:24.600]  我們看到其實祂要人重新思想
[00:06:24.600 --> 00:06:26.760]  人和神之間的關係
[00:06:26.760 --> 00:06:30.720]  讓大而可畏的神能夠進到我們每一個家庭裏
[00:06:30.720 --> 00:06:32.520]  成為我們家庭的主
[00:06:32.520 --> 00:06:35.040]  世人藉著耶穌基督的救贖
[00:06:35.040 --> 00:06:37.040]  能夠與天父復和
[00:06:37.040 --> 00:06:39.200]  我們與天父可以的關係復和
[00:06:39.200 --> 00:06:41.400]  人與人之間家庭的關係
[00:06:41.400 --> 00:06:43.240]  亦都能夠復和
[00:06:43.240 --> 00:06:45.160]  所以祂要勸喻的時候
[00:06:45.160 --> 00:06:48.880]  人的責任就是要進行神的教導
[00:06:48.880 --> 00:06:53.000]  活出聖經能夠神的默示
[00:06:53.000 --> 00:06:55.720]  我們現在今天當然有整卷的聖經
[00:06:55.720 --> 00:06:57.520]  新約、舊約六十六卷
[00:06:57.520 --> 00:06:59.760]  但當時在舊約的時代
[00:06:59.760 --> 00:07:01.120]  他們所學習的
[00:07:01.120 --> 00:07:03.640]  正如在這裏所說的所謂的聖經
[00:07:03.640 --> 00:07:07.320]  就是在說摩西所頒佈的律法典章
[00:07:07.320 --> 00:07:12.520]  和歷世歷代眾仙之所說的勸告所說的訓言
[00:07:12.520 --> 00:07:14.520]  所以神的勸告就是說
[00:07:14.520 --> 00:07:18.000]  我們要紀念我們僕人摩西的律法典章
[00:07:18.000 --> 00:07:22.360]  我們要紀念神是一個大而可畏的神
[00:07:22.360 --> 00:07:24.360]  正如在尼西米基所說
[00:07:24.360 --> 00:07:27.280]  當紀念我們的主是大而可畏
[00:07:27.280 --> 00:07:29.880]  我們有時經常去到新約時代
[00:07:29.880 --> 00:07:30.760]  當耶穌基督
[00:07:30.760 --> 00:07:31.960]  耶穌就是救贖
[00:07:31.960 --> 00:07:33.240]  耶穌就是愛
[00:07:33.240 --> 00:07:34.880]  我們很多時候想到
[00:07:34.880 --> 00:07:37.920]  只想到耶穌愛的方面
[00:07:37.920 --> 00:07:40.120]  但我想告訴弟兄姊妹
[00:07:40.120 --> 00:07:42.120]  耶穌的愛不是一種溺愛
[00:07:42.120 --> 00:07:43.640]  也不是一種縱容
[00:07:43.640 --> 00:07:45.880]  因為在希伯來書所說
[00:07:45.880 --> 00:07:50.400]  主所愛的必然會管教
[00:07:50.400 --> 00:07:53.720]  所以我們不單要知道神是愛
[00:07:53.720 --> 00:07:55.400]  我們更加要知道
[00:07:55.400 --> 00:07:57.720]  祂是一個大而可畏的神
[00:07:57.720 --> 00:08:00.200]  祂的教導、祂的吩咐
[00:08:00.200 --> 00:08:02.040]  我們要好好地進行
[00:08:02.040 --> 00:08:05.680]  究竟我們的家是否能夠活出一個敬畏神
[00:08:05.680 --> 00:08:07.840]  以神為本的家呢?
[00:08:07.840 --> 00:08:08.560]  各位弟兄姊妹
[00:08:08.560 --> 00:08:11.520]  我們家中可能有很多擺設
[00:08:11.520 --> 00:08:13.120]  特別是搬家的時候
[00:08:13.120 --> 00:08:15.280]  最多弟兄姊妹送給你的
[00:08:15.280 --> 00:08:16.960]  通常有一個擺設是甚麼?
[00:08:16.960 --> 00:08:18.680]  「基督是我家的主」
[00:08:18.680 --> 00:08:20.600]  家中有的舉手
[00:08:20.600 --> 00:08:21.960]  無論是一個牌
[00:08:21.960 --> 00:08:22.880]  無論是一幅畫
[00:08:22.880 --> 00:08:24.720]  無論是任何東西
[00:08:24.720 --> 00:08:27.520]  都有很多「基督是我家的主」
[00:08:27.520 --> 00:08:30.160]  但我想告訴你
[00:08:30.160 --> 00:08:32.240]  字就是這樣寫
[00:08:32.240 --> 00:08:36.360]  是一個提醒
[00:08:36.360 --> 00:08:37.880]  我們究竟在家中
[00:08:37.880 --> 00:08:42.560]  有沒有好好地走出一個尊主偉大的生活呢?
[00:08:42.560 --> 00:08:44.120]  很多時候加給我們的感覺
[00:08:44.120 --> 00:08:46.000]  就是我們無拘無束
[00:08:46.000 --> 00:08:50.160]  人性越輕鬆就不會收藏
[00:08:50.160 --> 00:08:53.200]  我們經常說「真我個性盡流露」
[00:08:53.200 --> 00:08:55.240]  「真我個性盡流露」往往
[00:08:55.240 --> 00:08:58.160]  很多自私自我就會出現
[00:08:58.160 --> 00:09:00.720]  反而最親近我們的家人
[00:09:00.720 --> 00:09:03.680]  就在人際之間造成很多的衝突
[00:09:03.680 --> 00:09:06.160]  很多的紛爭
[00:09:06.160 --> 00:09:08.240]  所以聖經要提醒我們
[00:09:08.240 --> 00:09:12.280]  我們要常常謹記神的教訓
[00:09:12.280 --> 00:09:15.680]  在摩西的律法和先知的勸告下
[00:09:15.680 --> 00:09:16.640]  而耶穌基督
[00:09:16.640 --> 00:09:18.000]  剛才我提過
[00:09:18.000 --> 00:09:19.920]  祂頒佈的大誡命
[00:09:19.920 --> 00:09:21.560]  祂的總綱是甚麼?
[00:09:21.560 --> 00:09:25.160]  就是愛神、愛人如同愛自己
[00:09:25.160 --> 00:09:28.240]  所有的愛都是指向神的愛
[00:09:28.240 --> 00:09:31.400]  然後我們藉著神的愛去開放我們自己
[00:09:31.400 --> 00:09:32.840]  我們亦都知道
[00:09:32.840 --> 00:09:36.160]  神的愛會包含了有管教在裏面
[00:09:36.160 --> 00:09:37.920]  就是藉著愛和管教
[00:09:37.920 --> 00:09:40.760]  神的祝福就會臨在我們裏面
[00:09:40.760 --> 00:09:42.120]  所以我們要去的
[00:09:42.120 --> 00:09:46.320]  就是我們經常將神的話語藏在我們的心裏面
[00:09:46.320 --> 00:09:48.520]  免得我們去得罪神
[00:09:48.520 --> 00:09:49.320]  所以弟兄姊妹
[00:09:49.320 --> 00:09:52.120]  我們很明白香港人其實很忙
[00:09:52.120 --> 00:09:54.800]  一個星期只有168個小時
[00:09:54.800 --> 00:09:56.880]  但我想問大家
[00:09:56.880 --> 00:09:58.160]  究竟一個星期裏面
[00:09:58.160 --> 00:10:01.440]  只回來教會聽一堂40分鐘的道
[00:10:01.440 --> 00:10:03.120]  我又說到「甩甩咳咳」
[00:10:03.120 --> 00:10:05.160]  大家夠不夠後呢?
[00:10:05.160 --> 00:10:07.040]  而且可能當中有20分鐘
[00:10:07.040 --> 00:10:08.680]  大家可能在釣魚
[00:10:08.680 --> 00:10:11.960]  或者在想待會在哪裏吃午餐、喝茶
[00:10:11.960 --> 00:10:14.680]  究竟我們只是一個星期去聽這堂道
[00:10:14.680 --> 00:10:16.560]  夠不夠呢?
[00:10:16.560 --> 00:10:17.880]  各位上一次
[00:10:17.880 --> 00:10:20.960]  教會我們有很多的教會學校課程
[00:10:20.960 --> 00:10:25.840]  不知道各位上一次參加課程是何時呢?
[00:10:25.840 --> 00:10:26.760]  何牧師
[00:10:26.760 --> 00:10:28.680]  各位同工亦都鼓勵大家
[00:10:28.680 --> 00:10:30.520]  有恆常的讀經
[00:10:30.520 --> 00:10:32.400]  有恆常的靈修生活
[00:10:32.400 --> 00:10:33.720]  無論是TWA也好
[00:10:33.720 --> 00:10:35.520]  無論是靈修日記
[00:10:35.520 --> 00:10:36.840]  讀經日記也好
[00:10:36.840 --> 00:10:39.600]  大家有沒有這樣持之以恆呢?
[00:10:39.600 --> 00:10:42.680]  還是已經放棄了呢?
[00:10:42.680 --> 00:10:45.760]  而且在座當中如果有家長的
[00:10:45.760 --> 00:10:47.360]  很想告訴你
[00:10:47.360 --> 00:10:49.360]  教養孩童的時候
[00:10:49.360 --> 00:10:52.680]  我們經常都覺得不要輸在起跑線
[00:10:52.680 --> 00:10:55.080]  所以有什麼好的補習社
[00:10:55.080 --> 00:10:56.600]  有什麼好的樂器
[00:10:56.600 --> 00:10:59.840]  一定要幫助子女去學
[00:10:59.840 --> 00:11:01.320]  不可以不去的
[00:11:01.320 --> 00:11:04.520]  但是到了星期日要回教會了
[00:11:04.520 --> 00:11:06.200]  一個星期一至六
[00:11:06.200 --> 00:11:08.760]  子女都這麼早起床
[00:11:08.760 --> 00:11:10.920]  不如讓他們睡晚一點吧
[00:11:10.920 --> 00:11:12.000]  又或者
[00:11:12.000 --> 00:11:14.480]  有些很好的課一定要去上
[00:11:14.480 --> 00:11:15.840]  教會無所謂
[00:11:15.840 --> 00:11:16.760]  這個星期不上課
[00:11:16.760 --> 00:11:17.920]  下個星期才上課
[00:11:17.920 --> 00:11:19.920]  神也不會怪我們
[00:11:19.920 --> 00:11:23.440]  究竟我們有多重視神的祝福
[00:11:23.440 --> 00:11:25.240]  臨在我們的家庭裡面呢?
[00:11:25.240 --> 00:11:28.640]  我們有多重視神的話語的教導呢?
[00:11:28.640 --> 00:11:31.800]  在這裡我想用詩篇的第一篇第二節
[00:11:31.800 --> 00:11:33.400]  去鼓勵大家
[00:11:33.400 --> 00:11:34.240]  就是
[00:11:34.240 --> 00:11:36.320]  為喜愛耶和華的律法
[00:11:36.320 --> 00:11:37.760]  晝夜思想
[00:11:37.760 --> 00:11:39.520]  者人便為有福
[00:11:39.520 --> 00:11:41.680]  我們想不想我們經歷神的祝福
[00:11:41.680 --> 00:11:44.480]  想不想我們的子女都經歷神的祝福呢?
[00:11:44.480 --> 00:11:46.080]  就是讓這段經文
[00:11:46.080 --> 00:11:47.960]  為喜愛耶和華的律法
[00:11:47.960 --> 00:11:49.320]  晝夜思想
[00:11:49.320 --> 00:11:51.160]  者人便為有福
[00:11:51.160 --> 00:11:54.440]  我們好好將神的話語藏在我們的心裡面
[00:11:54.440 --> 00:11:55.600]  這個是第一點
[00:11:55.600 --> 00:11:58.120]  《馬拉基書》對我們的教導
[00:11:58.120 --> 00:12:00.000]  第二點我們在當中
[00:12:00.000 --> 00:12:01.880]  我們經文裡面看到的是
[00:12:01.880 --> 00:12:04.640]  一個以愛為家的信徒生命
[00:12:04.640 --> 00:12:07.080]  他說他必使父親轉向兒女
[00:12:07.080 --> 00:12:09.640]  兒女的心轉向父親
[00:12:09.640 --> 00:12:11.400]  在這段經文
[00:12:11.400 --> 00:12:15.800]  有聖經學者曾經指出過這段說話
[00:12:15.800 --> 00:12:21.000]  單單只是我們與天父的關係的復和
[00:12:21.000 --> 00:12:25.080]  多於我們所說的家庭兩代之間的關係
[00:12:25.080 --> 00:12:28.240]  但是當我在預備這段經文的時候
[00:12:28.240 --> 00:12:30.680]  我又去想一件事
[00:12:30.680 --> 00:12:32.000]  就是為什麼
[00:12:32.000 --> 00:12:34.480]  我們叫我們的神做天父爸爸呢?
[00:12:34.480 --> 00:12:36.760]  神要我們叫祂做天父爸爸呢?
[00:12:36.760 --> 00:12:39.240]  我們稱為祂們的兒女
[00:12:39.240 --> 00:12:41.560]  我們又叫祂們為弟兄姊妹呢?
[00:12:41.560 --> 00:12:43.200]  這一大堆的名詞
[00:12:43.200 --> 00:12:46.480]  其實是維繫在一個群體裡面
[00:12:46.480 --> 00:12:49.120]  這個群體就叫做家庭
[00:12:49.120 --> 00:12:53.040]  所以神是很喜悅地上的一個家庭關係
[00:12:53.040 --> 00:12:55.920]  是祂親自去設立家庭、設立婚姻
[00:12:55.920 --> 00:12:59.240]  而且是世世代代叫我們去遵守的
[00:12:59.240 --> 00:13:01.680]  所以在預備的時候
[00:13:01.680 --> 00:13:04.080]  我思想到有另外一段經文
[00:13:04.080 --> 00:13:06.760]  在約翰一書的四章二十至二十一節
[00:13:06.760 --> 00:13:07.920]  我們一起讀好嗎?
[00:13:07.920 --> 00:13:11.120]  「人若說我愛神,卻恨他的弟兄
[00:13:11.120 --> 00:13:15.400]  就是說方話的,不愛他所看見的弟兄
[00:13:15.400 --> 00:13:18.080]  就不能愛沒有看見的神
[00:13:18.080 --> 00:13:20.520]  愛神的也當愛弟兄
[00:13:20.520 --> 00:13:24.160]  這是我們從神所受的凌凌」
[00:13:24.160 --> 00:13:27.600]  愛弟兄和家有什麼關係呢?
[00:13:27.600 --> 00:13:29.320]  或者恨弟兄等等
[00:13:29.320 --> 00:13:32.000]  我想問大家一個問題
[00:13:32.000 --> 00:13:36.480]  在座當中有沒有誰不想你們家人決自歸主的?
[00:13:36.480 --> 00:13:38.400]  你說「你還是不要相信了」
[00:13:38.400 --> 00:13:40.000]  「我們相信的了」
[00:13:40.000 --> 00:13:41.200]  有沒有?
[00:13:41.200 --> 00:13:43.120]  沒有人敢舉手
[00:13:43.120 --> 00:13:46.160]  其實我們每個人都想我們一家得救
[00:13:46.160 --> 00:13:47.560]  全家得救
[00:13:47.560 --> 00:13:52.520]  因為我們在《使徒行傳》的英許
[00:13:52.520 --> 00:13:55.320]  保羅在《使徒行傳》說
[00:13:55.320 --> 00:13:58.960]  「當信主耶穌基督,你和你一家都必然得救」
[00:13:58.960 --> 00:14:00.280]  這是神的英許
[00:14:00.280 --> 00:14:02.560]  我們各位信徒就是抓住這個英許
[00:14:02.560 --> 00:14:04.520]  我們見到很多家人一路歸主
[00:14:04.520 --> 00:14:06.800]  我們很Hallelujah,很讚美主
[00:14:06.800 --> 00:14:08.480]  所以我們都很想我們的家人
[00:14:08.480 --> 00:14:11.240]  個個都能夠成為我們的弟兄姊妹
[00:14:11.240 --> 00:14:13.800]  所以在這裡說就變得有關係了
[00:14:13.800 --> 00:14:15.080]  試問我們
[00:14:15.080 --> 00:14:16.720]  說我們自己愛神
[00:14:16.720 --> 00:14:20.600]  我們會不會在家中恨我們的家人呢?
[00:14:20.600 --> 00:14:21.600]  不會吧?
[00:14:21.600 --> 00:14:26.560]  我們既然如果連我們家中見得到的家人
[00:14:26.560 --> 00:14:28.200]  我們都不能愛的時候
[00:14:28.200 --> 00:14:32.280]  我們不可以說我們愛我們見不到的神
[00:14:32.280 --> 00:14:33.400]  可以嗎?
[00:14:33.400 --> 00:14:35.680]  所以在這裡鼓勵大家
[00:14:35.680 --> 00:14:38.280]  我們都盼望我們家人信主
[00:14:38.280 --> 00:14:39.680]  但是我們自己的生命
[00:14:39.680 --> 00:14:41.680]  我們自己常常要反省
[00:14:41.680 --> 00:14:43.040]  我們自己的生命
[00:14:43.040 --> 00:14:46.840]  我們家中怎樣去對待我們的家人
[00:14:46.840 --> 00:14:49.600]  我們希望我們的生命
[00:14:49.600 --> 00:14:50.720]  我們的行事為人
[00:14:50.720 --> 00:14:55.160]  不會成為我們家人信主的一個難阻
[00:14:55.160 --> 00:14:57.000]  他們不願意信主
[00:14:57.000 --> 00:14:58.880]  其實原來是因為我們
[00:14:58.880 --> 00:15:01.720]  這是一個很可惜的事情
[00:15:01.720 --> 00:15:03.800]  所以我們求神幫助我們
[00:15:03.800 --> 00:15:05.240]  我們能夠在教會裡面
[00:15:05.240 --> 00:15:06.600]  我們聽了這麼多道理
[00:15:06.600 --> 00:15:07.720]  我們很多學習
[00:15:07.720 --> 00:15:09.320]  我們學習與神和好
[00:15:09.320 --> 00:15:10.920]  我們相信與神和好
[00:15:10.920 --> 00:15:15.240]  也能夠帶來兩代在家庭的關係和好
[00:15:15.240 --> 00:15:18.160]  這是一個生命的見證
[00:15:18.160 --> 00:15:21.280]  所以也帶到我們今天要分享的第二段經文
[00:15:21.280 --> 00:15:23.960]  是在已忽所書的六章一至四節
[00:15:23.960 --> 00:15:26.280]  我們先讀頭三節
[00:15:26.280 --> 00:15:27.440]  一二三
[00:15:27.440 --> 00:15:40.880]  「你們作而累的,這是理所當然的。」
[00:15:40.880 --> 00:15:44.000]  已忽所書說是一條大英許的誡命
[00:15:44.000 --> 00:15:46.120]  與誡命有關
[00:15:46.120 --> 00:15:47.320]  我們記得舊約
[00:15:47.320 --> 00:15:50.600]  神向摩西和以色列盟頒布十誡
[00:15:50.600 --> 00:15:54.320]  都記載在春埃及記和生命記裡面
[00:15:54.320 --> 00:15:57.800]  當中也有一個英許
[00:15:57.800 --> 00:16:01.320]  當我們聽從或孝敬父母的時候
[00:16:01.320 --> 00:16:06.160]  耶和華願意使我們在地上的日子得以長久
[00:16:06.160 --> 00:16:09.000]  所以無論基督徒或猶太教徒
[00:16:09.000 --> 00:16:13.320]  他們都很尊重孝敬父母這條誡命
[00:16:13.320 --> 00:16:16.040]  在十誡裡我們知道有十條誡命
[00:16:16.040 --> 00:16:19.720]  在基督徒通常他們的分誡
[00:16:19.720 --> 00:16:24.680]  是四和六,頭四條誡命與神的關係
[00:16:24.680 --> 00:16:28.040]  六條誡命與人的關係
[00:16:28.040 --> 00:16:32.920]  而孝敬父母就是後六條誡命的第一條
[00:16:32.920 --> 00:16:34.240]  即是第五條誡命
[00:16:34.240 --> 00:16:36.000]  這是基督徒的分法
[00:16:36.000 --> 00:16:41.680]  猶太人更加把十條誡命看成為五條五條
[00:16:41.680 --> 00:16:45.480]  頭五條是神聖的誡命
[00:16:45.480 --> 00:16:52.760]  連孝敬父母都看成為神聖的誡命
[00:16:52.760 --> 00:16:55.240]  要他們的信徒遵守
[00:16:55.240 --> 00:16:56.280]  所以無論如何
[00:16:56.280 --> 00:16:58.280]  孝敬父母這條誡命
[00:16:58.280 --> 00:17:02.520]  是神吩咐我們一定要遵守很重要的誡命
[00:17:02.520 --> 00:17:04.680]  在當中我們要學習
[00:17:04.680 --> 00:17:10.080]  兒女要聽從父母
[00:17:10.080 --> 00:17:11.320]  有時我們會想
[00:17:11.320 --> 00:17:14.320]  如果父母不好我們怎樣尊敬他們
[00:17:14.320 --> 00:17:16.680]  但是神吩咐我們,我們就要做
[00:17:16.680 --> 00:17:18.280]  特別我們要學習的是
[00:17:18.280 --> 00:17:20.160]  我們要寬恕
[00:17:20.160 --> 00:17:22.280]  一個寬恕的功課
