
[00:00:00.000 --> 00:00:03.000]  好 各位弟兄姊妹 主日平安
[00:02:09.200 --> 00:02:12.100]  好讓我們低頭禱告
[00:02:12.100 --> 00:02:14.800]  天上帝我們來到你的面前
[00:02:14.800 --> 00:02:17.700]  敬拜你並且聆聽主你的話語
[00:02:17.700 --> 00:02:19.400]  求主與我們同在
[00:02:19.400 --> 00:02:22.000]  講的聽的都仰望在主你的手中
[00:02:22.000 --> 00:02:24.600]  引領我們尋見你的面
[00:02:24.600 --> 00:02:26.000]  聆聽你的教訓
[00:02:26.000 --> 00:02:28.400]  並曉得如何的跟隨你
[00:02:28.400 --> 00:02:30.700]  禱告奉耶穌基督的聖名
[00:02:30.700 --> 00:02:31.100]  Amen
[00:02:31.100 --> 00:02:33.400]  好
[00:02:33.400 --> 00:02:36.400]  那我們看這段聖經
[00:02:36.400 --> 00:02:37.800]  他說
[00:02:37.800 --> 00:02:38.500]  耶和華
[00:02:38.500 --> 00:02:41.100]  講了很多話
[00:02:41.100 --> 00:02:43.300]  就是第四個神域
[00:02:43.300 --> 00:02:44.600]  從結構上來看呢
[00:02:44.600 --> 00:02:50.600]  你看這個段經文有一個層層遞進的一個漸進高潮的一個進程
[00:02:52.300 --> 00:02:56.900]  我們看的pop up上面的可以看到這樣的一個漸進的示範
[00:02:56.900 --> 00:02:59.900]  二章17節提到說
[00:02:59.900 --> 00:03:03.700]  審判的神必被人所說的話呢
[00:03:03.700 --> 00:03:05.100]  所激怒
[00:03:05.100 --> 00:03:07.000]  那第二個層的臺階呢
[00:03:07.000 --> 00:03:09.200]  就是三章一節都審判的神呢
[00:03:09.200 --> 00:03:11.200]  將突然降臨
[00:03:11.200 --> 00:03:15.300]  那三章二到五節就是第三個也是最高的臺階啊
[00:03:15.300 --> 00:03:18.200]  審判的神的即將大行判決
[00:03:18.200 --> 00:03:20.700]  但注意這段最後的這個臺階裏面呢
[00:03:20.700 --> 00:03:28.400]  還可以分成兩層二到四節三章的二到四節是恢復與百姓的約
[00:03:28.400 --> 00:03:30.000]  最後三章五節呢
[00:03:30.000 --> 00:03:32.700]  就是定罪不敬畏神的人
[00:03:32.700 --> 00:03:34.800]  我們先看第一個部分
[00:03:34.800 --> 00:03:37.000]  就是審判的神呢
[00:03:37.000 --> 00:03:39.000]  被人的話語所激怒
[00:03:39.000 --> 00:03:40.700]  就是二章第17節
[00:03:40.700 --> 00:03:46.300]  這裏面的是一個非常典型的一個論辯的一個形式
[00:03:46.300 --> 00:03:51.000]  論辯的發生在先知還有聽衆之間
[00:03:51.000 --> 00:03:52.700]  而這個話的內容呢
[00:03:52.700 --> 00:03:54.200]  是涉及到四個方面
[00:03:54.200 --> 00:03:55.200]  也就是說話
[00:03:55.200 --> 00:03:58.100]  雙方先知和他的聽衆
[00:03:58.100 --> 00:03:59.900]  你們還有呢
[00:03:59.900 --> 00:04:01.900]  就是沒有說話的上帝
[00:04:01.900 --> 00:04:02.700]  以及呢
[00:04:02.700 --> 00:04:04.300]  那些行惡的人
[00:04:04.300 --> 00:04:05.800]  這四個方面啊
[00:04:05.800 --> 00:04:08.400]  你首先看先知的發出了一個聲明
[00:04:08.400 --> 00:04:13.300]  就是你們用自己的話語使伊和華厭煩啊
[00:04:13.300 --> 00:04:16.400]  後面的經文所看到的大家的是啊
[00:04:16.400 --> 00:04:19.400]  我根據原文的做自己的一個翻譯啊
[00:04:19.400 --> 00:04:20.600]  嘗試呢
[00:04:20.600 --> 00:04:24.100]  更突出一些這段經文裏面的信息
[00:04:24.100 --> 00:04:30.100]  這裏面你們就是指的猶太人當中的那些好人
[00:04:30.100 --> 00:04:32.100]  包括祭祀在內
[00:04:32.100 --> 00:04:35.900]  因爲從他們的言話語來看呢
[00:04:35.900 --> 00:04:43.000]  就是那些不滿的來自於對於現世當中的那些惡人和惡行的一種不滿
[00:04:43.300 --> 00:04:45.700]  他們感覺到的神不制裁這些人
[00:04:45.700 --> 00:04:51.000]  問題是出在他們出言不遜
[00:04:51.000 --> 00:04:51.700]  而且呢
[00:04:51.700 --> 00:04:55.080]  是有一種嘲諷神的語氣在裏面
[00:04:55.080 --> 00:04:58.600]  他們甚至的質疑上帝的存在
[00:04:58.600 --> 00:04:59.080]  所以呢
[00:04:59.080 --> 00:05:00.320]  在聖經當中呢
[00:05:00.320 --> 00:05:01.920]  我們看到這些人呢
[00:05:01.920 --> 00:05:04.200]  往往是在
[00:05:04.200 --> 00:05:10.360]  在判斷在判斷是道不公
[00:05:10.360 --> 00:05:11.320]  而且呢
[00:05:11.320 --> 00:05:19.360]  他們基本上出說話的一種立場的是出於自己認爲自己是義的和善的
[00:05:19.360 --> 00:05:20.120]  顯然呢
[00:05:20.120 --> 00:05:23.960]  他們把自己和那些行惡的人是分別開來的
[00:05:23.960 --> 00:05:29.680]  那麼這些人的喋喋不休的去抱怨和冷嘲熱諷
[00:05:29.680 --> 00:05:36.720]  他們抱怨的對象和冷嘲熱諷的對象的就是上帝
[00:05:36.720 --> 00:05:37.560]  他們試圖呢
[00:05:37.560 --> 00:05:41.000]  去檢驗神的一個容忍的程度
[00:05:41.000 --> 00:05:43.040]  所以在這裏面特別提到的時候呢
[00:05:43.040 --> 00:05:46.120]  他們這樣的表現的令神感到厭煩
[00:05:46.120 --> 00:05:50.640]  而且那個令神感到厭煩這件行爲呢
[00:05:50.640 --> 00:05:52.760]  不僅僅是一個過去發生的事情
[00:05:52.760 --> 00:05:56.120]  而且甚至是持續到當下的日子
[00:05:56.120 --> 00:05:58.880]  他屬於一種習慣性的舉動
[00:05:58.880 --> 00:06:02.740]  而希伯來語裏面厭煩這個詞
[00:06:02.740 --> 00:06:06.840]  他表現的是一個非常強烈的感受
[00:06:06.840 --> 00:06:12.800]  厭煩就是指的漫長的苦工或者一個旅行
[00:06:12.800 --> 00:06:14.920]  或者是其他任何的行爲呢
[00:06:14.920 --> 00:06:17.560]  是導致一個人的精疲力盡
[00:06:17.560 --> 00:06:19.720]  也可以指呢
[00:06:19.720 --> 00:06:24.720]  他持續的生活在一種壓力當中或者悲痛裏面
[00:06:24.720 --> 00:06:26.160]  歷盡磨難
[00:06:26.160 --> 00:06:28.880]  帶來了一種情感上面
[00:06:28.880 --> 00:06:30.600]  煩煩惱
[00:06:30.600 --> 00:06:32.480]  憂慮和枯竭
[00:06:32.480 --> 00:06:36.300]  如果你從這個詞的意思來看
[00:06:36.300 --> 00:06:40.200]  這裏介意的就是要表達那一種長期的
[00:06:40.200 --> 00:06:42.180]  而且是惱人的行爲呢
[00:06:42.180 --> 00:06:46.440]  讓上帝的忍耐已經幾乎接近了終點
[00:06:46.440 --> 00:06:49.200]  接下來呢
[00:06:49.200 --> 00:06:52.160]  是那些聽衆的反駁
[00:06:52.160 --> 00:06:54.120]  藉着先知之口
[00:06:54.120 --> 00:06:56.320]  那些聽衆似乎還說呢
[00:06:56.320 --> 00:06:58.360]  我們怎樣使他厭煩了呢
[00:07:02.680 --> 00:07:08.800]  儘管先知在二章17節一開始就說已經警告他們
[00:07:08.800 --> 00:07:11.800]  提醒他們就是你們這樣的一種嘲諷
[00:07:11.800 --> 00:07:15.320]  抱怨的是上帝已經忍耐到極點
[00:07:15.320 --> 00:07:16.520]  但這些人呢
[00:07:16.520 --> 00:07:19.400]  卻仍然不曉得
[00:07:19.400 --> 00:07:20.760]  原文裏面的一開
[00:07:20.760 --> 00:07:23.840]  這一句裏面有一個淡字
[00:07:23.840 --> 00:07:28.920]  他反映出來這些聽衆這些讓人厭煩的人呢
[00:07:28.920 --> 00:07:31.160]  是非常遲鈍的
[00:07:31.160 --> 00:07:33.880]  他們不但不覺得自己是讓人煩
[00:07:33.880 --> 00:07:35.400]  而且他們還敢回嘴
[00:07:35.400 --> 00:07:40.720]  好像是一點都不知道的大難臨頭的樣子
[00:07:40.720 --> 00:07:41.000]  好
[00:07:41.000 --> 00:07:41.680]  那先知呢
[00:07:41.680 --> 00:07:43.320]  就舉證了
[00:07:43.320 --> 00:07:43.800]  先知說
[00:07:43.800 --> 00:07:46.720]  因爲你們說這樣這樣這樣
[00:07:46.720 --> 00:07:51.440]  按照當時代的人的理解
[00:07:51.440 --> 00:07:54.860]  耶和華看爲善的所喜悅的人
[00:07:54.860 --> 00:07:59.720]  那結果一定是得享平安和美福的人
[00:07:59.720 --> 00:08:01.520]  但是現實當中呢
[00:08:01.520 --> 00:08:03.720]  他們卻看到惡人的橫通
[00:08:03.720 --> 00:08:04.800]  同時呢
[00:08:04.800 --> 00:08:10.120]  他們覺得他們所信的和現現實當中的事實呢
[00:08:10.120 --> 00:08:11.800]  是發生了很大的衝突
[00:08:11.800 --> 00:08:15.200]  也就是他們相信自己是藝人
[00:08:15.200 --> 00:08:19.960]  但是他們看到了現實當中眼中的惡人呢
[00:08:19.960 --> 00:08:21.040]  卻沒有遭報
[00:08:21.040 --> 00:08:25.320]  所以他們是有一種疑惑的心態在裏面
[00:08:25.320 --> 00:08:27.880]  而且甚至證明疑惑呢
[00:08:27.880 --> 00:08:31.640]  爆發出來是一種採取了反諷的一種態度
[00:08:31.640 --> 00:08:34.520]  他用諷刺的方式呢
[00:08:34.520 --> 00:08:36.460]  來解釋現象
[00:08:36.460 --> 00:08:39.280]  也就是這個邏輯是這樣的考慮啊
[00:08:39.280 --> 00:08:41.840]  既然惡人的是興旺發達的
[00:08:41.840 --> 00:08:45.800]  那就說明了神是一位顛倒黑白的
[00:08:45.800 --> 00:08:48.000]  甚至那是喜悅惡人的神
[00:08:48.000 --> 00:08:50.360]  只是呢
[00:08:50.360 --> 00:08:53.920]  這恰恰和他們原來相信的那個信仰呢
[00:08:53.920 --> 00:08:55.960]  是相反的一個價值判斷
[00:08:56.920 --> 00:09:01.680]  你看到舊約裏面常常提醒人是你順服就蒙祝福
[00:09:01.680 --> 00:09:02.640]  你背逆呢
[00:09:02.640 --> 00:09:04.920]  就遭奏奏阻
[00:09:04.920 --> 00:09:05.960]  但是他們覺得呢
[00:09:05.960 --> 00:09:06.640]  現實呢
[00:09:06.640 --> 00:09:09.360]  是和他們所相信的這些道理是相反的
[00:09:09.360 --> 00:09:16.320]  或許在事實上真的沒有人敢說出這樣褻瀆上帝的話來
[00:09:16.320 --> 00:09:18.960]  但是他們這種想法呢
[00:09:18.960 --> 00:09:22.760]  卻是從他們的生活當中行爲當中反映出來
[00:09:22.760 --> 00:09:26.560]  正如你在前面一點經文哈
[00:09:26.560 --> 00:09:28.480]  就是二章的第八節
[00:09:28.480 --> 00:09:29.960]  你會發現呢
[00:09:29.960 --> 00:09:33.720]  他們已經破壞了那個立立位人之約
[00:09:33.720 --> 00:09:35.000]  二章的第十節呢
[00:09:35.000 --> 00:09:38.200]  又說到他們破壞了先祖之約
[00:09:38.200 --> 00:09:39.720]  所謂立位人之約呢
[00:09:39.720 --> 00:09:49.320]  就是他們應該有責任作爲立位人教導百姓律法教導神看爲善看爲惡這樣的一個分別
[00:09:49.320 --> 00:09:51.720]  而這樣呢
[00:09:51.720 --> 00:09:56.480]  他們在聖經當中既然先知指責他們違反了這些約呢
[00:09:56.480 --> 00:09:58.800]  就說明他們實際生活呢
[00:09:58.800 --> 00:10:02.400]  已經去做出了一種行動
[00:10:02.400 --> 00:10:05.520]  來去牴觸上帝的律法
[00:10:05.520 --> 00:10:09.600]  所以我們知道人的行動的也是一種話語
[00:10:09.600 --> 00:10:09.760]  好
[00:10:09.760 --> 00:10:13.680]  在這裏問題又提升了一步
[00:10:13.680 --> 00:10:15.640]  他們竟敢質疑呢
[00:10:15.640 --> 00:10:18.040]  公義的神何在
[00:10:18.040 --> 00:10:19.600]  就在這裏反映出來呢
[00:10:19.600 --> 00:10:23.840]  他們所表達的意思已經超越了質疑上帝公義的屬性
[00:10:23.840 --> 00:10:33.000]  這樣的一種層面馬拉基先知的聽衆似乎是在呼籲公義的神
[00:10:33.000 --> 00:10:34.400]  你快做點什麼
[00:10:34.400 --> 00:10:39.280]  你做你當做的就是你審判那些惡者
[00:10:39.280 --> 00:10:42.280]  雖然好像表面上來看
[00:10:42.280 --> 00:10:43.520]  這句話說的是啊
[00:10:43.520 --> 00:10:46.480]  對神施行審判的一種呼籲
[00:10:46.480 --> 00:10:48.480]  一種祈求
[00:10:48.480 --> 00:10:51.520]  但實際上的你從上下文的文脈
[00:10:51.520 --> 00:10:57.040]  你顯然可以留意到他們的語氣應該絕非是一種懇求
[00:10:57.040 --> 00:10:59.600]  而是一種嘲諷式的催促
[00:10:59.600 --> 00:11:00.840]  你快做點什麼吧
[00:11:00.840 --> 00:11:03.520]  所以總而言之呢
[00:11:03.520 --> 00:11:07.320]  這個第四個神域從一開始呢
[00:11:07.320 --> 00:11:12.440]  其實你應該可以感覺到一種非常緊張的氣氛
[00:11:12.440 --> 00:11:14.880]  一方面的是被激怒的神
[00:11:14.880 --> 00:11:16.080]  另一方面呢
[00:11:16.080 --> 00:11:21.640]  是對先知的提醒仍然蒙然無知的那些無謂的人
[00:11:21.640 --> 00:11:25.520]  雙方之間的存在着非常大的張力
[00:11:25.520 --> 00:11:30.880]  而讀者在這裏最可期待的就是上帝的行動
[00:11:30.880 --> 00:11:32.400]  你要做什麼呢
[00:11:32.400 --> 00:11:34.520]  所以我們看第三章的第一節
[00:11:34.520 --> 00:11:44.480]  在原文上的萬君之耶和華說在語序上是放在這節經文的最後的
[00:11:44.480 --> 00:11:48.400]  而三章第一節一上來開始就用了一個詞
[00:11:48.400 --> 00:11:49.200]  就看了
[00:11:49.200 --> 00:11:52.840]  如果你是朗誦這個經文的話
[00:11:52.840 --> 00:11:54.200]  我可以建議大家呢
[00:11:54.200 --> 00:11:57.080]  在第二章的十七節之後
[00:11:57.080 --> 00:11:59.040]  你停頓一點時間
[00:11:59.040 --> 00:12:01.200]  這個停頓呢
[00:12:01.200 --> 00:12:06.320]  就好像是一個預示預示着一個大事發生之前的一個寂靜
[00:12:06.320 --> 00:12:10.040]  你可以讓聽衆呢
[00:12:10.040 --> 00:12:13.840]  感覺到神經緊張
[00:12:13.840 --> 00:12:14.840]  似乎呢
[00:12:14.840 --> 00:12:20.280]  這點點的停頓就醞釀着一個識破天經的一個非常可怕的一幕出現
[00:12:20.280 --> 00:12:24.240]  我想作者在這裏用一個看呢
[00:12:24.240 --> 00:12:26.840]  這個詞他用意就是在這裏
[00:12:26.840 --> 00:12:30.760]  他要給人接下來內容的帶出一種震撼力來
[00:12:30.760 --> 00:12:33.080]  看呢
[00:12:33.080 --> 00:12:34.080]  這個詞在開始
[00:12:34.080 --> 00:12:35.360]  它是一個感嘆詞
[00:12:35.360 --> 00:12:37.960]  在希伯來文當中
[00:12:37.960 --> 00:12:40.640]  往往是提醒聽衆呢
[00:12:40.640 --> 00:12:40.880]  哦
[00:12:40.880 --> 00:12:43.240]  接下來有大事發生
[00:12:43.240 --> 00:12:45.520]  有重要的宣告要發表
[00:12:45.520 --> 00:12:48.240]  所以看哪
[00:12:48.240 --> 00:13:00.000]  這個詞往往要引出來一個未來的緊迫性和一個非常令人震驚的宣告聲明或者是講論
[00:13:00.000 --> 00:13:04.400]  後面你看到有一個詞就是忽然的
[00:13:04.400 --> 00:13:07.240]  尤其呢
[00:13:07.240 --> 00:13:08.560]  在原文當中
[00:13:08.560 --> 00:13:19.200]  希伯來人會用這個詞來指那有一些災難不幸或者軍事入侵等等一類的負面的事情要發生了
[00:13:19.200 --> 00:13:20.600]  而且是突然的降臨
[00:13:20.600 --> 00:13:27.600]  他的詞意的不僅僅是要表達說立刻馬上
[00:13:27.600 --> 00:13:28.960]  而重點在於呢
[00:13:28.960 --> 00:13:31.400]  那種出乎意料
[00:13:31.400 --> 00:13:32.560]  令人喫驚的
[00:13:34.280 --> 00:13:39.200]  往往是不祥的一種預感
[00:13:39.200 --> 00:13:43.920]  這個詞常常是和突然出現的一些災難相連接
[00:13:43.920 --> 00:13:49.600]  所以忽然的如果用在今天最好的一個形象的用法
[00:13:49.600 --> 00:13:55.040]  就是讓我們感覺到這場瘟疫忽然的出現了
[00:13:55.040 --> 00:13:58.440]  就是這種詞所要指的這個意境
[00:13:59.720 --> 00:14:07.400]  而這個忽然的和後面神的行動連接在一起連接在一起呢
[00:14:07.400 --> 00:14:10.520]  就更增添了這段經文的這種緊張感
[00:14:10.520 --> 00:14:12.840]  而且呢
[00:14:12.840 --> 00:14:20.240]  和第二節那個大而可畏的日子所帶來的結果就是誰能當得起呢
[00:14:20.240 --> 00:14:21.960]  誰能站立得住呢
[00:14:21.960 --> 00:14:24.200]  這個結果呢
[00:14:24.200 --> 00:14:25.560]  埋下了一個伏筆
[00:14:25.560 --> 00:14:27.800]  不過現在呢
[00:14:27.800 --> 00:14:30.880]  我想大家一定會關心哇
[00:14:30.880 --> 00:14:33.040]  誰要忽然的要來到呢
[00:14:33.040 --> 00:14:36.080]  那要來的是誰呢
[00:14:36.080 --> 00:14:43.960]  你看本節經文當中出現了我的使者主和約的使者
[00:14:43.960 --> 00:14:45.880]  這三個
[00:14:45.880 --> 00:14:50.520]  讓我們需要解開的這個謎
[00:14:50.520 --> 00:14:52.160]  到底他們指的是誰呢
[00:14:52.160 --> 00:14:55.480]  首先看我的使者
[00:14:57.000 --> 00:15:00.480]  按照按照近東的慣例呢
[00:15:00.480 --> 00:15:03.240]  在君王大駕光臨的時候
[00:15:03.240 --> 00:15:08.160]  他會先差遣使者去宣佈他的來臨
[00:15:08.160 --> 00:15:08.920]  並且呢
[00:15:08.920 --> 00:15:11.840]  去清理路上一切的障礙
[00:15:11.840 --> 00:15:16.440]  你看到馬拉基書的第四章五節裏面提到說
[00:15:16.440 --> 00:15:17.320]  看哪
[00:15:17.320 --> 00:15:20.240]  在依赫華大而可畏的日子來到以先
[00:15:20.240 --> 00:15:23.960]  我必差遣以利亞先知到你們那裏去
[00:15:25.520 --> 00:15:30.240]  顯然我的時使者在這裏的是指向以利亞先知
[00:15:30.240 --> 00:15:38.040]  而耶穌在由馬太福音的第十一章第十和十四節也明確的指出來呢
[00:15:38.040 --> 00:15:40.160]  這個以利亞先知的預言呢
[00:15:40.160 --> 00:15:42.400]  就應驗在施洗約翰的身上
[00:15:42.400 --> 00:15:44.200]  說
[00:15:44.200 --> 00:15:45.080]  經上所記
[00:15:45.080 --> 00:15:45.560]  看哪
[00:15:45.560 --> 00:15:47.960]  我差遣我的使者在你前面
[00:15:47.960 --> 00:15:50.440]  他必在你前頭預備你的道路
[00:15:50.440 --> 00:15:53.640]  這句話指着他說的
[00:15:54.600 --> 00:15:55.880]  所以一說這句話呢
[00:15:55.880 --> 00:15:59.400]  明顯的告訴我們施洗約翰呢
[00:15:59.400 --> 00:16:05.840]  就是那舊約裏面馬拉基書所預言的那位先知
[00:16:05.840 --> 00:16:08.400]  那位上帝的使者
[00:16:08.400 --> 00:16:09.560]  他就是以利亞
[00:16:09.560 --> 00:16:12.240]  好
[00:16:12.240 --> 00:16:15.520]  我們確定了我的使者指的是先知
[00:16:15.520 --> 00:16:24.120]  以利亞也是在新約當中應驗的那個預言施洗約翰之後
[00:16:24.120 --> 00:16:27.080]  我們看主和約的使者到底指誰呢
[00:16:27.080 --> 00:16:30.560]  從後面二到五節來看呢
[00:16:30.560 --> 00:16:36.920]  這位當來者所指向的應該是帶來了一種捷徑和審判的工作
[00:16:36.920 --> 00:16:48.880]  而聖經全本聖經啓示給我們的那可以來並且帶出捷徑和審判的工作的那一位
[00:16:48.880 --> 00:16:52.280]  當然就是大衛的子孫米賽亞
[00:16:52.280 --> 00:16:57.480]  而新約很明顯的就指向了主耶穌基督
[00:16:57.480 --> 00:17:01.400]  這是福音書裏面明明告訴我們
[00:17:01.400 --> 00:17:02.520]  所以這三個詞呢
[00:17:02.520 --> 00:17:04.800]  其實是指向了兩個對象
[00:17:04.800 --> 00:17:10.600]  我的使者指向的是施洗約翰這樣的一位
[00:17:10.600 --> 00:17:11.480]  那另外呢
[00:17:11.480 --> 00:17:16.320]  就是主和約的使者帶來捷徑和審判的那一位呢
[00:17:16.320 --> 00:17:17.840]  就是主耶穌基督
[00:17:20.360 --> 00:17:22.480]  所以那些恣意的懷疑論者
[00:17:22.480 --> 00:17:25.280]  他們嘲諷神
[00:17:25.280 --> 00:17:27.760]  喜悅惡人
[00:17:27.760 --> 00:17:30.320]  並且質問神他在哪裏
[00:17:30.320 --> 00:17:34.840]  表面上看他們似乎是在尋求神
[00:17:34.840 --> 00:17:37.440]  其實不一樣
[00:17:37.440 --> 00:17:45.640]  你從神所回應的語氣同樣帶有嘲諷的語氣可以看出來
[00:17:45.640 --> 00:17:51.480]  說你們正在尋找的那一位和你們喜悅的那位愛慕的那一位
[00:17:51.480 --> 00:17:54.000]  他會突然來到
[00:17:54.000 --> 00:17:56.640]  對於這些人來講
[00:17:56.640 --> 00:18:02.640]  他們哪裏會真正在尋找和喜悅呢
[00:18:02.640 --> 00:18:09.520]  因爲這一位忽然的來到對他們而言帶來的不是好事
[00:18:09.520 --> 00:18:10.160]  不是祝福
[00:18:10.160 --> 00:18:11.280]  剛纔我已經提到了說
[00:18:11.280 --> 00:18:17.680]  這忽然的往往在舊約聖經當中的是和一些災難不祥
[00:18:17.680 --> 00:18:21.360]  負面的事件的是聯繫在一起出現的
[00:18:21.360 --> 00:18:23.720]  所以對於這些嘲諷神
[00:18:23.720 --> 00:18:25.640]  質問神在哪裏的人來講
[00:18:25.640 --> 00:18:32.720]  神的使者以及彌賽亞的出現帶來的並不是他們所期待的
[00:18:32.720 --> 00:18:35.680]  所以我們最後看第二節到第五節
[00:18:40.400 --> 00:18:44.640]  如果你聽不出來上帝的話語當中這種嘲諷
[00:18:44.640 --> 00:18:46.720]  這種意味這種反諷的意味
[00:18:46.720 --> 00:18:49.320]  那那些恣意的人呢
[00:18:49.320 --> 00:18:50.280]  就會覺得啊
[00:18:50.280 --> 00:18:52.360]  這個審判的主當然出現了
[00:18:52.360 --> 00:18:55.120]  那倒黴的應該是那些行惡事的惡人
[00:18:55.120 --> 00:18:59.480]  那到時候他們自己可以是昂首挺胸
[00:18:59.480 --> 00:19:00.880]  安然無恙
[00:19:00.880 --> 00:19:01.400]  但是呢
[00:19:01.400 --> 00:19:02.960]  接着下來的話
[00:19:02.960 --> 00:19:06.200]  我想對這些人來講一定是讓他們感到震驚的
[00:19:07.320 --> 00:19:11.400]  你先看三章二節的前半句
[00:19:11.400 --> 00:19:14.680]  這句話的一開始其實有一個詞就是可是
[00:19:14.680 --> 00:19:19.560]  可是他來的日子誰能當得起呢
[00:19:19.560 --> 00:19:22.400]  他顯現的時候誰能站立的住呢
[00:19:22.400 --> 00:19:24.800]  這個可是呢
[00:19:24.800 --> 00:19:27.120]  其實意味着就是引出來的
[00:19:27.120 --> 00:19:30.400]  接下來是一個非常令人意外的
[00:19:30.400 --> 00:19:32.720]  甚至令人驚恐的結果
[00:19:34.760 --> 00:19:40.640]  這種結果是完全顛覆了這些自視爲義人
[00:19:40.640 --> 00:19:44.920]  看不慣那些惡人請神出來去審判他們
[00:19:44.920 --> 00:19:48.400]  常常不審判他們的時候就會問神在哪裏呢
[00:19:48.400 --> 00:19:51.280]  這樣的人的想法是完全被顛覆了
[00:19:51.280 --> 00:19:55.880]  後面兩兩個平行的修辭
[00:19:55.880 --> 00:19:57.880]  因爲一問句
[00:19:57.880 --> 00:20:02.520]  它意味着期待着讀者得到一個否定答案
[00:20:02.520 --> 00:20:04.760]  所謂修辭一問句
[00:20:04.760 --> 00:20:06.640]  就是
[00:20:06.640 --> 00:20:11.160]  他是爲了修辭效果而提出來的問題
[00:20:11.160 --> 00:20:12.960]  不是你真的不知道
[00:20:12.960 --> 00:20:16.440]  並不需要你真的出聲的回答
[00:20:16.440 --> 00:20:20.080]  因爲他期待的是你每個人心裏都不知道答案
[00:20:20.080 --> 00:20:24.600]  沒有人沒有一個人可以在他來的日子擔當了起
[00:20:24.600 --> 00:20:27.400]  在他顯現的時候能夠站立的住
[00:20:29.800 --> 00:20:33.920]  顯然在審判的神降臨的時候
[00:20:33.920 --> 00:20:40.480]  在他面前原來自以爲義的人和他們自己眼中看爲那些惡人呢
[00:20:40.480 --> 00:20:44.080]  實際上在本質上結果是沒有區別的
[00:20:44.080 --> 00:20:47.440]  這是這句話想強調的
[00:20:47.440 --> 00:20:51.640]  也是這個可是所特別突出的一種意外性在裏面
[00:20:51.640 --> 00:20:58.080]  那接下來我們看三章二節的後半句到第四節
[00:21:00.800 --> 00:21:04.280]  這三節經文裏面呢
[00:21:04.280 --> 00:21:07.120]  可以發現有三個比喻
[00:21:07.120 --> 00:21:08.520]  就是鍊金
[00:21:08.520 --> 00:21:10.640]  挑步和煉銀
[00:21:10.640 --> 00:21:11.520]  這三個比喻
[00:21:11.520 --> 00:21:17.200]  其中特別請大家留意的是形容煉銀的人
[00:21:17.200 --> 00:21:18.160]  他是坐着的
[00:21:18.160 --> 00:21:21.720]  坐着鍊金
[00:21:21.720 --> 00:21:24.520]  這是一個非常持續的
[00:21:24.520 --> 00:21:26.320]  而且有耐心的一個過程
[00:21:27.680 --> 00:21:31.040]  在古代的煉銀往往用的是灰炊法
