
[00:00:00.000 --> 00:00:04.640]  感謝主,我們在進入經文前一起同心低頭祈禱
[00:02:22.000 --> 00:02:25.440]  又或者你希望快點脫身
[00:02:25.440 --> 00:02:29.520]  這條鑰匙已經付了負債
[00:02:29.520 --> 00:02:31.520]  不用再供屋
[00:02:31.520 --> 00:02:33.520]  以致你可以享受人生
[00:02:33.520 --> 00:02:36.760]  亦都一直儲錢儲錢儲錢是你的目標
[00:02:36.760 --> 00:02:38.760]  所以你願意犧牲很多其他的東西
[00:02:38.760 --> 00:02:39.960]  至於吃飯也好
[00:02:39.960 --> 00:02:41.960]  儲多些錢,以致到有一天
[00:02:41.960 --> 00:02:44.460]  你是能夠完全的財政獨立
[00:02:44.460 --> 00:02:47.460]  加上所謂的financial freedom
[00:02:47.460 --> 00:02:51.140]  即是你不做都不優的那種狀況
[00:02:51.140 --> 00:02:53.140]  於是你很希望
[00:02:53.140 --> 00:02:55.140]  做得那麼辛苦為了什麼
[00:02:55.140 --> 00:02:57.140]  當然是希望有一天能夠
[00:02:57.140 --> 00:02:59.140]  去遊船河,退休
[00:02:59.140 --> 00:03:00.140]  究竟做些什麼
[00:03:00.140 --> 00:03:02.140]  可能你說學生不用等你退休
[00:03:02.140 --> 00:03:04.140]  我現在都在做
[00:03:04.140 --> 00:03:05.140]  這就是你的目標
[00:03:05.140 --> 00:03:07.140]  這個你在人生裏面有很多
[00:03:07.140 --> 00:03:09.140]  你願意犧牲值得去做
[00:03:09.140 --> 00:03:11.140]  你覺得你會付代價
[00:03:11.140 --> 00:03:13.140]  因為你都知道
[00:03:13.140 --> 00:03:15.140]  其實做任何事情都有代價
[00:03:15.140 --> 00:03:17.140]  不過我想問你
[00:03:17.140 --> 00:03:19.140]  如果問你回到教會裏面
[00:03:19.140 --> 00:03:21.140]  我們現在在教會
[00:03:21.140 --> 00:03:23.140]  為了推薦耶穌給別人
[00:03:23.140 --> 00:03:27.140]  你是不是願意付出任何的代價呢
[00:03:27.140 --> 00:03:32.140]  可能不敢叫大家舉手
[00:03:32.140 --> 00:03:34.140]  因為我想
[00:03:34.140 --> 00:03:36.140]  如果有人不問我的問題
[00:03:36.140 --> 00:03:38.140]  我都要想一想才可以回答
[00:03:38.140 --> 00:03:40.140]  但我們真的很值得去想這個問題
[00:03:40.140 --> 00:03:42.140]  因為這個問題的答案
[00:03:42.140 --> 00:03:44.140]  很取決於
[00:03:44.140 --> 00:03:48.140]  究竟你看見福音的珍貴價值沒有
[00:03:48.140 --> 00:03:50.140]  或者福音對你來說
[00:03:50.140 --> 00:03:52.140]  或者耶穌對你來說
[00:03:52.140 --> 00:03:54.140]  是有多珍貴有多重要
[00:03:54.140 --> 00:04:01.140]  以致你覺得那些是值得的
[00:04:01.140 --> 00:04:04.140]  我們講談過去兩個多月的時間
[00:04:04.140 --> 00:04:06.140]  跟大家一起講到
[00:04:06.140 --> 00:04:08.140]  只能活一次
[00:04:08.140 --> 00:04:10.140]  因為一生真的只有一次的機會
[00:04:10.140 --> 00:04:12.140]  去活出
[00:04:12.140 --> 00:04:13.140]  我們其實人生裏面
[00:04:13.140 --> 00:04:15.140]  是要做很重要的抉擇
[00:04:15.140 --> 00:04:16.140]  在過去兩個半月
[00:04:16.140 --> 00:04:18.140]  我們一起去接受挑戰
[00:04:18.140 --> 00:04:20.140]  去重溫
[00:04:20.140 --> 00:04:21.140]  究竟我們人生裏面
[00:04:21.140 --> 00:04:22.140]  只能活一次的時候
[00:04:22.140 --> 00:04:25.140]  我們要做什麼抉擇呢
[00:04:25.140 --> 00:04:27.140]  因為這是天堂地獄
[00:04:27.140 --> 00:04:31.140]  永生永死的一個很重要的抉擇
[00:04:31.140 --> 00:04:33.140]  所以我們頭兩個星期
[00:04:33.140 --> 00:04:35.140]  我們跟大家看過
[00:04:35.140 --> 00:04:38.140]  不要讓福音過期
[00:04:38.140 --> 00:04:40.140]  因為只有你現在的生命
[00:04:40.140 --> 00:04:41.140]  活得一次的生命
[00:04:41.140 --> 00:04:44.140]  可以做這個的抉擇
[00:04:44.140 --> 00:04:45.140]  而你做了這個抉擇之後
[00:04:45.140 --> 00:04:47.140]  又不要浪費你的生命
[00:04:47.140 --> 00:04:50.140]  以致你能夠真的過得豐盛
[00:04:50.140 --> 00:04:52.140]  亦都跟大家講過
[00:04:52.140 --> 00:04:53.140]  其實家庭很重要
[00:04:53.140 --> 00:04:55.140]  因為福音在家庭
[00:04:55.140 --> 00:04:57.140]  不要失去這一代
[00:04:57.140 --> 00:04:59.140]  因為我們的下一代
[00:04:59.140 --> 00:05:01.140]  他們現在年少的時候
[00:05:01.140 --> 00:05:04.140]  是最有機會去接受福音的
[00:05:04.140 --> 00:05:07.140]  更加我們重溫罪和審判
[00:05:07.140 --> 00:05:10.140]  知道福音的迫切性
[00:05:10.140 --> 00:05:12.140]  因為真的有審判
[00:05:12.140 --> 00:05:14.140]  我們真的人人都有罪
[00:05:14.140 --> 00:05:16.140]  剛才Alex大兄
[00:05:16.140 --> 00:05:18.140]  也為我們讀出了羅馬書
[00:05:18.140 --> 00:05:20.140]  很重要的經文
[00:05:20.140 --> 00:05:21.140]  我們亦都繼續
[00:05:21.140 --> 00:05:23.140]  在過去一個月裏面
[00:05:23.140 --> 00:05:24.140]  我們看
[00:05:24.140 --> 00:05:26.140]  天堂是真的
[00:05:26.140 --> 00:05:27.140]  地獄是很可怕的
[00:05:27.140 --> 00:05:29.140]  都是真實的
[00:05:29.140 --> 00:05:31.140]  但是我們有出路的
[00:05:31.140 --> 00:05:33.140]  生命是有出路的
[00:05:33.140 --> 00:05:35.140]  福音就能夠帶來生命的出路
[00:05:35.140 --> 00:05:36.140]  福音的必需性
[00:05:36.140 --> 00:05:40.140]  我們一起去看
[00:05:40.140 --> 00:05:42.140]  我們其實不是想大家
[00:05:42.140 --> 00:05:44.140]  很害怕死後落地獄
[00:05:44.140 --> 00:05:46.140]  很害怕神要罰我們
[00:05:46.140 --> 00:05:47.140]  審判我們
[00:05:47.140 --> 00:05:48.140]  我們不是要害怕
[00:05:48.140 --> 00:05:50.140]  而是更加知道
[00:05:50.140 --> 00:05:52.140]  原來我們相信福音是這麼好的
[00:05:52.140 --> 00:05:54.140]  我們原來和耶穌建立關係
[00:05:54.140 --> 00:05:56.140]  是這麼美好的
[00:05:56.140 --> 00:05:58.140]  因為其實福音的珍貴價值
[00:05:58.140 --> 00:06:02.140]  是在於我們人和神是分離的
[00:06:02.140 --> 00:06:05.140]  但是我們卻是因為神的緣故
[00:06:05.140 --> 00:06:07.140]  因為主耶穌基督的救贖
[00:06:07.140 --> 00:06:09.140]  祂愛我們的緣故
[00:06:09.140 --> 00:06:10.140]  成為了橋樑
[00:06:10.140 --> 00:06:12.140]  以致我們神和人能夠復和
[00:06:12.140 --> 00:06:14.140]  復合
[00:06:14.140 --> 00:06:16.140]  而我們這個一起
[00:06:16.140 --> 00:06:18.140]  是永恆的可以帶進去
[00:06:18.140 --> 00:06:20.140]  這個多麼美好
[00:06:20.140 --> 00:06:21.140]  當我們死的時候
[00:06:21.140 --> 00:06:24.140]  我們不會和神永遠的隔離
[00:06:24.140 --> 00:06:25.140]  而是我們能夠和神
[00:06:25.140 --> 00:06:27.140]  有永遠的同在
[00:06:27.140 --> 00:06:29.140]  享受永生的福樂
[00:06:29.140 --> 00:06:32.140]  這個是福音的珍貴價值
[00:06:32.140 --> 00:06:33.140]  是要我們羨慕
[00:06:33.140 --> 00:06:35.140]  是要我們回應神的愛
[00:06:35.140 --> 00:06:37.140]  祂差遣祂的獨生
[00:06:37.140 --> 00:06:38.140]  而只來到世界
[00:06:38.140 --> 00:06:43.140]  就是拯救你 拯救我
[00:06:43.140 --> 00:06:45.140]  究竟這個價值
[00:06:45.140 --> 00:06:47.140]  你有沒有看到
[00:06:47.140 --> 00:06:48.140]  如果看到的時候
[00:06:48.140 --> 00:06:49.140]  我們就要邀請大家
[00:06:49.140 --> 00:06:50.140]  如果你需要回應
[00:06:50.140 --> 00:06:52.140]  去和神一起同工
[00:06:52.140 --> 00:06:56.140]  就你成為福音的緊急救援隊
[00:06:56.140 --> 00:06:58.140]  要知道一個都不能少
[00:06:58.140 --> 00:06:59.140]  不單止在教會裡面
[00:06:59.140 --> 00:07:01.140]  更應該在教會外面
[00:07:01.140 --> 00:07:04.140]  而且這些努力是值得的
[00:07:04.140 --> 00:07:07.140]  這是不是你的回應
[00:07:07.140 --> 00:07:09.140]  所以回到去看就是
[00:07:09.140 --> 00:07:11.140]  其實我們回應福音的時候
[00:07:11.140 --> 00:07:14.140]  究竟我們抱著一個什麼心情
[00:07:14.140 --> 00:07:16.140]  幾個世紀之前
[00:07:16.140 --> 00:07:19.140]  有一位哲學家叫做
[00:07:19.140 --> 00:07:22.140]  帕斯卡
[00:07:22.140 --> 00:07:27.140]  他有個推論就是一個賭注
[00:07:27.140 --> 00:07:29.140]  其實我爸爸在差不多二十年前
[00:07:29.140 --> 00:07:30.140]  他寫了一本書叫做
[00:07:30.140 --> 00:07:33.140]  人生最大的賭注
[00:07:33.140 --> 00:07:36.140]  他在裡面其實就說了
[00:07:36.140 --> 00:07:39.140]  福音和很多不同的追尋
[00:07:39.140 --> 00:07:40.140]  他是一個商人
[00:07:40.140 --> 00:07:43.140]  所以他從一個做生意的角度去看
[00:07:43.140 --> 00:07:45.140]  所以他就開始
[00:07:45.140 --> 00:07:48.140]  也是用帕斯卡的賭注
[00:07:48.140 --> 00:07:50.140]  來做他的開始
[00:07:50.140 --> 00:07:52.140]  開場白隱然
[00:07:52.140 --> 00:07:57.140]  因為如果你相信神的人
[00:07:57.140 --> 00:07:59.140]  相信福音的人
[00:07:59.140 --> 00:08:00.140]  如果真的有神
[00:08:00.140 --> 00:08:01.140]  那就好了 是不是
[00:08:01.140 --> 00:08:02.140]  全贏了
[00:08:02.140 --> 00:08:05.140]  因為有永恆的家常
[00:08:05.140 --> 00:08:07.140]  永恆的福樂
[00:08:07.140 --> 00:08:08.140]  和神一起
[00:08:08.140 --> 00:08:09.140]  在天堂
[00:08:09.140 --> 00:08:11.140]  但是如果相信有神
[00:08:11.140 --> 00:08:12.140]  相信福音
[00:08:12.140 --> 00:08:15.140]  但是竟然沒有神
[00:08:15.140 --> 00:08:17.140]  都是有限的損失
[00:08:17.140 --> 00:08:18.140]  為什麼呢
[00:08:18.140 --> 00:08:21.140]  可能就是
[00:08:21.140 --> 00:08:24.140]  要有一些生活的規律
[00:08:24.140 --> 00:08:27.140]  或者可能不要這麼放縱
[00:08:27.140 --> 00:08:29.140]  享受的話
[00:08:29.140 --> 00:08:31.140]  都要看著來
[00:08:31.140 --> 00:08:34.140]  不要讓自己犯罪
[00:08:34.140 --> 00:08:36.140]  可能都是有限的損失
[00:08:36.140 --> 00:08:38.140]  因為都是在世今生
[00:08:38.140 --> 00:08:40.140]  如果你不相信
[00:08:40.140 --> 00:08:42.140]  但是如果真的有神就糟糕了
[00:08:42.140 --> 00:08:44.140]  就很大件事了 是不是
[00:08:44.140 --> 00:08:46.140]  因為有永遠的懲罰
[00:08:46.140 --> 00:08:48.140]  而神的愛就使我們沒有了這個懲罰
[00:08:48.140 --> 00:08:50.140]  但是如果我們的選擇就是
[00:08:50.140 --> 00:08:51.140]  我不相信
[00:08:51.140 --> 00:08:53.140]  如果真的有神就糟糕了
[00:08:53.140 --> 00:08:55.140]  但是如果你不相信
[00:08:55.140 --> 00:08:56.140]  而真的沒有神
[00:08:56.140 --> 00:09:00.140]  那麼有限的得益
[00:09:00.140 --> 00:09:01.140]  為什麼呢
[00:09:01.140 --> 00:09:03.140]  因為其實你都是今生
[00:09:03.140 --> 00:09:04.140]  你活多久
[00:09:04.140 --> 00:09:05.140]  你吃多少
[00:09:05.140 --> 00:09:06.140]  吃多少
[00:09:06.140 --> 00:09:07.140]  老實說
[00:09:07.140 --> 00:09:08.140]  我都發覺現在
[00:09:08.140 --> 00:09:09.140]  我都還不是很老
[00:09:09.140 --> 00:09:10.140]  但是我發覺和以前
[00:09:10.140 --> 00:09:12.140]  你現在帶我去吃自助餐
[00:09:12.140 --> 00:09:13.140]  以前我很開心的
[00:09:13.140 --> 00:09:15.140]  二十歲三十歲的時候
[00:09:15.140 --> 00:09:16.140]  吃個痛快
[00:09:16.140 --> 00:09:17.140]  吃四餐一起
[00:09:17.140 --> 00:09:19.140]  要吃到底
[00:09:19.140 --> 00:09:21.140]  可能繼續都是這樣
[00:09:21.140 --> 00:09:22.140]  但是現在
[00:09:22.140 --> 00:09:24.140]  如果我吃到底我慘了
[00:09:24.140 --> 00:09:25.140]  整個星期吃不下東西
[00:09:25.140 --> 00:09:26.140]  頂住
[00:09:26.140 --> 00:09:28.140]  睡覺就胃酸倒流
[00:09:28.140 --> 00:09:29.140]  是不是
[00:09:29.140 --> 00:09:30.140]  就是你其實
[00:09:30.140 --> 00:09:31.140]  都是吃得多少呢
[00:09:31.140 --> 00:09:32.140]  玩得多少呢
[00:09:32.140 --> 00:09:33.140]  玩到
[00:09:33.140 --> 00:09:34.140]  當你說
[00:09:34.140 --> 00:09:35.140]  我要追求一個名車
[00:09:35.140 --> 00:09:36.140]  當你買了之後
[00:09:36.140 --> 00:09:38.140]  你不就覺得又是這樣
[00:09:38.140 --> 00:09:39.140]  你已經經歷過這些
[00:09:39.140 --> 00:09:40.140]  很有感覺的
[00:09:40.140 --> 00:09:42.140]  其實真的很有限的得益
[00:09:42.140 --> 00:09:44.140]  於是如果你信神
[00:09:44.140 --> 00:09:47.140]  是只是因為這個賭注
[00:09:47.140 --> 00:09:48.140]  賭得過
[00:09:48.140 --> 00:09:49.140]  因為呢
[00:09:49.140 --> 00:09:50.140]  就是推論性的抉擇
[00:09:50.140 --> 00:09:51.140]  是不是
[00:09:51.140 --> 00:09:53.140]  就是贏贏輸輸
[00:09:53.140 --> 00:09:54.140]  加起來就是
[00:09:54.140 --> 00:09:55.140]  如果信神
[00:09:55.140 --> 00:09:57.140]  都是贏面大一點的
[00:09:57.140 --> 00:10:00.140]  因為起碼有永遠的獎加賞好一點
[00:10:00.140 --> 00:10:02.140]  於是你覺得
[00:10:02.140 --> 00:10:03.140]  無傷大雅的
[00:10:03.140 --> 00:10:05.140]  只是損失一點點而已
[00:10:05.140 --> 00:10:06.140]  可能去遊船河游少一次
[00:10:06.140 --> 00:10:08.140]  或者都可以游四次
[00:10:08.140 --> 00:10:09.140]  或者吃東西
[00:10:09.140 --> 00:10:10.140]  吃自助餐
[00:10:10.140 --> 00:10:11.140]  吃四餐
[00:10:11.140 --> 00:10:12.140]  吃一餐
[00:10:12.140 --> 00:10:13.140]  保持身體健康
[00:10:13.140 --> 00:10:15.140]  最多是這樣而已
[00:10:15.140 --> 00:10:17.140]  如果你的心態是這樣
[00:10:17.140 --> 00:10:19.140]  又或者不是這樣也好
[00:10:19.140 --> 00:10:22.140]  但是你未經歷過神那種的愛
[00:10:22.140 --> 00:10:26.140]  你覺得那個價值的珍貴的話
[00:10:26.140 --> 00:10:27.140]  是很不足夠
[00:10:27.140 --> 00:10:29.140]  所以我再問你一次
[00:10:29.140 --> 00:10:31.140]  你是不是真的
[00:10:31.140 --> 00:10:34.140]  看見福音珍貴的價值
[00:10:34.140 --> 00:10:36.140]  還是只是覺得無傷大雅
[00:10:36.140 --> 00:10:37.140]  人信我信
[00:10:37.140 --> 00:10:38.140]  信了安心一點
[00:10:38.140 --> 00:10:39.140]  起碼死了
[00:10:39.140 --> 00:10:40.140]  萬一真的有天堂
[00:10:40.140 --> 00:10:42.140]  我就不用那麼大鑊落地獄了
[00:10:42.140 --> 00:10:43.140]  是不是這樣
[00:10:43.140 --> 00:10:50.140]  是不是單單是這樣
[00:10:50.140 --> 00:10:52.140]  上星期江牧師提過
[00:10:52.140 --> 00:10:54.140]  沒有付不起的代價
[00:10:54.140 --> 00:10:57.140]  只有看不見的價值
[00:10:57.140 --> 00:11:02.140]  其實真的
[00:11:02.140 --> 00:11:03.140]  剛才剛開始的時候
[00:11:03.140 --> 00:11:06.140]  其實我們大家都在付代價
[00:11:06.140 --> 00:11:08.140]  去追求我們覺得值得的東西
[00:11:08.140 --> 00:11:10.140]  是不是
[00:11:10.140 --> 00:11:13.140]  但是當我們問到
[00:11:13.140 --> 00:11:15.140]  究竟我們去傳福音的時候
[00:11:15.140 --> 00:11:17.140]  我們又覺得這個價值
[00:11:17.140 --> 00:11:18.140]  是有多高呢
[00:11:18.140 --> 00:11:19.140]  在我們生命當中
[00:11:19.140 --> 00:11:21.140]  我們願不願意付起這個代價
[00:11:21.140 --> 00:11:23.140]  是不是又值得呢
[00:11:23.140 --> 00:11:27.140]  在約翰福音裡面
[00:11:27.140 --> 00:11:28.140]  第六章
[00:11:28.140 --> 00:11:31.140]  當時記載了耶穌就是行神蹟
[00:11:31.140 --> 00:11:32.140]  大家記得就是
[00:11:32.140 --> 00:11:34.140]  祂餵飽了五千人
[00:11:34.140 --> 00:11:37.140]  也都在水面上行這個神蹟
[00:11:37.140 --> 00:11:39.140]  然後祂跟眾人說了
[00:11:39.140 --> 00:11:41.140]  祂自己真實的身份
[00:11:41.140 --> 00:11:43.140]  祂是生命的糧
[00:11:43.140 --> 00:11:45.140]  然後祂就邀請那些跟隨祂的人
[00:11:45.140 --> 00:11:47.140]  是要毀身跟隨
[00:11:47.140 --> 00:11:49.140]  是要付出代價
[00:11:49.140 --> 00:11:52.140]  於是開始有很多人就離開
[00:11:52.140 --> 00:11:54.140]  因為那些人來到跟隨祂
[00:11:54.140 --> 00:11:57.140]  就是餵飽五千人有得吃
[00:11:57.140 --> 00:11:58.140]  因為行在水面上
[00:11:58.140 --> 00:12:00.140]  哇 行得神蹟
[00:12:00.140 --> 00:12:02.140]  是追求得到東西
[00:12:02.140 --> 00:12:05.140]  但是當耶穌邀請祂要付代價的時候
[00:12:05.140 --> 00:12:06.140]  那些人就離開
[00:12:06.140 --> 00:12:09.140]  於是到了第六十六節
[00:12:09.140 --> 00:12:10.140]  這章都很長
[00:12:10.140 --> 00:12:12.140]  到了第六十六節
[00:12:12.140 --> 00:12:14.140]  至六十九節才說
[00:12:14.140 --> 00:12:18.140]  從此他們門徒中有很多退去的
[00:12:18.140 --> 00:12:20.140]  不再和他同行
[00:12:20.140 --> 00:12:21.140]  不單止那些眾人
[00:12:21.140 --> 00:12:24.140]  連正在跟隨耶穌的人都走了
[00:12:24.140 --> 00:12:27.140]  然後耶穌就對那十二個門徒說
[00:12:27.140 --> 00:12:30.140]  你們也要離開嗎
[00:12:30.140 --> 00:12:32.140]  西門彼得回答說
[00:12:32.140 --> 00:12:33.140]  我們一起讀
[00:12:33.140 --> 00:12:37.140]  主啊 祢有永生之道
[00:12:37.140 --> 00:12:39.140]  我們還跟從誰呢
[00:12:39.140 --> 00:12:41.140]  我們已經信了
[00:12:41.140 --> 00:12:46.140]  又知道祢是神的聖者
[00:12:46.140 --> 00:12:49.140]  這是不是祢的答案和祢的經歷
[00:12:49.140 --> 00:12:50.140]  彼得就是說
[00:12:50.140 --> 00:12:52.140]  他不是因為害怕
[00:12:52.140 --> 00:12:53.140]  他這裡就說
[00:12:53.140 --> 00:12:54.140]  耶穌 我害怕死
[00:12:54.140 --> 00:12:55.140]  我跟著祢先
[00:12:55.140 --> 00:12:56.140]  跟著祢
[00:12:56.140 --> 00:12:58.140]  希望賺一點好處
[00:12:58.140 --> 00:12:59.140]  他不是
[00:12:59.140 --> 00:13:05.140]  他認定了耶穌有永生之道
[00:13:05.140 --> 00:13:06.140]  永生之道
[00:13:06.140 --> 00:13:07.140]  換句話來說
[00:13:07.140 --> 00:13:08.140]  這裡是在說
[00:13:08.140 --> 00:13:11.140]  耶穌是獨神獨身的兒子
[00:13:11.140 --> 00:13:14.140]  江西為人來到世界
[00:13:14.140 --> 00:13:16.140]  以致我們人可以經歷神
[00:13:16.140 --> 00:13:19.140]  而能夠去跟隨祂的時候
[00:13:19.140 --> 00:13:20.140]  學象祂
[00:13:20.140 --> 00:13:23.140]  祂能夠給我們豐盛的生命
[00:13:23.140 --> 00:13:25.140]  在這裡說永生之道
[00:13:25.140 --> 00:13:27.140]  不是去到將來永恆的
[00:13:27.140 --> 00:13:30.140]  而是現在就可以活出這個永生之道
[00:13:30.140 --> 00:13:31.140]  這個道是什麼呢
[00:13:31.140 --> 00:13:33.140]  就是耶穌的生命
[00:13:33.140 --> 00:13:36.140]  耶穌給我們生命賦予
[00:13:36.140 --> 00:13:39.140]  有生命的意義 價值
[00:13:39.140 --> 00:13:41.140]  給我們有愛的經歷
[00:13:41.140 --> 00:13:43.140]  也給我們有盼望
[00:13:43.140 --> 00:13:47.140]  這個就是那個豐盛
[00:13:47.140 --> 00:13:49.140]  永生之道
[00:13:49.140 --> 00:13:50.140]  有這個豐盛
[00:13:50.140 --> 00:13:51.140]  我還能跟隨誰
[00:13:51.140 --> 00:13:53.140]  誰可以給我這些東西
[00:13:53.140 --> 00:13:54.140]  然後他認定
[00:13:54.140 --> 00:13:59.140]  祢是神的試聖者
[00:13:59.140 --> 00:14:02.140]  我們是不是這樣認定呢
[00:14:02.140 --> 00:14:04.140]  如果你看到那種價值
[00:14:04.140 --> 00:14:06.140]  你需要這樣的認定
[00:14:06.140 --> 00:14:07.140]  或者起碼要學習
[00:14:07.140 --> 00:14:10.140]  向這個認定上去進發
[00:14:10.140 --> 00:14:12.140]  又當仕途保羅
[00:14:12.140 --> 00:14:18.140]  大家記得他在馬克思遇到耶穌之後
[00:14:18.140 --> 00:14:23.140]  是被耶穌呼召
[00:14:23.140 --> 00:14:24.140]  他整個人的改變
[00:14:24.140 --> 00:14:27.140]  從以前他是逼百門徒
[00:14:27.140 --> 00:14:30.140]  以至到現在他是能夠去外邦人傳福音的
[00:14:30.140 --> 00:14:32.140]  就因為仕途保羅
[00:14:32.140 --> 00:14:35.140]  他得到這個福音的真實
[00:14:35.140 --> 00:14:36.140]  認識了這個耶穌
[00:14:36.140 --> 00:14:38.140]  就與他相遇
[00:14:38.140 --> 00:14:39.140]  經歷了福音的真確
[00:14:39.140 --> 00:14:41.140]  於是他怎樣結論呢
[00:14:41.140 --> 00:14:43.140]  我們一起讀
[00:14:43.140 --> 00:14:45.140]  不但如此
[00:14:45.140 --> 00:14:48.140]  我已把萬事當作有損的
[00:14:48.140 --> 00:14:52.140]  因我已認識我主耶穌基督為至寶
[00:14:52.140 --> 00:14:55.140]  我為祂已經丟棄萬事
[00:14:55.140 --> 00:14:57.140]  看作糞土
[00:14:57.140 --> 00:14:59.140]  為要贏得基督
[00:14:59.140 --> 00:15:02.140]  原來可以不惜灰犧牲一切的代價
[00:15:02.140 --> 00:15:03.140]  因為耶穌是值得的
[00:15:03.140 --> 00:15:05.140]  為了贏取耶穌的意思是
[00:15:05.140 --> 00:15:07.140]  為了得著豐盛的生命
[00:15:07.140 --> 00:15:09.140]  得著耶穌充滿我們
[00:15:09.140 --> 00:15:11.140]  為了我能夠學象基督
[00:15:11.140 --> 00:15:13.140]  成為好像基督的樣式一樣
[00:15:13.140 --> 00:15:15.140]  我願意知道這是寶
[00:15:15.140 --> 00:15:16.140]  再一次
[00:15:16.140 --> 00:15:18.140]  保羅不是很怕死
[00:15:18.140 --> 00:15:20.140]  回到以前的基督徒
[00:15:20.140 --> 00:15:21.140]  可能今次死定了
[00:15:21.140 --> 00:15:23.140]  他不是怕 不是恐懼
[00:15:23.140 --> 00:15:25.140]  而是他得到生命的改變
[00:15:25.140 --> 00:15:27.140]  經歷了奇妙的恩典
[00:15:27.140 --> 00:15:30.140]  恩典太美麗
[00:15:30.140 --> 00:15:32.140]  於是他知道這是寶
[00:15:32.140 --> 00:15:34.140]  也知道他身邊周圍的人
[00:15:34.140 --> 00:15:36.140]  需要這個寶
[00:15:36.140 --> 00:15:41.140]  於是他願意一生付出代價
[00:15:41.140 --> 00:15:44.140]  大家都知道保羅所付出的代價
[00:15:44.140 --> 00:15:46.140]  所以我們今天要學習
[00:15:46.140 --> 00:15:49.140]  在保羅西書中兩節經文
[00:15:49.140 --> 00:15:51.140]  給我們很豐富的寶藏
[00:15:51.140 --> 00:15:53.140]  就是保羅經歷了這麼多
[00:15:53.140 --> 00:15:56.140]  以福音為至寶之後
[00:15:56.140 --> 00:16:01.140]  昔日他在與耶穌相遇的經歷當中
