
[00:00:00.000 --> 00:00:05.060]  今天講到的題目是約翰福音神蹟五
[00:06:11.120 --> 00:06:12.420]  這些神蹟
[00:06:12.420 --> 00:06:14.920]  有沒有在其他福音書記載過
[00:06:14.920 --> 00:06:17.120]  大家的聖經現在很好
[00:06:17.120 --> 00:06:18.720]  在標題上寫著
[00:06:18.720 --> 00:06:20.620]  在《馬化福音》記載過
[00:06:20.620 --> 00:06:22.420]  在《馬太福音》也記載過
[00:06:22.420 --> 00:06:24.020]  章節也有
[00:06:24.020 --> 00:06:25.720]  可以回去看看
[00:06:25.720 --> 00:06:27.420]  在不同的福音書
[00:06:27.420 --> 00:06:29.620]  它記載的時候是怎麼說的
[00:06:29.620 --> 00:06:31.920]  而這次我們也是很重要的
[00:06:31.920 --> 00:06:37.220]  看看馬可和馬太兩段是怎麼記載的
[00:06:37.220 --> 00:06:39.820]  跟約翰有什麼不同呢?
[00:06:39.820 --> 00:06:43.120]  我在講約翰福音神蹟的時候也提過
[00:06:43.120 --> 00:06:46.120]  馬可是最早寫成的福音書
[00:06:46.120 --> 00:06:48.520]  後來馬太也寫了
[00:06:48.520 --> 00:06:54.620]  然後約翰應該是有機會看過馬太福音
[00:06:54.620 --> 00:06:57.820]  也看過馬可福音
[00:06:57.820 --> 00:06:59.720]  看完之後過了幾十年
[00:06:59.720 --> 00:07:01.420]  他又再寫
[00:07:01.920 --> 00:07:02.620]  福音書
[00:07:02.620 --> 00:07:05.920]  他為什麼要再寫呢?
[00:07:05.920 --> 00:07:08.820]  就是說他有些事情想說
[00:07:08.820 --> 00:07:10.020]  明白嗎?
[00:07:10.020 --> 00:07:11.520]  有些事情想說
[00:07:11.520 --> 00:07:13.020]  而這些有些事情想說
[00:07:13.020 --> 00:07:16.020]  很明顯就是他想用他的方法來說
[00:07:16.020 --> 00:07:18.820]  甚至乎有一些鋪排
[00:07:18.820 --> 00:07:20.320]  有一些手法
[00:07:20.320 --> 00:07:21.520]  有一些內容
[00:07:21.520 --> 00:07:24.420]  是前兩、三本沒有的
[00:07:24.420 --> 00:07:25.820]  所以他要再寫
[00:07:25.820 --> 00:07:27.620]  因此我們要留意
[00:07:27.620 --> 00:07:30.020]  約翰福音他寫出來的時候
[00:07:30.020 --> 00:07:33.920]  跟之前馬可、馬太寫有什麼分別
[00:07:33.920 --> 00:07:38.620]  你就會略略明白約翰為什麼要這樣寫
[00:07:38.620 --> 00:07:40.820]  我們首先看馬可福音
[00:07:40.820 --> 00:07:46.520]  馬可福音我們看六章四十五至五十三節
[00:07:46.520 --> 00:07:48.520]  因為經文比較長
[00:07:48.520 --> 00:07:51.020]  我就很快地略略讀一讀
[00:07:51.020 --> 00:07:52.620]  大家可以揭開你的聖經
[00:07:52.620 --> 00:07:56.420]  或者看到投影片屏幕的
[00:07:56.420 --> 00:07:58.420]  你可以先看一看
[00:07:59.220 --> 00:08:01.220]  很快地讀一讀讓你有印象而已
[00:08:01.220 --> 00:08:04.420]  耶穌隨即催門徒上船
[00:08:04.420 --> 00:08:06.720]  先到那邊白菜大去
[00:08:06.720 --> 00:08:08.720]  等他叫眾人散開
[00:08:08.720 --> 00:08:10.920]  祂辭別了他們就上山上祈禱了
[00:08:10.920 --> 00:08:13.120]  到了晚上船在海中
[00:08:13.120 --> 00:08:14.720]  耶穌獨自在岸上
[00:08:14.720 --> 00:08:18.320]  看見門徒因風不順搖腦甚苦
[00:08:18.320 --> 00:08:21.420]  夜裡若有四更天就在海面上走
[00:08:21.420 --> 00:08:22.820]  往他們那裡去
[00:08:22.820 --> 00:08:24.620]  意思是要走過他們去
[00:08:24.620 --> 00:08:27.020]  但門徒看見他在海面上走
[00:08:27.020 --> 00:08:28.520]  以為是鬼怪
[00:08:28.520 --> 00:08:29.720]  就喊叫起來
[00:08:29.720 --> 00:08:31.920]  因為他們都看見了他
[00:08:31.920 --> 00:08:32.820]  且甚驚慌
[00:08:32.820 --> 00:08:34.120]  耶穌連忙對他說
[00:08:34.120 --> 00:08:35.420]  你們放心
[00:08:35.420 --> 00:08:36.420]  是我不要怕
[00:08:36.420 --> 00:08:39.120]  於是到他們那裡
[00:08:39.120 --> 00:08:39.720]  上了船
[00:08:39.720 --> 00:08:40.820]  風就拒了
[00:08:40.820 --> 00:08:43.120]  他們心裡十分驚奇
[00:08:43.120 --> 00:08:47.120]  這是因為他們不明白那分餅是心裡還是魚丸
[00:08:47.120 --> 00:08:51.520]  寄渡過去到甲尼格勒那裡
[00:08:51.520 --> 00:08:53.320]  地方就靠岸
[00:08:53.320 --> 00:08:56.720]  形容得比較詳細
[00:08:57.520 --> 00:09:02.320]  很奇怪,馬可福音一向以短著名
[00:09:02.320 --> 00:09:03.320]  只有十幾章
[00:09:03.320 --> 00:09:04.520]  沒有那麼長篇大論
[00:09:04.520 --> 00:09:06.520]  但是寄了這個事件的時候
[00:09:06.520 --> 00:09:07.820]  寄出去是很詳細的
[00:09:07.820 --> 00:09:10.120]  有很多細節的東西都有
[00:09:10.120 --> 00:09:11.720]  我們讀經的時候
[00:09:11.720 --> 00:09:14.520]  應該大家讀到這裡
[00:09:14.520 --> 00:09:16.020]  四十八節
[00:09:16.020 --> 00:09:19.320]  我黃色畫著這個
[00:09:19.320 --> 00:09:21.420]  應該大家都不明白是什麼意思
[00:09:21.420 --> 00:09:23.520]  我其實讀了幾十年都不明白
[00:09:23.520 --> 00:09:26.120]  不過最近好像有一點明白
[00:09:27.720 --> 00:09:28.520]  這裡說
[00:09:28.520 --> 00:09:31.520]  耶穌往他們那裡去
[00:09:31.520 --> 00:09:34.320]  意思是要走過他們去
[00:09:34.320 --> 00:09:36.520]  我們都是中文人
[00:09:36.520 --> 00:09:37.920]  這句中文大家明白嗎?
[00:09:37.920 --> 00:09:40.120]  這是什麼意思?
[00:09:40.120 --> 00:09:43.920]  意思是想走過他們去
[00:09:43.920 --> 00:09:45.520]  其實我不明白
[00:09:45.520 --> 00:09:47.920]  什麼叫走過他們去呢?
[00:09:47.920 --> 00:09:52.320]  向他們走去
[00:09:52.320 --> 00:09:54.520]  走到他們那裡去
[00:09:54.520 --> 00:09:57.120]  也是我們平時所寫的
[00:09:58.120 --> 00:09:59.920]  走過他們去
[00:09:59.920 --> 00:10:05.620]  這個寫法其實是翻譯中文的人
[00:10:05.620 --> 00:10:07.220]  他忠於原著
[00:10:07.220 --> 00:10:08.920]  忠於原著就是
[00:10:08.920 --> 00:10:12.020]  原著用的字是很奇怪的
[00:10:12.020 --> 00:10:14.820]  我讀了一點點希臘文
[00:10:14.820 --> 00:10:15.920]  懂一點點
[00:10:15.920 --> 00:10:17.620]  但是其實也有幫助
[00:10:17.620 --> 00:10:19.620]  他用的希臘文
[00:10:19.620 --> 00:10:22.220]  用英文的發音叫做
[00:10:22.220 --> 00:10:25.620]  Pa-e-thi-en
[00:10:25.620 --> 00:10:27.020]  留意這個 "pa" 字
[00:10:27.420 --> 00:10:30.720]  Pa-e-thi-en
[00:10:30.720 --> 00:10:32.820]  這個 "pa" 字其實
[00:10:32.820 --> 00:10:35.520]  就好像我們英文裡面的一個前置詞
[00:10:35.520 --> 00:10:36.620]  preposition 一樣
[00:10:36.620 --> 00:10:38.620]  這個 "pa" 字
[00:10:38.620 --> 00:10:39.520]  就好像
[00:10:39.520 --> 00:10:42.120]  繞過去
[00:10:42.120 --> 00:10:43.720]  越過他
[00:10:43.720 --> 00:10:44.620]  就是那個動作
[00:10:44.620 --> 00:10:45.520]  看到我這樣
[00:10:45.520 --> 00:10:47.320]  這樣一個彎
[00:10:47.320 --> 00:10:49.320]  這樣繞過去
[00:10:49.320 --> 00:10:51.220]  有一個這樣的字在這裡
[00:10:51.220 --> 00:10:54.220]  這個字的前面貼著後面的字
[00:10:54.220 --> 00:10:55.520]  拼成一個字
[00:10:55.520 --> 00:10:56.820]  就是馬可用了這個字
[00:10:57.120 --> 00:10:58.120]  這個字
[00:10:58.120 --> 00:11:00.220]  翻譯就難了
[00:11:00.220 --> 00:11:02.420]  所以中文的翻譯法
[00:11:02.420 --> 00:11:03.920]  也很忠於原著
[00:11:03.920 --> 00:11:06.920]  走過他們
[00:11:06.920 --> 00:11:09.220]  就是那個字的意思
[00:11:09.220 --> 00:11:10.120]  但是
[00:11:10.120 --> 00:11:13.120]  擺在一個真正的場景是什麼意思就不明白了
[00:11:13.120 --> 00:11:15.420]  他為了忠於那個字本身的意思
[00:11:15.420 --> 00:11:16.220]  他要這樣寫
[00:11:16.220 --> 00:11:19.020]  但是真的傳達那個意思
[00:11:19.020 --> 00:11:20.320]  讓我們去明白
[00:11:20.320 --> 00:11:21.720]  就好像不明白
[00:11:21.720 --> 00:11:24.220]  繞過他
[00:11:24.220 --> 00:11:24.920]  走過去
[00:11:24.920 --> 00:11:27.120]  那是不是去找門徒呢?
[00:11:27.120 --> 00:11:28.720]  好像給你一個印象
[00:11:28.720 --> 00:11:30.320]  他不是去找門徒的
[00:11:30.320 --> 00:11:32.120]  想繞過走人
[00:11:32.120 --> 00:11:33.520]  先走去對面
[00:11:33.520 --> 00:11:34.820]  是不是有一個這樣的印象?
[00:11:34.820 --> 00:11:36.020]  這個字
[00:11:36.020 --> 00:11:37.120]  中文這樣翻譯
[00:11:37.120 --> 00:11:38.620]  就給我們有一個這樣的印象
[00:11:38.620 --> 00:11:39.820]  不過
[00:11:39.820 --> 00:11:42.220]  我們讀經讀多幾次
[00:11:42.220 --> 00:11:44.020]  讀多幾次你就會
[00:11:44.020 --> 00:11:46.120]  多一點感覺
[00:11:46.120 --> 00:11:50.220]  就在海面上走
[00:11:50.220 --> 00:11:53.520]  往他們那裡去
[00:11:53.520 --> 00:11:54.620]  行不行?
[00:11:55.420 --> 00:11:56.520]  如果沒有後面
[00:11:56.520 --> 00:11:57.320]  就很清晰了
[00:11:57.320 --> 00:12:00.120]  耶穌要往他們那裡去
[00:12:00.120 --> 00:12:02.720]  我們又會英文的
[00:12:02.720 --> 00:12:04.920]  你回去又看看英文聖經等等
[00:12:04.920 --> 00:12:07.320]  你就記得英文裡面
[00:12:07.320 --> 00:12:09.720]  有些叫做主動詞
[00:12:09.720 --> 00:12:13.620]  是那個句子的靈魂
[00:12:13.620 --> 00:12:16.320]  是為了表達這件事
[00:12:16.320 --> 00:12:17.120]  主動詞
[00:12:17.120 --> 00:12:20.020]  而在配合這個動作的時候
[00:12:20.020 --> 00:12:21.620]  他會有其他一些
[00:12:21.620 --> 00:12:23.020]  叫做分詞
[00:12:23.020 --> 00:12:24.420]  放進去的
[00:12:24.720 --> 00:12:26.720]  來幫助你理解
[00:12:26.720 --> 00:12:28.920]  那個主動詞
[00:12:28.920 --> 00:12:32.220]  在進行的時候是什麼樣的方式
[00:12:32.220 --> 00:12:33.620]  這裡就是了
[00:12:33.620 --> 00:12:34.920]  耶穌
[00:12:34.920 --> 00:12:37.120]  主動詞就是
[00:12:37.120 --> 00:12:38.920]  往他們那裡去
[00:12:38.920 --> 00:12:40.720]  這個主動詞
[00:12:40.720 --> 00:12:43.720]  不過那個分詞
[00:12:43.720 --> 00:12:45.120]  就是這個
[00:12:45.120 --> 00:12:47.420]  走過他們
[00:12:47.420 --> 00:12:48.920]  意思是
[00:12:48.920 --> 00:12:53.320]  就是耶穌想要走過他們
[00:12:53.720 --> 00:12:57.320]  這個耶穌想要做的就是
[00:12:57.320 --> 00:12:58.820]  走過他們
[00:12:58.820 --> 00:13:00.420]  也是分詞
[00:13:00.420 --> 00:13:03.220]  就是幫助我們去了解
[00:13:03.220 --> 00:13:06.020]  耶穌往他們那裡去
[00:13:06.020 --> 00:13:08.020]  是怎麼往法
[00:13:08.020 --> 00:13:09.520]  OK嗎?
[00:13:09.520 --> 00:13:11.620]  這裡重要的就是
[00:13:11.620 --> 00:13:14.320]  那個意義
[00:13:14.320 --> 00:13:16.220]  耶穌其實不是說
[00:13:16.220 --> 00:13:18.620]  想越過他們
[00:13:18.620 --> 00:13:19.620]  不去找門徒
[00:13:19.620 --> 00:13:20.920]  自己先走去對面岸
[00:13:20.920 --> 00:13:21.520]  不是
[00:13:21.520 --> 00:13:23.620]  他真的想去的
[00:13:23.820 --> 00:13:25.620]  不過他去的方法
[00:13:25.620 --> 00:13:28.220]  馬可的用字
[00:13:28.220 --> 00:13:30.620]  就用了一個我剛才說的很奇怪的字
[00:13:30.620 --> 00:13:32.120]  很難翻譯得很好
[00:13:32.120 --> 00:13:33.820]  我們又看看
[00:13:33.820 --> 00:13:36.820]  其他有一些的譯本
[00:13:36.820 --> 00:13:39.820]  不知道有沒有放在這裡
[00:13:39.820 --> 00:13:40.520]  我看看
[00:13:40.520 --> 00:13:42.120]  我沒有放在這裡
[00:13:42.120 --> 00:13:43.220]  大家可以記住
[00:13:43.220 --> 00:13:44.420]  這個回去看一看
[00:13:44.420 --> 00:13:46.320]  這個叫做呂鎮忠譯本
[00:13:46.320 --> 00:13:49.820]  呂鎮忠譯本在很多的
[00:13:49.820 --> 00:13:52.020]  《造星經》研究裡面
[00:13:52.020 --> 00:13:55.720]  雖然有很多新的研究出來
[00:13:55.720 --> 00:13:57.220]  去研究聖經
[00:13:57.220 --> 00:14:00.320]  但是呂鎮忠譯本一直都是地位很高的
[00:14:00.320 --> 00:14:01.520]  因為
[00:14:01.520 --> 00:14:03.220]  他在翻譯的時候
[00:14:03.220 --> 00:14:05.120]  將原文的意義
[00:14:05.120 --> 00:14:08.120]  除了字本身和整體的意義
[00:14:08.120 --> 00:14:11.020]  他也有他很獨特的詮釋
[00:14:11.020 --> 00:14:14.620]  也表達得比較好
[00:14:14.620 --> 00:14:17.820]  雖然有時候不是太暢順
[00:14:17.820 --> 00:14:19.720]  但是意思會很明確
[00:14:19.720 --> 00:14:22.120]  呂鎮忠譯本寫道
[00:14:22.120 --> 00:14:27.720]  "想要在他們旁邊走過去"
[00:14:27.720 --> 00:14:30.020]  聽不聽得清楚?
[00:14:30.020 --> 00:14:30.720]  再聽
[00:14:30.720 --> 00:14:34.520]  "想要在他們旁邊走過去"
[00:14:34.520 --> 00:14:36.720]  會不會明白多一點?
[00:14:36.720 --> 00:14:38.020]  會明白多一點吧
[00:14:38.020 --> 00:14:40.020]  我看了幾十年都不明白
[00:14:40.020 --> 00:14:41.920]  最近好像明白多了一點
[00:14:41.920 --> 00:14:43.520]  你們坐過船沒有?
[00:14:43.520 --> 00:14:45.520]  叫你上船
[00:14:45.520 --> 00:14:46.520]  在哪個位置上?
[00:14:46.520 --> 00:14:49.620]  船頭、船尾、船左、船右
[00:14:49.620 --> 00:14:50.120]  船尾?
[00:14:50.120 --> 00:14:56.120]  在船尾上船的你
[00:14:56.120 --> 00:14:58.320]  船頭呢?
[00:14:58.320 --> 00:14:59.520]  船頭上船的你
[00:14:59.520 --> 00:15:00.820]  你真的很少坐船
[00:15:00.820 --> 00:15:02.620]  在中間位置上船的你
[00:15:02.620 --> 00:15:03.120]  是的
[00:15:03.120 --> 00:15:04.020]  在中間位置上船的你
[00:15:04.020 --> 00:15:07.720]  知不知道船的左邊和右邊有一個名字?
[00:15:07.720 --> 00:15:10.220]  如果你說一艘船
[00:15:10.220 --> 00:15:12.020]  船的左邊
[00:15:12.020 --> 00:15:14.120]  就是說你是外航的
[00:15:14.120 --> 00:15:15.720]  就是說船的左邊
[00:15:15.720 --> 00:15:17.020]  船的左邊有一個名字
[00:15:17.020 --> 00:15:18.620]  船的左邊
[00:15:18.820 --> 00:15:20.620]  叫做 "Portside"
[00:15:20.620 --> 00:15:24.620]  "Port" 就是停船的那個就叫做 "Port"
[00:15:24.620 --> 00:15:26.220]  "Portside"
[00:15:26.220 --> 00:15:29.020]  就是說靠碼頭的就是左邊
[00:15:29.020 --> 00:15:31.620]  以前的傳統通常是這樣的
[00:15:31.620 --> 00:15:32.820]  右邊是什麼呢?
[00:15:32.820 --> 00:15:34.720]  右邊叫做 "Starboard"
[00:15:34.720 --> 00:15:36.820]  "Star" 就是看星
[00:15:36.820 --> 00:15:39.620]  在右邊如果把船停在那裡
[00:15:39.620 --> 00:15:41.120]  左邊就在碼頭邊
[00:15:41.120 --> 00:15:43.720]  右邊就向著海看星
[00:15:43.720 --> 00:15:46.320]  所以船的右邊叫做 "Starboard"
[00:15:46.320 --> 00:15:48.120]  船的左邊叫做 "Portside"
[00:15:48.520 --> 00:15:49.120]  行不行呢?
[00:15:49.120 --> 00:15:51.920]  通常我們上船是在船旁邊上
[00:15:51.920 --> 00:15:55.420]  所以耶穌這個用字
[00:15:55.420 --> 00:15:57.520]  就可能有一個這樣的意思
[00:15:57.520 --> 00:15:58.620]  我覺得是
[00:15:58.620 --> 00:16:01.120]  還有很多擦肩的人要去證實
[00:16:01.120 --> 00:16:03.820]  要不然怎麼繞過去呢?
[00:16:03.820 --> 00:16:06.820]  怎麼在旁邊去呢?
[00:16:06.820 --> 00:16:09.620]  就是耶穌在後面追著船的時候
[00:16:09.620 --> 00:16:12.320]  追著船追到差不多到的時候
[00:16:12.320 --> 00:16:13.320]  是不是在船尾呢?
[00:16:13.320 --> 00:16:15.420]  船尾怎麼上船呢?
[00:16:15.420 --> 00:16:16.920]  上不了船的嘛
[00:16:17.420 --> 00:16:19.520]  所以耶穌要繞過去他的旁邊
[00:16:19.520 --> 00:16:23.120]  這個可能是馬可用的那個詞
[00:16:23.120 --> 00:16:24.720]  想用得很仔細
[00:16:24.720 --> 00:16:29.120]  耶穌的意思就是想繞過去他們旁邊上船
[00:16:29.120 --> 00:16:32.020]  是一個很細緻的形容
[00:16:32.020 --> 00:16:34.820]  所以呂鎮忠就逆法說
[00:16:34.820 --> 00:16:38.720]  想要在他們旁邊走過去
[00:16:38.720 --> 00:16:39.420]  這樣就對了
[00:16:39.420 --> 00:16:43.020]  但是這個中文的逆法
[00:16:43.020 --> 00:16:44.720]  在《馬可福音和合本》
[00:16:44.720 --> 00:16:47.120]  就很難明白
[00:16:47.420 --> 00:16:47.920]  很難明白
[00:16:47.920 --> 00:16:48.420]  那麼
[00:16:48.420 --> 00:16:50.120]  應該是這個意思
[00:16:50.120 --> 00:16:51.220]  好了
[00:16:51.220 --> 00:16:53.720]  《馬可福音》當時用的這個詞
[00:16:53.720 --> 00:16:57.520]  或許當時很懂希臘文的人
[00:16:57.520 --> 00:16:59.820]  常用都會明白的
[00:16:59.820 --> 00:17:03.820]  但是可能希臘文比較差的那些就不太明白
[00:17:03.820 --> 00:17:06.720]  這個詞是造成一些困難
[00:17:06.720 --> 00:17:08.420]  因此
[00:17:08.420 --> 00:17:09.720]  我不知道是不是因此
[00:17:09.720 --> 00:17:11.020]  我這樣說是因此而已
[00:17:11.020 --> 00:17:13.320]  到了馬太再寫的時候
[00:17:13.320 --> 00:17:15.820]  這一段的寫法就不同了
[00:17:17.120 --> 00:17:18.520]  馬太到了這一段
[00:17:18.520 --> 00:17:19.520]  我只是拿這一段
[00:17:19.520 --> 00:17:20.920]  就說
[00:17:20.920 --> 00:17:26.120]  "夜裡四更天,耶穌在海面上走,往門徒那裡去"
[00:17:26.120 --> 00:17:28.620]  那就記載完了
[00:17:28.620 --> 00:17:30.220]  沒有這麼細緻
[00:17:30.220 --> 00:17:32.820]  在《馬可福音》形容的那個動作那個位置
[00:17:32.820 --> 00:17:33.620]  怎麼去的
[00:17:33.620 --> 00:17:34.120]  沒有
[00:17:34.120 --> 00:17:36.120]  只是很簡單地說
[00:17:36.120 --> 00:17:39.820]  "耶穌在海面上走,往門徒那裡去"
