
[00:00:00.000 --> 00:00:06.000]  我們看到社會上有很多彼此傷害的事情
[00:03:01.000 --> 00:03:05.000]  雅各真正與哥哥伊嫂見面的時候
[00:03:05.000 --> 00:03:14.000]  他整個表現跟他在瑪哈戀遇見神的眾使者之後的做法有了天淵之別
[00:03:14.000 --> 00:03:22.000]  現在呢就要讓我們去看一下雅各和哥哥伊嫂他們兄弟相見時候的情況
[00:03:22.000 --> 00:03:29.000]  首先在整幕的過程當中你會看到雅各有很大的改變
[00:03:29.000 --> 00:03:31.000]  他有三大的改變
[00:03:31.000 --> 00:03:35.000]  首先他不再躲避勇於承擔
[00:03:35.000 --> 00:03:41.000]  那雅各他知道伊嫂帶著四百人來迎接他的時候
[00:03:41.000 --> 00:03:44.000]  當時我相信他的心裡一定是忐忑不安
[00:03:44.000 --> 00:03:47.000]  以為這一次凶多吉少
[00:03:47.000 --> 00:03:50.000]  所以他就把妻兒分成三批
[00:03:50.000 --> 00:03:54.000]  兩個婢女和他們的孩子就站在最前頭
[00:03:54.000 --> 00:03:59.000]  接著呢就是麗雅這個妻子麗雅和她的孩子
[00:03:59.000 --> 00:04:04.000]  那最後就是他最深愛的拉傑這個妻子和約瑟走在最後
[00:04:04.000 --> 00:04:08.000]  那這樣子看起來好像你會覺得
[00:04:08.000 --> 00:04:14.000]  雅各他仍然是對哥哥有戒懼有私心
[00:04:14.000 --> 00:04:18.000]  好像在創世紀32章八傑所想的
[00:04:18.000 --> 00:04:28.000]  他就想讓心愛的人萬一在伊嫂來攻擊殺害他們的時候可以逃避
[00:04:28.000 --> 00:04:35.000]  但是呢其實他這個做法呢卻是雅各分開他的兒女
[00:04:35.000 --> 00:04:42.000]  而且是按著那個輕重秩序來見伊嫂這個伯父
[00:04:42.000 --> 00:04:46.000]  拉傑因為是他最深愛的那個妻子
[00:04:46.000 --> 00:04:49.000]  是他原先最想娶的那個妻子
[00:04:49.000 --> 00:04:52.000]  所以他佔最重要的地位
[00:04:52.000 --> 00:04:55.000]  所以因此就把他放在最後
[00:04:55.000 --> 00:05:01.000]  雖然雅各不知道伊嫂這一次會不會還記著仇恨
[00:05:01.000 --> 00:05:04.000]  到時候要出手傷害他一家
[00:05:04.000 --> 00:05:07.000]  但是呢他跟以前不同的是
[00:05:07.000 --> 00:05:12.000]  這一次他自己站在家人的最前頭
[00:05:12.000 --> 00:05:18.000]  和上一章有五六次記載他躲在那些的妻兒僕人
[00:05:18.000 --> 00:05:21.000]  最後面呢是完全不一樣
[00:05:21.000 --> 00:05:26.000]  那經過了雅伯的摔跤雅各完全改變了
[00:05:26.000 --> 00:05:31.000]  他不再躲藏願意和伊嫂面對面來講清楚
[00:05:31.000 --> 00:05:36.000]  他也不再貪生怕死讓家人走在前頭
[00:05:36.000 --> 00:05:41.000]  而是他現在呢是挺身而出走在家人的面前
[00:05:41.000 --> 00:05:44.000]  如果伊嫂真的下毒手的話
[00:05:44.000 --> 00:05:48.000]  他會首當其衝第一個遭殃
[00:05:48.000 --> 00:05:53.000]  但是現在的雅各他不再害怕他甘願來屈身
[00:05:53.000 --> 00:06:04.000]  那第二個改變呢是他非常的謙卑
[00:06:04.000 --> 00:06:10.000]  那經文裡面呢記載了雅各他是七次俯伏在地
[00:06:10.000 --> 00:06:13.000]  一直走到他哥哥的跟前
[00:06:13.000 --> 00:06:21.000]  那這個時候這個禮儀呢其實是當時諸侯朝見風土主的一個大禮
[00:06:21.000 --> 00:06:26.000]  雅各以這種謙恭的姿態來見他的哥哥
[00:06:26.000 --> 00:06:32.000]  充分的顯示他對兄長的內心的一個歉疚
[00:06:32.000 --> 00:06:37.000]  他懇求饒恕就做出這個表示
[00:06:37.000 --> 00:06:43.000]  那在伊嫂曾經祝福那個假扮
[00:06:43.000 --> 00:06:47.000]  以莎曾經祝福假扮伊嫂的雅各的時候
[00:06:47.000 --> 00:06:49.000]  他說了一句話
[00:06:49.000 --> 00:06:52.000]  他說願萬族向你下拜
[00:06:52.000 --> 00:06:56.000]  願你母親的子孫向你下拜
[00:06:56.000 --> 00:07:02.000]  那跪拜和俯伏原文是同一個動詞
[00:07:02.000 --> 00:07:10.000]  前面的俯伏跟下面的那個跪拜其實是原文是同一個動詞
[00:07:10.000 --> 00:07:14.000]  雅各在接受別人的跪拜之前
[00:07:14.000 --> 00:07:17.000]  他先要來跪拜這個伊嫂
[00:07:17.000 --> 00:07:20.000]  作者在這裡好像就要暗示
[00:07:20.000 --> 00:07:28.000]  雅各嘗試把欺騙了伊嫂的那個祝福還給伊嫂
[00:07:28.000 --> 00:07:32.000]  那再過了一會兒伊嫂抬起頭來
[00:07:32.000 --> 00:07:37.000]  看到雅各的妻兒就問這些到底是誰
[00:07:37.000 --> 00:07:40.000]  雅各出門的時候截然一身
[00:07:40.000 --> 00:07:46.000]  伊嫂當時也不會想到他有了這麼多的妻子兒女
[00:07:46.000 --> 00:07:48.000]  雅各的回應呢是
[00:07:48.000 --> 00:07:52.000]  是神賜給你僕人的
[00:07:52.000 --> 00:07:57.000]  他以僕人來自稱又稱伊嫂為主
[00:07:57.000 --> 00:07:59.000]  在清明之後的雅各呢
[00:07:59.000 --> 00:08:03.000]  他對神對人都有了一個千功的表現
[00:08:03.000 --> 00:08:06.000]  他知道現在所擁有的這一切
[00:08:06.000 --> 00:08:10.000]  都不是他自己靠他自己做成的
[00:08:10.000 --> 00:08:13.000]  而是神的恩典給他的
[00:08:13.000 --> 00:08:15.000]  他沒有稱伊嫂為哥哥
[00:08:15.000 --> 00:08:19.000]  而是先稱自己為僕人
[00:08:19.000 --> 00:08:24.000]  並且呢他就跟著由妾到妻子所生的兒女
[00:08:24.000 --> 00:08:30.000]  然後他們順序的前來拜見伯父
[00:08:30.000 --> 00:08:33.000]  第三點我們看到雅各的改變呢
[00:08:33.000 --> 00:08:36.000]  是他徹底的認罪悔改
[00:08:36.000 --> 00:08:39.000]  那伊嫂他問到雅各
[00:08:39.000 --> 00:08:44.000]  你派來的那麼多的那些禮物是什麼意思呢
[00:08:44.000 --> 00:08:48.000]  雅各就回答是要討我主喜悅的
[00:08:48.000 --> 00:08:53.000]  顯示這個是一份謝罪求赦的禮物
[00:08:53.000 --> 00:08:56.000]  那這個禮物這個詞語呢
[00:08:56.000 --> 00:09:03.000]  在中文的第十節和第十一節是一樣的
[00:09:03.000 --> 00:09:04.000]  都是用禮物
[00:09:04.000 --> 00:09:09.000]  但是呢原文裡面這兩個詞卻是不同的兩個字
[00:09:09.000 --> 00:09:14.000]  那第十節的這個禮物呢是供物的意思
[00:09:14.000 --> 00:09:20.000]  就好像是他用來向伊嫂獻祭的供物一樣
[00:09:20.000 --> 00:09:22.000]  是用來求赦免的
[00:09:22.000 --> 00:09:25.000]  所以在用了這個供物之後呢
[00:09:25.000 --> 00:09:26.000]  雅各接著說
[00:09:26.000 --> 00:09:30.000]  因為我看見你就好像看到神的面
[00:09:30.000 --> 00:09:32.000]  你實在恩待了我
[00:09:32.000 --> 00:09:36.000]  那這個不是說伊嫂
[00:09:36.000 --> 00:09:39.000]  雅各把伊嫂當作上帝
[00:09:39.000 --> 00:09:46.000]  而是用來形容伊嫂有上帝那麼寬大的胸襟
[00:09:46.000 --> 00:09:48.000]  有寬道為懷的心
[00:09:48.000 --> 00:09:53.000]  饒恕了他容納了他的意思
[00:09:53.000 --> 00:09:57.000]  所以呢伊嫂必須收下這個赦免的祭
[00:09:57.000 --> 00:09:59.000]  這些的供物
[00:09:59.000 --> 00:10:01.000]  但是十一節的這個禮物呢
[00:10:01.000 --> 00:10:05.000]  原文是祝福或者賜福的意思
[00:10:05.000 --> 00:10:06.000]  雅各用這個詞語呢
[00:10:06.000 --> 00:10:09.000]  是要表明伊嫂容納了他
[00:10:09.000 --> 00:10:13.000]  而上帝呢就好像一個父親所祝的福那樣
[00:10:13.000 --> 00:10:15.000]  賜福給他
[00:10:15.000 --> 00:10:20.000]  所以現在他要和哥哥來分享上帝的賜福
[00:10:20.000 --> 00:10:26.000]  所以他也請哥哥來接受這一些的禮物
[00:10:26.000 --> 00:10:29.000]  那看到雅各這些的改變
[00:10:29.000 --> 00:10:32.000]  伊嫂面對這個曾經欺騙了他
[00:10:32.000 --> 00:10:38.000]  又奪去他長子名分和父親的祝福的雅各
[00:10:38.000 --> 00:10:40.000]  換了你是伊嫂
[00:10:40.000 --> 00:10:45.000]  你能真的原諒這個弟弟嗎
[00:10:45.000 --> 00:10:47.000]  當雅各他遠遠的來
[00:10:47.000 --> 00:10:52.000]  伏伏在地朝見伊嫂的時候
[00:10:52.000 --> 00:10:54.000]  伊嫂呢卻不是站在那裡
[00:10:54.000 --> 00:10:58.000]  一直等雅各來到他的面前
[00:10:58.000 --> 00:11:01.000]  經文形容他卻是跑來迎接他
[00:11:01.000 --> 00:11:03.000]  擁抱他
[00:11:03.000 --> 00:11:06.000]  伏在他的頸上上與他親嘴
[00:11:06.000 --> 00:11:08.000]  然後呢兩個人都哭了
[00:11:08.000 --> 00:11:14.000]  那這是一種非常親切的迎接和行禮的舉動
[00:11:14.000 --> 00:11:16.000]  在猶太人的文化裡
[00:11:16.000 --> 00:11:20.000]  親嘴在這裡它是象徵一種寬恕
[00:11:20.000 --> 00:11:23.000]  是表示過往的恩怨一筆勾銷
[00:11:23.000 --> 00:11:27.000]  兩個人和好如初
[00:11:27.000 --> 00:11:32.000]  那伊嫂他可以放下心裡對弟弟的仇恨
[00:11:32.000 --> 00:11:36.000]  以實際的行動來代替說話
[00:11:36.000 --> 00:11:38.000]  完全的饒恕雅各
[00:11:38.000 --> 00:11:43.000]  那估計有三大原因他可以這樣做
[00:11:43.000 --> 00:11:48.000]  首先呢就是因為雅各早就帶著很多很多的禮物
[00:11:48.000 --> 00:11:51.000]  送大禮給這個伊嫂
[00:11:51.000 --> 00:11:55.000]  所以讓伊嫂呢改變了對雅各的心
[00:11:55.000 --> 00:11:58.000]  也改變了他對雅各的態度
[00:11:58.000 --> 00:12:00.000]  那第二個可能的原因就是
[00:12:00.000 --> 00:12:04.000]  他再次面對的這個不再是雅各
[00:12:04.000 --> 00:12:06.000]  而是以克烈
[00:12:06.000 --> 00:12:10.000]  是一個脫胎換骨的弟弟
[00:12:10.000 --> 00:12:12.000]  和以前判若兩個人
[00:12:12.000 --> 00:12:16.000]  他不再是以前的驕傲詭詐
[00:12:16.000 --> 00:12:21.000]  乃是帶著一個贖罪的心和行動來求饒的
[00:12:21.000 --> 00:12:24.000]  所以當伊嫂眼見雅各這個
[00:12:24.000 --> 00:12:28.000]  跛著腳七次俯伏到他面前的那一刻
[00:12:28.000 --> 00:12:32.000]  他的鐵石心腸也軟化了
[00:12:32.000 --> 00:12:35.000]  一切的仇恨也融化了
[00:12:35.000 --> 00:12:38.000]  伊嫂知道面前的以克烈
[00:12:38.000 --> 00:12:42.000]  不是一個要被劍來刺傷的敵人
[00:12:42.000 --> 00:12:46.000]  而是需要他來愛護的弟弟
[00:12:46.000 --> 00:12:52.000]  那第三個可能的原因呢就是
[00:12:52.000 --> 00:12:58.000]  上帝垂聽了雅各在創世紀32章11節的禱告
[00:12:58.000 --> 00:13:04.000]  他當時求神求你救我脫離我哥哥伊嫂的手
[00:13:04.000 --> 00:13:06.000]  可能因著他這個禱告
[00:13:06.000 --> 00:13:10.000]  晚上的時候神就向伊嫂來起誓
[00:13:10.000 --> 00:13:13.000]  不准他來傷害雅各
[00:13:13.000 --> 00:13:18.000]  伊嫂態度的改變應該是上帝的工作
[00:13:18.000 --> 00:13:21.000]  那剛才所說的那三個有可能的理由呢
[00:13:21.000 --> 00:13:26.000]  其中以第二跟第三個原因是比較合理
[00:13:26.000 --> 00:13:31.000]  伊嫂的改變顯然是因為雅各的禱告沒有落空
[00:13:31.000 --> 00:13:36.000]  神在伊嫂的心裡挑動了他的骨肉之情
[00:13:36.000 --> 00:13:39.000]  雅各的謙卑也融化了他的心
[00:13:39.000 --> 00:13:44.000]  是一個剛硬的人抱著弟弟來痛哭
[00:13:44.000 --> 00:13:50.000]  那伊嫂雖然沒有明明的對雅各說我原諒你
[00:13:50.000 --> 00:13:55.000]  但是他卻以行動來表明他那份不計前嫌
[00:13:55.000 --> 00:13:59.000]  完全寬恕弟弟的豁達的心
[00:13:59.000 --> 00:14:05.000]  再一次證明行動勝於千言萬語
[00:14:05.000 --> 00:14:10.000]  那伊嫂他竟然主動以兄弟來稱呼雅各
[00:14:10.000 --> 00:14:13.000]  顯示他不再紀念舊惡
[00:14:13.000 --> 00:14:17.000]  不是為了雅各的禮物這個原因
[00:14:17.000 --> 00:14:20.000]  此時他也謝絕雅各的好意
[00:14:20.000 --> 00:14:24.000]  因為他說我自己的已經足夠了
[00:14:24.000 --> 00:14:29.000]  可以看到伊嫂他是完全原諒雅各
[00:14:29.000 --> 00:14:31.000]  回到兄弟的情誼
[00:14:31.000 --> 00:14:33.000]  而且也因為他自己也壯大了
[00:14:33.000 --> 00:14:35.000]  有了自己的財物
[00:14:35.000 --> 00:14:41.000]  所以他也拒絕弟弟的好意
[00:14:41.000 --> 00:14:47.000]  更重要的是他自己已經有了一顆知足的心了
[00:14:47.000 --> 00:14:49.000]  現在讓我們看一下
[00:14:49.000 --> 00:14:53.000]  那雅各改變的原因到底是什麼呢
[00:14:53.000 --> 00:14:58.000]  雅各在雅伯渡口去摔跤的那個人
[00:14:58.000 --> 00:15:00.000]  其實就是神自己
[00:15:00.000 --> 00:15:03.000]  因為雅各自己在後來的經文裡面說
[00:15:03.000 --> 00:15:06.000]  我面對面看見了神
[00:15:06.000 --> 00:15:09.000]  那神在他的大腿窩摸了一把
[00:15:09.000 --> 00:15:10.000]  他就扭了
[00:15:10.000 --> 00:15:13.000]  可見這不是普通的人
[00:15:13.000 --> 00:15:15.000]  他的能力那麼的大
[00:15:15.000 --> 00:15:22.000]  所以並非真的勝不過雅各
[00:15:22.000 --> 00:15:26.000]  他只是不想和雅各再糾纏下去
[00:15:26.000 --> 00:15:33.000]  但是這個雅各他只抓著這個神秘人不放
[00:15:33.000 --> 00:15:37.000]  而且要他先給他祝福才讓他離去
[00:15:37.000 --> 00:15:40.000]  那這裡雅各指的那個祝福
[00:15:40.000 --> 00:15:46.000]  這個福分應該不是他已經擁有的那些的財物和兒女
[00:15:46.000 --> 00:15:49.000]  他想得到的這個祝福是指
[00:15:49.000 --> 00:15:55.000]  他希望上帝幫助他渡過前面要跟姨嫂相見的難關
[00:15:55.000 --> 00:15:58.000]  使他可以和哥哥和好
[00:15:58.000 --> 00:16:02.000]  而且能順利的去到迦南帝去安頓
[00:16:02.000 --> 00:16:07.000]  兌現上帝在伯特利給他的那個應許
[00:16:07.000 --> 00:16:11.000]  更重要的是現在雅各他已經領會到
[00:16:11.000 --> 00:16:15.000]  不能再靠自己的勇力去解決所有的問題
[00:16:15.000 --> 00:16:18.000]  他需要上帝的祝福
[00:16:18.000 --> 00:16:22.000]  他由摔跤轉為一個祈求
[00:16:22.000 --> 00:16:29.000]  當神秘人問他你名字叫什麼的時候
[00:16:29.000 --> 00:16:32.000]  雅各就說雅各
[00:16:32.000 --> 00:16:35.000]  當他承認自己是雅各的時候
[00:16:35.000 --> 00:16:40.000]  其實是代表了他承認過去自己的欺詐
[00:16:40.000 --> 00:16:45.000]  因為以前他的哥哥曾經說過這樣的話
[00:16:45.000 --> 00:16:48.000]  他名叫雅各不是很對嗎
[00:16:48.000 --> 00:16:50.000]  因為他欺騙了我兩次
[00:16:50.000 --> 00:16:53.000]  從前他奪去我的長子名分
[00:16:53.000 --> 00:16:57.000]  現在他又奪去我的祝福
[00:16:57.000 --> 00:17:02.000]  現在雅各親口承認他就是雅各
[00:17:02.000 --> 00:17:04.000]  說明他不再逃避
[00:17:04.000 --> 00:17:08.000]  他面對了真我認清了自己的本性
[00:17:08.000 --> 00:17:11.000]  他發覺自己真的人如其人
[00:17:11.000 --> 00:17:16.000]  真的是一個騙子
[00:17:16.000 --> 00:17:20.000]  當雅各他願意面對自己的時候
[00:17:20.000 --> 00:17:23.000]  承認自己的錯處的時候
[00:17:23.000 --> 00:17:26.000]  神就給他改了一個名字叫以色列
[00:17:26.000 --> 00:17:29.000]  這個名字有兩個意思
[00:17:29.000 --> 00:17:33.000]  首先一個就是代表堅持不放棄
[00:17:33.000 --> 00:17:36.000]  第二個就是神管制的意思
[00:17:36.000 --> 00:17:39.000]  因為上帝堅持愛雅各
[00:17:39.000 --> 00:17:42.000]  而雅各也堅持
[00:17:42.000 --> 00:17:46.000]  祈禪著這個神秘人要得到祝福
[00:17:46.000 --> 00:17:51.000]  雅各過去的人生都慣於自己來做主
[00:17:51.000 --> 00:17:55.000]  嘗試用不同的手段來管制
[00:17:55.000 --> 00:17:58.000]  以撒拉班
[00:17:58.000 --> 00:18:00.000]  現在經過與神教力以後
[00:18:00.000 --> 00:18:03.000]  他有了180度的改變
[00:18:03.000 --> 00:18:08.000]  他從雅各管制變成了上帝管制
[00:18:08.000 --> 00:18:11.000]  所以這個以色列
[00:18:11.000 --> 00:18:16.000]  現在的這個雅各變成以色列之後
[00:18:16.000 --> 00:18:20.000]  也象徵了他屬靈品格的一個成熟
[00:18:20.000 --> 00:18:23.000]  那看完這段經文以後
[00:18:23.000 --> 00:18:27.000]  那我們有一些什麼值得反思與學習的呢
[00:18:27.000 --> 00:18:31.000]  首先我們看到神點選的主權和恩典
[00:18:31.000 --> 00:18:34.000]  那神的恩典的點選
[00:18:34.000 --> 00:18:40.000]  不但從這個雅各和雅各的身上可以看到
[00:18:40.000 --> 00:18:46.000]  還可以從那個曾經犯了奸淫殺人罪的大衛王身上可以看到
[00:18:46.000 --> 00:18:52.000]  也從這個曾經逼迫神的教會的掃羅身上可以看到
[00:18:52.000 --> 00:18:57.000]  那雖然雅各的生命一塌糊塗一團糟
[00:18:57.000 --> 00:18:59.000]  但是靠著神的恩典
[00:18:59.000 --> 00:19:02.000]  他可以成為被點選的人
[00:19:02.000 --> 00:19:06.000]  也成為神祝福萬族的一個途徑
[00:19:06.000 --> 00:19:10.000]  大衛他雖然曾經軟弱跌倒
[00:19:10.000 --> 00:19:15.000]  但是當他真誠的在神面前來認罪悔改之後
[00:19:15.000 --> 00:19:18.000]  神仍然大大的來使用他
[00:19:18.000 --> 00:19:23.000]  彌賽亞還是從大衛的後裔當中出來
[00:19:23.000 --> 00:19:29.000]  掃羅他雖然曾經逼害耶穌基督的教會和他的門徒
[00:19:29.000 --> 00:19:32.000]  但是神沒有放棄他
[00:19:32.000 --> 00:19:36.000]  而是繼續點選他成為外邦人的使徒
[00:19:36.000 --> 00:19:38.000]  在他歸主之後
[00:19:38.000 --> 00:19:43.000]  遠渡重陽卻向外邦人來傳福音
[00:19:43.000 --> 00:19:45.000]  那他們的被點選呢
[00:19:45.000 --> 00:19:50.000]  完全是出於上帝無條件的赦免和恩典
[00:19:50.000 --> 00:19:56.000]  今天無論你覺得你自己的生命有多麼的不濟
[00:19:56.000 --> 00:19:59.000]  我想告訴你神仍然愛你
[00:19:59.000 --> 00:20:03.000]  神愛我們不是因為我們有多好
[00:20:03.000 --> 00:20:07.000]  而是他按著我們的本相來愛我們
[00:20:07.000 --> 00:20:10.000]  我們每一個信主的人
[00:20:10.000 --> 00:20:16.000]  都是蒙恩被上帝點選的人
[00:20:16.000 --> 00:20:22.000]  第二點讓我們能體會的就是神不變的愛和大能
[00:20:22.000 --> 00:20:24.000]  那無論我們生命有多糟糕
[00:20:24.000 --> 00:20:27.000]  但是只要我們什麼時候
[00:20:27.000 --> 00:20:31.000]  我們願意謙卑在神面前承認我們的軟弱
[00:20:31.000 --> 00:20:34.000]  而且願意讓神來改變我們的話
[00:20:34.000 --> 00:20:41.000]  什麼時候我們就能經歷到上帝那種化腐朽為神奇的力量
[00:20:41.000 --> 00:20:45.000]  他會使用我們的生命成為多人的祝福
[00:20:45.000 --> 00:20:50.000]  有一個例子就是香港一個人物陳勝之先生
[00:20:50.000 --> 00:20:52.000]  他是香港的黑幫人物
[00:20:52.000 --> 00:20:56.000]  在1973年他因為打鬥而受重傷
[00:20:56.000 --> 00:21:02.000]  但後來他脫離了黑社會那個幫會成為了基督徒
[00:21:02.000 --> 00:21:05.000]  1974年他接受了戒毒
[00:21:05.000 --> 00:21:10.000]  而且積極從事福音戒毒相關的社會工作
[00:21:10.000 --> 00:21:16.000]  他更在1987年榮獲香港十大傑出青年這個榮譽
[00:21:16.000 --> 00:21:21.000]  那近身一點的是我們那邊還有幾本
[00:21:21.000 --> 00:21:28.000]  就是德勝堂最近他們洗禮的那12位受洗肢體的見證
[00:21:28.000 --> 00:21:31.000]  我鼓勵大家你可以拿一本回家好好地看
[00:21:31.000 --> 00:21:39.000]  裡面也看到神在那些我們人看來好像沒有價值的那些人身上
[00:21:39.000 --> 00:21:44.000]  但是你看到神改變他們的大能
[00:21:44.000 --> 00:21:48.000]  還有就是其實我們每一個信主的人
[00:21:48.000 --> 00:21:51.000]  我相信我們多多少少在你信主之後
[00:21:51.000 --> 00:21:55.000]  也經歷到神怎樣的來改變你的生命
[00:21:55.000 --> 00:21:59.000]  如果你說沒有啊我一點都沒有發覺
[00:21:59.000 --> 00:22:04.000]  那可能需要檢視一下我們自己的生命
[00:22:04.000 --> 00:22:09.000]  第三點我們要思考的是
[00:22:09.000 --> 00:22:11.000]  我有沒有虧欠人
[00:22:11.000 --> 00:22:16.000]  那過去的人生有沒有一些人你曾經得罪了
[00:22:16.000 --> 00:22:20.000]  而你仍欠他們一個道歉
[00:22:20.000 --> 00:22:24.000]  可能你需要跟他說一聲對不起
[00:22:24.000 --> 00:22:28.000]  或者是有沒有一些人你欠了他的錢
[00:22:28.000 --> 00:22:31.000]  你是明明知道的你卻又不去還
[00:22:31.000 --> 00:22:33.000]  那可能你也要注意
[00:22:33.000 --> 00:22:37.000]  或者你卻欠他們一個實際的行動
[00:22:37.000 --> 00:22:41.000]  去彌補你的對他們虧欠的地方
[00:22:41.000 --> 00:22:45.000]  那如果有的話請你先在神面前來認罪
[00:22:45.000 --> 00:22:48.000]  並且求神幫助你有勇氣
[00:22:48.000 --> 00:22:51.000]  去向那些人來承認你的錯
[00:22:51.000 --> 00:22:54.000]  而且採取補救的行動
[00:22:54.000 --> 00:22:59.000]  那其實我們也可以為我們得罪了的人來禱告
[00:22:59.000 --> 00:23:03.000]  求神感動他改變他
[00:23:03.000 --> 00:23:06.000]  使他願意和我們來和好
[00:23:06.000 --> 00:23:19.000]  第三點我有沒有未能夠原諒的人
[00:23:19.000 --> 00:23:24.000]  那已少面對著弟弟雅各給他這麼大的傷害
[00:23:24.000 --> 00:23:27.000]  但是終於在二十年之後放下
[00:23:27.000 --> 00:23:29.000]  他不是靠他自己的能力
[00:23:29.000 --> 00:23:33.000]  而是神在他心裡所動的工作
[00:23:33.000 --> 00:23:39.000]  那可能你過去的人生也曾經被人深深的傷害過
[00:23:39.000 --> 00:23:41.000]  這些可能是你的同事
[00:23:41.000 --> 00:23:44.000]  可能是你最信任的朋友
[00:23:44.000 --> 00:23:46.000]  可能是你的弟兄姊妹
[00:23:46.000 --> 00:23:49.000]  也可能是你的至親
[00:23:49.000 --> 00:23:52.000]  到今天你仍然放不下
[00:23:52.000 --> 00:23:54.000]  但是神教導我們
[00:23:54.000 --> 00:23:57.000]  如果我們不饒恕別人的話
[00:23:57.000 --> 00:23:59.000]  神也不饒恕我們
[00:23:59.000 --> 00:24:03.000]  那如果我們一天不放下這些的怨恨
[00:24:03.000 --> 00:24:08.000]  我們就不能大步的來向前走
[00:24:08.000 --> 00:24:11.000]  我們只會永遠停留在一個死胡同裡面
[00:24:11.000 --> 00:24:13.000]  自怨自艾
[00:24:13.000 --> 00:24:16.000]  我們的生命會慢慢的萎縮
[00:24:16.000 --> 00:24:19.000]  不再成長
[00:24:19.000 --> 00:24:22.000]  但是只要你願意去饒恕的話
[00:24:22.000 --> 00:24:24.000]  神就會幫助我們
[00:24:24.000 --> 00:24:27.000]  賜給我們饒恕的力量
[00:24:27.000 --> 00:24:30.000]  我曾經讀過一本書
[00:24:30.000 --> 00:24:33.000]  我當時其實自己也經歷這樣一些事情
[00:24:33.000 --> 00:24:35.000]  我就有點生一個人的氣
[00:24:35.000 --> 00:24:37.000]  我就覺得他傷害我
[00:24:37.000 --> 00:24:39.000]  但是後來我看了這本書
[00:24:39.000 --> 00:24:42.000]  我覺得也真的非常有幫助
[00:24:42.000 --> 00:24:47.000]  在當中它會教你用不同的角度去看一件事情
[00:24:47.000 --> 00:24:49.000]  那有時候我們也會看到
[00:24:49.000 --> 00:24:51.000]  在一些事情的發生背後
