
[00:00:00.000 --> 00:00:03.680]  是不是感恩神給我們這一段經文
[00:03:43.160 --> 00:03:47.360]  神祢自己、祢的三意和祢自己
[00:03:47.360 --> 00:03:50.080]  祢的愛在我們的顯面
[00:03:50.080 --> 00:03:51.920]  求神祢幫助
[00:03:51.920 --> 00:03:54.600]  讓客人可以在祢面前的時候
[00:03:54.600 --> 00:03:56.760]  不會因為言語的問題
[00:03:56.760 --> 00:03:59.000]  而讓我們聽的、說的
[00:03:59.000 --> 00:04:01.920]  都可以連接在神祢裡面
[00:04:01.920 --> 00:04:03.080]  我們這樣祈禱
[00:04:03.080 --> 00:04:06.520]  求神聖靈祢自己的作功
[00:04:06.520 --> 00:04:07.480]  我們這樣祈禱
[00:04:07.480 --> 00:04:09.800]  逢主耶穌基督的聖美求
[00:04:09.800 --> 00:04:11.400]  阿們
[00:04:11.400 --> 00:04:15.760]  你問問你自己是不是一個很喜歡問問題的人呢?
[00:04:15.760 --> 00:04:17.200]  是不是?
[00:04:17.200 --> 00:04:18.680]  一個很喜歡問問題的人
[00:04:18.680 --> 00:04:22.080]  其實他的好奇心是很重的
[00:04:22.080 --> 00:04:24.960]  我本身是一個很喜歡問問題的人
[00:04:24.960 --> 00:04:28.160]  所以我的好奇心非常之重
[00:04:28.160 --> 00:04:29.480]  但問問題呢
[00:04:29.480 --> 00:04:32.000]  有兩種人問問題的時候
[00:04:32.000 --> 00:04:34.120]  你有兩種不同的反應
[00:04:34.120 --> 00:04:36.800]  如果你的小朋友問問題的時候
[00:04:36.800 --> 00:04:38.240]  你有一個反應
[00:04:38.240 --> 00:04:40.600]  如果媽媽問問題的時候
[00:04:40.600 --> 00:04:43.400]  你有另一種反應
[00:04:43.400 --> 00:04:45.920]  我媽媽是因為她有
[00:04:45.920 --> 00:04:50.120]  越來越差的老人癡呆症
[00:04:50.120 --> 00:04:52.200]  所以當她問問題的時候
[00:04:52.200 --> 00:04:53.800]  你會發覺
[00:04:53.800 --> 00:04:55.480]  你的忍耐
[00:04:55.480 --> 00:04:57.920]  會到一個地步
[00:04:57.920 --> 00:04:59.720]  「你吃飯了嗎?」
[00:04:59.720 --> 00:05:01.240]  兩句話而已
[00:05:01.240 --> 00:05:02.760]  她又再問你一次
[00:05:02.760 --> 00:05:04.640]  「你吃飯了嗎?」
[00:05:04.640 --> 00:05:06.640]  再多說兩句話
[00:05:06.640 --> 00:05:08.240]  她又問你「你吃飯了嗎?」
[00:05:08.240 --> 00:05:10.920]  她有一種問題的時候
[00:05:10.920 --> 00:05:15.160]  你是不是仍然問了你五、十次的時候
[00:05:15.160 --> 00:05:19.280]  你會有很忍耐的回答呢?
[00:05:19.280 --> 00:05:22.600]  所以當我們去面對
[00:05:22.600 --> 00:05:25.320]  小朋友有錯誤的時候
[00:05:25.320 --> 00:05:26.680]  有不明白的時候
[00:05:26.680 --> 00:05:29.320]  我們好像比較容易去接受
[00:05:29.320 --> 00:05:32.440]  因為你覺得他需要成長的時候
[00:05:32.440 --> 00:05:34.480]  但當一個老人家
[00:05:34.480 --> 00:05:36.640]  他有這個問題的時候
[00:05:36.640 --> 00:05:38.600]  反而我們好像這一方面
[00:05:38.600 --> 00:05:40.480]  給他那個寬容
[00:05:40.480 --> 00:05:42.320]  成長的那個心
[00:05:42.320 --> 00:05:43.840]  已經沒有了
[00:05:43.840 --> 00:05:45.440]  全靠憐憫我們
[00:05:45.440 --> 00:05:46.800]  這是第一種
[00:05:46.800 --> 00:05:49.600]  如果媽媽問問題的時候
[00:05:49.600 --> 00:05:50.520]  第二種
[00:05:50.520 --> 00:05:52.280]  如果小朋友問問題的時候
[00:05:52.280 --> 00:05:54.360]  你會怎樣回答呢?
[00:05:54.360 --> 00:05:55.600]  我不知道你有沒有一個
[00:05:55.600 --> 00:05:57.480]  很喜歡問問題的小朋友
[00:05:57.480 --> 00:05:58.120]  有沒有?
[00:05:58.120 --> 00:05:59.320]  你還沒結婚
[00:05:59.320 --> 00:06:01.240]  不是你的事
[00:06:01.240 --> 00:06:04.320]  我們那些媽媽
[00:06:04.320 --> 00:06:06.320]  小朋友問問題的時候
[00:06:06.320 --> 00:06:08.880]  你會怎樣回答呢?
[00:06:08.880 --> 00:06:12.040]  「別這麼笨啊」
[00:06:12.040 --> 00:06:14.000]  「你問這麼多幹什麼呢?」
[00:06:14.000 --> 00:06:15.400]  「就是這麼做啦」
[00:06:15.400 --> 00:06:16.840]  「哎呀,你知道要舒服就好了」
[00:06:16.840 --> 00:06:19.480]  「你不要問這麼多」
[00:06:19.480 --> 00:06:22.160]  「哎呀,最糟的是」
[00:06:22.160 --> 00:06:23.160]  「當他問問題呢」
[00:06:23.160 --> 00:06:24.480]  「你會跟他說什麼?」
[00:06:24.480 --> 00:06:25.640]  「走走走走走走」
[00:06:25.640 --> 00:06:26.720]  「去去去」
[00:06:26.720 --> 00:06:28.160]  是不是?
[00:06:28.160 --> 00:06:31.120]  或者當小朋友問我們問題的時候
[00:06:31.120 --> 00:06:31.800]  我們會說
[00:06:31.800 --> 00:06:32.720]  「你不要問我啦」
[00:06:32.720 --> 00:06:36.760]  「你去問你爸爸啦」
[00:06:36.760 --> 00:06:39.440]  當我們很忙
[00:06:39.440 --> 00:06:41.920]  或者很累的時候
[00:06:41.920 --> 00:06:45.320]  問問題會令我們很煩
[00:06:45.320 --> 00:06:48.880]  我是一個很好奇心的媽媽
[00:06:48.880 --> 00:06:51.080]  所以當我面對我兒子的時候
[00:06:51.080 --> 00:06:53.360]  我都會問很多的問題
[00:06:53.360 --> 00:06:56.000]  所以我兒子都會問我
[00:06:56.000 --> 00:06:57.160]  「你問這麼多問題」
[00:06:57.160 --> 00:07:00.120]  「我都沒有機會回答你啊」
[00:07:00.120 --> 00:07:02.840]  所以求神幫助我們做媽媽
[00:07:02.840 --> 00:07:06.040]  當你想問小朋友問題的時候
[00:07:06.040 --> 00:07:07.000]  停一停
[00:07:07.000 --> 00:07:09.600]  讓他有一個機會喘一口氣
[00:07:09.600 --> 00:07:11.040]  回想你的問題
[00:07:11.040 --> 00:07:13.600]  不要空炸式地去問
[00:07:13.600 --> 00:07:16.080]  因為他沒有機會回答你
[00:07:16.080 --> 00:07:18.080]  他說「我還沒有想清楚第一個問題」
[00:07:18.080 --> 00:07:21.480]  「你已經有五個問題上那裡了」
[00:07:21.480 --> 00:07:22.920]  所以求神幫助我們
[00:07:22.920 --> 00:07:25.720]  求神很愛我們
[00:07:25.720 --> 00:07:26.840]  很愛吃
[00:07:26.840 --> 00:07:28.680]  當我們來到神的面前
[00:07:28.680 --> 00:07:30.520]  我們問神問題的時候
[00:07:30.520 --> 00:07:32.920]  神都會用祂的時間
[00:07:32.920 --> 00:07:35.560]  祂的風式來回答我們
[00:07:35.560 --> 00:07:36.720]  所以今天
[00:07:36.720 --> 00:07:39.120]  當我來到這段經文的時候
[00:07:39.120 --> 00:07:41.520]  其實我都是問神的問題
[00:07:41.520 --> 00:07:43.520]  我問了三個問題
[00:07:43.520 --> 00:07:44.560]  為什麼呢?
[00:07:44.560 --> 00:07:49.760]  為什麼在基督耶穌裡有什麼關係呢?
[00:07:49.760 --> 00:07:52.200]  所以我們要看這段經文
[00:07:52.200 --> 00:07:53.680]  第一個問題就是
[00:07:53.680 --> 00:07:58.160]  為什麼我們不被定罪
[00:07:58.160 --> 00:08:00.040]  第一節我們要看
[00:08:00.040 --> 00:08:03.800]  「所以現在那些在基督耶穌的人」
[00:08:03.800 --> 00:08:05.960]  「就不被定罪了」
[00:08:05.960 --> 00:08:07.120]  為什麼呢?
[00:08:07.120 --> 00:08:11.720]  為什麼在基督耶穌裡就不被定罪呢?
[00:08:11.720 --> 00:08:13.600]  這一段經文
[00:08:13.600 --> 00:08:15.800]  我們讀的這一段
[00:08:15.800 --> 00:08:17.840]  其實是心譯本
[00:08:17.840 --> 00:08:18.680]  它就說
[00:08:18.680 --> 00:08:21.520]  「所以現在我們不被定罪」
[00:08:21.520 --> 00:08:24.000]  「定罪」這兩個字是什麼意思?
[00:08:24.000 --> 00:08:27.120]  「定罪」這兩個字是一個
[00:08:27.120 --> 00:08:33.000]  你去法庭的時候
[00:08:33.000 --> 00:08:36.400]  那裡有一個判書
[00:08:36.400 --> 00:08:41.160]  它判定你犯了什麼罪
[00:08:41.160 --> 00:08:46.320]  它判定你有根據的
[00:08:46.320 --> 00:08:49.400]  前一段時間我們去了Canberra
[00:08:49.400 --> 00:08:52.880]  然後那個租車的人說
[00:08:52.880 --> 00:08:57.520]  「你犯罪啊?扣我錢啊?」
[00:08:57.520 --> 00:08:58.560]  「犯罪啊?」
[00:08:58.560 --> 00:09:00.800]  「犯罪什麼罪呢?」
[00:09:00.800 --> 00:09:07.560]  應該我們最多那一次的犯罪是
[00:09:07.560 --> 00:09:10.640]  因為我們不認識這部車
[00:09:10.640 --> 00:09:13.960]  所以從Canberra開車
[00:09:13.960 --> 00:09:16.160]  從Canberra去到雪梨的時候
[00:09:16.160 --> 00:09:19.400]  晚上我們沒有打燈
[00:09:19.400 --> 00:09:24.160]  一路幾百公里
[00:09:24.160 --> 00:09:26.720]  沒有打燈
[00:09:26.720 --> 00:09:28.440]  三、四個小時的車
[00:09:28.440 --> 00:09:29.560]  晚上
[00:09:29.560 --> 00:09:33.920]  如果因為這件事罰我
[00:09:33.920 --> 00:09:35.320]  我承認
[00:09:35.320 --> 00:09:36.880]  你沒有打燈就承認
[00:09:36.880 --> 00:09:37.720]  你需要承認
[00:09:37.720 --> 00:09:38.880]  我沒有打燈
[00:09:38.880 --> 00:09:40.760]  不過他說「這個不是」
[00:09:40.760 --> 00:09:43.160]  「是在Canberra我犯的錯」
[00:09:43.160 --> 00:09:44.160]  不是我犯的錯
[00:09:44.160 --> 00:09:46.680]  因為不是我開車而已
[00:09:46.680 --> 00:09:49.800]  「是在什麼錯呢?」
[00:09:49.800 --> 00:09:53.640]  原來那段路程的車縮的問題
[00:09:53.640 --> 00:09:57.960]  我們開50公里
[00:09:57.960 --> 00:10:00.200]  那邊有一些路
[00:10:00.200 --> 00:10:02.520]  可能是30公里或者是40公里
[00:10:02.520 --> 00:10:03.840]  很大的路
[00:10:03.840 --> 00:10:05.480]  他說是40公里
[00:10:05.480 --> 00:10:07.000]  公里每小時
[00:10:07.000 --> 00:10:11.400]  所以當我們收到這個判書的時候
[00:10:11.400 --> 00:10:13.520]  你要知道
[00:10:13.520 --> 00:10:15.120]  所以這個定罪就是
[00:10:15.120 --> 00:10:18.240]  你犯了哪一項哪一條
[00:10:18.240 --> 00:10:20.400]  但這個經文說
[00:10:20.400 --> 00:10:22.360]  「你在耶穌基督裡」
[00:10:22.360 --> 00:10:24.240]  「你就不被定罪」
[00:10:24.240 --> 00:10:28.160]  那你是為了哪一條哪一個
[00:10:28.160 --> 00:10:31.880]  你會被定罪呢?
[00:10:31.880 --> 00:10:34.400]  其實我們這裡
[00:10:34.400 --> 00:10:35.800]  你相信了耶穌
[00:10:35.800 --> 00:10:37.720]  你很清楚
[00:10:37.720 --> 00:10:40.280]  因為我們在神的面前
[00:10:40.280 --> 00:10:42.880]  我們是「不配得的」
[00:10:42.880 --> 00:10:46.200]  我們有很多自己的怒惡
[00:10:46.200 --> 00:10:47.960]  我們說「犯了錯」
[00:10:47.960 --> 00:10:50.120]  「犯了再」
[00:10:50.120 --> 00:10:51.640]  別人看不到
[00:10:51.640 --> 00:10:54.160]  我們自己很清楚知道
[00:10:54.160 --> 00:10:56.400]  有一個大兄
[00:10:56.400 --> 00:10:59.000]  他被人批評
[00:10:59.000 --> 00:11:01.640]  說他不好
[00:11:01.640 --> 00:11:02.840]  所以他很難過
[00:11:02.840 --> 00:11:04.200]  他來找牧師的時候
[00:11:04.200 --> 00:11:06.880]  牧師說「你不要難過」
[00:11:06.880 --> 00:11:08.720]  「你不要看痛苦」
[00:11:08.720 --> 00:11:10.480]  那個人批評你的
[00:11:10.480 --> 00:11:14.880]  只不過是看到你的一個很小的部分
[00:11:14.880 --> 00:11:18.000]  你還有一個很大的不好的部分
[00:11:18.000 --> 00:11:20.840]  你還有很多你犯罪的部分
[00:11:20.840 --> 00:11:21.760]  是甚麼呢?
[00:11:21.760 --> 00:11:24.000]  其他人看不到的
[00:11:24.000 --> 00:11:25.320]  所以原來
[00:11:25.320 --> 00:11:26.920]  在我們的生命之中
[00:11:26.920 --> 00:11:28.480]  有很多東西
[00:11:28.480 --> 00:11:29.920]  是神知道
[00:11:29.920 --> 00:11:30.960]  你知道
[00:11:30.960 --> 00:11:32.040]  其他人
[00:11:32.040 --> 00:11:33.720]  就算你很親密
[00:11:33.720 --> 00:11:35.200]  旁邊的那個
[00:11:35.200 --> 00:11:36.880]  你的太太、你的先生
[00:11:36.880 --> 00:11:38.560]  他是不知道的
[00:11:38.560 --> 00:11:40.600]  所以這一節的經文它說
[00:11:40.600 --> 00:11:41.280]  「所以」
[00:11:41.280 --> 00:11:42.160]  「現在」
[00:11:42.160 --> 00:11:46.840]  這裡出現了三個很重要的詞句
[00:11:46.840 --> 00:11:48.200]  甚麼詞句?
[00:11:48.200 --> 00:11:50.640]  「所以」是很重要的
[00:11:50.640 --> 00:11:53.320]  「現在」是很重要的
[00:11:53.320 --> 00:11:55.320]  另外一個很重要的字
[00:11:55.320 --> 00:11:57.280]  在這一節經文裡面
[00:11:57.280 --> 00:12:00.640]  就是「最基督耶穌來」
[00:12:00.640 --> 00:12:01.680]  所以
[00:12:01.680 --> 00:12:03.760]  「therefore」
[00:12:03.760 --> 00:12:05.120]  「因此」
[00:12:05.120 --> 00:12:06.080]  指的
[00:12:06.080 --> 00:12:08.640]  其實這個「所以」是指
[00:12:08.640 --> 00:12:11.440]  保羅在前面的經文
[00:12:11.440 --> 00:12:13.040]  第一章到第七章
[00:12:13.040 --> 00:12:15.000]  他很想說的東西
[00:12:15.000 --> 00:12:16.920]  特別是第七章
[00:12:16.920 --> 00:12:17.800]  那他這裡
[00:12:17.800 --> 00:12:19.520]  他很想跟我們說甚麼
[00:12:19.520 --> 00:12:21.120]  第一章第十八節
[00:12:21.120 --> 00:12:22.040]  我們一起讀吧
[00:12:22.040 --> 00:12:22.680]  來
[00:12:22.680 --> 00:12:24.920]  「原來上帝的憤怒」
[00:12:24.920 --> 00:12:26.480]  「從天上顯面」
[00:12:26.480 --> 00:12:30.080]  「在一次不嫌不義的人身上」
[00:12:30.080 --> 00:12:34.600]  「就是那些限在不制心理的人」
[00:12:34.600 --> 00:12:37.160]  原來這一節經文是說到
[00:12:37.160 --> 00:12:42.120]  當我們不堅誠不義的時候
[00:12:42.120 --> 00:12:43.520]  神的憤怒
[00:12:43.520 --> 00:12:46.440]  就是我們已經得罪了神
[00:12:46.440 --> 00:12:49.480]  所以當我們再看第二十一至二節
[00:12:49.480 --> 00:12:50.680]  一起來請
[00:12:50.680 --> 00:12:53.640]  「因為他們雖然知道上帝」
[00:12:53.640 --> 00:12:57.000]  「卻不把他當作上帝榮耀他」
[00:12:57.000 --> 00:12:58.840]  「也不感謝他」
[00:12:58.840 --> 00:13:01.680]  「他們的思想變為虛榮」
[00:13:01.680 --> 00:13:04.160]  「無知的三觀為」
[00:13:04.160 --> 00:13:06.160]  「他們自為聰明」
[00:13:06.160 --> 00:13:08.200]  「反省了疑問」
[00:13:08.200 --> 00:13:08.880]  好
[00:13:08.880 --> 00:13:11.400]  我們都看到這一節經文
[00:13:11.400 --> 00:13:13.960]  當我們不榮耀神的時候
[00:13:13.960 --> 00:13:15.360]  不感恩的時候
[00:13:15.360 --> 00:13:17.680]  我們就已經得罪了神
[00:13:17.680 --> 00:13:19.240]  就是一個罪人
[00:13:19.240 --> 00:13:22.360]  所以第三章第二十節都是這樣說
[00:13:22.360 --> 00:13:25.800]  「因為世人都犯了罪」
[00:13:25.800 --> 00:13:29.080]  「虧欠了上帝的榮耀」
[00:13:29.080 --> 00:13:30.960]  第六章第二節
[00:13:30.960 --> 00:13:36.720]  「門向罪,死了的人豈不知罪」
[00:13:36.720 --> 00:13:40.560]  所以當我們看到這幾節經文的時候
[00:13:40.560 --> 00:13:41.920]  我們可以看到
[00:13:41.920 --> 00:13:45.280]  很連貫的保羅的所以
[00:13:45.280 --> 00:13:49.440]  是他continuous(持續)
[00:13:49.440 --> 00:13:53.280]  承接了他上面想講的東西
[00:13:53.280 --> 00:13:56.680]  而他講的「而監」就是「而家」
[00:13:56.680 --> 00:14:02.480]  過去的保羅他曾經去壓制
[00:14:02.480 --> 00:14:05.960]  或者逼迫基督徒
[00:14:05.960 --> 00:14:09.720]  但是當他有了一個新的生命的時候
[00:14:09.720 --> 00:14:12.480]  他可以來到見耶穌的時候
[00:14:12.480 --> 00:14:14.120]  他很明白
[00:14:14.120 --> 00:14:18.720]  他現在的保羅已經不再是他過往的保羅
[00:14:18.720 --> 00:14:20.560]  所以當第七節
[00:14:20.560 --> 00:14:22.560]  他知道我們每一個
[00:14:22.560 --> 00:14:25.240]  你和我一個基督徒的生命的時候
[00:14:25.240 --> 00:14:27.160]  我們有我們的過去
[00:14:27.160 --> 00:14:29.400]  而當我們遇到耶穌基督的時候
[00:14:29.400 --> 00:14:31.960]  我們有一個新的過去
[00:14:31.960 --> 00:14:35.320]  但是為什麼在我們的生命之中
[00:14:35.320 --> 00:14:38.760]  我們知道我們的生命已經改過了
[00:14:38.760 --> 00:14:43.240]  我們生命已經被神的恩典不被定罪了
[00:14:43.240 --> 00:14:45.920]  但是為什麼我們仍然有很多
[00:14:45.920 --> 00:14:48.680]  我們勝不過的東西呢
[00:14:48.680 --> 00:14:50.480]  所以第七章他說什麼
[00:14:50.480 --> 00:14:55.800]  「勒至喊善有得我」我們很喜歡這一句
[00:14:55.800 --> 00:14:58.400]  不是我,我很想做好的
[00:14:58.400 --> 00:14:59.880]  勒至啊
[00:14:59.880 --> 00:15:00.840]  我很想做
[00:15:00.840 --> 00:15:02.600]  勒至是什麼啊
[00:15:02.600 --> 00:15:04.720]  我做了決定了
[00:15:04.720 --> 00:15:06.600]  我很想這樣做
[00:15:06.600 --> 00:15:08.520]  不過他說什麼
[00:15:08.520 --> 00:15:10.640]  走出來
[00:15:10.640 --> 00:15:12.480]  又不得我了
[00:15:12.480 --> 00:15:14.200]  所以你很想
[00:15:14.200 --> 00:15:15.920]  他在保羅跟我們說什麼
[00:15:15.920 --> 00:15:17.120]  你不被定罪
[00:15:17.120 --> 00:15:21.200]  你不要再將你的頭腦和你的身體
[00:15:21.200 --> 00:15:24.600]  你的行動是需要連接的
[00:15:24.600 --> 00:15:27.920]  我們在這麼矛盾的生命之中
[00:15:27.920 --> 00:15:29.680]  保羅跟我們說
[00:15:29.680 --> 00:15:32.560]  當我們無能為力的時候
[00:15:32.560 --> 00:15:36.840]  特別我們有這個矛盾的時候
[00:15:36.840 --> 00:15:40.320]  其實第七章他已經跟我們說
[00:15:40.320 --> 00:15:41.480]  叫我們知道
[00:15:41.480 --> 00:15:45.120]  靠耶穌基督能
[00:15:45.120 --> 00:15:45.720]  對吧
[00:15:45.720 --> 00:15:48.240]  如果你看到,他說「感謝神」
[00:15:48.240 --> 00:15:50.400]  「靠耶穌基督能」
[00:15:50.400 --> 00:15:53.200]  所以在基督耶穌內的時候
[00:15:53.200 --> 00:15:55.440]  我們需要事事記住
[00:15:55.440 --> 00:16:00.160]  我們需要在基督耶穌內
[00:16:00.160 --> 00:16:04.440]  而當我們記得自己在基督耶穌內的時候
[00:16:04.440 --> 00:16:07.600]  你就是有一個新的生命
[00:16:07.600 --> 00:16:08.920]  新的身份
[00:16:08.920 --> 00:16:11.840]  你在基督耶穌內的時候
[00:16:11.840 --> 00:16:14.240]  你可以得到釋放
[00:16:14.240 --> 00:16:16.360]  你可以得到自由
[00:16:16.360 --> 00:16:19.800]  所以當你立志行善的時候
[00:16:19.800 --> 00:16:21.480]  你行不出來的時候
[00:16:21.480 --> 00:16:23.520]  你快快記住
[00:16:23.520 --> 00:16:25.480]  我在基督耶穌內
[00:16:25.480 --> 00:16:28.320]  所以你把自己
[00:16:28.320 --> 00:16:30.920]  不再由你自己的身體
[00:16:30.920 --> 00:16:32.600]  或者你的行為
[00:16:32.600 --> 00:16:34.680]  很衝動地去做什麼
[00:16:34.680 --> 00:16:36.160]  而是你停一停
[00:16:36.160 --> 00:16:39.640]  你回到在基督耶穌內
[00:16:39.640 --> 00:16:41.440]  所以我第一個問題我問
[00:16:41.440 --> 00:16:44.200]  為什麼不被定罪呢
[00:16:44.200 --> 00:16:46.880]  因為我們在基督耶穌內
[00:16:46.880 --> 00:16:48.520]  你不被定罪了
[00:16:48.520 --> 00:16:52.280]  你不用每次都去想
[00:16:52.280 --> 00:16:53.800]  我是不是做錯了
[00:16:53.800 --> 00:16:56.200]  我是不是過往有什麼事
[00:16:56.200 --> 00:16:58.560]  如果你得罪了神
[00:16:58.560 --> 00:17:01.120]  你求耶穌潔淨
[00:17:01.120 --> 00:17:02.920]  給你一個新生命
[00:17:02.920 --> 00:17:04.520]  給你一個新生活
[00:17:04.520 --> 00:17:07.040]  這就是一個救恩的恩典
[00:17:07.040 --> 00:17:09.560]  這是一個恩典
[00:17:09.560 --> 00:17:11.960]  所以求神幫助我們
[00:17:11.960 --> 00:17:14.400]  明白我們不被定罪
[00:17:14.400 --> 00:17:16.440]  不是我們做了什麼好事
[00:17:16.440 --> 00:17:19.960]  或者什麼剋制我們自己去做什麼
[00:17:19.960 --> 00:17:23.720]  而是因為耶穌基督的緣故
[00:17:23.720 --> 00:17:25.760]  大一方面我們可以學習
[00:17:25.760 --> 00:17:27.720]  難問的問題就是
[00:17:27.720 --> 00:17:30.160]  在這個經文裏面我們會問的
[00:17:30.160 --> 00:17:35.600]  為什麼要有生命之靈的論呢
[00:17:35.600 --> 00:17:38.640]  我們讀這一段的經文第二節
