
[00:00:00.000 --> 00:00:02.040]  詩篇第一篇
[00:04:32.680 --> 00:04:34.720]  我要買什麼房子
[00:04:34.720 --> 00:04:36.280]  我要買什麼股票
[00:04:36.280 --> 00:04:38.280]  你的意向就通通都來了
[00:04:38.280 --> 00:04:39.360]  不是嗎
[00:04:39.360 --> 00:04:40.200]  同樣的
[00:04:40.200 --> 00:04:43.080]  假如你從了神的意思
[00:04:43.080 --> 00:04:46.280]  那麼你心裏面就開始有他的意向
[00:04:46.280 --> 00:04:51.720]  但是羅德他看約旦和平原肥沃
[00:04:51.720 --> 00:04:53.040]  他就想往那邊
[00:04:53.040 --> 00:04:55.440]  然後聖經跟着又再說
[00:04:55.440 --> 00:04:59.000]  他就逐漸的向東遷移他的帳篷
[00:04:59.000 --> 00:05:02.200]  慢慢慢慢站上去了
[00:05:02.200 --> 00:05:05.840]  最後到了索多馬這個城市定居在那裏
[00:05:05.840 --> 00:05:08.160]  然後最後一段他說呢
[00:05:08.160 --> 00:05:11.200]  天使毀滅索多馬歐羅馬
[00:05:11.200 --> 00:05:13.120]  來到這個城的時候
[00:05:13.120 --> 00:05:16.720]  他說羅德就坐在城門口
[00:05:16.720 --> 00:05:17.840]  您知道嗎
[00:05:17.840 --> 00:05:19.360]  說不定他已經坐穩了
[00:05:19.360 --> 00:05:21.200]  說不定他已經坐着指揮了
[00:05:21.200 --> 00:05:23.240]  或者他在那裏怎麼樣了
[00:05:23.240 --> 00:05:24.920]  這就是惹禍了
[00:05:24.920 --> 00:05:29.920]  但是我們的神也是有恩典有憐憫的神
[00:05:29.920 --> 00:05:33.880]  神說我姑念你跟你的亞伯拉罕
[00:05:33.880 --> 00:05:35.680]  你的叔叔一起下來
[00:05:35.680 --> 00:05:39.280]  所以我讓你全家有命好活
[00:05:39.280 --> 00:05:40.560]  哈雷路亞
[00:05:40.560 --> 00:05:43.560]  這裏講的是不崇惡人的計謀
[00:05:43.560 --> 00:05:45.400]  惡人我懂
[00:05:45.400 --> 00:05:47.040]  不站罪人的道路
[00:05:47.040 --> 00:05:48.280]  罪人我也懂
[00:05:48.280 --> 00:05:52.120]  但是到底什麼叫謝曼人呢
[00:05:52.120 --> 00:05:54.640]  如果你既心裏面有了這個計謀
[00:05:54.640 --> 00:05:55.360]  崇了這個
[00:05:55.360 --> 00:05:57.880]  然後又開始着手去做
[00:05:57.880 --> 00:06:00.160]  又站在罪人之列
[00:06:00.160 --> 00:06:04.240]  然後你最後一而再再而三三而四的犯的時候
[00:06:04.240 --> 00:06:06.160]  你不是謝土神嗎
[00:06:06.160 --> 00:06:09.560]  你就是坐上了謝曼人的座位了
[00:06:09.560 --> 00:06:10.600]  是的
[00:06:10.600 --> 00:06:13.680]  我們心裏面如果有了非分的想
[00:06:13.680 --> 00:06:16.760]  就崇了惡人的計謀了
[00:06:16.760 --> 00:06:18.240]  跟着第二句他說
[00:06:18.240 --> 00:06:21.280]  爲喜愛耶和華的律法晝夜思想
[00:06:21.280 --> 00:06:23.560]  這人便爲有福
[00:06:23.560 --> 00:06:26.400]  所以你只有一個方法
[00:06:26.400 --> 00:06:30.640]  就是你單單靠喜愛耶和華的律法
[00:06:30.640 --> 00:06:33.240]  不是靠你去燒香拜拜
[00:06:33.240 --> 00:06:37.120]  不是靠你去有錢買鬼來推磨
[00:06:37.120 --> 00:06:41.080]  而是說你晝夜思想耶和華的律法
[00:06:41.080 --> 00:06:42.800]  並且照着去做
[00:06:42.800 --> 00:06:45.080]  你就是一個有福的人
[00:06:45.080 --> 00:06:46.280]  換一句話說
[00:06:46.280 --> 00:06:49.080]  我們單單靠的是讀經
[00:06:49.080 --> 00:06:50.080]  禱告
[00:06:50.080 --> 00:06:51.040]  團祭
[00:06:51.040 --> 00:06:52.000]  聚會
[00:06:52.000 --> 00:06:53.760]  我們靠的是奉獻
[00:06:53.760 --> 00:06:56.560]  我們靠的是服侍
[00:06:56.560 --> 00:06:58.000]  走在路上
[00:06:58.000 --> 00:06:58.880]  或者散步
[00:06:58.880 --> 00:07:00.760]  或者跟林林一面走一面禱告
[00:07:00.760 --> 00:07:03.240]  或者是自己一個人在開車的時候
[00:07:03.240 --> 00:07:04.600]  有的時候我靜不住就說
[00:07:04.600 --> 00:07:05.840]  神啊你真美大
[00:07:05.840 --> 00:07:07.200]  神啊你真好
[00:07:07.200 --> 00:07:09.160]  你們真的是要學習
[00:07:09.160 --> 00:07:11.800]  晝夜思想耶和華的律法
[00:07:11.800 --> 00:07:13.640]  晝夜思想它的美善
[00:07:13.640 --> 00:07:14.640]  它的恩典
[00:07:14.640 --> 00:07:15.800]  它的慈愛
[00:07:15.800 --> 00:07:17.880]  哈雷路亞讚美神
[00:07:17.880 --> 00:07:20.440]  如果說你三分鐘不禱告
[00:07:20.440 --> 00:07:22.480]  就好像三分鐘不呼吸一樣
[00:07:22.480 --> 00:07:25.760]  你就覺得好像氣喘不來了
[00:07:25.760 --> 00:07:27.880]  如果說你一經不讀經的話
[00:07:27.880 --> 00:07:29.600]  就覺得肚子會餓
[00:07:29.600 --> 00:07:31.840]  那你就是晝夜思想
[00:07:31.840 --> 00:07:33.080]  哈雷路亞讚美神
[00:07:33.080 --> 00:07:33.920]  感謝神
[00:07:33.920 --> 00:07:36.680]  因爲真正有心的話
[00:07:36.680 --> 00:07:39.080]  你會發現有許許多多的材料
[00:07:39.080 --> 00:07:41.080]  有許許多多的網上面
[00:07:41.080 --> 00:07:43.440]  或者是教會都擺在那邊
[00:07:43.440 --> 00:07:45.080]  保證你喫不完
[00:07:45.080 --> 00:07:47.560]  所以你要說牧師啊我都喫不飽
[00:07:47.560 --> 00:07:48.200]  對不起
[00:07:48.200 --> 00:07:49.760]  不是你喫不飽
[00:07:49.760 --> 00:07:51.720]  是你沒有開始喫
[00:07:51.720 --> 00:07:54.400]  我們記得小時候我們教孩子的時候
[00:07:54.400 --> 00:07:57.160]  或者是我的父母教我的時候都是這樣
[00:07:57.160 --> 00:07:59.480]  你不喫你就沒有營養
[00:07:59.480 --> 00:08:03.320]  你喫就算說不合你的胃口不好喫
[00:08:03.320 --> 00:08:05.520]  我保證你長得又壯又壯
[00:08:05.520 --> 00:08:06.320]  對不對
[00:08:06.320 --> 00:08:07.280]  感謝神
[00:08:07.280 --> 00:08:09.840]  如果說你只喫你喜歡喫的東西
[00:08:09.840 --> 00:08:12.400]  我保證你滿口都是豬牙
[00:08:12.400 --> 00:08:13.360]  瘦得不得了
[00:08:13.360 --> 00:08:15.680]  因爲誰都喜歡喫糖不是嗎
[00:08:15.680 --> 00:08:18.040]  有一次我的小孫女
[00:08:18.040 --> 00:08:19.800]  才三歲
[00:08:19.800 --> 00:08:21.200]  我們家有一個大電視
[00:08:21.200 --> 00:08:22.600]  我就發現
[00:08:22.600 --> 00:08:24.600]  她怎麼把頭伸到電視後面去
[00:08:24.600 --> 00:08:28.120]  我說伊德你在幹什麼
[00:08:28.120 --> 00:08:30.760]  滿嘴都是糖你知道嗎
[00:08:30.760 --> 00:08:32.800]  所以你如果說牧師你這個不好喫
[00:08:32.800 --> 00:08:34.120]  我不喜歡喫對不起
[00:08:34.120 --> 00:08:37.080]  那是你真的要檢討檢討
[00:08:37.080 --> 00:08:40.280]  因爲這都是最好喫的東西
[00:08:40.280 --> 00:08:43.280]  如果說你願意上教會的網站去看
[00:08:43.280 --> 00:08:44.480]  靈脩禱告
[00:08:44.480 --> 00:08:46.400]  那個七年的計劃
[00:08:46.400 --> 00:08:49.440]  講臺是什麼要什麼信息
[00:08:49.440 --> 00:08:51.840]  今年的全年靈脩是什麼
[00:08:51.840 --> 00:08:53.920]  今年的主日學是什麼
[00:08:53.920 --> 00:08:56.160]  今年的小祖茶經是什麼
[00:08:56.160 --> 00:08:57.360]  全部在這裏
[00:08:57.360 --> 00:08:59.560]  甚至四十天的進食禱告
[00:08:59.560 --> 00:09:00.720]  聖誕節的活動
[00:09:00.720 --> 00:09:03.320]  三不五祝福全部都在上面
[00:09:03.320 --> 00:09:05.120]  每年都排好了
[00:09:05.120 --> 00:09:06.240]  順便一提
[00:09:06.240 --> 00:09:07.600]  七年的講臺
[00:09:07.600 --> 00:09:10.280]  會把所有聖經全部講一遍
[00:09:10.280 --> 00:09:12.320]  所以你只要願意的話
[00:09:12.320 --> 00:09:14.120]  我保證你喫不飽
[00:09:14.120 --> 00:09:15.280]  喫得飽
[00:09:15.280 --> 00:09:16.000]  喫得好
[00:09:16.000 --> 00:09:18.200]  還沒喫
[00:09:18.200 --> 00:09:19.120]  要喫啊
[00:09:19.120 --> 00:09:20.880]  要喫是的
[00:09:20.880 --> 00:09:23.520]  所以我們看到截然兩種不同的人
[00:09:23.520 --> 00:09:25.120]  一種是惡人
[00:09:25.120 --> 00:09:26.760]  一種是義人
[00:09:26.760 --> 00:09:28.520]  當然惡人包括罪人
[00:09:28.520 --> 00:09:30.120]  包括謝曼人
[00:09:30.120 --> 00:09:33.000]  但是義人就完全不一樣
[00:09:33.000 --> 00:09:35.400]  你選擇做哪一種人呢
[00:09:35.400 --> 00:09:37.160]  當然是要做義人
[00:09:37.160 --> 00:09:38.600]  千萬你要注意到
[00:09:38.600 --> 00:09:41.880]  謝曼人實際上是從心裏面
[00:09:41.880 --> 00:09:43.640]  起了惡意開始
[00:09:43.640 --> 00:09:45.760]  或者起了邪戀開始
[00:09:45.760 --> 00:09:47.640]  所以主耶穌說
[00:09:47.640 --> 00:09:48.680]  淫戀
[00:09:48.680 --> 00:09:49.640]  貪心
[00:09:49.640 --> 00:09:50.400]  邪情
[00:09:50.400 --> 00:09:51.160]  私慾
[00:09:51.160 --> 00:09:52.680]  都不可有
[00:09:52.680 --> 00:09:53.920]  雅各他說
[00:09:53.920 --> 00:09:55.480]  個人被試探
[00:09:55.480 --> 00:09:59.560]  乃是被自己的私慾牽引誘惑的
[00:09:59.560 --> 00:10:01.720]  私慾既懷了胎
[00:10:01.720 --> 00:10:03.160]  就生出罪來
[00:10:03.160 --> 00:10:04.640]  罪既長成
[00:10:04.640 --> 00:10:06.680]  就生出死來
[00:10:06.680 --> 00:10:09.920]  所以各位弟兄姐妹朋友們
[00:10:09.920 --> 00:10:11.440]  你向誰僞身
[00:10:11.440 --> 00:10:13.680]  你是向生命僞身
[00:10:13.680 --> 00:10:15.480]  還是向死亡僞身
[00:10:15.480 --> 00:10:17.560]  截然兩種不同的道路
[00:10:17.560 --> 00:10:19.960]  讓我們做一個正確的選擇
[00:10:19.960 --> 00:10:21.960]  讓我們在2014年
[00:10:21.960 --> 00:10:23.560]  讓我們從心理上
[00:10:23.560 --> 00:10:26.560]  有晝夜思想神的律法開始
[00:10:26.560 --> 00:10:29.280]  讓我們不停地讀經禱告
[00:10:29.280 --> 00:10:31.720]  不停地敬拜神
[00:10:31.720 --> 00:10:33.200]  不停地服侍神
[00:10:33.200 --> 00:10:35.160]  不停地奉獻給神
[00:10:35.160 --> 00:10:36.000]  當然啦
[00:10:36.000 --> 00:10:37.480]  不同的僞身
[00:10:37.480 --> 00:10:39.800]  就結出不同的果子來
[00:10:39.800 --> 00:10:41.400]  第三節他說
[00:10:41.400 --> 00:10:44.800]  他要像一棵樹栽在溪水旁
[00:10:44.800 --> 00:10:46.680]  按時後結果子
[00:10:46.680 --> 00:10:48.560]  葉子也不枯乾
[00:10:48.560 --> 00:10:50.080]  凡他所做的
[00:10:50.080 --> 00:10:51.480]  盡都順利
[00:10:51.480 --> 00:10:52.640]  然後跟着說
[00:10:52.640 --> 00:10:54.760]  惡人並不是這樣
[00:10:54.760 --> 00:10:57.800]  乃像康丕被風吹散
[00:10:57.800 --> 00:10:59.880]  我以前不知道什麼叫康丕
[00:10:59.880 --> 00:11:01.520]  就爲了準備這個
[00:11:01.520 --> 00:11:03.640]  我才知道什麼叫康丕
[00:11:03.640 --> 00:11:05.080]  康丕就是
[00:11:05.080 --> 00:11:06.480]  稻子殼
[00:11:06.480 --> 00:11:08.720]  稻子長了以後
[00:11:08.720 --> 00:11:09.400]  熟了
[00:11:09.400 --> 00:11:10.720]  你知道
[00:11:10.720 --> 00:11:12.560]  農家收成了以後
[00:11:12.560 --> 00:11:14.080]  就開始曬稻米
[00:11:14.080 --> 00:11:14.760]  對不對
[00:11:14.760 --> 00:11:16.200]  把它水分曬掉
[00:11:16.200 --> 00:11:18.600]  曬掉以後就開始要打稻子
[00:11:18.600 --> 00:11:19.440]  或者是
[00:11:19.440 --> 00:11:21.040]  有一種就是一面打
[00:11:21.040 --> 00:11:22.920]  就把它往天上丟
[00:11:22.920 --> 00:11:23.760]  對不對
[00:11:23.760 --> 00:11:26.000]  然後風一吹就把康丕吹掉
[00:11:26.000 --> 00:11:27.240]  落下來了
[00:11:27.240 --> 00:11:28.880]  就是稻子
[00:11:28.880 --> 00:11:30.160]  那是好用的
[00:11:30.160 --> 00:11:30.800]  Hallelujah
[00:11:30.800 --> 00:11:31.400]  所以
[00:11:31.400 --> 00:11:33.600]  就會有兩種不同的結局
[00:11:33.600 --> 00:11:35.840]  你怎麼分辨什麼是康丕
[00:11:35.840 --> 00:11:37.280]  什麼是稻米呢
[00:11:37.280 --> 00:11:39.160]  其實也蠻簡單的
[00:11:39.160 --> 00:11:39.760]  第一
[00:11:39.760 --> 00:11:41.360]  稻米是實心的
[00:11:41.360 --> 00:11:42.600]  康丕是空心的
[00:11:42.600 --> 00:11:44.800]  只是稻米外面包着那層
[00:11:44.800 --> 00:11:46.160]  康丕
[00:11:46.160 --> 00:11:47.920]  你一念就知道是空的
[00:11:47.920 --> 00:11:49.960]  所以你就可以分辨出來了
[00:11:49.960 --> 00:11:50.840]  還有
[00:11:50.840 --> 00:11:51.920]  用風來吹
[00:11:51.920 --> 00:11:54.240]  我剛纔說你把它拋到天上
[00:11:54.240 --> 00:11:55.440]  風有哪些風啊
[00:11:55.440 --> 00:11:56.720]  你知道嗎
[00:11:56.720 --> 00:11:58.400]  苦難的風
[00:11:58.400 --> 00:12:00.640]  這是神的試煉
[00:12:00.640 --> 00:12:02.520]  當試煉來臨的時候
[00:12:02.520 --> 00:12:05.000]  你是稻米還是你是康丕
[00:12:05.000 --> 00:12:06.680]  你是神所要的
[00:12:06.680 --> 00:12:09.240]  神看中的還是神所不要的
[00:12:09.240 --> 00:12:10.800]  那一分就分出來了
[00:12:10.800 --> 00:12:11.640]  不是嗎
[00:12:11.640 --> 00:12:13.560]  所以苦難的風一吹
[00:12:13.560 --> 00:12:15.000]  就可以吹出來
[00:12:15.000 --> 00:12:15.680]  還有
[00:12:15.680 --> 00:12:17.440]  潮流的風
[00:12:17.440 --> 00:12:19.160]  那就是試探
[00:12:19.160 --> 00:12:19.880]  人家跟你說
[00:12:19.880 --> 00:12:20.520]  哎呀
[00:12:20.520 --> 00:12:21.840]  你不去白不去
[00:12:21.840 --> 00:12:22.960]  不看白不看
[00:12:22.960 --> 00:12:24.160]  不拿白不拿
[00:12:24.160 --> 00:12:26.640]  不喫白不喫的時候呢
[00:12:26.640 --> 00:12:27.880]  這都是試探
[00:12:27.880 --> 00:12:29.840]  你能夠站得住嗎
[00:12:29.840 --> 00:12:32.880]  所以這是試探潮流的風
[00:12:32.880 --> 00:12:35.640]  我每次都講我們西雅圖是
[00:12:35.640 --> 00:12:38.400]  鮭魚的故鄉不是嗎
[00:12:38.400 --> 00:12:39.760]  但是您知道
[00:12:39.760 --> 00:12:42.480]  鮭魚它是逆流而上
[00:12:42.480 --> 00:12:44.760]  我們不要做順流而下
[00:12:44.760 --> 00:12:46.400]  那是死魚
[00:12:46.400 --> 00:12:47.280]  您知道嗎
[00:12:47.280 --> 00:12:48.200]  讚美神
[00:12:48.200 --> 00:12:51.720]  所以我們也不要順從潮流的風
[00:12:51.720 --> 00:12:52.720]  還有一種風
[00:12:52.720 --> 00:12:55.160]  叫做異端的風
[00:12:55.160 --> 00:12:57.680]  異端的風就是食言來臨的時候
[00:12:57.680 --> 00:12:59.560]  你要怎麼樣能夠突破
[00:12:59.560 --> 00:13:02.160]  能夠勝過異端的風呢
[00:13:02.160 --> 00:13:04.360]  就靠讀經禱告
[00:13:04.360 --> 00:13:05.920]  有的時候人家瞧你們
[00:13:05.920 --> 00:13:08.000]  說我們是基督教
[00:13:08.000 --> 00:13:08.560]  是的
[00:13:08.560 --> 00:13:10.920]  我們也跟你們讀一樣的聖經
[00:13:10.920 --> 00:13:11.320]  是的
[00:13:11.320 --> 00:13:12.400]  我們聖旨怎麼樣
[00:13:12.400 --> 00:13:13.520]  翻給你看
[00:13:13.520 --> 00:13:15.520]  但是你如果從來沒讀過聖經
[00:13:15.520 --> 00:13:17.640]  你聽他講越講越着迷
[00:13:17.640 --> 00:13:20.520]  異端的風就吹進你的心裏面
[00:13:20.520 --> 00:13:22.680]  所以我們聖經要熟
[00:13:22.680 --> 00:13:24.160]  那要知道
[00:13:24.160 --> 00:13:26.720]  要怎麼樣纔是正道
[00:13:26.720 --> 00:13:27.800]  真道
[00:13:27.800 --> 00:13:29.600]  我們不是講道理
[00:13:29.600 --> 00:13:30.760]  我再三說
[00:13:30.760 --> 00:13:32.200]  我在教會講道
[00:13:32.200 --> 00:13:35.560]  我從來不會說的是頭頭是道
[00:13:35.560 --> 00:13:37.960]  因爲我不是講人生的道理
[00:13:37.960 --> 00:13:39.720]  我是講神的真道
[00:13:39.720 --> 00:13:41.280]  要讓我們瞭解
[00:13:41.280 --> 00:13:43.320]  那歪風吹來的時候
[00:13:43.320 --> 00:13:45.960]  那個異端的風吹來的時候
[00:13:45.960 --> 00:13:49.240]  我們是不是能夠分辨呢
[00:13:49.240 --> 00:13:52.120]  是不是能夠勝過這個食言呢
[00:13:52.120 --> 00:13:54.400]  好 你要勝過試探
[00:13:54.400 --> 00:13:56.120]  你要勝過試煉
[00:13:56.120 --> 00:13:58.280]  最終的時候我們要來到神的面前
[00:13:58.280 --> 00:14:01.400]  還有一個審判的風要吹來的時候
[00:14:01.400 --> 00:14:04.920]  你是康丕還是你是稻米
[00:14:04.920 --> 00:14:06.160]  一吹就知道了
[00:14:06.160 --> 00:14:09.720]  你是不是能夠坦然無懼來到神的面前
[00:14:09.720 --> 00:14:14.480]  能夠再一次與他同坐往掌權一千年呢
[00:14:14.480 --> 00:14:15.880]  惡人不是如此
[00:14:15.880 --> 00:14:18.960]  惡人是康丕被風吹散
[00:14:18.960 --> 00:14:20.120]  在神來看
[00:14:20.120 --> 00:14:22.640]  不是說強盜或者是巨女
[00:14:22.640 --> 00:14:24.760]  或者是什麼纔是惡人
[00:14:24.760 --> 00:14:25.600]  在神來看
[00:14:25.600 --> 00:14:26.640]  英文是講
[00:14:26.640 --> 00:14:28.200]  Ungodly
[00:14:28.200 --> 00:14:30.000]  不信神的人
[00:14:30.000 --> 00:14:31.280]  這是神講的
[00:14:31.280 --> 00:14:32.720]  就不是異人了
[00:14:32.720 --> 00:14:34.600]  所以我們在這世界上面
[00:14:34.600 --> 00:14:37.320]  我們要有十世代的生命
[00:14:37.320 --> 00:14:38.920]  是要能夠長出來
[00:14:38.920 --> 00:14:41.120]  是要能夠有結果子的
[00:14:41.120 --> 00:14:42.520]  是要能夠開花的
[00:14:42.520 --> 00:14:44.440]  就要像異人如果樹
[00:14:44.440 --> 00:14:46.440]  它要像一棵樹栽在溪水旁
[00:14:46.440 --> 00:14:47.600]  安守結果子
[00:14:47.600 --> 00:14:49.240]  我們當然就知道了
[00:14:49.240 --> 00:14:50.200]  葉子不枯乾
[00:14:50.200 --> 00:14:51.160]  莖頭順利
[00:14:51.160 --> 00:14:53.680]  栽在溪水旁是什麼意思呢
[00:14:53.680 --> 00:14:55.600]  就是因爲你要吸收養分
[00:14:55.600 --> 00:14:56.640]  吸收水分
[00:14:56.640 --> 00:14:58.040]  所以你要在溪水旁
[00:14:58.040 --> 00:15:00.640]  當有乾旱來的時候
[00:15:00.640 --> 00:15:02.880]  最少溪水還有一點泥巴
