
[00:00:00.000 --> 00:00:02.760]  親主,讓主祢的靈來到我們當中
[00:08:41.800 --> 00:08:43.320]  一二三
[00:08:43.320 --> 00:08:46.240]  當下亂的兒子約書亞
[00:08:46.240 --> 00:08:48.680]  從十庭暗暗打發
[00:08:48.680 --> 00:08:51.000]  兩個人作探子
[00:08:51.000 --> 00:08:55.480]  吩咐說你們去窺探那地和耶利哥
[00:08:55.480 --> 00:08:57.320]  於是二人去了
[00:08:57.320 --> 00:09:01.320]  來到一個妓女名叫拉合的家裡
[00:09:01.320 --> 00:09:04.520]  就在那裡躺臥
[00:09:04.520 --> 00:09:09.560]  其實如果我們看回希伯來原文的描述
[00:09:09.560 --> 00:09:10.840]  有幾個地方
[00:09:10.840 --> 00:09:13.360]  是我們和合本聖經未必看到的
[00:09:13.360 --> 00:09:15.200]  我們今天綜合來說
[00:09:15.200 --> 00:09:17.720]  我們首先看回窺探
[00:09:17.720 --> 00:09:19.920]  窺探這個字的原文
[00:09:19.920 --> 00:09:21.960]  並不是軍事政策
[00:09:21.960 --> 00:09:23.200]  其實是說
[00:09:23.200 --> 00:09:25.080]  那些人游手好閒
[00:09:25.080 --> 00:09:27.000]  專委旁人
[00:09:27.000 --> 00:09:29.600]  這個字其實在教育聖經經常用
[00:09:29.600 --> 00:09:31.800]  在撒姆爾記下十九章
[00:09:31.800 --> 00:09:33.480]  在詩篇十五篇
[00:09:33.480 --> 00:09:34.240]  都在用
[00:09:34.240 --> 00:09:35.560]  他是說那些委旁人
[00:09:35.560 --> 00:09:37.000]  所以我們可以想像
[00:09:37.000 --> 00:09:39.000]  這兩個探子
[00:09:39.000 --> 00:09:42.720]  就不是什麼厲害的精英中之中的精英
[00:09:42.720 --> 00:09:44.320]  這兩個探子其實
[00:09:44.320 --> 00:09:50.240]  可能是大不了像狗仔隊那樣的角色
[00:09:50.240 --> 00:09:51.240]  這是第一
[00:09:51.240 --> 00:09:52.520]  第二個
[00:09:52.520 --> 00:09:54.560]  其實在整個聖經裡面
[00:09:54.560 --> 00:09:56.920]  約書亞吩咐這兩個探子做什麼呢
[00:09:56.920 --> 00:10:01.080]  你去偵察耶利哥城的軍事情況
[00:10:01.080 --> 00:10:05.160]  你去偵察它鄰近地方的軍事情況
[00:10:05.160 --> 00:10:06.800]  但是你看聖經
[00:10:06.800 --> 00:10:09.320]  看不到他們有做任何事情
[00:10:09.320 --> 00:10:10.480]  不單是這樣
[00:10:10.480 --> 00:10:13.440]  他們進城不是軍事要塞
[00:10:13.440 --> 00:10:15.600]  或者軍事地方去偵察
[00:10:15.600 --> 00:10:16.800]  一去
[00:10:16.800 --> 00:10:18.760]  就去了那個妓女的家
[00:10:18.760 --> 00:10:20.160]  奇不奇怪呢
[00:10:20.160 --> 00:10:21.440]  第三
[00:10:21.440 --> 00:10:24.520]  原文的描述有一點暗示
[00:10:24.520 --> 00:10:26.920]  十庭
[00:10:26.920 --> 00:10:29.880]  這兩個探子是由十庭派出來的
[00:10:29.880 --> 00:10:32.040]  十庭如果大家記得
[00:10:32.040 --> 00:10:33.800]  十庭發生了什麼事呢
[00:10:33.800 --> 00:10:35.680]  在文素記二十五章
[00:10:35.680 --> 00:10:38.480]  他在說以色列人大規模的淫亂
[00:10:38.480 --> 00:10:40.720]  大規模的拜偶像
[00:10:40.720 --> 00:10:41.640]  其實呢
[00:10:41.640 --> 00:10:43.880]  你一直看 你發覺
[00:10:43.880 --> 00:10:46.560]  約書亞吩咐的作者似乎
[00:10:46.560 --> 00:10:49.280]  一直用他的描述在引導我們
[00:10:49.280 --> 00:10:53.120]  向一些曖昧的方向去聯想
[00:10:53.120 --> 00:10:55.520]  我們再看多一點點第四點
[00:10:55.520 --> 00:10:57.000]  我們來到最後
[00:10:57.000 --> 00:10:58.760]  來都
[00:10:58.760 --> 00:10:59.800]  和躺臥
[00:10:59.800 --> 00:11:01.920]  這兩個字的原文是什麼意思呢
[00:11:01.920 --> 00:11:04.760]  來都的原文是進入
[00:11:04.760 --> 00:11:07.280]  躺臥的原文是
[00:11:07.280 --> 00:11:09.560]  和異性同房
[00:11:09.560 --> 00:11:12.880]  兩個字都和性行為有關
[00:11:12.880 --> 00:11:14.880]  你看二章三字就更加牢骨
[00:11:14.880 --> 00:11:18.040]  我們看約書亞的二章三字
[00:11:18.040 --> 00:11:18.840]  等一會我們一起讀
[00:11:18.840 --> 00:11:20.120]  一二三
[00:11:20.120 --> 00:11:23.880]  耶利哥王打發人去見那喊說
[00:11:23.880 --> 00:11:25.600]  那來到你
[00:11:25.600 --> 00:11:26.560]  這裏
[00:11:26.560 --> 00:11:28.320]  進入你家的人
[00:11:28.320 --> 00:11:30.000]  要交出來
[00:11:30.000 --> 00:11:31.480]  因為他們來
[00:11:31.480 --> 00:11:34.200]  窺探全地
[00:11:34.200 --> 00:11:38.040]  這兩個字就更加曖昧了
[00:11:38.040 --> 00:11:39.360]  進入
[00:11:39.360 --> 00:11:41.960]  其實和交出來
[00:11:41.960 --> 00:11:45.280]  其實都是在形容性行為
[00:11:45.280 --> 00:11:46.760]  你想想
[00:11:46.760 --> 00:11:48.920]  如果約書亞的作者是這樣描述
[00:11:48.920 --> 00:11:49.840]  用這樣的字眼
[00:11:49.840 --> 00:11:51.520]  究竟這兩個人
[00:11:51.520 --> 00:11:53.160]  在做什麼呢
[00:11:53.160 --> 00:11:55.200]  有些解經家
[00:11:55.200 --> 00:11:56.600]  為整件事去辯護
[00:11:56.600 --> 00:11:58.360]  不是
[00:11:58.360 --> 00:11:59.760]  其實
[00:11:59.760 --> 00:12:00.920]  拉合
[00:12:00.920 --> 00:12:02.240]  就不是
[00:12:02.240 --> 00:12:03.480]  妓女
[00:12:03.480 --> 00:12:05.120]  因為有個字提及
[00:12:05.120 --> 00:12:06.800]  這個旅館客棧
[00:12:06.800 --> 00:12:11.000]  其實她是客棧的主人家
[00:12:11.000 --> 00:12:13.360]  這兩個探子去找她
[00:12:13.360 --> 00:12:14.320]  原因就是
[00:12:14.320 --> 00:12:15.800]  那時候的客棧
[00:12:15.800 --> 00:12:17.320]  龍蛇混雜
[00:12:17.320 --> 00:12:18.560]  你看武俠片都知道
[00:12:18.560 --> 00:12:19.720]  龍門客棧
[00:12:19.720 --> 00:12:21.160]  龍蛇混雜
[00:12:21.160 --> 00:12:23.200]  去打探資料
[00:12:23.200 --> 00:12:25.320]  探聽情報很容易
[00:12:25.320 --> 00:12:26.320]  況且
[00:12:26.320 --> 00:12:30.000]  拉合的家就近城牆邊
[00:12:30.000 --> 00:12:33.160]  較腳逃走容易
[00:12:33.160 --> 00:12:34.360]  但是
[00:12:34.360 --> 00:12:36.520]  當時考古發現
[00:12:36.520 --> 00:12:39.040]  你發覺當時的客棧
[00:12:39.040 --> 00:12:40.080]  就不像現在
[00:12:40.080 --> 00:12:41.720]  不像現在的酒店
[00:12:41.720 --> 00:12:43.520]  當時的客棧
[00:12:43.520 --> 00:12:45.680]  通常都提供性服務
[00:12:45.680 --> 00:12:47.600]  如果大家記得以前
[00:12:47.600 --> 00:12:49.440]  香港有些賓館
[00:12:49.440 --> 00:12:51.200]  有這些服務
[00:12:51.200 --> 00:12:53.160]  當時的情況就是這樣
[00:12:53.160 --> 00:12:54.440]  所以你想想
[00:12:54.440 --> 00:12:56.160]  同是妓女或客棧主人
[00:12:56.160 --> 00:12:57.240]  其實沒有衝突
[00:12:57.240 --> 00:12:59.840]  可能是同一樣身份
[00:12:59.840 --> 00:13:00.680]  再加上
[00:13:00.680 --> 00:13:02.240]  況且你想想
[00:13:02.240 --> 00:13:03.920]  這兩個探子
[00:13:03.920 --> 00:13:08.080]  其實人都是比較複雜和詭詐
[00:13:08.080 --> 00:13:09.280]  你可以想像
[00:13:09.280 --> 00:13:10.960]  他都是執行任務
[00:13:10.960 --> 00:13:11.800]  不過呢
[00:13:11.800 --> 00:13:12.760]  間中找一下
[00:13:12.760 --> 00:13:15.520]  認為自己著數的東西
[00:13:15.520 --> 00:13:17.360]  去成就自己的目的
[00:13:17.360 --> 00:13:18.480]  就像占士邦
[00:13:18.480 --> 00:13:20.000]  那些床上戲
[00:13:20.000 --> 00:13:21.240]  是不是和劇情有關
[00:13:21.240 --> 00:13:22.160]  是不是和特務有關
[00:13:22.160 --> 00:13:23.880]  沒有關係
[00:13:23.880 --> 00:13:25.880]  所以無論如何都好
[00:13:25.880 --> 00:13:28.160]  無論這兩個探子是怎樣都好
[00:13:28.160 --> 00:13:30.120]  到了這件軍事行動
[00:13:30.120 --> 00:13:32.400]  這個偵察行動完結的時候
[00:13:32.400 --> 00:13:34.880]  這兩個探子有幾大的生命改變
[00:13:34.880 --> 00:13:36.920]  我們一起看約書亞記2章
[00:13:36.920 --> 00:13:38.080]  23至24
[00:13:38.080 --> 00:13:39.160]  看他們怎樣改變
[00:13:39.160 --> 00:13:39.760]  我們一起讀
[00:13:39.760 --> 00:13:40.880]  1、2、3
[00:13:40.880 --> 00:13:43.280]  「二人就下山回來
[00:13:43.280 --> 00:13:44.440]  過了河
[00:13:44.440 --> 00:13:47.200]  到亂的遺址約書亞那裡
[00:13:47.200 --> 00:13:50.600]  向他描述所遭遇的一切事
[00:13:50.600 --> 00:13:52.560]  有對約書亞說
[00:13:52.560 --> 00:13:55.440]  耶穌說:果然將那全地
[00:13:55.440 --> 00:13:57.800]  交在我們手中
[00:13:57.800 --> 00:13:59.640]  那地的一切居民
[00:13:59.640 --> 00:14:04.080]  在我們面前心都消化了」
[00:14:04.080 --> 00:14:05.920]  在這裡說什麼呢
[00:14:05.920 --> 00:14:08.400]  留意約書亞叫這兩個探子打發
[00:14:08.400 --> 00:14:10.400]  他們吩咐他們出去的時候
[00:14:10.400 --> 00:14:11.560]  很清楚的
[00:14:11.560 --> 00:14:13.840]  我們偵察耶利哥城
[00:14:13.840 --> 00:14:15.720]  和它鄰近的地方
[00:14:15.720 --> 00:14:18.360]  除了這件事約書亞沒有說任何東西
[00:14:18.360 --> 00:14:20.360]  但是當拉合事件發生之後
[00:14:20.360 --> 00:14:22.200]  這兩個探子回來
[00:14:22.200 --> 00:14:24.200]  他說很奇怪
[00:14:24.200 --> 00:14:26.280]  他們看的東西不同了
[00:14:26.280 --> 00:14:29.720]  他們好像有一種屬靈上的
[00:14:29.720 --> 00:14:31.720]  聰明的spiritual understanding
[00:14:31.720 --> 00:14:32.600]  他們在說什麼呢
[00:14:32.600 --> 00:14:33.600]  他們看見
[00:14:33.600 --> 00:14:35.920]  喂!原來呢
[00:14:35.920 --> 00:14:37.680]  耶穌說是掌權的
[00:14:37.680 --> 00:14:39.480]  原來神是很真實的
[00:14:39.480 --> 00:14:41.320]  原來神再一次
[00:14:41.320 --> 00:14:44.080]  答應了他們會成就他們的應許
[00:14:44.080 --> 00:14:45.240]  耶穌說:果然
[00:14:45.240 --> 00:14:46.760]  這個是加強語的
[00:14:46.760 --> 00:14:49.800]  「果然將全地交在我們手裡」
[00:14:49.800 --> 00:14:52.080]  耶穌說是真實的
[00:14:52.080 --> 00:14:53.120]  他成就他們的應許
[00:14:53.120 --> 00:14:57.120]  他一定會成就他們一開始答應我們的
[00:14:57.120 --> 00:15:00.800]  將整個迦南地交在我們手上
[00:15:00.800 --> 00:15:04.080]  這是一個很大的信心
[00:15:04.080 --> 00:15:05.400]  他們看見什麼呢
[00:15:05.400 --> 00:15:09.520]  看見神再一次確認他們的應許
[00:15:09.520 --> 00:15:14.440]  確認一定會帶領以色列人打勝這場仗
[00:15:14.440 --> 00:15:16.440]  這個確據
[00:15:16.440 --> 00:15:18.880]  其實約書亞沒有說
[00:15:18.880 --> 00:15:20.360]  約書亞其實心裡面
[00:15:20.360 --> 00:15:22.880]  不是在找軍事情報
[00:15:22.880 --> 00:15:24.920]  他在找那種確據
[00:15:24.920 --> 00:15:26.680]  其實這個探子
[00:15:26.680 --> 00:15:28.120]  這個屬靈的領悟
[00:15:28.120 --> 00:15:30.160]  就剛剛答到
[00:15:30.160 --> 00:15:33.520]  約書亞心裡面所找尋的確據
[00:15:33.520 --> 00:15:34.520]  神啊
[00:15:34.520 --> 00:15:35.680]  祢是不是真的
[00:15:35.680 --> 00:15:39.120]  祢說這個地次給我們
[00:15:39.120 --> 00:15:41.440]  祢給一個真實的證據給我
[00:15:41.440 --> 00:15:43.080]  是不是真的
[00:15:43.080 --> 00:15:44.840]  就是從這個探子的口中
[00:15:44.840 --> 00:15:48.080]  有一個屬靈的肯定
[00:15:48.080 --> 00:15:50.280]  就是說神已經答了
[00:15:50.280 --> 00:15:52.480]  約書亞心裡面的問題
[00:15:52.480 --> 00:15:54.600]  這種是信心的提升
[00:15:54.600 --> 00:15:56.600]  這種是信心的突破
[00:15:56.600 --> 00:15:57.400]  大家想像
[00:15:57.400 --> 00:15:59.160]  這兩個探子本來混混亂亂
[00:15:59.160 --> 00:15:59.840]  不知道在做什麼
[00:15:59.840 --> 00:16:02.840]  整個約書亞記第二章
[00:16:02.840 --> 00:16:05.160]  這兩個探子全部都是被動的
[00:16:05.160 --> 00:16:06.120]  有一個混混亂亂
[00:16:06.120 --> 00:16:07.240]  不知道自己在做什麼
[00:16:07.240 --> 00:16:09.000]  又是看東西
[00:16:09.000 --> 00:16:10.680]  其實他都沒有看過東西
[00:16:10.680 --> 00:16:13.360]  整個像兩個傻子一樣
[00:16:13.360 --> 00:16:16.400]  回頭突然間有一個信心的提升
[00:16:16.400 --> 00:16:17.680]  信心的突破
[00:16:17.680 --> 00:16:20.360]  這是很大的生命改變
[00:16:20.360 --> 00:16:22.560]  這個生命改變是怎麼來的呢
[00:16:22.560 --> 00:16:24.840]  是一個人的生命見證
[00:16:24.840 --> 00:16:27.120]  就是拉合的生命見證
[00:16:27.120 --> 00:16:29.200]  是什麼生命見證呢
[00:16:29.200 --> 00:16:30.760]  有兩個特點
[00:16:30.760 --> 00:16:32.000]  第一個特點
[00:16:32.000 --> 00:16:34.000]  拉合的生命見證有
[00:16:34.000 --> 00:16:35.120]  只能夠
[00:16:35.120 --> 00:16:36.520]  只可能
[00:16:36.520 --> 00:16:38.680]  是從神而來的領袖
[00:16:38.680 --> 00:16:39.720]  不是人想出來的
[00:16:39.720 --> 00:16:42.920]  我們一起看約書亞記二章十一節
[00:16:42.920 --> 00:16:43.680]  等下我們一起讀
[00:16:43.680 --> 00:16:45.000]  一二三
[00:16:45.000 --> 00:16:47.560]  我們一聽見這些事
[00:16:47.560 --> 00:16:49.560]  心就消化了
[00:16:49.560 --> 00:16:51.160]  因為你們的緣故
[00:16:51.160 --> 00:16:53.960]  並無一人有膽氣
[00:16:53.960 --> 00:16:54.920]  耶和華
[00:16:54.920 --> 00:16:56.280]  你們的神
[00:16:56.280 --> 00:17:01.080]  本是上天下地的神
